""	THY1	EGFR	LRP4	ITGB8	CHRNA4	LRP8	LRP6	LDLR	C1QBP	LRP1	GPR37L1	SDC3	KLRC2	CD47	ITGAV	NRCAM	VLDLR	IL1RAPL1	CADM1	CD46	CANX	PTPRK	NOTCH1	IGF1R	SCARB1	TFRC	CD81	FZD3	TSPAN5	KCNJ10	ITGB1	INSR	APLP2	PDGFRA	TSHR	CD99L2	TYRO3	ABCA1	RAMP1	TNFRSF21	VANGL2	ANTXR1	PTPRS	RYK	F2R	CELSR2	SORT1	KCND2	PILRB	CALCRL	SORL1	NOTCH4	SEMA4C	ATP5F1B	SMAP1	RAMP2	LPP	IGF2R	ADCYAP1R1	CD82	CELSR3	FGFR1	RACK1	MCFD2	LIFR	PODXL	ERBB4	TSPAN15	GPC1	RTN4R	ITGA6	LINGO1	TRPC3	NOTCH2	CD63	PLXNB1	NCSTN	PLXNB2	AMFR	CD9	SIRPA	SLC16A7	PTPRA	STX4	CHL1	APLP1	SLC16A1	LAMP1	JMJD6	NRP2	RPSA	TSPAN14	GFRA1	NCAM2	ROBO1	PTPRZ1	CD74
F2R	0.903424639327691	0.743294952126128	0.9033211655653	0.929989113081392	0.891248972721061	0.93802800788067	0.954542831203909	0.908999650580478	0.916594497937131	0.943496262167826	0.8925751820425	0.925619739512731	0.905576887956459	0.951350689955724	0.947480193331232	0.965520105653611	0.882554387118486	0.918114492388997	0.961160370751843	0.943060292474781	0.972332604166741	0.956065136400123	0.950316532375254	0.946246983105043	0.895705658564543	0.906440432668886	0.939533642283786	0.949765328727086	0.924410558479959	0.960444187586909	0.964766914140698	0.937069261940426	0.970229435536094	0.883049561227822	0.659970788880765	0.920826220631585	0.918488472271867	0.625365383486592	0.745201519358084	0.90608744522959	0.9355050689413	0.929782730659534	0.919620271921803	0.955233350264766	1	0.928339918466315	0.761539858243402	0.81351389557081	0.896261437245484	0.811993532655012	0.26351464981716	0.749937231993404	0.914232968829473	0.911570880760656	0.947369836629986	0.902725937014435	0.865196605043243	0.93020706734812	0.825693463342921	0.837703548439292	0.942861199184157	0.920344347057347	0.920910203686185	0.946630000143303	0.742029747557033	0.86945888307092	0.917567959305211	0.883273902078376	0.923601004663168	0.896955479851931	0.900781146645555	0.923314301727112	0.914334931018012	0.833627554943379	0.938347850064971	0.927514746379572	0.920066475504881	0.907807859793847	0.939766943687817	0.796912188472096	0.867739355042169	0.894778604177745	0.964044871060451	0.892455023457296	0.952545024341867	0.902642751413061	0.942373905915028	0.941725522697257	0.921366612206247	0.780307101623181	0.923862839417934	0.869314729781433	0.9559538913322	0.901152093555658	0.968296539929551	0.965575525300608	0.149269527055352
CELSR2	0.875418645748016	0.714756321527508	0.884471887415147	0.915425792993143	0.872282017824034	0.911822331406493	0.920359206261882	0.877954048044781	0.883541997129936	0.92254440367304	0.874146800628002	0.919454150508118	0.882010182055073	0.915813694930795	0.934195317922606	0.933956117989007	0.871349525484559	0.907696825784376	0.93317887228557	0.913956774994623	0.949777732405731	0.922416616551801	0.928989731142324	0.931214265071325	0.874772813501465	0.901386157583094	0.913388248085626	0.922241229241154	0.900703024863489	0.939903699613009	0.939868775746585	0.921846611424593	0.946450004690215	0.86023398764986	0.646708328824629	0.901685641573457	0.895084433956333	0.627032939142944	0.718170988626852	0.880475459559475	0.921284105944133	0.890051012980002	0.882664495615011	0.919742272198991	0.928339918466315	1	0.786673813742462	0.801878644793482	0.874707932642878	0.813419660306457	0.280642569581526	0.732058027528596	0.867326350821008	0.886949726205127	0.913737536257014	0.86531735732687	0.832238220219614	0.90853275591919	0.809177182192877	0.825265034894777	0.909513985350043	0.8953243455385	0.891434408026233	0.929533776030061	0.732055468165152	0.858485879368019	0.880137156761899	0.871464714925481	0.899315629263598	0.862708305582076	0.868842994152386	0.909265449080887	0.892357419548623	0.820372889615256	0.918603251929178	0.901276577262324	0.897845371522397	0.881192593059098	0.902689533663749	0.824435916824801	0.846711166101064	0.859205364187455	0.933029617449389	0.88641940958153	0.926805741080734	0.907856255585725	0.924626065757687	0.928357450527787	0.901725739255366	0.767133816190676	0.896161787382651	0.836498435888086	0.922582784387487	0.867051703066598	0.944429151884823	0.942266889880141	0.155247535671935
SORT1	0.578375447616312	0.775112820285124	0.792880562647971	0.809977865112562	0.631769812760157	0.78887196057238	0.763533025874623	0.651115041489732	0.618414790926099	0.740647397164244	0.615240824258502	0.742817777966841	0.679945090543896	0.806338044072435	0.804686194435764	0.792030904631866	0.680112242442608	0.806465672980488	0.728577910912379	0.821890228153103	0.777945573493636	0.796426374885029	0.732674304034186	0.812018293844763	0.628423638588517	0.78223289497465	0.720200035065799	0.814056600582359	0.785329452014581	0.75562977119872	0.7765279611289	0.793364958087255	0.794550129913825	0.74660238813679	0.661054529441741	0.747351062381348	0.712104520143385	0.786338817489926	0.616024312785353	0.606493387405925	0.787545140021925	0.811828298827763	0.821303417092637	0.766592881455119	0.761539858243402	0.786673813742462	1	0.762919616217871	0.765696613032775	0.71511048748031	0.546811046939048	0.568705304158988	0.731220161508453	0.623417446613832	0.714162873914995	0.605215555580219	0.833863531455653	0.754532554052561	0.754858345820745	0.724318820139802	0.729614950743517	0.752313362831895	0.641744192981754	0.76803395993773	0.805713052642029	0.716424770660946	0.797834167091907	0.67405833319413	0.644823711510685	0.614233771586934	0.769223474990628	0.713454716573136	0.765821230947402	0.750934470743096	0.693673456986562	0.707847750516298	0.749696882761617	0.734135966723801	0.776116053848032	0.801828715696939	0.77553929232038	0.785201966483791	0.784737676098771	0.667471711411924	0.775292447250269	0.697792085868086	0.721933341083718	0.720521261341227	0.758909637111222	0.801979603193988	0.641210082641464	0.79791758806348	0.756036102657869	0.821629106123206	0.750719513038339	0.760179381478547	0.341023970312066
KCND2	0.688840638459582	0.890135709615587	0.919410031179294	0.908444404715901	0.751373455257811	0.850080302742384	0.855471023707448	0.758651840819935	0.718659269159117	0.872936510941472	0.726011427852635	0.877026363618471	0.839010379282385	0.877041892475937	0.86600060693719	0.871919064876947	0.742224408473375	0.864074972502303	0.796574180539016	0.870672267756177	0.860500621038812	0.841090799545009	0.822946443619219	0.87063912241183	0.66774551585502	0.828517299006717	0.827258379158119	0.88310479380686	0.867946055531839	0.833205805215799	0.804691823935562	0.844498355446194	0.864783740796433	0.906771026143216	0.818945371312055	0.808426941810695	0.826661471172858	0.695692109536629	0.856629031501227	0.688441250845199	0.894279504722397	0.872988376382669	0.842179205942949	0.849566312210356	0.81351389557081	0.801878644793482	0.762919616217871	1	0.827233400975564	0.880491671759053	0.40891780436507	0.65651627006117	0.798048283728153	0.730277294190872	0.832715584860869	0.74677753385688	0.862907711846184	0.794381285472539	0.885173911699544	0.879502634279317	0.802954656115222	0.900558244202901	0.751964500652317	0.857435292440218	0.895636808942971	0.783366411823698	0.837698732332747	0.7522297190505	0.767711464059592	0.708547874441258	0.825665337060657	0.851212410848423	0.836212540021044	0.891885133831913	0.795352280909736	0.766824534861509	0.838552947519023	0.839402116569563	0.838342980816598	0.814622799418385	0.837589008465101	0.88164430972785	0.883514890051058	0.783775900292693	0.867469252692035	0.680300075377858	0.78543716754771	0.790884511986172	0.86388267959263	0.799468243038169	0.763560761806683	0.779253397813355	0.866446185926502	0.926129494129174	0.843203306935975	0.860215053502436	0.160658070318158
PILRB	0.801877612954701	0.792895047012455	0.900065934225344	0.90655399649327	0.85078143509302	0.913298233837552	0.902305641162686	0.839807865692355	0.830253434060342	0.906978727141676	0.827262070772868	0.906379898912901	0.837027960116771	0.925369672388791	0.920307796574858	0.913927839052859	0.854016479715799	0.887409949073472	0.898781662934446	0.897726793321551	0.919484075872066	0.90488621653248	0.900146296704244	0.930160114288015	0.826362275128774	0.868982313596193	0.879983690759385	0.917665092730409	0.909642717958828	0.904328139738282	0.899047548135456	0.9333474127319	0.922268468836308	0.852283646301441	0.704020168746541	0.889063839791394	0.876743856490715	0.681671013619417	0.749861193572316	0.829327148660902	0.910664766164157	0.881193893744963	0.874373405086988	0.918925752805499	0.896261437245484	0.874707932642878	0.765696613032775	0.827233400975564	1	0.809505320013185	0.374731006461044	0.695633576824014	0.855727336439703	0.838924016270071	0.898160902874427	0.814191428991835	0.877716204194508	0.905228877506319	0.836241656738791	0.859275971083971	0.916103503995151	0.900324885357088	0.8461446520656	0.912571562844515	0.785051270024631	0.886959651832576	0.866254425547578	0.818087216124538	0.847255223915326	0.833455546805203	0.861434285849673	0.872345085352204	0.888560044856401	0.827985669319685	0.870821975870709	0.895817296914953	0.90050791445103	0.87350827288893	0.902671750332756	0.791218181887209	0.841767802566327	0.877751254220438	0.923077622177756	0.842123442986589	0.902200574156662	0.816597794664028	0.887671444560738	0.872075948641539	0.893693147738843	0.806711548172877	0.853214984711747	0.864646789690018	0.922555391489042	0.899771974525875	0.913884326312726	0.892591023104009	0.193666583538064
CALCRL	0.713723169905545	0.810878349820593	0.865223636314352	0.893251181938232	0.729737236387984	0.826473621960714	0.859854095816714	0.743777658013799	0.736214574889348	0.859608503757792	0.740524476861678	0.856310572352902	0.864492606927954	0.863993402026638	0.860940977178278	0.872171339471481	0.737111516891979	0.874594306462092	0.800329146619392	0.859739588273813	0.858616194647767	0.826703077151794	0.833365174977409	0.854834763335988	0.688586139101785	0.811370659733227	0.816011446085202	0.870380480254501	0.833668710675323	0.840838797789873	0.808746939703336	0.838650972710759	0.858623771100806	0.903509023637669	0.73291530371319	0.802576139996702	0.81574894133462	0.60417296670513	0.819304428745299	0.714658720435167	0.876544649940682	0.862907097245633	0.822182679501255	0.851386976545646	0.811993532655012	0.813419660306457	0.71511048748031	0.880491671759053	0.809505320013185	1	0.300940188903084	0.662277428270129	0.800831752593315	0.745546638993871	0.829376073839319	0.768453176659408	0.811410828379806	0.801167407582386	0.804153259465136	0.847445509822022	0.817490091089608	0.881588961245494	0.768237058054357	0.840612302383285	0.844906406211468	0.774493825815071	0.831293872179968	0.740027150718387	0.780414784320064	0.706602992910716	0.808220430925733	0.835507223695789	0.818629461239861	0.838265829873701	0.80461432405677	0.758853863033745	0.803810119151347	0.818905365826419	0.827250677899927	0.776721585943487	0.814973752676896	0.843707134577896	0.872995905738528	0.802788832153492	0.870263350451073	0.686283196416218	0.788918802451768	0.79018592843179	0.852007824437175	0.749605462991099	0.77747158247814	0.739976378196165	0.8579564317697	0.880590450057002	0.851633917054001	0.87857323277091	0.108699544616766
SORL1	0.054440983996843	0.512346901479625	0.378314681093065	0.36720193275552	0.146054650296685	0.358501912668916	0.285418405123801	0.163978187142038	0.0995923216875418	0.270822147350621	0.104884765144571	0.292941963105254	0.17904626959814	0.351152558557803	0.352350914604505	0.312137876583002	0.215568748056216	0.321949972854868	0.205557028396641	0.399958475527579	0.293531869952304	0.282353056545738	0.215712602302852	0.336793564074767	0.131117871663668	0.432340777868346	0.269300200399208	0.360763274263257	0.326458028401847	0.233392396247559	0.316916860087752	0.33916756111996	0.332989720355836	0.30107054920387	0.456612824771792	0.251250859338526	0.223781811183184	0.745498553626149	0.271413847860423	0.0701489041032739	0.335716507669296	0.356979813030631	0.388903690432114	0.296628208888747	0.26351464981716	0.280642569581526	0.546811046939048	0.40891780436507	0.374731006461044	0.300940188903084	1	0.297081097183218	0.290471674657046	0.113262457089904	0.222379902583144	0.0927446146497461	0.548838887245053	0.291720909435617	0.403221717218483	0.35437448101671	0.230119231140264	0.29372066959924	0.153887829428874	0.306136884012302	0.513359116999421	0.262483017602578	0.369466563433803	0.223161751597488	0.12715408872185	0.13222824433181	0.330825736773936	0.234878724422698	0.286837024787501	0.380732681043958	0.218296746253272	0.201623368128738	0.293517297487462	0.292986158574029	0.284699932545265	0.417661251757735	0.440002336627122	0.391131825990473	0.323018008954811	0.223317307884257	0.294022091683333	0.144114683890396	0.243815997061188	0.229704530212891	0.322080695695988	0.557245577496143	0.12950311455303	0.540145910385929	0.282381810221978	0.426094631587863	0.236317644218974	0.257957528254365	0.814459138861732
NOTCH4	0.732678173421383	0.603741725176014	0.700478354994695	0.707126368365085	0.720606789987168	0.760320720977221	0.71940066147053	0.699431294250329	0.747649835165364	0.752483713588378	0.718086249397551	0.738617539079472	0.767253012489424	0.746772932080334	0.731131724714318	0.760988503242293	0.699523481371828	0.725860620284146	0.752963159171606	0.729224548686989	0.755962064167545	0.728158463838977	0.726544278082585	0.741545611084113	0.684005794547686	0.741795893995874	0.786462088803307	0.739123389375177	0.748074467936974	0.73993700176017	0.759141415628408	0.750474299281541	0.753414344262978	0.697694237299319	0.54608438444427	0.725988099569782	0.740320299897168	0.528613069085476	0.670984747694859	0.708385117440575	0.726689887362531	0.681813164775008	0.666992553341831	0.735241282026396	0.749937231993404	0.732058027528596	0.568705304158988	0.65651627006117	0.695633576824014	0.662277428270129	0.297081097183218	1	0.706216997236567	0.752710635995379	0.765823818337708	0.747993301700688	0.664130865701985	0.706310464779395	0.669660690263854	0.71668550923135	0.749750783753293	0.711929435395789	0.767510967590705	0.764841454666452	0.607506420799114	0.744626373184732	0.664333373403494	0.716668726780469	0.749819786184949	0.713700408597855	0.68920728652731	0.75307152598224	0.684385197809152	0.657325223616397	0.775082593073511	0.715657405743637	0.773722886753609	0.716105007479679	0.699863958031234	0.684433947923447	0.749892673673897	0.710949436539987	0.767304609479056	0.751257918107722	0.762757244247604	0.717106396892557	0.756261720809059	0.784981008642954	0.751290558214133	0.652600483603278	0.761837962335829	0.71982803961797	0.735175011266409	0.708472690524116	0.748577961002826	0.746782136060677	0.209505879814139
SEMA4C	0.877059012206446	0.693777597563327	0.851583515033445	0.872896137533081	0.874298874211972	0.891454636948086	0.906991030676033	0.877031448285157	0.887965448746659	0.909538455182069	0.861681864693498	0.889027493727446	0.86686125706559	0.904516059302388	0.895763438499637	0.912305685145433	0.86489558369122	0.870979384596052	0.918705815780079	0.889468560393902	0.923942472904806	0.903828953394279	0.9214897006865	0.895559260423126	0.867358426675477	0.842276297032104	0.914572597128507	0.88962979557865	0.884442546805614	0.919226557752124	0.918161616926482	0.887306681109056	0.922797743773815	0.833335950115934	0.634751585961944	0.879470049178993	0.900227183459332	0.571598665293988	0.749324903166628	0.871892724894376	0.894325375752964	0.886695537847856	0.848158707329979	0.914711996502019	0.914232968829473	0.867326350821008	0.731220161508453	0.798048283728153	0.855727336439703	0.800831752593315	0.290471674657046	0.706216997236567	1	0.88838230624429	0.923374337212893	0.871813211651647	0.828438551358786	0.86753075815907	0.791468852093737	0.827627780816684	0.900628811793679	0.876753239509763	0.893181475297596	0.896423936981552	0.697548733062542	0.80622462973198	0.853658362802768	0.847834296263344	0.892973621052591	0.873493739042948	0.846622944266073	0.886489607158484	0.866732470820004	0.796034187116464	0.91282477033134	0.890978464820585	0.871131852313504	0.889006091316299	0.906374449140317	0.795606838639401	0.881724813211997	0.847871789795928	0.917125042447035	0.883239242567467	0.887258543433074	0.874006765007911	0.908993331944778	0.911162755478884	0.886352312839417	0.742362875315018	0.899053452641935	0.833516755809303	0.900719723001386	0.854300630605642	0.919337086175852	0.90779919101664	0.198386432916557
ATP5F1B	0.978907046750245	0.59286665197361	0.814769280457272	0.819984366333479	0.952280332771002	0.858952308402349	0.866728389345465	0.899091600433514	0.991520791544031	0.928574466221122	0.949513475327594	0.904700794587433	0.905647340104838	0.876569343783268	0.862553356461105	0.889003997552139	0.882643394737466	0.828313821007033	0.952266181509795	0.820086296881647	0.923183700076176	0.885819468907485	0.930378853014026	0.868552742013387	0.914006444176738	0.820712040372484	0.967359516520499	0.849769505116518	0.890652640033117	0.93307105094817	0.907893776797476	0.874841248930625	0.896394501337097	0.797135199510749	0.552917135675024	0.90931628076227	0.924746134635254	0.440689905546758	0.77420637947874	0.958997365744985	0.873120593074363	0.827136857089264	0.780460049212335	0.902153367237893	0.911570880760656	0.886949726205127	0.623417446613832	0.730277294190872	0.838924016270071	0.745546638993871	0.113262457089904	0.752710635995379	0.88838230624429	1	0.959835764434423	0.961358513016148	0.714548490930611	0.856404368198301	0.766020188408225	0.814491843556488	0.921763351053305	0.857737368997394	0.990562199179038	0.902819516213675	0.581130825151831	0.846428522034672	0.791509122352549	0.891573407013267	0.968434672149073	0.934750649316782	0.804472821148281	0.927070875880859	0.850343570323284	0.741438877577719	0.97919699146518	0.932241624800526	0.916326795373791	0.906531973455315	0.887844071606115	0.782332122362068	0.833005048085418	0.76754710326145	0.896415516513022	0.941726384410174	0.869456392253698	0.94580701127676	0.92516811069319	0.959311344271366	0.887142406928111	0.651616845586004	0.993135463568952	0.798603959075872	0.898941057905102	0.787911026540921	0.925607095294855	0.890513034514344	0.108466239357855
SMAP1	0.942094020147147	0.726361282020706	0.90022372138218	0.918777462652493	0.941258913008052	0.920897114249742	0.93331109517185	0.918506029983499	0.954722689040847	0.963605361739871	0.926202487771215	0.950017526601846	0.938981658557276	0.945880444169862	0.93258605230832	0.947649504560572	0.891335550074364	0.900607616527902	0.96679316219462	0.90750846507313	0.968828414864102	0.937376983709022	0.963017646521535	0.931947994420514	0.896453002969753	0.8845907595726	0.969482759973061	0.926060241710554	0.944229187837404	0.962160197094716	0.941668659838223	0.928639624758933	0.95466184628403	0.900353581308605	0.646254265967216	0.934251662747951	0.948981094456133	0.57764912558486	0.816821930759588	0.93521957947442	0.933574837910752	0.906239715834259	0.86992809293214	0.952948863357735	0.947369836629986	0.913737536257014	0.714162873914995	0.832715584860869	0.898160902874427	0.829376073839319	0.222379902583144	0.765823818337708	0.923374337212893	0.959835764434423	1	0.943212136148005	0.823671403462317	0.918289690233623	0.842818772151541	0.881423482292307	0.946723476052792	0.934647899413384	0.965220468435085	0.95110443637141	0.719859462699537	0.886273764129738	0.873752025260149	0.891726196674983	0.952549730688679	0.912547021684889	0.867474206488985	0.957264813874223	0.901152583609837	0.842398751310991	0.973293482108858	0.936530795659662	0.947043299247628	0.940840028962836	0.930658721546175	0.828186370529849	0.88142151409315	0.869254004147187	0.961000352270131	0.939012941926506	0.938820922059118	0.908349039963762	0.953670641060163	0.963105481347912	0.927349275610424	0.759129009731114	0.97226746703255	0.848833262077784	0.957925156110681	0.888692464715977	0.969301751434461	0.953165959719309	0.145705307227365
RAMP2	0.943859644010993	0.606530883679532	0.806597007369743	0.828667915082175	0.918871171564031	0.84743022953734	0.86305448346831	0.869979280703077	0.958374823758725	0.917947694939016	0.92007677366037	0.888555186132605	0.921970366620307	0.873687983367843	0.865356169616635	0.886605314612902	0.854462615379979	0.841822714470142	0.931130111541037	0.823168335031071	0.91293759471673	0.878141579220943	0.920748859873259	0.859276292235228	0.879746395483896	0.820491085388015	0.941896828804252	0.848423999944275	0.876831550210591	0.915086079653597	0.889838891962195	0.852186825831044	0.887426690048186	0.829221525790141	0.532402427879935	0.890357133922035	0.896993667616845	0.419390259664839	0.781505337071603	0.920684400353195	0.867401794728269	0.83144528210087	0.787939997222525	0.89212611471828	0.902725937014435	0.86531735732687	0.605215555580219	0.74677753385688	0.814191428991835	0.768453176659408	0.0927446146497461	0.747993301700688	0.871813211651647	0.961358513016148	0.943212136148005	1	0.720143723216348	0.837490237802215	0.752577519919037	0.815467986249976	0.909823019380049	0.867380224193764	0.963344863285913	0.893599916681601	0.602459796775482	0.842189888694852	0.791415498267089	0.85834829630929	0.945691488649439	0.894617494422296	0.793563659035478	0.915926498242694	0.838040374563671	0.760487768365933	0.956566102363417	0.896838466619832	0.886394402962192	0.893001294817625	0.864842046472222	0.765252523643842	0.831229524065204	0.783691035078349	0.892366798793819	0.909049543306209	0.877147244612251	0.898827598656966	0.898080300456777	0.937473100351398	0.865608589687649	0.641642548393919	0.963288107956866	0.765198192085874	0.89627965114438	0.794666084085169	0.92041478740404	0.89916671843982	0.081473439210071
LPP	0.677990243090529	0.884794019627912	0.912842896586439	0.921866336086737	0.747689335837687	0.8815045407161	0.880526155686398	0.759943411348913	0.708743439729379	0.854848435579979	0.715715408798884	0.85057446808233	0.783689183531712	0.906914309886163	0.903692785031682	0.897138239029986	0.765167190497162	0.886872644794844	0.821977281134037	0.92849379238002	0.880541837758559	0.872600870112169	0.825010805649009	0.907540481761402	0.713348158092078	0.889851603046163	0.819499497320685	0.917287158071345	0.879431200490213	0.843306599793849	0.863547776692604	0.891652892643097	0.901680487109421	0.866880708099183	0.761211295888816	0.821708546822988	0.801494437621582	0.829197617078755	0.722925752655266	0.695921886447797	0.894040951737025	0.890085224311605	0.889372267721921	0.884019626408085	0.865196605043243	0.832238220219614	0.833863531455653	0.862907711846184	0.877716204194508	0.811410828379806	0.548838887245053	0.664130865701985	0.828438551358786	0.714548490930611	0.823671403462317	0.720143723216348	1	0.84533602872209	0.839789726564171	0.84419335262252	0.835035669111666	0.882562539922405	0.736684133682927	0.858132313905615	0.879829445445058	0.813424091596527	0.898401843244549	0.765562330843201	0.745189011154848	0.718301655539252	0.863526644004254	0.814843256238828	0.833991033604279	0.8640033995404	0.787253093238053	0.788413168594457	0.833709619660618	0.832890723159192	0.85680582489455	0.794601505605378	0.851681869126182	0.921421658888683	0.903169394745275	0.74904290264945	0.886253850275923	0.717508659284683	0.825983483792439	0.794684630644277	0.856620421155611	0.872883464913499	0.735735162198836	0.866517651919545	0.875418565631822	0.929980483845759	0.860208055383324	0.873928708977229	0.317288022481212
IGF2R	0.858406286008904	0.737121208690243	0.896603114838532	0.934881986009226	0.86102421108414	0.939866190264558	0.941892039218389	0.88858520594872	0.864650450647314	0.921349137277337	0.854231681029899	0.910217627125556	0.861116773647247	0.936985475672821	0.92732793340654	0.943275848013949	0.865587285654484	0.903341734978821	0.935722875074624	0.935912648895648	0.951391586287853	0.948591587377039	0.947538849569482	0.938850733507538	0.871946343943909	0.880244540625936	0.894476802179676	0.929753454036504	0.914331490441903	0.943777613822785	0.943890813649694	0.93881259560531	0.952189475590672	0.868193544612926	0.639184720108976	0.903252611179581	0.888096217320878	0.648668878733667	0.692763960522941	0.886277973799951	0.908856396267596	0.903281699495222	0.906715306319964	0.930183181305466	0.93020706734812	0.90853275591919	0.754532554052561	0.794381285472539	0.905228877506319	0.801167407582386	0.291720909435617	0.706310464779395	0.86753075815907	0.856404368198301	0.918289690233623	0.837490237802215	0.84533602872209	1	0.806066154079896	0.826688024780795	0.924970780715303	0.905897306983412	0.866706677997996	0.931168440076535	0.744564975415785	0.879087829814793	0.893500425500164	0.870118466121344	0.881638417320395	0.864620207576556	0.874161372006869	0.891140807031082	0.90949984211971	0.837826404662561	0.901185911076745	0.927681535952951	0.894263220619494	0.875489395830626	0.917797172385784	0.779537489074671	0.827676419139498	0.881302540567459	0.943230065058081	0.864438037371362	0.930733103010509	0.862474982380534	0.937261443608193	0.905708634071846	0.895960373752246	0.80679276058464	0.879893842981517	0.849999754163315	0.927952624072341	0.891113183185273	0.953210738404186	0.944115834043757	0.174930901228276
ADCYAP1R1	0.718677025962574	0.876309049219791	0.903098392624819	0.88677551008112	0.783263066505519	0.841383006758755	0.814042473200595	0.742350927816561	0.751439588201722	0.874734697541211	0.742782814627658	0.886079857311581	0.831270533500926	0.861966777074538	0.857109064809537	0.851142929596139	0.763673213713617	0.832306258972294	0.806954402259134	0.845274134689008	0.864945153244087	0.833158813743289	0.81264459938522	0.860188448924542	0.685023947222801	0.81388825713346	0.862157844078767	0.863480700797399	0.896725774511994	0.829829674178235	0.802112118336997	0.841384831596328	0.858001891135056	0.863099113218534	0.809485289501935	0.828430935784723	0.846602757405967	0.731294687647943	0.873926723794118	0.720644378695096	0.86022037441232	0.851146428777896	0.8157807880673	0.831796342423094	0.825693463342921	0.809177182192877	0.754858345820745	0.885173911699544	0.836241656738791	0.804153259465136	0.403221717218483	0.669660690263854	0.791468852093737	0.766020188408225	0.842818772151541	0.752577519919037	0.839789726564171	0.806066154079896	1	0.87388949177498	0.800132359304391	0.866148831628559	0.786627868690566	0.855980958424214	0.863662852887535	0.776772492157597	0.816974268250838	0.796317065952322	0.786202028004012	0.741514600807486	0.809003843233665	0.87162330787753	0.807946641447185	0.840668087855781	0.818752027150163	0.786950528294626	0.87196903672535	0.834251844647324	0.815811736360123	0.837774499808957	0.840012852860629	0.829819110518854	0.875230627754677	0.818414753467091	0.842702893338028	0.722177180655598	0.788391435822426	0.814873683045453	0.838691355646708	0.792699584718903	0.790601262704777	0.792270504465439	0.871417815513484	0.904343154578538	0.827651916425671	0.833094444745706	0.167950089919939
CD82	0.77166459780678	0.853655122549085	0.917928651746028	0.907233973020657	0.82722243890237	0.862237688388586	0.862923775856061	0.795218192056715	0.798640114255371	0.89442031126416	0.79681810119773	0.909129867303098	0.882959853584972	0.903410380455362	0.867960071298303	0.885264541926255	0.775027722549017	0.852673205604656	0.845701543583168	0.86936743931977	0.894239007491793	0.849803885627793	0.852768999814509	0.882276877768177	0.737556350705437	0.844607929669156	0.881805783852725	0.893948562781445	0.905476348382042	0.858848861376555	0.837817392471392	0.868167357167694	0.884131410014236	0.900210856522726	0.739963480588386	0.853320707341195	0.877209715685372	0.65098484916588	0.878404680608624	0.769468010507655	0.899870803767074	0.864863798839063	0.836192047206666	0.875062878959835	0.837703548439292	0.825265034894777	0.724318820139802	0.879502634279317	0.859275971083971	0.847445509822022	0.35437448101671	0.71668550923135	0.827627780816684	0.814491843556488	0.881423482292307	0.815467986249976	0.84419335262252	0.826688024780795	0.87388949177498	1	0.842123990819904	0.900070148832452	0.82986807919099	0.880780100242583	0.845611756152355	0.828055711377179	0.845723803167356	0.812430681010595	0.823357317196513	0.782412204404804	0.842442170617731	0.897819264804711	0.853917110145408	0.864235947877905	0.85907022273614	0.817624243486609	0.88498337119944	0.857651105077224	0.850798034187913	0.823587106187716	0.840926512203595	0.866815098122961	0.90153479064852	0.862260326785403	0.875634676128838	0.759179398302422	0.823090414923241	0.83108645196914	0.866520766048187	0.773549285035192	0.835041755212947	0.814984865596403	0.887842096364637	0.90736586516142	0.872071696517367	0.872835049232582	0.162972972480753
CELSR3	0.908102853227816	0.717458287259254	0.895709687838661	0.90665518559016	0.921688059539076	0.930946663782837	0.933978863863068	0.912339027250492	0.91918682115565	0.957013893194117	0.920748022095551	0.928752493249872	0.900753779612875	0.925900526852645	0.925015432088589	0.944820464565428	0.910866696502962	0.902699685651526	0.957754050953426	0.906971693797188	0.953644743995297	0.943456493558276	0.962674967135103	0.945269014300555	0.907520608704111	0.873352996170619	0.934867761522168	0.922805091148567	0.924650911240784	0.960358494533527	0.943221154337865	0.940947304004172	0.945072079874209	0.867891004618497	0.628132584320329	0.926418620673006	0.921161268398183	0.573101040718989	0.742731142967957	0.923786586674745	0.925938177526312	0.90014884364598	0.882204117504199	0.954855175366653	0.942861199184157	0.909513985350043	0.729614950743517	0.802954656115222	0.916103503995151	0.817490091089608	0.230119231140264	0.749750783753293	0.900628811793679	0.921763351053305	0.946723476052792	0.909823019380049	0.835035669111666	0.924970780715303	0.800132359304391	0.842123990819904	1	0.923644067210816	0.919441217611077	0.931079605948561	0.712692019433056	0.9018777280392	0.888863346331452	0.864054487538824	0.932885371375515	0.90447060077997	0.890900817981598	0.916738479215357	0.911717473087122	0.831744079937652	0.940596217392502	0.958918035913859	0.921380184204135	0.903810796647967	0.939208654325734	0.791767796509794	0.861834744309523	0.869862641587902	0.942094412462927	0.886482762075688	0.931227053494268	0.896350110780489	0.94516365775029	0.937763686655694	0.917792613707216	0.756655144866346	0.93273667461876	0.864512255244385	0.939856835268489	0.875893256129984	0.966261889079266	0.944278364343763	0.141950206098458
