""	EGFR	THY1	ITGB8	LRP4	LRP6	CHL1	GPR37	GPR37L1	CD9	SORT1	AR	CD47	SDC2	CD44	RAMP1	NRCAM	INSR	ADCY1	ITGAV	CADM1	ADORA1	PTPRK	CALCRL	LRP1	LPP	ITGA2	IL17RC	MRC2	TFRC	TSPAN12	FZD3	ATP5F1B	C1QBP	CD82	ITGA3	SLC16A1	NT5E	NOTCH1	ABCA1	TSPAN5	SCARB1	CANX	ITGA6	EDNRB	DPP4	PTPRZ1	CD46	SDC3	FZD7	PTK7	SMAD3	TNFRSF1A	FZD6	CD63	FGFR1	FGFR2	ITGB1	LIFR	TNFRSF21	RAMP2	PDGFRA	PTPRA	TNFRSF12A	TLR4	SORL1	CDH11	ADGRV1	RYK	RACK1	HMMR	PTPRS	SLC16A7	NOTCH2	PILRB	AMFR	SLC1A5	CELSR2	MCFD2	APLP2	KCND2	SDC4	TSPAN10	NRP1	CD81	TRAF2	NCSTN	JMJD6	TSPAN17	CD99L2	MERTK	NRP2	RHBDF2	STX3	TNFRSF14	SMAP1	SIGIRR	PLAUR	TSPAN14	CD68	TRADD	HLA.DPB1	APLP1	LAIR1	ADORA3	STX4	ADGRE5	CD74	ERAP1	LAMP1	GPNMB	TREM2	NCL	ITGB2	VSIR	CXCR4	LRP10	RPSA	CLEC2D
MERTK	0.523144800499197	0.59242924801176	0.532647280543887	0.171450493624941	0.639564245428707	0.537422137559542	0.567962101829944	0.542626759820126	0.472897089103752	0.605490584362173	0.594007479228147	0.589518849749778	0.490403569609516	0.607445137313448	0.53986616403295	0.576039894349169	0.644951116682854	0.551412591930243	0.690864766091036	0.580421506510345	0.605638103273917	0.480539207849326	0.629991553666927	0.644242579632068	0.688737233622679	0.571395853690644	0.406881795043206	0.635063699209773	0.702626928824162	0.473512768349193	0.610665853387863	0.583139215779888	0.696737276325062	0.582763631421804	0.428978490524898	0.468211993347338	0.633499986256358	0.612853939658858	0.7517807041659	0.554484343384412	0.455534565497028	0.609403207669053	0.724608476735644	0.398033012608851	0.409753222128702	0.572162608602962	0.763496683959667	0.768033768733445	0.522516796701765	0.3848231859859	0.622663484830239	0.720008358980042	0.463395916405075	0.638872221962884	0.566476234625887	0.419411130965088	0.873739934835673	0.572314707050292	0.456209151022449	0.738946662638106	0.574286867489093	0.631712218912368	0.649059386079	0.741438468903151	0.937515148802332	0.518172157161221	0.284939113425467	0.656337135654541	0.655495968677682	0.589703059263807	0.632835551736833	0.3567296985309	0.700172185649289	0.580749827667254	0.783685249302673	0.510478825203111	0.539472068217399	0.726092687025503	0.679593203905089	0.557692754887496	0.553360842945248	0.205793824784905	0.853069970867247	0.974867768876043	0.541442368342628	0.601702611105704	0.618966015513033	0.781611833381605	0.78413301192419	1	0.604608252450932	0.976144001524788	0.38006757556101	0.768838254741986	0.704702292313764	0.903032953093985	0.834674898209515	0.914999242061821	0.757653032713963	0.817378184450926	0.754537190196633	0.49275012951372	0.756225258323614	0.784452897145061	0.836117769708744	0.571352681208995	0.752501028624048	0.747015233164237	0.898681266343139	0.452320937671449	0.758676981990161	0.791052059166555	0.710536135935693	0.859994897296068	0.140965445612761	0.719666299818458	0.730009496513181	0.422524348008422
NRP2	0.759307638309679	0.607477511349496	0.697080664369531	0.485598995499803	0.666710652410604	0.72744371966292	0.514462036448123	0.595207751093154	0.815225063967492	0.715165997860845	0.692469329854171	0.692330951843769	0.736056105054021	0.821935757462937	0.550146344373313	0.748511398998531	0.814327628254703	0.643824384367306	0.736752089655723	0.722173805731504	0.722359267134386	0.710550637668562	0.753600291262259	0.799309583288176	0.81667286088276	0.495039216723777	0.5537320349198	0.775658543767832	0.880468378975797	0.634649564878893	0.766538594370978	0.665668598795954	0.700655968868281	0.665036913436574	0.750632641423845	0.843564034392154	0.756786358765584	0.65999080567237	0.87346664427456	0.649960983778339	0.827964203854904	0.79771654572763	0.732819589119715	0.506656382089754	0.341493203739111	0.702890923505815	0.882893049779776	0.712516034038714	0.809978805073626	0.500145241340009	0.7351375966751	0.785202989206986	0.485856816192386	0.71217527556863	0.880782679794976	0.419067851064543	0.765359394744872	0.656118640177232	0.560240634157679	0.73884582962018	0.725490148083342	0.74336110362237	0.843201299816338	0.453363972282702	0.73291844019624	0.634046265913512	0.372275662714022	0.763500954148056	0.92961351166596	0.721728305275486	0.703345825305496	0.571521115140258	0.795740183036075	0.730654918337126	0.624847017066258	0.495310197685477	0.697508689515364	0.753731872063319	0.737788934275669	0.672291924591333	0.868763279966339	0.42583831512822	0.809230618921002	0.659886277164699	0.689887835455435	0.634142134930982	0.845661059053845	0.764803891014996	0.71418693499794	0.604608252450932	1	0.62876558640853	0.892591534678043	0.715856864089464	0.614135126480801	0.671239461401656	0.386488560045793	0.687544311647752	0.338848326124244	0.5675471981858	0.264727624102769	0.572958172145215	0.277711324353731	0.273912610878216	0.840052962895635	0.290879797035958	0.248415971694558	0.740082978131098	0.741819463423302	0.384639012925163	0.239538814000068	0.818500612704242	0.225509581922166	0.412746904116035	-0.00607573149984444	0.687382168800764	0.774560027230119	0.349195309156184
RHBDF2	0.534306135773164	0.58396508043457	0.534066061171653	0.212499784526025	0.607358648163123	0.542095347913134	0.533672905508523	0.5498215076463	0.48634522445066	0.61198111077237	0.60345985982959	0.591014654544576	0.484967972510858	0.629549051924849	0.533837404442118	0.578985022341123	0.653211856500345	0.565031951409024	0.686509235660548	0.592452896160915	0.620080569735833	0.455284194426958	0.612872574384171	0.649723039985288	0.687890260657823	0.543751578263624	0.428632102889213	0.63686605090552	0.718595895899206	0.485194299287286	0.606447036188263	0.579351067060556	0.69166350293868	0.589699675078727	0.426356914731659	0.482180777384596	0.626699911434604	0.61659780744967	0.755595053188749	0.544697239350648	0.495090202467823	0.611688613258721	0.714432564028164	0.41117310836488	0.394142884451695	0.567397770541605	0.759290386930388	0.768748296573246	0.551572139589646	0.385517253563599	0.618698213987706	0.716561458276934	0.458907789800509	0.634182590017687	0.574287266925985	0.425399715634988	0.86776711112128	0.564936316831105	0.476609238019346	0.737033930353583	0.560179146536966	0.630646222327546	0.644692654567969	0.729552401628803	0.945191727693425	0.494459392896204	0.302583525922991	0.653903603530274	0.674195170398022	0.56333015517976	0.622009450298377	0.385443639392478	0.687789939252831	0.579932794344381	0.736305974568304	0.51046165719076	0.547555857961635	0.711911414239926	0.684529582585986	0.55703421186592	0.557083832265894	0.22737365470546	0.844668516623838	0.957239990399492	0.552710357887334	0.597622763609534	0.627982746253148	0.762821306557926	0.751987291300878	0.976144001524788	0.62876558640853	1	0.406021990095136	0.788676068781251	0.698451142502531	0.8914855013362	0.846439382456682	0.902319925241742	0.764904468674232	0.828468829909948	0.754695094121033	0.492721823472122	0.749564023255338	0.783782311410624	0.832164412417291	0.570306609744061	0.752083240181873	0.755255668574362	0.89758364574945	0.501913475062746	0.753989713143216	0.787772133555357	0.715250420690384	0.865831181801691	0.173591284415683	0.728676425317257	0.738330016118429	0.464735796433264
STX3	0.652472010250656	0.420707856205112	0.575904448390737	0.434054429108696	0.524595143474618	0.626472436897034	0.327802898467804	0.429779695183609	0.743804898542941	0.551831113271513	0.539832121079735	0.505351665098343	0.64635914037724	0.651128853727583	0.361323477059958	0.628940883831252	0.718188290112555	0.496613297017253	0.578655951454808	0.577580300418163	0.599278139477232	0.737600262075641	0.618871251983322	0.685683876202822	0.695061172707166	0.303990326816914	0.39158170068708	0.653233453756734	0.83965873956341	0.49976581568866	0.636279319687923	0.481614749348433	0.523553776348522	0.504478997669783	0.749874967340314	0.762227036017154	0.605143094737738	0.520825684280397	0.718582135558413	0.472116701365243	0.792644784260643	0.656789028011576	0.568125541686701	0.317556726120258	0.134133467570516	0.580098315533064	0.758991355627493	0.561241042251712	0.741276135509436	0.312513648051331	0.567277541795502	0.634451985011229	0.267815561757429	0.553980428573926	0.852171055474917	0.234943830816987	0.563847184182266	0.517494522374759	0.423534277242406	0.635085807631357	0.592327206694729	0.584979976336799	0.751682846996776	0.201480916564586	0.505983060659333	0.426828531080633	0.208743554532352	0.605287399621694	0.859756327529718	0.511349023811934	0.600937038314774	0.44376922913097	0.635339631519002	0.579134945499096	0.381825232774904	0.361944045026003	0.556850097547636	0.545742066103038	0.546106628495033	0.548104149656063	0.840930465709464	0.341726620014661	0.621805483084785	0.449522671113305	0.545050272847323	0.453118320016626	0.77225615276506	0.606443007487572	0.550479181232653	0.38006757556101	0.892591534678043	0.406021990095136	1	0.576266341728579	0.365636802865179	0.486449989980742	0.202305147322886	0.511964069537263	0.201024432027724	0.395567862586141	0.113792645166444	0.387354205178998	0.127490524796997	0.10302323456016	0.710721224620793	0.119403207521532	0.0848280328139479	0.580208638870276	0.510049356708718	0.249062563499154	0.0767882272220355	0.658837098171082	0.0670028039611914	0.249663572349289	-0.00963195600675292	0.507466872791485	0.607816129017755	0.303442858637272
TNFRSF14	0.598999536920799	0.621076133610335	0.591189893912234	0.110112411086466	0.677496955131875	0.624361955181835	0.58951165167646	0.590483235182052	0.529327315537603	0.664222359742624	0.694213134905323	0.609955780238206	0.541583254907618	0.717556285827197	0.512475794275506	0.669670134659665	0.876355652303837	0.628061269855749	0.710782442447961	0.623877332826531	0.659393261070822	0.689435923747668	0.742713032807933	0.641659321711334	0.738790120547833	0.516067225125919	0.316261618683772	0.702650556028485	0.684679170165509	0.495856963747316	0.727204490321948	0.606571107940303	0.671725128129521	0.590643493509366	0.463115915783181	0.569338931854884	0.704501633187099	0.610371905868725	0.824500014627463	0.55415395414041	0.455860747290013	0.628223212806276	0.729523472747088	0.294247646932036	0.404645952338963	0.644394839087818	0.852525943486116	0.788210146781504	0.727487779868297	0.36959401711894	0.63670938788652	0.746789875591008	0.40753353955273	0.681147804320553	0.7681726550366	0.385617838170708	0.804443182783374	0.585436537605741	0.462201885614742	0.785464961590108	0.703991924983107	0.714822788982804	0.83330957317525	0.456177939801274	0.839534133628423	0.524689106005448	0.164106793780407	0.695136349727735	0.739365657682222	0.624153932346119	0.817340138143809	0.3091317718961	0.815343383786976	0.62039083901915	0.819878705780083	0.216932016034729	0.595293246054489	0.53237221524827	0.650886800049323	0.638483183958836	0.732582373927134	0.00431914932204683	0.748586815153159	0.737340407536521	0.56513976673093	0.521742554860355	0.731152430090904	0.793272279252964	0.839814029414333	0.768838254741986	0.715856864089464	0.788676068781251	0.576266341728579	1	0.562369680853135	0.867239752841547	0.564318895269814	0.915659906118297	0.467948482961702	0.814360466769541	0.426323858622543	0.521203355721061	0.409319222887741	0.376313527803595	0.901969112782541	0.694302332067552	0.399270867377273	0.810222946005747	0.801173628087756	0.385530751024175	0.372620060458962	0.794019516775252	0.406482104765214	0.588062865237416	0.214181293203733	0.684042515608372	0.724879100531903	0.546191226998683
SMAP1	0.803684272344515	0.869532315309036	0.814450345992877	0.643345606878621	0.820447452840379	0.792672783892795	0.830540972578934	0.846002664573475	0.727010165082329	0.863366651744411	0.82702537233312	0.903579086982705	0.765063718278873	0.858169191327266	0.884033776434507	0.803229489165194	0.625195487674739	0.84462403808456	0.853338892148569	0.850774917898265	0.821907265416354	0.414619850137798	0.775805526988228	0.796163613409101	0.790050380467667	0.855251540190373	0.863781155164195	0.771475453327048	0.48108543088235	0.856111512637785	0.791257267139548	0.905766239364241	0.904697388369693	0.883791871828782	0.664207346518243	0.740678085431142	0.825112318333538	0.839638393090722	0.72778490674012	0.883266863871492	0.583421587734037	0.85717456509693	0.853918638203544	0.871387511988786	0.847303014852172	0.81138847653125	0.739612952128094	0.801288395748928	0.662016436508804	0.844570268384818	0.87112781053695	0.838163031739896	0.898144959772153	0.858913895416597	0.544948685773856	0.855660030261811	0.853667573068962	0.83856265767729	0.854062245646483	0.761373813242363	0.771717094802654	0.842981516789047	0.687486076911434	0.91340610396949	0.815920933416528	0.85958684667334	0.775043896189197	0.865733904411094	0.747929837962294	0.805117017937391	0.662049645483124	0.818256728141624	0.786364424516707	0.852261076527382	0.69196089239761	0.672546869016072	0.827573143297384	0.894240065420588	0.909876414109263	0.812973928071011	0.58056128185214	0.672940143099668	0.749419258930632	0.724253909079777	0.845139887537372	0.908321734117323	0.768134157736149	0.831853094437655	0.788745717908708	0.704702292313764	0.614135126480801	0.698451142502531	0.365636802865179	0.562369680853135	1	0.71417058834659	0.396450558624851	0.617971631188779	0.261543648363371	0.575994032694572	0.273865515653029	0.850200970937331	0.256056672688499	0.364436792010302	0.635846135019389	0.429512539332339	0.273169078869565	0.813142282875426	0.897808468218737	0.166467239885967	0.279792387449573	0.858237494910995	0.217352786980173	0.423976396699226	-0.211668857014567	0.901677228036439	0.920813952476039	0.297074578969662
SIGIRR	0.606534141231462	0.668778391395553	0.632456096113866	0.258197810759486	0.737922583271261	0.632020539915081	0.655962710266068	0.627760412870443	0.548602236921389	0.679148158022747	0.664466624675093	0.651313973052374	0.591488775913124	0.720347715119915	0.616722341864501	0.672725975456232	0.747616583649025	0.626046917636582	0.763822479195081	0.65618546095073	0.684780504306642	0.669689964844446	0.719868070889915	0.717814095915047	0.778166745140172	0.655259319034365	0.453406863547119	0.713261541198078	0.706612777060676	0.547046201199485	0.698999707995691	0.649389832191877	0.766339079646593	0.652329330811917	0.51689090311609	0.556217983856609	0.708700724282984	0.697414640164907	0.817154377578799	0.636843545749891	0.486377364948279	0.6724114788648	0.796674333961484	0.438361800752807	0.508936757372509	0.667556995808438	0.843602065871899	0.817575492983338	0.604004796409161	0.425700442652334	0.698433908637808	0.781269285596206	0.520232343490512	0.726242289080547	0.660116764104191	0.479592249728278	0.915604492020198	0.674484116296454	0.545045755570279	0.83124037525461	0.647661411748485	0.717714368317297	0.75740287199956	0.724353599234658	0.90814987221288	0.6229129274246	0.364283270636019	0.73501132726895	0.741083904447496	0.61909778029238	0.694731100852804	0.40962157536383	0.772174173148121	0.665735518419577	0.832489705121341	0.497750258329466	0.631363940903828	0.736277080245515	0.719986997429364	0.643156638464174	0.653779972505129	0.194603062910305	0.841990002369544	0.912421231324427	0.561722016433918	0.65233548880041	0.744716603271461	0.845982490695254	0.844349402802121	0.903032953093985	0.671239461401656	0.8914855013362	0.486449989980742	0.867239752841547	0.71417058834659	1	0.703498503060065	0.914695585735324	0.6172527766482	0.875118710559054	0.600291415130514	0.556019210290429	0.597743694309346	0.595651792815422	0.863055342826099	0.695356438725953	0.586912239498876	0.794251504602857	0.888589316613453	0.396296607875699	0.573354990397718	0.846511090674893	0.567807458144032	0.74903185501909	0.236589612527085	0.774174251692062	0.804216999334596	0.556131286652394
PLAUR	0.0812913160793333	0.126010215553887	0.0817979316085043	-0.134349589602378	0.189792478332015	0.0921985213849074	0.116755972313419	0.0837650760753217	0.0940662363459809	0.15177327088465	0.133406989160754	0.148189111053594	0.0673058677131955	0.311994166960257	0.0935176981807018	0.13187714108448	0.306675491944532	0.0938596601200491	0.26189049974325	0.131595855482623	0.168744819655795	0.270208190601279	0.187385450049386	0.26299462108669	0.303582949568559	0.137715887227708	0.024095469021673	0.201562853789181	0.58957632017801	0.0269834582348486	0.156785551419131	0.133658222318485	0.281197264425539	0.136572162158638	0.0645790665439708	0.0914717110150464	0.19925729455252	0.182214749123427	0.456669846271473	0.0986539215336349	0.206355105028356	0.200564598325496	0.315315188938217	0.00782681853159383	0.00556380994201617	0.114752507404844	0.47549201630895	0.377887087784529	0.116016423196663	-0.044111293688228	0.173107778930231	0.316616843995109	0.0419541099204913	0.198550444695222	0.243104706795457	-0.00328805926847719	0.552453325017103	0.126065312135894	0.0235159301601329	0.345181788893546	0.119961017492232	0.187958457546046	0.263250660988962	0.464171810498497	0.691410469426717	0.0668994915872916	-0.0781847746667577	0.224634669970694	0.39485805480039	0.144979875803682	0.207321217534765	-0.0295727935667337	0.292942476094558	0.132357583279178	0.494928576787723	0.435673226709403	0.0853687822286936	0.441676630954867	0.267465687416034	0.0906234416215886	0.200155754586813	-0.0720271135269834	0.652668873421888	0.807038285383268	0.130614120694889	0.194069333254425	0.315058926421599	0.393437654817895	0.407639285728941	0.834674898209515	0.386488560045793	0.846439382456682	0.202305147322886	0.564318895269814	0.396450558624851	0.703498503060065	1	0.698813317272785	0.966053212256839	0.789737991189832	0.967599986875382	0.0290152501446503	0.950943413796157	0.946523447677156	0.548240786775398	0.515696991817484	0.959307561676757	0.351975369467901	0.622781248413021	0.713387511467401	0.941006777414854	0.429727909478649	0.952875646872087	0.973877988988226	0.453388998265685	0.323937127489257	0.391225141471264	0.399862141881192
TSPAN14	0.599811430220603	0.630257696021252	0.5982250185142	0.145575223269339	0.703055476077116	0.628144980561841	0.61686826546718	0.587383671096032	0.54874272894084	0.666560777947586	0.676188720256593	0.619367722867608	0.565874845889734	0.647089490435864	0.536566575879287	0.665404596796111	0.834827431025486	0.61143697203964	0.744735820251197	0.634318641357731	0.679469178032333	0.627565509958701	0.742270741911886	0.688633391361314	0.765999148969013	0.549639053490294	0.351940745591576	0.717656437129336	0.755415317585799	0.505514686688321	0.716222104899918	0.610802671705154	0.708038298689445	0.609022429362364	0.503282849357909	0.5516947708273	0.709583759252872	0.637524464174103	0.837719136697035	0.583495087051	0.507441820666914	0.653437190561797	0.771369061394347	0.333674003989708	0.387368333087615	0.653005708218624	0.856093037438767	0.827240475961113	0.685856273942913	0.386317901799855	0.667227072828459	0.779895654271561	0.427101941542456	0.691573824430388	0.74235753741833	0.400277692662166	0.882348736249837	0.616410884754535	0.464087795056089	0.816299094871094	0.691814218407195	0.708601312497302	0.791998953552631	0.586745929411736	0.920178707475615	0.529019018677246	0.196332497072866	0.713027204411708	0.720979744891252	0.649088276711422	0.784350418954605	0.333467471289494	0.800509586952028	0.637344573017559	0.833017629718889	0.357104398421102	0.602914954287954	0.657552512736581	0.690999758460538	0.637778156065497	0.715170365967397	0.0999999077580191	0.845920651168059	0.896550471394467	0.566257224018563	0.581498581059017	0.682423669793191	0.837753204045771	0.874060173013035	0.914999242061821	0.687544311647752	0.902319925241742	0.511964069537263	0.915659906118297	0.617971631188779	0.914695585735324	0.698813317272785	1	0.622516518339481	0.83457919510248	0.601188726805921	0.519635228006595	0.601094750149472	0.588968101960225	0.941867606127446	0.629953913642805	0.586000539892001	0.829255844967953	0.874824361004046	0.381344376475278	0.579986661421387	0.839046562496734	0.554020714187461	0.74136775879341	0.161879129328202	0.724717559155545	0.736000733992167	0.485925620919407
CD68	-0.037131835841527	-0.0170624327697928	-0.0486763377200936	-0.214596646297028	0.0518027876490234	-0.0338495021403574	-0.0478163590913893	-0.0503356268809137	-0.000131375230858163	0.0212360285004098	0.00614719648223389	0.0151418267591502	-0.0522784034458508	0.201548142723345	-0.0485078592303787	0.00566432931039912	0.208196429733765	-0.0394450346315731	0.131050734753838	0.00901839719359777	0.0562814001864777	0.19367134984329	0.0546201747516699	0.148219121506686	0.181580580252419	-0.00960263579347514	-0.0917760133753648	0.0816591100513765	0.56490611997405	-0.0999554845962571	0.0268013811221779	-0.00703873087509653	0.149659676897422	0.0102401854791698	-0.0167387400024637	-0.0120349349093701	0.0722861770950838	0.0630598752872098	0.351677094564192	-0.0404502669833701	0.161535022699331	0.080890994333534	0.185627772246809	-0.116912457707997	-0.150619948415598	-0.0183570699953608	0.370824186709265	0.256198399948276	0.0190872124898085	-0.17394647709438	0.0445681407423227	0.192899025574701	-0.104581173105491	0.0653162072645868	0.163563913862111	-0.139203667550022	0.448529784249679	-0.0110282837033732	-0.112170439276214	0.246320865737411	-0.0179353444511208	0.0541328940669418	0.150183141336314	0.343388833355643	0.587485987094945	-0.077318686227356	-0.192086037322773	0.0990574823059028	0.308987222031069	0.0314910564149892	0.097553413006937	-0.13720988293159	0.165858698066963	-0.000489213216059227	0.35197652512884	0.358338242683024	-0.0427844976030173	0.354275552844459	0.139063834670724	-0.0442637129574917	0.110943473411438	-0.111808918541226	0.565685814293821	0.730775376438634	0.0375422608796343	0.0685712869196884	0.211027348439937	0.265658072825738	0.283363768528959	0.757653032713963	0.338848326124244	0.764904468674232	0.201024432027724	0.467948482961702	0.261543648363371	0.6172527766482	0.966053212256839	0.622516518339481	1	0.726727234766798	0.98213688896077	-0.101739234119111	0.985243587924837	0.958622953199877	0.474576377878998	0.408562742857898	0.982058135850236	0.237881630220952	0.507941202785526	0.745893448835602	0.975614128294589	0.313627203526747	0.98343916060749	0.967189082608024	0.529922284232073	0.201267458678637	0.269066941045857	0.397606467505091
TRADD	0.385956752772846	0.419103187978852	0.379970980648046	0.0842706463525625	0.465316962788054	0.397246363999878	0.421701431073831	0.382149672623477	0.370383709622891	0.463281104009071	0.437798314491655	0.451562399785386	0.378781912203449	0.637749421107019	0.366802829630833	0.43886655379946	0.617697853941161	0.393022032035351	0.533149124708187	0.42900069373819	0.458056599895546	0.49938555037229	0.486210340898676	0.483902768528423	0.55815726393194	0.397276754880298	0.262278028341967	0.463580115551643	0.653606407287655	0.329201865303783	0.469376063364724	0.425202216262833	0.542580012152986	0.436252677471692	0.308045097052632	0.384536534870093	0.487892313377288	0.440857970565467	0.654900655847407	0.401891754101632	0.389152638925912	0.474162855620662	0.565889127968455	0.25042346823501	0.350826128614217	0.414754388393638	0.707686459656678	0.588821900769102	0.434484207001615	0.258097832217285	0.456132540163682	0.562703170763191	0.315601286275574	0.478847748853246	0.518311286208303	0.301915312488764	0.753466795497281	0.412604102390975	0.304205396719958	0.595136615474914	0.437681833249714	0.494009655542009	0.54970143999495	0.543206804954504	0.791666809221396	0.369980285324133	0.140422387574461	0.514411303901485	0.639228579534839	0.386760291936732	0.482065190687059	0.251204329442576	0.571901484879338	0.438234153638146	0.702011351689941	0.493797787349617	0.388742151896716	0.579604298071665	0.521008501324382	0.397157593368383	0.457617122066211	0.0712666547280974	0.752423106441985	0.801461966468507	0.431437405692721	0.434615881040139	0.592240439478119	0.623105068130804	0.662575543928993	0.817378184450926	0.5675471981858	0.828468829909948	0.395567862586141	0.814360466769541	0.575994032694572	0.875118710559054	0.789737991189832	0.83457919510248	0.726727234766798	1	0.727918160354199	0.332455045433755	0.706201429550132	0.693703504623512	0.711069853677209	0.785568313686893	0.705633749780958	0.621334449486342	0.773116608301418	0.473303516116144	0.681357942247118	0.676138455813499	0.712418430314329	0.835249443325013	0.494317190303065	0.574086926363875	0.669008919993598	0.730085630542034
HLA-DPB1	-0.0636036667327264	-0.0215018769208525	-0.0679282068483975	-0.219624827808857	0.0416469100307391	-0.0566411070906774	-0.0372565730313298	-0.0606662296531329	-0.0331866366082132	0.000612601110882728	-0.0182491228419415	0.00668402283669491	-0.0720167051560493	0.169053828618525	-0.0442404773572348	-0.0208055808871842	0.15593063248091	-0.0565476674243188	0.114041952547621	-0.0124902708482233	0.0312111893636947	0.13704001211433	0.0295002626536403	0.120954856489915	0.15638601525294	0.00277089126035232	-0.0866674358567261	0.0506221439194905	0.511861800186964	-0.108801685729094	-0.000647685830586817	-0.0145694850470761	0.139614454716852	-0.000581055956424831	-0.0440353549889067	-0.0489705084738378	0.0480875747615402	0.0474161013842622	0.301357982200091	-0.0418346270884854	0.119847122812951	0.0579152669178082	0.168537652923873	-0.104140077352795	-0.113751323786054	-0.037190219229129	0.330452712929135	0.234469302858932	-0.0299804961638601	-0.163390472138547	0.0299580255598809	0.168425201950381	-0.0865605607063241	0.0458790164645187	0.105710439351225	-0.126635963353387	0.433901994784575	-0.0200108793308535	-0.114237990737428	0.212848817603858	-0.0392018208768327	0.0300766852986418	0.1015244174809	0.370729182847403	0.568206438725809	-0.0793842364923105	-0.176718648488584	0.0800536128402682	0.266460231179094	0.0138759261972716	0.0583406282363175	-0.13649901124764	0.132893354026883	-0.0158370575280588	0.341527290530914	0.379362026481317	-0.063182509822311	0.347904641614765	0.124280865178101	-0.0613157427080737	0.05806271974876	-0.103884584237629	0.541123300199735	0.724465876951699	0.019298784210551	0.0673747667826425	0.164566410318193	0.248442606908943	0.269593492570593	0.754537190196633	0.264727624102769	0.754695094121033	0.113792645166444	0.426323858622543	0.273865515653029	0.600291415130514	0.967599986875382	0.601188726805921	0.98213688896077	0.727918160354199	1	-0.1084905727488	0.988312370267627	0.976477732448238	0.427384576043019	0.436165387776105	0.996220068344518	0.211352620511803	0.492383025137062	0.65391303880515	0.984428285648537	0.292627424038481	0.97908517777104	0.96901883489365	0.531234024318284	0.193639828686669	0.260096136796871	0.404669576437426
APLP1	0.916737358975375	0.967209494796243	0.925957448992201	0.750173927915277	0.883940676764303	0.908096614366003	0.888752353766752	0.971273656310571	0.809919963296441	0.958518773932004	0.951186310408037	0.968341933942729	0.848184640241291	0.833342582593919	0.968042454423862	0.918065451984836	0.684875934188669	0.960755452445635	0.910743655987081	0.957702508903114	0.923851430648079	0.406423202377774	0.855766926160578	0.835748720338311	0.819048229113997	0.928999758811841	0.91984008224173	0.879793819798961	0.358287803009401	0.96275650467169	0.904310866581692	0.970635372770492	0.927438530914094	0.976683045812182	0.739815810495083	0.820606866070106	0.902549137796178	0.937559806325399	0.692367285359698	0.962202935970868	0.607395914299345	0.902954891635602	0.882417813867679	0.915414932480195	0.889251392801662	0.919095901289086	0.685600978515128	0.842173004005682	0.813257831042413	0.956231149819612	0.93777144491555	0.868891544825903	0.955640950140386	0.93463151658149	0.627132916531295	0.946058836698458	0.771709017600592	0.920024216247312	0.949659512621446	0.821994997103446	0.871005569023569	0.925442449000934	0.764245817412201	0.788013818008566	0.695298551894351	0.935036546252278	0.86428000448881	0.922000015662506	0.687844744406521	0.862053917237511	0.777441089539064	0.902964710732264	0.825676204992754	0.932589334702443	0.615329323430904	0.434883520316262	0.94373072553593	0.739072640891807	0.942220593592718	0.939121891952116	0.676489885509758	0.699174851573834	0.584425025956652	0.514112529406115	0.91775112363175	0.928457949582773	0.72963140819988	0.827304192431929	0.766581980195562	0.49275012951372	0.572958172145215	0.492721823472122	0.387354205178998	0.521203355721061	0.850200970937331	0.556019210290429	0.0290152501446503	0.519635228006595	-0.101739234119111	0.332455045433755	-0.1084905727488	1	-0.121559821923079	-0.0114384938297185	0.613551732230306	0.265387677266707	-0.109732061355482	0.873805534783298	0.754901212319057	-0.157469014137717	-0.0852819454745369	0.828113775084739	-0.1736610795783	0.074330685045777	-0.461051867461553	0.927928718837414	0.872398851548777	0.171401786999316
