""	TREM2	ITGB2	CD4	CD93	PLAUR	LRP1	HLA.DPB1	C3AR1	CD68	ITGB1	SORL1	CD33	PTPRC	CD44	C5AR1	PTGER4	ITGA4	C1QBP	CD81	ABCA1	CD74	ITGAM	APLP2	NRP1	TLR4	FPR1	TLR1	CD47	LAIR1	HAVCR2	ITGA6	ADORA3	SDC2	MRC2	TNFRSF1A	SCARB1	PLXDC2	TSPAN15	SDC3	TNFRSF1B	AXL	CCR1	CD163	ENG	TNFRSF12A	TMIGD3	C5AR2	TNFRSF14	TNFRSF21	ITGAX	TLR2	CD63	STAB1	CD46	CD9	VSIR	UNC5B	LILRB2	RXRA	KCNQ3	LILRB1	RHBDF2	ADCY7	CANX	GPNMB	TFRC	TLR7	ASGR1	ITGB5	MERTK	SIGIRR	CD180	LPP	CADM1	PECAM1	SIRPA	SLC1A5	TREM1	ST14	THBD	ACKR3	TSPAN14	PTPRJ	PILRA	ADGRE2	ITGAV	FPR3	JAML	ALOX5	ITGA5	IL6R	TRPM2	AMFR	FZD1	CD69	CXADR	RACK1	SORT1	CXCR4	KCNN4	SMAP1	PLXNB2	IGF2R	MCFD2	ANTXR1	RYK	GPR84	TRADD	CD82	NCSTN	NOTCH2	ATP5F1B	SIGLEC10	NRP2	JMJD6	LAMP1	ADGRE5	IL2RG	PTPRA	ERAP1	LRP10	RPSA	CLEC2D
SORL1	0.929472327700543	0.892623722880906	0.865729226223743	0.803385943682376	0.883192831983888	0.780845755213891	0.805550075601168	0.868743219681072	0.821220996760607	0.931942246132202	1	0.898059147456254	0.933924728166348	0.759979173292681	0.761195922713384	0.825119152729525	0.847592964185972	0.775535523434836	0.843132541952361	0.305596484152309	0.879989778321848	0.803644227179009	0.891556860049416	0.747610878431086	0.800457404023012	0.876077495415639	0.891702706245405	0.886837126497165	0.925019210266475	0.936081566251402	0.857733976627716	0.925024811337173	0.496429115077142	0.830443956548801	0.935342648966034	0.712574062001869	0.944039196295917	0.86220849440285	0.534159474229934	0.919328486964408	0.8837010713728	0.840444816279661	0.86436356960198	0.865051232858273	0.715056010665921	0.75926387700311	0.420286657599483	0.75731297531305	0.389871768535242	0.600220820843906	0.912158100414507	0.850170118921365	0.673973293001824	0.879099786550285	0.793030787682675	0.845713251985254	0.916493638551119	0.895964246444613	0.640089657788352	0.863769817000725	0.926621552592429	0.944724176123962	0.908168852135297	0.89460310808875	0.202261181224656	0.752870556753626	0.876662815047064	0.546255763003077	0.627556726052003	0.711315857538694	0.871385092272893	0.592820543570799	0.901531871630749	0.838241841296085	0.891280198421149	0.896578328584648	0.809865603094601	0.522774917943834	0.799717213965424	0.760812220571092	0.356064468786395	0.830117857594339	0.783528594476444	0.755333342091272	0.928063734410537	0.91558658647379	0.700930429419611	0.559153328375774	0.89800319094297	0.540252081229226	0.748477000798712	0.882869963362087	0.713008931374917	0.831633289725681	0.83836664551843	0.812167483907545	0.877227301702735	0.866234667100002	0.631534421803864	0.657476468904922	0.798951561219224	0.803073370416324	0.460633878451928	0.853678222743005	0.756896777437935	0.727368169070385	0.874696987393408	0.879958725274945	0.642446550831524	0.837808440129563	0.717328445889842	0.81026398693488	0.857686844332754	0.567551365004214	0.811074017624416	0.856519928125929	0.758739113957831	0.792925067532199	0.910639534986801	0.801838741591976	0.928631376930298	0.812980138718735	0.785596085877419
CD33	0.938708868602653	0.94543287405067	0.803153951169731	0.797775652420396	0.875843324763135	0.633991401294539	0.765952564120332	0.904174247866575	0.797010709523898	0.886020073716963	0.898059147456254	1	0.934316412344243	0.716978166972925	0.598920225214802	0.742923099623468	0.891164894350289	0.870625644851262	0.757674871674251	0.209587648043034	0.848201930054291	0.77500323075399	0.859460825802653	0.707384544571971	0.654063764303085	0.928909285335242	0.901640242490312	0.910698624330159	0.909759502269072	0.919491370798649	0.792321188923197	0.927667194529325	0.404849889193691	0.758651013078349	0.910672543883862	0.630094950544011	0.872044264270412	0.879713578831706	0.377728189472492	0.842732349045769	0.838256545746998	0.824305846810261	0.776336555788924	0.8468222933017	0.77615673782553	0.746644299450167	0.262653045416292	0.701663734145393	0.291209788953503	0.445365539508873	0.838031210072112	0.884942480474536	0.593100996673877	0.855990915706745	0.772439154955085	0.866359929977969	0.886747569885281	0.848916636782247	0.588407716958118	0.756336397437787	0.889993007803832	0.913103796749377	0.855141713103023	0.898007718978261	0.171401123494055	0.622315607059744	0.776101073301138	0.663566833822476	0.535171029972936	0.577453061517842	0.848634102049464	0.658494643517416	0.800211684187085	0.773137240078708	0.784427492793634	0.846502631895177	0.881738243593653	0.529693235228396	0.817558314659252	0.719357196708788	0.216143340070265	0.704794920073512	0.690809552791118	0.682866768110639	0.83817147399657	0.848007444702533	0.624347167267696	0.598432114295146	0.904078117477032	0.56197854666161	0.735895766638011	0.86707660122671	0.602163604995528	0.727686928801632	0.787383193547838	0.792674351338533	0.908379192269135	0.794126995429535	0.584597521990156	0.772871479798298	0.806468834850236	0.70782110486474	0.381826369850767	0.866712895579575	0.781189624438293	0.608247729638347	0.871362286938751	0.902441591483017	0.588714283107077	0.80593227159171	0.610348885997309	0.903167696717886	0.806182809078802	0.464811498124024	0.780168898560378	0.832728787165779	0.743494619136579	0.723929751713996	0.839278264054261	0.72337132065241	0.870772279326271	0.879504794673058	0.667558353074636
PTPRC	0.936649901533427	0.937896327640621	0.806047723668518	0.765478392327207	0.865136935640773	0.641709116656621	0.842129699528542	0.926308662539284	0.794937908587947	0.903911344686923	0.933924728166348	0.934316412344243	1	0.757545760498992	0.672792788352855	0.820121982032698	0.910875075106015	0.873181997250893	0.747892103223807	0.18778544976436	0.909605775571794	0.759853856661614	0.855274344211336	0.670384564201049	0.721776300351916	0.937092224621646	0.929233549874329	0.936517932701281	0.93540121655786	0.949319426160782	0.834987334174576	0.93486481277125	0.426622094077059	0.814846300617808	0.941434296080106	0.664258796946901	0.931144047738977	0.863576633489143	0.375451330832624	0.886334078840886	0.906842266761799	0.834978636525138	0.776533762147274	0.824328713936908	0.743714244784956	0.684655043939224	0.308522445519422	0.744860729112156	0.30037086886832	0.472290265955459	0.895398835186165	0.864993598719901	0.552525818785592	0.884028446104319	0.778227970918741	0.931322626194358	0.903204578200431	0.890558348978254	0.566070458572374	0.810353242353617	0.932052352649577	0.93913369969619	0.871340164699262	0.901807758897741	0.149864354212729	0.670816392705735	0.820526236392598	0.628622299914748	0.511429211523734	0.591113950286199	0.899899728018622	0.669650971407864	0.833667115804723	0.832740427447578	0.813696737418258	0.856364556322339	0.88329537757601	0.478115441089358	0.811008323533726	0.717437148097968	0.251494467613576	0.734073384526233	0.66364890534269	0.723712435942799	0.878365853350179	0.884102672498318	0.619012989864291	0.666091238539499	0.917626929701227	0.522535259082082	0.742742289136966	0.871632219685999	0.638947860536351	0.792349341929695	0.877736879835477	0.746077797039376	0.939211608289847	0.861721777217026	0.713027745458493	0.702610145418473	0.841316858970232	0.708138032358488	0.351104253659303	0.855842484867852	0.819731495522777	0.631846481433824	0.89627980604522	0.920007190669736	0.578097388182165	0.811295052677228	0.678525769946648	0.901453170899268	0.853934521853866	0.487735455011423	0.849736660346431	0.817623177432492	0.740828790649425	0.793958895492039	0.881626123959388	0.772294756690564	0.90619926343505	0.897096480840917	0.709736181653998
CD44	0.659795834858167	0.770327004422011	0.808956769990233	0.742384014917901	0.829343050151095	0.750082410371795	0.509320976774324	0.609404457428266	0.770977997617198	0.835687910548577	0.759979173292681	0.716978166972925	0.757545760498992	1	0.702437256779698	0.748824272757814	0.74047575561452	0.712994881566282	0.757885091387055	0.602985706889081	0.566449223132415	0.826696410163731	0.826549823832079	0.736464048842518	0.791271837714496	0.605633199105397	0.688833812596285	0.79133981599608	0.725882822855984	0.742022250329066	0.777070371904969	0.675104279278905	0.566082380966903	0.769590030052836	0.785742482217549	0.772863498060199	0.802499994298722	0.744819807956794	0.514215567676627	0.787561747676649	0.598848913153597	0.815166612893781	0.688474197364077	0.766169385216433	0.698340680500532	0.606078553513901	0.594022571590717	0.823289036005406	0.573029217298361	0.58065436076786	0.72465029750817	0.777881160192089	0.619717631395451	0.800515143903734	0.711423219819398	0.607039460113063	0.758939007040318	0.722651324158686	0.794098714161667	0.786022540094094	0.715473980452457	0.741081790942391	0.759460169271143	0.872947964924485	0.529890083987437	0.621674449854945	0.710481229365702	0.659978281013429	0.71955366996512	0.679363410148794	0.867679804478362	0.773802368968439	0.791967137767706	0.860677382576817	0.765247644774162	0.839745077086132	0.681655678153897	0.690296857193865	0.799613726091417	0.727515789495585	0.565317242491283	0.787644137485367	0.743855462913248	0.546040448766106	0.773774994134211	0.784130449201359	0.670569388366866	0.546763590819084	0.747187516029393	0.785140522877672	0.886760849885527	0.703354025309775	0.770597286939048	0.786229020313217	0.722417509165482	0.611475611183627	0.872918331561115	0.789717399131819	0.517041202486449	0.585057243737064	0.889052823004492	0.792810034173588	0.569855270319627	0.83880149520628	0.731560818254567	0.755887880277827	0.707641451999095	0.78826039583993	0.790822525569991	0.734703980805792	0.805540118566648	0.717189399374324	0.513446113382346	0.793803673964991	0.851694471812169	0.7304263636877	0.839636978489044	0.806825531178314	0.863804198037524	0.723113659288731	0.792313199053506	0.833249488836419	0.817171854005618
C5AR1	0.671123006368426	0.590992862755658	0.700949322090961	0.509737222905487	0.738049013128155	0.818592396971851	0.702231097112675	0.65170350386404	0.801302622994037	0.748976436088933	0.761195922713384	0.598920225214802	0.672792788352855	0.702437256779698	1	0.822121378665796	0.455284431231397	0.369862909200716	0.715078515558366	0.588732577145018	0.709006442848534	0.58158718586426	0.741667707270327	0.61299897371537	0.897129934879841	0.554167975133901	0.666702409662334	0.610016829221563	0.730370369182595	0.738262143545339	0.666789756871916	0.695585582718128	0.706997296496083	0.595710674369251	0.785070035002356	0.700867825221583	0.762666164786223	0.615897417186636	0.684675650862855	0.858351658818516	0.745178101257996	0.706386105778828	0.783018180704378	0.642522340252039	0.373749236744443	0.654911126139478	0.636612517947474	0.779792249486971	0.571891628291247	0.744286516948043	0.730377532062116	0.609325372142207	0.566743829438774	0.763650466815974	0.69121746980908	0.627455811134781	0.662286284983152	0.685124210419224	0.546618446696188	0.711714213202503	0.72719663941116	0.756596185125966	0.712490571465439	0.664519786522747	0.417026142712444	0.867230023999365	0.797740465929585	0.172833881288143	0.666654111586922	0.802083841401395	0.687168935460876	0.343295136428512	0.771349606057069	0.7749721225061	0.845788140800585	0.708316538992144	0.474671567236172	0.421447712476784	0.567662848182523	0.642471814211767	0.52421475921012	0.845526963273973	0.657620910465559	0.845082596698027	0.789039781325344	0.784106544171403	0.644377149121632	0.388088324103153	0.569326675635244	0.410867094024872	0.616489140005896	0.649670394247954	0.754862984234648	0.769515165457054	0.742876784704908	0.707489657558042	0.62734310011442	0.724211408176327	0.660012224416844	0.224999961801353	0.66068707973273	0.624776713691195	0.583076688323829	0.637638397682801	0.421353641659175	0.765689688688212	0.691177256140494	0.690590636520069	0.619673706583436	0.641864381035228	0.736952221724247	0.416845688582441	0.738502784438204	0.734054794657306	0.71792857993944	0.752531151709299	0.633756372685999	0.663974397518353	0.758709870360988	0.635024806523895	0.79432241724	0.481325979849055	0.7530559500652
PTGER4	0.765225502402469	0.714045254083464	0.781045451899001	0.698605966425496	0.770149719166723	0.707950663456948	0.79629116717282	0.751667710736757	0.731386650379485	0.802795428325253	0.825119152729525	0.742923099623468	0.820121982032698	0.748824272757814	0.822121378665796	1	0.697393080027189	0.624123962314312	0.743745843674759	0.313414173240947	0.824173991556275	0.657953160627669	0.769894715429808	0.608577136426975	0.844069827484162	0.719229534704079	0.790124879381494	0.765135559471644	0.862238236691556	0.799303884405759	0.814622362992585	0.817457038840086	0.504735954097235	0.753382269571711	0.855579082930947	0.730316334418135	0.891199570759511	0.777451349842631	0.588048251113009	0.839417016907739	0.830677171808995	0.747657105699483	0.770720946258809	0.720651930654158	0.499016340475488	0.611850596904161	0.521970265419287	0.715536360632098	0.5125487406998	0.505224569063316	0.812793738564858	0.65901475117167	0.610165179041044	0.80369363076946	0.602087699387335	0.781586556671815	0.81757137723854	0.817131025833405	0.541247597940583	0.798509696628926	0.862016151034323	0.846571984583065	0.825539692852025	0.757609918239529	0.133068736271073	0.854687156330805	0.861383917179411	0.395617977027993	0.608098177502068	0.753124449261298	0.773618978316017	0.461270716379223	0.818177951034519	0.810277682600091	0.856497725859311	0.807815441471352	0.684819279621759	0.358485186895901	0.745869478223364	0.740925208185803	0.495810971420931	0.785335813895025	0.659899504907461	0.691509943801393	0.848119757484033	0.886478821321	0.698699286554063	0.475210693724273	0.762999915447647	0.491020291445601	0.660935851314178	0.805180015898477	0.658133434878866	0.844223898362617	0.916167622210302	0.631464742205653	0.780141635480994	0.804273534099162	0.74630731808415	0.409285681648491	0.712442516052599	0.691242685602833	0.413135182077849	0.711097472398924	0.696881656012821	0.706971674537106	0.804960476134379	0.794178579425124	0.513805520570604	0.708526989319108	0.691600581970719	0.642031695815188	0.807322572726359	0.563521776845164	0.772005476237284	0.704991144493298	0.687397229186744	0.697458602604486	0.825637868203552	0.782823549686613	0.849732460571241	0.694812965332034	0.714748095079789
ITGA4	0.859381319972043	0.912471725295522	0.829868930464024	0.873835943538361	0.811471877078166	0.574251847540704	0.656364202396145	0.806875436207217	0.681348631801962	0.849576572528895	0.847592964185972	0.891164894350289	0.910875075106015	0.74047575561452	0.455284431231397	0.697393080027189	1	0.946864562524082	0.756316183789051	0.119128483732511	0.754705654938804	0.815889679039084	0.820246689516685	0.704027880998812	0.587198755780251	0.869129496260306	0.846917779254364	0.921362800504238	0.864878204120339	0.846007879468772	0.828079521254613	0.861869253452976	0.300440155099697	0.844089767709533	0.84817861465015	0.643796027484017	0.87209642188481	0.873458970826041	0.344473370252253	0.735264215523562	0.741293570695936	0.789568535476742	0.714373847439154	0.842226412129551	0.816243726719973	0.637138314364087	0.256585500262528	0.634733855109007	0.299048722076846	0.33127426997937	0.824213812928674	0.847110649249714	0.63066411393143	0.780494907918523	0.657271369049043	0.806267091937563	0.888587519918012	0.823226270227143	0.624170038358616	0.756217316690101	0.866134427246518	0.849418845740084	0.84688950856586	0.899642427760143	0.0667003399028627	0.522065713286476	0.716373201081258	0.787667810993043	0.528658598619478	0.538272063511627	0.849386653009977	0.725399491419641	0.775713850608882	0.744699794636261	0.723219226071742	0.857841735884758	0.868439819503412	0.511085213952128	0.865568545736465	0.7244716108387	0.263240456962579	0.644148204449065	0.688742970979418	0.464253932661775	0.800271903457661	0.821268042859323	0.652275863215621	0.578909937359519	0.914203089180033	0.628908860676175	0.754774506719976	0.852026860942466	0.556771449697378	0.71510091368244	0.761797742707058	0.614722990230315	0.92462960568108	0.772374448992546	0.495375788267662	0.815070816845411	0.784998970645812	0.75368124349261	0.305260348209043	0.84224006867682	0.884569904104302	0.563791313506953	0.811087276361496	0.846314902054641	0.55174754067487	0.793292569669189	0.578988312222777	0.939763365814246	0.673927822849214	0.396161028918512	0.755355728293987	0.719530244608042	0.738439047224339	0.710072218258993	0.830696002434775	0.767728628569819	0.817732278315779	0.948524718421027	0.653767623760075
C1QBP	0.826864041275174	0.910891772645743	0.763033078157415	0.79964496107802	0.805641435350224	0.478280022060089	0.576519123563486	0.792904971186101	0.665193783216273	0.806919019475875	0.775535523434836	0.870625644851262	0.873181997250893	0.712994881566282	0.369862909200716	0.624123962314312	0.946864562524082	1	0.684715800568004	0.112899907906536	0.684804502015824	0.764104185890884	0.791722649889638	0.670265970879395	0.506468298193033	0.85661248331871	0.800397715019515	0.924590432577734	0.818848748138179	0.804804109195809	0.759514967955581	0.819613340837977	0.280963715946584	0.773964610138291	0.805398112162431	0.596422981132325	0.781203566312153	0.853861091662326	0.245235377061191	0.670001519204113	0.674011252218289	0.78760348547784	0.632771559360227	0.804837751448131	0.846070428922182	0.619764732512759	0.178569328597072	0.582658627335265	0.232348141439543	0.280953859960828	0.744002345228944	0.865080845550914	0.535869823713606	0.732028983965897	0.642357810960318	0.769114514615322	0.821455784543492	0.775406209391094	0.593746317667244	0.656189820970449	0.802385080696456	0.792807519755427	0.76441713239214	0.884867083645991	0.121988707046203	0.430029545760266	0.626532616400378	0.815508755818775	0.467754869209278	0.428177691951526	0.819239622897273	0.770275977939817	0.693052713551582	0.686904278797894	0.625467536608063	0.796349310883955	0.889305119443897	0.531611291531821	0.839139232327989	0.684202250310922	0.177939695286676	0.546362535934788	0.603150977416565	0.416223925299669	0.716138706143036	0.761051445439636	0.566107817023951	0.557640823580522	0.862487428673216	0.631666110534764	0.75649416402557	0.784115827491163	0.503750925260339	0.641171282801677	0.727550662395867	0.624320728735609	0.909940661432492	0.74276776844662	0.445355480971831	0.864325085642096	0.790072055247386	0.661169703561397	0.276977785040079	0.845256147867637	0.841324184891011	0.494269360103159	0.798266196040267	0.82588242136373	0.571151698726254	0.762489976722005	0.515531241720773	0.977722249525265	0.61620326454729	0.372967878468975	0.750623942220317	0.709788395417571	0.705257357898407	0.669585676458296	0.77082460904855	0.686691188269015	0.764018759301263	0.963908492228376	0.568778076283655
CD81	0.825945480163692	0.79817257858643	0.958124133322152	0.880773976677615	0.893337471123899	0.907494254428384	0.537584426758731	0.704861057717225	0.835926137469194	0.908637368711699	0.843132541952361	0.757674871674251	0.747892103223807	0.757885091387055	0.715078515558366	0.743745843674759	0.756316183789051	0.684715800568004	1	0.554312093844719	0.647594749927742	0.883612610466388	0.941854667856158	0.92095955843186	0.81198917026379	0.699826975230313	0.732105245153679	0.81222761389657	0.850852675923192	0.791830440722579	0.865265934856429	0.823239700285899	0.638098304857648	0.823168822439212	0.842992033849344	0.829294302177639	0.832204035123717	0.883144635024827	0.798244815956682	0.802344548087586	0.641825772821213	0.858391221847035	0.944696242974169	0.940922100284567	0.725299817963291	0.855330774895909	0.570048075853627	0.717867515782158	0.58283879978226	0.685060699565951	0.824789719288658	0.854231050383727	0.913356091217764	0.803033347002948	0.724284732110714	0.571847010922337	0.856786862364364	0.771403757233007	0.803517919930792	0.774754112062912	0.838536864844984	0.834603550784295	0.871238849477937	0.880586295120424	0.35920291389085	0.764946499108121	0.810943640710908	0.555353415802859	0.87218067535641	0.887080330687117	0.76141397170874	0.535036002831243	0.885280652397172	0.776464739620066	0.880918817754932	0.915373819219335	0.656970529739323	0.690565491180679	0.869417737612557	0.857539222917222	0.576147887070977	0.885101270328198	0.917821987854935	0.58786863981429	0.857569053904524	0.888852437189117	0.890062996453993	0.29773941531071	0.762578727582453	0.725186208380096	0.765256128870808	0.830249488769518	0.786899540044018	0.801192448462507	0.690608175051749	0.778013287407176	0.748562961724551	0.757264671231431	0.369300081667723	0.639644496734619	0.712759562031997	0.881035910838313	0.660778308033645	0.826923964444388	0.629628481163459	0.774077183496169	0.783008231093415	0.773823775136572	0.764938280241972	0.870273637575644	0.673250513497034	0.695811974229207	0.663517002194807	0.674212727158387	0.706126159349699	0.876261220822177	0.799869802809807	0.70769272030933	0.855584932565174	0.830383223524757	0.86164275852131	0.726060841699617	0.810292438259787
ABCA1	0.232590306867077	0.302830412863413	0.511381268120873	0.302272360591883	0.522345735462933	0.707669328243428	0.00271608489224291	0.151995206461618	0.588914619110738	0.480882790451625	0.305596484152309	0.209587648043034	0.18778544976436	0.602985706889081	0.588732577145018	0.313414173240947	0.119128483732511	0.112899907906536	0.554312093844719	1	0.0530438460627388	0.51166336451336	0.546398078629317	0.597421466479168	0.607122410898239	0.0652702642822661	0.193772775066791	0.283444922941345	0.25621294253041	0.30760006822058	0.380992078969247	0.212402691254515	0.707610918047624	0.338951355039864	0.354706939789698	0.581426923128618	0.290569335165275	0.331378027256787	0.640707976880396	0.452041904719393	0.0982225901277366	0.528109274970568	0.497456061527114	0.448992784020941	0.331879372394675	0.526046613015881	0.669622605032545	0.615902889683515	0.579825754644189	0.719964506175846	0.2736208326505	0.439183994054982	0.497609556754011	0.436609770156212	0.511006602575008	-0.00415951585305809	0.273783111354542	0.207684106561677	0.675080262013485	0.372207153851655	0.247656314529344	0.286078088230259	0.329213911026726	0.44894308859077	0.856625389226689	0.461766239556397	0.347114198179213	0.1993965156833	0.730567848713161	0.614431911004023	0.402709188929785	0.368467608572772	0.454421896518364	0.4956845365832	0.483360726912419	0.462653179661398	0.0951814323540756	0.693302753968992	0.374895109894429	0.468487571119553	0.63736976783918	0.617162925809201	0.584156541350669	0.38258355673198	0.371530149376195	0.381174190180475	0.495967614300124	0.107632541311955	0.173839122045183	0.594492198145502	0.560363255552019	0.256468456231463	0.706249821069669	0.433113078840473	0.206499274716033	0.482111301953898	0.307957158922693	0.362218274595401	0.0582070503535799	0.133533364933113	0.466974848845347	0.496155875099763	0.731447857194348	0.463381341912691	0.100773013426375	0.576306729996053	0.271308941838638	0.353342658440751	0.742671168254552	0.425351403596732	0.550689410751858	0.124185507351163	0.115580868057019	0.825611998874217	0.423846274644616	0.531398223014956	0.553694297233838	0.456525317575757	0.432947382464733	0.35931872911874	0.405901848283909	0.242401694616911	0.593304188022492
CD74	0.900013886040113	0.794259089721033	0.670359258020084	0.617134900969568	0.733189705782052	0.568251018888807	0.97813414188456	0.92813169682005	0.749730830589122	0.783973798422664	0.879989778321848	0.848201930054291	0.909605775571794	0.566449223132415	0.709006442848534	0.824173991556275	0.754705654938804	0.684804502015824	0.647594749927742	0.0530438460627388	1	0.555613107776416	0.736603379734906	0.499232518582588	0.706694014689958	0.910689188309214	0.906134597687094	0.808387759846285	0.904834510318923	0.903341990859584	0.747854932633034	0.913530627921707	0.392509307619835	0.661986329607047	0.884171414330385	0.58557727661013	0.875061093011441	0.762469827484016	0.372611299178055	0.831214022995149	0.968427537710029	0.694409880259904	0.744206762177683	0.67270473085381	0.505157916096499	0.613884505904444	0.239019576363153	0.664428257180414	0.252710982364528	0.409803812455053	0.858544014259366	0.726531301115635	0.452116476412677	0.826154507647776	0.702487085209407	0.952153666165129	0.804984606667938	0.853454644311757	0.349635517564185	0.726914841901728	0.893655587823773	0.892939480850865	0.799697635133518	0.73615496700292	-0.0126402013682349	0.7045045194316	0.830668269543243	0.384322824221694	0.408430090254896	0.58443587110808	0.755185533726712	0.40872646030354	0.767629261680216	0.760721144478996	0.801996484563522	0.732725381786996	0.7836472071172	0.22999411463259	0.678769096130691	0.592323218594169	0.171499788073241	0.67289849286848	0.541785101857114	0.807445097523239	0.801647465657786	0.829620754200221	0.555209854499737	0.630064209679078	0.822859258934588	0.279396131065399	0.540111973581823	0.795158474564831	0.52573091288799	0.687578892029179	0.83902887705489	0.679485589555203	0.789837581990725	0.752025017076256	0.80896279789413	0.472713010478072	0.681507122953734	0.551750352186165	0.260974511476826	0.696250940873345	0.669219941503836	0.556205525399099	0.817122493818894	0.824180753409042	0.399526737821412	0.707588338747103	0.604352314036506	0.737453315060441	0.951347458769007	0.353007460816911	0.722856735125335	0.754677426950256	0.572586536184322	0.629220181435729	0.768231826295162	0.69414862467799	0.854892971125021	0.701035269633782	0.587224111385379
