""	CD74	VSIR	TLR2	TLR1	ITGB1	SIGLEC10	TNFRSF1B	LRP10	ABCA1	PLXNB2	ACTR2	SORL1	KCNQ1	NOTCH4	HAVCR2	SELL	CD9	SIRPA	TFRC	CXCR4	NRP1	TLR4	HLA.DPB1	KCNQ3	NOTCH2	FPR1	APLP2	PLAUR	ADRB2	LAMP1	TNFRSF14	C5AR1	ADORA3	ADCY7	TREM2	NCSTN	ENG	LRP1	STAB1	SORT1	RHBDF2	AXL	GPNMB	PLXNA1	SDC3	P2RY12	LILRB3	ITGB5	RPSA	NCL	MERTK	TLR7	PLXND1	NRP2	TMED5	INSR	CD33	BMPR2	PTPRA	FGFR1	TSPAN14	MCFD2	CD46	CD93	UNC5B	MILR1	PECAM1	FLOT1	IL6R	CD40	TNFRSF13C	ITGAV	PTPRG	STX3	RXRA	CD47	CADM1	NOTCH1	TNFRSF1A	TRADD	PLD1	STX4	SCARB1	LILRB1	ATP5F1B	CD82	PTPRZ1	JMJD6	SMAP1	PILRA	CCR1	CANX	CD4	PTGER4	PTPRC	CD81	CD69	C1QBP
MCFD2	0.816995825796959	0.713397568748474	0.739496700695952	0.732386448850583	0.926604226433461	0.839686932783685	0.8706615880903	0.871283863734799	0.856427831961528	0.80099246322187	0.916885789822022	0.841055213491174	0.649769643535522	0.779210710926747	0.887103838979224	0.44432824951015	0.774170222553294	0.918492714535021	0.769503530281508	0.696840306678026	0.764209857496242	0.735476983447328	0.678346229583359	0.726533034438904	0.785988788723447	0.886705528128918	0.929674095060417	0.692755116008563	0.699899163848296	0.883767344935498	0.801074655106734	0.801009461773216	0.853177967149056	0.767388090524553	0.885709682597623	0.865835972512805	0.880403817541079	0.861514220458544	0.752650404013243	0.915598886265585	0.868544567297278	0.877183655735184	0.796550577968058	0.857475432863234	0.619854695612928	0.68195647176494	0.612427915790026	0.877166801896157	0.851990282435771	0.879349954367545	0.669102172212693	0.754778371863825	0.70436500774707	0.646665784280748	0.924594345889342	0.52803755541796	0.818682008516256	0.876025025206533	0.847522473055679	0.610156811917062	0.87167969370458	1	0.813357558011572	0.477861062998355	0.765080764211603	0.858014594050006	0.860633491490361	0.867251965794012	0.888096070782876	0.819041543231156	0.452888568600497	0.804078743644963	0.633626523230964	0.741243938332723	0.666878508820199	0.862898055440546	0.717901656599131	0.564377287142636	0.765895416976958	0.896430563227566	0.849498369904376	0.870281910740235	0.852086075557163	0.914635782003266	0.903612424006375	0.849928805191776	0.207616073239044	0.727384864620451	0.882613476533361	0.852541196045143	0.80409158720497	0.938767586559055	0.911852994515542	0.739681983560592	0.887551484148361	0.927711209700583	0.705712322131012	0.873062352461883
CD46	0.849058186579266	0.8080581957555	0.811205266348439	0.783789740265298	0.878382043828061	0.848730535562123	0.890803527288176	0.746578124420633	0.875067264442648	0.806178634974759	0.903047027693781	0.890181858075803	0.688627588498468	0.825399757488668	0.841927702461495	0.543040967112181	0.541600153562866	0.741975125342383	0.699024693186763	0.723644967364958	0.66204214365996	0.761470082261209	0.76541775572241	0.77990756470429	0.818133813131961	0.778863472948687	0.882637762199891	0.484983932428422	0.714547125802715	0.853367991560383	0.813396185222383	0.654421806571154	0.857603384222874	0.744044708106623	0.686210844182172	0.861497405767365	0.752469233924193	0.910849484372882	0.667649969186765	0.884387379461877	0.807594135603822	0.840459836632602	0.625964985298151	0.816835681233757	0.728479562124085	0.751928874905851	0.662997023037075	0.740313156877103	0.844778857956204	0.869053942809485	0.792640170712327	0.76081469598439	0.763027922825946	0.595856276091226	0.837974948500886	0.686279539030131	0.799008187028334	0.874181357286441	0.879278644327183	0.618055386134619	0.864748295894963	0.813357558011572	1	0.532349370413834	0.773688489607029	0.74922366019219	0.85266876919707	0.841708076102408	0.818029258231673	0.661303979594022	0.63656763413019	0.84823583470986	0.542500665867642	0.747488389161834	0.799044850496622	0.809222537010174	0.713311568526106	0.620619945570519	0.818789220934132	0.775385715803477	0.65694988391251	0.727222908743519	0.80589216595947	0.783181050542032	0.838038651326586	0.864087960893352	0.321010377709712	0.682145217853771	0.864178789024161	0.833543121111268	0.777730115210224	0.87894309025715	0.841075985584335	0.628793927514677	0.878004564953671	0.810349072094325	0.59167479147944	0.858066578465706
CD93	0.597356724517585	0.692781511850836	0.709234439010525	0.580565408767088	0.51448547261828	0.693473780073521	0.647285763452554	0.328067927056526	0.66610774695963	0.733485810161623	0.552924985669771	0.662102036958557	0.663488814288322	0.412078427394969	0.508702737568615	0.467587415267896	0.0164822084968737	0.34919274746781	0.450514285317883	0.571421113954384	0.702154090744467	0.468443904926917	0.556175120153772	0.497226917806261	0.451206218973906	0.428742929759047	0.557997995294228	0.469791746600385	0.549747594876769	0.490113737397002	0.540239276769918	0.531963268356735	0.693705381576063	0.624642864629188	0.238787551528887	0.500901968508022	0.372036094894139	0.611333789718467	0.70020537295769	0.547992780761645	0.628268174121543	0.547756037174526	0.139739205469349	0.421591087967152	0.568486614700041	0.747244500108755	0.4732776059289	0.329028322137348	0.473957541265116	0.551444501362552	0.663998389824284	0.690207176569005	0.675847659116623	0.540664957607562	0.453454002012294	0.28919221679469	0.640946174021432	0.434015634192648	0.447288712569459	0.342908160994719	0.668132653662953	0.477861062998355	0.532349370413834	1	0.585670777852227	0.546536762783362	0.732164981000431	0.688700946354279	0.542702873660706	0.430990581880241	0.53150096225397	0.656576881011603	0.125144394896078	0.695904514395554	0.67428945634011	0.316019103653922	0.129900263190056	0.307339984204732	0.604588390606549	0.422847223887026	0.241722299242404	0.515689382597424	0.497325136110808	0.484054919914998	0.39372566941909	0.394631104284681	-0.115141424726171	0.49935876028596	0.481119173499445	0.510611829319038	0.572013241438406	0.465586522022677	0.639416239073521	0.377718945678632	0.591947579798353	0.450398631467425	0.424610921797893	0.464342733425218
UNC5B	0.708588783758257	0.723774680711773	0.710559491454166	0.783446144876275	0.76892824055042	0.829886793440983	0.80963865563114	0.672522901704068	0.72252160298934	0.824557567512525	0.773204956278479	0.839367517994135	0.609998458959736	0.669445094041904	0.761498772442807	0.489265336496151	0.493491119902769	0.704141969556083	0.45687224133395	0.467236626399882	0.682281497654228	0.582196802219235	0.624576600325525	0.76624910614482	0.62659169981989	0.712421921824951	0.726810385493403	0.411082550320844	0.479513008647601	0.759417150653877	0.695199819826591	0.497640329431188	0.799655497722555	0.766008167202047	0.660138141868094	0.752034606443795	0.670209907104408	0.737857872690338	0.817371864318148	0.804948938953372	0.863884637343365	0.778660144228971	0.502974240336534	0.666288493095628	0.55695005014745	0.794985272676935	0.477644941026372	0.752437190670266	0.712526123153282	0.653880261243995	0.591540390483109	0.731819511369328	0.688735384113058	0.465886988021047	0.703482616083654	0.365750988750663	0.789217171985603	0.719753127599781	0.692553042538886	0.430200887516818	0.733520139857014	0.765080764211603	0.773688489607029	0.585670777852227	1	0.724644594634631	0.785203470157224	0.800508136056102	0.744241829467021	0.502872931636756	0.482304285958055	0.794035283265828	0.6148453802593	0.690358039690436	0.732175789234657	0.663958535840558	0.458807733387932	0.358250801770477	0.768622512067252	0.651378146844718	0.57288242331881	0.615061812556472	0.658561300776149	0.73810155351428	0.73485426721108	0.748436567319273	0.0862507310590421	0.545751806331364	0.689083869734244	0.70544904064466	0.711739265405428	0.763920538428918	0.823885122314946	0.423762013046611	0.746366643831899	0.752092326846916	0.387345856973293	0.755219383085193
MILR1	0.815997439353034	0.770558048305831	0.728288427278353	0.717365837803107	0.830455245191923	0.858372410065511	0.834566815613423	0.8314453685739	0.788164318215616	0.787506675667232	0.855591227434125	0.828139524902882	0.691368777155839	0.649935357861234	0.863966467584448	0.506241021714476	0.637627123262817	0.803770742543515	0.666071959647466	0.638110169606309	0.756223892781851	0.656236533169502	0.726505025826221	0.650795769518662	0.70057028183172	0.816900927545573	0.845555423994655	0.628516341840322	0.6422024418544	0.853688659978604	0.7909403475563	0.70602973049375	0.808942122613282	0.71553610855088	0.806869411842641	0.817171436596107	0.795984136085686	0.806781578145523	0.790981709532037	0.843075828488237	0.837937492923585	0.890529753478056	0.698743109716509	0.761423409224942	0.520724014993338	0.769063437787217	0.62276853773201	0.816616668991484	0.83787789961294	0.784810008238658	0.619070262920441	0.738939009332765	0.692808389935529	0.558157607178686	0.845241693174136	0.463084924707122	0.811452353973784	0.708863962071109	0.745807981289185	0.468681223026721	0.818621608066035	0.858014594050006	0.74922366019219	0.546536762783362	0.724644594634631	1	0.852534737204578	0.836916419185225	0.807054654017327	0.750982736857792	0.545021490407203	0.77598738228704	0.486286543968994	0.722555036672176	0.756679465862535	0.779977105475128	0.572487333334645	0.417414960584044	0.817537197449971	0.809673033594476	0.702775895560913	0.765172866394496	0.746327621531165	0.83653903725419	0.85846417963903	0.781009684824476	0.0444993620270788	0.652673834784011	0.795315815173425	0.852479748125701	0.785996828516101	0.845226053864441	0.872024314566786	0.638813577786594	0.802790081384107	0.888348466777452	0.6194300805424	0.830611588559823
PECAM1	0.881374275312034	0.850737159566405	0.834180998970684	0.815320041042036	0.899279651416734	0.927330307365709	0.926535336134268	0.785080165583641	0.892579155463043	0.892692030254556	0.916956643938541	0.923028325053366	0.769959327553237	0.762890789163687	0.879173381754657	0.608764040800799	0.559889208220401	0.789444011093265	0.715573210181147	0.743260856878792	0.826103604095294	0.72666676823878	0.790037903590141	0.723279725029112	0.77633175026051	0.803122337864296	0.915186864696368	0.614167763841988	0.728400811519803	0.883238085625554	0.84649494076	0.745884724142013	0.914208378569604	0.78892719345409	0.729025567738728	0.863343521772427	0.813418690871992	0.902641353581592	0.804848211743683	0.902910316522898	0.864979558157571	0.895863367896883	0.647474670167394	0.766909347433584	0.69555953515161	0.844177572692516	0.683020009870387	0.793679789024583	0.858182342876858	0.860580126156507	0.782756727121454	0.855339021400992	0.826318344444708	0.63533351054286	0.867675933298302	0.522680129871664	0.86388861609358	0.81566765833252	0.80338974032925	0.525319909671984	0.912875247863932	0.860633491490361	0.85266876919707	0.732164981000431	0.785203470157224	0.852534737204578	1	0.929091130765976	0.832975438952408	0.760222965292248	0.625197839843977	0.846361282178773	0.48557675549883	0.828508539275425	0.814119385818675	0.771940807581952	0.574687879379281	0.494631363787445	0.860117272726815	0.810295970448651	0.692887381328211	0.797933347449853	0.846439143468758	0.85113358940866	0.842125769856221	0.79724470881816	0.0667693132648535	0.693763408921283	0.836939585401493	0.878095724844009	0.829585872465516	0.881926882198364	0.920230842538427	0.657906414840278	0.901751762614496	0.87229218731395	0.630019554437007	0.842805843804341
FLOT1	0.930738443371234	0.883350110789522	0.825956274164811	0.776469379371482	0.908158117157391	0.931646016921515	0.946657179754836	0.797902976269122	0.899267711124885	0.886571147812923	0.936527507190958	0.923382902857376	0.810945079603092	0.746919732676339	0.901770658051989	0.644149898725087	0.565678402817984	0.811442976897677	0.719155036266495	0.786455701559242	0.790688473259134	0.724298261357466	0.853409299891145	0.724140173129428	0.749337927246153	0.851458956955986	0.90994062869373	0.649520519341844	0.72843763533942	0.886749839722327	0.874380344766968	0.775343224105207	0.893936350429885	0.728314918200681	0.757239012045174	0.873132167354704	0.812340649823446	0.920754010109881	0.821860263927935	0.91862347176123	0.883684309116463	0.918719481105974	0.635065146681704	0.768987834658748	0.636678799161865	0.815381403376317	0.681477320714249	0.794716798846143	0.91453547498516	0.883444024837592	0.765414973055518	0.844485914769086	0.828965886886104	0.610808692070309	0.881843601851718	0.517206760099564	0.910884639909941	0.817632281021118	0.808960391402278	0.539610746397395	0.92613457357951	0.867251965794012	0.841708076102408	0.688700946354279	0.800508136056102	0.836916419185225	0.929091130765976	1	0.855217665067108	0.76675652399471	0.69519501076728	0.847958636739903	0.440503418117448	0.835699394395542	0.845882263818263	0.772379957601449	0.561842550359427	0.50985328041445	0.876409215152594	0.859345778758529	0.677365825632207	0.810734537984288	0.788497352719607	0.859324151563653	0.849829511211318	0.84659188922552	0.0582545709763396	0.735226164347151	0.845550098280624	0.905840617066539	0.854969994394477	0.884935857380732	0.927352226761462	0.65000187731452	0.87649136885362	0.89327159734821	0.679156820793626	0.904112329474779
IL6R	0.82321306831924	0.728691031352085	0.771986941121119	0.722008568515357	0.891341908260715	0.829536922105953	0.875920628475199	0.803742652418188	0.876398883472203	0.773204350974781	0.907384036592043	0.839809456611024	0.644339813671297	0.756855219275786	0.8672435293549	0.463674491229209	0.670608816462648	0.843579705223648	0.753434700332948	0.715939270297393	0.717663657676076	0.759781780131532	0.698112801315586	0.717273260001062	0.755389851596016	0.85228164907995	0.907836071577042	0.678998950649384	0.707100972553146	0.840714853922827	0.815008165501781	0.796572163409737	0.810360592668811	0.736803546196885	0.806160331774156	0.82975072561769	0.820013560358774	0.864331544716989	0.755031250284885	0.880139682725353	0.843363515525579	0.829397272687942	0.736535280333261	0.814003299911729	0.583417083545154	0.689873267251549	0.602833033707598	0.820775942994107	0.80938577546804	0.853054146233193	0.70294090752287	0.776235840473692	0.710050885829509	0.638752548715331	0.89482672244379	0.576181386882853	0.810641150213779	0.828231483371805	0.792411594573101	0.591347496341462	0.899435799321992	0.888096070782876	0.818029258231673	0.542702873660706	0.744241829467021	0.807054654017327	0.832975438952408	0.855217665067108	1	0.767718230056583	0.489822059183431	0.815561168300974	0.548773352737047	0.726316740535661	0.727757948155612	0.772450705381047	0.6337724658597	0.547449451592696	0.779958264555345	0.831211358675604	0.77143631692824	0.806263420424938	0.785852433581721	0.861330186492672	0.806852677780938	0.830792803086381	0.134572362693684	0.729807933622679	0.847860491945805	0.836073805764891	0.807092664164461	0.881631059918612	0.885213644706893	0.704404942970118	0.87811271081543	0.85684187589844	0.676532837800959	0.81884492513944
CD40	0.772044833983591	0.611892113489104	0.637822352727928	0.522221582301405	0.777182821068934	0.697881672816773	0.732244835914622	0.757917306921201	0.761303009983204	0.668846451279539	0.805931204528613	0.677643867863721	0.618591833070324	0.690600843399594	0.781953346180296	0.417484293609938	0.634313113987359	0.748880304033596	0.797583078187878	0.752260779031767	0.6738945600506	0.655438809286878	0.672313336542205	0.450359604502047	0.676096003902297	0.74908146624883	0.847202535196439	0.844504690925903	0.736471163673182	0.718413624001343	0.76571481214753	0.87990573322968	0.677074913989283	0.525598725820503	0.73605887959382	0.768068914014738	0.792965060918752	0.743101542438495	0.620117948182983	0.752493969518995	0.674765672544007	0.752145058847652	0.701814885063903	0.742280739239713	0.478062114764127	0.550185751126624	0.567324408370692	0.717483568278484	0.787310023919575	0.847222592450449	0.597104904641613	0.667158103630923	0.612040793485991	0.664586099670795	0.840389024628262	0.482744528734866	0.680696073630713	0.704743583545315	0.677977895867863	0.62884561635508	0.787738495736119	0.819041543231156	0.661303979594022	0.430990581880241	0.502872931636756	0.750982736857792	0.760222965292248	0.76675652399471	0.767718230056583	1	0.430941307465099	0.675639572197269	0.356423736502973	0.701128673381352	0.604590977206908	0.748059503428588	0.626228609654879	0.53250772059772	0.650060939553577	0.79830770001854	0.687565855918391	0.854458808197421	0.746181774809414	0.812213779513302	0.756673633851068	0.692546175307511	0.105512389060656	0.788040313351064	0.775835810909951	0.785540448528548	0.715146797272925	0.785175905362194	0.770833929875078	0.850385111263829	0.735848012117178	0.795211535058969	0.765907385921835	0.784680610551149
TNFRSF13C	0.78694000867757	0.867363072881638	0.710849898716045	0.533935195617875	0.568962180839898	0.728246945095572	0.717281558971584	0.454671055650428	0.718556491941776	0.664727787774067	0.596443057005555	0.724195890529981	0.770544986343789	0.521186283985306	0.641043870578609	0.604853825103068	0.115851423963387	0.394741490671321	0.491918855810801	0.758244416625826	0.500630620982767	0.583657944259131	0.796333881115906	0.539672646619249	0.483246340285391	0.568408436263343	0.569764822528178	0.268046948946901	0.656281994776505	0.634323713849081	0.664571581495038	0.456775020545469	0.673925228574035	0.491804407780251	0.354473683300202	0.618205423369249	0.417188847122984	0.682205689293429	0.515264586357115	0.607737446508735	0.593107841237178	0.686073173286472	0.282505668193839	0.528356583761144	0.513539963846325	0.659263914262898	0.664278955420838	0.421692648796773	0.660714755702099	0.582029974006426	0.743726294184287	0.629927656082764	0.738042196864665	0.482531498329343	0.508291815569186	0.427516537341189	0.731969529297723	0.437738624203331	0.470028714325631	0.301072391114638	0.672400073588779	0.452888568600497	0.63656763413019	0.53150096225397	0.482304285958055	0.545021490407203	0.625197839843977	0.69519501076728	0.489822059183431	0.430941307465099	1	0.544866917765116	-0.0144246037528924	0.649840635257195	0.676523584395357	0.343709847810395	0.178542838138086	0.258501084054265	0.681858385780464	0.54888804941043	0.296215883059608	0.47844048719479	0.486924415162354	0.494871715592707	0.486849721606186	0.558035027390262	-0.146718420213183	0.493086313388973	0.526467422051628	0.702089891621814	0.630796447956783	0.484643356604853	0.622419997509697	0.350994708521889	0.608484338727696	0.536119502597899	0.553692445656338	0.589213431903224
ITGAV	0.742144922422849	0.737083596413955	0.786714978807389	0.770143523850528	0.795605982611527	0.857512303604049	0.865142449538569	0.670439501633238	0.8295513590248	0.859762176304207	0.83401142761305	0.840648926382164	0.628626423284306	0.71318069956991	0.764480881569267	0.478103151494866	0.460587919675075	0.69883859359014	0.686862270579349	0.657963183814213	0.786232384497804	0.673108274441107	0.624154186499197	0.732415991052745	0.72272739466676	0.706594794407101	0.861631319356999	0.61312530730656	0.60954573498562	0.805544401394467	0.739933685548999	0.700105948277797	0.836120933466951	0.793320174193747	0.633492658093438	0.821604053600273	0.671954841695673	0.861033783446608	0.752104055891745	0.848664594483918	0.845442710824238	0.761168826899709	0.544430480024269	0.751298454444522	0.743327859737281	0.785165016998215	0.507706902796016	0.677419264848306	0.760665065642922	0.843965426889455	0.717651462160575	0.729175115549286	0.705654922596191	0.610112055475641	0.807371949799027	0.564503391032227	0.797073925091072	0.819831154051801	0.821647485191914	0.712875398311058	0.850533320358129	0.804078743644963	0.84823583470986	0.656576881011603	0.794035283265828	0.77598738228704	0.846361282178773	0.847958636739903	0.815561168300974	0.675639572197269	0.544866917765116	1	0.559145892263294	0.7351488103774	0.822095084000362	0.726023018343527	0.637942783594769	0.637643508046805	0.741190066265985	0.741790656612537	0.607325815068694	0.762186951311922	0.757728146465987	0.755575589783539	0.773842896544468	0.772059165036915	0.308970273873577	0.718011944336675	0.808544785998027	0.734483463551493	0.72749257381953	0.837398291973575	0.802476238711169	0.593717482906216	0.805124667042404	0.770475637246245	0.607146675507534	0.785899909914808
PTPRG	0.296517211025256	0.210290962980697	0.313528288261269	0.604008739813785	0.607542402614893	0.461167345883956	0.499948794963863	0.608355993486024	0.407235287730459	0.430727868034222	0.550289661014316	0.438382730636826	0.210874760127133	0.486422305604682	0.534387299894382	0.0877996356037797	0.724208341097852	0.705052016703769	0.306572241626893	0.116595012959349	0.40569218560619	0.396494912337947	0.161117998928097	0.523655379697393	0.461480140199824	0.555578497703328	0.527132215547231	0.2669476806492	0.209105218948295	0.563387648878782	0.383096798934395	0.297324778346629	0.435732099489817	0.580507953362723	0.679412410079404	0.538159558648794	0.603834329494999	0.460813428968724	0.435848768635065	0.583911078810434	0.581727052644926	0.488485410507921	0.577930410269612	0.47630791145435	0.419814227156882	0.332095538935315	0.258274013690814	0.655883870489625	0.459987455953232	0.470942854756379	0.21913098709703	0.335023627031559	0.26794183304279	0.209116552855279	0.60336200703154	0.27968076942445	0.394417112157647	0.65767201913688	0.593015725386427	0.38863586997199	0.4105229801344	0.633626523230964	0.542500665867642	0.125144394896078	0.6148453802593	0.486286543968994	0.48557675549883	0.440503418117448	0.548773352737047	0.356423736502973	-0.0144246037528924	0.559145892263294	1	0.24082154025131	0.363641007043102	0.669711745192815	0.611157686001292	0.305733988244173	0.357216155736203	0.507671395676944	0.715888798740829	0.455951493909998	0.51935475243616	0.567709836639297	0.643307285127063	0.601137753306999	0.372879995340068	0.338317075444906	0.53912986448412	0.401809811600116	0.374775630649817	0.655958129798203	0.492962242735017	0.35151983093942	0.496799620131452	0.612644138769458	0.267062836335109	0.528629233124428
STX3	0.828621773462084	0.795049067839597	0.794768023917382	0.6358272064741	0.749479996027739	0.845293978895751	0.802258128622041	0.589237630954369	0.815608332053702	0.820616081043614	0.773439039201544	0.819802297842497	0.684679015059716	0.690066568900713	0.729241902056416	0.523491945468317	0.353881140437603	0.583314304776216	0.729780599554118	0.761202440632849	0.748263516551651	0.656249433886101	0.786583291632601	0.565599510507666	0.704296642945347	0.634328649504056	0.807346333259912	0.648705502736276	0.73526637821558	0.729988755150818	0.794267234572784	0.732738712302562	0.7972806735894	0.648389932384293	0.52989833946296	0.790440846012168	0.63396540595255	0.79800576827055	0.673749168127835	0.782135019995287	0.726651877569215	0.785176763930069	0.517187425238305	0.709109144734177	0.567782491880455	0.748038192901805	0.58743537981453	0.606958475237676	0.746191142670224	0.795510698995526	0.770613923932558	0.742175755665459	0.739694580591915	0.674169671062068	0.69875606788388	0.483619214302994	0.773552117426884	0.664620219760835	0.662778184708112	0.519076001873253	0.812368795296519	0.741243938332723	0.747488389161834	0.695904514395554	0.690358039690436	0.722555036672176	0.828508539275425	0.835699394395542	0.726316740535661	0.701128673381352	0.649840635257195	0.7351488103774	0.24082154025131	1	0.800580946727071	0.641510647369624	0.421426335876272	0.499072617510024	0.712716162390064	0.712717144699804	0.482245180451841	0.739471309253821	0.703268879609794	0.693534785746861	0.670210792706855	0.660110589460293	0.00449629911942482	0.713164198799967	0.74374080292491	0.79082327960879	0.710841524917937	0.69764211017488	0.815360593295378	0.633280936971654	0.789367028060972	0.708619303640141	0.607816763474523	0.732903990122224
RXRA	0.799625263202274	0.808154185429188	0.752301213510436	0.713169720749316	0.742261425880983	0.847523086602383	0.821365875746962	0.631532844865354	0.776039180790079	0.81901153743718	0.778004742009779	0.815265788606278	0.67451178372716	0.644574364643925	0.772879483262961	0.561758974685025	0.364251997562159	0.585225337905172	0.588817244492933	0.652494108056388	0.653444192297248	0.609508599321077	0.777380072992887	0.599203341650929	0.670716489814522	0.627233376434962	0.784765010349284	0.5049066452313	0.620447856232499	0.782405026924104	0.814437849078065	0.59468419187148	0.763985160168954	0.638669778261817	0.563676308208709	0.782545605327937	0.621410047340375	0.810756061754954	0.693331404174421	0.761766215540615	0.761611312086708	0.79943181133118	0.517174005671456	0.674538969688151	0.58694746391441	0.817348799118255	0.610773618383351	0.626804542438752	0.798311327671562	0.764227589717936	0.688575459873575	0.71827974280472	0.760787190067566	0.502088936566072	0.715288921525587	0.461794250801483	0.800944193218072	0.66810349943676	0.692563379218278	0.444816561280012	0.779176707822792	0.666878508820199	0.799044850496622	0.67428945634011	0.732175789234657	0.756679465862535	0.814119385818675	0.845882263818263	0.727757948155612	0.604590977206908	0.676523584395357	0.822095084000362	0.363641007043102	0.800580946727071	1	0.675995308090393	0.476404512033484	0.45660105149597	0.764132445428889	0.678187001158018	0.457716529017833	0.632169616232568	0.640148040032642	0.664303621193741	0.738060260176493	0.721181209439418	0.0914978628540453	0.615338720938415	0.768625826294516	0.789561718765183	0.74413047817232	0.735197162518073	0.760399467609387	0.503520344307676	0.729777731735968	0.742623597620959	0.509322062876896	0.78557575402699
CD47	0.738431958916664	0.567633572591472	0.567743235513919	0.628750569434304	0.864185199771515	0.719725170276308	0.758309954875958	0.830866319204804	0.712621055435696	0.679585977417188	0.867635799748446	0.71706233176429	0.505663359731302	0.730185932995993	0.823382282908876	0.39728760775818	0.803809830336397	0.846103484825611	0.701504758152174	0.546119555463902	0.585939795950194	0.663776366507273	0.645960828283065	0.568970913123692	0.82025468091375	0.762716529435923	0.868737842892703	0.582553625828438	0.589661550205482	0.836908435569912	0.757841488380747	0.677290918154665	0.693615708142665	0.568964821072784	0.850558040890732	0.837277256068391	0.857138826816462	0.815034003311994	0.567478553079485	0.840207889869198	0.712865211730726	0.818028140845279	0.812472926934855	0.777946615935768	0.521950559408131	0.569040911164785	0.531403827831864	0.825641269673094	0.859907444285443	0.840448103124408	0.509681098121984	0.616452204239347	0.552120702277298	0.456066729803983	0.879152164821744	0.542374360515386	0.669744031672524	0.864811967323299	0.872869387770567	0.56182556818848	0.741057944854055	0.862898055440546	0.809222537010174	0.316019103653922	0.663958535840558	0.779977105475128	0.771940807581952	0.772379957601449	0.772450705381047	0.748059503428588	0.343709847810395	0.726023018343527	0.669711745192815	0.641510647369624	0.675995308090393	1	0.863151639561441	0.595333324772384	0.689172132297148	0.829718720183159	0.790155227170383	0.752579302514059	0.770709996867819	0.798350438686297	0.940354212905211	0.843014118091004	0.408399034549764	0.660486476242601	0.895656382705288	0.799235545635376	0.684837072393536	0.908215483322308	0.76886542837389	0.698607710662208	0.758914385753514	0.885427149710901	0.553811872975824	0.883800112968516
CADM1	0.533844435466577	0.35272124543703	0.401219649158436	0.44559859994174	0.695761225972839	0.50870910768318	0.559706134441944	0.669749333507855	0.563802509178273	0.485282996094519	0.711424549795451	0.519404996850245	0.309511311945407	0.630257948397552	0.610593441076085	0.229549296135038	0.690134949273691	0.672783817392927	0.614178280112611	0.427808058380858	0.395417838340333	0.529085906495973	0.434527786011809	0.485953262232023	0.72556391310499	0.55491278989579	0.744138312866425	0.497058280652493	0.446765000035288	0.659775596134413	0.557620603427592	0.56792038064828	0.507427507496519	0.429782418503139	0.667002797110973	0.691029497386551	0.686393369977368	0.720023127989621	0.334078172642295	0.663534582842592	0.482461940447348	0.57616969250132	0.684179663304759	0.684618577633388	0.558888863044281	0.323624159793519	0.309991448489044	0.630986531247148	0.712250036498749	0.757826467290381	0.391576628908873	0.417689442037439	0.348707247639587	0.363454208584295	0.738779548218962	0.619190114190583	0.426100424653103	0.823959017636024	0.85326517375702	0.662204033205411	0.594347897937245	0.717901656599131	0.713311568526106	0.129900263190056	0.458807733387932	0.572487333334645	0.574687879379281	0.561842550359427	0.6337724658597	0.626228609654879	0.178542838138086	0.637942783594769	0.611157686001292	0.421426335876272	0.476404512033484	0.863151639561441	1	0.775036771852915	0.47877341920667	0.689913073339652	0.682327894978128	0.631210592589435	0.68812724677672	0.62965363762689	0.808641603689924	0.719708236236477	0.726790877564622	0.579561155922086	0.815360313149268	0.600619784716608	0.496974985733399	0.803167947304817	0.540157175156122	0.614375157618512	0.601265227491987	0.695688445423824	0.468079884218308	0.737048473680716
NOTCH1	0.469570510410971	0.353864161915779	0.453595464718513	0.299827993557073	0.528037500860067	0.437041257655831	0.479437114705656	0.353784592414825	0.561527276444466	0.493333946511393	0.569419467969818	0.459323139784804	0.336515380584479	0.574580358202398	0.393269235127194	0.200169676849115	0.277059561298482	0.403389063953266	0.661015107043725	0.552279043812201	0.384599619506321	0.497856742911321	0.385854343631541	0.425662791739818	0.643643431467892	0.383422428804079	0.642696708107613	0.561687095620081	0.483083970429962	0.441270489170212	0.418667062737888	0.62910927121096	0.461492664702923	0.384586056402459	0.316440875813097	0.552297629209872	0.441231298540805	0.676685797468226	0.259589886085036	0.535607869977961	0.381891808542738	0.378187788348231	0.353156034343773	0.57678678452995	0.616381911583114	0.272913427702712	0.202904168423811	0.315870916478066	0.5390429097161	0.723266744429307	0.512147362904638	0.379827589872136	0.35440612914784	0.529120086296885	0.531053372964005	0.677175722236907	0.372172416583754	0.719473433478493	0.74709427925253	0.797633656888968	0.569286373728101	0.564377287142636	0.620619945570519	0.307339984204732	0.358250801770477	0.417414960584044	0.494631363787445	0.50985328041445	0.547449451592696	0.53250772059772	0.258501084054265	0.637643508046805	0.305733988244173	0.499072617510024	0.45660105149597	0.595333324772384	0.775036771852915	1	0.339951371386112	0.556406989171114	0.408842125963757	0.597757662644599	0.575466031785986	0.458402726907785	0.53488488207648	0.492317248560502	0.745915840627232	0.669561800119045	0.6921183361989	0.442280215851796	0.406080172195071	0.59834878334907	0.437970481784171	0.57438931547204	0.531091470778964	0.429551259767739	0.523353802877693	0.560797459012922
