""	CD3G	IFITM1	CD8A	CD8B	CD3D	KLRD1	CD69	KLRK1	LAG3	PTPRC	CCR5	CD2	KLRC2	KLRC1	CD247	IL2RG	LSR	CXCR4	CXCR3	DPP4	CD6	SIGIRR	CD96	PTGER4	S1PR4	CD27	KLRF1	CD44	CD226	CTLA4	C1QBP	ICOS	SPN	SLC1A5	CCR2	TIGIT	ITGAL	CD47	CD46	KLRB1	ITGA4	TNFRSF14	TSPAN14	TNFRSF25	TNFRSF1B	ITGAX	RXRA	TSPAN5	CCR1	FAS	TLR1	CD82	NCR3	LPP	LRP1	ITGB1	ADGRE5	SLC16A7	CRTAM	SORL1	SMAP1	ABCA1	RACK1	ITGB2	TFRC	NOTCH2	PTGER2	TRAF2	RPSA	JAML	HAVCR2	ADCY7	RYK	TLR4	CD4	CD28	ITGAM	VSIR	CLEC2D	SIRPG	ATP5F1B	ITGB5	MCFD2	C3AR1	IGF2R	PTPRJ	TRADD	CD81	CD68	PLXND1	LAIR1	NRP1	HLA.DPB1	PLXNB2	PLAUR	CD9	GPNMB	MERTK	CD86	TNFRSF1A	JMJD6	FPR3	CD163	CD74	PTPRA	PILRB	CD63	C5AR1	ENG	CANX	NCSTN	TREM2	PLXDC2	ITGAV	AMFR	LRP10	SIRPA	CADM1	NRP2	APLP2	STAB1	LAMP1	STX4	TREM1	NCL
CCR5	0.632040680558925	0.588732042196737	0.658208124130094	0.639597779745821	0.695132978729413	0.656747088239687	0.62146593746721	0.66377450682522	0.761174521829964	0.610425930641446	1	0.625983122311479	0.25927222845844	0.534640157930245	0.600202562664322	0.597624717826448	0.43322215404436	0.709002369097939	0.533392968880798	0.612965094574653	0.655540910946858	0.560143107106051	0.579622056682389	0.448375717229344	0.79266081142168	0.639140370661559	0.388149256447198	-0.0857374247534219	0.31690910108711	0.364304151473604	-0.0786561424085471	0.525340918568961	0.5315531998132	0.13055495512024	0.226460034798488	0.563885011918681	0.352849170441191	0.120074457691857	-0.0937872753859329	0.351167017819654	-0.00263698535265527	-0.00189305610488463	0.242501584014644	0.636421317579726	0.248042713516992	-0.109127589562455	-0.295527840633984	0.223796643732441	-0.350425308302219	0.490171779815071	-0.269681892539039	-0.0284049625364272	0.340846922678355	-0.0956696058045489	-0.261871067247712	-0.0386978677122628	0.660721393182626	0.267985988529264	0.41723308399746	-0.199114503065521	0.047748884425732	-0.417625746573396	-0.0955664271519707	-0.143998306609013	0.00965935246566881	-0.107578647662648	0.50128927825201	0.122570166536719	0.0982679345302062	0.252399258664853	-0.124418296531443	-0.0338398316340492	0.00238125177008271	-0.310223684238232	-0.197877033092683	0.175573010701807	-0.24043862666181	-0.0256256489395643	0.687064170204409	0.53609425938093	-0.0424792358482334	-0.356546952019416	-0.0461199189082168	-0.20055341507109	-0.445804350072739	-0.260359425781557	0.298797924839814	-0.204987860045557	-0.351459187496717	-0.354195439947366	-0.208049650446712	-0.326283718282579	-0.0547161249285128	-0.257730481207804	-0.255433120608159	-0.267366337819347	-0.364600303152091	-0.266360289229574	-0.253237713672485	-0.338746089007899	0.089154597015069	-0.29406264010298	-0.235667178857675	-0.0995195744755928	-0.0246682794837687	0.175896803370737	-0.269339714153277	-0.148733679696669	-0.258561330097467	-0.356965496297006	-0.331275577855703	-0.155447575203284	-0.183943701688942	-0.197205399408708	-0.361943238899129	-0.130247698580067	-0.247874900587131	-0.300490380203881	-0.321277116319699	-0.270284019546359	-0.219722761510177	-0.309401161836263	-0.205448263501125	-0.329525633123531	-0.0803084034841906
CD2	0.944934994624667	0.965479362577414	0.97633148757891	0.915296584351167	0.969643402560049	0.932654261635707	0.93181218727329	0.970332095361597	0.807509026007707	0.609084386038435	0.625983122311479	1	0.688310521609444	0.779935986122372	0.918465611794333	0.942284251443987	0.840132042341323	0.88101735736139	0.96170897538136	0.873161264414574	0.936387119585064	0.594715973072663	0.974071623092374	0.353980144894892	0.929054949107282	0.89072348199892	0.627008829584772	-0.579875790909083	0.750889413238463	0.813080272677382	-0.143455275334407	0.962390341643389	0.811326190101402	-0.203530453073432	0.514392616377793	0.965144898664587	-0.120108149212453	-0.0534411805573482	-0.497042033801892	0.841988458831199	-0.247648149009649	-0.147934468029262	-0.18563989428604	0.930645889317518	-0.286849825009075	-0.464758540037471	-0.540090542757919	0.428318085654952	-0.823950429295342	0.661077503842338	-0.714177221219189	-0.351326337478309	0.854446325557421	-0.320908941318472	-0.810252554464183	-0.567239348265127	0.953005297562465	0.760567205987223	0.913029728703809	-0.598147364205891	-0.0690502753865474	-0.885154848113354	-0.193034585637549	-0.606437652335116	-0.54638234203344	-0.475102105253624	0.957261568073571	0.000984590705834849	0.191762644675384	0.720582262992309	-0.589401432948059	-0.486139224643646	-0.294765887718801	-0.85869761154048	-0.61218295879144	-0.224789620311496	-0.737717441067229	-0.4205372619626	0.876872010142825	0.96843253306701	-0.350645907513878	-0.820273844291642	-0.448518242384858	-0.710651855195038	-0.851116100405962	-0.676333308584745	-0.01485151996102	-0.693524321283176	-0.798184982568471	-0.777508869112498	-0.626512259530628	-0.796956217358039	-0.457926701285014	-0.740332883512929	-0.713335890350688	-0.781388787580413	-0.800626581459393	-0.741644798812294	-0.707925775923604	-0.795430471543904	-0.371760903882552	-0.776335298330544	-0.747407873557736	-0.540404440955614	-0.272642436242921	0.0772407009193692	-0.678595389164357	-0.690389154809913	-0.691183968425282	-0.796916360893593	-0.774066460303103	-0.64465539626559	-0.690623346997712	-0.646423390951539	-0.868000910833583	-0.375028774544228	-0.736211267267722	-0.789890623400051	-0.820668771679424	-0.815507174916323	-0.67087507711468	-0.795791332161018	-0.714308741705194	-0.771236911307729	-0.336516912428936
KLRC2	0.489389915721765	0.713135872078908	0.598668756678111	0.46166608210066	0.546657674406469	0.564138848059577	0.806121730103344	0.642763224427747	0.275052474446383	0.615401729287014	0.25927222845844	0.688310521609444	1	0.732498522871751	0.777834290826941	0.834913045322699	0.724937145546745	0.680157236053105	0.796321967468224	0.472121995518121	0.635546253561486	0.618058669033254	0.761544065810429	0.441924578912334	0.586908340759096	0.420894963918905	0.629171072290105	-0.285455124106144	0.80085164983722	0.495786580341521	0.346445105868887	0.741887920317857	0.789716732135437	0.162617584664481	0.418350493820302	0.608151575627307	-0.35466814570827	0.193785390253873	-0.144566930796543	0.874282224138009	0.0127321524623207	0.11876428095843	0.00137273887292875	0.58780012515405	-0.301782991416467	-0.320312364452508	-0.0939658155954483	0.363419732895606	-0.480045672699496	0.406976651194159	-0.407521364665281	-0.159526755291803	0.851030233740252	0.0862598556621186	-0.607819904699433	-0.26067633050766	0.66986565169888	0.765730298891131	0.823569463889642	-0.279221608276717	0.405065775654375	-0.670532334581308	0.289631308006583	-0.287166509537754	-0.427081081325804	-0.36284120230479	0.812376279013002	0.343202508779913	0.611585743255775	0.701811881830015	-0.274785562806845	-0.224469503205222	0.0416131210702387	-0.55980400363811	-0.292103700892682	-0.189659638338307	-0.440592485284434	-0.120027618928105	0.510672722370669	0.817592625817692	0.0371444968692617	-0.554179099151259	-0.0513882484153382	-0.411760909394734	-0.628764110089732	-0.412785060831938	0.0540615047423471	-0.360354378301201	-0.503166516874647	-0.527559432771873	-0.286097385898767	-0.522186501052438	-0.132122503803885	-0.450424221007472	-0.356217924350547	-0.519719130445434	-0.599854672692935	-0.508297202375779	-0.351566405130284	-0.41551288540419	-0.264107749738937	-0.456012789285379	-0.474215935242151	-0.174572332243466	-0.0474216168420158	0.111807347951064	-0.292772259955521	-0.52670415666886	-0.375969598390753	-0.413747852536194	-0.448827289681833	-0.326043969414852	-0.389873344167085	-0.455117327839493	-0.566504254594414	0.0519833885037783	-0.419251135686863	-0.537838729464082	-0.515029513293901	-0.508949502785164	-0.396891253235928	-0.447395922749439	-0.442665798653811	-0.465093612944495	0.088577416158715
KLRC1	0.654425327715128	0.876513857805452	0.805738644501242	0.623086825873316	0.730521636677618	0.74886438330593	0.88906191930492	0.791241190864474	0.634455579158111	0.596182487834847	0.534640157930245	0.779935986122372	0.732498522871751	1	0.95445302369489	0.894336752032667	0.647964333453367	0.661195923910338	0.861302140231549	0.658628999767174	0.889816657882138	0.579684436697949	0.851457232337058	0.204634315962443	0.837374510598273	0.50377562449118	0.843332471630545	-0.39760884295375	0.577335916901005	0.397230814457687	0.0763830217816049	0.80414848241225	0.791089246044329	0.0349242092466962	0.12202159232614	0.633442844329972	-0.13294910586273	0.146432837751249	-0.260447930360651	0.851659266560233	-0.167839572353022	-0.200535687114595	0.0272966547107923	0.659948551968557	-0.294260545249706	-0.452745904509749	-0.225632267316957	0.463633532230403	-0.61473816268881	0.203212829653207	-0.518159685915217	-0.121258497418736	0.778362658483296	-0.0929130409690735	-0.64834630408087	-0.331879169719242	0.807951931855392	0.678722436022548	0.656768396176215	-0.502609168950909	0.100586556833904	-0.735445643135019	-0.0349729646433592	-0.398777279116205	-0.475302154169158	-0.207906237857997	0.836935914187513	0.419229120095859	0.366111416145262	0.380163273491718	-0.385088351114529	-0.274952434136325	-0.0917380449284505	-0.637346809327539	-0.434458137508946	-0.238537962316777	-0.536146925012981	-0.289517294409639	0.601596295337012	0.820454497680962	-0.0500293421009575	-0.632032432881379	-0.142101253312345	-0.513803261297285	-0.780891259025153	-0.432641033994674	-0.0203994356661576	-0.45622191804701	-0.611072078409477	-0.569929677382573	-0.447389265436085	-0.620204463743079	-0.302525153525031	-0.55163773663361	-0.490678092716214	-0.581608789448819	-0.659778263964034	-0.565455413626745	-0.490016280765069	-0.537832697511674	-0.265159675814107	-0.548752377925891	-0.553984322497233	-0.346611012252423	-0.127804410779865	-0.0846558816759486	-0.389675160439213	-0.593497850092287	-0.475897769806612	-0.571329388506005	-0.557026796219869	-0.438542495852361	-0.495341220433826	-0.529556752870508	-0.650408175163776	-0.190844369690356	-0.524021099446128	-0.613072248346312	-0.608918010041987	-0.595916982137745	-0.468823464416984	-0.583201660685432	-0.503175458554008	-0.563029637874747	-0.0882183102835476
CD247	0.800884822075689	0.96613486127545	0.919168968484146	0.768477907053675	0.864439430998966	0.864801969062667	0.953569377459593	0.903837512002403	0.717779733747146	0.616132155558097	0.600202562664322	0.918465611794333	0.777834290826941	0.95445302369489	1	0.973486692778505	0.790784826989865	0.787876379639843	0.962003333768042	0.781300869921036	0.947786632695629	0.604304278924412	0.955164653758381	0.277207821082877	0.913204746198361	0.685605740882204	0.811888875740199	-0.514976830865476	0.721484009085647	0.597972291651965	-0.0173318393119979	0.925749166904625	0.834831410799268	-0.0766677087204328	0.290836950810311	0.811892592356719	-0.185041185563275	0.0692677160823936	-0.384741383376215	0.917908131860587	-0.232683412840238	-0.175568988386103	-0.0663225899263654	0.82219787405676	-0.324449638792025	-0.460440494587758	-0.378020189456401	0.482958218477221	-0.728294929054102	0.420344417216657	-0.628752180007428	-0.213166414079381	0.885042477333626	-0.169806597986622	-0.754214322838987	-0.459372918356903	0.908785183510282	0.775750056832527	0.820375246782869	-0.567684001023278	0.0418691998748235	-0.834276870671947	-0.102480859775325	-0.523851643174619	-0.523358730935544	-0.349520662514737	0.945331436210756	0.231239046786719	0.313332203657275	0.554552730545938	-0.503784253667857	-0.398293813710126	-0.180954343613854	-0.764189671131314	-0.540138901168607	-0.223484995739762	-0.657515935476292	-0.376779345933484	0.744231177129451	0.943914756569696	-0.201001900149646	-0.745715373969994	-0.283671780575031	-0.636246056643095	-0.850793502547012	-0.576341970684536	-0.0546049689387968	-0.58762040034487	-0.725172672534242	-0.691689082023429	-0.557429491365376	-0.735310247177296	-0.396585095066905	-0.669026803035299	-0.620498248639218	-0.693928114194605	-0.754321956332551	-0.672322962469201	-0.619932531550026	-0.682003697818503	-0.334467957425419	-0.678464056753377	-0.669996558589206	-0.460565047598287	-0.193065801909683	0.000260089679556368	-0.541155675679877	-0.663077114825652	-0.604161952766752	-0.702258040529265	-0.689980944909036	-0.559642763411154	-0.615227254304463	-0.600576843001108	-0.774150936014524	-0.259472409427478	-0.648709655772624	-0.730308887486248	-0.732918681528237	-0.727353881554362	-0.584798853079649	-0.705405939227701	-0.622028785252598	-0.697194662226255	-0.208862896398689
IL2RG	0.824134646326103	0.96310692030008	0.91405541842759	0.797991099245042	0.883502693134668	0.857440157636555	0.974230509167264	0.915281149823191	0.703882576896283	0.693354464322572	0.597624717826448	0.942284251443987	0.834913045322699	0.894336752032667	0.973486692778505	1	0.842377458984562	0.871405034922715	0.974803049860916	0.764016250581987	0.927003977305857	0.689263940414462	0.969612767933514	0.428481966892309	0.903013230689639	0.743571318598474	0.751286452903527	-0.458390582989734	0.785868023800507	0.690936205423974	0.0628515130518676	0.955341975154796	0.891467943877928	-0.00411566744704577	0.447024140377949	0.860915043319137	-0.169666487104096	0.0639288185104252	-0.336269772040951	0.920618962692863	-0.130696241250084	-0.0553150090713002	-0.0336811008830148	0.845249014563026	-0.252714647521962	-0.401373025835857	-0.335529458340277	0.430755937297045	-0.709860217105864	0.541150042680035	-0.596286112666286	-0.267215797199805	0.900892469866402	-0.160352988622005	-0.748530199984808	-0.416510449880158	0.941059456491422	0.789440190287434	0.898917925782703	-0.5073887017721	0.12748871224346	-0.842144122706725	0.00305955292748327	-0.464352653538104	-0.48375297730534	-0.419087759956175	0.963045981723016	0.197665944530879	0.398477175455682	0.685098436491205	-0.459466441050043	-0.349818847339812	-0.147106851502468	-0.75674531652935	-0.475947028979472	-0.172988421503748	-0.620263215562421	-0.292432111203535	0.80514950088524	0.969777754547708	-0.176308202801976	-0.728705924916984	-0.261795076413501	-0.600174726942693	-0.824257947749185	-0.549864315342587	0.0190181976295195	-0.554408010590565	-0.691732377443445	-0.677574673842884	-0.497714952867571	-0.705990633688305	-0.325005870825572	-0.633973278301465	-0.571634275727189	-0.710972724722175	-0.750216179963183	-0.650453729933055	-0.573002441853101	-0.669826830439229	-0.322800413766255	-0.654877967567931	-0.640118176315737	-0.39558196247752	-0.210328533345165	0.0419315857675917	-0.538816590198714	-0.631394648748687	-0.561260736070644	-0.678897783308513	-0.652115997425371	-0.510541893165464	-0.577722893034285	-0.603405421408205	-0.776857137660298	-0.214928754060977	-0.611539096252125	-0.734449100472929	-0.732019244483686	-0.706389761386846	-0.555886452564319	-0.668992150480526	-0.606532586777133	-0.656236783893228	-0.149663789295061
LSR	0.702386802209073	0.807247636621492	0.747901571793006	0.680463601462655	0.73410245174907	0.639458150194113	0.774274877664885	0.729783440596413	0.500720455029477	0.523414300548873	0.43322215404436	0.840132042341323	0.724937145546745	0.647964333453367	0.790784826989865	0.842377458984562	1	0.742787209134631	0.853070135748146	0.615837279913856	0.717601283825469	0.537491976561142	0.844402267891381	0.418504317284647	0.684463194020958	0.65185574794394	0.603470929667713	-0.434048743590379	0.822044915786109	0.73498233004864	-0.015308660655176	0.885649545976281	0.696211903330656	-0.123220909535379	0.515652811242818	0.765581120970744	-0.29470041874973	0.0408442744086012	-0.201122828911599	0.859060392456324	-0.151516551655212	0.0427517256176583	0.0133923093541567	0.835597726939325	-0.203555113225246	-0.144827903046672	-0.294241716204904	0.449132735083669	-0.662783199668462	0.585621397332639	-0.553597229939592	-0.190681906812255	0.862736296980851	-0.0670048292726991	-0.592740020603	-0.401365077893863	0.783442675818405	0.823915453100504	0.884184228416979	-0.32870163990298	0.145397811443243	-0.659816106204857	0.0508158864741214	-0.457010581318623	-0.318217014098996	-0.422970735141378	0.848806538317508	0.00967587127968996	0.339339905658999	0.714543359841306	-0.421381085611306	-0.426305366041448	-0.130406313760692	-0.685865207084752	-0.393282047880392	-0.115989300418877	-0.531229798677816	-0.298944411674713	0.674690055620449	0.866158846691593	-0.282371995053601	-0.639112410886826	-0.228028243131647	-0.53407200329296	-0.650366086642969	-0.504482878515306	-0.0689350167645824	-0.485339554444518	-0.612078293515585	-0.63175006767256	-0.466847718825586	-0.604485559169657	-0.243608047822082	-0.553100143855516	-0.528577168729885	-0.570882078277803	-0.618285952767333	-0.554626113490009	-0.523480449633684	-0.622219196853746	-0.403668233566698	-0.597775820872677	-0.560590423466413	-0.362976101819874	-0.179013051593766	0.13342193238399	-0.525753622151948	-0.456608024996862	-0.51127547531056	-0.58690102693123	-0.601794565102317	-0.486635566891267	-0.509968249831751	-0.467268596134885	-0.627002800575839	-0.0236993632208232	-0.543021272496962	-0.592026073170034	-0.609654899468677	-0.632678122211657	-0.492639943530976	-0.552273597690497	-0.504450453957281	-0.582497613731997	-0.187205399710154
CXCR4	0.832946303975002	0.808525923462859	0.830323002270278	0.831034408414188	0.868002591049594	0.807080190936465	0.892327056071457	0.875824971517636	0.723819217328078	0.841243387351381	0.709002369097939	0.88101735736139	0.680157236053105	0.661195923910338	0.787876379639843	0.871405034922715	0.742787209134631	1	0.827420534360091	0.694966526680364	0.807850526656626	0.790198403323671	0.841363639762972	0.692209737380666	0.859799544007952	0.819716621409235	0.46770920157072	-0.231419010294123	0.698495279423999	0.758983475281533	0.0720047582735546	0.820586826876712	0.858438100139852	0.109691088544861	0.660772296756755	0.856997803070778	0.174946129343255	-0.0454017177858503	-0.197431668264944	0.687627333508478	0.112152383411331	0.153396104165609	0.126651256645954	0.810270500617257	0.111996313684192	-0.171097483027979	-0.274263344146613	0.197110753638498	-0.538396609940121	0.743875544349788	-0.40659531834688	-0.360917849568708	0.698393356114007	-0.210606815748844	-0.562414393909275	-0.213888892787804	0.907989881570557	0.585360903798414	0.844822935136492	-0.288228591077991	0.251011787113594	-0.704681611542016	0.104329636335197	-0.235680728424239	-0.262600009559471	-0.431542354180038	0.829356992107539	0.126511304426518	0.376236757423551	0.76427329397442	-0.235011138960273	-0.133528555772104	-0.137949732278193	-0.611278978281911	-0.260376703794829	0.0465758671321812	-0.404598790683582	-0.0179582918734768	0.892934494999425	0.830983573489302	-0.152973053024459	-0.557750652929388	-0.170023115553257	-0.360108574660633	-0.621639355691904	-0.386163719885292	0.341301693917408	-0.373984643334468	-0.501718096406971	-0.534221176173095	-0.258406574824333	-0.496858333742752	-0.0668049862523943	-0.438557892511028	-0.35886590090545	-0.618976530036176	-0.583146664032597	-0.44850240060938	-0.365299173556184	-0.555365045752299	-0.200974795374038	-0.465274932600728	-0.426871108118083	-0.150479125444918	-0.265024784501876	0.0866668263967099	-0.514932202470642	-0.380670105424239	-0.373168739850752	-0.57665533558871	-0.51384094926199	-0.283936856634519	-0.340555604771037	-0.530129291781157	-0.649198659611227	-0.148347419313275	-0.407694805780234	-0.610846351612243	-0.6353627445869	-0.528606013908792	-0.361981255709891	-0.49356454944695	-0.430191921063718	-0.453229882993057	-0.0750977561398359
CXCR3	0.838811641521466	0.969469874287957	0.930429756492379	0.804214944591317	0.890486428522728	0.896153087246037	0.937678258227507	0.928062746910273	0.693917698789556	0.566640255854767	0.533392968880798	0.96170897538136	0.796321967468224	0.861302140231549	0.962003333768042	0.974803049860916	0.853070135748146	0.827420534360091	1	0.81365522080317	0.919416193454209	0.569985553582062	0.967192145586015	0.293304392907637	0.881214107636051	0.750558217341546	0.756529053119767	-0.583767387819844	0.802136777872816	0.704372891076319	-0.0738596127294185	0.966880523731576	0.807705037750128	-0.179392860329997	0.433275278159732	0.88506449826798	-0.275962583831924	-0.0200893225964005	-0.432114562518429	0.942325475213219	-0.270913590451018	-0.136578755256107	-0.137394616230544	0.858805282509601	-0.373562900683669	-0.445924575121638	-0.451841605178499	0.46041993652145	-0.791044850951003	0.513143250886221	-0.685548823880523	-0.299223609747953	0.921002521088869	-0.217775642513989	-0.805604429557107	-0.553337519061956	0.928859430987572	0.804899041754111	0.903109643072064	-0.584656811029982	-0.00198715278333059	-0.861804081476694	-0.114397989643217	-0.59741589067492	-0.569830932649918	-0.434567156688248	0.987881349904662	0.0886494398285337	0.278573963171559	0.682448085813256	-0.586571954068908	-0.490460749489767	-0.248596826992433	-0.84239951832879	-0.596049173721697	-0.25153170810151	-0.720989533697014	-0.438555495339213	0.764686052782767	0.98299056495077	-0.318842688922052	-0.809209281391755	-0.393952316416678	-0.707442049800651	-0.859931996692072	-0.649303248024287	-0.116984378546968	-0.670415236644883	-0.778146585432835	-0.761921823181636	-0.620447561084059	-0.793710253012537	-0.447306220980424	-0.730957354220337	-0.694121496474883	-0.760967634371573	-0.779816263712551	-0.734071003724478	-0.685236337428232	-0.765833699001559	-0.413839558132344	-0.761263709723664	-0.739050612662401	-0.530801940562751	-0.25562333287849	0.028836228936555	-0.63303598952207	-0.693848914462709	-0.669071857517415	-0.759427833703282	-0.761644488062135	-0.63896826231853	-0.686812723220671	-0.646089571040877	-0.842169405157146	-0.298371955220709	-0.717385337911523	-0.781831785596229	-0.796442065651032	-0.80222594652185	-0.660667484966797	-0.773164886385818	-0.696507509390906	-0.748860749854883	-0.292395152586911
DPP4	0.896157303147302	0.855577947803571	0.907594303169267	0.880116418562748	0.90096022117505	0.899214614360383	0.79250521387191	0.88854229700443	0.856729107294011	0.389064613921057	0.612965094574653	0.873161264414574	0.472121995518121	0.658628999767174	0.781300869921036	0.764016250581987	0.615837279913856	0.694966526680364	0.81365522080317	1	0.867317116376146	0.408563400542161	0.837408292807896	0.141708768146687	0.874599081866977	0.847233907487368	0.455731918910938	-0.646167743421613	0.507545810720798	0.704078290198361	-0.256590341665912	0.810066643373298	0.63141231755571	-0.311468513098114	0.284523358045951	0.864581328289417	-0.113963316291168	0.0821843752211731	-0.576500203229928	0.62982222506544	-0.40622245351121	-0.32164561906809	-0.347920657939229	0.864645960084008	-0.386979170295165	-0.608183219546615	-0.741045363599742	0.551629691019703	-0.838288316319798	0.599207604223087	-0.767049432363936	-0.160813284926892	0.667726961763825	-0.318985343409843	-0.765879500690008	-0.624771084102763	0.844066165917325	0.621700888046232	0.720949271131922	-0.637227366122401	-0.33382390497864	-0.832356902322794	-0.423422504836877	-0.714281567541442	-0.523642835655975	-0.25584057701197	0.80359901042534	-0.0667464587556162	-0.0431693279437027	0.483112554400276	-0.700006023329667	-0.571336491612908	-0.284620949244167	-0.795914027465864	-0.72818874173531	-0.228175264998303	-0.820746336512902	-0.566638752164226	0.80096699259481	0.809227325803587	-0.311220108289215	-0.831888959003669	-0.505140175117664	-0.777821386824158	-0.815031944749205	-0.745776134976406	-0.144455000290995	-0.746307003153355	-0.852438036542492	-0.785122083192758	-0.719161362760063	-0.822308934159018	-0.626327567948661	-0.77735609038394	-0.802206505103596	-0.626783039785142	-0.808329553590164	-0.764301407645652	-0.809646961206899	-0.74692385957382	-0.215306321514614	-0.817136344824097	-0.786072781643439	-0.657618314196407	-0.109256408620386	0.241044645827729	-0.570346463576972	-0.726559617625478	-0.778605430964571	-0.731649226691117	-0.754293193283522	-0.716153554504069	-0.752714683436867	-0.478222879491865	-0.822612255827039	-0.477592390084118	-0.795918080484341	-0.669142270535335	-0.703223058079467	-0.781221353722835	-0.722276670300902	-0.819084877205298	-0.700558176727398	-0.857982681630443	-0.413570885991769
