""	SIGLEC10	CD163	THBD	C5AR1	TLR2	TFRC	LILRB1	CD74	CD86	LILRB2	HAVCR2	CD40	SIGLEC1	TLR4	CCR1	ITGB2	FPR1	CCRL2	TREM2	CD4	ITGAM	CD93	CD44	ENG	TNFRSF1A	CXCR4	GPNMB	ADRB2	STAB1	PECAM1	SIRPA	ITGB1	KCNQ3	TMIGD3	ITGB5	ADCY7	PILRA	UNC5B	CD63	CD81	APLP2	SDC4	GPR84	CANX	CD47	NECTIN2	CD68	ADGRE2	HLA.DPB1	NOTCH2	SMAP1	ADORA3	NRP1	ABCA1	ITGAV	SORL1	PLAUR	ITGA5	TNFRSF10B	TREM1	RXRA	CD72	CR1	SCARF1	PLXNB2	FPR2	TLR1	IL6R	ASGR1	ITGA4	ERAP1	SDC2	RHBDF2	AXL	CD226	CMKLR1	LAMP1	LRP1	TSPAN14	TNFRSF14	PTPRC	CD9	LPP	SCARB1	TRADD	MCFD2	ATP5F1B	ADGRE5	CD33	PTGER4	NRP2	EDNRB	SORT1	CD69	RACK1	CD46	NCSTN	CADM1	TNFRSF1B	PTPRA	TNFRSF12A	RPSA	SLC16A1	ITGA6	TNFRSF21	NCL	SIGIRR	SDC3	LRP10	C1QBP	PTPRZ1
ADGRE5	0.0165497121556049	-0.0224044172339002	-0.131782228126806	-0.260208429066425	0.0982695781654103	-0.027105459964613	0.552694899655314	0.179731051244037	0.176945400336737	0.4918001154267	0.30605098014358	0.645474521397669	-0.0841425565796026	0.171719538292962	0.300092221987289	0.444345353784231	-0.191333130004762	-0.196158488739015	-0.0850941580052291	0.473047098362412	0.242297971922103	-0.00189744305330289	0.256652418675001	0.456416161056986	0.603452527672619	0.292886768804788	0.0778696442961889	0.0244772047527215	-0.10918644050093	0.0490484890234849	0.471853028102106	0.806757881752995	-0.208484490970851	0.0531296362889826	0.320184526501106	0.134368344858844	-0.178249886456905	0.232333930656048	0.70947256427059	0.452923265681555	0.608402921396877	0.641905319406699	-0.0933022232043514	0.641548235559801	0.829384145112366	0.838826419155881	0.310442115704005	0.256419727014525	0.112903243617436	0.725296533471179	0.606243548293537	-0.071658860538989	0.290856748210315	0.256121392003218	0.769988949968708	0.0923250030114336	-0.198882594030021	0.871421825983187	0.703482783805381	-0.0207076268437908	0.412088185387958	-0.14170851257528	-0.230038323799135	0.6265829283885	0.83550464975359	-0.00921549422378702	0.00863247199370804	0.24695178260637	0.125286014504858	0.438792155111534	0.685540237339599	0.141338078717833	-0.140359398655393	0.0796133584013744	0.0808106224218005	-0.0416932639792162	0.247028700208999	0.261778685805729	0.313854901285648	0.216449422395626	0.708730561781733	0.633795951356781	0.58424144293873	0.37328011228534	0.71837254464525	0.676560939275046	0.93824724349448	1	0.582530123431036	0.156905980327931	0.743380778642829	0.351421147261548	0.4293053971143	-0.0212713413052487	0.827398921624841	0.620825264890073	0.774686943252407	0.640468285416451	0.0113595381773441	0.613134265479229	0.674787285495421	0.869479669735586	0.715539990018707	0.488160515868492	0.538378563857639	0.906483382002212	0.666512473485903	0.315252771526252	0.473743206713042	0.90468189978012	0.347534118662182
CD33	0.647092449568864	0.595053274062937	0.258104722907812	0.362097444770564	0.522272376027388	0.401143737266537	0.782809499833271	0.291621591938252	0.292094739592054	0.699065873945888	0.563395288012674	0.601214149751722	0.328267438211184	0.600027002097247	0.639235343775989	0.787509192501048	0.411127969801063	0.168875731449553	0.511971061454408	0.760100948183221	0.632959419568396	0.523657702717873	0.542341725203059	0.87044233434481	0.490504103910644	-0.0250464663075163	-0.057716887107761	0.398656364752611	0.520826574560612	0.00087902650768379	0.664290971383361	0.488634225548374	0.269607310555073	0.501410090844021	0.627885344929745	0.575376338304745	0.0231318471658351	0.574421599805361	0.379941062036802	0.715627989434323	0.580424324795247	0.187265056295844	0.463066346614999	0.479507112168113	0.656137724978406	0.551925226525586	0.412937825171217	0.654664515687393	0.0596003372513894	0.364998919788776	0.360214421493933	0.518472447935436	0.620436132425819	0.170608799791543	0.676399562135298	0.43106899179878	0.29625435027242	0.577288519308902	0.365942678044424	-0.19120747028203	0.465109362420196	0.0518321591816102	0.258926431146199	0.751741447189863	0.668802656164747	0.237945837607271	0.547811853017232	0.540929905574385	0.126971536097808	0.719599303941692	0.616057333976479	-0.201240470782636	0.364500905182115	0.167598440338527	0.200730520994432	0.435513118185491	0.406545774029278	0.452156902863704	0.599741152749755	0.123795958763733	0.777381536679075	0.12656045840791	0.25208701497393	0.336727508644619	0.647726671746279	0.348577803195945	0.608521303346911	0.582530123431036	1	0.448563869443112	0.572958570667946	0.0105688310263235	0.339483655552078	0.219947216396707	0.59739979090405	0.48187315084496	0.485604258757215	0.258035204289091	0.28163919558548	0.212721913429978	0.226792968041477	0.624183426870593	0.341704494295174	0.329152164197562	0.362248239967163	0.65127200181526	0.482308722511523	0.128398289673058	0.370716087011389	0.650940585573815	-0.0635270920978589
PTGER4	0.570595766833297	0.571500202096701	0.254190416705644	0.521790479215704	0.43344833951366	0.660152225202067	0.573934269654421	0.528387551953457	0.424282168199965	0.225785713527267	0.777924516108174	0.447212326834448	0.442729361551829	0.412333635116903	0.484680752833127	0.582220375567487	0.600366946359856	0.416928226901077	0.625923015826522	0.623160147238986	0.37452091702534	0.532688803859148	0.406948879775354	0.534360244999681	0.424566939697465	0.201705180158683	0.000844476818084227	0.428311772347437	0.638594641134543	0.264233348989983	0.516606932323338	0.219158553260689	0.509160675756293	0.475698691357871	0.519519894920954	0.656131004635699	0.260167642382106	0.595522020703982	0.190776354538152	0.624565202375496	0.357433463176756	-0.0502462955181666	0.614096214141026	0.27389994953389	0.2640065043789	0.29331514183405	0.371036729371122	0.608652236539428	0.33846645992673	0.100524191620945	0.318373633971734	0.606387851466986	0.499104405825694	0.258287272926086	0.433028307286935	0.622232859619286	0.435070962071141	0.171045127597217	0.185187765376597	-0.164767463548906	0.252154137114612	0.276640704246993	0.374974693812321	0.485117091596281	0.265233890026357	0.184286969754785	0.465557253970638	0.665631074031673	-0.181436028521664	0.569313500979346	0.164741207713142	-0.224939321912343	0.65425827327446	0.524275462164766	0.362341876759657	0.636580131172131	0.446345283482099	0.440559308965973	0.516516239044218	0.294952259395003	0.586615905028792	0.0392147042274256	0.220793689863806	0.330029431649504	0.460521728020967	0.288588803442711	0.159505668616752	0.156905980327931	0.448563869443112	1	0.342236550434902	-0.0261290967937787	0.303514239636292	0.642921494539663	0.353935613410626	0.366745078649417	0.249710089885788	0.26263747817801	0.55292173689623	0.11814553054689	0.0283789398422217	0.307792846807622	0.0242692591213031	0.451293047679558	0.172795596784025	0.216963290849761	0.474549890645799	0.18483701700633	0.478597233278983	0.203648339150023	-0.0493681976831318
NRP2	0.22091070233317	0.324408201448781	0.201531731465896	0.0799780716672298	0.361576617321033	0.248639584299114	0.557380903358183	0.0131819833259281	0.272598360336164	0.329245951382995	0.449542621403793	0.628843340663369	0.319778248774511	0.344897926610392	0.654140759254172	0.552462536390147	0.0898312389333934	0.120539258808524	0.250847074212908	0.655816398050695	0.457708214390878	0.213870979442213	0.593636759995311	0.551175894669862	0.811342039837536	0.0412005997278221	0.391857560221722	0.363558889440229	0.272995855408408	-0.0530751060600782	0.748686057591332	0.80988704646766	0.119118857105067	0.350432259829224	0.624382038391692	0.343445269004705	0.216276412040412	0.461115168182167	0.875006968173826	0.747341803053808	0.875618154354967	0.629622631126099	0.326007126039058	0.86297038304452	0.731937444413072	0.884326990141645	0.648292792618815	0.392603053811558	-0.109398058824805	0.764847002501862	0.752117719063678	0.293323325006214	0.59452324986691	0.707371779721082	0.872980725885611	0.333953141860149	0.0962128873267139	0.8222978487641	0.763995287491356	0.115911680706142	0.677716566031825	0.190293299409118	0.0506896327330813	0.58438355392341	0.803459144672243	-0.0594178667323271	0.253501693888061	0.543554686984601	-0.0549197261369722	0.353018493581705	0.681723021365699	0.29773634940042	0.102876521782971	0.32407531218964	0.143356066729947	0.295077431065093	0.652390469449907	0.707807165264376	0.650215567569417	0.49126351042588	0.596397843221326	0.738495149181145	0.744923834054448	0.711697850075868	0.707580336924537	0.79369757844086	0.764696207768132	0.743380778642829	0.572958570667946	0.342236550434902	1	0.528046652702286	0.684545029744852	0.0364342683881466	0.778823509164934	0.826422904503478	0.771466353267235	0.648856786856621	0.187638751141974	0.725104984829367	0.690094201660325	0.71770694645833	0.762991156947055	0.623601483220046	0.773169892677259	0.74722231739402	0.619976830997152	0.591786110472567	0.76386161273453	0.695359200857727	0.480608200846607
EDNRB	-0.135091400902546	0.011455709330894	0.184879138110729	-0.147384796116505	0.207684906847193	-0.173483930946125	0.0716207126586209	-0.258185650414703	0.174464469342396	-0.101868536315768	0.174125273295259	0.217936339145068	0.114626205478289	0.1137213921276	0.317558095907025	0.0212403494321954	-0.147387216583424	-0.0672774911953826	-0.0625958616825888	0.0857611036264631	0.129080548322074	-0.000979583440515656	0.344943892789244	-0.0661578510147985	0.590422472197619	0.0975062772576684	0.461181312780529	0.0619274034792336	-0.131470715689628	0.109349267575198	0.309430418184525	0.45133055412764	-0.173020794595565	0.174309881813024	0.232879662786401	-0.175968617549227	0.236978976123741	0.107788497192043	0.679499260102916	0.334380166568841	0.613070187947284	0.41941802910304	0.0322723457723248	0.652453358572742	0.441759879813711	0.440371239115184	0.433587628505049	-0.140141264507192	-0.13034009583178	0.552283755766054	0.564068374238888	-0.0380105584599242	0.260553690982649	0.617934031075227	0.340279569624599	0.0552838006345277	-0.122260004419366	0.379654241614387	0.521732839100466	0.366852223549974	0.510180422929951	0.115696481390347	-0.0835513036350904	-0.0310980187953065	0.264221364842546	0.0591495497058073	-0.152230771478218	0.149865148653408	0.196369709524383	-0.0999748137332899	0.190753117772513	0.431043903681154	-0.206364504960715	0.142363956058343	0.122351309698126	0.163605349987765	0.51042775498495	0.533279430533575	0.280144076870785	0.308111382894442	-0.0532391180521438	0.635162665778811	0.651930449365666	0.552005492822777	0.134204983695435	0.559759043338151	0.261363890968147	0.351421147261548	0.0105688310263235	-0.0261290967937787	0.528046652702286	1	0.527806116508069	-0.320873438913143	0.330804310329458	0.487057000453118	0.590200552256531	0.488570114273084	-0.175700694510342	0.641538481584008	0.55003077770429	0.259425752440596	0.498269415441468	0.330079981748306	0.690056510688933	0.310175172651654	0.277353899411334	0.640263604066141	0.59184427045549	0.218707998271356	0.648626572875656
SORT1	0.325198034426294	0.416620464115634	0.209710557315037	0.130634711920107	0.396122621796288	0.459821438132802	0.336851256955832	-0.0573654853636694	0.190395580629364	-0.0328328744092328	0.379729605159092	0.424685543242336	0.0748914771682451	0.25934845821692	0.423101103212313	0.497225933827953	0.295767479984004	0.0935845515452366	0.480131173287405	0.510174682101535	0.273316612625833	0.340486127335364	0.457075953264698	0.406184993741487	0.785461688575271	-0.0588869630057922	0.163603006302555	0.341933534089164	0.351370724579248	-0.0900334836560618	0.677117592716378	0.533076239589053	0.317433228732129	0.464627553523623	0.54629575462066	0.371869578981591	0.165912618891956	0.606208703229886	0.659614897127768	0.715682946500589	0.653235012566501	0.41418676090313	0.338886874318006	0.61946084557322	0.38038368050543	0.596467478659743	0.33806821893294	0.312542235263991	-0.105172449736741	0.43218843890478	0.467806347230853	0.430171043738735	0.585922725441453	0.60028878244369	0.630122978341985	0.529189738707412	0.0836853401813794	0.43579120312758	0.439794327634572	-0.0149766688023508	0.583296799849381	0.0303587175570853	-0.0441487355995609	0.262833315722161	0.461926774446405	0.112359161985677	0.384522182026431	0.501245892116504	-0.123929914753911	0.219881383544897	0.421212993263638	0.117508750272484	0.351937274968732	0.43581699405973	0.18283295641346	0.325228388381081	0.505242877306806	0.751699146966677	0.567850602231702	0.182508142632645	0.308084007027218	0.62145187056927	0.800455183919608	0.643178720073815	0.43071439200779	0.487357989294367	0.350959426729885	0.4293053971143	0.339483655552078	0.303514239636292	0.684545029744852	0.527806116508069	1	0.166959335549218	0.379407970048699	0.656342259786553	0.653379552636937	0.607032850946478	0.31740460855282	0.703672010663818	0.568821909774915	0.327197388395255	0.475496936014397	0.6653017569869	0.696324411857553	0.341205247558343	0.226712496578281	0.719266330377364	0.658016877579572	0.279735777643042	0.620030212319199
CD69	0.451793553154609	0.317218019892433	-0.193205962885147	0.319938137970317	0.0720336053200677	0.675784959145375	0.19055524506609	0.596533362006086	0.110483010527303	-0.0272095468178083	0.457957551767976	0.203041841038605	0.0836122767116813	0.0922032815333257	0.0147777248443456	0.296455392078839	0.513271965492241	0.270474597921613	0.462748219288527	0.308430047519669	-0.0333899578964357	0.236168657019772	-0.0698802084203858	0.331620841089187	0.176316002178853	0.260957255459467	-0.438212350782263	0.119200407186859	0.519407829163376	0.201824213799634	0.211862703007922	-0.0480191330235993	0.589881414304729	0.104935172091029	0.222795634997908	0.598475379766741	-0.140605861606868	0.554553988195998	-0.10532582874992	0.316772659619331	-0.0845898544634332	-0.188328942343417	0.333843706253057	-0.159891058621772	-0.0776604074270164	0.0936582903458691	-0.148207992722457	0.44575070482763	0.454988315971024	-0.262653008885444	-0.0631607872531504	0.416548795114262	0.113929514158896	-0.104907187186466	0.201576841497643	0.501525130351981	0.156245269651149	-0.140583587534807	-0.124157262466508	-0.526217226409992	-0.159503612349998	0.140074478997561	0.103877047357999	0.216451182082426	0.0467615454499043	0.12209556205778	0.470999453791065	0.378626263932207	-0.391497841879817	0.437041240188913	0.0190104543907872	-0.452878420195169	0.682809854373567	0.524753805776479	0.229628644783624	0.223447598283209	-0.0543005441865048	0.0944944927421888	0.261111386456141	-0.111614372335534	0.464260726168746	-0.0597335442918661	0.0809386728444022	0.0162159933517951	0.341206572937439	-0.0222016942315963	-0.00851628253863136	-0.0212713413052487	0.219947216396707	0.642921494539663	0.0364342683881466	-0.320873438913143	0.166959335549218	1	0.05552373851873	0.132758418019105	0.0535166849708226	0.238360832126941	0.566219377590202	0.0732042048509099	-0.0299771065856426	0.0446192346133271	-0.0625309559654058	0.444469847793456	-0.102155581374769	-0.0598915245111821	0.0970465663230043	0.173326113842252	0.196388904573245	-0.0174969194614279	0.0124143581286496
RACK1	0.0738961320344197	0.0276070145439057	-0.0242976289831071	-0.11100431609988	0.188580759251559	0.0162606195972457	0.550731203359741	0.301010631773068	0.476171338874042	0.46572689270693	0.509409179833841	0.737552295185194	0.0663219062242425	0.282571258985832	0.415337682156937	0.504210515716543	-0.0591393428998702	-0.0763767682134271	0.0421381187319095	0.529028042757282	0.309609103119809	0.0289193715882727	0.422826950055194	0.43421098599737	0.630358978437488	0.401887770322112	0.279454816696747	0.161896289023048	-0.0184368246080888	0.0872266357552464	0.447829310326844	0.871340901153373	-0.0170929624185392	0.166172634778776	0.415652347243475	0.170923485248692	0.0805498250512178	0.312305305619177	0.813533803280164	0.521001617900526	0.685442587126054	0.547265865213895	0.0674431021520282	0.771784436620119	0.868524427609174	0.812621076349593	0.534349143370671	0.397279935397024	0.210837909005165	0.735736024240353	0.801272793089863	0.0274448612572023	0.375544378775976	0.418493481030207	0.742078850493837	0.215986539567127	0.00546114346789164	0.783511202651643	0.783843042203289	0.18767615956305	0.473410477718939	0.121963005121327	-0.118387043397621	0.601628553795151	0.772629689688361	-0.116292059448525	0.133460324069921	0.381006256502057	0.122827249714326	0.538296245880847	0.656757209724732	0.341646936868102	-0.0117754224129495	0.310395077140442	0.193411495370272	0.116417212766436	0.390730161646659	0.363051043819887	0.407950888054658	0.496243932661125	0.722368357906762	0.611992591157404	0.571876169341355	0.505945657233975	0.798775123455551	0.851116700677348	0.886717638973813	0.827398921624841	0.59739979090405	0.353935613410626	0.778823509164934	0.330804310329458	0.379407970048699	0.05552373851873	1	0.698032539025848	0.71678170454924	0.60050654667474	0.119900389649676	0.559641019967698	0.642506561331561	0.964167432328615	0.698746920748476	0.470278673349058	0.598630953490791	0.902312038102417	0.800329838122383	0.247295193276243	0.678931705246555	0.890677645852049	0.241175194768131
CD46	0.301100212483872	0.291500551720212	0.102279388960544	0.121533843924162	0.301675385210558	0.321392947326867	0.464569880658688	0.139143059452188	0.266640412621857	0.241062438046635	0.470736314088278	0.478007664353178	0.232836146716472	0.356893533254091	0.524754230644342	0.497612375760852	0.211398496305565	0.194498695999816	0.296146478701726	0.549527632172417	0.279191477301266	0.115293587350144	0.50035588718037	0.465055673610942	0.788419041618775	0.115437213709855	0.301628918054531	0.35903366527216	0.266260784290073	0.142649736586461	0.66899612457116	0.68988367589505	0.195648251764206	0.32846113896799	0.551453831175231	0.315860884103429	0.244504295062482	0.486393671426138	0.783184040130128	0.678408691467394	0.747508754544652	0.536581969526428	0.313681555258537	0.746344376574631	0.579009883131171	0.782840410284296	0.608979725865734	0.430694677119309	0.0275935334780647	0.686759182392362	0.668794765771892	0.334671047912421	0.478078244929376	0.60013048409038	0.735480781733814	0.398762490765775	0.100749025189947	0.630851286976613	0.624785925634167	0.0552787343663964	0.545218301427482	0.237343907664459	0.0836742370174343	0.484409878749545	0.643829866181549	0.012739934444241	0.262340169344537	0.520213971870493	-0.00765259904608937	0.371521065105963	0.494706884202287	0.172832415840825	0.244242524334214	0.469116835946486	0.0680198362841786	0.286529952216338	0.563518085176424	0.613896558086734	0.664745297162766	0.44086932221665	0.531194182259247	0.679637221841848	0.711565699349708	0.614396454604441	0.621031169133495	0.663851293950331	0.603704789541593	0.620825264890073	0.48187315084496	0.366745078649417	0.826422904503478	0.487057000453118	0.656342259786553	0.132758418019105	0.698032539025848	1	0.656910199862753	0.641187268801163	0.315075660365169	0.677730241734095	0.607776681928109	0.597062864965375	0.660436253943216	0.63172149856744	0.71044861203751	0.595222133514939	0.571762086705387	0.542157386068432	0.789914101835675	0.54875750169506	0.461691340049698
NCSTN	0.0765688691037626	0.0949752261921691	-0.0480963724391518	-0.110398765011004	0.232350138927198	0.148570807083673	0.401645873521825	0.0760661714450504	0.194643261249446	0.276017113603704	0.365862601774457	0.587358659878741	0.00937299218337154	0.203270544959963	0.330639976780799	0.371875560771532	-0.0794050901388331	-0.152424578436685	0.0716940651870022	0.43531722416286	0.237444055595562	0.137632397039259	0.341776841886564	0.402071213507433	0.784323798844675	0.209381992041342	0.0977621941477739	0.1128920214648	0.0411801734361613	-0.05193680010724	0.509570148778509	0.75445080419792	0.0103093192519606	0.119757855766263	0.404320265595222	0.196135140035265	-0.114106066823612	0.473543257581628	0.792736401510907	0.592044098465065	0.661625029632681	0.627267448037677	0.0461275338168369	0.715337909126494	0.722466587929722	0.795830778441118	0.263188082081556	0.250721611466426	0.0223208671984613	0.618243956349181	0.661440362589259	0.0325090240225593	0.394642255589234	0.479849440948889	0.785500914065926	0.250910081074409	-0.122617956399775	0.715641654474803	0.715387272070115	0.00677118036696921	0.506386726986543	0.00796780301271976	-0.232339998095851	0.45815182468672	0.72483229825001	-0.00190177347594476	0.16984744518616	0.310995445065789	0.0164578532343916	0.361330076144511	0.594210925322321	0.21233513015834	0.0479784935840506	0.246032311467016	0.150192655054251	0.085865359001789	0.317908596381785	0.543358614629751	0.346162155906132	0.17535784256137	0.523198190819005	0.756178894734711	0.783752848667288	0.579220850296166	0.653904520371966	0.729898625102522	0.747680306787265	0.774686943252407	0.485604258757215	0.249710089885788	0.771466353267235	0.590200552256531	0.653379552636937	0.0535166849708226	0.71678170454924	0.656910199862753	1	0.7914059224746	0.0876417525968833	0.83502363956732	0.769088966379227	0.698843424260619	0.777411270362761	0.65388077380933	0.694848822397461	0.727959949383589	0.500767517425141	0.67589563751557	0.657698259512279	0.688829054310326	0.667515981979928
CADM1	-0.00712372718088957	-0.117796546676784	-0.334836564598857	-0.215238179093181	-0.0695037297375089	0.176903233471716	0.154772457476402	0.342489622323087	0.155716819196674	0.00264788335372548	0.279771897908777	0.495429408417504	-0.10244315828806	0.00716866563043919	0.0863028971077348	0.153517262686349	-0.109614597988485	-0.166717457155306	-0.0218969307133932	0.205136197010788	-0.137635042373955	-0.130514142702415	0.0626107176870069	0.159080369939141	0.716323119869486	0.383189251911806	-0.0446922851874641	-0.0803155071239577	-0.0441977509083236	0.187048660519983	0.366678078766749	0.603248094806205	0.0451809854872027	-0.151088818623443	0.223654873571239	0.135426045020557	-0.14464794441277	0.43343593514123	0.708407874390475	0.415029817515226	0.4151645473644	0.55593938532976	-0.0868666480501256	0.507206878441292	0.474054988805171	0.72112352034357	0.10910242203041	0.191942599938631	0.324593854056558	0.480882298244587	0.554537494292066	-0.0725950228685576	0.0936246140668231	0.359534851265044	0.702404144082594	0.319869181067761	-0.289181895349307	0.531391691570597	0.557565947963951	-0.185943494354799	0.201537110911458	0.116833110694006	-0.269709430466576	0.317144309279694	0.513179814337785	-0.0742442297888543	0.0402256837896419	0.110872345389909	-0.21774913578556	0.247628181360373	0.45804186260258	0.105209778862804	0.152618113726422	0.512955497401524	0.161205057930989	-0.108911978055143	0.0985939455213103	0.375927810730345	0.219393472219169	0.131556516285275	0.493943688545296	0.828278269243902	0.788035440702488	0.486182833974588	0.61246952576639	0.653723240772772	0.616345916141768	0.640468285416451	0.258035204289091	0.26263747817801	0.648856786856621	0.488570114273084	0.607032850946478	0.238360832126941	0.60050654667474	0.641187268801163	0.7914059224746	1	0.12547040776129	0.873565115792227	0.730314122290391	0.535101313687498	0.71751132415844	0.765042857233161	0.564350108802313	0.505066620121779	0.455411844907742	0.737609018619656	0.699134325490625	0.48759716437397	0.773336284352276
TNFRSF1B	0.468097984883164	0.477842102447733	0.0944808319919251	0.501412154077718	0.462550753430058	0.727134783370516	0.348508944150651	0.216393716667748	0.226155721931814	0.059471758718728	0.417821302064657	0.2262831952578	0.146254645832376	0.370884919393173	0.264920233614785	0.483575864192071	0.598956616399108	0.455083670343051	0.591959629701718	0.406620289783299	0.172840050616957	0.344483840558335	0.276534309068976	0.438155795601488	0.229343862019832	-0.0439637327374447	-0.00804667902863397	0.410564319488189	0.576630783034391	-0.0561515805452385	0.429940003564223	0.0875732335656105	0.630092307317534	0.31312877230292	0.352456694197868	0.613038530744084	0.250520743304137	0.58966733112291	0.0417380735259533	0.424271403584254	0.197797461563223	-0.0392706807758949	0.491629390149995	0.102523242182464	-0.0464669118926449	0.170065765412783	0.159226212718701	0.569152390013397	0.0224959471319989	0.0863831128583204	0.144049338749524	0.505502266076662	0.396416602551704	0.212573056007777	0.256707343546946	0.592247191767065	0.474666409662299	0.0100765611149681	0.0659957519840028	-0.123925175797846	0.206297377643993	0.303486209912558	0.227628343977731	0.237666142739192	0.180162527003231	0.190594241188655	0.582482825409341	0.532759820559419	-0.202339962772862	0.310149124024467	0.100371971455562	-0.117551414702289	0.735366068722155	0.44915637013865	-0.0162249269665345	0.301237098634764	0.207318798549009	0.34320350533338	0.486277031720575	0.196772617011166	0.366411509987911	-0.0199152289221385	0.140330414042014	0.228841846659279	0.254980929657669	0.033532796252666	0.0190127899632939	0.0113595381773441	0.28163919558548	0.55292173689623	0.187638751141974	-0.175700694510342	0.31740460855282	0.566219377590202	0.119900389649676	0.315075660365169	0.0876417525968833	0.12547040776129	1	0.0715729767103783	-0.0644025596540183	0.0669948452665179	-0.0449028357078974	0.424890940932339	0.0104342624475877	0.0223129512691698	0.139306011737763	0.097498664518402	0.216022745791767	0.0144930549012476	-0.0651849643255333
PTPRA	-0.0418978483959197	-0.0520554096354073	-0.209917081548189	-0.181723932860297	0.0634000938454027	0.152632407297601	0.124291209086762	0.028157795368671	0.0242644138877541	-0.0555072105650595	0.174811074042844	0.389112281083345	-0.0718462960322946	0.0554471303246189	0.142357535844545	0.0800125684842876	-0.140279477951155	-0.124282401465973	-0.0387760516964868	0.167214504425503	-0.0784891175169031	-0.111155858538131	0.192137282449207	0.160565667721621	0.808155307327455	0.175153571687699	0.0697306430109668	-0.00129738001547678	-0.0206212644617493	0.0474671421833712	0.435746338792457	0.661822938144014	-0.00118277023848436	-0.0722609860451049	0.202900130793806	0.0949202255008766	-0.0840215018578266	0.412798321538238	0.807067704827481	0.436500067601614	0.54107247908875	0.660861641550537	-0.0188085108556237	0.624951079908214	0.475912158390431	0.742371365733113	0.142023780293049	0.159087773529481	0.0273427296131698	0.581487582327106	0.621146669511397	-0.047446659030914	0.188961064801962	0.556738788318548	0.681150211061266	0.230860474005836	-0.19122180225741	0.555327480613865	0.637217284799896	-0.0143333770718433	0.3116026345712	0.0844277750492673	-0.23467117140037	0.209856204018883	0.53364060326305	-0.0552867664769999	0.0459359573834578	0.147641653307177	-0.160452096797323	0.104359052337418	0.482537874859916	0.255584872497105	0.0613868522966468	0.413354190971747	0.0505561212222128	-0.0771272029468611	0.219127028639306	0.550153122932746	0.294766710472072	0.143866675761869	0.293993508567866	0.908769415676279	0.903550099716109	0.554048383096806	0.560081223914837	0.676663720857775	0.568085376213047	0.613134265479229	0.212721913429978	0.11814553054689	0.725104984829367	0.641538481584008	0.703672010663818	0.0732042048509099	0.559641019967698	0.677730241734095	0.83502363956732	0.873565115792227	0.0715729767103783	1	0.841958838448725	0.46414242285988	0.828101083579728	0.740892015964048	0.711063202876339	0.495743326435109	0.372891249922992	0.859708390170939	0.710559875681075	0.447179003714132	0.90899927621652
TNFRSF12A	-0.159845260014676	-0.13205813247439	-0.203048394195924	-0.29812583135356	0.0135485282081082	0.0055566552686506	0.136234839420097	-0.0318186275974154	0.0304937178472394	0.0386560967961193	0.127096219294978	0.388893707877553	-0.118583017559347	-0.0400511088473669	0.101712474424971	0.110231125701372	-0.241991167119436	-0.236441784190021	-0.115513404851412	0.179809687614855	-0.0357887982884097	-0.151668432557696	0.172359236335516	0.140379739200204	0.709184688359936	0.196661294857781	0.0951982946933637	-0.0386307604390095	-0.15046370002233	-0.0416890761299959	0.330876723765587	0.791243758228152	-0.097087865758576	-0.0673529938683762	0.194014913011599	-0.0207260992376648	-0.117613300208822	0.279563714924404	0.841573067976898	0.368430770878286	0.546527356100471	0.827624017574794	-0.111244631680945	0.627206176099702	0.544608949878621	0.744559321738868	0.142759381892799	0.0797485626939781	-0.0121363161449725	0.608355464761309	0.649968449946565	-0.136410710588856	0.175033924253443	0.519968354413809	0.659788195801542	0.100778590196309	-0.228592138028624	0.679614600673637	0.633057527294032	0.107684485273714	0.31059393717485	-0.025720184912993	-0.302613994860963	0.22721988239378	0.560000374324623	-0.126414852552991	-0.0227597318993184	0.107026668069971	-0.10126029614687	0.100931935019944	0.478388412514961	0.320225206388066	-0.0810393038131543	0.334679948371424	0.0263832524089727	-0.0766556436372969	0.187896098566624	0.459361413352914	0.18237624243303	0.15328480656596	0.304014628356545	0.877035515461306	0.848058971012393	0.503684885700007	0.560465334182861	0.714344328292045	0.651414533287043	0.674787285495421	0.226792968041477	0.0283789398422217	0.690094201660325	0.55003077770429	0.568821909774915	-0.0299771065856426	0.642506561331561	0.607776681928109	0.769088966379227	0.730314122290391	-0.0644025596540183	0.841958838448725	1	0.57034947013816	0.865808139658282	0.53613538888823	0.670843250925945	0.584619908461498	0.398742890369783	0.637613658400292	0.619293810934412	0.559093891437578	0.696371836307096
