""	PTPRZ1	NCL	CD63	GPC1	APLP1	TNFRSF21	NRXN1	NCSTN	ITGA7	LRP1	SDC3	NRCAM	ERBB2	NLGN3	LRP6	PLXNB2	SDC2	ITGA3	EGFR	LIFR	CD151	DDR1	TNFRSF19	FGFR1	SDC4	SLC16A1	APLP2	SLC16A7	CD99L2	LRP10	INSR	NLGN1	F3	ITGAV	TSPAN12	PTPRA	CAV1	ADORA1	TYRO3	NT5E	MCAM	CDH11	LDLR	NRP2	SORL1	APP	MET	NOTCH2	SORT1	PDGFRA	RAMP1	DAG1	ITGA6	LAMP1	LRP4	ITGB1	PILRB	ROBO2	ITGA5	RXRA	CNTNAP1	PTPRF	NEO1	CADM1	THY1	FGFRL1	EPHB4	CHRM3	ABCA1	MTTP	RPSA	AR	NRXN2	ITGA2	BMPR2	BCAM	CD46	MCFD2	NCAM2	AMFR	ROBO1	CANX	SIRPA	GPC4	CD44	TMEM67	EPHA4	ROBO3	TREM1	NLGN2	IL17RC	TRPM3	CD81	LRRN3	EPHB3	DCBLD2	TSPAN5	CHL1	NOTCH1	PTK7	PLXNA3	PTPRK	CD47	ACVR1B	NRP1	BMPR1A	TNFRSF12A	FAS	PDGFRB	CD9	ANTXR1	SCARB1	PLXNA1	NOTCH3	SMAD3	ITGB4	ITGB8	LRP8	DPP4	PVR	EDNRB	NECTIN2	DDR2	IGF2R	GPR37L1	RAMP2	GPR37	CALCRL	AXL	CNR1	IGF1R	DIP2A	TSPAN17	ACTR2	PLAUR	ACKR3	PLXND1	TLR4	ERAP1	PLSCR1	TNFRSF1A	F2R	LY96	RACK1	STX4	ATP5F1B	JMJD6	TRADD	LPP	CXCR4	TFRC	CD82	SMAP1	TSPAN14	CD163	GPNMB	C1QBP	STAB1	CD74	RIPK1	CD68
LY96	0.694925760163351	0.709643990392483	0.873999714159488	0.787509216266219	0.794585493372515	0.723639531656027	0.515979489813609	0.843802109492926	0.739899623968553	0.73753679265734	0.266387174444351	0.830054286173598	0.468208106106144	0.249613244858311	0.536172707650997	0.67725882549366	0.600702660591528	0.736496756242983	0.689618687103624	0.465019715864513	0.808089717089611	0.6052333670009	0.343870448105452	0.735568918316955	0.586687300067478	0.63679954664761	0.792595065270046	0.870683278289064	0.762243015857514	0.856673252152297	0.680036583805759	0.694717083054473	0.676076765203431	0.872678767728676	0.205220668227231	0.819129563027548	0.321213735164744	0.757432529239924	0.626719241325757	0.465361778720057	0.584130300876358	0.725716756532757	0.736033960243594	0.644887205189751	0.796643117404166	0.91614544644685	0.845409806918966	0.698534029877009	0.788092248072992	0.147075036424851	0.602496110682645	0.674932704715143	0.164972875967257	0.811578800233859	0.534573017868396	0.602552431445439	0.718270017565884	0.394116003562669	0.350017127998348	0.837084946846262	0.730693980216018	0.784074954077742	0.634488665529846	0.589372948961762	0.812023583741579	0.719142051089021	0.677213901393055	0.772326608301234	0.837580172676501	0.793031635974645	0.714273129644638	0.65255728102769	0.170273622915266	0.448311407659514	0.757926724566384	0.718230843255609	0.858811508424619	0.8521385251581	0.612884736325963	0.771134932863501	0.563398073653478	0.904805044746561	0.815110745562332	0.83209988109934	0.695274477307437	0.684613776593831	0.795398505135835	0.378951956609241	0.317747805729382	0.70897485905256	0.85649878508598	0.584692974253424	0.702024937072186	0.684093269545793	0.388846766412609	0.723860173858336	0.642250881394417	0.803986454577524	0.553550063953436	0.592997416278032	0.705204183714633	0.68891436792581	0.83922673828934	0.667828918435443	0.644292065660418	0.614602490988576	0.781460055082688	0.564041785427298	0.353096031610226	0.852674177333668	0.559506815385272	0.625601647876599	0.679822055553159	0.282435312914629	0.473731320225742	0.600246232035371	0.820481527748486	0.719723841774695	0.66607437104514	0.729981305629696	0.363295339363157	0.732900794454385	0.502911177967413	0.643775009910871	0.379125098924473	0.665289871064381	0.802440651068221	0.811501539392514	0.607372486661503	0.654313217653485	0.700105523830795	0.698088882358456	0.744967003887361	0.740062945636537	0.422276504191582	0.345893145105383	0.664949184475406	0.63082007961434	0.784667085833369	0.714249536699666	0.828605530738572	0.696025676837133	1	0.807997191262962	0.739065805634385	0.782286412718741	0.579533155146593	0.79670793625775	0.828067395399819	0.592663549936749	0.654414208824419	0.298737788494543	0.819100798742211	0.730483294783958	0.255677098902894	0.221229433947956	0.767810084184998	0.382829178539139	0.306837272585618	0.764194352018913	0.683228369387919
RACK1	0.479969933402221	0.909995015073259	0.90216638824044	0.77156403757101	0.781815126450915	0.681976393119358	0.396905997892239	0.752077000293734	0.573304261237918	0.703413690024255	0.329046456012307	0.747649877702795	0.469336602751426	0.215706256714544	0.46547738722555	0.695542142555911	0.799356608804197	0.711449820597518	0.765836387577742	0.310004479367541	0.875834861712782	0.495611246500532	0.412635491984004	0.784915566362641	0.699904138344198	0.774949540909053	0.849713608174433	0.790723381762484	0.700113212601299	0.853922945824674	0.684453013597179	0.583350760931728	0.741673411354496	0.807725863325853	0.293606690500274	0.741496162700253	0.628724567215224	0.587637328158202	0.495059555769075	0.750091737539368	0.550101607731434	0.819734064252077	0.65740346559373	0.800187177417744	0.573769888048838	0.789588747889409	0.715821815239569	0.851425674510637	0.673684480335361	0.592460939580948	0.578194325874287	0.602696588254946	0.11999618269056	0.865488359234024	0.489871287223386	0.862004307779219	0.676948622262041	0.306006612806563	0.678941445604548	0.72587696629741	0.572925705322828	0.692429455010247	0.57847783937317	0.568509488388669	0.75310226888345	0.572173372461471	0.574428991380463	0.595110294629617	0.812826268877955	0.660005581156204	0.959340861758684	0.641198668433264	0.147068640019638	0.663373709607635	0.829238432426812	0.5417853211448	0.814961113684305	0.92868744606899	0.649103201153624	0.730063283441172	0.783422187610044	0.887240053317591	0.67423441080609	0.74712462827351	0.835600833693877	0.622827923324063	0.685726811303508	0.455022600369116	0.561708469231844	0.753383046670217	0.785592085981043	0.479338269425179	0.710030965112443	0.599710640406999	0.352296349590597	0.812859915046321	0.861075430778326	0.605239949652979	0.442200224855884	0.797503827089093	0.677530119192456	0.775834927193792	0.917923517712454	0.71653605959718	0.795528457407467	0.592534415083069	0.914918249310895	0.843220888360033	0.645882224013116	0.783932372422731	0.73912590610943	0.748296070319102	0.697622186681128	0.629410544995134	0.606341707920938	0.382181518165449	0.680618323103537	0.772489266304196	0.840876832855618	0.782519029028756	0.350190850717304	0.891964159633231	0.786575325677795	0.714792699172605	0.259214780778542	0.741215267979826	0.531983418350654	0.659587131111913	0.871314029457582	0.48909796440106	0.772109989759041	0.682373190583145	0.878300780589473	0.901928910555169	0.687547288357512	0.339936420015698	0.795946577681692	0.54093802200219	0.839406310942061	0.827767349216838	0.808662042725857	0.835730767200264	0.807997191262962	1	0.861171103774184	0.875119214975394	0.863805204413867	0.866908454649412	0.803436020551322	0.717894265720723	0.791899959325124	0.632380803828998	0.905591408177268	0.707143089391964	0.172908610141226	0.375970391918226	0.91698227108696	0.357766571626267	0.334058487434985	0.757154980036918	0.769462453956026
STX4	0.597078945411364	0.882032420092486	0.882692504498625	0.869482568546593	0.872717713653726	0.693322302611049	0.56869376094765	0.828426441125682	0.723352571964036	0.863035584535894	0.392059180373538	0.864883571245758	0.65545223325707	0.283534222022446	0.621536467474258	0.855990037933647	0.855153042131989	0.843349387046942	0.843674161677792	0.484392827954235	0.87876039764029	0.626065630611337	0.538922261076007	0.854242169114211	0.695977674734107	0.720252947185228	0.884125032993132	0.825846436610325	0.808925194997694	0.888896392678932	0.801246484501373	0.709455100231337	0.813436436778379	0.858660984112903	0.295280915705796	0.798305998021985	0.550699060471577	0.714692690203998	0.570896911760319	0.732665090575646	0.628592780082765	0.87394120379327	0.774376248379066	0.881566964023735	0.657564180596263	0.820459332656385	0.734041098568487	0.879177076178554	0.726866779741937	0.508146584745613	0.582786461671154	0.731847034034422	0.23179846559234	0.878623017613945	0.547139123928289	0.844315046303807	0.780934140103745	0.449495352163941	0.691415624712467	0.780611404943255	0.686826887231734	0.706358598622966	0.707139367930103	0.600953706454508	0.74849930330301	0.636837303932321	0.692766852469173	0.693963066725656	0.883154768129402	0.697355843954854	0.821835383764375	0.74347665510475	0.378250091792946	0.707610004370058	0.870517335800605	0.637616419305487	0.858490887478788	0.882824492389304	0.775089503000181	0.814591462902817	0.804403927272246	0.877565427230888	0.76042477008196	0.815423533648206	0.899914334417054	0.745495588889171	0.795421973089738	0.689048441646217	0.524194201392763	0.83914481418186	0.81981131254675	0.627466186803664	0.858950585319541	0.623620960484691	0.429979094157029	0.886899001887423	0.807632682047657	0.684842298373323	0.543594909959559	0.799940345565653	0.772531570870639	0.829645781907303	0.866824363626517	0.845278856741501	0.79188384577316	0.59453472741101	0.89767212974549	0.821495475621655	0.676245714097668	0.652289462508364	0.722295341984684	0.770230694453739	0.705642836076674	0.686791692573052	0.749769465967866	0.548395519558319	0.766239913592881	0.840496888418677	0.810282878571487	0.882501643187949	0.42711458843759	0.890842362496352	0.77007183295971	0.822700931953134	0.36036145780722	0.702617837624867	0.629817348039349	0.788994400215153	0.799486092939073	0.581376570647114	0.805026184651969	0.790839501808843	0.832881677125598	0.907510734279655	0.697667464468937	0.404261273953977	0.855327248296003	0.66270213265493	0.838229078908638	0.848491622269801	0.850604935732244	0.847559813190111	0.739065805634385	0.861171103774184	1	0.800026308892774	0.781173520452576	0.866570798761797	0.899641185552092	0.646044837548458	0.778194776971154	0.647152902127597	0.827561564284839	0.749846103455215	0.22853901264193	0.312886603756639	0.854138054839921	0.444345459688253	0.31785381261497	0.806907210988437	0.745126010217936
ATP5F1B	0.722644273854478	0.925214118522041	0.954293610016649	0.78294585199018	0.838078380723293	0.882678466772093	0.646258822612392	0.802997177372509	0.741526841699765	0.694220278215589	0.643818726527851	0.729759022855855	0.583341517330858	0.572620464921417	0.668877998462836	0.643908964510674	0.745292671621394	0.630873229663483	0.767957281105429	0.454287838265987	0.945277187228097	0.73486277184225	0.636415354484587	0.832665449995995	0.422582106430978	0.520640681510776	0.931056992108431	0.751709639227541	0.789266713108901	0.890953088680425	0.593970391237854	0.788803456341078	0.792975724720098	0.86863163437171	0.625427521663062	0.883291744212089	0.258720491336388	0.733358178407522	0.719692704016759	0.497655331988426	0.714925065692047	0.732527929389819	0.769164107991016	0.825307042117992	0.711391871933711	0.827153638078961	0.602276181547115	0.767060451208519	0.849071823448117	0.623227605054349	0.858617083948927	0.784675340112865	0.460841892776717	0.928184515210595	0.683513922033411	0.686471993553847	0.7317561727838	0.601844134396372	0.425471771778494	0.706633722973574	0.648014449706619	0.558738647501078	0.66373668250571	0.832221519726359	0.733807454609853	0.751944751839841	0.714151592490667	0.682825232484237	0.72834958790438	0.805698064391541	0.90285716900822	0.783231248450333	0.359651003249077	0.479711323584317	0.778960118361382	0.70822956231839	0.766321268078953	0.885466771169273	0.756372100524288	0.728821579967147	0.690510523261659	0.828051471285779	0.738935560286964	0.770557052478002	0.735420902088172	0.748303001748389	0.723861767395254	0.532916548418839	0.235848112359961	0.741687847656866	0.848813019911493	0.738129006331522	0.749690843360215	0.852607018291777	0.634225564191374	0.713838513772408	0.910769749833351	0.793745513836842	0.687307102254109	0.706504917295213	0.523667091859757	0.671685115212631	0.927968971401801	0.578504508982437	0.565228683561307	0.811771294926651	0.832318044614384	0.67201969154932	0.470761091634849	0.831495608891693	0.705336648961016	0.578264040430295	0.550384304458448	0.457750995963193	0.551315916513002	0.569146818719605	0.82217705843138	0.667374304334944	0.759323261664742	0.794828143398959	0.646893532205334	0.837322240066713	0.584041046167361	0.588638831938041	0.546990644205416	0.906636335327641	0.588948951027727	0.710563157073617	0.795018286367906	0.730034665373347	0.681290035204656	0.697649496727202	0.92598637796462	0.841906196979298	0.441664056152727	0.623047484930458	0.66595177509627	0.581902089699518	0.749107775034496	0.816937466310305	0.922760576077279	0.78043507455871	0.782286412718741	0.875119214975394	0.800026308892774	1	0.65770704926219	0.796550219024712	0.764254382436341	0.500817128621619	0.602422361704837	0.406724469623029	0.892515686989081	0.811375030079915	0.118654175624368	0.130868365566874	0.955400886150682	0.315737801374321	0.30629894155483	0.775372731607805	0.552484937423937
JMJD6	0.267149606262964	0.791969533917912	0.687074534241541	0.634300861548188	0.65209815635247	0.465289813615093	0.263975345025942	0.595984189630253	0.366577659621559	0.622311283723772	0.141913599388276	0.593009272871846	0.389324695071817	0.0588374490203254	0.343673263746039	0.632662163993678	0.752443023440235	0.622484881746069	0.670029140882059	0.184756799115705	0.686516146132504	0.322876370119551	0.277733858379802	0.663194296620091	0.727802811762951	0.783120365287553	0.691751010637335	0.629413472159007	0.497552162316012	0.670041458843723	0.670967781432323	0.39148093757171	0.65688282146233	0.625107028756305	0.164678700263159	0.534375992072488	0.750610265380449	0.37139761130429	0.312519785910976	0.791606511198655	0.374889110621994	0.746157612088442	0.502960178123644	0.714796069195059	0.349341962601889	0.592148932497161	0.585218159481822	0.786776472783008	0.459956163812164	0.609910830342502	0.322495258448722	0.41765592627453	-0.0100561498093944	0.695213164334704	0.350415784334881	0.858517076885537	0.568066029768365	0.174370535913629	0.816500505312243	0.599521303253428	0.434810705854896	0.614397168631611	0.476421972916111	0.356875925714738	0.576630055711309	0.363534181020944	0.436724252365103	0.417089440943681	0.704600128589756	0.418598815286518	0.814056903544302	0.505573221343741	0.136623649380582	0.732516710888639	0.742893930607075	0.318872540608598	0.706738512529616	0.798597351111997	0.532149270534751	0.609002370407653	0.784055840768636	0.746809867331775	0.521121940371017	0.59807265072952	0.760713643676361	0.502481477471258	0.498910205620116	0.44856419064965	0.673305794244662	0.693790380701092	0.576981722861299	0.276255726928901	0.599147391825809	0.324926855652294	0.170880058761772	0.718121869984791	0.742229282497817	0.379118891920384	0.263703951515605	0.760644903492533	0.645521985897869	0.735802927272579	0.753263894959588	0.693282509226135	0.79465528683465	0.402187851338303	0.802281297961323	0.851637560575123	0.702003544815348	0.544260259674923	0.696610158236769	0.765612662209498	0.665506215272159	0.719860608360699	0.605463767611363	0.217167283483936	0.467950536876366	0.711860954762387	0.756552524607479	0.690667204568013	0.194243304021193	0.812245022637392	0.830456259042822	0.73678081151292	0.105132126045257	0.504262325987287	0.360610276649598	0.490214701766397	0.789383020925809	0.267075435424476	0.721654025847837	0.6072718063557	0.687707598579959	0.829126565754735	0.794606044650136	0.199502297487384	0.785448909171224	0.464354829466641	0.740410481249257	0.735193953657918	0.596785209493518	0.768771392360195	0.579533155146593	0.863805204413867	0.781173520452576	0.65770704926219	1	0.758182339115542	0.699533769530038	0.727011659509102	0.804830675668399	0.761747402502129	0.760087879502656	0.585401967298313	0.216113756450025	0.49639086109377	0.735816947139637	0.37111881141709	0.284204720859779	0.646916615574393	0.755314429432243
TRADD	0.615438316057426	0.8467937219407	0.871562440741123	0.823370162826752	0.822663961330125	0.71534692704012	0.544251335811965	0.796950137095169	0.683928173666592	0.826350166647362	0.36256627367107	0.838486888976338	0.576188474801082	0.286898255666228	0.609050266901957	0.78995713901171	0.799086777709523	0.782918364829021	0.79395065868449	0.486270221937283	0.876341700974235	0.628426500754925	0.503528963026918	0.835185279841156	0.640332782352939	0.753236878626465	0.875923548236365	0.826653751929106	0.787369670284575	0.873816420644702	0.797968728885578	0.685330359530986	0.786185229283369	0.865640182993066	0.332180017152161	0.804833719523523	0.532145502243453	0.695776957435791	0.581287594285062	0.65254566179639	0.588357362172476	0.838870391541796	0.779911827023248	0.826541734067632	0.674316840608033	0.831310861667087	0.736104202765645	0.816454571101362	0.725515611708917	0.456088933592113	0.613878444422922	0.720613792075625	0.262244269915615	0.874665287072773	0.644546978570326	0.771387884729874	0.728224152120455	0.428178910508121	0.597622147122889	0.780246731339139	0.698096113602709	0.754449977183332	0.691222214588576	0.636456205518626	0.727592679409651	0.66777727116405	0.657287979968015	0.703737092234635	0.852724695412925	0.76097111526352	0.806634819215512	0.74138832618543	0.331268437958646	0.601943645118467	0.860616414287243	0.634966484336355	0.871789885375097	0.886876628625366	0.757640322194455	0.825819051978661	0.736033655314284	0.897745520727182	0.749812010641487	0.809240302277216	0.874472254687047	0.728586052028202	0.7800709883512	0.583919945625867	0.463857392892143	0.824882139994852	0.837814494674107	0.57697144358589	0.811163185159511	0.654184779718204	0.429740972941879	0.840110373281387	0.813842978808216	0.715174928153791	0.55385794568827	0.73636129907014	0.752073250342666	0.765439896949111	0.868340078480483	0.754962908754241	0.785482233434662	0.618545523615753	0.842273330915875	0.759562739460074	0.5863772069622	0.767581129615414	0.728315095774241	0.809776882445904	0.655683354247078	0.576816026306751	0.65961365377871	0.601886459444409	0.772107359847375	0.805353477532463	0.803907994802624	0.843385764899174	0.466557730949344	0.842012394524843	0.728638420537977	0.787207363695606	0.346586427802512	0.71480735417062	0.636490503378583	0.793784696424588	0.796548857139431	0.594920296825804	0.820807826559925	0.747085884132869	0.791863189439406	0.864857288491101	0.618329785639618	0.432050031015681	0.788043986187872	0.670399887955672	0.829241406809745	0.84000025594783	0.849134486855177	0.822993758774887	0.79670793625775	0.866908454649412	0.866570798761797	0.796550219024712	0.758182339115542	1	0.888127384896636	0.606866908943001	0.79563663387493	0.543229605502981	0.869353065145283	0.736295319521881	0.217332669855731	0.33066764740796	0.826713134260763	0.399785101408349	0.318204827439371	0.791574783486674	0.719401281459212
LPP	0.721792339038849	0.813143457759384	0.88838106952074	0.939395624977164	0.941058212935186	0.721898042144733	0.661388749425251	0.925293019313404	0.80853788009907	0.934065698295522	0.33927292618029	0.93958215447435	0.706219019088291	0.280014228742821	0.68049000517579	0.89853852475467	0.833543914912126	0.890082298380557	0.848250227510672	0.626569664378983	0.880176087505489	0.72585586365753	0.522883455765729	0.862732877193161	0.698176456433146	0.727904671961231	0.883303536991499	0.911740762232734	0.866848136913415	0.935284895961662	0.870425567495226	0.78612370003889	0.86657778286162	0.935332663461896	0.243362166149015	0.868537711565547	0.490070627373967	0.816545219866029	0.659656304170882	0.664001917972571	0.664995557214935	0.89648733748001	0.877718829013822	0.852397023552565	0.788372150931273	0.922391811269115	0.846412121529085	0.866043477563114	0.812152748466439	0.341173855693699	0.5730784630046	0.783072271474647	0.248458380620447	0.886793012394051	0.62962613199598	0.794666229252802	0.85581532748606	0.495661959323534	0.624576118681284	0.89182223286995	0.823588556660284	0.813943203763781	0.81774941817415	0.615910389084128	0.802344179607704	0.72783921131049	0.763358607895177	0.783541107943246	0.956991174247819	0.787200533178086	0.723928058518322	0.799928528523053	0.407467832260988	0.714879182253406	0.913920840318319	0.723089054777794	0.941300958905576	0.888535777768534	0.811081786137033	0.870995452995546	0.802409163124174	0.932244925698374	0.873271316379534	0.928066757354919	0.883046492466182	0.819790407709119	0.873366952938839	0.682483588520962	0.482767773895829	0.88711937472846	0.871031730863151	0.666658289388774	0.901969090040657	0.665146363759561	0.435790703666055	0.906202176957541	0.755226288940102	0.801116030869629	0.617531970271257	0.76745059711634	0.844216391820992	0.845616288764155	0.88092113643805	0.878562244167069	0.750223663427975	0.652362268496701	0.884174387892637	0.766558738059432	0.615133789232858	0.703262528015969	0.709524869531713	0.794315144271412	0.794316494341898	0.595005291907974	0.745961548695889	0.708227085912554	0.863901037179717	0.878156669821603	0.781996879896548	0.898525979858968	0.459462725990417	0.888070602593047	0.719519596516946	0.861567397289214	0.4290770879824	0.655204770386149	0.795644219888761	0.899695139958046	0.767309492769807	0.680541159836156	0.851937370014639	0.832037552532487	0.780986906607135	0.871213308362185	0.636852899075011	0.401570500431127	0.834219515771586	0.774205185785964	0.866189168670582	0.83293677465997	0.881093786683072	0.856169724521628	0.828067395399819	0.803436020551322	0.899641185552092	0.764254382436341	0.699533769530038	0.888127384896636	1	0.651539997760269	0.762239644888627	0.587815628649829	0.823841408741469	0.760328143761663	0.197272943314056	0.243628861882688	0.805721133700464	0.406175837002432	0.234840316706285	0.868952257534054	0.706810094486699
CXCR4	0.190031158964199	0.569860101950915	0.589355288998961	0.578001859596732	0.58448384399038	0.319887811967494	0.120313887704048	0.57447202183008	0.309742841609244	0.548907895518078	-0.0620393999748695	0.581816805641423	0.290934439750618	-0.145835153553238	0.204888454012735	0.580066652242599	0.619043842176983	0.595198296031806	0.553205474673797	0.153576522405064	0.537184914189622	0.215301965423033	0.0566911772910387	0.459542928275415	0.766119795757655	0.703131754510118	0.534005585684052	0.641904908415905	0.432156553110066	0.604734847301906	0.590866846674931	0.292834420822778	0.527240245038555	0.574118217080992	-0.103787534283792	0.426965037274337	0.681979414035137	0.351150860395424	0.242128522209977	0.772595811720024	0.268057994605575	0.650167106471915	0.415487414789386	0.568477953596895	0.335827360254447	0.569691952371461	0.668388078992997	0.674083167683181	0.377107742335358	0.29980590125515	0.141984129847132	0.262809088811632	-0.228067392592771	0.551555034497485	0.147723880807141	0.757066681169584	0.511136201190342	-0.0160655284973832	0.72395685985961	0.597176501038653	0.381512247425329	0.59496139997897	0.384344894711811	0.166938579043596	0.564301758055398	0.254362034105431	0.363931543279784	0.365448671109244	0.694800497423359	0.340367209118733	0.644552365150621	0.379379448658035	-0.0722426020895645	0.717069576180566	0.631933764529413	0.243067829043051	0.661856898760527	0.654198041204779	0.376681102214384	0.479362439011713	0.703097081160899	0.65740916231322	0.503199769503594	0.572671169104749	0.653392722467604	0.392673606307373	0.515171209862016	0.279361413852623	0.698328162323295	0.556118720368931	0.503503414083624	0.154623104031721	0.497048248228894	0.216186495761736	0.0432839037462225	0.666770954023044	0.514262983789102	0.324198628275639	0.141192048167135	0.606826136998756	0.605191530430435	0.693564565634005	0.667410153911856	0.68958499407295	0.656290221484604	0.311669657841843	0.735903893653514	0.727989897892688	0.560373212400646	0.399766933163171	0.525506827672012	0.592332111324076	0.730712704703008	0.557388365079798	0.507099063114958	0.121180712639483	0.426779212892586	0.662257388138511	0.684963133162919	0.541753327106645	0.00833427046137854	0.717634694037655	0.701825670959893	0.667924914022724	0.00235407110708558	0.326059973018294	0.432429370831138	0.46557042260323	0.637577218632212	0.144805199892281	0.589550592028133	0.504766543611172	0.569623541720632	0.678489092166678	0.746964723257998	0.0140163548600794	0.697696118632543	0.40148043105938	0.699505510248929	0.593675059544502	0.474417124049021	0.657109619262611	0.592663549936749	0.717894265720723	0.646044837548458	0.500817128621619	0.727011659509102	0.606866908943001	0.651539997760269	1	0.640162356349548	0.715070876349317	0.584671993991677	0.464257570147358	0.210168527563213	0.457137706385116	0.591621019170472	0.319336943887619	0.302538978972853	0.598699845005883	0.738105855469895
TFRC	0.365199045379984	0.700919127656517	0.681479629801012	0.699306360787686	0.687922681876482	0.467182185202684	0.321909931582495	0.655274755706096	0.474553602948076	0.707487040633007	0.228254860771616	0.701976505325041	0.483156326905262	0.089877530359452	0.384370481393786	0.702603000396582	0.700833724158748	0.720703304662225	0.689922632931708	0.35000885857577	0.689809421804617	0.416487475355163	0.358026263858051	0.706381518676462	0.712821904357	0.806812513248649	0.712340363120572	0.675693648453289	0.603030871176901	0.693700703038064	0.743451460388726	0.458820673137302	0.603971931438742	0.675168837382878	0.139599926913142	0.597696800738689	0.68234585204283	0.485435921668251	0.346232980705187	0.715739206434268	0.423249499872194	0.695340646119978	0.579911298268516	0.761791539037297	0.519198053814972	0.637480345798336	0.648628593873317	0.770564333610229	0.516716941021012	0.417020459318196	0.351413879049582	0.509446612166478	0.0718787852680633	0.698409137050387	0.445872754287459	0.731285506976735	0.60833952205707	0.269766177618357	0.674058581705508	0.683136893647498	0.568173921989189	0.725010202278903	0.562368146741828	0.427000252730321	0.564878542868913	0.453904950512962	0.456678488529694	0.53295863903899	0.77216772589457	0.514517611390944	0.693361606428635	0.554794278423658	0.210043969875386	0.681035132881637	0.781336176417053	0.417715154417972	0.762512292598512	0.751596197199956	0.594897384298855	0.705002806805752	0.685209311193046	0.786833876995777	0.604678608214944	0.676814107768891	0.82529977756135	0.543021797694197	0.600721390625743	0.56757027094461	0.612978795265811	0.721530965738306	0.617117615662545	0.376378648637049	0.669667831007499	0.392036198684403	0.218428336818258	0.787928198053739	0.650949739670931	0.458854093495252	0.364165489211985	0.654887521430887	0.745913533917382	0.69591932230569	0.698347247023928	0.753960580851075	0.849843753366028	0.449967042198019	0.742658998499861	0.755068434427322	0.578638566099797	0.595311596225872	0.604253821948397	0.801049750026881	0.662273582321911	0.614583614062448	0.620659773486664	0.386144132058844	0.549546490364867	0.755965729246306	0.750306762410314	0.705211736322948	0.215295679248309	0.737069574252244	0.682942409943618	0.788499768232553	0.0967719564275674	0.496659668716506	0.446033823266256	0.58291716021243	0.744456931557601	0.383789112246257	0.782841655924614	0.679096953857086	0.640008687875348	0.823222551510312	0.752408682387035	0.240569872653868	0.746112890882898	0.617967601260634	0.734427172277979	0.736407486844762	0.640318022847624	0.713157395235266	0.654414208824419	0.791899959325124	0.778194776971154	0.602422361704837	0.804830675668399	0.79563663387493	0.762239644888627	0.640162356349548	1	0.609301996059867	0.750975096197471	0.648087330139003	0.450079089361663	0.513250202464118	0.657671490676975	0.604878944939857	0.439686606487535	0.666328424595853	0.806085542231335
CD82	0.0282679631211745	0.590401302962571	0.482303957440107	0.50278815601638	0.534053017053437	0.210801851679523	0.0989232169461979	0.429246325763655	0.167315045739148	0.513879174464951	-0.0408241049549295	0.426263480634535	0.362523442859474	-0.137317717245502	0.13254508854833	0.584998873280666	0.750678607702023	0.513787395792264	0.543555784063057	0.131593621126522	0.494745125550161	0.154125686092085	0.126168098988603	0.396167243265032	0.752828563809298	0.595938825648962	0.482794512764369	0.488636195232633	0.346948195883628	0.505420477912004	0.547758371824218	0.195368045492109	0.625638007570434	0.431195943985621	-0.0780678479457464	0.290345392755961	0.791910921191688	0.194984581920178	0.160043192098289	0.887524867878326	0.183597894796388	0.68498728722208	0.32367170248744	0.588343842556441	0.108426490576871	0.391834932829919	0.434571754380408	0.684797363625271	0.228492718949886	0.596347639441543	0.0542971347194239	0.185979909310072	-0.185063216064854	0.505397297762131	0.136233787637328	0.878125722087407	0.411604578205733	-0.0419931043160079	0.953348280328007	0.404320970353593	0.283356646763916	0.371139284376025	0.423828858591708	0.0804685286776585	0.394486328589709	0.0990808115407504	0.272834489561572	0.105319781026138	0.570555510192263	0.152896560433665	0.638371672467391	0.335766638371128	0.0158270880659298	0.857195094910345	0.565185535943225	0.099113967029844	0.501457137464123	0.573891756121485	0.433227034283078	0.395857567196882	0.82144222230646	0.48922063836616	0.346855162189818	0.436478379916544	0.672284960610978	0.297646541115691	0.351849647862996	0.409901204267966	0.831744349458674	0.550451281088225	0.367931815930855	0.0761082180136874	0.530183005321653	0.080307829534681	-0.00666507071304463	0.613279382473784	0.570461421918916	0.135567933655659	0.0356172582684872	0.728565687493671	0.512677134888527	0.653949516580224	0.587621637730746	0.68860668105633	0.640065899581471	0.197829059272371	0.748318027988627	0.84372294959822	0.776284791135622	0.176407457930383	0.623209797527972	0.551088770202461	0.681640593144433	0.796896338617129	0.568876381755316	0.0160301127096278	0.242838538179241	0.63647540058541	0.678987300842131	0.518130246472936	0.0532246167456265	0.734356358753608	0.839020968742195	0.640482774986906	-0.016260903661184	0.306410743685151	0.184329221534884	0.339371555071661	0.681172987889673	0.00077981972938575	0.4869560553557	0.373065654707561	0.518965534542432	0.661404022081731	0.915796157540233	0.00696233687456982	0.750502424552099	0.325966191417653	0.584912370139274	0.564765339571524	0.369768446512771	0.667898874331255	0.298737788494543	0.632380803828998	0.647152902127597	0.406724469623029	0.761747402502129	0.543229605502981	0.587815628649829	0.715070876349317	0.609301996059867	1	0.464393786287168	0.305464785586947	0.0980888452802725	0.39323026531811	0.561797039472487	0.261174414767358	0.0699897318333491	0.473873884168015	0.629798083093587
