""	PARD3	EGFR	CHRM3	ADGRV1	F2R	CANX	ERBB2	NOTCH4	ITGB8	NRCAM	CD9	PTPRA	SMAP1	KCND2	TNFRSF1A	TFRC	APLP2	TSPAN5	TSPAN12	PTPRZ1	LRP6	AR	TNFRSF12A	ADCYAP1R1	THY1	PDE1C	PLXNB2	HMMR	NOTCH2	NOTCH1	IGF2R	CD99L2	CADM1	NT5E	LDLR	PILRB	KCNJ10	TRAF3	NECTIN2	PLXNB1	ADCY1	ADORA1	ITGA2	MCAM	CDH10	CNR1	PTPRS	S1PR3	FGFR1	EDNRB	PRTG	ITGB1	SDC3	LRP1	LINGO1	TNFRSF10B	SMAD3	LRP4	TNFRSF19	SLC16A1	LRP5	GPC1	RIPK1	NOTCH3	GPR37	TSPAN17	DCC	ITGAV	GPR37L1	IGF1R	LRP8	CD81	APLP1	INSR	MCFD2	TNFRSF21	AMFR	RXRA	LIFR	LPP	SORT1	ITGA6	CD63	NCL	ERAP1	NCSTN	SIRPA	LRP10	ABCA1	ADGRE5	RPSA	LAMP1	C1QBP	CD46	CD44	NRP1	TSPAN14	CD74	SORL1	CLEC2D
ITGA2	0.644284992420658	0.538434468956923	0.475597243102984	0.617017718361119	0.865098829462063	0.666551275323258	0.702680875478866	0.678008857136805	0.63734202077702	0.687672179243883	0.710615628507772	0.646953226323293	0.684800771372734	0.501356953837096	0.741110897357477	0.568341806246226	0.627379807485827	0.5475565807101	0.587127079264295	0.522369373747711	0.659174658259564	0.800641667934023	0.418173181356436	0.688967847953172	0.639280973669201	0.580211144433805	0.663753197528431	0.506330513130475	0.641867267331539	0.643159695019782	0.713043495807198	0.647940035904601	0.643954383264017	0.503332353604363	0.822495780012206	0.709544433825324	0.682160085854138	0.641712547194785	0.732769749581197	0.783426915682372	0.538171657863185	0.565010352234904	1	0.588981739717116	0.428096311655588	0.539121540218396	0.584433104590787	0.827457586603514	0.639703591188054	0.751693232890753	0.542246961021272	0.692696673151685	0.614904763294203	0.5634476132259	0.433107658274027	0.565732797513802	0.639271746231751	0.541314123753835	0.548843503111707	0.626213905343933	0.53402762619003	0.648599826860419	0.649928341143113	0.611424926572675	0.671675342927186	0.551253299887566	0.410224228327269	0.654189606836707	0.447019494124201	0.729524846196053	0.612184928390932	0.759974331025443	0.698503647422453	0.59658753848141	0.668353151776385	0.598821558755701	0.654953263204745	0.739205177959133	0.87249858454619	0.669216627521526	0.740805495894589	0.831152024924399	0.521474134311647	0.559351433671521	0.701851972099816	0.639787680390724	0.864756915994899	0.851864692763243	0.718034633094186	0.463285561803516	0.565480591365505	0.775732002101219	0.528717675721475	0.713699495142274	0.62527697386385	0.703009928615398	0.682789731912207	0.657040618635738	0.781751017758617	0.683890408871469
MCAM	0.636912292443349	0.532091310340399	0.497615980930703	0.413439261693511	0.671681803695223	0.58200680480432	0.589123347535288	0.891431590590962	0.525270886155142	0.593295921726205	0.602621875694077	0.548369458408899	0.552581477408863	0.576151110172933	0.583153380330353	0.632921301699347	0.608454051756188	0.529726660097752	0.535681610722538	0.538000883987625	0.687251179361947	0.536084106545136	0.416788371823643	0.0650693085417781	0.687362777090339	0.609748082472831	0.680363090986489	0.539640966518625	0.658767489852086	0.637444885525744	0.786550503153713	0.589197508636802	0.591946685084408	0.565036473604097	0.594171148034636	0.6939842672153	0.573831168015165	0.65159291700008	0.768763166488283	0.592973541324555	0.594243914034646	0.398169047756179	0.588981739717116	1	0.441860411357418	0.497357466576197	0.577322758294344	0.735863703039179	0.688278157651344	0.488515961255227	0.604178038003212	0.899763697856189	0.49053042912754	0.587310602936945	0.541819992838984	0.654351969779901	0.629697482675053	0.553383792064468	0.549126533082943	0.573600310456129	0.621542054535156	0.400002594091566	0.65847086740089	0.802705915837039	0.5211528811446	0.58614646723584	0.530413256237486	0.617406610738332	0.456523497033188	0.714931605601713	0.609979929111052	0.583544462062555	0.586133588692065	0.894030521978409	0.590755765889695	0.671726572399647	0.586323369690088	0.687309525572128	0.436401633888112	0.693193516988398	0.651585513060481	0.502589919539218	0.492056283189427	0.561807670010935	0.592916332380788	0.658064866040306	0.516633169479903	0.582041501037012	0.642070841256135	0.488846664761137	0.538797504375192	0.57999665496137	0.535429558850654	0.789516284911617	0.112040474893332	0.833639266701438	0.832466773060166	0.738427696119389	0.678988441603794	0.637718683094195
CDH10	0.731490642926072	0.816301021240403	0.797009166019241	0.748585004717685	0.60827447243979	0.848034225219317	0.726886056387278	0.57031913561752	0.873403998826839	0.707399271624342	0.692501800205797	0.867809023882406	0.833943547459575	0.824199431646868	0.734229640556204	0.889871100538712	0.820082130230113	0.839648183804434	0.841674428312432	0.888935900543693	0.800286234199851	0.745014256005325	0.64670471393831	0.164354946955032	0.508787724280617	0.792264291400433	0.769985826351137	0.449396872961492	0.830408037796108	0.777426345997354	0.7335286702314	0.786997686850533	0.770506536142121	0.880750913324631	0.484542858206743	0.695862195297606	0.764197359222084	0.784548614486415	0.67539517595452	0.626021708891786	0.856112797808739	0.679491128646636	0.428096311655588	0.441860411357418	1	0.836715559459301	0.780999852894957	0.489418353057282	0.795766728725755	0.778478099677373	0.759133997731974	0.639773484830717	0.822729729175199	0.914906728324904	0.774091711566789	0.771469740356473	0.807809673132154	0.887922391730518	0.798085572614328	0.817027694465265	0.834281847346026	0.594590443658951	0.801289304207984	0.530921342643987	0.753960306906622	0.770771505318145	0.842021100892115	0.84256047449688	0.879021220945653	0.629082151566209	0.848233503029374	0.816427643054336	0.683126855382928	0.335551782518502	0.848924683206051	0.861956969991618	0.823580433943966	0.738416177744587	0.579646759675539	0.772835891899732	0.737921289028528	0.283579362945051	0.829630533498521	0.839150322515638	0.721967182606314	0.838165047037097	0.532306204637729	0.668702046949167	0.747833853689601	0.728831744739859	0.802991400961273	0.791128353047423	0.835511338139824	0.759491900994291	-0.0332269587970916	0.507534630163888	0.566220481531963	0.446088724678504	0.478683308084091	0.618820580484768
CNR1	0.841566501189717	0.730163115023988	0.859403855697828	0.694935770625338	0.701234582588539	0.897213558007844	0.778214311608783	0.657559426794254	0.859656114123134	0.735148348234522	0.732371688677587	0.898495042649582	0.863230747419133	0.794241647186218	0.814898093790023	0.903360926436693	0.888771259160324	0.91717019216374	0.893945068055892	0.831782422620845	0.820786073712253	0.76920608050692	0.715534965963239	0.202416635552628	0.48918749697904	0.802126993581146	0.872821867774296	0.614990130449723	0.874037143430697	0.803333997799177	0.794706114326793	0.824232156019502	0.846036632702794	0.916487702131319	0.602277959035705	0.760626165436035	0.761354719618714	0.871302558521127	0.764949878343823	0.620994991158033	0.810334954597139	0.66942586031077	0.539121540218396	0.497357466576197	0.836715559459301	1	0.743964233771261	0.626102321998395	0.848769834837498	0.82749643757077	0.813477207364882	0.73408800151247	0.740494461997959	0.896518517853284	0.724709022187844	0.803406964012229	0.810944605515631	0.827237106657086	0.904213429249839	0.888909331999034	0.843707307687706	0.64615521675758	0.880720152340918	0.589923698450428	0.78491737348112	0.851880841474894	0.850432005403296	0.843484015352869	0.792490764152471	0.617421542678178	0.89069948176389	0.856230211530592	0.758770080684087	0.40815753811714	0.887066228212819	0.869196947710852	0.8504367748389	0.785958899306387	0.660763781236996	0.742213007025895	0.83288324222908	0.346292189429396	0.910479398538833	0.910677343243003	0.81030678947801	0.883744898928196	0.654399577258301	0.751270926683029	0.761862192888627	0.744784501617193	0.8924910945495	0.839011880664653	0.891411024638866	0.796121565931014	0.0899596839799595	0.619551775269767	0.652321699898819	0.538396726785648	0.567985776925652	0.720715678577081
PTPRS	0.842883658821905	0.852624898239866	0.80329020090694	0.681680554633883	0.706768642140715	0.841095500876041	0.765380516973617	0.635673052895259	0.863353018476711	0.866340231575171	0.85327022791632	0.849111680447369	0.810813774130095	0.824930225561355	0.765026977361536	0.839940386153396	0.821428529737749	0.777750763728355	0.809630905110235	0.871154453535355	0.901195801900267	0.773813957718685	0.661151190386489	0.142557237749845	0.727476298276311	0.792773642247253	0.800973887198387	0.579806345427602	0.874888996100458	0.887096534788343	0.81643369110312	0.810417566778451	0.82627576402695	0.803205783628639	0.622616667182836	0.783125952979353	0.846435405775979	0.820301400181422	0.764893931513355	0.752473906431391	0.832153277306349	0.673610523866872	0.584433104590787	0.577322758294344	0.780999852894957	0.743964233771261	1	0.557359012002586	0.844761014380863	0.724836816623074	0.864874927702704	0.735323053744595	0.800210354720469	0.849154212452734	0.819613424621423	0.851159062813848	0.84805304445706	0.839173944140929	0.768017046573272	0.824996075201965	0.794605690587033	0.670548102960745	0.813413458245116	0.570038937818715	0.732094295895597	0.823370838342467	0.756937580077321	0.862782478949722	0.786087648257438	0.788993575283069	0.820158186078967	0.808215967864261	0.759195607966848	0.452528687029721	0.850279125661527	0.84387127691642	0.829717388380959	0.851770612003411	0.613325326251935	0.840799811271353	0.810356999457062	0.377431083925215	0.775877676115604	0.823499775474288	0.781748704775772	0.841928175267242	0.59502857494153	0.714882986444645	0.843121439609217	0.778817225444542	0.790377964813208	0.797430283794633	0.785684506802303	0.869572352038885	0.0941484094039245	0.568665529910988	0.710994652946238	0.54150792066513	0.552235803362851	0.74593733225716
S1PR3	0.681778038531209	0.532616035158057	0.549550304856729	0.680062221477769	0.896531341613023	0.737968500595207	0.777381958194552	0.802963308815938	0.665320396059022	0.688443720336229	0.668149157197436	0.708890527538153	0.733790766784177	0.561762799978103	0.808838991812665	0.667181162541176	0.73308454677189	0.66987587174085	0.657960916264562	0.568492993370647	0.68456568738403	0.784880077689297	0.535105005707055	0.564171013723378	0.616035219790533	0.665245660611235	0.764967341915345	0.562438195745447	0.715293804058629	0.681144825979796	0.814009271772348	0.709406631056679	0.713058172358282	0.628761314404684	0.83372269082284	0.768142457578732	0.65723658884811	0.752652502031807	0.790313689752171	0.765700005767844	0.607826409735199	0.609062550722307	0.827457586603514	0.735863703039179	0.489418353057282	0.626102321998395	0.557359012002586	1	0.716724354200939	0.784036911761455	0.611398646283196	0.834419720088083	0.63525975585501	0.650474172773069	0.446112884613341	0.617121037259961	0.691889699914802	0.604691608911156	0.654859151995129	0.715655829506455	0.639599872656972	0.701811265461307	0.756612156507278	0.819681410676966	0.698305170037826	0.65475746308655	0.547224590076177	0.721550512830573	0.528038669579019	0.721464440196444	0.721932323586694	0.790365806206954	0.750744669781595	0.694400993290819	0.723920340977037	0.700027037299855	0.727223823019527	0.747372862199775	0.80167703894942	0.715647389287435	0.803657190949359	0.781320990280213	0.630984121082389	0.656511676738474	0.768138561912076	0.730695349243064	0.865074714764508	0.862741950214194	0.757409202453787	0.518907476703914	0.647069454415674	0.818124870926846	0.64731409532964	0.773483235197173	0.531842548734475	0.804000689010567	0.738604503149171	0.73054397328579	0.835789701485506	0.702659649970873
FGFR1	0.919269689131983	0.865684616845972	0.86175514805479	0.733070454698061	0.782157154421921	0.942465124151989	0.866153770761225	0.799356475860794	0.905225101445079	0.860532899949921	0.864462163936262	0.930676818582105	0.905204826566295	0.913523892081636	0.868241955139311	0.909716600835499	0.94913109572705	0.912572652714656	0.931479533665416	0.902809062891765	0.918608923268487	0.835613762315767	0.738633253884722	0.18163963894836	0.701768660729344	0.900340600352637	0.946493940846376	0.782733157390392	0.95364495014266	0.933645539038841	0.907437522426964	0.936955465538187	0.941604596225588	0.916031889191196	0.738753826362233	0.909715896852526	0.880451499496673	0.931241325500039	0.875360880678851	0.752593349214044	0.90035432960305	0.718900143557553	0.639703591188054	0.688278157651344	0.795766728725755	0.848769834837498	0.844761014380863	0.716724354200939	1	0.840731536729772	0.849288225862305	0.863462361723303	0.822500388228495	0.929154504542855	0.820582693812293	0.910472734775144	0.880483095136426	0.884346251566553	0.92005451437662	0.936622893317942	0.891998922315512	0.705870220828912	0.95323595723195	0.732203269214387	0.763890631698656	0.884431732938525	0.808299051763929	0.938556952308572	0.828590997538608	0.768949213159953	0.913990357142522	0.90062532007319	0.886462607964577	0.558988368696068	0.933341026607153	0.934081975556447	0.929284299688969	0.91079691369347	0.691173546440305	0.85493546953639	0.938541724043664	0.447834226169995	0.88490733480401	0.927794492033456	0.900142901017637	0.949696349983471	0.736554320725225	0.813813603053138	0.836237847999641	0.818037734893088	0.9072646169403	0.892209350299061	0.889221338439551	0.919993056410517	0.121888418020724	0.702980807795421	0.808302871459934	0.686382471569767	0.708145723087818	0.870945639310048
EDNRB	0.806385941464019	0.777158912181367	0.746182678616679	0.883448964996378	0.858163251932447	0.926179377473466	0.856329117238613	0.68128299249917	0.901354837808539	0.797223894459123	0.803909474413032	0.93004128852748	0.924403171560611	0.790481577341438	0.917589601831984	0.840211853247093	0.901180637055688	0.868820737269777	0.892128561308256	0.833207500286632	0.800437455493404	0.919815263413455	0.666732842345529	0.566064311778664	0.58271037305848	0.812755394037485	0.861492821377991	0.631505438220351	0.868421824204546	0.841847247470834	0.817703200331095	0.8811445325973	0.891193430497409	0.846732436530877	0.799045508944944	0.832007501558226	0.871356005332595	0.869798022353004	0.799602752243217	0.820852192047144	0.795643272533641	0.80228142566306	0.751693232890753	0.488515961255227	0.778478099677373	0.82749643757077	0.724836816623074	0.784036911761455	0.840731536729772	1	0.740327495125065	0.735787865115726	0.884927316163644	0.861757081197122	0.668956341646156	0.744930846387553	0.840169797865856	0.834247368954564	0.846615184425607	0.892939675793291	0.801457299444214	0.794547814917156	0.888034666736713	0.671994119753235	0.819756457652577	0.805011373444687	0.70782259850995	0.899208623990036	0.813593822398241	0.687564564935204	0.860336972187988	0.954727366502731	0.857165543806423	0.423832429706692	0.911012031229442	0.860564119917816	0.911326574174107	0.83925704124464	0.884659120384895	0.776556227151035	0.91246892333561	0.673169236022689	0.841718799107707	0.853354270367663	0.887786509034878	0.878312377078474	0.882600183740107	0.923501091070689	0.817762435258184	0.708638636946401	0.84784274766696	0.96375909457573	0.836868419065317	0.80493348193918	0.366768752752484	0.64043367458938	0.662261025174833	0.59733871034237	0.732428046658056	0.768516436366189
PRTG	0.861342247491941	0.798491307439966	0.833150457681885	0.657686326460886	0.689748593088258	0.850957280204481	0.775013826563954	0.672266965495742	0.835218489303968	0.78925211407316	0.810974381783033	0.854320542259298	0.801723548715627	0.817978552183847	0.76849361901583	0.869729152751198	0.845139828038442	0.833237127724446	0.840242870734879	0.839280713765319	0.892589067017943	0.758607876185326	0.655648151177043	0.115249657807335	0.654021365963419	0.78097081784325	0.848631243040749	0.607672708362446	0.879103529585307	0.886580857557078	0.830851731887604	0.806197118017288	0.848124630764186	0.843869563503354	0.606420699004582	0.793288533089459	0.799940951954356	0.860224104850236	0.791100927548682	0.705083021776203	0.814836528989356	0.654473432208085	0.542246961021272	0.604178038003212	0.759133997731974	0.813477207364882	0.864874927702704	0.611398646283196	0.849288225862305	0.740327495125065	1	0.767860349221717	0.751303939598776	0.86293132405874	0.799988241807666	0.833734531484122	0.849157515838023	0.825458158087949	0.831167296477677	0.850581329138933	0.82967156291165	0.615840494503286	0.848229868393675	0.645796836947788	0.717926747593331	0.84170233477277	0.804034715834199	0.846521853795997	0.773204294613696	0.716389943055997	0.856765444326616	0.796149515647933	0.744186667368167	0.471371981556337	0.841883099269652	0.868271295728725	0.823563226414729	0.835188234807805	0.583172254825041	0.785273518828993	0.816861343246225	0.340644329810808	0.80748015621428	0.860233794146928	0.776293225635829	0.869705423536176	0.600731638295846	0.68832118706431	0.81736746595631	0.762316820721614	0.832471881302931	0.78872013543342	0.826984916740992	0.863190403399362	0.0279877598060679	0.623918761925228	0.736030455646339	0.546227904520312	0.569468992260118	0.764622878795
ITGB1	0.825695403702272	0.72740691880449	0.713400364949372	0.64555589589519	0.819276003071588	0.826114869839943	0.777964257161582	0.944131253656581	0.755942155958053	0.773741798310282	0.744192751614449	0.790942770726302	0.782543772109651	0.74396293364701	0.811596336131299	0.831544087303566	0.851837331124137	0.778105676283269	0.766119062844505	0.74100467932287	0.825873416271058	0.744655384957888	0.643795863043856	0.172284647288189	0.69750209245513	0.801165827421025	0.883809302061207	0.675019888628007	0.850595044694467	0.818020942181469	0.939756208866109	0.811320931954267	0.817255007263409	0.789285197563445	0.732110501313547	0.839558304326236	0.755280506271175	0.852055326121026	0.912805812478319	0.732189137966161	0.767354367972059	0.616620030441084	0.692696673151685	0.899763697856189	0.639773484830717	0.73408800151247	0.735323053744595	0.834419720088083	0.863462361723303	0.735787865115726	0.767860349221717	1	0.703331317039817	0.79325455349128	0.679113511170425	0.806728838964778	0.800479275843402	0.739405133995523	0.781924105267834	0.820297102714633	0.810200669475421	0.634329005127363	0.866547791582485	0.860999949749986	0.707478410323916	0.79971683996534	0.71011116321683	0.831797608665448	0.681068669128663	0.793879098515915	0.814433658992325	0.811752191375079	0.789117496502037	0.838791208189725	0.82449712450833	0.860407500846092	0.815481377523146	0.842108941200199	0.623750061457535	0.836108796130446	0.872385118539252	0.579632734225457	0.756555615569469	0.795580753447091	0.823823799888272	0.873313771017795	0.70605777044936	0.777955525959226	0.818952577665665	0.676425183337388	0.773228128399284	0.81369536523391	0.771997210584073	0.914219342016493	0.193665995699128	0.904318590325061	0.912062716480959	0.815029093531073	0.799183176870045	0.795429945245826
SDC3	0.766436863590912	0.877209392928545	0.805634590066571	0.911483993405222	0.756078620627251	0.897677020627497	0.793601775081701	0.647350777282124	0.948411498396877	0.813966057035158	0.824433293442855	0.923118818874461	0.899578749923209	0.859696757088914	0.876208983744784	0.866349225186368	0.879548730278275	0.815016998350295	0.85711312678768	0.940235361962883	0.801275752790353	0.846377750948184	0.761723189133009	0.369668193336073	0.600597012622728	0.856839369824075	0.799529811450041	0.510842921192025	0.863436245646383	0.835934937376249	0.783572046791847	0.849667999927092	0.87088397240627	0.855233729198783	0.720145200168244	0.728436129661214	0.905201679159974	0.813121310641526	0.755549347345844	0.813068832610519	0.850216808955842	0.89208988180389	0.614904763294203	0.49053042912754	0.822729729175199	0.740494461997959	0.800210354720469	0.63525975585501	0.822500388228495	0.884927316163644	0.751303939598776	0.703331317039817	1	0.89533565919511	0.745498351428976	0.776419186609886	0.803195958621995	0.872778301073665	0.755586465393254	0.864770863755462	0.7836121630678	0.793269721958174	0.844351133543712	0.633744019169214	0.760509312026381	0.806871909247431	0.672603650869273	0.931861473521672	0.922235568060146	0.71342997014539	0.811391153128291	0.910100520250029	0.806684087958605	0.396279441301001	0.892227285564033	0.862330937284765	0.883500947890053	0.814283245873798	0.76401908738719	0.840440036645325	0.838448540582578	0.534964401767861	0.834340894823327	0.846928280784153	0.811083126605473	0.85353582870358	0.717574325141	0.799970824664244	0.784581438231638	0.784367842880077	0.799740257160206	0.902119034484033	0.845956171436464	0.807228934987094	0.190521769504102	0.568652635633708	0.626368314941837	0.509067274016097	0.602352593773907	0.707021075959473
LRP1	0.857050156812196	0.878572824044105	0.907039499347263	0.813625943808744	0.741151170736332	0.953465090195492	0.85638649948621	0.72130765815747	0.960743436282967	0.822522497584247	0.82601921375333	0.966763597804058	0.924897121891328	0.926816973164964	0.862475361940089	0.972964216762413	0.94378054783729	0.93407833772574	0.944835275289258	0.964877542539115	0.899802995126807	0.838799114219577	0.775917801550715	0.192084819808859	0.623690357315177	0.910838688760993	0.907859850654844	0.612633929147655	0.948616505291185	0.895887888342114	0.876141185078192	0.910714998657131	0.913706046788975	0.97009781228289	0.660573629991736	0.821848854882808	0.887592727108849	0.915118249825071	0.819239243899364	0.734193347904284	0.92869508581131	0.777886317807134	0.5634476132259	0.587310602936945	0.914906728324904	0.896518517853284	0.849154212452734	0.650474172773069	0.929154504542855	0.861757081197122	0.86293132405874	0.79325455349128	0.89533565919511	1	0.829138864236706	0.905313234881207	0.885700615605225	0.947198100516823	0.900980058370014	0.931739994545809	0.904361188579443	0.711246120683272	0.93440039581939	0.671120460328157	0.829000558197093	0.895867518808457	0.852505330395777	0.958996350134646	0.928038004365897	0.736033873705114	0.932665039484738	0.921799342518113	0.829129543332315	0.467217022102858	0.947176658653162	0.953728251794336	0.931368534170587	0.873119359498725	0.682526230182856	0.867491337638531	0.883757152692497	0.38702391766442	0.924206570848909	0.945012016631211	0.853963806245752	0.944803431598954	0.676559818578386	0.793273754734896	0.83080060537114	0.842527390799142	0.913484167635399	0.901555614553093	0.93569997401291	0.882616122227487	0.042683959353295	0.641355485849764	0.722935384768983	0.594679472766598	0.628883275856277	0.775830236942707
LINGO1	0.778926376218611	0.811243180990859	0.779436095791358	0.559356285685555	0.570822061743074	0.80585757447583	0.646329920792433	0.588980797366066	0.790371321707873	0.737894125912756	0.816225509505647	0.791416405719733	0.766434023629839	0.830739857564418	0.675044285260395	0.821100338481425	0.799357029580102	0.749375771963109	0.813696661754261	0.837658225242476	0.826762992221714	0.641087437931307	0.584740973195942	0.00991492810834574	0.688649960691939	0.712993379316419	0.774716193141499	0.572043718471311	0.830906805171637	0.868401075840401	0.734575363504795	0.762058436729835	0.775735934767423	0.808488417724821	0.490676958797417	0.70629603195368	0.782001495447008	0.779669941273618	0.699129794262467	0.633451784898841	0.82247361195814	0.617290091656155	0.433107658274027	0.541819992838984	0.774091711566789	0.724709022187844	0.819613424621423	0.446112884613341	0.820582693812293	0.668956341646156	0.799988241807666	0.679113511170425	0.745498351428976	0.829138864236706	1	0.786396092515928	0.772630218479859	0.807545618548538	0.765890860299352	0.7933025997509	0.821756859912534	0.513675652798269	0.777552593130778	0.548452325762502	0.640680362266242	0.789253789016106	0.73470317311429	0.788359883926189	0.794040402967747	0.602034265546307	0.766227627574387	0.745011206483435	0.672718455799122	0.395198100728766	0.786666612034292	0.8488961230499	0.786415384286534	0.763830920814944	0.480757871537174	0.697396937547215	0.743655742371252	0.253431372241261	0.764576649434727	0.811273960647955	0.703560750229435	0.798008494348864	0.460399729782271	0.573723389457324	0.670613566539756	0.747717438059524	0.805334431606275	0.720041420649415	0.774434331441247	0.789500068110875	-0.118559315649912	0.473885193944781	0.678532467720176	0.488756530546816	0.474753202768802	0.727240087638957
TNFRSF10B	0.852567307153131	0.80766020914036	0.853656432744446	0.698003909476811	0.706378614263454	0.862311721640418	0.804317846667299	0.740645632965028	0.870289484976251	0.808483279192993	0.796024951889419	0.876668877812279	0.817387624120125	0.872607717337974	0.78184426834566	0.893891462119679	0.873287534297301	0.848045438740602	0.86616702502628	0.883009067569122	0.900013125998777	0.775862546625014	0.695024633871522	0.0664013299525507	0.64568882305079	0.833914071610062	0.850420843029334	0.688300136086809	0.906419023438088	0.880128512258485	0.859630966932457	0.864677953920405	0.872949833941699	0.87249917522699	0.631771720795151	0.841663502533499	0.852574748118725	0.850842045556357	0.819084987419713	0.669889836445429	0.835232628378854	0.658547085077514	0.565732797513802	0.654351969779901	0.771469740356473	0.803406964012229	0.851159062813848	0.617121037259961	0.910472734775144	0.744930846387553	0.833734531484122	0.806728838964778	0.776419186609886	0.905313234881207	0.786396092515928	1	0.844770584455477	0.876055433289648	0.845107952398419	0.851453388296203	0.833593445171163	0.609038186433838	0.873378419608405	0.643214658547169	0.731618019242966	0.848972152899205	0.764657747542462	0.897331605446192	0.793813882957711	0.784168216307736	0.872632375122214	0.827244199881256	0.771322957168599	0.542759401624554	0.877247837036451	0.885212697731797	0.864314938058247	0.860351550334426	0.595422403286916	0.855255650838785	0.851134601238545	0.353343421723628	0.818729165443176	0.85753148971424	0.810962876159949	0.887905865320313	0.60331084727355	0.727634621219419	0.808696284211678	0.793627508384385	0.826901803653709	0.805151611212351	0.830467492230665	0.883169878829031	0.0245836649090751	0.65729356296415	0.780775943730639	0.636226318113986	0.625072122935267	0.80650186736414
SMAD3	0.844078734124991	0.820562475210606	0.754662863558483	0.748566978212482	0.763234954437958	0.888674670385013	0.825080588533158	0.737140780116324	0.87245444231448	0.835595278729704	0.819526894588998	0.890157849603745	0.861629052361226	0.826890672332227	0.823483170253035	0.874606518362437	0.87377918935296	0.859255589101727	0.871012210902911	0.847741512725307	0.910318783989684	0.843928833399953	0.623330755347913	0.295036735010043	0.675637491362793	0.793355602808673	0.864886283536303	0.635578103912545	0.910300260230331	0.910172567150731	0.864267307445763	0.871695053696555	0.877411475124207	0.854935498334665	0.677537332726164	0.863149126930365	0.838302648886705	0.881735619119956	0.822060178295928	0.76612006009341	0.845551529481664	0.652100723451158	0.639271746231751	0.629697482675053	0.807809673132154	0.810944605515631	0.84805304445706	0.691889699914802	0.880483095136426	0.840169797865856	0.849157515838023	0.800479275843402	0.803195958621995	0.885700615605225	0.772630218479859	0.844770584455477	1	0.865287613393148	0.854311160936843	0.862370731889271	0.820821617172896	0.663769761907833	0.887025464845498	0.68846041169784	0.765230374871472	0.830944069748158	0.801358480696586	0.888336045274897	0.789178952417603	0.780501997835203	0.890889474701021	0.870215206121675	0.788056111423987	0.523763910667655	0.886029866876487	0.898696613699317	0.883340687437056	0.868780548340473	0.697956344463473	0.826541608828917	0.863969135340347	0.489561822120089	0.809297230948351	0.860586871343306	0.826933163582345	0.90119828286305	0.719436263384464	0.806447746306657	0.870856190654955	0.717115779218733	0.849836165294373	0.866769076557475	0.824892223356619	0.885689747559506	0.157232685600106	0.667688805686067	0.757970238059644	0.610476369545645	0.667841425366613	0.798960781967818
LRP4	0.827917741560377	0.872460192188547	0.840266423993462	0.802560075425978	0.696002667429456	0.909570560648198	0.815872030449184	0.674033896546915	0.928707783707614	0.778064049553546	0.788556732591191	0.931011222694343	0.874630559748079	0.92596681700253	0.78929489408968	0.917464892627614	0.895747829304471	0.885327279247403	0.918252953682555	0.934575750518279	0.875671969358171	0.802707709583524	0.695087843569331	0.186746308612357	0.591990703302503	0.844453798067786	0.858914278710914	0.626489137191093	0.91805537707087	0.888662401842487	0.817037174522584	0.882375273926708	0.877304549149216	0.910364958250038	0.601571376419301	0.811412307058309	0.852396696724347	0.859854107708167	0.763764049870533	0.69036989229321	0.907877820414901	0.726717801264896	0.541314123753835	0.553383792064468	0.887922391730518	0.827237106657086	0.839173944140929	0.604691608911156	0.884346251566553	0.834247368954564	0.825458158087949	0.739405133995523	0.872778301073665	0.947198100516823	0.807545618548538	0.876055433289648	0.865287613393148	1	0.88219239485468	0.885134836113035	0.859716746263714	0.663257795631784	0.895084681099146	0.649328018479717	0.764986147586099	0.842906094872607	0.822041864095337	0.920948384389195	0.892926789166818	0.736159818127668	0.884366574804191	0.864161297348177	0.764305338694064	0.431534114164933	0.900509348188795	0.909290480001725	0.906956379000771	0.843270637520958	0.642868994259231	0.822501221181737	0.850260742652129	0.355609231406366	0.86284941177771	0.891490047878479	0.832439302164324	0.890816049406808	0.629911273675252	0.760411728156646	0.811234960559938	0.807059010881971	0.865538713327557	0.858003945860873	0.861023728478676	0.845123624083308	0.0105724322665398	0.578710935261413	0.656347821239274	0.513467087570939	0.552142163317634	0.744530615885607
