""	IFITM1	CD3D	KLRD1	S1PR1	CD3G	CD44	LAG3	CD69	CD8A	CD8B	ITGA4	CXCR4	PTPRC	CD247	PTGER4	S1PR4	IL2RG	CD2	SIGIRR	ITGB2	ITGB1	CD47	CD27	ITGAL	C1QBP	ADRB2	SELL	CD46	TNFRSF1B	CXCR3	RIPK1	KLRF1	TGFBR3	LAIR1	TSPAN14	CD6	ITGA6	SPN	CCR2	CD81	VSIR	TSPAN5	ADGRE5	TNFRSF25	PILRB	TRADD	SORL1	TNFRSF1A	NOTCH2	CANX	KLRB1	IL6R	TNFRSF14	CLEC2D	CD96	TIGIT	PTGDR	NCR3	SIRPG	RYK	ATP5F1B	EGFR	SLC16A7	RACK1	HLA.DPB1	NCSTN	PTGER2	JMJD6	SMAP1	PTPRA	CD9	CD82	STX4	LAMP1	RPSA	CD63	GPR171	CD74	LRP10	NCL	PTPRZ1
ATP5F1B	0.544322947137578	0.549828273504276	0.331822473195197	0.662420898243106	0.584492804716786	0.68652359304781	0.349976193837161	0.626017256899584	0.497365608562119	0.535449935058265	0.65038419147319	0.635585327183736	0.620209713843539	0.444066260986106	0.643964482140773	0.63693349948699	0.615689572973605	0.598242259681976	0.645526411457616	0.455564460631206	0.684823922719911	0.731420837231549	0.659769519658305	0.317971709047235	0.876783406545524	0.494028032994479	0.669449430741605	0.356148389466538	0.592359618825053	0.625560761334358	0.65054007434516	0.335368992301423	0.5242455578044	0.603263191202688	0.623252712037356	0.626639129041997	0.466349573661437	0.504529339853232	0.71335405470666	0.659693529631497	0.459561913190207	0.567194949261802	0.337820802463951	0.622309660382332	0.494541129870915	0.657346884143465	0.430667980095079	0.530885489092711	0.319206832154632	0.416964926892408	0.651273612617355	0.66052004745691	0.697794470803791	0.622532260368061	0.599913759385183	0.542993918638591	0.408022163765858	0.250890384297576	0.655419586036347	0.508463697711752	1	-0.349441793133707	0.592650678475382	0.774896571414997	0.643632300121454	0.681717903223488	0.541707127850949	0.387666973761361	0.757569362878702	0.747211269005775	0.542082477326615	-0.0455910492805032	0.792469871454189	0.693475766485516	0.703402347012816	0.680155840103322	0.601622324517926	0.689889898375691	0.32917778143178	0.709074849843874	-0.390621292210261
EGFR	-0.76118063791245	-0.778901546398667	-0.612300706437603	-0.721849131684734	-0.795552458918862	-0.743623842664939	-0.621527747523668	-0.789068463872056	-0.752059624753955	-0.78024215139312	-0.775008683606441	-0.792044515381531	-0.750908271020527	-0.719370280841733	-0.761603357532325	-0.795774422600537	-0.798904135511576	-0.772429089091546	-0.755819785936077	-0.574277040259722	-0.721250650222431	-0.619764652471887	-0.650847811606522	-0.593637217226521	-0.609398733046335	-0.628528070749877	-0.779481329717154	-0.402046358688309	-0.662143090017446	-0.792138312961714	-0.758249963695143	-0.607344120502831	-0.746210963207839	-0.715049598104462	-0.681095799401324	-0.772795501010148	-0.566108486773439	-0.723607151748232	-0.758173837709368	-0.350816248921695	-0.554511830080766	-0.481949131570476	-0.520721707644324	-0.75429360451879	-0.528574559052558	-0.759619729590028	-0.37493108199433	-0.353061154535448	-0.110218865399409	0.267812196399751	-0.752197800791343	-0.73501809360121	-0.720560906815083	-0.782142914231989	-0.783603438796855	-0.774687819281655	-0.650435210835782	-0.56128149643394	-0.797994335953	-0.599736298262401	-0.349441793133707	1	-0.730621185799171	-0.728321905366795	-0.58168159808133	-0.471108265150292	-0.76087761977399	-0.433732350803366	-0.696966936806822	-0.578474736708011	0.370771595876717	0.856562001270933	-0.719027726345542	-0.660511895329695	-0.767165558744094	0.153003204591189	-0.782637127702456	-0.559307852697697	-0.321273612876566	-0.621593503423642	0.977510615429257
SLC16A7	0.984702397927652	0.981658502339372	0.866799159613581	0.886970219653252	0.985832116472802	0.911008714520334	0.855684202345288	0.9757185585513	0.964852300475295	0.97851113399194	0.969965594956244	0.979367784206774	0.981747026765896	0.947558921960053	0.97114882946961	0.974982215718302	0.982562054250679	0.980753957859395	0.976868154830845	0.839117521087158	0.943600930280299	0.944507947093808	0.754959161111247	0.832320324214615	0.722302593431194	0.886175364102938	0.938629474643419	0.813552214550064	0.901547644996899	0.982165728769422	0.936193976692951	0.845979574464493	0.982735850279863	0.961616036032202	0.977081998415624	0.953494746117683	0.908660320067753	0.960991542596866	0.928705879373642	0.665127131997033	0.784377388056418	0.726975640006435	0.79735127552359	0.97740813554592	0.897396114086519	0.977805521619408	0.719649204084329	0.769628432565	0.574443775620985	0.295089137515263	0.920368283452429	0.957353485349405	0.888338022480694	0.972339562806457	0.987244823510216	0.986353411195953	0.89036761285044	0.779920018471356	0.971708900867508	0.937771145367819	0.592650678475382	-0.730621185799171	1	0.940812519103461	0.767209359469961	0.830567706862682	0.984815336915316	0.798785018919427	0.8596582552613	0.902658160871363	-0.182570296100469	-0.467546763840003	0.915902427531035	0.914482248324399	0.956656008093631	0.145297752169489	0.987613764256648	0.769421946726379	0.77742915826629	0.931578451480627	-0.69798466380955
RACK1	0.911891288626109	0.919940404899129	0.704471798568622	0.935990755109422	0.945093205370669	0.963835153293751	0.701762770829252	0.966806326459284	0.869910827951653	0.908759267964123	0.981665302524889	0.974201551188513	0.957310341043866	0.832072194707048	0.961351736069492	0.971004684578031	0.965144267633114	0.935953135682816	0.972170969258112	0.758397497969474	0.974263705666271	0.963557812705746	0.861387384777583	0.681203244070323	0.885674745115621	0.820344367531089	0.975622922237752	0.726703131441601	0.877997587427274	0.967623130508463	0.947406990373965	0.687773245534821	0.897449195813066	0.929520151228524	0.941796466148534	0.956873324796482	0.813550338692857	0.87052649595695	0.982077911824094	0.713482353135351	0.728870290311582	0.675345405688101	0.656990492485623	0.961055570594334	0.848545939852921	0.966236788313616	0.695389941577276	0.712056187470911	0.522015122542869	0.30265299823426	0.948864888189101	0.973719385385106	0.954456443172594	0.96571662175283	0.953040358307416	0.914179043935009	0.754186852409284	0.600711892226692	0.972426954688476	0.860797464711266	0.774896571414997	-0.728321905366795	0.940812519103461	1	0.824764015392747	0.883458213605085	0.915790856810554	0.709625811651813	0.935731761248192	0.945072399094988	0.0725840890724436	-0.445332070948373	0.978032800686473	0.950773346067165	0.989556952695695	0.285872671668003	0.949276353202061	0.859870933245114	0.650193007407992	0.947638557603834	-0.710367536620471
HLA-DPB1	0.766423169092576	0.770780959632114	0.704642246967743	0.628538731583037	0.777118930529739	0.699397332101091	0.723281650593137	0.737315266856525	0.776637896689617	0.780221373500762	0.786622085086421	0.772314319046323	0.850299968449674	0.730066828699397	0.874688563928069	0.755464463742078	0.759823790823791	0.824168730984569	0.792265552714896	0.894126031674782	0.763604366057544	0.723623534921056	0.514379467654114	0.747521863728797	0.626188107059849	0.909926303242423	0.728149424299837	0.714387483440145	0.94900965874022	0.779868327200132	0.681115019516667	0.721513625036478	0.76056850015996	0.884986354421827	0.839779946386348	0.684051998450016	0.760900078379683	0.806420863554757	0.789529314249249	0.935272226323284	0.930381050261354	0.477313574788883	0.769530759619774	0.749730787496465	0.766210646420687	0.8197648364649	0.883477778794805	0.872135652863906	0.674006024666286	0.484119236017654	0.65422210516375	0.837084193968338	0.697638303988664	0.726650152107317	0.75128408887904	0.753580812817804	0.759240862782029	0.65636937240142	0.792953473219306	0.790386093957628	0.643632300121454	-0.58168159808133	0.767209359469961	0.824764015392747	1	0.599258081267989	0.769750672533795	0.770195149486935	0.81597614494566	0.683613557705682	-0.0233472305141478	-0.355848381245362	0.804804264384436	0.887485615865874	0.766168838865155	0.52244019903311	0.764857587103804	0.977400633002872	0.708138271944585	0.809644385044733	-0.558066336265427
NCSTN	0.77545972674928	0.763255492076938	0.534972050198421	0.923413343680641	0.79624415167121	0.921635694609	0.500696001086876	0.869771055813722	0.695726432301883	0.74479301310634	0.879637785683685	0.861332637596721	0.825060940133926	0.671177819888952	0.798903185088085	0.86384398532001	0.847623751793349	0.769065059479768	0.880722321401657	0.552075701476175	0.922298797390532	0.952095624506724	0.892948169242496	0.474370494673948	0.832749598560847	0.646659941291784	0.892023414084787	0.753527352963375	0.679839589355347	0.840424622692285	0.890395128028132	0.490124951512472	0.767306008190754	0.788627495578447	0.82797732661367	0.89537011775727	0.720131553773722	0.702313601732021	0.888684450291262	0.537703271103238	0.491091524016387	0.568466154330368	0.451825354625813	0.883909845013067	0.856358554608838	0.82527309844449	0.617037502752972	0.592571220364104	0.550059208327069	0.361892930928033	0.919488739919975	0.874213164610242	0.928940610638713	0.880846799697755	0.838439704645007	0.779892682687028	0.564532213498712	0.39009467508564	0.826378913410296	0.76358364902727	0.681717903223488	-0.471108265150292	0.830567706862682	0.883458213605085	0.599258081267989	1	0.781710212636128	0.615248893433986	0.770648062020736	0.925628471331028	0.251240985452972	-0.238723709225708	0.846963746692768	0.852190663933692	0.889873617840403	0.158228485923282	0.827841918793122	0.701205333698462	0.636383058513327	0.88690368381366	-0.433409412696349
PTGER2	0.997740316331732	0.996177234417443	0.913418639602931	0.847873071419758	0.990860962276799	0.873879459080812	0.903989572244528	0.966118247406299	0.987764155926602	0.993965127823835	0.956222168195234	0.970051986655074	0.981824347822952	0.979420172189908	0.973460052505962	0.9618471491707	0.974032178702383	0.988438602313713	0.964996831890284	0.874188956810759	0.916304506361732	0.907684208205297	0.695721813839521	0.88203655519562	0.661652156345876	0.904731065577109	0.911843000453707	0.830669246831577	0.910114329051033	0.978092603432942	0.913533735371367	0.894022928584177	0.993163508451592	0.966609308396311	0.979447560625647	0.936213765564366	0.932783449217081	0.984754247503303	0.893114352937139	0.669059491827035	0.813940044044436	0.709077646829142	0.845031920079149	0.965765429926704	0.892656962266977	0.979085416379293	0.733435690570967	0.7768960928768	0.587287699655142	0.271334223993872	0.887091745102592	0.945442133458712	0.845475088477191	0.960889285088067	0.986330632299099	0.997569562611687	0.928153408176251	0.839395379513459	0.964002890245731	0.960701459216607	0.541707127850949	-0.76087761977399	0.984815336915316	0.915790856810554	0.769750672533795	0.781710212636128	1	0.83288897182814	0.851295372500384	0.867874254204043	-0.257858020461241	-0.525872342738738	0.886719926808336	0.885787696824813	0.933194738439695	0.118520208180725	0.987473976570376	0.754535914777678	0.806552059396414	0.922329911370233	-0.728500446931386
JMJD6	0.81463090194587	0.824894531898371	0.863710378837913	0.532818255194487	0.792533572893656	0.58991287363264	0.862393619123517	0.721332228599987	0.847687011003337	0.824547334370046	0.742608070916294	0.744807292829782	0.816942905723258	0.862173874235898	0.820737367792305	0.715324815090978	0.744271318263223	0.819225064182173	0.746376048049017	0.912223619506595	0.673917261435625	0.701261703640734	0.353315308294889	0.897896749368188	0.355563111059734	0.875582468396735	0.645004670999653	0.851266544469953	0.867720732206256	0.77779523796874	0.60204370773331	0.86271695091141	0.822719123909113	0.837982355622452	0.847094527790107	0.657690259060651	0.848963448264296	0.858897657521011	0.646509796338975	0.771989623589546	0.88147655468646	0.438837246121872	0.916443973560493	0.732561437925058	0.814533460951527	0.813922033793699	0.838803228389705	0.871450247027763	0.726988968741785	0.572207846620311	0.590088454225879	0.758890280618242	0.56722419720145	0.715559713853171	0.767952619554495	0.811144001384275	0.854139508541283	0.853390884853757	0.731335681191773	0.934087976450282	0.387666973761361	-0.433732350803366	0.798785018919427	0.709625811651813	0.770195149486935	0.615248893433986	0.83288897182814	1	0.741289385109612	0.632554944564772	-0.193542665273081	-0.254571119884459	0.632686866534433	0.753950504069624	0.688502700663151	0.321275747267383	0.769331935781128	0.722706941804369	0.897155565764178	0.810654639492434	-0.362908618974376
SMAP1	0.837745424483691	0.861318091485814	0.66123218823232	0.82903385201235	0.880839808443815	0.869502656078735	0.665018238986546	0.884884831095531	0.813514333939176	0.850123641426681	0.913977979857587	0.901344309558631	0.891537593238137	0.780924541953645	0.905014181462244	0.890264317946813	0.891393211682309	0.872862776503605	0.887898999871528	0.747975336396607	0.88209348307959	0.865365956044314	0.753856681389073	0.669327751888803	0.811873888432218	0.788815661561888	0.896477077349845	0.666191212448608	0.851292615719271	0.902581584247165	0.834582061768387	0.652872664802132	0.830799254965983	0.866685655538932	0.873508089862405	0.862542992929466	0.752053383730354	0.814002301387775	0.902965203477595	0.747270226415727	0.737221045983624	0.60714693351655	0.658013761053038	0.870233056408211	0.76614495062313	0.90411059066618	0.682712580171192	0.682508323743977	0.509777552249225	0.317903426278076	0.846251961254346	0.909667564974	0.858049635154494	0.883487240282426	0.875531049890934	0.84255099356457	0.703649830866353	0.584784952068215	0.898433278356168	0.820092060867697	0.757569362878702	-0.696966936806822	0.8596582552613	0.935731761248192	0.81597614494566	0.770648062020736	0.851295372500384	0.741289385109612	1	0.848460794009164	0.0910742971403979	-0.363997983017521	0.910591100018476	0.908593794552148	0.912113869597006	0.352449853397779	0.868375243723929	0.83725463104089	0.592433068840074	0.878555617661695	-0.653086888652968
PTPRA	0.862970905696828	0.860662037962482	0.644434475780055	0.937494724396832	0.884236158545478	0.93871081435703	0.621772583512211	0.931248127633921	0.79638278724478	0.8407438839639	0.936449016538002	0.925103977998589	0.896251672331701	0.77853007267434	0.878355763183995	0.924571274129123	0.913375500583333	0.857266735547787	0.933837053930701	0.650890561471037	0.953158617670164	0.969541910005047	0.8714850001162	0.588580052165977	0.8474523304618	0.723980563622488	0.938789278392701	0.750643335658521	0.762111008558833	0.907710006244593	0.939462021153442	0.605061520295727	0.845390449997705	0.859664320749828	0.905233799072633	0.943990101301509	0.822654700753503	0.804082100386178	0.920974033535645	0.619327347755328	0.592585633944416	0.731463084563108	0.561653488848145	0.931664230683527	0.841795670435269	0.895393209629077	0.642300054595204	0.658983504247979	0.562529557507255	0.36123801333437	0.932640395123631	0.934254998963633	0.926847513766781	0.937285618161215	0.912430547758251	0.860463818339657	0.671422658552473	0.513976758873485	0.909011825842018	0.821425992924239	0.747211269005775	-0.578474736708011	0.902658160871363	0.945072399094988	0.683613557705682	0.925628471331028	0.867874254204043	0.632554944564772	0.848460794009164	1	0.145349273764936	-0.262345573725311	0.947772521279213	0.885472337583096	0.94916550673073	0.215436351799529	0.898804491599468	0.749454221730118	0.656061034103765	0.89734455417086	-0.560531282568243
CD9	-0.276763962579581	-0.262345463881796	-0.469344414510043	0.0498530741873034	-0.22052563027767	0.0474308029930235	-0.469194870199988	-0.120547013595514	-0.342214231283534	-0.28780262726278	-0.0708782710949425	-0.117496043731677	-0.163952189422118	-0.368873429178912	-0.14980628817709	-0.118130251825972	-0.152425260090769	-0.232951036969112	-0.10472972237769	-0.29832240068476	0.00421864347102649	0.0906307058604606	0.196249198573965	-0.456172721963903	0.366690199074646	-0.265206029147218	-0.0183767958315862	-0.213739291058382	-0.180121809808357	-0.136652607245692	-0.0628323078086025	-0.475254023172852	-0.290938432236811	-0.185987817295042	-0.139756412313572	-0.0782194307255979	-0.270113540934844	-0.329089785651057	0.0203202321152356	0.0903104976702164	-0.255523268808774	-0.137632768311886	-0.393260290573322	-0.128279850877662	-0.151063728435158	-0.113818216340507	-0.103286360807313	-0.0836981617391013	-0.0698483507154507	0.401133241254746	0.000124798752225182	-0.0550170048021418	0.0916555030819692	-0.106554520066112	-0.181746989960287	-0.268508903040148	-0.430540409101868	-0.515904586194218	-0.139550966535266	-0.206346100534049	0.542082477326615	0.370771595876717	-0.182570296100469	0.0725840890724436	-0.0233472305141478	0.251240985452972	-0.257858020461241	-0.193542665273081	0.0910742971403979	0.145349273764936	1	0.48270178649585	0.0943927644172725	0.020577855695958	-0.0104001103057326	0.54784762096843	-0.197390945361062	0.0886546762485139	-0.269732396572738	0.00101314530372029	0.336069084548343
CD82	-0.532291130828256	-0.547306296416511	-0.439997582427489	-0.468613349984244	-0.560934222512178	-0.489416443140927	-0.457999378244814	-0.541207363134435	-0.544771542301222	-0.563640159550353	-0.507033059517964	-0.541348218543842	-0.498958398515817	-0.509910734676618	-0.521766223938485	-0.552169861189111	-0.556186842373213	-0.539034626253075	-0.492251046430643	-0.369375695964372	-0.451686998810003	-0.345261398992284	-0.417342770957192	-0.423819725183188	-0.328703103592084	-0.410399781188987	-0.525446719642845	-0.204971277779682	-0.427596095904073	-0.535913030805078	-0.501836537018302	-0.447153078069592	-0.5186474405131	-0.475490426689823	-0.422223348850206	-0.524173033760326	-0.314750040374359	-0.508383153545608	-0.500162256245996	-0.0709623760089615	-0.358376727691535	-0.142905147007439	-0.343368631659214	-0.507435469410764	-0.321214318018859	-0.519681077105451	-0.152401931971273	-0.118008283531675	0.114920285690591	0.472984125796939	-0.502206980726997	-0.45652003245348	-0.459839863915396	-0.530108059802294	-0.535524029204476	-0.549459870930089	-0.475470384078515	-0.423817434018232	-0.55936143562435	-0.386555562776938	-0.0455910492805032	0.856562001270933	-0.467546763840003	-0.445332070948373	-0.355848381245362	-0.238723709225708	-0.525872342738738	-0.254571119884459	-0.363997983017521	-0.262345573725311	0.48270178649585	1	-0.403467312833902	-0.354541887481277	-0.496905326717406	0.350535075750362	-0.550618858324887	-0.307193848502069	-0.164416227818336	-0.403690795922615	0.86186890096456
STX4	0.885003329278141	0.886867010162115	0.673201703974128	0.92724997804116	0.915657191616391	0.947745678701303	0.668911811490098	0.944195003616698	0.838279309132195	0.881741143049636	0.952949841558427	0.949056079062912	0.931926913433177	0.795405438041922	0.933222345092812	0.95059829060045	0.938555869352756	0.904389939499286	0.948044685277788	0.720629849924417	0.958682601039479	0.943952040741828	0.857183136556906	0.638036420603327	0.889659341076596	0.795679870792835	0.955809342401705	0.688919368004985	0.846950394202642	0.932756568817023	0.944278988223496	0.653191278922452	0.869084894610633	0.905398767363439	0.912509548178589	0.940780372337733	0.794833303588134	0.843839704904857	0.961263194268529	0.699924010009488	0.697486758875502	0.741657477167449	0.611850382404275	0.938213784234205	0.805704989662456	0.928171578247615	0.663628110612795	0.683469909384424	0.495466343258071	0.286193017546481	0.930107076974707	0.955575510751759	0.936957265518782	0.942375767791872	0.923620310689583	0.885618735871407	0.724810680126937	0.559062068866084	0.949697917866177	0.809794801495352	0.792469871454189	-0.719027726345542	0.915902427531035	0.978032800686473	0.804804264384436	0.846963746692768	0.886719926808336	0.632686866534433	0.910591100018476	0.947772521279213	0.0943927644172725	-0.403467312833902	1	0.927867858381926	0.969307992011139	0.282690752310625	0.924954270116096	0.84021889783311	0.604391551654361	0.905066121351404	-0.710105407195985
LAMP1	0.883148102315157	0.87468655399398	0.726866809279197	0.876083483094514	0.896227107257202	0.914334432574055	0.713858969311386	0.909464568956219	0.846246944777521	0.871275389117693	0.944855309676393	0.925245932751202	0.952144814748354	0.805962054657509	0.943619428336602	0.917847223786296	0.914810999704147	0.909800761706873	0.950933722144533	0.827851149858113	0.950982146817699	0.927589654305022	0.78707090930052	0.714407674908178	0.803828795093873	0.896493930355115	0.915311585833021	0.817576053886512	0.92821068888618	0.919534659008136	0.895772750271318	0.708743537420898	0.881507709429909	0.949024030689801	0.938421838406293	0.892995176680151	0.848832470377457	0.866247949263564	0.950501538811502	0.820376965813106	0.81173601763814	0.639757947548031	0.706990832838103	0.925860677153998	0.910589997185935	0.918677084661052	0.845022673497994	0.814436108353524	0.696026400667034	0.414945041374591	0.89106067979872	0.970725441781846	0.917082796109029	0.910109513875462	0.905634215683313	0.87719565809372	0.76963001922516	0.614586800225887	0.916214097035069	0.858606304000058	0.693475766485516	-0.660511895329695	0.914482248324399	0.950773346067165	0.887485615865874	0.852190663933692	0.885787696824813	0.753950504069624	0.908593794552148	0.885472337583096	0.020577855695958	-0.354541887481277	0.927867858381926	1	0.930928739458388	0.324364464968934	0.905137435647818	0.932733459199677	0.737709026648004	0.914697622354506	-0.614353340533328
RPSA	0.930409980141776	0.936578377430832	0.714390651022028	0.964972784365841	0.962384912742763	0.982388564947047	0.705635072198591	0.989914744914561	0.883326556662374	0.925351232570871	0.993279293399738	0.990965532708005	0.960160556747887	0.849808151606575	0.957206439008293	0.9913181732823	0.985313474747498	0.941736405047277	0.984244508153196	0.727855970221141	0.98559835256801	0.96703193607906	0.890188623921327	0.67670575454241	0.866415328345693	0.798991642223766	0.994790414915591	0.735719522868351	0.84781829827222	0.980844360280516	0.974976894160745	0.690461089307295	0.915686143479461	0.923876927567517	0.938748042755348	0.986963255241604	0.820032102551299	0.878679345032468	0.986390060329967	0.632920994811134	0.684482985437577	0.694309652104367	0.637246512307486	0.982612165799209	0.856379762851016	0.966157522221986	0.65340183906005	0.657639865031142	0.486786420190135	0.211205635452321	0.977311865605803	0.97529041163	0.968717588988133	0.990031196894344	0.973607859332524	0.935001828590568	0.7577117638183	0.603369082093401	0.984838044327614	0.859767927114659	0.703402347012816	-0.767165558744094	0.956656008093631	0.989556952695695	0.766168838865155	0.889873617840403	0.933194738439695	0.688502700663151	0.912113869597006	0.94916550673073	-0.0104001103057326	-0.496905326717406	0.969307992011139	0.930928739458388	1	0.150698094005781	0.968778489380078	0.804617641986243	0.643282935532359	0.940228029936843	-0.742173903494525
CD63	0.115477018764933	0.123990521679845	0.155695412670282	0.00910445375030045	0.115452419040923	0.0749842414311788	0.194242007011427	0.0721591381900119	0.14401505999277	0.119819716372093	0.135600738514687	0.109981185184564	0.199659156209538	0.118146156167759	0.241448166941946	0.0867172749239564	0.0901300652253351	0.192617756866654	0.142602894068386	0.385726809034815	0.135731104355873	0.219811748015629	-0.0302248942327563	0.231725708536712	0.307080308624247	0.323339470567085	0.0777637235821857	0.119681106076678	0.387138043376102	0.138649436182013	0.0352146991888923	0.198526848921583	0.116704991793166	0.246789539579435	0.249890857876264	0.0214484526587372	0.191345784209907	0.175209460376999	0.16848746805532	0.69154964613057	0.449331948235488	0.126938952116739	0.327346728537524	0.0851537653086593	0.142383651548662	0.227309723670904	0.406148502249747	0.55133125566726	0.359401756723034	0.73733335610407	0.0214859351399293	0.192695857091013	0.0959745659291062	0.0614847801454351	0.0969731776252129	0.0995272708141455	0.20185502410225	0.187410353363315	0.140845543951422	0.230907890171146	0.680155840103322	0.153003204591189	0.145297752169489	0.285872671668003	0.52244019903311	0.158228485923282	0.118520208180725	0.321275747267383	0.352449853397779	0.215436351799529	0.54784762096843	0.350535075750362	0.282690752310625	0.324364464968934	0.150698094005781	1	0.104597856767196	0.495311049180287	0.241306149302963	0.272604465364016	0.110751453789022
GPR171	0.98958075784207	0.985927340102946	0.854104150912573	0.909173969315268	0.99477627489251	0.92948919828033	0.845806822516177	0.989675585594829	0.965559231771389	0.984825197541177	0.977495147388762	0.990781054625807	0.985300185320429	0.941386884263307	0.979454061404917	0.989493828754171	0.99388293457918	0.987764212999874	0.985192725916833	0.82110309901506	0.955318589445206	0.94131374804882	0.784426724543439	0.811768636033463	0.750368632706709	0.872767549447331	0.955549614486461	0.798703951307154	0.891938417281342	0.989405159712478	0.957083878696884	0.833889179882026	0.981963347143471	0.962787883240992	0.970477033917735	0.970851606866931	0.893604455589804	0.960683716418412	0.942753436537327	0.642243727407015	0.763803742145626	0.724830174540261	0.768218687152836	0.990102331974811	0.893144457571118	0.983908442150444	0.692981698555354	0.725314824026679	0.534120703763342	0.210420480297091	0.938606716268169	0.962086093009297	0.905899827614291	0.984878312143892	0.995266853452814	0.991494036338855	0.885024358237832	0.761505587633106	0.989620595080265	0.924958935807648	0.601622324517926	-0.782637127702456	0.987613764256648	0.949276353202061	0.764857587103804	0.827841918793122	0.987473976570376	0.769331935781128	0.868375243723929	0.898804491599468	-0.197390945361062	-0.550618858324887	0.924954270116096	0.905137435647818	0.968778489380078	0.104597856767196	1	0.767778608138493	0.750931067544448	0.943941122705711	-0.757557265179751
CD74	0.750399691239689	0.748178294433394	0.629726671719363	0.710920174188354	0.76761326188284	0.770423845555822	0.635858996324601	0.762434203738259	0.732376143047222	0.750803071851331	0.81927502933791	0.792281637064308	0.855287825861947	0.681178195772574	0.868468785618926	0.778675960637085	0.774419527974616	0.805806946345687	0.824006923064087	0.832307735945961	0.823349671651734	0.781903010407568	0.62939955986156	0.656460464377128	0.715513701039153	0.874816483180515	0.777026669241547	0.741290810123108	0.919046642213339	0.789450807367312	0.735710700443143	0.633554315928225	0.741432655968679	0.881692085582318	0.841572523864454	0.72880207663563	0.750581401074345	0.766874061522407	0.84177278459241	0.920046283513837	0.860748194537904	0.4878575067824	0.677444747997656	0.781103540760417	0.807045682252197	0.815122489151533	0.890742886217504	0.838930257470857	0.704308037676273	0.490842821845243	0.721996533710221	0.873944583732732	0.780047836922089	0.75834853218419	0.76103734892321	0.73731212455421	0.687336216555234	0.547123650589991	0.801440074332421	0.765404740544325	0.689889898375691	-0.559307852697697	0.769421946726379	0.859870933245114	0.977400633002872	0.701205333698462	0.754535914777678	0.722706941804369	0.83725463104089	0.749454221730118	0.0886546762485139	-0.307193848502069	0.84021889783311	0.932733459199677	0.804617641986243	0.495311049180287	0.767778608138493	1	0.687445292294443	0.832083228532471	-0.528055676696179
LRP10	0.807430050679131	0.776703157852892	0.879033296125605	0.542673193801932	0.74468353492805	0.573598678372786	0.856407242824708	0.691180155239494	0.816629679800071	0.78206472690957	0.697434813708408	0.701151537507737	0.798952211169086	0.832361703025569	0.774737405455042	0.682110867819856	0.701972048779078	0.784668262032578	0.745394174628101	0.885522351490971	0.683150419725662	0.71465417457712	0.351473723428274	0.860828963464398	0.311734361305125	0.874311781076641	0.601703433570371	0.956462424347144	0.826537139038303	0.716595764750399	0.630752126588242	0.860830420864145	0.815324551002774	0.837739266904117	0.841626517808109	0.647634072253264	0.918075920275595	0.850226196337708	0.611307928886402	0.751131374957509	0.824828381774979	0.553714922265091	0.872093070361263	0.736574006947771	0.899440073251584	0.750539414626189	0.886747762097287	0.897926276050144	0.861372672105289	0.591229841565417	0.583536334175532	0.743582321409462	0.556617462042052	0.686417284611964	0.741172180069449	0.786050304041601	0.863207671921004	0.823428311932783	0.691342415764803	0.902041511124876	0.32917778143178	-0.321273612876566	0.77742915826629	0.650193007407992	0.708138271944585	0.636383058513327	0.806552059396414	0.897155565764178	0.592433068840074	0.656061034103765	-0.269732396572738	-0.164416227818336	0.604391551654361	0.737709026648004	0.643282935532359	0.241306149302963	0.750931067544448	0.687445292294443	1	0.793168333468377	-0.267238528168467
NCL	0.922937234338749	0.916672344845377	0.771076231597514	0.882480779259756	0.92960261725095	0.907510677674199	0.76645273019688	0.938219964641211	0.890371043127396	0.910987766807785	0.940918400854016	0.942911882643774	0.950898006584678	0.860503363441274	0.95100845283257	0.938928361860789	0.936432621700307	0.93593030504524	0.953102766166019	0.805590720177143	0.941587129421593	0.949654999608437	0.779381919396406	0.738842623989849	0.786547398387681	0.846506777081235	0.918405447420569	0.837502798851516	0.885632825769303	0.940406894865494	0.910557879950032	0.756053767983295	0.90958439897591	0.941435952212669	0.94372736354248	0.921325506541642	0.854098838445763	0.895553282779144	0.928570663727818	0.734077282525402	0.757366881807553	0.679306585861955	0.722610474897668	0.95173228375248	0.915069632368966	0.951940269349623	0.754526609376132	0.76738586448797	0.604985222543365	0.355967917256761	0.904811618217327	0.942223185097428	0.898791640680612	0.934728454023587	0.937793077595585	0.921356624301844	0.814124954653789	0.675301469877221	0.943102000723757	0.913818604773766	0.709074849843874	-0.621593503423642	0.931578451480627	0.947638557603834	0.809644385044733	0.88690368381366	0.922329911370233	0.810654639492434	0.878555617661695	0.89734455417086	0.00101314530372029	-0.403690795922615	0.905066121351404	0.914697622354506	0.940228029936843	0.272604465364016	0.943941122705711	0.832083228532471	0.793168333468377	1	-0.597614335493571
