""	CD74	STAB1	CD163	PILRA	ITGB2	THBD	TREM2	HAVCR2	SORL1	ADCY7	NRP1	TLR2	SIRPA	ADRB2	KCNQ3	LY96	PLAUR	ENG	FPR1	TNFRSF1B	TLR1	C5AR1	ITGAM	VSIR	PTPRC	TLR4	NRP2	CXCR4	ACTR2	GPNMB	CD93	CD44	CD63	CMKLR1	LILRB3	LILRB1	TREM1	CD81	LRP10	CD69	TFRC	ADORA3	PLXNB2	RHBDF2	LAMP1	NCL	CD33	ITGA4	LRP1	RPSA	HLA.DPB1	NCSTN	AXL	PECAM1	CLEC2D	MERTK	TNFRSF14	APLP2	TSPAN14	ITGB5	ACVR1B	DIP2A	ITGAV	IGF2R	IL6R	JMJD6	ITGB1	ABCA1	UNC5B	CCR5	RXRA	CADM1	SORT1	SDC3	NOTCH1	STX4	TRADD	EDNRB	CD46	PTPRA	CD47	MCFD2	PDGFRA	CANX	PTPRZ1	RACK1	TNFRSF1A	S1PR4	RAMP1	CD4	CD2	TNFRSF12A	SMAP1	PTGER4
DIP2A	0.485939522432093	0.430337711242117	0.485871865975645	0.0797393428364965	0.528197649762225	0.212278883590722	0.509522289426095	0.52400872404031	0.463977858145336	0.250645392388487	0.540158768202837	0.288449777935792	0.516666326632141	0.307585432373117	0.56078078221437	0.444736311973964	0.529183312081852	0.579620176761844	0.471942891622953	0.361427343217289	0.503249450081996	0.123551554905836	0.372727104473905	0.513111095774381	0.33118962486523	0.27189357861957	0.42473786211429	0.275564627277542	0.637623216677037	0.32193355093117	0.452997515014449	-0.313729996507337	0.83086741014697	0.540669701889087	0.232467079502778	0.516056374394454	0.28210335822141	0.728976948721027	0.622995112143086	0.507206362692338	0.540680042137349	0.510011003425534	0.742523467603374	0.506644184083102	0.772087766136455	0.85693991405982	0.533036561129175	0.387033169190115	0.905486261299975	0.826711109405905	0.465751981433536	0.792241261676938	0.494102470609011	0.13270471262298	0.756939321079494	0.537451051354384	0.443875587206015	0.853360724028254	0.613818370449514	0.806152947280482	0.553445621516907	1	0.896046583751946	0.375402297694405	0.51917934015439	0.674134888895159	0.882030154370449	0.220340343436056	0.511444942484857	0.450373821722061	0.544218253257857	0.855736664106491	0.537149235782936	0.678630422200078	0.806157845732864	0.796310856734245	0.663725141558425	0.729844720721171	0.747185805012761	0.764330737348906	0.571602213809864	0.743051646230376	0.595931786968184	0.846517168483633	0.584631959750573	0.830102697254616	0.76282523988205	0.0540321953659665	0.531860278438507	0.545047211164939	-0.194253233055172	0.674201920956017	0.875738123657855	0.511068664841592
ITGAV	0.659401776153939	0.594460902852593	0.610292107721092	0.0375684462273188	0.651467519657485	0.153719435658825	0.652535729695836	0.659441078135923	0.625970987462414	0.388463736437183	0.666869310459487	0.360336091984704	0.657818073655499	0.387031306882342	0.677519636495523	0.560232834581021	0.656927414169984	0.689396263207687	0.603406545834749	0.429902455410621	0.648103194862093	0.225509228232212	0.555977173922986	0.646118736918194	0.468873374902131	0.26084094622352	0.327627942598694	0.346436855660778	0.763630302921733	0.22757882499055	0.612254418662961	-0.353223566775788	0.868492730610979	0.585430074715052	0.364540183465744	0.639922320437772	0.323356802165158	0.862112329484633	0.62552885516768	0.643050540825935	0.707402332414857	0.664057835366338	0.816241772551011	0.6454279965286	0.812184577669951	0.878743800435769	0.664636745546526	0.59403332615703	0.8834083869217	0.910481354302913	0.660535625762535	0.803090299270065	0.658955296070107	0.315286840063501	0.860238940216395	0.629152871993498	0.521628907831258	0.825671679381739	0.708062820751513	0.892705526428266	0.501524245915487	0.896046583751946	1	0.300222189099472	0.54256329387951	0.712157996904557	0.887838257622798	0.0255548439513185	0.649703545095209	0.582110812910522	0.288718863579252	0.85673994711426	0.465111373098727	0.621390159006579	0.846738433265441	0.819512112048946	0.764272506651172	0.839695967731301	0.688359937921835	0.741783778516291	0.506613786913414	0.723872835769014	0.539526562958912	0.790866089571726	0.517099041586425	0.854968329622857	0.883098383668897	0.175882402195413	0.512792653269225	0.694917534604651	-0.14560692298834	0.703226267956487	0.897292723927626	0.666155836415951
IGF2R	-0.0155198012266073	0.042251232281145	-0.0354486398292383	0.292167216660038	-0.0880482922017747	0.250700959879651	-0.142106468581074	-0.11925411404897	-0.0150075533160614	0.252947020099992	-0.0788888608502813	-0.0530725817706833	-0.0555183974050328	-0.048422500132593	0.0943261481377842	-0.0387357984123082	0.00753685545424094	-0.109879570036066	-0.0698518017608149	-0.0337807885720655	-0.0458214136060765	0.0632268385484475	-0.00204196649296381	0.0545619546686645	0.0236062726539215	0.227095125526874	0.120730476877631	-0.00722155094938621	0.140012433149945	-0.0226936857648765	-0.122277618994185	0.388917396733649	0.243112573419215	-0.159240467554489	0.183892306109126	-0.049877941705156	0.120460509028672	0.152035404884975	-0.0997130124670559	-0.151327294515795	-0.00551902447739902	-0.0849468622120019	0.0171479282644467	-0.0820940222359798	0.152289877811505	0.359125713741212	0.0305503736987193	0.0569174548575812	0.413176412081677	0.387407297184469	0.0250139867834352	0.192574342950448	-0.0737913175600752	-0.133334140239955	0.205069928508925	-0.0789839051777765	0.275506513278615	0.260343003407674	0.0713492662492784	0.264828248339467	0.195231317021537	0.375402297694405	0.300222189099472	1	0.0348483701236425	0.117373693522451	0.277853034715911	0.354650806918839	-0.169447709068288	0.138002087984866	0.42405654304328	0.401988864101149	0.552839825649386	0.407121262892564	0.368716288195156	0.266548436414226	0.134845400400424	0.101016775096978	0.29497239567732	0.32840360506212	0.419442264664938	0.463368343551625	0.379974487631719	0.34319209991256	0.375048962494757	0.507843961862393	0.104432295624128	0.127474476426149	0.253122546974307	-0.0174066200625005	0.0177726953034974	0.270916425137885	0.363699030628932	-0.00209218853014746
IL6R	0.775875576768406	0.715457170903223	0.885095721030356	0.663569633064822	0.837719289298427	0.659921084718524	0.797172186943033	0.834980525474015	0.859578818426169	0.68113640923722	0.797523070249043	0.685967183205146	0.857306104865099	0.584490480505596	0.900039557368015	0.830217470418575	0.865043624994808	0.842791527473721	0.82482409447827	0.943896390726223	0.802600023164982	0.714858259239753	0.760966728200822	0.854930149559792	0.701554718168741	0.785644920259305	0.703456933014386	0.581131121064569	0.791178530774109	0.825352448777023	0.76842417652454	-0.302147926902989	0.650572989300362	0.89594958847711	0.734263533974185	0.88443616809014	0.860018297125931	0.819425574214856	0.781299229079165	0.753129440951558	0.860178535090429	0.823626693212088	0.829274231197584	0.862307217092767	0.823340996077055	0.408069267619384	0.768317056586051	0.576747433285715	0.603981281440007	0.567345870133967	0.747009778269423	0.65893868329204	0.80029871261996	0.52590066728775	0.678346042691518	0.934753320117827	0.588671650516863	0.746823032047362	0.880132856738944	0.651736838653798	0.760165375761306	0.51917934015439	0.54256329387951	0.0348483701236425	1	0.833333991050904	0.644597383115699	0.25418877480114	0.850784101333625	0.806142672479111	0.0232736540104938	0.360172376385003	0.00398246560920976	-0.00510840837329857	0.238365289325781	0.721833974735741	0.777329947531783	0.774467128102773	0.560690025435405	0.205739087882133	-0.223757451121061	0.27341022081663	-0.119097146213298	0.425088016271452	-0.163620156897428	0.347491555902193	0.73127647507795	0.202208813037579	-0.172684211340931	0.795559612235882	-0.209530915731615	0.0501534531934923	0.404946394567545	0.819929204889022
JMJD6	0.613391103981347	0.491813913742913	0.68863534624369	0.336563088393757	0.693133300817233	0.310730761868629	0.669056311318633	0.701546890139854	0.708933290167751	0.325097783008165	0.657093443269883	0.564142614951222	0.687986924593928	0.357951800487639	0.817106388434397	0.646287827068904	0.697492922213349	0.712608388077612	0.618644959877109	0.743533408440669	0.673904714608587	0.533645058401636	0.532121260362547	0.687915991221418	0.511477548412092	0.609127989608302	0.801866675192877	0.495339133369775	0.650899352574691	0.675084137280222	0.587345799130015	-0.331643441332999	0.820851533671046	0.77834431863304	0.532982244851988	0.724284588397118	0.725531309620656	0.760737275892392	0.849054663392257	0.668201183003988	0.767785107776517	0.685543188327282	0.860751021559264	0.700523690836221	0.887963951740762	0.652708783595392	0.607304241613233	0.405742515029155	0.771975846316782	0.685748185981808	0.603054687866944	0.83403986429919	0.654485033687318	0.495862001176264	0.754283693173559	0.847385547890145	0.737767951116206	0.874395912316128	0.757332355175029	0.713665072350725	0.57683895808517	0.674134888895159	0.712157996904557	0.117373693522451	0.833333991050904	1	0.842305927638714	0.434154755031729	0.768965612814986	0.693829843587414	0.307333259009132	0.646453858397769	0.310529280574787	0.331430340497696	0.481931323221746	0.894571086884047	0.701682329688634	0.733420928742841	0.789635502963035	0.568991269128073	0.16153298140154	0.63483151215023	0.22465529003707	0.750333767848046	0.180162674102202	0.647350576321802	0.754548403533001	0.0593081483033444	0.212929379939717	0.635813911248866	-0.277948052690116	0.419816610480123	0.649726564292029	0.690948767310403
ITGB1	0.535938172359434	0.422339862447947	0.555213499270074	0.124937682784537	0.628296304346071	0.262744447826852	0.59829155616157	0.623801354055157	0.523142892536649	0.230405638725674	0.618322668028217	0.352699872654624	0.596213257187599	0.325742976743445	0.683684791547151	0.54964748581282	0.607225074659033	0.670379718293915	0.539636490405751	0.465940087153458	0.59178322730722	0.18138939648417	0.397101080464109	0.599253468392387	0.401048621721071	0.344369097924504	0.590858195265073	0.360692294127925	0.681971936944799	0.495300173848882	0.507249259782967	-0.33165038110378	0.979397981035959	0.64988252205305	0.276352316543228	0.584435141755458	0.439194983960504	0.780070688767114	0.765653550513351	0.609198285945891	0.618140870315823	0.582495654534072	0.850836188284104	0.576730822752892	0.923833294564577	0.912941598946479	0.60564926921998	0.397775559169324	0.930457326722592	0.90416354163899	0.503052755101147	0.796829234913578	0.563226061011089	0.218996779912398	0.793907442558853	0.670164162985935	0.580910563418401	0.95524256874571	0.719024044631375	0.882834136259909	0.511649678606872	0.882030154370449	0.887838257622798	0.277853034715911	0.644597383115699	0.842305927638714	1	0.265871687855827	0.60077921103854	0.493573476041834	0.416845995841885	0.889450140860461	0.52157450323256	0.637481914481339	0.828496844874249	0.893869956013205	0.721304946630368	0.79262439063588	0.797021814437125	0.787965177625736	0.525387119194777	0.794737983102084	0.583386305548728	0.899226393041194	0.527339924898944	0.872577536822115	0.857435854312674	0.0510656532115817	0.542103889083819	0.595525387727942	-0.230280044402293	0.71521326349562	0.914488296336886	0.589906675549162
ABCA1	-0.294807532058965	-0.334204494493022	-0.141185722445008	0.266067810083062	-0.220763033402457	0.123974377780937	-0.259617080875554	-0.212657060140255	-0.1097614987898	-0.158792901492863	-0.22935458972581	0.0130523633961982	-0.191651092566781	-0.427828118169824	0.076425736801041	-0.15476915825427	-0.139866874682381	-0.170140254251315	-0.264884798048791	0.168373514757111	-0.219436212522643	0.166719438475142	-0.296803527562281	-0.167911987712274	-0.276180088465461	0.448143576084534	0.717686276640932	-0.154504138365172	-0.220832379710914	0.494637002453109	-0.332572244548073	0.0937400572552587	0.21983113261007	0.0114647537404143	0.0811241957197777	-0.121254697917051	0.469819180075709	-0.0758864809897011	0.237243817523782	-0.260272709286474	-0.0813397871766428	-0.231884397017288	0.0741489990829261	-0.167625207056723	0.21911098858141	0.202807511199519	-0.252490993793111	-0.437708557586117	0.329568404882902	0.0550190151595924	-0.289175299784371	0.312622159639734	-0.237963676661582	-0.0842573526330768	-0.0360972516072988	0.0786604788616501	0.429747646117148	0.384527804002953	-0.0744726233240928	-0.0428630647246308	0.391594250586264	0.220340343436056	0.0255548439513185	0.354650806918839	0.25418877480114	0.434154755031729	0.265871687855827	1	-0.0627765190789547	-0.0152588136866561	0.752964082172087	0.295882849650439	0.519415221309962	0.320457165410007	0.0501552594779545	0.433051574355893	-0.119191900823683	-0.0493498878303246	0.577961779072813	0.398269318127601	0.261542095690709	0.524954933411723	0.282897048997319	0.500601109928001	0.300038376260998	0.330205843843697	-0.116502671340318	-0.481766381839943	0.227710011454915	-0.259925354934505	-0.425771920719794	0.200937871756596	0.210251440587278	-0.219123256832216
UNC5B	0.888236676275722	0.830602088969732	0.925868221684445	0.318109698354568	0.91711044211037	0.317788000464007	0.92490731039778	0.933809675359332	0.934123731833795	0.622464737097046	0.896597700285572	0.661742610443605	0.936096150796466	0.696659858137445	0.835038123017242	0.850092766727093	0.882280353888086	0.948698474961238	0.899127029512193	0.832871669429993	0.883993052916195	0.607697720931144	0.869536647618233	0.872925093833574	0.788475615961778	0.504459309256592	0.431201305008362	0.633704005326189	0.849452616068155	0.5355229364185	0.9097619601006	-0.417525315623853	0.605100003391503	0.875435058216516	0.633034492397729	0.945646081225203	0.681919022298905	0.865802117816233	0.723987964202608	0.9099226150547	0.938721976165798	0.936870922782569	0.849109049013483	0.957064238094065	0.732716565344911	0.403522034621232	0.817871738263663	0.750593665798593	0.500983843881694	0.53808202187366	0.868435126041152	0.729233180808393	0.905443503030812	0.673026639235866	0.749385162267333	0.913416977026636	0.437261473553933	0.626134702563858	0.889811099428947	0.675681087718187	0.58723642160994	0.511444942484857	0.649703545095209	-0.169447709068288	0.850784101333625	0.768965612814986	0.60077921103854	-0.0627765190789547	1	0.809126954462714	-0.158511264397953	0.324371159441177	-0.164011904529464	-0.0463109593687759	0.264027116642194	0.627073891316312	0.800184012148282	0.78757599612503	0.427557553849002	0.181515680755113	-0.228855617728732	0.191828229330604	-0.164949594931399	0.33659622372074	-0.187518502582555	0.311870304762907	0.815251433737057	0.353387301501771	-0.145033077404327	0.883709118738224	-0.0715703780428131	0.0981200176092089	0.389535493039441	0.89878844461672
CCR5	0.905642017905776	0.898459755284195	0.916797303635733	0.63196258323511	0.820444794998629	0.555184313145301	0.82489913449803	0.829336581126045	0.942874292356391	0.760344151747302	0.802480523789441	0.767049096968343	0.864056248037671	0.62976985372343	0.90325483117682	0.860071173682333	0.901735625003299	0.770035911920576	0.864926363890037	0.887645078289116	0.878159556448066	0.828485127222279	0.902785974527342	0.904013343305763	0.730990168808893	0.699916984557146	0.486359043573423	0.581483923972388	0.831527597164135	0.466299821152634	0.852039591752341	-0.286599222102429	0.475578181300566	0.798399255143584	0.839240156551376	0.92080866619573	0.68827639542855	0.841124594865177	0.650143064198135	0.720491668585689	0.935179974837403	0.891427130159203	0.723765927409134	0.888967028363386	0.694919004355241	0.264598283729857	0.832405418590221	0.741683488096034	0.456372462969839	0.516041534243706	0.929969402067256	0.622964570199782	0.883537913222298	0.633535207364794	0.711733983553084	0.857394663126631	0.617924967475934	0.513985110266674	0.796846210861486	0.596184880603122	0.554289199542517	0.450373821722061	0.582110812910522	0.138002087984866	0.806142672479111	0.693829843587414	0.493573476041834	-0.0152588136866561	0.809126954462714	1	-0.222180840718723	0.222572384833857	-0.102953511379323	-0.113551043159557	0.159170303110242	0.603361453912249	0.82349475092017	0.743778321535469	0.339690970809378	0.0750764984080764	-0.275481855252115	0.1524750037706	-0.258317818716988	0.253869912796167	-0.29350780840876	0.286539763002628	0.695846258000679	0.362723444874146	-0.278617849512064	0.877489562339304	-0.112723272499136	-0.0169581895867875	0.289469632908614	0.894026367078785
RXRA	-0.37226892663164	-0.39384841387659	-0.288826805305281	-0.113003358315269	-0.295380414161199	-0.15629932738437	-0.325247355387472	-0.298378556828616	-0.264428808613513	-0.305878735976758	-0.29659962926627	-0.158166075484028	-0.288686431351929	-0.452887346333188	-0.112776650490673	-0.336983297693422	-0.272413111346466	-0.196989564474414	-0.365691965712482	-0.141955459898585	-0.334025204689999	-0.178656651810312	-0.407205414218762	-0.297940786213333	-0.339305667822798	0.114169710663277	0.392233518756783	-0.222946675878099	-0.199500114024446	0.155151494318246	-0.395903184483962	0.0590461247436166	0.352198129191015	-0.130909491777263	-0.171807166581353	-0.245911856977283	0.0899273664772224	-0.0407361117037779	0.174270728105834	-0.276154849682393	-0.204284676142571	-0.323259231643343	0.0675906790396046	-0.270333866008122	0.207852821469642	0.517866746165168	-0.320403561526015	-0.39736008862273	0.539427884197418	0.25973600187724	-0.362849709540231	0.415799943154632	-0.340732206620697	-0.195574312635342	0.0842756755253782	-0.11666110307652	0.239454689509934	0.468707295638787	-0.138407664478476	0.144116153372716	0.318836135810806	0.544218253257857	0.288718863579252	0.42405654304328	0.0232736540104938	0.307333259009132	0.416845995841885	0.752964082172087	-0.158511264397953	-0.222180840718723	1	0.595426209594971	0.785099196571829	0.736947879384391	0.452486105847421	0.460381573788489	-0.145722923691296	0.0118277506241479	0.66383001228937	0.707763903178671	0.708697786549171	0.705450198485805	0.716483127309437	0.697442026891037	0.755399229048434	0.577528682234415	-0.0180726598643088	-0.42523349979525	0.665541916314079	-0.317260656216178	-0.273961602765296	0.589627423329981	0.524033700525312	-0.30565684188259
CADM1	0.267727442579946	0.158531521998545	0.254455739403674	-0.0913081251839919	0.33195334546221	0.0381092734951232	0.306304239836067	0.333262995198286	0.257879277034998	0.0612689010698864	0.345821595073774	0.0815591095329367	0.319182518549597	0.0642190233178175	0.437292177881726	0.243778905925667	0.324268007027722	0.386094895015639	0.234444177861494	0.171253190605786	0.301211000811875	-0.0421786906365565	0.132570553875197	0.316864806355584	0.133566032682045	0.148445399145951	0.394547259600684	0.0934234656050112	0.443045213102859	0.254278252513279	0.218423627106282	-0.250655748099988	0.888188435011021	0.347081540053492	0.0902661487398689	0.279859092251289	0.211107002280105	0.602086703104473	0.488076822175286	0.333369811430649	0.362892160332775	0.296078518072875	0.631107299937943	0.281073980763077	0.724274417732697	0.965197337526877	0.34473266786707	0.203386833729362	0.935284817318184	0.869972860725611	0.255043388647944	0.663853596743654	0.297675670737622	0.026065183758324	0.645295148766651	0.386746084357374	0.487624369806577	0.859466957073206	0.461236324948591	0.807059121622123	0.399063408334549	0.855736664106491	0.85673994711426	0.401988864101149	0.360172376385003	0.646453858397769	0.889450140860461	0.295882849650439	0.324371159441177	0.222572384833857	0.595426209594971	1	0.753187402306503	0.872817778061116	0.934986147389271	0.805745556500017	0.479002001356208	0.62070082438121	0.821561130940048	0.915989261123007	0.752523346462038	0.900997087822395	0.830162402872454	0.940742595323817	0.797866784163201	0.946359153588588	0.678916282856525	-0.11184138454002	0.769604961444144	0.339462300409253	-0.267911906425796	0.874408119626429	0.964693447636147	0.311352838805412
SORT1	-0.238952294099158	-0.260801228948233	-0.211794171790017	-0.0642331343073029	-0.229693420572237	-0.100137481222301	-0.260696054589436	-0.227682060260446	-0.169698682761135	-0.150653845645781	-0.241363954858166	-0.064597116954862	-0.197792614153678	-0.39469499920113	0.0234702956061039	-0.253331726772313	-0.173905710993991	-0.154629212495353	-0.288539741559959	-0.123168531682738	-0.233429491492208	-0.0749741789216747	-0.270179032321965	-0.180392594668281	-0.240276237264899	0.141104374122924	0.301516210632886	-0.201492816499569	-0.0514058530917576	0.0456427676894733	-0.30976539872354	0.123383511226544	0.517799234967133	-0.121116247419913	-0.0214533877234193	-0.185604161599837	0.0781923802895295	0.136073240561409	0.166123505723909	-0.243765810750914	-0.0867632682882774	-0.231453681554762	0.125104996922236	-0.203549315433804	0.342972189866003	0.677489118227592	-0.200956849486845	-0.199436803655737	0.683984679828814	0.510308537016772	-0.196285738189381	0.43897271058023	-0.230025291420839	-0.0862873691626884	0.21056551953302	-0.0877277770455037	0.380857598385032	0.544313205406338	-0.0601345035550181	0.364414716289412	0.263831852839947	0.537149235782936	0.465111373098727	0.552839825649386	0.00398246560920976	0.310529280574787	0.52157450323256	0.519415221309962	-0.164011904529464	-0.102953511379323	0.785099196571829	0.753187402306503	1	0.918947649134624	0.702059050721862	0.57000132653214	-0.0338419984143813	0.185468033899655	0.683693625075905	0.821426985435991	0.83610242842293	0.804846465928927	0.88705943731467	0.747923119457135	0.89080866891994	0.736833259435857	0.12811403291219	-0.319233535762715	0.836703162461638	-0.188861846003846	-0.234802787595447	0.81879367240592	0.688063729631235	-0.191975489192786
SDC3	-0.126822809665258	-0.180134250624968	-0.136776227411555	-0.258945025321107	-0.0944378764686467	-0.20857398470463	-0.110281848734462	-0.0882386828935981	-0.115014903153246	-0.209721722281843	-0.0848193880100263	-0.103929922343748	-0.0890554900924542	-0.285915234542831	0.0495216533769999	-0.165628149208058	-0.0875710117360705	-0.0072128365472763	-0.175383790775816	-0.16266840268901	-0.116884873003685	-0.224505509092992	-0.210668294653682	-0.102531950984456	-0.19518773262856	-0.0293203778455004	0.194278806255382	-0.178053549015065	0.0658754319959295	-0.0154629775431272	-0.170709243276782	-0.0710282839248627	0.632988290747293	-0.0230286043920087	-0.127047971766529	-0.102205350669789	-0.0428585092885368	0.250146022268912	0.229482623405286	-0.078884245434807	-0.0137749158320398	-0.109771994391979	0.250695886848299	-0.103176392668467	0.413580739493335	0.82133287784053	-0.0739459199049886	-0.0999057823584655	0.758340147892059	0.62956717234688	-0.107103337942602	0.488059512598678	-0.108128046926322	-0.119179433099471	0.322472589198797	-0.0246233444890592	0.310769122411534	0.619807287772604	0.0405282664323245	0.521875550178826	0.239531488192663	0.678630422200078	0.621390159006579	0.407121262892564	-0.00510840837329857	0.331430340497696	0.637481914481339	0.320457165410007	-0.0463109593687759	-0.113551043159557	0.736947879384391	0.872817778061116	0.918947649134624	1	0.854371560210903	0.602754349527003	0.0786678309829709	0.297289519193943	0.699954525531478	0.903701643987478	0.900455967621553	0.817860100636111	0.96929920497153	0.818848751322555	0.968656556237637	0.81705501053326	0.298228398789773	-0.293438756488249	0.926219379178748	-0.0532973707821949	-0.237220896081048	0.931405317071725	0.814367617298854	-0.0919215372259305
NOTCH1	0.275984626739275	0.187226093885212	0.219756272280317	-0.16796785917567	0.329575284407111	0.0225544637684477	0.297264806762921	0.318289824083214	0.215615247311596	0.0702890602105737	0.321591716865694	0.0496061909287005	0.299533963955715	0.144276372022899	0.349877364469233	0.222001517657629	0.297342262433507	0.377352718624359	0.240011933805042	0.0470104150243552	0.276798676588768	-0.140077215624709	0.156020794603179	0.299624192978844	0.217566572346308	0.00768247505032994	0.188304167814524	0.184240066210103	0.487684794973861	0.0905347060283224	0.24324749536483	-0.112863734327647	0.83007715957369	0.285742334741021	0.0500220167706218	0.248379453476863	0.0438301930612019	0.575268938388021	0.430862519393205	0.356705892249693	0.310248779292039	0.281497683254932	0.574720635540887	0.251306730807326	0.649707348657123	0.956484453430321	0.343956433929331	0.331526522409645	0.861867281225199	0.900546511442938	0.27116189384936	0.568116825903282	0.277787816035785	0.0617923487389186	0.668454935128047	0.283941596020113	0.389342161502298	0.762873133172311	0.440876185583047	0.802328817940138	0.290981853099124	0.806157845732864	0.846738433265441	0.368716288195156	0.238365289325781	0.481931323221746	0.828496844874249	0.0501552594779545	0.264027116642194	0.159170303110242	0.452486105847421	0.934986147389271	0.702059050721862	0.854371560210903	1	0.703863010314471	0.488494169564384	0.610702151369381	0.705967107701686	0.878370470524564	0.77808668318649	0.807222979567694	0.845897463657983	0.823998123916242	0.80781004809128	0.913447848777745	0.671747096704943	0.0908822327849676	0.786731241226012	0.341768111605353	-0.0198922131478941	0.872839428528251	0.944905691302283	0.310681499304345
STX4	0.516713993932667	0.439124101358095	0.580843021740787	0.308188642301644	0.56066074805177	0.325512245499234	0.527354512131379	0.569051070614846	0.601035622558342	0.33839362612582	0.529408296428112	0.502024201507603	0.578077738204777	0.22958748228339	0.744715122547444	0.515100685172571	0.612582307035934	0.606496323866895	0.504381214596322	0.62104327670603	0.539882945313041	0.461606596112364	0.46052592641496	0.580529034057344	0.402427233201701	0.607738772979956	0.749246320318052	0.360116505995542	0.625632083624897	0.579309370424855	0.474192687564621	-0.252388106656134	0.863179969112751	0.679734897639334	0.509081722702669	0.615862850974378	0.643401749855557	0.766600283672724	0.804294256754979	0.513154702141026	0.682061951572934	0.566501517370473	0.808013745773028	0.594112107695436	0.880292362825561	0.820182812904115	0.521606414851459	0.399556572614454	0.903489624098095	0.828889362676252	0.525162268540771	0.83449237842739	0.544305630511491	0.415848398925583	0.758813899073073	0.704240927060915	0.777709625834796	0.934155702893776	0.658009577049569	0.789369491822735	0.668931805421148	0.796310856734245	0.819512112048946	0.266548436414226	0.721833974735741	0.894571086884047	0.893869956013205	0.433051574355893	0.627073891316312	0.603361453912249	0.460381573788489	0.805745556500017	0.57000132653214	0.602754349527003	0.703863010314471	1	0.676629636468735	0.768351487516768	0.89932202445721	0.755729476161673	0.409513989772847	0.755353019026504	0.501034804133552	0.868409308807133	0.455608084939943	0.824196126959956	0.729501701683698	-0.00325804975260279	0.441974543553669	0.577951007875105	-0.282090635279938	0.629146010474049	0.809769697345313	0.585459689700572
TRADD	0.908893597036147	0.841381140358025	0.885207811558891	0.422561817431355	0.91888389221529	0.604664205988716	0.889036813068135	0.906165973266313	0.851669457339974	0.650082711717065	0.902409976074583	0.555348789551911	0.90360963101922	0.7340457794155	0.903468665766965	0.870110006403727	0.951049935361144	0.879038939090717	0.910364534568887	0.720802118590674	0.908730943047492	0.463253896001969	0.825299367799793	0.933256318216884	0.742159546965275	0.48437280808315	0.443698558838163	0.625438459361974	0.950153563642438	0.475859136553833	0.87878525568627	-0.317312719999471	0.710975859757532	0.860507688107562	0.593614412676833	0.886959523680688	0.501495261557336	0.917678596631809	0.716758321628694	0.862653157580549	0.890873667135064	0.909766490830332	0.916773030824478	0.87379442042524	0.833070382625718	0.554108119864563	0.925721264474155	0.788753745034743	0.631767952604631	0.776253446560538	0.879842518012109	0.59626501893478	0.896713477966343	0.392968141349229	0.886570066203469	0.868527914895586	0.540799465326465	0.695146074770955	0.922440939432132	0.786929271533051	0.532868814462186	0.663725141558425	0.764272506651172	0.134845400400424	0.777329947531783	0.701682329688634	0.721304946630368	-0.119191900823683	0.800184012148282	0.82349475092017	-0.145722923691296	0.479002001356208	-0.0338419984143813	0.0786678309829709	0.488494169564384	0.676629636468735	1	0.890425649869091	0.460335059681257	0.324315500324336	-0.0152277819771282	0.347333912227497	0.00699668581588506	0.469966072046165	-0.0562179289264015	0.523028766239677	0.922531773117038	0.449442527911158	-0.0495359792274682	0.93432528907068	-0.0206508993802307	0.197470066222538	0.580648415796131	0.934724666769296
EDNRB	0.824052929086707	0.773453983440115	0.843066557509681	0.330803616955199	0.848701732502761	0.513011146387362	0.82968018958391	0.85470558781083	0.793812747953476	0.61850361213122	0.836192961387922	0.577148953541076	0.866567182325858	0.650411718181435	0.882365216461026	0.768639515303676	0.871903227749816	0.866733649829741	0.827162798569555	0.714547445396739	0.837955857212647	0.477923688818691	0.769424425470917	0.846436839121869	0.652811916990894	0.489854016688014	0.46088220142157	0.475676041965755	0.885763420931751	0.540079732608038	0.790655897522432	-0.387157238165814	0.808848109301009	0.835876697978668	0.517386096924246	0.827072166019932	0.507421257310446	0.937046397763159	0.742430040237447	0.781313006221398	0.86599673577631	0.846785463777747	0.908289731087337	0.840052591785072	0.872176178163689	0.667657946826522	0.84259692381363	0.71076690975793	0.771357431195905	0.813224412730435	0.79498703629599	0.699997800198885	0.833367025660061	0.399677256647643	0.802126637166555	0.849944100156405	0.526746407848291	0.806117957202143	0.867835895349058	0.853638495441013	0.625082009347516	0.729844720721171	0.839695967731301	0.101016775096978	0.774467128102773	0.733420928742841	0.79262439063588	-0.0493498878303246	0.78757599612503	0.743778321535469	0.0118277506241479	0.62070082438121	0.185468033899655	0.297289519193943	0.610702151369381	0.768351487516768	0.890425649869091	1	0.568732932074283	0.459966540940971	0.130996763664817	0.495629497945037	0.209804729731371	0.597494182002193	0.161838173168348	0.593350185382482	0.916244346002094	0.235515089236213	0.156417698011329	0.862390848124566	-0.161723131858602	0.38997652910387	0.694402198489573	0.828098309050846
