""	PTPRZ1	NRCAM	SDC3	EPHB1	FLRT3	TSPAN12	NLGN1	GPC1	NLGN3	NOTCH1	NLGN2	EPHB3	PDGFRA	NRXN1	PTPRD	LRP1	THY1	NRXN2	NCL	APLP2	CD63	PTPRA	LINGO1	TNFRSF21	APLP1	NCAM2	LRP6	SLC16A1	RPSA	ROBO1	CAV1	PTPRF	RAMP1	NOTCH2	TYRO3	RXRA	LRP10	EPHA4	ITGAV	NCSTN	GPC2	DAG1	CHL1	LIFR	BMPR2	FGFR1	CD81	DDR1	CD99L2	TMEM67	EPHB2	CADM1	INSR	CNTN1	GP1BB	S1PR2	IGF1R	ADAM23	GRIN2B	SLC16A7	ADORA1	PLXNA3	CD47	SORT1	TRAF2	MYLK	ACKR3	ANTXR1	MCAM	ITGA3	ITGB1	LAMP1	MCFD2	RAMP2	AR	CALCRL	F3	AMFR	CANX	DIP2A	GPR37L1	KLRC2	TSPAN5	JMJD6	CD46	ABCA1	TSPAN17	ACTR2	STX4	TNFRSF12A	TFRC	RACK1	TNFRSF1A	CD44	TSPAN14	SMAP1	HLA.DPB1
BMPR2	0.914355505780319	0.929257681485564	0.918631380359448	0.872271642411403	0.679201079781656	0.777332401115603	0.909623232675891	0.90532801296429	0.894438404388438	0.874207321194026	0.882850143363637	0.861113499685622	0.885442301192407	0.904687574019377	0.498266901990071	0.93740454466642	0.808907116465355	0.920645505824839	0.844320048613525	0.935528487776985	0.902086786620271	0.922353379638146	0.920109599332009	0.833241252490017	0.826052340924853	0.894032002557997	0.902480549208483	0.689911360351339	0.838036309653045	0.851304987291149	0.793106620762944	0.679511291545548	0.887788919173703	0.826887374076701	0.840217250744274	0.363250194736533	0.78945553387457	0.699141330281515	0.8911425913509	0.782209317194273	0.738173054672253	0.929815701798224	0.901520625970077	0.873291059498907	1	0.878609937707457	0.933624770705025	0.906881018563917	0.895804349317037	0.794096519664467	0.877215920559301	0.870918142800513	0.616134949500398	0.902385436817735	0.716142438092005	0.812115405610401	0.659010328353809	0.856204902818215	0.877831881613184	0.789763830004956	0.800070335721843	0.831139981996454	0.904948244931292	0.897741168725314	0.789441028128826	0.277424095760915	0.808165572597492	0.90067157797239	0.797335237698494	0.802658897584455	0.936612078253427	0.891591230582984	0.887578789285157	0.881267005320735	0.863483347182719	0.788038523400298	0.723474602648832	0.905605546957094	0.895738487763051	0.867587182630729	0.745572906496802	0.804158806640899	0.882264870842817	0.772949812428219	0.806835459784359	0.24141750911738	0.773276528847086	0.894571765957269	0.84656871821035	0.784918154523464	0.785088668103975	0.731697872483336	0.880737611434638	0.440456730842166	0.84460375256577	0.911907852764344	0.663641550345961
FGFR1	0.819642109409014	0.851390171685029	0.851792118273407	0.787957378756813	0.723457454189599	0.711564019769931	0.829775129459113	0.858620386434145	0.813643703375339	0.789364370774955	0.821726942796734	0.83397826363604	0.82758333393094	0.834598505646912	0.549942196245466	0.876001577059776	0.734964589185857	0.84544387969168	0.810452723816943	0.891466660729652	0.856809916346497	0.858071044065645	0.858197508877449	0.765903369831656	0.754441137003523	0.825818043207466	0.821721772217519	0.790665043718691	0.819663442217972	0.793803405100502	0.820732166421669	0.721660332168136	0.777641374711354	0.774762601002562	0.733282238763343	0.484485182175287	0.720497661621332	0.671339384124563	0.810793000716856	0.783260873359323	0.665432540723122	0.856826526551978	0.83771600965879	0.832659472822854	0.878609937707457	1	0.861430669523078	0.805229432245579	0.826624648030494	0.765912719157924	0.826569563923824	0.843384033916271	0.653984467690158	0.831189249601955	0.714280259324463	0.757134455402075	0.697869344466983	0.751492011926709	0.817995381114287	0.777666407800268	0.715304190005277	0.828173315937185	0.846193170653494	0.821690770636403	0.75977527859681	0.367186202889383	0.725176665639609	0.828355501442194	0.721830921729936	0.751068967170267	0.874606563296837	0.835246102469475	0.882634185135576	0.798052565448612	0.804336277744805	0.726670948034351	0.659319428383567	0.838185811949634	0.914705254238992	0.849597705590398	0.681673365510177	0.732242934489039	0.816350504472582	0.78648864273915	0.810404693657891	0.342010658669757	0.724313544987663	0.859351547642048	0.814887014786956	0.727208396006362	0.796300133566606	0.789276984559202	0.857375905577475	0.452913612814284	0.793039056687245	0.884142548301024	0.656319283632702
CD81	0.946138991640478	0.946099702270191	0.951007154478082	0.903658434367165	0.656365695062688	0.83127279613344	0.922676506714701	0.917884492049752	0.941888610257084	0.910293954205721	0.910078630228629	0.887564389834284	0.915435416481423	0.920840420044194	0.463253515125992	0.938819917733985	0.860722202105457	0.952901251110233	0.873601624274468	0.948510605850359	0.93948852042781	0.930498549131764	0.951903661339488	0.883671576902501	0.838963359918256	0.899749248871492	0.919158999995184	0.647977519350205	0.853162533061211	0.847621828011687	0.789827434735149	0.633605259350199	0.923845327493622	0.820295413534817	0.889943207887817	0.301331764435393	0.758072553764776	0.690907202571754	0.877217091475814	0.78584508672466	0.769722169936455	0.958018107377754	0.933796983879192	0.912519177832211	0.933624770705025	0.861430669523078	1	0.930032813777524	0.930365506052062	0.779625883726046	0.870234913410615	0.883634482967363	0.570285435485534	0.92623475162641	0.687136250473623	0.816885010415353	0.616133581548834	0.893127311837306	0.891645468256902	0.768716058850715	0.842036851491025	0.831274430223857	0.941671472389289	0.926158896662086	0.791569667596724	0.233022206533871	0.818335224569733	0.927361096798705	0.842967600633876	0.795666145914632	0.948000141202548	0.935421314356095	0.880688422764382	0.905545720390413	0.8820050044144	0.829113489331279	0.750674569041702	0.912195509238025	0.892935462522121	0.844887633997582	0.80536528459857	0.848693415301114	0.877117936010632	0.771099277718446	0.786055391387361	0.152871872613051	0.828365841038823	0.92776732125793	0.866963996723475	0.802715486079978	0.796039527556065	0.698211906301059	0.911067776624122	0.44318724992449	0.846274284480161	0.924764738044556	0.707327291460206
DDR1	0.92478686087426	0.941851133049157	0.910835845834286	0.876471957450544	0.639009585522136	0.770031426542876	0.91551046019011	0.911641412998304	0.879382756863503	0.817585137890107	0.840337248903488	0.797837589954231	0.82502546726339	0.871531439272245	0.452632928477756	0.912813318257656	0.775715453815911	0.903024283347625	0.776812182363642	0.89823244867083	0.890673086473227	0.924430270944734	0.892609431290768	0.842890630871884	0.798203199022296	0.902365669044255	0.856865937158513	0.571598533586455	0.742036926616211	0.87196791620515	0.775189066463999	0.627151748835786	0.943794208232532	0.810446880525986	0.883146019697875	0.284322218694101	0.804049483928099	0.745776241646361	0.910119159669359	0.793772436563443	0.694071037498218	0.921140621207643	0.943563329721582	0.860652825706573	0.906881018563917	0.805229432245579	0.930032813777524	1	0.887915463047712	0.779866222128315	0.777174273207371	0.794902496537541	0.56286669109931	0.874605337223773	0.695169730878365	0.74410718023839	0.639459034277306	0.884883526163737	0.879706555989084	0.768660950959654	0.81792420069255	0.770672023072848	0.88824145485617	0.875092646564529	0.723354449845492	0.232711332121225	0.78479414595909	0.878274201013322	0.74270801713621	0.825179783250895	0.90008250881221	0.898576470971452	0.809081634217906	0.881846726526126	0.839659817913944	0.810374944028911	0.805098596048041	0.865736947121155	0.816195460086834	0.832188402262594	0.775356764529509	0.779734572323832	0.866600058246828	0.665241566594506	0.748856583297451	0.227817517234787	0.772158463175341	0.846023241553275	0.817218797927805	0.796335722321883	0.691393585107691	0.620159116267421	0.882008447305431	0.481905249371172	0.812210365621752	0.849570238742654	0.616430648511407
CD99L2	0.909381047721299	0.898035377361235	0.90227564494394	0.854536996726719	0.660179941809565	0.809847824598976	0.879330519455855	0.891805547534038	0.90850376239534	0.861223447356628	0.862500074219197	0.853371278743456	0.888630427079656	0.893739605224572	0.43393303162281	0.88674403649422	0.843512132997706	0.901123276965812	0.85868733869632	0.91381585955741	0.909636588529084	0.891474103954012	0.913034996740879	0.852888738040453	0.818882803907918	0.853118491737769	0.870360720434116	0.626489941802148	0.830441307483175	0.802076382458413	0.771556926560304	0.594845982175149	0.888801178642447	0.755605854227627	0.852503718185185	0.286682292493981	0.705329035264057	0.63649828901866	0.809323163666159	0.733900873661872	0.755653608756314	0.903680621509174	0.871526534314048	0.864367890792499	0.895804349317037	0.826624648030494	0.930365506052062	0.887915463047712	1	0.758177013139109	0.832490506617931	0.82702491812281	0.53551387232014	0.871964111504523	0.665954372475137	0.812046115152813	0.561926309025937	0.855210279086407	0.869210088006067	0.729337896700092	0.811144846496846	0.787834964738523	0.915053841514959	0.856905319420543	0.783198771164766	0.207183742787312	0.776387038490373	0.870632435475987	0.811241465970382	0.769611261083114	0.918051834367775	0.90371128628458	0.852480151467716	0.872379259030738	0.833041235038106	0.793155394573639	0.691118278441624	0.862754716459673	0.866437748583882	0.779396870162427	0.769755196023571	0.844588376814334	0.831063660753575	0.73863375680674	0.751438516331199	0.113408126105479	0.809440452799983	0.893827631081361	0.836910762199792	0.801509258191827	0.764008729666808	0.683423314743043	0.876804070874888	0.391566382742088	0.815828328964687	0.893841164778472	0.651396490040845
TMEM67	0.747475250155395	0.808104739286911	0.771694780163018	0.730774351171491	0.658945327515399	0.560959690129693	0.779942273875385	0.766851184539298	0.702041826055173	0.690122297731438	0.719931646475383	0.703549729352579	0.679288693445626	0.731428960362879	0.509224520897783	0.812339492147938	0.564639086898619	0.772227065920889	0.660910093069131	0.783695905836036	0.716747009055963	0.81121174853437	0.772696409335419	0.630936236801004	0.651838863835712	0.756528592369697	0.757239911896706	0.695761354058886	0.674803134697778	0.824172518003472	0.757878289223535	0.737018430685136	0.716336096541327	0.779131813021822	0.679498679758956	0.51992186285603	0.697128357200552	0.716039476518759	0.818355979376653	0.750432237271568	0.524987368976312	0.792314357645265	0.764468557492929	0.760959898333578	0.794096519664467	0.765912719157924	0.779625883726046	0.779866222128315	0.758177013139109	1	0.711767087467862	0.732560648131967	0.681967172774826	0.748079180021136	0.717974909803781	0.617790843612898	0.706100642731205	0.694741679498019	0.755344277943123	0.722173277783182	0.593681990864121	0.77000165978995	0.732748015996313	0.768459312059914	0.643891872581464	0.384156776884824	0.65931227086933	0.778487383936017	0.583841389523117	0.753198595976082	0.781785921346587	0.712260622230896	0.773880111561803	0.706838321262004	0.731366773851538	0.766044496795895	0.622962104030438	0.798254719022223	0.789051962212089	0.807515024605708	0.538407860307897	0.583896696023298	0.741424762785367	0.656734886943921	0.794410779212978	0.397352849960574	0.567385986269726	0.706838059277241	0.683903893122161	0.63134878930117	0.700259213723922	0.691156035482115	0.780927593669283	0.446499125049838	0.736385201124561	0.753941876273671	0.54256008970652
EPHB2	0.851434878260144	0.815655937812296	0.832076481772447	0.819285648182748	0.606099030168347	0.774941393866796	0.85267321162947	0.816024977206015	0.847593109877673	0.892030448769388	0.857224886681606	0.878712612599678	0.844569058108525	0.887826812179814	0.476591403830682	0.856695317359888	0.818371235492346	0.883462303651799	0.895228093314616	0.872551471895758	0.818129676902345	0.839756949603552	0.88083095010466	0.751722713045956	0.804830577560423	0.802682908350586	0.868946528351765	0.706185203320119	0.879045505164211	0.76032609544804	0.735485666981635	0.602841056234601	0.789612451432014	0.715009212459822	0.772483244379255	0.333154150991119	0.645641885591403	0.590371544801185	0.759818314286675	0.724616486587554	0.770258265688957	0.864924452876136	0.768476896618126	0.786687517107552	0.877215920559301	0.826569563923824	0.870234913410615	0.777174273207371	0.832490506617931	0.711767087467862	1	0.856415845722942	0.566528914221717	0.879350703377997	0.661957610882472	0.780638368677691	0.550637939701559	0.771896057245261	0.781365100735783	0.701151811004147	0.751226186489701	0.773809271254984	0.852668691223157	0.873355242440785	0.830244836301936	0.224152628648654	0.811053573189458	0.851601359485285	0.802502688519073	0.678515523257835	0.895805664402072	0.8309484611759	0.820139036282793	0.860247116575169	0.785154897400733	0.764425865675911	0.583543870927599	0.850345736720897	0.842534713996353	0.811575395545346	0.647870646375871	0.782461188700776	0.862766689949799	0.773181625966328	0.734589371210412	0.120374735494652	0.760392564340494	0.866353009836865	0.788296858357004	0.710143349150598	0.777352964125082	0.714376593350451	0.782287711754823	0.292532117736947	0.802736851688442	0.905734629735334	0.71002100774127
CADM1	0.816986972812928	0.840058369327332	0.816110279869443	0.849145830586119	0.596379353588308	0.76260063809385	0.841059741542044	0.787080543306294	0.831955411917341	0.875938757972292	0.847114527053193	0.856738285996143	0.851198517874408	0.840263341223359	0.428453088878392	0.855950734244343	0.78599320492393	0.868050400275559	0.85632331058557	0.88319278232622	0.829901038270695	0.85074494403802	0.861225237409559	0.809517511789264	0.83563526535974	0.824155341159755	0.879606839979522	0.708216643459416	0.848782985245086	0.773344054557129	0.729677636426338	0.613286824421193	0.797244565066577	0.76350572928475	0.76285845878799	0.353050763503132	0.70036146980146	0.620915694837693	0.779691558217721	0.754818371270608	0.708277774586812	0.865805337779301	0.810942157299188	0.815789618647204	0.870918142800513	0.843384033916271	0.883634482967363	0.794902496537541	0.82702491812281	0.732560648131967	0.856415845722942	1	0.611165533266512	0.849815935523969	0.678716854610078	0.754987531441036	0.628568743306757	0.793277053381906	0.763901702467191	0.722504983679659	0.718671835367242	0.796350899707432	0.874074198625132	0.876027478060155	0.779325420974745	0.307320220280707	0.782183514176561	0.841558324839013	0.804305810169901	0.661416290750165	0.877897446916513	0.849869928445798	0.858889195085491	0.804638764599843	0.82909936029543	0.755969919105387	0.631904934479292	0.849785901901504	0.868907478090774	0.82651639444691	0.684422796234788	0.772217293985217	0.82334596339975	0.797260196583841	0.785618890134425	0.228304549630181	0.730011132102711	0.873172842980948	0.828876174851288	0.641124668740342	0.788995570153136	0.730845057657191	0.802308776207742	0.404460543067674	0.797698872350308	0.891706386734012	0.695513454316531
INSR	0.485219237959714	0.612336818779823	0.54232390134256	0.584909466065359	0.619926986223051	0.281594319155456	0.593945767934419	0.543490581072058	0.461131627711447	0.480960159478282	0.519741611548759	0.534827950392712	0.423425711153821	0.497725408666538	0.478176147772171	0.673278833942758	0.290459647874468	0.579356844704807	0.467802017861756	0.583635952195145	0.488891402266539	0.65836041655441	0.570441067186046	0.416463370553225	0.518253319780775	0.582261173617791	0.570278491242138	0.775238241179969	0.575198194571614	0.715831233780087	0.66798047164482	0.750981767854612	0.487628884830313	0.694088630728008	0.41767798482864	0.661780284644218	0.63425989067904	0.65345289096526	0.68111114236586	0.676861284836094	0.30540658193019	0.588249692844338	0.550491749938169	0.51695561633461	0.616134949500398	0.653984467690158	0.570285435485534	0.56286669109931	0.53551387232014	0.681967172774826	0.566528914221717	0.611165533266512	1	0.563656144686367	0.773764866695424	0.396650304415786	0.792330576843444	0.452488871597648	0.513241138209509	0.628093828492142	0.343536142945543	0.718136314917955	0.503109982541209	0.557053399858161	0.509098257106087	0.508045064426967	0.444172808418019	0.601923122636629	0.339176996479771	0.586415606642756	0.599741606277163	0.494638606505844	0.664742998729449	0.524783410715084	0.588902094943995	0.597123879155881	0.470230173189551	0.63729530496083	0.705691788203135	0.706904621791678	0.297624072980803	0.356979175070888	0.608178085520367	0.587209930193972	0.67979098412564	0.642929772921712	0.335431258256226	0.523758037929014	0.567504144162135	0.382073536488005	0.619758038668267	0.7705392907944	0.549289974855667	0.45103483433753	0.60702895822509	0.622801645027578	0.496818167057462
CNTN1	0.941272161805774	0.891439632280079	0.893812818842025	0.882514773564554	0.613573045324018	0.810585644204095	0.936140870380497	0.854205020735262	0.91842073830794	0.889096136899703	0.912436570476555	0.893303802908406	0.871969477014564	0.921061721085228	0.452658869832801	0.915133872131849	0.855746967969004	0.936804948893021	0.873721856271699	0.882531676992232	0.846569382462208	0.877281206508265	0.92236908420882	0.820604985757966	0.818940017962402	0.889530495642238	0.923937835292215	0.643354342927941	0.841263594144072	0.805856435816826	0.762981863270626	0.582317009372521	0.872465229350392	0.770670493959601	0.874493389892946	0.279957694742635	0.681385916317683	0.664899500914604	0.824039347576288	0.745814012779733	0.787100917884622	0.902300454024716	0.854693592204079	0.822555245459705	0.902385436817735	0.831189249601955	0.92623475162641	0.874605337223773	0.871964111504523	0.748079180021136	0.879350703377997	0.849815935523969	0.563656144686367	1	0.682473855711382	0.822640156724293	0.577636759237204	0.881683750686046	0.841351190106349	0.697038802796599	0.831362361267993	0.782948745283446	0.879334488294288	0.894349635487478	0.786861703282754	0.157456380616786	0.802610619275676	0.894562052660953	0.842821830588486	0.745714642533892	0.889544691337462	0.865288481014557	0.836086531922202	0.87202455000978	0.840304821163732	0.835041906088628	0.64518915976259	0.866399285752397	0.837950381113617	0.829506875954181	0.761079507249319	0.842218333046072	0.848622697197285	0.711090211565827	0.746902875105694	0.096401863646446	0.812240386934057	0.874160011888929	0.813417550474748	0.738044762903793	0.768492891851691	0.671289555154473	0.833085460702973	0.292543308925633	0.792795869686649	0.900201556460167	0.664350296083111
GP1BB	0.625658938450293	0.724722438315866	0.667987738336359	0.677474018768786	0.685450572924461	0.428839543019048	0.706944859729135	0.68511392409958	0.593724462204426	0.600013248556389	0.641371987997736	0.639978745527531	0.562961492648959	0.635893949443349	0.550722065510325	0.767560409546847	0.452203901035159	0.688047018741316	0.596354740711132	0.701557334109135	0.632291988889981	0.732958735402677	0.69100804031709	0.572217629763429	0.64162459211705	0.692934813056473	0.648055517260407	0.769593293182748	0.676431098748334	0.775020891968445	0.74857451250777	0.771521636577313	0.627483018213854	0.735381290891114	0.55662717749498	0.601190519064013	0.735226173899605	0.699468425246082	0.776761378076706	0.749429700511762	0.442498059272924	0.712451469074114	0.679566376517768	0.669061723832223	0.716142438092005	0.714280259324463	0.687136250473623	0.695169730878365	0.665954372475137	0.717974909803781	0.661957610882472	0.678716854610078	0.773764866695424	0.682473855711382	1	0.51155454820235	0.75943532303503	0.572746121894017	0.64501808554442	0.700083273959823	0.471429925287976	0.778318442123477	0.636619191315577	0.662011177287284	0.600253986713782	0.497288100175027	0.551147627216253	0.72269329756871	0.47160163066496	0.673490846265225	0.720882946707698	0.626557068262155	0.730400514356091	0.65878299528131	0.662190066140282	0.694423598973868	0.583450519644553	0.708439157682388	0.766182128646388	0.754472241504537	0.423037082858976	0.498659791528565	0.723470031320418	0.641375566518329	0.695749664942472	0.541871615323119	0.467439374971696	0.650708447056774	0.668073721400687	0.52603973032949	0.685837251806858	0.772958314036972	0.684464021197125	0.475549722432301	0.722461167421508	0.716944086553043	0.541826922346658
S1PR2	0.828985029062961	0.75393732497465	0.778957691874567	0.759104217089445	0.510409530259682	0.79926524603646	0.793861923700318	0.779625932146651	0.850803303584182	0.809778328706378	0.813819081450935	0.82868551025807	0.85588046975752	0.835765594528317	0.339482116724344	0.766671849929572	0.850174286667318	0.806512199186582	0.830365973688817	0.808355826751185	0.825461705585491	0.762103690943805	0.82583579658738	0.774024823246675	0.726548643759414	0.762141028444745	0.802309730235197	0.52870108460802	0.809711872753272	0.623669444944496	0.679106884481408	0.425984003377668	0.786192156271489	0.616097150742175	0.772444194395854	0.148458898190098	0.557742663229696	0.449364944294227	0.656951364653389	0.588403662360958	0.758540053414275	0.786076176833912	0.73236540428557	0.766160963858871	0.812115405610401	0.757134455402075	0.816885010415353	0.74410718023839	0.812046115152813	0.617790843612898	0.780638368677691	0.754987531441036	0.396650304415786	0.822640156724293	0.51155454820235	1	0.398576136664238	0.789572426198046	0.755173050782974	0.574470448590735	0.787729569649305	0.664230174065442	0.839741603058253	0.772074189809662	0.753548450144354	0.05133148448924	0.745687142563204	0.775009626130698	0.818841411448197	0.638063536949166	0.815375078502699	0.8112857377177	0.778503602775407	0.783914570880859	0.726964122121104	0.660253253694519	0.537989012810281	0.769964161782865	0.761774210861692	0.658719857928884	0.739825954470781	0.842405302135621	0.734802452897362	0.697177605128056	0.654403514023705	-0.0349767084800024	0.782713691208848	0.821934314769245	0.728320899959998	0.711924011739611	0.70755073137475	0.61336228393115	0.788396587545132	0.227038765832971	0.676437601651867	0.828154717349325	0.604420393735292
IGF1R	0.509569045097919	0.666483885987424	0.639180716128892	0.599185865544961	0.665383030022828	0.270752361858406	0.597002452975947	0.630031511735113	0.467676108052162	0.472671715863647	0.562442519924201	0.522789277897284	0.432654992430413	0.505154292807298	0.601479488021698	0.720964135836099	0.276159144881421	0.590057809101424	0.444045471191162	0.635243637664873	0.545462682582328	0.675048980157684	0.59969782362314	0.458071797773271	0.514930995631627	0.594151064306697	0.585093996675598	0.795014201265774	0.553616909777337	0.787344377132979	0.73702833987377	0.855014438266965	0.524124102482437	0.776572851165806	0.430105584233885	0.728455144915587	0.725661346901083	0.752650915215152	0.786615358146927	0.718383968141984	0.264139971943665	0.630365706698723	0.649727817075278	0.614620653900546	0.659010328353809	0.697869344466983	0.616133581548834	0.639459034277306	0.561926309025937	0.706100642731205	0.550637939701559	0.628568743306757	0.792330576843444	0.577636759237204	0.75943532303503	0.398576136664238	1	0.463529562603643	0.561188975162235	0.731537526959729	0.370619666914865	0.771241903480025	0.520107291590486	0.590506460819753	0.469625197146168	0.614935646547908	0.437551126238579	0.628799355480545	0.304239046150892	0.667288933462674	0.63521694986436	0.529545630373821	0.682801848562656	0.537196300516763	0.640415284350857	0.629222984741721	0.627054367311889	0.676616387904195	0.730263541590423	0.751283796297653	0.304233938851547	0.334293059175571	0.627293881588428	0.548551440056327	0.72423379198324	0.723247688544561	0.328330537018605	0.557379076378752	0.592426366725312	0.418159841791961	0.640238177997872	0.72784787704372	0.616207751605103	0.613188771278488	0.647761013067269	0.603150000905846	0.490583710677821
ADAM23	0.926700660223369	0.884712445219229	0.858468571040162	0.844295273154079	0.470918082597306	0.843976460620153	0.909338649052974	0.836577490715821	0.909519475476322	0.84874858135681	0.869288628852968	0.80553143546274	0.864947362023299	0.874396584845757	0.248267768946069	0.854649928160204	0.852802589202984	0.89170400990205	0.809138878942167	0.837904214747262	0.843086997046999	0.857567896038475	0.855027443437314	0.851113489163613	0.782339330885564	0.873312385235106	0.881052444991703	0.446044192552386	0.752900740193602	0.741233944688533	0.645428699185093	0.44255657131131	0.915817637254151	0.713316624801833	0.90537068676609	0.0851800194192933	0.670266525213873	0.600221821735463	0.779046582357956	0.673656093150995	0.763197183501914	0.860967519929605	0.860664698399818	0.813386824884306	0.856204902818215	0.751492011926709	0.893127311837306	0.884883526163737	0.855210279086407	0.694741679498019	0.771896057245261	0.793277053381906	0.452488871597648	0.881683750686046	0.572746121894017	0.789572426198046	0.463529562603643	1	0.851480353843782	0.63449792923482	0.840862686136759	0.666798797035062	0.891367391391848	0.864862037839016	0.709498946500665	0.0428621200096304	0.779242257962577	0.823096458858607	0.829858422921358	0.718972556290679	0.853696028048271	0.868721438522498	0.776274412588215	0.834698067029435	0.809482377937816	0.751025615823093	0.658262615349215	0.819123122769319	0.756749608490677	0.745327490089979	0.819844593949707	0.852104367294726	0.784065367767147	0.625228560122854	0.657700740659764	0.0139992476091094	0.824706314413527	0.838885695887404	0.802126696622391	0.762005295989665	0.674418043189631	0.555952220406916	0.802777699825385	0.315461972328611	0.716867959235245	0.850476235092501	0.614575852553908
GRIN2B	0.899770383599417	0.908431247341258	0.902975214490638	0.778625648568999	0.611838325466913	0.775455047788063	0.878891879901472	0.909542325550461	0.868134606484798	0.819761832809815	0.805097447486899	0.797621510937515	0.84732439314373	0.877427700815261	0.382282830457217	0.85513737781334	0.791138085997925	0.867239604570803	0.810089460892954	0.898540584639327	0.884680191235064	0.883239902971991	0.866821009321563	0.802235665725592	0.756653860495245	0.839151119067565	0.831190882152509	0.547991785317807	0.744852699318115	0.801860120412407	0.709217061035987	0.563760927433055	0.883655397747133	0.722951294360609	0.842150001637359	0.234419731388499	0.71607334963247	0.68440366914548	0.824383747571963	0.727748741116255	0.710869117745502	0.8911481902313	0.892268216529616	0.869942849892078	0.877831881613184	0.817995381114287	0.891645468256902	0.879706555989084	0.869210088006067	0.755344277943123	0.781365100735783	0.763901702467191	0.513241138209509	0.841351190106349	0.64501808554442	0.755173050782974	0.561188975162235	0.851480353843782	1	0.721525757127929	0.803520357149371	0.753636608236965	0.881187299686397	0.859225153871318	0.729434208486347	0.155467508606014	0.778377993216739	0.855566885818435	0.776452372232927	0.821988917497064	0.893518485365141	0.8724274242316	0.811157183266772	0.82052407338946	0.809465806466885	0.74234478059854	0.693678370722799	0.853588587699159	0.811469828585184	0.798897249754514	0.730335005769937	0.77377224520186	0.843366732459954	0.679400173975921	0.721675233910827	0.137895170014613	0.784062113846703	0.861900461025221	0.781347779955811	0.834573924318459	0.719181152382744	0.604735922300703	0.865695164200221	0.398737277839181	0.779726267579952	0.843677237380733	0.59999608304784
SLC16A7	0.709559447800474	0.791861393806917	0.765978695902255	0.701637860695506	0.699038656936861	0.538316455736557	0.736950086545308	0.783112982473339	0.670886961343908	0.658191539712726	0.667068323172819	0.664441208587609	0.650445701038678	0.714552715194882	0.535752693244092	0.78868228935438	0.532956930566889	0.727298387610502	0.629195546149685	0.792493174806207	0.754739922553482	0.788382521698967	0.739451789342696	0.641954623062385	0.657837357712326	0.744286087575	0.704827484413964	0.683973257621797	0.637191327591486	0.803560721941262	0.753316199918179	0.741422204303612	0.701426558093109	0.758812005026999	0.632261121197954	0.504475078205843	0.767369504821174	0.713348304757845	0.817788243161299	0.746372972357051	0.522062090865686	0.779855459710435	0.781304515582505	0.750290445048658	0.789763830004956	0.777666407800268	0.768716058850715	0.768660950959654	0.729337896700092	0.722173277783182	0.701151811004147	0.722504983679659	0.628093828492142	0.697038802796599	0.700083273959823	0.574470448590735	0.731537526959729	0.63449792923482	0.721525757127929	1	0.596050867659249	0.74617893782896	0.723893072400695	0.726532682980197	0.629941647455483	0.496096253479701	0.652476054796632	0.737430278124991	0.536901536306995	0.738322381443257	0.798379094180703	0.739681410503172	0.74102153332988	0.702781533114524	0.713897199076397	0.681980859521379	0.727471945505504	0.772574437477068	0.77260254821998	0.790494434910466	0.524182153660638	0.550759640950613	0.767727016521698	0.664620760309056	0.756968035009657	0.45917241332243	0.544164877888853	0.698450479749926	0.701492280794574	0.647532563765862	0.677035378967903	0.661612337623886	0.768579708092713	0.59391121214343	0.740940458896407	0.734282663114086	0.56006739505388
ADORA1	0.900906823543913	0.80790806155774	0.813659625315473	0.766684307857622	0.454127774404913	0.861418080180667	0.852380078769397	0.813949289895481	0.898328857030157	0.809993741147371	0.803289641386798	0.787142844899483	0.85113782312355	0.85636183306871	0.233433225304522	0.794599335951115	0.880721357706524	0.85124394396857	0.804223382521644	0.807620602247075	0.849420802156128	0.811005402502894	0.837863818435419	0.814860457711012	0.765082658343083	0.820629568010842	0.794507420831114	0.388723876807177	0.714559231459537	0.648543575547361	0.600094382069884	0.37488355722035	0.868707872666972	0.604906809065971	0.885959686096296	0.00880077736275961	0.593389030587946	0.470241122711084	0.682229129310717	0.608682146375512	0.819366197416646	0.829542346452459	0.817961835529772	0.751037236275549	0.800070335721843	0.715304190005277	0.842036851491025	0.81792420069255	0.811144846496846	0.593681990864121	0.751226186489701	0.718671835367242	0.343536142945543	0.831362361267993	0.471429925287976	0.787729569649305	0.370619666914865	0.840862686136759	0.803520357149371	0.596050867659249	1	0.607175778235913	0.846603422358151	0.77718571575626	0.703659512584623	0.0017447246378275	0.741562605298904	0.765515527758712	0.810364739453496	0.672420940908577	0.812157936321423	0.856180128680047	0.712899564334868	0.855530318142626	0.724637709854373	0.66576534505701	0.598772999938769	0.752387160478288	0.705811893714738	0.674612645844663	0.848281299058207	0.842109958765796	0.745981914899935	0.625666488932111	0.595371236766813	-0.105469724686592	0.835112485727633	0.800045986968382	0.760028386567062	0.78709443352169	0.604595826210982	0.491415756112891	0.77650846852503	0.207438174170202	0.677336413646464	0.816070834328849	0.567319601910763
