""	PTPRZ1	NRCAM	CNTN1	CD81	GPC1	CD63	TNFRSF12A	SDC3	PTPRD	NLGN3	TNFRSF21	NRXN1	RPSA	MAG	LRP6	NGFR	NRXN2	DDR1	NLGN1	ROBO1	DAG1	NCAM2	NECTIN1	RAMP1	APLP1	SDC4	PLXNB2	FGFR2	NOTCH1	FGFR1	CAV1	FZD3	VLDLR	NOTCH2	CD151	DDR2	NT5E	LINGO1	APLP2	LRP1	PTPRA	F3	MYLK	NOTCH3	FZD6	NLGN2	LRP10	GFRA1	ITGA5	INSR	ITGA3	NCSTN	ITGB1	SLC16A1	THY1	ERBB4	FGFRL1	RACK1	GRM5	ITGA7	CD99L2	NCL	PILRB	GALR1	CD44	LIFR	ITGAV	PDGFRA	EPHB1	NPTXR	MET	CDH2	CHL1	EPHB2	GP1BB	SORT1	TFRC	AMFR	ATP1A3	PLXNA3	PLXNA1	CALCRL	PTPRF	RTN4RL2	TREM1	MCFD2	CNR1	DCBLD2	CANX	PTPRK	ITGB8	CHRM3	CD47	PLAUR	CADM1	RAMP2	NEO1	NRP2	CDH11	BMPR2	NECTIN2	LRP8	KLRC2	DIP2A	ACTR2	NRP1	PLXND1	LY96	TSPAN5	ABCA1	SCARB1	STX4	LAMP1	CD46	JMJD6	F2R	IGF2R	SMAP1	ENG	SORL1	ERAP1	HLA.DPA1	CXCR4	RXRA	LPP	RYK	TNFRSF1A	C1QBP	TNFRSF14	STAB1	TSPAN14	CD74	GPNMB	CD68
BMPR2	0.787239036009199	0.873365928010663	0.83555173067617	0.698580690227283	0.599956012294526	0.686051051429941	0.493993383865797	0.840971547600763	0.817705387721932	0.747432566680496	0.841426457125921	0.792102633900992	0.795702953373862	0.0362716482729515	0.936907159924301	0.648529565611165	0.783088045886507	0.69412243716712	0.845436153133917	0.953240573552922	0.947241204352606	0.792056930634277	0.867932570820885	0.721880593062253	0.625037007601971	0.511496875774046	0.747291515151038	-0.0767136993319103	0.892316141581202	0.855341526838238	0.592025536897773	0.939115506736961	0.897374520754929	0.739498772448368	0.493223642240838	0.676399569363881	0.560468975026287	0.760537544811862	0.856421517458571	0.825662117011661	0.972419966963436	0.494905866748223	0.602034547729184	0.591683742611707	0.894870195793514	0.911935020803431	0.787280158038422	0.783473914494111	0.493878889966848	0.681499102420564	0.579327200909023	0.781931521046593	0.751481080108583	0.794148039851346	0.574802337369672	0.784515484162572	0.695408042199613	0.731298820659522	0.753111119270487	0.817732305658013	0.759834197765729	0.908653063374697	0.83501908565751	0.804733282055829	0.591647761141204	0.936890054754151	0.725182601304303	0.810879951931804	0.744432024301301	0.823187495475661	0.553002134251855	0.892217097859997	0.779350088078667	0.934691257802681	0.83953726075547	0.87521481873702	0.646518506161986	0.218356488612033	0.778873613355532	0.75262309430904	0.784032665796789	0.675957821086769	0.933346208435836	0.848791375849866	0.374349748520707	0.662576796163987	0.804711780522904	0.475779274122803	0.723976683686278	0.889366943863564	0.803802586476696	0.806824510098306	0.915377972048383	0.461543662137366	0.828113728052351	0.686541884058627	0.918707601132728	0.531983688361561	0.919746863473042	1	0.792963956070091	0.912122431335057	0.708382683178473	0.974799031807405	0.837266556013586	0.600473751832267	0.515755409609969	0.459197258692693	0.877928040940043	0.769462577645385	0.572224718464704	0.755393732921525	0.809757943216721	0.925775610507531	0.70494553240439	0.773178549397004	0.757326775477072	0.847049259303356	0.658692933521539	0.740474721556355	0.543366124166319	0.44385360976676	0.62085017219041	0.859697734075878	0.870209698540324	0.912852699854912	0.678370730652885	0.766460409719286	0.423637588594512	-0.122175001131381	0.929457298109222	0.198927894573032	0.349851147165342	0.407939446822914
NECTIN2	0.354269587934779	0.823816108712563	0.486936431103876	0.950512797776094	0.896695326825799	0.946228885992685	0.878674602265569	0.477363045525074	0.416207466864647	0.359724043606684	0.741796754759857	0.353779139892189	0.913997733032706	0.131516952812197	0.664651047421981	0.628924620147672	0.371921161574028	0.828228400282188	0.451823836387891	0.88961495843825	0.805737421740271	0.373723415244179	0.634146525164933	0.653734747730274	0.45481652652366	0.850733551097395	0.945897281988854	0.103650241268016	0.7629819501365	0.866314174191171	0.86859975657479	0.883945164233078	0.790857948632859	0.939045848829655	0.877106889418138	0.867604025660654	0.847450185383232	0.354010075707487	0.954101520417219	0.825558667785936	0.854394338482636	0.685405427034382	0.843545867923807	0.834730380393084	0.889360830814907	0.63094366969462	0.946649122735638	0.374553530986408	0.732818375979296	0.366699468888119	0.828052491168581	0.939735452096162	0.921154319788169	0.817342864120452	0.820215317461358	0.35416321362472	0.941237630870483	0.864960856525087	0.31599729857425	0.610125450498383	0.909927682798328	0.88974026828905	0.932470133017335	0.378138695472172	0.898077407290908	0.779016576285896	0.898607739970959	0.39174362645675	0.380017596582164	0.523158033906725	0.856174549273274	0.613844345437997	0.359095247919271	0.780530815352418	0.513530679369475	0.7229286577164	0.758868920794789	0.575970564415861	0.356476863726525	0.847377445159288	0.927462103770308	0.824715923232911	0.771451259137482	0.560658489814823	0.537722762941876	0.832229134580398	0.447504371260176	0.785348838371877	0.833085004348754	0.885643627345383	0.801099286725157	0.379401444864388	0.940100590929094	0.72897214684059	0.909337448015129	0.320605155471239	0.728404968270545	0.814459215612457	0.667832084599824	0.792963956070091	1	0.782968117709847	0.311000578055426	0.752698444128361	0.941473696962768	0.860218287304808	0.860531294517059	0.819304231669646	0.939813426690755	0.925959587439028	0.751543222687891	0.889703998674474	0.95345845709846	0.865956910122297	0.757764119131751	0.912189589826826	0.876457487854122	0.789863081314777	0.905866470098159	0.550746861197558	0.759249597236602	0.762617706676045	0.737203031769081	0.913329205500659	0.923182768810512	0.90729389534827	0.954252262177278	0.930882195716966	0.667097436841461	0.0635185788700306	0.814315001192976	0.282685382866525	0.443234614827139	0.61969455758629
LRP8	0.75363401149549	0.949021047428186	0.849991754255724	0.726231823182259	0.698008549439391	0.664485522282584	0.513978712962676	0.822694065416873	0.779082543018684	0.747306909019877	0.929538279466021	0.758779709986916	0.736045817323963	0.13670924563003	0.939158356957296	0.522962012383411	0.75574376176792	0.842075192614713	0.825286581661344	0.904301295380063	0.933642068283709	0.775005448651173	0.879803694301882	0.811290255614673	0.683281023548202	0.481624474784252	0.798088356941282	-0.00520041891161713	0.963179527377714	0.707839270400276	0.542882118225463	0.92931455924286	0.750675509391792	0.735348552462511	0.569683577584831	0.56732483874478	0.50416813327498	0.746551543313943	0.812357995370742	0.645150137287675	0.91343150772135	0.30414345187388	0.749599362551923	0.496831120418069	0.929338431188276	0.898971182490685	0.79120382165519	0.748487126358087	0.33579213138204	0.59595570190195	0.736798476084148	0.729628156777494	0.669964703743447	0.597199227642364	0.735162390457591	0.763686263035985	0.728207878482974	0.597863463736735	0.719091078397452	0.877104576076311	0.849618043769666	0.901497614899536	0.823193501552682	0.76170975223286	0.602899322349183	0.90629388643129	0.818369750106783	0.767791321455567	0.747856010490439	0.833382174383626	0.525244694749097	0.91299951894643	0.745387622482589	0.908529000145579	0.812779061178468	0.917960118942421	0.449038314287461	0.284614349413291	0.744464030275312	0.591190639184431	0.831151984642651	0.799820097317923	0.761741925415054	0.760893916069023	0.142299311763791	0.533198392806004	0.782597498899548	0.646638094430098	0.576543221539805	0.931684668163417	0.885670876797278	0.764286126307909	0.878427060102873	0.319757260029114	0.761139129490432	0.660100417413158	0.903038595837182	0.661194217528856	0.897461489740052	0.912122431335057	0.782968117709847	1	0.675842564046493	0.921363510881034	0.800148296377423	0.533265478600534	0.604137071289135	0.396212281209005	0.88750300011912	0.764583388914153	0.407380759567531	0.635826251131126	0.770228756154842	0.813660052605131	0.519270074891403	0.699698602825207	0.63350851472591	0.671255216119186	0.630253938966571	0.757051962663531	0.406257944512724	0.428716500681477	0.7051249522155	0.778894535753707	0.808641253796347	0.838953750497086	0.709772545616055	0.783499231585032	0.266628284607131	-0.0831895856182878	0.94898795144067	0.244387815704278	0.288116485006773	0.203087755553109
KLRC2	0.958999301231594	0.585889225497366	0.931098979035556	0.201901811824918	0.0950916130226201	0.183166010510577	-0.0718112631383661	0.942379591759312	0.895591262625645	0.923339884886243	0.656114137890689	0.951529602220258	0.367628248682494	0.150400143700783	0.827697414237895	0.260198270483734	0.936952650837022	0.38680884324494	0.911061698101949	0.571028625076279	0.684953484840748	0.930189006593002	0.830308610549836	0.73463929818696	0.731145407280225	-0.0900544620909759	0.262981780963412	-0.00923242838367321	0.707302347291111	0.364457230934489	-0.026971341265826	0.538321822067449	0.500454270369498	0.174210627393874	-0.0362395717058711	0.0612182591716571	-0.0409208927671125	0.950267900725352	0.331431450674359	0.363077134893923	0.645178800699704	-0.0757131119918581	0.186114733340275	-0.0288973643001454	0.507350341531916	0.880822240827401	0.279578698967137	0.880656217512964	-0.103825940367841	0.71578881142264	0.133444029726612	0.235375476228756	0.153024858376029	0.281039855868628	0.173589331148346	0.936683134183622	0.156440210175697	0.272776853879991	0.958315555661416	0.771285345146803	0.370144592988971	0.542127734280621	0.368499819797607	0.906112502596045	-0.0131464188369618	0.669064218020277	0.244788832473527	0.961659955874148	0.866765927882388	0.836861414532062	-0.0653956962957879	0.840104634910812	0.958745261691752	0.718552295131702	0.871464032493071	0.698567186801298	0.10046941692611	-0.0184877554595392	0.959597188715111	0.218762260552118	0.28976683464198	0.269105467596983	0.593433592532202	0.867051158561337	-0.124078095802804	0.0865940173516622	0.822332754105733	0.0113612043204031	0.176009746995716	0.567636832819578	0.452754371455646	0.911426075400439	0.49129664512864	-0.121236194623355	0.290094503094277	0.932710334388942	0.73775511948768	0.0199229337246476	0.779062193013903	0.708382683178473	0.311000578055426	0.675842564046493	1	0.741393284711408	0.324155179484365	-0.0357693990702914	-0.0343603763677751	-0.124481384489089	0.451740263984698	0.214207638352179	0.00434553195083198	0.24696734306106	0.291161731289914	0.484642000494462	0.242414746199036	0.190340266926567	0.165999248137372	0.430254169108042	0.114148175229122	0.639021236908643	-0.0646301276780031	-0.0896025148879317	0.299799785006732	0.365956703542296	0.332678653845058	0.459329901541374	0.149310997886573	0.351329916337472	-0.132921947240094	-0.134307782623569	0.645066757016612	0.0831129925984891	0.0444619988308812	-0.125023204926591
DIP2A	0.822008671359732	0.873246967746033	0.863166350234399	0.650271247089794	0.567770468914028	0.622312963588663	0.429226496543977	0.870165086464834	0.859420782721525	0.785766813084322	0.845597225986295	0.828834286177603	0.734055958863465	0.0726797614835496	0.956301696684332	0.641812409023309	0.820656796329526	0.695747056815889	0.880901044286316	0.914609477938509	0.952442888867133	0.829346579179976	0.877779962274594	0.733513001196761	0.668870107394425	0.446435019592047	0.727196493771532	-0.0458227142898756	0.905819873766755	0.795238967500474	0.514053822958227	0.913565639696556	0.856550055951887	0.686459772125512	0.441623469064749	0.598153986301779	0.489433773260349	0.787671644774913	0.808714386096276	0.76297895664072	0.946527157134843	0.408504715820537	0.598723381025723	0.507540893816719	0.877810005443757	0.933340904214287	0.759534794472097	0.820136131464852	0.409550493538418	0.724347205198242	0.566624023651481	0.726632404397704	0.687701885898355	0.729720020333534	0.553716418468892	0.823806793853308	0.643719529882177	0.657906081226331	0.7890557847728	0.864452696039052	0.751520883226463	0.881689909774072	0.808417936499083	0.850960219652094	0.537285713549396	0.935324025027066	0.697993324511342	0.840090315999614	0.775030426948434	0.853424029795946	0.486583321958247	0.918085839716773	0.821708555559136	0.923819645126258	0.860765429369832	0.893188099717414	0.561938763547441	0.191831043606227	0.814276947029482	0.688425247200453	0.750913888143325	0.659545507635307	0.897575790855095	0.841607919038355	0.289961582604433	0.583151629142276	0.842929948270158	0.449800058338106	0.652022574633678	0.897791673521951	0.798863876157023	0.853850633683768	0.881760268392924	0.385198606623888	0.764205402688589	0.711116229448862	0.917855557546484	0.504673193229413	0.938424191341452	0.974799031807405	0.752698444128361	0.921363510881034	0.741393284711408	1	0.788782482952111	0.527614766676091	0.476240986431176	0.376160692939239	0.856498796476964	0.728423855051267	0.481910140263104	0.685230911351533	0.76453909407717	0.897510989687736	0.632027585021012	0.707429000126233	0.691240745371835	0.781869836518943	0.614758742033139	0.795611961491357	0.461650933199021	0.39423456710027	0.619105401689829	0.815693119639514	0.829242632799032	0.872141441370755	0.631664225211791	0.719521735171988	0.343124433072481	-0.0922066145547113	0.94520263051293	0.228320074838354	0.336763057286922	0.326975384681475
ACTR2	0.386575244955992	0.825223835801326	0.51255150918463	0.916641466458903	0.857277361641567	0.917991921441172	0.851562310084351	0.49591008028501	0.434795445563201	0.365875674724262	0.720955475925756	0.388602866660166	0.945360074117137	-0.0282792209638592	0.68790765825703	0.607772433198608	0.400577075250136	0.762419620215927	0.47233531829279	0.922591313902309	0.812626664617456	0.398439052570447	0.633482784140605	0.564920340682722	0.369736629419215	0.870051611262688	0.919961756380692	-0.0781570987772937	0.784541889149186	0.938260410606476	0.906854692364851	0.909697177110331	0.839670839958937	0.961763982598005	0.828664207666794	0.925662526325261	0.885600063928348	0.377803140589365	0.983772206309057	0.891318231592316	0.908422865262042	0.726808172926542	0.78578345237257	0.848567319832307	0.915629958184184	0.653094212894423	0.934157386298646	0.394413382119849	0.780821156917037	0.334908772440734	0.825844912265602	0.953573025124619	0.962656044806786	0.883218693735297	0.790156321940299	0.387242938669372	0.92675548104763	0.89337350032765	0.348913854727396	0.598741754528768	0.887457670892417	0.95354351131554	0.944682993546631	0.395683833954763	0.900427879165631	0.784541881832769	0.881805091027984	0.431759702283299	0.400248718985623	0.522350688641875	0.892287789844659	0.613427253352436	0.374267410394027	0.837239451367273	0.519325092241809	0.688676034286903	0.836357614381084	0.410731901708587	0.379450264539317	0.888312817598328	0.939359845264202	0.79254493207778	0.822885940547768	0.603250792229146	0.594931892436347	0.902591651956766	0.441397693935615	0.765071445403318	0.907279993777155	0.867710769914083	0.782363694113464	0.403877568591198	0.939850364373543	0.766645636445771	0.948264502501486	0.298109733601172	0.741480318861062	0.820088538185332	0.662082209590177	0.837266556013586	0.941473696962768	0.800148296377423	0.324155179484365	0.788782482952111	1	0.891095047170335	0.82968799004389	0.80083654622649	0.937064920674696	0.921243400032657	0.811026988299567	0.920460622764257	0.972606932623581	0.910489348696049	0.826061732387253	0.937988348296723	0.94183023032756	0.878479483184622	0.872674948310392	0.501212707344793	0.835422762812296	0.766319992417732	0.667210490013655	0.962482684023767	0.975005217334801	0.973066925850825	0.924726946198432	0.954638556155627	0.725698257871023	-0.0396787017113597	0.835643221626367	0.245756591095585	0.446937009702253	0.668313310984768
NRP1	0.0223483027458317	0.609609457807133	0.143111250289809	0.88251915893436	0.844667827921861	0.877652355269525	0.905772952866113	0.134638565843378	0.0864544021909977	0.00119068195615471	0.452413659349924	0.020444452566067	0.845025445593917	-0.104998560044075	0.372316149544675	0.529592410087349	0.0331143207453913	0.600101752407361	0.109967956663671	0.753966976800232	0.553373909372677	0.0329077497839837	0.304569102072143	0.291024354707199	0.0678502684411676	0.957929101661526	0.832111784004853	-0.0753563595677334	0.509796516242855	0.873569762847387	0.981569471537922	0.724520327302833	0.679766428531144	0.940078164143192	0.863200454044328	0.955641757826031	0.976621163589125	0.0137898039761966	0.903393775444799	0.831446321497346	0.682919518715603	0.888351707708375	0.678991357483975	0.971921950486024	0.725454364254024	0.332396173801768	0.841866495389482	0.0495501260107121	0.932602946046363	0.062962448753403	0.747475143524024	0.900333323928929	0.968231004733917	0.822839754846624	0.719953764562054	0.0165471741194718	0.895612368987527	0.835104634809417	-0.00873203925658477	0.295893752650009	0.744908175756773	0.748101715235764	0.826993264449019	0.0457615416855215	0.95899916647894	0.524983110203992	0.807703245045691	0.0759730151861567	0.0463078321311325	0.204910425802092	0.977035796875315	0.280573748632058	0.00762087016369483	0.56608474119601	0.186102528184606	0.406932756488041	0.879096556304133	0.44059234417728	0.0121255922263067	0.867402812458757	0.856789217343361	0.696095686593517	0.634947076775157	0.312951798086048	0.765261858002203	0.884655236203785	0.116025720323903	0.755713134648774	0.854336557860148	0.647955782218118	0.629762888567576	0.0434414744176397	0.770662563896542	0.908498946854946	0.865832217662727	-0.0548794636239214	0.463144599333606	0.825057759802878	0.365921672023344	0.600473751832267	0.860218287304808	0.533265478600534	-0.0357693990702914	0.527614766676091	0.891095047170335	1	0.867255245631724	0.879180874045872	0.789989139269485	0.864293552160002	0.859711048154922	0.872012964378118	0.876202001066355	0.771241995224919	0.743604072085132	0.94622060940891	0.930777824379907	0.731691915365328	0.902723465423225	0.227230505802265	0.892222960088847	0.845249357365401	0.548483735237599	0.832669951652635	0.893875217953905	0.819529050370857	0.894029497004894	0.815371906320953	0.800168545500348	0.0272199644821462	0.601679241022082	0.229570442581096	0.454364256156904	0.79619621834641
PLXND1	0.0129407779091725	0.719460325383883	0.177905137897799	0.920731652376184	0.967961343643037	0.866286146914045	0.910108780933776	0.143137837635702	0.0700986489729792	0.0297580273330144	0.582258678266186	0.00521289012638639	0.752934653011217	0.0874187130434356	0.394950448849434	0.451919492477755	0.023555149641015	0.816151082102433	0.115010443135981	0.689056186415517	0.57241847490977	0.0332598474232963	0.35211606126436	0.466993311086699	0.196067122519144	0.872078364157823	0.908943443586167	0.10022441525944	0.581258490777204	0.671238202113768	0.871609563532417	0.732692128124685	0.51097491613506	0.915838055747049	0.954961074829046	0.800334442901338	0.839472653452537	0.015821845246397	0.841566732426353	0.594913067477648	0.626911042967307	0.592508806917777	0.875845445426928	0.833059060473704	0.775545011244353	0.335572131925969	0.869823645635738	0.0431116365694863	0.674729984697147	0.0547863961525304	0.918492172905818	0.833684062943635	0.836797658956215	0.591070155059017	0.921461634179175	0.0109365659620839	0.936284355196494	0.668748060937733	-0.0337545811008128	0.40751767606266	0.856991808435031	0.732829116517351	0.824850702980046	0.0359698714062208	0.937078959141513	0.535065904775942	0.926267367231239	0.0440533242251501	0.0566358100975853	0.262553416867133	0.884268650879466	0.346256897122723	0.00367246699324272	0.511148091850703	0.17311702166433	0.518347825898781	0.606635787285787	0.588651538884434	-2.5807793881631e-05	0.665705827480843	0.897725772288204	0.861495960453112	0.455755139572869	0.197239776999757	0.4143347589324	0.729090173358233	0.144717220603952	0.937638791144989	0.684096024688061	0.715274793431639	0.758333090020072	0.0274090281615474	0.754520956118803	0.683405433212212	0.791379864419621	-0.0394658557814656	0.454624496576573	0.94914268741036	0.388969307854783	0.515755409609969	0.860531294517059	0.604137071289135	-0.0343603763677751	0.476240986431176	0.82968799004389	0.867255245631724	1	0.811573134527584	0.808099931932584	0.870390879108257	0.645634412210495	0.721588265658102	0.833633926656108	0.649222760478094	0.528459536544067	0.835084767144216	0.767738629214987	0.529260449422946	0.868854794484827	0.30769684925728	0.710836726233683	0.817870264680796	0.673926529655622	0.757522926120409	0.8049228809257	0.724421236160248	0.935553647844996	0.833311396317034	0.607869446290448	0.117564655530099	0.63152580528718	0.317602668737377	0.398360584476916	0.517967024467352
LY96	-0.102865995511864	0.454598069136181	0.0417936669291114	0.86299551777705	0.786822631124274	0.930101443186789	0.939899419162381	0.028101022779834	-0.0289221074143413	-0.0629044315580713	0.379762489594015	-0.0965171581396181	0.824530540257547	0.100265458900481	0.238426721439587	0.503667391549752	-0.0677663764757528	0.563715559317288	-0.00963364456034135	0.629930675751948	0.441104961560732	-0.0715078332666256	0.223803644095335	0.284146582161917	0.127751104931074	0.904754154905575	0.789346161307977	0.151020791834086	0.377524244150303	0.761341781224987	0.902768816987439	0.595494852692798	0.631226522900397	0.847261959956163	0.891364367840289	0.898162645721353	0.884895186608124	-0.0692361055262585	0.795168047065923	0.758240331577456	0.560563557463911	0.807760110198917	0.635808259468911	0.884629357126188	0.611744490937013	0.204128298486463	0.807229267147872	-0.0767747991048566	0.858061638869422	-0.0373065267971602	0.649293358634714	0.883605323919383	0.85910181336779	0.781327801699929	0.648383855524636	-0.0899318963443629	0.840646432954612	0.873510149325491	-0.134464089654451	0.175672637229965	0.657068763778336	0.6225497260525	0.756628712397869	-0.0752386446512805	0.863386625112989	0.408378315691527	0.693270381495874	-0.0454839947521034	-0.0197594954980847	0.0869711411907857	0.885390105899232	0.146845237122305	-0.0960073341340638	0.450962361086819	0.125980995839162	0.322166705444838	0.837570076353061	0.643195789903667	-0.0889597017071403	0.836967041948621	0.745414033668929	0.570881106738808	0.559409640764748	0.236951923120236	0.723241008146608	0.901566364187753	0.0102900176431639	0.656161003811865	0.86692878118208	0.550564747006245	0.46736125781494	-0.0731545387499658	0.720498427025436	0.878219970030681	0.819713809420892	-0.102081466510763	0.400718892912519	0.680741581982043	0.243411962803589	0.459197258692693	0.819304231669646	0.396212281209005	-0.124481384489089	0.376160692939239	0.80083654622649	0.879180874045872	0.811573134527584	1	0.663982034670841	0.786830074828906	0.900420384615399	0.872655663688298	0.845387386945729	0.674583577451057	0.807006275135819	0.814175309464158	0.851611164004841	0.71283303028775	0.830898610355527	0.184614429575389	0.90189801306035	0.855091788711457	0.555614448279618	0.771961794428225	0.747453588447869	0.729486425179452	0.876108389231946	0.796568229607042	0.885598759572823	0.147936890044199	0.447390630107623	0.218193275635222	0.480017623669077	0.834534383299125
TSPAN5	0.526758318246574	0.927360620529128	0.637318920037249	0.901642636027935	0.865593849381676	0.856794914604532	0.765826848465816	0.631471632801512	0.570874803062261	0.515218103649856	0.838547092223055	0.522443370291355	0.866872188891325	0.0865689911347836	0.799944514073127	0.65083610730421	0.529358147549719	0.867261386241102	0.612482931161701	0.941073038988056	0.902667030683985	0.535369995398957	0.732876282686802	0.731525807542846	0.522661555490151	0.756697719099891	0.928252277381324	0.0219391059063872	0.867856831526346	0.856597069678949	0.792396994406489	0.94955013251851	0.793491449457513	0.909359649213637	0.78329180556126	0.799324628495667	0.767714332864926	0.504754191097784	0.953094863381955	0.800473376442435	0.92989590851079	0.585120360387236	0.842824330835367	0.751439915519861	0.952750295250177	0.762229845576302	0.934088005383764	0.545723181597018	0.627282474462051	0.48392099123233	0.837479287406043	0.89158677915012	0.884528214226809	0.773030490524854	0.834345604466322	0.520467777731491	0.907350552272293	0.774463602156097	0.475446882280609	0.750513478095584	0.920125217239625	0.939465998341845	0.927155376804746	0.545455948778865	0.846109711870998	0.888158481834559	0.926437602384758	0.551216514328029	0.510956453299884	0.681487400665106	0.785525814760998	0.768383132859441	0.518864124980036	0.854925591107525	0.629502342519916	0.837113779803225	0.677961368080607	0.419106876504714	0.508457375272415	0.776312528835687	0.936544653204779	0.873940014684173	0.804181541591544	0.64754156818633	0.428344439763204	0.747518724764252	0.614975357525627	0.778710995235814	0.763186310862688	0.936873519098239	0.897861918160522	0.539420648497716	0.953156073161946	0.607317231937624	0.879583411382317	0.435548646199561	0.802950720443175	0.813203560929843	0.795469226569323	0.877928040940043	0.939813426690755	0.88750300011912	0.451740263984698	0.856498796476964	0.937064920674696	0.789989139269485	0.808099931932584	0.663982034670841	1	0.915805919262528	0.621915565685852	0.816479907466395	0.922513461438363	0.884108805864313	0.680580745509061	0.889735252091518	0.82823758808941	0.767576253125947	0.840555869041382	0.652249916859864	0.652358361033202	0.657887498905074	0.725175899562534	0.899637692215067	0.935673274688151	0.920688626482228	0.896631280456536	0.899205128958426	0.522744877371401	-0.0433486314298437	0.91041332125796	0.26729660799078	0.37599012280533	0.478814417368504
ABCA1	0.30665445892078	0.835897258120691	0.408044682490175	0.884845231489544	0.882932675684029	0.879642445890975	0.826088416457544	0.407864284451816	0.371811414597432	0.27322458906351	0.696333974794617	0.300746587850968	0.811644452955865	-0.00636593427333122	0.631427996349953	0.687544060637891	0.299160856012676	0.804068148482108	0.409670141684197	0.853515808855268	0.78490507228867	0.308746647974553	0.54729486239315	0.545143729360593	0.316445395319627	0.805602390861177	0.918728567654638	-0.0213415308363786	0.70699272355564	0.832985924596239	0.857951055123196	0.898530697413844	0.748150001480037	0.929763802450541	0.837897867901695	0.873598436968013	0.808526653642029	0.261029117005136	0.939003724461539	0.784292480876733	0.835730691553798	0.64340579221427	0.833929845797583	0.831562978643531	0.894593748016467	0.580528196127316	0.945470226374013	0.357690465312215	0.696579243189875	0.350665818988499	0.834318757559365	0.922384710410846	0.912209475639488	0.796650130788306	0.811657808945961	0.293421242988629	0.941829516185957	0.766024980456113	0.248274223547715	0.586649593047173	0.877436511548951	0.84641186018032	0.922832637764962	0.347043173834296	0.89284201933137	0.790170649709341	0.925670996142279	0.327033686851625	0.279556970809048	0.487979527746559	0.841761997315514	0.597352302933554	0.295725242617944	0.702437460519837	0.4398500609206	0.707417099151585	0.722562609663376	0.41641372205932	0.278185962803595	0.833536953612859	0.931346939933866	0.871437560182217	0.754674709497562	0.445303087799644	0.477676054245772	0.833971682076733	0.444079599300877	0.812022036858061	0.824618123088166	0.863700824942303	0.845100993087929	0.33200573268958	0.914155022737362	0.691861150102764	0.940369441029866	0.199221656645275	0.664362206692572	0.8438516444096	0.657892833221456	0.769462577645385	0.925959587439028	0.764583388914153	0.214207638352179	0.728423855051267	0.921243400032657	0.864293552160002	0.870390879108257	0.786830074828906	0.915805919262528	1	0.74806526115594	0.820544580626226	0.935836201253424	0.874593389758157	0.718991206941167	0.926962186106444	0.886603278542789	0.753477137871659	0.883447110660067	0.564851757049076	0.76248807723791	0.766863556640688	0.759099625358872	0.909281006618538	0.929915579417895	0.881443143051854	0.913867351856158	0.851452513610678	0.668292882515388	0.067591946590166	0.813853219527681	0.345755171187958	0.524184447229698	0.595739115962879
SCARB1	0.036526866239898	0.408021723071195	0.130691484886954	0.738561072479965	0.614504243772892	0.838857957585973	0.792630341782732	0.136967163127353	0.0940484790453278	0.0360782115484087	0.341556156822396	0.0480171960469211	0.822206538344097	-0.0426012826563505	0.312977354008326	0.583180829732004	0.0690543317810475	0.40196359788729	0.108875589320807	0.677043361293066	0.48293589883138	0.0623085691388547	0.282259337722815	0.186295262591527	0.101442551908962	0.82610996171806	0.677493957990211	-0.0297124897372949	0.380943076206473	0.864640973547868	0.865221930120034	0.617275720601449	0.775915246582578	0.789360739173747	0.699398073291023	0.929368224529994	0.853019430190931	0.0560591148285072	0.79707345284465	0.882802862611598	0.628019027373369	0.881781820209417	0.453981255845102	0.871985223309115	0.586190748993684	0.292438926959963	0.749328975515366	0.0536126789139433	0.905359338942378	0.0844690390166009	0.487333160077463	0.868814081707922	0.869314058488542	0.909009703762651	0.444692147841798	0.051068879493081	0.730240034002074	0.910697052875554	0.0179241191633381	0.18140462221601	0.551342455304546	0.650585007401213	0.747747438849596	0.0613357911295311	0.764156643562064	0.454809000339921	0.573740861572871	0.10398629193602	0.0951380996548413	0.14905596711697	0.82706818063801	0.194678208748796	0.0399553978923705	0.542687934313769	0.227229497792248	0.308909053380687	0.94916113889825	0.428392727292929	0.0496911614690835	0.935111683247951	0.682639572288559	0.427293404196766	0.717881169689277	0.37861023062819	0.832055915713683	0.953620076532416	0.0944973705587096	0.46117623565449	0.948231315887873	0.525030400159774	0.39768201137982	0.0699640387914915	0.726579238310675	0.902439596847685	0.855435072038073	-0.00790414161609838	0.461408058446843	0.535086395025627	0.304351027852615	0.572224718464704	0.751543222687891	0.407380759567531	0.00434553195083198	0.481910140263104	0.811026988299567	0.859711048154922	0.645634412210495	0.900420384615399	0.621915565685852	0.74806526115594	1	0.913443603530571	0.834884652798431	0.769973083527543	0.921679751279063	0.825259433151639	0.925806792126723	0.865029825102401	0.760097964657572	0.21555828195347	0.958143706070821	0.765624086879556	0.438249788843916	0.810685728970845	0.791860488051748	0.791518933983528	0.753201873040005	0.733774073300131	0.940747237871932	0.0745059453638744	0.477082841930596	0.167728364760583	0.505004905021616	0.912950506351738
