""	CD68	ITGB2	CD4	TLR4	CD93	TREM2	LRP1	PLXDC2	HLA.DPB1	TLR1	PTPRC	TLR6	CCR1	ITGAM	CD33	APLP2	CD44	CD74	ITGB1	C3AR1	LAIR1	PTGER4	ITGAX	CD81	SORL1	ABCA1	TNFRSF1B	HAVCR2	TLR2	NRP1	TFRC	CD163	CD46	CD47	CR1	FPR1	C1QBP	MERTK	ALOX5	ITGAV	ADORA3	SCARB1	MRC2	PLAUR	SDC2	C5AR1	TSPAN15	TMIGD3	TNFRSF1A	ITGA4	IL6R	TLR7	TNFRSF11B	AXL	STAB1	NOTCH1	SORT1	RHBDF2	NOTCH2	SIRPA	RIPK1	PECAM1	CD180	GPNMB	ENG	ADCY7	TNFRSF12A	CCR5	CD226	P2RY12	SLC1A5	UNC5B	SDC3	ADRB2	VSIR	TNFRSF14	TNFRSF21	ITGB5	LILRB1	ASGR1	NRP2	SEMA4C	PTPRJ	LILRB2	TRPM2	SCARF1	IGF2R	CD63	S1PR1	CANX	ITGA6	ITGAL	LPP	FCGR2B	LRP10	ST14	NCSTN	RXRA	TSPAN14	CD40	IL2RA	SPN	KCNQ3	ADGRE2	CD300LF	EDNRB	ITGA5	INSR	CLEC12A	FZD2	SIGIRR	SIGLEC1	CD82	TREM1	FPR3	TNFRSF10B	CD9	PLXNB2	CADM1	KCNQ1	STX4	ATP5F1B	PLXND1	PLD2	AMFR	PLD1	CD69	CD72	EPHB2	SMAP1	FZD5	GPR84	FZD1	CXCR4	THBD	RYK	JMJD6	PILRA	TRADD	STX3	RACK1	ADGRE5	MCFD2	SELL	CCRL2	SIGLEC10	SLC16A1	IL2RG	LAMP1	RPSA	ERAP1	PTPRA	PILRB	CD99L2	NCL	CLEC2D	BTN3A3	BTN3A2
SMAP1	0.719973133601422	0.896218102813053	0.794566509136356	0.531059582446685	0.397605866422666	0.799005792455512	0.697469868486858	0.75659655514399	0.55495095321306	0.767457204707216	0.909088333002653	0.55980129608993	0.84696386498243	0.816100586525724	0.861905258528095	0.873889662524416	0.667863065733039	0.600974989201556	0.884715318918316	0.68952507702404	0.825544204207747	0.654760584112898	0.598591202331521	0.828743489627845	0.648548576935122	0.536634881028806	0.696693407410706	0.82421584836205	0.72670567282786	0.741021614707227	0.614843763930396	0.733952557478511	0.775862769399088	0.860102586076586	0.357008906176203	0.770813581830538	0.781186935195032	0.511820678265507	0.91263649311072	0.706842657049109	0.598413342776965	0.628251153086405	0.560674764434187	0.768257832555789	0.732175496526679	0.562836053068939	0.722368176607329	0.589742935252167	0.875234853303062	0.594627251442537	0.764281521560757	0.553848950915873	0.517653083482507	0.535573204826237	0.518972554929611	0.684905551767212	0.809936114921194	0.648911905583804	0.71470311360519	0.868462872947774	0.873352470420251	0.478831955487147	0.80037376014997	0.511004022646264	0.800674663565518	0.662097175448349	0.676679883737226	0.724552105445573	0.731418779130486	0.3550676093081	0.846453620736911	0.640102720819573	0.333250485853803	0.551749422247056	0.731289406046285	0.614876911540871	0.654430534742704	0.509860620389402	0.773675905945468	0.582435089097869	0.619893458228414	0.649502408392032	0.671593072820046	0.534306124066059	0.713900357579615	0.548723441269083	0.62412544898964	0.895242095097611	0.748589343090493	0.896300668225265	0.695626319058359	0.678548662888624	0.712012908787022	0.413567039216382	0.850726222167725	0.591540590405066	0.833947660721812	0.682884021934353	0.674418746433792	0.588243375590569	0.31238053504804	0.592622369393228	0.19496739409051	0.600027951120348	0.716484801459288	0.650908063628938	0.665164247185381	0.521928279645099	0.447605430805234	0.589305938495274	0.816865445754685	0.246787003578861	0.752144147656377	0.682905419031134	0.492007578449319	0.684906127922933	0.642294785247508	0.716949894306152	0.578636594997381	0.770547808630229	0.789746040880415	0.802780656462623	0.461269785799134	0.758059640215217	0.634608988326094	0.569683934905957	0.502478883579713	0.49312309592679	0.647330760990157	1	0.544163266356226	0.647449290175373	0.713658172845584	0.473494347097939	0.660806855940533	0.781954871928885	0.861440317863299	0.580073103157956	0.906025120990845	0.717083368905247	0.921737124230469	0.79070873907255	0.925184260313888	0.649044834909379	0.678343269405573	0.838469738304267	0.770620259942382	0.527486479536698	0.750548257860791	0.834823219021724	0.732549656684942	0.906515940782201	0.509027320889692	0.800141282459132	0.851777425252975	0.21058718253568	0.604216593438947	0.8176975342927
FZD5	0.406466853101219	0.627801457442816	0.552789977894423	0.362413363790828	0.70902336154913	0.277979397381399	0.471401956182487	0.461431968957452	0.205776785448706	0.566267711456805	0.566401335074264	0.652272433547697	0.537196359089541	0.718124199986446	0.6220209566435	0.555309004251838	0.784072192259229	0.374528003035882	0.483067896013239	0.309999840840203	0.555753066893306	0.164092945215877	0.209009646346832	0.301524421675614	0.207915909083105	0.321509199689662	0.363266940827278	0.328249563653323	0.455104981386016	0.658268352429151	0.195678408737499	0.525794024452261	0.599004103172427	0.755165360343409	0.249466625109776	0.182397811599907	0.602176785584312	0.254659575187395	0.595989496677051	0.413896216336559	0.140030416610441	0.437942104555034	0.619275953568967	0.345579384434022	0.32812234269462	0.16573742274937	0.416745927173521	-0.00985842502758409	0.592922529067833	0.750877753160022	0.670368936768903	0.331652020644735	-0.0757734848206023	0.357265551648282	0.539930166278848	0.631239056038695	0.52389739831741	0.30179091178068	0.686270158233571	0.618266807510382	0.541956985817027	0.303625144243865	0.699041907008421	0.266397660612531	0.635386618791654	0.623241187246586	0.454539793810912	0.678149299777059	0.403952262722312	-0.219828625695218	0.586103186892854	0.464026295003464	0.332949527020944	-0.00303429728623859	0.417617838468856	0.532349362482813	0.484229235420112	0.655866207908482	0.653988163175347	0.670552354313636	0.248904421122383	0.408844137811055	0.668892416349857	0.611039327217817	0.438445119719927	0.532761217173255	0.54528063382771	0.390682044418631	0.411753202483854	0.72144369755588	0.410201853777892	0.556372575305565	0.626033515411728	0.61239455306873	0.506997345931793	0.751743094252348	0.627251154788855	0.777429021238594	0.316806169808211	0.193014149864917	0.235748718705492	0.572898516204674	0.347476794808751	0.600450539594469	0.423963040499871	0.367590373151548	0.772795569544261	0.56192273314506	0.489458269974722	0.713852030628178	0.564494349353552	0.469614870653583	0.538915400761531	0.487995005227759	0.62539943346163	0.209637641912127	0.452062412934474	0.766789359803988	0.456726335782287	0.454605572304849	0.396459818487596	0.66372678136999	0.660142608081631	0.532890319453709	0.653155635954092	0.0908442829348126	-0.0176312473243806	0.144077857490924	0.707297332279436	0.544163266356226	1	0.116296761111467	0.491766975181847	0.123513405519709	0.374692396351997	0.460694650419239	0.407407092001137	0.0342091933379756	0.503192885856243	0.573051863285997	0.584205279133926	0.63659381279452	0.62282510149517	0.337855003662639	0.178662821780266	0.421530077063145	0.67194542631214	0.427836164641322	0.489421956969638	0.620657220292874	0.739664071049892	0.60123268637152	0.583467893265386	0.660352322956174	0.640904850459149	0.411486781584385	0.348574601792872	0.472862609206795
GPR84	0.562596484673388	0.546464068382264	0.620805786474614	0.521933922732381	-0.0134026907308517	0.765766032430444	0.591498651933546	0.689796283504684	0.2865420486732	0.543929625995341	0.61413428827808	0.281154734504529	0.754563265391894	0.435430989585804	0.541531663390265	0.698344280761535	0.169699639136893	0.338308545228227	0.699638293951572	0.683344996416421	0.692431041370689	0.874271602059285	0.651420433921795	0.757137493586851	0.755619004118289	0.573986262581062	0.70784907791979	0.840082418227472	0.698030019826362	0.575249300469709	0.801071992242893	0.608318212120134	0.496876833132888	0.413446600368165	0.326783788992045	0.885961890835073	0.33895451139062	0.682200737721983	0.630061063192301	0.671079327920456	0.751758662892634	0.553616994716229	0.16727122653921	0.813397103448772	0.695409455747555	0.721495665736998	0.699301112346205	0.841901102935549	0.661738282471675	0.0437183624276145	0.502632335678662	0.519019886130179	0.849424057976752	0.28442240031558	0.469473723168755	0.621768138850085	0.637994700846925	0.733402930318144	0.302064990579115	0.588008595821423	0.665799408425562	0.347503941209563	0.398751171526419	0.396109222662489	0.58979517256068	0.517327343674605	0.434992977427281	0.32412328595587	0.491509749021696	0.699947333883686	0.509069669045955	0.381398889598736	0.158689330961235	0.832556582586305	0.543504326095966	0.313407914620795	0.485076197697012	0.205004509061464	0.537604403235769	0.0379374599954335	0.808689920869148	0.613074306796915	0.426609889970024	0.129549042202222	0.671128577179009	0.368463508874233	0.461349545520864	0.718318375389472	0.716845514534376	0.549087181971889	0.584661639534744	0.338308976303365	0.455739043781141	-0.184654208602165	0.617430049336476	0.114126135321169	0.503053548949952	0.284907873548314	0.720564250678491	0.535321285929498	0.185580840352145	0.19199654806181	0.0539828069002213	0.44672889803077	0.531801051757904	0.638079645810929	0.225491545376423	0.167680606037894	-0.113726867381935	0.129565817223476	0.395942528563831	-0.0163101531646379	0.567364611413561	0.435249494956092	0.161983827481907	0.877643852974644	0.361792141514448	0.350488047172051	0.292199343293972	0.607226609301187	0.810626204683786	0.345698480648667	0.170936817293651	0.589256517741576	0.227915507766523	0.822489213953435	0.854367533424454	0.391921484392808	0.36282026564724	0.647449290175373	0.116296761111467	1	0.585659870936113	0.515730930437682	0.590014172737308	0.629021005021033	0.845027629599495	0.742746091328437	0.619236406007538	0.502922129881437	0.527820216402004	0.480039100736966	0.588517979882466	0.404784968475617	0.838718273261573	0.680374857889694	0.438337139619073	0.148987732755904	0.598673676560436	0.380209363421014	0.340307549521556	0.59977426709916	0.390809714613728	0.470169352791121	0.474039645235133	0.0330104980754434	0.528511834931361	0.673544738926388
FZD1	0.626351800918139	0.689135192638622	0.756839401678468	0.660633478033698	0.446901317859178	0.703007026047336	0.734050249858859	0.797728753836158	0.446723870512799	0.711070541285302	0.716796629851387	0.601202809456791	0.741253419205348	0.586613345407645	0.675112149543717	0.704124333941365	0.538851152510252	0.610403117043928	0.779659852787108	0.71569005846596	0.75657623863157	0.685013054987522	0.543368268745995	0.715157806798506	0.705960446355732	0.626209014119618	0.693623787317454	0.737196133617816	0.7490377177397	0.714505429690154	0.594653206539985	0.707080201722068	0.783795898928034	0.704144499869026	0.34031486792299	0.658465978867447	0.450789743508796	0.656736079226229	0.6787627068886	0.778807968035381	0.671312689138813	0.668788049321226	0.647142280314492	0.632787492938475	0.628610282565607	0.532260323551066	0.682240643881868	0.493640063222814	0.808678040475084	0.432601606938703	0.694190714481237	0.662085730735226	0.500876741114612	0.628996585916848	0.63334423757452	0.705764630140127	0.798112111166259	0.737705246152443	0.647157226701796	0.74200782347692	0.743390106019532	0.548930071804467	0.565760475212685	0.429706864994247	0.687299309379443	0.732078213960659	0.604147485005426	0.535630304613406	0.497013207490122	0.358571397883585	0.636175794445329	0.692568448537307	0.467261815409357	0.525799248776746	0.691293683348452	0.599691679032801	0.600423854142231	0.568835067818837	0.686146948706467	0.274612937233691	0.682886025149669	0.681887551681515	0.730391591809888	0.447136185252275	0.739626792777772	0.581538672766147	0.696774817269343	0.708115886572147	0.701605297137779	0.728429611879391	0.741379977515928	0.544321767365405	0.777911126015683	0.361088565603739	0.783908701134033	0.475920216374651	0.737463134158832	0.589015453330456	0.719981400768958	0.544406737186533	0.333083315562404	0.303677371372747	0.450825773098284	0.676367497448343	0.586599327796423	0.587734502111717	0.513329468855004	0.511437441953833	0.24206056226949	0.373616813090923	0.606279728006093	0.359753948635027	0.693081892077424	0.419221549335	0.544720016122866	0.684657369848542	0.582774413852818	0.718785602127416	0.649020823729594	0.688120495192037	0.747032391343631	0.506203550543463	0.619088776461908	0.682133975250081	0.665183017158273	0.591516547189637	0.491607124042271	0.500733257703357	0.652646462887069	0.713658172845584	0.491766975181847	0.585659870936113	1	0.541854894582205	0.436046675615168	0.784886674722693	0.655593519092095	0.54962574452989	0.69006281749813	0.712245583676421	0.609595333131375	0.581696694679323	0.757832357822041	0.47566221327527	0.565507631333397	0.684024846508574	0.64499722028837	0.352626619541733	0.704205756035231	0.512558237794287	0.678102775836637	0.749869305994722	0.643457776700156	0.723387208416864	0.564212487743183	0.32911789624122	0.671343350693248	0.742504934208944
CXCR4	0.669442779432978	0.371500800055651	0.582104809976331	0.755679491793809	0.0175297275070276	0.501547682026578	0.65056567121372	0.680981557071675	0.578853239531549	0.353480811011179	0.438132265296458	0.203120824659293	0.50285733090564	0.218797634961618	0.322090090640316	0.511190994172195	0.203044799174872	0.671495060378358	0.498334798948802	0.733733621738363	0.568793969826632	0.691379629348666	0.536839089265937	0.642689064873406	0.568679025753712	0.735988429502116	0.653005806920641	0.572622657105335	0.674972187079627	0.354924906719838	0.779789749376725	0.6724117599103	0.633121640231411	0.308250507607696	0.7213585813664	0.579912384305848	0.0550295659948051	0.789546268353552	0.387857002306391	0.574760045729964	0.722430843607826	0.739772072991607	0.0818669487626822	0.557460510859454	0.639106107630303	0.786918977971458	0.290848047868126	0.48231284834907	0.600576429669576	-0.0613339111425129	0.279749977578562	0.703498106357698	0.435811596587064	0.5428984991494	0.521864835304763	0.531236296595333	0.490983253092414	0.621685020892569	0.50736138507269	0.463531715993696	0.469304296059358	0.757129146783082	0.172132536625782	0.62566135826712	0.315866861513631	0.486911465305574	0.128180806477069	0.103461366521293	0.300201419682532	0.352778366700659	0.273672500582744	0.259674491368952	0.577774892403409	0.576544871789542	0.506810226811672	0.531509663430626	0.675458615458998	0.244641374527709	0.313153296945496	-0.060717040232164	0.697513808011265	0.497359487456277	0.381523117668968	0.330396343141277	0.539764360502618	0.515135355052199	0.527477499643164	0.55071855053445	0.480587144981714	0.380381465815847	0.461054921392639	0.0600107463656352	0.433449946073024	0.141676259620698	0.602380059259819	-0.0382328839670513	0.543945465036632	0.108943404385743	0.769630044115615	0.58662340755102	0.722594296353475	-0.0600114518378652	0.0160703828100774	0.344028094491238	0.696347261859964	0.716313638299555	0.0589660364953975	0.457668326617236	-0.0290921506064079	0.138336979008151	0.337731395975681	0.431429091559031	0.418082964889414	0.161536343923817	0.471139278591813	0.523870381636534	0.589118615876519	0.3046891884491	0.485541955223995	0.547130080800666	0.59539541537412	0.0922172382819184	0.393481285067029	0.455244488535222	0.436932366880276	0.571530781971731	0.487199282914321	0.754541939926792	0.271161068779062	0.473494347097939	0.123513405519709	0.515730930437682	0.541854894582205	1	0.364489967531643	0.565068975534344	0.430398652624698	0.691728369918597	0.435043283185137	0.537855199217597	0.289592464585103	0.289746530660035	0.386087007052915	0.520271701194792	0.69642158971536	0.643957854071847	0.182194580886258	0.191157593804213	0.639860654458634	0.108427405284917	0.26913267481383	0.390924721977132	0.245961610489312	0.352910781539275	0.180446297027217	0.141480272700164	0.569126531485738	0.494591793345693
THBD	0.545965298403246	0.640943248400461	0.604934817500705	0.387317859839562	0.343226177089157	0.502737339061807	0.552102532889812	0.511708676319838	0.196333524904146	0.447811735621954	0.517383708187703	0.322549581480092	0.628759968606971	0.690934082709411	0.558028686448993	0.810836387202479	0.57764841263552	0.286266849084482	0.683297252071579	0.438147439885504	0.657786321106823	0.489045556924854	0.493266375500661	0.517625850984638	0.418716421415509	0.52056986827018	0.686239980754198	0.564254712552894	0.506445138196726	0.734714149437744	0.550524493266	0.639311808209929	0.498314725386867	0.491876918864162	0.427003766154435	0.597607840721312	0.482530296046915	0.46524678128812	0.628657515807174	0.512145740577377	0.410224910294768	0.472510102127062	0.213585488031964	0.805241807356245	0.721004302007038	0.617590412880199	0.565155257769334	0.450718042440767	0.585908959362303	0.287224946923713	0.418096612899686	0.26007336019205	0.292262824057133	0.154634314532569	0.547475267414609	0.550172435308443	0.479154449284789	0.4023174292622	0.518289273970593	0.597477861323069	0.539234159747987	0.283884071991622	0.47944445004586	0.439009191002247	0.72381295186008	0.391309821723463	0.532457432736172	0.479638264618848	0.508049436193785	0.100939616105701	0.487794548364722	0.363143235461888	0.276821629164295	0.359915919904419	0.398061557006455	0.412834529536396	0.66771278585899	0.368913302221299	0.581375521674653	0.357644976923034	0.536513328184295	0.315032512872286	0.457557795426691	0.459913055983775	0.350444475224402	0.368884692942127	0.56385079913872	0.59401165917788	0.470035306824006	0.698359911474209	0.406092591493023	0.357216722112231	0.531398224532036	0.160296105231006	0.598684888763004	0.299684171974417	0.557820131720875	0.51491095873544	0.467666707358142	0.314117358693233	0.362446337915387	0.322291682663892	0.00211031222789257	0.452032097478162	0.538244669039497	0.592328472837799	0.54311211809644	0.346908470986655	0.0711462418655726	0.307951934549727	0.492222558135065	0.0993623946599874	0.643999732097045	0.773032974701605	0.332825612650644	0.522120235680851	0.471818675447857	0.476627816234611	0.358452775899792	0.55754192635815	0.598765909038233	0.499870302940301	0.2825596797358	0.535982140875967	0.42045907251912	0.39603355805703	0.408944982590546	0.27563981064877	0.421053455786184	0.660806855940533	0.374692396351997	0.590014172737308	0.436046675615168	0.364489967531643	1	0.501941108382137	0.694721804992847	0.387430193934711	0.535688577912362	0.535346760270582	0.584738084834053	0.630663124949066	0.621049297565824	0.358451343567319	0.620381931104391	0.591996356321166	0.584552891349075	0.252903112882147	0.639118963287858	0.494167661430951	0.469917320255521	0.529576537213005	0.394295456149248	0.518867463142746	0.555620528408328	0.114956888568058	0.336385032133278	0.463018612192451
RYK	0.716191669968445	0.697641117302918	0.763984306957485	0.686235703212363	0.351328709707182	0.745675458706796	0.750605093237516	0.793394361610199	0.452184029896153	0.671247137066494	0.719985999164822	0.564207907274376	0.787077152182844	0.575978085795314	0.685532711046083	0.777152091758577	0.570695165452757	0.581834224130865	0.816478442326662	0.754873567407626	0.790202537040323	0.682410879859032	0.579872248588971	0.792386714722348	0.709293225591802	0.685397175265699	0.726757697392118	0.76942763896108	0.769348325314928	0.726997208765661	0.666593139763573	0.744205987956842	0.781073967338543	0.729318256397993	0.449051124571595	0.744431747436475	0.464727718675384	0.686413843542497	0.683915684329822	0.786015652047352	0.720125911331819	0.721211632390097	0.528137397007161	0.699808634193881	0.691144617022964	0.637908820372256	0.674248073016797	0.606457517939386	0.835354189667774	0.373281324455559	0.645205926692709	0.658998870854656	0.55532871967572	0.576709789314253	0.626065125686826	0.728806595940109	0.816292098085249	0.719054607755431	0.676266666574316	0.763215771795579	0.781902490342992	0.599410364072416	0.556881524959565	0.539019694331839	0.702053913574113	0.70696237681713	0.616133577663704	0.485785573696803	0.499065785196348	0.403259350715083	0.657313496727964	0.633179455516799	0.502715189541479	0.615300429267557	0.676677348540636	0.619694667815494	0.653041860342773	0.525963846439897	0.689446163532235	0.271419686647245	0.758108148774281	0.659237643163729	0.679676561397678	0.470930956554309	0.741114229155785	0.564943197339114	0.741811933298907	0.811257518958642	0.736028089566512	0.756635653862499	0.729694264383542	0.476327170599349	0.778571230423133	0.274082337247773	0.817437796131104	0.413515751697321	0.776283491414503	0.566578942128688	0.77740002506766	0.590240105884504	0.389437817349232	0.293968934159013	0.303489281934841	0.627332126944417	0.704325419313216	0.713404713348083	0.49903379728878	0.510213639363137	0.186767439190349	0.420815143618879	0.619543967118261	0.380698389469469	0.727037359792322	0.395836827057665	0.539625888520275	0.703921608902615	0.647305174806091	0.671354159947862	0.624971038219449	0.699784074767167	0.75307781244534	0.51832677810699	0.553930197669702	0.709567450555174	0.618668004429198	0.652119461185489	0.530107229813198	0.575573988519294	0.647791847309826	0.781954871928885	0.460694650419239	0.629021005021033	0.784886674722693	0.565068975534344	0.501941108382137	1	0.711135471668812	0.648984751727789	0.746737701674903	0.726445974468728	0.654039142894781	0.629705994343823	0.801030480227254	0.521116248228843	0.667485173904913	0.747940440170292	0.651800986838598	0.351128652035498	0.771188424594706	0.526542971117104	0.657113461079552	0.792767914018047	0.579489131753635	0.739150414143806	0.578975892664067	0.278971087969437	0.686972915242764	0.817616440376739
JMJD6	0.596131945964322	0.751783989094955	0.685084577509132	0.469766518545993	0.1994543503775	0.7710200101383	0.595548252478378	0.695074797124986	0.342642749320297	0.649617645684979	0.80445776733491	0.460282499540962	0.840133361426559	0.723826461139739	0.742275009295319	0.828257381638087	0.510420985628629	0.362278061533067	0.81733958810898	0.62823968512209	0.762814194723796	0.791988340436853	0.670456365733634	0.755298992428561	0.6733145696185	0.509997897130748	0.68087314167479	0.851399189425254	0.691689692956016	0.69737468307177	0.684997091762722	0.636374043504105	0.606963238961606	0.70756851369076	0.247312166004091	0.829572073920998	0.677071713120363	0.537320615174674	0.826120815773284	0.650859586812812	0.606559697860355	0.553543515745716	0.406663042726928	0.813570476060208	0.72028011959596	0.591816178296135	0.750595934200682	0.734566716076989	0.781793876166277	0.388965239296822	0.7165432841019	0.439224708638148	0.681322513252596	0.317755170148976	0.439514320784987	0.705338249566429	0.772575005972328	0.680241705585469	0.522961302249817	0.751410107181772	0.842564358601569	0.302503102045944	0.691819057273577	0.410703880816874	0.749526771645508	0.60556085803185	0.646305051274245	0.595641031012386	0.680139331947692	0.561940254334411	0.76076743625158	0.481190777996239	0.116155152771899	0.706834996663219	0.624871788263312	0.439078347529075	0.540844638101008	0.343408858860252	0.689716131736827	0.406724870614226	0.710541969362491	0.665626245965367	0.544767619703874	0.308395386869261	0.687988290961871	0.418173336605182	0.534677127518447	0.815386401898656	0.749847808166288	0.789256087849291	0.607917410201055	0.575711238128409	0.613910765347372	0.0702739571270334	0.716775416466117	0.429439101056038	0.666503602657732	0.58737199801994	0.669257022882049	0.557859288909745	0.116963547837709	0.547874844463321	0.100895828463978	0.541264145421099	0.580087509606703	0.608980803249788	0.569275472605292	0.38011667152931	0.178270720639391	0.433757837000034	0.645541072432516	0.0262963040922635	0.696769271214821	0.704100622368274	0.296164388639996	0.826475427605543	0.499563515345267	0.580720187184987	0.386170133779674	0.6700527319595	0.853742986322139	0.686647422186686	0.27240936265632	0.693195028902652	0.413508159615326	0.702271937930984	0.730053363670315	0.328367234171098	0.535646895602494	0.861440317863299	0.407407092001137	0.845027629599495	0.655593519092095	0.430398652624698	0.694721804992847	0.711135471668812	1	0.611489377697615	0.786805107288444	0.640258224073424	0.802672494438157	0.76796984302614	0.816687722867114	0.547009127198739	0.77547850805094	0.750185203220409	0.736168823680473	0.384590102200816	0.654193879293386	0.705270270693318	0.562159013677232	0.812479104762352	0.517620129622317	0.669560587503833	0.783660670080493	0.152115569471608	0.535789446037136	0.746716916308364
PILRA	0.809290731728076	0.505165454039767	0.667370208279129	0.734249378620707	-0.052861309184318	0.823432250952971	0.752918414617707	0.744044342733023	0.416902777543895	0.53806367653646	0.517949289456178	0.28043090597661	0.698630717030692	0.253420909541307	0.461534329364378	0.666563361256559	0.0811189893167264	0.519429752895452	0.707184392958711	0.821494693292262	0.68800666209191	0.780224592642599	0.778912339017694	0.85141238412774	0.82796671119607	0.776076823188007	0.807908566093943	0.81828103664097	0.763179281754875	0.452874611173891	0.828723377141602	0.711217463807467	0.626958580054052	0.317522234472149	0.546460987529526	0.852845595189537	0.0657106565364342	0.809341489913675	0.494085039180449	0.739173901121297	0.895117070213003	0.683544956990226	0.108511932028599	0.764958052747631	0.789009734906804	0.826345798721406	0.573834172304393	0.879382293747208	0.635317093256893	-0.120347591188038	0.397890443679768	0.700234490418633	0.803034696088139	0.546858098910401	0.501822685664435	0.494779111598053	0.593996988114488	0.776965091124683	0.381655166153841	0.61638257549392	0.569736872987406	0.637904745133007	0.256388058166067	0.700237372908534	0.518367246928543	0.485186186990504	0.25242265199623	0.239470397219805	0.375404882510761	0.647744656166893	0.292435598856669	0.421597363326714	0.488219122199477	0.816116558727886	0.584545013091397	0.539656643310883	0.603113141000129	0.330736023137885	0.457127781299567	-0.142076457334301	0.810710015562659	0.589665355041128	0.458089922773217	0.233078988675	0.664647647847581	0.39892800751709	0.572962194074869	0.785800216405479	0.629049030112546	0.453920791399203	0.660401233999249	0.210975882466541	0.452094392540693	-0.0400495302031223	0.659241505403617	0.0024989178846417	0.548855637286277	0.20265383206498	0.858951535892375	0.586252202481611	0.433911174381419	-0.104216678726434	0.128043176333163	0.444260329477499	0.708157720523489	0.772963691265069	0.0794233897905919	0.162011523197747	-0.161191596429894	0.0277175006367143	0.329932955809544	0.321765782852442	0.5864623222411	0.162138362659838	0.369037196391507	0.744157613657139	0.565428022897091	0.335804789912193	0.452381446347577	0.649795293050048	0.743764646829082	0.113774606939128	0.318158640415221	0.605273065521853	0.306364332506863	0.873089093426095	0.634147999569588	0.755547754169794	0.404480346889012	0.580073103157956	0.0342091933379756	0.742746091328437	0.54962574452989	0.691728369918597	0.387430193934711	0.648984751727789	0.611489377697615	1	0.600295581652818	0.488329531617545	0.35272733332026	0.326971295190208	0.50669937546713	0.415941177541315	0.825664620156232	0.71213835657777	0.178866915839631	0.0823185955329428	0.754568121210201	0.151070425556187	0.301300973755731	0.516643558611032	0.208891154295732	0.411959187083908	0.20902388679914	-0.0744531569779228	0.667825479055724	0.641536447817981
TRADD	0.722200776988978	0.870434043681085	0.78177475039108	0.518828996346446	0.353894933934718	0.81827706750818	0.686423054565755	0.743682671526998	0.561417629679075	0.759658891319593	0.894051180154085	0.562094816359044	0.826589367197957	0.731852901433993	0.820930595813056	0.814107123587099	0.558266285478898	0.613360543645746	0.849932111658474	0.698460440825278	0.810765569155898	0.631391019226675	0.58514532418956	0.841290829983485	0.659260078012627	0.504933982770369	0.660209125553342	0.825010716742875	0.703682728607131	0.676832328096837	0.591570367798407	0.693267147337982	0.762073505422573	0.818822642749203	0.337375704319655	0.751645826968718	0.730266504653344	0.507663824789456	0.873369410439943	0.701840724944095	0.621331549010524	0.614513861538518	0.581828174686724	0.715465291525145	0.67209172301471	0.511946689996921	0.712247844007401	0.60174249486659	0.834824313477326	0.576090260953581	0.756174784275751	0.572171952246712	0.537455249711976	0.59123541755646	0.486296865214861	0.655876829587522	0.778966006159794	0.671009039207124	0.653525202525667	0.84796417085709	0.847530342627613	0.486281459994921	0.788025441631743	0.519893371001659	0.742231111671684	0.645234368396775	0.631992483012284	0.721198678210536	0.703783440787658	0.411465661725984	0.823991826931187	0.642212881676222	0.344325325488904	0.583712190761086	0.737269271009267	0.618244628334106	0.605402236010618	0.50669795245783	0.744681267252147	0.525637812031036	0.596759258196361	0.645028433854809	0.663014812090837	0.468608410615447	0.733752917683576	0.529488077342366	0.594359996826205	0.882151936846495	0.737082092103717	0.844979175727232	0.711856971681108	0.673882382843278	0.665158490826477	0.400639382941578	0.827411917570629	0.578167883366864	0.812497732308207	0.617500277861611	0.679081349499787	0.600160931570212	0.275939402084262	0.563961200687564	0.230746424283213	0.569653291164003	0.687855100637228	0.617885170645437	0.581934916690228	0.449246283140807	0.444628527637391	0.54953566980964	0.786226575398266	0.272112049075852	0.716754758024805	0.559078926736511	0.487179686940692	0.652933523668552	0.613430680167064	0.692265378935	0.575325330539691	0.722286693105872	0.759403232008808	0.756313095755029	0.456167287573842	0.761955921859117	0.587283346448804	0.576623635290443	0.483498573651971	0.527374646041722	0.640597365064998	0.906025120990845	0.503192885856243	0.619236406007538	0.69006281749813	0.435043283185137	0.535688577912362	0.746737701674903	0.786805107288444	0.600295581652818	1	0.664807127473132	0.872689664451244	0.732225052360392	0.886445180974523	0.605713798557083	0.639130740319746	0.792791425247162	0.690785495325336	0.508824767853629	0.725624889903598	0.79339126118573	0.714986644574981	0.883880895978658	0.484400449629497	0.779745154284567	0.802291859848174	0.189021302650292	0.622893111267312	0.824231979276981
