""	PTPRZ1	SDC3	SDC2	NRCAM	NCL	NLGN3	LRP1	EGFR	TNFRSF21	TSPAN12	GPC1	APLP1	APLP2	LRP10	NRXN1	F3	FGFR1	PTPRA	NCSTN	CD63	LRP6	PLXNB2	AQP1	BMPR1B	ITGAV	DDR1	LIFR	NLGN1	NOTCH2	ITGA3	RAMP1	PDGFRA	LAMP1	CDH2	TNFRSF19	CD99L2	LDLR	SORT1	SDC4	SLC16A1	SLC16A7	ERBB2	BMPR2	INSR	MCFD2	PILRB	CADM1	RXRA	NRXN2	EDNRB	CAV1	ADORA1	NEO1	LRRN3	AR	NGFR	PTPRF	ITGA6	ROBO2	NLGN2	ITGA7	APP	MTTP	GPC4	RPSA	NCAM2	ROBO3	ROBO1	ADAM22	MCAM	MET	TSPAN5	DAG1	HMMR	ITGB1	NOTCH1	ITGA2	TMEM67	BCAM	CNR1	CHL1	ATP5F1B	LRP4	CD81	PDGFRB	DSCAM	SORL1	FGFRL1	EPHA4	CDH11	TYRO3	PLXNA3	TREM1	NT5E	NOTCH3	ITGA5	F2R	CHRM3	TRPM3	IL17RC	FAS	ACVR1B	EPHB2	RAMP2	ITGB8	PTK7	CANX	DCBLD2	BMPR1A	ANTXR1	IGF1R	CD46	AMFR	ABCA1	SIRPA	IGF2R	CD9	CD47	TNFRSF12A	PVR	NECTIN2	DDR2	SMAD3	DIP2A	NRP2	GPR37	GPR37L1	SCARB1	CALCRL	NRP1	CD44	ACTR2	TNFRSF1A	TSPAN17	AXL	TRADD	RACK1	PLAUR	STX4	LY96	LPP	SMAP1	JMJD6	CD82	C1QBP	TFRC	CD74	TSPAN14	GPNMB	CXCR4	CELSR2	RIPK1	HLA.DPB1	CD68
AXL	0.704525906521916	0.464131725388701	0.856702540060654	0.793901575252917	0.786531731853611	0.254036507655554	0.802938794121147	0.0185088097100057	0.796734045498906	0.0512867060711483	0.838672766742383	0.77426839256804	0.776032280497201	0.888459156614907	0.326196273481877	0.832458252628843	0.804944040523732	0.808506771617773	0.81198252287381	0.843696631783689	0.577637067060297	0.855757106664943	0.142260122536259	0.496251883129949	0.906820256598262	0.418992298353357	0.383880395004655	0.609071738650513	0.734746858319811	0.788668497308739	0.588143315014486	0.165551056393605	0.865584158758932	0.77699936938629	0.603143329481796	0.789707412928037	0.792176396862298	0.834240167670315	0.640583020118232	0.675921126027854	0.837328930130735	0.819174078118422	0.830930307606588	0.764824437137791	0.883978842538351	0.516285708905076	0.591756878456972	0.78248852332389	0.432237640861117	0.348744948211633	0.695485893230699	0.792035496087338	0.724400933529026	0.67288740829592	0.650545202544095	0.00528508058658947	0.771394131859949	0.400394335080635	0.0889072053586915	0.7639256346674	0.722714583641987	0.876084101591995	0.483198161329733	0.751613408209889	0.779120899061556	0.620482766285564	0.433375502500623	0.809510986733207	0.612778948669759	0.552238009224479	0.692164708691683	0.737612569461714	0.741793181365229	0.168077827183183	0.732493104062008	0.555633615108983	0.748682584234421	0.654698839971412	0.729291090131635	0.755549316322509	0.760077179214899	0.652147644027064	0.254076185825885	0.87818068971659	0.562727914516263	-0.226219121721771	0.768141592094714	0.655717881227945	0.751750411908922	0.811953805562363	0.616673768492175	0.77445505280169	0.387109178701832	0.58807797414873	0.594974888950836	0.629611976598847	0.730239903059833	0.467821816831028	0.545075835120007	0.833176842231372	0.817375654510233	0.797806108763697	0.629167039159323	0.810266075522561	0.670508950748812	0.683619947291168	0.845855547144969	0.843064971485866	0.630391298520859	0.693368864941474	0.758506300432388	0.849303742679768	0.828689294504866	0.850241824050981	0.830440138278503	0.841740283899863	0.712657606140105	0.831066634474402	0.782503417336121	0.798849986040862	0.884679194655084	0.687499373578006	0.834432941905435	0.694555459374116	0.776985113741859	0.730288521462342	0.0659408322023478	0.821282540263195	0.777659671203434	0.731170789648157	0.839434610723453	0.892776047464171	0.856430387341121	0.603963281023502	1	0.861337225006204	0.817978380340679	0.701781263133632	0.849363137677547	0.846202618582974	0.897790047990947	0.80322983065671	0.677125548215785	0.505819555689712	0.81906930073438	0.741169033743275	0.575486382641357	0.791016623140212	0.501325675920763	0.532313539820541	0.602761333142293	0.809205813632747	0.526825889408024	0.603599642455191
TRADD	0.633255660801713	0.451606187570538	0.823863644969683	0.849081725562866	0.819032156357037	0.213106907014907	0.785132654133416	-0.0415204236910901	0.779010468327889	0.000319272754949979	0.876348645491229	0.787555074917845	0.803121383980263	0.914372726563643	0.192858854557976	0.804580856896348	0.811750318988332	0.779709346479251	0.795938258447983	0.859407663283978	0.521013119009878	0.852649886694674	0.0189805797164186	0.406141430378601	0.885642559253672	0.376143432958035	0.269564368894299	0.541487779812041	0.772016673080306	0.852265930900261	0.577793268051935	0.18153565467661	0.839855369131351	0.755517272927404	0.627883939460796	0.793935183352371	0.825608203427453	0.813974261828653	0.801368336306297	0.777232435793967	0.883515157952009	0.811203918840669	0.833429012592504	0.815054350112824	0.926925922163237	0.389594243943656	0.574734920636101	0.730963829650728	0.341110980996454	0.302987585423402	0.82242790272134	0.806372418500638	0.683767289603336	0.680696649375055	0.677405571178377	-0.0508568817691972	0.803185743111233	0.321851224883813	0.00357444032071003	0.781182449310867	0.737656942474688	0.870392559544034	0.439648780930215	0.761194638273888	0.834501007952235	0.602125256175764	0.319910369382658	0.817612839336249	0.530931923659811	0.453737524952791	0.745236065164715	0.73359784893251	0.674826329803774	0.0820688878853914	0.760724527965671	0.498094928526755	0.868484481529886	0.680347559729885	0.761243003966377	0.724698101861557	0.725112382805014	0.671743907720972	0.209786927660311	0.826311100576563	0.519412395712281	-0.209700511413492	0.692484283894725	0.69560229607243	0.76488624319103	0.806903812668999	0.547280868465933	0.811874328973125	0.575312364117808	0.79217653328643	0.530284551174836	0.698641081139827	0.734524484798783	0.600554845509878	0.546569798721273	0.807976316713469	0.888353997510375	0.870858811375175	0.658363281537381	0.788079117602253	0.622575849826501	0.671985809291933	0.855604743041125	0.878239824483459	0.619637312566499	0.79524827172903	0.76888234443352	0.845568536052539	0.826670378643074	0.870075145519799	0.805217967661577	0.857365700788312	0.72481178427277	0.869925698238399	0.86033117332205	0.820677708358679	0.920490414363026	0.753475104712623	0.813944168189446	0.697154087823483	0.874730159509501	0.725634598128838	-0.0597449316437327	0.851823391551827	0.673091312378674	0.799997309295969	0.901549998125494	0.859991299227562	0.884896271959645	0.640371434754527	0.861337225006204	1	0.897625874722238	0.715887856066672	0.868540008147089	0.860700618274661	0.916213964589196	0.819946120379636	0.71882336168379	0.62775881948588	0.847301686038771	0.761009173538155	0.47825625503887	0.73242584918925	0.469014282512052	0.5870619552799	0.55554768636459	0.823562393323227	0.47703531706658	0.596984921436666
RACK1	0.511285645035351	0.478857558784419	0.830795973438612	0.759807896828394	0.90015687788934	0.219310860239121	0.64366110160229	-0.0247392703450994	0.778792334414082	0.146210504408759	0.902874116881761	0.811726717504568	0.847815988085595	0.884643560613318	0.0404150019677239	0.81224472642668	0.773339073116825	0.738815300497821	0.748042514472718	0.880541407367225	0.436311430465706	0.828107388127736	-0.141267626358153	0.292661333953507	0.835587058677113	0.389227940436486	0.0703267446910237	0.525421449960144	0.78720939202034	0.857900440151789	0.606261782031994	0.400359413560703	0.831410824863624	0.698810505273275	0.650176895333441	0.761432008724628	0.732712090864293	0.758143202767155	0.791280771263481	0.781076218879455	0.817325733309267	0.737501413952583	0.79830564976201	0.669876190379296	0.923870766046188	0.358766223613415	0.586777677522311	0.625695895552041	0.248240339292102	0.282263955864969	0.800901526029504	0.750980342703402	0.614996210314359	0.685603542330534	0.582605207323582	0.0773264409479299	0.681856004524125	0.159903953027979	-0.0298672550161464	0.774350420734121	0.698057683643878	0.813890347168442	0.474758607287589	0.762231367239537	0.974894352505203	0.529321954893688	0.21973223401422	0.826621551971424	0.566506286720044	0.455830451503512	0.626779709232772	0.745694311278056	0.683883404916898	0.241738329671402	0.830511815201441	0.563605138769563	0.87247531175233	0.594047624263683	0.692720211737589	0.614285594128539	0.579368557098108	0.825374232002965	0.0936638379640817	0.72175868589178	0.536127193929857	-0.145106679789644	0.527520003321757	0.6346019817497	0.655639736097549	0.826413277771476	0.55581372524539	0.72806798649618	0.570647661084448	0.844862160257031	0.593116120577902	0.759993417167908	0.794095971097421	0.622589129618031	0.527671249307442	0.77540481891876	0.911977534680661	0.800840674210674	0.612706373681591	0.819028444419751	0.56648169460388	0.769318689827075	0.87808752319017	0.850081770428012	0.676208287866164	0.803382030444101	0.731920129840773	0.761191366645611	0.797671590403671	0.785765753619627	0.678502034428886	0.760351690116155	0.719945176807428	0.947848875579283	0.925671888502345	0.75266638296552	0.942628667261316	0.741568055618213	0.749127366132862	0.606107683173686	0.821074762158328	0.58885188758629	-0.0991460776746219	0.848907034931363	0.542588305819092	0.798552909761491	0.891522734576949	0.904970375358363	0.85265132371359	0.768632379963579	0.817978380340679	0.897625874722238	1	0.743369497617215	0.803781086585367	0.824383744322287	0.848198415390048	0.815376607619917	0.744751001763588	0.707698771677877	0.943876399240381	0.714552050482937	0.460680889255087	0.699506179335764	0.447500094589086	0.629998815950206	0.484613638592396	0.855006574301354	0.496492387287035	0.564068259201448
PLAUR	0.276963182101182	0.187772142505329	0.695860355201992	0.554268691549727	0.568133424805479	-0.0519663395328071	0.575278332385833	-0.165137417766965	0.555521784363336	-0.144993668408228	0.64499387014151	0.468862970650492	0.533755480499803	0.641217115226318	-0.0809008016092984	0.630804155897933	0.556691738779213	0.453486321869784	0.487239941461129	0.561430165644273	0.33096054267501	0.655819819105996	-0.0175501958503494	0.124900402172639	0.639701216627926	0.043228378203265	0.100193166206933	0.227478690943512	0.693821260080252	0.604587304673548	0.243041313168242	0.167475785526344	0.560773005707117	0.409843422232596	0.348068164249849	0.498721240304766	0.540156403114728	0.543476247692748	0.735469648032643	0.583126701002864	0.590112490241514	0.52968966205466	0.65573152951558	0.554619195063145	0.678055587135348	0.230009430480776	0.245613830028529	0.557080046863721	0.123857530129206	0.011000433404132	0.725864431153199	0.48933105010094	0.536959131418901	0.322888494417861	0.397884607887535	-0.151604306024445	0.547056330447288	0.117625860773099	-0.205172306468498	0.652015741331762	0.477788154689451	0.580959997268989	0.231664079141657	0.453004963487811	0.669702445366	0.244916873278247	0.213159821392399	0.664725701429818	0.398824350600502	0.330481962619844	0.531989699961274	0.44617961852719	0.380009620974756	0.103171781038943	0.775820579996257	0.346914585689913	0.697512484214489	0.447590265443828	0.404108998653588	0.422073213945057	0.384363121718624	0.434324671090791	-0.0315711851375429	0.632228053047549	0.600385376657404	-0.237043764847358	0.532459484680999	0.423526506747791	0.462316873428824	0.727424232607416	0.328102957303561	0.575051961311362	0.610209438773797	0.705107985107588	0.561532875085843	0.784771164727108	0.667735758853479	0.323765927291505	0.260735624149441	0.516046812038283	0.770451436296314	0.597979790627932	0.357301731549657	0.448699358822103	0.29795589526828	0.692125596013625	0.601809253726563	0.627203115456048	0.365941330541736	0.668815306828902	0.61498459718656	0.664946342100469	0.564534442442064	0.652054960781774	0.59998987159918	0.699043844205784	0.352405325826056	0.660087722997699	0.613057694976695	0.555985458241207	0.698233320776893	0.74802800614674	0.595819201142298	0.457834399762534	0.684024951817958	0.42748346964029	-0.216823355124548	0.775866283633162	0.390096223433504	0.818117530805118	0.732103900288253	0.760690183786665	0.599737493785565	0.529573798061883	0.701781263133632	0.715887856066672	0.743369497617215	1	0.716502400036346	0.738887886845662	0.668919047044721	0.494180935603372	0.792594738673121	0.670855580898221	0.595314333032137	0.79048259078409	0.743951409247029	0.613770243587534	0.682157136765126	0.630886141000782	0.355941089558279	0.591948809416756	0.771383679434494	0.84000697725265
STX4	0.765352808983595	0.489048252746315	0.775859474983868	0.909692382045407	0.815617025778702	0.207704603896061	0.822412550002557	0.0383619902619483	0.767500943663174	0.00109889185804021	0.881459966983901	0.820032804524058	0.818315386415727	0.924659415207034	0.274461632559886	0.777450505242366	0.901445601440273	0.850527748247201	0.87656505774669	0.8888170479903	0.648823318527062	0.856305174963257	0.00020648518581487	0.37706958552053	0.912588173237033	0.37557034525632	0.264555086572056	0.646401330310156	0.711490979039184	0.852594291504867	0.541726919798444	0.128284669811028	0.874625943366833	0.868699562029646	0.632789712490256	0.858823247696784	0.926575341172395	0.876999424886679	0.677480125018391	0.739318790492526	0.896152216872974	0.871327204396621	0.819527360490167	0.818201823128641	0.880246255827958	0.551162669353697	0.626308896374382	0.771597430995612	0.404642047022701	0.217105678105224	0.673520473410956	0.810654440125887	0.652663825956215	0.702669016303771	0.705544108891364	-0.0414061111233297	0.822387541524554	0.287494200311829	0.0643669166311182	0.775571929792345	0.825330595049447	0.920931530230509	0.427200803462899	0.762323012410716	0.740870986019961	0.665989664634647	0.372540697339538	0.812905852888421	0.586636708771664	0.457435129156343	0.850066269534666	0.690731020233528	0.714958468675063	0.143617554539228	0.656993362488615	0.530979453207238	0.732924832875694	0.800179829953572	0.689636532918741	0.876417669646137	0.839897532851474	0.66240846194569	0.167108659077596	0.858032244255395	0.418714757932677	-0.12679468814056	0.826222076992932	0.654745754216311	0.870357120709497	0.75948142407565	0.65170155943743	0.884262105252395	0.382162246153665	0.588276973840583	0.377426857560283	0.604450130981317	0.730523564492618	0.557894537289469	0.628507547240194	0.83454507382172	0.807871298063788	0.870540100426902	0.766762439527778	0.781891816250823	0.691940988057477	0.591260926194769	0.881384145780958	0.916669658968695	0.644289733383482	0.645890645407809	0.793697060054148	0.898206167699079	0.863580860044743	0.905695948587972	0.853737098940921	0.906517501447112	0.764809925733237	0.820764554084027	0.817395731375551	0.893352795955718	0.886377990072735	0.648567303410745	0.893423828345704	0.796612965563948	0.89892988246767	0.861288001267216	-0.043408834167748	0.806299957480159	0.760264463967447	0.751320580524346	0.902346106720121	0.87225764976607	0.899710704923849	0.533933001948798	0.849363137677547	0.868540008147089	0.803781086585367	0.716502400036346	1	0.910047073729172	0.929813129843078	0.785929094632438	0.743542707460222	0.476501914956745	0.811531023502267	0.775489953950242	0.579536842264792	0.80093633061837	0.486572218088216	0.599942985241588	0.607907278011031	0.840411555002185	0.528371848679408	0.640112074309846
LY96	0.651663565900292	0.375853468535769	0.738814971380061	0.908228381377148	0.729691498344258	0.0426474186317898	0.771492728000536	-0.186237513967787	0.717624255162213	-0.155663957777555	0.910112339485526	0.761473185031944	0.75076912660823	0.894031586496757	0.0648315071268616	0.709549868748132	0.785577600118891	0.773105253759089	0.809919949187802	0.887650216151264	0.562034123185386	0.849117062018262	-0.0680086238188598	0.264254689056513	0.876562907389579	0.21212897805502	0.188753105644474	0.49675944079558	0.638149324613247	0.887546879934664	0.458109958122181	-0.00833216224079927	0.811347986005345	0.807316251491149	0.496412239821141	0.778791820289031	0.901698618624081	0.813437157799526	0.741114705515237	0.725392661261042	0.864874248245059	0.797619123603799	0.730627948572406	0.763363277231223	0.851595144217982	0.391106559720665	0.46614515366005	0.738596377052674	0.230399311137725	0.0719937456978571	0.742322226312227	0.794143006855509	0.573228350912537	0.624784042210205	0.589449394812565	-0.170563284318006	0.814020374963176	0.19003984062043	-0.121001100090981	0.742486539817113	0.785494834067973	0.885074820495019	0.295766094367534	0.730085340901834	0.738958427115438	0.54872760761033	0.260772909816847	0.713570686371326	0.447784800224149	0.391408781400822	0.877275922291535	0.552219759928162	0.622376658200402	0.00854098291081968	0.664866430455036	0.381767214893597	0.768844183815454	0.70544197978008	0.616726115627125	0.841948906992494	0.774614095539733	0.586658989749212	-0.00208523388538818	0.824526583405623	0.399043389294194	-0.281066481187412	0.778672891042911	0.608932388888902	0.838970450857066	0.749864139425097	0.554905843459959	0.840692674425294	0.475133994303159	0.638106899630407	0.367183629261895	0.596898307761309	0.662073981780511	0.488854442380647	0.505903376938547	0.806657069920437	0.82331442382254	0.859934034931851	0.642716000273694	0.770486778799239	0.55795366158175	0.551949181052536	0.852883652027905	0.918002522799754	0.546067204658315	0.600079101991673	0.736682058045973	0.853592951537486	0.828129728781056	0.904570262041844	0.807226688024867	0.907498532983674	0.675196463294009	0.795328060910995	0.856312789199288	0.880966706026865	0.865623299866148	0.632379343019522	0.857917768527115	0.69871184953886	0.903979942875122	0.836419065797096	-0.245960408204385	0.799457786644811	0.692433761011538	0.771833083864232	0.946070031092559	0.83031172676141	0.894247279386731	0.522769032484464	0.846202618582974	0.860700618274661	0.824383744322287	0.738887886845662	0.910047073729172	1	0.91113839374472	0.681334803110201	0.714426037232118	0.456924813007204	0.800328428669992	0.736755953208361	0.602311163229746	0.795879954785618	0.535585951039133	0.565215122191872	0.521667421823503	0.761659553589927	0.55332472978515	0.717510230626978
LPP	0.762333271767301	0.437384540730107	0.821745967068206	0.935756969522769	0.809920580907549	0.150677296038351	0.8650871358282	-0.00150366758957366	0.791411801755351	-0.0574578077981944	0.933947082999499	0.833045773886503	0.803998855078123	0.953732887673023	0.278206458290877	0.827613924485375	0.871606297436295	0.852504929392451	0.887433092701244	0.915550648782714	0.635226497568858	0.927473457732344	0.0118920882817913	0.434414069597618	0.950227848170921	0.340726815355873	0.302905493327883	0.614739315136664	0.751149865154689	0.905094698296628	0.520053010414214	0.0830322412765666	0.877662571646563	0.870276397552693	0.618796622589533	0.844403104947014	0.939902652992579	0.863961569622748	0.74982391581206	0.782583444463964	0.935417644545345	0.896085742433778	0.840687688805074	0.865527156840145	0.909896392559388	0.525177619063178	0.574376515907867	0.810060091495208	0.362718429270086	0.210930103009689	0.77010642782541	0.84695315172359	0.685705274260303	0.703472973449771	0.69330915702242	-0.0992820462927023	0.860104023668178	0.277008819306096	0.0621018403307245	0.82217674054188	0.829272249726501	0.949179240055155	0.420464128626478	0.784485476450782	0.770525855047476	0.658764022316594	0.378518580614147	0.859586991020867	0.584768789605162	0.478518216769642	0.868779040643039	0.684282778226938	0.713309125627465	0.0767155894167442	0.728165154274077	0.52446149347954	0.847399309403353	0.780477973394063	0.721014677573627	0.871811180424891	0.842536876801076	0.644194278710372	0.164231779782976	0.898176484244129	0.50166941771193	-0.186295098742192	0.80546222512942	0.685162144361573	0.89697540824627	0.84257858302119	0.671484175587078	0.898840813032546	0.472654564360208	0.676890707262775	0.48241556703556	0.65766719832624	0.749051502726855	0.578456076086285	0.604364000515611	0.850924923184041	0.873527808796589	0.915552960754219	0.698727166369879	0.818251536939056	0.660917676783822	0.636368289373114	0.889460610058192	0.951536001167672	0.616653039746556	0.727492913435393	0.834531344601893	0.91277347552751	0.885541510082858	0.958343238182274	0.861679070968873	0.934118894314085	0.746284837801681	0.856563870942032	0.866878971301619	0.916735112497185	0.925837561215515	0.73200448900738	0.928768567503064	0.798845050837733	0.90576224986361	0.873398793578775	-0.0858565097191067	0.847221970089461	0.787975606387914	0.789947716573864	0.935172407043332	0.871104423211686	0.933568688554607	0.544161625078442	0.897790047990947	0.916213964589196	0.848198415390048	0.668919047044721	0.929813129843078	0.91113839374472	1	0.797088626361782	0.729179768565276	0.542415233182067	0.847583477792571	0.733366297211749	0.473220904384576	0.776715311723146	0.389534081725752	0.547951051774279	0.651683394876891	0.843834197164106	0.426943965824879	0.572012912614056
SMAP1	0.789247603969237	0.724911291466974	0.768551196260495	0.75089427366234	0.921533363363013	0.582867678715418	0.710016099342271	0.29971316655034	0.851681614629186	0.441307644389908	0.805194402990647	0.886388116057178	0.92359533709288	0.876947480152479	0.492730466444604	0.83750642112231	0.87041221119397	0.897169622354738	0.838250929069221	0.854141069321538	0.587044980629346	0.782262589168703	0.0925794997389251	0.598551538063793	0.8632098686986	0.733301962492914	0.340624527997831	0.812878330209893	0.72577829775591	0.767999595189529	0.829872758120124	0.459287061493732	0.930252788706095	0.828785769504268	0.817593278990157	0.877979804573741	0.735778249535505	0.856383595344518	0.52485120082295	0.715873273411916	0.838372849741473	0.821419228661691	0.818660094116032	0.692804286455903	0.887383191470017	0.593793073670343	0.860120447517232	0.707281409973202	0.586162432520738	0.644561691300802	0.506195315723525	0.839205738936272	0.728745940744561	0.885089951095712	0.749353551407382	0.314550752857625	0.740030423327027	0.489594317272472	0.326825653548296	0.690260547384754	0.745498864662488	0.849235416276874	0.690810318785269	0.843751366852738	0.82477024881067	0.777422461823083	0.420084963978499	0.806588665324971	0.710495285854415	0.497092329391163	0.53957857174719	0.91031479669929	0.882184195748342	0.356758849800826	0.573227548033178	0.772164856067908	0.670321833648481	0.668592865440287	0.863247359710509	0.707077523691669	0.753321094961522	0.860213037760124	0.49035829531267	0.768126437740794	0.338895004829453	0.0145656471198562	0.657631628282791	0.765371341538003	0.686504020621454	0.663398592056526	0.743147859695772	0.719525570060028	0.226586274377345	0.553550704892707	0.415999055087742	0.48346149795302	0.681997664719749	0.682645401943069	0.729602549603755	0.853198893398303	0.7099588089874	0.754306976469961	0.800499967201997	0.873107599704038	0.822448331097702	0.624747584978723	0.905109334895074	0.785355538559092	0.828382910423005	0.663432201429975	0.709960511305443	0.75385594727915	0.851385817195724	0.744988996086682	0.74656385389761	0.686207409278469	0.911708404339088	0.887543206418635	0.794374469655324	0.749249927111654	0.865147837232375	0.495364487856166	0.738147527193361	0.729832226161029	0.727085015114519	0.653322317995981	0.344535447742209	0.689732024668017	0.710548995511798	0.542289698999711	0.767853977135648	0.852502969982738	0.862424715782512	0.69284112044207	0.80322983065671	0.819946120379636	0.815376607619917	0.494180935603372	0.785929094632438	0.681334803110201	0.797088626361782	1	0.579238112472789	0.437252102238964	0.89303274288407	0.65727997700435	0.38321748032069	0.716743292890917	0.397109290284514	0.464832815469557	0.654700131255901	0.881658691722662	0.347054457095777	0.38614827651077
JMJD6	0.413112355476034	0.336243454897122	0.69579950809112	0.626010314673636	0.683958617575684	0.037551018919709	0.609888159612984	0.0960496135549447	0.566219466330222	0.0260474942614561	0.714201808364422	0.572785727360926	0.623378059904793	0.676858499461371	0.00918688693013203	0.648638064810317	0.675990412050435	0.584532334043931	0.614541105154715	0.619530825437314	0.524526166325223	0.701343530030532	-0.191277683992425	0.0971093879314729	0.675263793535556	0.130483706454385	-0.010992584210143	0.421093569851452	0.761561778083433	0.654843654418211	0.286360369975388	0.320075835397025	0.624426622668063	0.561694618812947	0.486200722672331	0.618090199297808	0.62865353855141	0.607405881563541	0.712879414916046	0.782373699264986	0.673543088232538	0.615177170324312	0.742656356326321	0.685630465104205	0.719392282444808	0.480748341425044	0.375925253815314	0.613685994697121	0.193470972021675	0.00565448454200442	0.723629548267101	0.516228035359082	0.536943360798995	0.394503871231444	0.53290976203007	-0.0308860488941053	0.61756283163011	0.0403584487492885	-0.0132940193923629	0.624731099041608	0.573678914942651	0.67454595935724	0.251499087495217	0.534491129323252	0.679264645528448	0.427705698864213	0.269452445218913	0.715230075983001	0.541703014406208	0.440542794657391	0.627827869966636	0.517403888161326	0.46332672257132	0.281821508294284	0.778227152626567	0.474640819502553	0.701624393575162	0.571029400491449	0.480367280573427	0.521356813443591	0.488964428789205	0.565941192762289	0.0228682676689167	0.591117195249249	0.58270004065416	0.00803991974722737	0.553365876856589	0.394069086272946	0.58093760171741	0.76809640379645	0.399220568799726	0.730078021646294	0.511443228853179	0.651876191046104	0.577099219568703	0.765785045241725	0.755516053182085	0.524448842409875	0.442590687904066	0.51995517193357	0.758336181628893	0.669089872800462	0.466644300053722	0.543817212127621	0.41468252756138	0.716387410432812	0.685210739992005	0.703802981618994	0.423379790168097	0.663238521027706	0.677364409859824	0.712847104551776	0.649361894627263	0.68175514308067	0.572085316061368	0.717642541078546	0.522586718541831	0.705648891621289	0.638495869269942	0.686892149175157	0.746830298916961	0.739204231119449	0.679449137979563	0.646528631877551	0.700783266183767	0.531746730400926	-0.182043050650399	0.808313981703686	0.402774369657435	0.806669689936741	0.702553132178635	0.788070626562631	0.64264537958043	0.547340803645139	0.677125548215785	0.71882336168379	0.744751001763588	0.792594738673121	0.743542707460222	0.714426037232118	0.729179768565276	0.579238112472789	1	0.638050663927669	0.645171743989513	0.720544124549484	0.475959802098077	0.641182762553437	0.412342244909869	0.589799887391241	0.403191480291631	0.667803023808734	0.527952386923553	0.589762775404788
CD82	0.103521938444366	0.108975971227499	0.65127876834425	0.361023461328473	0.566506494725742	-0.029877323653719	0.400329667679645	0.0980390085203976	0.349218376177812	0.0209745954419859	0.513377039040794	0.407947087346074	0.451871593042494	0.509501946570516	-0.084142083731398	0.545503198677146	0.446442152954485	0.303141357082749	0.390545644374023	0.44340712194441	0.19388769907837	0.48616150609319	-0.182386719544478	0.0656400912624168	0.4952544773707	0.092021568788962	-0.0987785211676309	0.170310063348576	0.789987746447575	0.471698556109051	0.151207070114071	0.451213509321183	0.422194081913699	0.267897471649828	0.377133735858131	0.368192661689648	0.380447829140367	0.328279642458381	0.764289793903405	0.618606981037797	0.492066205736692	0.398393427947759	0.55097612997193	0.463995832858018	0.596282848216704	0.197393300230533	0.197820517764752	0.337074394805474	0.0144650315594034	0.0195746209628129	0.783195169716627	0.298489512520345	0.435107715911078	0.201558710795865	0.323341754788113	0.0248921673693144	0.345111048972994	-0.167774465493724	-0.125762440453016	0.568543506836717	0.194371557151317	0.422553867309621	0.141204837695972	0.379211672003873	0.691741499899513	0.14011830737493	0.050586180228197	0.681112107009829	0.50619427821583	0.134664289657892	0.36416975655909	0.464886159793028	0.270707669480144	0.257933632751508	0.825190023111629	0.287126684297892	0.702761402779161	0.294299073211833	0.263504174202745	0.196052837876526	0.189869621162058	0.477041902179836	-0.02640612653371	0.420346211500739	0.601697735706557	0.0917233618237896	0.156449317394045	0.203905278257393	0.341638678930636	0.755911532522246	0.12342193413182	0.467002831636218	0.798611998846623	0.804451739534969	0.61359013264547	0.850547070066524	0.684582275737442	0.36791172671817	0.0773567087264731	0.328279983776375	0.784048321551899	0.593066922631367	0.20669574522551	0.345365993200165	0.174952994057432	0.71310619621725	0.451966160561191	0.509230814602455	0.288122286418264	0.749367049429758	0.559451848106859	0.441941699151646	0.410757149184175	0.51077854666252	0.347863140824853	0.533282118949857	0.306449404244888	0.628368851841457	0.533012419137235	0.405111345366415	0.631120690301317	0.839558385115244	0.404695950497571	0.237908692663507	0.447648172162486	0.239210256391014	-0.1639094568113	0.638424113828838	0.171223387839956	0.737669857198315	0.504501199720875	0.568187261704844	0.420347109374825	0.490801864665508	0.505819555689712	0.62775881948588	0.707698771677877	0.670855580898221	0.476501914956745	0.456924813007204	0.542415233182067	0.437252102238964	0.638050663927669	1	0.556390599422865	0.426236144844044	0.158209749169851	0.289049117469899	0.241101666381027	0.459778388014945	0.138152318899717	0.523345852174528	0.27153057644313	0.477324996087203
