""	PTPRZ1	NRCAM	APLP2	TSPAN12	SDC3	NOTCH1	NCL	RPSA	PDGFRA	ACKR3	CDH2	NLGN3	NCAM2	NRXN1	ROBO1	SLC16A1	PTPRA	FGFR1	ITGB1	CD63	NLGN1	GPC1	NRXN2	LRP6	GPC2	CAV1	LINGO1	TNFRSF21	TNFRSF12A	APLP1	ITGA3	CNTN1	LRP1	EPHB1	PLXNA3	AR	INSR	NLGN2	NOTCH2	CHL1	LAMP1	CD47	LIFR	MCFD2	THY1	DAG1	CD99L2	NCSTN	BMPR2	RXRA	CADM1	SORT1	EPHB3	EPHB2	FLRT3	ITGAV	TYRO3	MCAM	LRP8	DDR1	PTPRF	ANTXR1	TMEM67	ITGA7	GRIN2B	TSPAN5	CD46	KLRC2	AMFR	TSPAN17	ACTR2	JMJD6	CANX	STX4	SMAP1	RACK1	CD81	ABCA1	TFRC	TSPAN14	TNFRSF1A	CD74	C1QBP
ACTR2	0.942287098887317	0.923432223297399	0.936347522705283	0.917050063402393	0.945900817391211	0.947424149554595	0.904619488939451	0.913648841404979	0.937534599646232	0.859110623073004	0.945609717739292	0.948761985666522	0.910786142982035	0.914427017323394	0.906605918072771	0.907498797822372	0.919791978000733	0.925561978831556	0.948860346879366	0.945567747424068	0.933301944208569	0.914862334290794	0.92340321062909	0.932226279274843	0.857538428066352	0.898617865549674	0.922147799982939	0.894848358078462	0.81428898009206	0.920014473101189	0.862400446472826	0.921960557560114	0.957993982030447	0.910264793894294	0.910613594112419	0.927309642371238	0.815740117712872	0.922498340187869	0.907658979400846	0.859908006636283	0.949461521251016	0.932739529435423	0.89429850991612	0.927547509529559	0.919730360453011	0.942355586849964	0.898144953312519	0.865307627775344	0.953598705278641	0.89652805278865	0.927066145218953	0.942647887058772	0.907211904331197	0.923709064112154	0.855328274634898	0.935743788027487	0.915813459192169	0.885363736659281	0.893009753122942	0.92726111788522	0.903055773017992	0.929511094554891	0.846008227736555	0.892479079229673	0.863341902872847	0.898093225765679	0.875865478818769	0.886089921493415	0.925492057416326	0.862891907847382	1	0.823453127635924	0.965631018646555	0.919114071344678	0.907626267019069	0.945245373225791	0.963351466590125	0.777793085852917	0.905554889776135	0.873955821288761	0.904389131744465	0.314310050524652	0.920667735206743
JMJD6	0.80712897849576	0.748872897578586	0.808285395502072	0.83541332444089	0.778641181735815	0.844888932074775	0.845413887658188	0.834934434655066	0.847441724605251	0.778857632368283	0.804298738150816	0.815405832366495	0.798502908954582	0.823446770353811	0.767702470645512	0.800682701447871	0.771207716766512	0.844867164469302	0.824301952028666	0.788458024692873	0.794508861923093	0.741416351314126	0.79096475146308	0.815458736339737	0.794726306915082	0.729790040648427	0.785744835027338	0.757416649067949	0.641052495922701	0.804763732215321	0.673063714261628	0.822605408160738	0.805030499641217	0.796297047931825	0.742048519582304	0.801996737521834	0.712642396742405	0.777469949643567	0.748749408326662	0.693408324268143	0.822568071977216	0.818732555530269	0.750999643596489	0.818977706500568	0.85771882188296	0.80894247306487	0.804217844017189	0.700020553001751	0.796571375754088	0.76751002308926	0.845905617479049	0.813807181149208	0.822803765818356	0.812780528296028	0.702178142574812	0.765888971651853	0.792021458622056	0.809426408954977	0.824603845729111	0.762568019400403	0.777753976984003	0.789864847209565	0.727285671634966	0.729471024218686	0.690680358521899	0.811788584685656	0.758236318228411	0.81357071207986	0.809956700542772	0.763684391833045	0.823453127635924	1	0.832908912386018	0.752057251939687	0.830511752408389	0.831216960481227	0.814119638572942	0.595015507395606	0.787572588038747	0.750659047109877	0.764190154160444	0.22749606745722	0.836488763143926
CANX	0.971852194634883	0.942221609441116	0.961731333839932	0.940978098991478	0.968480778490793	0.956851132085698	0.917664841376481	0.918586541769485	0.958116089777419	0.868917885044818	0.97582603459627	0.959575443564578	0.935154944373356	0.936975828079612	0.929913200593132	0.926094689779595	0.944794805487873	0.937151368807296	0.963303325671758	0.967236244418302	0.953580349495833	0.942886599816564	0.939568890871549	0.948922863570274	0.88114176081099	0.919187607190166	0.945777061386078	0.920005879624162	0.84023368131702	0.939057366768226	0.880920263626947	0.929363054394621	0.963605394249701	0.923988921631512	0.930344060860366	0.930047848934835	0.827772358387974	0.937092048013857	0.91903456038695	0.899816818844406	0.96762791118323	0.957241770180428	0.904255356167302	0.950977230625629	0.927326210550705	0.966459622365697	0.921518643345671	0.884256417495464	0.961852169323858	0.919344665608199	0.930760770429755	0.950915113467128	0.920557624496748	0.93864357125776	0.874158875268118	0.954829420779439	0.94690397118482	0.889168788512603	0.90394711733865	0.954365949994567	0.930604383018948	0.948885293501532	0.875359968483893	0.905532005395442	0.896483823164489	0.922352912753029	0.895062319699153	0.899008418056777	0.934666883455739	0.882553322909424	0.965631018646555	0.832908912386018	1	0.918411171943908	0.916896420517442	0.958204396062392	0.966008783276056	0.78835484923364	0.88318171888767	0.856361547434457	0.918034805126879	0.202404659508835	0.932646536490836
STX4	0.916067176515921	0.905942600068731	0.902303076206448	0.869439207862637	0.927773329631615	0.887796263713023	0.828265002633074	0.834037277506993	0.886986236589174	0.796447218213577	0.906082836692078	0.916145167604401	0.871766600936353	0.865917130971015	0.896168166235871	0.832991207207613	0.896195260924383	0.86394632550774	0.910204947678741	0.910429227105103	0.905357281770435	0.909657522153443	0.915168042317936	0.882091534579667	0.813288752086308	0.858329138320514	0.889766774197064	0.877092697382163	0.81897021779112	0.893354954170707	0.844333856198264	0.860530275007966	0.93239605186151	0.86661681454163	0.885262927164376	0.867311602416529	0.790539337845142	0.905517529548947	0.852290818569338	0.856497421346774	0.911295990526944	0.898595024051147	0.835050867330224	0.885329832516535	0.842947321344008	0.898902239671753	0.874992631758829	0.836441253663691	0.916600086989498	0.846966062170478	0.855213785275203	0.909392046307547	0.837322113149313	0.863714169587141	0.816174860368411	0.913820964459277	0.903452935329289	0.800817375155675	0.816975740890766	0.916583688162128	0.86440276363282	0.899845992727225	0.825108138277106	0.858888850449629	0.846451216092692	0.847934318899516	0.843524174336023	0.844383122615345	0.884367337204081	0.81564562918019	0.919114071344678	0.752057251939687	0.918411171943908	1	0.836826986643837	0.879731904771485	0.9328001795921	0.777927599217651	0.848840313354134	0.858297537705789	0.88323145414324	0.315419801633952	0.843170241447736
SMAP1	0.888970329399325	0.847506831830906	0.87302213587551	0.907077640342163	0.868293294046637	0.923580537414735	0.943681605871038	0.969343458886921	0.927349516830704	0.849493232225638	0.886030465059657	0.919625349235211	0.873750113663845	0.89730652483547	0.82212029175131	0.912961684934457	0.840720199609036	0.926945254542008	0.886245981160232	0.884751695362441	0.86765713654859	0.819058537464316	0.86365571641007	0.908130566737318	0.881872786799161	0.875241403443818	0.893402135959801	0.834935025695512	0.732363442698517	0.880510850433678	0.737798532923064	0.947362711182896	0.881878816257371	0.901943919955092	0.837856052266899	0.868511053481859	0.753408201490648	0.894478421329714	0.866865100911366	0.746625912715023	0.898956959609	0.909005759039933	0.833199807045117	0.895113617867826	0.957113735324865	0.898713563771167	0.876720228226042	0.800691256771788	0.877905387308083	0.873396432549131	0.930945169752412	0.870063377766845	0.909103993090536	0.919094410320144	0.785677439116069	0.8491633625144	0.864998747446397	0.922529168848869	0.914248254396508	0.859700149347058	0.826688755736579	0.888927021920242	0.762049160289166	0.778623434970557	0.769919638274125	0.839052721270516	0.822716516136948	0.888294355138767	0.902462852581607	0.851083496250412	0.907626267019069	0.830511752408389	0.916896420517442	0.836826986643837	1	0.95955304693534	0.893614171856541	0.61784440402585	0.813159736202261	0.78831791886268	0.838651563563402	0.143004648085716	0.962049056214707
RACK1	0.920643526446822	0.884337354286789	0.896052473330446	0.910599977081888	0.919034182775842	0.946873286951732	0.940882767410859	0.984300379182049	0.935504211837848	0.845782245233959	0.931998922488892	0.948359475361895	0.906633421544584	0.900828635277962	0.859148380916949	0.93530849240533	0.881853611982061	0.942989927638994	0.920514102537527	0.932613683443509	0.902571580446945	0.877876118129951	0.895701554785884	0.931036266721246	0.873010688683979	0.943979568101966	0.922188412946145	0.886745594324234	0.796746661965166	0.89936822712841	0.801226581129905	0.956111881866415	0.926769654502033	0.924474465029806	0.888889175344007	0.910745675623245	0.767449391182331	0.923506323960268	0.889487480671472	0.80856872430642	0.931988680091682	0.934627002598491	0.875287378978018	0.928695256636523	0.954073293623267	0.930110718650547	0.911398133308003	0.816106508543354	0.923221062017887	0.917598779301504	0.928681407206987	0.910110177922622	0.920277693748071	0.927543565939678	0.843623893736662	0.901491465090799	0.908718155282908	0.919257527897037	0.90960571804297	0.908961808884787	0.883288859867334	0.928419044013383	0.81349041209053	0.833070362488723	0.814712081003947	0.88631148741854	0.844872790242304	0.904902713825625	0.922506657612891	0.8825671087983	0.945245373225791	0.831216960481227	0.958204396062392	0.879731904771485	0.95955304693534	1	0.939470466855329	0.691741368176641	0.875393979031173	0.825608602478186	0.889166526248313	0.189400161966981	0.977236188373889
CD81	0.948086275844909	0.93950415122164	0.927964878721328	0.901322722341933	0.964744264872217	0.953443310143733	0.870556067543686	0.903705332012406	0.932130032103537	0.843148329194068	0.946631810640943	0.963967789751336	0.926240205196515	0.910168288521259	0.902839722178843	0.883024191190124	0.921720465142741	0.922479944189036	0.939243483318222	0.953383907936403	0.937072121588607	0.929925000554309	0.927696334144557	0.928720614083468	0.853324260799863	0.899467024411885	0.94855165257704	0.929541128775398	0.815903861828792	0.93548755883971	0.865196610389517	0.920971382103933	0.959324797776287	0.912823852228933	0.925516730220197	0.913769017612884	0.809751316447849	0.943043357918761	0.912861884588217	0.898801987694109	0.950042961001532	0.939528528617304	0.900324742010762	0.928038744437998	0.899273287528193	0.94504462528572	0.901150561238605	0.876410816801595	0.957110906634937	0.904444866949987	0.915720455887602	0.944972324032218	0.906589191391763	0.920745637047177	0.849012041095649	0.952394775532027	0.930771042881775	0.866391454969944	0.887557950198817	0.947889525139025	0.91013901744796	0.952781824847559	0.836527676847019	0.896209746237014	0.878570578273673	0.894456460593184	0.87062049711734	0.882335930173825	0.93213770918551	0.866566643852864	0.963351466590125	0.814119638572942	0.966008783276056	0.9328001795921	0.893614171856541	0.939470466855329	1	0.804680881779502	0.903790979183252	0.885836027777773	0.912435636782779	0.313194772038511	0.912663565514535
ABCA1	0.795489256809834	0.838733114585905	0.792036872155413	0.699867648711387	0.825741907296405	0.729240041786052	0.606167397905493	0.609090019082106	0.702500166023363	0.628299452638813	0.80094837542035	0.751403551054728	0.776886455296741	0.746174873616478	0.781626936971781	0.672989851789144	0.840597028488627	0.697016322962109	0.798767350579591	0.77445284250636	0.808951105205304	0.821485397382226	0.786864077848016	0.725478623367034	0.606023550513876	0.688386846072085	0.76243008575532	0.791840825743475	0.712056696098676	0.793682765040022	0.810843016649223	0.677394539380058	0.811890442307396	0.732647588666623	0.794213820777187	0.694037418898424	0.767610228274473	0.757048448068671	0.761005028247817	0.849080780806134	0.78698017409558	0.731576297566123	0.679174013076597	0.754485362497846	0.618486002232172	0.784474772376668	0.716025577165294	0.767049757426274	0.788390796353848	0.740964931518716	0.676240539017591	0.785875578398598	0.680003484858792	0.713317183157792	0.73595021605384	0.871640112030234	0.801656284445442	0.590911199235015	0.679165123911623	0.823886060713403	0.783708070718868	0.752482290894557	0.759049268586688	0.798272291452863	0.786471887031053	0.797370416224055	0.748321182752881	0.688431393180164	0.752430612457304	0.647744165038296	0.777793085852917	0.595015507395606	0.78835484923364	0.777927599217651	0.61784440402585	0.691741368176641	0.804680881779502	1	0.729677760795571	0.809675556391648	0.763975877965041	0.385564226639976	0.613872664217859
TFRC	0.846750835783908	0.809001246450187	0.83648900375118	0.806358964865135	0.847279699486255	0.864482982397307	0.829673508802634	0.846635381422601	0.839514824034807	0.738946192498031	0.8489291258537	0.849935915647797	0.808836055007039	0.816125412242867	0.828343084369981	0.818171484769524	0.822771694609077	0.829192033847189	0.858387110924577	0.85167068060974	0.828364164402169	0.812849011765603	0.814481100727778	0.858307959560514	0.782202256703094	0.808423527879271	0.837928811160926	0.809977453155903	0.72493168262465	0.823703138397942	0.775641477567617	0.841293612359964	0.880369523390476	0.82848634788463	0.844644953755629	0.847419372151756	0.746466845600414	0.824024253377219	0.830857222309938	0.771570119865842	0.865178443932819	0.833611022179738	0.811321340871516	0.836596328377217	0.826801000964624	0.855362109865529	0.822371773077152	0.764935837830844	0.874109274048063	0.810105255663726	0.837458347923379	0.863815495999527	0.817785448994753	0.845702031221134	0.754222564538915	0.859504520320835	0.833833927605458	0.808450295985183	0.806646097522626	0.8304085153232	0.824975731079902	0.845865512076052	0.752315794432023	0.79768961190827	0.766302819013581	0.816601660251719	0.809363170484642	0.777224132709988	0.841995927693127	0.79835294431224	0.905554889776135	0.787572588038747	0.88318171888767	0.848840313354134	0.813159736202261	0.875393979031173	0.903790979183252	0.729677760795571	1	0.837359672088364	0.836487695232977	0.462845613069489	0.84884767135402
TSPAN14	0.847087141886809	0.85811597212761	0.855513903742562	0.807883904294895	0.860053063507198	0.836284466534964	0.765809516519197	0.781593319695082	0.823323805675154	0.766829153435003	0.848433908809561	0.844828809357371	0.810870014198446	0.832628063749905	0.816185795716978	0.79187937359817	0.861278058703571	0.825161824452718	0.86057092118247	0.848235916802711	0.852019771542737	0.846445467477085	0.846731278322011	0.81503085494861	0.737939489113131	0.771952175970999	0.845231087387376	0.825112385765539	0.751093854793024	0.841339278775988	0.798835044816292	0.797010107878057	0.866599956464097	0.818279533157062	0.828136560282746	0.789260291102043	0.777792553335793	0.83998560792398	0.798810941560089	0.795730042615446	0.860420966627786	0.831896097774725	0.757321070965172	0.837678208001334	0.782425153754244	0.838619209070009	0.820150521122979	0.798268544092182	0.846978941665303	0.803402074079408	0.789401086942118	0.86162093724227	0.779988317000097	0.81794648213173	0.750443785689514	0.877062710261216	0.852051637266941	0.759687128743565	0.805993469010389	0.855267877405878	0.812016936956474	0.819986914552134	0.760275093234077	0.799825873190938	0.794891839849688	0.822148373263621	0.796481772225192	0.762977161942744	0.831860199191324	0.772519748826154	0.873955821288761	0.750659047109877	0.856361547434457	0.858297537705789	0.78831791886268	0.825608602478186	0.885836027777773	0.809675556391648	0.837359672088364	1	0.853589045062083	0.481139615694328	0.777191520482763
TNFRSF1A	0.908591711392399	0.904652437810628	0.901165828059607	0.847463976112509	0.920311766241301	0.863743217958348	0.797736067011469	0.833099071751021	0.891137346475538	0.775495452908937	0.91414118222716	0.903506972327969	0.861952383130976	0.84931729511145	0.847220414554696	0.83023674927003	0.906410533050881	0.880744372497335	0.91587071099287	0.94743822079292	0.877270761659474	0.909850172625997	0.899523507469497	0.84128618639394	0.779794774290132	0.876243785313017	0.878202174683518	0.888513271388628	0.868005339891426	0.877281241148292	0.87471096515697	0.83910390413255	0.907075708135961	0.848197466420348	0.896149134329713	0.831312307067979	0.74980049392156	0.893205067332027	0.848974066778613	0.882251288150935	0.919166232179876	0.92258152094394	0.844798274576458	0.872398628173744	0.857027579911503	0.914836569063106	0.864930980855889	0.832619039441451	0.88360462892233	0.868575916656029	0.824688156533975	0.892506169232534	0.83032267612058	0.83410614008015	0.830341230995266	0.917297322991929	0.894756306250579	0.818168990442058	0.848455729777798	0.911417434372327	0.845113418842142	0.86709378695801	0.815027991096203	0.867666352509514	0.864119701334762	0.852488368536828	0.817486426198085	0.842647340759052	0.862831537023727	0.851297904344916	0.904389131744465	0.764190154160444	0.918034805126879	0.88323145414324	0.838651563563402	0.889166526248313	0.912435636782779	0.763975877965041	0.836487695232977	0.853589045062083	1	0.282181459574354	0.846500270783237
CD74	0.173369968823123	0.196436301191803	0.212461780599492	0.149242654385275	0.205289567773834	0.168196097478467	0.149795698614504	0.155329961648649	0.169950368799052	0.150132757436454	0.173707897505251	0.1712487519355	0.152096588285371	0.166161734501072	0.205613971586303	0.137407712790051	0.236576485403657	0.143498658431607	0.242505508530239	0.203008110720596	0.179221386281491	0.187418459587651	0.174027743953923	0.16743339841848	0.14109219389496	0.128528603908795	0.176089359351314	0.158778957959185	0.1675670999913	0.174556239104611	0.201892916920083	0.140190546257076	0.275034515594974	0.156447546217258	0.215911739417854	0.156659554921833	0.219451404655019	0.175909679155601	0.237271317653896	0.189728811600655	0.221505908740044	0.160511465723161	0.152917289336174	0.194726223371449	0.137901783891397	0.179906026668204	0.163612568761136	0.231211421876044	0.215212901879867	0.208486553168145	0.1558599239939	0.23818819270236	0.157215949064402	0.181538422054581	0.151971348734639	0.292940697283669	0.185739536898445	0.125504234133452	0.176737336668345	0.186368986886792	0.175285073781841	0.165530452974434	0.146769590574773	0.210809072143566	0.169511788276515	0.186588905449437	0.256729765187618	0.0911093478536446	0.210435596487012	0.180889120760485	0.314310050524652	0.22749606745722	0.202404659508835	0.315419801633952	0.143004648085716	0.189400161966981	0.313194772038511	0.385564226639976	0.462845613069489	0.481139615694328	0.282181459574354	1	0.139675714725524
C1QBP	0.90058294896074	0.843205306145047	0.870626644115978	0.909187135910912	0.88028185454749	0.938154801293401	0.958000023097013	0.983601187357405	0.929357506571935	0.85236587022025	0.906124761255857	0.934411633399283	0.889609482745967	0.888569524629599	0.836127169901251	0.920167752002354	0.841159901807417	0.929773819648261	0.890872381172015	0.904572677552048	0.874227496566389	0.834522199511454	0.868853712674528	0.92999634647931	0.890348211950409	0.905830235737604	0.899241775608751	0.856757377119784	0.756461769336477	0.872120188950754	0.750625473145147	0.948651346839757	0.891902820608796	0.909568550994745	0.856763046168796	0.899712665563466	0.743208455604904	0.893125807313894	0.868863053659976	0.764565901725548	0.911858863205237	0.9213824374028	0.856790717302441	0.904079750971802	0.966729944748572	0.907519788894882	0.893754720559008	0.78241928585453	0.901981601797106	0.875172607116928	0.931724763486848	0.886185050388356	0.915811102319321	0.925141668037552	0.806747455594936	0.855266041171403	0.880322392996386	0.919497316877556	0.89918402849338	0.868287757617954	0.843864237282179	0.906981714018616	0.780807892768659	0.796369799109771	0.781251468697784	0.851624401083107	0.815141543094627	0.894230717387706	0.89869847312334	0.864241186145902	0.920667735206743	0.836488763143926	0.932646536490836	0.843170241447736	0.962049056214707	0.977236188373889	0.912663565514535	0.613872664217859	0.84884767135402	0.777191520482763	0.846500270783237	0.139675714725524	1
