""	SIGLEC10	CCR1	CCRL2	LILRB1	CD40	ITGB2	LILRB2	FPR1	AXL	TREM2	CD74	C5AR1	SIRPA	ITGB1	ITGA4	IGF2R	ENG	TNFRSF1A	GPNMB	CD163	TFRC	HAVCR2	APLP2	TSPAN14	ITGAM	NRP1	TLR2	ADGRE2	CANX	ITGAV	ABCA1	NECTIN2	SMAP1	ITGB5	CADM1	CXCR4	ADRB2	PILRA	TLR4	CD4	CD81	PLXNB2	TLR7	CD72	TLR6	ITGA5	ITGA9	KCNQ1	THBD	KCNQ3	TREM1	TSPAN15	P2RY12	IL6R	ADCY7	RXRA	UNC5B	SDC2	TLR1	EPHB2	ASGR1	PLD2	INSR	TNFRSF14	CD226	NRP2	LRP1	LPP	SCARB1	SORL1	CD44	CD33	AMFR	LAMP1	NOTCH2	CD93	CD63	LRP10	PTPRC	PTPRA	NOTCH1	NCSTN	PTGER4	TNFRSF21	MCFD2	SORT1	RPSA	SDC3	NCL	EDNRB	EGFR	CD69	SLC16A1	C1QBP	PTPRZ1
TLR6	0.553843676629392	0.626504254904832	0.503659533033053	0.769306529303714	0.587613761167272	0.594718934135395	0.550403879030633	0.700546935370767	0.444220134345227	0.61401124759029	0.547728276037929	0.51508961943581	0.622807260866886	0.75357765122494	0.746736975764976	0.4669035530294	0.505939677131059	0.702954874602516	0.00498668970818884	0.381244191682048	0.436305856354147	0.795420335715846	0.578842077872721	0.783927372713478	0.591569265844734	0.362241384943873	0.800887421278266	0.816190073367329	0.687123889152823	0.628669392047089	0.497054071195492	0.591155579525545	0.699566040579747	0.19535174508866	0.319544569741499	0.202324174158135	0.641079667271929	0.252468917257229	0.634088215672587	0.681195633110786	0.523581056741682	0.534914410080623	0.448667384932723	0.20240154295552	1	0.409603027502712	0.624810681842466	0.625196457442602	0.263088496919697	0.751143559102323	0.555693893975981	0.430842430973497	0.721642928078122	0.720442280444467	0.752098228308745	0.556469714935118	0.758654069544476	0.106323968319726	0.767732161037652	0.515471587132614	0.341528808487077	0.609234111482282	0.148208489283771	0.416771504233318	0.660093215652494	0.446803932481486	0.450679528224885	0.657071463170036	0.392754832513012	0.659992271835589	0.321885934750731	0.574559795847289	0.577475429983195	0.469574217491578	0.462301031515645	0.507460202469035	0.420027170556164	0.602087436031317	0.852224137244079	0.596218780843816	0.580309067361723	0.481616253125134	0.775163110153981	0.58032948112272	0.618733821142859	0.705827261861922	0.604713539136385	0.375688867942662	0.811600155611703	0.390711299182353	0.225678905859626	0.723124736523446	0.599399271410344	0.543515047124758	0.272639661996263
ITGA5	0.627219878588766	0.704756637542791	0.577488726110822	0.451335592398727	0.645738075058463	0.720885029240121	0.421185278552307	0.703417031441386	0.0832514346146026	0.642126771301643	0.287666264917445	0.726428910455208	0.662832790722551	0.736285901685327	0.468894701161984	0.666774108062156	0.765764277073128	0.674255644158743	0.588795839935436	0.685061826112736	0.589054634589884	0.645730767037199	0.775248103816293	0.549716425830501	0.760861614198899	0.781944962867354	0.492696293601109	0.491064606602161	0.751922347628453	0.619505511596336	0.720877380364037	0.643165812666936	0.65281262908119	0.65884636790156	0.396136488806094	0.101837262970785	0.474413007623695	0.613996762461603	0.370338054634875	0.71678636798389	0.64094235462385	0.739672931263614	0.371820235164617	0.483334518837187	0.409603027502712	1	0.347933954250511	0.589547406593011	0.739551453899048	0.316911245450474	0.777622746360634	0.612786818375792	0.315826834541101	0.641594806308893	0.493866512528645	0.818614435527336	0.254848064947216	0.647465383962855	0.606361832386578	0.420883554564483	0.485181011222074	0.53901945207766	0.0363071463205532	0.75085347819592	0.677351017202108	0.706345258695234	0.707785894748385	0.618189104374198	0.576432204680136	0.470372480676515	0.796515160946904	0.604831366707449	0.402956139995976	0.722892677578789	0.517259331678738	0.647341036186882	0.701995241620617	0.604604267937396	0.603842451486524	0.618818895770615	0.469640970905826	0.589365378484945	0.307610117279013	0.623636914057954	0.674455500180112	0.58426883733031	0.609173985407719	0.61342505591287	0.575816293003595	0.552234601525706	0.222632003382798	0.336786450758587	0.42287675245782	0.533581816146076	0.245556094313921
ITGA9	0.571377925328024	0.45313879660078	0.281289450667204	0.738156821557237	0.369014277003242	0.480646001526708	0.696253682539155	0.560494758980645	0.549824131429699	0.463830375491599	0.65127470506732	0.488208790770084	0.609502252415055	0.609856166928138	0.7271514609095	0.446788035768678	0.461460428776445	0.587898474167151	0.00745048321173073	0.505432969753751	0.389729572783287	0.570829863932804	0.534973972622861	0.656891266367778	0.542131992358259	0.348844261805527	0.714837949988213	0.689891603538136	0.662194842023061	0.525384594719629	0.458609698212619	0.480739067972024	0.561200458733906	0.244703859331009	0.483118355088562	0.294520596020262	0.497802007102468	0.239101267211168	0.62862258376193	0.612082362527772	0.425333336286142	0.476890930649462	0.484402451744466	0.300167699932053	0.624810681842466	0.347933954250511	1	0.534578447219854	0.292649434350209	0.748036316479132	0.376942168128398	0.36035462897973	0.38296969248137	0.627151724547099	0.648401489796053	0.447377411275897	0.669378627981629	0.0613772466562599	0.693056521383356	0.643732615194666	0.377115905510769	0.522218676759204	0.238564330509536	0.395963590795828	0.589498149317716	0.354666252225686	0.442051612930518	0.591569336683195	0.399215845845777	0.551053332167513	0.364243670942108	0.446321728296129	0.620239873448624	0.418659338079974	0.460488785711394	0.553602238117159	0.35146301153688	0.53621017887102	0.712265905854948	0.542951015396141	0.504653137647916	0.493377592666573	0.709542255052113	0.576898958547831	0.48234271421546	0.533425370343151	0.411276072922421	0.387061896053787	0.635403993975985	0.383521519241059	0.158426202032525	0.514669334299339	0.497687810980762	0.393988310349885	0.189659934647566
KCNQ1	0.863238948655608	0.758726924878753	0.72733464627401	0.670919514710612	0.71255143970882	0.762541676051842	0.617013425846458	0.857368047785179	0.466571111345419	0.810886373914971	0.550957450808422	0.797111247348409	0.845516408838023	0.840194979799273	0.522708318626686	0.70786476319173	0.800945294574358	0.82051508255826	0.42742024401341	0.746331952345311	0.80241463640788	0.796469278717776	0.8383702738112	0.808688865560082	0.73830033674458	0.680363002928072	0.734032327196505	0.520584414637425	0.824444628120846	0.865258932915825	0.750992678522308	0.682963969076581	0.781854801280182	0.562293573201138	0.539799694541709	0.397441884883125	0.716067091897504	0.706448218213993	0.611347051029816	0.863992193807824	0.800269236998561	0.774396624105563	0.656236747007611	0.583762192207784	0.625196457442602	0.589547406593011	0.534578447219854	1	0.499413485912622	0.570182753460538	0.705013521340377	0.767574006136357	0.419347250139509	0.753207469350548	0.670222778467358	0.744163007864155	0.525449927727069	0.561922068116381	0.725170473129653	0.597467720049567	0.381482388629185	0.712209177438308	0.00996176308204223	0.67466216260636	0.776064156190774	0.72507092964794	0.791366125939038	0.803050813219885	0.773490312849598	0.815956014152605	0.605431481507729	0.683765207844711	0.548917893930991	0.826081822781085	0.646887861648819	0.487668653696433	0.756676368630818	0.798124976357057	0.77293469121594	0.688352120611159	0.579122351237114	0.723314388544194	0.5281132018047	0.675966541282758	0.769458801220809	0.740246120982257	0.624139878009793	0.728164059303653	0.663232454226438	0.597674778942926	0.20271608154727	0.401918576705128	0.448902647292527	0.566951774906644	0.217673362343022
THBD	0.546112706193968	0.646077593941751	0.445409722145181	0.368568129688759	0.508966170873144	0.61675681657079	0.387368837681614	0.589201068383934	-0.00867077972148127	0.480863565446944	0.178030428791984	0.667398654943556	0.592601064683179	0.600440819990089	0.32932193772438	0.56518060601619	0.754795445865299	0.522709668296643	0.586427760197521	0.701310567634481	0.489252345359963	0.477674079411622	0.714746928477044	0.379020996717591	0.714472504840797	0.732966075735837	0.385612849389071	0.357381296191019	0.614050984925157	0.511468709282794	0.612707519928568	0.487685246722171	0.550497648585601	0.697419495156005	0.308972427033866	0.0568770740394402	0.283261313296905	0.584949043467655	0.262629057513942	0.681936510231369	0.496702796372869	0.64171504206396	0.223596528264939	0.325867696212937	0.263088496919697	0.739551453899048	0.292649434350209	0.499413485912622	1	0.194330706642858	0.672667771031581	0.56063813097539	0.0713134597264245	0.482367342289153	0.39169266803316	0.753200621857671	0.111203482614234	0.691315576216532	0.515224537198223	0.316096665781367	0.389713921221654	0.380024685989785	-0.0973568226180939	0.665535006301113	0.516103974289243	0.654167229210775	0.676103740295339	0.509844208583776	0.452836739405433	0.318723874853044	0.736925700305168	0.456943344397414	0.403888783726716	0.638258973518834	0.404834061416435	0.677102098479718	0.608970821247415	0.489462871000409	0.46902785993696	0.444995980609069	0.297389567484192	0.416779244281046	0.137155662404789	0.521164467144909	0.481340517188819	0.404576547710508	0.402350640203925	0.604309843798822	0.342360185018037	0.443998475062872	0.0892179272401427	0.148159672895689	0.229096788965387	0.303532102814743	0.0949525481285638
KCNQ3	0.579955304199311	0.427512547655428	0.397716481740412	0.834757811655852	0.431384093035164	0.484778173569446	0.671014132754228	0.595816693127865	0.610827952249252	0.514358368109591	0.641481819391992	0.458228595849983	0.629309108498555	0.675357286180131	0.73731656901881	0.477016901801362	0.414519055354615	0.613128145934874	-0.0657813371498149	0.415811294752523	0.40548584417969	0.691574680456349	0.521430488188287	0.725203535508509	0.47612516855394	0.292836157343686	0.796966150575286	0.705633794627843	0.652665974779149	0.576803323512794	0.481319032926174	0.475897380229971	0.605504427752958	0.216218707072512	0.483455835354386	0.342475720016636	0.720864547779298	0.254410134075698	0.744626412886353	0.610981896114716	0.428633249645366	0.440478798377758	0.571273651186652	0.256523956147007	0.751143559102323	0.316911245450474	0.748036316479132	0.570182753460538	0.194330706642858	1	0.406260505256297	0.382375780562926	0.554284788486326	0.689291091276266	0.801302222927927	0.429035873123194	0.756194920480667	0.0453203592225918	0.755484599334357	0.648735323194359	0.262094049961936	0.634230188655734	0.328863792166637	0.32000242315457	0.654728064748562	0.366285821550047	0.421569018262927	0.652828676189107	0.382106209969722	0.654639106631573	0.260753976210305	0.463175666039459	0.665554355142605	0.388366579947636	0.531543454505112	0.441023584116674	0.307905789692254	0.556601945674382	0.81012037049125	0.565540342685757	0.49224917392614	0.432934347144676	0.809295988097448	0.595408825182308	0.52443730191705	0.680321240972086	0.431213814643609	0.33992522751955	0.716576795379086	0.344920352146982	0.150362293838243	0.63400370177964	0.565975966495749	0.401751073353302	0.178882360997576
TREM1	0.684359092143017	0.835733110865783	0.755090701289165	0.540330127758545	0.692598679679446	0.767970892968191	0.399800215370938	0.779748252940467	0.123492477047165	0.720356431603257	0.284794567935649	0.806077184933805	0.737984166307961	0.828372807653801	0.505046136281945	0.721516380122882	0.837072386740112	0.708300925544772	0.605508021122106	0.676969744059649	0.696518497159877	0.722621942331594	0.843632525061258	0.687917057396353	0.84165591159307	0.774642864047601	0.585573939274152	0.528716905161647	0.781794774825526	0.764583685256499	0.774670466503945	0.680117489135137	0.719468512972413	0.530780011893921	0.330558188891955	0.170182042910256	0.64836730882955	0.659691042724668	0.434692850614942	0.759568465219665	0.681462427420279	0.781518287618937	0.407837368003059	0.491059462091555	0.555693893975981	0.777622746360634	0.376942168128398	0.705013521340377	0.672667771031581	0.406260505256297	1	0.707511214119463	0.442522546047428	0.720638369890364	0.580526302795959	0.832352643184824	0.332076066580763	0.694365851279234	0.6703549165347	0.406498846854032	0.427860282384534	0.647568161324026	-0.0465958881965423	0.682620580130303	0.751768528096148	0.748516846149489	0.757906259677483	0.74801555823493	0.640746389705996	0.651137713090602	0.729272596034159	0.596586419278918	0.470583346602313	0.775771974810678	0.562717782035422	0.631285661882667	0.733548496901185	0.675268539061056	0.734352714886054	0.635708552841558	0.555892695201461	0.643846132598752	0.399904515039869	0.68721897464575	0.708515223682713	0.676035379393831	0.616042716686618	0.679558976961935	0.641959236546458	0.594565103539921	0.274132993606926	0.415280388380331	0.438489796795476	0.536186801985441	0.293426759410561
TSPAN15	0.794094647465978	0.708703074803567	0.699229058867439	0.485277926010032	0.641826838064994	0.722992850125454	0.45097888238575	0.808337415910027	0.280961358068196	0.765153122828481	0.372840694479777	0.724756395318795	0.735528797095564	0.729303844780889	0.285550923123754	0.657750266189947	0.822582905586699	0.742499722175825	0.521137496147627	0.716899513935401	0.773041603398092	0.666734368411567	0.786652973471812	0.652779955689153	0.684463563026246	0.722103723450852	0.526546301094421	0.351803200348355	0.69909726266135	0.818427653874644	0.703187344933555	0.618199387076425	0.625188291533896	0.573754981451038	0.40926397551284	0.322169202517282	0.583943792407206	0.763052736305245	0.451511173822932	0.774138006012409	0.750021764996945	0.74972269699296	0.60312345620594	0.536363289747643	0.430842430973497	0.612786818375792	0.36035462897973	0.767574006136357	0.56063813097539	0.382375780562926	0.707511214119463	1	0.284340622615441	0.634143009104436	0.515684516428093	0.722481291285903	0.32120976391202	0.703990583959436	0.604929305871387	0.409838853472228	0.339122250638424	0.55468401465986	-0.124354535772203	0.613137050940431	0.70932681284207	0.71522654956222	0.795829028820281	0.684687358246722	0.745935825110071	0.726758869735132	0.586343230365714	0.571954496069007	0.377709692002105	0.79894524908231	0.536177172207348	0.448552224304671	0.765205105795367	0.633005344305139	0.599146035978913	0.570857146333517	0.423800656186598	0.659892079599957	0.264508439804495	0.54432605461319	0.665192747314254	0.6077527780426	0.517707572797142	0.714087616180016	0.45745174781922	0.537900122532516	0.13368947321428	0.220882162191628	0.319829949936625	0.46776130922975	0.138841470896618
P2RY12	0.317781495014265	0.508125734524153	0.383939973741981	0.611650061195418	0.52735461928372	0.459930606267901	0.264854025583735	0.552665485435362	0.134691149778439	0.44681146327992	0.28558473064782	0.199955196282857	0.309659816370576	0.518191642168216	0.560910219379677	0.172151554158094	0.283108878995774	0.536759825971135	-0.20506962312769	0.0230462124496418	0.188555761512697	0.66512183687075	0.306135556476236	0.54435429487207	0.473786561329369	0.183056367666206	0.489232419915347	0.60688188659119	0.431097430010701	0.404076547638379	0.208897462922375	0.449929977778173	0.56300290129888	-0.00712235014599175	-0.0968677437004177	-0.105521932996702	0.461767294342864	0.0179319676445301	0.288030074452258	0.415894165903553	0.338466601018519	0.397952287492811	0.208592331326702	-0.114985880923736	0.721642928078122	0.315826834541101	0.38296969248137	0.419347250139509	0.0713134597264245	0.554284788486326	0.442522546047428	0.284340622615441	1	0.547207136494807	0.625689954370717	0.397943221671382	0.679089307959644	-0.0745910362780692	0.558726720100326	0.249174621133949	0.270076628228815	0.457978155015619	0.00232238386687089	0.171250729780845	0.511102955028049	0.195214884427765	0.189992007068582	0.36694687232297	0.117718512073705	0.475268182481931	0.0400709684188017	0.499911908492477	0.268815259320174	0.21474557455345	0.224348204088039	0.376305818845335	0.217835771148546	0.403347074423158	0.649720106943175	0.408465281340077	0.445441858381101	0.258575149762806	0.546219908856551	0.303530676304147	0.470928603616288	0.56104948556766	0.581288869319695	0.121485766330657	0.737663339958604	0.204240238446536	0.223336650370364	0.764345603296872	0.576363263760874	0.514009204612967	0.256533120802192
IL6R	0.724810858575513	0.687531117972294	0.734286043520775	0.713884897827154	0.614451053180454	0.679479825544351	0.576498279129665	0.764192512143752	0.399408583597753	0.689571329805161	0.470064835145719	0.758583404169106	0.772226344384812	0.853985099317811	0.666352193640904	0.706511235020811	0.694708330828976	0.759096018469549	0.374491728369801	0.664516690021624	0.710690543556489	0.807172455065123	0.782735866430119	0.813476175607825	0.748568106977494	0.638666563333764	0.797369849339287	0.670781718134341	0.820842661056513	0.78284281933099	0.765707544734754	0.593476052803617	0.727576430849397	0.507720246280826	0.449328513912221	0.318685291203287	0.73172160746402	0.547648452148474	0.659792091233206	0.785019376657346	0.619993485107487	0.688696093000585	0.57587581189457	0.49081407016516	0.720442280444467	0.641594806308893	0.627151724547099	0.753207469350548	0.482367342289153	0.689291091276266	0.720638369890364	0.634143009104436	0.547207136494807	1	0.715311432519858	0.72296396789248	0.624224494034935	0.455752466228937	0.774307947701367	0.599392848751085	0.359433440508301	0.713566877167997	0.125014277216851	0.605845792825074	0.822452907708697	0.695672995449397	0.709361710157889	0.800550227239443	0.647914834302792	0.777097291156429	0.607923243884902	0.614448702533989	0.588766460505046	0.699236540932886	0.638894594305929	0.577003255558148	0.597185178079628	0.663975876804298	0.862652050447624	0.640923414370029	0.60071880164312	0.670387351691919	0.702239742113373	0.721961730765073	0.714128714601126	0.7555078811688	0.576002596474029	0.594363506505843	0.75801993473291	0.535261814634696	0.193530730362509	0.550897733135787	0.569721389472016	0.50730949720752	0.229036305388523
ADCY7	0.660973975809054	0.631805431040149	0.47873098201029	0.823899206188037	0.587268973949063	0.653714870267954	0.637601189084503	0.722819095874629	0.503684812125661	0.615404991309205	0.628573665825287	0.548487909121657	0.67000600273473	0.726905222557727	0.716578532093696	0.532170437231606	0.556529183606427	0.710937670749956	0.057807164345115	0.500490542152441	0.476389886368278	0.77624386088845	0.621772238640784	0.724486616881421	0.65096114470375	0.444444555843153	0.748926380988803	0.705409350781548	0.7151757448243	0.64958178987694	0.534308840411637	0.588146616907804	0.705999864268203	0.317382449788473	0.396691266098804	0.253519853562485	0.706399538922074	0.3341998280124	0.677184414470495	0.743000916837393	0.55494403543621	0.607053270679999	0.547733768202486	0.284468488126371	0.752098228308745	0.493866512528645	0.648401489796053	0.670222778467358	0.39169266803316	0.801302222927927	0.580526302795959	0.515684516428093	0.625689954370717	0.715311432519858	1	0.582395331960388	0.703100793149056	0.197977785726873	0.793951221290009	0.630934985463199	0.404182763981628	0.64595810162662	0.022660295006007	0.481499688334033	0.700153232890384	0.47193821781385	0.519262114355875	0.654292872546592	0.431273960555364	0.656532595390679	0.384146235377258	0.613760374284733	0.571697434194431	0.506275343268542	0.540253443878823	0.598554724487071	0.455339674542271	0.647306794188785	0.840519329456105	0.617747208162979	0.519978797585276	0.472295846724008	0.674546031247868	0.566881970175019	0.627153271698253	0.692260133193835	0.584099758196332	0.449335144033973	0.749887105049751	0.404009349025838	0.175892605676782	0.667079475698625	0.558826451362418	0.521083358928171	0.20104427663873
RXRA	0.737025133699241	0.839146090907594	0.681882965964421	0.588077058603321	0.743615153906272	0.839485651827766	0.538601509611523	0.832126563311641	0.184030253719444	0.771203647479029	0.380996175930985	0.79966075648334	0.794515614882135	0.846461763631254	0.540119816777614	0.688508481433904	0.856560971129769	0.815297499477452	0.584329930172367	0.750379596804091	0.699565538829453	0.769360639345992	0.876601125524204	0.677851200297054	0.875645699046794	0.814756856298632	0.604299811623518	0.565441561055071	0.846639459617401	0.758419480833117	0.749254190709913	0.741964260238683	0.800466485629656	0.608530558695562	0.435878262298725	0.142139403267748	0.581066899824329	0.675433690226074	0.413511455408517	0.833221610051041	0.759898860653984	0.838207876750847	0.470334734014738	0.502119323228905	0.556469714935118	0.818614435527336	0.447377411275897	0.744163007864155	0.753200621857671	0.429035873123194	0.832352643184824	0.722481291285903	0.397943221671382	0.72296396789248	0.582395331960388	1	0.386163053939879	0.658589037255266	0.702853882312171	0.48642946566318	0.533165666778157	0.626809428939002	-0.0890341390505552	0.750160916836616	0.73383081370644	0.756606913628677	0.787802133368181	0.727223526966618	0.676116274239964	0.617476158969854	0.791718812605608	0.721130131615177	0.472048771785639	0.820247145936401	0.584948376600765	0.652071528501604	0.802545642224042	0.744468319276099	0.73503460753539	0.690408899406901	0.552465636729166	0.690865591657906	0.374442721646429	0.642045067011429	0.785099313711168	0.693079100709672	0.705357928984066	0.689814150667638	0.685238036452896	0.6113771642317	0.250935125125446	0.420605067194809	0.472893209972619	0.646140174854486	0.260820325098955
UNC5B	0.500347427462794	0.496012641371005	0.316113486907321	0.779120731555305	0.447095438323572	0.489952104245875	0.570981235944331	0.596567350401152	0.542421844183724	0.483348628945203	0.626910667808802	0.313932739425788	0.541581931918595	0.610248531401008	0.741924518797517	0.287252323456052	0.329057407120824	0.647875142053621	-0.243702264526779	0.262892047762494	0.282494219035267	0.679766105366267	0.418168058459466	0.642084603679049	0.490263869600236	0.204037110145693	0.742974587437768	0.751843217821184	0.587618826845466	0.520905292992235	0.317807229730487	0.463785239333243	0.635394302154276	0.0986560633893653	0.319932625333434	0.181077023454313	0.538049979431307	0.0679023165492191	0.629796284715991	0.579505834687612	0.426060860459694	0.448627303837795	0.49967727541475	0.0939311567564063	0.758654069544476	0.254848064947216	0.669378627981629	0.525449927727069	0.111203482614234	0.756194920480667	0.332076066580763	0.32120976391202	0.679089307959644	0.624224494034935	0.703100793149056	0.386163053939879	1	-0.133332438855148	0.693915824621888	0.578965724784631	0.331254811457429	0.566349392351887	0.166091716377854	0.234456256377612	0.532642062426548	0.253007665717025	0.307023671560438	0.505962091333314	0.268380531749258	0.595261614115083	0.153670865006282	0.570024175741165	0.481004357211878	0.302215179095559	0.439830324464606	0.46062514799809	0.280579476250407	0.546998945092716	0.743120534269499	0.510991801575241	0.511924040132009	0.442680757721659	0.706890314521421	0.413259184506378	0.534078732019184	0.602017754866017	0.546975500070936	0.241209526121904	0.756402151716216	0.325863330722882	0.193057137086942	0.694752892379282	0.626532383380732	0.523970324763781	0.23128079950038
SDC2	0.617658675030489	0.561072450625219	0.678407472898746	0.0820338787394089	0.438432524291964	0.500265893979271	0.159470198905986	0.51378112422624	-0.0379826875266088	0.527379325654687	-0.013653868620684	0.769649844591983	0.603349348791121	0.553892408681105	-0.0357669687679276	0.752080188066767	0.772771906366578	0.436916751022795	0.875838509950169	0.755653692373383	0.768914726140591	0.392011107817246	0.758706449018233	0.429605730961334	0.571285983097141	0.780416309960974	0.263972986333264	0.0274658286854128	0.537243468659789	0.67723684353715	0.769018014443144	0.387682238289244	0.393887803598303	0.732905102168898	0.363726306599818	0.260741365136033	0.405119692082925	0.875958086356747	0.229504861028133	0.58565060915748	0.553075563269613	0.631893139339267	0.362765192337305	0.58055960450347	0.106323968319726	0.647465383962855	0.0613772466562599	0.561922068116381	0.691315576216532	0.0453203592225918	0.694365851279234	0.703990583959436	-0.0745910362780692	0.455752466228937	0.197977785726873	0.658589037255266	-0.133332438855148	1	0.252774106300591	0.178369853055946	0.0810931155681022	0.387202310471882	-0.121826347625044	0.663263429440518	0.533779789660211	0.787488964122303	0.822966983543402	0.594010798108503	0.722618367561085	0.538995468979847	0.739851306357618	0.270741942867008	0.289156875191357	0.807506011064802	0.526993449170471	0.277661296228191	0.699435463587006	0.449198101565519	0.316499399216516	0.41505357264501	0.305859540907767	0.542227438905556	-0.028549882122652	0.541820874279882	0.476515843103674	0.431427517179861	0.232406147441978	0.765242194221531	0.140865637100701	0.529924737895343	0.116387298613216	-0.16470580538951	0.0491597657993249	0.158328264725982	0.116875587629981
TLR1	0.708183287581811	0.720312162166005	0.558171238259213	0.885100542490416	0.671011561574891	0.784809205432185	0.742188139348726	0.844522153226236	0.545079820350712	0.737307481595099	0.704249618966649	0.646507462493261	0.753091214280872	0.82265922103706	0.789994954226154	0.501022823717586	0.665461213847612	0.828975996824168	0.155444430594727	0.586528358171021	0.504500395749405	0.843772978464241	0.707681600608952	0.768397433686757	0.751102698215617	0.52237010844726	0.814751842291141	0.800455694927862	0.809315045774	0.664642649161276	0.591387192786923	0.713024484425257	0.801088078686609	0.40998345682323	0.497948682114933	0.313907988010945	0.660953863905448	0.413683056383005	0.664013695334945	0.806372923912064	0.686255826594938	0.657446979042867	0.566240969404467	0.401449357605855	0.767732161037652	0.606361832386578	0.693056521383356	0.725170473129653	0.515224537198223	0.755484599334357	0.6703549165347	0.604929305871387	0.558726720100326	0.774307947701367	0.793951221290009	0.702853882312171	0.693915824621888	0.252774106300591	1	0.65916344448617	0.589000364663009	0.700146668525594	0.118326455237374	0.564906341057544	0.772651350038244	0.514643329219376	0.577847012683253	0.706933380403175	0.512595690383178	0.621173217410553	0.521311119182368	0.73885821116951	0.599359769173512	0.585263629360948	0.504566750409312	0.705961071356738	0.590133735729984	0.717246529187669	0.878651961123597	0.640747924596866	0.510432442361203	0.566718841456449	0.724366166185821	0.671208714847291	0.725487014059195	0.702629127700513	0.696490609819199	0.474178526466289	0.802563798318391	0.419234192802514	0.12835562691011	0.70896843168288	0.546472883595133	0.62726346342037	0.145666557915581
EPHB2	0.594513010219015	0.425699186030413	0.344602747562015	0.698007622164947	0.378011377564788	0.487471446835588	0.712339539015396	0.547500107942289	0.596531801118621	0.462669898443213	0.630796895814866	0.568119495680164	0.644652519588682	0.61874402820754	0.657701696058524	0.508960951258649	0.466164185413713	0.58705565586143	0.115631019625758	0.594729810176964	0.474435158924863	0.566373113902226	0.583984141710696	0.621289653862927	0.515379773663895	0.413467815007455	0.697262407911455	0.590876181106346	0.676933323206584	0.550331433480656	0.55244841090579	0.420662761031637	0.588328600661301	0.36118700344134	0.598953693130369	0.370628610908995	0.58597006753487	0.333144304244408	0.686252815711338	0.626511203178971	0.466619518031176	0.47474995488681	0.540793917795563	0.442487158021576	0.515471587132614	0.420883554564483	0.643732615194666	0.597467720049567	0.316096665781367	0.648735323194359	0.406498846854032	0.409838853472228	0.249174621133949	0.599392848751085	0.630934985463199	0.48642946566318	0.578965724784631	0.178369853055946	0.65916344448617	1	0.347939307882372	0.554045405909882	0.192570873777262	0.408849176301791	0.609862398259788	0.445914308244771	0.492603361591826	0.606256170978401	0.491371049123171	0.553280541658171	0.458290918469161	0.471253831751155	0.603263585835442	0.509359867572939	0.591230137776818	0.495232818788976	0.412333905756509	0.605246884760555	0.698678264749542	0.583589389354918	0.49020456920187	0.520219195075252	0.661124144598166	0.544092738723894	0.521938305191202	0.558900668404406	0.411370835650059	0.490348907305991	0.609416340483399	0.459355743202019	0.202731718715588	0.452343207289957	0.507793542827439	0.434833990894838	0.199952578147399
ASGR1	0.411443600441709	0.517256802282832	0.263756292380915	0.516093767543492	0.641527434444415	0.749972285250274	0.491896428008681	0.585690520721663	0.318608587858419	0.60600914726358	0.577741911809067	0.28238668024327	0.398117723711354	0.509198438858485	0.553564706917502	0.197973287792505	0.45522625759792	0.602647799352679	0.168114855052034	0.312668025665482	0.210897654161582	0.528036721446014	0.415383215720274	0.348494875447013	0.571289992307578	0.352979901602903	0.322186835194721	0.493225539680968	0.528830111106775	0.270231786519193	0.224760975828216	0.642173662668834	0.572685171891805	0.201263552008323	0.370161121624679	0.0530851833710316	0.272388154914384	0.233595069642288	0.271516173288479	0.484034666917088	0.617507678445957	0.469835448006829	0.306146652708001	0.339629030477789	0.341528808487077	0.485181011222074	0.377115905510769	0.381482388629185	0.389713921221654	0.262094049961936	0.427860282384534	0.339122250638424	0.270076628228815	0.359433440508301	0.404182763981628	0.533165666778157	0.331254811457429	0.0810931155681022	0.589000364663009	0.347939307882372	1	0.448430296312819	-0.152482558833993	0.522905178746211	0.352194884788709	0.19367371753656	0.281787522437674	0.269586520718883	0.30438812818979	0.16445452439307	0.42748535877635	0.763369756857862	0.24901396693239	0.372800825679293	0.180175926989429	0.497301964946769	0.547370885800288	0.447484441051324	0.437319086164616	0.370551596456975	0.219761098213086	0.418638830177483	0.25886514683877	0.274013199761446	0.532434951383319	0.319565143178191	0.754216705153514	0.158212783209765	0.561966052903773	0.22741875321705	0.0351284317337502	0.478956319781043	0.283720609086499	0.716407481625827	0.0131021525076606
