""	SIGLEC10	CCR1	FPR1	CCRL2	C5AR1	TFRC	LILRB1	HLA.DPA1	CXCR4	TNFRSF1A	CD74	APLP2	CD86	CANX	AXL	TREM2	CD4	NOTCH4	PILRA	PLXNB2	HAVCR2	CD9	SORL1	GPNMB	ABCA1	TLR2	TLR4	TSPAN14	ADGRE2	SORT1	ITGB5	ENG	CD40	LPP	PTPRC	SIRPA	CD163	ADRB2	SCARF1	KCNQ1	P2RY12	CD81	IL6R	ITGAL	TNFRSF10D	RXRA	TREM1	SDC2	TLR7	UNC5B	ADCY7	KCNQ3	TLR1	INSR	TNFRSF14	LRP1	ITGB1	ADGRE5	ITGAV	ERAP1	PTGER4	CD33	MCFD2	CD69	FGFR1	PTPRA	SMAP1	SDC3	NCL	SLC16A1	NOTCH1	SCARB1	CADM1	PTPRZ1	THY1	C1QBP
PTPRA	0.50862665637794	0.424927444772465	0.443158467191091	0.450732371125363	0.431164096796423	0.537878541741483	0.526235711162596	0.46412522464932	0.493173106952872	0.44024897943476	0.521411156880188	0.755006368446048	0.511608711506709	0.835818927637394	0.511631424717809	0.520228792838451	0.501039500183714	0.581430558926863	0.518952043443162	0.62344744200382	0.517748656927514	0.583494692441956	0.448816533204042	0.414705523535236	0.524855577497173	0.47083400644793	0.504758796861536	0.55209776666762	0.533225194935919	0.521074639649801	0.511554144630632	0.513125127768613	0.450214083268706	0.64528123655094	0.533912039067164	0.605809875118486	0.477110848896379	0.475623754460438	0.419336288170915	0.438348547260187	0.416778007653937	0.659711581606399	0.508560369004565	0.398114306555703	0.341262313046192	0.554738682768615	0.324597675971802	0.46901255240953	0.411597497175515	0.504916255406663	0.439728760196502	0.666396255568443	0.491004899122637	0.850259465797402	0.585200357108592	0.809620589661724	0.672917196918587	0.468155239642881	0.784596263975972	0.594287846443176	0.510213777349124	0.456973857799969	0.787462174013233	0.389145978879286	0.687577395419598	1	0.834546661468084	0.887467751925578	0.852658126158148	0.750948400484252	0.892005716029408	0.790736675565615	0.847684049454632	0.808560401175726	0.78432547743391	0.842766179980231
SMAP1	0.639825432395114	0.462235143757697	0.480435615093851	0.554922769090841	0.500622652827479	0.710925207241285	0.679894000796209	0.74193747580688	0.590047993037751	0.574305931679894	0.791317880324328	0.865690741561642	0.673849036434705	0.915866916047941	0.65011360319487	0.722448827093283	0.670402379831466	0.715835098396943	0.734554248524425	0.73577381676819	0.698139761311422	0.845939246497899	0.53399030190815	0.764599524275437	0.691177228296465	0.577625131243757	0.694773817252315	0.740541253034322	0.694365269516804	0.520415686852068	0.6665573358136	0.673304495691871	0.574661257817854	0.829264181188654	0.748872654705907	0.768057864695989	0.789268382923921	0.595793137933459	0.45729151068329	0.456746566397165	0.52816175617229	0.854411688532096	0.630629203104807	0.463276220871888	0.32308039276499	0.678793637228181	0.304633903615742	0.619249931985789	0.488815967173594	0.570047679266739	0.483195674221835	0.740420416731522	0.65433986538592	0.901191857703926	0.788072787329022	0.879075280502922	0.86394269954159	0.62197161304325	0.801863686777969	0.725650303774682	0.710715474672587	0.584043368819304	0.855559146196773	0.499739134793774	0.815737668938223	0.834546661468084	1	0.892420657806038	0.879981814332962	0.717090399829997	0.735691097395918	0.87833333531835	0.769430498265507	0.608114676828098	0.591947124794052	0.90910493046331
SDC3	0.688394241965402	0.570284904951686	0.573440144531984	0.584650834364555	0.537783582551193	0.657053833664266	0.726643487473905	0.659684745842004	0.63003267875716	0.650465153704582	0.724172564949494	0.870892169051152	0.688058221485659	0.928574949272198	0.664938718833084	0.706514719894846	0.675539133651256	0.697890029450112	0.703101316154962	0.737831566702424	0.712078033605115	0.753327783135518	0.586967239245244	0.615392704246603	0.698235812846531	0.630968322628264	0.668999112589194	0.738437418946319	0.675802058782945	0.629120283382083	0.698304661682555	0.645208452399603	0.586818401174141	0.810141270529637	0.718732663517895	0.773452478877849	0.671429085543456	0.656668019528962	0.526512614135174	0.570768269468089	0.568126982862069	0.824761384494753	0.633392423023994	0.552133531005394	0.405249844974077	0.720085808993483	0.360595844523445	0.598973585217938	0.593072468552671	0.623487896532864	0.590794772583716	0.757015681228384	0.687776835558125	0.861849772958035	0.754173421964221	0.899190940160644	0.807826590452363	0.59168541392596	0.85897323286957	0.723433270587226	0.710984852129515	0.606144639949986	0.862645449560977	0.475495991790936	0.767667553235195	0.887467751925578	0.892420657806038	1	0.865502844536717	0.722124955390703	0.745322806116456	0.895457009971611	0.731469744294884	0.615444939937486	0.592992706619948	0.909516396898822
NCL	0.702398947453969	0.539887894590967	0.662006949127453	0.748106375764952	0.744759222929726	0.833248792702592	0.682408771498978	0.501201873709401	0.731588285598179	0.564857296383778	0.624742680584248	0.926109365346198	0.659484441327526	0.90354638503459	0.692038922776117	0.68942904036029	0.67582412242284	0.718976677992145	0.725235465857023	0.792457329893147	0.750737765179913	0.703921352819488	0.664057548481269	0.495632745252994	0.816913221072498	0.75377670829357	0.683256906026906	0.789475192599167	0.757904384604629	0.721262227591381	0.666092574263139	0.763113866678141	0.710838637832172	0.779337404618183	0.727971908131764	0.773445924171455	0.5841197786246	0.69915372273833	0.631523821876157	0.514564457579381	0.702357361292045	0.778598296879295	0.792523677835497	0.4791498610224	0.544286340678363	0.742643259971017	0.615702244673045	0.745947504682639	0.558443059819137	0.684168558857365	0.53962091760258	0.79192017805089	0.731921101168528	0.901180336028692	0.755624925726565	0.868239166063033	0.811327672287227	0.725141261198527	0.906461315870688	0.784551162962602	0.803569504296829	0.543650658910519	0.820747816909146	0.718476384863872	0.895553764115088	0.852658126158148	0.879981814332962	0.865502844536717	1	0.814716304133638	0.819901745492411	0.860446206617421	0.696253417366353	0.607016882560621	0.571243333506308	0.843652037562402
SLC16A1	0.528575904169777	0.472089367807944	0.578798551893853	0.593204538683183	0.616279836184182	0.676992290286259	0.572900608949552	0.364860189948536	0.632087618103589	0.456726639541969	0.475145700955485	0.719395107838442	0.548627367651257	0.691566999015155	0.487351089985015	0.526364275853054	0.449607289199969	0.526315891823188	0.506047045594537	0.595605749319189	0.60665213784895	0.573498616007301	0.462586637073084	0.333180864138377	0.640765012108136	0.623845069329986	0.52711368697898	0.64036679059782	0.574878074363882	0.575444992608281	0.499040460167577	0.646283825252752	0.554283608561777	0.556900179411977	0.582177291604097	0.622143461272404	0.447073325678351	0.553149012705654	0.520075407297266	0.490592484774877	0.557833820186359	0.593680760436113	0.65637673076972	0.319046920981245	0.473952523359865	0.531796581094432	0.527381899267722	0.617221405398493	0.509071628381562	0.622007267636936	0.479387818145715	0.618794416204461	0.581105101686185	0.781928834999355	0.601605576260887	0.648577616589036	0.593843346173473	0.549503702903292	0.740244708089083	0.56891517580017	0.650859850712452	0.379355507661671	0.705872963549729	0.560002107666355	0.77597279814989	0.750948400484252	0.717090399829997	0.722124955390703	0.814716304133638	1	0.724043831009619	0.693989969488866	0.582388566245686	0.53504035168153	0.513445401813731	0.707067190120844
NOTCH1	0.269001546637963	0.171435761415814	0.259624391951458	0.349710435686092	0.344942079384752	0.487536921208355	0.266518491353322	0.181553966173667	0.314587647097319	0.166425961897102	0.2512800202497	0.624097346598684	0.250042513164954	0.669633066325662	0.260748500794453	0.27882468059772	0.249161865579093	0.420730106356684	0.283530824247922	0.468619415015758	0.319201430078724	0.378955486610805	0.240961713183812	0.238067015656754	0.394634500968983	0.32276297155194	0.277407358861663	0.371038036921129	0.36447171296835	0.353877163629799	0.26047810489007	0.338343437721084	0.320450935441731	0.450143599191535	0.289685645002755	0.381206054288944	0.290561682775226	0.298961335678541	0.238658784858689	0.166376660993966	0.268352242194161	0.419795181115409	0.391607694602519	0.145447338227681	0.27246310213892	0.362563821171842	0.282593758353837	0.326335820914946	0.217441857706287	0.355228252519636	0.192935497515499	0.545814434962912	0.325600102872082	0.758245469062147	0.350335149913078	0.647123408078169	0.474757223009204	0.332741432987483	0.720279790584079	0.549306959893301	0.386296212547861	0.155831182924898	0.590568470778413	0.337212959125642	0.650919141568998	0.892005716029408	0.735691097395918	0.745322806116456	0.819901745492411	0.724043831009619	1	0.667187483590398	0.909890960204937	0.931056507729927	0.90895844473551	0.6989109132686
SCARB1	0.771964788804332	0.51897355510062	0.625225921503727	0.629917749439727	0.61822273564923	0.732690824759155	0.80749464019142	0.650369011769838	0.642093723602343	0.724211418361367	0.733133312357127	0.901683686184126	0.739264656905804	0.925602747849613	0.755436756542196	0.808878617737244	0.730432218955042	0.788738640313481	0.7827135624447	0.828572068842964	0.804185632704805	0.810820286736099	0.642149804732567	0.645782388092044	0.778178210961648	0.703443606952846	0.72183118232365	0.789661535414554	0.783052569088895	0.638691985947583	0.827025127637737	0.772000820093167	0.684509567670046	0.858039641842821	0.778525286683287	0.858235997153375	0.656758688670109	0.650690510334928	0.586632003279637	0.610684600706395	0.666858801533964	0.872128119138236	0.730702546749569	0.574183909444155	0.427326937293941	0.77941401805238	0.379492503714207	0.695864912781418	0.663218310911808	0.715599088034893	0.632744632703451	0.794747890496078	0.766411706837058	0.821105650095114	0.803854375043795	0.923197745898591	0.879055053011652	0.688710072359802	0.913132561409656	0.759923686389938	0.754443895596124	0.712749215949616	0.893801125296353	0.56888297855966	0.864145664832139	0.790736675565615	0.87833333531835	0.895457009971611	0.860446206617421	0.693989969488866	0.667187483590398	1	0.657426781517365	0.507365992552456	0.485866744376544	0.902213348304244
CADM1	0.162011531217243	0.0192036093108622	0.0301858729808111	0.127925266555815	0.0761660674868696	0.343165350451148	0.21109259791652	0.316659327831193	0.113237744415176	0.126975345523613	0.319541845609566	0.53818677554466	0.168473893084943	0.647426728859598	0.170935567033108	0.241395720070418	0.192502122285121	0.393691226190514	0.216650715154885	0.417871580165213	0.220906567896409	0.436237520052647	0.0839803933305046	0.421315351762668	0.245915271500782	0.133327138119672	0.244694638496234	0.248960796817674	0.281511141110694	0.140230469796342	0.220904281409041	0.213125540694156	0.144467667579811	0.4758330673188	0.239307881553389	0.333828178289495	0.414567166300483	0.158032840216281	0.0349952113468585	0.0340675857657862	0.0806278050825986	0.417455945873132	0.194938090809912	0.0968954185793016	0.0480200864267037	0.266142338247566	-0.0381285919151993	0.151542038653493	0.0871738723949598	0.223651800878823	0.0915632112183385	0.485071410537173	0.231434791337949	0.72419669405509	0.307883675250797	0.623328228827086	0.482844240870179	0.204228527153818	0.613880648687053	0.49823783846625	0.239538425660524	0.147697961185479	0.564460284602392	0.11329551529844	0.553475553190255	0.847684049454632	0.769430498265507	0.731469744294884	0.696253417366353	0.582388566245686	0.909890960204937	0.657426781517365	1	0.953614671006813	0.946148888493107	0.709749928312778
PTPRZ1	-0.000298103208751483	-0.0757508630199046	-0.0630300648686089	0.034223430987909	0.00577776457271389	0.210444321434339	0.0313091557826107	0.0767143371732829	0.00325680669279786	-0.0546691694788054	0.0840639108958666	0.390427797898554	-0.00381242888695399	0.49179597657605	0.00558813572674245	0.043759574380495	0.00696029323252339	0.229609712798993	0.0302598471723546	0.250262884335265	0.045680304592178	0.211844115721102	-0.0378707734429155	0.175553950985464	0.090710439673572	0.00801227075427594	0.0544694043223819	0.0854885686147664	0.103800172763261	0.0601260045715223	0.0389158450794694	0.0584571525152271	0.0381722546836217	0.273620652356929	0.0353388753388028	0.143558719956181	0.180473609535478	0.0302617376108317	-0.0458854935758897	-0.0545209873689612	-0.0372268828568618	0.212760290599558	0.0781725039761859	-0.024617454889327	0.0151383827332209	0.117290832700943	-0.0425822235371864	0.0265115869294519	-0.0310924273317493	0.108695010713089	-0.0354527073406272	0.34390131047134	0.0592810548601482	0.604427190116477	0.115156940148151	0.476605103294505	0.279279675458369	0.0689376119869113	0.509500806101601	0.36048243144792	0.0835692745687771	-0.0367785563031929	0.414334508228582	0.0298078307254002	0.429395516756212	0.808560401175726	0.608114676828098	0.615444939937486	0.607016882560621	0.53504035168153	0.931056507729927	0.507365992552456	0.953614671006813	1	0.989325968289367	0.564432911362179
THY1	-0.0328758204545712	-0.120864174026534	-0.0936077934626986	-0.022485506396403	-0.0341348535434694	0.15473993724719	0.0108847934460384	0.0700524099836018	-0.0356860815526098	-0.0776427062423979	0.0692443901509106	0.350714756186421	-0.0270057981391922	0.466977333934612	-0.0214448553302092	0.025754684260096	-0.0231766759834813	0.213251737673998	0.00804086033247526	0.207015812811901	0.00594450759674586	0.195425308710893	-0.0627191443167313	0.168086133503184	0.0463724809991495	-0.0314104265765706	0.00157497208896185	0.0614146688671406	0.0527297261364046	0.0114492295316924	0.0213819758841071	0.0234540192506232	0.00988908818066812	0.241420450301683	0.00347706156438445	0.11641010223293	0.165716794126507	-0.0301559018101914	-0.099317926085721	-0.0691205438637795	-0.0714882029970213	0.197235058278011	0.0345661188361494	-0.0254183593286407	-0.0643097794751383	0.0833475399851988	-0.0956472530867974	-0.00449700308832205	-0.0642643257807195	0.0707745079735489	-0.0580184535693291	0.313054942489804	0.036988325886469	0.575005685808642	0.0830465859435839	0.459503970287565	0.250980404616527	0.039566352744534	0.478167846165434	0.308160921877636	0.0421652365042974	-0.052630806157061	0.401795326909362	-0.0284114251439098	0.391502173471786	0.78432547743391	0.591947124794052	0.592992706619948	0.571243333506308	0.513445401813731	0.90895844473551	0.485866744376544	0.946148888493107	0.989325968289367	1	0.567470199766393
C1QBP	0.729771655902301	0.503199745095763	0.579005440186956	0.537526919761903	0.533587758364367	0.63019035455167	0.785640138183511	0.70501889814371	0.600770889764074	0.689015970325572	0.762405248436874	0.867328695699113	0.753066689544001	0.943461618417711	0.744165256591185	0.786031370937766	0.743994324894559	0.792440581292058	0.765508403807005	0.766329819146382	0.737010913849912	0.812331034920067	0.654543555547549	0.639304267695315	0.682893185793658	0.629991206853567	0.639229385791776	0.775051403659232	0.699147599911623	0.575849046791288	0.762253322783605	0.706136979739311	0.621065534381682	0.829702886663346	0.745178071554299	0.816893417627489	0.676816823601462	0.554405184072803	0.512727856420929	0.594992722975825	0.596028422541577	0.884385847966012	0.655794607323041	0.667137432164764	0.27643883870742	0.737350486571703	0.313542799043096	0.65608034738675	0.618247020778162	0.690530527197046	0.631402040277383	0.767395322761127	0.716188124559815	0.834183594167191	0.753836226337127	0.946010976983543	0.862469209900389	0.671549872113717	0.86843564298285	0.661672339628792	0.683914102476587	0.721360743464071	0.939077679910985	0.44571456708021	0.794802057381698	0.842766179980231	0.90910493046331	0.909516396898822	0.843652037562402	0.707067190120844	0.6989109132686	0.902213348304244	0.709749928312778	0.564432911362179	0.567470199766393	1
