""	PARD3	TFRC	EGFR	NECTIN1	TNFRSF1A	CD9	NOTCH4	NRCAM	LRP6	ITGB8	SDC2	MYLK	CAV1	ADCYAP1R1	TNFRSF12A	AQP1	CD99L2	PLXNB1	F2R	KCNN4	IGF2R	TNFRSF11B	PTPRA	APLP2	TSPAN5	TSPAN12	CANX	TNFRSF10B	RIPK1	LDLR	KCNJ10	CXADR	LTBR	VASN	ITGB1	ADORA1	NOTCH3	THY1	MTTP	CNR1	NOTCH1	EDNRB	IGF1R	SLC16A1	CD81	CADM1	SMAP1	SMAD3	PLXNB2	PTPRS	MCAM	PILRB	LRP8	NOTCH2	PTPRZ1	GPR37	MCFD2	SORT1	GPR37L1	SIRPA	INSR	LRP1	TNFRSF14	TRAF2	STX4	SDC3	TNFRSF19	LPP	LRP4	LRP5	AMFR	ITGB5	CD44	ADGRE5	ITGAV	LSR	CD63	NCL	ABCA1	C1QBP	NRP1	SLC16A7	GPNMB	RXRA	SCARB1	TSPAN14	SORL1	CD74
LPP	0.846007827673889	0.883636824806648	0.858056646495333	0.839267108227832	0.911996497161187	0.811982710387995	0.866863288686377	0.920218794112328	0.931514182459635	0.942766459843851	0.882823811946642	0.887901987919754	0.691437283935338	0.747065425222892	0.801878647370013	0.869185621189516	0.898293983086928	0.813878220406917	0.861692451535122	0.80619128003157	0.906669711570121	0.872487478420236	0.925320932909315	0.923033739978244	0.922999145585968	0.872497655904081	0.940122108377862	0.910082445274653	0.913097348527747	0.824192805216897	0.870622539816014	0.863643364755989	0.948565086587448	0.575295318966897	0.934244034936808	0.80419172105604	0.844251041337961	0.832330873274406	0.905395713383911	0.896720566706789	0.911294461936564	0.900902763516741	0.773441050184646	0.838300569431452	0.875364593925847	0.913072874361976	0.884044904366479	0.869130981745366	0.931195105059806	0.821229838038734	0.916125400633971	0.907181005356775	0.850560597631814	0.932002767763237	0.831450752566328	0.904107637527852	0.899168366684798	0.86877361058973	0.78628300370414	0.921709731270767	0.594789000585272	0.910341800344397	0.814476568692398	0.824594025780689	0.828262332837266	0.872556720385608	0.875346544223323	1	0.64394603652243	0.870814422762677	0.915357040270945	0.884340969246897	0.906787857263807	0.853775347006789	0.952728955863285	0.814375875998269	0.849887155623812	0.896066592470377	0.664477586757415	0.765660885250823	0.941200856608248	0.910031422150663	0.626950743865552	0.820886155832436	0.869556582130767	0.869730640578362	0.779001008675796	0.460178220689235
LRP4	0.560248786274749	0.804704941106644	0.703113656460137	0.5457877856379	0.612421549361458	0.774165938038256	0.629912412567958	0.534209786885096	0.647724693963907	0.627417009346556	0.721526160194376	0.477421844022997	0.607356670333989	0.586691995118566	0.723405577934916	0.679599140402649	0.569808481130359	0.491084747273246	0.64762363660697	0.590549560854815	0.630521931795152	0.685526130782196	0.614749060275428	0.605861561025199	0.585148945588657	0.617484644704032	0.684705289168421	0.706563826981816	0.584765788514011	0.640931760413136	0.57240446878206	0.674512010299255	0.681225271511795	0.252441270127392	0.592543105168184	0.455433456084606	0.813738918758249	0.456587126329725	0.590058761213559	0.714508567594136	0.634665938157705	0.621800420732211	0.842235846757222	0.878692654603783	0.550520739885351	0.524799290534942	0.605731901438385	0.613965474425792	0.632288023994067	0.579400365677313	0.570609753088966	0.570636611609973	0.529227949054967	0.651203034249305	0.532371630835291	0.567072904946026	0.582224567196421	0.429821278639756	0.49252054822353	0.781225814046433	0.501099841405609	0.733215105863729	0.392291160328675	0.47503818930319	0.601364467102209	0.525181636204747	0.594877457336357	0.64394603652243	1	0.635683111146414	0.643889359466396	0.522057372385087	0.555153138491735	0.569291678856437	0.590257860535073	0.486610651002397	0.541228278144578	0.641159424797526	0.742932966500637	0.487579377862428	0.558815344726782	0.672734303403076	0.638505150655686	0.720718644485868	0.763376445495767	0.549830670219591	0.4333023036399	0.224527259803478
LRP5	0.777847264701142	0.880703374795068	0.878603722123255	0.812719135780678	0.876603189235247	0.838847517063428	0.796720175400761	0.815312933463805	0.87345046778062	0.908335921139134	0.826624640032022	0.762724642163579	0.610028414222049	0.716840673096129	0.748806936712788	0.744390922791621	0.844514544063661	0.830732570510271	0.770061447433875	0.851931071910413	0.791325976386874	0.889951618801554	0.898245855291686	0.883103849003854	0.909044934936798	0.875437823495434	0.894475648739597	0.897042192035984	0.852397049568402	0.795495949730263	0.86973310301294	0.854144709026666	0.885055912059715	0.531343518176503	0.893260550733736	0.768766813257626	0.814225813189601	0.809717952191921	0.90139337971222	0.808970697367968	0.890974750304143	0.914128392261018	0.675802881431578	0.816557089274629	0.855246783721889	0.891119302024772	0.87675766740393	0.845277805202503	0.85630882538645	0.771273449648693	0.854283136829893	0.844403485204831	0.872932800980325	0.894707195757288	0.790970498514008	0.838733641941743	0.871770999561995	0.798246134643246	0.80837122470399	0.860778325070477	0.430533710413119	0.873217804830981	0.66027066537755	0.78329419701104	0.808783180361324	0.874298547848456	0.872481852322865	0.870814422762677	0.635683111146414	1	0.89604484634982	0.790784888936263	0.740661224640262	0.853564333402699	0.874765011803205	0.788491933171322	0.84969139741124	0.87291096615084	0.542762888114036	0.791271255220638	0.840767316180659	0.866336137586452	0.469022477027127	0.76373695124048	0.886421791646892	0.831834554573764	0.618058222856548	0.271976101963992
AMFR	0.870776594091188	0.915300203217381	0.90846568938511	0.853873577279023	0.946167874755939	0.90596836145802	0.878874307868226	0.896772404339078	0.914348353425508	0.948263176296194	0.900376631022032	0.859864938296404	0.735465135936458	0.797181293644327	0.836488229317185	0.818021798658642	0.916270949457761	0.890035785545015	0.835460968203665	0.876452118146764	0.820097933049978	0.936638782378614	0.953224331765648	0.928151963504697	0.961548999547514	0.926335068686776	0.947787576940803	0.923290451993876	0.92097792300057	0.816245980373023	0.911485182527782	0.911779937034172	0.947709526976422	0.663549065707412	0.958481874072159	0.845341150873298	0.857011087362764	0.899241838016533	0.940972273925392	0.86329695858408	0.924071238477993	0.945936538461769	0.713544802289373	0.861451559629028	0.949525833527175	0.951121534278496	0.937446803864979	0.900771889266597	0.91399198422868	0.815449961910221	0.921344272636821	0.847696363932101	0.889112764442611	0.926976216016523	0.84513630916565	0.906143112936114	0.952326066787651	0.88023627095576	0.851560894048226	0.89242520796304	0.473717048301555	0.909762647322903	0.75908553170598	0.878521736473546	0.902359422675999	0.919959553457035	0.903609629853155	0.915357040270945	0.643889359466396	0.89604484634982	1	0.862951433171907	0.828952746796131	0.886308317698276	0.931391192012192	0.855326703818658	0.9338084883021	0.950623585569162	0.555556509124894	0.88242405309886	0.912568449460482	0.91336136315772	0.499928275012206	0.824521958970946	0.895197432364695	0.863543533133023	0.673999528577614	0.29432067871957
ITGB5	0.792827201639755	0.807291990098232	0.77422967235194	0.859694746187231	0.868020727835024	0.738525986076122	0.776853007554177	0.873904492278542	0.831405177005974	0.870641631962811	0.8321995511591	0.877354431113123	0.585130719824616	0.805593851846273	0.775195284590529	0.835554570150794	0.870360762396372	0.74663058852786	0.812008516405218	0.807511315769484	0.805972144331175	0.821470046571666	0.867794295005316	0.91436489606017	0.861851514018232	0.849557363156635	0.911790842734189	0.812525410311757	0.872111937611231	0.759569401557992	0.861202314594656	0.754107209710032	0.873511417129207	0.55780469016018	0.891408989426087	0.857036983622792	0.771392319153836	0.875504099193993	0.837194779816267	0.797879372465111	0.825527312610883	0.834711035871653	0.647949170330694	0.719931680115871	0.879851823887733	0.88389900740732	0.848142238705494	0.802104891253193	0.871442744899054	0.76066880385474	0.846605379457417	0.757319548666169	0.827608259854991	0.849421001651141	0.803428922186043	0.886091628075158	0.860069599563424	0.850551489227726	0.799580567247616	0.845947464817706	0.484599617332481	0.862772021103312	0.760310960359584	0.827319613179181	0.779558450388341	0.866468796098931	0.79467768994116	0.884340969246897	0.522057372385087	0.790784888936263	0.862951433171907	1	0.872187415141688	0.786776317692616	0.917271987933721	0.751016857808743	0.863837270270949	0.860198273754077	0.476507066367174	0.773839673774612	0.864209400067075	0.826874944389695	0.501610269724487	0.724148263061147	0.788897845666921	0.783300593129663	0.75710088155844	0.402793369656354
CD44	0.758474093895014	0.782008489608006	0.710002018929018	0.835382978143123	0.845344163697533	0.714451189410394	0.759094207116275	0.899219965378959	0.852420806799135	0.856148091675901	0.885700463600309	0.912738591135817	0.714250760585271	0.720550256611583	0.80484971026779	0.912383770889395	0.850538060873747	0.705815511170822	0.852114420310768	0.724379976329328	0.840238704580485	0.777419055229322	0.83738138838047	0.888424786913452	0.841026050375492	0.766053958370956	0.885171538530152	0.822397526990713	0.864377684037567	0.777180774404516	0.781305381290948	0.736176436379346	0.884238881926564	0.572572532019707	0.855744445275673	0.751775120438789	0.79296032098211	0.810707539553715	0.823858201512355	0.874753252685274	0.804602467267787	0.795895007537152	0.73396040432735	0.753594513361093	0.825021997226598	0.854254246920586	0.788424337712665	0.80871711799087	0.867360146945973	0.701031361362172	0.83079062151435	0.780897654868834	0.732429737585246	0.851768914723296	0.739283891089671	0.89655411063945	0.836036525138117	0.819822352357975	0.660458672583349	0.86355908132912	0.510300056603182	0.827867058885085	0.760327089355878	0.747550172251134	0.738229672090727	0.775149498241103	0.762828271709772	0.906787857263807	0.555153138491735	0.740661224640262	0.828952746796131	0.872187415141688	1	0.783673577689021	0.89176694563823	0.719657319252395	0.787280658071926	0.819584849455563	0.589898119565685	0.659659742761455	0.899060092737931	0.820117090941696	0.603332801174499	0.657261825005443	0.768052632421809	0.730517327675655	0.736565651218203	0.3951917094946
ADGRE5	0.786963204671845	0.844865611075147	0.86080953506495	0.845492352725439	0.845504067062668	0.823352861561977	0.747676094596022	0.845635189443961	0.847970107833256	0.913108350039396	0.869908673310917	0.79074580061131	0.63247296265876	0.726891960625982	0.748778392738602	0.735090905727053	0.880009504376337	0.802155868118669	0.822656665335728	0.828013826555648	0.775818154962312	0.853688292099936	0.883661661770362	0.91372893500762	0.909409469266686	0.868154639256863	0.911113575590924	0.892315673311189	0.850706633994962	0.836071209183726	0.869878631766801	0.829847434711608	0.848312641392508	0.643801149510339	0.882877612552916	0.758587362929705	0.774517074589029	0.849094088924378	0.879374162727007	0.794947298260791	0.903649662216974	0.882539797428717	0.648829759335722	0.787998350292129	0.854712273721614	0.904530727989831	0.869926122596932	0.825639150199527	0.849039263007622	0.790195601688402	0.865196594001582	0.83811296992271	0.825386773743423	0.889732641978242	0.762757555054635	0.840595793916638	0.875360542179707	0.857123806357163	0.791610037898872	0.847764324336523	0.370151565779543	0.853082574768306	0.661502336090032	0.770657672576724	0.774988482487391	0.881339817223931	0.855842390146545	0.853775347006789	0.569291678856437	0.853564333402699	0.886308317698276	0.786776317692616	0.783673577689021	1	0.876978477458923	0.789994633945391	0.852348214303508	0.879452923408195	0.457161729625535	0.769121606457473	0.83142871531953	0.854715034423519	0.447408001688056	0.741925536441703	0.833436777317173	0.847204054909594	0.668071063855623	0.31523200227097
ITGAV	0.86196776207658	0.892416642613974	0.891722862474927	0.864373156701807	0.945474679718233	0.829752856568333	0.856452016192869	0.950157802386557	0.941785926617177	0.968188911532581	0.870977752443165	0.901720954793479	0.627759087655023	0.829312059971593	0.786101276179457	0.846128241959224	0.934698209175694	0.852062074166021	0.867911682582574	0.868858517390714	0.891682612035993	0.908204462242833	0.950661571262383	0.960011851505181	0.938114411725934	0.921000851520327	0.963376080505074	0.917121251983511	0.935234842282356	0.857298671232879	0.940548766628617	0.886791198069617	0.950087113849201	0.600947895193444	0.953044718111707	0.884129032150459	0.821550470386885	0.890653992418216	0.934034796464974	0.879744265343056	0.935193927654159	0.932799233718047	0.728015155898664	0.801395918549981	0.917743832218017	0.947050588163938	0.905777494502948	0.896339347445247	0.936055828639748	0.854407230339772	0.915357524995255	0.874119104957343	0.897651977438571	0.94883615699267	0.902415849673987	0.945433626969331	0.920579196337071	0.903352372194215	0.867526041365786	0.906938124612737	0.516064241527749	0.943923876274947	0.825628478891182	0.857554136953951	0.841271003928127	0.935884313707019	0.913731522207152	0.952728955863285	0.590257860535073	0.874765011803205	0.931391192012192	0.917271987933721	0.89176694563823	0.876978477458923	1	0.810905169356645	0.898286166781684	0.916610261402159	0.550561686562612	0.80914133240954	0.93516674394435	0.911184861866118	0.51002500244324	0.805927235611411	0.860329639532066	0.870692423223859	0.771135162678412	0.417215292835421
LSR	0.829438827078836	0.757397168632654	0.792125517738583	0.695678106490277	0.859481824022548	0.806332839082752	0.75430013913568	0.818539076448321	0.799463887071773	0.846241242969597	0.776472280610611	0.748911031525955	0.705814692620303	0.668766469837772	0.78642437980063	0.689688337306158	0.795368261965558	0.765191680827828	0.665482195649937	0.766693103092118	0.724849744619969	0.818579095220022	0.857866688345652	0.794662170270613	0.882351094017325	0.814599842272528	0.818576041904563	0.77279719124441	0.871294241357792	0.636102003058288	0.798825049231726	0.81481963287912	0.819697408358341	0.67277275052104	0.85217926802075	0.807978964224617	0.701410029718606	0.83658238219221	0.839713072844529	0.724392077445959	0.778692665475475	0.833962676216754	0.517456992657357	0.72441608080756	0.895554999659649	0.869275754150891	0.900770897628187	0.742995983922589	0.797563553445252	0.723070642130054	0.833100319057457	0.775699559961493	0.81774159823521	0.801614426996251	0.744649321454243	0.775190705474213	0.899292619275807	0.850925690419635	0.773994469392585	0.72950234779483	0.310664987242293	0.744859918978019	0.72748944424577	0.887343080000742	0.888126886171119	0.810009804855389	0.818195725370263	0.814375875998269	0.486610651002397	0.788491933171322	0.855326703818658	0.751016857808743	0.719657319252395	0.789994633945391	0.810905169356645	1	0.896812378562779	0.892812941899464	0.416675730518294	0.889908851056313	0.815074601075017	0.75932960137834	0.344682665217409	0.687158593547174	0.752749473237307	0.767886768575817	0.538975395192239	0.232027306032788
CD63	0.854144654527742	0.864473800246487	0.877486928771813	0.818117653272112	0.940781121018998	0.897390229354892	0.82939905861507	0.870402077567591	0.843946764096977	0.918092391072177	0.859724416512458	0.840001769211786	0.699739921186199	0.825277220817156	0.856422355543686	0.761911654064441	0.883500631673414	0.839558733727906	0.790776259253167	0.90833419565824	0.732274597636929	0.928753732985922	0.928195657018823	0.896914179100745	0.938391333132405	0.929906138420159	0.916455925007751	0.859648266252136	0.917398784852311	0.768478563978093	0.912698590978799	0.881982655330042	0.896418199688024	0.66013570588669	0.927847425119887	0.913967719433433	0.785421289685378	0.952783973926859	0.906185673679381	0.794143913212681	0.873036677029314	0.9251607907585	0.59338575048665	0.784200314902719	0.981120757797704	0.934050827590161	0.963485215752267	0.842798927445243	0.844707364501292	0.793399546311535	0.879505978438036	0.748717147128149	0.907917227329108	0.877841876328106	0.848926254817459	0.89496936484152	0.955476612612278	0.868907302445498	0.888632728190748	0.815031930550085	0.344849960615858	0.866103545015173	0.738220150969796	0.921027326915262	0.9289818054791	0.911753086138431	0.8813908832359	0.849887155623812	0.541228278144578	0.84969139741124	0.9338084883021	0.863837270270949	0.787280658071926	0.852348214303508	0.898286166781684	0.896812378562779	1	0.959391814473194	0.385591838882086	0.96117625566154	0.84845834174328	0.851338165813598	0.322811744729292	0.759176617681727	0.836630877973595	0.820670134062426	0.593440866472025	0.216037866337614
NCL	0.891352179316835	0.924114594899967	0.904240625229593	0.844073736434548	0.938863724260874	0.904077609542039	0.86397667300407	0.896346580740469	0.894318680101939	0.942325316786321	0.893333812883276	0.859011360334473	0.767800033274943	0.778519947093027	0.891051112230678	0.787070586777412	0.902777480701212	0.846875465014839	0.837600417164126	0.894027496164263	0.804524029436858	0.930739831821967	0.947797426549547	0.920970136877069	0.948979608960953	0.932342822249998	0.950358186692173	0.894751312732448	0.952253242776394	0.777932265131135	0.897725871767307	0.916159134097575	0.932113005300439	0.665986553727846	0.959529667041844	0.868705990583921	0.852247485272927	0.921007011559609	0.903996961134756	0.850762486137419	0.903468995047234	0.931843191330415	0.69082887884788	0.85849255492598	0.954457905085883	0.931027358948919	0.975753726000901	0.878126350714473	0.899716998619699	0.840433817754819	0.920624419158823	0.819122579251548	0.909919071909107	0.910080182582079	0.852842762313086	0.879291830672815	0.970315770640226	0.880071735422825	0.869225517230852	0.865593069475821	0.447494610663405	0.901027914750254	0.752611714478298	0.914494282608092	0.932123477719441	0.897375189989368	0.891507718719424	0.896066592470377	0.641159424797526	0.87291096615084	0.950623585569162	0.860198273754077	0.819584849455563	0.879452923408195	0.916610261402159	0.892812941899464	0.959391814473194	1	0.519645085503487	0.931011452785914	0.883162833833268	0.916447562922779	0.437868417945221	0.833731344966593	0.885142897150418	0.858686358633389	0.653282735288105	0.296595860510982
ABCA1	0.50249738641291	0.645417246407507	0.512602434930225	0.426527210480962	0.546454851671524	0.563714276331833	0.613295931267405	0.53199881134546	0.651051091661079	0.557609937288881	0.618886096827477	0.478974347670291	0.612714636332157	0.330245411188923	0.578498335128733	0.666515411009091	0.503143999115443	0.429746463736317	0.591288890690096	0.400179640174452	0.720932336459636	0.532109820837432	0.548559028853444	0.529830716855701	0.493563368274613	0.435493793240344	0.581148163746277	0.631894063578582	0.540927229690807	0.47869853388109	0.408850980362583	0.577716219591979	0.657541600724798	0.299408071849964	0.574810338925889	0.291618155388897	0.704812565423677	0.298315305480947	0.519457756761132	0.660541173222276	0.5584427840887	0.497543160980119	0.783667132608005	0.756638263448282	0.452755205659757	0.460337738723468	0.478537170914409	0.580006751625707	0.65736713961429	0.558665987257377	0.566156786470187	0.656104929836395	0.381458620452796	0.627607830933789	0.425029752379833	0.480593133456228	0.513389439712225	0.431917807136451	0.299263031567112	0.710341834826996	0.708161214654152	0.608672276173447	0.502845013040649	0.360889042721809	0.514105510419885	0.380451868904846	0.502254882793081	0.664477586757415	0.742932966500637	0.542762888114036	0.555556509124894	0.476507066367174	0.589898119565685	0.457161729625535	0.550561686562612	0.416675730518294	0.385591838882086	0.519645085503487	1	0.319698055749322	0.629114829230115	0.595345818581534	0.872657861569218	0.679075459699667	0.66346992367028	0.583902442476103	0.561031280123968	0.526249669892776
C1QBP	0.826369750083439	0.806993679843276	0.830761729325746	0.701891081673921	0.889190901938567	0.857210188147529	0.794422103295278	0.78251346879168	0.760099896463114	0.838032349050477	0.748424631753442	0.739285424748306	0.684389605148629	0.75066733704157	0.819057514609652	0.641900507966674	0.78312856091082	0.791426488640376	0.694166655685291	0.855155243807998	0.637013967181745	0.878676443158168	0.868395830949165	0.781488337106765	0.872869858897687	0.870111889013477	0.825510812422983	0.758722341843964	0.876023088277534	0.623604124777032	0.834030076540817	0.855928654098785	0.828774122218565	0.639246345709096	0.876803647881138	0.892270718945652	0.712958868134403	0.906981980202731	0.821478194207816	0.699800610969769	0.783838838082697	0.864452805999841	0.47969565813222	0.72558411628407	0.940901879964295	0.859532657980046	0.947327956127855	0.760243352051806	0.773221755321083	0.737157466976707	0.827484941743846	0.677646825659062	0.885698259169985	0.789842505859615	0.798054296484425	0.780503156596367	0.919348924643341	0.804229527049695	0.877707683738445	0.704887880939913	0.307897289613689	0.76797095000224	0.697412184690775	0.932905903187528	0.940054581351084	0.838620668454716	0.8198450503912	0.765660885250823	0.487579377862428	0.791271255220638	0.88242405309886	0.773839673774612	0.659659742761455	0.769121606457473	0.80914133240954	0.889908851056313	0.96117625566154	0.931011452785914	0.319698055749322	1	0.763656246385368	0.792890450870329	0.228301748133133	0.757459756253145	0.782164701669277	0.788655824247612	0.520538670740552	0.185934418076886
NRP1	0.872421590387543	0.837688214928621	0.81881253939608	0.80934741238488	0.915949098481537	0.801061586845154	0.872721412152129	0.948634951287151	0.923776960415098	0.921817545614571	0.862496399906821	0.872853799057061	0.719784454116042	0.711218702331573	0.781367935761509	0.849825002537106	0.905493651860979	0.837941202318426	0.816199170971816	0.771641665358907	0.910565830471996	0.855953987816528	0.934042072173479	0.91181151399233	0.914960866098656	0.840045852641461	0.912897900318221	0.871432850718444	0.924194753007687	0.755585811202205	0.843029789085884	0.863715062705459	0.946729893114414	0.673497672605166	0.934940821587351	0.81528991879643	0.796859216184486	0.820451091327995	0.918437675479726	0.86146412949077	0.879371018936815	0.869233341055684	0.697805084013672	0.811934377561197	0.887803877331763	0.919802894987115	0.864639314036607	0.864638296465803	0.941798280385843	0.805226135798844	0.905815618439176	0.905491859847395	0.820645331220139	0.916048400591929	0.839526800347181	0.890334135397257	0.912278525138525	0.907941129501526	0.75749949428487	0.884800047817388	0.566757492756328	0.874502789353981	0.835063570765677	0.828484038343039	0.850214313447622	0.863808101507006	0.880227743601116	0.941200856608248	0.558815344726782	0.840767316180659	0.912568449460482	0.864209400067075	0.899060092737931	0.83142871531953	0.93516674394435	0.815074601075017	0.84845834174328	0.883162833833268	0.629114829230115	0.763656246385368	1	0.857440737218005	0.599184082750755	0.761951418269843	0.830237973753116	0.84749832774629	0.764632969628283	0.428370296202613
SLC16A7	0.794845878886627	0.922980042817747	0.884346533463438	0.861515747837799	0.880627855457148	0.835357575976016	0.850596397473274	0.847008439481312	0.893611436585071	0.910891009593547	0.866703302990936	0.860339191268703	0.666019663652486	0.77498229454315	0.801580306107321	0.79982191934606	0.880178049660039	0.854508480967609	0.869999484652501	0.862648261210218	0.819103760450741	0.888712279035957	0.904888994526606	0.907259195455643	0.906690081226075	0.903110539875215	0.917116561189653	0.916271732634393	0.875847624692828	0.843027272532153	0.863979753727986	0.874772279901031	0.915222509130511	0.523743422156497	0.925643044266583	0.760741865841349	0.84976459272697	0.843967860509604	0.870776428853043	0.877270061709715	0.914585987816523	0.921025664237441	0.790826168078272	0.83555201916538	0.850298662523752	0.880003968183017	0.882228936547832	0.883700614891485	0.884022199106068	0.817166788125604	0.898090247259809	0.825158950950283	0.882264273486776	0.903301400757916	0.82742767413306	0.872750523463933	0.876266419044246	0.779033873323703	0.805400328227796	0.884575367401132	0.555458242712621	0.909049030102001	0.713560550040342	0.796472342865119	0.803942134949065	0.857034154829063	0.84522668589009	0.910031422150663	0.672734303403076	0.866336137586452	0.91336136315772	0.826874944389695	0.820117090941696	0.854715034423519	0.911184861866118	0.75932960137834	0.851338165813598	0.916447562922779	0.595345818581534	0.792890450870329	0.857440737218005	1	0.521927704040708	0.817427739753817	0.887019536201253	0.836483694402263	0.69445629227125	0.334721915925479
GPNMB	0.428346043555221	0.558814112127492	0.42440118257472	0.448465023941793	0.441376632519465	0.464944351136209	0.54400002730725	0.484254561114481	0.562353770239159	0.489090238939783	0.593191164334024	0.45230410518699	0.547611573085391	0.30947565875124	0.535461613956014	0.634950678270698	0.456623883042538	0.349270085402119	0.553320535545942	0.333815021103215	0.670702390863524	0.425938746169405	0.478447306234814	0.513572910948248	0.440782464166451	0.374393981038801	0.540842220172492	0.556541249673779	0.469771835627754	0.463009071615347	0.351175548259132	0.458773441896756	0.576859327572119	0.26199545103624	0.5098323287759	0.254472092973565	0.62334459363917	0.279356851124341	0.446220737223893	0.611638212686972	0.480501123595591	0.413809199286593	0.700436074877163	0.659273174465869	0.373949065421961	0.41169603510794	0.400193255018104	0.513589346375527	0.592434794730883	0.445208598033541	0.516848500533754	0.618590346679331	0.303487806206482	0.538135192597555	0.349477002438203	0.43161024073752	0.439125626471084	0.407182771513318	0.2491656605274	0.679100732419977	0.714669226166296	0.535486301375177	0.476625898246478	0.317163295055959	0.399312806765161	0.347547841117954	0.429843859792791	0.626950743865552	0.638505150655686	0.469022477027127	0.499928275012206	0.501610269724487	0.603332801174499	0.447408001688056	0.51002500244324	0.344682665217409	0.322811744729292	0.437868417945221	0.872657861569218	0.228301748133133	0.599184082750755	0.521927704040708	1	0.575828611501061	0.57810081375753	0.555707804982141	0.571455484775705	0.583791692090316
RXRA	0.797274072897963	0.861172904606433	0.844644997547001	0.641366156547344	0.810205203765484	0.822159324124956	0.817824427966002	0.751650261922608	0.807680447576386	0.826073007830015	0.741220384808828	0.646537008159942	0.62498291728808	0.652598754614023	0.739653923472589	0.673877077351351	0.744994740135015	0.701517811147467	0.778366262579968	0.748635474205713	0.765874946499273	0.825667296577342	0.816963865421672	0.764857331315545	0.770465055645922	0.801191756081524	0.831557606150104	0.797167066581347	0.799269084191753	0.679267601208063	0.762301656598827	0.854219920733957	0.838312557253973	0.508419964666795	0.836044657262915	0.723551082866486	0.806304607175076	0.705190430265134	0.753253531115632	0.755111599546351	0.818467598885109	0.800091718689505	0.713915148871697	0.839317836923169	0.776342603495572	0.742451649065193	0.837457163056518	0.769955317638966	0.830699966141107	0.801936108818237	0.808594021728138	0.77501220182732	0.769884670521958	0.812829385717913	0.758238730246626	0.700358307996298	0.805406396810339	0.722931398279651	0.782998811887351	0.818059251666345	0.610970546479844	0.834824511415726	0.694568022746184	0.73567259981511	0.804567009600353	0.764623638215378	0.78300934582964	0.820886155832436	0.720718644485868	0.76373695124048	0.824521958970946	0.724148263061147	0.657261825005443	0.741925536441703	0.805927235611411	0.687158593547174	0.759176617681727	0.833731344966593	0.679075459699667	0.757459756253145	0.761951418269843	0.817427739753817	0.575828611501061	1	0.837390169833478	0.863807141407474	0.706880156157368	0.517968767262089
SCARB1	0.760722994020392	0.921322505638428	0.853229298225841	0.811184588239472	0.868038044590951	0.888818178828168	0.815467593531031	0.788224065240669	0.8541312128838	0.879150937501323	0.890065811805447	0.773108506807908	0.711687585155397	0.769705225363989	0.849666788264684	0.819407265055667	0.835471697003368	0.781533232310894	0.847484918790862	0.842319321055768	0.784441419345337	0.896564591138383	0.869016082096133	0.870470682400576	0.873018861385859	0.853429006437298	0.902185421607053	0.913929558295536	0.844970854271356	0.81646300304512	0.836324446080275	0.855209579428644	0.89859786952914	0.555607177712054	0.891120672091723	0.744772103442269	0.89546524965018	0.801849523364811	0.849203109995587	0.866728972653368	0.876750907819032	0.872696078295875	0.797618780876491	0.9066313919411	0.844595101254296	0.858193453113451	0.86431273547858	0.829185240410628	0.864213455255663	0.760705157851638	0.864108991573053	0.791161431751437	0.850710424658464	0.886584486359072	0.737423379013214	0.823059756677597	0.874747010116779	0.748907257523294	0.754839255168284	0.907983551770912	0.539591285194678	0.873488711707221	0.649328363702455	0.771703801846901	0.826571707286268	0.81422109503797	0.831808945627026	0.869556582130767	0.763376445495767	0.886421791646892	0.895197432364695	0.788897845666921	0.768052632421809	0.833436777317173	0.860329639532066	0.752749473237307	0.836630877973595	0.885142897150418	0.66346992367028	0.782164701669277	0.830237973753116	0.887019536201253	0.57810081375753	0.837390169833478	1	0.841280320565028	0.673647661361947	0.351177407734343
TSPAN14	0.800202948341293	0.826183530411253	0.845093860708321	0.746573466169188	0.837448896766791	0.786545374134492	0.820229594969186	0.823741839857665	0.84760462920555	0.89130179129425	0.774621849423329	0.738576219567205	0.59022793013599	0.681270699291741	0.721888461407653	0.692228714845758	0.807827039144438	0.739613563765242	0.783014843602408	0.789808144410654	0.824170300980312	0.836311432640493	0.875768182455605	0.845615343963614	0.848093425325025	0.829483911607864	0.874059651261658	0.83352437852036	0.840607656846549	0.729201905991299	0.82943380561625	0.848726924180792	0.868434370376626	0.579520524702068	0.892010528691501	0.782862617716326	0.748136294975438	0.790054242179815	0.818557795337399	0.771768593990856	0.872977886056723	0.833455023413085	0.616832073966032	0.780387766551631	0.83288432847011	0.849374503165158	0.870422672518868	0.808546519176725	0.856662279274181	0.831561636272258	0.878572647735992	0.871473598471818	0.853666730951092	0.872357917277673	0.790815848629143	0.767523148942103	0.863574459693257	0.839381507209274	0.834092763359878	0.817799888905057	0.594876237058311	0.828479418157878	0.767380960558892	0.800819045051214	0.818929248345042	0.837545093279515	0.833413611236733	0.869730640578362	0.549830670219591	0.831834554573764	0.863543533133023	0.783300593129663	0.730517327675655	0.847204054909594	0.870692423223859	0.767886768575817	0.820670134062426	0.858686358633389	0.583902442476103	0.788655824247612	0.84749832774629	0.836483694402263	0.555707804982141	0.863807141407474	0.841280320565028	1	0.7566115254355	0.55683621904125
