""	SDC1	PARD3	EGFR	F2R	SDC4	TFRC	TNFRSF1A	PVR	CANX	ERBB2	THY1	CXADR	LRP6	ITGB8	PLXNB1	CD9	CD99L2	NOTCH1	KCND2	APLP2	CD47	PLXNB2	SMAP1	PTPRA	NRCAM	TNFRSF12A	KCNJ10	GRIN2B	TNFRSF11B	ADCYAP1R1	AR	TSPAN12	CHRM3	INSR	CNR1	ITGB1	ITGA3	NOTCH2	ADORA1	TNFRSF10B	EDNRB	HMMR	RIPK1	ACKR3	NOTCH3	IGF1R	SMAD3	TSPAN5	PILRB	CADM1	LRP5	VLDLR	PTPRS	LRP4	CD81	LPP	TSPAN17	MCAM	SLC16A1	PTPRZ1	RXRA	LRP1	LINGO1	TNFRSF19	TRAF2	GPR37L1	SDC3	MCFD2	ADGRE5	RACK1	SIRPA	ITGAV	SORT1	S1PR2	LRP8	ASGR1	ABCA1	CD44	NCL	ERAP1	CD63	C1QBP	TSPAN14	SORL1	CD74
MCFD2	0.690962500293846	0.707602216016411	0.702429399118243	0.964565523628005	0.8374605635924	0.898972510128944	0.933879007603878	0.911989991339609	0.958053632944699	0.876425701514717	0.291665367035333	0.596897202414293	0.593607051206311	0.806619395809506	0.775848084014827	0.786611816785779	0.907893518980307	0.619023073630551	0.235053447514201	0.968346490064477	0.912748565299799	0.913582157423894	0.874930696091595	0.919058495341858	0.88946282144367	0.878477211342234	0.761368028384203	0.287379768904112	0.612745890159184	0.681535359451639	0.814754307672719	0.612777725478866	0.35043283598583	0.745419386442886	0.803390689789403	0.929542428648014	0.79931187355678	0.905153149939261	0.825386635461525	0.811013620729946	0.773642087667191	0.391945902471379	0.918584615012401	0.677438978848906	0.850444377012382	0.771335021830998	0.79196680626408	0.842260382215513	0.828377778311215	0.848316755044467	0.83112974552617	0.809035437328705	0.777105378287358	0.7221133838589	0.919964879255854	0.926590665326857	0.903720872472074	0.790639815210706	0.810241180957606	0.813718857617432	0.870294702511594	0.944761215001673	0.387043054180841	0.78652904978657	0.558307096293837	0.89322435738564	0.874769235876062	1	0.907819489476904	0.79022981541194	0.772581290953225	0.858330911223013	0.911388191708188	0.486247203371582	0.601514164095415	0.765870612144038	0.818418264866451	0.712183391515652	0.803293279211736	0.801369718809575	0.885022514297419	0.777747003631496	0.79087672578838	0.732892077964075	0.0844766911604571
ADGRE5	0.673080114596366	0.549482654148526	0.556776376142672	0.8784348897352	0.836412445810787	0.816295481448997	0.858282414375275	0.83620080940997	0.861202332492392	0.805455620930566	0.29426256607464	0.598119567379512	0.493769507646119	0.730414335038461	0.69705336661031	0.70745787856286	0.831114705546938	0.49814868078915	0.183504302531775	0.909401285724631	0.789481795462663	0.880685124125115	0.751998005611346	0.789800215735006	0.870291298267063	0.846396284453602	0.672909599768745	0.201447213435802	0.583582448549109	0.580198479931998	0.763494102711513	0.434111723214157	0.316697842469331	0.727273518234631	0.763646017175691	0.910081483440294	0.839621062271719	0.778945859267423	0.746431241300452	0.820889611231567	0.637837666057616	0.203050903811275	0.804587290231289	0.584630430280854	0.696226770835978	0.68216839314853	0.711961813560133	0.680823803907963	0.676855377250902	0.750730029880171	0.712740835111723	0.787932574354732	0.681469814679399	0.602248065328187	0.861536820286619	0.864212139177641	0.837219817769121	0.655764726731075	0.65424345933571	0.699018061894683	0.761921110625985	0.863511555893923	0.369571637506187	0.624884391524932	0.400646638820652	0.828055507102667	0.770092670943349	0.907819489476904	1	0.74127375169101	0.687844586352026	0.770248901785373	0.791352475854301	0.418149275200262	0.485456687287721	0.733584581584498	0.749745737213528	0.671192645249045	0.670834304543473	0.719238307984906	0.865022056221748	0.699973576942171	0.687748041664982	0.680309769737534	0.0805632805823665
RACK1	0.824369846315993	0.75655088915251	0.716359296709343	0.794499269658991	0.597955583379612	0.666370829439571	0.701948337968984	0.778729317644164	0.675916083602959	0.544044339803549	0.470338895097335	0.788590657358152	0.559716099853127	0.544739763914697	0.504315407720153	0.958112065655243	0.62923113904702	0.656832000536889	0.29183514332389	0.769508548538544	0.832600570949874	0.66076016480024	0.85957833110334	0.722220968810827	0.561727069433106	0.829874538033794	0.475962700725212	0.391908709077068	0.837350196556817	0.292111537112862	0.441876688095708	0.638290886216778	0.46662423818816	0.635967297350865	0.486559595969439	0.780836284760089	0.48165805606955	0.62272554874046	0.440469387781649	0.774759582937586	0.380334143519867	0.509695797085804	0.666718375433117	0.841149618850868	0.564580345744703	0.516696288712319	0.404716160106915	0.77678740592067	0.659648641193385	0.451992889935464	0.729998113049431	0.424472932255532	0.747756736156572	0.55324342906822	0.804656145781674	0.607694003411839	0.788521769437657	0.613551823502692	0.799892768389197	0.520846923903159	0.763538328877346	0.724971697432289	0.618267706166558	0.62308733946698	0.732276761310219	0.577753056604104	0.543033436768224	0.79022981541194	0.74127375169101	1	0.363082155473908	0.476595945703418	0.675108692851477	0.643109428717133	0.647846620874122	0.738459052494894	0.387960213657113	0.274980899432891	0.847160717660438	0.438020299705849	0.897021106941536	0.985304105200737	0.786337972460563	0.337292815509657	0.0404744841805701
SIRPA	0.362732560524183	0.339239823312679	0.350581376288477	0.734005914647486	0.739637038577281	0.734498004402317	0.869183252039737	0.753726083074073	0.848583264287189	0.897933747450549	0.0185568070818595	0.134844712662908	0.286839060004589	0.586220963395698	0.799822177562883	0.36383772318757	0.871434127423736	0.293692535392452	0.0113167440431135	0.743583066580029	0.668176062280999	0.814105928883318	0.596786902276817	0.733819587182858	0.763238121798496	0.613540816793346	0.721506065103512	-0.00137689601048046	0.133759318796267	0.935769324377376	0.86343753064551	0.396743622968704	-0.0351773886049167	0.520587769629057	0.746070212779586	0.687104486215584	0.767860375159802	0.792370191899395	0.925087063331513	0.541687681257998	0.881972252707967	0.0890542170682455	0.746910055133922	0.234271792317503	0.858741059022667	0.629203890647291	0.939067921629012	0.645977777408749	0.623119592582503	0.952740163632492	0.572664978472593	0.882756860243173	0.402182463566114	0.592002620805628	0.778112956847613	0.817806804522017	0.677031796790455	0.649101427942905	0.498837043777605	0.664663564581158	0.662342445082255	0.772772180073577	-0.0308694639506022	0.629365045367124	0.219074851702802	0.87346358788527	0.877211651278467	0.772581290953225	0.687844586352026	0.363082155473908	1	0.917200131709168	0.765023138332038	0.0887467043926503	0.323117826577311	0.518601132033321	0.966712778412883	0.939571795133112	0.415200214118981	0.843387199234379	0.57311683754564	0.358067050269294	0.508517294176423	0.939327947077682	0.21254673754992
ITGAV	0.417086450163566	0.544488593124686	0.600299099304284	0.83991845414194	0.785037046252795	0.812278389591085	0.882699686776256	0.825240936008974	0.940507862889698	0.930650396941369	0.240745501165353	0.346715452136782	0.557862438427091	0.799106828294302	0.878713194977473	0.526036090641502	0.918546419379181	0.550747053865401	0.282711257843654	0.820529167065576	0.766217305332352	0.829132860325361	0.750515645442059	0.865435561861164	0.883658686642404	0.698334866481575	0.876065012811879	0.250222894429322	0.297347199361446	0.827402901921044	0.866120619844581	0.604172744825822	0.226107898637576	0.680934725524677	0.77818455888668	0.770087164659325	0.804466085159088	0.919139774974662	0.906803888924056	0.692700925622292	0.933955701542031	0.242570019443085	0.888703484681304	0.417794379218695	0.910891080512189	0.819110546837616	0.914407664998573	0.756176052967375	0.781340905905409	0.951197811846918	0.758603014554127	0.8967581829777	0.650283118033992	0.759851568363761	0.842619806664402	0.918342945771408	0.778024541398899	0.766016009437317	0.684330905056945	0.841080263014147	0.799002142826685	0.888476579554925	0.236257240145663	0.766723447627098	0.395914138054684	0.934476091644513	0.928175543565608	0.858330911223013	0.770248901785373	0.476595945703418	0.917200131709168	1	0.884104485130592	0.369854009617211	0.520797924715275	0.650971559588853	0.93887978922851	0.848421986381678	0.622248390235301	0.886200907211211	0.60408944318723	0.494486873605468	0.659163490886715	0.881182809085932	0.196343326897766
SORT1	0.580936666044889	0.757082056055621	0.778172235730303	0.893170727546348	0.786826621147625	0.847386996931971	0.882996850634273	0.868076290748184	0.954506314829592	0.865375384388548	0.34722309014809	0.533926419557581	0.716410495535655	0.873830815651952	0.851964020436996	0.725519658628337	0.897464342428066	0.734608077533645	0.385640451382443	0.893139872417481	0.919003288922085	0.849196835917925	0.878031881217845	0.954421857605133	0.875947751139092	0.775927129656226	0.856032242653918	0.394759919289413	0.54607486770191	0.669849573361244	0.761695603376029	0.712959805626664	0.382569129029636	0.775896777911843	0.796175823394793	0.838662138622897	0.726823085906295	0.946246234914759	0.801039725452002	0.781450595115867	0.830535988925048	0.495289422052728	0.928462063172277	0.666453176414172	0.890007631559794	0.867568670716099	0.777284912971098	0.878281095963856	0.912819323076306	0.844280884050185	0.86825966711326	0.809910112540735	0.821630149711496	0.835784668875982	0.855918769998378	0.92144846758105	0.825751004539237	0.805884229317114	0.859508223070525	0.890245724999682	0.895320725962694	0.944147225130991	0.432755454473563	0.848190052995457	0.638129846915354	0.89061620237	0.901643822672074	0.911388191708188	0.791352475854301	0.675108692851477	0.765023138332038	0.884104485130592	1	0.543439889825886	0.683368090607435	0.743476677583849	0.795997188920777	0.655999140857244	0.818690303574697	0.839525168345112	0.717926652392928	0.691000038612416	0.799190442391442	0.708949009207847	0.0967086755776448
S1PR2	0.486907078912151	0.75165025937733	0.816771256765883	0.542186458895262	0.307008383886005	0.40219904146635	0.312434860625939	0.502328150630256	0.472545199269178	0.298359657645412	0.782575617784634	0.799833818204507	0.833157599917589	0.573404167797897	0.49746312787842	0.726872000963828	0.415978193939935	0.883702171064549	0.788292877904041	0.443023925843417	0.561096183035192	0.289527937710815	0.697954314010655	0.569663839116331	0.462030078320794	0.437433600611907	0.589560722405362	0.63493465369364	0.615997983999722	0.0434033241222874	0.155969453682063	0.766488152403214	0.720930836478438	0.650113457523209	0.184387545943203	0.428932096714382	0.189266360537001	0.533500732580588	0.166919766573967	0.609481664125228	0.285495257397538	0.57339064564141	0.535493484811357	0.699539215252761	0.401597918134697	0.623272226520544	0.201083646990815	0.561959900522228	0.626201036205706	0.221585886317334	0.736720725303742	0.204613691183474	0.799404388124769	0.659282958061547	0.46129204568113	0.436370289943528	0.55899661215923	0.55627022544367	0.724128145986746	0.57891525125929	0.619153591523403	0.543957394813587	0.881259566514623	0.512737710862436	0.744628406327628	0.371721366351075	0.344433289787684	0.486247203371582	0.418149275200262	0.643109428717133	0.0887467043926503	0.369854009617211	0.543439889825886	1	0.797053739841418	0.589861089270526	0.158729415234672	-0.0187490779115264	0.803028979053286	0.280229326719621	0.375791051918452	0.700873035415341	0.645304279234542	0.0476696838992824	-0.0357086105655335
LRP8	0.590012895713085	0.831946638104645	0.850107245916552	0.650229031413559	0.405986660174229	0.572372115050532	0.483400678993459	0.628765598425226	0.63411428203831	0.447881191143731	0.600341588701488	0.703644331464389	0.805676298237224	0.670280217166632	0.607875832258177	0.700206876816351	0.551373547643395	0.84856603404287	0.71370993659865	0.591710817747712	0.689199490216758	0.467458054791262	0.779096901847959	0.726361559201583	0.574061480699247	0.513675362934085	0.631019115488705	0.619141857093761	0.600647613970061	0.25921698668948	0.312034798810299	0.772167646398092	0.675552903428559	0.744263385190473	0.414106537580313	0.561113887251668	0.286173007589212	0.670749824463713	0.332310852178634	0.641685875131741	0.430584274431605	0.600721303141162	0.673092153446816	0.690978815822358	0.558940389855876	0.713335362003722	0.360810620414953	0.701208027879578	0.760643619323172	0.387779606205411	0.798491146629779	0.363043005031344	0.816361878101764	0.743275917062433	0.570402102538881	0.587808308663504	0.605018076394225	0.638821788037662	0.817086949109897	0.725269769534276	0.741605469689111	0.700985475647324	0.698797096748131	0.639713847650955	0.754644877319007	0.506048096188971	0.538944617756921	0.601514164095415	0.485456687287721	0.647846620874122	0.323117826577311	0.520797924715275	0.683368090607435	0.797053739841418	1	0.635980366332545	0.332596033202614	0.142539821865183	0.847735931788005	0.448913357881378	0.489581780531793	0.698900252920373	0.755607199463014	0.276219641843502	0.0932055824766645
ASGR1	0.638623419577791	0.682711366343319	0.708066954030067	0.747804904558671	0.663173372934669	0.701129585072529	0.723148065964871	0.772047334084971	0.740581052743193	0.695149870536364	0.50117203536299	0.615002385125709	0.584912802496387	0.693681323938542	0.676661206932558	0.756724965105107	0.723256301851923	0.664879993085451	0.411527252954263	0.712150385426872	0.769029601116992	0.661632270889904	0.811809261524889	0.771360071761085	0.685879539652797	0.754425398555642	0.694422281437982	0.450617651200714	0.627670857297336	0.439281846346498	0.588676567785445	0.683480342573263	0.459646808791559	0.729312271863567	0.629647399591708	0.703939378962202	0.626594015489854	0.71609207062726	0.578552522195386	0.743167494723369	0.589343521080877	0.351488327063365	0.699462283711014	0.635439505369171	0.674322817794988	0.696212246408023	0.53380046795466	0.761715559023263	0.695989933144966	0.607144000922795	0.781163464785815	0.606443122832902	0.735877476053875	0.696062585620393	0.801370242477419	0.700746771457419	0.764707396734648	0.663585127559843	0.720433085839097	0.679995536624644	0.773304253151181	0.77539812469895	0.569211201879755	0.68423055309055	0.594693815631847	0.730998534427833	0.677813948900111	0.765870612144038	0.733584581584498	0.738459052494894	0.518601132033321	0.650971559588853	0.743476677583849	0.589861089270526	0.635980366332545	1	0.539400925493262	0.429552449338073	0.73916850258202	0.553981712211255	0.683540126280668	0.754718380344093	0.693630253169495	0.479545420295581	0.044821579287596
ABCA1	0.384460104284815	0.368542750600228	0.398868359580787	0.787709092767484	0.791312557794747	0.751541412517976	0.879840749473124	0.774406256073416	0.882785939193422	0.92890357411753	0.0802922281041802	0.204019763192739	0.348346607901142	0.655815820254356	0.826688975885254	0.395546806520418	0.904678912446367	0.345041339368648	0.0666744117697832	0.784838896327093	0.688030198342255	0.84628075118704	0.621558048521931	0.759216665611103	0.839099825714091	0.655920743784637	0.779211807812244	0.0217480149352376	0.162725732589845	0.913167552097375	0.906002139965434	0.411629592369236	0.0214897382559004	0.561331092809658	0.763888588146831	0.722228530302322	0.835472676566823	0.833971387914137	0.937916904490988	0.602828840382958	0.895208208842445	0.106638793227739	0.788564144143834	0.270026457629553	0.866021018934553	0.689393978519521	0.95934680560083	0.654257338566838	0.662945087749269	0.97507864524632	0.616722855226914	0.924396852571163	0.469027199286901	0.628952506214056	0.781310821270161	0.865551399521569	0.727186529759878	0.696586355405031	0.524311375689448	0.710059207627976	0.683773308646496	0.804780501686423	0.0399216324949875	0.647047539227656	0.233613637410445	0.911383599547491	0.890082860239201	0.818418264866451	0.749745737213528	0.387960213657113	0.966712778412883	0.93887978922851	0.795997188920777	0.158729415234672	0.332596033202614	0.539400925493262	1	0.960600776634766	0.4532308435171	0.862841340595096	0.594190650661804	0.381296504728842	0.498277857152846	0.912068608452057	0.10739545410698
CD44	0.310150446735422	0.193608019061387	0.197826328394369	0.669600974561991	0.77749571774232	0.608503144548011	0.81417936058413	0.678586311720219	0.766579234134635	0.876587449828245	-0.0140789038855161	0.0490537094301264	0.150099871070619	0.477225180931254	0.724166625183954	0.255045427027949	0.829043088023691	0.153165779804766	-0.100998964332129	0.676182868018719	0.571546001714606	0.79104464107468	0.47310900152601	0.601210088675084	0.736696544697329	0.597248018343511	0.660637141639289	-0.166108433003663	-0.00310719963182216	0.888368006257729	0.884678098577095	0.24318059607476	-0.170067939402033	0.415084916444905	0.660055263175439	0.626518272817225	0.844085322921755	0.698974667088101	0.886307170345159	0.491441821933886	0.816972506499933	-0.00114261665330326	0.647778461454982	0.0896435083809391	0.769019520955363	0.530703865501565	0.933437694083633	0.537060385503643	0.505920030075129	0.936084347408477	0.456697117540042	0.872945962394228	0.278166947706353	0.455307599625049	0.688542128403477	0.75260509024278	0.623778465817775	0.601029525305402	0.342938450297029	0.527636910527323	0.534770855898019	0.651740246543928	-0.135831226107946	0.506744261343381	0.101248946725105	0.835855810070195	0.777507796544684	0.712183391515652	0.671192645249045	0.274980899432891	0.939571795133112	0.848421986381678	0.655999140857244	-0.0187490779115264	0.142539821865183	0.429552449338073	0.960600776634766	1	0.275052307931442	0.775258823325604	0.513407833459595	0.25890135078066	0.321068200823307	0.889795542072925	0.0763693382628168
NCL	0.718843177219644	0.91476913754361	0.923387517496387	0.830315642769374	0.591174729043384	0.727230529082701	0.660675057387723	0.782155772351096	0.78333572872759	0.591351549634377	0.575807728205244	0.805639328246373	0.857023909784205	0.776390287802905	0.642731877124045	0.882471894824287	0.686794702722445	0.893308371780631	0.598384404900235	0.792663771425698	0.873589422057805	0.645930228651594	0.929204840346477	0.865806604446436	0.704664144584883	0.74636302341104	0.693316478137652	0.59774239551993	0.736481052138221	0.331294805687724	0.45762019036814	0.827833164952262	0.658162822787945	0.802261274391922	0.527260328993898	0.757145565173151	0.462510466868798	0.786225343036089	0.481051812690073	0.792002716206071	0.535038418418491	0.671860040940958	0.827741779702841	0.844371366020728	0.685170787722997	0.778299629901907	0.477708483417062	0.855295537555079	0.854752043532225	0.524798858940848	0.882375677407003	0.492427726409461	0.918910398590048	0.769175337180734	0.739718265629432	0.743688102572716	0.775720181596164	0.738058857882109	0.951572533307845	0.780605229832334	0.851930591832964	0.815561726297422	0.716406736878436	0.764510768653596	0.859589302791841	0.640128970526124	0.645170538875514	0.803293279211736	0.670834304543473	0.847160717660438	0.415200214118981	0.622248390235301	0.818690303574697	0.803028979053286	0.847735931788005	0.73916850258202	0.4532308435171	0.275052307931442	1	0.575851609187682	0.714830048183116	0.887218268930703	0.848246838215652	0.36302223223569	0.0339661853434791
ERAP1	0.441288742043236	0.5044498605999	0.521971029749749	0.79209098820848	0.764871089991629	0.76895585504032	0.808608110216192	0.748041818476394	0.868663625078657	0.833701431900634	0.132750340695145	0.310222293215122	0.490742696686862	0.744979632908691	0.771243547736795	0.452732927620616	0.834774790143306	0.473283884299551	0.185991946479486	0.805594144906342	0.726485591209789	0.824382537589143	0.657101322885644	0.797176991371322	0.839267158121703	0.641203210504336	0.754155986482261	0.157501267257048	0.296975566469793	0.741212406139361	0.767833337648952	0.460127609702805	0.192207193562993	0.636593918214688	0.740317814506933	0.757402997382887	0.757174571107227	0.835763354082287	0.825992010559831	0.658174386912712	0.795247175028047	0.260188362576515	0.836796490708763	0.391623268184858	0.812919904391852	0.746384928567381	0.801480263185791	0.682607208092608	0.757074431154573	0.847833573463673	0.658066479366997	0.831192965671664	0.584699384669561	0.674527377178512	0.735385176595323	0.876835808076855	0.685177865201624	0.657504132282387	0.624797235984495	0.779460248706858	0.728370518406312	0.826193263103784	0.172288477021642	0.66971012493299	0.365462174831057	0.816641996075841	0.839373053858829	0.801369718809575	0.719238307984906	0.438020299705849	0.843387199234379	0.886200907211211	0.839525168345112	0.280229326719621	0.448913357881378	0.553981712211255	0.862841340595096	0.775258823325604	0.575851609187682	1	0.591923518327209	0.434268621145915	0.616651164696736	0.813642809793735	0.173574739541262
CD63	0.792904080629301	0.623919011894185	0.570838252440152	0.863126212166448	0.726027977372838	0.799750168525774	0.844199106615782	0.813133274480195	0.780156797378873	0.686805655589911	0.15959389036718	0.598822930819888	0.389617735730489	0.591413791575032	0.530079205387652	0.833283635614846	0.730607629257669	0.440785871700734	0.0265665420995851	0.891884659513028	0.840517127784839	0.826189574109808	0.781580041150253	0.764048822195787	0.67883804549377	0.883258540897366	0.464347714798332	0.217027555474788	0.739648952599615	0.493184568847146	0.64151655368266	0.441060653840383	0.301318443728019	0.607700722925	0.689737854849074	0.891161694763966	0.657416626203968	0.690998471514968	0.641268965069348	0.746808262158728	0.508328517449491	0.33458741391124	0.74395029499576	0.713778164904398	0.643423057974581	0.515916001366855	0.573392180368711	0.742637250994658	0.635424553759322	0.621216606756963	0.660757884539412	0.59777706530083	0.6436700006369	0.500840813339292	0.857178710694862	0.732588853111004	0.800048335749296	0.592927608666051	0.711120170736116	0.574516807832982	0.745418201862414	0.799462759088941	0.317954516005562	0.630669885095395	0.498434290578574	0.696693112873091	0.687046121649854	0.885022514297419	0.865022056221748	0.897021106941536	0.57311683754564	0.60408944318723	0.717926652392928	0.375791051918452	0.489581780531793	0.683540126280668	0.594190650661804	0.513407833459595	0.714830048183116	0.591923518327209	1	0.845264550003699	0.734861481284381	0.553357372147952	0.0671564267165473
C1QBP	0.796456743653316	0.795105653571189	0.771757085600846	0.788948576796693	0.577124925516117	0.660693390165147	0.687072077678321	0.784412805050507	0.683538024038137	0.546088728651858	0.536376657495194	0.79993804437787	0.622563511913497	0.572601622590229	0.536798610679025	0.963852311736011	0.631977090580937	0.727401915666512	0.379407316214198	0.742233911801047	0.834206561364483	0.624607144558054	0.889138751434892	0.745000738242354	0.561495456465515	0.812665405251965	0.524466770132293	0.466398309674016	0.825659063945537	0.295038164630539	0.433982182808022	0.721985605785868	0.506097958847238	0.657335309027118	0.470104890593943	0.74268840129634	0.455402817051153	0.643440750724735	0.440080643223734	0.771415355033295	0.417498604271912	0.541009859820592	0.678609854705349	0.855014018452426	0.598390618471534	0.554508231903505	0.412927952181408	0.810802825726941	0.687950336052244	0.457497518298204	0.770717832516151	0.42018325512846	0.789004617406745	0.599588180947173	0.795167231653808	0.610270383935117	0.789102115659797	0.655117305925717	0.844048453096957	0.556197837586657	0.780488638490546	0.726848181151639	0.668736113539818	0.670151953752893	0.781626715681092	0.588481611137719	0.555595609946774	0.777747003631496	0.699973576942171	0.985304105200737	0.358067050269294	0.494486873605468	0.691000038612416	0.700873035415341	0.698900252920373	0.754718380344093	0.381296504728842	0.25890135078066	0.887218268930703	0.434268621145915	0.845264550003699	1	0.791452048146497	0.315312018052434	0.0118175613877145
TSPAN14	0.620928405492592	0.788881513300849	0.782949596988079	0.78634114674477	0.55813319747025	0.737920936250982	0.699080487022992	0.751988340591671	0.771696838599974	0.597329392122318	0.406175306983889	0.677004374201631	0.698373874888576	0.709878305583149	0.624576713527486	0.809094975265345	0.681313329733028	0.73312532753119	0.41161341972926	0.794947954057166	0.81429945488958	0.675645181067307	0.8316174147844	0.813915257593838	0.653819201392804	0.681618424323029	0.619854184724246	0.493518419987103	0.728139869044542	0.392233050737332	0.484349823658292	0.685266833771794	0.532288625447548	0.706723164137805	0.583713706653779	0.799631590381548	0.453886680699405	0.761003560425798	0.519655099154431	0.727050996692203	0.540847659712325	0.531763903513785	0.785246092320507	0.748960743878408	0.658905605157847	0.689432728752409	0.487322346318372	0.776865659086186	0.788760999662211	0.543336662572769	0.790962360762343	0.513124053282442	0.802813468623618	0.715955114796652	0.803464842391217	0.724199970779154	0.739253712378162	0.661260848054489	0.836533276366556	0.71642961694774	0.82436457444645	0.819808786018515	0.572998637206326	0.725370174574118	0.684583360675128	0.631298930632323	0.671540323613177	0.79087672578838	0.687748041664982	0.786337972460563	0.508517294176423	0.659163490886715	0.799190442391442	0.645304279234542	0.755607199463014	0.693630253169495	0.498277857152846	0.321068200823307	0.848246838215652	0.616651164696736	0.734861481284381	0.791452048146497	1	0.559211340412991	0.403699783936824
SORL1	0.336384259242354	0.279734184394499	0.282866164294908	0.677206131430194	0.726369123070132	0.665207508341973	0.817186807570266	0.692953933156482	0.790999962328138	0.843217084426517	-0.00595304373409875	0.118554236473995	0.238641274159197	0.530988366417754	0.719248081667544	0.326767816236891	0.806266767804921	0.229937618304572	-0.0443361844985339	0.730421142584456	0.613618035191728	0.804604684778207	0.530516985891131	0.653943909684077	0.720838110532451	0.581768130805897	0.652212887592537	-0.050000590042581	0.111832640222694	0.838805273462089	0.822210208209562	0.298632164452546	-0.0641997218851984	0.479511484019038	0.676748097204734	0.71912724124491	0.765935882595653	0.726872412074299	0.840459691989059	0.542733702328114	0.792158507698825	0.0714707699336218	0.703117381493788	0.182941020079214	0.763927398744027	0.572003339808997	0.871937575499964	0.574374915808642	0.575229339161968	0.887020334365102	0.502406757573321	0.834260036484408	0.349418525857331	0.510376291577991	0.772336106523427	0.774385961496626	0.634280846264082	0.585872345618258	0.42434323063323	0.580020276911812	0.617468027306735	0.718031274447867	-0.0638563418899641	0.544744626829832	0.170477564935769	0.800792417917944	0.789007078634477	0.732892077964075	0.680309769737534	0.337292815509657	0.939327947077682	0.881182809085932	0.708949009207847	0.0476696838992824	0.276219641843502	0.479545420295581	0.912068608452057	0.889795542072925	0.36302223223569	0.813642809793735	0.553357372147952	0.315312018052434	0.559211340412991	1	0.460426563389689
CD74	-0.00603536835452308	-0.0143657965211021	-0.0225857756042564	0.025102071470529	0.0545491387140373	0.0678407225601575	0.0998066888650988	0.0532845025659584	0.10160028968568	0.0606089304593742	-0.0270321815849183	-0.0111121388474853	0.000240742432582662	0.0146481841133526	0.0542274818114633	0.0254000524312257	0.0851963305078981	-0.00639193231639256	-0.0399722609208846	0.145219402906005	0.0586670517401747	0.141506044881884	0.043440284077696	0.0372156643390472	0.0310433633267547	0.0172436053956695	0.0308840654433124	-0.0359306593715877	-0.0172385868284554	0.0738411036793529	0.0477156019787602	-0.0250826780107215	-0.0430705569374148	0.0345684140746815	0.0322960101621661	0.250505230057071	0.0466216723731585	0.0712421757472383	0.0558826638310952	0.100770393431391	0.0533950365810607	0.0208789239869508	0.107317058009026	-0.0323437018920744	0.0415754182007409	0.025660590323806	0.0863555720450276	0.0242395970183282	0.0672913720471372	0.0844633719478385	0.0103968225203383	0.0767435888337917	-0.0129691710232012	0.0284080510074986	0.251487825838835	0.0961089417404963	0.0488272734652246	0.0254202834924322	0.0218597769442939	0.00763363797334276	0.114665777931561	0.109405162153346	-0.0500607722410567	0.0203051695681996	-0.000890238660778424	0.0399845030508768	0.0563830366027674	0.0844766911604571	0.0805632805823665	0.0404744841805701	0.21254673754992	0.196343326897766	0.0967086755776448	-0.0357086105655335	0.0932055824766645	0.044821579287596	0.10739545410698	0.0763693382628168	0.0339661853434791	0.173574739541262	0.0671564267165473	0.0118175613877145	0.403699783936824	0.460426563389689	1
