""	THY1	SDC3	ITGB1	LRP1	C1QBP	CD47	LRP6	VLDLR	LRP8	SCARB1	ERBB3	TNFRSF1A	CD9	GPR37L1	SORT1	CAV1	INSR	CD81	ABCA1	AR	MRC2	ADORA1	CD46	ITGB8	PTK7	VANGL2	KLRC2	SMAP1	RAMP2	CD44	TYRO3	CANX	TNFRSF21	LPP	NOTCH1	FZD3	IL1RAPL1	KCNJ10	ATP5F1B	KCND2	RAMP1	ANTXR1	IGF1R	PODXL	CALCRL	CD63	CELSR2	MCAM	ITGAV	F3	CD82	ACKR3	GRIN2B	EDNRB	ITGB5	APLP2	TRAF2	PTPRA	PLXNB1	RYK	FGFR1	FZD5	MYLK	PDE1C	GPC1	TSPAN12	LINGO1	NRCAM	CAP1	CHL1	NCSTN	PLXNB2	S1PR2	AMFR	CADM1	LIFR	TNFRSF12A	NOTCH2	EPHB2	CD99L2	TSPAN5	SLC16A1	STX4	PARD3	JMJD6	TFRC	RACK1	PILRB	GPC2	TSPAN17	PTPRZ1	MCFD2	APLP1	TRADD	DCC	RXRA	SLC16A7	NCAM2	GPNMB	ROBO1	NCL	ADGRE5	TSPAN14	HLA.DPB1	LAMP1	RPSA	LRP10	CD74	CLEC2D
JMJD6	0.773405542334789	0.799495859427858	0.859437060894362	0.796821774455287	0.83513195095926	0.822071093420028	0.76095933643214	0.755764629280176	0.813566146778604	0.660210104722787	0.750883956730451	0.721129124586257	0.760301320896703	0.597589079546084	0.799681552839542	0.819734410215054	0.741375091398773	0.831790029851308	0.460590367064206	0.766165887096233	0.642382364590352	0.666869035041364	0.773454068295567	0.724781915888634	0.712646141829808	0.759858132230712	0.707605624441703	0.881409512294758	0.782843612493988	0.283111764238152	0.730471757259475	0.873504846089867	0.734917492336352	0.830313285007009	0.823019607517195	0.717744855457336	0.608912495303529	0.752686587859768	0.852088022167888	0.784359781821491	0.715440785762352	0.787326244505453	0.677437897751001	0.744078580068478	0.768505693415303	0.8312852066072	0.749081393173324	0.793666467148256	0.748202570282755	0.328125486723052	0.755963838216276	0.737357093212365	0.746747353687524	0.646045645236772	0.804081333145361	0.843878719558448	0.762638072274733	0.814874651372655	0.746463584879333	0.812123831954656	0.844016805309236	0.795307615921121	0.422503422164528	0.719718768155575	0.795018726425726	0.741287400581036	0.81440665226016	0.724731169177729	0.872066011457758	0.621128132328876	0.738221905479419	0.769290784473155	0.793433753808646	0.823183570972503	0.833680060258759	0.803237257037782	0.723178223774885	0.720153600397065	0.824949909404202	0.803138952923787	0.740564828538867	0.827246509803399	0.826148773973904	0.791422291277419	1	0.82684389230224	0.884445425999078	0.68770412738418	0.766435997056176	0.819372693068332	0.740880688404878	0.859881007430282	0.802829381984131	0.659946657291046	0.759116845753703	0.679209155085759	0.68397539869074	0.736389859176683	0.411798668103754	0.73403390174289	0.836422013300242	0.784617932911927	0.761793806044419	0.625969281350718	0.799227820241961	0.878718541493185	0.59940522172536	0.208493563229652	0.697289832643699
TFRC	0.811481721880479	0.888150573221554	0.871114796439111	0.885747368541254	0.865824823130971	0.862420235227287	0.86662731882951	0.814597433175499	0.87468870385882	0.677701833390821	0.847014387307895	0.783716666855061	0.797367897063637	0.639434966786245	0.885743942859097	0.880571259873942	0.731028063533663	0.904601187112073	0.495827628893634	0.839968791109957	0.706844725002986	0.715149478389572	0.839179814477023	0.802940295990192	0.796283519704741	0.857503915294878	0.785162358734818	0.897482437455471	0.848058104308564	0.286717959696817	0.83023989188902	0.86706744137715	0.818330460638244	0.888637172946584	0.905242391964839	0.786850038786779	0.674236666012966	0.84541863268133	0.862129550096012	0.860088098075712	0.783030787327316	0.873436153083787	0.728585691181799	0.839726830128736	0.867746685866963	0.849131045911539	0.846150812760893	0.867275673288134	0.835324765708864	0.362234262968215	0.818411915888592	0.81399208337311	0.845458244469998	0.749283660303142	0.876932108536271	0.885404052752297	0.744974031497137	0.865880844422029	0.818711627771514	0.874620326529847	0.845031688918956	0.841023752472806	0.491106529474534	0.81238477619081	0.855679266906739	0.825876278751142	0.876815305800034	0.811991291717773	0.913597536468297	0.700456215196377	0.822325136477518	0.82722252551471	0.809019781412798	0.847329657310614	0.90238308241579	0.894224710071173	0.757052193762275	0.817986777493566	0.880779711630432	0.870259445460495	0.790365999697224	0.806034507941829	0.87222612325631	0.802148963957025	0.82684389230224	1	0.850192950764843	0.764959757882476	0.788949192577032	0.863791506994863	0.838611627882471	0.879520814332637	0.854821918572547	0.666983644611668	0.825470940155306	0.725589862547654	0.710286768694032	0.844577554446721	0.404517616628616	0.822464956530616	0.866862162625159	0.870214989381663	0.827401979681987	0.673026183454429	0.856847025066777	0.900886098699522	0.647554784455436	0.272841828765308	0.803171570227667
RACK1	0.741730201010422	0.829079392437008	0.865903268654349	0.852884617445342	0.816457500110256	0.825125202885493	0.778510225444571	0.779094839847173	0.818139836137269	0.790610648456216	0.774014924230388	0.756121427030862	0.795924159193097	0.559858020864601	0.815138377592648	0.887583261016442	0.825635265620313	0.856760577528721	0.5649751225447	0.789561541987754	0.704136318567119	0.666622737969381	0.803058754707983	0.741262653191985	0.761616273393721	0.79762620651326	0.727959914040068	0.887255421202791	0.79827115192232	0.315398103344086	0.742239216657331	0.9441943599256	0.751392113172499	0.858806955499635	0.851568144365132	0.786179872335789	0.577878098957883	0.759940441270651	0.835986116154092	0.78467138506972	0.718934723241971	0.835249473837589	0.765774962762916	0.765161439569992	0.794206253415314	0.84974515017595	0.787398100642921	0.775540677207686	0.785466650061466	0.353182359484292	0.73074394210574	0.705389698324448	0.769120606741333	0.641706898840951	0.833204166044087	0.851776727189409	0.73073578394627	0.846294381809366	0.785632859883981	0.842353429060186	0.885071913219628	0.828332259688361	0.45924755313788	0.728284300106338	0.815034407735162	0.721333533719013	0.824007219333214	0.757040683040054	0.877416347467051	0.647363815095255	0.796745460352714	0.81392875488062	0.816516821589326	0.853770183183329	0.860010776528228	0.818612979853907	0.72139948915526	0.784934509315626	0.846997586838345	0.80332812486005	0.786239363902341	0.901149561520658	0.858677509371365	0.817534575092845	0.884445425999078	0.850192950764843	1	0.708857687621092	0.732822085119227	0.805460820845945	0.752174428630341	0.903637633092542	0.809840919171719	0.717953866135174	0.793178918532357	0.787437038720406	0.733009250639424	0.765231945702116	0.539866405214156	0.770818839941531	0.832971444166409	0.831557767502545	0.807623130043548	0.628057248042353	0.798999274560859	0.915850235015884	0.63811553666188	0.223223352434661	0.786345905912752
PILRB	0.596568455261981	0.826182030768371	0.852977873699815	0.838197860754383	0.624575288014666	0.795238562744596	0.788752555758945	0.759232695890978	0.784575734406406	0.492959360837496	0.69227979035154	0.84529594795016	0.781950707390701	0.530206509676206	0.824985694670022	0.803418596550264	0.77135647210602	0.837698805475924	0.711604576293979	0.824886589795168	0.84166802838842	0.644715954443734	0.842952188497357	0.841969257896761	0.740709529471054	0.81205097990125	0.590178237678936	0.782694439705622	0.665100366254256	0.464319599351888	0.775225796796864	0.807062147203893	0.756182646585563	0.864845183902383	0.787198336831314	0.876400966908679	0.622727353968049	0.738851019499795	0.641951333475286	0.700841799395273	0.7782751557082	0.78355730328425	0.82841099391844	0.800712978197513	0.783737595142109	0.79775183031827	0.830005445528876	0.701814580496071	0.86323198574438	0.540511173244858	0.6222414657115	0.765763462651067	0.793277037366981	0.692099386474517	0.686237419053009	0.845157805043167	0.636898654150202	0.846895062769434	0.783587129491408	0.842492963831571	0.797413274277726	0.744829364421109	0.612273000186511	0.776399096726495	0.831393248726019	0.623094044239189	0.775394702511947	0.850260891913755	0.760802549455659	0.793274663725814	0.804347038878812	0.814419447239136	0.676777783853474	0.792579932884743	0.810619506888688	0.825248659125179	0.709210558124863	0.868116617691955	0.801691383153368	0.767344848218734	0.772811823513499	0.766076283285548	0.755892798620894	0.843935985237244	0.68770412738418	0.764959757882476	0.708857687621092	1	0.612652299263456	0.650215140645492	0.726824827841656	0.835943126128763	0.773231511921816	0.759156125962246	0.689742628562649	0.789206865578913	0.809905749868062	0.785975645946122	0.471015975046857	0.860795518641531	0.675341533037504	0.731835733926888	0.785710911122291	0.673671353455072	0.784376225853686	0.680457368427517	0.693762596165477	0.395524203713002	0.841579726692074
GPC2	0.907430712845764	0.785245477092271	0.767292044934097	0.806496094602576	0.900855850209208	0.811712209365536	0.839579534645777	0.751519851405295	0.829564686695132	0.48710136520131	0.889688340276605	0.625703036383272	0.621572390556959	0.796771490825847	0.801323437612306	0.727946327979766	0.624390034704483	0.811982850330526	0.188626456623801	0.767938726078297	0.481004746117072	0.768551512636572	0.754244755359602	0.693180870036997	0.684380000625115	0.737075891154919	0.849309781864545	0.854871424382449	0.856442123127426	0.0581296048474931	0.832205574521749	0.76035522548235	0.780900013166646	0.797798583213747	0.851779599100517	0.648291606018345	0.785719348243224	0.86775116279934	0.868756188523605	0.910949907706212	0.74380983981799	0.799097841056486	0.492572631833736	0.727252224306118	0.845035100668659	0.744666078597701	0.759859465508625	0.896594876805547	0.699637869777119	0.186333418239939	0.870129334886825	0.74170327989784	0.765747758952621	0.768309275900362	0.899350000895685	0.809219284551002	0.708309845850883	0.799658772632494	0.773098860226591	0.799816485725645	0.78439943921264	0.796143112018266	0.193930358299431	0.751932331816263	0.752865499177816	0.85346853125118	0.867830460281695	0.712540431116083	0.844519631994676	0.58467471885038	0.713305382025231	0.675791064283301	0.822578205612765	0.76161841534006	0.793700097254438	0.761235805957822	0.720519795383445	0.648037051710814	0.804271644189375	0.827041931111336	0.707728618336614	0.681463698384483	0.777787477646287	0.725176609820497	0.766435997056176	0.788949192577032	0.732822085119227	0.612652299263456	1	0.867775844931798	0.892629966154231	0.752715297895047	0.828923256582948	0.499123372689867	0.861655913935607	0.469973539855311	0.538571602349924	0.828350733909699	0.228513462381644	0.699082686771929	0.87626853323017	0.794081251308441	0.772225081939819	0.523302792387944	0.780511010026049	0.841008428153139	0.533800567125335	0.0814090002176572	0.683146814087309
TSPAN17	0.915089961515541	0.847357908519549	0.848400859449279	0.862024843513142	0.924778786671481	0.866813997283551	0.888246043040641	0.788446917680138	0.868870030036429	0.537565743893336	0.903048193316546	0.681128640836905	0.704175636338615	0.756657502672029	0.867741322136179	0.799598227254171	0.693830062706114	0.874322154765792	0.289751032397562	0.820416731704849	0.579694433110002	0.770680931005043	0.786169189076018	0.749468142799194	0.754412730541251	0.81196686653272	0.887146399089683	0.905608090493144	0.881695695553265	0.130216420765481	0.854856881083339	0.835771346437611	0.838961720541089	0.853059313064273	0.913735126536161	0.705099392889168	0.692348233155276	0.879437301448322	0.916952441104322	0.919229517076823	0.782109411244032	0.862231100013474	0.610127556987046	0.772860577792207	0.880068437734777	0.82010506715717	0.821096327091538	0.912020282509028	0.770201653974375	0.261346349997787	0.887495954334901	0.782162266378993	0.827791929039681	0.79499965794487	0.918200463859579	0.87577038515937	0.77587681817537	0.845305442314916	0.81994396149623	0.874709828019261	0.839067027718401	0.849090553012571	0.262144853306737	0.770208803188929	0.825595114125967	0.881098891314405	0.898960152230938	0.776114262169536	0.91119075686387	0.644805379702009	0.75500922496351	0.758875000940052	0.868889099577775	0.840227799336989	0.869258248959054	0.841714406919975	0.768097264956732	0.717117245059226	0.841589779487319	0.886272535500569	0.797242531799509	0.739077992719695	0.874631023843486	0.763968595094943	0.819372693068332	0.863791506994863	0.805460820845945	0.650215140645492	0.867775844931798	1	0.899128752041867	0.82444096873554	0.880796663473082	0.600604579359509	0.867679441741805	0.579269113031029	0.645846770230981	0.856181643982072	0.264544033265394	0.777891452133011	0.918607333391381	0.840345073900437	0.823787579526749	0.57447699048694	0.843330647408074	0.914351085459044	0.603454215601962	0.13469486979073	0.721750184313536
PTPRZ1	0.930583698213105	0.907659024966014	0.867982439788036	0.928502944780223	0.898384814203645	0.899193953550816	0.952704727218435	0.872612207854238	0.885692824660929	0.455852967384166	0.967901726178038	0.75073110470726	0.717032366922054	0.872976630148422	0.911318143069167	0.822923785242379	0.720659885957441	0.910468915331311	0.334477515795046	0.866093164126342	0.650914711873055	0.860993528332869	0.841340946009968	0.837306163077981	0.784254733204532	0.875609987787003	0.912544775601071	0.909156282465213	0.900460377309922	0.152067931683607	0.947720541374291	0.82962019606229	0.883080462983403	0.911064784134776	0.936588021915166	0.774443945146269	0.824053058703669	0.952545099876135	0.873801316859093	0.957568190851042	0.876693411242402	0.911628875510133	0.637135196265625	0.814589467788676	0.939340703470073	0.841784041161416	0.905543178217619	0.93499855790886	0.856249447273203	0.317926354811849	0.926231508351859	0.841139092199453	0.914056590840297	0.890390971076288	0.906274312554426	0.913711605679	0.747262761514086	0.905504284882525	0.8996273236274	0.918896493245477	0.854581910207806	0.864347509168335	0.300451893696173	0.87894510352511	0.888285432964059	0.910146590313317	0.941660430790471	0.870812860101656	0.896778468730938	0.762220009825128	0.837125160520186	0.785038230395202	0.892523159949149	0.856223687217397	0.886571999364364	0.857598639328459	0.816836918722664	0.804820169783683	0.861005522289121	0.930750943888805	0.858384581780568	0.72519619663124	0.855544357394299	0.800749720499614	0.740880688404878	0.838611627882471	0.752174428630341	0.726824827841656	0.892629966154231	0.899128752041867	1	0.840291356100504	0.923606479346293	0.600846884323767	0.930051120834985	0.591296263773312	0.68432147542122	0.937952764351891	0.320138393029226	0.852367356897339	0.901843030228951	0.880833860604706	0.858545920653168	0.57702021734231	0.875537268024722	0.854152585294207	0.709636940958275	0.156762480329755	0.826534137074594
MCFD2	0.772725024986923	0.925961300734058	0.946902496538019	0.927624476165088	0.813742212141358	0.901761790178002	0.865012142863838	0.871431512174513	0.879658539802679	0.683971072860497	0.83347936991466	0.859279665604187	0.879173290532959	0.678491870220614	0.907046916607516	0.926998818095398	0.84201575351484	0.936522432568255	0.644488447253428	0.871664106513251	0.8229994778726	0.758239194961055	0.898809577991728	0.860118446178186	0.853438264873057	0.892898690399271	0.757485404444676	0.927583745887238	0.833887732709208	0.384800165397709	0.846977061032819	0.956238985519025	0.841128330992539	0.943944124485196	0.906650041556009	0.880729317442656	0.659350482592827	0.846901319200643	0.82771847311727	0.828163613292115	0.834211568328178	0.883410419219394	0.834288660721926	0.859359191946174	0.861413341773123	0.924755604334542	0.889004400813465	0.830135919214131	0.893526898897283	0.473366709389378	0.798648244982137	0.800796892924097	0.861120212200006	0.775248650455321	0.844359834773786	0.941924856838065	0.762048046414588	0.929979202693005	0.872365200060366	0.919640351754329	0.91859324777052	0.883783817149152	0.545824507673357	0.824060187197122	0.9211138538285	0.774241012515148	0.899164018441162	0.887814795212737	0.912126520676617	0.797862337928882	0.878970836357412	0.871883966875646	0.843043440537721	0.915785046189603	0.916556024141379	0.898396929674936	0.816170048732435	0.876047467835556	0.878420582801471	0.887809106864776	0.857190512566971	0.892215804222551	0.897759475192268	0.905569557371966	0.859881007430282	0.879520814332637	0.903637633092542	0.835943126128763	0.752715297895047	0.82444096873554	0.840291356100504	1	0.891857143972059	0.808568967129126	0.809478830828762	0.834342858599467	0.824833061447751	0.862202227159148	0.551014202652295	0.885585913487078	0.835258168677671	0.870487393568864	0.860798052455688	0.677218943503298	0.871915076256036	0.864015560422715	0.759343345129873	0.302331934613543	0.849195621873591
APLP1	0.874891290637008	0.933491941227287	0.915969422230799	0.936417022353456	0.872134144095136	0.917470392428213	0.897915531683221	0.869781597647072	0.883787175047874	0.543335678421471	0.924697812073761	0.800302917909312	0.789260487230134	0.842877526876051	0.921968813552799	0.858884403070868	0.783458328865616	0.934672242881406	0.453212028693326	0.865608254595202	0.725056587411882	0.837277400681539	0.851027607712516	0.852890017532596	0.828327725392053	0.880711695938396	0.870702734185283	0.926743757180177	0.87391765788329	0.231284141327681	0.929378472359753	0.887183719697361	0.910633907637623	0.924113362575321	0.928271947996442	0.810709905353416	0.750923290436332	0.924980299810417	0.871070324636755	0.909747773560091	0.88091803389529	0.898010458103832	0.718288206606377	0.845245033099901	0.899055211894942	0.899126037682044	0.897476679537157	0.885479284705423	0.872902280264582	0.370405494406661	0.878672751968506	0.838995958772527	0.909779377752512	0.869658071102679	0.881605900320923	0.937887142556033	0.77550735193075	0.936279147124384	0.903655553681808	0.918202198658287	0.89724580302909	0.85740059093201	0.393479956046102	0.881680508816127	0.921002924413177	0.848472922692442	0.941653940919243	0.895298686665059	0.909424893873286	0.788111274563351	0.846540463605675	0.829620652682224	0.892214269530679	0.879492546278208	0.895105819863642	0.884452997185575	0.832180290972375	0.834976750648429	0.893250276727227	0.928555600448888	0.869522232092763	0.790120756089615	0.904294480578685	0.82253925306459	0.802829381984131	0.854821918572547	0.809840919171719	0.773231511921816	0.828923256582948	0.880796663473082	0.923606479346293	0.891857143972059	1	0.689267636184657	0.892726540637727	0.70803739504545	0.747125209354876	0.91454273325663	0.415586360808063	0.866850401676473	0.86751554238499	0.884193659106783	0.851484057751172	0.610901547894483	0.892746437427626	0.859435388240382	0.731570262116173	0.209175209112909	0.816918155520339
TRADD	0.464881594038536	0.761573314545019	0.79510171352637	0.779998070851302	0.517370002915205	0.721018297353786	0.647653737886758	0.679201555952352	0.673610321948004	0.575671151671914	0.580210164756907	0.794772987164397	0.80008885904821	0.472739046284446	0.728829915425051	0.788212547843278	0.75498077251024	0.765651577829795	0.769864190123625	0.711076978891154	0.836564026004636	0.567554659442029	0.755554222866467	0.756512352041576	0.724739730354815	0.746438547558355	0.468401616316318	0.69573650670183	0.588548662160999	0.471595119064075	0.656043689043487	0.793824028088361	0.698712333204193	0.799987712414357	0.685749630750322	0.817157698530623	0.446842952634697	0.627785430405021	0.5352760480284	0.554943719961172	0.683040792413005	0.692167675817658	0.820557009139137	0.72171613550289	0.636085716549533	0.780891651600316	0.730594249565111	0.562630538097143	0.785776395578947	0.548980688170691	0.561334242337531	0.632893601848868	0.685655208729818	0.605712458203038	0.602280054981058	0.764623932300208	0.562567034608952	0.777754768328678	0.712400428939964	0.730013284929888	0.762428475669506	0.669365611524418	0.647713239124279	0.641191617864247	0.781491561419737	0.465936108675226	0.674038281862519	0.794635523997932	0.685976990126846	0.772727717236472	0.736106390964702	0.771106782798887	0.681657315925127	0.752432091380945	0.728910753913127	0.730341707647327	0.672629140102726	0.760765925437906	0.678746502234121	0.698813432688747	0.709447893877292	0.774186414177104	0.720659253794707	0.777020731715746	0.659946657291046	0.666983644611668	0.717953866135174	0.759156125962246	0.499123372689867	0.600604579359509	0.600846884323767	0.808568967129126	0.689267636184657	1	0.550870447511568	0.855141752504131	0.814860456645653	0.690941155491282	0.559684340280011	0.787695670364493	0.549079483359589	0.698236258223839	0.716868365490122	0.588433238685776	0.701584222199539	0.602144692676374	0.700871323718727	0.376039047151566	0.710376038174564
DCC	0.899476625731702	0.853565080137886	0.821781424279387	0.892183437015445	0.886062948656091	0.858673655534863	0.894025219812829	0.839150424134564	0.872394723398847	0.542551914195632	0.935209921225289	0.694931552441995	0.674858937522225	0.792719359894007	0.861195262219513	0.789234367027412	0.714423167978713	0.881953586280334	0.307327373373267	0.83766349991123	0.602626137641518	0.818654155018769	0.790083365000681	0.769211773789278	0.731802179133919	0.840426877194413	0.900451220706503	0.890543720600101	0.875667106232034	0.12683704178643	0.900223995496739	0.813066248983107	0.831362465699685	0.860021122013242	0.913938407587063	0.716376954012234	0.7710591851032	0.906018098393624	0.872958740012642	0.932928577672136	0.807528661368098	0.87488097546033	0.604342536118054	0.780746595667567	0.892876871203636	0.799430170197442	0.858376404682611	0.8910325121254	0.797998391915202	0.25311838127754	0.859721307993044	0.78314199534378	0.87287805660278	0.811795977650491	0.905550079524401	0.869311358118972	0.73200197045359	0.873474238460158	0.871358747526945	0.878842157160786	0.845035627420339	0.827040694390527	0.275089773504826	0.832366960490159	0.832432160958257	0.872945048876744	0.908418358707872	0.800346230780997	0.876065121371411	0.670509762658434	0.782434091745711	0.742810238358379	0.870984627368289	0.839099321695081	0.862816850681691	0.808812335906529	0.741016007028135	0.78131069719435	0.862989522368137	0.882436919171086	0.800829672916341	0.726657561710449	0.849725076182713	0.776847644249581	0.759116845753703	0.825470940155306	0.793178918532357	0.689742628562649	0.861655913935607	0.867679441741805	0.930051120834985	0.809478830828762	0.892726540637727	0.550870447511568	1	0.583466193481688	0.605662524364467	0.87123338677265	0.3186653316808	0.79586673229935	0.8827759918422	0.85082101576237	0.834147786848943	0.563072690323844	0.81982048184408	0.873449130669228	0.649464684700707	0.140649306799228	0.790574321707368
RXRA	0.434009897886959	0.798230835477459	0.812907541522325	0.798373918894222	0.512660522093043	0.687485416002368	0.635873142182043	0.715900576331748	0.704270322051346	0.723629673856231	0.573984624596976	0.788723710720702	0.834721514387259	0.416383060361996	0.730700275581711	0.821721216991987	0.833023981407097	0.777228626794399	0.822847635137313	0.709993311436794	0.863004043188556	0.524020416310384	0.791435500010293	0.733110910424882	0.750412707763722	0.753220018480787	0.447983385635469	0.701830670743529	0.596831163978643	0.437162339324129	0.655236694314355	0.835470550163936	0.662326675015033	0.81080096083748	0.702655626820862	0.827251561155594	0.441476090060015	0.609581230579507	0.536937688274589	0.544383060835498	0.647626952528719	0.692494741945084	0.872622807071722	0.727601947814618	0.634639066752106	0.78054283711296	0.733215187587871	0.563331247393967	0.797107119483318	0.490939019343472	0.519597235981874	0.602204226933636	0.714641695482061	0.562555504423643	0.599914943479319	0.777729853975865	0.574255038422301	0.789198320738289	0.708713506128921	0.751061869884366	0.790879827430365	0.697393349386729	0.726223716231056	0.678183575107447	0.798603195282438	0.458652420419373	0.697198615418552	0.788961471395086	0.692051366583972	0.746705294623275	0.762204238506634	0.82418124077522	0.640332450862778	0.75930953674552	0.754420619744773	0.760341045506785	0.653573733671323	0.820213906937857	0.742711512876357	0.696349677296861	0.729188142586911	0.851270905688261	0.725149872267699	0.787794593192264	0.679209155085759	0.725589862547654	0.787437038720406	0.789206865578913	0.469973539855311	0.579269113031029	0.591296263773312	0.834342858599467	0.70803739504545	0.855141752504131	0.583466193481688	1	0.834719760315737	0.668511829978436	0.615255015070038	0.805137963645841	0.571813688339756	0.732372670846525	0.715458508032618	0.547106224879836	0.690536423573311	0.626019683171403	0.653131424185069	0.305055150667275	0.77331849349005
SLC16A7	0.538872958364125	0.801309832935486	0.854023117562683	0.818369150343824	0.574937590805341	0.780117778626719	0.732819323938453	0.729167331567407	0.728866527082447	0.534543917144994	0.638522226758638	0.821515991331515	0.80397885860832	0.540999076921038	0.797608694434092	0.830385507956724	0.800568256845218	0.807857332555625	0.789322645158754	0.773908829700999	0.872499650265289	0.617295794160024	0.818957433606708	0.836046033645282	0.768648829486901	0.799788532642376	0.534106317369021	0.757021423729238	0.606395952286781	0.526649490533976	0.736526725690469	0.830113257537664	0.724547465330724	0.857796373285624	0.7342296441025	0.872661247669642	0.503913075987871	0.687523769369259	0.598971507928861	0.622078398210949	0.767700569682561	0.756287894395857	0.870119288101937	0.763980072248689	0.723686910290919	0.82572920664558	0.791529194104682	0.650196144361679	0.860218019201675	0.610462365281282	0.612817730413681	0.698024515410902	0.747202569917542	0.66518502024244	0.638734305725294	0.826926858574611	0.609446670223858	0.820947563877926	0.752503818120637	0.813459308926394	0.809589266475942	0.705131525883744	0.620584261266579	0.711742610845685	0.836622949060008	0.561567379032904	0.718683595509504	0.860468448429031	0.741265148734377	0.81942197282823	0.796651695172422	0.839548641920454	0.68342440668803	0.807435549133287	0.783918990975749	0.808799381679351	0.708693854139558	0.852179334809971	0.721334552855594	0.75911165662746	0.82005142068364	0.804933103884218	0.738220647961728	0.786667991817928	0.68397539869074	0.710286768694032	0.733009250639424	0.809905749868062	0.538571602349924	0.645846770230981	0.68432147542122	0.824833061447751	0.747125209354876	0.814860456645653	0.605662524364467	0.834719760315737	1	0.753244412969298	0.609715694006075	0.853171128227836	0.642453043347755	0.751654333528125	0.745806645103347	0.646953220266197	0.786864307044774	0.642250097827576	0.748125865595026	0.404068416558706	0.807151029873444
NCAM2	0.859014220263667	0.938896699391613	0.897791524450182	0.935945080690477	0.858325894658	0.938677332730082	0.926069708102909	0.842974221737594	0.857978889750631	0.469811140812123	0.925189032381482	0.864824616419818	0.818696680866911	0.828106634021314	0.937459132689335	0.879119729920693	0.74770595386085	0.945811339901293	0.49416894157882	0.907143836703478	0.766914793349849	0.877950898230446	0.842492109893449	0.91976961616719	0.822862434035457	0.906647152161628	0.857477564368513	0.900018123459607	0.881432977998876	0.369528901214233	0.952193045461648	0.84812148594095	0.920106248035605	0.933542457686478	0.92601527119294	0.857310980210378	0.7607621691674	0.946943303132324	0.841656453855208	0.90153277952224	0.944107997315801	0.939864898120017	0.744929432632466	0.906468263889445	0.909305312074029	0.911191048163299	0.935978950449122	0.897358673580997	0.930103308747293	0.526753855919349	0.868982815734396	0.870309918567557	0.905640455881189	0.883239474229406	0.885139198961443	0.934569526496307	0.71445981574807	0.937513509897694	0.921781829113443	0.911858215517284	0.888741196021222	0.846253000199604	0.442128836552063	0.891400943098007	0.921869290804548	0.861241072579571	0.916112775762419	0.926730710534324	0.908075351502239	0.865268109316546	0.878374791669521	0.817600912549504	0.861396392464986	0.899100603254577	0.900526001456376	0.912614525515023	0.83743701542343	0.869482550223577	0.838692373700665	0.937424068369158	0.891928997339096	0.725187950312922	0.894228726581553	0.814714289029505	0.736389859176683	0.844577554446721	0.765231945702116	0.785975645946122	0.828350733909699	0.856181643982072	0.937952764351891	0.862202227159148	0.91454273325663	0.690941155491282	0.87123338677265	0.668511829978436	0.753244412969298	1	0.385655068560379	0.907858537753277	0.841879295459304	0.865591715825977	0.886398238570299	0.705662078533472	0.933485419827083	0.843436057591377	0.798193372502556	0.368953915847615	0.823341023868336
GPNMB	0.183006738287241	0.450424534589508	0.472475077566924	0.477334382597243	0.214042348879797	0.391893081509423	0.32464837158747	0.431216706001494	0.309890489207593	0.487370365572875	0.314315665786009	0.503922966080458	0.490476369937912	0.289347448618501	0.383194865236184	0.533349553179903	0.604264847096877	0.445608826627341	0.651483434464498	0.347551405026146	0.562158138851277	0.300404540496291	0.529523767790007	0.423299815176095	0.401971971913754	0.427853740449029	0.230114666555808	0.385358669395324	0.270652179983717	0.341541859630825	0.37141290715758	0.570200300195793	0.39901805780252	0.490623330389317	0.339199261944135	0.479054609532541	0.203496409105138	0.33750587962421	0.246182820062687	0.258693392534499	0.395494316807172	0.402327348526795	0.54143788463073	0.374195911216659	0.31557396520979	0.494097788990456	0.407381002258456	0.246448030711107	0.485279261435357	0.290843154286122	0.304232865340232	0.280899715979725	0.384585503817056	0.411266792598201	0.279743190855242	0.452866783428667	0.257360284622918	0.466070824659734	0.422358649573158	0.420727673423165	0.501042363241215	0.39125934741003	0.504744770680378	0.415658711230208	0.459015560004198	0.19657451948364	0.363918952860635	0.49952484945488	0.372455990995445	0.463118052387171	0.492553906546604	0.475595324314827	0.383838740575493	0.437743270794322	0.417205030915619	0.41524258268028	0.402359059006607	0.511728555347053	0.365437439914663	0.390959385943499	0.433789755314285	0.544842091141589	0.455787076272404	0.44570230001744	0.411798668103754	0.404517616628616	0.539866405214156	0.471015975046857	0.228513462381644	0.264544033265394	0.320138393029226	0.551014202652295	0.415586360808063	0.559684340280011	0.3186653316808	0.615255015070038	0.609715694006075	0.385655068560379	1	0.452799019069092	0.256898711458398	0.453846385580398	0.445823714454589	0.355355998298288	0.389572740695799	0.302379190988099	0.498433072122215	0.246766164426136	0.512854895221043
