""	EGFR	LRP4	LRP6	GPR37L1	ITGB8	LRP1	MRC2	NRCAM	CHL1	TFRC	ITGAV	LRP5	SDC2	LRP8	GPR37	ADCY1	SORT1	C1QBP	SDC3	NRP1	ITGB5	TSPAN5	CAV1	ABCA1	EDNRB	F2R	AR	FZD3	LPP	ADORA1	ADGRV1	TNFRSF12A	CADM1	CNR1	NOTCH2	AQP1	CD44	CD81	FGFR1	CHRM3	RIPK1	CD47	CD9	TNFRSF1A	ERBB4	IGF1R	SCARB1	SMAD3	NOTCH1	TYRO3	NT5E	CD46	IL18BP	ADCYAP1R1	RYK	CANX	KCNJ10	PTPRA	SORL1	VANGL2	ATP5F1B	SIGIRR	CD82	PLXNB1	ANTXR1	KCNQ5	MCFD2	IL17RC	ITGA3	TSPAN12	PTK7	FZD4	PLSCR4	TSPAN17	PODXL	LIFR	FZD7	INSR	FZD6	TNFRSF21	NGFR	NOTCH3	PDGFRA	FGFR2	CELSR2	AMFR	UNC5B	ITGB1	RAMP2	PDGFRB	TRPM3	PTPRS	GRIN2B	TNFRSF19	PDCD2	NOTCH4	PLXNA4	PRTG	PLSCR1	NCSTN	IGF2R	PLXNA2	ITGA6	PLXNB2	PLXNA1	ACKR3	SLC16A1	CD99L2	PLXND1	PLXNA3	SEMA4C	APLP2	MERTK	SMAP1	ROBO2	GPC1	TMEM67	PILRB	STX4	CD63	RXRA	TSPAN14	RACK1	PLAUR	JMJD6	ADGRE5	PTPRZ1	SIRPA	LAMP1	EPHB2	GPC2	ERAP1	HLA.DPB1	TNFRSF14	LRP10	TRADD	RPSA	CDH10	NCL	CD74	CLEC2D
SEMA4C	0.66681376757131	0.807330504838632	0.79784387325897	0.682713780939499	0.793547092317894	0.755267717901314	0.816308995599149	0.74448138705272	0.694782073418299	0.566320853423045	0.752455201479302	0.731793390890426	0.657564254313583	0.692591342789917	0.710777833867621	0.686115306587116	0.742040284321576	0.404440708451222	0.811587975338273	0.52477079932065	0.660033435709178	0.554686420888522	0.345551685417945	0.76985631262184	0.688331850641925	0.612601789472411	0.763467262985468	0.735192469764971	0.78013455545112	0.625414688288	0.457632239165268	0.23249363994741	0.650805503405261	0.696008809608869	0.792912587904944	0.39588115787405	0.475565319113839	0.536407435740467	0.676068578729266	0.627928906898167	0.622591109604651	0.511994810107394	0.405806585146509	0.550847533913783	0.768087710942223	0.58961668866288	0.611933098394606	0.700754594902685	0.705846565267862	0.681772918754309	0.514607974223112	0.762871594492362	0.273281187727672	0.478540014327554	0.645853754195396	0.693757763260508	0.73408037943174	0.674021391258601	0.810832705784084	0.73249397071797	0.405837837655839	0.445587064370692	0.613898947444451	0.742334530025034	0.703625993402698	0.623493701901321	0.590180531673501	0.662625790696913	0.613186351108833	0.47838296985795	0.701188625860732	0.725504589457537	0.541626144978311	0.43183966613663	0.722253627699376	0.773325212385957	0.707946044497099	0.70292693048	0.721418040625896	0.642980032561867	0.625582562866975	0.682050300515577	0.559689749257495	0.674605764881366	0.734472817896652	0.806791194292607	0.576989202061848	0.612183459788122	0.450757872853727	0.622471823767985	0.55365215030258	0.758362873244546	0.566117081344418	0.711387639991998	0.423857725356196	0.402000742421261	0.68151038801363	0.699649596253827	0.413259836455613	0.715821706768289	0.799429575812215	0.746563472424062	0.681145730539238	0.70481484388975	0.690142321885663	0.551719265600502	0.664813839448408	0.660558089150648	0.744594420163017	0.72108329566669	1	0.654343120257968	0.784280012643432	0.520973556751243	0.726922411507731	0.547226231627442	0.705998270889792	0.792731028554333	0.461204187994524	0.399576241938666	0.65604597462939	0.829618773359182	0.410753183168896	0.483927918896712	0.48824119022135	0.481562207415607	0.736870626767545	0.793642284658978	0.556039270756293	0.642475356811943	0.466679931750638	0.670610775527295	0.487906616090197	0.418204432136066	0.636678262823816	0.491803914873785	0.404723326353103	0.621650536815465	0.610296451730806	0.466854966768566	0.70504609991172
APLP2	0.985305200249226	0.866077221130374	0.829473545853138	0.90341499882471	0.886681286460445	0.937454001884178	0.909502071363351	0.954648706392355	0.954960027790486	0.933623681665065	0.950897835328751	0.769313428583482	0.907970556034482	0.9010622993551	0.952126857839933	0.920485251418452	0.942166336573245	0.872193597276198	0.823518280132756	0.719104025729322	0.943042364267851	0.955247935589449	0.772720252397803	0.844415813354005	0.887789017692194	0.949810938606923	0.875315399290438	0.938356797396263	0.890836553745332	0.918681396104464	0.26508732857956	0.632597963906999	0.963089951420477	0.846014915038229	0.903270321266349	0.20991169623189	0.788583379775206	0.914482180101098	0.960359706188934	0.893752920325829	0.935065034275212	0.88611007100947	0.849321991820936	0.867270636437722	0.822962286535733	0.521519473854459	0.897245660377983	0.830622167475552	0.806969992127643	0.891435362419062	0.943551081142331	0.885145547932145	0.564968670405595	0.419607084739506	0.963652462359339	0.984849553937817	0.822326407614539	0.979145863259048	0.860242893715048	0.758689509383279	0.863896063221907	0.832039073614279	0.93053269616694	0.708928169424126	0.810761149990259	0.871627185099674	0.958586322909815	0.926103107362657	0.886186745260251	0.843204410651143	0.924216621154727	0.787274220881152	0.501912351483355	0.863692390995835	0.89189155596573	0.829535262059644	0.81376320223636	0.672028169470184	0.8852700505487	0.947681824192909	0.87591586823134	0.925240071840309	0.619720980705489	0.730750756505299	0.749919650182562	0.898186751727552	0.872104842575638	0.96181082866336	0.862280601324065	0.61475060175742	0.896395432896724	0.762608101104816	0.870114334229002	0.827375180985791	0.866223930887518	0.811952410536553	0.889082355520337	0.878504370915502	0.769626372345459	0.939720247245853	0.871467984636051	0.925690885395652	0.862447776813291	0.90214810216635	0.93373092136094	0.698066497689903	0.965026318393754	0.948999892048244	0.788677313468387	0.868307008222983	0.654343120257968	1	0.744086692593546	0.949478050991988	0.930932317544205	0.870937756347062	0.780156964997258	0.638988340898899	0.893038155240113	0.868062809270209	0.866846397855696	0.845975407732651	0.875217040766173	0.77156899678442	0.902144746554599	0.886545282027683	0.942166917385216	0.872648648586745	0.955871507161574	0.930353041345836	0.813911874368278	0.891793314945644	0.616366822081466	0.686874961335618	0.876546315797127	0.896603454199898	0.883268959174317	0.907769342875441	0.974502813597681	0.485399315209341	0.8623590246271
MERTK	0.735857986818355	0.851662424141469	0.841932283020315	0.680740383354623	0.858593223676547	0.812589798935589	0.854222802539647	0.796110495353591	0.781374926473375	0.645597363940733	0.854034973394447	0.740839044542093	0.75671415943815	0.771841403554567	0.776518895466177	0.750549180502478	0.84546821972277	0.441571731916065	0.820722171786779	0.51324814382139	0.715924895115053	0.648216532392341	0.340361360277995	0.842582738664888	0.783177774841307	0.678603955904778	0.819030352845472	0.826320085950264	0.824173055893992	0.726264124354105	0.560231795868064	0.249969369067151	0.689150749905243	0.722067906120468	0.830971565488309	0.429256909455761	0.508805915517718	0.60261791243937	0.760857696440425	0.709892040732074	0.658951397886841	0.545195999427541	0.452609370064445	0.571296927238581	0.843973340879666	0.637568625241428	0.695734733187786	0.790613583539884	0.775667396127807	0.736191226912535	0.585552189224373	0.788367714106729	0.26138861290255	0.561850039849138	0.708590480450917	0.764764996225833	0.817044958307469	0.745930479103336	0.894696501375358	0.79710499089484	0.434908557483494	0.472763476277775	0.620017523684456	0.746266498427137	0.832529872912595	0.72133082063562	0.638361425234293	0.711685502695863	0.706797937841768	0.50927476391299	0.778797489502988	0.769471330804613	0.594308135816507	0.450503739193808	0.763291961555228	0.862208425290334	0.762911565544942	0.833111114843601	0.729226212736849	0.692716102139461	0.648182358932589	0.738122303153101	0.651675551103477	0.718350104215415	0.723745660463939	0.833324638036894	0.667874396237316	0.729164412139443	0.47861765774076	0.6701489422663	0.6191201221388	0.693624135528904	0.73298590618295	0.730187125768764	0.451846800434447	0.427033451023147	0.812452297615389	0.775488272434244	0.431126919072714	0.729231771312029	0.836751853415287	0.783016100614563	0.802710295621241	0.841962714345802	0.752798616473141	0.548393644592237	0.722743256140443	0.787120834639321	0.71934651653602	0.763046173216051	0.784280012643432	0.744086692593546	1	0.610096879414706	0.812378764574044	0.545816458801128	0.666372170709309	0.792783325758587	0.522786733937118	0.438996444020518	0.743927118025143	0.850115390903516	0.455035008489333	0.568873774245458	0.508160960869663	0.523186459207669	0.797820335166416	0.853657602021423	0.637476524366231	0.731338104120025	0.543200625666414	0.640769941162218	0.667884605360925	0.401610935084776	0.693843494173499	0.533053383395388	0.454640395684337	0.734363688713712	0.68896897269009	0.61209280161873	0.796663669536535
SMAP1	0.955329746021606	0.75656526874341	0.693574708523789	0.901567731142736	0.772463621262688	0.867705190684981	0.78679203681341	0.889465397748122	0.9199112555926	0.95838373506056	0.863278859411549	0.657440991578971	0.851558714242202	0.841692440383357	0.87649866499874	0.9017746509888	0.861586695530087	0.955639626902408	0.708219511841496	0.671943190177446	0.931638771912795	0.983762503530666	0.866706783974269	0.752398577267269	0.854621518075323	0.961402471470238	0.801138435296974	0.856876013056649	0.788449751895066	0.906577750392566	0.143033961545179	0.68315384729353	0.950229114161531	0.792680968430438	0.801610888813955	0.0857981365087491	0.773049375726374	0.952867516758922	0.916060516635933	0.882853292106183	0.917270113208345	0.88633438826477	0.952102614672059	0.862081860734896	0.735483747320095	0.36615683250221	0.882647480795896	0.742405645368659	0.726759258604761	0.8684137750713	0.97219152353134	0.822742915986527	0.571261616826684	0.336696483511051	0.950341699055053	0.94611873028735	0.73141109924384	0.958523052591718	0.740481450880944	0.626342797372134	0.951021716708843	0.894463794847844	0.940713671423437	0.616067209926609	0.703185768574376	0.789426128492587	0.973826670214553	0.89030195995888	0.831035327290435	0.899761557082963	0.849767141093524	0.733380020643522	0.387283145156655	0.929845640178135	0.819341370306178	0.719152508869442	0.736440241973495	0.50709330685684	0.801846171354964	0.915605761590788	0.881780470896828	0.887113557856704	0.543892187656641	0.644576878022248	0.649282836299536	0.80492768129031	0.864221508094719	0.946320571740646	0.897344733758251	0.506282670260431	0.897455185146481	0.693942063563193	0.849521015789126	0.782419914230411	0.95410983781923	0.898431281957617	0.808033216677194	0.81329244382851	0.798065993813315	0.904768921047015	0.769089866159913	0.842925594298676	0.770668744240208	0.838367572770929	0.895152877921938	0.657526446576842	0.947285749531625	0.907494617517551	0.708820145069598	0.804680353646227	0.520973556751243	0.949478050991988	0.610096879414706	1	0.859686540227828	0.883128502868802	0.722313278275407	0.49595605414433	0.958965950546537	0.935296376621061	0.806797936125171	0.753071349410697	0.959269168480121	0.754142337629839	0.944574164463943	0.949792182031956	0.889274682481048	0.793831262260754	0.9857818082315	0.875581833077957	0.863457987392883	0.838709212926525	0.580407693657346	0.695202689361062	0.852948112364072	0.915792523763707	0.955486897143974	0.87482711750768	0.959421972280842	0.419668673148771	0.801790365742599
ROBO2	0.944096531449569	0.934066708954695	0.886859590024416	0.912939539831132	0.945058804998762	0.94619981130327	0.926673817557211	0.958441255090514	0.958636494366435	0.902553536428638	0.959725415061246	0.870591105501992	0.834422196441364	0.908859888566978	0.915764363989	0.940364875283025	0.956911572585748	0.737632235160792	0.883936552299187	0.630554459968961	0.894354413590144	0.897847067912714	0.662462795591097	0.901141213051544	0.901771624672366	0.912652047188617	0.931293102609228	0.958254440046628	0.932674077227507	0.895406006338879	0.429038271954805	0.48210797877753	0.91273887133506	0.894187071318891	0.94029965691767	0.26238470618732	0.676352998864719	0.803476920332494	0.943516508781482	0.928733321230247	0.85472330229009	0.776634169266088	0.761458485135238	0.766317074286747	0.923212693576773	0.62597901815204	0.862807194639376	0.873210920992033	0.818071683742349	0.9138406099571	0.862653587284026	0.920674120204434	0.428754606546964	0.472407616121307	0.921410290871515	0.947590329742633	0.859574824218279	0.936261049012055	0.912185333653548	0.857844255620003	0.725779791627347	0.719089727356464	0.867815329010906	0.795237866243892	0.877307164772146	0.827900123460806	0.890051029032531	0.862704384531086	0.813623195106785	0.803735174164001	0.934114452954779	0.858181407618851	0.568966792857827	0.72627373545628	0.904347780743506	0.899204647108904	0.800376320758199	0.790430093514818	0.900716495374934	0.8770487921626	0.876251039472645	0.917773338564808	0.649684458656308	0.821910725029201	0.815321669988448	0.895166925422088	0.868798557917773	0.891185128806025	0.733143853788753	0.693307213544656	0.842629699514044	0.858886516343943	0.871583299397046	0.906597774788378	0.758386007174577	0.700596460263352	0.904707660975221	0.916994993151537	0.637017858926116	0.908523403930616	0.914951990949762	0.91017509284493	0.818132845876734	0.915273000715424	0.899498027833155	0.668820685585322	0.94613259157397	0.925145183080505	0.788057091382301	0.912006238446912	0.726922411507731	0.930932317544205	0.812378764574044	0.859686540227828	1	0.772806959823664	0.832011509089596	0.765214056209089	0.79234728809862	0.718942806422598	0.848662954389258	0.874710123929855	0.747477539722972	0.71811095482311	0.79000886675636	0.789568480294179	0.981556468666737	0.909991421742249	0.879372239208615	0.886952222431453	0.750797678351245	0.846480112007246	0.517967172865244	0.57249211732788	0.851986570791717	0.767046427922575	0.735340704876791	0.897151943457576	0.91281178222288	0.406336535280932	0.892253435987799
GPC1	0.865035297263664	0.683025474908911	0.653529363854393	0.789957069190499	0.723477650850253	0.79220566816444	0.785334837465616	0.849163842718957	0.836730610691945	0.822358351568945	0.791485984807213	0.602325069102727	0.825985135120239	0.768868046867619	0.84947570754749	0.791745264357574	0.806093075327009	0.899046731546443	0.665763661411965	0.830957896113709	0.841077694965884	0.888908349355908	0.847404050183266	0.715577888339226	0.794060316247946	0.86724532290146	0.775350024092438	0.782356166084459	0.793606109693318	0.867246695744012	0.159082968039163	0.842233313738429	0.930258213910395	0.726455865919489	0.755459926828744	0.165347527321693	0.9348783611546	0.911072653543903	0.795915990837862	0.763016052069211	0.896976994153351	0.946921759670774	0.810669263646605	0.954496246470915	0.64644800473417	0.432110840636704	0.825368480372561	0.711439971466308	0.632653036968747	0.803014984751502	0.900726345452953	0.811601533367937	0.790890087679049	0.385061645659295	0.839528350107728	0.870074092023487	0.635900922718961	0.885943435327362	0.706276837265551	0.604335496912426	0.903695706195358	0.894419601071575	0.910294464951165	0.593968867870971	0.585246854231673	0.837847660976915	0.913791385925778	0.891740385826731	0.853987949871822	0.717297254675802	0.766075854132519	0.692642315322616	0.427957175519518	0.920753100354615	0.815995052567247	0.69508678646382	0.735129672174439	0.456746874068277	0.814829922794057	0.903956292911835	0.728347845769922	0.764279091550668	0.366264286324879	0.592546223456289	0.627371228402392	0.762462190675711	0.787489428052175	0.853971242192282	0.850463635133796	0.534745457669415	0.882159539491641	0.67011337773788	0.709183148829634	0.6872468904856	0.900342482911053	0.823626556313696	0.764215656270086	0.704963321012699	0.92962706099623	0.885271029238308	0.743846333055389	0.8633499610507	0.799085648313687	0.732413792381174	0.8881643453408	0.824747438085938	0.844946289416893	0.810315250449117	0.693103754276039	0.721202376060247	0.547226231627442	0.870937756347062	0.545816458801128	0.883128502868802	0.772806959823664	1	0.776134478409492	0.532139111481535	0.886359833679127	0.939794803112529	0.763116517797621	0.714384853554789	0.896979140387887	0.790676068083657	0.914602560692886	0.822031100391038	0.797379896212514	0.755467890062893	0.895817297833967	0.796107357557563	0.668367027781078	0.894593777861116	0.562554539012584	0.871286482428079	0.865879892648995	0.885183195487856	0.86766292842665	0.710157967009437	0.858293603377451	0.485541354009333	0.725958157194615
TMEM67	0.777079845188218	0.79926006738925	0.771654690862007	0.754947895768062	0.83439645242061	0.796805250046945	0.834178477184213	0.840208468186674	0.828753754190121	0.731811381225856	0.822841906345319	0.7193640873809	0.761953421268348	0.707401377616544	0.808476610422865	0.787319758018244	0.833977740901484	0.646068666382748	0.76331099257222	0.63591091640409	0.801213815987796	0.769680321932154	0.663014511367553	0.80668113138635	0.838225204879676	0.783440804719036	0.852389396227367	0.796537246692104	0.819687259579595	0.75410618729895	0.511965681480126	0.490988067774473	0.810462759719911	0.803345434547619	0.832190051089113	0.389360503101408	0.701911350948885	0.745941446402944	0.758013093252287	0.74693359532461	0.755116034490733	0.725274258375256	0.657378299160912	0.763395470813212	0.749175395305325	0.539616477339928	0.752061610599046	0.7724554256209	0.650966237668834	0.829040339078331	0.716793156193359	0.879866694113524	0.481213656417333	0.545837897211354	0.757960103804967	0.808930513109921	0.796562007072413	0.806661393342823	0.812625352190239	0.791507592978532	0.651620186155293	0.693874842924021	0.780988632501422	0.738889575960453	0.687351372079663	0.749216652438457	0.800501058083615	0.799574358472218	0.702573991928589	0.666495761142453	0.775284669935064	0.79666004007832	0.652477592734345	0.666634709391096	0.78021277681866	0.83119542642388	0.769748547472431	0.643434474762001	0.82082705330212	0.751773655938616	0.704490654050682	0.743420330267722	0.433416142523547	0.783359307628716	0.758336623941479	0.805345050114993	0.746450164780561	0.733350203427074	0.665432913898457	0.706114358444545	0.734750010179735	0.770838976859955	0.615752911088486	0.784631501247518	0.691951595870082	0.591100625081838	0.803956404143997	0.746603945332316	0.634021168546892	0.828309340650887	0.780778528278996	0.832713500166004	0.742619709264908	0.708980682070892	0.789689307770542	0.754309156876696	0.797098733378105	0.767745576766163	0.689351545349975	0.71421584309548	0.705998270889792	0.780156964997258	0.666372170709309	0.722313278275407	0.832011509089596	0.776134478409492	1	0.691272380839249	0.6908243616632	0.654407050260772	0.777255056758909	0.787154736834092	0.659136091060184	0.637489802214969	0.724431557782228	0.635113272765808	0.837916668158973	0.85017931350981	0.752637396888428	0.677525638032383	0.566309051516954	0.794896631735254	0.449508211294997	0.620962391879445	0.814693766633428	0.708162471514612	0.613450635775391	0.686361566733656	0.739637649268482	0.394767400073505	0.737338420365052
PILRB	0.664882233750277	0.806814422710881	0.863142108651093	0.651599272860716	0.837351063747069	0.735795815878057	0.81628435413007	0.737483674916712	0.685681367196642	0.566946780351136	0.748929423333693	0.773131880886103	0.622752860889754	0.740799182327976	0.687087240933776	0.719461530788191	0.778768042550047	0.366526727913464	0.834464948380207	0.47851072749526	0.603359439089196	0.554349769768494	0.28886653122299	0.789397452304077	0.668579255405119	0.618470336533089	0.811914646394277	0.795292857378805	0.839456710864589	0.589043133262432	0.556968763577098	0.23804074580016	0.643021581051534	0.654178631781626	0.773105044979322	0.375077402336183	0.471089876369656	0.462641922152566	0.704036683008939	0.712309023792173	0.588980516784241	0.4994301494985	0.351075834214021	0.523685574007504	0.84267428713861	0.671299330418247	0.592866848295815	0.784988935779856	0.771192774327084	0.690072166140198	0.510605695138141	0.762367042815245	0.242771628942228	0.470519304399215	0.663946187979289	0.673703448855259	0.695264840605541	0.639637323000269	0.847626130938047	0.80061570991473	0.361542608474629	0.338904365154675	0.572021842525393	0.757967702882446	0.755342222823803	0.646104293217618	0.539000235884849	0.598974617223828	0.598741809792375	0.441373576962836	0.75476365985936	0.736182135739765	0.553115721239091	0.392737305583974	0.725048017100776	0.812724364633461	0.661801728309084	0.820842170645382	0.729715596781108	0.607560720837265	0.615082970616505	0.667062902918494	0.646292286419864	0.647593077121049	0.759043237427246	0.758411731469089	0.638340494114267	0.621067492143318	0.375782516012493	0.636710921867085	0.601103845659042	0.850894545187368	0.691088626340854	0.742831727122268	0.382991834895717	0.302208600224616	0.753575898871961	0.740019855642574	0.387860621442046	0.703405837577934	0.820566481267563	0.745395917607314	0.704073427627098	0.743776274521794	0.724619327610007	0.561803398043614	0.668802023330133	0.650139054336243	0.723017143215665	0.724877213618067	0.792731028554333	0.638988340898899	0.792783325758587	0.49595605414433	0.765214056209089	0.532139111481535	0.691272380839249	1	0.413915511737166	0.36196255934886	0.697526270432422	0.831160230388688	0.370990056362228	0.443960786838669	0.435919954885919	0.452300120311117	0.734686110449998	0.755671545152751	0.539265967360798	0.680638922663142	0.462092877003763	0.61258036917085	0.43030288177171	0.359146768685788	0.602092781703181	0.416427568179321	0.362465961422809	0.658869729701113	0.603383185682286	0.388413422788151	0.779210882469221
STX4	0.904287461315234	0.67196697329602	0.613776333849393	0.864345110283846	0.672127605573452	0.811636469818337	0.707251228071395	0.843777568381741	0.879866914982825	0.930913731298924	0.802270472134212	0.588861292763026	0.804508853217755	0.788117406135346	0.824994934404227	0.845007603222227	0.779258250173356	0.962410467463162	0.601229388389426	0.743037899546909	0.876764329214697	0.935914488270983	0.900895590585055	0.688700318274112	0.769676696072142	0.907120379836497	0.72969096220162	0.782700418434099	0.734941178791699	0.880374176004348	0.0265660650925952	0.757078661715867	0.931677334132846	0.769993001687028	0.745868197669088	-0.0568625059030358	0.794661905140971	0.92349448855545	0.860654801911069	0.834742551324239	0.890622307887018	0.906496456667108	0.94474712768342	0.884480019221683	0.659657314603113	0.285565170341066	0.859853989601726	0.662380820146651	0.628535206668331	0.809521799114797	0.967680843302458	0.790240686862013	0.674754911510524	0.212413814909846	0.895536790853711	0.900326399933615	0.621803798351598	0.911707689768257	0.640155918323169	0.515613692536794	0.966375269016625	0.913700210114995	0.942675002969402	0.493208313451765	0.601923767251705	0.760938493706019	0.943402272895882	0.862606399195744	0.799587678440324	0.849597741735038	0.766349883554227	0.676742747273079	0.262417974656912	0.946729135596092	0.756338701943901	0.620892751843849	0.638808086164134	0.411734598227203	0.779089697724239	0.907556925703435	0.830097299022937	0.803630275493043	0.466580784307087	0.575079852335614	0.536530697844296	0.713728587769973	0.819596803979609	0.904510290138824	0.89233887403457	0.40655688536182	0.863623671480049	0.624688527224023	0.791031856565638	0.721460561526994	0.963840134186867	0.925990511801784	0.707587165869094	0.734171546098066	0.860053587817865	0.846901448030883	0.71098189872655	0.804269383857003	0.707251200763242	0.759228881753187	0.863282700602778	0.656308401199938	0.907503416781766	0.845066254652214	0.639574989034475	0.73216494952726	0.461204187994524	0.893038155240113	0.522786733937118	0.958965950546537	0.79234728809862	0.886359833679127	0.6908243616632	0.413915511737166	1	0.957624405948183	0.737727897121641	0.682363616318038	0.967216071535047	0.789854601493563	0.952126470193851	0.929588482842728	0.834896703811215	0.709755939843491	0.952298945868995	0.816407569608705	0.804827851110139	0.840395895159493	0.540408843260781	0.769595464540435	0.801500976875272	0.917079205356161	0.951507887254266	0.818948435646616	0.917145623560633	0.410954311970307	0.708288301856688
CD63	0.86209274775756	0.589399060914408	0.545911771651697	0.79093827871797	0.610698406075473	0.747491582260839	0.671666286345645	0.794066141502548	0.812527256246699	0.865120535830392	0.734387294845112	0.512567807798845	0.790961089183248	0.740727182231379	0.793531392922118	0.769922601511363	0.731531335448235	0.979960177461049	0.539331954058439	0.768072506427571	0.834291081804335	0.916274056807114	0.915890108762751	0.610257357426837	0.723894379514911	0.870165892060796	0.67415867159989	0.724447267033596	0.690290573186751	0.83658975746676	-0.0332862815318036	0.852953311982408	0.910564847435647	0.68968839135282	0.673215440526828	-0.0411267818956597	0.864581566455146	0.92672782218722	0.794694194826116	0.757252298717545	0.885459669346787	0.933948727852453	0.903706570745532	0.912008496756424	0.558105176496931	0.24907741664666	0.817354173465269	0.604375854270871	0.570326296898834	0.741214565333072	0.947922094028248	0.731377869511906	0.756243438661651	0.203300129055945	0.846730269208984	0.854729590098381	0.550544600954197	0.872177387006279	0.591211938055014	0.453525504173759	0.981393563081436	0.931576204412428	0.918560039354186	0.439559082860905	0.506811890250025	0.750566891970595	0.926321234261044	0.852477274202691	0.811381110528353	0.790529048968808	0.711278364915008	0.599129494274281	0.237727249467921	0.972113755616177	0.730559107510843	0.556675458754008	0.61618219596703	0.329937907951163	0.72981738600035	0.89330078292078	0.753729519737123	0.748413318839352	0.355238465491941	0.498219224142544	0.494329176603206	0.670032111650863	0.778288984081775	0.871047701765405	0.9044788484208	0.373536438696662	0.882214200179136	0.574540542895246	0.722641792319758	0.628795701947779	0.968892227642848	0.909262202405759	0.679247025530838	0.665570219392342	0.913099628541272	0.827184233975912	0.649173902666319	0.790440528079563	0.700357870271602	0.698918486994589	0.849001031301584	0.690960517898882	0.852859118338923	0.78940471445777	0.606996898383681	0.66256498490697	0.399576241938666	0.868062809270209	0.438996444020518	0.935296376621061	0.718942806422598	0.939794803112529	0.654407050260772	0.36196255934886	0.957624405948183	1	0.716044931812701	0.621324543262487	0.977900125610858	0.785169290287071	0.956156101202724	0.900849756620208	0.753699936465612	0.648912608382612	0.927995959416139	0.787584919396049	0.744045460570045	0.838712602179838	0.537831825625141	0.830748359687411	0.793494534347734	0.9308545025535	0.963391446243436	0.733778098019435	0.885258490818056	0.422619480055885	0.663616099813506
RXRA	0.864294177637321	0.83426770998131	0.797234103142136	0.805471322270223	0.851512060528878	0.863949093180867	0.857418731331871	0.85415042157677	0.855831720353393	0.814763476746515	0.866810747180865	0.752003581509754	0.806499170432462	0.836854089025467	0.83833688577698	0.849515926362222	0.897760048114406	0.724486957734581	0.811254527761576	0.572261426931299	0.860817340372745	0.835812408989116	0.620598956775587	0.790013908688616	0.834232701959655	0.850178462833984	0.83684844515344	0.859053465586882	0.827877621592039	0.803223891291701	0.365562593160252	0.469316968036662	0.832281014744701	0.775058367494505	0.855176844454481	0.320395690812275	0.673360931210657	0.813725520519593	0.870878343771252	0.81310750912893	0.803504681711643	0.746030401318329	0.716071127118808	0.769716780438387	0.766605855396088	0.550453401482892	0.801196129803228	0.806796196813115	0.826783961700761	0.861543613857989	0.782288718966598	0.831031409854041	0.433081551870488	0.504399154636283	0.845828813629686	0.875643766873794	0.818039215020502	0.861785252959406	0.851893881450062	0.772925333675053	0.722796879734697	0.714102924837723	0.827062236350533	0.722949743442724	0.795949664699785	0.758111117010412	0.824990219495937	0.826331316092487	0.807432727929107	0.722665597121284	0.862328337281063	0.728558781870884	0.56283475758421	0.730796841401321	0.801117580007765	0.812576110274211	0.779096639547142	0.695359292765988	0.794200772855028	0.829637285396829	0.786270711669061	0.813959955354069	0.632112339442736	0.652072024243778	0.776894726279934	0.831090235273159	0.795522364485034	0.85113496390365	0.75410723813235	0.661052963504794	0.770305819233138	0.760493088599178	0.779893090985543	0.770050938421968	0.727258441966968	0.632465556230075	0.84274979105444	0.799912905717207	0.624049486727992	0.867228593991447	0.810292839405202	0.829871761596503	0.785383889150389	0.873566026095614	0.847756546136785	0.698612686474974	0.858943867779641	0.849901396700375	0.761328487406395	0.774954150463866	0.65604597462939	0.866846397855696	0.743927118025143	0.806797936125171	0.848662954389258	0.763116517797621	0.777255056758909	0.697526270432422	0.737727897121641	0.716044931812701	1	0.825221823379749	0.732560414011711	0.653994791536117	0.753248721077018	0.741659758531663	0.854594064921528	0.846379121998966	0.835024148086562	0.837747775383569	0.708245384203471	0.773454218799315	0.622738111355131	0.574321174889676	0.805749441158452	0.760492101078564	0.719802788543007	0.835425488175084	0.835581101486973	0.498396085796779	0.815369189839984
