""	SDC1	PARD3	SDC4	CHRM3	EGFR	F2R	CANX	KCND2	TFRC	PVR	CD9	TNFRSF1A	CXADR	ERBB2	LRP6	ITGB8	PLXNB1	NOTCH1	INSR	HMMR	PTPRA	THY1	NRCAM	SMAP1	TNFRSF12A	CD99L2	CD47	PLXNB2	KCNJ10	APLP2	PILRB	NOTCH2	GRIN2B	TNFRSF11B	CAV1	ADCY1	CNR1	LRP4	LRP5	VLDLR	ITGB1	ITGA3	ACKR3	ADORA1	IGF1R	TSPAN12	TNFRSF10B	EDNRB	IGF2R	SMAD3	GPR37L1	PTPRS	NOTCH3	CDH10	MCAM	SLC16A1	RIPK1	LRP8	CD81	LINGO1	LPP	PTPRZ1	TNFRSF19	RXRA	SORT1	LRP1	MCFD2	ADGRE5	ABCA1	C1QBP	SDC3	TSPAN17	RACK1	CADM1	TRAF2	TSPAN5	S1PR2	SIRPA	ITGAV	NCL	AMFR	ASGR1	CD63	SCARB1	CD44	CD46	TSPAN14	SORL1	CD74	CD163	GPNMB	CD68
SORT1	0.801976755928334	0.869296301240652	0.725403640302329	0.63615614733161	0.914427109566875	0.941219441594277	0.945942806334607	0.597389884089614	0.853560517309	0.909599449602809	0.755062267472775	0.839317857030266	0.752719420964346	0.782339322996462	0.772179904933169	0.928352015755286	0.844351036708595	0.790556529416297	0.807806544598828	0.616363774609601	0.96887883415086	0.724317142576962	0.889251411551906	0.912045012991666	0.704952438001508	0.947885395797045	0.924261027903376	0.896255136785434	0.87629428998359	0.93578849862084	0.952555677617753	0.949863638917541	0.631855416433842	0.749638456023184	0.590731567001842	0.787012394884947	0.807029618105851	0.738186003782569	0.884863705507295	0.880973473046437	0.812688251583801	0.625230497433729	0.677945686109885	0.819919818298708	0.883501036031508	0.79889954566739	0.869745734934326	0.897396725630389	0.889783062034067	0.805229453049033	0.888227376567535	0.845514610082685	0.902099911934406	0.575186286926667	0.8916528338053	0.856712686940145	0.934147191477194	0.790259669712694	0.860310058953496	0.616605627626494	0.923150256351128	0.906592333733899	0.86917970013819	0.894963012067951	1	0.947674118426981	0.901258985627239	0.903232867752666	0.819182806970485	0.806703582400953	0.893532200988209	0.881391622596932	0.774451247287978	0.800282588583183	0.766492607189418	0.922258316753607	0.71413133484365	0.735539805301909	0.905560328833874	0.906692259431949	0.912418764866641	0.709258834102221	0.812221380492341	0.841089879923637	0.591081342927604	0.854366277405887	0.856295381262332	0.682273512850004	0.396290286725096	0.163511372402806	0.403273871652322	0.328322943107223
LRP1	0.771229883321523	0.842834126010738	0.666016848346329	0.672241231880917	0.932154801651585	0.914705677266234	0.94192198884125	0.645744782965318	0.889055522903296	0.919793521827794	0.818281725592112	0.859849947192577	0.816724963709309	0.77252186572828	0.783261769879596	0.903914024757687	0.920744856043819	0.822512033062914	0.825436426595539	0.493693857304386	0.966958868573695	0.777077615213874	0.846035956503944	0.931401962099643	0.688054127709097	0.918968129017101	0.883184016786924	0.852388697242028	0.902876498992056	0.901543253213948	0.914040908587991	0.920688622836794	0.673883977832727	0.794022035133955	0.552819104949834	0.733109275601218	0.800730738418259	0.761741393873863	0.910103282483514	0.875761656085335	0.749659460329132	0.559072434940647	0.723443072019823	0.85381162530226	0.879246778729022	0.859275481226741	0.883129300939224	0.920901535744105	0.889190326682173	0.796340089084839	0.93257852655448	0.844260649513779	0.901286703510309	0.610404336223937	0.833595835622415	0.876791572794639	0.922450741699362	0.801378174030169	0.905589379629217	0.70416486479971	0.877143283032113	0.923282097951977	0.858257936032134	0.922464193103936	0.947674118426981	1	0.897677208975819	0.913277973668488	0.791020298647807	0.853785284501435	0.924552588852668	0.910857522378631	0.833775237631233	0.762915269392323	0.755724077044471	0.901816637441426	0.788770036618784	0.730279269337828	0.879106530345005	0.903788373112873	0.904043017930967	0.793141530869256	0.827369262039834	0.864798419599396	0.546497633617501	0.837949060914021	0.896596619307702	0.654445713066048	0.434327180441038	0.16519840143863	0.404538603950085	0.343713276993863
MCFD2	0.75455511609238	0.747890437018271	0.872768392293236	0.499391207451407	0.79807381179665	0.947295357651011	0.962041013991079	0.396112230816658	0.876138735496665	0.925066719176663	0.769041681549639	0.936719636632082	0.672502734529538	0.908136316793336	0.593625183746607	0.90819374136397	0.760990915285916	0.604659949234639	0.659587859938868	0.466991962079292	0.895599265913917	0.674810574824355	0.908586311081526	0.864780911767537	0.878052021548533	0.911307627516189	0.931224559768288	0.937979061903045	0.747907868407062	0.975714721068311	0.880436669187365	0.94819695679481	0.538072420603075	0.692401692673061	0.812070133285698	0.576528814293694	0.833190099428639	0.561926485038566	0.7862451479458	0.907694970343276	0.927375575537216	0.809739097341192	0.556987878880529	0.878341523327709	0.770414749325328	0.680913070301322	0.886345055037274	0.902510792352816	0.869355671697889	0.862571185841742	0.933027252430775	0.724910132964725	0.868319967303973	0.430095973326887	0.847050050408424	0.796793471366305	0.952282913393906	0.649193365277623	0.932067185543062	0.466593671575587	0.947985416840456	0.773860659935628	0.8728152809389	0.82017394853932	0.901258985627239	0.897677208975819	1	0.960688895299586	0.861955152494654	0.825314918296554	0.851965306658232	0.896732907396548	0.830926937425334	0.898574643091189	0.683470828909633	0.944676299366372	0.611386265908553	0.802407693460912	0.954265883645645	0.814103810222019	0.911432264832402	0.69436844539171	0.909586656090175	0.845790863982908	0.764120419662081	0.773933575226858	0.773191356319114	0.766654753169966	0.38503395510414	0.127195537613016	0.386889074047133	0.35622381856817
ADGRE5	0.786117170420304	0.766429980672253	0.821550142571975	0.532107447779569	0.8356891277675	0.934403791687711	0.936587732117755	0.443059168137829	0.878345386113988	0.93291605669343	0.791502729834838	0.917691215999186	0.726672837637974	0.878357453175657	0.631132957939805	0.903613161676461	0.803800572229564	0.66422102051946	0.69301556333986	0.476584317907407	0.90923239383194	0.728080512219924	0.879286829656604	0.885527945303203	0.855258168676374	0.899775464252186	0.93485593807314	0.911384170471104	0.754563142972017	0.959193955780013	0.879522711780093	0.929542222711846	0.577165973005189	0.724261346125272	0.755744346852239	0.625802495675715	0.820546811183635	0.58969342037564	0.817288408225387	0.872693948195579	0.89135715223352	0.74843621221567	0.597847889566368	0.869235836937282	0.770985516823324	0.737966459494951	0.903173977527497	0.890030089470486	0.845869189167658	0.812858919383903	0.937004015417006	0.749744963990851	0.861386816539279	0.479128888471184	0.854207449278743	0.803538835281291	0.93525194109679	0.664363117881693	0.936484464691672	0.534902118098098	0.910020313122787	0.787649842135291	0.863138896689926	0.823290907466206	0.903232867752666	0.913277973668488	0.960688895299586	1	0.805151957465335	0.859413142158835	0.852262093971655	0.910129995944424	0.850437770252739	0.845242634020184	0.728079771324906	0.93744939655947	0.65962727090849	0.750569751680191	0.920976369433846	0.840386434380845	0.918631313274992	0.718289824542235	0.916312379340909	0.829742671213803	0.688282902530233	0.772866599930708	0.82207516903482	0.707696269870557	0.387654097649421	0.11297745161133	0.370718211576697	0.341163668168312
ABCA1	0.515199077242295	0.560914311887831	0.855790337504548	0.307702987987177	0.628305394134149	0.899856006860732	0.865466511753361	0.231572161164813	0.704117289689213	0.766630426583073	0.468712096738425	0.827364152899322	0.382744279452189	0.875125214564061	0.431878618644573	0.838266989124929	0.636078089111209	0.39597684560149	0.522891316874291	0.285163040058147	0.775531095619434	0.415756994499583	0.890945283395134	0.633867493343597	0.695926812119775	0.853126521410346	0.76480814451711	0.888051232930404	0.699351226389667	0.866909842704487	0.800532484073332	0.877013405762189	0.346305347515349	0.448655695125455	0.720115694882813	0.413736100383739	0.823055036981293	0.521440961189795	0.61606422276802	0.87814122482777	0.841155676054337	0.823715819676551	0.301639586467178	0.787843029217359	0.725984356054266	0.438673467099903	0.661682584779305	0.841860446784259	0.896120034890286	0.903393242298661	0.82524911812098	0.537947350263256	0.774642318587736	0.31205222102312	0.725120536341845	0.584498799055231	0.826921194588525	0.57150819654681	0.723367136273007	0.222411680523227	0.915156430902176	0.685974150700247	0.814027656585271	0.702644342324565	0.819182806970485	0.791020298647807	0.861955152494654	0.805151957465335	1	0.526249581336431	0.800025561200873	0.682267801714984	0.52336104678518	0.944431980345145	0.422966848932502	0.79221988959092	0.372119921179395	0.914267836986811	0.921365600960576	0.591661326989248	0.75475859798204	0.477978804330713	0.66957558108952	0.67668613376898	0.875027728769592	0.665934991706308	0.578548774988929	0.915072528626419	0.391140616112684	0.244156866367226	0.506234100111237	0.376534370076824
C1QBP	0.886239671291408	0.806031652479478	0.587277762795718	0.591261376358802	0.858009996726344	0.777900299669487	0.818636582897701	0.5841114615786	0.819435442867658	0.878603111606977	0.938494248867232	0.812042850851712	0.895155545950872	0.662418520955062	0.694350624211603	0.712255665160336	0.834801286598502	0.802509471095853	0.720677127893997	0.608383054732675	0.852198526993805	0.868785045543392	0.663471956773091	0.940117459682458	0.743516977499982	0.797031857527824	0.875297455379505	0.741459143986714	0.735210338911778	0.815424656432506	0.7892435380801	0.783041692640266	0.587492993302193	0.78832382236236	0.543322009116314	0.694142484553215	0.581009580984979	0.592533672787742	0.873753017769993	0.683148052418058	0.68154639050153	0.467973043994813	0.802770685336801	0.751904242026601	0.663540801693373	0.896221041917554	0.917876872912343	0.774615343491982	0.662542877363285	0.648688545278462	0.842533875975552	0.771452468607691	0.814284466359633	0.521551040635853	0.75800328263442	0.855424592620185	0.84495046457188	0.664724675247224	0.933130861469823	0.752576617629474	0.700994733018005	0.725702780616704	0.711918032475963	0.819009650280578	0.806703582400953	0.853785284501435	0.825314918296554	0.859413142158835	0.526249581336431	1	0.763801126370674	0.903098876168123	0.975499093349823	0.606478495223741	0.898496402742692	0.878467272453484	0.796683706185661	0.530389909777739	0.731560424167037	0.904781590733963	0.878591133094274	0.802806854616987	0.89569716578265	0.816721277018957	0.392670096610943	0.664376353938102	0.851202171123539	0.425929088999971	0.325244635966892	0.00662441694410283	0.200142554074414	0.228090628404063
SDC3	0.676856399112873	0.737923632291281	0.685379893645831	0.512006754750976	0.84233672069894	0.89663479624159	0.90216664570864	0.414869830234867	0.874976098088622	0.857783374300576	0.725330707232553	0.888978066110194	0.667674380249015	0.831816689895041	0.596993464178063	0.85743036025973	0.787704875544116	0.662360162504829	0.640774364896928	0.417068321057265	0.919544936517645	0.566623037283659	0.742386813329732	0.823388104784013	0.699867796096933	0.896549012618342	0.856161730789322	0.841821220564489	0.797395298359297	0.866563983589194	0.833946507772608	0.903515441403576	0.625877435433274	0.767989093618849	0.498983547566252	0.597473540807334	0.833573633732706	0.628074790699874	0.853079179152363	0.857352133786824	0.695105324928861	0.566409932551467	0.692479571627408	0.930345135658945	0.764018915687901	0.751727243070465	0.771354568893828	0.956687610792634	0.847024203907987	0.817317146799175	0.942613674939467	0.724773208492492	0.937578422036658	0.379818465054928	0.747248900957589	0.796126616518976	0.87234846251424	0.64906718127018	0.854029290857585	0.514270911933882	0.83959366440441	0.812911646940838	0.919215722884918	0.816480076183148	0.893532200988209	0.924552588852668	0.851965306658232	0.852262093971655	0.800025561200873	0.763801126370674	1	0.81434010777409	0.740307962508447	0.819658365830143	0.639955804243267	0.871282628609266	0.607325689958275	0.823879518884735	0.822302822774129	0.778852225875833	0.852576220870441	0.637511270893699	0.839674623910438	0.752578216529689	0.609822578490299	0.695627924659608	0.808573651473273	0.736888230267301	0.346229228037684	0.114656224720261	0.35521708439896	0.275914342797372
TSPAN17	0.801128266059066	0.827924844648239	0.643772162941846	0.652066722620398	0.886604295101417	0.851557592362019	0.894567944676667	0.623516837909302	0.849121837076519	0.909467704721022	0.861451417870499	0.824477034797837	0.848764179518667	0.723684129840053	0.757930208606642	0.839071270192006	0.886769132292689	0.797151109207317	0.767501806533702	0.524303063657106	0.895826765776814	0.835430897234431	0.807840576334337	0.930555350556199	0.716870110812301	0.858892405218695	0.872099175307256	0.803991990836824	0.81040994792857	0.879714702358883	0.867901501133881	0.862190017160959	0.618858458922268	0.758964195250236	0.601640574256377	0.715058507205106	0.71492667378877	0.695552590977504	0.862558255083112	0.813416630286715	0.764699874092411	0.557961635194738	0.718713173096891	0.779207241267925	0.816490257375473	0.832341195532794	0.899293936358052	0.831591533226506	0.784294963858643	0.706428215816362	0.874714508818755	0.832064806060489	0.819676005642101	0.621542338380161	0.845478356084673	0.848776887949598	0.889348580945883	0.769980782920488	0.908964527764707	0.714524946491782	0.833138634134333	0.828918929061477	0.803809022694016	0.866333506312984	0.881391622596932	0.910857522378631	0.896732907396548	0.910129995944424	0.682267801714984	0.903098876168123	0.81434010777409	1	0.885660436790839	0.69602399423554	0.764239934077155	0.87821848330718	0.777366771293057	0.601779048058046	0.833692054928216	0.897600751799674	0.898169244614333	0.800443370350592	0.850834325551901	0.857201980516434	0.489579494854243	0.789997152047399	0.8650105918926	0.54586483399997	0.403425193555115	0.087667128184571	0.311167487162535	0.297739386232523
RACK1	0.852100538596211	0.779746141912268	0.609129552891114	0.58980498612498	0.82767844013442	0.750380391516278	0.835378461841331	0.528664599536836	0.83537068469217	0.857212918292649	0.96317934946421	0.81500915347813	0.859902276398383	0.670178458620455	0.648870770731119	0.689588557725955	0.802332288436149	0.758106613360379	0.6899595357877	0.566806556414618	0.826557275811964	0.825382551846827	0.638163830772165	0.923542223205054	0.755978909638367	0.772929228804201	0.864228863646247	0.7372910000934	0.695395262898448	0.808263543448761	0.759185501557893	0.766220597162935	0.574432024416982	0.776333341706867	0.578862688151244	0.640776037281087	0.586583013673393	0.545673534620535	0.83855446572201	0.696682642459543	0.685458759455874	0.474960661397888	0.768288534709254	0.741415736235698	0.656476033931019	0.855614720913784	0.911914242144871	0.75412383261701	0.665078859016398	0.631071249500229	0.822054293697081	0.73690265952042	0.810812237749892	0.474728314273249	0.721558364243858	0.879970637995945	0.831505961501907	0.626590621435355	0.924110652508041	0.716615952560054	0.688389137985946	0.684633234849719	0.694351277096982	0.83378487229644	0.774451247287978	0.833775237631233	0.830926937425334	0.850437770252739	0.52336104678518	0.975499093349823	0.740307962508447	0.885660436790839	1	0.597630027317357	0.861958951835537	0.867140781214729	0.774381260481626	0.520727542431515	0.711849170356699	0.870795113260299	0.86776801445146	0.798168225149879	0.897481637505084	0.82419954198191	0.395110846766516	0.661928699716008	0.828386940201574	0.424586275964171	0.354684246042474	0.022470836344483	0.225709332847176	0.25297352296131
CADM1	0.578449860232317	0.536898895967599	0.935329985320588	0.194401917693556	0.602390614495594	0.909098704570014	0.858616128574213	0.101917236175485	0.729063819466398	0.803166664136396	0.520296082636297	0.911933973178714	0.377384747323728	0.951980097953219	0.325297297333204	0.81146228976268	0.572517802586762	0.331630794781306	0.428612967489697	0.344953362406345	0.768706488976808	0.399675964327011	0.842957405134425	0.650234225951671	0.839439525905595	0.854722771320252	0.836119573262189	0.927937169786954	0.613714992503395	0.903366920241366	0.783989561701363	0.884716790519943	0.302574441929221	0.478924323997692	0.806155487366206	0.366195201139576	0.820890607889396	0.381737358427739	0.61453718731904	0.853436079067638	0.888772762781043	0.894573402082305	0.344212216667691	0.856321144779164	0.608153223474251	0.434426211606313	0.704272880988428	0.86759219828171	0.835387418863533	0.911365405818417	0.873054022861948	0.479092102563225	0.806933091017064	0.168407990864971	0.723836166705929	0.572180516243084	0.846373347738492	0.44636208567122	0.80031044519259	0.147267045690451	0.898991765839199	0.596030687658526	0.849808815547935	0.647726218833435	0.800282588583183	0.762915269392323	0.898574643091189	0.845242634020184	0.944431980345145	0.606478495223741	0.819658365830143	0.69602399423554	0.597630027317357	1	0.482460916216697	0.852916158965243	0.318884941810668	0.945264089012846	0.917069123280152	0.580657005910564	0.793950836837936	0.44357462509408	0.788926637710702	0.67161260589063	0.935862359085054	0.565719957292414	0.559466541015535	0.930581551630664	0.32450984097286	0.170400314761428	0.429976209051556	0.343154233971125
TRAF2	0.910586838732649	0.799738964670399	0.487722620488194	0.574544951881224	0.825112884161842	0.695275788400694	0.711557401632799	0.630682913270307	0.674487302752945	0.757237574141827	0.831947608824623	0.654644574805883	0.836689128572789	0.510248456581593	0.699409405902244	0.613137976072574	0.747574826296017	0.811765069431633	0.742022268693348	0.747069696190467	0.799399999187938	0.843504869386928	0.586523380530558	0.877169638661406	0.591094413564585	0.725911030638413	0.800175786210294	0.66994776420207	0.704617702243794	0.717400981791151	0.753991154246502	0.699286462341519	0.53910261142267	0.691718768172335	0.404686515389851	0.78054371907596	0.420296803729875	0.589421748101054	0.811437797938893	0.556736816895985	0.588713771472587	0.359923870161252	0.755763058798971	0.589715160647439	0.602153295422867	0.870325469102919	0.847507467128841	0.645571470944673	0.567350180492216	0.558077943287912	0.693929885360376	0.720396833426923	0.7337809861888	0.549401444217425	0.732887622702775	0.800994762999314	0.767456359169381	0.631676257818811	0.792788538153818	0.730388344072866	0.599340531013775	0.687720196569335	0.563342319456496	0.74501368862734	0.766492607189418	0.755724077044471	0.683470828909633	0.728079771324906	0.422966848932502	0.898496402742692	0.639955804243267	0.764239934077155	0.861958951835537	0.482460916216697	1	0.799663278329552	0.746415140796164	0.432928136697685	0.640908896455578	0.883236433639376	0.783220899045372	0.681806830042995	0.739684269630239	0.728102219240796	0.275910415031099	0.615133511575458	0.77724099570148	0.318115988069504	0.280979064092932	-0.00288443046826428	0.164527890037468	0.190079591039883
TSPAN5	0.840157194671463	0.796242297909807	0.822508092335546	0.490356666918223	0.83920200521468	0.933389551967891	0.941128940115535	0.429511678932271	0.856262574112365	0.923883260316039	0.816830621148335	0.935406372393251	0.710477538084211	0.868557314418158	0.60790491562008	0.860787369896225	0.77969804952558	0.673786837957255	0.70134195144158	0.6044610833951	0.927941956503317	0.700808554645581	0.836406864888473	0.91094757644424	0.86460788978173	0.922334902529267	0.973778052109575	0.936811690779219	0.785433150319602	0.956213157874501	0.895585683997819	0.930203364021016	0.518948055268442	0.728182331817598	0.720549416762662	0.666095763341114	0.771897028162518	0.584073654334811	0.834270611531621	0.853759747909321	0.860516253048011	0.717629664521221	0.640909393193832	0.864874782577474	0.756726674238048	0.752366058389438	0.911219185935271	0.900275087334458	0.831055993356218	0.84426687979733	0.925790735490421	0.739601751144884	0.911580106440535	0.420921341230541	0.826344543697575	0.829372013185465	0.947598617730952	0.647448966181409	0.948300747705338	0.520873489598789	0.88885486545929	0.771166783770473	0.861544567485853	0.849731288960119	0.922258316753607	0.901816637441426	0.944676299366372	0.93744939655947	0.79221988959092	0.878467272453484	0.871282628609266	0.87821848330718	0.867140781214729	0.852916158965243	0.799663278329552	1	0.633589208758343	0.786739311478693	0.897195525225213	0.855032802476545	0.929769190775959	0.704178192049276	0.928431072021638	0.828272510187846	0.689357963254254	0.731298972863864	0.79567939047453	0.723054644772417	0.354834811582075	0.0863903859422798	0.331048358639116	0.311701425093223
S1PR2	0.724268704949221	0.803471251164893	0.265419543349363	0.826846374128902	0.830083333802923	0.596184712371445	0.674899457051464	0.848534021590357	0.706804374512338	0.715440715363596	0.798136916293145	0.503354163065311	0.905921194367358	0.347066704229701	0.8841577485219	0.647597993364421	0.83600107868327	0.903752867902415	0.849160074609072	0.46858563830411	0.759073162723494	0.867710146918329	0.581104181517982	0.847135585287929	0.376929606984755	0.648025642350131	0.62201598162746	0.498734423407869	0.770823533641033	0.594718977414847	0.684166350632573	0.615174415593388	0.701895865539885	0.745942803723879	0.258296782655058	0.770757761284478	0.476036780918225	0.743228783007267	0.804449337883289	0.572621730794514	0.43563450379004	0.154356026483631	0.746142674495941	0.526482602941524	0.75515769008738	0.8997545217075	0.741044199806444	0.599355182776698	0.579395750607137	0.430091163065674	0.632997118196552	0.831506170242196	0.633417319249995	0.724357720246686	0.660041138922177	0.811398856011886	0.682563431543637	0.765980878915723	0.682546958766249	0.898606542934494	0.561448866964676	0.817584126851032	0.513002758178579	0.79913072395704	0.71413133484365	0.788770036618784	0.611386265908553	0.65962727090849	0.372119921179395	0.796683706185661	0.607325689958275	0.777366771293057	0.774381260481626	0.318884941810668	0.746415140796164	0.633589208758343	1	0.277316272100659	0.558484876024599	0.879564848164085	0.669880872619972	0.789659566999167	0.588171087871906	0.743152519760186	0.0692519597918671	0.759222532609664	0.813866157468253	0.164657421230575	0.294197946216725	0.0213015466924609	0.174199606035869	0.171759060360991
SIRPA	0.520881327851623	0.466197340644185	0.853424358752688	0.146515376169281	0.54735394091865	0.854265445602588	0.798486510885861	0.0678358770169913	0.680894563323729	0.73083434752099	0.45193357716978	0.859075579260703	0.315815721916331	0.893276995061036	0.264683229913625	0.718957724341611	0.546485292864875	0.287124976990962	0.402516827880893	0.264795870096751	0.722260101248808	0.315199484250619	0.730341752182452	0.582483940694869	0.728352609032448	0.815552848064422	0.745365606673848	0.864893098494721	0.612845799252029	0.814986047419075	0.706478675700357	0.812139597380076	0.25514552376439	0.430052641106052	0.670558415562923	0.319175481283761	0.753993998542252	0.369226009775654	0.582141120882335	0.794072164329454	0.755708255181034	0.780054739755257	0.3028774997588	0.835219720668603	0.55950809234308	0.408898381528718	0.617331700985626	0.833829554558355	0.801165335503069	0.913513900625381	0.832508463679894	0.398884151690483	0.792610921773498	0.103966339933711	0.608626361765446	0.524545735488882	0.783708760237534	0.389698081504182	0.728030203023243	0.109749185190733	0.805035486796297	0.548697330578712	0.804042095041869	0.617400531838516	0.735539805301909	0.730279269337828	0.802407693460912	0.750569751680191	0.914267836986811	0.530389909777739	0.823879518884735	0.601779048058046	0.520727542431515	0.945264089012846	0.432928136697685	0.786739311478693	0.277316272100659	1	0.82934075943794	0.515043888692501	0.718372608114578	0.385462134885366	0.697466636156699	0.611281940347423	0.897720316011114	0.48547855890337	0.521177294739785	0.950853567124191	0.368543116099935	0.222873828491804	0.454996629588492	0.37616951715539
ITGAV	0.720224121373416	0.717235381968743	0.877907391419409	0.450663095999179	0.771224988776816	0.955337139590252	0.923710327923565	0.405913053791566	0.785647256338373	0.881745597308512	0.6376560489895	0.888381575315221	0.594834044209032	0.881280050776261	0.595035144975018	0.910686874977732	0.745300414579652	0.580342282745662	0.667529426515904	0.458115636401818	0.870812261722011	0.646911563245221	0.958439830454272	0.801430283397373	0.813224735548579	0.910090531987643	0.883534396219157	0.945071082601362	0.761392845877358	0.956713562366877	0.893808469883174	0.948793033599734	0.483364836084097	0.580298745391657	0.791996947098539	0.585178336658318	0.803783399876425	0.597515331848662	0.740502708559676	0.892985080408349	0.940315976419118	0.851466189181358	0.460633264123233	0.826609120087184	0.77985105620052	0.61987103667801	0.837941455126375	0.883368024377902	0.898768278872899	0.903035132613946	0.902862674527974	0.696667511761526	0.81821786716235	0.455449449460907	0.871642577111156	0.708223848541097	0.933063205121973	0.67582650921024	0.866720195324789	0.41407691607427	0.966629977141588	0.784812007587157	0.836242560726102	0.779285887323575	0.905560328833874	0.879106530345005	0.954265883645645	0.920976369433846	0.921365600960576	0.731560424167037	0.822302822774129	0.833692054928216	0.711849170356699	0.917069123280152	0.640908896455578	0.897195525225213	0.558484876024599	0.82934075943794	1	0.772765456517288	0.861466707710443	0.624566184894255	0.810846453405102	0.788366716930241	0.811844413669336	0.771228534887855	0.730382081759603	0.81554652805812	0.412665219526726	0.204884642413753	0.456106060453211	0.388825401018557
NCL	0.88079916805502	0.916840946290674	0.534515241957869	0.784092222890779	0.945811853502929	0.822290318848039	0.864190703281178	0.764823325927584	0.83877321320179	0.874393783619678	0.86388415509876	0.713841920880296	0.921808836809542	0.600008028078885	0.877712960853256	0.830340764900424	0.869206582863146	0.9111141786954	0.88075103102591	0.657397777684602	0.930995787021883	0.875610268900781	0.768577217971822	0.966042236236326	0.602999881210074	0.843225552616491	0.857914981620431	0.747348512767857	0.843869636272678	0.831218717370748	0.872991311303287	0.842245938178111	0.732909995428301	0.827599628289177	0.453924183304115	0.853385407714824	0.651391298595419	0.757706183093204	0.90816850211244	0.744639636434324	0.681046701183035	0.409250324461514	0.790769638287402	0.711170336595852	0.842097254466783	0.934807941120444	0.892087640664199	0.78302140046769	0.751796194653302	0.641240403797017	0.793997982480618	0.905102414657248	0.832759619756148	0.675697915504726	0.840704325072739	0.920809848593098	0.882029270465243	0.812309789565731	0.836083929850014	0.806147422142196	0.783806899739389	0.90110961529212	0.725024747243706	0.885095552426456	0.906692259431949	0.903788373112873	0.814103810222019	0.840386434380845	0.591661326989248	0.904781590733963	0.778852225875833	0.897600751799674	0.870795113260299	0.580657005910564	0.883236433639376	0.855032802476545	0.879564848164085	0.515043888692501	0.772765456517288	1	0.859558160528584	0.800219179801457	0.787310504076753	0.851883937398982	0.329856079451539	0.859383896532213	0.907211539376138	0.416452081002017	0.359396029076933	0.0711162072360953	0.279202681339212	0.260613888154052
AMFR	0.812493253932345	0.821190291337287	0.75620347951158	0.552064091736726	0.85654431543685	0.894290020271133	0.923927863336478	0.480689466612966	0.859665493004796	0.922659060629355	0.845282185060195	0.895252240101515	0.759724944000421	0.829282877670933	0.647240745141481	0.840768225826949	0.818844122312265	0.719227410243264	0.702657926496278	0.602628668024609	0.915647817543255	0.723187265093589	0.804180602525202	0.903535562751158	0.800732513483609	0.901080034117545	0.940104377743823	0.886929766258285	0.783239563756433	0.927444643838626	0.8884177793637	0.90050086548312	0.557546344293036	0.744976217542216	0.676845156464997	0.668711980085373	0.760936261755509	0.612597666299627	0.867072629578663	0.845618320601251	0.809495352200396	0.64429255445964	0.702291363854206	0.840324503845139	0.766864087464953	0.775874896653785	0.906102001137864	0.869429385506812	0.826095727350269	0.77711610549553	0.899370134389563	0.758229445776884	0.896269364150001	0.480845457187066	0.822044145031269	0.847384756839467	0.91405771789746	0.690026140500316	0.917650454158777	0.5856656426659	0.861977535068089	0.782469507438827	0.857433174754533	0.867900001433261	0.912418764866641	0.904043017930967	0.911432264832402	0.918631313274992	0.75475859798204	0.878591133094274	0.852576220870441	0.898169244614333	0.86776801445146	0.793950836837936	0.783220899045372	0.929769190775959	0.669880872619972	0.718372608114578	0.861466707710443	0.859558160528584	1	0.736785854684544	0.889448316572218	0.857368005956253	0.607443628638966	0.736918470752548	0.827324883089777	0.667452328670998	0.420445201193636	0.141672457915432	0.382161375180394	0.360646455991634
ASGR1	0.639201352411888	0.735548989431931	0.39198169157411	0.663832600488213	0.782302489159444	0.641371490437392	0.716346853376984	0.710201394372439	0.703425949015173	0.727628268185713	0.797399987213187	0.624522522512585	0.818646527476273	0.485017005876189	0.760885320468619	0.672800830932618	0.820830859504361	0.785887700833564	0.759551210302737	0.45930546384942	0.75576541833237	0.803695788190902	0.638004329993274	0.836701455405235	0.514611917810704	0.671347752077707	0.690357356408399	0.582547669062031	0.753348973895874	0.667719733806762	0.696194455868795	0.669471711110044	0.558325477733481	0.722511151631334	0.399989005452611	0.626818214808686	0.551166400673002	0.656469759434814	0.753591724765395	0.606406681527119	0.52569472363778	0.303409746566419	0.682105639854606	0.579541077250635	0.730637609936917	0.797939120280812	0.773283104381437	0.654983541625812	0.647727438538349	0.494489532219163	0.689508206081297	0.784447003609498	0.637867090051263	0.628780292393952	0.639588251825021	0.7568875238332	0.70381584833781	0.733738649792111	0.765770118937284	0.784684774690683	0.615634064664773	0.765068530465742	0.575141386547788	0.790269795467576	0.709258834102221	0.793141530869256	0.69436844539171	0.718289824542235	0.477978804330713	0.802806854616987	0.637511270893699	0.800443370350592	0.798168225149879	0.44357462509408	0.681806830042995	0.704178192049276	0.789659566999167	0.385462134885366	0.624566184894255	0.800219179801457	0.736785854684544	1	0.667307502353203	0.75082308585414	0.238323863307734	0.733091259207403	0.809513191988592	0.33043194197595	0.490285383291756	0.165388721674053	0.37608685576131	0.420147818363557
