""	THY1	EGFR	LRP1	ITGAV	CD47	ITGB8	LRP4	LRP6	LDLR	SDC2	LRP8	SDC3	GPR37	GPR37L1	C1QBP	EDNRB	ADORA1	CD81	ADCY1	SCARB1	F2R	IGF1R	AR	NRP1	KLRC2	CD46	CD82	ABCA1	CD9	NRCAM	TSPAN5	CADM1	LPP	CNR1	SORT1	NOTCH2	PTPRK	NOTCH1	TNFRSF1A	RIPK1	ITGB1	TFRC	TNFRSF21	CHL1	NOTCH4	CELSR2	ATP5F1B	ADGRV1	CD44	RXRA	TNFRSF12A	TYRO3	PTPRS	CANX	FGFR1	TRAF2	ITGA6	KCNJ10	CD99L2	RAMP2	ITGA3	FZD3	INSR	ERBB3	TLR4	KCND2	SMAP1	CHRM3	TSPAN12	MRC2	APLP2	PLXNB1	PDGFRA	TSPAN17	GPC1	IGF2R	PILRB	VANGL2	PTK7	TNFRSF19	NGFR	LINGO1	ANTXR1	PLXNB2	PLSCR4	ITGA5	S1PR2	DCC	RYK	SEMA4C	NCSTN	MCFD2	LIFR	ACKR3	SLC16A1	ROBO2	MERTK	EPHB3	AMFR	TRADD	PTPRA	RACK1	GPNMB	STX4	SLC16A7	AXL	CD63	ADGRE5	APLP1	JMJD6	SIRPA	LAMP1	SORL1	ERAP1	CDH10	LRP10	PTPRZ1	RPSA	NCL
LRP8	0.829469152623	0.82072433402462	0.91257631846927	0.789250431934664	0.880666430732718	0.92787402095197	0.9111476411693	0.916789961285444	0.889883645220472	0.663129206279918	1	0.781835747035958	0.795266801409667	0.810755014981096	0.827194844510886	0.579287994115666	0.634231612480998	0.767964889030331	0.855130924690333	0.610959734878998	0.659001040120847	0.662289499251222	0.81885189711685	0.599879557853108	0.637960680812771	0.891397514660985	0.828840555325706	0.534458719880336	0.633464430477251	0.823550663286219	0.861116239882217	0.875958719740827	0.905128047018057	0.5816188414513	0.849133094535057	0.859103293428216	0.834406454587838	0.878720281394162	0.802500230934645	0.883133294151896	0.848766478294336	0.869748464330724	0.886784092751768	0.780322405701817	0.759639156172877	0.925292492615372	0.824437719192177	0.446242657218152	0.34137861603009	0.84474867951565	0.596771508783894	0.899076814112344	0.88813329458754	0.896550502751769	0.900223771598927	0.791130603988998	0.629641226048939	0.712294494462588	0.870234219870245	0.788728998007706	0.78231102677551	0.866260980265024	0.866982451667625	0.775973382168669	0.69586996086626	0.852072015343958	0.887220983794925	0.891102721678425	0.764192439975101	0.641691616399274	0.865659125642694	0.730991839494261	0.702869247702528	0.758019107270526	0.725831114118228	0.856409032529755	0.875880828991095	0.892745102159597	0.812361824987953	0.822023501614624	0.641574422735383	0.756838083260862	0.912373736457529	0.795368323076183	0.541884127163186	0.791120493484901	0.834120204202385	0.792422188887221	0.897929942272976	0.74658362563265	0.829934409830151	0.878697286796531	0.801423816290274	0.76924933031593	0.619126378968462	0.880377759029376	0.759935306000573	0.846799474314915	0.809021823888255	0.596069699286196	0.867193035041452	0.775675750482017	0.532034913973975	0.803850070910063	0.840133365551312	0.618156650901623	0.817619065135257	0.794976111433542	0.873582717137779	0.811336274934708	0.5171030094281	0.828554152894605	0.475554116049792	0.860542524543082	0.870877500445306	0.733307550633169	0.894928512787345	0.780234205173781	0.901929280732714
SDC3	0.608551591188027	0.610450185489643	0.869318175562897	0.95563848980192	0.85761696398658	0.793263092230079	0.831251783567691	0.837953482412393	0.707772207738898	0.86193002043814	0.781835747035958	1	0.940462818857957	0.926740115618933	0.753649299336064	0.924296691843567	0.911319077863716	0.93102393340031	0.554457298942906	0.7021128603464	0.91066103271945	0.570898378634842	0.90873397333884	0.404270088250146	0.383864604576758	0.796889961041272	0.5132858434995	0.891582708299057	0.696311971264733	0.960273897940242	0.774124003553077	0.855948926734867	0.792342654826665	0.860384364921688	0.813794395369074	0.918231315636823	0.754066503966405	0.926161377939691	0.863656412877034	0.785795777739447	0.688226672544674	0.700215836234243	0.848008016875605	0.939351747468838	0.822911677722012	0.868176254623015	0.756710835643092	0.847259397210608	0.616274591409862	0.816761435329828	0.477641589402726	0.729883656716441	0.722393476838057	0.856739072031909	0.753626193418033	0.612599471681504	0.924906163278896	0.944311439762749	0.842886854448457	0.601728749201861	0.806199991910153	0.87620318997645	0.729531344889938	0.887016563796203	0.859266408752479	0.852495620133874	0.881111989197288	0.681051836532473	0.691031262633081	0.896028139502188	0.854827564458781	0.932943918385807	0.441445288310801	0.653789029576429	0.823429821717556	0.864126977321828	0.753121871025794	0.774881275183517	0.76031050120177	0.708087877175228	0.887500109891352	0.47506526090068	0.872924287085066	0.810807575651932	0.877270131602676	0.523866609005495	0.753137299170169	0.48347848276992	0.746794737867037	0.844091774740976	0.808735892086146	0.845676934766977	0.968149750309554	0.717019798449367	0.52888003401126	0.935933045384276	0.866683563858108	0.84738212350507	0.888332722491629	0.574041793462502	0.943115652780957	0.654701643250271	0.658435040838905	0.753553221291199	0.596194344955021	0.833644751008819	0.772270097482577	0.558489778323679	0.773660706522318	0.677459728638089	0.901760364484636	0.899145513287174	0.726564066122457	0.758033879225785	0.735358893210647	0.952334178076076	0.929810867533029	0.627436450710114	0.714857863437995
GPR37	0.647917665653667	0.653890151252824	0.865231796348683	0.937155171623675	0.852466486582529	0.809599612633648	0.841214299675713	0.842621872761911	0.744756837008122	0.846629275532854	0.795266801409667	0.940462818857957	1	0.89814059112404	0.785105449997783	0.842997876220878	0.873414402356835	0.907454008020009	0.609216353534746	0.719499741042204	0.866711194359746	0.622629827556656	0.884300379796079	0.466746355128615	0.441587891662046	0.802476432810291	0.571125184299491	0.822765154110643	0.721734184727908	0.932330914496723	0.785852280678045	0.86566215399255	0.802527515155898	0.839875703244676	0.801017190922825	0.890975247216293	0.751566400598454	0.901984478317604	0.86321458700983	0.807821825789526	0.723505067775046	0.732094251659524	0.875253784561956	0.90905384379825	0.77408251344279	0.877211170343984	0.785520743378197	0.750485942817904	0.59071031499255	0.826778635722905	0.519575195307812	0.737226117062826	0.725933863620898	0.876461866016356	0.77868337104884	0.623455275948106	0.869883900492676	0.895165141904587	0.84847356159433	0.64053118956583	0.837428919902924	0.893849590376451	0.752277851678819	0.883390040969107	0.806246962866096	0.849628507277621	0.878379195645093	0.725799811229076	0.680644465049459	0.837664256923963	0.879022627270446	0.896585881234902	0.449003422023723	0.655590981394986	0.802175380421478	0.86952948783392	0.746799509544001	0.769376366651422	0.77535363939108	0.732439725080538	0.866841703164255	0.538276370185372	0.890942969650874	0.8256314293181	0.781788859338578	0.588085871975231	0.783164608065358	0.545523701692649	0.789142617550623	0.807261342156044	0.841247346350708	0.872133467113906	0.914884560947525	0.726062149297591	0.585940789264425	0.910405862248726	0.845329683485955	0.844028249427024	0.856746117927288	0.611007955617803	0.92454900174858	0.698555812746163	0.664162017738961	0.783659016972435	0.621878255680739	0.824191483273302	0.799732363580244	0.629434562668615	0.803680606332708	0.71837339248057	0.812647075021032	0.88779002406808	0.67241973689153	0.775773612416891	0.764084374530099	0.909139336727749	0.910119830999926	0.674330411665775	0.751656699767946
GPR37L1	0.681744031918323	0.609820278444651	0.920825890022123	0.880065084689118	0.809180853050872	0.802869930449339	0.887245148576213	0.828263336645939	0.679936463743419	0.750383399236851	0.810755014981096	0.926740115618933	0.89814059112404	1	0.736996187327205	0.807229740903927	0.861631334710311	0.889672806438816	0.646438450041276	0.55686167242992	0.773734572998714	0.51291195925351	0.845739796070106	0.291910617824169	0.576764779001145	0.805047804902373	0.64284437778675	0.741650659060123	0.639997944274834	0.898228523366629	0.703734742631528	0.784759929047737	0.752067465860372	0.747294372229812	0.742149402785345	0.857081897631581	0.790169078640399	0.871372794892217	0.770943820735542	0.772299346325938	0.635466894689114	0.67396027293243	0.820519007690999	0.851339496080502	0.711482589672179	0.866677641112403	0.724051638992169	0.724802920155808	0.388254588721833	0.755543096795043	0.399572076905645	0.776118541997523	0.764009144153213	0.805294290938455	0.735754386722571	0.596216060095724	0.816354310352431	0.93782002335236	0.794042550500497	0.656261552580388	0.714229546227262	0.836037041270787	0.727872700647263	0.90362484649234	0.734037350180734	0.892910223054369	0.863744292913373	0.69997120403719	0.733222647480265	0.764761165332249	0.775459699195383	0.87528735811997	0.601020232710659	0.67883937406666	0.697398974566507	0.778761571852553	0.704210812685843	0.823668119043406	0.678094814912438	0.647947846768344	0.816339042730562	0.623950957427822	0.851819328625218	0.707805840711329	0.78398115492973	0.560640749467599	0.761368566559487	0.602849536928606	0.732381165504475	0.741351863559775	0.730554747942681	0.801286226286548	0.905309116568814	0.725475873995933	0.415396894414659	0.906596128672389	0.749945468830385	0.779482568186646	0.816735409791722	0.470200029549617	0.915566375880024	0.599561538242882	0.587887289292193	0.720946007631113	0.661817335747128	0.708887287576162	0.738892632228434	0.656340173891099	0.771710286293437	0.630514461137534	0.757727305505803	0.852011473133942	0.583294184578128	0.714071588326179	0.775593193150461	0.853903669682039	0.947354943528807	0.579640304033197	0.697099542362407
C1QBP	0.881573151901646	0.75036731224994	0.781152700683931	0.804704948759962	0.921798129698833	0.855602484411514	0.759350031998574	0.797727983163694	0.844390886229149	0.830864474545382	0.827194844510886	0.753649299336064	0.785105449997783	0.736996187327205	1	0.625282946864295	0.723839969074861	0.874857412723081	0.701350022616568	0.680154950750375	0.718768249508753	0.586309874478531	0.7949471116593	0.695937735667506	0.50254452572762	0.754165650407833	0.731748692305839	0.560174064901467	0.816613051689826	0.816005035949467	0.939423349545816	0.891788904147624	0.82410554838295	0.627140254078671	0.858506556246897	0.83890551083625	0.672667110873358	0.809227439945735	0.902464242427747	0.909629896990629	0.891601229903819	0.83791857451776	0.936810640054166	0.830894645736913	0.834342832923114	0.854548066113926	0.986415860080582	0.473592948010262	0.471880372884055	0.769428167608465	0.826191718484803	0.790898180068456	0.700273392376063	0.922500786805811	0.865303094471534	0.882994877948578	0.648039178425401	0.641981603979761	0.873132623469798	0.899124362958115	0.813184683005319	0.818784503905064	0.698769075591596	0.693800894922938	0.709868573230597	0.773852788931833	0.927411619752938	0.835503636972326	0.848711565860276	0.709463754626782	0.90316756553464	0.636596748310521	0.440406754394777	0.801499829709001	0.85118787069816	0.815294417185579	0.793547232390465	0.682014335608363	0.875033624063571	0.813008687660792	0.739569968088338	0.647573911601877	0.85004131548586	0.889930257938502	0.480995570108868	0.680942924262951	0.795287226949968	0.605219223064526	0.884429273422501	0.760504692284994	0.887422035399002	0.910724236772071	0.752358054868117	0.804782545524536	0.747390309436512	0.81120776529821	0.74180738699564	0.909620503018501	0.861180928031655	0.795424328288864	0.866660778045237	0.962578513508969	0.573884811095204	0.914506600443659	0.699617523842779	0.698081063511107	0.988393734117088	0.701413485241404	0.938190859395419	0.850445938950495	0.556922041432246	0.920876368540142	0.441412762025016	0.817159616202922	0.732640536384244	0.772672891584952	0.825486955785018	0.956514921324363	0.916494979059327
EDNRB	0.370267305132621	0.380609072122763	0.665084834118287	0.92512817361686	0.738981734616428	0.581348624349488	0.609138807062714	0.653603717620022	0.488286484597157	0.890308010809208	0.579287994115666	0.924296691843567	0.842997876220878	0.807229740903927	0.625282946864295	1	0.943681920828641	0.882987333708709	0.273299685233543	0.664050698510137	0.949039955024008	0.41031020653941	0.83082128873284	0.28537531816171	0.088487071183925	0.613630036194229	0.204833821857099	0.963844775879526	0.627294424830018	0.898906703073606	0.632873966536866	0.721888022974675	0.613646963086424	0.893243309580372	0.691154304577462	0.816094125657605	0.541452860591579	0.788710824552442	0.778088274681883	0.614153666024329	0.503782716803302	0.502442785368503	0.708884214327919	0.921079783426642	0.780432431215185	0.678191615241191	0.634058105865583	0.9657242472673	0.715593528146561	0.685815975748844	0.399365771057193	0.489683957397766	0.494102730474181	0.714245579393635	0.548439592616888	0.447169070718386	0.968837892737215	0.895730817003387	0.703396933510053	0.374994105561252	0.694929165700149	0.744864650143947	0.505755926190566	0.759925709104816	0.848824666377298	0.678700135883149	0.733899427365124	0.463005612013719	0.522424222744225	0.931755170381055	0.728722210365802	0.849243893539822	0.151079320714119	0.471520880585827	0.769446817768799	0.73871363551496	0.588330058410244	0.551663893043256	0.622233032972684	0.555206604741586	0.913505963181815	0.16439431064267	0.70542696917179	0.713053896531664	0.921760155933847	0.287136378786411	0.560924851585027	0.199536741913195	0.533527960985717	0.788005499794839	0.667734673551636	0.703426507308445	0.910798851373781	0.536020103732976	0.435980467830147	0.818532875847595	0.815667315002217	0.724095120715715	0.806277542722748	0.50426674955404	0.837761259254226	0.517047038012537	0.60827272468383	0.603718729626532	0.325303815443728	0.853465828514991	0.653656169065973	0.277434534731515	0.608954346180092	0.511388408290693	0.977518836387582	0.81785271023908	0.78295725860454	0.579075916644467	0.532087809263954	0.934463047921539	0.802275952362921	0.476753004730066	0.509712722504757
ADORA1	0.501738623482441	0.431427079152185	0.714769772645474	0.932100193162221	0.774047563791734	0.640001043742837	0.670871874532885	0.680520922774158	0.536322976815939	0.911406163422944	0.634231612480998	0.911319077863716	0.873414402356835	0.861631334710311	0.723839969074861	0.943681920828641	1	0.918654938104657	0.359594483550619	0.661873887397536	0.912251709752216	0.422333390329843	0.822954954126412	0.332354336181529	0.223727449158484	0.66011319305319	0.32462471069797	0.898540802456844	0.69627005592238	0.906615670645447	0.679232394333531	0.744099335816153	0.636110874050493	0.889186015208502	0.708636382682096	0.828550381098934	0.578255216799992	0.789868989246871	0.811253882324022	0.679570298446329	0.563086417380625	0.559460742497425	0.775589835446043	0.930027678867947	0.779688827762767	0.720488286108273	0.721550727442469	0.899704371960605	0.63533307361367	0.706264037454051	0.482414286585959	0.555759072180751	0.529486637873817	0.761818112401611	0.607017427208235	0.518453673331443	0.935633992087934	0.901014709412418	0.738639222180171	0.510955457060577	0.730178197314916	0.776930714291197	0.543263713076949	0.804485987939072	0.824999797731322	0.732646551165287	0.779389629192988	0.541438953729012	0.61628608725926	0.898410633233569	0.759901270370671	0.818655522779152	0.214254231115453	0.544142687436695	0.767628997997395	0.742439138480883	0.606490486959804	0.588261241334361	0.658931102459461	0.603243779173326	0.933425030811014	0.292437206225899	0.7382651880534	0.745253513197976	0.845936776518211	0.368761669871946	0.631585100229148	0.285827701958512	0.603327867482468	0.785421939062815	0.710850369863203	0.747716085869699	0.896099246555037	0.587489043116026	0.482531521054445	0.833316677582941	0.790787225085578	0.770326872862956	0.832708592108129	0.554382272097404	0.864385693250916	0.605532190560376	0.62580839417147	0.678317611691785	0.388817082700823	0.842241813839454	0.743387237427802	0.3738243554346	0.700106436936015	0.557441506435366	0.912697857148546	0.869273400812568	0.727203213490046	0.608009864692742	0.599629760459592	0.919133906825364	0.846451146300212	0.559916246242909	0.576169485050048
CD81	0.715694442053648	0.621712347865229	0.835381361016794	0.937405889811016	0.908451636001663	0.79831160481201	0.789099892161208	0.80075999211208	0.71048785453326	0.922869072703771	0.767964889030331	0.93102393340031	0.907454008020009	0.889672806438816	0.874857412723081	0.882987333708709	0.918654938104657	1	0.551085642626912	0.73840037871352	0.889488079529977	0.569580507158043	0.885079133211093	0.517487642462604	0.414081888228067	0.786141990846905	0.551926724170084	0.838934310576232	0.838081684433015	0.942777054305796	0.832088840593159	0.878151838773516	0.79002446708043	0.817146429529009	0.837339233120863	0.915684035018222	0.696622686869135	0.882462155576622	0.93337571245857	0.837856482409265	0.760335476512418	0.741342494869714	0.889073309746528	0.945966739976952	0.863234994507683	0.852375925412754	0.872657211444246	0.77338530055974	0.625083374872153	0.805739439888331	0.646340488257179	0.730691066622629	0.676200252787983	0.890968419967468	0.777767803450326	0.71113482866994	0.873799216261352	0.866114003503646	0.870597679598647	0.713076323183602	0.827417467205246	0.869103374895616	0.681043052313812	0.842061893629927	0.862064597243076	0.822989969477727	0.926794223624885	0.722110472200706	0.776877329309391	0.89943688334724	0.884012664408652	0.828414159017146	0.384520080595538	0.716821634152545	0.885287998604236	0.840127121233086	0.745355231137501	0.703471621885404	0.813758132749647	0.750027205128105	0.883848376531018	0.509628014997477	0.845913044043114	0.864704198367363	0.764351255754562	0.567805972304855	0.771682857495574	0.478993519375059	0.781203636930039	0.866429514150743	0.861370328801256	0.881623229188154	0.919864570077303	0.760556621593886	0.643845012777422	0.898150928830438	0.844603758200334	0.887469078369781	0.918336787865843	0.713612515901565	0.946239280076636	0.790120473764396	0.707127362522292	0.851981022769964	0.587267817039966	0.858774689194026	0.894759749180701	0.593678899308744	0.860004112457793	0.753984692419736	0.839494851310921	0.961203126452072	0.684819126884426	0.769345108228785	0.713403257759754	0.942854605069637	0.914612398846709	0.747888790645938	0.768644890538554
ADCY1	0.84731424663696	0.838573799174762	0.837929204232243	0.546595255926386	0.721452662422717	0.871116966070604	0.850061181077471	0.820901526099403	0.828828135732199	0.392386187210993	0.855130924690333	0.554457298942906	0.609216353534746	0.646438450041276	0.701350022616568	0.273299685233543	0.359594483550619	0.551085642626912	1	0.508515948023102	0.36129390701736	0.690727361432665	0.620106470941942	0.585079253362672	0.774533928636421	0.809974983387716	0.932996043380234	0.242036283804245	0.543890889872854	0.607422166197241	0.725645594767575	0.734726306047199	0.81709946029571	0.32766115250942	0.69823119397868	0.673997826282159	0.825426164399445	0.712828155445902	0.627342244214917	0.814237760076777	0.787448301846367	0.836452707539346	0.766517133029605	0.530660517624496	0.534732001931324	0.838853903096451	0.689129116202238	0.119884307349092	0.102920985509315	0.716620493942013	0.510738734200124	0.867093133836171	0.828729227972074	0.764708185768705	0.835195585805702	0.707056814134593	0.334572898616356	0.490376710879323	0.747635562056821	0.80420546142276	0.632388744858707	0.734182387624276	0.826987806492726	0.640981930277935	0.465492451005271	0.770991357665379	0.76129682215876	0.882145362530144	0.73515789200376	0.356547095075817	0.730214220526034	0.547122538685612	0.779998236542697	0.691266348919414	0.519131238644379	0.710349904660588	0.745125771363787	0.844734693106339	0.698211160111227	0.755844427064722	0.359184373213045	0.887449537066113	0.795302776018035	0.64294344824714	0.287480080901809	0.817309166470853	0.804319608891479	0.869613740579319	0.856107878182927	0.529443752382361	0.717819838578217	0.760958199835437	0.579482199452696	0.70409034884328	0.570393342135075	0.705466794200425	0.533798475401697	0.691196511733451	0.631173422810583	0.514365573847934	0.692401700678055	0.687155761451144	0.443122500852649	0.700554216586037	0.863119731177452	0.38119848768837	0.68167154088511	0.878609226820042	0.770148296638203	0.749894380826786	0.210978758595188	0.644811619948032	0.209285175693738	0.800417486724394	0.817622020647698	0.481548519254003	0.736261830125028	0.707473242889657	0.861110680939571
SCARB1	0.56789199139762	0.625042500207386	0.646065879287948	0.766231650024778	0.750382942644423	0.722468504458591	0.616510667979972	0.719471430001729	0.622264467288578	0.7608364959131	0.610959734878998	0.7021128603464	0.719499741042204	0.55686167242992	0.680154950750375	0.664050698510137	0.661873887397536	0.73840037871352	0.508515948023102	1	0.728187910819398	0.832814444858476	0.726934210399001	0.742558323334847	0.18849131962472	0.729265351993807	0.388419928335895	0.746846961030058	0.854274806367691	0.76735405018038	0.713373304407951	0.777929451225525	0.76871444989047	0.7561435457394	0.755818183768969	0.772525917629821	0.621406019023243	0.720208383693731	0.828711453790262	0.709800195238743	0.730558953210152	0.76663736552519	0.759958335368305	0.78942663663464	0.704471350194045	0.73534035152105	0.681704519010066	0.562421197129329	0.790122261964958	0.845549768711222	0.662376835916934	0.609887056090134	0.555971818467582	0.809494055379671	0.733564670173823	0.576170172238074	0.682082890442835	0.590883674564181	0.763779830984787	0.545531651695678	0.825480551805159	0.821789175677771	0.666375492879683	0.623245545127968	0.793531176726061	0.604318822345138	0.737369368019108	0.706087687436308	0.576034689618598	0.764432895097627	0.832563645997368	0.606521308842397	0.178978186775882	0.590866709690645	0.776532558985876	0.793204489164279	0.658100047406332	0.566494124549041	0.777799853998628	0.840618717349359	0.63293041250657	0.370882308163754	0.713386931405973	0.841588932903639	0.583677522217298	0.637684302687916	0.731731185218723	0.384542435372703	0.734786495188145	0.754805818835193	0.827367019041866	0.799926916007656	0.750571142198879	0.550479594702364	0.881804240050947	0.744722560273879	0.719973994317039	0.775883546304397	0.802171310185117	0.787980682611702	0.766856740347648	0.718511158847308	0.826293809762414	0.738194641824387	0.509500213477924	0.752939328125913	0.724452170258788	0.483425633396093	0.680215517953356	0.756603268493611	0.65233523628554	0.764488027737698	0.603554757444034	0.766621652079951	0.613329414465165	0.785961401823105	0.697197905961402	0.636712337547154	0.705767792450911
F2R	0.464522925143798	0.483955654362604	0.689694539783259	0.952671267754617	0.822091806135765	0.666299480132467	0.655853527650964	0.724819675392306	0.619938374125791	0.927411875596511	0.659001040120847	0.91066103271945	0.866711194359746	0.773734572998714	0.718768249508753	0.949039955024008	0.912251709752216	0.889488079529977	0.36129390701736	0.728187910819398	1	0.511535567521556	0.876568227679352	0.428664680385865	0.126897641531164	0.678513192164829	0.294008401490575	0.931727117655557	0.678999468567907	0.925739958998416	0.749601007587896	0.816381484136831	0.704356475396314	0.90333030054524	0.800969919136362	0.874800006714007	0.595877831943353	0.842184731672808	0.853304276913961	0.706620849476836	0.640735815460843	0.611493741849773	0.786932242429349	0.947861444058029	0.848630400664855	0.737917809719593	0.736477613323072	0.904459524862011	0.761960182424571	0.765437608000599	0.540055829722493	0.563014019905568	0.567687792970899	0.809614012816913	0.655138639674687	0.586877845050175	0.94972579967159	0.859378442368834	0.788803479346177	0.469562610265887	0.787720409417766	0.817161497425929	0.582465973686936	0.761906455978732	0.883411666835627	0.707625778241755	0.793300372258857	0.575825361070153	0.568609463487734	0.921705510049887	0.830345593726097	0.833352052427921	0.206061453480774	0.553052075299219	0.845922805303832	0.807038346816222	0.700614542751949	0.6018101714094	0.73045713443866	0.663934834366832	0.904656515727057	0.229177037353464	0.776382007876984	0.817256773710179	0.862577518545214	0.39972729652373	0.631123130083461	0.278917866467774	0.635624483268498	0.835547609732501	0.784513483713646	0.796890208738137	0.910691498967461	0.597290253338971	0.568493411940352	0.847521778596798	0.882347701452684	0.805295503115109	0.85576106206602	0.593118808072466	0.872564175961894	0.647749839558324	0.631212911446347	0.695187771896294	0.412801317336581	0.887664141737149	0.749232204797516	0.368660941106453	0.712859207081335	0.633447335956206	0.927304752598265	0.870020839976521	0.776633116758934	0.676570627867751	0.589256357985326	0.943321097758271	0.826025505577403	0.607511172345334	0.632958009684645
