""	EGFR	TNFRSF1A	LRP6	SDC1	ITGB8	AQP1	ADGRV1	SDC4	CD9	CCR1	MYLK	LIFR	CANX	HMMR	ATP5F1B	NRCAM	INSR	KCND2	SLC16A1	PLXNB1	PTPRA	PILRB	TSPAN5	ITGAV	CD99L2	AR	ADCY1	RAMP1	KCNJ10	SMAD3	NOTCH3	CALCRL	TNFRSF11B	IGF2R	CXADR	SMAP1	ACKR3	SORT1	TFRC	TNFRSF10B	CHL1	TSPAN12	LRP1	ADORA1	CADM1	NECTIN2	SLC16A7	LPP	APLP2	THY1	ITGA3	AMFR	NOTCH2	EDNRB	CD44	NOTCH1	VASN	TSPAN10	LRP4	ITGA2	GPR37L1	GPR37	MUC1	SDC2	NCSTN	PLXNB2	RAMP2	PTPRK	IL17RC	TNFRSF19	FGFR2	LRP8	RXRA	ITGB1	SDC3	HAVCR2	MRC2	RACK1	MCFD2	CD47	CD81	TLR4	ABCA1	C1QBP	ADGRE2	SCARB1	SORL1	NRP1	ERAP1	CD63	SIRPA	SLC1A5	ITGB2	TSPAN14	TNFRSF14	CD4	CD74	ITGA4	LAMP1	CD163	GPNMB	PLAUR	CXCR4	RHBDF2	TREM2	TREM1	ENG	HLA.DPB1	CLEC2D	CD68	CD46	PTPRC	STAB1	C3AR1
SIRPA	0.447709718127395	0.891305815811888	0.684622891210241	0.183293349630561	0.425216030247381	0.337163075612475	0.42276995857018	0.826193225526332	0.755008480839413	0.950967576108107	0.801697145590098	0.537350607268365	0.860212781740213	0.876257899181445	0.935675476721109	0.43437837359764	0.169147581457087	0.26973012263343	0.71731690935923	0.382138257470874	0.792679540186289	0.756192325900181	0.392975147462126	0.763863716177198	0.958535301142885	0.390837205844452	0.548449032789978	0.431006990247765	0.240966793801951	0.567481539451037	0.69879255198728	0.27870941001873	0.811378242231675	0.827110143962581	0.850072769424707	0.961184970955831	0.826149255691382	0.650944350227289	0.895645719634711	0.915957563702873	0.35720133508143	0.312570115398374	0.777663986214683	0.312334914669949	0.901824451971485	0.951299826456794	0.73735753880052	0.851191743790588	0.93977898228424	0.805496089767743	0.587165832773534	0.932659573869899	0.838983366183883	0.500340777082423	0.905389256418124	0.75186924165635	-0.0284622155011289	0.231568059724564	0.426153430999109	0.455328232011344	0.533676234428713	0.286826923640148	0.528152961361274	0.845135364799674	0.952089046804637	0.945913840752039	0.240255751670083	0.169523923051885	0.47401132084947	0.497707187741348	0.0754127840626677	0.593013375290632	0.912307561528795	0.976684525770386	0.842628228342704	0.985190270516769	0.848080053018438	0.972304397353535	0.932463560576528	0.813836682223806	0.967100261685803	0.95756757781509	0.808821504664082	0.968458208643911	0.943868150275175	0.918465244540631	0.9342720925303	0.939985792371392	0.917735753591504	0.802421116334155	1	0.943021765380222	0.971692578207325	0.892711609007403	0.920760696795085	0.953883447710117	0.978867288790465	0.918130005344437	0.934708579594444	0.959166044297005	0.823194241819342	0.985408831566897	0.967294608572406	0.972957769720955	0.98089392684317	0.963297836708085	0.982526900326339	0.966225051522188	0.835341354743412	0.961928779882817	0.873539659458676	0.971746391473013	0.937135112254317	0.977240051016891
SLC1A5	0.588860546204547	0.93541987646964	0.711776963413252	0.4002665117177	0.603453565251026	0.518347808107661	0.570710910463529	0.937044082808434	0.846953341719956	0.839409486267264	0.812045023480507	0.594275654543695	0.939876989370466	0.796246362233139	0.966984764720574	0.604773717099431	0.329566510269602	0.480640886362222	0.813607133722351	0.543876736874032	0.87989123662654	0.814461809824282	0.588587316817335	0.850865167276213	0.937554078251589	0.572168674080599	0.597558627068511	0.618819105321936	0.386522254972429	0.630634371574843	0.744641452532198	0.479174701942839	0.787961417890182	0.861347929634001	0.896101691444511	0.941974625610056	0.835512317067811	0.758337397669247	0.813299397425264	0.927635849052702	0.564955211688548	0.528685468160426	0.848286087450825	0.515845633177541	0.932901973803085	0.884175677444106	0.761725314501567	0.85759603030447	0.939811495233727	0.90877887275645	0.499085451328984	0.887431223382381	0.838805801427093	0.677740895883907	0.948354023330742	0.882941640120961	-0.0262716870784961	0.251258019932199	0.380879419295333	0.612625534967643	0.617796889563695	0.479566781488019	0.657526672690027	0.770358953676428	0.915473160108794	0.920496742033266	0.460269106526647	0.39935515361786	0.564916623609425	0.515297442492565	0.167363500736329	0.676309108653015	0.929607336614023	0.949959494332053	0.894264812790961	0.904959173365098	0.859285856255397	0.947276729078011	0.936361908895825	0.909562840025961	0.92190296791986	0.904277640322906	0.809782785506099	0.932463889056934	0.857349581055595	0.884052929603087	0.885458256064584	0.928644582881641	0.921478488458367	0.903756493250429	0.943021765380222	1	0.886111284927616	0.888930818444322	0.814558041775728	0.85248184451077	0.894536678442088	0.81440889127488	0.970898212877195	0.883896812753607	0.751445603884519	0.926123213967669	0.957775726843315	0.943200385044497	0.895862734869425	0.90764837970349	0.931756893636169	0.880595148847902	0.887713209057591	0.893838786037252	0.902449234514138	0.872876561762147	0.855676667987652	0.893525548902039
ITGB2	0.290013104486687	0.799998223247346	0.599750219568167	-0.0222077695720757	0.25466317953203	0.160483681009237	0.282818200629249	0.76549606387977	0.632500385182917	0.950889193659103	0.813907466891388	0.411357740526932	0.750108319655026	0.928236824619403	0.876679680467718	0.265900619957123	0.00177534851111337	0.0958270883078093	0.595405839479612	0.187824135283777	0.669464990985865	0.616899335730254	0.211238525006599	0.64008499040797	0.919380127385812	0.215623475690688	0.430328426998843	0.252590925773575	0.112227460115884	0.455733752655957	0.564923071782827	0.108364965677703	0.771400704312073	0.740415778583086	0.743791835085363	0.955382035048845	0.781685084422612	0.503290406679301	0.865215509929747	0.834899789007759	0.186794071093937	0.132928876726593	0.649061875205039	0.137129310242746	0.819594635159046	0.952308800101194	0.643352669245873	0.785170128085576	0.889227714595354	0.702269374411707	0.644920887512161	0.916820490699546	0.770368668010345	0.347202507999176	0.81906904718477	0.616407148062369	0.0826766970155705	0.226649393657031	0.385070862848546	0.300235944330339	0.402357079772311	0.101531342994666	0.364644410709318	0.882335377196705	0.932159098086567	0.937348821038685	0.0567596691116461	-0.0264128807971692	0.347801366136482	0.393718790127817	-0.0406311742841015	0.472931931516561	0.886194987628394	0.928089842869767	0.734198560189436	0.977622581436456	0.758625362809707	0.960571299541162	0.877701631048737	0.701945802455362	0.937734055052053	0.931742684807458	0.741098116980408	0.971851523201603	0.925962063854514	0.886636158733541	0.915840142622007	0.897424162852003	0.862164348104687	0.680642995836326	0.971692578207325	0.886111284927616	1	0.820774954561769	0.924094068735613	0.983550936915013	0.98950229382209	0.971275018164211	0.864459467846279	0.939773819161946	0.807903921893447	0.973599597570559	0.926198336495564	0.92430489630935	0.989801016016918	0.965006806073659	0.961451932271373	0.985281943682003	0.759035637045862	0.956956752612817	0.805783879989297	0.988949634669249	0.932382472189343	0.986524540277702
TSPAN14	0.727775472286205	0.976756872789303	0.883472775939623	0.398374773032695	0.714864193580664	0.632557463403262	0.70914446459786	0.830398565171089	0.915233990159532	0.900876325383973	0.571155765121419	0.815736669490522	0.936882934799991	0.677344941821937	0.944520901572774	0.70783325275795	0.351095148716111	0.52345716844645	0.890055733741555	0.586819042181896	0.942098855842445	0.928060207332788	0.663106326942707	0.923086078754365	0.922512135563275	0.641153062292776	0.835422733042775	0.654888564335629	0.511188148478631	0.841873294591676	0.699838189174436	0.560487908324084	0.91674778629135	0.933428182733942	0.953651929036868	0.910290698481989	0.754683994514975	0.876086940598161	0.938912160461139	0.912353668340126	0.620492320609117	0.57019755401652	0.942313409537841	0.563367784273882	0.971567914500194	0.860025634209487	0.933703784185353	0.981838759475544	0.983897620749395	0.77076108818305	0.660174966068679	0.916625903643985	0.973143308176973	0.660496802167023	0.971501768283926	0.80929340459579	-0.169409668807528	0.156342544476273	0.629230109089083	0.687600709447201	0.823035288152182	0.526063968945178	0.765773376286488	0.572570810588327	0.931085918016626	0.913979051699949	0.448567323989155	0.365710238542937	0.529622533049347	0.79055657782588	0.267294206668871	0.841700332465711	0.938201978715913	0.910308005657665	0.942798735900527	0.876740398941544	0.975978289229759	0.927631178155008	0.939381338851434	0.924450574667701	0.959218826635653	0.96448852244141	0.952148907693554	0.853336165956378	0.933891705190874	0.96356698788367	0.959712236970584	0.92556459429827	0.977377519258565	0.92697833807775	0.892711609007403	0.888930818444322	0.820774954561769	1	0.894565894247215	0.831810470728701	0.863723342357159	0.703374344114141	0.9601277323131	0.91701673467473	0.893516354246706	0.923589301506239	0.939183556975734	0.955721918003616	0.859887036579239	0.91967873031841	0.909088100029245	0.877794028994234	0.931093391421304	0.932802143565432	0.956953341448695	0.851004402010566	0.886734044357022	0.871148857829109
TNFRSF14	0.432770266410734	0.838647354977106	0.714099604908586	0.0216930134529305	0.392379217765952	0.306195071304475	0.441832427533474	0.718912001296829	0.712599989472118	0.972184898940058	0.613580004098779	0.615953440676341	0.776183795044398	0.805312883363405	0.861120665433551	0.398105101130148	0.100512687010275	0.19379692946305	0.70324411344513	0.228232412299983	0.73897585429655	0.721726258894581	0.315540646241576	0.722417279754919	0.899281505760112	0.337550519922426	0.610644172979372	0.331793020391423	0.256651293523198	0.638368767526992	0.523143858816031	0.230253535459504	0.879456860784987	0.79815941146948	0.825556175120088	0.926201834885203	0.737138811842877	0.631810369547022	0.943528304315138	0.829512189531154	0.29948337955043	0.226708202502146	0.750794053233203	0.248027616574347	0.85275336594541	0.919011766186518	0.764836961897308	0.8840583053682	0.916986879323676	0.610861031996025	0.758893165099292	0.895013126614978	0.87420479242532	0.406240512052746	0.854800152306403	0.607607602947708	-0.0187689833254628	0.175347291314614	0.60875438290545	0.422095136605468	0.596932550737785	0.191189268139344	0.4848824659098	0.685704296316592	0.929578182535047	0.924403081523018	0.107108719850983	0.0161592664446326	0.374278650655597	0.595483152987228	0.0767428708684463	0.623090400578633	0.911978131178668	0.885038247675158	0.7710614815077	0.935053808735004	0.840879713324535	0.931784729531905	0.876241379351239	0.745959142851211	0.943691382366393	0.959397151482709	0.859505247209334	0.892892137334521	0.94911281416093	0.94474694215268	0.949348546749146	0.910312443519464	0.90218253066584	0.716333069080156	0.920760696795085	0.814558041775728	0.924094068735613	0.894565894247215	1	0.926730502163472	0.927732360550123	0.845947941855438	0.857157884405808	0.94606143834085	0.913886007801613	0.950695633788693	0.917676052747358	0.921245670514379	0.925748225950622	0.952562474566325	0.916436592042166	0.949716771104381	0.815461959813029	0.966789118892487	0.870940973439795	0.95224468529116	0.911911019609153	0.944247017657755
CD4	0.264796758345666	0.803918835503466	0.667393215060811	-0.0563138209009303	0.250975781445483	0.150323061143612	0.248591488883731	0.728701195724397	0.611587747644828	0.958088967902465	0.792285471185699	0.407604584723127	0.735903347124919	0.942582080265618	0.86020624239978	0.241766680763399	-0.0470977106381099	0.0454366155765334	0.570426320565358	0.209490975054683	0.665455748384486	0.616273053869556	0.215518226583789	0.618760256368547	0.890393984589475	0.173818013575033	0.463017809941816	0.209447908662575	0.0525637989268508	0.452314061174675	0.586522989664778	0.0998789968694847	0.77968404628057	0.761272236265504	0.721454445189438	0.936989996587095	0.759170551049755	0.494114968723209	0.898833927591355	0.785945565528803	0.161835640439729	0.0892823276859592	0.641709650276606	0.134421998537835	0.80210810666646	0.960726228137799	0.667877932616305	0.78564280733103	0.886089421872641	0.695296193259884	0.677252847761959	0.931913646551566	0.791663251093895	0.300718851671525	0.801620288629031	0.578710700019838	0.0884619460824719	0.168481680678163	0.384512149753447	0.282927099180014	0.407899368875263	0.0543840086601494	0.344200563015336	0.864330406653228	0.937688600187029	0.953315360836009	-0.00274729199448574	-0.0524205438904459	0.401496217159755	0.448155682055967	-0.0244382118767275	0.451601804880674	0.866439727080989	0.92347174177971	0.757078871894485	0.966302268777223	0.772205762206277	0.946476080916669	0.853315377846221	0.671707068127781	0.94673846076198	0.935374818497151	0.749912078025001	0.939814007814056	0.953677757046106	0.903116254323427	0.924663022723574	0.896308000605511	0.875960070260213	0.659926622955543	0.953883447710117	0.85248184451077	0.983550936915013	0.831810470728701	0.926730502163472	1	0.990112132278777	0.964590971839892	0.848169545130758	0.963223145865333	0.801036745427913	0.963471179940329	0.910810954827171	0.92281537277294	0.985457087805038	0.957778866481635	0.969329136457244	0.988367371881222	0.731346525053396	0.947975271102737	0.804978787570067	0.98647133839593	0.971194939964262	0.978847984281285
CD74	0.341294472646087	0.841953101031878	0.677361750372053	0.0333696574759784	0.315624364936086	0.222967338382235	0.324141222919064	0.768969519379949	0.671398252292199	0.964856931302758	0.81052539648975	0.462862729608322	0.786871511386031	0.924416206304988	0.902375325867697	0.316376988616135	0.0426966704576176	0.133399072294881	0.630872761467669	0.272705226321331	0.71991690064443	0.675818846869751	0.277414244741633	0.682074402918533	0.924755731899174	0.259515861992982	0.502544225899701	0.293497993508063	0.140897777582312	0.506211960273255	0.630229869947984	0.169428243960889	0.801345947857653	0.789434791760915	0.77040180928365	0.955833026649446	0.781399066976294	0.557889691819224	0.902755486414321	0.849033151653124	0.232899214061496	0.17759232112485	0.694779690768096	0.189414510661306	0.846853494535396	0.970445426728637	0.707105455826468	0.817285593479659	0.914411469944904	0.740030474009981	0.654080903476029	0.939524284377406	0.815434641675268	0.380800610135377	0.847294749303911	0.647275679201102	0.0437017543434795	0.23803984473075	0.408078398289295	0.341614070327031	0.457964362050289	0.148166261405561	0.42386890054657	0.869565949243372	0.952375384552184	0.95746331069951	0.101628015230429	0.0238782663315511	0.408882510972086	0.48211346824804	0.026126294972529	0.516206210060567	0.886835973028713	0.953423017108734	0.788013536810366	0.985112004700725	0.8079348645155	0.969061050935793	0.894637893472562	0.732979944220117	0.965286830195411	0.95426799282542	0.771937454598075	0.968846259992533	0.961143893605446	0.9136674009771	0.939327964775741	0.916263715712825	0.899486420503876	0.721414769938792	0.978867288790465	0.894536678442088	0.98950229382209	0.863723342357159	0.927732360550123	0.990112132278777	1	0.958595664600528	0.889432137688491	0.965900409696302	0.81184036806349	0.982983561298528	0.936602983044191	0.953256802853385	0.998114712114787	0.968046445053157	0.983025053809594	0.992342363139876	0.78341024118836	0.965657298895043	0.838605860670269	0.990095949680142	0.966961958840471	0.988510986370543
ITGA4	0.100332451434591	0.68709073912423	0.498748335002168	-0.147055450575377	0.0845130236680766	0.00954437083000334	0.0847283873803055	0.685160981575083	0.477827755078551	0.889327420732307	0.848417723865567	0.220604517931018	0.642101131575794	0.957399711555493	0.783288586303378	0.0909746544522692	-0.0851136547854104	-0.062067548607731	0.426844722652203	0.0915718273451865	0.535026213931926	0.469800746938368	0.0572086204474777	0.485450829990695	0.831609095918173	0.0450247771829344	0.265139931110578	0.0847096174581806	-0.0868355573905083	0.269529904285584	0.521680278214438	-0.0175649448038963	0.676459741577056	0.631445090534123	0.601527203771862	0.887029099406936	0.742493257946056	0.335560031931234	0.781364774644168	0.719480128451398	0.0278659075328263	-0.0344392078929849	0.496529316485545	-0.0068763804657118	0.691147298970625	0.92574939713562	0.51257429895796	0.641834197448264	0.784851818065777	0.655847557943823	0.575563476238688	0.861361171811175	0.635650272576488	0.232396469392868	0.702528830543853	0.522860025284803	0.188966690291059	0.212935450030175	0.200364195432169	0.14802550792515	0.218016959027171	-0.059196557594326	0.195075157622011	0.927059586181663	0.869079557949006	0.885668896904977	-0.0801915380537108	-0.142143678356912	0.331707841548669	0.247937247691095	-0.150121452950882	0.288776317711776	0.776379646159091	0.879406928086267	0.632661167160442	0.939126550335899	0.62563585367992	0.889838571690302	0.76590223322624	0.563600911183409	0.862604144819212	0.844993754403762	0.590705993026608	0.924115826421156	0.865058941280325	0.787125998414306	0.821295265943581	0.829695655323074	0.760851428725416	0.542902627693614	0.918130005344437	0.81440889127488	0.971275018164211	0.703374344114141	0.845947941855438	0.964590971839892	0.958595664600528	1	0.767012188538888	0.89407472043955	0.67615601053407	0.907818154129301	0.845504099828322	0.853993887277854	0.957590764005127	0.892213023748387	0.921959988207714	0.942473363761748	0.619956682763086	0.873905441005554	0.709298125713008	0.95723232097579	0.904395464831117	0.940765439998008
LAMP1	0.693005877171535	0.976293511549715	0.794967320136757	0.449161417979972	0.689249565323366	0.613645748025532	0.657053827794774	0.931547758519812	0.916868675615664	0.873866254151371	0.708677586685458	0.717020842060206	0.971757037334097	0.73989726104545	0.978224842335962	0.694174703581092	0.399209253442068	0.551704255132847	0.882803465359502	0.589980078578871	0.936996858775348	0.889289903827254	0.653492556656363	0.920116091534246	0.956462484848808	0.651857181076235	0.711801463195631	0.680304778301763	0.487998647011372	0.751969928097143	0.736424801621787	0.567225527806716	0.87866634502449	0.910057397431551	0.956498970212125	0.945670000903195	0.820733213477685	0.845103646365488	0.867475087185173	0.9527590967049	0.639768746126067	0.595076613242313	0.923659566862927	0.567373893319647	0.978279711056324	0.87936254575131	0.862715305432255	0.933735639275203	0.982004139872119	0.867952985867657	0.562841814102887	0.910925816425729	0.908202830195124	0.729577461352359	0.987825495859245	0.886020662470543	-0.0957103541814324	0.226714399275455	0.4960874497787	0.680912865763	0.735065239665323	0.554912494754203	0.738277911186787	0.683109055543483	0.93968172872846	0.933060413814352	0.512201125668241	0.434921360801453	0.552840783319423	0.639258266225812	0.223877471036346	0.787398715976409	0.949704715338963	0.952009619707351	0.945480717865917	0.907064233095823	0.928008453002662	0.954184466164076	0.950240952194909	0.953928535956982	0.953856884621263	0.945988699411609	0.892804425610641	0.914186664673994	0.897917730036255	0.924914243801845	0.93177130318437	0.949094058290505	0.963874419666069	0.948757668836528	0.934708579594444	0.970898212877195	0.864459467846279	0.9601277323131	0.857157884405808	0.848169545130758	0.889432137688491	0.767012188538888	1	0.912998896771757	0.828001619795304	0.941328888399734	0.973168563108546	0.971378497468686	0.889721195318215	0.926972821422657	0.933454822547957	0.887433712998693	0.946454045771751	0.927803772291871	0.954636228094997	0.865409750332993	0.875192438179513	0.892886738875661
CD163	0.428665892287388	0.895632843082568	0.776429221469707	0.140241902709024	0.42964000932601	0.355452920290428	0.408591702107604	0.7879898185238	0.747047823299045	0.957313085302699	0.731133441908898	0.554666440625838	0.847641792058598	0.862248469865989	0.897516830296075	0.422394181469813	0.161467386539836	0.230353602602847	0.704678858344756	0.398339348335611	0.793874090944881	0.759364278671495	0.390417735583969	0.74606444059858	0.909010679759754	0.359915393876762	0.598053392807595	0.378325118901762	0.185592673822969	0.578710665212385	0.694129453004645	0.302319744442529	0.86042685661451	0.87027091520189	0.835314208846928	0.93697174146928	0.808495343814948	0.656250808281301	0.934104569340051	0.839633070986942	0.350958916771418	0.267030984584	0.782027905210143	0.325833245148075	0.879900334293266	0.959222481222909	0.783283656862736	0.863591101870816	0.938273386760946	0.765007339916803	0.655214706921337	0.95973816287169	0.875410591232351	0.474152062207957	0.890994653496441	0.706595400412046	0.00373809210324512	0.144537554030659	0.471696462954695	0.450872347411879	0.563554717006939	0.242937092957718	0.515798768984197	0.785101336300465	0.960258029220393	0.973558959016787	0.166657241460621	0.147369412924333	0.528452271268034	0.578134349241546	0.125229849835109	0.587586861111696	0.901661741803649	0.96058876089486	0.871808743240548	0.96541238076476	0.85972131787358	0.947856659424884	0.886406319279745	0.783616966929234	0.97440323617642	0.969150418948085	0.845691180140513	0.910520434065628	0.973966005925756	0.941682579232965	0.944190285487245	0.959214782227004	0.933847514496201	0.772842412511401	0.959166044297005	0.883896812753607	0.939773819161946	0.91701673467473	0.94606143834085	0.963223145865333	0.965900409696302	0.89407472043955	0.912998896771757	1	0.851096829941271	0.966400703875438	0.951129984467969	0.974336086764388	0.957529418863	0.95849785722247	0.977416544470512	0.962834664068185	0.821214392945685	0.953250534279314	0.906850958419544	0.961107352665958	0.974846365527538	0.961588191900826
GPNMB	0.586408797206644	0.840420531160698	0.706048482065493	0.187062413966846	0.512571724086353	0.440379471656181	0.617946402919591	0.700320208542369	0.807721425172889	0.891749734833426	0.42611637118815	0.738291343105483	0.770237956339434	0.607679332506669	0.805357665112749	0.53604223546656	0.218182602597745	0.347403311089986	0.785324981127228	0.342811883488649	0.77152676311187	0.782244103405435	0.426738175761237	0.783176776943533	0.844445806287203	0.492070917591481	0.722754433161819	0.472597714900718	0.461907151789193	0.740878854024142	0.511271441700992	0.331751505322596	0.832940929198624	0.83805996612437	0.851624804462148	0.834390318363573	0.720055216523688	0.724028719488233	0.89887616149156	0.800232681553259	0.429847971266955	0.36886751444978	0.810437984093143	0.356049571475285	0.881842919934035	0.796397885724498	0.797451577719371	0.914851689464259	0.892513728124125	0.546842135028283	0.666760379022019	0.885779359884159	0.880555405526695	0.468299847722831	0.855780896133276	0.635779961673385	-0.2041797962142	0.0801858549565822	0.716225323763887	0.488766149523987	0.715264470176407	0.356448723154115	0.612492271541359	0.52696207650436	0.871427826405813	0.821280144318542	0.235831816010088	0.172986473506126	0.299543073483534	0.671734669855835	0.145973542199667	0.74654894586957	0.896678448766547	0.803505248343505	0.779172493593668	0.83604138957201	0.863447033671693	0.855736876149507	0.87145182563494	0.777773755218417	0.87374700501749	0.915458524509169	0.946770336695654	0.789496106894481	0.863533898917878	0.904379248619746	0.903648416983273	0.859060662292403	0.867068941430463	0.765235831733213	0.823194241819342	0.751445603884519	0.807903921893447	0.893516354246706	0.913886007801613	0.801036745427913	0.81184036806349	0.67615601053407	0.828001619795304	0.851096829941271	1	0.874799217363543	0.872167462746057	0.852016379880959	0.803871573464941	0.908857353871301	0.806798784637693	0.837819022326695	0.8323598626917	0.914527050098499	0.862822633068306	0.83131614404985	0.789665986732493	0.857055328694115
PLAUR	0.483893642446643	0.900026814438839	0.721072720494908	0.151210196734093	0.446290032903649	0.353080816411807	0.466501721326799	0.821444115858185	0.772055184117464	0.973381119611476	0.746219249749341	0.594106500539419	0.853400663260201	0.86096231299097	0.9396432683147	0.457248267858563	0.146769814684679	0.281614497728936	0.740692507555324	0.342549278780109	0.803119790129303	0.76794202905663	0.392034849303471	0.784478464155631	0.966376965079985	0.402138143138917	0.60458160358403	0.42697391322712	0.286558710295375	0.631628480253181	0.633653783741624	0.289400608047484	0.859598642175071	0.833928131029847	0.860755109372047	0.977308849706283	0.79789533448217	0.672974803283907	0.927816575742352	0.914375225755981	0.36657368111602	0.317294368444903	0.792546211123984	0.295904877072719	0.918319148927255	0.951205042511055	0.788002378908066	0.897223598805205	0.963422761413242	0.750881746835128	0.675097558732387	0.948781717157346	0.87278987710307	0.492539519124968	0.91570593879335	0.720002319921154	-0.0181898685110278	0.210818302001059	0.502353755093411	0.468079664821442	0.586667850015599	0.287475421936666	0.543748751236298	0.791943865136306	0.967642815574851	0.964242326308275	0.22536719256858	0.128840921931015	0.406551768821656	0.555587264081478	0.0770257581019315	0.648515425395154	0.942871235012299	0.959008369953355	0.842740991927242	0.981607158627152	0.877542977587662	0.988108735144542	0.941268077671761	0.823146609264707	0.987080284827919	0.984481223031656	0.851137300240143	0.970689878871365	0.967487017623418	0.949264795518304	0.972943865288266	0.940548831229209	0.942196751406441	0.807432079245145	0.985408831566897	0.926123213967669	0.973599597570559	0.923589301506239	0.950695633788693	0.963471179940329	0.982983561298528	0.907818154129301	0.941328888399734	0.966400703875438	0.874799217363543	1	0.975484689651074	0.975202669407587	0.982718445947394	0.989388740572313	0.980325846462371	0.984231023280784	0.865014791389454	0.990672192823672	0.894053748061191	0.977036567976335	0.951114062259045	0.982050208135364
CXCR4	0.587054761210862	0.9417846669957	0.746811148567663	0.312666371552056	0.568336959881458	0.492355200509553	0.567235254575906	0.881732010651882	0.85549417741544	0.929501185652912	0.714423201602638	0.655836893649635	0.91932246385528	0.793940291848791	0.948174234332599	0.582958323018261	0.293809741625448	0.431417971174627	0.823121917886118	0.465583606618822	0.873469490001582	0.830744054649791	0.515094038411284	0.859270697891201	0.965403247647933	0.540988245814909	0.647466444712155	0.555141479263495	0.379063934599386	0.681200418448248	0.684198611501207	0.432512200046493	0.873049894795598	0.878909556868813	0.922721459797515	0.96761924409271	0.85392630420169	0.763350799602569	0.905203365681936	0.929707231088894	0.512933138396446	0.458465401151643	0.866975560268263	0.432595331116239	0.95783698056158	0.91805118652963	0.822997801579509	0.92104505994475	0.975163377448693	0.807967799005538	0.619814125505617	0.946086139603242	0.882582082533201	0.632609206430055	0.961288874265804	0.823713736148644	-0.0459687131961904	0.181718363469309	0.508938015991986	0.591554210027733	0.662104021527443	0.430880231611799	0.647710258165889	0.727423214366206	0.961057164107249	0.959079976746684	0.366163010852139	0.300430252353722	0.480017451777563	0.57197963975102	0.166281895919142	0.719741569386033	0.963479049009197	0.959535057102189	0.902321007704967	0.944292857371705	0.90615165901077	0.970087110695972	0.943997325294147	0.896064074578859	0.973671170951247	0.966761080874338	0.883192512742334	0.936360401948616	0.927994646700537	0.935298436125618	0.951711697398801	0.965832420302315	0.956028529931526	0.87737547842967	0.967294608572406	0.957775726843315	0.926198336495564	0.939183556975734	0.917676052747358	0.910810954827171	0.936602983044191	0.845504099828322	0.973168563108546	0.951129984467969	0.872167462746057	0.975484689651074	1	0.974588161505043	0.932566011638381	0.973006033361487	0.959487161399466	0.93633791109095	0.912068276597129	0.962048736779533	0.938108972870171	0.929015602927561	0.914805484612425	0.940299682975278
RHBDF2	0.565373759191732	0.949518959230385	0.7931241448976	0.296649516464664	0.557219012531697	0.489276678765745	0.538056796175726	0.866389675748155	0.843832853723474	0.942858893522068	0.745011512035092	0.645983155174892	0.924935677776409	0.816645565502979	0.959323479205555	0.559639738550848	0.301864000262022	0.389317284954001	0.803886807147121	0.503658155516808	0.879744938638885	0.842720437896305	0.516658585586924	0.846935232006781	0.953156747808096	0.510615438968383	0.666982541078383	0.53364232272729	0.351475927641601	0.675401932825096	0.734436862671071	0.438777860422152	0.886733225023114	0.905179995383927	0.908555073148828	0.958399884835409	0.828953706967331	0.761510155700027	0.919789237553934	0.922423763683157	0.492963893264816	0.433303462267519	0.864698463444297	0.438536770169841	0.944152848488242	0.944563442483692	0.839634154819806	0.909400937223341	0.975321643611677	0.831528681800833	0.614596467663963	0.953041216940771	0.903705216021704	0.612690738872818	0.956356297626752	0.812746977739672	-0.0603582772225435	0.233419090095057	0.487537604846614	0.564554045155233	0.654581191800566	0.404960292473766	0.64334845293232	0.76518963540184	0.971833501062685	0.963513977161076	0.352642311678207	0.285195449849835	0.543662763341786	0.629366408867279	0.178927374206731	0.695881653819555	0.930772406207176	0.982686563776429	0.914002278448964	0.966695454587251	0.907351468019099	0.970758821311963	0.93681326105694	0.881858359089525	0.98224306171769	0.976190392439683	0.878036736259716	0.940035562649006	0.958945812950012	0.944586478028465	0.95390934118581	0.971014983397037	0.958882263108969	0.874296393663985	0.972957769720955	0.943200385044497	0.92430489630935	0.955721918003616	0.921245670514379	0.92281537277294	0.953256802853385	0.853993887277854	0.971378497468686	0.974336086764388	0.852016379880959	0.975202669407587	0.974588161505043	1	0.950058584635519	0.956478901013702	0.97772806131042	0.945857117187713	0.894152050726444	0.961583484944692	0.947124026890195	0.936168900557905	0.94214122093001	0.951157856556077
