""	CD3D	ITGA4	CD69	CD3G	SIGIRR	PTPRC	IFITM1	IL2RA	CCR5	CD247	CTLA4	CXCR4	IL2RG	CXCR3	ITGAL	ITGB2	CD82	LAG3	ITGB1	ICOS	CD47	KLRD1	CD28	HAVCR2	TNFRSF1B	CD8A	SPN	KLRC1	KLRK1	CD4	CD2	CD27	LRP8	LDLR	DPP4	ADGRE5	CXCR6	C1QBP	S1PR4	TRADD	CCR1	SLC1A5	TNFRSF14	CD46	CD6	PTGER4	CD44	F2R	FAS	ADCY7	SELL	TIGIT	SORL1	HLA.DPB1	CD96	TNFRSF25	LRP1	SMAP1	TSPAN5	HMMR	ATP5F1B	JAML	NCR3	FGFR1	SIRPG	PTGER2	VSIR	LPP	CD81	CD74	PILRB	CD68	CLEC2D	TFRC	RPSA	CANX	PLAUR	RACK1	TNFRSF1A	TSPAN14	RXRA	AMFR	LRP10	CD63	APLP2	PTPRA	CADM1	RAMP1	SLC16A1	NCL	LAMP1	PTPRZ1
JAML	0.431444309760114	0.464909757281723	0.569097975428438	0.363181162990429	0.695115543249359	0.523001167417687	0.759263538168285	-0.264219466024291	-0.141611942684415	0.49755517884248	0.401996392454221	0.549407932210302	0.307316678555708	0.363447071428768	0.164372009480356	0.34617600982426	0.556518376718455	-0.0430173504326333	0.628117175962495	0.172207457046066	0.672588142973462	-0.207083271092764	-0.141359578440191	0.0386513970616868	0.056228825500342	0.150766290587923	0.557166455668361	0.0555929200834477	-0.130566746039096	0.382899603362425	0.291381533188203	0.510542090177669	0.46928665187873	-0.20181211754545	0.316533972885487	0.466349596659468	0.0574753217920171	0.763537139973349	0.230338647519034	0.667553733686777	-0.212149636085227	0.486278985344877	0.130652425760455	0.208127015030626	0.488565324091136	0.72321343689383	-0.0609484088344589	0.0282525325811307	0.316850888209591	0.420612813738356	0.342916687049223	0.0528505841287676	-0.212107241940645	0.799961784978002	0.364079549401001	0.452934853999634	-0.531112416202352	0.206041237858697	0.205847493232687	-0.0468565718381299	0.510280471328559	1	0.546746477675638	-0.19195682119197	0.633680363280973	0.606044766491578	0.372127379777545	0.267815946099696	-0.109520940852586	0.667886068238262	0.0616369869091667	-0.182088271932852	0.331225028510459	-0.321966216101195	0.892707893604712	-0.000147070255932822	-0.251496220021237	0.899593444867106	-0.0927670631459559	-0.163202835056982	-0.303214234539264	-0.0801060733269332	0.539417477413881	0.1701969910186	-0.380864352942561	-0.139173010201244	-0.0155245918628125	-0.335099584130136	0.512464756588919	0.705120764511761	-0.340284491316073	-0.401627787701654
NCR3	0.575533089224004	0.616002696065481	0.537846944204741	0.515589994034275	0.615844757195313	0.61685610806177	0.429565042350464	0.0333876711602856	0.167157964781024	0.587131636996264	0.604358021071907	0.57100842847497	0.464062434342412	0.458583669686072	0.517312314257952	0.262313398187636	0.672300279537184	0.25173595327108	0.567715222851962	0.427202381755695	0.637729855035382	-0.331807011559191	0.0919158873224967	-0.110727083453708	0.350428819059762	0.375102064717663	0.56724589362199	0.505329382009675	-0.0505813086877256	0.278689320562175	0.467316833333099	0.56048613252715	0.5664070564135	-0.259325002421734	0.203568892601652	0.5338142855619	0.347893947815535	0.439761557321239	0.440141788659765	0.76809506219376	-0.293696636686728	0.54146675252352	0.222273532780195	-0.0604609628898642	0.693130951522085	0.444257210787823	-0.192448792968815	0.262446270401695	0.431292966955585	0.263952581383013	0.333359210146751	0.390200724809824	-0.247388964895101	0.523955870775842	0.502891987109218	0.451073887616383	-0.549806800639796	0.353415280613041	0.311637981913095	0.137485047087168	0.461340296649573	0.546746477675638	1	-0.0240392743369807	0.376098801938204	0.450383155526924	0.134274486592639	0.191440258302526	-0.196418930960439	0.368743550792876	-0.162675366474769	-0.288005172129976	0.549877713786403	-0.353369257586274	0.667463296822949	-0.0148012329836945	-0.354373441656271	0.627876702493252	-0.173175428910623	-0.258151861232447	-0.27886298924362	0.0947519204056477	0.319855886194708	0.0586287681382494	-0.352498236125564	-0.127220867001118	-0.0695289848309197	-0.250957607723447	0.546763644596847	0.515333323901971	-0.295954205503932	-0.290453044763145
FGFR1	-0.263488278139984	0.00681942223435743	-0.442625070214042	-0.169506809168555	-0.071067581598431	-0.355221746938053	-0.0535975783273233	0.358374758307169	-0.394583902276568	-0.330333864367442	-0.280810912804699	-0.358341569097138	0.0258917998434462	-0.294591041701541	-0.327307230238235	-0.569294877371247	0.0240761924682235	0.225441734345508	0.0969476161167341	-0.110397266712159	-0.0209030190158222	0.295504261905086	0.350481605198602	-0.279326366541667	-0.159467889928787	-0.192734211875731	0.115720978120495	0.150413153883627	0.179720405400773	-0.279454258808777	-0.223943646126052	-0.137329374255008	-0.0643476001954453	0.856437108272501	-0.274825003447404	0.186950490753314	0.0869846718581292	0.229410497054355	0.0130458872611402	-0.156134593366446	-0.323297669051895	0.0109160298341418	-0.23365981990715	0.614093647753222	-0.210378897169177	-0.277890724331569	-0.327190195637626	0.823379905480334	0.201428444316709	-0.625840888699375	0.126652189242776	0.16662060454501	-0.219951314042516	-0.115142945082897	-0.0521794608609722	-0.309715782474188	0.574393607986221	0.73467783002534	0.710047761621119	0.533302565915312	0.496996062573338	-0.19195682119197	-0.0240392743369807	1	-0.384247256929874	-0.542449853190077	-0.481213279008458	0.730469237224208	0.188544480379296	-0.226270821435326	0.773177673016323	-0.353806012309465	0.0513050235195107	-0.187182749842646	-0.0947383251264544	0.672458908339036	-0.361127425546789	-0.0766311141134539	0.685739703976419	-0.273109203313522	0.220035507876433	0.694506882146057	0.56303330309931	0.705076253894397	0.730560732326823	0.922883951990089	0.886194428672622	0.862824457538316	0.459875434975074	0.404842314200779	0.489505298587179	0.916721493138566
SIRPG	0.747020422985248	0.584511040426536	0.906678809931904	0.739293317179609	0.680504209654098	0.589159560624936	0.439518391943625	0.00532440399773244	0.0444803006201244	0.82771069856618	0.603570011997052	0.843843472926301	0.484983617201206	0.408713066251162	0.501817542266822	0.129073841952515	0.610265313110932	0.288151691183631	0.216350935514061	0.510003321691676	0.704875069165375	-0.366062886085787	-0.0786107768304991	-0.292490282769959	0.087631977279939	0.501348638091623	0.495285257840239	-0.213576652516896	-0.246176882722797	0.122104095223314	0.720773928385101	0.689010472715522	0.436634929765711	-0.432047427244921	0.612931435666724	0.497516343250191	0.376127007639771	0.415486297312002	0.450768411441559	0.71607649472856	-0.326036449880247	0.117224026753605	-0.0867106551764823	-0.201108937565041	0.503949925848252	0.325108876218733	-0.119668770550072	-0.154030760085312	0.479762413851587	0.431492384079382	0.356613127542661	0.330623958208795	-0.299303654937152	0.29820137469083	0.780840406086508	0.882078984146588	-0.705958881311456	0.135196910059082	0.136514694215477	0.147163992755084	0.265177482463724	0.633680363280973	0.376098801938204	-0.384247256929874	1	0.868141946107314	0.128004686551564	-0.185904966386909	-0.502919736016199	0.163429868511298	-0.018814388632178	-0.385061928395644	0.641650595225391	-0.54224889498728	0.684602839464807	-0.386328803071083	-0.490176289080394	0.562201359981248	-0.501656786905676	-0.428651979231862	-0.721215359409703	-0.150310237922651	0.10471439694271	-0.216827985607745	-0.59835424804142	-0.331965193398434	-0.296000750266367	-0.45194510850634	0.00804887198444489	0.277214624987903	-0.537767314086919	-0.446323138030352
PTGER2	0.703705161243934	0.399696560084404	0.869593483261594	0.631805274402792	0.581404377526314	0.506219141818728	0.488764816835917	-0.227736325056529	0.0575218957054797	0.785124291200978	0.588708317421109	0.788782900176163	0.387244778624016	0.411284627713737	0.525071677385812	0.102941619433971	0.53040485776767	0.0695082166900014	0.167902443411981	0.476118389285278	0.522981306661277	-0.372002879380944	-0.149498093765303	-0.384886735585164	0.00974162000727826	0.368630651650581	0.377832568898714	-0.0442301160602424	-0.327541568204121	-0.075070169509958	0.647279946156608	0.620483704898782	0.483835003370205	-0.514845882384179	0.766634337030318	0.365481971640082	0.306285785271601	0.222254236640822	0.284834797456954	0.7070365226855	-0.367513954479709	-0.0599655032076716	0.100443313902341	-0.368159755495991	0.58030620313675	0.254350724453597	0.0620093918189198	-0.315614262026211	0.238341096168945	0.346150141052089	0.244530941285702	0.100298370265702	-0.434866646582321	0.228324935940119	0.589467956511655	0.814690907828496	-0.866935304435964	-0.00983479266408349	-0.0801114535093487	-0.200356942522687	0.0118517720225176	0.606044766491578	0.450383155526924	-0.542449853190077	0.868141946107314	1	0.0090379777157534	-0.262121643844684	-0.651492556808977	0.0514585118525373	-0.269953829457611	-0.33804145510674	0.418218932660844	-0.572066600870151	0.574722316845258	-0.450824224933981	-0.379398368462723	0.459170759884108	-0.68389143662504	-0.480483371551071	-0.703566622769049	-0.461525962527759	-0.0537372830710972	-0.443949822002264	-0.82159904756718	-0.564969011668938	-0.58489539983047	-0.698802436774307	-0.0518212867771234	0.102396290804006	-0.701770735025381	-0.64635896375434
VSIR	-0.0092517561666501	0.101829369733477	0.180511149704558	-0.0282501798757617	0.0961118417149071	0.405474792896065	0.064866603024046	-0.287672421062127	0.2148101074538	0.0901089914950244	0.0136460155955324	0.124716002292182	-0.106174935338376	0.171025574213254	0.0279850581934394	0.849536175032607	-0.0105990858591087	-0.11738563808249	0.191145173381202	-0.249906322064886	0.188232559768673	-0.19926066576585	-0.406000044046619	0.825338807177832	0.295000443020088	0.0885059135724777	0.0322619686524532	0.0401330415551252	0.13325716222848	0.795730722018858	-0.100180943211955	-0.0639685733026473	-0.122703601720053	-0.504837768532496	-0.250959661094142	-0.0483077682632604	-0.303342847519941	0.106536052621716	0.0384869485456266	0.104159640827465	0.535406558547481	0.534525016027067	0.031696433497103	-0.0958022701540595	0.100564381928143	0.762791850033069	0.0746310436641045	-0.381023663078138	-0.0870941975624776	0.863500500228835	-0.0826453602453795	-0.0711365207840506	0.670373284312285	0.6247884762869	0.00922590434494412	-0.0144422668459982	-0.0682790895476554	-0.508638160772313	-0.427283228714358	-0.156711102395048	-0.0315096273623978	0.372127379777545	0.134274486592639	-0.481213279008458	0.128004686551564	0.0090379777157534	1	-0.27674019206281	0.44593978439298	0.830995306433328	-0.441960349512297	0.501701498213683	-0.0167295107762358	0.542018070438781	0.279081855039248	-0.226355469670444	0.485785370074918	0.371466087401963	-0.019151034384014	0.62753136514034	0.229218554539378	-0.116002558819572	-0.0575595387852067	-0.133302494663179	-0.138458418738497	-0.386324198579806	-0.187734515514903	-0.354127028074525	-0.0448604007896811	0.0825213587062906	-0.0251963097993928	-0.508012367820922
LPP	-0.126114836178845	0.108239935668214	-0.217857116339619	-0.13861024292901	0.244055282955717	-0.134811999177596	0.571248081300642	0.0595339403926491	-0.368567235716593	-0.175299908686447	-0.062155452349146	-0.134715414426892	0.0814136097215963	-0.114499179160276	-0.235975565516579	-0.288346128741877	0.14328631898343	-0.0704502774062544	0.529931514276003	-0.0720305945638202	0.13886748188164	0.388313320985545	0.250140865565059	-0.101569138734128	-0.170187777436405	-0.194148739324564	0.295576079709818	0.190737100630597	0.250297206264202	-0.0201662674062391	-0.154092774903847	0.0506488667056726	0.297049421888713	0.685913883921919	-0.325353367981479	0.253516285713862	-0.0463791307360275	0.532943267838629	-0.0116856992103963	0.101867460353352	-0.366081976642762	0.162652174215299	-0.0392470716188303	0.855350141436196	-0.0229372340044066	0.0812931577336379	-0.418383056350923	0.801454000590628	0.246689392067136	-0.445306328459151	0.296885071597002	0.00675706903143951	-0.188313890207361	0.211428848863383	-0.0676626418232895	-0.155262027476943	0.295064699477193	0.6999078505627	0.665154379924526	0.173961956327016	0.565355905100378	0.267815946099696	0.191440258302526	0.730469237224208	-0.185904966386909	-0.262121643844684	-0.27674019206281	1	0.263412467405619	0.0920826517625468	0.725831393889119	-0.377847340791824	0.0182008993279633	-0.166312298039909	0.272963443093226	0.471951990165235	-0.407558329832998	0.291686912603478	0.696802124073052	-0.0847609998481621	0.25492892654955	0.555305263978322	0.807398591076428	0.684576131735613	0.450896111031131	0.774543124778138	0.707516252221313	0.591880237309887	0.798125093829807	0.65612407906315	0.330173818988938	0.595138281759042
CD81	-0.599094518352479	-0.355088088513413	-0.524096120913588	-0.606240514937292	-0.349412727120556	-0.279247864548061	-0.0841227212857858	-0.0768815603970303	0.0200315018199392	-0.62691510333923	-0.529469867691765	-0.561258388395248	-0.465612613945957	-0.222935805271909	-0.570576310030165	0.4742351454479	-0.234074088667565	-0.378441890859919	0.195333105606699	-0.629410793971032	-0.320419207669881	0.043510939047832	-0.125210801411853	0.713679940345319	0.0108024793734508	-0.481391848158117	-0.278764376598425	0.0310082834187566	0.111334404530095	0.597133043011099	-0.598907592566228	-0.553123731467707	-0.230753540246339	0.233748657155161	-0.594030167067125	-0.32934588030288	-0.549682045711962	0.0728822943241439	-0.430542682793154	-0.417792025117371	0.755894288423645	0.143703153232503	-0.00768514725851081	0.53363076113952	-0.520797394965074	0.287353203769611	0.128217286526999	0.0464207902987909	-0.318132190404146	0.234005960896892	-0.204910249478664	-0.254125303135007	0.745752558587998	0.130665362414109	-0.535511795963299	-0.624591891687449	0.720416400736873	-0.201473754028311	-0.164033069527509	-0.103483753425839	0.0197138219612062	-0.109520940852586	-0.196418930960439	0.188544480379296	-0.502919736016199	-0.651492556808977	0.44593978439298	0.263412467405619	1	0.411833955847465	0.0522040789161191	0.687970526836297	-0.441259766722055	0.839982734666075	-0.147169698212434	0.340235383257578	0.618155862523235	-0.0062993621063422	0.755784480134359	0.818710837683432	0.817230501242057	0.530118528492329	0.321422653254155	0.415486935172618	0.692600262579138	0.323444489058716	0.418396598280697	0.460597658633454	0.316732425437469	0.0969270720870171	0.824372678117152	0.262457218674339
CD74	0.131614452155612	0.348270612322779	0.204325675854751	0.0972724696068371	0.405321002225247	0.538702198948405	0.313189905637816	-0.148563341673092	0.213562961072923	0.141388428320382	0.194106859408178	0.232000847622991	0.124149947821083	0.329345441044668	0.0660133249709341	0.784891369132591	0.309633615651847	-0.00252453771067774	0.57524839165379	-0.0968673005075551	0.486725236551267	-0.203534950682283	-0.179557466653597	0.585531304934614	0.355343721622729	0.145414565005915	0.375618828721061	0.00770518679671749	0.00266631810960315	0.831237049000213	-0.000127852605123693	0.188005429346822	0.152781936932602	-0.259473872332364	-0.228644541848859	0.29320733361152	-0.147543428082386	0.548092591151663	0.190804413068267	0.352144867350679	0.342897044127969	0.726099787463709	0.280206257669706	0.171380314439855	0.305596340509718	0.878039941041477	0.0591609003617494	-0.0429999423250563	0.134774914740709	0.692755689801754	0.160751549205475	0.103434924560989	0.334160859419024	0.930023069756408	0.060228379237542	-0.00179845110990752	-0.1523338246448	-0.0907817303305954	-0.0210823421367536	0.0405825040982632	0.411577803160914	0.667886068238262	0.368743550792876	-0.226270821435326	0.163429868511298	0.0514585118525373	0.830995306433328	0.0920826517625468	0.411833955847465	1	-0.139008288789815	0.33655039912803	0.159936296849361	0.250950768915588	0.64003705239645	0.0662708808130531	0.248463793085297	0.74438886532424	0.154774667259276	0.418815710744778	0.119331714205263	0.107945249085476	0.348724781819337	0.254619561394975	-0.0384638799965257	-0.149495959599183	0.0965622574095455	-0.172935249617015	0.333100826725238	0.548575473565935	0.038940440091205	-0.37724060633901
PILRB	-0.0304292514192053	0.138907086497271	-0.174861454982591	0.0264060303220093	0.21724379566517	-0.169418754097525	0.207722971851782	0.342265805138215	-0.323742788448074	-0.128622294656193	-0.0868158614026278	-0.0846119719230044	0.208386572896661	-0.104532935506831	-0.225376273388762	-0.510795217984007	0.144226446109373	0.261072244107129	0.114327209604283	0.100897848030231	0.172094578268549	0.425519444423464	0.395558126268569	-0.365687579863142	-0.191891039308609	-0.0525500351241404	0.292204637111449	-0.256853454274412	0.0895322104955547	-0.235853885806432	-0.0172354942170917	0.148749410463591	0.18066625794762	0.70660142838909	-0.242302453664996	0.332342875276441	0.183807378335291	0.435893540137587	0.120493457224582	0.00839465832050157	-0.431940136983302	-0.0232437068818911	-0.147648251358832	0.733903593835978	-0.114381683298887	-0.237381496981697	-0.490525129945609	0.748660444715086	0.279940168414889	-0.536825253221655	0.354542145330078	0.183744425034315	-0.298673954239659	-0.000912825461517128	0.0852036056728239	-0.0452451663792531	0.358142723132642	0.743031836946398	0.780140110066904	0.511824537591492	0.562911233748864	0.0616369869091667	-0.162675366474769	0.773177673016323	-0.018814388632178	-0.269953829457611	-0.441960349512297	0.725831393889119	0.0522040789161191	-0.139008288789815	1	-0.513013905155032	0.173838722596407	-0.354811180325358	0.147643869646083	0.383056644191047	-0.583676552113596	0.117661214246599	0.543803757064023	-0.328231584656043	-0.0142505711013925	0.593143288050074	0.607494118386474	0.624596889274704	0.505945789821538	0.86392876656459	0.81068220670237	0.71591503058054	0.472176484698251	0.511321746787094	0.301014270899856	0.788422865562786
CD68	-0.523652885673736	-0.484459418133361	-0.407518266325892	-0.555091971611355	-0.493350985053156	-0.245821279699273	-0.390283322583935	-0.257539588640212	0.215632576440873	-0.549458527520242	-0.443500927440928	-0.49193283404639	-0.577940039359421	-0.21004359612466	-0.430990778388265	0.598044365011449	-0.295764001670002	-0.479168706048391	-0.00620523787045039	-0.613182061494864	-0.397829030035044	-0.357617699301982	-0.344450974358669	0.600642674047567	0.0335128871146614	-0.414822320067883	-0.474099919203243	-0.105282448960022	-0.287072586386444	0.48745707320362	-0.527506787878336	-0.565957113150817	-0.365580538310018	-0.125600729550634	-0.164201059536608	-0.513759040459492	-0.584992177020438	-0.198846882095396	-0.502869460802223	-0.455373886035159	0.964663482425232	-0.0354552376169423	0.199792297943681	-0.0933791735583437	-0.46669527404648	0.209344476707292	0.7127138074242	-0.528353425545792	-0.544227212399931	0.433759771568932	-0.47787019618875	-0.370926166521087	0.602012518820397	0.0465731881727928	-0.623287495669363	-0.582325864883984	0.390135194308156	-0.636994885813445	-0.646360694985471	-0.367335387164206	-0.343084443384132	-0.182088271932852	-0.288005172129976	-0.353806012309465	-0.385061928395644	-0.33804145510674	0.501701498213683	-0.377847340791824	0.687970526836297	0.33655039912803	-0.513013905155032	1	-0.555766094682264	0.799071250805056	-0.249036870706482	0.197002454841716	0.953158511860128	-0.0919213711654585	0.22984014411707	0.748274413192569	0.547681288808399	0.0486470854237356	-0.177470353795462	0.00887340157955397	0.301684908083134	-0.306433712968828	-0.154244389957731	-0.0413394625517819	-0.219060576602175	-0.265027509915177	0.531426070927885	-0.26153047865028
CLEC2D	0.872050805951958	0.945720420955099	0.723257157114126	0.929733645605267	0.765810465207294	0.79446731544451	0.164353317202613	0.591948998753271	0.390835739097776	0.826362314814263	0.81431599583348	0.836023311743954	0.858954876928206	0.616438397370394	0.778033084040108	0.0642246324107798	0.760795189843511	0.808072546873778	0.35478157279133	0.809590209442062	0.877517340907012	-0.184439984556768	0.394402662835861	-0.339930828577793	0.524451717179464	0.845578331766007	0.773172713691966	-0.128739221382064	0.0271895400112433	0.226716772084958	0.892140196780038	0.848075364342084	0.486177969225311	-0.237701755847406	0.187938195888561	0.844404911863882	0.768008292912248	0.456432672430315	0.900395194567801	0.777739188005566	-0.445833434316355	0.457022093040646	0.0965105570793983	-0.150287834031183	0.716401369130122	0.267144443850448	-0.370457982511864	0.34324654683419	0.871020155200643	0.198505811591748	0.605560189349159	0.8990288780177	-0.332251025428329	0.341083337002951	0.917142751722736	0.750928921458943	-0.548631661361941	0.518314937251874	0.596140541777396	0.697281376778744	0.621598551591139	0.331225028510459	0.549877713786403	0.0513050235195107	0.641650595225391	0.418218932660844	-0.0167295107762358	0.0182008993279633	-0.441259766722055	0.159936296849361	0.173838722596407	-0.555766094682264	1	-0.610984010011241	0.638244687151036	-0.200981001774866	-0.69022531838599	0.500620576801312	-0.281793249357764	-0.453229490046149	-0.687202857083479	0.223662739926655	0.152512936745282	0.120883427473857	-0.275811137057924	0.0106937819110246	0.0643209364958369	-0.0449378912760763	0.0951497752908949	0.445839276703372	-0.3334545453274	-0.103591934077153
TFRC	-0.64250260275158	-0.556867568166123	-0.501314805045276	-0.664604518526711	-0.585591833523581	-0.325963323765053	-0.286570346989747	-0.255674966822231	0.0860791042222351	-0.604272679390117	-0.585772273989987	-0.595705740958937	-0.606006679150972	-0.266678285975615	-0.495305373958778	0.528450786802864	-0.506828418052344	-0.496487177940963	-0.158791839363887	-0.657597387571639	-0.573536060523554	0.0497884776990247	-0.295993353810711	0.856745715443341	-0.0128551711468796	-0.494084427165998	-0.545685201875666	0.0635298805082257	0.154580290772982	0.481169189950269	-0.626024540782472	-0.687314915957993	-0.417252173727823	-0.109399905425153	-0.514571397769655	-0.59795463868564	-0.611241660644149	-0.348679955261406	-0.538762616287964	-0.579035672241905	0.843993697649372	-0.00763953110532326	-0.0868233900147721	0.148623790298405	-0.559909125470934	0.185480029717671	0.21074858164826	-0.363944462592148	-0.546425395942641	0.344984196211703	-0.396921897202123	-0.430067454604247	0.913224752813098	-0.102572311927683	-0.60837814994023	-0.598138839575047	0.594151512613747	-0.628814390727156	-0.581041490743682	-0.386338717906708	-0.43712197092292	-0.321966216101195	-0.353369257586274	-0.187182749842646	-0.54224889498728	-0.572066600870151	0.542018070438781	-0.166312298039909	0.839982734666075	0.250950768915588	-0.354811180325358	0.799071250805056	-0.610984010011241	1	-0.445148270093806	-0.00931667448696289	0.835452424323893	-0.321386130768686	0.404507751686578	0.925243270707595	0.803806388471983	0.0764079655630295	-0.153451065716361	-0.0512556139052007	0.396685457599528	-0.0668828032989022	-0.0223515854392319	0.109621870410352	-0.092248717944368	-0.358164478517468	0.571607213307119	-0.0299054414545828
RPSA	0.657059997915732	0.751166995307624	0.67098071749336	0.61482509814609	0.85468158419533	0.725634263151481	0.632811526819392	0.0710155103433966	0.1268809495182	0.637186028491536	0.654387655445392	0.71659920862639	0.558185676125305	0.511738065859537	0.426257570110114	0.362989033935323	0.799965316289209	0.270995297478275	0.762866968025213	0.422021242318253	0.904096481610899	-0.323155850251798	0.0746172419066697	-0.0952350410473406	0.287396987490749	0.456924597069676	0.76389006250659	-0.0837880670184186	-0.207725037045949	0.484732755922066	0.547990062692699	0.729483852906593	0.614491734166667	-0.170204655407599	0.261646040863061	0.713079335601138	0.308660892186008	0.863927342020116	0.519245304104266	0.827854675903233	-0.228572036476863	0.59404996848926	0.245412919073741	0.185968986605189	0.640679851597556	0.672103519054852	-0.100848239550141	0.219735241354291	0.602962519132579	0.407546848224135	0.500206049643001	0.436060059085805	-0.289742188012541	0.797822033203961	0.565738502760487	0.560603180809171	-0.577667981586585	0.427474786284498	0.442772790425799	0.274129858182564	0.738319334266052	0.892707893604712	0.667463296822949	-0.0947383251264544	0.684602839464807	0.574722316845258	0.279081855039248	0.272963443093226	-0.147169698212434	0.64003705239645	0.147643869646083	-0.249036870706482	0.638244687151036	-0.445148270093806	1	0.0416730647415798	-0.40014385839992	0.97387359324512	-0.0650878863890455	-0.226438594081491	-0.45467739289366	0.171680938660302	0.565108461872451	0.320173066568959	-0.295549866805893	-0.0597764018705611	0.084218672167291	-0.183358471702895	0.507652452136531	0.815155770444408	-0.251295921204674	-0.327005386279144
CANX	-0.459182476764848	-0.143944677986903	-0.566281015480417	-0.40122222708177	-0.185374494588807	-0.442098578130969	-0.148156454853416	0.125426453086281	-0.423241535789677	-0.538097957497816	-0.373640116537677	-0.511398498412176	-0.289590570223558	-0.480098906434586	-0.545518753802217	-0.289417216743448	0.00985961008310199	-0.118856213366311	0.343357017407598	-0.431338113887161	-0.0475800224000016	-0.218672626861263	0.0694005954091979	-0.126195508262812	-0.175941751657172	-0.3802540773208	-0.0295693676024356	0.0590105093199009	-0.261894447115403	-0.0376530702660322	-0.470350527101931	-0.31670645023599	-0.193510315813746	0.806392521433914	-0.0411969870488844	-0.0889996823704131	-0.257098967029514	0.398273348559538	-0.261908426042698	-0.268698122513178	0.120798166680287	0.105407017803279	-0.0457432511103458	0.423623737884087	-0.390318601321127	-0.082168498510315	0.336985959888191	0.440895890968389	0.0223072317556002	-0.399287120024409	-0.146877481523538	-0.0532801155305875	-0.220094868836803	0.110460075553917	-0.366855482657349	-0.545357639639461	0.519211610709888	0.478678211772484	0.380288074620647	0.316507375358119	0.490190380463973	-0.000147070255932822	-0.0148012329836945	0.672458908339036	-0.386328803071083	-0.450824224933981	-0.226355469670444	0.471951990165235	0.340235383257578	0.0662708808130531	0.383056644191047	0.197002454841716	-0.200981001774866	-0.00931667448696289	0.0416730647415798	1	0.160444000617158	0.182635681069225	0.665844239538017	-0.0701150772262612	0.251774247040587	0.614426428937129	0.589335501632424	0.822548296135541	0.73628545928364	0.567680186150551	0.700860285436938	0.674884600340435	0.378507898028357	0.471082957823092	0.592258987679984	0.55345722377727
PLAUR	-0.628789578278192	-0.611866959122717	-0.4956292072125	-0.661734675620992	-0.618286110771697	-0.358919238553355	-0.416209514310367	-0.366132965300803	0.0721885033091778	-0.610344690530899	-0.552964877492002	-0.595362801546717	-0.674492363653093	-0.320165384984244	-0.499449161281781	0.497572337506695	-0.465951983354303	-0.566311303304864	-0.137294764485263	-0.690824384492028	-0.549660678515727	-0.252048704327986	-0.402403122066975	0.658160882962568	-0.0444588230433874	-0.513797718079277	-0.58379663289583	-0.00899217525365608	-0.194756691351481	0.35176471467737	-0.641318483120392	-0.679091884901568	-0.474574220893492	-0.123098203241556	-0.164740652456748	-0.651741665621678	-0.644884763431525	-0.350364896356412	-0.597438756708884	-0.565041589830592	0.892407803006607	-0.0793587542064531	0.0854793502862475	-0.145789895578701	-0.517313572131972	0.153926350023514	0.666815240210589	-0.586475584285404	-0.643659617160008	0.351358799348008	-0.544130351897757	-0.50780559953476	0.633202218697845	-0.0418323097718932	-0.706594834876963	-0.638878964588639	0.405282171948248	-0.720384426745733	-0.734910211912311	-0.477032737065512	-0.487574383459729	-0.251496220021237	-0.354373441656271	-0.361127425546789	-0.490176289080394	-0.379398368462723	0.485785370074918	-0.407558329832998	0.618155862523235	0.248463793085297	-0.583676552113596	0.953158511860128	-0.69022531838599	0.835452424323893	-0.40014385839992	0.160444000617158	1	-0.237627140516178	0.178524362763623	0.743509114265939	0.603006860109249	-0.129339105862024	-0.275690056220932	-0.101408752965968	0.246865477203589	-0.34080060025043	-0.228361667909201	-0.0996758925933313	-0.30589855609004	-0.390224211351909	0.428491572023971	-0.26381280865929
RACK1	0.497064792350219	0.652969491495631	0.521074695803929	0.457192150824474	0.766084656490283	0.637754691966193	0.593127419359971	0.00733278309562732	0.0702340538941113	0.475745970685053	0.520048382241097	0.564481596438947	0.420213119988902	0.410107158297891	0.272717752100506	0.423041929880556	0.716541872665499	0.170214236687709	0.801977619121844	0.257408566978879	0.829792166314782	-0.359468261031577	0.0134428075500607	0.0169057968773171	0.264001671386572	0.329660034669213	0.691142883191328	-0.0659339794977891	-0.242813213404777	0.558605597013806	0.371171228682862	0.595161060698502	0.517504294622555	-0.103194396894177	0.198882641428629	0.607391879316702	0.169289437347213	0.889811992298696	0.398135102629841	0.715430625075731	-0.0952215962387306	0.649253386178421	0.267853319519291	0.230171532283162	0.526837143171144	0.719645300767747	0.0111839611796476	0.187380925457599	0.497814942257472	0.4285003129148	0.401360982759132	0.33440783045128	-0.219104038539523	0.866240359774042	0.406318524374032	0.39026875463796	-0.470431677595447	0.374977421749883	0.385762868532385	0.235539441170368	0.744998178672862	0.899593444867106	0.627876702493252	-0.0766311141134539	0.562201359981248	0.459170759884108	0.371466087401963	0.291686912603478	-0.0062993621063422	0.74438886532424	0.117661214246599	-0.0919213711654585	0.500620576801312	-0.321386130768686	0.97387359324512	0.182635681069225	-0.237627140516178	1	0.0374500338979417	-0.115815722175696	-0.334169331078066	0.208126101365397	0.615291947340333	0.413699794269599	-0.185360179509551	-0.0498860047252044	0.145460236662225	-0.135066816352756	0.54699194617716	0.843108522394796	-0.14788194674086	-0.316382604708385
