""	SIGLEC10	CD40	CCRL2	TNFRSF1A	CCR1	LILRB2	LILRB1	IGF2R	ITGB2	HAVCR2	C5AR1	THBD	TREM1	CD163	KCNQ3	TLR2	KCNN4	KCNQ1	APLP2	PILRA	ADGRE2	SIRPA	ITGAM	ADRB2	PLXNB2	TLR4	ITGB1	CANX	SMAP1	PECAM1	TFRC	CD81	ITGB5	ITGAL	NECTIN2	CD4	VSIR	TNFRSF1B	ABCA1	TNFRSF14	ITGA4	ENG	SIGLEC1	CD44	CADM1	CD74	ITGA5	CXCR4	ACKR3	CSF2RA	TREM2	LTBR	SDC2	ADORA3	TMIGD3	RACK1	CXADR	ADCY7	FPR1	CSF3R	ADGRE5	LPP	SCARB1	CD86	GPNMB	NRP1	GPR84	RXRA	LRP1	TLR1	PTPRC	MERTK	AMFR	STX4	ERAP1	SDC3	TSPAN15	TLR7	CD47	LAIR1	AXL	RHBDF2	CD9	STAB1	ATP5F1B	TRPM2	UNC5B	TNFRSF21	TRADD	PLAUR	COLEC12	CD180	NCSTN	IL6R	CD93	ASGR1	EPHB2	TNFRSF12A	JMJD6	CD33	CD68	STX3	CD28	PTGER4	SORL1	ITGA6	ITGAV	HLA.DPB1	C3AR1	LAMP1	MCFD2	CD63	C5AR2	TSPAN14	MRC2	PTPRA	NRP2	NOTCH2	SLC1A5	ITGAX	CD69	C1QBP	PILRB	CD46	SORT1	CLEC2D	SIGIRR	LRP10	RPSA
JMJD6	0.707966673278616	0.754459827420046	0.815520221537545	0.84168772741436	0.724988565849575	0.694380367331544	0.762398134572137	0.651024192009646	0.832620918479622	0.865412653019322	0.713965783097841	0.627508702006741	0.639224522373196	0.708413935071809	0.72125366578519	0.758786965797805	0.691071478101316	0.731509524840678	0.782634982433748	0.59932163941578	0.768016974345231	0.777998700344395	0.776496515700261	0.719328545626372	0.70539448702407	0.75972249237043	0.820704183712869	0.865473467173659	0.843906265316259	0.564965141755573	0.687377806513037	0.75662061236811	0.593401142290492	0.722038165424526	0.759934581122937	0.749200451057774	0.777003037628588	0.807411733415239	0.553719651468191	0.733109099665559	0.745737869390622	0.739538489048389	0.418152700612966	0.791696032343876	0.698898364470043	0.705246583510081	0.682223922376686	0.782015585334934	0.626892551183942	0.762642382388929	0.710595104283669	0.767451280209078	0.485243132497154	0.657844937776843	0.634889839477583	0.891480679529309	0.671344723731361	0.78435492538466	0.686137926128369	0.710517856379213	0.828773299273927	0.806631709371797	0.700030625029222	0.801222890594483	0.475729090749255	0.634573269017259	0.800021271606178	0.694834292079941	0.670299663024107	0.734567196208852	0.871283065011581	0.646592095550985	0.794284644592603	0.803074204909881	0.682334569817535	0.447659574570049	0.789976099070764	0.691478475537577	0.816162444220975	0.799114388959138	0.63339219510629	0.719571775079748	0.712832324127067	0.588112904362124	0.76351329221852	0.708826003936297	0.689045179825366	0.668477661177736	0.813000845559218	0.82091087986776	0.53017520336559	0.704820220220401	0.743256144462271	0.793666169210073	0.600956854368321	0.609782254143981	0.690254366266027	0.687382049767669	1	0.797172681886453	0.684892760568551	0.633110815103785	0.419679771522188	0.82670803750842	0.753930508870393	0.779109222709165	0.758609861874725	0.650595161122983	0.758863004427397	0.787774131320211	0.841810362084373	0.777367479698947	0.578687778419127	0.779551863883761	0.729488877983639	0.810045653904032	0.78267458803677	0.708549629765561	0.770660470729743	0.600733639669265	0.680886137074813	0.681650496028598	0.70122112277091	0.814119832430083	0.753400347940564	0.727667264146728	0.849621654354651	0.821626783454687	0.784240747607013
CD33	0.743596899108364	0.793870052101125	0.817037219380225	0.884557381659447	0.735389885496007	0.816882416346904	0.811170130124013	0.609750472806894	0.94296113956158	0.886284771196479	0.638536637990999	0.74891132802913	0.686104743568125	0.809485603455416	0.727975386593341	0.826517917447897	0.786639548942528	0.842595647905687	0.865964147619192	0.532920054145209	0.785633576193088	0.858083958284827	0.815495979200527	0.696070192868883	0.804388091823671	0.71439909532735	0.875418996001734	0.896161835033259	0.862989391792209	0.5659819021402	0.594789343666591	0.847032901090266	0.678285133080306	0.771055083040793	0.890385731175592	0.846468227486856	0.826788885334382	0.784962739784883	0.408826449524329	0.593242991893361	0.893473808563293	0.883413993529875	0.448466486509041	0.75932066413661	0.65693255275262	0.743803082984275	0.697444805474823	0.727701373581672	0.619902322793417	0.745991326237388	0.838884245472577	0.837089567097845	0.39861376869424	0.757431275005005	0.731783655994774	0.894362381155591	0.710338941998544	0.84894730391523	0.856238228873066	0.699226878650488	0.82204349934543	0.770886787153095	0.683600163089416	0.86753922079524	0.362404154979859	0.784395751964246	0.876506577291293	0.765065126136161	0.650373577577574	0.812049707180972	0.904530145417418	0.698968259933582	0.732412345419631	0.822271219753834	0.792159284248564	0.484011055971104	0.896505951659633	0.734281791214588	0.892011904920587	0.885736597949308	0.603597376791075	0.73536634269441	0.723568788180266	0.727157166153784	0.850126460967995	0.789259586446048	0.801442184857251	0.652693948672214	0.878940706701893	0.889350330987733	0.586397440328209	0.726674553551185	0.813530966559117	0.705797748621464	0.748645346427959	0.750988573355184	0.771060486886263	0.765190062791756	0.797172681886453	1	0.672990527441224	0.569524184873858	0.479222261412193	0.838564725182556	0.795000511116939	0.840891275272022	0.740319669320475	0.63778959251228	0.84229660551752	0.806285811366876	0.89654575400478	0.871706746318072	0.625801195957584	0.782942835402905	0.774938627857033	0.802922002169036	0.678575341527297	0.662833259206312	0.862251196858197	0.517431805309964	0.763952456573059	0.775305295323611	0.681508979953337	0.791863366356095	0.680147193963106	0.684830702101311	0.85416997701462	0.814361487344946	0.834933289681823
CD68	0.599919277292473	0.676990055681332	0.801844418844709	0.742279415011725	0.816826148152206	0.542344646133136	0.752118412529959	0.751622726683642	0.748178521960111	0.808439527827142	0.834530467893464	0.354189988394806	0.646612352002485	0.83316764735014	0.678161259384537	0.721369230196453	0.394542354919736	0.659566730319154	0.823065829902481	0.760568842350497	0.732944809210324	0.816582100658706	0.754334148350555	0.692185211260654	0.682802912106397	0.817195121859193	0.829560155792999	0.765026333233928	0.751713907005495	0.723380167377251	0.59119584696497	0.827392210523714	0.855948425999427	0.675342096697869	0.62994559276982	0.747203774144021	0.583843808553824	0.75909450256346	0.78254167493439	0.828104292142488	0.525153906421477	0.6953894258807	0.753566777169582	0.569667558093395	0.750413389665424	0.671628741384572	0.453028010734854	0.679578928477891	0.613543938336426	0.731943535182228	0.794223229539393	0.649695049068921	0.708032522378093	0.784811329927594	0.816679805230814	0.635065989503005	0.802276292572887	0.721342076922988	0.637088205600866	0.716035037532844	0.675829106081558	0.688317527484804	0.774667634535325	0.761428624522267	0.788777550082269	0.787854035519322	0.581213391240488	0.458040853540516	0.829219818247288	0.719886279459946	0.633117449102315	0.837045433667994	0.765927813389184	0.816430360351509	0.536119335680742	0.781445298607096	0.698492907449431	0.719333903646497	0.660798114690025	0.803808510838676	0.628230706053095	0.735662882488904	0.875809936160101	0.677191777706139	0.487973997040151	0.727240122474258	0.653471119254711	0.783604430368125	0.769983289560084	0.852077193440682	0.557225468340161	0.501643479987503	0.735232042288177	0.660013955877351	0.520082856312541	0.441418406316201	0.528030788750192	0.416553816424303	0.684892760568551	0.672990527441224	1	0.76454481178497	0.669009655668461	0.728175634427511	0.69226228395925	0.700081143106093	0.7721788656142	0.608995201706541	0.772023180278115	0.937857243935209	0.678646729545877	0.849725708598666	0.500394221810337	0.806839828812443	0.624760853245725	0.628929053657503	0.674724610400945	0.744449241572306	0.52257689155719	0.794775642541158	0.526242760984037	0.334514254311952	0.503113493331101	0.793102006092702	0.566803055577467	0.625235353141157	0.660464469254647	0.842030818572048	0.458208839241031
STX3	0.372504546753103	0.487790939403449	0.643466456080182	0.640054902433807	0.756717788535004	0.520441711971369	0.546963108754703	0.784138143679587	0.645612932509648	0.667568248911407	0.622007850198437	0.466531794322592	0.668987991542374	0.721110661801781	0.523671330825714	0.627794780915657	0.488920536395709	0.648208456883809	0.757412580605116	0.445193158874039	0.592233005542955	0.736535000570814	0.718497264930734	0.495406377897718	0.686815324644004	0.720809910007045	0.734918393580272	0.739826229012644	0.750471775825903	0.493419907724305	0.428872807372553	0.714205944217463	0.736365993499913	0.56161129311367	0.584943311528536	0.682709543493632	0.383010339675129	0.586537722142217	0.733523012865863	0.76136311084611	0.548521961159712	0.666076485954083	0.594981649293869	0.688674246439175	0.653447983618407	0.425352422671408	0.599433779378296	0.471658146147774	0.65193703562641	0.52667886078871	0.541396443056616	0.614842139195975	0.646717601293142	0.500583913575738	0.585452352463342	0.638874562033574	0.536318258800933	0.637427983489465	0.429067573382155	0.572925734945797	0.697619752144749	0.674246784664096	0.684552662326425	0.551565266875001	0.704396031881884	0.709895471732306	0.519046200120221	0.561718993256443	0.729702586982868	0.573060442570845	0.577199156496952	0.693296356450501	0.755281065571456	0.664936296776636	0.543803166893919	0.661616685242492	0.660953861259712	0.541707431689812	0.638058210086431	0.662364657503547	0.346141825295794	0.569769188115809	0.6565019968444	0.626419171889482	0.545307228206215	0.620989322037177	0.469562420590566	0.750299074382408	0.634463691305814	0.713111160301048	0.576273646930124	0.58217896734798	0.720555665827122	0.7281342643706	0.545154395129931	0.536251401044146	0.506682534216544	0.496854625697379	0.633110815103785	0.569524184873858	0.76454481178497	1	0.439536093614711	0.578433026477461	0.508759494670843	0.610535872439293	0.668490714306811	0.344825226373302	0.544894794510565	0.774168184844322	0.652658868245295	0.727943207367552	0.56124413063403	0.685044501856769	0.619725552946384	0.63745227539678	0.751165595182609	0.758189557484424	0.516288955819788	0.67667629972065	0.349736755104628	0.42235844117842	0.523487836903463	0.682766178697179	0.572402434519057	0.610652661140215	0.615542110445626	0.68380134516386	0.542911940477654
CD28	0.56622005429925	0.598151230968805	0.638584529489821	0.546906403206276	0.451102104747363	0.295379579390812	0.71850572391656	0.485210602821091	0.555922437192888	0.618699683208608	0.744261548126218	0.100090428952229	0.264406811569272	0.703105046297973	0.6808416281494	0.642955500104205	0.131234251340436	0.54789127389703	0.602628557655998	0.720171526181218	0.727513126290664	0.644916224033708	0.571834603275426	0.632444940993003	0.540566281993899	0.646925314189861	0.640821998365175	0.494887800413781	0.442270698113429	0.780291239422515	0.695879524976992	0.709622294848745	0.683122143457085	0.652968260127252	0.434796608261897	0.625641587649512	0.490589924843185	0.721627054661118	0.535012757465421	0.444198286930078	0.362912008696289	0.509153432766863	0.666784277674737	0.187097423837835	0.682031266970266	0.659665160231397	0.188641165967587	0.567942565337156	0.370118485310395	0.698029576535874	0.745875045919276	0.483842280262905	0.447223975849173	0.756037390109579	0.688435000367798	0.31175101573093	0.782326713572771	0.602484076049892	0.603250990600839	0.737975764290957	0.46257561579284	0.615754321359259	0.667387588064766	0.569901445555211	0.408727054462134	0.65871956924833	0.453138817629186	0.149747411059603	0.759721862827757	0.628627573761865	0.471921502223782	0.778803558276381	0.557228776779936	0.712647409813838	0.483951280438641	0.763056785371107	0.43678467449327	0.700487946842021	0.394758234320766	0.640078670662926	0.677706189305617	0.75580598577328	0.759413983137006	0.682748161813715	0.183721064176657	0.649594734245859	0.681236125993697	0.420974626462232	0.518377512670462	0.643400135511399	0.349040402137163	0.0977321771379711	0.522148118200744	0.278669710754082	0.473472739451471	0.0946221524419965	0.409314232802705	0.165791640037865	0.419679771522188	0.479222261412193	0.669009655668461	0.439536093614711	1	0.615552032133592	0.720716052874881	0.586509818118568	0.712164865875823	0.614268477258049	0.669253448806779	0.609801220632328	0.396419963114653	0.566491787793471	0.367322735263481	0.750457664668806	0.568143035284714	0.51102170257483	0.350435944983726	0.511094180566745	0.269176270058707	0.703068286064833	0.483941596809832	0.0362993702844416	0.454883533831737	0.614583631296596	0.480819899677707	0.631772271607736	0.447955357561401	0.639280970964856	0.11992276622011
PTGER4	0.859037925077343	0.831969384336055	0.88086168805181	0.900757201728461	0.712827625553573	0.730288371614072	0.916184203347114	0.598235810041322	0.858704588866468	0.915548389762105	0.836926020709401	0.564267979604408	0.472303841886028	0.80979248305812	0.850395033888495	0.867284964530005	0.561453805213522	0.817961648533233	0.83078144294563	0.716335924454949	0.913752406947846	0.846300748687148	0.816693754218008	0.873161967097073	0.758521101254087	0.835304011948919	0.877006252681358	0.844786576542249	0.833206334473173	0.793521680673945	0.831409274475341	0.86801051554011	0.682540673510334	0.836513340002444	0.797502617088593	0.836214517333404	0.869226492506188	0.919161461879007	0.505397024920757	0.688068051808875	0.792061171155854	0.797878280709194	0.519738604911431	0.663653390014319	0.791734755338897	0.888877662744468	0.600044326533914	0.87450735375574	0.559476991027094	0.925680626139382	0.859536511178874	0.831465240230779	0.377669949392122	0.842357332550401	0.720090789420242	0.824178790123538	0.812567698337974	0.888256297875874	0.842727276697377	0.885733985307715	0.820434666541256	0.86108955973877	0.785871524875422	0.844120195195636	0.362546750269078	0.736252620247408	0.854595212043681	0.595906808807118	0.756662043237848	0.880696046828616	0.899212285981036	0.807966060175686	0.798296170140965	0.906101630503307	0.749484890390963	0.606071250667541	0.814171329717968	0.853467685090924	0.793455314445062	0.907844952775624	0.805997404895155	0.883712232105809	0.785106694263818	0.741901321123382	0.67216031204654	0.86060459686604	0.887236159159834	0.635129455574977	0.845172933955871	0.883250068172307	0.496525671226018	0.546872586792313	0.766830907559307	0.691404628356773	0.735965414590146	0.527871323694898	0.763553930087729	0.529511967953685	0.82670803750842	0.838564725182556	0.728175634427511	0.578433026477461	0.615552032133592	1	0.916548952872264	0.885528517819636	0.872251541447625	0.833015619376596	0.893625897881828	0.789904571160969	0.787255113836065	0.797993379454686	0.625274635795194	0.878412177072105	0.827030369210454	0.826679729082066	0.670041282219841	0.731319066288411	0.788990157343485	0.630027736213655	0.861961519769204	0.56462197571788	0.733509317763393	0.885894948359329	0.76785893801981	0.837989232470068	0.827622786722196	0.893178883012394	0.674761692175455
SORL1	0.876271381559922	0.856526751052772	0.872651186583314	0.868752836594151	0.642017945942373	0.615658673819458	0.935576951209379	0.527941922585854	0.825846179337555	0.882546056737194	0.861779550401986	0.446699040227061	0.375025163962724	0.798694972953201	0.85722923544027	0.854043250683873	0.459071434335856	0.776407912388359	0.794068705686162	0.79656312483703	0.937273039351954	0.817213284366356	0.755945790665171	0.897178415245452	0.702885528418208	0.804082171031789	0.85224026283407	0.773568991088744	0.734718612169877	0.83823234787451	0.880682677440242	0.859710052051687	0.669753417502472	0.85904507961956	0.744623254373327	0.782012358280134	0.868753598161972	0.94186215030247	0.46927360440148	0.580835617597704	0.703944407145099	0.734259066928695	0.524544574302926	0.505040807078183	0.802510157643956	0.915900396455431	0.45448465431109	0.845786566482897	0.450568978322778	0.929244920580229	0.921106765727126	0.789217998248145	0.350799784120675	0.907368194137426	0.763637134817445	0.71113082657288	0.900079387976902	0.86632897882609	0.887333921791315	0.916496346739778	0.75485184026574	0.830286382824028	0.769678292711755	0.848847854716462	0.311040424981228	0.732361130206462	0.80233285323322	0.44270850300851	0.762250661574347	0.897676277049271	0.843110010166699	0.807409131089664	0.732094323517974	0.904106492198548	0.717917076760431	0.629080855729997	0.718776747565578	0.879110465936067	0.720139002938636	0.883388334657985	0.881194217384463	0.937088451136597	0.825316326784505	0.744759601449668	0.566140720640435	0.850034566236485	0.918963022319484	0.522328119175804	0.81576761907372	0.848480585656928	0.407168256487396	0.422730468943856	0.712271744462625	0.569753705059384	0.667605979992677	0.372859351329984	0.677721597062902	0.466833392406876	0.753930508870393	0.795000511116939	0.69226228395925	0.508759494670843	0.720716052874881	0.916548952872264	1	0.871126069557627	0.885201631874573	0.858682147064469	0.907017592626612	0.742650991906145	0.72461424099665	0.769622370961136	0.525245426482235	0.885427784853319	0.803882560798516	0.803208332842579	0.556448395610084	0.685373428512877	0.666622448286887	0.656981373842115	0.863912613583052	0.438576931706038	0.722807375590243	0.826493775196593	0.757838001650695	0.805788729729508	0.749037499331908	0.85837509153124	0.535293452866687
ITGA6	0.76657785215401	0.784102584812222	0.845648492725805	0.924213193209376	0.756423050810686	0.780112387574025	0.904098640350954	0.638672607970109	0.88536754307247	0.88895121708357	0.73098759825537	0.658685573935574	0.559587813429348	0.868601430177794	0.795222621788695	0.878954763955633	0.658921964357358	0.843615919072107	0.894767889518512	0.584682930712189	0.864042632430722	0.900740884654818	0.842316016569546	0.797503772733862	0.830693522176583	0.827855323242304	0.911820060768767	0.878895174612825	0.853453804794879	0.731725399356618	0.71559864580876	0.913731705321775	0.736965104363435	0.785322920176787	0.873615960526346	0.868827850823223	0.803288536276939	0.851217930396559	0.48331822011069	0.637766254954906	0.857954837479775	0.873846492288124	0.570236110264535	0.703423647138613	0.783385352829207	0.800979438298483	0.65131502427072	0.754224886374604	0.612977719171815	0.852180103587228	0.851896939611407	0.87413101235768	0.386566690801334	0.814901012369854	0.736928264714124	0.822330740503286	0.767399871336496	0.879405659991096	0.852033211164858	0.846663993269644	0.851199015455937	0.86826470804169	0.835431000635304	0.819796734278728	0.360143483406766	0.829650199338617	0.841737320808009	0.653067217252739	0.772564054441426	0.86134303858799	0.888883755304436	0.823065155997195	0.782936321872795	0.870337967710329	0.802248750856533	0.65097494124777	0.861066105362914	0.842369255972168	0.866752730348043	0.936846636056363	0.672238002463976	0.853039173221933	0.780836147304594	0.832539253868708	0.761271616862257	0.892952063454735	0.854283843169928	0.682568200484529	0.872587610693185	0.893308321890746	0.552002294751186	0.645085763227838	0.842642645006908	0.734328000181548	0.805552323076983	0.621399726674988	0.785280801141653	0.654597430827679	0.779109222709165	0.840891275272022	0.700081143106093	0.610535872439293	0.586509818118568	0.885528517819636	0.871126069557627	1	0.869690565460538	0.701903272828213	0.869280620838296	0.7908137199988	0.849597961283676	0.868117622018659	0.626959163239853	0.848866521514183	0.890307813224732	0.889253371237253	0.717769103778509	0.758948987166827	0.782762902231053	0.611368294276774	0.783022595270879	0.649059619976778	0.749817355939603	0.853708450475268	0.769664033907705	0.830944022227655	0.81733344896714	0.846386483231293	0.724292547316816
ITGAV	0.725915353398149	0.753519167607655	0.835738252158647	0.865281858992828	0.748376891160298	0.608110320308396	0.870798818092572	0.695915821786798	0.793370354640745	0.84500586060737	0.852026861312061	0.479184734701044	0.486541908349275	0.859613141731986	0.829773638802199	0.857212979637174	0.479856141644058	0.772586093704754	0.870768357898145	0.698993719534559	0.894398004771663	0.864571427452782	0.82129908348903	0.80502319344055	0.791177413334097	0.889180184261673	0.891813040175606	0.844912027094903	0.79757170298177	0.831750343208949	0.793947283987363	0.913574217082555	0.795917411896154	0.801787478056305	0.759557839834369	0.845399360321149	0.717678661637178	0.87849796013413	0.653139332239858	0.691841047116199	0.701405075802118	0.786327888331653	0.6404820372789	0.627526795800735	0.884994892186016	0.792409902732967	0.566246113931375	0.74933343027529	0.61257198721985	0.859177098559946	0.831691868394416	0.821273949637519	0.508488991846213	0.82502020003463	0.760966168670664	0.711050834878622	0.849473176465832	0.844943287832047	0.75755226978231	0.863786075929591	0.812901357103853	0.924007785608557	0.871263914347142	0.756514905536131	0.483738079318833	0.806250448939158	0.732110336184457	0.51636210953795	0.890520296345877	0.831065649624861	0.780841871262047	0.883966373123128	0.848480034373786	0.895901212511166	0.713184631347854	0.783805958665234	0.751777604259411	0.83015703908574	0.786700876046482	0.886462167417196	0.708524761402701	0.886682976807199	0.860884777131972	0.818270733185521	0.594560070882005	0.859003380694805	0.833661559767679	0.723644922069707	0.809962970621699	0.864588773719391	0.548386508891246	0.483900148517387	0.819509874286103	0.666980321235317	0.71637639622952	0.440502632472654	0.723280888960721	0.50198741629891	0.758609861874725	0.740319669320475	0.7721788656142	0.668490714306811	0.712164865875823	0.872251541447625	0.885201631874573	0.869690565460538	1	0.717175114529831	0.834074846286668	0.81383369588458	0.750347294910989	0.845052544468247	0.618331802783576	0.920173960136563	0.852100320013125	0.876458039497459	0.718538706444443	0.830751836000612	0.650045157408457	0.72992555608242	0.710353824286328	0.438804033574122	0.845566091942139	0.876356905520106	0.876562713239321	0.845795369947661	0.752654813034552	0.891175658844936	0.54784058025225
HLA-DPB1	0.906050485073243	0.802049910342653	0.743230914749725	0.730494065767535	0.41886595308005	0.536174977227449	0.846068456273918	0.283516989728765	0.639584671154969	0.7706168038379	0.776667137877702	0.226960280839317	0.107033100629973	0.58370247238595	0.733716442418006	0.709693926203446	0.237413744218404	0.57191352815329	0.555946963697643	0.861311075057852	0.803760138166196	0.61129063317256	0.504061146829109	0.858279685551072	0.433665974255927	0.654346990190164	0.62133708652391	0.564877436853856	0.557975775571112	0.801568339799932	0.792102225263717	0.648608934960586	0.439756957931278	0.693618865170794	0.55162366025735	0.551623750250919	0.884582510906476	0.815591738781462	0.275154858641465	0.50051040317732	0.51382994849011	0.495374637298241	0.361124096398665	0.299849091636972	0.663191231036529	0.978547602170514	0.188480000363489	0.906348630615772	0.208470190062172	0.905326023258768	0.830623553249573	0.568706335477092	0.159432412423406	0.863716760466006	0.567416023084268	0.592364874781936	0.780984451838319	0.68407654020778	0.812349155376079	0.84056658390934	0.525637026402821	0.622590112814389	0.600951142036463	0.770090952157719	0.141221880431403	0.453598049672109	0.637549183710109	0.237611320412481	0.544665243499963	0.792599020639102	0.714971735897096	0.639875706671395	0.557417813904282	0.751997052769313	0.566277760942057	0.444260288945898	0.555654382801281	0.847402508888252	0.531345946015121	0.739258852230635	0.942681444680698	0.801015955278762	0.719806833771005	0.482036104194946	0.406606510729356	0.689211150895849	0.804087989480714	0.338348271132115	0.673257332075755	0.656331113547482	0.136520217725596	0.220298923145913	0.477695858243165	0.384857516513073	0.428962664489575	0.218260601949242	0.497291493647266	0.21600371559118	0.650595161122983	0.63778959251228	0.608995201706541	0.344825226373302	0.614268477258049	0.833015619376596	0.858682147064469	0.701903272828213	0.717175114529831	1	0.864767612811997	0.59669806275774	0.534758560577436	0.581147920730451	0.256198047952917	0.700196383910622	0.582012696735599	0.5804554872575	0.328180874409537	0.514519272983657	0.547276720179433	0.461345369543863	0.842856407467954	0.312587146228498	0.497719245892639	0.701239942585919	0.552040525940663	0.621242491651444	0.595523653268126	0.748683427540907	0.393014295165772
C3AR1	0.878028554548308	0.863117327264121	0.861545637252566	0.902802586258085	0.682407545583405	0.717906662363474	0.926898878603054	0.560761025282061	0.879846223294224	0.921211159433433	0.800672573035821	0.499317931103486	0.471131874560774	0.833747375653767	0.795749309435059	0.856709063581529	0.543691293385667	0.783353196656608	0.823166818346015	0.788060112504834	0.877067029047392	0.842263870530203	0.741115420980921	0.853325783113708	0.703676021593345	0.780902519747395	0.858633251455966	0.810277067983042	0.774091284212856	0.79540723260159	0.747781484042605	0.865177533238153	0.688177958430766	0.782840812336363	0.793541270644087	0.782178611604976	0.901408751874568	0.883041779123047	0.448334973738007	0.632147066554476	0.741898227431663	0.775742246564632	0.541767233994469	0.560839775055426	0.756608884589594	0.931977936331396	0.457784393283544	0.871647722733301	0.468988062767688	0.903481240755271	0.952243491978363	0.775227241450241	0.37222050886306	0.926170339603533	0.744614586754534	0.77132619250063	0.865151338559984	0.827827290142041	0.920341772458553	0.86655282274981	0.743402488698531	0.773790396203165	0.751154704090091	0.917779345908625	0.377436543719087	0.753082599237324	0.791607248934706	0.505785168986339	0.729697236912205	0.880076933599032	0.86363022571755	0.792143540436763	0.726731692876125	0.897845548742749	0.737015377913268	0.613453936547641	0.796666282851136	0.873457864814611	0.790522505831141	0.919723980225019	0.83231008386966	0.867280806695149	0.863192186487334	0.715328396727482	0.674902873179519	0.830750522850371	0.866945745823851	0.599241568752912	0.867033509573751	0.876770454500289	0.422976686631312	0.523548763373803	0.74247160664801	0.615222458575512	0.628053713454524	0.509034138563564	0.665193187285586	0.530064980090796	0.758863004427397	0.84229660551752	0.772023180278115	0.544894794510565	0.669253448806779	0.893625897881828	0.907017592626612	0.869280620838296	0.834074846286668	0.864767612811997	1	0.829860662008231	0.789385941540189	0.850230249934003	0.455098994845373	0.836135597479298	0.765851915999373	0.767075490126816	0.568130239485415	0.686850782865358	0.739093060907697	0.601675307959585	0.841807270593685	0.557172495764138	0.639679441206607	0.835995494805295	0.66530883530724	0.727129868906389	0.77267004576172	0.862731123449423	0.626125482571452
LAMP1	0.657075479199124	0.734235571537747	0.855445244221976	0.843448398293338	0.873546383757589	0.666969162483616	0.793140083278899	0.799528580601868	0.870787837954997	0.883433614894917	0.802710932700896	0.559643838520742	0.748235858114513	0.880728426028673	0.715625416577479	0.790911378956436	0.607060105618168	0.760563677685716	0.903612600879971	0.697865840992818	0.784665963650289	0.881761799483405	0.832916204785274	0.717189291767021	0.789607819750125	0.833431365175834	0.907787429288708	0.891580218339183	0.853001258567598	0.671959584675886	0.618514810657842	0.881646678780522	0.847313209585002	0.726713709691831	0.769913963784251	0.830646487689905	0.67549305235913	0.806928488550985	0.741761302252653	0.818603037383551	0.692783305723051	0.817222149942603	0.685506983726839	0.725306707653816	0.744868871616394	0.690388333872774	0.625126985588809	0.707882956145772	0.691876071979757	0.747945029460897	0.823155523589212	0.77590884881946	0.690962388198411	0.781150606340532	0.810250408690739	0.785770012654262	0.812457203688017	0.792958601280513	0.716545741187713	0.728803958081611	0.804076563904629	0.77757038311967	0.803043022205801	0.846171028975465	0.74353000105604	0.843772299384819	0.723139762977079	0.629968388186995	0.826039497385682	0.767712141054036	0.781370718757774	0.824181210760211	0.833434733013324	0.870366546034148	0.660865226925987	0.716883272268394	0.826063015333824	0.721619572555184	0.81587332531055	0.873600818151929	0.59829035859051	0.75461587406949	0.862257829762222	0.734056753489893	0.691298091090311	0.784038930002484	0.702763935126164	0.827675689757266	0.848987370400193	0.918334931061642	0.653365141763687	0.670332808224798	0.839609291594104	0.773165404169098	0.621824523389492	0.595768806712011	0.668076030329529	0.616455233113242	0.787774131320211	0.806285811366876	0.937857243935209	0.774168184844322	0.609801220632328	0.789904571160969	0.742650991906145	0.7908137199988	0.81383369588458	0.59669806275774	0.829860662008231	1	0.832441748775838	0.919965578056281	0.586227446257051	0.852940488689752	0.718239114487925	0.761962203604466	0.772158208413734	0.78497084681119	0.702789187950957	0.75725093332645	0.615820779292602	0.55915978437349	0.633718867387734	0.855777989000634	0.659824618955949	0.696803774547575	0.773283139372247	0.88452535197167	0.658438407583554
