""	ITGA4	CD2	KLRD1	CD3G	CD3D	LAG3	CD8B	PTGDR	CD8A	CCR5	CD247	S1PR4	IFITM1	CD44	CD69	CD47	PTPRC	IL2RG	CXCR4	PTGER4	SIGIRR	CXCR3	ADGRE5	CXCR6	CD6	TSPAN5	F2R	ITGB1	CD46	C1QBP	ITGAL	SORL1	ICOS	NOTCH1	TNFRSF1B	TNFRSF14	CLEC2D	ITGAX	TFRC	CD81	SPN	ITGB2	IGF2R	HLA.DPB1	TRADD	SIRPG	SLC16A7	ADRB2	LAIR1	PDCD1	TNFRSF1A	ADCY7	SLC1A5	HAVCR2	ATP5F1B	PTGER2	PLXDC2	TSPAN14	KLRB1	RHBDF2	SMAP1	JMJD6	STX4	RACK1	VSIR	CRTAM	CD74	LPP	TMIGD3	RPSA	PTPRA	CD63	LRP10	CANX	LAMP1	APLP2
RACK1	0.90972968151467	0.980757781826613	0.856566911630959	0.987276602547655	0.974890906068189	0.877130452366541	0.969043303030327	0.934964010375434	0.966348567698379	0.655012641888004	0.950102247887548	0.922086280652589	0.971033757420322	0.938940981724687	0.985323079793983	0.839652292158933	0.858249831799822	0.958422078475054	0.990162432487633	0.866900162644592	0.891714083979994	0.955050670804976	0.958154693109583	0.830856589429091	0.755217185288259	0.929082759044361	0.858410823805672	0.866722530776402	0.881342183161815	0.938701760932798	0.92974068453781	-0.789844639746783	0.904347715927568	0.309099481732046	0.73894952444584	0.901950934403936	0.783528231349493	-0.849321950234389	-0.349288352049474	0.674178026704526	0.660013536850821	0.7992214183756	0.452829567061945	0.952624776289263	0.876556631659097	0.966745729500327	0.883604559470841	-0.180300886039414	0.0301345321832911	0.749116180301995	0.829482150985102	-0.270881391114399	0.284382431615878	-0.211879799062961	0.914825509503775	0.871083710863493	-0.655995176618532	-0.35790653431188	0.793086536616919	-0.761746679385509	0.876417218507031	0.545482420104456	0.452335056679175	1	0.0380350845392684	0.967165124146551	-0.217303030806525	-0.240699163008431	-0.506122594958592	0.998006469945357	0.388414404456125	0.928896513275228	0.88855319131842	-0.243376042432227	0.537907979436122	-0.135548213608268
VSIR	-0.0823844170636179	-0.0669659226973718	-0.112093716025777	0.0280762659438732	0.0496286445511602	-0.103299377424477	0.072574562728645	-0.0917382681197568	0.0412436037209996	-0.19800796718585	-0.0317804191040053	-0.0893945385684824	0.0178234256918254	0.0778602000279799	-0.0117622204675689	-0.0653890038255933	0.0926036777980528	-0.137883134629318	0.018786321750652	0.0431268399293064	0.0626446197353368	0.0783269914048313	-0.077641081280111	-0.226854346128129	-0.0692687913337562	-0.0114730432630391	-0.14553185178394	0.0285284393928037	0.347577416227942	0.0941037452393012	0.0580323787582682	0.50466568355778	0.173456422289956	-0.0458639802197792	0.355934981200343	0.104577037259208	-0.0637343445640611	0.391965482474431	0.606370760964457	0.582342717305593	0.178036094808011	0.279615261341496	0.203797448027409	0.255229681487445	0.161105762510116	-0.0541506933502256	-0.091976848389269	0.494326071876839	0.586534586298719	-0.171178403009619	0.313485878120096	0.358884574801187	0.743433848718212	0.80314835856736	0.13378603374866	0.107595416937423	0.602986045966873	0.492908400654649	-0.183415852616958	0.525134311976951	0.0304521120451359	0.397284345714853	0.339502705631385	0.0380350845392684	1	-0.090853694109017	0.83777673200844	0.437843993584513	0.727654966523664	0.028068953078329	0.117950549680106	0.293166869533864	0.183289784270897	0.5912943709772	0.36033208157021	0.71549248101233
CRTAM	0.942758595670092	0.974332142550658	0.870929472015805	0.971208871528666	0.930973112000156	0.940272091200226	0.948941825300767	0.918944368081797	0.960318432149296	0.751421325629566	0.920922547743247	0.90162858007551	0.959826529444876	0.932707475536806	0.967696139078646	0.848534250963368	0.871364088556307	0.94706331163671	0.959132619918542	0.85373621621006	0.880766015491605	0.907933353008952	0.945935176054352	0.855429176757538	0.802002925134507	0.925427131304203	0.906902688594571	0.875332281379787	0.848679600863003	0.895830163037912	0.909913875315194	-0.844014451746814	0.870398634702259	0.321076063554929	0.718113620395647	0.904861692413514	0.805373775086546	-0.880964372821915	-0.462307520754494	0.553450104749704	0.676218009470614	0.73907667728597	0.48363364432047	0.89468279997021	0.800136260766199	0.952940769540458	0.86748784520583	-0.0995127747444421	-0.0315621467214428	0.74217574851485	0.818582871840135	-0.181899186422833	0.165307943962342	-0.307022182142274	0.871308531502555	0.861692687699626	-0.712335100866425	-0.361811523472695	0.806536818420114	-0.807340141998631	0.81854625053159	0.42339799391259	0.463156563433772	0.967165124146551	-0.090853694109017	1	-0.302269941350795	-0.306773439741745	-0.588850544581204	0.973272767853091	0.412919686399127	0.852321414498533	0.859814477757931	-0.297555393905896	0.469818160556262	-0.231388237782459
CD74	-0.251258977978513	-0.283292879559295	-0.254582550118568	-0.245893318489095	-0.241736841211499	-0.228607799843203	-0.24194729144085	-0.266310733041798	-0.235649206526605	-0.248128238711233	-0.308033761744888	-0.353572841472195	-0.258702157696636	-0.205963377544385	-0.241089694551041	-0.176512947031836	-0.0140721767822789	-0.309593530172742	-0.222304155143765	-0.120994893792158	-0.260604545431876	-0.186448886336762	-0.268096990113754	-0.250904785680807	-0.243967929006414	-0.188442082895923	-0.208121675238667	-0.111844532750654	0.0818726052219533	-0.0891983904701108	-0.162248674251804	0.666985830618359	-0.218965434588947	0.0571729002503552	0.158660309841394	-0.13839332436643	-0.160297347352234	0.604986038638646	0.662026013461992	0.465640365703026	0.10980930217241	0.224869518749745	0.194861594864397	-0.000706379809970818	-0.192651421759586	-0.235452210195923	-0.253019901109491	0.700801648523869	0.734177056858403	-0.215391156600406	0.127549421962658	0.391311218781205	0.771463882193573	0.88772540973666	0.0165893466348525	-0.119383428292677	0.839128850650923	0.625124354229918	-0.322986512859484	0.697168188235264	-0.148404284452907	0.237585272128539	0.383243238226513	-0.217303030806525	0.83777673200844	-0.302269941350795	1	0.552934399233209	0.887546599309169	-0.232306701741672	0.204791733289363	0.0825996579404285	0.0190689003563684	0.78865465829129	0.362939537728509	0.837648036744361
LPP	-0.0961891295389319	-0.21285052609867	0.0534315714479437	-0.219759683507882	-0.370379595218616	-0.185680969406905	-0.211752233681633	-0.371990635733629	-0.199078851661121	-0.290686128680283	-0.29124404618425	-0.290876745214431	-0.161210054063933	-0.213209796966269	-0.179153338998182	0.111957158357553	0.00300138504291492	-0.210713548088977	-0.208802998951524	0.0811915114795906	-0.455423245223928	-0.341299741781311	-0.261638777196447	-0.102804517271993	-0.490405159688788	-0.0908701215367716	-0.160607157516233	0.0707454977229843	-0.193775627050122	-0.0897289186606433	-0.134768493689633	0.583727412471661	-0.296123519286717	0.117729062877549	0.190021413303168	-0.0028172826488295	0.0442777778306415	0.510710801425913	0.513535650356959	0.0154473595945845	0.223902846786804	0.115107099773966	0.392592633411313	-0.206096151995674	-0.396789403628468	-0.353783129953012	-0.331895691332197	0.324990138849453	0.72193753142646	-0.347945268042704	0.140622824799311	0.15786208686077	0.337741686310682	0.704257433380536	-0.0140657544152697	-0.127135212821618	0.642581364299503	0.715116153070897	0.0752677632706304	0.598055848426997	-0.32323605137701	0.311948165026453	0.365129399687335	-0.240699163008431	0.437843993584513	-0.306773439741745	0.552934399233209	1	0.489180423553128	-0.237708458891915	0.544088343137332	-0.00727578228552927	-0.146739039381491	0.713568089987932	0.145177194765453	0.807644932350044
TMIGD3	-0.541999349292385	-0.579312162715991	-0.505761337666636	-0.531760399003844	-0.515619866918521	-0.507473871334313	-0.525987577678038	-0.551189608076957	-0.52197404962245	-0.518354532875524	-0.596696934291578	-0.614765766395634	-0.54216573983348	-0.519224204705726	-0.524773842439767	-0.443880577408562	-0.34071364580688	-0.594730088666511	-0.522105613748748	-0.389054096654627	-0.517408891408961	-0.470481421886431	-0.565192920061941	-0.48877778626112	-0.519869002810322	-0.492343492281847	-0.528032607702654	-0.386220922067443	-0.252668225124094	-0.374980390748114	-0.479275196833592	0.82333074875247	-0.475749626527477	-0.191790976733121	-0.165217983320221	-0.425342943206416	-0.397676250571386	0.793729803816332	0.56255888060184	0.216829564149081	-0.166117776911516	-0.0643440496019351	-0.12080047003134	-0.286192980348052	-0.432872169702221	-0.531719998116365	-0.540887320955285	0.615432794518206	0.597192112549105	-0.450880290934931	-0.18404065555635	0.370588829214003	0.586423228093347	0.840262414548584	-0.306298781125028	-0.386165474489438	0.896007476741129	0.612845263195114	-0.559525304663051	0.823366252168511	-0.43155020994116	-0.0021318161491076	0.139280738048083	-0.506122594958592	0.727654966523664	-0.588850544581204	0.887546599309169	0.489180423553128	1	-0.522289578950841	-0.0659357537832956	-0.22861359582627	-0.292891472288191	0.616928111130202	0.0241723741685759	0.703811145425291
RPSA	0.921366997837261	0.980349712037167	0.868368075283868	0.992418847426314	0.968503453222532	0.892091583771589	0.978008370458443	0.923403359696822	0.974590043908829	0.661037103459391	0.947251203662841	0.915752568856042	0.980718582923851	0.948382899261808	0.985711503176516	0.84969744803378	0.860158506010033	0.954725149827646	0.986320721887626	0.870414821985777	0.894147592686369	0.949240571621088	0.951563698047176	0.830037766582455	0.757507511136418	0.933931064209029	0.86382331311452	0.876389446716012	0.880076857660071	0.935573243381996	0.924772707535682	-0.794812606739625	0.915068864775061	0.290375168202478	0.750630452263149	0.920115929438906	0.793166674535622	-0.849351137117355	-0.357123372398005	0.650863527332453	0.677291324590881	0.781461373452949	0.472891197221697	0.94758405677377	0.865765669356867	0.96063092133556	0.867815040193953	-0.170590853869929	0.028102593374369	0.721397285290539	0.842450304598826	-0.250595843506413	0.264867316720687	-0.221041407017653	0.903431485094124	0.878361759105428	-0.662173335799849	-0.35410860050085	0.805213614400932	-0.76369245889808	0.854269978622069	0.536075993673188	0.462381181554239	0.998006469945357	0.028068953078329	0.973272767853091	-0.232306701741672	-0.237708458891915	-0.522289578950841	1	0.403428374023427	0.920894836805188	0.882230829658678	-0.243130639657234	0.52166093141481	-0.144190416010598
PTPRA	0.628815498738541	0.479540061571368	0.660881117110246	0.420845405107742	0.220045568063507	0.578699615646711	0.396525342636598	0.310416667865412	0.455224065254586	0.5216505746959	0.329685641733409	0.29393102313646	0.466105270896398	0.48992275316018	0.457720535871681	0.708647939463672	0.704307050727687	0.452864805841431	0.394660545251932	0.637634329634874	0.118880651954949	0.252016853259566	0.441051788801005	0.525169548754345	0.237930352617882	0.610067212660444	0.629370090369542	0.678737505252929	0.337599328269542	0.50477580599725	0.540464541160667	-0.203312336337717	0.223404385059739	0.52189719416915	0.647531971916656	0.619706353540026	0.634764941110193	-0.221322458271185	-0.0546641830268404	0.261085950709786	0.814969883701359	0.561728602229815	0.799456781741871	0.341973674029906	0.0542354203870169	0.33380634549742	0.288984084515265	0.352654140313072	0.585446984639872	0.275142135638098	0.67907276801706	0.199981509944514	0.235720611343867	0.232137923176191	0.586969740812137	0.493757980412341	0.00643239838263635	0.416394066912307	0.632903417338243	-0.14371477688252	0.199084411627108	0.357291773994406	0.595932253643167	0.388414404456125	0.117950549680106	0.412919686399127	0.204791733289363	0.544088343137332	-0.0659357537832956	0.403428374023427	1	0.471945642306139	0.523553196585883	0.519809076760217	0.559392250215282	0.543510600355164
CD63	0.84256715659054	0.894695321505364	0.812375148236746	0.913333232619016	0.885919965384366	0.802841817314133	0.890265905499753	0.858262898317099	0.89254583330299	0.52965217867438	0.834747068403423	0.787205266545398	0.900396850807495	0.851945583592669	0.918155477484516	0.822566983639247	0.862541293323672	0.865251982407422	0.914644337520936	0.880592117410856	0.764335504883051	0.89029886570369	0.870907911757846	0.788427477095161	0.611145948485851	0.895456560858518	0.782694450233784	0.870864278430294	0.86965684508312	0.951428272478649	0.876148680604237	-0.557927398923756	0.810892528129312	0.334404196109372	0.769496132442736	0.846260430330122	0.796855304404262	-0.651225241585755	-0.134799873754277	0.840229285904275	0.725663499242313	0.905584339436243	0.537679164702885	0.956370316549535	0.804435190308837	0.876757333715736	0.819878160942073	0.000426518029860666	0.299058246928501	0.691461473888323	0.848549845945191	-0.169436692228786	0.517455001973464	0.0961119640284636	0.94757600711975	0.850696820418565	-0.382176062425453	-0.141682301562219	0.702368446535541	-0.521005121799297	0.829821241907799	0.635306112219597	0.586949206269484	0.928896513275228	0.293166869533864	0.852321414498533	0.0825996579404285	-0.00727578228552927	-0.22861359582627	0.920894836805188	0.471945642306139	1	0.87070598685175	0.0351438322296499	0.674615415353956	0.170911833288384
LRP10	0.833347260818456	0.886862041159922	0.741885044503453	0.868990434906703	0.860765835357275	0.837469463209899	0.846060610594964	0.847670466530192	0.870577047569408	0.731544701054491	0.822053512886502	0.774315018308388	0.83512010397256	0.882151891920085	0.868095064086899	0.762360472480393	0.889303080751326	0.836845042000516	0.868785299146699	0.798381350256045	0.745325240186353	0.853077775156998	0.882832110775433	0.729542270106165	0.750892926141047	0.885939304853165	0.868154851107957	0.807560233627299	0.865190565350374	0.866998333984482	0.903738128574111	-0.655500243273883	0.763366702359612	0.475998104870918	0.711763515665761	0.822793412113557	0.717452542538399	-0.698466525754715	-0.255800900516415	0.724818949254322	0.721848186374911	0.818755469565251	0.492402501531961	0.900795430739271	0.741387059742359	0.884794159544659	0.790533641810419	0.0674831586900643	0.186549021953833	0.760000637137274	0.812189133554206	-0.0777483430401161	0.411793134359516	-0.0369097857155916	0.906911813970893	0.850860693970811	-0.453895159995916	-0.129465833833669	0.650032138341816	-0.621925108801843	0.787464130130146	0.502246053280099	0.465644401634739	0.88855319131842	0.183289784270897	0.859814477757931	0.0190689003563684	-0.146739039381491	-0.292891472288191	0.882230829658678	0.523553196585883	0.87070598685175	1	0.00029768261181996	0.710603858133565	0.0848119896731222
CANX	-0.157500110210809	-0.244514870033995	-0.13054034236557	-0.238742027523713	-0.310876553127685	-0.169827173927596	-0.236975991261437	-0.28819876962641	-0.210022425080065	-0.119842030989932	-0.296515900021864	-0.343983624846624	-0.223222206341495	-0.148059539197408	-0.229740369042628	-0.0560340689766618	0.0397031643866321	-0.275316815126187	-0.235374309868749	-0.0441924771971543	-0.348466801528372	-0.244369951478026	-0.247504733891238	-0.194599247879387	-0.261755995779846	-0.0874394304022397	-0.100482675470115	-0.0335190420872516	-0.0120669387530132	-0.0896932957098763	-0.121043771469888	0.582326756136307	-0.261308330044153	0.296195719960955	0.22330087371802	-0.0816364739608805	-0.061276624288649	0.534262187743761	0.689104730142713	0.243380538475327	0.246781139559379	0.14001122044432	0.40360740373079	-0.10992782222022	-0.301588036213836	-0.265734137165691	-0.26028388461665	0.568578326837896	0.71138824277075	-0.232977338073101	0.115701172946823	0.428607630422783	0.486227494797308	0.702328991889989	0.0152575987644655	-0.0863672055775196	0.745212786348626	0.633907740314522	-0.173156045355218	0.614063063688666	-0.208615645619564	0.212857568721374	0.357844469809224	-0.243376042432227	0.5912943709772	-0.297555393905896	0.78865465829129	0.713568089987932	0.616928111130202	-0.243130639657234	0.519809076760217	0.0351438322296499	0.00029768261181996	1	0.453112765933122	0.891282353927616
LAMP1	0.505046332999525	0.547934430125005	0.399617229226321	0.495437407407879	0.519501594185327	0.47192057056604	0.498444830803957	0.600997074903829	0.508581485215362	0.511004749941368	0.52749303024425	0.414749329045345	0.480878462513455	0.602506485937992	0.493729342274611	0.47536607497712	0.676815396690402	0.528184461357855	0.527325511644019	0.486001014803683	0.41073645661469	0.601050808187439	0.593930087035918	0.414272081969425	0.536918446774984	0.617657943182352	0.633311444997757	0.493113938284014	0.601626132283303	0.619680942384492	0.626822778924928	-0.266348589278281	0.428955162850462	0.689779507389401	0.540971377740419	0.462747464703328	0.437597119292543	-0.370076799156239	0.244427231476944	0.730806577128551	0.593646560612067	0.68061448915715	0.609912883820142	0.610834334212241	0.482471582454972	0.558747895679056	0.569926760109196	0.177241903344249	0.358975290303994	0.543948593957267	0.587437822942772	0.125329491822438	0.475323960085708	0.17311636017652	0.736872860143842	0.514929786512896	-0.0548323657306205	0.0925704220318258	0.326725380361471	-0.219448898298582	0.61991779194154	0.404491201489382	0.373248278086142	0.537907979436122	0.36033208157021	0.469818160556262	0.362939537728509	0.145177194765453	0.0241723741685759	0.52166093141481	0.559392250215282	0.674615415353956	0.710603858133565	0.453112765933122	1	0.414309002413542
APLP2	-0.0729878071372221	-0.147428705502892	-0.00716345485635259	-0.143032436507638	-0.226531023442657	-0.114622633820273	-0.153359404134616	-0.230845021509237	-0.124624846395139	-0.148935417658426	-0.222942521814794	-0.247152388735741	-0.129603289109976	-0.104457866642994	-0.112568125337995	0.0697917519034541	0.133103491149502	-0.177687878102759	-0.125730193545815	0.0992855927245195	-0.311112647231604	-0.186893573568633	-0.154867088986519	-0.0935331545331814	-0.295657351011775	-0.00764366079940878	-0.0805727991019556	0.0946292270280588	0.0462508471059367	0.0201595490634724	-0.0161708825951957	0.584446426349258	-0.205137057060064	0.235870032410589	0.328772794333624	0.0340611811193201	0.0424369321302764	0.499984016672022	0.580514256270537	0.373957439029811	0.313388642349282	0.307311488396157	0.405076881561834	0.00577091008476558	-0.231628535783959	-0.200175900949596	-0.20392905897751	0.567477817625861	0.827740534326704	-0.156529184701422	0.233751825156538	0.33769808119681	0.641001065208451	0.844536589874926	0.136048667525932	0.000863676439044662	0.738428985480491	0.744366445419746	-0.052693542120827	0.607606257897794	-0.141160657402354	0.369084626374523	0.48784051943839	-0.135548213608268	0.71549248101233	-0.231388237782459	0.837648036744361	0.807644932350044	0.703811145425291	-0.144190416010598	0.543510600355164	0.170911833288384	0.0848119896731222	0.891282353927616	0.414309002413542	1
