""	EGFR	ITGB8	LRP4	GPR37L1	AR	NRCAM	CD44	GPR37	SDC3	SDC2	CADM1	LRP6	S1PR3	EDNRB	FZD3	ERBB2	FGFR3	AQP1	PLXNB1	ADCY8	S1PR1	TGFBR3	ADCYAP1R1	SDC4	TYRO3	MRC2	IGF1R	ADRA2A	CHL1	NOTCH2	ITGAV	ABCA1	MYLK	LRP1	F2R	LRP8	LPP	LIFR	CD81	CANX	ITGA6	INSR	C1QBP	COLEC12	RYR1	VANGL2	KCNJ10	SORT1	RAMP3	VASN	TSPAN5	SORL1	ACKR3	FGFR1	FGFR2	ITGB5	NOTCH1	TFRC	CELSR2	SMAD3	MCFD2	ANTXR1	APLP2	FZD7	PDGFRB	PODXL	CNTNAP1	CD9	SLC16A1	RAMP2	PTPRS	PLD2	CD82	CD47	PTK7	SMAP1	FZD6	PTPRA	FZD4	RYK	CHRM3	TNFRSF21	CD46	TNFRSF11B	ATP5F1B	PRTG	FZD2	FZD1	PLXNA4	MTTP	NCSTN	PLXNA2	IGF2R	SEMA4C	PLXNA1	PLXNA3	TLR4	TNFRSF1A	RXRA	RIPK1	CD99L2	ITGB1	PLXNB2	AMFR	GPC1	PILRB	APLP1	SIRPA	CD63	C5AR1	VSIR	LAMP1	STX4	AXL	HLA.DPB1	TNFRSF14	LRP10	CD68	PLXDC2	RACK1	TREM2	TSPAN14	RPSA	CD74
CADM1	0.931746007282852	0.858807375825054	0.955267020884823	0.953744182373613	0.855209973711896	0.946976631024865	0.958164734370063	0.951934168363728	0.95552778316395	0.909200517752707	1	0.78763123927507	0.849056313700214	0.943711080049406	0.879204032486624	0.848778003517579	0.942113127246182	0.917480388297999	0.990434661547924	0.582106063324461	0.913967756012103	0.964330793613955	0.963182273434354	0.96636445458837	0.960573109017263	0.935919994554404	0.791603995799163	0.4620324387417	0.971165398170489	0.943220277193973	0.961349933933941	0.895278385151282	0.899899320783249	0.937736392637895	0.939346712799062	0.916370703120483	0.968418453889909	0.933630268340066	0.912122544672695	0.966607873422473	0.946912269532867	0.811681522837508	0.942505296670687	0.693439727940126	0.890034717903363	0.723439083174339	0.95780694082993	0.863502018764202	0.935769073006535	0.932151609499696	0.969377987878341	0.73321506062963	0.918899514885656	0.921717227864587	0.92821554809419	0.951147287334198	0.88330503503679	0.96497302644956	0.932824500961261	0.721155426353842	0.960575824554954	0.878918677291181	0.970280641189422	0.882586233733153	0.799288135377579	0.925549328523753	0.935938084513741	0.955194972412561	0.934365836657074	0.924243221077457	0.599274087706427	0.8786726531935	0.953483909505686	0.938666599834721	0.84979936768976	0.94454725606409	0.932684810078404	0.985249132733645	0.904556216995602	0.90860460291128	0.935284289151299	0.877221204966941	0.821407556511872	0.91856490219128	0.872609883618437	0.723076528213946	0.829096309196447	0.844007405377572	0.903444536434576	0.9530500923136	0.972881155238807	0.96998908754317	0.849758248102296	0.774400605260506	0.955916690184903	0.958053299714105	0.656737886085637	0.880977331671877	0.910170906827179	0.780886542782515	0.937368227574038	0.735389715476763	0.858377783765118	0.912263716705036	0.890329056981735	0.890084351436032	0.908111015061197	0.91882812370964	0.931716414811372	0.299842251516494	0.710266202488272	0.929010673211047	0.540508010919	0.388022466446427	0.470923338341166	0.878438563603983	0.94362385076502	0.300479500539	0.239290825034932	0.573845023575708	0.275751475727096	0.436806501844151	0.728374290321239	0.444616515712662
LRP6	0.536045830930143	0.951167705801041	0.747333277387053	0.613332097563873	0.911298350074536	0.750283539333041	0.720923362339427	0.603876785478643	0.643057501206759	0.655256522149056	0.78763123927507	1	0.741927138170303	0.770606496122323	0.961373987866919	0.763661962075026	0.749351500208781	0.522694557017959	0.770675717080363	0.93433047065935	0.720629511375804	0.745145056582804	0.843556679538388	0.783586056499444	0.778848170983631	0.771465593291659	0.890441581416016	0.758619940369144	0.739278947498426	0.885893805488985	0.668330792340341	0.884593704700917	0.807229026693482	0.584960156129402	0.853624294178721	0.499534907032848	0.788313167070959	0.803265067253774	0.503992724150136	0.817342315847286	0.705629138474232	0.924229489130611	0.614165962127559	0.865337610212821	0.84623794696184	0.892873648491801	0.702911774796582	0.592571964331097	0.634012600781137	0.807995757035629	0.693345822624254	0.592482565591006	0.818503132645615	0.513273483516457	0.708232762000723	0.813513146680379	0.914651434539014	0.750052716491612	0.763338187702153	0.767465876650958	0.839415721096855	0.889340470122848	0.748958216441134	0.700637439571129	0.797075910432487	0.576023902445742	0.733514045670645	0.682045351625989	0.909226236816157	0.592956039856567	0.857809957256271	0.810424303271832	0.726722336633797	0.645113307827123	0.853491463722092	0.711110416117256	0.828457902133212	0.715877404509997	0.527261546573025	0.88826536137252	0.753907961191625	0.417392694040045	0.726267076081209	0.550334801301044	0.413549443924382	0.841589714637033	0.74836861747465	0.484156037875671	0.785465478291727	0.680338207859953	0.70914888765715	0.646257683238313	0.608225137308114	0.856084168091851	0.800963926131057	0.676215519830235	0.501848511038127	0.475661934979949	0.865992371840236	0.416212930650232	0.583498838308021	0.613967998462215	0.674551688366243	0.891485255295872	0.701422907571036	0.884166763791597	0.59320071973985	0.621628904967757	0.578930460139748	0.267572146496138	0.403204931847012	0.628078564624106	0.289955821574693	0.122540908360963	0.121005135618691	0.570892600223422	0.592883408080754	0.0374353824913904	0.0485613524413581	0.258593734000815	0.032644892668774	0.185253477154285	0.348628034727176	0.0821571729561987
S1PR3	0.776119327652546	0.683890009159607	0.720258224000357	0.816211253328227	0.737124797439264	0.683455090415045	0.731092819240315	0.794072458393232	0.754170407305348	0.608208966684197	0.849056313700214	0.741927138170303	1	0.763855845935974	0.75263769330691	0.892892736549141	0.768026129191197	0.737076995560047	0.823416332369349	0.568092520245532	0.828820600164011	0.801659265031973	0.801461146572451	0.766045744072633	0.851949693560663	0.657416158924845	0.610389680762041	0.623963359786324	0.769686793205177	0.746641336450416	0.72025153671142	0.679857679702643	0.690711597213275	0.696309210796858	0.826624706769358	0.706266608389723	0.778944708032631	0.711627848903666	0.766499021648644	0.746323818630519	0.691339968826583	0.709166048582347	0.85912036148233	0.804847664988543	0.670325772358633	0.505154517946591	0.866463876658303	0.573801807598274	0.914036151662024	0.704231793686809	0.848917336802549	0.478742395140396	0.935640166012123	0.803816393691085	0.642993662363875	0.740362950334063	0.723551620166236	0.827701259960683	0.701777286992479	0.438251231865819	0.737479228295075	0.808877857399809	0.725961593850284	0.609818684733147	0.52186596944948	0.844797436482646	0.885043641436353	0.810305925005615	0.78878522793749	0.779516284160679	0.40354304778987	0.804884044164681	0.70970170702941	0.764323078519913	0.861918561724252	0.886890761137045	0.889273156370224	0.826131017813194	0.713233110976817	0.725645092838178	0.782535366930332	0.694113277531757	0.587145164752354	0.709564598974476	0.689562749398976	0.603650085685376	0.536695203186169	0.627954869868962	0.630307768587736	0.757565167135771	0.798634061712168	0.781099729805994	0.575742872712288	0.58588286507328	0.73106443947738	0.869164510008607	0.292231156087868	0.655004542045001	0.663259085270959	0.454700730978145	0.718961231209667	0.487644045881904	0.644805681884949	0.818157462595275	0.763403456168282	0.690107702718628	0.753669662329328	0.734796912573762	0.788849141685431	0.0858689395992685	0.368803588418378	0.657335752524846	0.207439635779071	0.101614978223211	0.25527189817545	0.557621987370075	0.735983972145974	0.0375434438659537	-0.0315623562614301	0.434625594052549	0.0379490471541125	0.14187519767098	0.558587529343077	0.225598857829918
EDNRB	0.887798510680912	0.862936821050263	0.960976027321981	0.924683788894316	0.91017246203673	0.960187793164848	0.97004833254275	0.916404476125961	0.931328207574655	0.932663468257912	0.943711080049406	0.770606496122323	0.763855845935974	1	0.873259832452225	0.850925408018781	0.988971032620164	0.902859229602039	0.965987570039518	0.582663316428779	0.886264283217543	0.973858544601014	0.96099560864749	0.959170082528757	0.848909619446968	0.914380846971702	0.810549803742297	0.553283852316407	0.956434479506792	0.925580945403401	0.924924172055825	0.907934901415567	0.869378807869751	0.896360717887837	0.958566734709872	0.868557645149534	0.908111964755852	0.970447015387161	0.843534464923333	0.928932625782683	0.94055540136586	0.83268176376684	0.88528999188509	0.57234008450158	0.872895600195553	0.713659920338578	0.957630156438038	0.806703487996961	0.858784110267667	0.911478455319185	0.92303815514087	0.673150585183668	0.901947789932234	0.856758513609701	0.935828183174004	0.965822205857859	0.892732703903338	0.883942122460482	0.903890549867162	0.687498540882068	0.93961820378462	0.797828004761872	0.952230344313834	0.873289683750452	0.894642973097206	0.872638226628091	0.896135638793173	0.90748717822033	0.916013580582071	0.878046090149488	0.614134026993148	0.922850828167858	0.929781320953463	0.91189256121045	0.872525633446164	0.866277794562063	0.882955464045318	0.932248679379464	0.899269848032856	0.892799753594575	0.884856788943243	0.807007505007828	0.77415900873755	0.808689619653718	0.80032448781081	0.725001055908478	0.83856362186906	0.790110537452067	0.867132876111492	0.940884032701423	0.922234198444579	0.921032248577385	0.76161586610299	0.79545466334713	0.956883592595547	0.907523976327031	0.630921192514644	0.818410652248023	0.870721161638749	0.721407075199046	0.89215968095811	0.635567551802995	0.773081441921807	0.895626252921302	0.973241687222657	0.898513054001928	0.827710690400386	0.863555990026953	0.86630408479097	0.173563965861586	0.648453693352771	0.88685767703802	0.456318662354972	0.312275623914128	0.351917325734852	0.820663408597273	0.917972640246585	0.197840590522246	0.134915010448309	0.477724080847573	0.170013922095425	0.31505233278492	0.636641021915068	0.309637204966237
FZD3	0.690749809004284	0.987349884759111	0.879304081546972	0.755778913041358	0.953554576676866	0.883306379670331	0.861315857205456	0.750515134516461	0.794747742261025	0.81781079875196	0.879204032486624	0.961373987866919	0.75263769330691	0.873259832452225	1	0.801861863922968	0.866899947308471	0.689740503667564	0.879806014113221	0.875873564875443	0.772113008059513	0.86231322760828	0.936042404448571	0.899497668629627	0.849007347071573	0.886685936790334	0.947310373001233	0.695004209138027	0.870146997846052	0.936743203254123	0.806280898216264	0.933826464536117	0.893458582443846	0.73986791677377	0.937976989053726	0.657671832684786	0.874288700102146	0.920111437056255	0.637593465879557	0.922874452250264	0.841926494768478	0.909766530176143	0.717953638700917	0.802932489966584	0.916088750627983	0.908347122012236	0.807562482684928	0.7182934232615	0.728996588350597	0.909200057282885	0.80178437883289	0.65177036334024	0.864848763659536	0.6422265730548	0.83220108522922	0.898443193056638	0.955309032276859	0.823725506236751	0.88584148624267	0.791899521067454	0.92609318020485	0.903253755231475	0.868186883959937	0.847045336158145	0.884043871087766	0.706837509025966	0.826248189321928	0.769088497537809	0.9725563550116	0.743877309764426	0.831402585529064	0.871735656207869	0.857975517212113	0.759403293507974	0.860298133009041	0.76777754834989	0.891025655407378	0.835433087867073	0.688870077503498	0.925432324139555	0.851863597179363	0.586072156619325	0.808386832488436	0.681802129803937	0.569154258940645	0.864487490403611	0.850111480865681	0.634489537733305	0.902142283601881	0.819833402581694	0.81831781646463	0.785803130772698	0.72599606294119	0.85603084005137	0.907701313186663	0.768183405780029	0.592334893324801	0.622302912369179	0.92365134854755	0.573941601644432	0.74083574233958	0.648604461771277	0.756582237104751	0.938485776401815	0.809725710938831	0.94829047591482	0.713344594681314	0.730462994226824	0.696191887906059	0.244797635878147	0.529205710284203	0.767295061735709	0.39181515183536	0.195210917381369	0.197592485864153	0.701463437492675	0.725769366918742	0.0949367216600544	0.0833033378871328	0.318327958636896	0.071997507618299	0.259173796538967	0.447730589065947	0.157097664715654
ERBB2	0.75299083747813	0.732672710065323	0.776512064235692	0.81427847233358	0.814492897145859	0.757788581268448	0.791674226168268	0.814294878983984	0.769170566919006	0.713669728908161	0.848778003517579	0.763661962075026	0.892892736549141	0.850925408018781	0.801861863922968	1	0.858008847258183	0.755109718458046	0.856961009789653	0.648778779590438	0.854028920300137	0.832275033498467	0.850177240473793	0.814461279190335	0.793701718803803	0.704687546854999	0.741106224422981	0.732623903387637	0.787965640327187	0.807107164696367	0.749152359296979	0.763993392861956	0.750092746594913	0.730237215854653	0.907523999532445	0.720872411468797	0.774279902648118	0.78276259888895	0.755501434318752	0.78568518864942	0.742348282611153	0.733377055615143	0.846832406891746	0.766244039938877	0.736974441362161	0.516096977350703	0.879081699854849	0.624668703567874	0.880084042553478	0.769564327938523	0.864813660397823	0.523815957611018	0.913457772876093	0.77611544625492	0.715173416372475	0.811629778875898	0.790769731566006	0.809643487315406	0.77413182051512	0.47685673251816	0.808971490671184	0.794170482524629	0.784489471513303	0.715542501842536	0.6589098592382	0.813880459273701	0.886906576593034	0.811975357297902	0.830247002346074	0.837486511581689	0.426093809138002	0.893345941883274	0.734654306721589	0.77733680295691	0.929686797921033	0.845461121060474	0.908062743820703	0.829826933970553	0.739887085870278	0.756016236385933	0.704353409696403	0.657617440001545	0.635180335368874	0.632241099006404	0.69109732902477	0.689187676244891	0.568275705557102	0.66720140152174	0.682404669734877	0.839530606502994	0.787309797110824	0.791642069262825	0.589963710584769	0.608545951354705	0.806227433456794	0.855706895960995	0.375317409400144	0.679380305800856	0.70730582971881	0.451125605328191	0.723557322626259	0.49102869306514	0.669450991576343	0.885980157659472	0.865003510576563	0.719539443693208	0.738077613663038	0.776297830400875	0.801785660818523	0.0594524051941004	0.405596927110215	0.695019221768599	0.259557473478424	0.125784797712698	0.22705409662133	0.580276797516533	0.74927741273847	0.0410984587351719	-0.0443807206418836	0.433264426419512	0.0253409030035197	0.11719610378381	0.576845623366768	0.171766954405064
FGFR3	0.900540966221174	0.846972309924798	0.962739679726085	0.935288904229886	0.899082600856676	0.958071862210537	0.977776329360179	0.924315810647645	0.94257388939335	0.942611797111924	0.942113127246182	0.749351500208781	0.768026129191197	0.988971032620164	0.866899947308471	0.858008847258183	1	0.918084628309499	0.968034903140066	0.568768812003208	0.867856382755097	0.974581042948965	0.961718524553005	0.964701124178113	0.840079196332991	0.917410945919281	0.813488888982188	0.540608641640295	0.964448898804927	0.903448569880481	0.934255361683986	0.895035006904743	0.870533226504417	0.907752567007259	0.958852167530465	0.880711194626683	0.90791482199942	0.970043152447457	0.861134447045463	0.927831065009826	0.943278181964278	0.799796990551899	0.894949220857997	0.570070439090204	0.872673079422605	0.690425782000035	0.964417647800684	0.811565581571439	0.8764364288694	0.922776467019143	0.918216002233019	0.672740414830807	0.914690011915874	0.865882848204068	0.926514138168638	0.960953977882978	0.875438368959066	0.887716242699813	0.906351314126159	0.672272421292785	0.934803055827138	0.775283730538849	0.9512086573647	0.876341035805108	0.890681261757468	0.895680282101053	0.905082114693217	0.912166482857729	0.912946466354151	0.896387325051365	0.59178380868413	0.920351396014696	0.931716338184414	0.915880259092608	0.856505858416659	0.867275786833892	0.879810392623685	0.937994291399879	0.914981194615901	0.873892192039818	0.889857924853375	0.827770965515355	0.779417642319762	0.81020128291188	0.817885738153067	0.713548089449574	0.841441465796144	0.8070096159725	0.869364140224499	0.953488516110922	0.924514518922073	0.930368399119514	0.767325106527587	0.768001523242792	0.957959434939855	0.913572730953483	0.629171117541724	0.832562501737143	0.855287540610538	0.729964901625823	0.898954063133278	0.626802946241671	0.772479787103623	0.885940246773306	0.970068694950994	0.889853885645252	0.841596732147674	0.877792107915403	0.879847335241475	0.164468949680594	0.654105123366677	0.891254000074621	0.457173533070667	0.323252668751043	0.370432830466046	0.817791238341952	0.926126391974841	0.211013876404524	0.136212870164601	0.497302969028385	0.1806765086001	0.319152133269914	0.65654184126114	0.32412645476104
AQP1	0.990840060615476	0.67048043366233	0.924923335069363	0.984593125815935	0.701636801878305	0.910649475788776	0.946337394463352	0.978608236280642	0.977612561288675	0.922805846428203	0.917480388297999	0.522694557017959	0.737076995560047	0.902859229602039	0.689740503667564	0.755109718458046	0.918084628309499	1	0.938422846906566	0.286025969202333	0.840089168897163	0.945331838107339	0.88241528777626	0.919119003487525	0.849832350443423	0.862715555630579	0.611528669184018	0.263145388775029	0.946254293529386	0.785097592723186	0.944063835001493	0.728140841102369	0.776416837867146	0.957272473054185	0.850696094713156	0.971999627791493	0.860149199762006	0.88046493948067	0.949414098270322	0.876263285666757	0.926239298444636	0.580627037803931	0.941435855579802	0.425687435432645	0.744269933714023	0.501030403845345	0.947468279538897	0.81216244896257	0.921343169695332	0.841386147891845	0.931611553988013	0.610472639345259	0.822105479150893	0.957449240686877	0.883811019186073	0.861145952007232	0.7083054758937	0.865445590432606	0.866703448447619	0.506921305878304	0.850210473107419	0.683453852667569	0.921305725760547	0.843491617775917	0.698729579660043	0.961647395905802	0.872271569746026	0.905264422030748	0.782142491772246	0.94991108024261	0.345760182020286	0.775782640436471	0.910829299300092	0.911173001984408	0.715494686198159	0.856167697774476	0.815803624253611	0.954286808673853	0.981717408924445	0.735448961000621	0.882526447776902	0.965258413855623	0.690997346250334	0.925223477424944	0.944296749437575	0.526095195290695	0.730205748319847	0.866279424626051	0.814217457100238	0.955179175152706	0.932056531718064	0.965135026003207	0.772540788130462	0.568241943637133	0.880550671337202	0.922268837312558	0.566252099587209	0.914668433999691	0.744632885510542	0.799959772140414	0.963548953252755	0.575178542845461	0.743577800131036	0.755203053517597	0.883426818285188	0.74316793070936	0.880509674870137	0.87821424181016	0.93096240967338	0.119249655068564	0.701773232027383	0.914044228504662	0.496614813366752	0.370338675350217	0.478423691874648	0.857821238348749	0.95861327037892	0.284633185781272	0.177228734240252	0.554932082138287	0.243798677952194	0.389135854868333	0.732388939751048	0.450707231889641
PLXNB1	0.941663146607328	0.861143586986954	0.972482622548604	0.965191647059311	0.872175734080697	0.968921101481869	0.980647552796685	0.964444217330206	0.973354173749484	0.943875469465732	0.990434661547924	0.770675717080363	0.823416332369349	0.965987570039518	0.879806014113221	0.856961009789653	0.968034903140066	0.938422846906566	1	0.570446958186643	0.896026328881528	0.979637943096281	0.973386786404576	0.979236617814907	0.934247721844806	0.945798762826726	0.814233670812577	0.483075003539911	0.981884329495946	0.936040599357789	0.9694285829568	0.896745549284623	0.911061400613449	0.950373391383227	0.961109668464762	0.925685656657803	0.958115058743182	0.960193422670861	0.91130086528246	0.971466071586833	0.965278883241525	0.800310119606129	0.938100916747075	0.646175799145001	0.89395068937368	0.712800213965037	0.967448391315873	0.869218818288129	0.926497855103876	0.934334031764107	0.964270596219046	0.725514154707043	0.911075431368808	0.917003549832607	0.943842353109586	0.958762990127603	0.886957328922236	0.947059384673458	0.951681259173007	0.702181581004238	0.964255382866815	0.848951498863815	0.980111152212022	0.905731975199302	0.832699752253175	0.932384321038155	0.938344351100001	0.949539611060036	0.939551720055663	0.93575125302335	0.583829359360311	0.890132143946887	0.967485053236773	0.942901280770463	0.857082817345913	0.921026299862441	0.927731880545648	0.988338444442891	0.922632070371847	0.902350533461837	0.932250921370481	0.885662963303019	0.825937340452382	0.902538426550238	0.876502279525118	0.7269799161914	0.845797651806679	0.855093046529353	0.914085362138771	0.976130339810903	0.97119167615903	0.974746643212898	0.843481228044348	0.765410863030175	0.972447531964297	0.949939271622752	0.66108398011893	0.885949294217734	0.902715828576891	0.784371227310272	0.94974356049941	0.705575108701811	0.845472749049181	0.908108850788438	0.923576544578021	0.899201875652409	0.904631246072508	0.91720094810604	0.928779243482587	0.252935325265888	0.711743152090307	0.937198347233429	0.540784267694632	0.379723364101391	0.449352316908654	0.879517868714056	0.950812326447417	0.282306672229186	0.213138443149617	0.556117904118591	0.251100174461504	0.415590706675661	0.716747380638259	0.41645639464915
ADCY8	0.288082612621114	0.858194721966795	0.572562345283946	0.383788087330744	0.808084122027044	0.57401023872304	0.531781568563825	0.381342015392854	0.427371834362297	0.485265584902123	0.582106063324461	0.93433047065935	0.568092520245532	0.582663316428779	0.875873564875443	0.648778779590438	0.568768812003208	0.286025969202333	0.570446958186643	1	0.529681880224021	0.538650428379592	0.687795442799872	0.610034913853266	0.583989024147325	0.601926734207539	0.859449168852488	0.783972688194895	0.545950038480031	0.722220713158311	0.457208013266459	0.749190466222068	0.67496383088826	0.364315139344045	0.711138636580843	0.257639899707437	0.589222962595598	0.638049137068475	0.252427756109543	0.653168625806809	0.508357114272798	0.808055745510357	0.378149137983487	0.836530522783149	0.723171332558609	0.837194046250939	0.485833154620677	0.40073816599449	0.418863892672992	0.675205526081021	0.481585469605127	0.429072794869599	0.647401743610247	0.262235272688871	0.512709282816451	0.639368739240935	0.794394927005532	0.53147029673961	0.613994764378799	0.678410319845973	0.678186149273412	0.766621871651097	0.556868443699529	0.577844926973219	0.695225223555843	0.34523355817199	0.550484469292669	0.441121457475969	0.780379808893118	0.410832754769899	0.845266162222014	0.675388060113428	0.527284746725584	0.413892696149517	0.714266820488141	0.479022384302237	0.682474639831636	0.503204650733275	0.296470459382596	0.724103985743212	0.542850572330031	0.162813557985183	0.592434422297144	0.301357402941152	0.165247969710538	0.812986408252999	0.592860038673271	0.28568474037097	0.654203682065249	0.502695058773129	0.473616258790894	0.424701859551568	0.439828342657977	0.702745312877705	0.627568190780981	0.448728419115103	0.364272958306192	0.240605737983138	0.715696428214449	0.202677478946242	0.356660103720539	0.452561513750386	0.499976634555234	0.765495501791948	0.520465233932647	0.741142631783392	0.381019833638092	0.409701585712755	0.34483081683242	0.174816067090172	0.204554665148227	0.4153432486652	0.148172485698854	-0.0280775805208351	-0.0674129299726314	0.342445248891928	0.345799729987355	-0.100532961411589	-0.0717036248161689	0.0653897506686981	-0.107368382780909	0.0418148030085658	0.132252415094195	-0.113955592616844
S1PR1	0.844141672742834	0.763513425703964	0.867289707146896	0.872684111427807	0.774106228178917	0.840119825312124	0.851399049645644	0.866939828602618	0.851270139822007	0.784985210978302	0.913967756012103	0.720629511375804	0.828820600164011	0.886264283217543	0.772113008059513	0.854028920300137	0.867856382755097	0.840089168897163	0.896026328881528	0.529681880224021	1	0.90019122328901	0.889697045001105	0.879321139025117	0.87846958524789	0.797059282867867	0.637804427424993	0.436556430158659	0.871078392474466	0.864743439625654	0.833191015016499	0.788210605315428	0.757188137187615	0.811248361250105	0.843394132338179	0.827125501084742	0.845398499597214	0.824405677915676	0.826900723689725	0.845545561558567	0.835899788415409	0.738881524021538	0.9000519988581	0.655701760588227	0.758245122115242	0.604036473364302	0.917946387355907	0.691228455695568	0.88757122355097	0.841734023308836	0.915390690243522	0.549761006164798	0.883844427164636	0.877034002447844	0.83141640550073	0.872442036757335	0.792068905389847	0.84633422627621	0.800390083135725	0.582000520511597	0.862711245499349	0.832423645450815	0.868793500494213	0.756298582041155	0.683867404560969	0.850667156726593	0.836981782016671	0.876008339535398	0.804507477225763	0.84050956562787	0.521811083841151	0.817401225796175	0.80403986133891	0.822692059213843	0.832902414956789	0.884264706399989	0.873640748553515	0.88665398868866	0.843637697985358	0.797760931327294	0.829322638330297	0.768283920507925	0.621728128410513	0.820175373464876	0.785540336773482	0.62550595467198	0.627837931391795	0.70660531451752	0.743216387793205	0.870254256627467	0.862681790555381	0.858220844740285	0.662706958615415	0.640708355511518	0.834558807299583	0.905589266649669	0.473067524527364	0.76436860281892	0.774208821669386	0.599113162348807	0.815829005354608	0.596735469060133	0.686444669791744	0.849890098835732	0.848476766560997	0.745845901120796	0.788692019556326	0.8063250662363	0.845151380493315	0.120975999956864	0.530047457698957	0.801815559491924	0.346264025454604	0.220967237749652	0.339364320126365	0.740310550902496	0.866413751244207	0.147068566241617	0.0640515909688693	0.468570731686767	0.129393727807329	0.24988000688826	0.638886156556032	0.295957215868987
