""	SIGLEC10	LILRB1	CCR1	LILRB2	C5AR1	HLA.DPA1	CCRL2	APLP2	FPR1	LILRA1	PILRA	KCNQ3	SIRPA	CANX	TNFRSF1A	CD163	CD9	AXL	TREM2	VSIR	CD4	ADGRE2	CD86	CD81	TFRC	TLR2	ITGB2	ITGAM	PLXNB2	ITGB5	ENG	CCR5	SDC4	HAVCR2	PECAM1	CD40	THBD	ITGB1	SORL1	CADM1	TREM1	PDE1B	TNFRSF1B	TLR4	GPNMB	NECTIN2	KCNQ1	TRPM2	CD53	TMIGD3	CD74	ADORA3	ITGAL	CXCR4	CD99L2	IL6R	NRP1	SDC2	LPP	INSR	PILRB	IGF2R	LRP1	ITGAV	CD47	TNFRSF21	NOTCH2	CLEC12A	CD44	PTPRA	RXRA	CD72	SIGLEC1	LTBR	PLD1	TRAF3	TLR7	TLR6	CR1	ITGA5	TNFRSF10B	CD300LF	TNFRSF14	SCARF1	SEMA4C	PLD2	TLR1	RIPK1	UNC5B	ERAP1	ASGR1	SCARB1	TRADD	ADCY7	ITGA4	ADRB2	CXADR	TSPAN15	NOTCH1	ADGRE5	SELL	CD226	SMAP1	RACK1	TSPAN14	TSPAN17	ABCA1	RHBDF2	MCFD2	SORT1	AMFR	SLC16A1	CD33	PTGER4	JMJD6	TNFRSF12A	CD93	CD2	PTPRC	EDNRB	CD63	S1PR4	CD3D	SLC16A7	CD3G	C1QBP	CD69
SELL	-0.1014194640603	0.0224581101594943	-0.0383428667018361	0.218392271758654	-0.00612576641496664	0.14152350721773	0.0851738787873974	-0.0811679013740352	0.159093965898866	0.621981701957749	-0.0738231419481659	-0.371981407959127	-0.216692575385111	-0.148766825252378	-0.134031311483971	-0.191723129635552	-0.205530002937051	-0.25757931039834	-0.400410054095664	0.323695683920612	-0.223413360265526	0.169275009715867	-0.0521837292356156	-0.297978253140659	-0.10561595190421	-0.0622716613512851	-0.141055423839766	-0.237786306800525	-0.206043160409511	-0.39146079290171	-0.275292826987937	-0.00972870751094513	0.261348399793854	-0.133978106018787	-0.0668587537621069	0.0198131508631127	0.467023728540649	-0.153992176253538	-0.35661405413297	-0.335831374926899	0.272093966631931	-0.202946040300477	0.146660305423052	-0.0183593620248948	-0.111205347946286	-0.135214322799734	-0.274269585772769	-0.360379020724801	-0.0745969827251748	-0.259218025401413	-0.0716478378963391	-0.310449190817298	0.0697504960694623	0.368551355047405	-0.137409669896953	0.0801203604561255	-0.359943248559189	-0.0696285148899891	-0.096673134758255	0.572130356677598	-0.0654118794624653	-0.0872770997168357	-0.29945498146397	-0.351136468174579	0.0538335451464363	-0.0575834812032587	0.0463493176764952	0.533932076332166	0.256301303431467	-0.00381170022779335	0.177699950501815	-0.032714017691026	-0.270065447193055	-0.222825047553778	-0.117179646663326	0.0565704562401698	-0.354442950687323	0.0877026324301258	-0.0396310316385858	0.201975461408025	0.1250395982291	0.256614003117599	0.025581727550306	0.175162531032611	-0.198765107357025	-0.303066722151048	-0.187277632778605	-0.0807894370022206	-0.359008898565103	0.00468546879920753	0.195414997937413	-0.231523503043631	0.0533231175948684	-0.136598378676392	0.195929023347381	-0.234027712882215	-0.354914625905294	-0.26221502671963	0.0751687653187728	0.361285339509721	1	0.284218727213735	0.04691679860484	0.378413510284114	-0.0801445889204452	-0.136509266669151	-0.251038081345918	-0.284217240165236	-0.0680734621987887	-0.0790098023518024	-0.220223776387647	-0.231208553566974	-0.00318181692736136	0.104875763880855	0.184990210544549	-0.147269926690393	0.551555777875375	0.241241594873282	0.247491979328194	-0.161202026083247	-0.206810945523174	0.71170748391273	0.185484978364203	0.567029304648561	0.248381476343522	0.216613831992409	0.29695657579456
CD226	0.413568694125457	0.114135894288554	0.190769089263783	0.0360722559090634	0.0735760850314208	0.715359156563454	0.0833959215832148	0.196296854864477	0.180001519406775	-0.0503389649468039	0.198355404735129	0.00326186110533313	0.204300175931187	0.368900761608526	0.26953870080262	0.157915179600008	0.236104008248597	0.306553349682861	0.082741654253419	0.300601649780827	0.311425949490236	0.19474754002307	0.479257425460261	0.232111738424037	0.360272056073965	0.127300683870776	0.376827011242321	0.129211249190201	0.237797817528067	0.104721258227587	0.228021747296147	0.374418563702518	0.183981961620219	0.386938149423601	0.257147219193767	0.695742263970378	0.207588113274547	0.383394516273303	0.113105398812463	0.270948524650603	0.124813645587902	0.364676001016362	0.316053203722101	0.207513201699805	0.173391862569841	0.371181440017277	0.214871149492749	0.14023302117578	0.355397929794129	0.109933584395374	0.549399521618069	0.180581198855155	0.464307894998814	0.590791845023101	0.360831058870165	0.391767293297721	0.223445130438696	0.103853637912598	0.482886250092217	0.501971492491515	0.436989906679606	0.19626645325588	0.175823978631855	0.102447509945632	0.578479443412324	0.308958583530534	0.414232598568079	0.368198432099329	0.293842820683812	0.390450299387243	0.054583644527521	0.516626122631755	0.187608033417133	0.280645359801658	0.196863509655949	0.400617309294108	0.070196316455149	0.409391455974554	0.160418319371566	0.222228277063392	0.499080602784935	0.200710293072658	0.401787502651028	0.676910304457693	0.287537156889215	0.196318638462207	0.267337364343605	0.420898053557504	0.0621964789713101	0.389365043227032	0.0635920203173805	0.278413946071753	0.608007702384842	0.418282833921007	0.412917504590784	0.211751291151096	0.0847913497216772	0.301296403881576	0.414947067944633	0.388540522468982	0.284218727213735	1	0.481555841993365	0.688535342757657	0.31371125183548	0.332843587103695	0.267485722365505	0.157306501031584	0.334312887546251	0.222417325445892	0.390078109669707	0.271553343351003	0.333259167126659	0.613990716092413	0.520293050031821	0.203598057565181	0.031483715078597	0.386364649699553	0.564565583406192	0.113052279700569	0.188999414445143	0.508642426113397	0.377910405988183	0.166650304364586	0.350075026205668	0.639786821794059	0.553240273271207
SMAP1	0.675401808973671	0.594762342708116	0.638162707274652	0.412841481634795	0.60086912009006	0.501000820981309	0.515467159876161	0.743093716455621	0.591430508610536	-0.0970256732014449	0.708825204405141	0.375347769089154	0.804088341666719	0.908657724611147	0.863389818370962	0.782013884173168	0.827096575407557	0.615203034849885	0.669217267851356	0.442228777091482	0.820248988031903	0.54078893526676	0.850392245330039	0.80726909465522	0.714131571224587	0.60586327122707	0.892033757333308	0.649951260497307	0.710973497641834	0.70429101362411	0.7726740168826	0.770618769154126	0.37788853457258	0.86940223587118	0.820692258119162	0.687654457546724	0.234433308584578	0.904411412076851	0.636347124817177	0.686375358189709	0.319217890882307	0.812684505363862	0.786495732002109	0.68481148587354	0.606074403015086	0.844336013615134	0.526018002392168	0.674712279838541	0.894120433700807	0.669810213239037	0.60966775743999	0.751928332221698	0.713182542711345	0.57039514262099	0.799060528826442	0.843270252061633	0.74229728067672	0.408863908002463	0.917621949395709	0.334895907636604	0.823602621508732	0.65716807581693	0.754181329348857	0.623774753277895	0.925958346588679	0.64022612531053	0.816954337229435	0.310411357345384	0.662623933276816	0.900454065315885	0.499553545078986	0.839380064336571	0.593999967447467	0.757224422371128	0.702014187468878	0.834941296953614	0.575378804957212	0.774176291541998	0.457860671914627	0.685773637600034	0.6362967395043	0.541151367178747	0.822847666384802	0.561488531893293	0.623229863012996	0.64745275763567	0.763069436223166	0.869588071601325	0.455298998943872	0.834726862834491	0.378639165741932	0.766995633772348	0.872321066181047	0.76697675228112	0.678148042680943	0.668655452688308	0.500759407001001	0.719548727681977	0.690900007076298	0.59562284341134	0.04691679860484	0.481555841993365	1	0.81236997608818	0.885081164256376	0.802038097982217	0.750354422497007	0.662314099466334	0.839113011207929	0.832992124190674	0.848708600518999	0.764564680478975	0.845555127468998	0.702062909886085	0.783946670531765	0.680885413864873	0.00426538985744087	0.422831687023265	0.794418422645381	0.437141081239399	0.779156464344188	0.321843109698031	0.425509407601073	0.330317240912791	0.403128523532992	0.809977475521498	0.48658458266292
RACK1	0.637627541370067	0.535722187695326	0.423966486584808	0.503532865990861	0.465865285872984	0.720322183566284	0.459063305440477	0.498261509180926	0.644513773564508	0.201514660112985	0.535508267601204	0.180810748547694	0.522514923401632	0.690225294366178	0.665873859229104	0.515101039972386	0.545365452151052	0.496978769670599	0.372083913435664	0.646362092698508	0.584190098028955	0.60569798543232	0.792150677246321	0.536764072523985	0.529745814585085	0.516285546957548	0.705783214718407	0.480708846478568	0.555758872314894	0.381086101580524	0.556734900636756	0.689321938029458	0.427057113919927	0.699434603745316	0.607665504037252	0.746086654179648	0.427872514280365	0.689763328898991	0.398775862521218	0.437007080722145	0.450022296373504	0.561540231369367	0.726633810264741	0.46948358032498	0.350269643755223	0.735102070768341	0.399452869692444	0.40596857388265	0.744134702232963	0.38371202312926	0.65610260986014	0.477202149360197	0.676505593124184	0.814796577526305	0.553204761795054	0.72929918239965	0.394409933800486	0.24961405663416	0.704252900276087	0.6346959153634	0.680592637974482	0.416525728556858	0.420521590860012	0.362420644235874	0.856227587991107	0.443548244638503	0.690822913945826	0.576045662774482	0.645109070975186	0.739742951170509	0.433642405547375	0.69071437939639	0.260247864358643	0.556898826511116	0.459436026437135	0.75421551846149	0.356263172746519	0.720820181579317	0.268044208785578	0.637426173715639	0.75109817932036	0.495711092416461	0.65938699162759	0.706987986876036	0.566644723655038	0.467442118264688	0.606908311276998	0.686383932808199	0.26983314477458	0.728975154083155	0.396379087526265	0.466284223298977	0.852148540708403	0.651731334932479	0.716822188708165	0.507944596118409	0.256328293992171	0.503856405724015	0.661107861405576	0.708311593464522	0.378413510284114	0.688535342757657	0.81236997608818	1	0.667025340175593	0.652031265253614	0.440885182487475	0.467222679703988	0.62887014332685	0.565719642902182	0.55478142078054	0.530308060011199	0.723740956597269	0.785930110753372	0.817782480799492	0.436179604515504	0.298993090692082	0.457934896123352	0.84833247220149	0.277078489826634	0.50700671273469	0.676254305854937	0.43690982107602	0.435823863720084	0.431671557410295	0.931253577825858	0.623510178133424
TSPAN14	0.594208861719012	0.650763377628763	0.779397894145734	0.533148504218269	0.785978463571269	0.286720405143849	0.683750758141257	0.830974731128304	0.582451964945201	-0.0466776167686376	0.824085092247852	0.354967433084345	0.918549752510997	0.935873771923021	0.902321167511092	0.924597287028538	0.878094783707822	0.570494699742147	0.712417771215923	0.294090561486591	0.819186461428047	0.517947886933376	0.796523536248835	0.834637001118663	0.8304689531997	0.66591336909937	0.880957557780581	0.752588285143607	0.707910493061449	0.725540810476663	0.805970550330189	0.754351976471126	0.524043185338368	0.873648928326047	0.906477792795684	0.529993750772416	0.286521575385266	0.915219416005031	0.667363675494367	0.690107179234221	0.395686214094127	0.851520462971777	0.810185141425466	0.885300374801669	0.706271886987827	0.775322137478402	0.492048781880471	0.726084626829232	0.890342860967715	0.748601142023688	0.46190839383892	0.808708403181322	0.655556415590458	0.403119706062252	0.812744021296922	0.87987763160682	0.823782514821458	0.456586122946261	0.894257220923337	0.155207744826532	0.723346322794254	0.758912387981583	0.879037308098143	0.642457143050182	0.844100615595654	0.754755040652667	0.851457684076611	0.237979990312113	0.762945216884688	0.888623702387331	0.687038345331484	0.831084286143082	0.739894499178369	0.785666500852538	0.851525818899597	0.857167042700944	0.588557161573852	0.801574382065727	0.575668377596829	0.717009566110462	0.539977896871187	0.649943333374525	0.86096356221172	0.419297496455852	0.538823454859302	0.649765894590303	0.740095188631471	0.84196459092233	0.436839391618574	0.808284441680146	0.5378515476591	0.852012838424174	0.769065896729842	0.725902592400696	0.564970659701017	0.647994439013727	0.471405425232468	0.664356417645379	0.600023120540639	0.550549731281194	-0.0801445889204452	0.31371125183548	0.885081164256376	0.667025340175593	1	0.85639402357394	0.882110371079127	0.648178342389289	0.857552934652749	0.839212041898326	0.864488808663745	0.74382087829465	0.855554503609756	0.527586554555468	0.681038817725618	0.547800809219022	0.0162576177052592	0.29274381137216	0.67300909265134	0.599426356375558	0.834179521074155	0.147342636683492	0.303485639564603	0.31861279697654	0.290859174253714	0.648462671625712	0.285638255669397
TSPAN17	0.701758694719088	0.681798496031925	0.612490634819948	0.499324350077907	0.641079448478228	0.411882294295196	0.529478894962266	0.666045896087396	0.619702799945071	-0.126898593594771	0.659438933972905	0.477629188320059	0.810339686155222	0.888017707988033	0.884764043120126	0.858191094349236	0.76020055834298	0.685836408596024	0.758406910169804	0.413867863135368	0.824992519820378	0.542939659097119	0.793397810168462	0.841403869366169	0.687763187287419	0.682154001992305	0.844030228502167	0.775756284325762	0.772693456348445	0.759521254074198	0.850812378194224	0.689075104002047	0.309133100850286	0.853463143740383	0.838754262390957	0.616494719602626	0.152994541839259	0.865467516832592	0.74590767246402	0.76593091147618	0.244459906543955	0.7787541369609	0.733960976607686	0.733448472710942	0.526506306225935	0.760658389177348	0.63599357469803	0.785575662523058	0.877983430554087	0.655261982250496	0.598032900104311	0.823392237461264	0.696608212904686	0.386330995268227	0.725762582734594	0.800670828395591	0.794621830949415	0.280439695409477	0.833483608813534	0.0444071304277991	0.693662795814808	0.576626857936919	0.784769038066821	0.726089209702412	0.784498137317801	0.568658691865824	0.716291965422126	0.289896347874611	0.584774064364487	0.823450935107553	0.573158099129117	0.736270494516053	0.608433938700343	0.827020475926427	0.704574475982347	0.79734038059663	0.685561830851908	0.732395166114297	0.383788103280968	0.611373748575472	0.621173601153524	0.446090499622026	0.699415205439343	0.499908171489678	0.652698420900148	0.703375243669809	0.758671955526005	0.824442000910421	0.560659518883316	0.814813297748135	0.402636312982768	0.758993716122982	0.758153891103405	0.783404745446526	0.591190978949284	0.708704533579969	0.577113786290696	0.745211028682727	0.628886431289932	0.504751343412381	-0.136509266669151	0.332843587103695	0.802038097982217	0.652031265253614	0.85639402357394	1	0.748779970950848	0.712518638872467	0.739765886033418	0.700183448775953	0.774964915961152	0.781380361075845	0.854154208507229	0.570154822124113	0.678657360451308	0.504591694122136	0.0263879272052629	0.24525183297848	0.665658564111523	0.49833225748676	0.722968513858879	0.09171541711286	0.278852952300897	0.248929183335928	0.233856626019329	0.699721071697336	0.264187757083707
ABCA1	0.372521256746945	0.347366913240094	0.877076966061817	0.236362007357636	0.70549023433052	0.114120439308177	0.634576259262776	0.920765877928148	0.247394203077539	-0.254907478858666	0.86073042387617	0.196091117407151	0.939380832072064	0.864239498493021	0.7754342171695	0.846697207435344	0.899133792910542	0.414024874107356	0.656221448355666	-0.0634365976743436	0.716138874169958	0.152430428346014	0.649614838553473	0.791227731394915	0.880745288436368	0.366491108420282	0.820330227832004	0.578908936001061	0.501522330739874	0.687597421930127	0.670287853257829	0.631046354881902	0.520795310885185	0.801418133648178	0.786585300027017	0.458654352501516	0.144909283343134	0.850516037465713	0.514097173563911	0.621574634572942	0.297616024639083	0.889763813956563	0.526198834502627	0.858761420017258	0.886153700951519	0.601838673544897	0.320487898863082	0.638660508938379	0.745036530616394	0.886779211351519	0.28677968519519	0.748130800781716	0.41965547526215	0.0946725609799981	0.892984173174642	0.708867874824399	0.869872800108662	0.68335299679196	0.807395819273185	-0.0205358838707276	0.556582512544756	0.898088699559155	0.960589174484578	0.492117297900841	0.746480025758539	0.890289933120466	0.871537297326255	-0.0888321897850488	0.611816740146215	0.708843336198487	0.554790146596706	0.844619790281712	0.908013028185453	0.681583530970098	0.926647350869566	0.684244709775015	0.430385295622727	0.636519297114146	0.792174809362193	0.654653587369319	0.259500344460361	0.676689550182076	0.894403898950886	0.242013709920597	0.351457214691068	0.502743127589103	0.552549625812436	0.716798929456536	0.266607134391642	0.711065185999856	0.518780736892879	0.929000776205264	0.636404775688893	0.552098588721043	0.224327361876109	0.452897303270637	0.324847099940909	0.574803395357666	0.336219137350644	0.198684181860923	-0.251038081345918	0.267485722365505	0.750354422497007	0.440885182487475	0.882110371079127	0.748779970950848	1	0.464304261908176	0.907898061726124	0.835372998223863	0.884014042437417	0.616108165575615	0.72737905099103	0.273377761526189	0.40658355227243	0.461921330823739	-0.265237629859769	0.110825990941909	0.366237617453196	0.681269481814608	0.915727850306424	-0.112701073885333	0.128980817957219	0.0418490396169851	0.117506620973764	0.420311183595581	0.0344522788386475
RHBDF2	0.868768545267176	0.791509338168112	0.248522543031429	0.435572936005448	0.435379449457779	0.523897039458302	0.1635727205096	0.34374129348827	0.755338276481567	-0.288099055472195	0.364235702296215	0.894245461507327	0.609307406707504	0.762535036956444	0.820260770602107	0.76240870961411	0.592377962611788	0.872278338241674	0.869017010049029	0.61157288032835	0.876586803984022	0.720128536105001	0.781127516514676	0.810544712841204	0.379647319679308	0.850343706368402	0.778611484483451	0.864163638297951	0.927444538347131	0.882355699871775	0.873428946219213	0.59773842088584	-0.179339315661697	0.764621857970559	0.677697606239152	0.509701094402449	-0.136509794961505	0.739964863210829	0.949986915378867	0.870109569160483	-0.0258785711823166	0.604161332179592	0.717676888277369	0.431631973500166	0.157343148355601	0.800655424024546	0.904446711703292	0.882884992570931	0.830577715025297	0.442048972407559	0.783488320423789	0.827093349145619	0.680323717775619	0.422067758654959	0.486198816086584	0.744264420983345	0.717536836802166	-0.0505989385811529	0.73575370888158	-0.114965083288699	0.732671404090923	0.202550137069862	0.557185257882856	0.932831157746238	0.577799762910144	0.157261812868231	0.379199121085853	0.278434454723803	0.268995531034193	0.747504359683582	0.338637257165541	0.513681640177411	0.314012564288124	0.854967098665893	0.381399429706457	0.632443415868074	0.92668718484966	0.629426701924915	-0.0480920154285982	0.332165193509166	0.74579404168342	0.00879904945624497	0.340106125868748	0.514848089068429	0.867106882160579	0.90244675201523	0.919640950156588	0.783718127220407	0.919980495623492	0.677692198406985	0.00973405386089413	0.549977478053028	0.676907700871497	0.899087825818879	0.746851808654802	0.92666436504054	0.876877952092775	0.82193700285954	0.731902719877085	0.534048433127673	-0.284217240165236	0.157306501031584	0.662314099466334	0.467222679703988	0.648178342389289	0.712518638872467	0.464304261908176	1	0.450637891873201	0.530638373878077	0.65096098230227	0.853331229265407	0.776819863891095	0.71458041121186	0.646787571080571	0.546157069628296	-0.0434489177247712	0.164042004590458	0.717047909531329	0.0830351397250989	0.491392498037648	-0.0529122116716175	0.213939455222266	0.0722210833182888	0.137954780289509	0.653281651995386	0.288733430008157
MCFD2	0.398810758004096	0.332788109453136	0.834553579244963	0.2648860328932	0.658459347055626	0.240303620078047	0.63846085746293	0.955061141668116	0.320762477457717	-0.154883139116689	0.868273598775035	0.139244989542499	0.913108148756925	0.875838307656682	0.780398641736475	0.778070424128297	0.912275750157331	0.387486328315028	0.603037489078504	0.0882366294223693	0.6925093970368	0.219308029355102	0.716485962186948	0.779843267905543	0.809410734516311	0.332960445890496	0.867765285397349	0.504984899800634	0.48236678563912	0.648823391409295	0.639238806358178	0.654986202085652	0.557581675864005	0.826007422078997	0.755879697460481	0.568233693330611	0.224329184019508	0.871175234305554	0.446773760061785	0.564635923273632	0.390380268982011	0.86527733192919	0.549772050908615	0.752431739531936	0.891911273322512	0.690764700347695	0.295100238058058	0.571202403015453	0.7999487049328	0.88061964173154	0.350668871489965	0.693327666510122	0.453902847667657	0.237282367233378	0.885799913354303	0.712038527486737	0.769827405439222	0.741093726222489	0.814808636185446	0.192591593121601	0.598719024581865	0.917986233424537	0.898275410867883	0.42475278548939	0.850699950781859	0.866228360378211	0.937993172895204	0.0101651265796092	0.645969984663915	0.747411622555465	0.519546338153778	0.892033640094597	0.790958067978046	0.652042816970945	0.882790658183093	0.711107018108209	0.387743261159231	0.653702603257592	0.779491206784299	0.751719092369439	0.347622798672147	0.751014059682219	0.935382647450212	0.354846963747682	0.391877833145156	0.472420863021228	0.563075120978526	0.727148559819084	0.209624361492196	0.788850854893271	0.545799707597028	0.879253223265854	0.737888821774969	0.551455878401652	0.300914685758023	0.427984444260466	0.265128439739849	0.588266967436863	0.378608161246484	0.284186681404807	-0.0680734621987887	0.334312887546251	0.839113011207929	0.62887014332685	0.857552934652749	0.739765886033418	0.907898061726124	0.450637891873201	1	0.913266310392451	0.858135562399784	0.592422087695001	0.766700281329086	0.370004382850568	0.477040401091654	0.549738808389192	-0.158627629428004	0.193792810440152	0.469058685953762	0.621286113703518	0.953553411147226	0.0992005779790495	0.189121926757645	0.140608879568562	0.198482989195852	0.587613711977804	0.152555963204669
SORT1	0.438793269831544	0.393852954221356	0.73583743914569	0.272182739602249	0.605997225353986	0.225156037904594	0.578211940922689	0.896438751276292	0.381885559147982	-0.165501751834795	0.825259873427654	0.261608648290332	0.894457092174271	0.8621531683078	0.797785480745481	0.781231577519483	0.922472750091202	0.444335232403175	0.665144543732429	0.146860285903227	0.72751673535447	0.29658282962231	0.707446518466174	0.791148729160436	0.704832846123805	0.423305345487024	0.856137070308144	0.546760025768298	0.547728871807939	0.689207748356841	0.661967047888583	0.620843233307573	0.438511937750626	0.819589051530517	0.756711735565489	0.519605383304059	0.150502049149939	0.860617029672977	0.527749801259222	0.614462038191299	0.306486302152413	0.812310101980997	0.586098057941023	0.7106825319293	0.816429850793956	0.688813918815974	0.358179692327925	0.612281503319441	0.796433428965043	0.828799205268878	0.371896752278724	0.719666216635953	0.466126232371439	0.27447306509064	0.830548175376901	0.725781550534082	0.749988463446099	0.619335671445086	0.819263721100706	0.172790588657588	0.638632176762499	0.849871139721781	0.855824886515717	0.518931933104563	0.801060589226148	0.740796264915589	0.879167003142619	0.0660061552336279	0.579681349490819	0.787819170495148	0.490404469178557	0.82831120328238	0.726490991667617	0.68700264714168	0.801610105675774	0.685899126862883	0.470631080742514	0.645001595865659	0.644342643857378	0.700705615833906	0.381424999135254	0.671677646864097	0.866184177525217	0.313454831149326	0.432045734590199	0.56115053883997	0.632465805291588	0.725595461554851	0.30685636610626	0.787523208584835	0.409688309254522	0.854756715630505	0.687553821016262	0.583917691033571	0.375066061872848	0.484577374963703	0.381608015926303	0.607307931298976	0.454817759381755	0.346839549145251	-0.0790098023518024	0.222417325445892	0.832992124190674	0.565719642902182	0.839212041898326	0.700183448775953	0.835372998223863	0.530638373878077	0.913266310392451	1	0.841621525594567	0.63818207986613	0.750835524269249	0.394756803878374	0.506273104132774	0.66187521658398	-0.163104267013523	0.192307969071327	0.507601820061481	0.509031824765174	0.918549692193727	0.0735298464817173	0.179856331288999	0.165108659672068	0.197718613344906	0.572080187812613	0.16865910754244
AMFR	0.580011739981424	0.447100333620169	0.693392218978586	0.219604141896833	0.558797521536213	0.34795125067116	0.414382456694207	0.789772405926768	0.375761747183635	-0.355263969192687	0.720239191084795	0.417984831285302	0.870480983059629	0.907427578507667	0.844286199789304	0.826123861836868	0.882256190345084	0.602431265535306	0.75108884797838	0.168289052329681	0.840574251588918	0.311016451716004	0.774672539240079	0.856945244388703	0.753792243846539	0.496759517977251	0.881672134438938	0.642528144912593	0.674498955807913	0.791345663729553	0.776271841335823	0.669223834455946	0.274275218873414	0.847188268296856	0.800369687688903	0.618660435196175	0.00421189130494007	0.911981686658579	0.67278906127184	0.770758349761031	0.12907611727268	0.851873792159356	0.620538733779991	0.736921266172911	0.720956711698463	0.74723960620687	0.525000437088018	0.743393541274532	0.832534941568901	0.763832076317951	0.533569168036605	0.824231892138176	0.602046832075154	0.286279404063529	0.875354597998916	0.759432974186912	0.888860371385587	0.470366885831732	0.908187643216308	0.081683144774015	0.74146020940584	0.734761287758193	0.89442429012336	0.662660514399628	0.826364779730782	0.7149438436735	0.806960702350325	0.0466354036478442	0.507882512336966	0.82169278111324	0.440642555295905	0.857289081476774	0.781884712177097	0.781686009033557	0.777398587217436	0.726442161800725	0.610272093690355	0.651414937085412	0.573992305780664	0.566559861080585	0.463050078995897	0.494385858904031	0.810935075026293	0.42450944826038	0.561617273173093	0.648592923603882	0.705402955419629	0.82359103692134	0.486382659968643	0.775478153109411	0.291734138282025	0.88457477168185	0.77533067138205	0.725585999898173	0.46464076357419	0.62224748614552	0.545458961676456	0.744956124711053	0.573675248175125	0.356566686481456	-0.220223776387647	0.390078109669707	0.848708600518999	0.55478142078054	0.864488808663745	0.774964915961152	0.884014042437417	0.65096098230227	0.858135562399784	0.841621525594567	1	0.781540014768037	0.800641371859629	0.513874449386064	0.577740555909459	0.652149915975362	-0.280261555183962	0.258919834531718	0.579296524475664	0.504062262688576	0.840328018206688	-0.026398054493787	0.282749605125441	0.105259652542583	0.246281361885619	0.598687032432506	0.249437895364949
SLC16A1	0.76576510470931	0.720272892592341	0.413623213853296	0.387811236098506	0.502649725798988	0.423870225368115	0.238572915218651	0.496680524598585	0.606483704781505	-0.291321543748272	0.452247396952181	0.746844849685549	0.692743559017691	0.831613851821822	0.850480567196804	0.793823329333422	0.670422559276979	0.758959364138002	0.815246920947281	0.475752523945926	0.867516817051636	0.603124279872063	0.750560326225956	0.813563663451129	0.526136105077897	0.768044816164395	0.796631207559824	0.803793481792964	0.887901952555923	0.851171139474849	0.877652513453228	0.624624713724235	-0.0181485745040826	0.797425957108648	0.780846207595845	0.554349133498605	-0.0389076588677606	0.858252672904269	0.866707827142954	0.856975803992602	0.0118318265201182	0.734107474515002	0.749788174632283	0.551270447793032	0.315041315831384	0.760916646048448	0.783967105441858	0.844519493950601	0.823969843342993	0.526200929150218	0.668207095490984	0.823602417293195	0.745860223429118	0.38831057824701	0.666035503114568	0.783184764606297	0.805228604061518	0.101874906960445	0.854753337653826	-0.0461687468350217	0.83586421710246	0.379174669072091	0.665154925234621	0.890017229223636	0.718907107838748	0.334156042991513	0.527947644783415	0.238973575800998	0.410108963419237	0.859056937159394	0.446830071677362	0.61000603698371	0.461459317875433	0.826839243120404	0.528426409855523	0.725713991883669	0.827715730547831	0.677763230776868	0.126003408895517	0.449360883927489	0.678756004480667	0.13620552464626	0.510789311794421	0.458662055578182	0.754706481156677	0.811924563139847	0.865843890198953	0.853969316917486	0.790609503166734	0.764411148646284	0.108100649039373	0.659182225706056	0.729974772135702	0.847407242768978	0.717264936260082	0.845950163096646	0.814939310329479	0.833775131438596	0.756768084603863	0.576773069289748	-0.231208553566974	0.271553343351003	0.764564680478975	0.530308060011199	0.74382087829465	0.781380361075845	0.616108165575615	0.853331229265407	0.592422087695001	0.63818207986613	0.781540014768037	1	0.787501906069443	0.642660454665675	0.688984860498907	0.704594611270963	-0.0737418502513569	0.364419589072852	0.729343730799005	0.313042625368487	0.58843080788968	0.0219868970425513	0.409745059824301	0.242925641661094	0.345792584216343	0.672222292041161	0.384842680360804
