""	CD74	PLXNB2	SORL1	CMKLR1	CD93	FPR1	TNFRSF21	APLP2	LRP1	NRP1	PTPRJ	STAB1	HLA.DPB1	NCL	ITGB1	NOTCH2	CXCR4	ENG	TLR2	ACKR3	TSPAN15	ITGAV	EPHB2	SIRPA	SDC3	LAMP1	TNFRSF10D	ITGB5	CD163	C5AR1	FPR3	NRP2	TLR4	ITGAM	RXRA	MERTK	INSR	CD44	TREM1	ABCA1	TLR7	TLR1	KCNQ3	HAVCR2	ADCY7	ITGA9	KCNQ1	LY96	MS4A4A	PILRA	VSIR	ITGA5	ACTR2	ST14	NCSTN	PDE1B	CSF3R	CCR1	SDC2	RHBDF2	LRP10	CD33	CD46	PLAUR	BMPR2	ERAP1	PECAM1	CD63	ITGA4	CD81	SIGLEC10	IL6R	SORT1	DIP2A	PTPRA	SIGLEC9	NETO2	CSF2RA	TNFRSF14	CCR2	AXL	NECTIN2	STX3	TREM2	AMFR	MILR1	KCNN4	ITGA6	LILRB3	LILRB2	STX4	RPSA	CCR5	PLD2	SCARF1	UNC5B	THBD	ADORA3	JAML	ACVR1B	SIGLEC7	SIGLEC8	ASGR1	CD47	PTPRC	CLEC2D	CADM1	PLXNA1	MCFD2	CD99L2	NOTCH1	FZD5	C5AR2	GPR84	ACVR1	ACVR2A	P2RY12	PLXNA3	LILRB1	TNFRSF11B	PILRB	SCARB1	RYR1	ANTXR1	GPNMB	TLR6	ITGAX	ATP5F1B	TRADD	EDNRB	RACK1	CD69	C3AR1	JMJD6	TSPAN14	SLC16A7	TSPAN17	CANX	CD82	SPN	TNFRSF1B	ADGRE2	SMAP1	TFRC	TNFRSF10A	CD9	TNFRSF1A	PTGER4	RIPK1	LPP	TNFRSF12A	SLC16A1	TNFRSF10B	CD4	ADGRE5	C1QBP
GPNMB	0.203407100586547	0.384362129967173	0.187837785635266	0.516099084390836	0.1411577199172	0.240413966004886	0.626901926922657	0.457122998586765	0.566955362176619	0.50714043075153	0.198636301881538	0.237259130599032	0.112694022825257	0.156828154154807	0.378826126134055	0.514282846762804	0.489932365726385	0.381116149872419	0.536336005284182	0.457143173354503	0.180372396222293	0.319015084474184	0.504393135835504	0.381259847555959	0.56239051811062	0.545629385078547	0.22767689631113	0.651165263433146	0.443558781888742	0.615051945501141	0.315004801882651	0.63778962652369	0.541779819761523	0.278750637008805	0.589764450277971	0.49602434258608	0.184797799694753	0.556655155410012	0.576959162604748	0.860665737762724	0.119524968071642	0.372814476272487	0.383415124992271	0.398997153976268	0.195503481205448	0.179608477676148	0.203976319954275	0.410278506277555	0.19950707508462	0.45963224767354	0.145712649538997	0.343386657355322	0.238180691591005	0.431126671104684	0.308523643580843	0.377797893740763	0.193839127532495	0.348429318355125	0.680768981443509	0.269875495783779	0.302427860085576	0.100022088204811	0.322380473729722	0.499150475956995	0.324245525370251	0.224331841291772	0.324474252323444	0.432305640505946	0.256567388253462	0.222957072370618	0.0314114438642127	0.335849790815221	0.294767989553383	0.426326430583685	0.283484142686015	0.12919658954683	0.137404951901377	0.374732372907362	0.768419362351511	-0.212607863431568	0.372963060213315	0.283826603927826	0.565615748883718	0.307621874631316	0.413425136480313	0.206791648421133	0.0729734470374527	0.1566054897374	0.55536148933343	0.270045471946162	0.188949083579557	0.0218940906975451	0.116858051583886	0.471968011676972	0.238135894990152	0.30276233683642	0.37738357009647	0.269830875759726	0.0585544124426115	0.607575211188691	0.521919727846989	0.042751234391578	0.108959711456554	0.361566652169386	0.315645638343818	0.397333948461895	0.536999162838139	0.50634597856027	0.376218630945397	0.292829910386263	0.253214298593655	0.137914555482059	0.730131808241687	0.144187597188935	0.574530858974972	0.34488559900022	0.138125447895706	0.639628208701044	0.286224880851722	-0.00212158389262019	0.179120942648639	0.445847497685106	0.152461429398914	0.206408752966368	1	0.460481214274637	0.91030937522246	0.141678857852009	0.149031330376654	0.670193870398286	0.104867241749041	-0.0902236669632638	0.292298271388508	0.205657893567165	0.392907303559061	0.0539658474858714	0.298348590335601	0.436304622452549	0.767608263296834	0.201421935130113	0.516432489334918	0.4716425188906	0.281399502913427	0.335590887751762	0.196789567782505	0.595765391616348	0.314313852719907	0.278900555425078	0.282504956492602	0.491069038515439	0.0743339499054844	0.0702682737860621	0.270948108278106	0.296966277552622	0.168215156135872	-0.00760290674912306
TLR6	0.876680095334748	0.895500072166014	0.822761161247018	0.764371620240516	0.881759089692806	0.854214304402147	0.784240825327756	0.903893297067098	0.903000165963813	0.849962789683799	0.912300503629539	0.883954398380614	0.726282281116523	0.753454785705022	0.889447556335201	0.814729869350908	0.809477139382221	0.894654224160948	0.929702498578651	0.728008585146407	0.805856859211219	0.935203598765519	0.871890794044236	0.934215499419947	0.771387290750823	0.938937561626932	0.799720846920422	0.898536037631902	0.943736198641539	0.815091428598427	0.903147570503395	0.694504812815915	0.932630723408426	0.904496910942856	0.885675704987147	0.941133934100641	0.409532994354335	0.769928935710072	0.720792047578467	0.695770795103886	0.867578806671078	0.923194042371622	0.915957394817678	0.915608301873419	0.87427561872992	0.824029293509963	0.881566131217236	0.803081566533104	0.835455924341759	0.789754866445384	0.770014244755597	0.845535254427968	0.860837844969096	0.860226164884517	0.808013078512124	0.895412179820309	0.842810378826924	0.805791035873629	0.306002141680487	0.890491922942088	0.851102240221102	0.797512739880328	0.816777277033138	0.812218398101545	0.904249196591421	0.860875321192772	0.753288613696515	0.788347298976831	0.864274757593967	0.814776995233528	0.79986494193123	0.883872548550246	0.841502416326744	0.813697306187327	0.735207344503177	0.801373715377743	0.696197510822888	0.861750795406423	0.698208521876768	0.441338132498191	0.842117014216913	0.794034894224822	0.814798464059392	0.888978966447276	0.849825159347717	0.757313236777119	0.631190415510384	0.53878185763941	0.806098009653394	0.812660927192369	0.716745557399238	0.578925908037727	0.712692676743504	0.850647654611578	0.809039831291993	0.872450375227908	0.732466336787595	0.894129700984918	0.697112031663297	0.839973572107879	0.837620297835064	0.77689393059493	0.709413190862848	0.754760409975876	0.898411423357753	0.71507216595551	0.832301413103969	0.876454322857797	0.756018532714344	0.810014323477896	0.720783267906712	0.674050810930933	0.410424842526993	0.801678338931266	0.786021291896333	0.653232703304086	0.759090864269038	0.534725541078173	0.898444967490091	0.615815824431866	0.599302618764821	0.742286254677919	0.781347323323768	0.552501532646163	0.460481214274637	1	0.651079484312862	0.763089989918179	0.654903917241558	0.579178543419758	0.661850517555627	0.490241305985864	0.887997730912382	0.689679816759244	0.931141735399683	0.618424468789867	0.82551066249345	0.912154804266624	0.74707328818084	0.6398278752068	0.92111218122465	0.933587982641814	0.791092310154589	0.558215358281283	0.79535114746431	0.711485184045819	0.857662539690189	0.815037589530671	0.727144909869125	0.864148145345847	0.38220096734703	0.121843043525983	0.615530307138071	0.905835460276004	0.603467721632263	0.515481400643705
ITGAX	0.431294599555631	0.556772357206872	0.402514737725033	0.637282839819587	0.361235567553274	0.446263014147562	0.745740800856938	0.656562548475002	0.739087808188982	0.641309604928416	0.408226942778341	0.426446532121584	0.341527333594585	0.364530273013897	0.596536108514364	0.659510581211291	0.663939902118117	0.607363465665895	0.710836391031225	0.634570117896302	0.380780362749494	0.560577681825654	0.638599655656128	0.590157972572922	0.705034274314197	0.714735146853346	0.467456678944204	0.782448578482405	0.640927307324323	0.760959324215553	0.53195131103697	0.770333675174871	0.722533576548542	0.489836213970081	0.730391143831967	0.703771203919401	0.395630473106519	0.731288038149794	0.720566895661483	0.913761328061529	0.337784329283278	0.586774794527924	0.614314986513184	0.585698166023194	0.39185639523168	0.363355258961757	0.413583267753989	0.555796747444741	0.381711054139986	0.622694995526637	0.33146611071045	0.548471527684639	0.450469335804456	0.571264926879701	0.506549276779983	0.563076728759882	0.441378284275721	0.461847144102101	0.688263185109061	0.461758329582403	0.539043478888924	0.294225245289265	0.555933288691154	0.676932347198473	0.553958022721931	0.397813863431694	0.56487835965608	0.581311732461809	0.478226533978036	0.416072632344823	0.273098466400419	0.524861728107156	0.525248296939196	0.653909729960017	0.489296637225434	0.33136927122599	0.319827052917624	0.578277105095069	0.82983087529864	-0.038527228504795	0.556000908446219	0.482251743137071	0.755457866965336	0.512512118636984	0.589462050930346	0.334577459662497	0.242786996941005	0.372843629504984	0.715616257270442	0.466008066104058	0.445693333816859	0.196789942331998	0.345247988843912	0.655046919565938	0.457858320984787	0.517606652014299	0.563212950498824	0.470383527253022	0.272648348552122	0.76820856266089	0.635260266951706	0.261264799645989	0.28979693934916	0.541543502380208	0.530797507123854	0.533581572236768	0.706654653770588	0.705022153111272	0.574633665779378	0.508723921289769	0.461911826845411	0.360361234282469	0.72055481003369	0.391673707795584	0.74566226437363	0.461391625446783	0.29224737651355	0.745995640025633	0.487907440348076	0.217886056299628	0.400216738845653	0.587556612853177	0.27966965217647	0.400304824517915	0.91030937522246	0.651079484312862	1	0.330199389934612	0.343478077291265	0.736139140148868	0.298845647470852	0.126216827727253	0.488537192783947	0.405159915953187	0.607915159976938	0.281357124155643	0.473185042748361	0.620038889567029	0.836332911388656	0.344926543535404	0.718515229962618	0.676961758533581	0.490473979521814	0.498631727721863	0.39168187447365	0.741897260446278	0.506541590859094	0.50990859824815	0.446951383321655	0.672639504510927	0.216976768320347	0.173203486997056	0.457704614667865	0.484098352612974	0.384035771087549	0.153264078357733
ATP5F1B	0.86851165383853	0.923238247476782	0.78843409131034	0.404789538587646	0.889043528677086	0.942760413890901	0.693407278447246	0.87942718718019	0.760433093202542	0.718144169169686	0.864700971713396	0.840633539152196	0.835594858460597	0.939751715634769	0.914511975594416	0.80210650658075	0.712827971342227	0.878966685180147	0.801166927772657	0.689078866812552	0.908930408315511	0.853670590266093	0.789830085852709	0.904387600561204	0.547511079728661	0.826945051012435	0.857864206487175	0.748700438719601	0.821136146954964	0.664523747293425	0.876277543597535	0.540663524656144	0.717605477711055	0.908300264616356	0.796341956344336	0.688555305374734	0.357948775734987	0.782645933780062	0.694888773832143	0.397582068980369	0.833165363103225	0.780285293771694	0.751910532962215	0.911008263179982	0.875770432019208	0.703501165433383	0.885882797338516	0.873097071223043	0.920953873513507	0.663665106100576	0.897389507258542	0.911966517495821	0.960003209507017	0.902424603298425	0.903224543810929	0.769530701397027	0.759281862435637	0.866311893076277	0.315224425946003	0.863890528441647	0.877524490344172	0.929463330244715	0.795297724712258	0.838955632838565	0.778269141528739	0.865867259717018	0.595738536442775	0.920170361111783	0.911325364644442	0.937608954726985	0.907856734191662	0.882547506641691	0.811665343516417	0.70698369019557	0.813193253700176	0.947303946987334	0.863917264989861	0.775577413491905	0.526198129544404	0.802262150005571	0.742479563037001	0.953044306309709	0.745862947549304	0.864038365270623	0.80402276037622	0.826612014920375	0.915037795517573	0.495398696386467	0.737680049512595	0.818293653589494	0.813988823035809	0.940777884356639	0.828918538364863	0.745737255803348	0.848225866131028	0.80880951799411	0.823314010315784	0.843087374608242	0.869022966899975	0.715689198464905	0.745156035671785	0.705500785678951	0.902183075311791	0.826540164926731	0.924155639475446	0.438503318462272	0.649587963971917	0.758153489791398	0.843958080730577	0.85784831648995	0.718969558660716	0.775157811022742	0.183443438818053	0.823972563514319	0.706720232485246	0.75285295572587	0.73759787226003	0.413594672420293	0.876618426782691	0.866059775117341	0.516508693541009	0.670058926465905	0.72514488923667	0.638111872850409	0.141678857852009	0.763089989918179	0.330199389934612	1	0.828156720489844	0.461092350838963	0.94763888044803	0.667531440025675	0.886302972274281	0.892783237204016	0.795470421388261	0.697906806525423	0.888779403633914	0.910559645007168	0.623525714834744	0.802881386297983	0.777388969078437	0.807249504377707	0.921169970687147	0.672783759336677	0.856973960141836	0.630640074964565	0.951739701617939	0.867726305769022	0.864909292856233	0.71287707068868	0.680453445050543	0.314461646180766	0.700759633692597	0.907561816991077	0.712710582819515	0.88645518015259
TRADD	0.806175537410377	0.749453233807154	0.791052644358487	0.476810355770778	0.715148040176034	0.783429017569033	0.498977252742743	0.732085888412872	0.672970185393005	0.462663083628761	0.708763166756273	0.690738578592256	0.867522954613262	0.711851197923752	0.810149625913999	0.724049680802587	0.738323474270465	0.737298352407855	0.646933248317262	0.530016950702776	0.744371876213455	0.749530346593594	0.761966629611463	0.766990929521842	0.514227898456519	0.729415917324645	0.666228611616641	0.6209900687088	0.703187831118286	0.571900996458873	0.736347667968991	0.411542189095448	0.617884267140699	0.750848806663658	0.677747941869383	0.626149896527713	0.376495693408067	0.639888073582143	0.51179445300889	0.300395158079908	0.728482144692216	0.719174337158666	0.602288189799841	0.788596903012446	0.802732750412349	0.688681596146553	0.800680956620099	0.818005143393438	0.790105197540768	0.767172516468937	0.844528076234412	0.722187161296813	0.769239374735426	0.712217998532816	0.771680727139591	0.651545226537858	0.775749289716798	0.662248671938864	0.279689985393861	0.779589455263935	0.816757494525417	0.783226462972224	0.776342544504367	0.664716340802035	0.701959159057056	0.719599956245948	0.657191296841575	0.851197673323839	0.706217647189862	0.873722965535452	0.789278938503717	0.743306061927139	0.739574455316448	0.604816292457593	0.7553179832958	0.724430438546979	0.580917792734549	0.771438953901302	0.461263385728363	0.665183085463644	0.741193653009953	0.761941070800514	0.653896677388259	0.792326946168416	0.809884947172334	0.740047555593717	0.662213155304513	0.52821402314198	0.625635457827361	0.672308057889147	0.7388999395659	0.823860844005375	0.735802940563309	0.608355659015456	0.685053784089179	0.789575885625028	0.633779889005918	0.761034544115986	0.832399517289839	0.578962879498419	0.651667635843266	0.726931422858379	0.718869863426137	0.765780411281841	0.786007331243675	0.474055894477736	0.664121821833344	0.678225276409339	0.787381795504298	0.733257010853276	0.596794703394097	0.594391883192404	0.0494817196964494	0.619349408290956	0.573064445321801	0.676111845467922	0.731588175913046	0.349895257126737	0.736789371470134	0.681226608021157	0.44005256976247	0.681088203642772	0.621153830760501	0.612583640124643	0.149031330376654	0.654903917241558	0.343478077291265	0.828156720489844	1	0.537736430949577	0.889685513844453	0.612717271502012	0.805989950844823	0.714230704614305	0.756748373782389	0.568936387066673	0.73052460901836	0.7663778337898	0.481025541333557	0.736066602841896	0.706883766336566	0.665054539465092	0.822726096766096	0.533084338159137	0.630889562126094	0.696165008118306	0.822262913446161	0.710001340004886	0.683828171207238	0.648928506981569	0.633447640685608	0.306274196406249	0.63715116369976	0.746684528647807	0.598334100685633	0.748132315425744
EDNRB	0.504187583547392	0.581211960642137	0.432279900416731	0.561457686287817	0.423485185073133	0.523044327618268	0.582992069809475	0.663988727951917	0.726614809706877	0.540827976194343	0.432205584590671	0.491928078562341	0.466870446345457	0.418199745059463	0.642683185260123	0.752981676157419	0.654010105047659	0.590522666248819	0.593858626851122	0.619759370150559	0.440725363936961	0.566547504164694	0.667878059648	0.582334452971375	0.758689318810859	0.713456699228327	0.427138775955052	0.66171034491827	0.629547546968222	0.734425866224143	0.539143554461518	0.682585558589009	0.654290355367565	0.509570963387202	0.629308840571901	0.620295249766322	0.438435813374767	0.692110596197254	0.558285325767374	0.731255991929254	0.385184555145699	0.537791591920261	0.51580535787459	0.585839340186303	0.455454361249504	0.417679472803314	0.462245384829082	0.628717504610276	0.490713905315136	0.672912459644149	0.483814184301511	0.527836163666448	0.488160506712117	0.529334476671396	0.545666294707114	0.530776152791124	0.449411784870944	0.486679880480438	0.650142463104303	0.536410917284043	0.629873853788268	0.404604193822543	0.647948731677857	0.636939071923871	0.584051028914532	0.485518464980743	0.607041578672722	0.695388881147857	0.425114754636807	0.545818271200772	0.367328906230419	0.48908565855292	0.525349617064011	0.615021197848518	0.632631307114463	0.370720750907155	0.310507008110527	0.605821339573213	0.669823977060196	0.136008220711463	0.534367601795741	0.53802856508972	0.659574568306147	0.532861723537444	0.664131828136603	0.38871774263554	0.279256302445865	0.466824590419156	0.694547866969679	0.495174309016285	0.506849113663658	0.415241339168995	0.369697892581972	0.597895368517255	0.422738628286183	0.521978017037464	0.542061983847093	0.501818284187313	0.39471925931671	0.679987422182799	0.635609645367125	0.39174518642887	0.385164943708255	0.656795906813267	0.515506271478161	0.461068092853352	0.709902676192881	0.647577270778708	0.669096908737882	0.591008892139936	0.575682073973065	0.44929407615876	0.492543809405465	0.399366340775416	0.661078846433089	0.559734492003014	0.36426751662144	0.688131607655239	0.497814066712289	0.356498493706225	0.422183167244959	0.644823995272949	0.278246325360837	0.558251879560127	0.670193870398286	0.579178543419758	0.736139140148868	0.461092350838963	0.537736430949577	1	0.502872339078959	0.309545482671319	0.53257164823799	0.476031098002847	0.617115271136367	0.224819842966788	0.481042062022492	0.636612667533785	0.733021267506501	0.338679529314461	0.65022842888233	0.597859727346565	0.603194969288839	0.594303460692489	0.357804481574199	0.740943301764561	0.593870659474466	0.479962793709801	0.551626076355578	0.616080772079732	0.424894567040779	0.370920758506818	0.618497100809883	0.503435554880842	0.379759116259623	0.353118711731312
RACK1	0.8393871788839	0.838140769977733	0.778118091927096	0.35298828439249	0.791186091322072	0.882870411640579	0.61156811080755	0.817581245316002	0.711148189890929	0.562398844120733	0.754113966174214	0.738898965930367	0.892788772095285	0.871398406560896	0.884128684030094	0.786321622101172	0.74608514398752	0.808249442651945	0.71422105401655	0.675470490425866	0.841012153329639	0.795557863648774	0.749206333286719	0.836010551947813	0.496260266949521	0.75889746307137	0.795771382418962	0.648646277744357	0.739021867019321	0.625116405348809	0.797768650468185	0.484465241160005	0.629153987003491	0.830965758382998	0.725834544825735	0.608213534159811	0.387714708933327	0.733959424529366	0.650375228017821	0.331111186767197	0.76009134376225	0.729350900478122	0.671808049617232	0.842106576391267	0.831863794366833	0.634418187587002	0.838582240250603	0.867006159820138	0.860872701713726	0.706626878721428	0.887899455577572	0.835170508784631	0.879262513853617	0.802900222893636	0.857654323779165	0.6705423463142	0.758842227039068	0.738647846604564	0.32945463164781	0.809603088676259	0.873987930364203	0.875193345479303	0.819222612684782	0.788838774526663	0.73831106187078	0.763372620222904	0.617948109608201	0.907073418273506	0.822270761442665	0.931570589999214	0.8553210351794	0.789350488089668	0.7884369253128	0.652003974769868	0.830358421342159	0.856368721885674	0.737085997246344	0.781093800410675	0.514660159391054	0.813949888878394	0.728689326887137	0.898050360315062	0.715604309553683	0.83326703047767	0.808454195970567	0.746208205330958	0.844075057491456	0.509626424617144	0.683446935132678	0.723337248624419	0.823740645723356	0.974905355003072	0.782098760616971	0.681994708827237	0.791318453627164	0.781902380428969	0.775159690416834	0.781802127496554	0.895528407106758	0.645428593166225	0.674510701324691	0.698290371416822	0.872615946801624	0.836271209050377	0.862603882770276	0.402274443535356	0.653814105624722	0.702720013182034	0.861779987396433	0.820405251259362	0.696431981562648	0.723790252881058	0.120028425193708	0.747609524257963	0.6606219186825	0.759915416257787	0.727263836200696	0.420477289654033	0.787865138037009	0.870572023742784	0.510694389919029	0.656304308873271	0.625212435348311	0.697697587340871	0.104867241749041	0.661850517555627	0.298845647470852	0.94763888044803	0.889685513844453	0.502872339078959	1	0.720666217261752	0.8392018163982	0.878399305014981	0.748485952945591	0.596789543326118	0.802276703088991	0.833171113442081	0.542582524508449	0.775439650428648	0.732840089194476	0.721950537180239	0.91342422751711	0.674613211909533	0.764308566582379	0.693562397159045	0.911458423820258	0.829666936282458	0.831071336319802	0.672204377468387	0.757308137534529	0.389448338944773	0.733239990671535	0.817565685394807	0.639258226485292	0.891180809016633
CD69	0.704896428490605	0.626399599011066	0.589126989471596	0.277337544410604	0.656405561660878	0.699239327095764	0.472242409397488	0.6357853971491	0.525440311251497	0.393957055358238	0.586470078534255	0.603138898294695	0.744212469046291	0.651672261025331	0.663694207058825	0.550024206378911	0.63811689049637	0.624540174221671	0.539862724889701	0.60170005095605	0.641918379125963	0.655741333598844	0.437984507420144	0.641514481653667	0.339721078073127	0.531201202642663	0.626689429011785	0.407246169640383	0.600802875727696	0.549554661171913	0.634426878375834	0.264455145034164	0.544588636966524	0.664705792736966	0.404452966412347	0.509048668058488	0.32995320542131	0.495813586431208	0.471345819004502	0.191878375239031	0.641036045799049	0.596580811257375	0.583664302174265	0.631014786614927	0.631344190777535	0.425145334213814	0.675335662073237	0.615677345673527	0.674518520435269	0.520401055627793	0.666521263779086	0.591995918925071	0.690669129686659	0.579881998197438	0.546150964970171	0.559268895892352	0.616167677074975	0.49024791563625	-0.0192375508987413	0.649028214754731	0.671340518400889	0.731341607819651	0.608413418222669	0.612680876825634	0.599084761784935	0.540603133174826	0.538233919285903	0.558466491449596	0.688545058611491	0.668535751001753	0.729637371670151	0.519787840916025	0.604206721725572	0.490377055044082	0.554094162561294	0.631684425866302	0.543434567540547	0.623998250988857	0.311107343213586	0.648785005828392	0.533744513128808	0.669623808562304	0.476440903916052	0.661895372607323	0.492305995361037	0.49688416805602	0.617681526014183	0.370196450374959	0.55573981175089	0.606236262602769	0.718522818038221	0.687536962454241	0.643455058161063	0.504052725575755	0.673859176316541	0.580760164835899	0.654316597187896	0.651303214891424	0.750529364541591	0.463470118121485	0.48894821743879	0.552081219018198	0.749993251280088	0.543609180303312	0.686964756682188	0.295462807478363	0.434737599506513	0.539635487635401	0.584538226530432	0.585337898769539	0.583376590100852	0.588869675299826	0.0115733572744491	0.689919183585481	0.49065060626434	0.454765037544597	0.506298509517137	0.199277870949909	0.613993449648093	0.721557412985021	0.455918781032958	0.336030752587068	0.409648501964361	0.425614520872742	-0.0902236669632638	0.490241305985864	0.126216827727253	0.667531440025675	0.612717271502012	0.309545482671319	0.720666217261752	1	0.652740688936152	0.688188692599281	0.619995408098932	0.433316731451156	0.54870939032229	0.574185615721118	0.283063054368231	0.559652026938717	0.592070934434684	0.599123201243263	0.647364036362776	0.488467886448591	0.657245145176775	0.378131275663898	0.635185254721851	0.68379371481745	0.656247736139418	0.417482680605906	0.443251123162147	0.164148541031118	0.475837545057597	0.646247708673423	0.51007581515481	0.540403476159685
C3AR1	0.968966413338336	0.943497341301036	0.922589054132605	0.693500778822392	0.918396024122629	0.942927361511776	0.692770783997062	0.894652079607876	0.864580213087583	0.723608369050452	0.928738406949665	0.928322428652474	0.905678550751759	0.778659460406047	0.921315237228398	0.829308778155406	0.856447901452567	0.883208846460126	0.890336721170301	0.726988968913287	0.911150147133805	0.93837303406027	0.878667537636048	0.944461967375701	0.665473893083468	0.905598856048305	0.789476440655568	0.82456186584237	0.937178281123225	0.79991502791142	0.952896961942402	0.504223162379897	0.851846641571077	0.959316424606356	0.840461799578867	0.867926372883327	0.316122538661007	0.711237967412775	0.645256431144848	0.509449905967956	0.939811523190887	0.92942237727845	0.833822199490718	0.956183805064973	0.968544710572956	0.849350365352882	0.956845083922669	0.919623858450006	0.944424153118162	0.852118334127439	0.950737311299088	0.840522584662959	0.912363871334266	0.902326812855704	0.822060995374385	0.846260279771225	0.909731315861818	0.845559478653443	0.190270592840768	0.973076396668293	0.883342758040287	0.924872221502281	0.824124671514731	0.840505686363841	0.878102276461416	0.889407131440185	0.732066686248262	0.881099992377617	0.885176896506218	0.954668292788075	0.924658178881971	0.878660575259576	0.865266972596739	0.692724029620293	0.728162561481584	0.893654339289595	0.674168251453654	0.934476838024213	0.596987743186175	0.666270455944768	0.904563496829675	0.874629205425559	0.757122341772053	0.971436875722532	0.878409908265224	0.864304325045562	0.721844774110992	0.49153993891346	0.793084233347597	0.858396478195967	0.754060251656715	0.746623518601538	0.855696283814639	0.798150851320515	0.828157445795899	0.903311592754718	0.74819108807158	0.964083528514189	0.870885541414468	0.766468480791188	0.836573529915149	0.873797228392896	0.827976292464196	0.770918314779758	0.928480989052479	0.572806643546119	0.785232047131024	0.841815142364826	0.782345789339878	0.804067521775795	0.650887628697598	0.633048011152724	0.219319713552027	0.787961181332419	0.699503528848847	0.735445490437347	0.832450294416165	0.37064520724742	0.928646129381164	0.700938043226517	0.502469699222268	0.734755984211426	0.741214736164056	0.559539346216798	0.292298271388508	0.887997730912382	0.488537192783947	0.886302972274281	0.805989950844823	0.53257164823799	0.8392018163982	0.652740688936152	1	0.753679708773124	0.922887689724168	0.533655428137967	0.844868492302491	0.909613856399853	0.631161196337518	0.760294708596688	0.907803205956949	0.899371594114854	0.833435685503963	0.499619644174428	0.800632945385449	0.704474653961164	0.912726182596057	0.829787534608455	0.753771231642135	0.797629811489612	0.470114539207752	0.0728662491430482	0.594442124171735	0.954047653650903	0.599141991342489	0.632989377558216
JMJD6	0.756615356558977	0.831566669367393	0.634590100636252	0.309578358914511	0.793155495992486	0.853928800481331	0.732840323413097	0.852226715280835	0.722248220857007	0.706538744260364	0.728057776255697	0.727496878122229	0.728642253817303	0.918034738681401	0.868166050747246	0.772139862220335	0.671841342430096	0.848274887831633	0.769012633691336	0.78627059243519	0.791470847227898	0.782732405872883	0.658721787368014	0.836882051461933	0.535250773128574	0.766288989049603	0.879119385179212	0.683857337557322	0.760413900577334	0.703141060057007	0.780478564491233	0.671136466579416	0.697594237614709	0.819971916590074	0.75629475230786	0.635199134636624	0.444902260331253	0.853858315110253	0.813803577030074	0.50511748370583	0.679255959482807	0.70292806141232	0.74783670998638	0.818025167938674	0.715342924879391	0.507079519157983	0.762109966237226	0.78045326949098	0.802033423889419	0.55620103246391	0.745012629240062	0.863828035369755	0.890756851787666	0.80084966035872	0.86311170783425	0.730258288777312	0.670914201883977	0.75088597047726	0.486231023717193	0.734407933051878	0.828588322296747	0.818160487717547	0.797190639553092	0.864427147493751	0.710994020132591	0.723419462630717	0.561447724808773	0.833057064332186	0.85580305362664	0.801555297221615	0.791155525042153	0.782078722141498	0.742922294550511	0.745049290359379	0.805089884836715	0.853260026561553	0.836704046855782	0.694952601758791	0.659994776409823	0.697705063992951	0.598602443906846	0.910167934077327	0.807143698932988	0.743709834510638	0.696921812858347	0.636349672283304	0.863337111442147	0.500578624623395	0.760223445867885	0.721952166254767	0.866634328831513	0.889903389617363	0.718454238496807	0.758338365258383	0.807191975332649	0.673425247928319	0.880850778725732	0.701830534356825	0.773484091429702	0.759022323661012	0.688516680940322	0.537355404762907	0.840718902176521	0.795074430291735	0.873295847305464	0.409818404282182	0.584809505131003	0.714313584176505	0.844908715816598	0.803534591092149	0.752089491035375	0.812327732771975	0.382536037381895	0.819916976090277	0.755380416838314	0.701135504104025	0.5691986514099	0.557296338743594	0.773298660768739	0.88810719168551	0.57098432976365	0.632360941747696	0.601175876634596	0.688892399859256	0.205657893567165	0.689679816759244	0.405159915953187	0.892783237204016	0.714230704614305	0.476031098002847	0.878399305014981	0.688188692599281	0.753679708773124	1	0.710887375983249	0.652154419627811	0.79604885206082	0.844559521810301	0.648491412696356	0.652770414002991	0.753486665949097	0.749703600993038	0.905676651471641	0.800520683912256	0.802396691454181	0.600161460218915	0.879523385816418	0.877552241700979	0.895535087573601	0.685706142410793	0.724774449825742	0.420774528085455	0.740306521161656	0.809770286828245	0.706716597562548	0.844752297169912
