""	CD44	GPR171	CXCR4	ITGA4	CD69	NCL	CLEC2D	CD3D	PTPRA	RPSA	PTGER2	CD3G	PTGDR	CD247	CD2	LRP10	CD6	ITGB1	ITGA1	PDCD1	ITGAL	CD96	FAS	TNFRSF14	KLRD1	CD46	LAG3	CRTAM	KLRB1	TNFRSF1B	CD8A	ACTR2	KLRC1	TIGIT	CD8B	ADCY7	SIRPG	PILRB	DIP2A	CD47	CD226	S1PR4	ITGB2	TRADD	VSIR	CCR5	CD74	JMJD6	PTPRC	SORL1	TFRC	IGF2R	STX4	F2R	LAMP1	CD63	CXCR6	SLC16A7	TSPAN5	PTPRZ1	HAVCR2	TSPAN14	ATP5F1B	RACK1	APLP2	SMAP1	CD82	PTGER4	CD81	KLRC2	IFITM1	KLRK1	SIGIRR	CANX	HLA.DPB1	C1QBP
ATP5F1B	-0.113303026733328	0.333481209409106	-0.0333921986159909	0.315094409683824	0.113732464920515	0.814295227111784	0.0104270390919532	0.127129125805084	0.54943670542935	0.775957375244368	0.192701697272636	0.0894781169862802	0.204537522209665	0.198169874569769	0.00327883274557755	0.60937938624687	-0.135248149069976	0.608856399564278	0.358361450427528	0.0719211623987592	-0.173240839505164	0.221772631648309	0.328022111613076	0.373106916244112	-0.271460160665292	0.499228841047499	0.054435119590407	0.0769920651682966	0.0120506470029445	-0.101135410460364	-0.297565857831117	0.665764795993431	0.375386253216497	-0.197542135230351	0.134232581119857	-0.190813662829169	0.526202734204547	-0.0745023738014737	0.320434293760385	0.531700213509622	0.0578103868116394	-0.0786589332202792	0.110731829123102	0.357355710899482	0.0811257644244674	-0.256963043238682	0.365345814731109	0.532752443591927	0.119909363181582	-0.0127741715640811	0.391637964761739	0.0783100243222137	0.509538803430018	0.575000702523057	0.406556334043766	0.867473321264245	0.250602099960269	0.348059751715733	0.721215522991019	0.440168748685339	0.18415298549658	-0.0170601071870155	1	0.896250721431565	0.421326507068705	0.808966657552382	0.113933703422746	0.0132420343820144	0.765217984751498	0.334667310532574	0.104170268403595	0.0956832645979196	0.308634086936381	0.540341884032254	0.551314098309018	0.945278133989635
RACK1	0.130240665791607	0.579998302073538	0.294704307755138	0.484588472646095	0.429192367721216	0.831552495618845	0.164446659050019	0.414242129637907	0.427709460368132	0.939661052367596	0.494330001320853	0.399995458423798	0.34370136634852	0.479134365327649	0.2455462983832	0.768837266183876	0.0586847289466771	0.64563736080733	0.251660756144676	0.321871710535118	0.0822466688797796	0.526613137081984	0.453674642132163	0.615479414603004	-0.0705402755569337	0.418111081210594	0.242727018793082	0.272591046412787	0.335813581381377	0.066586479288434	-0.0928775236629704	0.688048797732466	0.596839266226781	-0.156129056359517	0.402455445971941	-0.193721376145362	0.689944967709091	-0.0995205008576362	0.426752471267993	0.644486349975015	0.323990099921431	0.187177781417327	0.132314387832103	0.565702890618692	0.0772512631593321	-0.110402201126708	0.321601933718957	0.608813418750201	0.352228652537218	-0.166440259058163	0.12738013154524	-0.153887009429564	0.590213672680268	0.515376093130578	0.115739024669771	0.877212542337398	0.418170474060483	0.151972002485654	0.60868322170506	0.221010814532246	0.196712680283795	-0.150920472231598	0.896250721431565	1	0.221048356476936	0.665020431371291	-0.015430977225446	0.210770476559405	0.718666291862508	0.287420386569667	0.345653085059492	0.326531897010431	0.420283097701365	0.350584929241135	0.621291771287944	0.871231580794889
APLP2	-0.111558890211297	-0.100260617509951	-0.506134589075599	0.047759698982001	-0.386032596477021	0.483015055104579	-0.0867751831863729	-0.425973408520663	0.276961473874678	0.0178002876504282	-0.405619244849356	-0.427342804739291	-0.316846356507124	-0.417061460636821	-0.409314385881609	0.146287976649278	-0.255796430269663	0.416032280098384	0.491376088556339	-0.467684724931927	-0.636836663618669	-0.331036611680683	0.264999921204316	-0.23539354422224	-0.733541215113308	0.683705424322415	-0.388576988752169	-0.601808967587761	-0.617889959651668	0.151424225150865	-0.562569816301929	0.524352529687153	-0.339865720658727	-0.369886825992355	-0.309553711582877	0.157301198289203	0.10150591658221	0.240856750002623	0.346508138204861	0.465223932298291	-0.209158533519114	-0.445278853568097	0.249976482938013	0.0327476524001218	0.332072944141466	-0.335908796824453	0.512294117225423	0.444019506842712	-0.0979375067553254	0.691943238620195	0.899214433677012	0.44274786311435	0.446615265038463	0.52872366838841	0.817194519180173	0.432804037479324	0.0803282189676376	0.627498184790294	0.398432946118827	0.642609504528346	0.466991952432112	0.45229121427614	0.421326507068705	0.221048356476936	1	0.688025546844564	-0.0942195340545129	-0.0228200044215578	0.612956038729565	-0.137803650613559	-0.519202451322846	-0.27087017009002	-0.0870057994127283	0.863022606964904	0.288564073123454	0.380273540655812
SMAP1	0.0403021575269526	0.204249316576805	-0.129164801751478	0.283122668668391	-0.0195068830962759	0.8140496611454	0.084286017185713	-0.0375956267171382	0.639585239071455	0.49974287105452	-0.0120922811176472	-0.0401502450267438	-0.0171532187848775	-0.0689190156937119	-0.0636306505809943	0.327370269632829	-0.0619877218461091	0.468167894374687	0.315296627147969	-0.113838489461208	-0.270081338776592	0.0268852655502184	0.356459563121455	0.0530683128724525	-0.434450995621226	0.660508170583533	-0.0620300019605789	-0.278115708960229	-0.216783523456231	0.0106475109363778	-0.285603730778014	0.616478006812841	-0.0155574307517861	-0.221706265981836	0.0716904930413491	-0.00407428339548565	0.313039375254082	0.201205926230531	0.439935629311044	0.677982166644395	0.0130435400311727	-0.152855293225959	0.0285180847147129	0.257730850454961	0.0243903904279822	-0.18886175546742	0.237769665477163	0.622856072083039	0.0932331131097467	0.175144005418393	0.639951642889668	0.125370267845717	0.496004820408109	0.580727156786641	0.515141284826196	0.608988385599717	0.234281302118673	0.649514887726958	0.765759049952156	0.734132864163193	0.20384985267478	0.11762225802785	0.808966657552382	0.665020431371291	0.688025546844564	1	0.0140029602710672	0.0925411193036639	0.635916840465306	0.245777109614673	-0.118863617205194	0.0440984078545385	0.103500557214878	0.782758589692295	0.318062930259205	0.837793143404889
CD82	-0.112199892288341	-0.242486333444572	0.0647278612628624	-0.2228016398743	0.00355313629908184	-0.0634289009354735	0.101923882519247	0.0273059926094582	0.581525975935521	0.0488487208722318	0.053957206609722	0.0105329519545007	-0.0384321817665506	0.179583331528712	0.115529780906569	-0.103020489474505	0.0249697314702934	-0.227344908650423	-0.126226707247681	0.173460453133369	0.157679476359242	0.0586213588741067	-0.326185281851474	-0.0167804232878601	0.276230102757675	0.0213356541420822	0.264681158225565	0.209590163891897	0.169053043336667	-0.259294253406123	0.358704237623301	-0.0897489245344551	0.14255553651092	0.353204250160785	-0.101965707210216	0.134914635382161	-0.27491726609416	0.412685802608427	-0.177258950916489	-0.0725980899342381	0.0539105849670521	0.0105237261153848	-0.0637846301345965	-0.0914946298249888	-0.112818390557492	0.301784827428972	-0.191357076923414	-0.0377851050027357	-0.0630336161608975	-0.261992938885863	0.0541790448074364	0.159267983002341	-0.0700994869420012	0.122571972352329	0.113873248001952	-0.138096922578848	-0.307852261110717	0.226019694315521	0.225444477839249	0.183051416171735	-0.251404026363694	0.257100893354729	0.113933703422746	-0.015430977225446	-0.0942195340545129	0.0140029602710672	1	-0.109236367899156	-0.044147265621041	0.653080721950066	0.130639497582318	0.0707543806825007	0.0728403240671052	0.0353332485227842	-0.111328754408345	0.0631767710848704
PTGER4	0.894016842119432	0.728661885365976	0.720087402031678	0.808496314530729	0.790678236013576	0.487957535253431	0.860203517528176	0.641874324225615	-0.0238815678981578	0.428041104979679	0.631212574017032	0.748736167239053	0.234266910496162	0.420464746768553	0.775139675114628	0.439208063723511	0.455882443043568	0.500852459114522	0.441101311923687	0.547115185955095	0.488879817010418	0.7073646354141	0.819777250264661	0.444835524716541	0.154185907383552	0.582776165192691	0.601295533612578	-0.119965632296925	0.503277487034024	0.667732044412968	0.487558291757033	0.591595393584797	0.10345313270536	0.345354584752086	0.778209137181024	0.701704518300173	0.437979581968606	0.44158931318934	0.819650225575422	0.431077888876894	0.820789082808607	0.55662996490843	0.365035749044572	0.758996050817345	0.0462117888120599	0.450593369983796	0.128319128880959	0.575501115288276	0.917335530521006	0.167942733112768	-0.182077222363475	-0.0775387692551029	0.5982120168811	0.450056239728213	0.0606528322747317	0.111722579974009	0.748723544987257	-0.322534105360278	0.072085612206917	-0.314133200628042	0.235395127686624	0.0741158394041475	0.0132420343820144	0.210770476559405	-0.0228200044215578	0.0925411193036639	-0.109236367899156	1	0.267239290768281	-0.316702000420611	0.566321647890787	0.886166028287843	0.585069232871795	-0.163588395657815	0.342877042043202	-0.0826370755606287
CD81	0.0574244907377894	0.422400258823375	0.000464400833556846	0.483531097740627	0.172335948829868	0.77612650830808	0.221762255743055	0.15820473395143	0.236517330947845	0.647970400041513	0.21880714343515	0.127420870194406	0.130284390175448	0.190792663463711	0.0651375123945684	0.708425544390703	-0.037938609243481	0.805538399240218	0.61840180583712	0.0257464281224471	-0.217375419953945	0.278094798539087	0.564935501735234	0.477097849852532	-0.437485028096484	0.694248172266582	0.0662546279716032	-0.09703437956408	-0.0393014087920649	0.362645525517661	-0.311842728909022	0.897738463439271	0.29520509492277	-0.13567134363067	0.193224017319718	0.152841620293591	0.635582334617693	0.027967076295837	0.552472284828651	0.547571650312459	0.210241891324569	-0.022265384482462	0.585360981438283	0.471053924321703	0.573252955482653	-0.13779135759047	0.804475693213175	0.609733582955505	0.359291962103089	0.472431702844612	0.510220485952304	0.205169334216764	0.809371193078777	0.693145308512651	0.58361968772352	0.889182828536949	0.463733242539178	0.165409693257398	0.454771109650523	0.210916354132485	0.646305672741901	0.236738420433018	0.765217984751498	0.718666291862508	0.612956038729565	0.635916840465306	-0.044147265621041	0.267239290768281	1	-0.0647383308987782	0.0426385487981448	0.191179751858547	0.485515969329374	0.515927046303848	0.830177899803191	0.614147066200888
KLRC2	-0.298609737068245	-0.0855440445756491	0.0493818177244611	-0.283698193086009	0.0224974681953651	0.0876986954105072	-0.247310268219315	0.0700161422065907	0.762123543670844	0.260539416805463	0.10065395958355	0.0310206271409168	0.237681895722688	0.165697537609125	0.000630168415800955	0.0271773726074115	-0.249360917987974	-0.268668055890381	-0.505025408485249	0.284691821256248	0.196350868639336	0.0362026123970096	-0.374400286295415	0.0876227401232459	0.438612609524728	-0.106268169216843	0.0743566964115452	0.522373351262647	0.255263002754015	-0.474957622332496	0.0721025664930947	-0.141156580861688	0.320860395662879	0.184830576860716	-0.109011907650931	-0.421727465943495	-0.0627905918341388	0.0351286227991929	-0.192776055794356	0.146575912175164	0.0266303292485752	0.0617469589773317	-0.217458874336334	-0.181586575782508	-0.239554904827601	-0.103334155045624	-0.325982809964213	0.169305887396337	-0.231877718981958	-0.567091373106929	0.0929256605114844	0.0426329120280292	-0.140405860349601	-0.072745984131802	-0.182206580195828	0.0310095614035456	-0.299890611809989	0.48267079847012	0.541068158550981	0.463798352308635	-0.251910781456471	-0.204361446718706	0.334667310532574	0.287420386569667	-0.137803650613559	0.245777109614673	0.653080721950066	-0.316702000420611	-0.0647383308987782	1	0.125886882371455	-0.0981245055628401	-0.112100769002702	0.240155898101414	-0.152235300406731	0.458580451328702
IFITM1	0.556158322648497	0.733099742342955	0.831931185995043	0.705325930429388	0.85742687396634	0.26391044715388	0.561132871279244	0.918545822223184	0.118664977808873	0.583402825209656	0.753125257099265	0.87685599630022	0.718188494229008	0.790043579584514	0.898249732941269	0.462465422545547	0.503897681938464	0.379872067758724	0.137616736467	0.844938755915604	0.870263917509159	0.853228884960254	0.467777839389141	0.71706929508407	0.677403688561388	0.106307457757283	0.686608114134084	0.556188312276191	0.846533579175223	0.336238537643537	0.594456940661084	0.258430028598775	0.64035003899664	0.57413943279566	0.835310460132918	0.0671981228689155	0.568542280450503	-0.0138094488198156	0.402285119745727	0.11373985550287	0.648291225491464	0.829343765771345	0.141565724739677	0.474544338190986	-0.140601935884511	0.454359760646965	-0.15234120920842	0.24005408600726	0.72525492581116	-0.45068449010516	-0.570407707757899	-0.107781036881785	0.205767502999649	0.204117014601591	-0.368163893498743	0.172408987278677	0.629880047786742	-0.481668871583042	0.200252177031268	-0.53278445441537	0.0115636119902154	-0.0540546843829672	0.104170268403595	0.345653085059492	-0.519202451322846	-0.118863617205194	0.130639497582318	0.566321647890787	0.0426385487981448	0.125886882371455	1	0.773185985349444	0.684825391717047	-0.446210176862905	0.254601404268898	0.0669031459542748
KLRK1	0.82808479212141	0.787715654762021	0.86879815624849	0.834295494207437	0.926075459399702	0.480776640798093	0.888312483073543	0.83030838940827	0.0904064506926988	0.589746778014949	0.816678157999203	0.905559220220043	0.392140167623857	0.670482675739062	0.924380447929042	0.514664606709233	0.564278750746326	0.475611190804847	0.33310550213728	0.695783103948747	0.688777848143024	0.872864867118985	0.710286724541354	0.638929654442489	0.3487206974115	0.428246455221262	0.804155814217399	0.156275760036804	0.712423086410978	0.495811572262376	0.667533776960953	0.483329943620985	0.384736577662255	0.511982315491182	0.894563028933442	0.52987016143743	0.514532589218271	0.378821931783015	0.703030005236068	0.341959916880213	0.830042771891784	0.683921384415311	0.189189770545343	0.77739621029112	-0.119178931145434	0.565978688623077	-0.059208774416292	0.479415704835788	0.928354977070887	-0.177204474064054	-0.392361418630387	-0.226593938936463	0.47129322902987	0.436263870393103	-0.154808283324414	0.151342736269861	0.723499354503357	-0.37388031199523	0.161598072031645	-0.391370804777656	0.000183196322209744	-0.0410459661065566	0.0956832645979196	0.326531897010431	-0.27087017009002	0.0440984078545385	0.0707543806825007	0.886166028287843	0.191179751858547	-0.0981245055628401	0.773185985349444	1	0.717489514237133	-0.303222728617413	0.298817509247398	-0.00670158450819596
SIGIRR	0.405788090276726	0.648171979531595	0.600814816525918	0.779043945188013	0.673046877102025	0.460291541625079	0.713658594884861	0.730809224514379	0.155566569086236	0.603496227086926	0.682052413740221	0.692227345858851	0.46412265601714	0.536200295578629	0.733400693938939	0.578412930914053	0.423476418373257	0.680018494263505	0.552354198697469	0.457986247732611	0.568090183273354	0.647683555833789	0.622757148620929	0.786486964285938	0.211433727580976	0.43482643324634	0.685288858879714	0.256487877473973	0.476976447158855	0.547986392303661	0.411753598903261	0.605315189282635	0.436127140791921	0.637771073803249	0.725241280261877	0.351763031169079	0.625136018645781	0.102878640669704	0.574982352699276	0.159205129332412	0.543392282864506	0.579101651470232	0.455868259582724	0.558546701538775	0.315790526227594	0.442683818164992	0.279498054683122	0.378228845596387	0.737730154890885	0.0427181492322977	-0.126269710386415	0.114412866583897	0.566468630180868	0.602053371894342	0.0673471206573802	0.469784740964549	0.734636918937548	-0.355268432987669	0.254099514831421	-0.402327887194107	0.330853765783621	0.136135474678723	0.308634086936381	0.420283097701365	-0.0870057994127283	0.103500557214878	0.0728403240671052	0.585069232871795	0.485515969329374	-0.112100769002702	0.684825391717047	0.717489514237133	1	-0.150426708887579	0.488943609017948	0.120436608790566
CANX	-0.254677155380829	-0.0748437132979213	-0.488462566744698	-0.0370665822228865	-0.360105902988661	0.538420146551616	-0.197825456082452	-0.367617748761545	0.513502788377375	0.133043272679748	-0.334699888936388	-0.383648121464676	-0.166514371737402	-0.40468451146999	-0.392540406300488	0.177071602976731	-0.412928170731639	0.288400809800746	0.260986074918804	-0.337650263341265	-0.554053164636984	-0.322905198413497	0.14800016627292	-0.184780124117649	-0.565172666605608	0.62125261593361	-0.319009367941218	-0.383005192401319	-0.522762705747135	-0.150547308320838	-0.566762570206806	0.405267402472333	-0.231175340558607	-0.325183951950326	-0.293795909415045	-0.0990080602663033	0.120597162450899	0.190322381461743	0.280052624053185	0.524332764138225	-0.195694601464227	-0.457356174456706	0.0440341023762761	0.0199247574759635	0.115533269956547	-0.451339943693393	0.289655062284294	0.548815385732579	-0.203918757397366	0.37851570582006	0.887560288293451	0.422823160194523	0.359492572480638	0.428485527767448	0.667612998732704	0.430209449036489	-0.0140381954565436	0.859085376545846	0.659206386826467	0.832366209977981	0.318781933507293	0.166424199116791	0.540341884032254	0.350584929241135	0.863022606964904	0.782758589692295	0.0353332485227842	-0.163588395657815	0.515927046303848	0.240155898101414	-0.446210176862905	-0.303222728617413	-0.150426708887579	1	0.191964937228619	0.561956865951793
HLA-DPB1	0.210057288261072	0.527288287654295	0.192876527223046	0.560123614178698	0.327229078432637	0.589296350723028	0.254543870248843	0.33211351200566	-0.0559053693322454	0.626907729006365	0.334582688298855	0.279686824776652	0.347037212597375	0.389536962439415	0.236669194803015	0.748705925768856	0.040445486881556	0.767773213430085	0.532492763348683	0.285568430237599	-0.0258027776780658	0.46188410666285	0.565510956317541	0.563397391471911	-0.204698308142109	0.498038168216254	0.118818757208804	0.0470145510636777	0.232250355014157	0.40920785479269	-0.207969809379642	0.778195018095451	0.442331263070784	-0.134750696751161	0.346767272827827	0.10396398063051	0.677842013191853	-0.113288516938453	0.492803947097849	0.393046909911602	0.339719012301261	0.196054907375631	0.623524563667552	0.543311116067136	0.534145051934977	-0.0834490990431001	0.820611125116064	0.441746492308759	0.483039718591713	0.304185388422264	0.119205785887485	0.0741949181763918	0.680571701914762	0.499334404942329	0.319675417052064	0.760916327574672	0.485309237886022	-0.161149798965568	0.237671702244704	-0.163440852546291	0.616366248205802	0.099751085799242	0.551314098309018	0.621291771287944	0.288564073123454	0.318062930259205	-0.111328754408345	0.342877042043202	0.830177899803191	-0.152235300406731	0.254601404268898	0.298817509247398	0.488943609017948	0.191964937228619	1	0.394216742363209
C1QBP	-0.141768978296771	0.290352085333277	-0.0424232916294713	0.20015748787528	0.0757902398236491	0.752431019559681	-0.132020279714773	0.0951684502282681	0.616146401727642	0.716721297080111	0.136081862062713	0.056611944030829	0.230533792194596	0.166209160753826	-0.05452267806661	0.494165062933239	-0.168651324207852	0.439728036204662	0.127359588529163	0.0920567568917891	-0.142457920826766	0.166028757810713	0.215460691393821	0.280340664942857	-0.159737476050793	0.376895201411299	-0.0562246689971075	0.150598955884514	0.0346831461303085	-0.163798045022084	-0.325782359646222	0.531275601036814	0.358201108622119	-0.257686132795971	0.0792821446879366	-0.358011479757042	0.460340990682443	-0.144273018850026	0.24464465902205	0.581373824852164	0.0159192302327547	-0.0417852538087816	-0.00515426452741844	0.220505751487709	-0.0182185062299159	-0.327433167802443	0.214233235119069	0.518116660506859	0.0134007612193058	-0.127755172718038	0.370846902527301	0.0237784530151525	0.37403810068191	0.394461570384752	0.267918672627783	0.752773000002623	0.174194015248968	0.435739198013973	0.749490020955176	0.551336074623439	0.127756550034781	-0.10874961979263	0.945278133989635	0.871231580794889	0.380273540655812	0.837793143404889	0.0631767710848704	-0.0826370755606287	0.614147066200888	0.458580451328702	0.0669031459542748	-0.00670158450819596	0.120436608790566	0.561956865951793	0.394216742363209	1
