""	FPR1	CD74	PILRA	C5AR1	PLAUR	CD44	ENG	ITGB2	PLXNB2	CCRL2	ADRB2	THBD	CD163	TLR7	TLR4	HAVCR2	TLR2	SORL1	ADCY7	SDC4	STAB1	TREM1	ITGAV	LILRB1	LAMP1	KCNQ3	TREM2	CD93	LRP1	ACTR2	ITGB1	ITGA5	TLR1	CSF3R	VSIR	LILRB2	NRP2	NCL	CD63	ITGAM	CSF2RA	PTPRC	APLP2	SDC2	LY96	RXRA	CD81	CD33	ITGB5	CMKLR1	TGFBR2	CXCR4	GPNMB	NCSTN	NOTCH2	PLXND1	NRP1	BMPR2	PLXDC2	CD69	LILRB3	IL6R	RPSA	MERTK	AXL	PECAM1	TNFRSF21	STX4	LRP10	PTPRJ	FLT1	RHBDF2	GPR84	ABCA1	CD40	CCR1	ITGA6	SORT1	UNC5B	TSPAN14	SIRPA	HLA.DPB1	SDC3	TNFRSF14	TFRC	ITGA4	RACK1	FPR3	SCARB1	PTGER4	MCFD2	TNFRSF1B	IGF2R	MILR1	NECTIN2	STX3	DIP2A	CADM1	CD47	JMJD6	CD46	APP	ST14	ITGAX	TRADD	C3AR1	PTPRA	ATP5F1B	TNFRSF1A	CANX	CD68	RAMP1	CD4	IL2RA	PTPRZ1	TNFRSF12A	TRPM2	SIGIRR	SMAP1	LPP	CD82	CD9	C1QBP
JMJD6	0.501111051634224	-0.0126824748316624	0.357483593629105	0.0902372426971437	0.485099989753158	-0.194057426022511	-0.0870561768808221	0.0556744478376863	-0.0323942838642834	0.376519158146969	0.490441870445885	-0.31461442089852	-0.252440647315868	0.369894393283799	0.00803897237659193	0.645993485904484	0.359530789425717	0.624794850332197	-0.0348779547432371	0.0344403991952159	-0.217108215474361	0.0896829729474739	0.366841614190525	0.26499762010274	-0.0829223891317337	0.317461922804731	0.268572617755353	-0.298804150731629	-0.0158271107084244	-0.0807893598668812	0.137648822445087	0.167466480568584	0.462020657486126	0.642329205193101	0.414399398121638	-0.372836800949936	0.446162842679152	0.0211425623001461	-0.0275050403470264	-0.162041084783613	0.56451698648391	0.379258936072771	0.0466919672193822	0.00696198365199175	-0.110118778717686	-0.0153756585994486	0.0259715134270878	-0.0548713159579739	-0.0585041639444661	0.13087938589973	0.139319725494591	0.339378285483559	-0.0226435242082259	0.0684582393581253	-0.117554256254909	-0.293331569143191	-0.101775170011558	0.171364109791929	0.513607891929916	0.516388636517045	-0.0988776766639106	0.475623451020223	-0.0739377211622286	0.0847540580402138	0.434776965402636	0.0869661493309372	-0.270475467329784	0.625284625872566	0.174274056929094	0.174160592537168	0.46466004868646	0.62616250052933	0.462304804659939	0.151101751087348	0.362563144919984	0.143332593556565	0.237006642531109	0.299861796042986	-0.0430513102513306	0.512890280698984	-0.00309077825709267	-0.191979714015695	0.00556766825469314	-0.227572496865087	0.578044718162058	-0.225723867283437	-0.0774581702506271	-0.373176576890313	0.253088563828049	0.51203855078292	-0.0699814325735121	0.202401991496817	-0.195109432985447	0.220205680009425	0.0493305210984991	0.331563203807911	0.725302858376211	-0.0937404357826475	-0.0338365100535886	1	0.0698550103066518	0.0835985638469132	0.00846951866570533	0.602214698696704	-0.0932677879005087	0.452013164572711	0.131435826891897	-0.083413552637591	0.0230803302985452	-0.152432617711205	-0.0444196438077286	0.413973139177816	-0.00689424593890352	-0.355132478263897	0.0736513176544077	0.218000670111546	-0.0253228820363082	-0.0856143225213427	-0.154122945622441	0.0796535488262992	0.0777689167214538	0.0561348656760044	-0.100361768264365
CD46	0.483715000217433	0.518619322280584	0.19454445874106	0.47114426794465	-0.00626919650156563	0.68916948147492	0.724158720204426	0.678856580757453	0.78063565478363	0.00675637683788742	-0.160345426923621	0.598284694322413	0.688550040808924	0.298107999593951	0.469924861584251	0.107084304530993	0.543274536178155	0.192311356852241	0.589796154656843	0.267996229749839	0.709717318440393	0.0546363821714903	0.543347008832223	0.514705261937128	0.739948981173431	0.558502181749399	0.52286801754094	0.715198209589937	0.850116726956519	0.765593959815626	0.701369777927629	0.573958576349614	0.268978179172685	-0.0434816039087004	0.203742759976928	0.522683282572866	0.3114272256007	0.838306875516793	0.803894550223179	0.65936549433045	-0.00883981504793766	0.650589250320364	0.741832488625802	0.401577081911644	0.578632286482247	0.661886517408744	0.792740284071799	0.705850276919951	0.775735459291284	0.663930068258591	0.679937381457425	-0.0179658541321765	0.400077669400266	0.723627975718794	0.501965922567308	0.433179912469229	0.721390148711535	0.723116060968021	0.394043619672747	0.223259459832733	0.476693134656027	0.346828710528745	0.723686314915985	0.501887002726866	0.511491143483499	0.239271933255179	0.64531150625125	-0.00677496558940538	0.784703402821853	0.621381775650618	-0.283931121499936	0.19896648501747	0.343304626164062	0.541905004122376	0.497533021696224	0.567108416455104	0.629721230479905	0.585172594783068	0.603830525982844	0.484973370145493	0.682730800672844	0.28271154583574	0.830792427133559	0.658159440646112	0.332801606009024	0.654024356929581	0.63788349547582	0.483402284785065	0.344821093427132	0.276090675386151	0.792400686577334	0.423847788699944	0.59062658629163	0.373026927873043	0.792851352723621	0.33762977223739	0.283981657400522	0.583568761266273	0.792997689684625	0.0698550103066518	1	0.716098222945997	0.549562468750731	-0.133977022239438	0.754991215771704	0.344305994762746	0.710186104931062	0.805321945422472	0.85380001438939	0.818704837164244	0.681362375164089	0.394895891467799	0.738836634291118	0.623873109298843	0.52539911284591	0.478716870646365	0.688346569585194	0.403372408058993	0.799457376766272	0.83346341314297	0.588810297861362	0.652177136479059	0.810603612918837
APP	0.212967539792233	0.0947603518871464	0.153332900140743	0.189943811333914	0.0533777836941322	0.433576299481178	0.429609477004107	0.359306038672385	0.582423106812435	0.115716564843773	0.0356214505740496	0.317027890500399	0.3157042751471	0.123329683104678	0.13234005371842	0.0926142926928897	0.285117523749277	0.209415887017092	0.241240678443313	0.362827987421487	0.337939496930724	0.220777522903403	0.472132379394076	0.144390002914787	0.584134557492744	0.288260619472998	0.28666653065583	0.328830840004176	0.740718987327288	0.436988438479355	0.63326667664956	0.567143141045935	0.0580060569564436	0.0357144654803403	-0.09373630013392	0.173893596169578	0.381191487674261	0.645111195473928	0.794580716254762	0.363817910634129	-0.0428378259392707	0.287006582723557	0.619111620931437	0.662004978912064	0.232745364012675	0.613761249057666	0.553925564282809	0.354716973426947	0.459489322730777	0.410145824864699	0.371646265289545	-0.117970163405589	0.414479513242075	0.672372110629445	0.404800243043198	0.176972010679388	0.457293054196342	0.626314552894692	0.201360672305751	0.0805979111596436	0.146077864022467	0.315196755841729	0.432387490642263	0.281326776337241	0.350281608415223	0.226448787034856	0.625816229240706	0.0982666518328437	0.628619259515761	0.427257537214427	-0.0238629683779457	0.0828632220308725	0.186221519651276	0.553918546557599	0.377632072209836	0.356953033491763	0.591506684293585	0.760539208096326	0.290947087682157	0.37029205284624	0.593519997472746	-0.0478052565397874	0.878985895514264	0.334021361032823	0.225469238290511	0.248330454799658	0.351796563191641	0.233776951663401	0.401384438906534	0.159276507503533	0.70659130795302	0.089474371792045	0.507289829362743	0.0599506697146018	0.612373884162552	0.476101035943487	0.391531904056209	0.474162999352171	0.570313064411514	0.0835985638469132	0.716098222945997	1	0.31692986658804	0.0594547231608618	0.554239765008106	0.16156259980975	0.878158444149389	0.67375206945653	0.712382317267137	0.59090900752784	0.411001093275607	0.71282393567127	0.372548315971946	0.208895570708856	0.853504384334548	0.766160100990357	0.357561803025991	0.314730338533819	0.598259433053406	0.851997622861528	0.671439096850453	0.865665871033293	0.632306061249493
ST14	0.558466752969162	0.362644659573215	0.310589652925359	0.476458287635491	0.167872005524729	0.760908269761499	0.795872657106412	0.847262897230349	0.621907440716715	0.304194951683739	0.113334587264593	0.656252918873382	0.765224608300466	0.344083497864525	0.375795243882271	0.2601450315829	0.546177705404966	0.144954973427005	0.41328531472842	0.484408159584704	0.762644610455456	0.190962815027241	0.571007394300906	0.553122607534279	0.806621743062753	0.243861177145012	0.657543327996612	0.719310808229686	0.718682051113549	0.731086207260764	0.693635526855646	0.55495052570656	0.360454320881225	-0.0160135908298218	0.0495338579063134	0.568486250131109	0.386632270450987	0.605400427853745	0.702559907895831	0.787110375967874	-0.250398047223721	0.462075374702754	0.823965108745312	0.360934486772125	0.634598534401256	0.599876930263201	0.740278738358126	0.718894603027037	0.776294503268942	0.687364152503076	0.71313819502799	-0.37086145129363	0.606744174640135	0.566417337915708	0.221140015641793	0.558492659944114	0.800282706336043	0.479330625808268	0.355029100107745	0.0182031421219437	0.526766403065914	0.529445643482811	0.57514586627427	0.661139953852228	0.445597710342811	0.142516937297996	0.320747497203103	-0.0254544573573015	0.578798400652075	0.640771328376796	-0.133394581607902	0.0628682007457009	0.506623876740872	0.564742318418231	0.546273962161834	0.802003512286131	0.42219865540358	0.323838391229041	0.538053127634112	0.531245399599114	0.707374129557199	0.027223157562629	0.513811125631298	0.468218930061336	0.253683603583157	0.542873280296567	0.448650362671942	0.666174003644118	0.414024722716413	0.362672848079717	0.653049903424437	0.243796440544695	0.668761025683521	0.412037301664095	0.639959860985405	0.497208132328793	0.0184440397447992	0.167102242631739	0.760865022479216	0.00846951866570533	0.549562468750731	0.31692986658804	1	-0.0521812399608074	0.572820393290422	0.522082476283322	0.24555406490622	0.605094874550843	0.687689966380122	0.740754100828822	0.834266672188332	0.292305390994615	0.720529379376068	0.509000767340165	0.0231701186876995	0.269869455895947	0.733939720628514	0.410843930661281	0.595365112308319	0.414837614912416	0.605810161490341	0.299279263776179	0.59872824844249
ITGAX	0.309187339934707	-0.395758543337713	0.239916040005186	-0.0245523882837635	0.568703213507567	-0.336371146488727	-0.184245522932229	-0.118708642930536	-0.149033885670839	0.59509029464546	0.695214584081262	-0.441943369432678	-0.385675359447316	0.0990725759749702	-0.289648510836368	0.702053805642233	0.257175607619786	0.647344935551129	-0.129648491507249	0.121798375369234	-0.350729057786414	0.197987420227892	0.372547662756787	0.0495930070329484	-0.119204191764461	0.0409262752739567	0.135459207795484	-0.461999232673841	-0.0816136539540824	-0.31102184350013	0.080467448593853	0.369756506557206	0.174438646397474	0.765701197074763	-0.0593498107931774	-0.575458335338638	0.715378338455515	-0.195738685638672	-0.0617235819076844	-0.219394193780562	0.456978765742891	0.124730833220975	-0.0132042910751626	0.0940317697551792	-0.386533063247378	0.117796177815488	-0.110139048129622	-0.213081528953332	-0.18453271589554	0.00840538506976142	-0.0208199928882818	-0.166797193754068	0.14840289230804	-0.0242860205637904	-0.360983552688079	-0.533268638359519	-0.123552785202177	0.0288613356600215	0.365808444105556	0.336142935153698	-0.347709872617777	0.537395231632137	-0.361275088743983	0.00128465095785778	0.240774567619594	-0.000180742831700192	-0.478050338619569	0.749857839325668	0.0160433326391554	0.208977413474887	0.812711370063643	0.489634329516239	0.492793257269292	0.212734161125651	0.424768553961499	0.169132597881734	0.149560098819447	0.342197158157695	-0.312338589741679	0.439406449183941	-0.00817308954949144	-0.593136105013456	-0.0832087683923736	-0.511579954973036	0.548041250793872	-0.545366307339866	-0.413363869807202	-0.435812486867	0.127015796362013	0.430695772275941	-0.177879223220087	-0.116323158766528	-0.239773537307873	-0.13905132690119	-0.141700649232753	0.506673090334967	0.550253994737918	-0.49329921977797	-0.124073217152456	0.602214698696704	-0.133977022239438	0.0594547231608618	-0.0521812399608074	1	-0.134132765144547	0.417293717437596	-0.022435091652167	-0.255375041889149	-0.124414218890401	-0.280987882571222	-0.0642088744105804	0.567920387648836	-0.149116829065643	-0.60873965567289	0.00446108382542217	0.308504527055749	-0.0528575638826653	-0.188946712283916	-0.328697923234884	-0.0814821126493313	0.153028733139707	-0.00752310654680492	-0.232377436548803
TRADD	0.427180163111503	0.49659531186993	0.287308912729687	0.381513066577737	0.0471106356970183	0.738417289354851	0.754950534318917	0.713268313902789	0.701528537942475	0.172840265994439	0.0177592169422134	0.638934339691325	0.718383865286974	0.171728829958018	0.404090799605044	0.13698783858966	0.449163850921331	0.0497513967465186	0.587941420248708	0.507447022075053	0.731678148039773	0.150649285155441	0.513075104430801	0.487758083250932	0.785178906288976	0.380197300763207	0.560070292001849	0.709035578401816	0.775251719347488	0.715416310321499	0.770342957069502	0.563474409741476	0.114062080176915	-0.0506589629455212	0.00995478274573565	0.560713792564957	0.31909851382013	0.836200512103382	0.826154806360074	0.701597921627294	-0.116334342368133	0.592687879743724	0.769265580094619	0.482806975694797	0.609686480351085	0.721816968251595	0.723963949541944	0.678026905068973	0.753303264595176	0.683403065595445	0.650563590048532	-0.0764228478081566	0.607989962288979	0.678283402606793	0.399662755028535	0.410504776207511	0.806945150422543	0.550475199832043	0.291780598582483	0.203289859470855	0.511067632705579	0.321689606771719	0.739011983897658	0.53902633598673	0.478272495444344	0.170316395985453	0.460157728434268	-0.0748579674144682	0.689675076153067	0.610319248849427	-0.214372642968207	-0.000770328963779736	0.391591959968613	0.572773265676414	0.573727708096079	0.611358577849679	0.488248786023138	0.450427177918164	0.551679743368594	0.375396173773973	0.728230700306749	0.262348641916204	0.658310948655834	0.635278314082083	0.163243499517738	0.617994374798078	0.639051062754315	0.548994961005639	0.407102795318095	0.282933974472431	0.763021940826737	0.32890558737651	0.622692669213885	0.313561310569314	0.744398020519792	0.396372565142341	0.101404022484673	0.395347175831536	0.847680171383541	-0.0932677879005087	0.754991215771704	0.554239765008106	0.572820393290422	-0.134132765144547	1	0.365685308305511	0.482451674220801	0.77916489973865	0.738154370938319	0.815918114762801	0.776687294032702	0.318615167148692	0.719787451105183	0.624851009470948	0.239232473752234	0.440304445328738	0.726228560047529	0.509779747664516	0.785307199621444	0.687551999882959	0.659066224628373	0.501703958587236	0.811727054446678
C3AR1	0.751745775137505	0.232305992620736	0.414588691276369	0.308344216130328	0.389542826094532	0.223690697929578	0.450267797124855	0.588842191361618	0.417082325155062	0.535464913937296	0.536663604410769	0.129468279356504	0.358765733552718	0.36395090684988	0.269593449790271	0.695614617752128	0.694771314441087	0.523043037636144	0.433379390514589	0.209425035676316	0.394632337881057	0.0373393595983148	0.577627087640316	0.539273693118415	0.487475615723128	0.301156889247224	0.613542208888875	0.278149760748065	0.446624925559828	0.282972971751467	0.413112475747665	0.451521316600504	0.511121573159434	0.480084670583467	0.270175534390005	0.097370330793705	0.674783738745848	0.277671922712572	0.409499471833086	0.441335370032734	0.245866657112542	0.524757453679907	0.499912716961216	0.0366743531801346	0.347206011834185	0.467934546658485	0.47211578816234	0.407563942760798	0.485485844370767	0.563678486737968	0.538628018097093	-0.0730885071858058	0.436578842503671	0.411385478897538	-0.18022619789147	0.0673862081718473	0.534300368496428	0.34467347825964	0.541010087802214	0.370087764129202	0.195018689710955	0.593216783073013	0.182363090462657	0.517544436473508	0.593313644100918	0.135054637471509	-0.159725740572836	0.494240905532372	0.40925341764723	0.602946351840707	0.323645036807782	0.459771175107319	0.545782442644815	0.453247796311654	0.66916267179108	0.646401839880457	0.36410323622588	0.482548330022183	0.198504501756965	0.632938918749341	0.462641545400952	-0.165712214074646	0.259066607999533	0.0820144000507341	0.459012601087654	0.072845280544399	0.0801103228260384	0.190657299682787	0.42963459727016	0.596258750241062	0.268095982738708	0.146218305218628	0.225452114386892	0.241600515192285	0.271206086826088	0.436910404164826	0.411884116007872	-0.163869424503436	0.447763400479531	0.452013164572711	0.344305994762746	0.16156259980975	0.522082476283322	0.417293717437596	0.365685308305511	1	0.07711183635682	0.246552067714731	0.329167062649492	0.311432306686815	0.557326580833119	0.366354130206003	0.498284437275057	0.100284874970221	-0.0766681913237363	0.215738470210359	0.57428252004669	0.213831338479062	0.198057652995127	0.224622245487408	0.331871699442862	0.0521362408653392	0.26563855689949
PTPRA	0.250023993661503	0.204125318328609	0.0720310769472315	0.214737876439087	0.0232462956783315	0.381361525967549	0.408708026455471	0.332546331645709	0.576543075396736	-0.00517020257102045	-0.0667176920243308	0.242970327728962	0.242167260207374	0.268717429874753	0.168075270047287	0.0822786345385181	0.242987368548176	0.282386401255327	0.20991253478247	0.17833124516324	0.273495026474501	0.0965199260982544	0.503757426490692	0.208381938235419	0.431260131743516	0.425780434711715	0.273681738052639	0.32072152514294	0.656129747854978	0.518938826976314	0.61229304544635	0.43986617605417	0.174695420749792	0.020131106565095	0.125349489499091	0.100181152904106	0.298956352571304	0.679527959131597	0.695835810570752	0.284267688899049	0.0667040885899101	0.395852654009384	0.524139578624321	0.541945514144203	0.19844684935627	0.493462496471143	0.566441605148399	0.347745782235952	0.411474645149343	0.335587232642325	0.410545567109487	0.0516731905628948	0.134988025078597	0.601733919028698	0.478571390262568	0.177001702735231	0.34139707573508	0.696692672536211	0.265996561012395	0.270605775653294	0.117768409135825	0.294965775966334	0.531378927526716	0.169881209786952	0.395839578882721	0.247058274802679	0.692320124042388	0.0667570419237974	0.689684710242921	0.344039443472841	-0.0678080611638036	0.213141737486931	0.114745547278919	0.413071431136352	0.344449796907764	0.24826061223924	0.728847575548966	0.708394580195607	0.399689435410568	0.387582811619884	0.4415364933792	0.0747313941429496	0.877776422934517	0.39875596570402	0.295345981322456	0.363104133665082	0.473485839916655	0.106227891393703	0.345664410477112	0.223869049458105	0.70888480210743	0.316849577181571	0.39579855848422	0.120347656284046	0.634374993584366	0.363150621232931	0.465443772781708	0.632390348644584	0.530584563910345	0.131435826891897	0.710186104931062	0.878158444149389	0.24555406490622	-0.022435091652167	0.482451674220801	0.07711183635682	1	0.720023723649129	0.720281165074817	0.573283172207566	0.257490182530562	0.622269575067963	0.405373015425677	0.195955294940633	0.884682850377241	0.715421085255026	0.288603862993948	0.338219320933286	0.548650328256274	0.872768831015407	0.563680695371763	0.889679257287917	0.646072386110499
ATP5F1B	0.380673504049906	0.489598958998134	0.0674601500397921	0.336806674773973	-0.0975202444152529	0.7353710401757	0.735789727572167	0.736395197222229	0.758093524599763	-0.0262301418311084	-0.172436906889698	0.651189512510441	0.671757505236833	0.221730450270744	0.398405813545141	0.0173032564738371	0.411615097930176	0.0136148828224044	0.530907123793415	0.285404001369389	0.686058321593773	0.167306017726182	0.493416115200941	0.497174572536825	0.741678030494316	0.445340458481314	0.456134147465161	0.740291887549894	0.780723631996158	0.8653802768836	0.786901792194193	0.508295458091335	0.250809985218505	-0.215392585334488	0.11650321208795	0.509203065102323	0.222664926689997	0.942077995113483	0.869769379697398	0.724375964989374	-0.185010077529463	0.603043697437268	0.767984310970528	0.556871276521573	0.551373668156704	0.669301564724816	0.746933987956371	0.734871164242598	0.752879892584017	0.572037070100763	0.644332725808587	-0.0561954074446649	0.363987634008514	0.688484510003207	0.520851870302007	0.494691427443539	0.736303775561563	0.656343658381715	0.221051486221713	0.223065316978518	0.428180460931424	0.269549675743872	0.888817490398224	0.36972083009579	0.430301428422062	0.159717536695893	0.66588760783237	-0.166883219200702	0.798822848431792	0.523295422900662	-0.275226620791754	-0.00969806422218938	0.242182781258066	0.40880410940221	0.509409034721242	0.548704460116472	0.63337617228948	0.496344672925516	0.659257981069869	0.425814909735455	0.634200927915965	0.282010945793895	0.805951527978215	0.693333445197331	0.114011614263929	0.754384613570242	0.754812323034802	0.553813159118848	0.329466538315135	0.222039716741593	0.908134867095797	0.40997390603152	0.666732838259762	0.369686041699973	0.821860142076566	0.314737306668592	0.155532869115425	0.572883133440272	0.874652222451198	-0.083413552637591	0.805321945422472	0.67375206945653	0.605094874550843	-0.255375041889149	0.77916489973865	0.246552067714731	0.720023723649129	1	0.837761657264253	0.895555060105135	0.673591190665185	0.320873528093597	0.732535517077697	0.604973288288885	0.472560105635671	0.547222956050307	0.663250911673093	0.566169334128825	0.85998598175349	0.850292631400339	0.701097974178138	0.670227883362308	0.94700545199767
TNFRSF1A	0.46579092514286	0.456969720908634	0.190792402832464	0.465471561780222	-0.0362416448686735	0.734449408075165	0.831318142939191	0.753920730565179	0.815815101654104	0.00527424237727101	-0.125765416124827	0.601428716251009	0.733022988478487	0.33754192217523	0.433031368783895	0.110132802324118	0.526727621324988	0.204196356461462	0.524620953458023	0.334913163756985	0.750392809467875	0.0661550829747233	0.640323437936003	0.549073649541984	0.811468862887356	0.46265614317894	0.608395204530311	0.74138602573897	0.867010429792689	0.855624068956005	0.81141476338787	0.567689200132462	0.327355184695027	-0.0804980022240286	0.18812752277358	0.570995277706748	0.328959444020493	0.842058733270697	0.872728954670349	0.698900192670013	-0.119995265393439	0.599136720306967	0.828532036010931	0.461368928333352	0.593252464344325	0.726543794828051	0.872909521343843	0.760959388259031	0.813178390475643	0.689752596630294	0.773426422471603	-0.170249551698329	0.455980856038395	0.776224840455986	0.523538432052605	0.551484114938695	0.756778833586193	0.773038487118704	0.402959252437477	0.165621584056514	0.482000274287259	0.411288643187906	0.760566624649509	0.581319670321511	0.507642380880913	0.21686261679215	0.643901861415262	-0.100348415731572	0.835147429025907	0.679101887708345	-0.294277947389966	0.205739583637581	0.327495105485978	0.555759463229931	0.515323133125894	0.675435175288746	0.714212539027583	0.595043767673459	0.727588095756305	0.510921592431688	0.737142418311798	0.180153584106872	0.839366819857244	0.635490038356262	0.341816893601978	0.693792805057288	0.640791367912441	0.533604716088463	0.428120805755407	0.319258085366009	0.836389572113691	0.442161609738483	0.646430544555419	0.456257660086505	0.879139218983042	0.434234610129125	0.241178184130632	0.577483840184772	0.828368743348691	0.0230803302985452	0.85380001438939	0.712382317267137	0.687689966380122	-0.124414218890401	0.738154370938319	0.329167062649492	0.720281165074817	0.837761657264253	1	0.879652124216188	0.728224437539423	0.464653649812507	0.793253072158626	0.579462734663028	0.509606749184363	0.534797259032765	0.751776652809648	0.469835906759592	0.755915334649114	0.817530767389758	0.664973218992698	0.670366145694979	0.822070751148503
CANX	0.413249923105159	0.476673495813708	0.136864498295632	0.449607863945916	-0.125199201234236	0.87996966318466	0.887595047419502	0.832018047549332	0.787694481868369	-0.015135367720019	-0.184418094040487	0.821014134809599	0.873380861169841	0.214991995008344	0.438465836994827	-0.0268900552774402	0.521157199494876	-0.0484141503679056	0.617360497084611	0.392775827953785	0.873409113629651	0.233025296111428	0.50590553501951	0.581201571572704	0.892644001725641	0.392185508880036	0.518454187977945	0.892833831854546	0.869785883842041	0.913946312185032	0.764147633448986	0.546000582708618	0.256601482163965	-0.278640829438873	0.0310274353467443	0.71176465329757	0.213676171968473	0.901935925165437	0.882130328742152	0.873008636793446	-0.329327393694378	0.554722735501407	0.868696885639316	0.546178183935503	0.677305168984476	0.725706894927996	0.82256946228744	0.822750954937476	0.901520920163408	0.70345359823465	0.747202840800892	-0.252654305664991	0.558049229679152	0.705860013579491	0.519523919401676	0.593468051407876	0.888193212976065	0.637487196367077	0.217720783800532	0.0366152743446051	0.569749283008497	0.299334840201378	0.82494198872056	0.576530683454428	0.380689017940706	0.1264945468752	0.632047562865918	-0.260846208376542	0.755498995285399	0.698402158842969	-0.378122699895696	-0.0493641566678393	0.294416359960617	0.503146625422293	0.494481076416903	0.733441342925477	0.550094708088519	0.424495852963247	0.688439226250067	0.390802407546926	0.75362471480687	0.218504780928991	0.779463531517841	0.720218313570775	0.11419615505922	0.803169411573539	0.686035329500568	0.752827295013989	0.324964287077406	0.199849434580759	0.901138419253931	0.343666602729268	0.778690717234481	0.428726014880595	0.875726243574439	0.37930557150942	0.00959837581783458	0.485060133693903	0.907464229463366	-0.152432617711205	0.818704837164244	0.59090900752784	0.740754100828822	-0.280987882571222	0.815918114762801	0.311432306686815	0.573283172207566	0.895555060105135	0.879652124216188	1	0.851860962970316	0.250510955731953	0.827666611577414	0.729345759817655	0.324582644916839	0.38911061371891	0.806715348371986	0.503515960066123	0.893472816307301	0.733245489216263	0.732372751475828	0.552642793597886	0.884737582214603
CD68	0.554039487699549	0.455936833359312	0.382605693924794	0.470935112251107	0.105636523692314	0.838231188511316	0.870469458395033	0.892527235669584	0.707445429739498	0.282430880848886	0.102253689033656	0.738758321797413	0.888174203541239	0.227973042681173	0.463474436514535	0.241569642995525	0.624388628038948	0.0664016439370894	0.621213021656518	0.534399720813114	0.892521527348431	0.214333233052229	0.549315732809984	0.647506386381558	0.940550959184965	0.312741666100347	0.677358327912892	0.815903885150613	0.838576986844189	0.752282713610388	0.713295714566341	0.57663161996633	0.25935644648042	-0.0500769002350718	-0.00540509383680285	0.669093517638265	0.411568088433933	0.711505480746826	0.816339355347571	0.893585864108715	-0.262542737580424	0.528637344260263	0.878746076997564	0.414525636206612	0.733664822823934	0.722248553767408	0.785818574303036	0.794942568314538	0.892238296885352	0.78105765362958	0.753889241757032	-0.363048525344808	0.776852175046087	0.6627574374435	0.291708828825354	0.537420389019031	0.950757030140094	0.480666400421038	0.330730205570708	-0.000679151522594991	0.616362417918214	0.469489544281148	0.625196818598724	0.725737627225928	0.503575737040933	0.141716606487631	0.323279124205331	-0.0454842850292357	0.634953053084629	0.775944108495234	-0.172491892701329	-0.00955336777266419	0.528094619416646	0.635294520225261	0.617232941539314	0.873112961127513	0.399011663171309	0.363727322498248	0.554665108989012	0.472781099136895	0.83545133823925	0.116444783723125	0.571236347143446	0.578435496092655	0.196547188057254	0.612100639589245	0.494366345209726	0.765929720294316	0.421711428493678	0.30768813334665	0.706571731876442	0.194418173909372	0.730056580149447	0.461832181516997	0.70602461006986	0.471680625447634	-0.0291740814720011	0.20289440102447	0.860258325039331	-0.0444196438077286	0.681362375164089	0.411001093275607	0.834266672188332	-0.0642088744105804	0.776687294032702	0.557326580833119	0.257490182530562	0.673591190665185	0.728224437539423	0.851860962970316	1	0.261178240375305	0.807480809640633	0.670644841163347	0.0335285504814909	0.286960030978259	0.875171485266977	0.429597161283451	0.756802677980977	0.495344076750263	0.667767276616146	0.312907960690986	0.693832036393837
RAMP1	0.367664314079496	-0.154717660653927	0.370435699304645	0.143945586803507	0.406529215864652	0.127365392423049	0.256452739731423	0.22266027201236	0.385848616332465	0.487022950192274	0.489779254444879	-0.0771115885196339	-0.00628906739944896	0.292151614565828	-0.0791291766387245	0.547666466552905	0.294519124536985	0.644332856632973	0.0311759554589138	0.408924377277057	0.0323161098363641	0.221011424270282	0.647739311679325	0.0495045502820126	0.353871701365744	0.228445271434435	0.470568475242766	-0.0640389803313592	0.479024501530223	0.142235271375777	0.607128055908316	0.61871195534071	0.187157843883728	0.541356256377252	-0.0487794869268411	-0.223533040544846	0.685157886101357	0.320143725524814	0.541010298266407	0.0871585939287195	0.296115493252345	0.252995734938466	0.481764251310428	0.503305754931122	-0.0221388017594159	0.509617827835385	0.405189405068502	0.13111262991782	0.196655527874974	0.3678053676361	0.313639674753344	-0.172970736478663	0.439747211872334	0.48536956755342	0.042273581782123	-0.110020683279401	0.219148470340335	0.513044473000157	0.486030980112297	0.28650779725009	-0.118962232736954	0.622024160128238	0.105544566462379	0.297361142672707	0.509990277988839	0.209359399349446	0.167360541702642	0.494147259777659	0.45547599399502	0.430814466902938	0.413583658012625	0.426066444813537	0.401578570791827	0.595359015777097	0.493377237482662	0.341056854089207	0.581152208222374	0.763344950258243	0.0776547432864833	0.622508076673868	0.484636935361519	-0.388905422912059	0.584668421046863	-0.0757383114463336	0.58814949991403	-0.172771487129193	0.0411044328422386	-0.142459275885717	0.433687015202787	0.438030531627477	0.400350366726411	0.0695285228145481	0.189513153753924	0.0144535337204469	0.379403635620533	0.717786807240471	0.602149051779098	0.0994183349457804	0.330872471277715	0.413973139177816	0.394895891467799	0.71282393567127	0.292305390994615	0.567920387648836	0.318615167148692	0.366354130206003	0.622269575067963	0.320873528093597	0.464653649812507	0.250510955731953	0.261178240375305	1	0.189908912949712	-0.270638774182954	0.580722756788903	0.745104696340429	0.203138407757759	0.177979983519355	0.16661833098441	0.523556125179032	0.593476906554999	0.684472309026463	0.267173030848823
