""	ENG	FPR1	LILRB2	LILRB1	CD74	C5AR1	PLAUR	CD93	PILRA	ITGB2	CD44	CD163	TREM2	NRP1	THBD	TLR4	TLR2	PLXNB2	SORL1	STAB1	ITGAM	SDC2	RXRA	NCL	LAMP1	TLR1	CCRL2	TREM1	ACTR2	CD63	ITGA5	KCNQ3	GPNMB	ADCY7	FPR2	ITGB1	APLP2	ASGR1	ADRB2	RPSA	SCARF1	ITGB5	HAVCR2	SIRPA	CCR1	LRP1	PLXDC2	CD33	C3AR1	CX3CR1	CMKLR1	TGFBR2	PLXND1	LILRB3	PECAM1	PLSCR1	SDC4	MERTK	CD4	CSF2RA	CSF3R	PTPRC	LY96	SLAMF9	NOTCH2	CXCR4	GPR84	CD81	ITGAV	TFRC	NCSTN	RHBDF2	FPR3	SDC3	BMPR2	UNC5B	TNFRSF21	CD46	NRP2	IL2RA	CD40	TSPAN14	MILR1	CANX	ST14	PTPRJ	IL6R	RACK1	LRP10	ITGA6	ITGA4	CD226	IGF2R	CD47	STX3	ALOX5	ABCA1	ITGAX	C5AR2	CR1	NECTIN2	AXL	SCARB1	CD151	APP	PTGER4	STX4	CADM1	JMJD6	ERAP1	DIP2A	PTPRA	SORT1	TNFRSF14	MCFD2	TNFRSF1B	F3	TRADD	SLC16A1	CD69	TNFRSF1A	PTPRZ1	CD68	EDNRB	ATP5F1B	CD82	SMAP1	LPP	SIGIRR	TNFRSF12A	CD9	C1QBP
DIP2A	0.25849663416084	-0.0990457072167829	0.0799012664716749	0.321413943112579	0.118129941557126	-0.175271034223368	-0.147747869127536	-0.0800454174745284	0.110522836685246	0.302239303399335	0.241860868265788	-0.00949597897838548	0.0275154705774605	0.304017565237569	-0.128455762428194	0.117440790059123	0.179834553244523	0.649018027618304	0.254364491816233	-0.011970709073919	0.0668387480380961	0.373911266312418	0.422215369138613	0.676596934221151	0.328477933122044	0.151790413999998	-0.126524540232416	0.14388002912638	0.485026942741592	0.819476326662774	0.685925531573698	0.0503775537448065	0.301188132993966	0.109551448922667	-0.150698681835163	0.763452619116228	0.655072776691586	-0.126979802631768	0.176969985364514	0.690855533076421	0.359626341759742	0.290388954281821	0.415072808266015	0.46920838575796	0.296340632166772	0.52860995611303	0.0150221189302746	0.391309560149163	0.0743522543632828	-0.0486518457976651	0.0182253203661476	0.169561706699119	0.383356078967269	0.227191811294941	0.0318142272435573	0.281840609104654	0.614459940836481	-0.140091694382156	0.350362845123699	0.193784719213171	-0.10193435534963	0.530788690717754	0.233010147495056	0.169900098765101	0.726688917528849	0.364489096983486	0.0472303536831326	0.482873358704819	0.720559030106513	0.128924313576114	0.813390849176787	0.0792646468037794	-0.0333517530555538	0.587003410719129	0.534416982193393	0.407922177929049	0.603978310274051	0.715990128231514	0.794893542696094	-0.0849292614291861	0.567153793855445	0.389947418086489	0.548248476533126	0.716298975574773	0.179307226817091	0.578363403152145	0.342681975096156	0.765577129967525	0.694964462160423	0.673121242901136	0.239171236270634	0.141530110623155	0.710367948789323	0.625948177481424	0.365640891797041	0.0187714857830508	0.570038796124199	0.301687785421127	0.436649500309904	-0.253357900961404	0.778151281580929	0.421150149332203	0.603970703610554	0.829859568940698	0.823850288061946	0.245987090059771	0.566129480734692	0.783914955108861	0.556315870021949	0.5220484422071	1	0.808321825028156	0.587204004884703	0.403217856127355	0.77102083950462	0.188729638737969	0.665841231528866	0.642844825828408	0.802077263756105	0.0863270703316494	0.69618859783579	0.603562196212735	0.371739088965761	0.520531499390899	0.716533418015359	0.624211615500668	0.771618329046141	0.773374490071745	0.619507299464379	0.754651411508384	0.831760355922009	0.632621506929396
PTPRA	0.160565667721621	-0.140279477951155	-0.0555072105650595	0.124291209086762	0.028157795368671	-0.181723932860297	-0.19122180225741	-0.111155858538131	-0.0840215018578266	0.0800125684842876	0.192137282449207	-0.0520554096354073	-0.0387760516964868	0.188961064801962	-0.209917081548189	0.0554471303246189	0.0634000938454027	0.53364060326305	0.230860474005836	-0.0206212644617493	-0.0784891175169031	0.255584872497105	0.3116026345712	0.495743326435109	0.219127028639306	0.0459359573834578	-0.124282401465973	-0.0143333770718433	0.325646237085028	0.807067704827481	0.555327480613865	-0.00118277023848436	0.0697306430109668	0.0949202255008766	-0.0552867664769999	0.661822938144014	0.54107247908875	-0.160452096797323	-0.00129738001547678	0.46414242285988	0.209856204018883	0.202900130793806	0.174811074042844	0.435746338792457	0.142357535844545	0.550153122932746	-0.0206774215276133	0.212721913429978	-0.0341662955405926	-0.0159582774916267	-0.0771272029468611	0.134584166124928	0.300138504353891	0.0881088823733343	0.0474671421833712	0.123274916159846	0.660861641550537	-0.0891455355484343	0.167214504425503	0.030628959654628	-0.0730344296479399	0.293993508567866	0.109320181008357	-0.0215542086168599	0.581487582327106	0.175153571687699	-0.0188085108556237	0.436500067601614	0.681150211061266	0.152632407297601	0.83502363956732	0.0613868522966468	-0.124948162321747	0.859708390170939	0.548149564597254	0.412798321538238	0.711063202876339	0.677730241734095	0.725104984829367	-0.153682692383136	0.389112281083345	0.294766710472072	0.337127704992002	0.624951079908214	0.0207829777824187	0.38364829098442	0.147641653307177	0.559641019967698	0.710559875681075	0.740892015964048	0.104359052337418	0.0505561212222128	0.576779439010322	0.475912158390431	0.239912803443378	-0.0825161367656255	0.556738788318548	0.181269827120359	0.230145213172873	-0.23467117140037	0.742371365733113	0.413354190971747	0.554048383096806	0.850661458743944	0.904274353223533	0.11814553054689	0.446711406184787	0.873565115792227	0.428335885858554	0.482537874859916	0.808321825028156	1	0.703672010663818	0.143866675761869	0.676663720857775	0.0715729767103783	0.886489934370498	0.560081223914837	0.828101083579728	0.0732042048509099	0.808155307327455	0.90899927621652	0.142023780293049	0.641538481584008	0.568085376213047	0.524646494806521	0.621146669511397	0.903550099716109	0.372891249922992	0.841958838448725	0.908769415676279	0.447179003714132
SORT1	0.406184993741487	0.295767479984004	-0.0328328744092328	0.336851256955832	-0.0573654853636694	0.130634711920107	0.0836853401813794	0.340486127335364	0.165912618891956	0.497225933827953	0.457075953264698	0.416620464115634	0.480131173287405	0.585922725441453	0.209710557315037	0.25934845821692	0.396122621796288	0.461926774446405	0.529189738707412	0.351370724579248	0.273316612625833	0.117508750272484	0.583296799849381	0.341205247558343	0.505242877306806	0.384522182026431	0.0935845515452366	-0.0149766688023508	0.522214281225284	0.659614897127768	0.43579120312758	0.317433228732129	0.163603006302555	0.371869578981591	0.112359161985677	0.533076239589053	0.653235012566501	-0.123929914753911	0.341933534089164	0.327197388395255	0.262833315722161	0.54629575462066	0.379729605159092	0.677117592716378	0.423101103212313	0.751699146966677	0.306160969240064	0.339483655552078	0.423157097168055	0.0759845972839339	0.325228388381081	0.51955734286409	0.441377893741833	0.176015923686016	-0.0900334836560618	0.224957451194058	0.41418676090313	0.310084604247739	0.510174682101535	0.0356015782306325	0.00381970686946343	0.308084007027218	0.31197808062762	-0.00682074399573271	0.43218843890478	-0.0588869630057922	0.338886874318006	0.715682946500589	0.630122978341985	0.459821438132802	0.653379552636937	0.351937274968732	0.117828362751183	0.719266330377364	0.660388911842787	0.606208703229886	0.696324411857553	0.656342259786553	0.684545029744852	0.164326871422929	0.424685543242336	0.567850602231702	0.415359345289667	0.61946084557322	0.257722437883319	0.419141598542552	0.501245892116504	0.379407970048699	0.658016877579572	0.6653017569869	0.219881383544897	0.18283295641346	0.521149397521281	0.38038368050543	0.384200944563341	0.328348941996881	0.60028878244369	0.161832436924022	0.365914865999392	-0.0441487355995609	0.596467478659743	0.43581699405973	0.643178720073815	0.720876059439145	0.640270045298444	0.303514239636292	0.438130209738372	0.607032850946478	0.432911453800881	0.421212993263638	0.587204004884703	0.703672010663818	1	0.182508142632645	0.487357989294367	0.31740460855282	0.561778062447826	0.43071439200779	0.475496936014397	0.166959335549218	0.785461688575271	0.620030212319199	0.33806821893294	0.527806116508069	0.350959426729885	0.445411803655579	0.467806347230853	0.800455183919608	0.226712496578281	0.568821909774915	0.62145187056927	0.279735777643042
TNFRSF14	0.0980753031340081	0.0168273529871779	-0.00431873081371216	0.225278296135705	-0.0185266901890431	0.0372479235033674	0.192861321098905	0.0214810159764817	0.643574789902369	0.291123192807182	0.472715296934696	0.147659219605064	0.137004738548008	0.361431060453276	0.314159193542277	0.199168995573545	0.2918962228634	0.262758161409125	0.0788766385627895	0.0939262293877616	0.321694648250324	0.588424965982012	0.520347406928351	0.326034193164383	0.611597195876794	0.112150809882808	0.154969259702124	0.55734187997206	0.318714395746283	0.488665930738707	0.30150764214783	0.041778090570011	0.782401581898833	-0.0149081980312425	-0.203511496486156	0.400448526323068	0.560622873136853	0.0335219252268302	0.415197723362893	0.432513876350508	0.148771521489417	0.345282217257466	0.448078614263909	0.349982836900629	0.528213368959987	0.407336082481186	-0.0408065042976127	0.123795958763733	0.197342187356219	-0.224359893605597	0.273242335726616	0.225428512732923	0.109597986342904	0.372794946998603	0.0278685093582336	0.549274444243992	0.157155209743758	0.0482891274080045	0.32122092371594	0.134168530916802	-0.155894223436102	0.222941758328333	0.385175759218	0.638480688104245	0.518296439853261	0.282469847047071	0.268123585689938	0.305699118589793	0.228028512899781	-0.0355981048566811	0.17535784256137	-0.0121555071022074	0.18674468271657	0.0373963192440888	0.230518466575371	0.0343101574157363	0.331847604874507	0.44086932221665	0.49126351042588	0.302012887710463	0.42638028408138	0.409255126169454	0.366869780854069	0.624530985899568	0.0746235996438432	0.313244710148092	0.403622925014786	0.496243932661125	0.465711207592515	0.101244175902138	0.0958839138214386	0.242613102448346	0.563602991979207	0.379537375458202	0.642315998250127	0.224189843971234	0.597031246502509	0.354198969298571	0.158456227264945	0.0655803096006886	0.315081870086049	0.225627442552595	0.503298846523419	0.427761334218444	0.253052905285625	0.294952259395003	0.381887516833716	0.131556516285275	0.564953467015942	0.127290757154801	0.403217856127355	0.143866675761869	0.182508142632645	1	0.590079140534214	0.196772617011166	0.0472973708132031	0.229275835948743	0.216405583748482	-0.111614372335534	0.234091304157742	-0.0246528628714285	0.749428864016748	0.308111382894442	0.257052014743145	0.495170354262825	0.609660418698156	0.270223796652836	0.564871067306471	0.15328480656596	0.290573065593286	0.280558735611047
MCFD2	0.223840232294687	-0.140270301775408	0.166053524416179	0.346241391778622	0.065844439056173	-0.179286614456558	-0.0505418072053101	0.0221295768984221	0.134944495848359	0.349996572566026	0.456358456591358	0.000266462516825803	-0.0081767303847116	0.380212899253664	0.0213054617397541	0.12553797167223	0.184932282999932	0.620928996365129	0.169757385232919	-0.0465126070987022	0.260015974500488	0.519071863486385	0.550450904758064	0.716694264931117	0.48787400281872	0.068034548718668	-0.11927389635395	0.333956145524703	0.586783389979293	0.884954779984131	0.714867504421701	-0.046341226252653	0.444045407671658	0.0614796137703363	-0.144313980645009	0.834311367907234	0.741852709567641	0.056868531206727	0.126264258506185	0.789853027353249	0.356139679213974	0.437378798305524	0.425347418941455	0.448424772166768	0.420642479530497	0.495086771853675	-0.088448179499421	0.348577803195945	0.0967935513003482	-0.141276186141731	0.118912665213008	0.198537808108644	0.388716818793187	0.13579899796997	0.0415715014258214	0.417184335623282	0.610402551119362	-0.067336871570069	0.424297427210636	0.120508754254625	-0.276818128027746	0.455271183349852	0.240688816347337	0.342689008263337	0.734362797521591	0.325077744133816	0.0798622047022645	0.51729596775128	0.656858687714864	-0.0400032455458461	0.729898625102522	-0.075358380616378	0.186407696800457	0.468772395508288	0.515972716469301	0.278097693976159	0.698558420957447	0.663851293950331	0.79369757844086	0.0371176756838337	0.642311795657315	0.38887121820727	0.523618145790325	0.854232698661219	0.186584150576361	0.566627926717212	0.335432634127426	0.851116700677348	0.750800419070214	0.478795907124976	0.295594852843656	0.239895147328415	0.749011249637325	0.732572649611661	0.561406191826564	0.108819626192261	0.634010132035674	0.316323530587062	0.44760766516857	-0.182052765699454	0.771981327888	0.333989570799972	0.659268772125107	0.868427544617339	0.786478422836793	0.288588803442711	0.564875340657371	0.653723240772772	0.593438599124146	0.547514663634793	0.77102083950462	0.676663720857775	0.487357989294367	0.590079140534214	1	0.033532796252666	0.588943910244082	0.663030526329777	0.725532488074374	-0.0222016942315963	0.673008792214697	0.447736787452186	0.553624454340072	0.559759043338151	0.70949686561026	0.733175425270376	0.84958474894529	0.719228426013589	0.661052702082018	0.714344328292045	0.743468050320599	0.673688460466776
TNFRSF1B	0.438155795601488	0.598956616399108	0.059471758718728	0.348508944150651	0.216393716667748	0.501412154077718	0.474666409662299	0.344483840558335	0.250520743304137	0.483575864192071	0.276534309068976	0.477842102447733	0.591959629701718	0.396416602551704	0.0944808319919251	0.370884919393173	0.462550753430058	0.180162527003231	0.592247191767065	0.576630783034391	0.172840050616957	-0.117551414702289	0.206297377643993	0.0223129512691698	0.207318798549009	0.582482825409341	0.455083670343051	-0.123925175797846	0.244787366979661	0.0417380735259533	0.0100765611149681	0.630092307317534	-0.00804667902863397	0.613038530744084	0.190594241188655	0.0875732335656105	0.197797461563223	-0.202339962772862	0.410564319488189	0.0669948452665179	0.237666142739192	0.352456694197868	0.417821302064657	0.429940003564223	0.264920233614785	0.34320350533338	0.709718693771592	0.28163919558548	0.517448993012439	0.504815615923224	0.301237098634764	0.519376369654635	0.391887864149546	0.385464406667148	-0.0561515805452385	0.43292994697702	-0.0392706807758949	0.475797557616167	0.406620289783299	0.316479558075458	0.546261760403837	0.366411509987911	0.439750654865296	-0.112790818858852	0.0863831128583204	-0.0439637327374447	0.491629390149995	0.424271403584254	0.256707343546946	0.727134783370516	0.0876417525968833	0.735366068722155	-0.0778539058709254	0.097498664518402	0.32439442600983	0.58966733112291	0.0104342624475877	0.315075660365169	0.187638751141974	0.331910522298252	0.2262831952578	0.486277031720575	0.352209847033516	0.102523242182464	0.229188886354608	0.255739064845206	0.532759820559419	0.119900389649676	0.216022745791767	0.424890940932339	0.310149124024467	-0.0162249269665345	0.0157294586304688	-0.0464669118926449	0.102450639445794	0.362427189136543	0.212573056007777	-0.0435545572624744	0.171788924611569	0.227628343977731	0.170065765412783	0.44915637013865	0.228841846659279	0.0476882838875017	-0.0467289184860727	0.55292173689623	0.33093457180751	0.12547040776129	0.439181483941197	0.100371971455562	0.188729638737969	0.0715729767103783	0.31740460855282	0.196772617011166	0.033532796252666	1	-0.109558034728015	0.254980929657669	-0.0449028357078974	0.566219377590202	0.229343862019832	-0.0651849643255333	0.159226212718701	-0.175700694510342	0.0190127899632939	-0.0270226081334333	0.144049338749524	0.140330414042014	0.139306011737763	-0.0644025596540183	-0.0199152289221385	0.0144930549012476
F3	-0.0501760840565778	-0.330934775102742	-0.173415720452185	-0.0794300701516495	-0.112963725814379	-0.323277565027593	-0.22848844593456	-0.233196857057358	-0.197062850058074	-0.130471426574387	0.0753432453925195	-0.231123058231752	-0.231926833717453	0.010354355695763	-0.260882655079415	-0.141546015422678	-0.0637116475710244	0.355201079122585	0.0521607731765338	-0.220894997768574	-0.225483148427285	0.33767813896423	0.209140826287927	0.372543296602897	0.0832049369500247	-0.14589453295302	-0.204657130196903	0.0702185502170511	0.143810601437743	0.714449773668781	0.477969289796985	-0.194300956350734	0.0494973803983329	-0.139027630373886	-0.104000445396308	0.60363589310944	0.386559103652492	-0.13319215674119	-0.136746623086675	0.328767240845741	0.025589609546047	0.0294823251434577	-0.0352067927044202	0.24890888664454	-0.0152347384678164	0.401881628178338	-0.23310138805858	0.0224703633522489	-0.218114422321288	-0.152684831617276	-0.190191142607907	-0.0689492849118718	0.11532098067715	-0.0704875279870219	-0.00558581714458622	-0.0792034985899551	0.722704079760376	-0.258393979170751	-0.0389478988205159	-0.106297651825017	-0.212592274502791	0.0794874366422803	-0.0815911890396528	0.0374548815129308	0.509895764176965	0.108015221163099	-0.16326933926687	0.229116981324864	0.501779479769872	-0.0522957898101118	0.714325932387636	-0.137165132441021	-0.16496312838743	0.788866883175513	0.380751370857918	0.221587376084633	0.618801370587033	0.485253324866213	0.550211010541582	-0.307517334807683	0.213834780091724	0.0496553783020568	0.153412982430412	0.507548428411973	-0.136840691436418	0.20477532635218	-0.0393919702227743	0.415576392567555	0.540333916158009	0.540437555970146	-0.0789165653982305	-0.00190777605547292	0.466780634864768	0.354920256136448	0.168990257606877	-0.264201038396501	0.471803231612937	0.260851745337148	0.0932035649547975	-0.326314111296006	0.601981836100796	0.273833527797807	0.441038851340512	0.748476200818958	0.832035329413323	-0.0697732197010559	0.318875949956743	0.758836050196326	0.26930523984515	0.34853815750497	0.665841231528866	0.886489934370498	0.561778062447826	0.0472973708132031	0.588943910244082	-0.109558034728015	1	0.337764314205755	0.765180250332035	-0.0952389394567523	0.622693674478177	0.879571982990265	0.00305852609978311	0.630449595095647	0.452203033595386	0.561801935507241	0.528394999342852	0.8247461969572	0.201674031344427	0.826826069106156	0.833938207360308	0.330041103417254
TRADD	0.567115675333608	0.166734355723088	0.448825068757847	0.558043896209337	0.408314580447014	0.050023811595544	0.0206901156504253	0.204491284911755	-0.0643670180875676	0.536653858396088	0.379673404424541	0.205259819883545	0.230626304403664	0.446282245368701	-0.0566928341399869	0.391609753920587	0.205647660709536	0.726545380518458	0.353886959561055	0.244729410134075	0.320610194911887	0.0551713208032677	0.329242799572645	0.73010910429971	0.278603044570167	0.343547445029305	-0.0743955414825751	-0.170410067517146	0.705412150555795	0.63960418546438	0.662341353793771	0.207281407790422	-0.0264857488795577	0.503101760210862	-0.015489737201294	0.723610448491012	0.536267962994405	-0.0736742544251348	0.140364347687687	0.781863338746108	0.637852976718539	0.495235176099829	0.467841307978586	0.484493889236194	0.335046108072332	0.378680464984144	0.313691650734873	0.647726671746279	0.269915756247807	0.272055840234412	0.137755004048457	0.386083250722861	0.617357612119712	0.155857452478082	0.0176075609270628	0.410629597188447	0.410147648225827	0.15236075338286	0.571030369185469	0.25673728373909	0.0466304172697857	0.765087121159363	0.368650820101733	-0.17521182212028	0.509446889843341	0.289411478408446	0.181315824404916	0.609894287183793	0.762814670651378	0.300209686309292	0.653904520371966	0.225613836109014	0.231465308619535	0.332971753591222	0.568963370804806	0.531952618576331	0.52550789379439	0.621031169133495	0.707580336924537	0.156706020067738	0.714309216830271	0.462350101210483	0.703014949430611	0.571522595220102	0.496714962364893	0.678486012664152	0.377768114549905	0.798775123455551	0.619883906833096	0.621026029553688	0.628033755877314	0.187917941670108	0.437262199236795	0.705378525266223	0.278629058318892	0.285697850117657	0.267857332903423	0.00831527531698557	0.584215742771338	-0.0120467459551782	0.730241650395392	0.401720084460111	0.453295950467156	0.63754110968128	0.589584824165607	0.460521728020967	0.646347350101131	0.61246952576639	0.509402477742366	0.692676359048475	0.642844825828408	0.560081223914837	0.43071439200779	0.229275835948743	0.663030526329777	0.254980929657669	0.337764314205755	1	0.609302464541689	0.341206572937439	0.703192977454927	0.263164480270826	0.307329195865559	0.134204983695435	0.758743900297737	0.392647485177363	0.582135393655167	0.555287355888621	0.635852117090803	0.560465334182861	0.504086392954896	0.73270062829699
SLC16A1	0.225535497216947	-0.279583024483795	0.152110295321998	0.219456594974089	-0.010267092995454	-0.228976534127144	-0.19283055758201	-0.201070667932256	-0.0820866173781144	0.131638313968775	0.223884438443075	-0.104606111659103	-0.153037595156118	0.173180227435188	-0.183356305336499	0.0403259722536144	0.0333736464842266	0.653925106515373	0.0486137108411248	-0.0994097367613408	0.0389476473212572	0.336361386690412	0.320598138820674	0.672026120643983	0.230432006722202	0.0020053604483896	-0.153687535282827	0.085214443392346	0.359021222705456	0.795718150080151	0.717238143865385	-0.120819691368746	0.15878746571034	0.0223907695712364	-0.176405710001073	0.767516710381196	0.561864456726777	-0.107586207069376	0.00247056265466233	0.612418080228036	0.339227864012662	0.198608942804142	0.124434545651749	0.392976393655805	0.224259778408395	0.447067868364924	-0.115828566641867	0.341704494295174	-0.0762843275449305	-0.146704341975381	-0.123284509984847	0.0582506393708603	0.308882128148448	0.134154230310519	-0.0268887720684002	0.0906147617325083	0.807759105427557	-0.178517773084865	0.218366469224462	-0.0544848305466495	-0.171394638037566	0.383498024836543	0.11092301446252	0.0593177097905717	0.667646166691566	0.15622310140531	-0.0633062869321009	0.367514586384475	0.696126631777394	-0.00136476557644735	0.777411270362761	-0.0922434312544187	0.0304734608401064	0.617147730112161	0.494278812887803	0.282652717314793	0.645469809919024	0.660436253943216	0.762991156947055	-0.187991480613651	0.435286524148675	0.253671732986016	0.41039933135489	0.672974132472447	0.0922402693208006	0.512332718812323	0.137454617229797	0.698746920748476	0.593703447054204	0.53856724135025	0.137711922996296	0.00878965573504577	0.601279431468294	0.592768905495082	0.329831829524345	-0.097329537596332	0.533141415538306	0.193259358632104	0.35885273145499	-0.228825685444982	0.775834558498525	0.305447285907744	0.532104247670969	0.792636251976556	0.875006064234945	0.0242692591213031	0.478351822689589	0.71751132415844	0.459981022334904	0.587982471385393	0.802077263756105	0.828101083579728	0.475496936014397	0.216405583748482	0.725532488074374	-0.0449028357078974	0.765180250332035	0.609302464541689	1	-0.0625309559654058	0.665787601630701	0.641097381724804	0.222241992128419	0.498269415441468	0.722315626079159	0.633859418085475	0.683963044085362	0.766240860970863	0.448930528675059	0.865808139658282	0.858883802668934	0.636507788027387
CD69	0.331620841089187	0.513271965492241	-0.0272095468178083	0.19055524506609	0.596533362006086	0.319938137970317	0.156245269651149	0.236168657019772	-0.140605861606868	0.296455392078839	-0.0698802084203858	0.317218019892433	0.462748219288527	0.113929514158896	-0.193205962885147	0.0922032815333257	0.0720336053200677	0.0467615454499043	0.501525130351981	0.519407829163376	-0.0333899578964357	-0.452878420195169	-0.159503612349998	-0.0598915245111821	-0.0543005441865048	0.470999453791065	0.270474597921613	-0.526217226409992	0.151317896151557	-0.10532582874992	-0.140583587534807	0.589881414304729	-0.438212350782263	0.598475379766741	0.12209556205778	-0.0480191330235993	-0.0845898544634332	-0.391497841879817	0.119200407186859	0.0446192346133271	0.216451182082426	0.222795634997908	0.457957551767976	0.211862703007922	0.0147777248443456	0.0944944927421888	0.6779045574856	0.219947216396707	0.270951405504274	0.748064798517037	0.223447598283209	0.395764516954378	0.363612632312206	-0.02754922224908	0.201824213799634	0.256944080478978	-0.188328942343417	0.420553906130383	0.308430047519669	0.61555067279669	0.618136459444537	0.464260726168746	0.354105083263957	-0.490373471040456	-0.262653008885444	0.260957255459467	0.333843706253057	0.316772659619331	0.201576841497643	0.675784959145375	0.0535166849708226	0.682809854373567	-0.228315962636578	0.173326113842252	0.322460776852825	0.554553988195998	-0.102155581374769	0.132758418019105	0.0364342683881466	0.268850623027101	0.203041841038605	0.261111386456141	0.182447804485024	-0.159891058621772	0.0966592209840686	0.0750868365380794	0.378626263932207	0.05552373851873	0.196388904573245	0.444469847793456	0.437041240188913	0.229628644783624	-0.263858686175258	-0.0776604074270164	-0.239237956429363	0.22291360655582	-0.104907187186466	-0.35143041566348	0.0595377597795391	0.103877047357999	0.0936582903458691	0.524753805776479	0.0162159933517951	-0.0482719132018276	-0.10202831929271	0.642921494539663	0.291398705931927	0.238360832126941	0.276363175225744	0.0190104543907872	0.0863270703316494	0.0732042048509099	0.166959335549218	-0.111614372335534	-0.0222016942315963	0.566219377590202	-0.0952389394567523	0.341206572937439	-0.0625309559654058	1	0.176316002178853	0.0124143581286496	-0.148207992722457	-0.320873438913143	-0.00851628253863136	-0.331680171745013	-0.0631607872531504	0.0809386728444022	0.0970465663230043	-0.0299771065856426	-0.0597335442918661	-0.0174969194614279
TNFRSF1A	0.516864608346341	0.274552719133763	0.235373939807241	0.487915457750754	0.171908624945276	0.160191342224507	0.0636007199995629	0.32627809666309	0.0913747112168446	0.489110696482019	0.527278425811724	0.382437742873462	0.375065079824284	0.587056149624602	0.155239352583557	0.431827568002185	0.332226716876813	0.648993719488078	0.518818588227753	0.35711520812405	0.335495950052202	0.0580679021935753	0.539761043133443	0.57203404870028	0.563135494625435	0.288524222352266	0.0893910223559712	-0.0825479844885834	0.662251833417653	0.799282273115735	0.619085586246063	0.246608696627058	0.103748274870713	0.439385542786549	0.132710799380193	0.689173395405245	0.745552817435456	-0.0405853640793132	0.252666214946924	0.553498294854052	0.475360469227394	0.599179042032519	0.465553779996832	0.683247993102382	0.480795647813351	0.735164766103617	0.288327052463496	0.490504103910644	0.405223821333961	0.155850273619597	0.372520022363918	0.553398821392015	0.608781032734921	0.192723711481083	0.0967171413289124	0.446495614618138	0.513392167042317	0.316372668399753	0.567035419504037	0.121936959203515	0.01106717838329	0.484725134292594	0.441955664623829	-0.11899653526723	0.591215114541095	0.0558683531289218	0.328836152531782	0.781134136054749	0.788435023686238	0.379470020663866	0.784323798844675	0.277954143725332	0.257091553744042	0.747050462672415	0.778146340844064	0.610145268121501	0.795492367865052	0.788419041618775	0.811342039837536	0.276726297494006	0.540225999926988	0.605685977130853	0.599897763364314	0.736103436271569	0.398889504018567	0.575376561098957	0.448085477473971	0.630358978437488	0.841554721708606	0.730883825352583	0.406252080061473	0.176739061721964	0.575693045974426	0.627556825602148	0.427264790299923	0.399407903471211	0.598473817215098	0.0793638202433133	0.434376376629967	0.142941198856491	0.786504264580433	0.481052063567354	0.682104462249049	0.841891221684289	0.777103907146064	0.424566939697465	0.615283444790374	0.716323119869486	0.525554629039772	0.569028520532214	0.69618859783579	0.808155307327455	0.785461688575271	0.234091304157742	0.673008792214697	0.229343862019832	0.622693674478177	0.703192977454927	0.665787601630701	0.176316002178853	1	0.639067261026158	0.439992499274465	0.590422472197619	0.563682699262052	0.5517869209677	0.614480362125257	0.829814080796487	0.486075513494108	0.709184688359936	0.694405807755806	0.523516685507011
PTPRZ1	-0.0913117168125227	-0.213638940466	-0.264562639934068	-0.13087227103303	-0.0746777915550763	-0.226658579846243	-0.261204408277483	-0.218888487037505	-0.144815164716145	-0.178729415937799	0.00925388541661236	-0.174586820923296	-0.147212792137774	-0.0302578546842067	-0.269478346172276	-0.119604406025057	-0.0984201663811602	0.26795149464389	0.137954456084968	-0.12297640602151	-0.280616354056972	0.184907886456764	0.141864872993732	0.200619493597265	0.0515097220943749	-0.0919509376280945	-0.152349770154458	-0.0585238375129477	0.0301276319768154	0.597540966315165	0.277301332951481	-0.0553691445515562	-0.0286004561145949	-0.0710948681640392	-0.0693473909163173	0.37003980869687	0.308376420833057	-0.198677595080887	-0.128677979577687	0.148556625587147	-0.0602957657019119	-0.00206524198419662	-0.0352449041113349	0.242131638801593	-0.061330545864086	0.419996316393264	-0.12714255046203	-0.0635270920978589	-0.19179732879521	-0.0304328095126638	-0.173971303377403	-0.0217347241785574	0.069227841494026	-0.0462083487416127	0.0374458365323302	-0.0621496491641238	0.515189511824914	-0.155388330597634	-0.0925293371472894	-0.0444772093932194	-0.0666600815789054	-0.00523180252644676	-0.0459963879486687	-0.0546291136875057	0.34307663035817	0.0875330487871695	-0.121514648272519	0.222947449950616	0.428044944250326	0.0528380711503962	0.667515981979928	-0.00745860844693078	-0.277435520034989	0.888055522269205	0.355881920382909	0.248238115651761	0.581184321385494	0.461691340049698	0.480608200846607	-0.246007964868968	0.11220181723736	0.0898479023571369	0.0258681599028423	0.391593424723449	-0.205670761174025	0.0913315127765851	-0.0526548920711696	0.241175194768131	0.551574982172137	0.634974031219326	-0.121585036686133	-0.026468427806068	0.398868586497606	0.202086727374815	0.054296201173554	-0.248440813029257	0.449184115883853	0.0898135177790331	-0.0420460415180411	-0.277812999844418	0.487441874137592	0.329246321893726	0.390539820420385	0.661667337241546	0.756318817366682	-0.0493681976831318	0.217366909163627	0.773336284352276	0.216044669275607	0.223603182896596	0.603562196212735	0.90899927621652	0.620030212319199	-0.0246528628714285	0.447736787452186	-0.0651849643255333	0.879571982990265	0.263164480270826	0.641097381724804	0.0124143581286496	0.639067261026158	1	-0.0634500319148276	0.648626572875656	0.285565841143624	0.32346394128827	0.3914485314626	0.785380157043673	0.0873319874251121	0.696371836307096	0.794337940770096	0.154393131201625
