""	VSIR	CD74	TLR2	SIGLEC10	ABCA1	TNFRSF1B	PLXNB2	TLR1	KCNQ1	ACTR2	TREM1	SORL1	CD9	NOTCH2	ITGB1	TNFRSF10D	ROBO3	ADORA3	LRP10	LRP1	CXCR4	NOTCH4	TFRC	APLP2	CD163	ADRB2	NRP1	SELL	NCSTN	HAVCR2	TLR4	TNFRSF14	ENG	KCNQ3	HLA.DPB1	NCL	BMPR2	TSPAN15	SDC3	LAMP1	TREM2	LILRB3	SIRPA	RHBDF2	CD44	RPSA	TLR7	LILRB2	CD33	AXL	MERTK	ADCY7	PTPRA	FPR1	INSR	PLXNA1	PLXND1	GPNMB	FGFR1	SORT1	C5AR1	PLAUR	TMED5	NRP2	SCARF1	ITGB5	CD4	PLSCR1	TSPAN14	CD46	PECAM1	PLD2	ERAP1	FLOT1	MCFD2	CX3CR1	NECTIN2	P2RY12	ITGA5	UNC5B	NOTCH1	ITGAV	MILR1	CD40	IL6R	ITGA6	RXRA	STAB1	RYK	PLD1	CD47	LRRC4	STX3	TNFRSF13C	CADM1	SCARB1	ATP5F1B	AMFR	CD82	TNFRSF1A	JMJD6	TRADD	STX4	LILRB1	SLC16A1	CCR1	PILRA	SMAP1	PTPRZ1	CLEC2D	CANX	CD81	PTGER4	PTPRC	SIGIRR	PILRB	CD69	C1QBP
AMFR	0.683885420043132	0.780923872829392	0.68712341314469	0.831021388301088	0.849293450307676	0.779195232048955	0.789153690677027	0.741693147481989	0.730797595677438	0.849695091803976	0.614863918932762	0.775732952675669	0.731963278048629	0.827989481595575	0.855579498907009	0.631133178623822	0.578975175062882	0.701356924855999	0.819591927960532	0.856980114949108	0.630219714897995	0.271388771212775	0.728047690851475	0.874360493986356	0.68332712884035	0.643062881821849	0.690435949498274	0.719971594647567	0.861464980902312	0.83841251628559	0.597225812726522	0.822562689680667	0.730020440465532	0.742180449481745	0.684015568929336	0.873406973477834	0.760603127635646	0.478417756488629	0.759960781129134	0.860723877097107	0.782609372855684	0.815073632824263	0.830998249351666	0.714859961626543	0.802676403445049	0.826473289547049	0.763178953628811	0.783792250665555	0.748624501882305	0.836536147820229	0.609431930243188	0.679235226914029	0.796869264651698	0.739879242828756	0.434284164043085	0.760428697334406	0.729878941318368	0.821324589853882	0.58632287517517	0.808205015451213	0.749457204075936	0.663875508460126	0.831300038137345	0.812846651052192	0.619239949582241	0.766676808816002	0.836314207174223	0.81806977539964	0.835214377493421	0.830848473892654	0.714511644901348	0.757914399787594	0.730430574210824	0.792155745861738	0.80017698031018	0.658048425885009	0.748400926636032	0.731004720920112	0.642385153828873	0.748642029786565	0.588228284722327	0.815157028305505	0.824331470799565	0.735381864354381	0.725650193422902	0.686586107423095	0.77177702037055	0.625483622574788	0.658071545684845	0.726410806607247	0.775309799666418	0.465728185936994	0.780992731473942	0.435949659056606	0.733025804093762	0.798648932358552	0.842680247964693	1	0.80055831157149	0.785471349841239	0.666367511796419	0.745713325310592	0.757161811340019	0.78326732780407	0.573787148246388	0.730101675197412	0.853404682259803	0.885716012402862	0.0681468564349232	0.405803175602623	0.861470880319064	0.850561589212207	0.660608217843074	0.82692490986866	0.693750512789797	0.439291603484058	0.538014897582574	0.798026259212828
CD82	0.684480906472407	0.833422489278708	0.642408971849856	0.829901876511878	0.779429592338272	0.827838533933677	0.78235372401199	0.750443539273191	0.773474593297996	0.91577783028496	0.625991027144098	0.759190488660475	0.871837997529291	0.714573406596413	0.913178827284516	0.650935989989189	0.538618392530261	0.737582965772653	0.917190467400738	0.883366878296153	0.592620553746325	0.151099418044122	0.665916713999066	0.891774343242291	0.680016903469194	0.702210849806507	0.72462385553098	0.743664739749856	0.913564742774151	0.89668994542038	0.432290601134258	0.862833035499777	0.879043428645023	0.68905702543854	0.727027940656846	0.845223892877054	0.867646736329482	0.567647481617783	0.640744641833157	0.88691208281302	0.917247749570512	0.834150332532047	0.911327394286643	0.811060556402887	0.833917780752974	0.917442747928497	0.75720040694086	0.818778692407323	0.845664191968307	0.924517288294231	0.466769802176703	0.744492507202061	0.834139527733463	0.871677097653407	0.365025004043285	0.717631291009249	0.697652874241874	0.852268933112489	0.49303824707356	0.85716420494217	0.770465314211223	0.662436119771445	0.867279112884099	0.813109404279306	0.636166687355923	0.902339546973579	0.883824766119482	0.813537259187224	0.789179773598695	0.831817353994031	0.709926505883904	0.795530866618112	0.685401723329811	0.919056760145353	0.917204372779193	0.668321118683273	0.867118561910464	0.709327850238888	0.704246680709667	0.741499918761832	0.586776676407124	0.830000153959784	0.811646852807722	0.777161117710521	0.725260926118973	0.844802360537597	0.782932273871856	0.631911139362097	0.577257433549298	0.844915584470352	0.867620971986741	0.545155145694233	0.763088493326628	0.357281494476387	0.866766988623517	0.759326942826612	0.9229413252819	0.80055831157149	1	0.836965921805588	0.707117490785183	0.834311904165869	0.707136140180249	0.843711214097733	0.6506888470055	0.864064151444684	0.900890857312154	0.90638363928203	0.0532702063460719	0.317935752835178	0.927018028009658	0.944817683550894	0.647375896390347	0.827346970507313	0.738167221981415	0.347631382936319	0.535322731125356	0.931824954670135
TNFRSF1A	0.889208457668531	0.9212809607928	0.883809645126837	0.922470258333511	0.915966302485557	0.943938392277207	0.835446928626969	0.866878535881322	0.860917094968928	0.90370012218139	0.731743394402421	0.91492308320244	0.674538156014334	0.824711731727258	0.889509041453083	0.714780265296397	0.714971983059405	0.880771046677681	0.785651802780573	0.890469748335608	0.768366340467295	0.370560339828232	0.730289202430468	0.909192356255774	0.665597737458823	0.831826124676358	0.828517317546658	0.717048476258845	0.893781978945844	0.919376098535559	0.667847858573951	0.87205490345028	0.771994070916674	0.812292472155699	0.814371786642301	0.885869828690998	0.783141233277196	0.73161989750625	0.703460303617271	0.887652808344048	0.776592607250773	0.818284231046446	0.885335767621674	0.90332312688743	0.752101708409014	0.862741732392438	0.898771902140099	0.847011429178232	0.890098708746598	0.928036574924692	0.744811018039415	0.867402090907496	0.84850581962062	0.863796970481636	0.561419966994096	0.814982140768663	0.862500359976962	0.682517960997403	0.652311674716333	0.925363284192135	0.778403795322822	0.698203000679577	0.872464871570916	0.817297610969079	0.79164511261106	0.823526688567439	0.927324943988215	0.925825274649988	0.915331392897774	0.876841664663852	0.834292168227401	0.74576082494519	0.791530169115689	0.904519360441265	0.843993110102718	0.771017555481824	0.841399360791327	0.881352877988504	0.815900817745804	0.820915044325663	0.545459838661257	0.792438996254764	0.791141702791705	0.842180455775822	0.7643163386815	0.637587527138806	0.866171967554404	0.806517991344287	0.741147505432982	0.791443109806056	0.845466102239132	0.659134646208269	0.836143825772705	0.630694936775297	0.721110172923355	0.839602275953126	0.842960006702323	0.785471349841239	0.836965921805588	1	0.824667560563097	0.743038610101319	0.833738146381904	0.881452171852119	0.710431524914338	0.866737959796939	0.922730519084971	0.85504359068224	-0.052258125531441	0.488965639170668	0.892877136098779	0.867135974944265	0.765046208156909	0.915148743244363	0.849799277853738	0.534944061516096	0.641957906544637	0.857368207705968
JMJD6	0.767252068765767	0.757626848439336	0.877371456406269	0.838512882027027	0.877426637306261	0.869281276489155	0.711041653018694	0.695491844458688	0.729721330901315	0.797922384251101	0.789401562029203	0.782569666316756	0.487735998971197	0.720671296633656	0.755995203407761	0.855082010176833	0.68260388530333	0.679118328202935	0.631864147356453	0.814718268431425	0.887626938176511	0.570621360345045	0.801660855287568	0.830725507732731	0.450421076403672	0.767845385129063	0.786488205118962	0.737430407527624	0.766522752769223	0.793509293884661	0.700834351094764	0.698795415573665	0.588509024890233	0.802303026443217	0.59504874493566	0.825011170110082	0.685854523839827	0.640955178861527	0.633137497441741	0.718561312447042	0.584633463897493	0.746411920298088	0.780288585680369	0.84608031604029	0.591751628956302	0.667191479724696	0.813478195966299	0.717322246169273	0.704931050522819	0.783811696503926	0.839089818898179	0.848330374633713	0.740416276236847	0.813895467235031	0.605353522093607	0.793004296380885	0.796943982203383	0.475056176752125	0.706783919859675	0.828758359480431	0.89512469011639	0.835709118343224	0.795041968373564	0.767839640578416	0.677592751868077	0.684778487120726	0.840555331296021	0.879037363833872	0.901757801619133	0.793202439904442	0.68377453869083	0.714726704369136	0.762914041166164	0.742927177744533	0.730199218342649	0.80633043043885	0.698522617889622	0.810806715433493	0.71655445412348	0.789712792188311	0.66080196253501	0.775321666839391	0.623259861183375	0.824270399775676	0.774865684880919	0.516582101880276	0.813313370869689	0.807995236992882	0.751902871682745	0.686908942034101	0.741765747428947	0.672251501946096	0.806384128175296	0.539514071819194	0.65716675400818	0.763585020944132	0.684105932304533	0.666367511796419	0.707117490785183	0.824667560563097	1	0.644964686622121	0.908616098818588	0.791911493383785	0.867069770228271	0.650945962659836	0.737544915439891	0.726126306836732	0.0927338173113292	0.563234117300865	0.780326091380349	0.673503727686398	0.878019092646164	0.849857044936154	0.781308694092156	0.564450789504753	0.857481958435933	0.682894699812579
TRADD	0.684875390767237	0.790749769182594	0.593273579611353	0.842816020987343	0.752365519604677	0.767872591036418	0.822258764736245	0.712204628131394	0.736441232791485	0.865957849295078	0.498515298029653	0.746442517242719	0.760825538891638	0.744443873859262	0.855970509737929	0.504908227233845	0.57343082234483	0.734482484217147	0.840957492412365	0.846506327712661	0.559338014667624	0.240120456473095	0.590918708428236	0.861758312138052	0.620989643805132	0.576865079473669	0.682977027655338	0.754257934965627	0.858839298133161	0.850340408760047	0.571747077811141	0.832817278205067	0.812341811053204	0.703737375185216	0.728535857803346	0.839845552827369	0.777682058396463	0.499164901214285	0.725163383422925	0.837511741616842	0.814553263526172	0.853975597051761	0.811842874941638	0.685623011272348	0.883638979857512	0.899309120616617	0.704655844238069	0.787737808912569	0.828620358876987	0.869103160748137	0.496902167023951	0.68471405006232	0.847716170475784	0.727249070967868	0.479859749606938	0.676559036831437	0.67692053093228	0.820031566605762	0.521477911787702	0.775426136567719	0.707935032230815	0.63095161481589	0.790905835699412	0.779628725936972	0.522409078228122	0.759132819575997	0.837875992274281	0.751513017607511	0.770951279834377	0.833625723511931	0.750569557359093	0.782084724938407	0.633806381575642	0.853672969152153	0.868449456278375	0.650548190461509	0.708208542289225	0.721148015452209	0.636522799165733	0.719263734261104	0.488355788449204	0.834933985129297	0.743570542620879	0.78629052078398	0.714418086659839	0.696804932382192	0.803948879374629	0.569594535291437	0.535723752957364	0.724326018877577	0.839930079467218	0.46726089153485	0.741203357633591	0.297464190044959	0.787030964105452	0.760946245981162	0.882740411608524	0.745713325310592	0.834311904165869	0.743038610101319	0.644964686622121	1	0.632949706008671	0.841842403226604	0.552664128750509	0.790048213528705	0.842920796305785	0.872369509728849	0.0139597443249547	0.456216758463014	0.858860636775995	0.872070270768038	0.663165667122007	0.847680223705324	0.642482799146358	0.342380119224062	0.453231966474704	0.886057636486937
STX4	0.740092143478762	0.739428739528926	0.870092345140485	0.865080921220577	0.910789898463729	0.865790385903594	0.715586556927505	0.7257897159553	0.698989666084787	0.82735904778923	0.816186411919118	0.760672931048304	0.566587795310897	0.753313309930052	0.80019159793247	0.861940605824352	0.725324618353713	0.671182393592998	0.685149173995236	0.818089137037739	0.858389720812239	0.573642310697825	0.876006564926258	0.854336457976881	0.518586871467058	0.730559340089842	0.747539317763335	0.746827854622202	0.776590270464613	0.819245930031751	0.717364462855041	0.711995993851006	0.636631500355749	0.817842645778473	0.563059808288278	0.866119459367691	0.719170460433012	0.569462872520924	0.649978336714903	0.749186424591465	0.643452290603945	0.787763003438055	0.820494989635071	0.84151894046877	0.637186451072779	0.671212698685544	0.809776481562424	0.761920834000753	0.700700444070279	0.794084850075017	0.842055835333108	0.813110618884734	0.740433197562708	0.817835795886616	0.587421698797886	0.839099592690192	0.797025760494436	0.569379339875565	0.710733629813388	0.861864211595463	0.888309720260092	0.857697569045588	0.838588488424122	0.817007418642632	0.648884035506263	0.714666416069318	0.840729711770996	0.871644177755521	0.918068064168786	0.821334214303164	0.656229526071492	0.742573982767637	0.746495059681436	0.746386233429843	0.737771636960667	0.84303257899642	0.739629129587849	0.777559563861045	0.723127976159391	0.776259708961136	0.694818847145124	0.811456355610423	0.660744771695143	0.808081269003223	0.820028747661339	0.577232319675973	0.808585558952744	0.787921385487851	0.764156002457322	0.737372660891616	0.779312544882914	0.61627566907276	0.810256778008627	0.512665651035066	0.687090641660071	0.7820555759076	0.71649701675231	0.757161811340019	0.707136140180249	0.833738146381904	0.908616098818588	0.632949706008671	1	0.781037491784864	0.804067271172824	0.648702360282483	0.757874322320277	0.767377426885187	0.0895211218989499	0.555623998044296	0.819687813916296	0.71621462834682	0.867578212902735	0.869941237415233	0.808239160414438	0.590795167038973	0.864714833992644	0.684376603865314
LILRB1	0.796555851656969	0.850337100817948	0.776126347505254	0.913681856583752	0.851691796456146	0.911196881548157	0.871041645668636	0.826453091653312	0.798599505878088	0.919357797180441	0.660493845423001	0.852591767075597	0.729970947392768	0.773372057712817	0.924392895260713	0.656102250595813	0.654795162922301	0.815840897904763	0.845449400178374	0.894149276575816	0.707507666914259	0.339295245440263	0.740229803707532	0.921167393675145	0.572390103024873	0.764939350066834	0.768769281585542	0.832300886762539	0.900122950958429	0.931927406365195	0.651621422527438	0.856020781870724	0.835857621214456	0.785652763964078	0.730820285524797	0.887424322085795	0.850736645551833	0.649923830853326	0.692267826007324	0.842994115273951	0.799809898130518	0.817768468447002	0.887317713861799	0.853353252523974	0.787879416914458	0.869317940506236	0.836728008332699	0.845671126652657	0.878037915015055	0.912650441800395	0.665729379650505	0.801222126362225	0.85075379755693	0.874553897680891	0.54066005821193	0.805096176025256	0.826807186620042	0.726668474489524	0.569423438200912	0.913126019387576	0.79799640381056	0.700484949937516	0.893351829591272	0.849453767929458	0.707433009220345	0.810628696088416	0.926732436135162	0.870604474890948	0.87724422672033	0.881078349292038	0.76667728722812	0.837027371620791	0.777992191351762	0.901569895771244	0.901195783675937	0.737497066868302	0.784567170892748	0.856186552593916	0.737339197144882	0.792192046932128	0.542998417156624	0.84581890882365	0.757347026443744	0.825863093109802	0.796818534748565	0.720493982442768	0.880927152273397	0.707877114866027	0.634354459993677	0.794702288715068	0.877471654574112	0.549748990678696	0.828873777962963	0.539455595321058	0.776381026148674	0.795122518700296	0.888533883075734	0.78326732780407	0.843711214097733	0.881452171852119	0.791911493383785	0.841842403226604	0.781037491784864	1	0.672927582652912	0.829155312333051	0.890350179106725	0.866087971092198	-0.0554497375190112	0.492851524565829	0.90352186289014	0.868523983538585	0.748211203855635	0.917525724716974	0.810001224733694	0.403844031048102	0.607715014354541	0.87890860719727
SLC16A1	0.643257580880413	0.669734323907482	0.792899070917454	0.725628227883476	0.756696177309746	0.743509365103781	0.595070975164637	0.609825353230893	0.63171639627485	0.698927460126261	0.74106250846229	0.681093443821145	0.434701757532264	0.598346769897754	0.653518866645597	0.805270342050206	0.605884262920083	0.568088338821286	0.578523490526317	0.737289494786423	0.782933960405523	0.494693491439956	0.720721802050161	0.740796384633833	0.40948945461652	0.72274803661943	0.764920521421176	0.656689728131008	0.680250116309995	0.67633656539248	0.562406629698313	0.598342462494515	0.477355185021906	0.673845919337359	0.51906608319846	0.745200624201311	0.620831398242679	0.626888099524364	0.55489474927676	0.649691349491802	0.517384948248461	0.658099870224152	0.693870054690147	0.766288547031031	0.50859449180567	0.593511431999096	0.744618091317763	0.633030306404518	0.575845061823166	0.692076603914802	0.734292272294153	0.772601203889466	0.657369087884764	0.738408521947023	0.493048302606814	0.70353095894126	0.698579834252633	0.412516946526081	0.667696364209357	0.728375647080235	0.815932388066345	0.773614253736695	0.684682724851913	0.677025548441155	0.606636005959439	0.628606955383139	0.742074244640101	0.769376059814294	0.776004240486265	0.694784237651375	0.595896535384404	0.645940463487233	0.654266814630076	0.661875509222248	0.661101778607306	0.707526535655852	0.629397053429197	0.710583975801412	0.630586085473362	0.71579411764894	0.685343514767811	0.688444744633419	0.559514077692496	0.770520997856764	0.657367611080954	0.485054705945086	0.724604012961312	0.750487249494102	0.740304153646278	0.617645306851768	0.674510676436764	0.661255897116837	0.712232937299437	0.441253942751537	0.611067799725069	0.645238796181099	0.60485612106978	0.573787148246388	0.6506888470055	0.710431524914338	0.867069770228271	0.552664128750509	0.804067271172824	0.672927582652912	1	0.591209447908823	0.645142630743082	0.640551999909152	0.217518175461485	0.399665575413802	0.703738938994729	0.591102933062703	0.805626619610911	0.728707914614716	0.714368587360957	0.478642699739458	0.785731333126154	0.614453526538664
CCR1	0.813820433776662	0.917707120154207	0.711087794732446	0.80987489222794	0.776889646464935	0.800490743694996	0.819264060997345	0.795829581846541	0.845380035324276	0.852021219184876	0.590546287131905	0.855411155539325	0.719698591831397	0.743708663008372	0.836273440821709	0.527251117349385	0.598016123810169	0.878323204982402	0.832012243812094	0.840318306205635	0.625800769630894	0.0651407786848506	0.5285297484142	0.83829126953893	0.708378943397089	0.762524961185056	0.792511417535164	0.593703083320968	0.868553618760948	0.857626478369969	0.461325024821725	0.88983940213023	0.775967806214715	0.689566939925741	0.875927996041499	0.818263162721197	0.736179141750803	0.736109850074037	0.662624177743086	0.896845124444364	0.809570448019814	0.770261133481567	0.82177811475653	0.777352495413734	0.790975524733857	0.917149065900304	0.830646826992073	0.833647984925745	0.854954833100885	0.908936458637006	0.53276434463834	0.778696882656142	0.804643301702001	0.771173892194653	0.450243310566766	0.671912907483666	0.772857819417172	0.771643944207331	0.498886461102743	0.823771150877681	0.67467593027726	0.543377871665456	0.772967550802302	0.770913443972849	0.741432067592722	0.802237518592911	0.852091853972543	0.829469928910729	0.775671462902849	0.828450489305962	0.822498003940005	0.7238128543868	0.6951292354292	0.874536841568656	0.841027901520773	0.597120220263636	0.811068512897865	0.765710502844799	0.737470074175497	0.718736963906427	0.444320970698349	0.708288656289028	0.797466812390433	0.797454560233338	0.594721000565335	0.664877644126251	0.785979096086373	0.632224518924449	0.608508033835644	0.737221535032494	0.825047367827951	0.549350470147827	0.788893607256979	0.527830469490967	0.698183692038743	0.749000678669876	0.844014818674757	0.730101675197412	0.864064151444684	0.866737959796939	0.650945962659836	0.790048213528705	0.648702360282483	0.829155312333051	0.591209447908823	1	0.915689252352122	0.839832546587795	-0.0808727987705266	0.318763489299428	0.85295128586011	0.896371040492432	0.58493217669323	0.819704613919616	0.785600793235746	0.421171848959948	0.43404537788859	0.896790442021479
PILRA	0.841780649483	0.959734314990668	0.780703933201349	0.90908472445554	0.883696129086811	0.89193084658674	0.831575890863779	0.868561984939396	0.898640545354643	0.940181699019182	0.645055797941996	0.907359878967439	0.789524049682451	0.854808019991103	0.914232651008854	0.634839270281473	0.648593413274477	0.868117099551269	0.898730462553172	0.913713059869893	0.676190129552545	0.179851923227202	0.6682475023235	0.939552830222811	0.725964789469749	0.781899160301163	0.81947731692568	0.739220831715468	0.918799027758967	0.935506900055179	0.620687020353601	0.935452534923227	0.811930521771446	0.823636011790227	0.887920995467231	0.913866646118313	0.813852478516385	0.69017739010534	0.769943183809883	0.958633913710462	0.877378243605985	0.868090714626805	0.907157561281804	0.847705837755063	0.879065734856018	0.962101041602831	0.894871368782102	0.887116063936618	0.927455081969662	0.974679704458111	0.619136027453949	0.792090779789917	0.876568796630178	0.834077944715346	0.478010787054054	0.76875580856483	0.815236185522928	0.836907314863317	0.595478788455281	0.900752447781928	0.768114825758106	0.671626539230905	0.867569686613853	0.83822511441261	0.727015639616899	0.884602485477883	0.95338306049722	0.911327588685497	0.88141241006817	0.907975472671889	0.860917841757853	0.763717411319272	0.752716999786837	0.94385416302191	0.920383461338642	0.710505289619853	0.875627086245952	0.835650846711256	0.778653576607944	0.803870777146974	0.522085884312285	0.818845272547673	0.858842721700887	0.845624854114824	0.709515196643301	0.731048288155948	0.840546529434496	0.712150689663311	0.688145610602658	0.806159270137512	0.87852920586508	0.570734776460074	0.85874195767222	0.52977691653566	0.788177592401202	0.849545301828374	0.908909826089372	0.853404682259803	0.900890857312154	0.922730519084971	0.737544915439891	0.842920796305785	0.757874322320277	0.890350179106725	0.645142630743082	0.915689252352122	1	0.935821340293477	-0.0715304873059898	0.414593100039325	0.933017597292447	0.95728312575088	0.700055957545302	0.910061774529581	0.829909153012455	0.426564115457671	0.531198911995299	0.934999786220313
SMAP1	0.739597362593086	0.8696557502361	0.712788820179418	0.901098070913324	0.861336609712033	0.862519460650349	0.819827630365348	0.824132822306137	0.819364155565344	0.952117910252242	0.632949317102766	0.833046112917715	0.839374483652992	0.838899958772067	0.93496224210821	0.658416386292778	0.625311701035752	0.766216353379379	0.919477154392816	0.935643454215034	0.619531678147057	0.244728517036652	0.740785761470315	0.950990917484856	0.677858850770417	0.707177971353434	0.76035583482329	0.792336984253816	0.916155436267912	0.933803869634442	0.644883284350725	0.893627145983648	0.827721782053798	0.795846880781281	0.77328423954378	0.944376025134092	0.8812059880827	0.570685275973518	0.799869626209814	0.937378757799321	0.901547512605167	0.875160300003133	0.921760174597891	0.824146003496661	0.889313312025393	0.943136990988262	0.823411492456807	0.866842422499506	0.859133820816951	0.940537318696699	0.573619885406158	0.742077779365661	0.904241359341791	0.83719577046624	0.454808533081263	0.808225643807302	0.750636770440861	0.868348440348297	0.648884138204789	0.893648551036739	0.778654936437092	0.713485029161157	0.894395220712629	0.873078061852378	0.62881357204299	0.866950341431303	0.925984126219081	0.865868863263645	0.862936201428082	0.916017822372673	0.768256792728819	0.796089236135721	0.731706781300417	0.924054461984143	0.93462781138058	0.705143478675409	0.859384025319154	0.779194827332778	0.725538095078888	0.771550798015836	0.677852773358809	0.895006566468917	0.837484824057863	0.803972580121028	0.76681830503426	0.794194163697969	0.810319444143735	0.66431457565915	0.682661802294212	0.821420750135269	0.914075561164229	0.586614802343582	0.828151734423699	0.441912880288836	0.88617936268499	0.854259666146668	0.947714805742223	0.885716012402862	0.90638363928203	0.85504359068224	0.726126306836732	0.872369509728849	0.767377426885187	0.866087971092198	0.640551999909152	0.839832546587795	0.935821340293477	1	0.144636291003704	0.440735547156718	0.956776289154342	0.953483150111158	0.709275946964069	0.896428727477372	0.781357499664563	0.418636009594728	0.551569123307025	0.940888107958705
PTPRZ1	-0.0809338651676522	-0.0799623794950057	0.0361911475102569	0.0342022463906437	0.0490374184923751	0.00832515169411932	0.0203567602106273	-0.0287126378067632	-0.0905686446240216	0.0408849791641597	0.0442150860255958	-0.035108095948752	-0.0344263787237471	0.0508281601245956	0.0425692944217487	0.10152263686918	0.046524178185377	-0.13000931002213	-0.0221032913890258	0.15430038291511	-0.00227813468964806	0.214617961173402	0.181290181081201	0.10484814828694	-0.102306096542781	-0.0521406039641299	0.0378029676681048	0.0387470502113014	0.0355221629951197	-0.0210795938215815	0.131305230430348	-0.0860695241727244	-0.0710880932358136	0.0971883114814273	-0.115054822379681	0.167193189081241	0.167950008207891	0.00429301340216054	0.225503312307368	0.00427251729539051	-0.0493309959043105	0.0362519364957985	0.00587100026284158	-0.0250063934369565	0.025278041836792	0.0242209135425619	-0.0280740655873977	-0.0283795866219654	-0.119890964206637	-0.0446377098988542	0.0735080451415626	-0.0216395400261709	0.23811050365887	0.00606910567197317	0.151828848591221	0.161599615648596	-0.00529584567120677	-0.0568144137127584	0.41713911818153	0.0453257252711586	0.0588419976212782	0.184811651326523	0.0209165723624177	0.122072839025034	-0.119926806559937	-0.0785384300798251	-0.0175736012904247	-0.0137889427748109	0.0392378705456823	0.145502748988716	-0.0330354234488219	0.00116660075517132	0.0527031541325229	-0.0329939281218888	0.0573275836780358	0.0965519508535188	0.00807317720086201	-0.0225826660428062	-0.0211749742961054	0.0340401841887048	0.669701967460231	0.224205564327871	-0.123973225675732	0.0352623783231263	0.089468729995994	0.036281894981609	0.0405842636310446	0.050838429043449	0.31303651318771	0.040138288349176	0.186171853575933	0.341961996480932	0.0140490440043176	-0.0317385629737594	0.30828635406777	0.131469450413734	0.125880234600721	0.0681468564349232	0.0532702063460719	-0.052258125531441	0.0927338173113292	0.0139597443249547	0.0895211218989499	-0.0554497375190112	0.217518175461485	-0.0808727987705266	-0.0715304873059898	0.144636291003704	1	0.0777431180719304	0.0996459553426643	-0.0238356576759905	0.123472208305014	0.0185333633291992	-0.00281665397726568	0.0914977261146745	0.112146130515592	0.11033336434436
CLEC2D	0.486891183145842	0.407665485121087	0.556730406751291	0.540508488847172	0.590005286817922	0.573692113511674	0.458219233205126	0.485809528634788	0.426174028582855	0.448190439682502	0.41862443098234	0.470158660097503	0.201237506708268	0.566227314508621	0.456241706554918	0.48330560563544	0.440976660271382	0.450265742461874	0.260006901684152	0.455408569802923	0.511909065701958	0.596645792806184	0.464532853933688	0.480960596168869	0.389475874276313	0.469547772366183	0.402607218918312	0.401353607428519	0.403885184908799	0.481529495351194	0.70983729897493	0.437835934057708	0.32853476217398	0.58577952120426	0.326895254663221	0.524460260328298	0.377976801104624	0.351239827794644	0.485220740054522	0.397140144769824	0.266636876697562	0.485779772535589	0.39275808616524	0.475986684324355	0.430480776062354	0.347872412391108	0.402665976305264	0.335118530993927	0.494411350385669	0.430166893366213	0.635960851700583	0.507626434027924	0.422248297901132	0.381160777738697	0.580891158280883	0.537494326921696	0.554143246207215	0.241489177816555	0.585064113695915	0.489448599441484	0.451496918261986	0.421978832891447	0.433165859304166	0.465121083666223	0.321632272769029	0.290993864920498	0.48416332252974	0.527901311087125	0.587958024687412	0.547638896115586	0.477829096725569	0.419477274765218	0.482963177459333	0.361729149831563	0.40397690375271	0.461594924005433	0.334423664295684	0.514038675743894	0.511535907182674	0.415169979784374	0.41437254949681	0.490734695799418	0.321394792202115	0.383211091835214	0.487779403599606	0.251761501547805	0.485543133438189	0.438654181705011	0.452940377036514	0.345510202233837	0.455274760447351	0.427679722394288	0.47472885181726	0.409332840701354	0.349986605870469	0.525160188179912	0.360681767231412	0.405803175602623	0.317935752835178	0.488965639170668	0.563234117300865	0.456216758463014	0.555623998044296	0.492851524565829	0.399665575413802	0.318763489299428	0.414593100039325	0.440735547156718	0.0777431180719304	1	0.426416769912756	0.340027146421299	0.583011277554512	0.572730270334959	0.395177910424997	0.444535720134438	0.474754976353079	0.357506382557987
