""	CD3D	CXCR4	CD3G	CD2	KLRB1	F2R	CD247	CD27	S1PR4	CD4	CCR4	ITGA4	HMMR	ITGAL	ATP5F1B	KCNN4	SMAP1	PTPRC	FAS	TNFRSF14	CXCR3	ITGB2	CD69	SELL	SIRPG	CD47	S1PR1	NOTCH1	ITGB1	ADGRE5	CTLA4	CLEC2D	CD74	ADCY7	HAVCR2	TNFRSF10A	TSPAN14	CD86	CD28	TRAF2	CD63	TSPAN5	CD226	HLA.DPB1	CD44	PILRB	RACK1	GPR171	RIPK1	TRADD	TNFRSF1A	TNFRSF25	PDCD1	CD70	CXCR6	CD9	LDLR	MCFD2	MET	PTGER4	PTPRA	TNFRSF1B	ITGAV	LPP	CANX	TFRC	CD81	NCL	SLC16A1	RPSA	LRP10	SORT1	CAV1	LAMP1	SIGIRR	GPNMB	C1QBP	APLP2	ITGA6	RAMP1	NRP2	LRP1	CD68	PTPRZ1
RIPK1	-0.0856089057137801	-0.108849221238377	0.0145074054536233	-0.323025136442287	-0.358351559174362	0.786437465208501	-0.105681505920859	-0.387490123613119	0.407170619436966	0.730205825588668	-0.0985298345425841	0.563099985710702	0.826060035631031	-0.06301246848601	0.909964748851704	0.829471195023455	0.9472675892069	0.541187195432398	0.412511575642493	0.180111098628884	0.158468620324748	0.728442898348222	-0.356938765980648	0.232470187949497	-0.331891447283408	0.82400471606034	0.301622535444155	0.645618030192184	0.868621748232656	0.789387597179398	-0.0990003294967329	-0.110721770046176	0.665230768930993	0.626818456361999	0.680244954387459	0.705576169263533	0.218247282173914	0.469761120080209	-0.250035251948317	0.721539494244793	0.801940089981013	0.628660987834897	0.00991458975411023	0.405261717542787	0.514374979780996	0.872681393227091	0.948579993335278	-0.249868311418634	1	0.637253657090265	0.854505417689199	0.163390312943877	-0.20632259219142	-0.198703360725989	-0.37586103123361	0.587570024500494	0.653529428892435	0.90767485802254	0.274888341303461	0.574689434474541	0.891389348499019	-0.0272383590478261	0.899621420565005	0.832776814865235	0.850536876073033	0.792606812164713	0.846763259918567	0.867520727363627	0.721071674643232	0.889346064006479	0.682924784327874	0.849370780137262	0.702901247658228	0.590747220729002	0.81663428156212	-0.00846962394847164	0.884981008215946	0.809011417814618	0.952816267602589	0.304389553929418	0.897479048493705	0.670054165263998	0.358326049337744	0.345754356133265
TRADD	0.618360957530072	0.583656069703026	0.694477946414612	0.420591133523068	0.362338416236234	0.900225186845118	0.57079727571504	0.327507163161619	0.765895892604974	0.731950070028731	0.399256624330466	0.824797155090861	0.747884930107733	0.589387921780004	0.701391978934125	0.686328016145588	0.657763692337894	0.920216475735379	0.657911742362282	0.592462486349192	0.691569085668889	0.642573215807598	0.392876870274864	0.730665465549959	0.386022124255409	0.762879242743288	0.517988739175503	0.523532968899434	0.773120226785822	0.876661166671408	0.567256832127756	0.564697288374911	0.680688405283303	0.587799452150788	0.763344604817509	0.646537882334843	0.79379416260357	0.428196378058215	0.391969448898608	0.77388738152225	0.315776636138369	0.695677206123833	0.275546718353005	0.498803183425626	0.233208833712747	0.453566475865733	0.685432133355082	0.260385579156337	0.637253657090265	1	0.362912925127209	0.704895835742707	0.484570552657625	0.513725769127147	0.283544433735664	0.0320856024848813	0.694124260390331	0.401812967279708	-0.316390510905467	0.800833603791048	0.436399986234845	0.680446254720003	0.619298732786754	0.605470629141157	0.297111456046141	0.400411455487361	0.561103163499764	0.723586928854907	0.152126974085155	0.760326746934287	0.724060840533893	0.511149050471519	0.245584862516741	0.197458126626492	0.771993554438652	-0.306999736240202	0.695184414606502	0.337390196314552	0.696638547109246	0.0250105957505045	0.420762514631367	0.101098874980802	0.081424293607945	0.0637459608912655
TNFRSF1A	-0.262659347812101	-0.30423753651266	-0.185366105048572	-0.532265613359869	-0.533710440781429	0.544969774693887	-0.326237721700058	-0.603582483995149	0.271895028907258	0.518988031589969	-0.160362271389736	0.419074025664244	0.594362760359285	-0.27304225489663	0.769936456587812	0.596913426412514	0.786589154915672	0.248062120500157	0.10929256118136	0.0277048664441162	-0.0168004627008966	0.56946579442047	-0.528358379549223	0.0862895895915426	-0.523341038388448	0.706154061413038	0.233642087486915	0.77737664110054	0.688535418882749	0.541528298427977	-0.244502828859863	-0.363838259217272	0.594400948204393	0.443467011895008	0.569050783622862	0.437093103469735	0.0245835553874874	0.500014897591543	-0.388147500955612	0.585738006868397	0.975104560477397	0.657027901949149	0.0852695389841365	0.416056172663856	0.597447912304083	0.73963789055703	0.808113990750718	-0.403126626790289	0.854505417689199	0.362912925127209	1	-0.0907450339890632	-0.332872872603905	-0.36870209898754	-0.61188015499647	0.77740429140022	0.68201906236776	0.849280463724782	0.295329514100073	0.4179091919566	0.910885388069953	-0.177905125291095	0.776283310688596	0.78958872532024	0.832481126489549	0.758430148298149	0.800262997338916	0.65341349670946	0.559586346857592	0.732893786575547	0.709266556429481	0.928266330021396	0.521338841696678	0.706054973569879	0.58291365812573	0.112363554018372	0.715333387515957	0.884020958981015	0.870885507031897	0.652389617728494	0.832935961625967	0.864313640091234	0.402953509810397	0.643857937856144
TNFRSF25	0.85977633785591	0.859788706660867	0.845824084392032	0.811172505167895	0.570301173910051	0.590168028006985	0.889413440353076	0.73367952346601	0.65294795055019	0.231684653292907	0.562316545686438	0.555459775728495	0.335909682869869	0.849798504631347	0.205711887685613	0.207008709714781	0.123447875979705	0.751726004824357	0.553999274945167	0.54160862992333	0.827310950421518	0.171818649222011	0.70001483639198	0.601649214788102	0.753415106289453	0.268165695839824	0.293298117458049	0.187903980053683	0.250938019417063	0.526298950712677	0.792998014542915	0.894159012909335	0.397388754383379	0.111380328164498	0.426174345887252	0.277608977740434	0.662273372966813	0.0254106127824177	0.822091076089185	0.348594355738611	-0.123125646488454	0.510374771394314	0.32254495566293	0.416421544857681	-0.216282012711436	-0.00322301221434923	0.137020981166125	0.493048952796176	0.163390312943877	0.704895835742707	-0.0907450339890632	1	0.842718416275058	0.752606538742211	0.560052360945771	-0.251279653384244	0.526976293603246	-0.10899006960375	-0.43852051246275	0.584388886978616	0.0413282266349707	0.750161365955744	0.0931434130835157	0.11712963967431	-0.282968175630097	-0.0893147873475176	0.0388173678157101	0.231275607142196	-0.254419646497369	0.257200856325594	0.392158274670864	0.0456404059348019	-0.153137495014601	-0.288634749151116	0.451811358233628	-0.536778566026686	0.188251631333525	-0.21363487313562	0.290131573280651	-0.0330961175247647	-0.0979771348638833	-0.3816521381179	-0.35261892185187	0.000636278772666242
PDCD1	0.957981301245426	0.923126807999953	0.92868681393885	0.924471382103808	0.687653517217673	0.255679182931524	0.933040186570175	0.836823845512173	0.646118355913578	-0.0212937649368111	0.674499258641754	0.452531142661448	0.0564493515905531	0.924412365894401	-0.0870208390854167	-0.0888048108769302	-0.147142736498713	0.561044467575344	0.462434142043523	0.439304200287566	0.864480149055706	-0.0845413654056705	0.803942373888393	0.605394174229558	0.880498031493841	0.0566042308395724	0.200207152681962	0.15222517802088	-0.107294838004994	0.243864602326356	0.915941869770037	0.897717817751022	0.214843462764384	-0.123370821944849	0.232239400391848	-0.0363135414618495	0.628387150590703	-0.0796209963784592	0.947836235273132	0.215218529709505	-0.346532229198655	0.356865000887761	0.434151841116203	0.345779369543289	-0.338381855822994	-0.24489804204834	-0.173502898271416	0.444161620996355	-0.20632259219142	0.484570552657625	-0.332872872603905	0.842718416275058	1	0.894181971895112	0.628643463994166	-0.366345894576777	0.390737577534288	-0.373126686779206	-0.492079003795856	0.395035910515434	-0.305224294124986	0.844323168653848	-0.253314825608027	-0.211095592331325	-0.531085444763995	-0.379077083848533	-0.260448861559481	-0.0660183081867757	-0.508650772151168	-0.0300014466902963	0.236316324952405	-0.213976292485479	-0.463182128248971	-0.436532758409572	0.0511404763092286	-0.513616816432979	-0.101686822463463	-0.474085934573972	-0.0787181426972619	-0.0586753891844512	-0.442615172193721	-0.601099438261407	-0.469935397286473	-0.054625618945317
CD70	0.928539835098168	0.889750395080986	0.902573780333992	0.904172394573116	0.77857320003306	0.269092114000238	0.889412886791419	0.787722251956526	0.614179676805601	0.111456058412244	0.813216558067565	0.460159521436808	0.0962388984312743	0.831338632928986	-0.0517586867282705	-0.0165176040914596	-0.140620468975276	0.600491198512742	0.376215553015958	0.598493164817556	0.816266665478531	-0.00461013452844212	0.855418347305994	0.655251873965122	0.821825373535369	0.105967504173212	0.411933969850781	0.101422553109313	-0.0341945864497135	0.265437651411887	0.900588337395966	0.832291624874354	0.219887455019794	0.0599999674288568	0.253410345455265	0.0728570811633371	0.690819336641416	0.0334108077768415	0.830319762023657	0.242960211876192	-0.362301029891254	0.299614526339004	0.516762635013774	0.310534001807847	-0.26473030020095	-0.208659926662639	-0.142693069123983	0.475108885010089	-0.198703360725989	0.513725769127147	-0.36870209898754	0.752606538742211	0.894181971895112	1	0.66529680946942	-0.436540361845784	0.257436981997497	-0.366360275915896	-0.561680502670674	0.428594642366156	-0.322377621666077	0.924510267185303	-0.193921824262571	-0.198678289260354	-0.488498776662814	-0.340799455067398	-0.193688587986023	-0.00132764348508765	-0.492008485282127	0.0141161867195403	0.260205251002093	-0.179707385428051	-0.47084740033588	-0.305612460740131	0.0809887313297513	-0.334212556142208	-0.0447877839116225	-0.418927547276514	-0.0740109390878738	-0.133149595736531	-0.374275635192325	-0.577388412254182	-0.328413744396137	-0.114236102498097
CXCR6	0.671068342720289	0.784747963319592	0.638778237240107	0.825028367016894	0.784627542011634	-0.0160295812401808	0.756178480154801	0.865655290715406	0.225827975479384	-0.211481938969232	0.476363036378344	0.0789652482295723	-0.215584443610951	0.623140888735889	-0.351573323394766	-0.290698027528626	-0.285177770953122	0.280250821234544	0.400349232018964	0.249517693730462	0.506647990415133	-0.296520235021902	0.864424915681223	0.443507802882168	0.836714384684396	-0.252009975834332	-0.0852686481790859	-0.302341168131011	-0.246932107836031	-0.000105950435393132	0.654458850344605	0.81294710558679	-0.0859082548577265	-0.11077393056541	-0.0281836012307761	-0.198499940979164	0.460283371480785	-0.289860244057096	0.615692016585626	-0.141029004324232	-0.583448609383175	0.0477799698672131	0.218701898475738	0.0646978794972001	-0.559789631477801	-0.288211438564154	-0.395614188032792	0.739365395159879	-0.37586103123361	0.283544433735664	-0.61188015499647	0.560052360945771	0.628643463994166	0.66529680946942	1	-0.509605065318855	-0.052161262794519	-0.545876518288357	-0.430513435584963	0.140168744161482	-0.401866884212219	0.585888780304263	-0.434251650765096	-0.262958854385376	-0.674772742750127	-0.591438087641327	-0.466355376770476	-0.27789260602192	-0.461458410023663	-0.289723364411938	-0.00556150791828191	-0.412786084169763	-0.395217470461669	-0.634945719138879	-0.0484721077540126	-0.453594532769543	-0.33957132470608	-0.639964378991479	-0.249313790009687	-0.279480525034106	-0.596245615897579	-0.740485828467353	-0.535179558456231	-0.213823712776748
CD9	-0.34571553238392	-0.370489406765887	-0.335742784750609	-0.476597174692243	-0.430873189151927	0.235396889694208	-0.361576802685444	-0.485610444038456	-0.0355125080632671	0.00622108238933671	-0.274323243177786	0.00188691426884242	0.144960524007777	-0.364592225442534	0.36679883538928	0.153930913676954	0.532127967602749	-0.186410339021239	0.210633610879894	-0.381655449717831	-0.168638589134686	0.0133690418544862	-0.452121392133297	-0.133364306436862	-0.440076644068541	0.246134344680766	-0.056432234266498	0.606986338662436	0.245638520772607	0.0924151454027519	-0.301529820593045	-0.351219865793305	0.153641454709378	-0.0920726048998001	0.0857693371273733	-0.0240148379751292	-0.394860618102904	-0.0430773360848497	-0.391678392416108	0.194498519150631	0.811184769195542	0.595238930733802	-0.092855940079963	0.14150068908387	0.104534852957778	0.680539770572826	0.441213671572564	-0.239572536964345	0.587570024500494	0.0320856024848813	0.77740429140022	-0.251279653384244	-0.366345894576777	-0.436540361845784	-0.509605065318855	1	0.438603657104864	0.735439073852548	0.729912507813716	-0.0718466126593462	0.827277014029001	-0.418385053263322	0.3470528189151	0.55669602120808	0.602869219909573	0.322381710041718	0.321402347932169	0.223786861057827	0.655090004218741	0.304324714595807	0.546827661357074	0.748604742163917	0.603694572515057	0.291941218846829	0.105028843122633	-0.113861234155294	0.301017592638046	0.511152429991591	0.620268933115459	0.763364101926564	0.495098185478596	0.662396632545574	-0.0612968140998655	0.806516869430331
LDLR	0.434183971459476	0.378560157902961	0.500099402339692	0.167374130126364	-0.0998316401143846	0.69025048910941	0.394045007031441	0.117365413709291	0.705984014117472	0.467326953894969	0.338474611578131	0.730435803450789	0.58779074015431	0.430710953120642	0.642891311154561	0.483864120977658	0.656560356257728	0.637729231129866	0.549420551233231	0.383181917252277	0.605082172874133	0.505900907412389	0.0508922936489659	0.46558863588633	0.199394932451785	0.708362193144275	0.299315026548898	0.878268702680274	0.582646033591741	0.691382707311103	0.42530451818427	0.363719938942567	0.723192810963749	0.367204820945308	0.730081774184436	0.402801860813004	0.498995187173862	0.46225715520055	0.340236571211338	0.70474326831125	0.647297026917835	0.838002672952796	0.396246778477737	0.641533717575531	0.378331159297996	0.559038324571132	0.637265200504292	-0.097000960430832	0.653529428892435	0.694124260390331	0.68201906236776	0.526976293603246	0.390737577534288	0.257436981997497	-0.052161262794519	0.438603657104864	1	0.559450495433728	-0.0809005883300027	0.73294064569003	0.634849260578215	0.420864706683331	0.551095570930842	0.642376929577743	0.436998588959123	0.463657841522007	0.607908238022626	0.553429091080385	0.196274716076146	0.656084315005687	0.857168472857141	0.704300303708852	0.189576598250977	0.396347413459523	0.631512485267177	-0.186039359004462	0.575424725963156	0.503648989091115	0.7534143176099	0.505056816500218	0.471621873896411	0.422178622135149	0.105133407631368	0.507863269278413
MCFD2	-0.288868756273446	-0.333967571866609	-0.20373589958799	-0.494446055828087	-0.548179291911654	0.595148819051142	-0.310377469609378	-0.511442984577879	0.198549032959061	0.565780402455782	-0.202211305382241	0.358613613645357	0.642368784202634	-0.243025667904425	0.756473521746467	0.673772112366983	0.907717084582097	0.273299298404222	0.389231645043052	0.0488944307057519	-0.0358056965756244	0.592159949572481	-0.542099056646273	-0.0088837133736693	-0.481254717987317	0.673648509740076	0.247670042955711	0.65379070015474	0.707202434781139	0.553423245952278	-0.283227449488125	-0.30168567471711	0.483775844892822	0.496141202845469	0.48388216323403	0.560682948990869	-0.00233401590269394	0.409424392682629	-0.389404139483869	0.579330580812967	0.79754087623856	0.488343120981032	-0.0625091898041437	0.251819947294312	0.554365019057526	0.919717792526929	0.853161728278271	-0.436838719335979	0.90767485802254	0.401812967279708	0.849280463724782	-0.10899006960375	-0.373126686779206	-0.366360275915896	-0.545876518288357	0.735439073852548	0.559450495433728	1	0.547934338869062	0.359330423599332	0.858595935013082	-0.228202941721768	0.780626201405424	0.791362835876987	0.942447266703066	0.767966759678343	0.771113525038743	0.708583044048105	0.880096096035397	0.72514258576606	0.587441988264828	0.78682372404003	0.809508326906543	0.649809364390827	0.598577025752931	0.188281140213732	0.732748904485589	0.814108403097107	0.817037050878196	0.298218579319209	0.872968606885483	0.789133186670515	0.412859445393898	0.35298740472471
MET	-0.534055370964396	-0.510809905911869	-0.557348694910458	-0.476875611756674	-0.428191865773467	-0.0984297126545097	-0.486939547945538	-0.409924647578995	-0.416706027637192	-0.286887669009717	-0.48976870417264	-0.418330086519245	-0.156949850976181	-0.469727060475493	-0.027676630428872	-0.102161947979177	0.26775707054775	-0.494046226210989	0.225592003251203	-0.578178873010288	-0.417040328184058	-0.285898364119767	-0.477633029437545	-0.454673756646109	-0.441668826105792	-0.190380384886695	-0.297687742838616	0.0830500444564395	-0.110497179435732	-0.277345264695614	-0.509058527679174	-0.40437232764057	-0.262555328288893	-0.339575230911611	-0.327409364542253	-0.202471672774132	-0.67741405303759	-0.377997894802251	-0.450577900010328	-0.198134171011476	0.296070170169438	0.0412214586531226	-0.3447496343519	-0.22937342204718	-0.168943589137404	0.504893829587414	0.097641405394537	-0.23437843197098	0.274888341303461	-0.316390510905467	0.295329514100073	-0.43852051246275	-0.492079003795856	-0.561680502670674	-0.430513435584963	0.729912507813716	-0.0809005883300027	0.547934338869062	1	-0.447815992434244	0.427145867450536	-0.676066753292684	-0.00431164912576068	0.201595608294826	0.411426549999564	0.082161723296508	-0.0677111313733441	-0.0826348466961976	0.776474306976779	-0.0945593466876656	-0.0065847822492074	0.22216866045175	0.714937488063538	-0.0269365630846733	-0.219721146234734	-0.0267663519289336	-0.0486878133618492	0.124266803283375	0.159116604512268	0.223969639108782	0.224862903439801	0.334567420397016	-0.19194299316856	0.321593954860734
PTGER4	0.503430304006294	0.52861709066438	0.58366538836515	0.247182703533384	0.102572130105234	0.669883622349932	0.440719446798821	0.152569705963505	0.774206916199714	0.695388668103404	0.520099590779843	0.844942059263789	0.678608681720788	0.447784235793579	0.631896467869366	0.594985975660203	0.594552304042406	0.84963827772421	0.405945203846778	0.720393909502865	0.661339771932187	0.712412554154273	0.226975491398193	0.69222199979332	0.219689201101095	0.769268607293429	0.498262246908378	0.597478641679456	0.666762572943236	0.786343768313989	0.47014266657279	0.426094363470102	0.903186824186202	0.705384389639774	0.948868418895395	0.573643120371614	0.785436513315937	0.769804728296441	0.294672781766934	0.765001193597739	0.327391441383608	0.528981155638194	0.643073671758871	0.77556273903714	0.501721758794221	0.404351531375704	0.621184967999349	0.032418242758398	0.574689434474541	0.800833603791048	0.4179091919566	0.584388886978616	0.395035910515434	0.428594642366156	0.140168744161482	-0.0718466126593462	0.73294064569003	0.359330423599332	-0.447815992434244	1	0.323662767200528	0.638560110144368	0.571637670039227	0.561611294809003	0.330288315033227	0.598640351315997	0.656758958693932	0.629014096265378	0.00461582106307268	0.699547469011806	0.687556234027685	0.469825957803843	0.0352285950284264	0.450381947234305	0.80680144781523	0.0114208335122573	0.610296749774483	0.43802843624254	0.603294236321611	0.0362837489808641	0.434604344707959	0.214379815012544	0.340760397073277	0.0436148600807356
PTPRA	-0.213585421039705	-0.22244801681423	-0.150259832436316	-0.38744449951702	-0.382900974782448	0.646570574636341	-0.207726157182752	-0.421853924791629	0.183134177987219	0.450281612640887	-0.200002803856329	0.315823194600966	0.560870148543061	-0.20045341599587	0.727170567083547	0.56839424940079	0.800558446935628	0.257613633301556	0.317486117452257	-0.0186984586711198	-0.011876747237938	0.449148631486697	-0.376361955950325	0.0586297851123792	-0.371008494449003	0.600516685217581	0.155912627069071	0.648739340031998	0.696960188318768	0.547694093486525	-0.206626168800455	-0.19842874301586	0.45340702481724	0.353902709827193	0.443089229903165	0.440171064318588	-0.0157240109386194	0.244711016388112	-0.3220017728025	0.477791286249272	0.909829662208632	0.725037661261283	-0.0713992095186092	0.281809630208643	0.346964711581343	0.802741177340282	0.774491778410569	-0.175282877256824	0.891389348499019	0.436399986234845	0.910885388069953	0.0413282266349707	-0.305224294124986	-0.322377621666077	-0.401866884212219	0.827277014029001	0.634849260578215	0.858595935013082	0.427145867450536	0.323662767200528	1	-0.199082393230265	0.74044559551365	0.831294700502658	0.76140317975531	0.611016679700738	0.689775733023886	0.630567460992174	0.685223694624757	0.682326499539181	0.723231008322834	0.923707805090566	0.688402442891046	0.494825078776406	0.599807729818854	-0.0801042733055853	0.674717704200358	0.755973308831961	0.931664965399677	0.622947506492638	0.794143969980052	0.754260654733413	0.177490859665811	0.672926913776599
TNFRSF1B	0.908076644811504	0.866486395834507	0.91652557785669	0.795608649725482	0.673324117507255	0.436292514761859	0.844095936837803	0.667215086480952	0.741328151962443	0.314665631098459	0.796172123139215	0.652286232029657	0.266065075403629	0.814700693798779	0.138882225345667	0.15913477616485	0.0684983005640472	0.744396570398156	0.382821355335693	0.696103108943674	0.849544199954276	0.236040830046109	0.748678746963679	0.762341347189378	0.734667201026543	0.329200325374809	0.517147750100235	0.257789508985582	0.202682889128119	0.455994267733969	0.882648480250265	0.780654160754414	0.447716480098758	0.287273369501881	0.503988630699828	0.221401027437331	0.852654199226627	0.305681949990774	0.753092814800774	0.446492410239127	-0.215864887534745	0.394157267884029	0.584868941114777	0.471799239000865	-0.0219454159364718	-0.110648014881967	0.0693600116924719	0.346424114379591	-0.0272383590478261	0.680446254720003	-0.177905125291095	0.750161365955744	0.844323168653848	0.924510267185303	0.585888780304263	-0.418385053263322	0.420864706683331	-0.228202941721768	-0.676066753292684	0.638560110144368	-0.199082393230265	1	0.0179304040159617	0.0527221874183155	-0.311550802608684	-0.0655381368738527	0.0452355847438988	0.183804902027084	-0.46908218005654	0.222721539865783	0.423605017449712	-0.0194722955574728	-0.396624641468607	-0.111196160263894	0.306347561855136	-0.27198005342395	0.139817316370311	-0.18739389334921	0.0955166274852874	-0.125103248347596	-0.204697816847719	-0.388037091512226	-0.127734271381104	-0.108001749643345
ITGAV	-0.130662995766378	-0.211248706013834	0.00714946126673786	-0.356926288259582	-0.403441842175996	0.768674939209484	-0.171788025166749	-0.414514949914104	0.36513705130283	0.910083102784296	-0.13929873225391	0.58412121185565	0.917732344260438	-0.0610615407078207	0.959449345380766	0.946957486114958	0.847747972549664	0.602232159843843	0.197990954814823	0.338986969669972	0.0508222992869622	0.914158960327763	-0.416417126276317	0.143711370385675	-0.360471213175858	0.889225516572028	0.365597125475617	0.546586503419635	0.954461575689853	0.851366138297462	-0.161353368900698	-0.220706589807389	0.597461063235272	0.800477253010815	0.652735896415909	0.879282729884892	0.338065209666646	0.604582626212487	-0.258732296148739	0.73367445284454	0.739159954068728	0.445399522791969	-0.0977220327478187	0.236648245059143	0.724892540228688	0.682388068889224	0.95799046653537	-0.371892783899619	0.899621420565005	0.619298732786754	0.776283310688596	0.0931434130835157	-0.253314825608027	-0.193921824262571	-0.434251650765096	0.3470528189151	0.551095570930842	0.780626201405424	-0.00431164912576068	0.571637670039227	0.74044559551365	0.0179304040159617	1	0.728960832068254	0.852391355447667	0.824028512243967	0.95829445944162	0.958396465363881	0.562685806305099	0.941121454902999	0.540401234369223	0.75855067805589	0.529773509241583	0.759150224321273	0.832283048281961	0.228400352929891	0.960712854482795	0.898933688505714	0.846747320758055	0.149116947011509	0.949839547423121	0.702553034358527	0.639581637532496	0.133211240398406
LPP	-0.10520064125564	-0.0759290060425766	-0.0333434699165726	-0.286921265310672	-0.253626054515805	0.752726565873126	-0.125165572815632	-0.315545157368699	0.251855647578312	0.556653624299942	-0.0779161668281359	0.434642165425288	0.53803360680002	-0.0901717320887249	0.666309541456327	0.556976542803092	0.823406546823839	0.392449612165966	0.410448507202881	0.269540675775154	0.0749725382498999	0.563688658403896	-0.234523223401833	0.238869148645752	-0.258236137127546	0.637850550172686	0.347254373691914	0.612573877911621	0.809688442421138	0.589017620668015	-0.116919561151438	-0.0627442188505733	0.592522855429358	0.515672545341498	0.643013518078377	0.485873356082377	0.280777776231181	0.511987224207642	-0.261314298070672	0.538763737491275	0.710607886998779	0.630184464869486	0.150801261764888	0.409766341475849	0.473215576330901	0.681800160035669	0.764878978253646	-0.138465946947092	0.832776814865235	0.605470629141157	0.78958872532024	0.11712963967431	-0.211095592331325	-0.198678289260354	-0.262958854385376	0.55669602120808	0.642376929577743	0.791362835876987	0.201595608294826	0.561611294809003	0.831294700502658	0.0527221874183155	0.728960832068254	1	0.72170131187428	0.778112022904876	0.737044011103265	0.613662983262408	0.553791454398797	0.680017862592043	0.782891899465385	0.835909475851602	0.703024926485738	0.542755544818076	0.704233738305262	0.0336348224917187	0.622874786251769	0.727140495882143	0.848069797811153	0.331070958898295	0.730481385101014	0.7329615097074	0.319895123991326	0.424248874766651
CANX	-0.443368408668271	-0.514052865597385	-0.331816225087202	-0.656507795386054	-0.689001473819283	0.501347214741201	-0.481967583013117	-0.660024474473674	0.113767151887667	0.665695520439287	-0.295208463365037	0.330808357840861	0.680294152586288	-0.378757829263481	0.786088386375104	0.74257582623617	0.84689451350823	0.227509208687124	0.158795175120737	0.0743271860705341	-0.202802337233906	0.718565592801616	-0.704122944272677	-0.12048503831221	-0.632414338391953	0.709448649966452	0.245329665326916	0.57884964271621	0.740762590933856	0.542696399570519	-0.435794969818804	-0.499077831213805	0.4502316266508	0.621245981389927	0.466284335215944	0.64615359119452	-0.0166009451274525	0.541909235403786	-0.530906299067706	0.571249076048667	0.78613677449443	0.293597427157144	-0.13558746716252	0.152091105897256	0.746852577369527	0.816297983644721	0.864624944562743	-0.597955215139006	0.850536876073033	0.297111456046141	0.832481126489549	-0.282968175630097	-0.531085444763995	-0.488498776662814	-0.674772742750127	0.602869219909573	0.436998588959123	0.942447266703066	0.411426549999564	0.330288315033227	0.76140317975531	-0.311550802608684	0.852391355447667	0.72170131187428	1	0.852103474132332	0.8665590305171	0.755365654208936	0.811408186246682	0.750766901000266	0.446847317783419	0.734263488415587	0.716303322617519	0.820268752558443	0.592391493500668	0.414543186228573	0.778439319112496	0.920884228912164	0.728431387219063	0.197372721477226	0.940300750692798	0.870823030409037	0.663505004616992	0.205872282071568
TFRC	-0.291925506194474	-0.314224268009622	-0.195389829840702	-0.546073017532769	-0.569538751393282	0.568472563609789	-0.353250909740791	-0.607001665154095	0.255045185419419	0.718581803802715	-0.115408840939572	0.477402660957628	0.675858087298266	-0.267002569648259	0.746356629923357	0.715187286420141	0.779636176925958	0.38459352429139	0.05226380269523	0.30910086913145	-0.0457234239695273	0.799511565138928	-0.564526613265332	0.0944681819799418	-0.551752320150088	0.739466315828491	0.403791178091973	0.527781671341433	0.789278116470029	0.600929243172227	-0.298455556330785	-0.361529808955933	0.682609781415891	0.723012743795338	0.705336267879506	0.655000722026126	0.211317477451061	0.785797860282934	-0.421809406671528	0.623620398124462	0.640561453435099	0.259903162127872	0.162173022339061	0.420239134536775	0.810827625672402	0.616837679653252	0.817882818255928	-0.540904631133681	0.792606812164713	0.400411455487361	0.758430148298149	-0.0893147873475176	-0.379077083848533	-0.340799455067398	-0.591438087641327	0.322381710041718	0.463657841522007	0.767966759678343	0.082161723296508	0.598640351315997	0.611016679700738	-0.0655381368738527	0.824028512243967	0.778112022904876	0.852103474132332	1	0.883440195790098	0.725141803665016	0.525648288908094	0.751588778542143	0.475198137358979	0.660535583805038	0.554386457324062	0.816427200721245	0.736770774566634	0.400387749503638	0.733751054316592	0.868496932234087	0.683589949386641	0.0691229497299736	0.852966080935507	0.779943596781659	0.715978516453702	0.0858689761015814
CD81	-0.143466622838157	-0.213639194960731	-0.0160905577259224	-0.402038411599729	-0.486418128913991	0.676897901653135	-0.196089158860785	-0.447022512680913	0.381904302157664	0.881566414809852	-0.0322241007222488	0.611550823611709	0.85513572571582	-0.106085392475822	0.904114754917369	0.877907589122567	0.81671666666204	0.568963331022377	0.124005678901546	0.428431678935633	0.06505651776141	0.932925835802716	-0.450427885126163	0.14793937975007	-0.403241448241199	0.893976461666302	0.431304250195632	0.625573384755123	0.904001658990124	0.791554050892435	-0.158566925348307	-0.247297227214339	0.680510787668802	0.848723066524625	0.727156422393121	0.830379470358862	0.370923864905064	0.771192086381566	-0.279637137446632	0.741368547977943	0.750557156224912	0.40439565208485	0.0695812336567241	0.348528181922763	0.863278359387547	0.665284502266253	0.922027153081421	-0.444577838888711	0.846763259918567	0.561103163499764	0.800262997338916	0.0388173678157101	-0.260448861559481	-0.193688587986023	-0.466355376770476	0.321402347932169	0.607908238022626	0.771113525038743	-0.0677111313733441	0.656758958693932	0.689775733023886	0.0452355847438988	0.95829445944162	0.737044011103265	0.8665590305171	0.883440195790098	1	0.890238508249026	0.490557173059119	0.900605990779879	0.571270980871217	0.743849333495113	0.429878915738444	0.881911174222118	0.831467693821081	0.391445213929625	0.898222173080853	0.941889974296726	0.800012431645388	0.171237617588548	0.932797359230748	0.776811854613298	0.760759919135613	0.138414075555329
