""	THY1	LRP8	LRP6	CNR1	NRCAM	ITGB8	CAV1	CHL1	C1QBP	GPR37L1	VLDLR	SDC3	KLRC2	SORT1	FZD3	LRP5	GRIN2D	IL1RAPL1	EGFR	LRP1	F2R	IGF1R	CD47	ADGRV1	INSR	PTPRS	AR	SLC16A7	ERBB3	RAMP2	EDNRB	TSPAN5	ITGB1	PTPRK	CD46	VANGL2	PDGFRA	CELSR2	SORL1	CD99L2	ABCA1	CHRM3	KCND2	TNFRSF12A	NRP1	FGFR1	CALCRL	CANX	NOTCH1	GRIN2B	TFRC	PLXNB1	TYRO3	CADM1	MCAM	CD82	ADCY9	LPP	ATP5F1B	IGF2R	CD9	RYK	ANTXR1	PTK7	SLC16A1	NOTCH4	TSPAN12	SCARB1	ASGR1	RIPK1	CD81	MRC2	CDH11	MYLK	APLP2	PDE1A	CACNA1C	MCFD2	DCC	RACK1	KCNJ10	RAMP1	TNFRSF21	FZD2	NT5E	LINGO1	NGFR	GPC1	TNFRSF19	ITGAV	PVR	PLXNB2	SEMA4C	EPHB2	S1PR2	NOTCH2	PLXNA4	PLXNA2	NCSTN	LIFR	TNFRSF1A	HMMR	PLXNA3	AMFR	APLP1	PTPRJ	SMAP1	TNFRSF10B	CD63	PLXNA1	SLC1A5	PTPRA	JMJD6	RXRA	PILRB	TSPAN14	EPHB3	PLXDC2	NRP2	LAMP1	RPSA	STX4	EPHB6	CDH10	PTPRZ1	HLA.DPB1	LRP10	CXCR4	CD74	CLEC2D	HLA.DPA1	NCL
HMMR	0.417053623737348	0.442120940625762	0.529533786952223	0.203173291463992	0.479893769032247	0.589580598241711	0.155452903554769	0.307544073888426	0.738007379830069	0.372259117037588	0.374290571005166	0.516507082083095	0.580045046522262	0.619116398094021	0.307095690809614	0.745335302837353	0.0462936628365722	0.588935947294321	0.178277457798486	0.585704520073995	0.603532437139618	0.249520328169885	0.657073427799236	0.00260363958045044	0.200099817101298	0.21357468134178	0.518307301198172	0.592927670928416	0.590291193836213	0.638727393614955	0.20827758447256	0.360395711699938	0.208271616298434	0.322307196885263	0.52561508484325	0.450321188741311	0.732823139321912	0.555669755330974	0.110553917205168	0.35672351829263	0.170922682941232	0.474019620662046	0.68246020402609	0.734445707798798	0.000448741940908613	0.409859495658835	0.561636580611779	0.490104196676883	0.602730170656705	0.250725959914544	0.625956125484623	0.462078574311226	0.486770847194555	0.787314911009904	0.423682987230397	0.55555496338116	0.351529098641943	0.521590529071598	0.799612829391287	0.345837136031627	0.231160053870064	0.564116913458119	0.531803507164765	0.539783208591665	0.162484339715381	0.34891776256106	0.663087511920874	0.279548882436292	0.449233242556074	0.487230203856338	0.434389940185108	0.302134687722885	0.461469400166889	0.000414978792706354	0.539057211175	0.177579195136839	0.16197734924733	0.511416402854726	0.119750174844192	0.697639780298736	0.507368838274765	0.128063805567529	0.437515552097352	0.580002623315007	0.702619050670222	0.630444177208022	0.178228328886491	0.485887590058219	0.277025399601701	0.599699111708891	0.50634120333714	0.396742775067137	0.451329702651478	0.564667886679187	0.638362102923995	0.464966583658312	0.161241291288615	0.123334801882264	0.429188270587171	0.38143744136048	0.404773863764631	1	0.188828794448752	0.597253111299466	0.392027447886326	0.461309514281749	0.676014380931042	0.619787346657875	0.546456745691638	0.526525369755172	0.224095273691089	0.596630767998017	0.681792675553583	0.245084565672683	0.696565425530215	0.206881450591338	0.769751837191969	0.0578175718994312	0.242337555902934	0.614432800675117	0.752431012929448	0.413923831174331	0.0803642869852604	0.505158148104615	0.660076934731337	0.00871899703573628	0.191621478645781	-0.0189168599039062	0.0337307354967458	0.563626650329061	0.00620732691934404	0.807748610605617
PLXNA3	0.057677894616016	0.836781211127269	0.787650925052505	0.79384621386465	0.560304550118278	0.213674803742317	0.0759480064282876	0.328145540922455	0.40745510858425	0.0422504070699655	0.450348129957566	0.31494641398128	0.587766947059836	0.426808480348353	0.881738418822154	0.392392537037141	0.876639943815722	0.46469861298722	0.648154003832925	0.351312655058439	0.702662038006861	0.766963969633042	0.49572717485484	-0.117729000717244	0.586430027132751	0.895556038908472	0.17140577552787	0.692253769314087	0.0342781597530603	0.553849847979732	-0.0405772963262174	0.884466828117194	0.348026364593584	0.576640273188175	0.799688498182146	0.731079552449852	0.219989703091581	0.542754886984419	0.310093082852203	0.770931961822057	0.608319292062935	0.482283625037305	0.141139592934667	0.212583774494839	0.737412044491987	0.502056354905339	0.321260145439118	0.445718776665969	0.0730448545406928	0.833309321824516	0.594285753580301	0.364022296886044	0.109479256575913	0.373210658059693	0.200832756996498	0.113356892129766	0.666674117038224	0.43713289051686	0.539909461736036	0.646058973349837	0.0788372164343575	0.733313819868556	0.351163998368724	0.559445916801943	0.211987294662971	0.53853190061733	0.0360500272690643	0.473933503750872	0.723786972455706	0.388185528903217	0.119633002990878	0.0210851719465608	0.400055012897015	0.101023725656008	0.438576642956876	0.815112448584813	0.793054934557438	0.464558758964942	0.932591588870832	0.412580260827243	0.108673551306118	-0.0934003128613592	0.229969067943919	0.311243235795086	0.0658247273720268	0.444857320237603	0.825830618414879	0.271230928575518	0.340223908253726	0.258848923111563	0.607006845326336	0.511582548444105	0.482408474505524	0.748606544451329	0.208411909198096	-0.00692444009057835	0.861798039346616	0.914052537405688	0.494731098591319	0.179324895129768	0.0134691096017821	0.188828794448752	1	0.507180455539623	0.878221457239863	0.401132742787927	0.626807006801223	0.461117035952459	0.225654104546575	0.610534975427051	0.187383312793583	0.559100419931532	0.549926502479146	0.407966614412883	0.661405039226237	0.713228148259961	0.34499841251218	0.110287828452803	0.54526239246859	0.290475150071551	0.32555662568882	0.340596120807089	0.841563931585524	0.487014417638846	0.10320665223411	0.0489370729326103	0.145637408028799	0.139213633044303	0.0879283678870104	0.466894570481259	0.0656303199114339	0.52268532208615
AMFR	0.573817259138858	0.733684247137564	0.84249115672744	0.648196613998978	0.88223964009094	0.863053124361341	0.374912321463028	0.7739516316515	0.810659928522613	0.718737203903455	0.778402004983129	0.88513450964772	0.76381265644147	0.917207433545761	0.728317919588036	0.822268014449857	0.280109316473918	0.819422836619576	0.625791769580319	0.905699011394476	0.836719794784054	0.662291136766497	0.929132963474379	0.393770836956892	0.533853974574195	0.458666186281759	0.786207822319045	0.856957007190156	0.721730584227714	0.796916504616381	0.607107017219566	0.650386222159085	0.475990476774071	0.651521945487898	0.830720357716656	0.827109939988827	0.717860903905985	0.897386105755411	0.382706112265552	0.693805217014905	0.602928560474196	0.823260073933378	0.712915638554091	0.778341009482505	0.354865266264013	0.711746410323897	0.823624364723599	0.775906917990382	0.795367815413272	0.707061548068163	0.835397452422768	0.828891748154477	0.770657742467647	0.886177809686949	0.574736615611295	0.695120416872226	0.786322687173066	0.844761930730946	0.810003337735604	0.817231706236772	0.458794157285919	0.871662016948214	0.87722543510033	0.803540521455599	0.365461872507424	0.638755745815883	0.765073476052392	0.578874873544992	0.730255966291254	0.867200189488388	0.770924794310468	0.690136490414621	0.795458939787146	0.382269404023611	0.903874050119943	0.371188823179584	0.537685101387624	0.869477441514776	0.376285827467346	0.814298024452102	0.776663910348909	0.540942879723108	0.831060513948512	0.772834244276399	0.749649864671719	0.785645683846143	0.467886981520435	0.779768537634463	0.624875662872271	0.854474448895988	0.730806544265992	0.824126839688013	0.776034900490086	0.726081835249491	0.814083014781486	0.72128025880873	0.471848313824554	0.432555300265215	0.871690391101891	0.742472684035079	0.682728849907394	0.597253111299466	0.507180455539623	1	0.661425491602708	0.799688539680983	0.901302743061391	0.803569584375282	0.792284068125443	0.793232038816432	0.582665177190546	0.954365999263031	0.82373250485488	0.571711647139434	0.774059623311	0.542560091353129	0.774208854029061	0.290033601311885	0.487040215464381	0.888831767413599	0.791549587791363	0.710494130227538	0.332782155645938	0.761015875451149	0.783542191651074	0.131904017500335	0.643069719658907	0.138124208041177	0.181216460504498	0.675295054743597	0.142457530549993	0.871821295613975
APLP1	0.266462023557034	0.903867996925974	0.860840375275297	0.832047065170159	0.717021943237324	0.437723141537583	0.00344210777521694	0.505907286462992	0.689897978629251	0.285440705523154	0.485371709626782	0.512984566945231	0.816082990038593	0.58723613872282	0.848471972843177	0.605477991077212	0.789928462440213	0.625144659809865	0.672994832894131	0.553308660231184	0.783046584863252	0.677347362227691	0.685109408618568	-0.00914922617698795	0.446442316846384	0.926272449138901	0.364359142901498	0.770645747260008	0.329774666457151	0.798493867784822	0.142393915938993	0.95619798018757	0.319962603428059	0.633489488194764	0.834503743400999	0.824698207806813	0.493680106156474	0.688552071023114	0.265366866971297	0.915468697358661	0.461785582390389	0.567828950709484	0.428936931100503	0.365454107358251	0.532947582347809	0.460774498223537	0.423920169718206	0.429276995386011	0.333626933852261	0.816829343443117	0.725281249582604	0.544793808394063	0.354199466104166	0.57474955777769	0.2734664098347	0.359813517891495	0.703835296114489	0.512083647999073	0.757525262426461	0.624053967983722	0.0222426871911394	0.825758407455931	0.544289447607594	0.660246125669913	0.0829714382580943	0.495716652210581	0.340552553740906	0.336864473929803	0.865103053886201	0.511232793840087	0.30984788206387	0.15238234426359	0.463896475080954	0.0539831183274773	0.531858429857017	0.852879203626404	0.646066419719809	0.555670687709924	0.852863957982864	0.624449212123618	0.346178722119419	0.0967313851021356	0.440083388177198	0.539256022643078	0.364271184253325	0.652556501999958	0.709407183760476	0.482476128228683	0.307621629444339	0.416771526601358	0.625420752255158	0.506286620602858	0.566252412306651	0.882432719412029	0.47549991826308	0.179819807020408	0.725475310488663	0.822480637100865	0.58583719893143	0.298744268888761	0.149429925738695	0.392027447886326	0.878221457239863	0.661425491602708	1	0.484533099364835	0.815809469454938	0.538807554047902	0.408730837489717	0.703863618101885	0.198157352860523	0.749100154196654	0.623635657829035	0.260997216723225	0.727447428140185	0.638152220122368	0.545162224258882	0.0668124644911378	0.420183046663769	0.496047444257892	0.628506436604444	0.418276329220912	0.829137676193946	0.684238158142227	0.380664786037281	-0.00772807894537287	0.20419088943218	0.0287728410733698	0.0317646793984151	0.599270517057735	0.0106313614879192	0.728036399143011
PTPRJ	0.43713132388473	0.624396936585302	0.717333106008391	0.556456740853731	0.758864818710373	0.784600679963405	0.161181130376746	0.715308623777709	0.592866083937924	0.666899186836599	0.748431038542418	0.798554738826766	0.580400407537292	0.856743279224649	0.611045167083082	0.659310959420219	0.162621591592378	0.72918520671924	0.550789622004974	0.849146015551366	0.682076501581354	0.566513445221914	0.795083375134857	0.460796568856708	0.55964843766015	0.351443060089804	0.708404716402845	0.684140414918284	0.644235502606178	0.583102541872876	0.593219790370221	0.501882000518853	0.501706087138365	0.580664443006087	0.748757317631462	0.706904331504709	0.598638777944356	0.795972678363804	0.695610768006965	0.527110116276018	0.638111182339136	0.687741050851572	0.602653986784398	0.615412292883238	0.379013889704095	0.522259617335232	0.75130565066439	0.62630830675737	0.731029500552821	0.633204123587928	0.827098325188393	0.742907925672043	0.704946858658974	0.804885129778899	0.55242658506083	0.627489265741829	0.695991522379444	0.805210011053244	0.629281485423514	0.800057346116626	0.300423591196971	0.760223582115672	0.794145890431601	0.668571978660164	0.183033743466494	0.637494483296339	0.637621567090216	0.576919588625473	0.622334652801779	0.880611783235583	0.808017797264404	0.721210357692791	0.675293532337267	0.242927265728743	0.849502308380983	0.214804896958798	0.510868190629424	0.731854601339551	0.271780110031461	0.579907951417094	0.747921780714846	0.530421094490506	0.757044007403801	0.678035600235328	0.621230757896574	0.60685763511841	0.417146077814092	0.620811274286553	0.486821039159216	0.891629939156744	0.682793378653758	0.826686839995755	0.821622779181813	0.561378842922871	0.609139974023106	0.677663781798463	0.445705602628967	0.365801932534776	0.797653390905316	0.694163743085337	0.703507565666672	0.461309514281749	0.401132742787927	0.799688539680983	0.484533099364835	1	0.699088257535991	0.804459037779881	0.713151606212351	0.757789931098364	0.611035771508885	0.812025038558146	0.723541969657669	0.586078370638444	0.71120611134643	0.662040403693885	0.631364676832652	0.641256301336371	0.597051097612762	0.85041597342179	0.591827926841397	0.846252890254247	0.219822961019553	0.624617559644403	0.685683151790876	0.450602358575758	0.685914081907568	0.454772068889764	0.536097321328508	0.709490856917768	0.478489284169696	0.717607367504071
SMAP1	0.552837042202848	0.816923755592434	0.89273778808203	0.648004690824595	0.806368569197128	0.723708943785502	0.29665145142467	0.625834077630457	0.917653555063227	0.549817441415633	0.624827592645308	0.759570688851134	0.893830197430093	0.820313563102269	0.750709318128298	0.853260131378607	0.446665088948717	0.775520095162225	0.574166094873983	0.817963668468398	0.876876381463453	0.631216950097436	0.886330678422505	0.116591370601964	0.46751791290919	0.627411320539877	0.618824531836849	0.882934514170872	0.647607817897725	0.931402502695381	0.368928995566258	0.782249570744384	0.445229697576916	0.662209098802044	0.874305640130278	0.839459518586322	0.761809572588317	0.831833235202195	0.311110848103622	0.76976238019887	0.525118059379111	0.789953400880108	0.726702488290334	0.733774877842972	0.374735174483186	0.675836946352355	0.718626787148832	0.714642872184236	0.681835883350879	0.700021212729081	0.884957571940891	0.699559936797689	0.649038647238663	0.86583982188939	0.504995353005405	0.695112772165184	0.741350678705268	0.745325648967318	0.933918783318142	0.726025535935522	0.369460960191446	0.895146110335264	0.790074018418731	0.829619149866908	0.300037506885035	0.597855526956718	0.703708907267543	0.518952513286625	0.813140193707655	0.777969644934207	0.643272271597966	0.476754815991441	0.692568328060107	0.220133353384135	0.79856487933724	0.552323548142188	0.522305173910335	0.803757122805836	0.533117333735039	0.906175941640745	0.646905630980414	0.302693429043257	0.701956847732732	0.744533050042872	0.730026891992874	0.855799729751437	0.547484370684457	0.685935012531624	0.47717693853399	0.739376877347222	0.685005679461473	0.712029050672438	0.724888481357367	0.857343058880823	0.785656516693831	0.538842800164398	0.520642389052422	0.540336768086495	0.751794395418923	0.531077345591462	0.512840793720351	0.676014380931042	0.626807006801223	0.901302743061391	0.815809469454938	0.699088257535991	1	0.813659376542199	0.742496388998437	0.787977491234688	0.492734956310556	0.929744907066974	0.871926921642938	0.479555254077759	0.808195238526368	0.561747585162264	0.789957582481787	0.198595495221585	0.453065243273337	0.79647636289506	0.893134105925811	0.675789730755694	0.508467624867168	0.750838405074012	0.719440132678375	0.0948997859297212	0.43998628915406	0.10131832165224	0.135053292013486	0.691876116322729	0.105942603172267	0.953254079583975
TNFRSF10B	0.4639680154013	0.678271538773385	0.809889814330974	0.405177212420994	0.644551671246042	0.682386134115101	0.244883705672397	0.479869017927285	0.717583964682045	0.519943484495967	0.574645680547157	0.660551158117211	0.687983869781525	0.75792535320603	0.603721743909712	0.757178896123434	0.263271070543106	0.699526204040754	0.473509279166161	0.746325063092019	0.767826163242307	0.529961860961277	0.727669541654964	0.100937604767458	0.618341783882349	0.373639645044102	0.551726804591864	0.765759656291057	0.602512005526526	0.713826214943501	0.327091878252799	0.523473859416468	0.48701217865905	0.609145357075323	0.795159221459795	0.732043162162436	0.691234375067398	0.728148244978216	0.468004379350519	0.483910401282103	0.582352423507432	0.754870809199933	0.666968929276127	0.678769574918692	0.383883396452022	0.598775220080142	0.751477054927754	0.693488897184122	0.663729660064994	0.585285310589613	0.836319016110021	0.620300794236101	0.632350145841318	0.815891562743034	0.550578802957377	0.677197489228445	0.677519028559037	0.756598285951787	0.761293827819967	0.756446240077907	0.349914750620483	0.754119058932283	0.714761489358128	0.759062404254668	0.253986606995719	0.726513113289458	0.637052246865192	0.633838107175989	0.605057272143413	0.785312897186019	0.641778694056391	0.496026266906058	0.625783092389965	0.1676873199634	0.762225566911645	0.252522655278368	0.520419967899378	0.699100002430218	0.349826015232877	0.688106015765905	0.632291701958536	0.248907176720599	0.624364699246282	0.592412033281085	0.689823661326968	0.749543587475329	0.465417210396961	0.558291745177216	0.387101123368256	0.778919983370041	0.682229897987678	0.789342123966349	0.747254947784608	0.657575961073859	0.620547849711047	0.500765864868813	0.483112934916499	0.410025452195682	0.641105954415165	0.482055633876461	0.506465773696856	0.619787346657875	0.461117035952459	0.803569584375282	0.538807554047902	0.804459037779881	0.813659376542199	1	0.66390555967663	0.741199864093919	0.489599885652169	0.792046443208148	0.826257498007563	0.589391944063199	0.788204586258057	0.61657258516896	0.704307677821595	0.413997824752195	0.580781902753554	0.739246667882339	0.696005292969263	0.76424573099013	0.241713395830538	0.575444149348825	0.678669468443597	0.289777626749484	0.461950636499287	0.315003287551673	0.350628409346712	0.637136974023644	0.301946740595065	0.83772602085217
CD63	0.827263761418865	0.43868385038973	0.533537163870194	0.38596443305203	0.655159070440514	0.719205373617373	0.477440861712734	0.581537918761002	0.723281131555755	0.727260795488902	0.586448645266098	0.745407728283387	0.512367439446635	0.771354865632476	0.419335417294347	0.686372542631148	0.0202304796459233	0.559765378893438	0.374308615964908	0.794241669349118	0.722944538496024	0.35927559966601	0.758835434489263	0.375970646642528	0.330741894606759	0.185175075609212	0.748261728526942	0.559420664517372	0.619575249519024	0.653266389155574	0.658869608936509	0.417501009352882	0.709449248550508	0.605993934576998	0.626484580777136	0.50038459935451	0.572430167611421	0.66138330449989	0.487856959205773	0.483766642961946	0.516223624565294	0.565786325856199	0.579633098954476	0.821522632681099	0.270437621569945	0.581071806267319	0.686007115110186	0.683888286545041	0.723212815291867	0.354641540507343	0.721339577722687	0.706775663994325	0.698338955776222	0.76749512702769	0.76041047079641	0.705723046807677	0.541135901941634	0.834108359627803	0.741463575526273	0.645834996706616	0.580128717578116	0.639698967230499	0.793169196815911	0.61224867430695	0.322511121902254	0.476409866887927	0.686048912387954	0.473323133827034	0.564121637404598	0.782142798543947	0.919635819700155	0.768110654364231	0.803816509926087	0.566881099277961	0.849317384337149	0.180510092086729	0.32513119778882	0.861636271504434	0.0726218166089785	0.806593995810798	0.652335012826915	0.666831626227409	0.855858732316797	0.663867163506313	0.661888376307268	0.663784525970678	0.215767970965786	0.864835576109784	0.540661055727325	0.880808265725571	0.553777046515345	0.778618368261056	0.719327526648536	0.464782929259497	0.763731058622424	0.808908689491128	0.17521904405791	0.155511153773304	0.780316671095336	0.649991940728804	0.891482584864902	0.546456745691638	0.225654104546575	0.792284068125443	0.408730837489717	0.713151606212351	0.742496388998437	0.66390555967663	1	0.640347498879677	0.736507020940958	0.782284316423862	0.744511975248968	0.520538971901817	0.555865241769601	0.500016247387548	0.587812351900087	0.465648033074152	0.519398465222205	0.915899803352511	0.748426063993794	0.789989059658333	0.200194283767003	0.4954982777408	0.640641335007083	0.315872219475314	0.817105977449157	0.316664347266655	0.37212365212052	0.503989507089052	0.337391819651989	0.728732585047807
PLXNA1	0.470703729314664	0.820373111988775	0.821313565139054	0.669820410996313	0.773611641373559	0.725651376985762	0.201589345146222	0.67432358560275	0.692949057647863	0.570581400675742	0.648481456825016	0.749313585141833	0.704361843851145	0.800780854346294	0.732638237677861	0.774360923802767	0.303520623983063	0.773076177628025	0.641078252785853	0.799109786250652	0.793370833707269	0.612010734417676	0.80846081570454	0.271526632771024	0.521688483901196	0.630343637813388	0.649504337478396	0.815199383967864	0.604806914356544	0.72456662301816	0.408638935242141	0.655682252544118	0.450460364297066	0.688174024597572	0.832474735878052	0.756653484623771	0.688154235669454	0.806640417035042	0.454481477939552	0.691757787621286	0.591269054370067	0.748801247855352	0.633843332130364	0.640708834709889	0.432254368083136	0.6194095611545	0.69098026336819	0.632099063242665	0.663073013310755	0.728345311593856	0.829533351431503	0.752237033546277	0.66193791329129	0.767617882658446	0.552921179729212	0.622128896564292	0.722500651305264	0.792094055235324	0.746552898911627	0.783732187845007	0.273372637192263	0.846073564738925	0.76751240740796	0.794986536342697	0.227831945677388	0.622706174666488	0.597636691471989	0.51695196946315	0.766462724181995	0.73466050044657	0.603247022384903	0.541267852277871	0.666286654205486	0.225923812662712	0.756096124098491	0.467390583679791	0.663223595981549	0.701892853979679	0.478768290058728	0.65538202861366	0.660658025928346	0.322941155769745	0.67614484553538	0.633818600082388	0.614893488776965	0.74565549429965	0.507922402184012	0.697711262165574	0.51751307183624	0.749567180667205	0.808264110797027	0.754719980556595	0.720987969324223	0.716796055296831	0.668018925584958	0.541597737399465	0.555719986837441	0.555845754774605	0.778244478142174	0.604047621447541	0.510630714251247	0.526525369755172	0.610534975427051	0.793232038816432	0.703863618101885	0.757789931098364	0.787977491234688	0.741199864093919	0.640347498879677	1	0.3897824748154	0.834614927280009	0.74066008974312	0.458322883396344	0.863626824652713	0.629544010861353	0.712582491049286	0.295766154570098	0.518571031375758	0.736088556273481	0.650010759871402	0.642927343097505	0.378558096442828	0.700937740222419	0.655770499640045	0.148391503220276	0.497626679940061	0.203029357505061	0.215071809782306	0.754502516716708	0.170155983415585	0.807944760213749
SLC1A5	0.420873474950504	0.230351763018968	0.331417300826641	0.232520104100845	0.456592043308989	0.445098527088663	0.636467963475376	0.415474016800069	0.367080771953771	0.40954405479961	0.525649763630571	0.520105071353725	0.22425492348896	0.536801028646712	0.339109707164521	0.375631501889639	-0.00310593980295175	0.339540035500435	0.210267855337515	0.587796457703377	0.42579471656548	0.408759014250042	0.539671400884905	0.29380123989158	0.283062997124757	0.0483954189103537	0.478626978603839	0.400485769805546	0.310989271595793	0.316594699436781	0.454723142143776	0.219227668252467	0.520168999439673	0.382332250118572	0.487972613004535	0.29556259825149	0.243768545162836	0.409234349779136	0.627916904053134	0.278112345236067	0.688023761021734	0.464416878517976	0.260776044371851	0.549867030850021	0.397985320281292	0.652839237814658	0.517993123234329	0.725152933119036	0.431085597231408	0.242393091842955	0.564054204387955	0.408471832802879	0.38260602471498	0.476653222386025	0.410110844890142	0.392617989732929	0.384612162669726	0.619762037651427	0.386771908177922	0.562459034363034	0.735241561863287	0.447215659278891	0.491103402033085	0.366687358732129	0.601698113276209	0.335019472180332	0.354514507741857	0.639438155157412	0.302369262892832	0.653397393667885	0.74460439787091	0.665034110814056	0.566939465941753	0.550668373809081	0.758129527607782	0.0675811120328256	0.257600200413086	0.748590224132709	-0.00242579195421272	0.598285281620191	0.373797938034678	0.470217824593824	0.567794103501103	0.461490964047309	0.336754656960947	0.30176343591303	0.164437394121037	0.478853722191077	0.586478734509997	0.662636893516768	0.354762381784579	0.706561068319422	0.585271611950907	0.255296696810518	0.500631752103037	0.599110812415332	0.150815331365556	0.103857084333108	0.660755794418085	0.516054464393423	0.793610122750331	0.224095273691089	0.187383312793583	0.582665177190546	0.198157352860523	0.611035771508885	0.492734956310556	0.489599885652169	0.736507020940958	0.3897824748154	1	0.525200623589087	0.674003177896757	0.738157515908818	0.321975210911798	0.493564025313382	0.300764962296363	0.650259404625216	0.487075250728839	0.670823573180452	0.407487284832434	0.73723621565582	0.0904389445140229	0.252626109390909	0.33869168666905	0.520974727551254	0.741719435826374	0.587511757364782	0.578364441538709	0.361198374511722	0.550914202987146	0.42724425342132
PTPRA	0.592922962212486	0.794645661856062	0.879666437514325	0.729392174851293	0.930839952144213	0.876959668494194	0.306684656780864	0.823686270816174	0.847125885125593	0.741305827229188	0.784098035323655	0.91106181980215	0.821270529601421	0.936931419728188	0.773564399711342	0.839995059770552	0.340989644177392	0.845229262403107	0.652337284231602	0.92481870591304	0.868070719589031	0.67300623685715	0.956404167946043	0.410431061038718	0.515563932068081	0.558051664938919	0.8054500413239	0.879997765220509	0.743337091876007	0.859290097066745	0.619732748832674	0.731106999494664	0.470305831259798	0.700907103807	0.850066576315663	0.869150960736049	0.747847661601946	0.923883159371235	0.361178131437646	0.773072682296196	0.569427223800721	0.822149317071513	0.73688107562316	0.746727361082637	0.344475875199671	0.682857295203654	0.816471902683547	0.735700053144199	0.804266783200053	0.754236606390089	0.850623975845761	0.865626852467499	0.799697067365694	0.904141690508885	0.579465782865177	0.69680759872181	0.82246367572121	0.846301772022091	0.846543413341824	0.821365004494065	0.385952700127477	0.907564108293806	0.907135792241444	0.820901496703546	0.303733897816952	0.631967167591861	0.773903537144078	0.512942169253236	0.815123459542918	0.861502624931982	0.759408440556479	0.678144681467252	0.79478508229393	0.33969075667591	0.895736609715679	0.456435173402449	0.558033157161138	0.86705964237062	0.438570989247959	0.824816188933562	0.80063471646855	0.545723634783967	0.850446160814243	0.806446516579771	0.76288860017092	0.80020130325064	0.484905339613567	0.800479026505331	0.599745064086991	0.8474282932793	0.754117740545669	0.803629490899913	0.779358580816832	0.788318063569673	0.821891729353049	0.710208441340987	0.519407898379271	0.485317710641543	0.877724316518362	0.751770809302834	0.651196995680352	0.596630767998017	0.559100419931532	0.954365999263031	0.749100154196654	0.812025038558146	0.929744907066974	0.792046443208148	0.782284316423862	0.834614927280009	0.525200623589087	1	0.812816448829523	0.499105622011879	0.795966545598093	0.555670017525839	0.773867777513278	0.249654505655481	0.467840470932796	0.893357701838146	0.826843472642276	0.692051481950696	0.418490357465646	0.806089944432011	0.797295808693757	0.0891900898331123	0.623916947315346	0.087693880801386	0.139523280781834	0.724350530842502	0.101400787226085	0.901358321056686
JMJD6	0.466201957639193	0.683556735505239	0.782504737177527	0.474207300946064	0.67908262109174	0.633191868087088	0.495946660200168	0.471806728663305	0.745559014027627	0.430775316178512	0.624090792748686	0.671637664246188	0.682570523039364	0.747282668932612	0.676867090651203	0.756303231835712	0.323997042104508	0.686432629227307	0.441853551757173	0.762528404561509	0.809467487709107	0.662237418601803	0.805851712831926	0.0277347423077062	0.525009213512135	0.448337349415627	0.539856261420642	0.817648132415552	0.510288700248448	0.733827263013304	0.263243759941749	0.607582397445895	0.512003740683597	0.589879593556839	0.856223303406742	0.673228340067805	0.660147219610196	0.719628969634671	0.491510511916169	0.590218793755999	0.704877996070226	0.795271264686467	0.602360950409884	0.762503179692528	0.489526884516852	0.808100727741256	0.742416412457133	0.862665810394312	0.587095788975257	0.580560971131699	0.876790478844965	0.56921165367292	0.515817285231479	0.789593133107486	0.517762335627471	0.607888918544179	0.627252916039502	0.775130775108182	0.810208897661346	0.754725176112896	0.584360629681856	0.826107798703923	0.675110258837228	0.744488294190408	0.531067890083074	0.607568045727557	0.570780431812343	0.74601801375038	0.653781056996368	0.769306702127695	0.640267704240536	0.508803461952761	0.682436609698744	0.293984842126274	0.840822673318237	0.393090754430352	0.537693512065806	0.8380579673653	0.398969070758888	0.842081852226304	0.536745013982838	0.203610967131154	0.593574569087378	0.631766964052662	0.619061371066239	0.706415844899594	0.470953688921926	0.583645200659911	0.572157878761018	0.761362272973097	0.702414282907276	0.791345097783886	0.724228885087551	0.687873921679822	0.694843315603375	0.513200514236983	0.495574626423073	0.461679685382234	0.745721299530474	0.507734294243044	0.591496827395088	0.681792675553583	0.549926502479146	0.82373250485488	0.623635657829035	0.723541969657669	0.871926921642938	0.826257498007563	0.744511975248968	0.74066008974312	0.674003177896757	0.812816448829523	1	0.731491983747784	0.797161794503075	0.640535091328362	0.730256241487062	0.4010507905486	0.584640104561729	0.749058599917652	0.734918861645923	0.770847035639373	0.330067516024898	0.570168471738739	0.607394140759664	0.294166190878662	0.514419268008567	0.362712072310533	0.349029303908365	0.69431609624616	0.312722689808335	0.867547649395828
