""	CD74	NCL	SORL1	SDC2	TLR2	PLXNB2	APLP2	LRP1	SDC3	NOTCH2	LRP10	NRP1	TLR1	LAMP1	CD44	SDC4	ITGB1	C5AR1	FPR1	CD163	THBD	SIRPA	NCSTN	HAVCR2	TLR4	STAB1	ABCA1	ENG	KCNQ3	RXRA	UNC5B	ADCY7	KCNQ1	PLAUR	ACTR2	ITGAV	ITGB2	VSIR	PTPRA	PLXNA1	STX4	TNFRSF21	AXL	TREM2	ITGB5	TREM1	ITGA4	GPNMB	NOTCH1	TSPAN15	PECAM1	PDE1B	CD33	CD93	TLR7	RPSA	ITGA6	CD36	ADORA3	PTPRZ1	MERTK	ADRB2	HLA.DPB1	CX3CR1	ITGAM	CCRL2	CMKLR1	LILRB3	LILRB2	CADM1	AMFR	CD63	SELL	FZD5	INSR	JAML	CXCR4	IL6R	MCFD2	LY96	CSF2RA	CSF3R	TNFRSF14	PTGER2	ITGA5	PLD2	TFRC	RHBDF2	ACVR1B	NRP2	EPHB2	PLXNA3	PLXDC2	BMPR2	STX3	SLC16A1	ASGR1	NECTIN2	CCR5	TSPAN14	TNFRSF1B	EDNRB	MPZL1	CD46	SCARB1	SCARF1	CD47	CD40	DIP2A	LILRB1	TLR6	ERAP1	FPR3	LILRA1	ANTXR1	TRADD	PLD1	CD69	TSPAN17	CCR1	SORT1	CD4	ATP5F1B	PILRA	CD72	JMJD6	PTPRC	CLEC2D	SIGLEC10	SLC16A7	S1PR4	TNFRSF1A	CR1	CD9	PTGER4	CD68	C5AR2	ITGAX	C3AR1	CANX	CD82	RACK1	SMAP1	CD81	CD2	CD99L2	C1QBP	LPP	PDGFRA	PILRB	TNFRSF12A	RIPK1	CD3D	ITGAL	CD226	CD3G	SIGIRR
JMJD6	0.671702047736363	0.90092213283826	0.604114384840856	-0.0122422523595143	0.719686328917021	0.705276064578835	0.347494217267298	0.396594484591436	0.28101824184541	0.519152019133009	0.734906265117586	0.471237986539066	0.724201261626698	0.251382616235919	0.576837780947257	0.22188500121702	0.693730515444154	0.467128417650714	0.719546694459409	0.575875616239219	0.264753437754429	0.488653940264887	0.605627279671201	0.668924529886218	0.4787564974445	0.444211570727543	0.40658355227243	0.663702553924208	0.446396682205717	0.4145163544923	0.530053378408362	0.726814500161661	0.578109596602045	0.425950232208811	0.804183829879406	0.606991959731137	0.656869078594795	0.655912899183706	0.813154962829316	0.516577737577939	0.800458572601946	0.272741923423401	0.642840594828915	0.50857498984517	0.497437661481925	0.268043209433818	0.827638146841784	0.171734334754827	0.828560831158032	0.583439808952967	0.676703340941487	0.529180606660098	0.702110824121993	0.229328764954839	0.538115448508309	0.831167753647592	0.532237549955733	-0.00276035315496521	0.575708903716766	0.298952993230981	0.489567225825705	0.713852938284952	0.586749677182827	0.416994696056861	0.633001678971961	0.342037820731228	0.452126077270623	0.239650759676911	0.519574951393265	0.567240098291644	0.577740555909459	0.393791573235001	0.184990210544549	0.379569096297276	0.441383752318947	0.325664063378625	0.792860131749977	0.765016447048062	0.477040401091654	0.544475758904204	0.765821851219358	0.540833555083598	0.502225446525739	-0.0430586509981745	0.493435712485056	0.631697799502804	0.489955770577565	0.646787571080571	0.392879065713358	0.373284058912765	0.543173805090039	0.586265160052413	0.63210921301557	0.728047805175514	0.380651780282275	0.688984860498907	0.20969086990892	0.734622175216275	0.711832496261856	0.681038817725618	0.831839330833781	0.216811177892559	0.684289657163801	0.616694350834788	0.429565935213617	0.591405087497078	0.759992601795749	0.610196633793953	0.768671703050667	0.714462066649556	0.691257885743974	0.649242254271091	0.594988035065623	0.0881287824767683	0.626269782617692	0.788562659164331	0.384316825965005	0.675437585790052	0.678657360451308	0.297336575152923	0.506273104132774	0.665671497962013	0.796391826774986	0.413830278009101	0.554769800076378	1	0.90129074059149	0.678922601860349	0.738896899539909	0.481175143143225	0.508832293778281	0.70972164015356	0.035551956713818	0.502030024437873	0.831550890997871	0.27937847254703	0.524182044661289	0.593501411889416	0.531641687752874	0.693834984187177	0.264826487378272	0.817782480799492	0.783946670531765	0.5791129870961	0.536135851090228	0.475665921072078	0.832218861087613	0.733793567899747	0.303514334919874	0.809635876523822	0.571117812800477	0.772934429167687	0.537368268271088	0.757968356257898	0.520293050031821	0.503353437150865	0.789140741144276
PTPRC	0.750190681627424	0.936079680039248	0.649316068503837	-0.0273477942381118	0.768328316070476	0.765122679747567	0.336296809593508	0.376166993780927	0.255997924499044	0.508966389202567	0.773944824969631	0.476764919640474	0.779298828381687	0.235634648481495	0.558210232134061	0.133556568772124	0.715774212058463	0.442263976401363	0.775914081174274	0.59862284115461	0.270265400617223	0.479824543890557	0.607573577798901	0.699726210019215	0.44729309556696	0.483708953792234	0.366237617453196	0.691935268273329	0.530809552602529	0.42715912760458	0.588824992209236	0.79496417750746	0.64080570101578	0.41862884562376	0.846468971260955	0.636568349080018	0.701705712642162	0.752119152003674	0.840924788867641	0.522383704975705	0.854347957180243	0.229320399895272	0.673131157959756	0.527026957659459	0.545966096004555	0.243820643269247	0.934720189167194	0.139566440158248	0.840786485386685	0.635883841821002	0.668639275368292	0.530912789848243	0.739275036488872	0.282157590271532	0.605378310586584	0.863502992345713	0.586297747181401	0.0138842055843491	0.579087139280668	0.176392174921588	0.490526549449759	0.753821384326683	0.653990630347581	0.498858404029927	0.665188537219513	0.277568143515968	0.408805209222811	0.214572421617765	0.539569293299034	0.613008609240227	0.579296524475664	0.379396918956925	0.247491979328194	0.385846975808947	0.450762884941579	0.364374112887187	0.835479027826505	0.797341710478268	0.469058685953762	0.55455543570288	0.837924202351187	0.600089739697411	0.488804920444607	-0.0691538572412653	0.498104166146245	0.67500612616784	0.41794136617615	0.717047909531329	0.342032352657906	0.348100396778312	0.567362724667567	0.580839903997386	0.690723649301953	0.76279000274237	0.364680999093247	0.729343730799005	0.170958731158174	0.759755145347335	0.712992809590572	0.67300909265134	0.880767276146103	0.125414220476059	0.686896204745624	0.627623054690941	0.417774814728121	0.682583970406288	0.780746963402879	0.657110476727118	0.807091601115381	0.742926447985641	0.73961074960672	0.721364437435613	0.592989914667052	0.0903604598179011	0.652033582787805	0.822264189152561	0.348233944050728	0.739030036157845	0.665658564111523	0.25494832227228	0.507601820061481	0.714571737722165	0.814405040646587	0.369964641877625	0.579429143711782	0.90129074059149	1	0.71318713801407	0.792428596864736	0.487173175566575	0.554996019256987	0.723312051003418	-0.00382351431595814	0.491512838973122	0.8980125492156	0.265428756652169	0.601146029056798	0.582294504375217	0.575595045691806	0.7086153525907	0.225101066705366	0.84833247220149	0.794418422645381	0.590945309666303	0.577669647187331	0.467138553597427	0.871097137341933	0.766849388274261	0.185639429954904	0.834238912745738	0.534226222395843	0.792133630166848	0.577014304020202	0.850512705667891	0.564565583406192	0.545659896113344	0.848381781929097
CLEC2D	0.338484116258607	0.701537542949555	0.384072138927187	0.0172768108804976	0.424465757878727	0.443186527236868	0.231568674202064	0.245680166427742	0.21647024522817	0.312817727366566	0.514504007298977	0.361965029117524	0.43547733812235	0.186196342516112	0.442747405431813	0.0716624626360352	0.524072932919943	0.232417672134177	0.297372457570566	0.325636654721945	0.160410857491875	0.283335781709673	0.376577657712978	0.37161167057183	0.258946801813469	0.294012661104059	0.278986512668723	0.440895688152274	0.320981234231651	0.192366552437773	0.335265957358914	0.423090677292976	0.331598011136537	0.23760196475034	0.502000889006209	0.409768299253883	0.397807932544682	0.301445068066821	0.660279978135763	0.343754390116196	0.566674986581267	0.189394574104865	0.318233043086382	0.281915249408525	0.337018827270188	0.0854053000402829	0.665139205854029	0.107877273701844	0.605224113726088	0.43715245746229	0.458293179871779	0.388050191442533	0.383164924907569	0.0217118228080083	0.319180722077374	0.59083097301981	0.359510963769819	0.0260092048318992	0.310806578928797	0.370764539959639	0.319321645396035	0.495782629457877	0.245886485676141	0.238193451917537	0.337154150024882	0.0706436962481548	0.29641555741157	0.0679935273994316	0.142515008210506	0.365587446944021	0.481480664206769	0.232168507016519	0.0840905470692219	0.25114461675766	0.282594710472746	0.148681080417197	0.543836923651948	0.47116423383804	0.320295542036532	0.289458848323322	0.436298022722085	0.251869444921698	0.372706648440761	-0.0973159261804047	0.31466350125403	0.427127938139186	0.351758578361425	0.421397798247403	0.248788499526132	0.276363098621462	0.372540889066119	0.493672811359907	0.396153447991111	0.544305646362349	0.212034580111136	0.588475884837993	0.0199064198422971	0.426407522100172	0.594543941879363	0.471377542179917	0.618051275068459	0.166623496914374	0.433507563153031	0.478205367216811	0.274358251203037	0.289981439874826	0.59855139719684	0.376577807752139	0.798097483822196	0.369794668130225	0.369876798706462	0.461405020016857	0.385803409147661	-0.110921388262352	0.506126744585761	0.564191148961738	0.243502809033563	0.836726673724524	0.425331248750894	0.166820424204778	0.351250843184383	0.435968206432126	0.505972055888945	0.18369937762352	0.372474756028011	0.678922601860349	0.71318713801407	1	0.371399942859639	0.478062262794101	0.455383985356563	0.422694247185931	0.0263121377470908	0.330478998523039	0.560407786747493	0.157825184707049	0.464296794121747	0.349277584317506	0.274730727675705	0.448181401281839	0.222981727437953	0.514799456690398	0.592646080166699	0.332484312069661	0.893046512862541	0.348791885564432	0.494185008241519	0.591908218985132	0.38208079028044	0.755533698517406	0.539705667492862	0.578359859419442	0.899765235047715	0.727415975431915	0.413338823802814	0.875614493371097	0.694129573082559
SIGLEC10	0.936573412908848	0.780469788817273	0.868686323719706	-0.184328471499577	0.799232811404862	0.890254385914412	0.235770471692789	0.459181219878658	0.340919109917119	0.3737616596246	0.82274808574362	0.614853410814797	0.886778020597377	0.152953162778497	0.209185392640703	-0.163923809364302	0.674989616930791	0.302530795924146	0.751644575010953	0.650613014948344	-0.147246676802837	0.515925099593956	0.600112582661061	0.771269472987926	0.379929508977431	0.709298572589218	0.372521256746945	0.814072548591175	0.762659337563749	0.235839719078362	0.845123322540699	0.939180387200001	0.885469779792289	0.249621264206755	0.696675378522437	0.849975100647444	0.757383948907769	0.737554887099238	0.720054076730887	0.605730907896434	0.799429501523621	0.0968080689652006	0.948047623943619	0.796339847634885	0.761457252460875	-0.0956578952828991	0.78515390637408	0.0929296220035208	0.758148095496352	0.816187201936284	0.641980375081133	0.564301388854791	0.767475698209238	0.000349707464963037	0.874722280759918	0.633522126167414	0.834625646940207	-0.130178317288485	0.799593785074589	0.0158012632710957	0.645175863830368	0.846762666540644	0.696747553862492	0.752914007859808	0.758274254295774	0.119046880922043	0.515620482612842	-0.1495637455642	0.44248169508551	0.859347478108038	0.580011739981424	0.403820385300712	-0.1014194640603	0.439097780011748	0.0674172105648836	0.0740008629078108	0.592732228302375	0.697409112378827	0.398810758004096	0.63947085824098	0.905990061504584	0.471632473096871	0.341315468093313	-0.412503147875436	0.258693797607064	0.805094276405543	0.280944168201755	0.868768545267176	0.166057588837291	0.344531739869482	0.796092861404976	0.613136359213784	0.88345804948211	0.828297010986709	0.26241668996711	0.76576510470931	-0.0616207877362208	0.821003511497681	0.533702822035862	0.594208861719012	0.682103736590667	0.00736242786639528	0.8115591688792	0.600058670547548	0.51418674429693	0.732396213618328	0.611636581241697	0.697478935997699	0.599549918930532	0.766832858238217	0.661513027075199	0.672744396102863	0.686275886780656	-0.230023829325037	0.775162315867333	0.759343025553365	0.279166561918036	0.364994640495019	0.701758694719088	0.147162414423631	0.438793269831544	0.848027700435423	0.767457926867652	0.312258349831373	0.563606637035397	0.738896899539909	0.792428596864736	0.371399942859639	1	0.0956458448043424	0.105554528115712	0.76937441530078	-0.127827092808936	0.525815997410789	0.842851992989268	0.280858827549091	0.640194341686014	0.369052222720544	0.84659358718472	0.723053104031709	0.0870493448906338	0.637627541370067	0.675401808973671	0.781982719013563	0.150403641891953	0.460600552543563	0.806983009259153	0.693829020276302	0.00539837570604358	0.688282960277999	0.451697672493336	0.767618595071411	0.188844805349435	0.711127376872948	0.413568694125457	0.107462407413209	0.525459367140372
SLC16A7	-0.0265589056624944	0.460657163516908	0.0355850300106687	-0.056002636789726	0.399322888310166	0.170137516237754	0.146312009194836	0.0106806966292049	-0.0434561658386926	0.193297698790695	0.133902437384999	-0.0146898341946902	0.150595566213134	0.0196359875741026	0.631502139883859	0.420706808302093	0.228695133090245	0.409197124151388	0.408111244867274	0.236351084115065	0.624984863059187	0.0968563910907081	0.193014970376385	0.11861090681043	0.326364951572839	-0.0106030898770755	0.0418490396169851	0.162681901131029	-0.0458868244220192	0.585537336142309	-0.0356887526627166	0.100857588873529	0.00289430596933893	0.120602918327982	0.430689788152177	0.0925204016536363	0.0770987261921112	0.412011910723567	0.400614815766992	-0.00622660095059676	0.215819447114701	0.100418194248663	-0.0649657333669347	-0.0806710750859888	-0.0542858510010965	0.430371886495423	0.47285449651652	-0.0360387854663124	0.394785276753908	0.0511326042169928	0.371576026296498	0.0953832659551969	0.221902705218003	0.681544171259979	-0.0167430197949437	0.437037123635092	-0.00699854198587915	-0.0617419695534453	-0.00262559849046047	0.353278683059252	0.032837095982336	0.148515268098152	0.00285185950995715	-0.0559141426838755	0.204455031744058	0.373863793275017	0.00438078269730713	0.391135120894013	0.571946216838397	-0.0172771669233592	0.105259652542583	0.003436310805766	0.567029304648561	-0.0428277562762179	0.376250595646902	0.146203833413034	0.360402847894032	0.390316699462994	0.140608879568562	0.0688143985057163	0.0944259261011947	0.361490784491102	0.203445945797938	0.519715639699639	0.424469484458917	0.0525047186072108	0.200615674854024	0.0722210833182888	0.277482778768673	0.0104606355524396	0.0283696405188515	0.0183398590647966	0.0621632164743179	0.183873148566722	0.138030252382656	0.242925641661094	0.420007115981585	0.0989444492869194	0.259016825102683	0.31861279697654	0.584660285726347	0.246618753479032	0.0673640253450717	0.188530948765911	-0.0123799643370603	0.161773826708041	0.299177915419304	0.0470207834572129	0.366503914220354	0.468823918784581	0.369696000149907	0.262168251910643	0.0946562967877115	0.61570549832792	0.186401896592424	0.201596400717079	0.168727709364489	0.441972472441865	0.248929183335928	0.188610394820766	0.165108659672068	0.0858734201398514	0.318682489304873	0.0916438122996613	0.0698411256870499	0.481175143143225	0.487173175566575	0.478062262794101	0.0956458448043424	1	0.581007481259262	0.253295422069206	-0.0159647398527249	0.0431277003876071	0.196186645176973	-0.0537090767440007	0.222378166494469	0.32527803926438	-0.0531871832485126	0.190935588245852	0.151559997044444	0.435823863720084	0.330317240912791	-0.00207788844870899	0.517282906364294	0.0702418293869273	0.31732231256186	0.259173362535445	0.346021712149665	0.311147403997834	0.290295431116693	0.272105670673712	0.499894126473287	0.420040642214918	0.166650304364586	0.547149923276083	0.552410907482711
S1PR4	0.158577781002938	0.43992398112587	-0.163661113590263	0.0133702292941495	0.147974090797727	0.0240362700617573	0.0366603408838347	-0.19235831946582	-0.243906940485275	0.222056935171066	0.111090295642777	-0.225729508143256	0.0753157836073812	-0.0127112490113777	0.473146396450315	0.370511021378222	0.118312705771142	0.132317954173342	0.333395893134269	-0.056031340836671	0.576410808740816	-0.058522608212418	0.0846060436611392	0.0859006378007086	0.0224470783448347	-0.297533301120961	-0.112701073885333	-0.0376994548314057	-0.218387322876083	0.207010382917577	-0.188518240142072	0.0634239093414234	-0.109878119307845	0.235903984475039	0.38780525406104	-0.176988970397194	0.075162717159879	0.440486916176639	0.283199897610679	-0.0924468683196098	0.247752504326791	0.0678485883565971	-0.067756998738625	-0.264878351855682	-0.251951890672144	0.481138945934069	0.489861751972777	-0.0685695366291731	0.314232866522028	-0.0885469789225254	0.0866800732743945	-0.00520696426024545	0.152350423917739	0.531927328349356	-0.199492995733551	0.696003810149106	-0.227767013436695	0.0240022206550944	-0.182131054198127	0.125235344421013	-0.250012056794451	0.0326011536910171	0.452799995574305	-0.175178385923955	-0.0277489781605271	0.213089938512935	-0.181666543443533	0.518032814850974	0.329935103426034	-0.197942299664963	-0.026398054493787	-0.0587198392353777	0.71170748391273	-0.135158643113311	0.743472323016904	0.710498002261652	0.723895034788956	0.281939428346822	0.0992005779790495	0.00861153002284503	0.293944448670443	0.207692759164325	0.214082549258651	0.459137880152696	0.345218386221514	-0.0376644259766017	0.122179084241589	-0.0529122116716175	0.161589934269066	-0.0870558531142998	-0.246153804958011	-0.0497330023496913	-0.122750261249626	0.0476188460167037	0.212787140082097	0.0219868970425513	0.25670440891371	0.171997891541712	0.332130439313188	0.147342636683492	0.399381694860515	0.0156680733437836	-0.000740408531401084	0.0533142830028618	-0.135676885072099	0.323267803095056	0.382872464297381	0.251769526814558	0.318022013812941	0.178351472100929	0.316143754037581	0.225225656921613	-0.0740856263619787	0.525709483267298	-0.0231654800490947	0.351796007470513	-0.0203780088711341	0.702430168345244	0.09171541711286	0.0425555069850661	0.0735298464817173	-0.0289465703277636	0.305671360682767	0.0778579818314359	0.147264143173492	0.508832293778281	0.554996019256987	0.455383985356563	0.105554528115712	0.581007481259262	1	0.0591141597510022	-0.0242515760900561	-0.0262280331143238	0.430882930103936	-0.106927584075937	-0.0356335259369625	0.384586491769969	-0.239364391756916	0.0837640536708633	0.0590317259939153	0.676254305854937	0.321843109698031	-0.136920250589492	0.601181936693251	0.00532939743728749	0.500446185304464	0.161094290596203	0.141282891504117	0.304138739112992	0.0924116635848459	0.162490654546679	0.539114112878012	0.364088176700147	0.508642426113397	0.57912971411469	0.733731501148019
TNFRSF1A	0.664609157763069	0.822614609171744	0.833837580151144	0.299253597274995	0.781183842016632	0.866687045158633	0.708346913571356	0.833670877469536	0.710228620118944	0.747040478086483	0.915307365706962	0.851021305712268	0.866742241233028	0.616236692988433	0.590246587454103	0.266435498860949	0.921843323566979	0.678012975973619	0.697648617501224	0.925639934187689	0.132247241837375	0.864778324507977	0.901191749546515	0.910784839712786	0.761930845458555	0.856189161041892	0.7754342171695	0.915262105148021	0.585035036804182	0.599395522809569	0.655220259540196	0.866468649123353	0.709733613712172	0.636379468881049	0.87684699907769	0.8153049079036	0.923643162923162	0.487502161383353	0.88721969022528	0.855555787522719	0.861315372817357	0.566114304981505	0.752438682975778	0.843241050226851	0.863031738418456	0.227704015151761	0.657777173833742	0.541338787995992	0.721943322188431	0.828626914196971	0.8814901108186	0.815205218064982	0.921469202491288	0.0165299678654057	0.782449186053539	0.61919633505098	0.761876422038203	0.314083483019437	0.892518816562206	0.196359519757572	0.87865227527859	0.789156443211811	0.35445055062889	0.524445756861787	0.85711398288988	0.509878419538885	0.803571490197251	0.220600264139494	0.563322574898663	0.838590085775513	0.844286199789304	0.777588200117098	-0.134031311483971	0.765444079898237	0.0661040291480605	-0.107468271984011	0.414246793702231	0.876280942129303	0.780398641736475	0.872435749381083	0.636721943008269	0.748966230876031	0.720989771497328	-0.15536154486926	0.667614215301715	0.78366339495812	0.675761609232284	0.820260770602107	0.632309524295083	0.735287197058815	0.812488384923096	0.766242349970176	0.852895628344357	0.886776842379265	0.574501035328031	0.850480567196804	0.376773731632282	0.855227563966799	0.738902776535267	0.902321167511092	0.809702418834541	0.453345439989137	0.879619979898553	0.894103296531977	0.806830090078684	0.53099923727677	0.817306059063253	0.61125524710411	0.752330197717244	0.751897884852273	0.81156492037978	0.854200323380663	0.913122560710743	-0.137273190258007	0.68318162784344	0.797375911721887	0.721517123077295	0.251427777634402	0.884764043120126	0.621576118524335	0.797785480745481	0.91816056507946	0.907134552404599	0.700614381022232	0.762544173858126	0.70972164015356	0.723312051003418	0.422694247185931	0.76937441530078	0.253295422069206	0.0591141597510022	1	0.367192163710938	0.829317760099723	0.619488682585084	0.696093610942107	0.712095409662365	0.674308875230333	0.807755005348327	0.947367248777459	0.586316311672978	0.665873859229104	0.863389818370962	0.908718810857101	0.211622708142123	0.778273069980309	0.742867161749873	0.89536867589271	0.217152062748492	0.773196171647273	0.631573734224345	0.861885830025452	0.240325549100142	0.688084686641342	0.26953870080262	0.19461416491423	0.561893998242117
CR1	-0.150044409536632	0.169583380859688	-0.0373157531324395	0.898970975830547	-0.138237364252388	-0.0230004818741605	0.865323907920605	0.714967635259219	0.738557074665254	0.794049684209737	0.314710632897351	0.493366632299659	0.0709858016810357	0.909391998638664	0.533101183603308	0.704306741710782	0.490666970229272	0.521907603688257	-0.116676499364668	0.461130161631581	0.289436065200694	0.669301203854042	0.616500342980304	0.434156084911819	0.65268236533912	0.26914778260671	0.792174809362193	0.1752047188057	-0.332790099534386	0.400174151732829	-0.287053873257925	0.057934839952813	-0.210151557892845	0.799660443990145	0.395190009784092	-0.0735433825543244	0.486614021831582	-0.356127762268132	0.310025499013725	0.566771080494857	0.254182691471205	0.892539398611919	-0.116128597797354	0.179478061238864	0.231768592799815	0.437842038323506	-0.180338348040934	0.923966384303498	-0.0939607854608765	0.1149356005151	0.421226231219834	0.605299808644845	0.392140912053813	-0.214163083809391	-0.0985107575968534	0.186320981211391	-0.0973575309274178	0.858396637381298	0.293356310103171	0.0488344892925593	0.441046913259393	-0.065006686258054	-0.131353147391682	-0.392456147353893	0.0970567494222525	0.612439699344349	0.637368364317804	0.643922791302271	0.021811355044842	0.0997067092917956	0.573992305780664	0.766546976848549	-0.0396310316385858	0.649738707552447	0.14071058624853	-0.0401635664264211	-0.111147152319014	0.325537231908871	0.779491206784299	0.58751663618461	-0.172072358708608	0.522699349026627	0.817570628212013	0.311555619700539	0.585221165884537	0.0160306154290158	0.736111467919056	-0.0480920154285982	0.795555541072376	0.790109746665338	0.046493420047601	0.367282823793683	-0.000255209410301633	0.141945256907007	0.775487062095283	0.126003408895517	0.629314673786606	0.245429775016698	0.371656975625562	0.575668377596829	0.155408229924804	0.642918441228295	0.256934960042902	0.606264631457431	0.680593631491309	-0.0473244244311899	0.507111483920549	0.208437125388591	0.31432203594831	-0.110605382573179	0.312109696184969	0.433414176558771	0.475685391870944	-0.0509748319981574	-0.206171425847613	0.326516404676344	0.789958309045575	-0.132380665299984	0.383788103280968	0.856464306901859	0.644342643857378	0.262056678356779	0.385627887747798	0.77487088826344	0.634208149090626	0.035551956713818	-0.00382351431595814	0.0263121377470908	-0.127827092808936	-0.0159647398527249	-0.0242515760900561	0.367192163710938	1	0.64834976282394	-0.0997395549339039	0.848898980767598	0.0275463064133391	0.637253445925897	-0.022544576221691	0.500412063961515	0.897104965748484	0.268044208785578	0.457860671914627	0.380371769607373	-0.000148589839090387	0.692102833047375	0.111713250175298	0.440019223213504	0.113087670274013	0.153348958863415	0.147137356343669	0.292387267691382	-0.0200869896363127	0.0214125815662145	0.160418319371566	0.0293191727037785	0.158265615727035
CD9	0.448000978722701	0.659898766834204	0.629850991289393	0.587290507858756	0.456841193332889	0.594411370639783	0.888403913073847	0.924510090102255	0.856036389063542	0.863833521295719	0.843276861139101	0.842231238206596	0.696174110802516	0.855513208440587	0.545701230889439	0.402101849101632	0.888865277353252	0.613427100337385	0.374481144490516	0.833629235570717	0.0345887822882741	0.950967868936614	0.911155640363009	0.891463719244611	0.752995726284429	0.720250359956821	0.899133792910542	0.740985944570404	0.316645117266941	0.461511067496516	0.392489684004461	0.654568494617166	0.435771899498508	0.811535259425178	0.737633552061706	0.590689283362204	0.911892371890702	0.126867429436043	0.781799165611021	0.929752100203155	0.748487164509392	0.760914906703828	0.570555253309147	0.785291667435908	0.771735640833866	0.228295891907378	0.373369543103191	0.840310616317641	0.40875861076048	0.677097033155345	0.788305079498051	0.862487972459235	0.802729684476837	-0.288390824892342	0.569474474856095	0.487219267355699	0.577972009419928	0.61443975859508	0.837281645055589	0.153345999326221	0.83690459173925	0.557710797085111	0.22385724645824	0.223961387760597	0.595822572472124	0.567150864589143	0.894108227627364	0.346193293020808	0.242236789390759	0.721075255294207	0.882256190345084	0.957299297464635	-0.205530002937051	0.830443385210977	0.0360219120307543	-0.129921200400203	0.230529353989279	0.723757079713714	0.912275750157331	0.944298134156673	0.410531353043738	0.667638732003002	0.873317978273059	-0.152200479231188	0.622050363234505	0.622275527477813	0.744615624578288	0.592377962611788	0.768944038895188	0.927457356564802	0.62461908489381	0.793347740996299	0.65405029066635	0.71485607670558	0.717828531444858	0.670422559276979	0.381766624898715	0.744216506611405	0.650553935533438	0.878094783707822	0.573685712684128	0.514644489494736	0.764298633744466	0.933765041240665	0.924504077768897	0.330569645741035	0.801700494090535	0.572565066044073	0.675364161312011	0.417575626005132	0.655357791272166	0.781860968835614	0.887523714511042	-0.301145780936789	0.438927212481704	0.739561947676235	0.830420635089853	0.126637067725454	0.76020055834298	0.758344530842017	0.922472750091202	0.797664548674012	0.815745434862461	0.865667652744833	0.89449095967031	0.502030024437873	0.491512838973122	0.330478998523039	0.525815997410789	0.0431277003876071	-0.0262280331143238	0.829317760099723	0.64834976282394	1	0.417076615344467	0.91086283636259	0.498281948710105	0.758754706897198	0.6217618350058	0.90033395234523	0.794165366763743	0.545365452151052	0.827096575407557	0.897554321447264	0.140284023998228	0.846474618651364	0.572196953555033	0.822596836494767	0.202419095341724	0.618807365080352	0.558242841041249	0.764959392208502	0.154641864837465	0.499176358181064	0.236104008248597	0.148864106258124	0.452196648022878
PTGER4	0.85505915682129	0.84541944226501	0.633604054720086	-0.117397007401254	0.650138603350339	0.71987078131487	0.194980483870415	0.28926357058019	0.178475556497002	0.403717590275148	0.737118099727566	0.419621574650699	0.739441348720195	0.130625136465821	0.32011619335919	-0.0474168380169305	0.610118843262469	0.241976749950999	0.706240186389157	0.46136816443203	0.0546790186157203	0.372669706294567	0.505345483030366	0.6538789753268	0.267072850897391	0.437690736670136	0.273377761526189	0.635410381367314	0.566905813758358	0.168923991135544	0.63901983836634	0.802150594684515	0.682051554752657	0.330589452748872	0.720288603636268	0.614651350464976	0.662864306116932	0.713898900652585	0.697916602491722	0.463450209445345	0.814419152122195	0.120175703529137	0.758206376814402	0.524561707648498	0.529863705008674	0.0956682733578197	0.84211924682029	0.0500927806101339	0.776342230905893	0.627974506538487	0.514821808878663	0.464962505664336	0.659836271100583	0.101006880368165	0.615439264340996	0.822938372147208	0.585685472984704	-0.07544319048041	0.560258639101113	0.0971876725433809	0.415619413956112	0.733707450244399	0.801322196809433	0.566087133464269	0.575120183068252	0.108998632433705	0.350540280815028	0.0560103387925006	0.33851025478663	0.616136610072627	0.513874449386064	0.30235457698797	0.104875763880855	0.321517098822908	0.438497756086304	0.457747037206392	0.844877088160899	0.675475160673556	0.370004382850568	0.490795924105892	0.930264289162124	0.437423044239096	0.365682320550449	-0.257579202652851	0.290365318063711	0.677666790992429	0.320585195126409	0.71458041121186	0.176722653626146	0.255008346060143	0.522960009924095	0.558875664960075	0.673482751101004	0.714401930744912	0.286618098146921	0.642660454665675	-0.0275829890901561	0.766474144295092	0.610450663770926	0.527586554555468	0.693381691995108	-0.0386738279431876	0.691320070437655	0.512631000097153	0.363934239801266	0.756503529472949	0.69367041289869	0.727922720307306	0.681670569931952	0.618530253511782	0.612009777286427	0.595166792100164	0.51567869336131	-0.0951498900411532	0.639129981741442	0.806534225633133	0.207764096056178	0.672797878628582	0.570154822124113	0.101887819950663	0.394756803878374	0.684459459423305	0.742410982038271	0.251495556732247	0.554644705516378	0.831550890997871	0.8980125492156	0.560407786747493	0.842851992989268	0.196186645176973	0.430882930103936	0.619488682585084	-0.0997395549339039	0.417076615344467	1	0.185928600889903	0.49700733783847	0.448894826974018	0.58476569448179	0.630539011663354	0.0729184577235917	0.785930110753372	0.702062909886085	0.570052452835176	0.395675732429157	0.391103402574698	0.863949043636904	0.675440002205401	0.0972300690114825	0.751297475955561	0.443527972415957	0.728818820076704	0.40330497634693	0.737846218959455	0.613990716092413	0.349226307343553	0.71218357763142
