""	SIGLEC10	CCR1	ITGB2	CD163	LILRB1	LILRB2	CANX	CD86	APLP2	CCR5	C5AR1	ADGRE2	PLXNB2	CD40	TNFRSF1A	ITGAM	IGF2R	KCNQ3	CD4	ITGA5	SIRPA	PILRA	ITGB1	ITGA4	TLR2	KCNQ1	IL6R	TREM2	FPR1	CD74	LTBR	HAVCR2	ITGB5	ENG	THBD	PDE1B	TLR4	INSR	GPNMB	ABCA1	RXRA	TLR7	SIGLEC1	AXL	CD81	SORL1	TREM1	TLR6	TSPAN14	LPP	CD9	CD99L2	TNFRSF10D	TNFRSF14	TNFRSF10A	TSPAN15	P2RY12	PLD2	RYR1	SCARF1	UNC5B	TLR1	ADCY7	ASGR1	ITGAL	RIPK1	STX3	TNFRSF11B	TSPAN17	KCNN4	NOTCH2	ACKR3	ITGAV	PILRB	SORT1	LRP1	CADM1	SMAP1	TNFRSF10B	AMFR	CMKLR1	NRP1	CXCR4	PTPRA	CD44	TFRC	STX4	ADGRE5	CD33	NOTCH1	PTPRC	MCFD2	CD93	TNFRSF12A	EDNRB	SLC16A7	CD63	NCL	SCARB1	SDC3	SLC16A1	PTGER4	CD69	C1QBP	PTPRZ1
CMKLR1	0.431772560776609	0.570715125425077	0.568553748378327	0.735426464521583	0.59771406301493	0.567957917063393	0.669005757311585	0.461605141779192	0.717048439621311	0.34730369372515	0.66000993107867	0.78050441129107	0.699193427996938	0.476025491247449	0.602386015635893	0.44788982257585	0.772268694764559	0.649961159755611	0.70155952127527	0.428741562196536	0.686876739578991	0.378998888572434	0.674784361850963	0.558929990434559	0.627311356182384	0.51609372959104	0.534275553029232	0.667522232147574	0.50311374024596	0.525489021127695	0.634236601951329	0.714697711432089	0.857637467075971	0.676884129301734	0.471545697168433	0.652281147862962	0.813919330935797	0.344907537413731	0.538615260493335	0.616507991764616	0.59177275690722	0.585140948389153	0.582679508149558	0.729562382707497	0.486627745087857	0.46260861210814	0.361559654204843	0.574195069794371	0.742673792285872	0.693287655936897	0.554696605783323	0.571503355910118	0.395598134324239	0.680832989218173	0.446325672495828	0.359868176288973	0.360265895391551	0.624074066827309	0.446230538289997	0.525546901901447	0.627559570392719	0.576148778209618	0.628192747828001	0.140340480290006	0.610798549381189	0.48196081785391	0.565509221717988	0.0941700345158533	0.390977621079321	0.439075497711009	0.638325061693929	0.517027690745881	0.752824424607279	0.458700281946703	0.523944362493394	0.742652526386141	0.833440845232059	0.417524052689838	0.381642555563193	0.720699382450519	1	0.779705494540726	0.315754047915845	0.411711415479073	0.41241600051758	0.269236928884289	0.449788152399605	0.221209922929359	0.463475732659086	0.524067567849331	0.578806018936636	0.437724626250974	0.531881529453774	0.321855884506071	0.290282406071196	0.101606318083332	0.601674830541971	0.353662531365945	0.546454600795503	0.685391764160968	0.183751289338268	0.434481044929173	0.0642432882072944	0.173634883996868	-0.083001139076518
NRP1	0.24993260361734	0.707060040021984	0.578754277207989	0.629583840480467	0.463369662259763	0.526602111418704	0.737077258704172	0.365071306506548	0.803318999290663	0.257996645725841	0.751435048752088	0.717875442589616	0.759458781339467	0.297783616072315	0.652353112700162	0.490248105269284	0.860037109775081	0.556157714117571	0.742780389790798	0.647703330027979	0.746453372639015	0.133895188895999	0.647103717150393	0.553736992763187	0.582365606153684	0.386841551918813	0.715434937294976	0.459438668061405	0.443352239076809	0.284067165567757	0.767677982627275	0.606756354994156	0.896656211754054	0.731835411315993	0.735300591245796	0.71912031519891	0.82061939623304	0.453849587274193	0.706977768971502	0.776639148325149	0.678464163933661	0.531750221538697	0.600240721421958	0.533414594880181	0.370886518704166	0.292838711294315	0.604607225534341	0.472387569472198	0.788367521193565	0.773281533808268	0.598594809298365	0.574793877470032	0.645439483440732	0.822905953121866	0.598083312970942	0.341367858668589	0.105675496482439	0.486531669548341	0.426219771964901	0.529445079513001	0.62208928609493	0.458698109488231	0.649340044743987	0.183180185985577	0.652823097814121	0.609384202029986	0.692633478200455	0.141671704452529	0.350125644062556	0.622072533964928	0.68663867834432	0.639024344812603	0.67312785490879	0.613905010509408	0.572263225099233	0.787929559739609	0.723450458326817	0.42417346556968	0.564641241609173	0.787805537829176	0.779705494540726	1	0.250762701264722	0.494317609147919	0.675807515765094	0.56245739554304	0.641885127189125	0.430303579682703	0.368028989864408	0.690304336707088	0.503205499517054	0.501458566626492	0.516532060575388	0.528510972152885	0.42809876148919	0.406962993171621	0.550115486177713	0.593035127311776	0.497299912534638	0.75299984837282	0.492494742924794	0.63606584750196	0.268836817571392	0.266834487403794	0.0726572624489522
CXCR4	0.566245247688207	0.301193687153948	0.571922352006337	0.574469769617475	0.324078397371589	0.358814445366485	0.503458496608633	0.787298879793972	0.566988543872086	0.598329361789594	0.347294500865398	0.541408119585311	0.511221670860884	0.514500443690569	0.573537087191525	0.555472101910421	0.41320505721284	0.329952988191962	0.494374489990833	0.535905389886608	0.599292925686163	0.650461427896444	0.697358892427376	0.628237367651513	0.497575677508506	0.546196720720135	0.479313451663093	0.625801520648434	0.589234106897536	0.63579863319253	0.499633083221702	0.642866806028304	0.426479729410544	0.50251248798471	0.462574963830763	0.310034997851232	0.384470134596025	0.488964854622178	0.202705287578618	0.240130589327466	0.411026691761003	0.4571658775811	0.185387519706477	0.572348564261596	0.652381192477536	0.647501416492972	0.484715775860655	0.237925424428882	0.534891149948558	0.370134894907036	0.684297335665173	0.607569650461409	0.306156611214663	0.496336041890499	0.262522830542994	0.541607129664997	0.413387698651869	0.451617353379778	0.141582740420601	0.405618009927098	0.497068633763311	0.567629461595328	0.521975045859918	0.520518587442461	0.475335491077158	0.568586150489438	0.633480975777695	0.497714629060191	0.454615066366022	0.425740447605026	0.506720592396429	0.492340912804911	0.514161721019792	0.138437770970575	0.577029901551122	0.39326538291633	0.531627715722432	0.709482856328177	0.528700419645699	0.561887531941243	0.315754047915845	0.250762701264722	1	0.500786530648986	0.476479099153508	0.37497743787498	0.565470590706831	0.374614624987514	0.542519555255027	0.367274572028674	0.693614190469703	0.614624596100989	0.414621370750018	0.413972674046983	0.205103293963808	0.164702879230335	0.593369865499146	0.498537731559135	0.585866283331924	0.238719010356146	0.191508763544322	0.515697593428188	0.519358366189822	0.512420587626614	-0.0429894587310283
PTPRA	0.651715154498759	0.647422726401933	0.700566627720141	0.678153334366827	0.568899961942027	0.469264488912101	0.811174989212102	0.67104801312648	0.747597769143469	0.585727838741285	0.234337515140992	0.590904442706767	0.684772895234225	0.573819233522168	0.850902942073581	0.655144156058881	0.540936179953135	0.522613941581161	0.647087006406356	0.595302683994402	0.722611740531075	0.400694818917258	0.805627477345535	0.748596000357335	0.595749585869361	0.587720543572258	0.681943559560967	0.677513032795233	0.689671223964359	0.619498811610255	0.742228137033333	0.698246676315314	0.531790256106589	0.630859086001937	0.505547433752861	0.505788307468056	0.519311062767007	0.49805666439749	0.0924864862113431	0.129376613643489	0.579937897498166	0.626035228265343	0.242301922200003	0.503809344109448	0.755813678570227	0.631399972796257	0.376103881268762	0.364499958161869	0.502455242783478	0.654241503781537	0.542132172777558	0.826079745864318	0.281855800500396	0.488368908012652	0.393897475180324	0.639518890505376	0.513316635180413	0.587267346534572	0.260851328065058	0.505468767918917	0.713644838710124	0.626110772988043	0.674258193964794	0.569248509449628	0.504658945179891	0.845876886779238	0.515905318940075	0.721127901998354	0.667366926817974	0.644331915157932	0.672025069101286	0.363016522674151	0.692448512829217	0.561910003201603	0.80959024436717	0.554655209207853	0.730743502339043	0.837771669805875	0.786651545901934	0.638919169525725	0.411711415479073	0.494317609147919	0.500786530648986	1	0.58816578216324	0.744141414225025	0.610109522567828	0.404523893851465	0.676501222326269	0.843374635940485	0.752126836728373	0.8912363432041	0.611009285117162	0.805143523968772	0.568895781576839	0.537020996708847	0.796723032117906	0.818033132062941	0.685187280100031	0.562337762197917	0.691897498282478	0.475996638468597	0.442772329138317	0.803013271499545	0.456488941638834
CD44	0.241564033294659	0.675341831302728	0.619357555430848	0.481763274032728	0.279033632436701	0.602492210305022	0.667877101430059	0.561787041867899	0.794617625221462	0.509410456712341	0.728546125629056	0.593220379852525	0.649643208740429	0.305922866543161	0.663085181052611	0.550337076454776	0.692617114091909	0.150951850571736	0.636310903251215	0.825374334082286	0.719107333482906	0.292834828673895	0.681710230624551	0.543720991609318	0.451380313545266	0.392251545785298	0.701009213227376	0.435633180460914	0.501247853289201	0.231029884424005	0.722619115887567	0.573612445643964	0.619856966649505	0.703384056428843	0.863268135807813	0.569599111943748	0.514398865756592	0.485790213591627	0.629103557135012	0.580971863639195	0.566845884746605	0.389618791022548	0.176157312237458	0.277464240574522	0.502269190044371	0.296604477489712	0.864816828613024	0.119972392493432	0.637089719689975	0.486537038218589	0.745509061825025	0.642252709622897	0.80040215204433	0.785732694538441	0.691115763109308	0.487063240753144	0.0597342306005675	0.355788653553487	0.029017223642448	0.540828941998864	0.456668067317729	0.32724943536593	0.541548048441554	0.555040177029642	0.633084223088843	0.593900709112632	0.684417013766619	0.301370834063636	0.311035621331305	0.734198250575275	0.682798221262201	0.613115951050036	0.448264537855026	0.386090482153123	0.548929399229514	0.578888644709846	0.540573510482013	0.609249679798181	0.708327512139286	0.715629533786193	0.41241600051758	0.675807515765094	0.476479099153508	0.58816578216324	1	0.761415089591694	0.864269537963221	0.717151448160453	0.411464928071266	0.645563302083943	0.575786818689367	0.667129210165575	0.346363386984415	0.718356028246025	0.569721403912356	0.468397648302242	0.663071712972211	0.782418248231353	0.516324870867222	0.462423886179568	0.659338418089447	0.72388433359257	0.606146265530393	0.604090308339004	0.157223119322056
TFRC	0.230487685689112	0.504693592276608	0.526467010849232	0.378392703807048	0.202245845855069	0.324715322818195	0.604304860354628	0.421758654642731	0.668127302501897	0.343702079650132	0.455428509781433	0.407890274110772	0.551564876890446	0.299904404615864	0.654611336204291	0.463511639487544	0.495715733231009	0.182461686985167	0.544633641660477	0.604145743837605	0.589522349777202	0.0873450467124066	0.595871171476126	0.479502106272537	0.321386024771882	0.300085761226529	0.550919426816386	0.36675899510212	0.386618472800915	0.222783777977705	0.60533941376535	0.459769360220894	0.487620296799125	0.536425727339157	0.704511265538058	0.435702023702289	0.376066915120021	0.430685712445074	0.39657316415171	0.346628841822576	0.369463805541804	0.340317582642378	0.117997004846302	0.242958110799647	0.477336939825922	0.207727902744704	0.68203961052522	0.0199145319594733	0.464024531006899	0.436112133825383	0.650878990324334	0.658745082686573	0.556787692946124	0.604557958112257	0.462792231543453	0.435639940754188	0.112132285238996	0.315867175785227	0.0797685749460296	0.348342994506116	0.478720983416336	0.240834001454729	0.458124193814922	0.482588037416536	0.499436399673403	0.649093916711447	0.505082678806149	0.470293724207524	0.243081137582479	0.588681888744433	0.504426720622071	0.460839504534855	0.381792516452312	0.427558891910718	0.583229740421287	0.501011233405952	0.501088298049583	0.596387710738447	0.7967766437786	0.548114395284293	0.269236928884289	0.56245739554304	0.37497743787498	0.744141414225025	0.761415089591694	1	0.816323418865803	0.497829253668686	0.33325926570225	0.726823124083538	0.429535095748619	0.677032889740652	0.295081106529959	0.854598605792461	0.575375602855165	0.585140719282951	0.606437385078488	0.815121190773705	0.447564823854927	0.560146981853629	0.883957243648002	0.726387919013576	0.629568584394281	0.654380097251591	0.533574482231088
STX4	0.337328577432062	0.575605753083788	0.680651384035013	0.538088022363108	0.3149520872102	0.53208015691836	0.664396704096758	0.625823897929738	0.805018046857701	0.480856632944194	0.652985961012775	0.613520038972197	0.689141080248143	0.418777369350048	0.687938230533954	0.602362488242054	0.603446914373158	0.234514716652406	0.709966493109211	0.781558097608064	0.756778058428452	0.30323906259518	0.731247957809552	0.608473105161466	0.477658208155849	0.485545244063916	0.633662981708347	0.549057939593399	0.524333552400181	0.347257781738944	0.714732862467979	0.649991326723627	0.632155624274782	0.702882448899338	0.845600399225101	0.559731873230137	0.474541456526539	0.44875877572805	0.527630047003772	0.489544736731223	0.488767253282747	0.459249073632988	0.263760501155418	0.378392577144044	0.598494349600097	0.341538560986821	0.856915986579724	0.0598668049426311	0.671820983720119	0.457401224100532	0.770685751396916	0.676021010213871	0.741880106029241	0.745856073867207	0.602978856261936	0.542519647941581	0.171014814439489	0.450476498448743	0.130593764029432	0.540448044491207	0.575143774630268	0.355450962772225	0.611762006876183	0.627085348137896	0.629444018230033	0.604723412246821	0.664114690482736	0.35165020775267	0.248789881959823	0.650240284905324	0.582178324040222	0.595836988429535	0.481301002544016	0.268431696947283	0.617243446930408	0.607126457773945	0.611663229539285	0.655413064164131	0.739210761814438	0.684879274329108	0.449788152399605	0.641885127189125	0.565470590706831	0.610109522567828	0.864269537963221	0.816323418865803	1	0.531740977299557	0.452851328219874	0.654276005024347	0.576803136171395	0.686713105005082	0.391608715606119	0.699018304303451	0.460615027596921	0.465777119000768	0.696296592717526	0.810811649368486	0.530652547970852	0.498052962183118	0.644779034319689	0.884970541668158	0.774293599322652	0.626206115027285	0.16331550202325
ADGRE5	0.0531942750577711	0.546683876461297	0.291880057718626	0.252547088891004	0.0878209184982631	0.404368227162931	0.440128220184155	0.289236270086693	0.483674407139121	0.38848189766855	0.480518396665042	0.410447582183626	0.388779843487194	0.00458165679758749	0.413809187692403	0.242697087306996	0.44517133709303	0.000718471234892558	0.304459574679523	0.547797629577098	0.413450923372075	0.0951336676450211	0.40307918238474	0.316263508029608	0.264417756341999	0.112720712869072	0.486731804446751	0.142841891787941	0.285373514844214	0.00603325213921557	0.467873147285767	0.252537173896588	0.361591814928393	0.409010005251615	0.562246511878913	0.414067230279734	0.339831234146091	0.300116951110025	0.413820879508608	0.367680401397364	0.461576251605829	0.117230601447618	0.135423754403515	0.05972988043667	0.205675774310929	0.141331409836083	0.529957831196314	0.112868542352357	0.391911954416669	0.324721817974514	0.468734135563791	0.392217823217291	0.559892609944708	0.462807959677377	0.555355719789058	0.214713759328244	-0.172891788237854	0.0968908539215412	-0.0482600111681536	0.235638332835978	0.221011944501727	0.140841836166864	0.311850059587943	0.245191049773386	0.573623365264051	0.430665356949458	0.48397179769644	0.180240803645238	0.292568470796944	0.5222913713789	0.533876187763972	0.381291532338441	0.249711679790212	0.437013182181086	0.290163218586307	0.287485086368635	0.286707139104699	0.389506155410148	0.472227096876628	0.399813654042196	0.221209922929359	0.430303579682703	0.374614624987514	0.404523893851465	0.717151448160453	0.497829253668686	0.531740977299557	1	0.214532667886826	0.41009662660593	0.418496815091138	0.434678815239084	0.147633923837258	0.47384944914191	0.515286198840807	0.40899931069594	0.35301746244314	0.554116131483639	0.269007590916322	0.21763316267585	0.444447196440563	0.439493960659216	0.414492530146935	0.351916521366808	0.0925537908761878
CD33	0.898780402808674	0.618627919368826	0.869986553782499	0.852674195493323	0.851222178686676	0.688331627039741	0.791002885511966	0.819920982850352	0.739085328584957	0.687330297200631	0.210179713783805	0.729211787487693	0.76724117665813	0.757334526877463	0.818491005803736	0.870451754447228	0.501409937616325	0.688918283100032	0.790886003604842	0.642996420065774	0.762363147641703	0.656800227921798	0.811770883124674	0.862061657922561	0.834078150850197	0.828698558430742	0.722212259799969	0.859015794754937	0.905490667240904	0.844144806384704	0.735377159227792	0.841807013076717	0.552229776903491	0.766221546421279	0.425987811613294	0.553501540413549	0.573891542185174	0.3116170181168	-0.0793418427041418	0.0293827650816249	0.712045057843746	0.862648960122054	0.433730798067284	0.683643826854506	0.861620237524731	0.885189439963502	0.247487311917417	0.593845436895689	0.586049099247016	0.680610859014681	0.361479190511333	0.657207623549727	0.229887440566791	0.427681079430332	0.484721749739001	0.769361449496947	0.792820922206019	0.756700530727847	0.42647979281475	0.70700131147539	0.798509556897334	0.833797138721002	0.838338070370281	0.735295670872051	0.487370327444071	0.712524708514177	0.552002368182549	0.618370476987589	0.668804715814749	0.502943784745693	0.557814126120019	0.320371608261282	0.798685934054443	0.254276198625556	0.794293608136492	0.562232182953572	0.700026837905903	0.836832458450628	0.517398910405868	0.618920204810959	0.463475732659086	0.368028989864408	0.542519555255027	0.676501222326269	0.411464928071266	0.33325926570225	0.452851328219874	0.214532667886826	1	0.547788443660597	0.880265320111158	0.720171804702374	0.851742276561099	0.337720370701776	0.319745309401168	0.411666774248449	0.778622810298234	0.669181161094294	0.766629385809306	0.259519883498504	0.171568527357204	0.407360282035607	0.413163883760738	0.724998788817378	-0.17844123189743
NOTCH1	0.501848266786519	0.653397214645878	0.629820581454317	0.668564136972051	0.548494773239318	0.494470918275045	0.776038278196313	0.52998723246699	0.768410275485787	0.433758450117407	0.425908366443901	0.664879734914813	0.739154051004512	0.45038793230956	0.749339420633053	0.615702611263696	0.69150246257039	0.564138977083202	0.676674236940738	0.636083518806117	0.737235140343239	0.282010118326652	0.745947792228897	0.697300741611979	0.633964097866983	0.477134197253871	0.722353523944496	0.563145932023409	0.568411232911567	0.46535136527526	0.751754614640944	0.644135247925264	0.660837921966034	0.671263310758268	0.617870046916664	0.656692558383662	0.639421881326394	0.565494390931002	0.274619221856978	0.356593426557835	0.618428695155636	0.589483346805887	0.398835723269518	0.490405798877691	0.561865226690031	0.519915158169714	0.457439966790942	0.424024964153495	0.646737151451646	0.758054870482513	0.549004913479772	0.763796126246827	0.49298509600388	0.612609191699955	0.42062856231514	0.539624050644285	0.309069224514859	0.53999183506371	0.380691818495551	0.567180843669446	0.693874395645278	0.593216136591062	0.692364414525312	0.420163703974592	0.591383261000218	0.788857960155867	0.616496406322843	0.462327012979013	0.554636215075715	0.690388530554678	0.722620342691961	0.429383189923665	0.709816431002741	0.650419929008522	0.751181068254088	0.704009005250225	0.737885687706425	0.676212616534058	0.785304893333372	0.682327557275868	0.524067567849331	0.690304336707088	0.367274572028674	0.843374635940485	0.645563302083943	0.726823124083538	0.654276005024347	0.41009662660593	0.547788443660597	1	0.655178393222446	0.762534344151703	0.600182249553907	0.736982355072515	0.549279260086528	0.50634880422642	0.654498089784828	0.766972560574308	0.637055001720889	0.69415663980387	0.667777754957671	0.590235397652929	0.413182533127475	0.584754590597375	0.405098273597918
PTPRC	0.85815696668506	0.741260277903833	0.883760944040321	0.909395107845345	0.790735977148405	0.691481693441842	0.886428026697556	0.892634636275795	0.846651838949362	0.759861440396287	0.357572785157563	0.815888095513212	0.830781463513496	0.730382420013412	0.889285185707547	0.846250796101788	0.639708606172446	0.688083447398372	0.810329996412126	0.730879546261809	0.864854783916365	0.66465892596286	0.929971400093228	0.941455200090491	0.843545914397925	0.813445301839515	0.806107784709394	0.89127062591959	0.919482001635767	0.83595628954573	0.827875532426552	0.897085996654922	0.666195820552832	0.796979154511187	0.559897712047385	0.658786574914283	0.683163389492408	0.429759100604943	0.118478121053348	0.197576246060499	0.740668385698103	0.829891575223052	0.397117013665987	0.711669765417402	0.882406943011399	0.882678761319522	0.417462613250056	0.591617589097869	0.676574007863109	0.725735186109264	0.530101863512631	0.807523862441661	0.361682498354974	0.589929419081745	0.483311347986221	0.796953467176975	0.669634509661112	0.762890522875031	0.404300824371178	0.703913375991	0.841433536766976	0.880356394743869	0.860542384230721	0.674334105748627	0.654108997552245	0.812735374041019	0.664675730183963	0.678867057184817	0.792906030784515	0.656143792892037	0.752034958811882	0.454485356758719	0.860446647901519	0.423180901925306	0.846773367023391	0.610673096614437	0.793474116767621	0.886378821799391	0.597576121551596	0.738123455212141	0.578806018936636	0.503205499517054	0.693614190469703	0.752126836728373	0.575786818689367	0.429535095748619	0.576803136171395	0.418496815091138	0.880265320111158	0.655178393222446	1	0.839073343689529	0.806459259727163	0.47149876003776	0.380848204431236	0.421801353198808	0.860999273599147	0.743907270067786	0.826095520322298	0.373748166834837	0.257847670150568	0.484863453987855	0.440366578713035	0.735506371210813	-0.131008458442548
MCFD2	0.701129566044982	0.714777626622702	0.801685914162859	0.727298714129108	0.582869849026497	0.529423740835276	0.86414471734213	0.807541809514398	0.817748856133994	0.675290306404963	0.30575547319298	0.619076359910467	0.736560684102717	0.664294607994491	0.88433345230004	0.739777039778482	0.570774243752365	0.500002423001158	0.726985850245678	0.731435045392093	0.804623855659015	0.497853647920663	0.870591693582701	0.814729527215315	0.621280909536253	0.686906827600285	0.758115666463225	0.760013925693	0.776625126782867	0.673522321559061	0.806909095957785	0.784415696490048	0.566617858447616	0.699156259125391	0.596854840247206	0.555456842389125	0.502800957216192	0.496939355051056	0.186304455607415	0.186512688174071	0.609452645076195	0.66549249868829	0.199488962420578	0.516323981546714	0.852778479535403	0.683674519766763	0.497244167599102	0.331842086450685	0.546989421433184	0.602704226458863	0.57615318175223	0.85109383006833	0.359082700224993	0.559493659021586	0.446799655215376	0.768712119042004	0.517486346472961	0.620225381058799	0.222527197986072	0.589198108663227	0.754824238912976	0.690158045181975	0.723726086151459	0.665932677676127	0.524551638506179	0.811790143615978	0.581030231439102	0.768912773282304	0.719409966715997	0.732075225065605	0.721322907772199	0.387201609864186	0.697876415193784	0.464114456974532	0.805705755456271	0.516977485895926	0.727429145644751	0.866295259640892	0.712069693239507	0.697565266864914	0.437724626250974	0.501458566626492	0.614624596100989	0.8912363432041	0.667129210165575	0.677032889740652	0.686713105005082	0.434678815239084	0.720171804702374	0.762534344151703	0.839073343689529	1	0.630681443140068	0.723359992052077	0.446829306759535	0.516371830286831	0.881218256860746	0.844028282404474	0.730766171299604	0.460829036138786	0.598094478205529	0.529346873314431	0.491221042711078	0.851546520568178	0.209358610079858
CD93	0.865817610184841	0.663091864471896	0.866437612194642	0.89249700911634	0.920130702974035	0.715709141070542	0.815073595989968	0.701595869029665	0.745665589488473	0.545447513284269	0.269673492007631	0.766036665557706	0.856371586122977	0.638063576768509	0.7979750881464	0.879362427540258	0.604103489702484	0.843400083627271	0.844177972239367	0.643167912114401	0.818302999956523	0.555487012292294	0.746475262611195	0.858972248034012	0.9133480115475	0.792266567021506	0.796483064524144	0.762061200932172	0.884320290211339	0.816842487325626	0.783223196720036	0.816298532812579	0.66923706881402	0.782345775987552	0.461343220325901	0.662032699817478	0.726522433578478	0.353465569449185	-0.0392470839443279	0.132307074230083	0.805715345835129	0.931335824447306	0.617401066651762	0.759077876219589	0.718871589552666	0.854005835058544	0.239872259592075	0.743366204706249	0.682822817490565	0.8261260789822	0.280500323067989	0.63626779959209	0.276174995560535	0.460526490857674	0.453992841450253	0.707773854735703	0.71083345698518	0.814622806516593	0.629441078194053	0.750857266037817	0.874624033354928	0.884672161619337	0.91579349705556	0.565253238846238	0.495265641651338	0.701510580881808	0.647948198035281	0.506614237374347	0.659045161325329	0.48928738736325	0.580488825539046	0.421475947979212	0.864988583458609	0.410844618599689	0.869660526317153	0.704401188176838	0.720881547942755	0.725345098853758	0.46505257188108	0.684395535296431	0.531881529453774	0.516532060575388	0.414621370750018	0.611009285117162	0.346363386984415	0.295081106529959	0.391608715606119	0.147633923837258	0.851742276561099	0.600182249553907	0.806459259727163	0.630681443140068	1	0.282540316876886	0.317041616892079	0.477336288203654	0.632622709358872	0.592716078589971	0.72701700109269	0.41224480093053	0.135306893981472	0.425237875944926	0.290911839744081	0.519804274383159	-0.186724457840398
TNFRSF12A	0.263123043815811	0.48655133146653	0.477430626739102	0.404720535527996	0.210667055613276	0.305454796141269	0.60703671746704	0.460931165903512	0.650796451355305	0.384250665367112	0.420249271916077	0.411033966421139	0.512895527155378	0.313132506938325	0.66011635862915	0.409056792883656	0.521733402072121	0.194961781493864	0.480724067921594	0.543185488741717	0.580088050776713	0.175225543911697	0.629088721958175	0.479576661144034	0.333209873630211	0.329383371926366	0.512469746024823	0.411101094422374	0.392915269293288	0.28461743100042	0.610064641095853	0.474115720704995	0.48555716603303	0.500115907829463	0.558727631749812	0.382741921768902	0.411572766283619	0.549495345093178	0.377691671475056	0.355112494823437	0.391322812489911	0.322782924397096	0.104452344354989	0.305079976392936	0.498694872932682	0.274182086059419	0.561260832680395	0.0744063312017853	0.451110294140891	0.467274946980427	0.680369453278028	0.709423582335941	0.436730957232132	0.5810210810399	0.39831916481763	0.417168200962455	0.158617673161286	0.306758892044554	0.0509987903089055	0.350090691950024	0.439167953147222	0.307752449799406	0.419362826694238	0.404457165164137	0.445478452384728	0.663305247292088	0.508342547398075	0.502653877676525	0.35759412003551	0.601746086091891	0.587923759569674	0.466809091151205	0.44263134274838	0.48966976321697	0.586789853149783	0.500092014001034	0.565988596352998	0.633444122974145	0.799956372992501	0.582336923061893	0.321855884506071	0.528510972152885	0.413972674046983	0.805143523968772	0.718356028246025	0.854598605792461	0.699018304303451	0.47384944914191	0.337720370701776	0.736982355072515	0.47149876003776	0.723359992052077	0.282540316876886	1	0.595328431666101	0.449543663356618	0.642892521888528	0.733507885330725	0.465272696726248	0.610586035851289	0.860388366141571	0.53422336207826	0.438879592347028	0.650993232716008	0.599058424227786
EDNRB	0.190078778032169	0.439749357916068	0.324535890122978	0.357287128545134	0.250896835724279	0.487324710249289	0.446662686289835	0.278029349494492	0.493209789978056	0.205071265597971	0.420635534082708	0.489140626804574	0.439834826246706	0.19137117729323	0.473101951258968	0.326799578827217	0.463689287434711	0.188041426773178	0.351910185706749	0.452354071414668	0.426701337507609	0.149046464594083	0.430737541752319	0.347057341846038	0.377061421558267	0.229903165168368	0.379876473228986	0.26418111502168	0.359553953742812	0.162029555337151	0.457840604016124	0.31883656984999	0.402364748873648	0.484962461182733	0.531773850957145	0.351174225015439	0.428544797043019	0.419175640045801	0.224944404515631	0.267745611708359	0.465201932464364	0.26403092475059	0.307845321082548	0.205081372847079	0.273919077778288	0.254450386752148	0.43028341722384	0.261111085863804	0.409777679636807	0.456933224544504	0.460668808334009	0.524236401802352	0.445482907388999	0.407470058134798	0.352860743187963	0.260348966582953	0.0559027938108268	0.255471305312186	0.070154407534944	0.242024156071227	0.30106192874904	0.246384574611544	0.355902803126858	0.309176408817228	0.422691099942445	0.479305660827457	0.435353191209393	0.225134524583841	0.298746394104736	0.540823485434395	0.434842478855223	0.362058902594106	0.390712369458984	0.430462827056898	0.420655584465789	0.509260799910428	0.436855185705273	0.395055875884501	0.561422883903557	0.380848494129712	0.290282406071196	0.42809876148919	0.205103293963808	0.568895781576839	0.569721403912356	0.575375602855165	0.460615027596921	0.515286198840807	0.319745309401168	0.549279260086528	0.380848204431236	0.446829306759535	0.317041616892079	0.595328431666101	1	0.47476151170528	0.395455571683739	0.521341118270183	0.323943589781551	0.484445571033459	0.568092709543462	0.396363739666977	0.271842338170951	0.387433960327387	0.385430806131248
