""	TLR2	TLR4	CD68	CD36	FPR2	SDC2	CD93	C5AR1	CD63	CD44	LRP1	TLR1	CCR1	TLR6	SIRPA	PLAUR	SDC3	ADGRE2	ALOX5	ITGAM	ABCA1	FPR1	APLP2	CSF3R	CR1	IL6R	SORT1	ITGA5	LILRB1	PLSCR1	LILRB2	TNFRSF1A	INSR	ITGB2	NRP1	ACTR2	CD9	ITGAV	PTPRJ	GPR84	TNFRSF10D	ADGRE5	ITGB1	CD82	NRP2	IFNAR1	TNFRSF1B	CD33	GPNMB	SELL	RXRA	IL2RG	CD46	RIPK1	CAP1	CSF2RA	CANX	ENG	SORL1	THBD	NOTCH2	COLEC12	CD47	ST14	PTGER4	HAVCR2	SCARF1	SDC4	IGF1R	LILRA1	LAIR1	TREM1	HLA.DPB1	NCSTN	CD300LF	CD163	IGF2R	P2RX7	TNFRSF21	CD69	TNFRSF14	SPN	SLC1A5	LRP8	TSPAN14	CD74	C1QBP	CD4	LTBR	RHBDF2	CD40	ITGB8	STX3	FFAR2	IL18BP	FPR3	CLEC12A	PLXNB2	CD151	PLXND1	ACVRL1	PTGER2	RYK	PTPRC	NOTCH1	STAB1	STX4	LPP	AMFR	TFRC	KCNJ15	CD226	LRP10	RPSA	LAMP1	TMIGD3	ADCY7	RACK1	CXCR4	MCFD2	CCR5	KCNN4	JMJD6	PILRA	SLC16A1	SMAP1	VSIR	ERAP1	IL2RA	SIGLEC10	ITGAL	SIGIRR	PTPRA	CCRL2	TRADD	S1PR4	CD81
RPSA	0.880708527445906	0.79049131430709	0.969973127602853	0.94739600588475	0.146848530752338	0.967134357219307	0.58072540699173	0.858316249118946	0.962815326826666	0.955678966008097	0.965867984823206	0.923254406691461	0.935731483597447	0.87508072233476	0.960205482893929	0.970865799671575	0.936446756702159	0.919276765878576	0.960657129525185	0.974365347675828	0.958140140645985	0.784089264466696	0.922864961437715	-0.146426313303467	0.630522687920215	0.85737607353126	0.965486342193737	0.948450718315473	0.923984071549195	0.855278480831541	0.822697188781073	0.864988702722269	0.958895912129284	0.986610173716551	0.968610470606834	0.96452418545911	0.954329950766522	0.945392673611403	0.953691171218628	0.943557622124555	0.85454217037139	0.90865823359033	0.9589962848639	0.972766524917065	0.965420380369882	0.977808165581155	0.956898764996622	0.942479202948983	0.966341940613677	0.429738110249037	0.889289763590232	0.971285822409373	0.969831310761981	0.936943947935356	0.951625334318741	0.970472372806033	0.979931373167958	0.972640773966446	0.739783901175137	0.952103680721228	0.982233298367791	0.928795388366291	0.977776757296921	0.966506758357014	0.95349078971723	0.959617992433912	0.952746912190192	0.965137241710983	0.910474826455936	0.745633281330698	0.938513263253111	0.957901357783328	0.968171205345389	0.973914786867143	0.919916123041135	0.84477906584456	0.96486482340987	0.972932484766407	0.978030146780296	0.41284351466291	0.853868855877476	0.986010825124566	0.972189547301108	0.981461078782998	0.963944645572669	0.987986500524054	0.984671479602102	0.991110325943871	0.977748234161813	0.98381343948095	0.971665290588235	0.90192142742214	0.73761610389871	0.1070305402923	0.963614183595733	0.973734371998052	0.960545347728921	0.983618797105274	0.976981357379751	0.970568882232001	0.948802334699864	0.614659439026082	0.918989177275606	0.883497081049492	0.861279629012762	0.643241105857396	0.957331968258899	0.979253046162936	0.978469861152396	0.988145398291002	-0.613479911460012	0.985755796410378	0.973339287694384	1	0.9656153568238	0.868871714481403	0.959690188182286	0.996382462022735	0.676855424866079	0.9817024841476	0.981519784405213	0.984078235126572	0.939412987136524	0.968180166950545	0.991581224294156	0.980418032894201	0.941604667253569	0.98037953259455	0.868223456594837	0.961944010843091	0.988204559207864	0.961734029677035	0.980327530814589	0.200907237975037	0.906441857586803	0.988673754822448	0.983603485961514
LAMP1	0.953447380735059	0.883334270659159	0.988200617346741	0.951334131156279	0.286247989151684	0.976465977141912	0.697061838113558	0.935357371053026	0.996624032451116	0.989872464126341	0.990772852858265	0.959482784080137	0.961261976930557	0.851237555115865	0.985357529768858	0.980331123196367	0.977796432932288	0.966742321257995	0.986436499199259	0.975540223456164	0.996006944864118	0.861143416539554	0.973743699906067	0.00424538199342821	0.763740293340734	0.920190645934147	0.954508771336002	0.970249930425838	0.967853472110244	0.916505016159555	0.893676258422223	0.935749350073653	0.959186318338828	0.970548053550487	0.9474258405427	0.985990593657173	0.955422040184057	0.98338601836688	0.976235552634749	0.974228540013577	0.887069373788212	0.939309111259417	0.984228251022784	0.98515358857339	0.966454205075286	0.99034486405798	0.967091254457975	0.982759123291681	0.959242511978888	0.451444895741229	0.954976010293399	0.944942941807703	0.971583587150892	0.941294945162136	0.981116826809771	0.986038729839972	0.984598228640201	0.9887127276433	0.785804348072724	0.980645669673657	0.982563115216512	0.95065102908191	0.984416211237392	0.981290257268785	0.922881082022599	0.993198224564567	0.963728188344294	0.975516400684294	0.951276940115329	0.837183389850305	0.977024755681331	0.986108929856893	0.922899560635381	0.984517294421914	0.968689533840538	0.917048115642796	0.977112734542473	0.989885119829136	0.967729255722612	0.270875018853533	0.854753202373209	0.968252666556048	0.969781520303347	0.96721828205107	0.988520981801016	0.964099833550389	0.962792258569627	0.969814155300819	0.990591024907605	0.989330465431215	0.926228090622898	0.947657487734601	0.795653441540308	0.239438229426487	0.9545083774686	0.956028589778804	0.978008072131299	0.970441352391133	0.992215359985912	0.950166881208249	0.98278955004054	0.72708502635804	0.948010675174231	0.880088609975921	0.897962251196858	0.754042717326155	0.970598400317301	0.967725175881757	0.992931440918403	0.982482402131637	-0.539982206178866	0.947949428066985	0.946285427454319	0.9656153568238	1	0.944814178493617	0.970789551647463	0.980018433240524	0.594218842345621	0.986841898532147	0.945982187603633	0.972102935195137	0.962797393843206	0.979778108299767	0.970151579167935	0.984838371123828	0.970685957743667	0.976168142312887	0.819113348186694	0.984849877023448	0.958801888785187	0.934445667045632	0.978593769776533	0.355483485390147	0.843460362029076	0.946016376692391	0.977141759626896
TMIGD3	0.946746641173614	0.895769271011137	0.935113981778423	0.875664263269267	0.388907137171526	0.909234152351605	0.761715460701228	0.935874368576342	0.943892308650187	0.947755167989015	0.94657001003594	0.912450197511848	0.899431753607486	0.750569907992404	0.925530240460297	0.920332926236974	0.927110603827132	0.925967326416135	0.939203654373502	0.889903684689987	0.948305500038404	0.846279576783358	0.963766484615445	0.149453583682155	0.816768822068522	0.886652650223371	0.864554770110204	0.926545873717779	0.929098593682753	0.892152237667562	0.879966117391482	0.934473255130944	0.873036734907462	0.875025730380593	0.857369165254505	0.931323312222614	0.874421125962063	0.962076542191907	0.923613265185356	0.900667879078761	0.853902625110985	0.883626855413551	0.936436476989552	0.908372595150697	0.905960674054183	0.927430813015959	0.908813904149989	0.944424101591876	0.883053873519628	0.491594694771492	0.938386959577859	0.826572784038578	0.897196494853565	0.891164519271531	0.937345234982366	0.904271327462701	0.90374942692589	0.926766701224973	0.819538239701675	0.933492623543482	0.890017006766113	0.895406749578974	0.913799815525697	0.915283450370844	0.814231411291743	0.947890096178547	0.892678489116007	0.905899035735675	0.951834145279921	0.856247600107065	0.947223699786562	0.934156688920188	0.792499287049574	0.910964078820436	0.958739216229612	0.910750154832965	0.920537323632527	0.934902036923692	0.871562314631602	0.145392486440701	0.74536246727578	0.862812264195836	0.895559700472655	0.858790619328168	0.936131326266534	0.849714265841316	0.872190608966236	0.87581079113501	0.922924089800667	0.920692304015848	0.810749324890178	0.919282810699902	0.788565955305388	0.298421286127246	0.875874160750436	0.852559520311638	0.928488712839251	0.876939482549111	0.926678418514576	0.853462489139704	0.913885337066559	0.782740595306088	0.885013045960134	0.814400854686976	0.878512694073757	0.815059755238428	0.89183260053955	0.869092585483674	0.930274166169737	0.899978337270952	-0.469371430700073	0.830483021805679	0.883526749129155	0.868871714481403	0.944814178493617	1	0.916829214311072	0.904566144414374	0.487574987589061	0.912717812520064	0.838068314335317	0.887653416073068	0.905328576665755	0.919835873990085	0.874463243925666	0.902974966490069	0.933916710817653	0.873183400636167	0.68473966392214	0.927308850464499	0.852457575049984	0.843785424985779	0.898084921166165	0.376850229954518	0.728238363954702	0.844297722301521	0.900046927138081
ADCY7	0.939526046782375	0.885692512553296	0.945777897707837	0.93265487799762	0.296151614610266	0.937256754160604	0.755853772050319	0.932144684780367	0.960713289659086	0.976345984914812	0.96286460067057	0.942780327529948	0.952718719400235	0.823740987520578	0.951391625598853	0.939346961495776	0.959504616706745	0.963978435187493	0.973123476442513	0.945142889131129	0.970063830610391	0.881384284792101	0.96789739602383	-0.00845992161498415	0.773646602672793	0.936649562842616	0.927189463278333	0.961572465384775	0.968731875903108	0.947287749489201	0.915269474679383	0.938501128567128	0.944120437940632	0.9432823325989	0.899385687355661	0.984423834248719	0.892945467821354	0.974281822581365	0.977400470031438	0.931785178400212	0.916666162494113	0.960096625849329	0.985223859854969	0.978321790766582	0.917473124876432	0.963489123673585	0.97929581880962	0.977612641333343	0.905002576650051	0.601398985381596	0.950371748863467	0.944219460097789	0.980298760083281	0.971782961770037	0.983286310718788	0.972474648581631	0.948254044471846	0.969375714943272	0.810004115833077	0.95974759462896	0.972309188672433	0.93847685921494	0.990138664458589	0.964787219676463	0.952401512698392	0.982564351004023	0.935086819213524	0.978924235608301	0.902852039532572	0.872566970217657	0.968666980001357	0.938873118352174	0.93625386738683	0.972426925600497	0.964715434718249	0.932319540252414	0.961883800700408	0.954348088843125	0.923995875378954	0.367179871917664	0.809977267354051	0.953466300380966	0.97214905130948	0.933491894524127	0.986332288255795	0.957102124681878	0.94452230906081	0.952981444065933	0.961925389080978	0.961406430547078	0.904995256531317	0.91820140394173	0.740657822543145	0.21016919985519	0.902663883655029	0.91750556634408	0.951682162634515	0.944020118870282	0.968947467352473	0.924566268499378	0.953955037947232	0.773650713088588	0.964231057451883	0.950862837827519	0.94331806125964	0.803908971192952	0.972306468078383	0.954669827750612	0.976018674380785	0.971337328002866	-0.569462819577937	0.934928189421294	0.963400823728103	0.959690188182286	0.970789551647463	0.916829214311072	1	0.972999257122115	0.684319410340872	0.960408141622508	0.917598370152379	0.943525648504051	0.98677453002953	0.931827408808446	0.952992533064503	0.97649279913012	0.982395025871196	0.959146801719323	0.887593895057879	0.982753092582987	0.960269689389212	0.962854403815921	0.983755787481938	0.279930674724153	0.902604110058005	0.960849210095972	0.956449558021112
RACK1	0.911367335301197	0.828946187994155	0.981860838230179	0.955668809728174	0.197628237197493	0.974257328469516	0.630630595294927	0.890836308880626	0.978235836865905	0.973757710622847	0.980841090172532	0.942492234694887	0.950188633625221	0.870305324032118	0.972606589949146	0.980081160569637	0.95288717981307	0.941334430723102	0.976279427116731	0.978541821287818	0.975591400825343	0.816394594562014	0.949490105415744	-0.0920435866336179	0.676739356300787	0.883374889855466	0.967066205976261	0.965394355720567	0.946004907671413	0.882984526066138	0.854364044828987	0.897598741321083	0.9639545176178	0.986454538473795	0.966755765185489	0.97947762598326	0.956805399909083	0.968166277533144	0.968648297065914	0.954543803985087	0.877810314618701	0.92519891944629	0.974333475563899	0.980656562205518	0.971695293037469	0.987350777218133	0.969434385760465	0.962895325039428	0.968516020694157	0.460134487919627	0.918726041506386	0.964475049486258	0.977195283338774	0.950312208885343	0.970306287346561	0.978503351098553	0.985497444138233	0.983652046136104	0.765142796354913	0.967755758668818	0.984939484791845	0.940419824038816	0.987101354575546	0.976319113883593	0.947876038923891	0.977113199440718	0.962225330703829	0.976055578173437	0.930845734124507	0.783618859159462	0.960382415219848	0.971173253554431	0.958248348209252	0.982685668038219	0.947853808676877	0.876695542249121	0.974550540277569	0.984811679322833	0.976364721396649	0.374034078761239	0.84988193239586	0.984538496612151	0.980492083638064	0.978811192549393	0.979269784697455	0.984190289273739	0.984870822771973	0.990002439566735	0.987282056238425	0.991655542884709	0.962726697723817	0.922195479060729	0.75780396041685	0.143703103548057	0.965442699444249	0.971096756190043	0.974676131449892	0.984296017126863	0.98685041353103	0.969066750694133	0.96142629948593	0.662162791621915	0.933680872799874	0.893880085563298	0.883825175680046	0.690894710644561	0.966811191329779	0.980496610661249	0.989336680995469	0.991861699812711	-0.596159668776706	0.97714983155	0.976352155242486	0.996382462022735	0.980018433240524	0.904566144414374	0.972999257122115	1	0.65461673779029	0.988641908099705	0.974880022748069	0.986264951818389	0.954927033236138	0.976656182700531	0.990177958240869	0.986354321472938	0.96138172212011	0.979925098441264	0.856610303138665	0.975651414969811	0.984613256445744	0.960763471809914	0.986775492469583	0.235837927822345	0.893747371863995	0.983232669010112	0.98875357047854
CXCR4	0.500532243754054	0.427645789934566	0.544818532088288	0.51808484527907	-0.0474270600198879	0.531256621246731	0.346038341975607	0.486057429667784	0.561447067148991	0.572324747038438	0.543073868955442	0.503604568107906	0.526476984310738	0.562481785178885	0.536693223371879	0.541546503382888	0.531830200645966	0.523889048364748	0.54896028450031	0.546174139698376	0.556852126136269	0.49440548014081	0.524452651045489	-0.27537993805504	0.339469928598242	0.579620375360842	0.525527237175842	0.531872929929675	0.538176449378357	0.576113305785113	0.492008262915135	0.498156865909123	0.539649549960196	0.584816430744639	0.527386198160714	0.592746635975924	0.526619719494194	0.560702621500164	0.584208833078701	0.535386589539919	0.486967539261382	0.633895057993122	0.606537120577177	0.62224311696242	0.551918303804007	0.571090185293466	0.684064717400763	0.556460248438413	0.529237418141435	0.574199008442162	0.504806608746741	0.739062709436727	0.688205912619796	0.678011954792233	0.589343629644788	0.642551622079784	0.57175296421543	0.568525112778179	0.560685906694309	0.529380292911118	0.65413979894293	0.505311368763492	0.664296819721243	0.554627183809177	0.827863356046459	0.597424728296307	0.550636853188796	0.623451254964967	0.489730961226781	0.435391933038314	0.535235961321293	0.52361513163136	0.686101908680806	0.58209319840905	0.527304885086775	0.502362070063173	0.585579794970055	0.550313919487914	0.564059761315905	0.854251082545595	0.695063396695955	0.6113368859049	0.600172480601722	0.57744392673433	0.631517372381157	0.649778476913903	0.582291277574768	0.629349067862709	0.570523609860006	0.598614149994267	0.59735493851265	0.492064427294858	0.346684407421602	-0.0330107869973911	0.544788027095965	0.539858482867782	0.528076843721405	0.573519505669335	0.57469849336716	0.546103854758117	0.547789180276793	0.432767884161985	0.599824189461966	0.781798751586714	0.700299961295647	0.382886431150806	0.608105009327653	0.604312225228794	0.61126900648669	0.642168358175904	-0.484131675222149	0.643652849406854	0.756253844174748	0.676855424866079	0.594218842345621	0.487574987589061	0.684319410340872	0.65461673779029	1	0.603621501208392	0.638537488809123	0.581748510255665	0.65372119639021	0.532396440157779	0.634875586242992	0.674818733467629	0.606724372574363	0.640278276689052	0.817407543508013	0.594914450635253	0.67674931156939	0.78251363484313	0.654618269763933	0.131687075865999	0.880122385582086	0.742194621239014	0.587345195095651
MCFD2	0.92109820631061	0.840402623249376	0.989602052117239	0.965084211449482	0.210255038721118	0.985698175087006	0.63779540236438	0.90462744737183	0.988506565953786	0.980233694930494	0.986156863696176	0.945933747153749	0.960763579010812	0.874542966156766	0.986301187545105	0.99127678452933	0.957864410298134	0.947546748990075	0.979968218158631	0.984696836665333	0.985064941116831	0.808771629037004	0.957124818689941	-0.0618583863684611	0.679135180110017	0.895592098206698	0.975475612434291	0.97333857443466	0.948409295602378	0.879208255469175	0.851895790194702	0.904363637888628	0.9717237186588	0.988035956466431	0.974624486222664	0.980950841095638	0.967922022872717	0.970738992420704	0.972320338703282	0.965971918132847	0.885033930224308	0.92526420864603	0.975509021443952	0.983693523616287	0.977054046173268	0.988790511858745	0.970834985126675	0.963735331861431	0.977087247760331	0.402142955790517	0.931960342570431	0.963078817285328	0.974032300774333	0.925621057227726	0.971719657717252	0.97998108596999	0.994368025644097	0.986082842296001	0.736028972695353	0.978134810460789	0.989549159834171	0.953695403197737	0.978807052186556	0.983453772963674	0.930590265805202	0.980434453182092	0.976074819076253	0.981917031764761	0.935908401895761	0.791435232141095	0.965671819690438	0.987476638653094	0.935048305439621	0.983297613074607	0.949450932343759	0.87626080583853	0.979753185312847	0.990339703096657	0.978283422256859	0.324642106104694	0.875483638586956	0.985820128524272	0.978215413627238	0.981311159817126	0.981594358840396	0.976852456951783	0.985515048075703	0.988860752074114	0.988908095668677	0.992509950555794	0.967307316179751	0.943101060570723	0.773262928484168	0.192595803638683	0.978603037944119	0.976639476518572	0.986778564331884	0.98699518353222	0.990205659396126	0.975394048004922	0.965376844694664	0.663079214627613	0.931467671037101	0.872018737172056	0.885439101208487	0.694875843086334	0.968862856399894	0.981348123375792	0.991147233989427	0.992763651968796	-0.597477174544066	0.97457261002734	0.959404017913906	0.9817024841476	0.986841898532147	0.912717812520064	0.960408141622508	0.988641908099705	0.603621501208392	1	0.975510372501668	0.991825037804523	0.947064858692788	0.983664462338768	0.987930603159748	0.985877129005102	0.956406017097583	0.977838181546308	0.841936481149493	0.970419419348412	0.978755828636329	0.935826349380287	0.978564844804794	0.323585986142834	0.850723471541754	0.967917350744627	0.992788632693588
CCR5	0.834077282575673	0.7324938731793	0.966867139896667	0.925840158743894	0.0904968985192126	0.964381314667886	0.478349238794512	0.801203620643797	0.944794715752955	0.925566368570651	0.948134288749808	0.893181339688216	0.901767141205001	0.894860295740669	0.948146259940449	0.974457319443583	0.896961829171586	0.874694083668798	0.935719736118501	0.966025546104878	0.937715462566006	0.707838931552426	0.886008485838642	-0.157672212684851	0.548717800633556	0.804522284904455	0.960729205185959	0.923835286811737	0.875160084126125	0.78468338145842	0.745582057067092	0.809339260081104	0.942392583623947	0.985704865068634	0.982375499824154	0.93175269712659	0.973082327388391	0.91279668033707	0.924329765179167	0.926798129377064	0.797764684567191	0.8656217242406	0.92221739848957	0.951347388139338	0.980072073781647	0.967151579788079	0.934175152637353	0.901776844450421	0.983945389179451	0.300471045828775	0.841091418395277	0.972663532607608	0.947976252206485	0.876369914073811	0.916151854892964	0.954662758685908	0.976842873645639	0.947279940316041	0.705566617878648	0.926653236052515	0.969826202952099	0.902543617350981	0.943230081909375	0.945947159987821	0.925727277038661	0.926760296525742	0.949732356795313	0.940873964196604	0.911290988047345	0.660757251411106	0.900803056957712	0.954491343628262	0.941501174624246	0.949836051678413	0.883734415558673	0.770272612714315	0.954488480024636	0.96589333267734	0.983351325278237	0.413906726564164	0.879785817338311	0.977003295227244	0.944051726001396	0.976877676244684	0.933606690936335	0.976653860729632	0.976393885517954	0.99142353115012	0.964327526611903	0.975968308111858	0.985735916969019	0.887157487293216	0.740877764949509	0.0811641207710542	0.984121572895659	0.979789218571675	0.950584088351418	0.981969338280976	0.958120242501942	0.972923930773898	0.915524654309871	0.507043716620208	0.863554898572485	0.828484572138691	0.797647681868735	0.542734319630829	0.923096569692139	0.966597641248336	0.964350512042852	0.978241178529842	-0.601038108350234	0.986797806749094	0.955347141543675	0.981519784405213	0.945982187603633	0.838068314335317	0.917598370152379	0.974880022748069	0.638537488809123	0.975510372501668	1	0.987805052805197	0.88627377011502	0.971980345728126	0.98625132682679	0.959637641766724	0.896963307018872	0.971249788573674	0.844616964218099	0.929423249134014	0.98023079562029	0.920488327332879	0.946607144023921	0.185271444451332	0.864155541734296	0.970912101486244	0.976020098996057
KCNN4	0.897634314914295	0.810626784713893	0.988293006432204	0.96756397760856	0.195738622722021	0.989728321600178	0.581124171003314	0.873019254485686	0.974783693480107	0.965847185674958	0.98140131638027	0.941083880390039	0.952359934161595	0.900285667259375	0.982856957441497	0.994078381264219	0.943362639359524	0.93097323559032	0.97451231599013	0.991435013254004	0.972940912753266	0.77687353117319	0.938469941488615	-0.0691495920903285	0.637921946414055	0.863441492684206	0.987743608186775	0.968483174567075	0.92978999678896	0.843824804825273	0.82005136406501	0.877713248351615	0.977090800594725	0.997603817166376	0.991711892673091	0.969142717893321	0.979581539308526	0.954993261191643	0.964799985690662	0.955979519523261	0.867996016497166	0.908446096888433	0.960211307037165	0.976477789439406	0.98331842676814	0.989344089716925	0.954653910782965	0.948066986403106	0.98950002819087	0.355195180343564	0.903977230617189	0.961740421821554	0.966469609839606	0.907864461696457	0.956808134360587	0.968290572667255	0.995574798547875	0.980926429955552	0.731980629698985	0.970209608853733	0.982681952007102	0.95039768254104	0.965767675651595	0.981052282623419	0.91621116551816	0.959592329312109	0.980832779245471	0.970803564064276	0.939488502088665	0.747902872580334	0.950820070381219	0.984234178312642	0.935276046299164	0.980385140752635	0.931225792924312	0.841941788490385	0.980571366443008	0.98866221183703	0.988701716868164	0.322218148305091	0.850683253613734	0.991985008768004	0.976441982328478	0.990671814784793	0.964915212464758	0.980647502490772	0.994658417577429	0.995860672378445	0.987727814567776	0.992314699298804	0.985897155155483	0.930524542234421	0.792133713432669	0.170790212685858	0.988881636769284	0.991948175458074	0.983817725188788	0.996785067387528	0.986007870590458	0.99069580458073	0.955176999838886	0.595661599374264	0.913579496011136	0.846049687237326	0.837247706722236	0.641513648313752	0.95965546112486	0.987872587697347	0.984910981172698	0.989973417198158	-0.573337728676105	0.985991588818608	0.949243242397429	0.984078235126572	0.972102935195137	0.887653416073068	0.943525648504051	0.986264951818389	0.581748510255665	0.991825037804523	0.987805052805197	1	0.923809379924667	0.989593658257068	0.992685552494425	0.971414597597853	0.941969098753547	0.976684950030485	0.828633305546968	0.961045640831393	0.983479491738343	0.922796758907553	0.971208366070913	0.240061852583161	0.835853068328933	0.967638243186771	0.996233529959119
JMJD6	0.960226308776719	0.920909477536916	0.928433909500455	0.939683220348572	0.357875571603731	0.920848940526031	0.797247975831199	0.956456297214857	0.957976549535967	0.975677403268405	0.953301584502993	0.956607227506958	0.965161086738867	0.812447415784132	0.948292901684728	0.919480663820466	0.966326154488059	0.975967445597978	0.965663597031752	0.937053939225582	0.966376165817783	0.927655939549622	0.96599011940734	0.0490206533059583	0.813282533421429	0.967534304416901	0.918299121844586	0.960123458479306	0.982402795860173	0.973338178528195	0.953032522876809	0.960950778764532	0.939696867877456	0.928313008067575	0.878675172476357	0.983069553102368	0.868159883573712	0.970860434384405	0.975278459627849	0.939393593238698	0.941099282992345	0.974056212643788	0.980453422106278	0.968839205143532	0.885055649067596	0.947020513060266	0.972273963883763	0.981573677318312	0.87590596609074	0.635360810284284	0.96686437250794	0.922585567891789	0.97209113903716	0.975312021946979	0.984163693383455	0.963380147588891	0.937378563464218	0.967197364618795	0.761109606305916	0.958579107851962	0.959770117417225	0.936515989123418	0.986152620603197	0.958681945866127	0.937981837495105	0.977775609256278	0.934229513191716	0.975459834426084	0.873251360091521	0.899751527036168	0.973536003607231	0.931337855748276	0.924781105854349	0.967703098837394	0.965211312560185	0.961425304352363	0.940442803956075	0.937894358421996	0.902317319221428	0.331438080627233	0.7942824448482	0.944036330738194	0.973092523300586	0.925064480517371	0.983381987078629	0.945395123388397	0.931948073791511	0.929089491209543	0.95414064606669	0.946779538320642	0.883718226545815	0.908815641280045	0.730990069523046	0.278967302610271	0.87415625505632	0.902253531462579	0.939820060260207	0.929584472153078	0.960884383560029	0.909185156355157	0.963376016582347	0.822303934172575	0.982766362639715	0.953278822135528	0.953458490129535	0.842232695851061	0.980407003933163	0.951402465351853	0.960245232293081	0.955005784088235	-0.518452494488941	0.914507985008571	0.931222669214499	0.939412987136524	0.962797393843206	0.905328576665755	0.98677453002953	0.954927033236138	0.65372119639021	0.947064858692788	0.88627377011502	0.923809379924667	1	0.911857858782442	0.937331551834405	0.969295153517633	0.986341734980189	0.935750256479757	0.879367631018131	0.979059854713598	0.939579685721087	0.948303353563333	0.982400011434075	0.361387671952073	0.875492472420217	0.938376684061869	0.942337458729914
PILRA	0.911316605479069	0.828579922888671	0.996240533703853	0.951571057116936	0.23901681255376	0.988733474616941	0.584897531473903	0.880119603369162	0.981798949038776	0.9670805412126	0.987473173639279	0.945277955963893	0.940828782984637	0.883022981677872	0.984363734914842	0.995414149686189	0.948646418240226	0.930880641855823	0.975253862096377	0.98543083777449	0.978863621879307	0.787241248512162	0.944197996963956	-0.0109807645356696	0.675556252970324	0.853453563061176	0.973642716625944	0.960943809206875	0.928935952723684	0.841611030995704	0.821832203876916	0.885367278980247	0.961113599165835	0.986769546037989	0.985183775446158	0.962223580564379	0.985316533985125	0.960220381804044	0.954824039479713	0.963465408605075	0.844596733876796	0.893209138027416	0.954410917826253	0.965965561416688	0.991894592186263	0.993117881609698	0.935589074729367	0.951478063044182	0.9927668850623	0.331199149717748	0.907080503437892	0.936565111943856	0.948789510691292	0.895291922544262	0.95257911884014	0.963929289839436	0.991464565896695	0.97925937420769	0.75902907538793	0.968718843309785	0.96890352849195	0.93998077751955	0.956132499285899	0.974714375125733	0.885883324358224	0.962101743482208	0.97168306832694	0.951288342044944	0.967708316549481	0.749419101076286	0.951197936065391	0.991828226796145	0.909700428050812	0.973459465003753	0.940620630912497	0.848978858966557	0.976309844186061	0.994897290658274	0.989554670237292	0.253909932136788	0.837728451032967	0.973180706367781	0.958138799756882	0.980366584261512	0.958488782622766	0.962511773456822	0.977797462536627	0.981860491214923	0.990459234315564	0.991929593316533	0.957734554688957	0.931006843866932	0.816828557831602	0.200602034010953	0.985283379897559	0.982272068002531	0.980494793554066	0.986271313812575	0.985726958523214	0.97419297227997	0.959708496595621	0.605168732553352	0.899696763358481	0.813325368336757	0.817201274892096	0.649032057534886	0.942625295539758	0.96992040917586	0.982357411429727	0.978034835480076	-0.529071964159646	0.963394966481252	0.932662257210445	0.968180166950545	0.979778108299767	0.919835873990085	0.931827408808446	0.976656182700531	0.532396440157779	0.983664462338768	0.971980345728126	0.989593658257068	0.911857858782442	1	0.97879755801904	0.961376157222633	0.937299416061853	0.968092811546795	0.769251868995673	0.962170759281225	0.959259134072553	0.899562288467356	0.956072133010027	0.259685043770785	0.798816347601143	0.938559859576068	0.984388081779475
SLC16A1	0.894242783681878	0.80914596153116	0.977131657177546	0.960277035727625	0.182107856218269	0.9764094278736	0.58223983031677	0.868148578308433	0.970012113056898	0.963504646374362	0.973813492955408	0.93876860120014	0.948583180611445	0.887723745694896	0.974060707153306	0.980284902919761	0.945284720191232	0.928905271105923	0.968785794728635	0.986125394913971	0.967205240910482	0.793740730319936	0.929520568630701	-0.0937419518370354	0.642326466354663	0.869156948330133	0.979274309375537	0.959460134563959	0.930864679716669	0.856504430732576	0.82884682462882	0.87476168247113	0.970213745466805	0.995490733194205	0.981351763487539	0.969027422533251	0.96531389304176	0.949676529079073	0.961744122398644	0.956825596641206	0.864049690682797	0.915998997427214	0.960073439060508	0.975907495622582	0.972434725639049	0.98529496839787	0.959024513667286	0.948227466852364	0.975480361153262	0.391266925600073	0.898123434277721	0.972842417962047	0.972514740781981	0.925095098637259	0.956795547858047	0.97197635867022	0.989482793157518	0.979993375330349	0.726499196981259	0.962079628133466	0.986504177307225	0.940475669677486	0.976971159319399	0.975643201189672	0.938956567989308	0.961869021629743	0.970136551891519	0.969352605587198	0.919192510289627	0.747213405531295	0.946327267217356	0.971549855001392	0.955059292464327	0.979977767743201	0.926495834395787	0.85052727989907	0.972315340286955	0.979889574658432	0.985717218184188	0.37975855281095	0.8577297376239	0.993818462889994	0.978323095663682	0.989852765584308	0.966598110775726	0.989708439077567	0.990987247234209	0.996126957154251	0.986424914334784	0.990018048629095	0.980794773373549	0.909426478903655	0.757759759487321	0.152473175191556	0.971263063192158	0.985469137683698	0.970367654892957	0.993295303130533	0.983814200766719	0.982917336166947	0.955945955476836	0.607025365737722	0.921522851447404	0.87642935365882	0.850872835932024	0.644870939547171	0.962981029471004	0.988969351624856	0.981073093008587	0.994128674312919	-0.581881900665765	0.992235709402185	0.958825326225915	0.991581224294156	0.970151579167935	0.874463243925666	0.952992533064503	0.990177958240869	0.634875586242992	0.987930603159748	0.98625132682679	0.992685552494425	0.937331551834405	0.97879755801904	1	0.980101116316194	0.944297171257704	0.979670636038046	0.864518740830068	0.967271265795426	0.991201474470909	0.94752500582977	0.980317395581647	0.232348703636657	0.868797823499648	0.980345030101994	0.990376306380487
