""	SIGLEC10	CCR1	FPR1	CCRL2	LILRB1	LILRB2	TNFRSF1A	CD86	CD40	C5AR1	ITGB2	APLP2	LILRA1	TLR2	ADGRE2	PILRA	SIRPA	PLXNB2	CD4	ITGB1	ITGAM	HAVCR2	CD9	IGF2R	TLR4	CD163	TREM2	CANX	CD81	THBD	TFRC	CD74	TLR7	NOTCH4	PECAM1	ENG	LTBR	KCNQ3	KCNQ1	GPNMB	CADM1	AXL	CXCR4	NECTIN2	ITGAL	SDC2	ERAP1	IL6R	TNFRSF14	SORL1	RIPK1	ITGB5	TNFRSF10B	SIGLEC1	PLD1	TLR6	CD72	TNFRSF10D	FAS	CD300LF	TNFRSF11B	ITGA5	PDE1B	CD47	P2RY12	PLD2	SCARF1	TLR1	TREM1	UNC5B	ADRB2	P2RY6	RYR1	TSPAN15	NOTCH2	ITGAV	ADCY7	TSPAN14	RXRA	LPP	LRP1	SMAP1	ABCA1	ITGA4	STX4	CD99L2	STAB1	RACK1	NOTCH1	INSR	STX3	PTPRC	MRC2	SORT1	ADGRE5	MCFD2	EDNRB	TNFRSF12A	NRP1	CD226	SLC1A5	PTGER4	CD33	SCARB1	LAMP1	PTPRA	CD69	CD63	PILRB	CD44	AMFR	CD93	C5AR2	C3AR1	ITGAX	SLC16A1	C1QBP	CD46	CLEC2D
NRP1	0.552279372336002	0.679148159342712	0.728667002800306	0.706968951023554	0.682927499107993	-0.0104207969375554	0.737939934190351	0.800217974278589	0.813221939758618	0.625422187125795	0.844428634820798	0.934044758144642	0.495424721915891	0.418552658020342	0.625466851083852	0.814454681512675	0.819920169904841	0.844589007806074	0.747858365832147	0.900096099358169	0.785446542651277	0.82382545490701	0.720608292060028	0.748576318638157	0.272254613537248	0.606509203760888	0.797990848662944	0.788997825517444	0.775179523149923	0.595999035991127	0.595255991454423	0.292813303247962	0.127556243256258	0.247162218164005	0.379787349298925	0.8593925683962	0.636217714845573	0.640676205789766	0.791920971551165	0.756068669527647	0.409005241794848	0.44549474225048	0.240456465804093	0.886173538444768	0.6549048602507	0.757732665444544	0.664643162918492	0.651034609339183	0.693060765262484	0.63505371635667	0.819683884798303	0.684996322928662	0.706457100327163	0.176682095199477	0.6613093442938	0.532364609792761	0.492929751575596	0.554179090704315	0.731059730588163	0.399536987805017	0.618220570409706	0.592867152398362	0.695483221750507	0.78078547786697	0.301287040778861	0.656830138633494	0.469286454224731	0.54986482045382	0.753266835780282	0.697979159579792	0.585463531921694	0.61128919922892	0.22168762427207	0.722239214750746	0.520081008725711	0.681638984677719	0.535314379751522	0.714237757114584	0.86766633115837	0.79034763767479	0.897167500965429	0.812616180914178	0.862707440479325	-0.154749483972312	0.709093282172186	0.591865158339949	0.696004207668779	0.778566307680097	0.333611877116293	0.22332909456098	0.627218123137494	0.766701754791312	0.568613136866249	0.663371658851949	0.828386391010288	0.904991007652001	0.766561884368826	0.862991532792627	1	0.710525386812599	0.740766203664662	0.581416070167174	0.642552297407261	0.600146126082094	0.908266973387104	0.834923464389143	0.490516972932778	0.845804805400426	0.612672818083046	0.130794720495546	0.594490059106551	0.21464615246671	0.571332734825625	0.661954768806816	0.712491179177198	0.518907824162981	0.743649551372631	0.744227606755438	0.496757763457931
CD226	0.803604229847495	0.74921780537976	0.895020427450657	0.795629797845168	0.835667627634572	0.0594781278049276	0.771597077974591	0.764820875178232	0.752773190453671	0.643232181150488	0.801745158238626	0.747797002564997	0.663024484260151	0.596118473794976	0.730573879533517	0.803873249862014	0.771320374531681	0.761879997551053	0.865610840638047	0.753381949196506	0.765461996279425	0.89116535546262	0.400762254131732	0.624790393348941	0.432980233935639	0.588793093471051	0.842566637854362	0.418604967621773	0.821152054492078	0.284805552404868	0.718470296737724	0.463486682136664	0.426104022928385	0.323266535795793	0.462419292699495	0.816940859878586	0.679916797284984	0.757659740067192	0.787361838651641	0.346163739951573	0.277130591562887	0.542312940165495	0.30869261373187	0.632681055752658	0.781760676535325	0.363189924012679	0.551334124836325	0.792253878936249	0.557443200872492	0.892470187464551	0.787068390322269	0.449146256995994	0.793493781609346	0.0619790815845033	0.77053166311086	0.75288839209047	0.498440541461598	0.627465367238629	0.812636770557442	0.456779208105774	0.819381487707536	0.431210755203069	0.737994238187473	0.71654179797383	0.653326771675654	0.782694736796349	0.515634617502893	0.689010242306939	0.656833284150879	0.746253899393123	0.686098085289073	0.630858581010305	0.55240913638491	0.783825864787874	0.407516589396801	0.865086197874935	0.740140795179481	0.81281671023047	0.641372767923569	0.797300590022727	0.805170159507746	0.637759136014301	0.560243417639037	-0.170751880495155	0.822941422935261	0.644217774239755	0.770268307840261	0.722209663169605	0.380635554848206	0.0647337468118569	0.590725880529747	0.856650664466692	0.737935495173719	0.793621118991937	0.750688007199954	0.727925092276855	0.621150236459195	0.685280180051417	0.710525386812599	1	0.679864110621229	0.710869911733899	0.714685210397545	0.727196530231315	0.776442651570643	0.727561040089589	0.754732993254519	0.707669435687654	0.607731831515204	-0.234449434549522	0.42664441372977	0.189588888595575	0.573063206068763	0.819195572842049	0.832685136603228	0.271438362930001	0.681630462401471	0.652302272007113	0.541392011693723
SLC1A5	0.626816129033157	0.788726808537401	0.807160011536419	0.718112679524865	0.691781466802525	0.0197192129938403	0.752757570801406	0.738884703841141	0.740726073768671	0.695470716542535	0.756840538019487	0.79282112218983	0.507350388468331	0.501761814574112	0.605160028927873	0.801385210721016	0.742209076065793	0.769264001975572	0.765889541364387	0.73020978763854	0.803281790551912	0.822838712639477	0.528829454346123	0.551030098229057	0.356290882551482	0.487220266564119	0.696221764837762	0.628172345883154	0.700573104746271	0.514766622717932	0.691796583969981	0.367075903411153	0.313980091736458	0.244380692178433	0.36337760992455	0.718368925186107	0.594205814147337	0.684074183097494	0.711354374134572	0.579856670029721	0.284226647308604	0.463304214110286	0.453223077029217	0.730040265152741	0.598506029426187	0.598661239403487	0.522683062217045	0.676040626859684	0.622725026729768	0.708937177484613	0.764454452615029	0.649681013251291	0.713728509486957	0.116903289596106	0.633776949226678	0.592332160579755	0.410756845558586	0.564240255739474	0.645069850221973	0.39949000917952	0.555350501990674	0.500220731655095	0.619925643524681	0.633862089371459	0.530793050272122	0.621066734348982	0.441836095411131	0.570450862131145	0.694240836325314	0.628879644396157	0.654374120113902	0.575627654507124	0.476721063485112	0.646787758607634	0.534953619978012	0.670564074098045	0.651672118027856	0.722840962871749	0.745809175815273	0.635635173584173	0.786948524927914	0.669387856393218	0.736249689986293	-0.155241919818384	0.701961116877975	0.49984475502897	0.609186914315658	0.680183907498446	0.366124800132596	0.0500852224815723	0.560630432712188	0.741287949282703	0.620489007480396	0.623841754485876	0.718516941073834	0.753738374104277	0.660896989242635	0.699008672004148	0.740766203664662	0.679864110621229	1	0.657749209923713	0.625231806692942	0.627489521505724	0.783748844249637	0.651796898518743	0.65061223719324	0.715754028482119	0.528177001316446	0.0330335639084325	0.463983415845801	0.0973292494106358	0.626791054300614	0.8174442601819	0.7398090600121	0.359101223759799	0.617535369528139	0.620767735424104	0.418027618927679
PTGER4	0.742667760359401	0.640201773820196	0.77610605261984	0.840740853248164	0.825235107309191	0.240312108547242	0.770905421432933	0.69110469171641	0.556297780728444	0.85033124211333	0.693098188336966	0.719091322420006	0.723178271747091	0.748285367346905	0.868211295079016	0.605910347414635	0.78040676940053	0.726572064056194	0.800738117831637	0.714399419003436	0.725634875968062	0.805338437174709	0.45549789782847	0.658344630907585	0.495334200839063	0.615789241117101	0.655191214438566	0.497355655999938	0.637659304852796	0.403163362723812	0.766569530249689	0.636815506508536	0.563030753170369	0.461774529775859	0.700828474364572	0.684119970126367	0.588542607436276	0.78302738641015	0.619561375515914	0.344919839570433	0.379274185189778	0.60730199787141	0.730050873522559	0.612709428856233	0.681573116799294	0.349947523278913	0.586546227423538	0.856096774149086	0.643877969953066	0.794852490610121	0.75561216577059	0.394902103746492	0.792286271873823	0.0264490336451042	0.615146654345297	0.700166349647332	0.660652711376435	0.64369045685383	0.645797390741264	0.506023732132838	0.656835067621505	0.580145789208814	0.567323348754063	0.660615644000039	0.542420833864593	0.690690454415159	0.429391425147375	0.750441259656975	0.726759124243865	0.748306095495813	0.619520741344827	0.518704893975971	0.657631327557346	0.580616393838063	0.519759751819771	0.803172425589813	0.807532176898932	0.889529742053471	0.640742857085639	0.757802653755819	0.755656509010137	0.643849488012038	0.610123803865054	0.128054158018365	0.878440275152322	0.645510431205355	0.626372139251208	0.637631040449568	0.643462553268183	0.178709898947206	0.667395598579594	0.852999870199148	0.853635753175041	0.777540896154844	0.717045789752253	0.64631313032125	0.663976928088509	0.605628844711229	0.581416070167174	0.710869911733899	0.657749209923713	1	0.512736266405524	0.731064149251505	0.601738038284363	0.66480487282726	0.901522005666394	0.554350027469524	0.663308768405272	0.0491184976189451	0.517571142392843	0.309362685263946	0.6736134798271	0.790702338201911	0.830937142465087	0.325922118975178	0.58506295274524	0.663298926233436	0.667721436096333
CD33	0.800276975427714	0.609582596085541	0.727929554456182	0.643630246065415	0.782072805938031	0.250667497184861	0.826684191830203	0.821260595005036	0.76421918050676	0.422431627967725	0.797620750960782	0.661973978865719	0.63486854475946	0.609347023269671	0.6082144198549	0.77195888836688	0.763908281867181	0.679256746670759	0.770715136121719	0.693530587020489	0.628233399271985	0.745826516547399	0.540634094522765	0.628356035765532	0.467295723480298	0.731226732951606	0.83625049471429	0.442887877920365	0.884392963909641	0.137358641461891	0.330488983372189	0.659311163448128	0.485314257664294	0.0767216445545224	0.468534891889277	0.684926765829875	0.845131293014168	0.503317434017533	0.708690763286621	0.423540359187269	0.586916312988987	0.715048237134426	0.265540761288448	0.661328020541165	0.667187175196968	0.320218650309934	0.545157652252343	0.648456523141968	0.711616468262867	0.668081292531241	0.719147043494683	0.391654298549608	0.582384101408241	0.365227056617287	0.593093974291375	0.605538028791264	0.613925774870793	0.337346381800768	0.640613026508826	0.694044549944331	0.617735646355634	0.281795031026261	0.770744612572596	0.757644759737852	0.324567403323204	0.730545215212771	0.507537440340551	0.746560692118768	0.459350596926277	0.772753552607681	0.546697358027371	0.684278410215543	0.328313344091396	0.787632036016872	0.365093132286565	0.759946229299049	0.685108397668559	0.635515106690351	0.613550685210045	0.637046984432648	0.721564891192512	0.754017413639314	0.491072653285455	0.164752359609435	0.575655719016607	0.520229054032959	0.787924344620346	0.845088345761313	0.257983222041175	-0.00880351429001132	0.623820664390044	0.735370940038483	0.614858944566439	0.548025393513987	0.5321329393568	0.721498550558483	0.56401320662774	0.556578744603693	0.642552297407261	0.714685210397545	0.625231806692942	0.512736266405524	1	0.649593754042697	0.740787040477192	0.684021145380352	0.477822938489033	0.801884368939453	0.489002698095792	0.0677479530008949	0.516965955186045	0.25914558707682	0.250853927196706	0.683493764648753	0.517944036037215	0.153856762505095	0.776187679955603	0.70007424042809	0.444128382676254
SCARB1	0.796206466297258	0.664303750142703	0.713829064766166	0.774926966536388	0.781161195304668	0.261203694384462	0.805162654802048	0.66121008638251	0.620975281253088	0.671184889117405	0.680061144711791	0.694311712146113	0.650305120437983	0.700939212241113	0.70736801825256	0.621635836521745	0.768879521248942	0.690140028556512	0.75019034299601	0.751969458139178	0.613260536310452	0.77157824837565	0.469067022082739	0.735798429524157	0.525450689185057	0.689689973272221	0.721213919306231	0.500208725033167	0.74596163358324	0.248546608954763	0.552273950819134	0.662682882805418	0.624898971356023	0.391990813414389	0.664903471366106	0.659547753289772	0.715546991337681	0.681436632994502	0.583522131938775	0.369249841896432	0.549367198400378	0.693704769339664	0.479958063727581	0.629020214087312	0.603235706259628	0.312696191935888	0.617291944448488	0.817337300550523	0.690837809975024	0.753164188092148	0.760917178934679	0.383739866547591	0.669394047408818	0.217205706911307	0.607755306059871	0.628712132501669	0.645987583546933	0.505481022549314	0.651461971709677	0.67819185249336	0.625120786292818	0.503091782884397	0.695362442007308	0.723891038109711	0.449529054321338	0.788575557557922	0.50487858211264	0.768524826088898	0.473497068159673	0.804926639190102	0.595752161835386	0.428135827040374	0.544785153693867	0.645004755949133	0.464935966156396	0.860950828008036	0.782272668792672	0.806734017781705	0.581401822690003	0.763781080475786	0.751404174388388	0.683410545394592	0.526804677268613	0.204774148263046	0.720800431345995	0.696407984047481	0.721446523015757	0.704449763946934	0.532499633647506	0.228899574025831	0.694446030708175	0.772823976810649	0.787471087281222	0.753002776303961	0.618273056143737	0.689741529655932	0.715456422505338	0.551256506909962	0.600146126082094	0.727196530231315	0.627489521505724	0.731064149251505	0.649593754042697	1	0.680094490850368	0.704503872591264	0.690209101412923	0.698370957447765	0.729758045343121	0.0766727041087397	0.549357663094292	0.338772693747414	0.5086922772167	0.728199946453499	0.708456252022541	0.371887556331932	0.677135960740274	0.727230232618604	0.596845440916648
LAMP1	0.682995113854268	0.768449612999142	0.815430679569827	0.781592401822921	0.751810651930802	0.0231563419196702	0.817613264790125	0.859186176261069	0.882296179436527	0.636545891286827	0.894619518943283	0.93552097781873	0.566509462989564	0.477609586105195	0.653471505501101	0.893690691407934	0.85841765739254	0.868997510721575	0.831297937979984	0.89305552905712	0.808715762830247	0.89759019122534	0.709720543742572	0.746834982134229	0.369038480864926	0.660925048650806	0.896714838539256	0.7191239567399	0.884933326347473	0.551858633626707	0.592982348230108	0.382950978272354	0.250797928299302	0.176279873482922	0.379818828034398	0.858888503097311	0.706669183821161	0.657598253721816	0.79739545494794	0.748351637836261	0.447085861084509	0.526050914826235	0.255842145387448	0.857339169815	0.689452830187547	0.695032262790976	0.647974332557572	0.716135393621833	0.734997141867723	0.717781720633473	0.844163819507913	0.686922543009182	0.733553047921622	0.2061787113045	0.701947440315973	0.601441964256217	0.544094696127491	0.522411304437945	0.782253263052462	0.527922283014357	0.650760533622059	0.48864194910322	0.805008505984721	0.825895354611373	0.393052949051088	0.760108048655619	0.454864239987058	0.617017979310531	0.73567000364453	0.738254407490215	0.663219493518711	0.655552500860612	0.309561026898889	0.784406633902791	0.50788882327465	0.763814876095096	0.603684211062807	0.737901262080879	0.855951998571624	0.794302091051324	0.91716000061246	0.833143899807509	0.822460875884355	-0.141539729401733	0.724817567014637	0.629402471301447	0.767114102390254	0.846846085011295	0.330433910663072	0.0611965555292613	0.648093773369156	0.808806784182823	0.613338370381931	0.676150304685727	0.813294478977128	0.930807716835633	0.764124484728499	0.852769095955924	0.908266973387104	0.776442651570643	0.783748844249637	0.601738038284363	0.740787040477192	0.680094490850368	1	0.850473029444694	0.555014211849109	0.941364672133696	0.624021984236405	0.0866092177017895	0.573168189514742	0.115687901589034	0.540386146612458	0.766919166213331	0.7590795412358	0.429660064053333	0.806983439971295	0.740372089887011	0.481753042356005
PTPRA	0.692905170704463	0.628180461477272	0.739289618404497	0.754987823775283	0.775143399293891	0.13554201008236	0.796394327600547	0.78722051216105	0.760482496878343	0.640672444900087	0.800746523453711	0.87876923902084	0.609968995652726	0.567737763645723	0.714479985358223	0.749999716882202	0.804914293042229	0.83288763526463	0.777390613379332	0.887389337317813	0.699557556893812	0.805740824817071	0.661207744869098	0.823007015423503	0.378433426115862	0.672677721722979	0.80771535684767	0.727998700700638	0.816814877634824	0.451197734045972	0.584036822509771	0.498000913236943	0.323848074436776	0.325359487849782	0.533670170983701	0.810623223764183	0.716553801979965	0.670159957563721	0.736553559438792	0.557171487098231	0.555042164565471	0.567654147649291	0.315652855574543	0.833088296477829	0.71119022862423	0.54918911914881	0.690255908245015	0.744113625775564	0.702090047484115	0.70099059225397	0.836988483084995	0.523719661438052	0.773956674881933	0.228241872354873	0.669912160381612	0.64373780041491	0.613498072568742	0.5316369462177	0.754694557672725	0.541815539772694	0.675784841951054	0.573288869440073	0.741505495046536	0.89106220843995	0.343052101660045	0.730613818006823	0.487252517044701	0.663599474293665	0.663191150964732	0.788460537859887	0.606170234841223	0.56833656058082	0.331155703470345	0.739593363756794	0.550160653286024	0.808619504150167	0.643306893368666	0.778055360390612	0.775513667403683	0.872530918153489	0.89188072715757	0.880366246105915	0.719056837207735	0.0397238243206089	0.743399602192528	0.756035511100118	0.720211272860976	0.850731905994189	0.549297829338628	0.301265440048523	0.687142502466813	0.812531992818387	0.691948000148156	0.809890298406899	0.765808831791645	0.885563662804804	0.80529700111625	0.837276954184835	0.834923464389143	0.727561040089589	0.651796898518743	0.66480487282726	0.684021145380352	0.704503872591264	0.850473029444694	1	0.603710096504635	0.815492834964024	0.750154490765859	0.128445626512561	0.66633673230989	0.296858006648014	0.555451409023268	0.671209688970934	0.715930295112875	0.612004315309859	0.888708110835282	0.844041991510296	0.60930219763929
CD69	0.726534544829245	0.676097413906032	0.801737901141224	0.820532493084803	0.755967122683889	0.128859926587857	0.686810044069284	0.584236479494321	0.526090576483306	0.808232101577293	0.589739565363468	0.622712586110597	0.654959278371701	0.66227293345476	0.776476372956611	0.579018955908285	0.667502293059992	0.661864199514101	0.754214398191802	0.616116493126385	0.663268857658197	0.786611429780527	0.264172498505011	0.559201526943632	0.455936561097035	0.459042585132973	0.594167742677555	0.383142641073721	0.580273945312709	0.320303377057054	0.803680785454619	0.510617359903159	0.508043816766002	0.52356082664887	0.599998588075864	0.628961388541978	0.514000125344398	0.75974851644105	0.583894447914435	0.201169319005777	0.191273125705506	0.465334507413303	0.621519105835286	0.511301235069911	0.668453424942896	0.270562986149461	0.478184931261613	0.820797770332254	0.492772110414244	0.824466494593007	0.687242185617933	0.354252093289384	0.81260564150986	-0.0692452218972717	0.645028041404123	0.729397057116862	0.507771749091884	0.671149081063839	0.636886420100929	0.394280840209227	0.721990706333326	0.55320176998644	0.500060051846222	0.555115329243345	0.692569473744483	0.643846650675367	0.452839494905621	0.641781175265009	0.655442901485836	0.662719364623909	0.620803742969352	0.446462689946016	0.752217077444145	0.565311141771868	0.490416360067988	0.781907717794641	0.782465771418554	0.830381353495783	0.516906225830626	0.703042572602765	0.663456934643188	0.514657445713927	0.487592519774502	-0.0607578987679907	0.851646800694666	0.588063581100081	0.543805166236464	0.549455827915614	0.573270405246984	0.18783923931219	0.602179635814795	0.781562187999013	0.802546052775126	0.793865063215468	0.655361415777597	0.564263189165931	0.597511656161713	0.514636387480996	0.490516972932778	0.754732993254519	0.65061223719324	0.901522005666394	0.477822938489033	0.690209101412923	0.555014211849109	0.603710096504635	1	0.47595321988116	0.623875252522367	-0.128637362088667	0.395385984769184	0.225548619787516	0.691309131735675	0.809884999765605	0.832154237882846	0.287982341859927	0.501058518081867	0.538113114758854	0.5770010796548
CD63	0.689601164126404	0.706141526731501	0.755942482407085	0.761024978006201	0.736278552828974	0.127307576207109	0.846322637674294	0.866380020046733	0.859096629398956	0.571841705108304	0.880416848486521	0.880951470336829	0.615070425974321	0.490388267753595	0.597881133606189	0.865721276365589	0.859319607461125	0.804938454743625	0.781001379707561	0.870443182570433	0.709867090429303	0.84512093801623	0.758281429581319	0.756733667099162	0.332993858792829	0.707433896539207	0.910667571244108	0.710811806324037	0.927001859781962	0.457748666326319	0.458640102364738	0.490133814409812	0.277872762213895	0.0765210238565914	0.402312121420573	0.788549795440305	0.758714769132474	0.538388774916686	0.728820427311028	0.763673843707565	0.58188713097243	0.622115546120225	0.261939553924562	0.839783213006102	0.664635331000997	0.647973908684331	0.619092571595649	0.669770523411772	0.822855939659061	0.616872421622086	0.800901718364553	0.591962080698766	0.632337875951941	0.287874733196009	0.594335271553313	0.494454641897146	0.641595542341882	0.402225754330468	0.742595676322604	0.657582802129577	0.586534286489055	0.416777891945992	0.828763082268664	0.846828767425905	0.245519381329612	0.770801374255355	0.417124657283454	0.643054651446848	0.636782090157647	0.769130665199863	0.571663825669306	0.66814372920894	0.208993813205016	0.765602048883683	0.488920572315583	0.746097915150091	0.590082009555649	0.675074776813341	0.801953847882336	0.71252837129698	0.868624289517753	0.885513572527812	0.7625813987066	0.0230301633022838	0.654133455985725	0.611760340989507	0.775586217850063	0.920767521478873	0.252949906998013	0.00113394870201634	0.675297834515503	0.752132422850466	0.577402906774576	0.5763001141857	0.748117350566678	0.935924119624404	0.725377266828587	0.794250850657172	0.845804805400426	0.707669435687654	0.715754028482119	0.554350027469524	0.801884368939453	0.698370957447765	0.941364672133696	0.815492834964024	0.47595321988116	1	0.616878888792578	0.218700912193647	0.593673160354887	0.120363844526969	0.410817615028062	0.70108691467772	0.660754140827413	0.371138732877939	0.865635103610048	0.733257318597483	0.429951097270029
PILRB	0.626332670417456	0.573978252647127	0.597780869604645	0.714436040135276	0.663939099054315	0.196514096638047	0.657573002679122	0.512280783321881	0.540133882320689	0.661751364989942	0.545058843021258	0.67645919944701	0.567449630363993	0.570877688419144	0.607575194475684	0.506218162105454	0.657361744218504	0.647496838069947	0.633140664790875	0.73099836982222	0.512821673704519	0.687300086052535	0.418600463955529	0.775704254671166	0.444409264466793	0.549557021445825	0.582603270371686	0.614242775449032	0.593615634351235	0.28797972376929	0.513615364966339	0.492028336334966	0.461378295096853	0.510462090039105	0.634354495211621	0.583136925415678	0.575738451298964	0.669388652314764	0.497516469287807	0.354245478852723	0.504923155769899	0.527296154352625	0.405362806141257	0.602307910570157	0.49052617830934	0.370494617624662	0.624886157745104	0.759430897846675	0.589141611709271	0.649936639614242	0.737341719989989	0.367086465584867	0.705561322444927	0.0961654592282616	0.589996474752604	0.556197635603007	0.548294523966308	0.490505525086707	0.624515219778862	0.519282281205456	0.574819325521073	0.554045644879992	0.574657018703978	0.715868127196367	0.40428091345484	0.698886513295893	0.437796090100024	0.606070202663596	0.454121388250256	0.677844631854926	0.59439836942932	0.323604273962363	0.50960643226678	0.530196840158653	0.53706712313494	0.76069168364549	0.676131903623977	0.734798169359737	0.528198262369111	0.770907480198467	0.706084078225225	0.679581003710925	0.525001213641214	0.142338301958703	0.690570188131888	0.726460451809054	0.579688434485249	0.617123698150006	0.629708695409648	0.396673863606299	0.724283000078392	0.684896111932691	0.699868474692181	0.778735286298885	0.617929468253748	0.67313563661077	0.723882066755381	0.553929559036164	0.612672818083046	0.607731831515204	0.528177001316446	0.663308768405272	0.489002698095792	0.729758045343121	0.624021984236405	0.750154490765859	0.623875252522367	0.616878888792578	1	0.154658585820531	0.599038200986266	0.321320189923009	0.529707099599075	0.629645183906789	0.662027870499988	0.562546610943982	0.661945743109823	0.730196583246572	0.632463607446938
CD44	-0.0878311939241102	-0.116605389952514	-0.167583619864273	-0.00536061123944532	0.011547944609492	0.579263430080048	0.140077907924866	0.129793618314117	0.0130193031222815	0.281864988751609	0.0506896670449117	0.219641916078538	0.131328589718769	0.216742859778645	0.12387893158551	0.00739400406122583	0.215177543420026	0.0686781141317723	-0.130300028672021	0.211998183112497	-0.0228510837917793	-0.0427780499103463	0.498067799295159	0.307654079987844	0.100247850380267	0.374239090212403	-0.056507953481099	0.47780410378045	0.0191111468739144	0.394247561461615	-0.111519558818602	0.275792748563929	0.0848892045174757	-0.215150063165336	0.314092518608752	-0.110420642541149	0.179639332248541	-0.139764144967877	-0.145371868276825	0.460516199149662	0.549752936465374	0.285855793923281	0.364262128703475	0.255653035170965	-0.00103961271948326	0.398341887697121	0.321646246784955	-0.00435091152757358	0.488388196736497	-0.263231541660973	0.110153748204701	0.0498617491688698	-0.148437160906044	0.362075643343756	-0.219008304223589	-0.147395435025183	0.437685632191766	-0.0796470024727396	-0.122669668361142	0.347712319299104	-0.264012051468688	0.241384136534576	0.0893670383509378	0.211205771412644	-0.561326669029848	0.056971514424075	-0.165066064793563	0.148573157695753	0.0356402883307295	0.144443848739392	-0.147432853034982	-0.10612622835141	-0.263606493970372	-0.161099924824242	0.417301717967887	-0.0544278630006291	-0.000118112764908284	0.00277883964356485	0.252617496639252	0.0332506138940409	0.0896524483350899	0.351134243988945	0.308925264193417	0.618591780355545	-0.00390544764178522	0.0687323723997827	-0.0634547312934753	0.21573557084057	0.0702113192041512	0.072553133374476	0.268656597052799	0.0621988866246169	0.0358266542182387	-0.136903322868333	0.125408797302986	0.192602762962564	0.168488584304679	0.0690787456029623	0.130794720495546	-0.234449434549522	0.0330335639084325	0.0491184976189451	0.0677479530008949	0.0766727041087397	0.0866092177017895	0.128445626512561	-0.128637362088667	0.218700912193647	0.154658585820531	1	0.492438729780652	0.215637161137681	0.0702330120948391	-0.0814601055800673	-0.0861494223239916	0.15517683332626	0.158080768834871	0.314733203028251	0.0991273646718224
AMFR	0.483325281314505	0.392039568324935	0.394923381868092	0.499812268604952	0.547861832498829	0.381197624773574	0.604062778074613	0.559920375975275	0.487546617051485	0.615757148300996	0.524987127214318	0.664120320293737	0.492458441308718	0.567141109879829	0.602887083595667	0.510805316613658	0.681355008807749	0.581629093051697	0.471439130541195	0.674744129131493	0.438093912470944	0.548656616384353	0.642707703070918	0.710940246600308	0.449754067478257	0.703633175988101	0.485038691260346	0.693504831393255	0.523706593091724	0.384161654473875	0.37151652634749	0.531904373820613	0.432317937952439	0.201007832904522	0.624097505192325	0.437062446291937	0.571422058661777	0.484565560967472	0.4054565607282	0.532112369456496	0.66469783623638	0.600699086308153	0.488744768842835	0.674565071388256	0.442561739879525	0.522754976236898	0.684504863965282	0.568251189942657	0.700054472314242	0.42190235513642	0.639417242643055	0.332510620647704	0.466913123287472	0.341001447396869	0.370712851564011	0.430386268931145	0.662812745172632	0.396811917875848	0.449051426622913	0.543800145206456	0.360755699443939	0.488241091801615	0.540834689018049	0.690418983357201	0.0316932308657819	0.558358065606934	0.239783577236398	0.592739449804932	0.430805195867301	0.615814394040739	0.356860426663774	0.273475448663874	0.201244264807229	0.404897151155478	0.570701091616687	0.5548601861218	0.532228690613344	0.582745503629361	0.60195911419583	0.634682301610258	0.632977096856821	0.728136549378006	0.602322911833972	0.38930421734641	0.582614277263987	0.578223681038297	0.455827374570521	0.611706776705204	0.502679263151305	0.297619078915241	0.673873338539917	0.619554278661132	0.56111381584617	0.547308005841088	0.522865577080245	0.612944009199406	0.620305223585073	0.534423776240366	0.594490059106551	0.42664441372977	0.463983415845801	0.517571142392843	0.516965955186045	0.549357663094292	0.573168189514742	0.66633673230989	0.395385984769184	0.593673160354887	0.599038200986266	0.492438729780652	1	0.297806706383666	0.42297120899569	0.493275257247218	0.45781420799309	0.488244984402477	0.617633722208108	0.756499949006301	0.55623150010219
