""	ITGB8	EGFR	GPR37L1	THY1	LRP5	LRP6	SORT1	LRP4	VLDLR	NRCAM	MRC2	SDC3	CD9	LRP1	C1QBP	CNR1	TNFRSF12A	NOTCH1	ADORA1	TNFRSF1A	CANX	TFRC	IGF1R	TYRO3	FZD3	CD82	EDNRB	CD46	ABCA1	CHL1	CD47	LRP8	RIPK1	CAV1	CD81	INSR	ITGB1	ITGA3	SCARB1	ERBB2	LPP	TSPAN12	CD44	ANTXR1	RYK	SORL1	TSPAN5	ATP5F1B	CADM1	SDC1	ADCY1	FGFR1	CELSR2	VANGL2	CHRM3	PTK7	PDGFRA	NOTCH2	F2R	PODXL	SMAD3	MCAM	PTPRS	RAMP1	FZD5	FZD7	FZD8	PLXNB1	KCND2	FZD1	MCFD2	ITGAV	TNFRSF11B	FZD2	ITGA6	GPC1	APLP2	RAMP2	KCNJ10	ADGRV1	CD99L2	SLC1A5	CXADR	RACK1	SMAP1	PTPRA	TNFRSF10B	ERBB4	NT5E	PLXNA4	ATRN	PLXNA2	ACKR3	NOTCH3	CALCRL	LINGO1	TNFRSF19	PRTG	IL17RC	EPHA4	MGRN1	SEMA4C	GRIN2B	TRAF2	PLXNB2	TSPAN17	CAP1	S1PR2	DAG1	TNFRSF21	APLP1	SLC16A1	NCSTN	EPHB3	TMEM67	HMMR	NRP2	LIFR	IGF2R	PTPRJ	EPHB2	PILRB	ADGRE5	RXRA	ASGR1	JMJD6	CD63	AMFR	STX4	RPSA	TSPAN14	CDH10	LRP10	SIRPA	PTPRZ1	LAMP1	PLAUR	HLA.DPB1	GPC2	SDC4	CD68	NCL	CD74	GPNMB	CD163	CLEC2D
HMMR	0.412594756460177	0.614846480964294	0.416693503565307	0.557223156036338	0.57329733317636	0.547842092881997	0.616363774609601	0.387794532389981	0.35609045752214	0.42318653626724	0.370940243698492	0.417068321057265	0.564546456003669	0.493693857304386	0.608383054732675	0.228905001346619	0.408225921197331	0.597540018093152	0.351114609238637	0.440948844858052	0.492720236477248	0.406156083308136	0.441454819445823	0.523071046172805	0.497806244848394	0.541508085121744	0.424291346279275	0.45682836270265	0.285163040058147	0.302907943462133	0.642573419171112	0.436040022470753	0.563878547704039	0.268023560929306	0.522547304366349	0.498401737807437	0.421119632799178	0.251632027343896	0.504726426970782	0.337413175412307	0.449628951373821	0.594013549715025	0.186118161301247	0.398170505151682	0.559437102651762	0.232918762350347	0.6044610833951	0.659855151595377	0.344953362406345	0.698422455856302	0.621714136919625	0.440191672581229	0.562003626694338	0.579208338715504	0.375919772518131	0.60524066075705	0.542534011698184	0.541267885389574	0.503583316633005	0.318387641902807	0.383724113189557	0.625073138154113	0.55150363517546	0.428729425667002	0.554722089173047	0.177233899318355	0.292311798764938	0.46089729962713	0.471713825844111	0.459933816980514	0.466991962079292	0.458115636401818	0.50674316959695	0.707331655540618	0.143756816758485	0.373482915344554	0.539120479052862	0.526235559111125	0.542892596040367	0.359218131673258	0.554615502023817	0.425798602707499	0.561375765241627	0.566806556414618	0.6516773339586	0.588554302548092	0.589601311833642	0.397614585741326	0.475198950334278	0.206857050070634	0.474560711461189	0.430292291257813	0.615906076487692	0.536252067290399	0.387138405333264	0.459998154733828	0.389959239704681	0.480679533147843	0.398613372609385	0.350365301924224	0.516746851636084	0.579411225952784	0.286767321966342	0.747069696190467	0.503679793592043	0.524303063657106	0.579869812642364	0.46858563830411	0.505001148833235	0.33350301317004	0.43907989612255	0.570388089494281	0.526079907668445	0.538643875818371	0.480737735243555	1	0.268028490668938	0.298462144805055	0.373958010464376	0.384778061697227	0.667345617194489	0.661354420149615	0.476584317907407	0.531317466966015	0.45930546384942	0.611913124558401	0.494280192429254	0.602628668024609	0.473357717234164	0.594798011011582	0.506971295159771	0.349177011328923	0.373161877373309	0.264795870096751	0.501506803103954	0.506079256764382	0.394794689947805	0.201786622423487	0.455438949862754	0.348718475152859	0.150901338804152	0.657397777684602	0.210162984988325	0.116541217394224	0.0493538658354033	0.571060185267131
NRP2	0.73964063205466	0.444444250578449	0.723207145378972	0.33122245486802	0.44444658749097	0.229065308687634	0.681966332024186	0.26374410672406	0.75333705308875	0.836439375181625	0.79163433468981	0.605624885310692	0.364443926694304	0.603237084804915	0.481372689106913	0.7014163620353	0.821177663664479	0.192984603345971	0.687239043376633	0.789725430305725	0.740769827483101	0.583159096760491	0.506277289021489	0.529354209307144	0.535805960844976	0.317819740050702	0.692255318410986	0.512068343702725	0.867521781719101	0.683447369200095	0.736728036182553	0.37795658086064	0.744154903273348	0.88111262697058	0.682983024085366	0.335477901199651	0.931268375470443	0.968150020699187	0.574611045973052	0.863730667037141	0.855459887409548	0.248725999517457	0.929010129849493	0.216427548423649	0.440077050146246	0.854198097469645	0.739689508153333	0.450805981421591	0.913383489680835	0.520965451299639	0.287382311707891	0.868602446642704	0.507108258105746	0.370890825363021	0.103416512814313	0.4791548328224	0.0421287614569194	0.77912548150274	0.814178148215697	0.839193765671269	0.819458330283585	0.689508486200046	0.379309288786271	0.795124657481366	0.514814420422909	0.913367579064774	0.812010493461052	0.417349243265784	0.00184641667344116	0.85175221580601	0.831714980970602	0.880845552311014	0.298648747810238	0.270270047145112	0.586008530385612	0.869906962969048	0.841367290254657	0.222693774160425	0.444269642570893	0.446735131250142	0.729874355475687	0.230154328880142	0.246060331981283	0.479517375953808	0.50889679880827	0.607238725502065	0.633080887149651	0.347620516185776	0.40528276500471	0.911827652449843	0.711811165403009	0.239656677822056	0.117801378258198	0.611197336088274	0.462132732947641	0.00935224445049686	0.707590448453628	0.251446256145678	0.846710725918196	0.887704592670037	0.574938976715552	0.320603141316676	0.190611833986755	0.371851492377671	0.864711912847394	0.599586019860703	0.770236796397266	0.192040921394942	0.756884045098615	0.585718716341196	0.908868664833313	0.414724150954975	0.756077398909339	-0.0263372090544583	0.60021728868908	0.268028490668938	1	0.775203065137301	0.743962949856932	0.692708136138774	0.320932959374744	0.689045144823878	0.776758538238145	0.493285315959841	0.323492112361842	0.44866425555443	0.691875894024471	0.668995974780894	0.738059599061229	0.47065431321081	0.432778859637999	0.134018631384471	0.884524959198116	0.802956157659081	0.454809087221055	0.823047995784144	0.481517879398223	0.236442068013251	0.0103935389397121	0.937127222289735	0.364985017516002	0.461631756202941	0.306374848203902	0.427537730720361	0.218055046374989	0.132438231646804
LIFR	0.798685831796178	0.618265923827555	0.823473575429379	0.34590756731265	0.626382245210839	0.386253638890455	0.797584719975625	0.498556263535645	0.84033264152295	0.800721467373203	0.842204212267609	0.850362438430782	0.445979245510183	0.776785270128255	0.50176880968246	0.815637346258246	0.652490088626308	0.373041503600082	0.815987026117981	0.822648308393512	0.826384727233902	0.69112044588965	0.679286368153695	0.644929262140691	0.735034867261289	0.396789520116657	0.868104536158034	0.592965846866018	0.95098829746186	0.819244974193287	0.744863575888536	0.506883609894114	0.793369031321061	0.617717471446872	0.697084886179915	0.478052499359811	0.734945140324102	0.727688856844966	0.628803491997671	0.859653823866374	0.855276424847617	0.449357389969921	0.838404642752055	0.368667291978861	0.619876452176395	0.915736872304617	0.77997859819073	0.491834348359779	0.925294056915567	0.485829447257929	0.392267542765032	0.900969849107814	0.698359380630726	0.543020460991652	0.267282225734987	0.625897907681483	0.233658607038416	0.850876584345461	0.876053397852564	0.904248613101554	0.88354606055254	0.656065973722171	0.503649736226494	0.751301854335016	0.661736783493003	0.836351535842338	0.888876259444271	0.611149586171166	0.196303636118544	0.827562445724968	0.805359996049563	0.847244623208238	0.481812281583582	0.418495294218226	0.902996037254173	0.830848536859035	0.816791299915796	0.324968403319961	0.70116154061022	0.69824792385029	0.834615017842644	0.277569903425632	0.357075958762739	0.484289817217822	0.616025873855793	0.778632449397265	0.604544433215373	0.582757763616294	0.560467636857101	0.858318824583734	0.852733716407698	0.404806935502722	0.356926231368159	0.801037847684196	0.452392764676726	0.189691996866555	0.841256038305639	0.426871281964392	0.876858787432	0.693000401388811	0.663939864318787	0.476808487199077	0.331473403480418	0.401324658781831	0.853818740207253	0.633930854989524	0.72474628753065	0.338238140774381	0.870185723743191	0.731234910893076	0.775296784489301	0.563654437006801	0.832728300725588	0.150523755777578	0.736101709563717	0.298462144805055	0.775203065137301	1	0.840972217559486	0.828967545989056	0.489162539376318	0.770543478255022	0.751436763212132	0.677614426435956	0.43535720921271	0.54091864043553	0.654904440977679	0.730942020796594	0.73517150807639	0.494640436121516	0.546877941416334	0.236811101918967	0.884117531369977	0.942752637759838	0.673389837443096	0.8249239927538	0.447059071133038	0.234037800155731	0.154999432244484	0.792882678004851	0.309761275417296	0.560889119052771	0.319439582372691	0.432645547961556	0.176386696320759	0.302814198390892
IGF2R	0.883327718225879	0.784090535663743	0.844524686715579	0.568055070708837	0.768558326166049	0.632970330540482	0.889783062034067	0.652942532802446	0.891040944290388	0.869207132998364	0.873536481882159	0.847024203907987	0.632567799564727	0.889190326682173	0.662542877363285	0.818132888204805	0.67672092241128	0.621522682967301	0.799434048078958	0.822213456005374	0.916849454961325	0.815112424057307	0.82176850707518	0.809305919072317	0.850339215799899	0.627599133036145	0.86962891188804	0.796788882084803	0.896120034890286	0.821489686523478	0.822175625007003	0.722558889584529	0.865692972974232	0.630270668504443	0.788171279868999	0.702784005504312	0.803359128767753	0.679599624109781	0.815579416690327	0.796955394565338	0.905971809899346	0.633146567175682	0.682487266706933	0.604692505956433	0.789254493526311	0.791920102425811	0.831055993356218	0.65065466817746	0.835387418863533	0.638987164801453	0.590852098152832	0.876431880923968	0.829952316664816	0.719588667420522	0.538403127132295	0.787414193118367	0.493197943606182	0.892285547133809	0.891317580456899	0.862794482192603	0.822706703955534	0.779414701462769	0.705301047847155	0.746144848480706	0.786259154089456	0.714486912911368	0.814814270095839	0.765330983852748	0.444058883908938	0.827380856924361	0.869355671697889	0.898768278872899	0.600443173855711	0.590731310912796	0.694671610707216	0.811505000213384	0.893531765711106	0.49597573513764	0.789564265191329	0.764574405085164	0.886175948251924	0.547862909056618	0.594423573756895	0.665078859016398	0.770760067260625	0.862680113527687	0.776838771070703	0.679918137365706	0.687714134610238	0.764117752863437	0.90632475410365	0.632874315822431	0.491141000309577	0.827618906010967	0.616790951675412	0.458276677278699	0.843411589895622	0.647751556089206	0.852975856760886	0.770694145014003	0.859723192453052	0.692278319329393	0.540509421374244	0.567350180492216	0.875713498017562	0.784294963858643	0.828870804300867	0.579395750607137	0.900507598115207	0.806455230036775	0.784825954318036	0.751354024937022	0.874977091270808	0.391086614456312	0.833754108504677	0.373958010464376	0.743962949856932	0.840972217559486	1	0.887538383761867	0.664454438419986	0.868276639252777	0.845869189167658	0.829954225728022	0.647727438538349	0.728227906072909	0.735214813433749	0.826095727350269	0.840306350977674	0.669563734485947	0.778707374274964	0.453179728025412	0.842867184360319	0.801165335503069	0.80843413260889	0.87813607051416	0.725168478158592	0.476244438470244	0.422300621323353	0.756645237607735	0.50212179012631	0.751796194653302	0.54500412671966	0.608168709154626	0.370606325187688	0.527684187338443
PTPRJ	0.91988501114961	0.827388041756694	0.90657122333821	0.596318022057657	0.810437232316991	0.641215110514288	0.899777911191878	0.643498584050978	0.87603509454097	0.84225372039985	0.913360439252317	0.914359180228923	0.69408929375332	0.92052793491232	0.737710002392354	0.882369008057734	0.719032755060307	0.652825815665045	0.87552033752554	0.861797084951501	0.914180332683956	0.870644727870697	0.817132790503694	0.860099812976933	0.891722148791755	0.623861909685842	0.925700428269559	0.793321705561834	0.835303690637219	0.86925236180495	0.855949412358092	0.694898465918199	0.898597033554445	0.601323690210831	0.843328884740578	0.675117049884173	0.787556013698855	0.638744483837599	0.784865452166926	0.82524592887054	0.900782520997073	0.71544586451464	0.640268039180409	0.606969073313095	0.834219881487585	0.741340074702608	0.853467105338281	0.720610578527644	0.822691600810496	0.659238263727994	0.590802489686971	0.842656010077825	0.863900835404591	0.735962036301601	0.560696688338337	0.812376330923366	0.551370495563685	0.917429621415804	0.908799420475254	0.894835249114424	0.795147070953467	0.796133418671021	0.754187998264253	0.816890806873679	0.842799182253981	0.702469137221779	0.833774033412573	0.779301031946945	0.45397126977323	0.806513675022462	0.891433589329718	0.884398126944145	0.739120489361821	0.676970197514789	0.698508262758032	0.841110427299607	0.901131400602696	0.603188349297462	0.779103355602231	0.824411122403825	0.890500634814753	0.597845079455493	0.671442630460727	0.717655438730503	0.819378884062829	0.908208167526093	0.786312032962721	0.636625444731694	0.804990853408237	0.694134289476413	0.91503359812395	0.613436727234983	0.605978330624931	0.87483975864879	0.537594817706873	0.503206686714895	0.886183982535303	0.667737867357004	0.865918256715883	0.770940238043223	0.858361055605885	0.72967790929772	0.6460532817992	0.596000563725614	0.852963008012247	0.829052633396939	0.85098504722807	0.621675080788954	0.927492747543917	0.84236861584813	0.761816643628197	0.778395750868602	0.899199828541306	0.454628545098614	0.85881699116194	0.384778061697227	0.692708136138774	0.828967545989056	0.887538383761867	1	0.684436417186175	0.853903958788447	0.889103755548113	0.815300659737568	0.68829989351113	0.761426150856984	0.818672704965479	0.855282469211414	0.880745427761457	0.732619244716214	0.824407364156811	0.457060569721416	0.844158855115238	0.7787195317002	0.844670184920834	0.903911357010266	0.677021478774712	0.406579694467888	0.449418027641823	0.72475953877769	0.404842584967123	0.794837182011829	0.460492766122562	0.488209383737647	0.246961839989683	0.528843554013724
EPHB2	0.707849092708877	0.893262122461601	0.698588060779323	0.810827897988366	0.87354014378883	0.830512420438439	0.849125285102412	0.755508836929984	0.651196397839164	0.631511667077178	0.641231537825524	0.730433706904197	0.79372080408357	0.826652246032466	0.832395563577587	0.530709314535684	0.476575860757176	0.912456004361131	0.603027692256765	0.617094460587802	0.761749217857872	0.727788185015101	0.775089971842071	0.883100092393393	0.810665500614815	0.845057338615042	0.696137701150657	0.7460857374815	0.483137729061446	0.590338203994608	0.773192985673586	0.792819828689371	0.766741667948086	0.288351282696095	0.741414957568644	0.859054911078995	0.532512349080907	0.257997166720774	0.752260193458645	0.473135928204839	0.650146024914466	0.901954434783721	0.208626479414585	0.753411781075285	0.881288847780978	0.338843280984105	0.788818467428116	0.84081766559263	0.469561799211196	0.838847579999828	0.889920667708261	0.574313513984982	0.900446988218679	0.875568054679591	0.717934096907993	0.899969629162823	0.797983733905363	0.728345095351573	0.719148699256984	0.567859860612913	0.549274707886347	0.7377369329781	0.844871475912099	0.566385576329821	0.823372781878994	0.261976219360179	0.497009313559409	0.823410390992998	0.749759005783978	0.642942381167531	0.673890657135519	0.638766653212251	0.74565849860809	0.818344788184999	0.331926459293557	0.533065951721107	0.718466302536069	0.789341377761351	0.81081959312675	0.691742622820121	0.777771430207864	0.734919843478086	0.853057779099682	0.789672000598434	0.900004968943874	0.864332175581372	0.803999010419336	0.692630265727534	0.790767973428284	0.32597665471001	0.725933001085736	0.802610412820905	0.776354151695679	0.780154105265446	0.624141952285303	0.810520051616637	0.649530022187869	0.778293252126527	0.603496978225682	0.509781808483781	0.804647901343586	0.867380832389193	0.646277077082641	0.877347725632646	0.663902368895137	0.796565968880229	0.750257195634706	0.820977906297547	0.759889503213983	0.681845940147823	0.531278360369882	0.851725240345781	0.726106692883991	0.783321002149416	0.701809013252068	0.667345617194489	0.320932959374744	0.489162539376318	0.664454438419986	0.684436417186175	1	0.797622848554945	0.718898799157192	0.842966192570064	0.729419317553191	0.845767896537214	0.683962728254533	0.773161561109423	0.705283602913445	0.828957127206174	0.84806301731392	0.645600929118224	0.51687810698295	0.445369582341243	0.824107572963871	0.708177138723293	0.614281302774362	0.304032680706467	0.72352884691173	0.410168534294126	0.211779427336538	0.924198728900941	0.332514947154255	0.230224410766522	0.0582675432144895	0.748239348530066
PILRB	0.881449731139153	0.884582162245932	0.847639945859518	0.724852821211925	0.849829348059844	0.757455270019694	0.952555677617753	0.705196354866712	0.84880382903803	0.875502647575519	0.836549831369909	0.833946507772608	0.731856327861481	0.914040908587991	0.7892435380801	0.749915947727041	0.685407621581124	0.760913283396726	0.761725194893973	0.815688050896523	0.909604006993958	0.796491072824709	0.84790626051507	0.862659376565038	0.88940097164848	0.757856699802701	0.853405294539497	0.813446165186709	0.800532484073332	0.763538999808594	0.898778750050717	0.763966910305375	0.912499819249918	0.596675098366488	0.843721771648095	0.774023491589658	0.797753108359617	0.628067665135664	0.850460924590207	0.750978731480538	0.899513450587114	0.763112651680143	0.5944478286474	0.691229852161475	0.866461563465176	0.682929814307271	0.895585683997819	0.794268201850415	0.783989561701363	0.789960615752032	0.749401972252545	0.865093489459986	0.899438567005652	0.830534945727431	0.588470387680839	0.884202139251953	0.642499443182073	0.91856254717696	0.909123346520077	0.802752041586828	0.79135508572932	0.880050368920823	0.801752527081323	0.764611205087055	0.833166085277453	0.625264550537118	0.758407021766711	0.830840289485006	0.585917867130687	0.830311030968069	0.880436669187365	0.893808469883174	0.705192699330336	0.751430360014028	0.579546978252156	0.782834078633183	0.913224253527824	0.641913662453451	0.864030133525787	0.767577138366421	0.920135541088259	0.591540046740225	0.729161865697734	0.759185501557893	0.88955515581687	0.927042260031044	0.865218507799422	0.724174409199486	0.775271737227211	0.679674615196012	0.909738428859885	0.710243902307276	0.651146076555352	0.849710360945716	0.704145712388408	0.585403054078385	0.832833750458	0.707499504510333	0.834391622881799	0.74835673749938	0.884580330654827	0.792638816920372	0.553566133930886	0.753991154246502	0.881328240599544	0.867901501133881	0.883428919656604	0.684166350632573	0.917027240191891	0.799369742755907	0.7969589328278	0.81320882908815	0.895959398259823	0.552166968427147	0.838831264922032	0.661354420149615	0.689045144823878	0.770543478255022	0.868276639252777	0.853903958788447	0.797622848554945	1	0.879522711780093	0.871983612419565	0.696194455868795	0.814602521173583	0.776028461290872	0.8884177793637	0.855571172109603	0.787729773723505	0.818600269995151	0.552781652564149	0.806322872895275	0.706478675700357	0.865780468616779	0.894088574423499	0.665993081943029	0.357593148330657	0.571576869704287	0.7120235789948	0.344031653192676	0.872991311303287	0.415387316077581	0.41187937700632	0.202327666250745	0.665830811678733
ADGRE5	0.903613161676461	0.8356891277675	0.937004015417006	0.728080512219924	0.817288408225387	0.631132957939805	0.903232867752666	0.58969342037564	0.872693948195579	0.879286829656604	0.911534706854527	0.852262093971655	0.791502729834838	0.913277973668488	0.859413142158835	0.820546811183635	0.855258168676374	0.66422102051946	0.869235836937282	0.917691215999186	0.936587732117755	0.878345386113988	0.770985516823324	0.888900912344796	0.863296090750774	0.71150490984328	0.890030089470486	0.772866599930708	0.805151957465335	0.832683991175862	0.93485593807314	0.664363117881693	0.93525194109679	0.755744346852239	0.936484464691672	0.69301556333986	0.89135715223352	0.74843621221567	0.829742671213803	0.878357453175657	0.910020313122787	0.737966459494951	0.688282902530233	0.601489356882168	0.826101641567177	0.707696269870557	0.93744939655947	0.842777970658359	0.845242634020184	0.786117170420304	0.625802495675715	0.867522257604135	0.849847252447361	0.745428499990999	0.532107447779569	0.832835085309191	0.53771010055481	0.929542222711846	0.934403791687711	0.886146897940289	0.812858919383903	0.854207449278743	0.749744963990851	0.90880278470012	0.814913684945875	0.733601517815021	0.817195663742482	0.803800572229564	0.443059168137829	0.840141561487197	0.960688895299586	0.920976369433846	0.724261346125272	0.709716472933049	0.553779392258839	0.911745678444556	0.959193955780013	0.691603523250551	0.754563142972017	0.707849328763576	0.899775464252186	0.65753744408458	0.726672837637974	0.850437770252739	0.885527945303203	0.90923239383194	0.903173977527497	0.559007577943273	0.817495088191116	0.70392543950948	0.886703762149267	0.622264557559229	0.597847889566368	0.861386816539279	0.613419967831836	0.534902118098098	0.863138896689926	0.62194615603904	0.900130737668907	0.864376859498879	0.848703268627996	0.746415228869331	0.577165973005189	0.728079771324906	0.911384170471104	0.910129995944424	0.955418889483746	0.65962727090849	0.940193564932352	0.856167916238622	0.893205909962375	0.803538835281291	0.936941184458808	0.46279302498025	0.801993945733998	0.476584317907407	0.776758538238145	0.751436763212132	0.845869189167658	0.889103755548113	0.718898799157192	0.879522711780093	1	0.823290907466206	0.718289824542235	0.840793609505316	0.916312379340909	0.918631313274992	0.954894303166958	0.860305729817965	0.82207516903482	0.479128888471184	0.89690177226157	0.750569751680191	0.787649842135291	0.963708400129589	0.698669097024655	0.357698159808192	0.460614418406687	0.821550142571975	0.341163668168312	0.840386434380845	0.387654097649421	0.370718211576697	0.11297745161133	0.504337698486655
RXRA	0.808933995686471	0.897071845049472	0.810716646383579	0.764474407474219	0.881295364046251	0.783832348963902	0.894963012067951	0.761178158000926	0.830861374698014	0.767591289094042	0.771857451966028	0.816480076183148	0.845598547767498	0.922464193103936	0.819009650280578	0.705452293122207	0.59358137880835	0.836342137340219	0.718984665729711	0.76161409483088	0.903381832688877	0.82826390607489	0.878875514970791	0.892357570464569	0.907076422418395	0.814154682329286	0.805500110910137	0.824750105635097	0.702644342324565	0.739649883585486	0.833066756196187	0.80424995476826	0.871780370554377	0.489362752357019	0.826507510194605	0.835798482630491	0.675823672848706	0.440849892919478	0.865401291880436	0.653442809326002	0.799723861894501	0.824962163087788	0.423369466448454	0.75399303442524	0.903376609136425	0.551196820743459	0.849731288960119	0.819202537681781	0.647726218833435	0.753443460145008	0.755256092550412	0.751971268422647	0.916049060523481	0.872449505918353	0.710173664594218	0.888415685519717	0.724435993982931	0.836656389818672	0.816279395597412	0.707222883038068	0.695683984253483	0.765383720043972	0.812908772762156	0.67659827610722	0.838120826925563	0.481071383193626	0.674773956756637	0.901123640243282	0.667116162747664	0.711289154764358	0.82017394853932	0.779285887323575	0.739473722274992	0.792615002126316	0.514655389851596	0.689592052795985	0.8276997390045	0.739185420706097	0.864286685988563	0.745180975257961	0.85532376537398	0.771419398919136	0.790652655967785	0.83378487229644	0.909254137029627	0.904246296782059	0.851276770053	0.712271992620418	0.820277508895753	0.541681518906382	0.848930448568431	0.799125643577689	0.708657472432458	0.855164114062852	0.690573036872258	0.738252857123647	0.769408660940873	0.736228831147485	0.735607086957917	0.647441429066998	0.882335616102661	0.874095356337523	0.586979239442566	0.74501368862734	0.774609850265067	0.866333506312984	0.835373830040726	0.79913072395704	0.859569176579049	0.810461963482903	0.673258027700765	0.896072798140048	0.846508368398663	0.647829589144997	0.808569460931864	0.531317466966015	0.493285315959841	0.677614426435956	0.829954225728022	0.815300659737568	0.842966192570064	0.871983612419565	0.823290907466206	1	0.790269795467576	0.881048641406881	0.745129873717631	0.867900001433261	0.825908169576657	0.835123882310442	0.861572950354231	0.629418145069999	0.715916274708678	0.617400531838516	0.862559924648951	0.818112410445648	0.708735517614147	0.43249919570952	0.646371308187492	0.585770211535798	0.334986367427654	0.885095552426456	0.46047492693578	0.393999409131806	0.172876089051178	0.718994896535216
ASGR1	0.672800830932618	0.782302489159444	0.689508206081297	0.803695788190902	0.753591724765395	0.760885320468619	0.709258834102221	0.656469759434814	0.606406681527119	0.638004329993274	0.584430417394879	0.637511270893699	0.797399987213187	0.793141530869256	0.802806854616987	0.551166400673002	0.514611917810704	0.785887700833564	0.579541077250635	0.624522522512585	0.716346853376984	0.703425949015173	0.730637609936917	0.806464651381075	0.789396897066485	0.799589349838023	0.654983541625812	0.733091259207403	0.477978804330713	0.554029303255333	0.690357356408399	0.733738649792111	0.70381584833781	0.399989005452611	0.765770118937284	0.759551210302737	0.52569472363778	0.303409746566419	0.75082308585414	0.485017005876189	0.615634064664773	0.797939120280812	0.238323863307734	0.748981733239026	0.792876911001295	0.33043194197595	0.704178192049276	0.799975639069014	0.44357462509408	0.639201352411888	0.626818214808686	0.543965641819647	0.753708651605903	0.788566894525183	0.663832600488213	0.765498353360693	0.751825644023328	0.669471711110044	0.641371490437392	0.532888723160972	0.494489532219163	0.639588251825021	0.784447003609498	0.583518303012659	0.67704529171104	0.28436396536334	0.447731371680537	0.820830859504361	0.710201394372439	0.488896864675604	0.69436844539171	0.624566184894255	0.722511151631334	0.775876487751527	0.271112586933923	0.541685204083537	0.667719733806762	0.753445975760684	0.753348973895874	0.611092764126247	0.671347752077707	0.725347421066231	0.818646527476273	0.798168225149879	0.836701455405235	0.75576541833237	0.773283104381437	0.616422895768278	0.81237924638911	0.308952725640048	0.690204775416739	0.718613731731221	0.682105639854606	0.637867090051263	0.631511688730012	0.784684774690683	0.575141386547788	0.695610285440742	0.537603251864984	0.505124962780103	0.789912555926073	0.769571214071744	0.558325477733481	0.681806830042995	0.582547669062031	0.800443370350592	0.734024930132643	0.789659566999167	0.671765602720783	0.731639928308894	0.528085272786041	0.7568875238332	0.697659888942225	0.675767961855687	0.660166310908755	0.45930546384942	0.323492112361842	0.43535720921271	0.647727438538349	0.68829989351113	0.729419317553191	0.696194455868795	0.718289824542235	0.790269795467576	1	0.843922094753745	0.667307502353203	0.736785854684544	0.754205988608923	0.811936046501236	0.809513191988592	0.628780292393952	0.546519487806144	0.385462134885366	0.765068530465742	0.670034759944099	0.729749076559838	0.513432821042282	0.743861698490364	0.39198169157411	0.420147818363557	0.800219179801457	0.490285383291756	0.37608685576131	0.165388721674053	0.712905338258049
JMJD6	0.760596871584182	0.891387099760277	0.806360451810919	0.828960767154433	0.864355453143608	0.751242172833396	0.834079203057842	0.645706755529038	0.727626924917565	0.697423604340506	0.747168729176038	0.767649741746959	0.928488733751972	0.878567133650361	0.92492985766773	0.648311367981847	0.682473711649949	0.817032050570288	0.739229541503841	0.772220264283374	0.861386152498602	0.859559865435289	0.753670216498755	0.903399418947905	0.861527745217362	0.802960763424028	0.773189019652629	0.772718921526677	0.573964977363265	0.698450897971909	0.86628555359493	0.71331896228247	0.851708267688857	0.514695788641443	0.877799527836239	0.776046599860515	0.668686425266817	0.426074231065045	0.856558458135504	0.654574141892606	0.733109940555151	0.879427360992714	0.361780377281706	0.69084159342367	0.890901039897362	0.431989734770735	0.862405126240481	0.927189927493465	0.592700546038283	0.822353009026548	0.707660921748932	0.655178182135379	0.862716572277353	0.823236844950261	0.694171154089663	0.879936385878398	0.743931225147275	0.802998656022191	0.778429258928305	0.673871892752607	0.62380579301136	0.75437458887572	0.81149487108486	0.740418883522683	0.825708037082	0.415160685624552	0.610373823313562	0.844473624563783	0.641427349585376	0.665019061584026	0.818814082556634	0.727956806088914	0.834447098614655	0.865852195654269	0.370410701099982	0.702009238008177	0.817039629078863	0.843133192763561	0.780605375408094	0.657679537217565	0.802647947255048	0.826531350961039	0.880781994521144	0.93310173743236	0.945905310873959	0.884255947460483	0.898607791087592	0.578578859328396	0.880089999797079	0.411235352631334	0.77673811721182	0.735807764126477	0.765341563437602	0.831870807325613	0.588094052269605	0.755381767007198	0.703673416974606	0.737996747653733	0.683245674777598	0.649911543243436	0.85096414981489	0.853695484327671	0.652296815742747	0.852080220534608	0.735706502234954	0.879349959784267	0.871774342349905	0.814440549568945	0.817105621356332	0.775139279842191	0.667062026000697	0.919670346930751	0.837029676540011	0.680748552094059	0.752548373346138	0.611913124558401	0.44866425555443	0.54091864043553	0.728227906072909	0.761426150856984	0.845767896537214	0.814602521173583	0.840793609505316	0.881048641406881	0.843922094753745	1	0.838785284044435	0.860678243102993	0.867076800835598	0.933480353671561	0.867037443566448	0.579829207066721	0.683999277234549	0.530689123392857	0.798313964350716	0.822236006982166	0.73532253287317	0.40797329374294	0.652994012168229	0.570865464773542	0.295602785482664	0.913882616569134	0.404389963716616	0.294668029798782	0.100092870838932	0.703373594588542
