""	TNFRSF21	NOTCH1	THY1	EGFR	ITGAV	LRP1	ITGB8	LRP4	LRP6	LDLR	LRP8	SCARB1	SDC3	VLDLR	GPR37L1	CHRNA4	C1QBP	CD47	CD46	INSR	CD81	KLRC2	GPC1	CADM1	NRCAM	IGF1R	IL1RAPL1	PTPRK	PTPRS	SEMA4C	CELSR2	KCNJ10	ITGB1	CD99L2	TFRC	PTK7	APLP2	FZD3	PDGFRA	TSPAN5	TYRO3	VANGL2	CANX	ABCA1	TRADD	PILRB	TSHR	SMAP1	RAMP1	SORT1	F2R	CELSR3	RAMP2	RYK	KCND2	ATP5F1B	ANTXR1	IGF2R	NOTCH4	EPHB2	RACK1	CD82	CD9	ASGR1	ADCY9	LPP	CD63	CALCRL	SIRPA	ADCYAP1R1	FGFR1	LINGO1	TSPAN15	S1PR2	TSPAN17	TRPC3	PTPRD	ITGA6	LIFR	RTN4R	AMFR	MCFD2	NOTCH2	SLC16A7	NCSTN	ERBB3	APLP1	PLXNB2	PLXNB1	PTPRA	DCC	PTPRJ	STX4	JMJD6	KCNQ3	SLC16A1	CHL1	LAMP1	RPSA	NEO1	NRP2	GFRA1	NCAM2	BMPR2	ROBO1	TSPAN14	CDH10	PTPRZ1	ERAP1	NCL
LRP8	0.910906070139214	0.954811569289512	0.888536343572638	0.930697446961721	0.965751166240792	0.952854801226014	0.970707817443643	0.962069992111384	0.976145217726949	0.945796012293426	1	0.922105118447069	0.934622071537707	0.921035297114802	0.863972647680646	0.873058874345551	0.851434725900504	0.969689390409071	0.961022854439296	0.960044103431121	0.874998916119754	0.892569580536372	0.883089899930896	0.937734049791013	0.975944878416872	0.978561150840028	0.950406131983874	0.951700916215726	0.930553029401446	0.899820596524865	0.937735507600209	0.952083052731082	0.956650840388464	0.903436315571579	0.882300918813859	0.867452594158515	0.964191879769084	0.970885434408827	0.918833713314264	0.935422754302837	0.902792430126372	0.952119556218661	0.971709502545587	0.649778837978587	0.840031991984695	0.934313443177377	0.913546470851382	0.913128772621405	0.792468058132597	0.874071470021642	0.934081659036452	0.939046148047938	0.81103633913452	0.953929660000973	0.877824611278657	0.870116374754633	0.943408488486778	0.959681840791912	0.804877949108566	0.881841594861978	0.855838246291438	0.838276370908712	0.703618446687	0.793282199572433	0.89503356120717	0.931133947715334	0.858254475813114	0.855755241817036	0.875386473624532	0.882264503339241	0.933690191624385	0.898634105453276	0.865185841515667	0.905839907501463	0.820321744873013	0.911971795762691	0.840210338833778	0.909616798417742	0.826481883317528	0.825774583894525	0.932767512527088	0.93897270639433	0.895031232395004	0.940525433606229	0.906391293613927	0.932435151898054	0.856781856356555	0.894965923521073	0.932558000472035	0.959601437829559	0.845087863914688	0.933577147911052	0.907568036187827	0.912585423099143	0.896197536548885	0.924150187839469	0.938949349828053	0.912970274086113	0.863360118213516	0.940666076219602	0.699641324710645	0.964450653324205	0.956985880092765	0.968237502750153	0.975227055614211	0.765459940330741	0.841943648749632	0.965159951835972	0.926237331869385	0.949328936843793
SCARB1	0.977838327494769	0.953851861357731	0.958713467633935	0.839160951085804	0.923906048336647	0.944563116843054	0.9109746963616	0.922482591172952	0.926458286716555	0.933851410169469	0.922105118447069	1	0.95526236913763	0.915028518297585	0.946634213171336	0.939675639546292	0.944497401595032	0.920622076211538	0.889560951879422	0.923327300301011	0.94238266897665	0.858499054770129	0.935724474374011	0.972709297084417	0.922571238715227	0.928814194853899	0.887119089466171	0.913679714228053	0.839775536682391	0.912308955921215	0.921810811726436	0.951532481524357	0.93241603725621	0.932299423798635	0.816183046991142	0.874301274827679	0.934948729881873	0.939962380548865	0.825747980936555	0.947036265725473	0.943024119762614	0.923525057713668	0.952142131390589	0.547249052672269	0.913582761550106	0.902529682372508	0.845374333375008	0.949029645280115	0.809088468921592	0.803584413928075	0.942074257413038	0.937286281852962	0.900571699603382	0.938137548905057	0.809808016222926	0.94968774080559	0.91203655993372	0.927223035801181	0.802784931051187	0.933963775772854	0.929162231701777	0.841731446031209	0.733673358245824	0.790378186350086	0.880064918519869	0.859840549930702	0.940013426378051	0.730981786407006	0.878300463245724	0.85723651636278	0.890052953590381	0.907216130910664	0.934245288230185	0.895136106679206	0.903648889200046	0.875643539992273	0.69078653808151	0.89958397437886	0.696971027776947	0.927220583730827	0.923965366542525	0.934502468699809	0.835842133591442	0.877139942503989	0.919258866806766	0.934105987998189	0.950276361973056	0.884850705657527	0.960295221433593	0.956120109585471	0.781693100629647	0.882019302970295	0.916999532148581	0.874115386074545	0.821895840540888	0.916375745154293	0.858585955162234	0.961656962049741	0.937909024661398	0.934928896868426	0.582700468064463	0.932295597734941	0.866412973446242	0.925071405143285	0.933917467478148	0.756309034517083	0.731625681159803	0.905111811945453	0.872831966083877	0.893750848089875
SDC3	0.964749335653807	0.971209551135322	0.957611529374085	0.911857740644449	0.951194689798444	0.97603937207063	0.939824257115262	0.951754495426912	0.943884265254188	0.952205142906706	0.934622071537707	0.95526236913763	1	0.920467136799035	0.934683716398493	0.945248551824956	0.936775660663197	0.933140839896535	0.905785185665417	0.941340896115126	0.958376541200741	0.912174538635166	0.949204575185143	0.972032161583215	0.947347109784931	0.951984099977082	0.912147584830925	0.940270184853998	0.852208899762745	0.923443072966709	0.959453331929696	0.966863101884536	0.942972926441332	0.94035005536402	0.837996798780704	0.888613115305537	0.943901946469647	0.955460813263535	0.894738951279696	0.967452272592752	0.950525555370035	0.94139695585224	0.960098339708371	0.596869292972673	0.90109828607002	0.918456233275339	0.866519290676959	0.965428005480271	0.888096756882627	0.814370192558717	0.956977853651511	0.962737940316602	0.921825344829513	0.952130200081898	0.877363525044379	0.956953386568595	0.940430287688743	0.947699917600398	0.828411620413473	0.928689518276393	0.940213409954815	0.887856610681411	0.737637999738115	0.853218745472926	0.872137677338179	0.887028646746898	0.947211133452235	0.808952680149235	0.903319174853906	0.906964425510437	0.935044222919209	0.953996030820351	0.897373642040772	0.926311005326893	0.906482438177746	0.892693817003587	0.766272990998461	0.898977285833119	0.783482343948281	0.920022781388768	0.937031616152647	0.95289590238933	0.893729540119564	0.897919316623371	0.947717948020586	0.956389311347267	0.942765751815827	0.913339301096054	0.97081417723976	0.972699099762919	0.830826975004517	0.921609178223346	0.936428510055996	0.914593947251249	0.870560193373267	0.923789507260676	0.914118401975663	0.95910397455949	0.949345131952095	0.932775209224563	0.631916430359646	0.962359431476193	0.908409714222568	0.945408421686875	0.953694118438793	0.779723052781539	0.810203834403239	0.930295270430388	0.901871583520512	0.909574635155782
VLDLR	0.919635087593868	0.930511512229868	0.897863484432841	0.85605838855951	0.917296169793001	0.926875504465925	0.928919209858925	0.926712050628694	0.927975327034031	0.916175980495979	0.921035297114802	0.915028518297585	0.920467136799035	1	0.898187079614244	0.880970083743011	0.874553704402788	0.922195318528357	0.899972257971653	0.922974293275395	0.897428839523547	0.857478471457734	0.905698933021188	0.942044299162152	0.923426130768811	0.91893334602526	0.904500892172268	0.912093593695984	0.876150060732124	0.892015913573655	0.917584483251499	0.943550128377671	0.924435281458838	0.914688295434408	0.81198529167076	0.851614393125752	0.930929863011738	0.92283428098766	0.861764381814826	0.923583571178778	0.902685362193153	0.918947199496946	0.942124715528169	0.573653294610356	0.858747716160617	0.895323644650079	0.847750940614181	0.904408131298377	0.791783753626166	0.815915802055017	0.921656232074284	0.907715981319237	0.829637893310551	0.913446155298418	0.831357508801381	0.891505274533267	0.893059289570647	0.921617367516721	0.765441191683257	0.878637598493788	0.87271307649642	0.829226185962702	0.724878155750159	0.796702901059515	0.871241828450019	0.886883163400821	0.885108489332308	0.771577881918245	0.859490657231746	0.835917863727294	0.885088058478998	0.873141427607254	0.868739603521641	0.877620195204739	0.864965462636479	0.873031455915849	0.753169762661245	0.886608445342609	0.741265369873925	0.864998157968646	0.916067765846393	0.920175630624812	0.842048850873141	0.882534718861321	0.910798599543936	0.914893316630992	0.893515453763135	0.875791393202599	0.911681343916769	0.933177698808963	0.802058183163041	0.883444686007743	0.880918356247552	0.871421412883213	0.849872697506846	0.902930054370704	0.879608006607609	0.929715078141011	0.877549598704116	0.91472818780761	0.61743550419452	0.927299873681683	0.899548065345231	0.92066487744111	0.928537683112865	0.727820988382729	0.763895898987638	0.919092729130105	0.891360983692154	0.910286148161574
GPR37L1	0.950314122185154	0.926385197895808	0.95702596608938	0.800096824188138	0.880649341664413	0.919849067367253	0.865078697829872	0.88698104500927	0.877151964488375	0.889560641229668	0.863972647680646	0.946634213171336	0.934683716398493	0.898187079614244	1	0.920837657654512	0.952419548294192	0.878272404392099	0.833917392564356	0.885566894130669	0.943995561939247	0.859148315481906	0.947837324132483	0.939565018000838	0.879890124164649	0.874038690784474	0.852751575885846	0.876526662250354	0.791890577840764	0.874035466837442	0.893375038411184	0.926409491237882	0.894103936062239	0.912145161254147	0.755131600807306	0.845504609240615	0.892081272232637	0.898088244165895	0.794516955659626	0.92448539828484	0.925922607350401	0.88131536557246	0.910602313316318	0.476737607792201	0.909998688539014	0.873090610636931	0.790791468208005	0.941078653733552	0.827025161465434	0.737997772818309	0.920600931352044	0.916021555955277	0.90539066446143	0.901244765920767	0.790775345828905	0.9546719356956	0.874986397083965	0.885806921431538	0.783737495777475	0.907426885396041	0.939644396230743	0.842313908595364	0.70477408951091	0.804829139710341	0.832633879489528	0.810787527945289	0.936287998996694	0.689399429858504	0.837747137566239	0.819339543935931	0.860251982764224	0.89047090639882	0.896780180867767	0.885962850108653	0.925859301738914	0.829337839832682	0.625172199734186	0.850988369657351	0.641683282707198	0.93443798607238	0.893222271745793	0.914466403287356	0.799343094591387	0.832448484046783	0.907256087862129	0.889632182392029	0.948327994446199	0.854215999123066	0.930567541428446	0.925210834644374	0.741790506177044	0.838923732465333	0.891643709783141	0.849067923607347	0.773562688875366	0.896484411731925	0.813684178262033	0.944569890667279	0.94725145070884	0.894419870513831	0.523587560617688	0.895410352744118	0.823121188825155	0.877332337959339	0.894915332468025	0.699968480277761	0.702973840705514	0.864762327189858	0.819312678475778	0.847706839065953
CHRNA4	0.951707162874103	0.933923242404073	0.9552161436073	0.827289719584063	0.888712433146889	0.931695025144951	0.87298014237356	0.886192311858264	0.884701368571878	0.905382776458692	0.873058874345551	0.939675639546292	0.945248551824956	0.880970083743011	0.920837657654512	1	0.952288540603872	0.872329588522949	0.84329785159545	0.889603522341306	0.945188035921032	0.855665122973692	0.948492442308203	0.940833542735093	0.889690321215617	0.890018945426415	0.849659889139448	0.887442470838972	0.791626477622291	0.878345218868513	0.903323087464162	0.930626277528057	0.896565905642314	0.916565823037415	0.766839089435401	0.877948970124641	0.890540402344526	0.898289710368786	0.825002166098822	0.932873366389768	0.929346683283155	0.892720578800937	0.911649430358738	0.509398271867583	0.897689887010094	0.874261766770449	0.814369411968574	0.943806220096197	0.844873702617366	0.729627441387417	0.922143935689163	0.920297981017556	0.929296462758218	0.908270689530523	0.797439933302384	0.957791201635827	0.882383429452706	0.894476741409603	0.798598432304456	0.91499838603111	0.946609024304852	0.862227306467498	0.6833069682133	0.825925201212805	0.840326621114082	0.806024292887921	0.942199485529233	0.71943262803725	0.855909431656531	0.829614817146123	0.870417391484073	0.923043861618876	0.881295913439061	0.881030855836866	0.902525441068374	0.8582473592717	0.655819638709386	0.830672404296364	0.660791284515356	0.940815414171987	0.899437786435029	0.912555432579338	0.826190537880985	0.839099924374422	0.911342846562151	0.91458435333351	0.940155193927049	0.88040915125059	0.93932737618818	0.929608768240988	0.745886972195909	0.850887894277724	0.901437417650887	0.856185581058146	0.812637429230956	0.893806307963997	0.844053823349205	0.937764799348869	0.953366136728226	0.889080155606318	0.55802006712817	0.90197449739314	0.832964550002943	0.887852286230157	0.901435925651429	0.743928275120637	0.725034319503455	0.873007476230674	0.849911932440423	0.851645364731748
C1QBP	0.961213542078336	0.935206738214832	0.984404514593069	0.804540858009151	0.878409290651405	0.928950365912993	0.855358798235165	0.880567037142329	0.877355366888842	0.897876094753771	0.851434725900504	0.944497401595032	0.936775660663197	0.874553704402788	0.952419548294192	0.952288540603872	1	0.872241057439567	0.830300646379647	0.880186227844027	0.97060307016544	0.872321401767108	0.96723948076791	0.941213183058402	0.880506052730332	0.866875757886182	0.846175016012623	0.871008321689886	0.776050098031347	0.878888772822039	0.896974365483999	0.930144840505061	0.897966055920671	0.91885350732036	0.756835544470207	0.872264646703521	0.887514787272705	0.900658971095078	0.800209494826073	0.940118667975268	0.944236254626752	0.876748564805292	0.908151154070578	0.491956200624064	0.930955631249173	0.874187976010504	0.803937340714788	0.965941562048266	0.864714556241257	0.715739797924244	0.934384720013427	0.925035968220827	0.956185218619678	0.907486110326618	0.784078303252156	0.982884984914062	0.879874467281836	0.880185182485625	0.80759620120952	0.906158825513383	0.984518147097103	0.85870126735106	0.698353973027296	0.834408676108681	0.844469158018298	0.79536555692931	0.965291957856693	0.701967576857918	0.857588432492567	0.82026192203761	0.866205614960847	0.917526799836562	0.899416355842312	0.877331832828786	0.927087702347044	0.846310480773231	0.618798569845831	0.834150214286724	0.631028416968832	0.965255674968588	0.886273982348179	0.923153706408022	0.797351650210725	0.830424366787003	0.920722032469897	0.885537955832179	0.951882216892372	0.859774722249559	0.935853405605945	0.936222446420244	0.753727236944324	0.825164517046936	0.916216037501369	0.873905183165597	0.79433386834186	0.896962172458224	0.82267508491055	0.951432604075119	0.987493280733931	0.877962742757297	0.552923859655492	0.888783257344829	0.8101537341247	0.875918483120081	0.892271148840401	0.741407378722569	0.70725945379312	0.859865817725045	0.82602929851006	0.842872727913091
CD47	0.914525958546815	0.951191543236245	0.907300876378735	0.922396118868041	0.969716810333697	0.952102629434992	0.973219097298903	0.961181072599771	0.971987962730375	0.942934493282815	0.969689390409071	0.920622076211538	0.933140839896535	0.922195318528357	0.878272404392099	0.872329588522949	0.872241057439567	1	0.962723686368035	0.956328054406556	0.894995918238527	0.909885608610503	0.904616756926764	0.942331041478424	0.976407058155245	0.966874149786134	0.958785529199499	0.95545562153366	0.939206881759219	0.905134107176116	0.934642651534174	0.961099154799094	0.972982611546557	0.917676555489569	0.889423114477458	0.8769241213182	0.975775277110428	0.972159829256827	0.921332219157329	0.946160664434871	0.916324303341484	0.945830070298958	0.979072257045785	0.659021058667782	0.857327445939805	0.938648333967387	0.923250100446767	0.928960702626082	0.808996895036623	0.874556266371618	0.941022748815333	0.93440421165051	0.831317979901992	0.960419729165936	0.883620311662312	0.885141426787688	0.940742999538755	0.955873766251537	0.827479773688987	0.881760413345632	0.87973585473247	0.853372608868174	0.738310756471485	0.815243221880668	0.906394074519302	0.939406898015514	0.88049207882973	0.847105550563052	0.88051897311333	0.878476954675993	0.931840806270831	0.904479438864293	0.878012226772922	0.895793582323475	0.831510688866874	0.914168713074408	0.835249752340189	0.918404963922141	0.812026663748137	0.841287400892737	0.943706980008568	0.950012143832741	0.883005842366388	0.946813368613934	0.918050904321456	0.915502916825073	0.867964820526474	0.894375579991841	0.923674470802332	0.966408680330371	0.856124921055329	0.933452572669439	0.922240703728537	0.927358470108297	0.907407098162105	0.930183417203345	0.94456518647162	0.927792303327978	0.882713670828885	0.938696201494378	0.706299955218905	0.967668576583274	0.958871728172524	0.97186238129831	0.977764921564735	0.78544300943716	0.839447118364029	0.971080250886936	0.932889416962599	0.963448528486621
CD46	0.884499717879652	0.925510914481062	0.868772367779744	0.920881943675366	0.964293252116983	0.92719412052238	0.975078368122096	0.953739876326089	0.969110798175343	0.93164238120573	0.961022854439296	0.889560951879422	0.905785185665417	0.899972257971653	0.833917392564356	0.84329785159545	0.830300646379647	0.962723686368035	1	0.938731914365745	0.844667553475958	0.893978112745118	0.865850905992386	0.915112138076972	0.968739403843709	0.95889678258039	0.956593471061188	0.949065662312793	0.941880699427721	0.865575846644405	0.911815655966535	0.938216275971591	0.953692071586631	0.88667883299121	0.89292560797377	0.850587586290255	0.97282892553668	0.956984239231292	0.937720828742157	0.906491324696216	0.880087252342092	0.933160747472686	0.962428835982409	0.655294759239031	0.806322285847454	0.915848540782815	0.926408685805592	0.89823719062946	0.775627715336201	0.855120303666043	0.914245248525531	0.901697868104691	0.774240767359594	0.94487455921876	0.870019623191943	0.831862657016297	0.92122890029118	0.938334285176899	0.816426530402317	0.850150385654256	0.831650604436562	0.797274889700489	0.691819231850092	0.777500110821923	0.894513541723587	0.934734303706604	0.837709397232818	0.882646593504301	0.853023546180826	0.84772190798987	0.933910806345482	0.87051768376298	0.842829771980193	0.868608427966771	0.7821426251283	0.910569491063796	0.842954517143895	0.908553481891003	0.811599758368262	0.786125091706757	0.906974105725883	0.9329090630016	0.886965908028411	0.94510121102093	0.866186844595067	0.896217693016464	0.806357139155689	0.864242383057599	0.892514797459911	0.94485750690365	0.867809284362929	0.91863073693776	0.894871186732673	0.91390631045569	0.920854171767317	0.91692148238841	0.948189159929824	0.888429707330378	0.837710238414855	0.928855801143051	0.692213926045046	0.955391821647738	0.960193659172235	0.96124182176878	0.968464132969397	0.769104515415475	0.849603325271071	0.978824865833579	0.914818995544475	0.962810885247507
INSR	0.919715647654149	0.96029076224637	0.909000530453521	0.936669725485434	0.961829759467936	0.961448469017598	0.965675342172888	0.961527913833158	0.961954026074922	0.944872599105468	0.960044103431121	0.923327300301011	0.941340896115126	0.922974293275395	0.885566894130669	0.889603522341306	0.880186227844027	0.956328054406556	0.938731914365745	1	0.90947829771588	0.906271072546828	0.905809640752916	0.944629807631154	0.968335599709641	0.966321215186384	0.940813036914549	0.936284494892435	0.917106223529103	0.912369280600805	0.942227216994086	0.955275144706333	0.954868660858957	0.920838594257282	0.87929613965346	0.886101933332903	0.957720537734971	0.96701244159403	0.925354286367197	0.947993628745048	0.90422745126816	0.947431868125597	0.967383465111247	0.646123723635442	0.857526146524492	0.933631981463818	0.907740214489601	0.931127311509169	0.839112698597798	0.856699435761497	0.945602026832116	0.940744435322828	0.846457248468964	0.950343696152897	0.875517957479928	0.899885054289246	0.948179825526316	0.949444848477661	0.834089006044184	0.892781299027334	0.890949250829094	0.873553815584956	0.743229868139647	0.830295045684243	0.896516095841775	0.936325078414932	0.891497024283198	0.829696582279332	0.893077003689928	0.887274595735391	0.93663161663607	0.918453807910653	0.862548684827111	0.901708808515137	0.865710550702669	0.899060225091461	0.822886475132998	0.881062844082092	0.811675396244565	0.855842859061035	0.933486271743645	0.953610526150938	0.902384034086641	0.927577425880303	0.92598665031886	0.921048609258511	0.877942494035906	0.907178780528927	0.936305397055307	0.957839643004199	0.853221927498904	0.933484515943277	0.930793015749226	0.921238305264271	0.895046331681784	0.921193297869062	0.93825172956121	0.930187824330245	0.895874722761825	0.943603711327902	0.702638006552809	0.965453197514528	0.956347322060633	0.971223474777437	0.973377767979794	0.792718350417582	0.836936436633175	0.960557075286028	0.917251272748032	0.940966256497799
CD81	0.951741267126356	0.952277244166068	0.97154024477096	0.851398938891975	0.903851615792934	0.954413461451907	0.881420712457152	0.902649451483086	0.889048097976983	0.906589369785398	0.874998916119754	0.94238266897665	0.958376541200741	0.897428839523547	0.943995561939247	0.945188035921032	0.97060307016544	0.894995918238527	0.844667553475958	0.90947829771588	1	0.895646117831436	0.967280866781934	0.946824717483391	0.900008431626185	0.889733914125995	0.864679181505608	0.88596362191701	0.793836554986737	0.898354222982373	0.925660821337716	0.945752454355338	0.925256125715618	0.936012522603091	0.810800676066137	0.890950897677745	0.905938859469981	0.910984377426256	0.840061972653351	0.961013364081216	0.949376571172155	0.898904961414105	0.925570484156305	0.606468586464818	0.931145215779121	0.892199933650559	0.807161194022911	0.971257570531503	0.908372889126873	0.773922619253857	0.936884757188753	0.939223461540284	0.952699378234093	0.910536424175952	0.829880933471861	0.985024078797356	0.910610311447996	0.910866988841908	0.843104739599529	0.915039901008937	0.984808822102796	0.903531600288252	0.785799219663217	0.860221918638521	0.852636875072583	0.840846261458661	0.989416108297904	0.742488726796948	0.911459942926454	0.875562887556318	0.898997965524037	0.947233715731047	0.887219508065622	0.906530600726138	0.932167496776999	0.857381636352202	0.68482539884838	0.844686378952754	0.721427377666542	0.959803659485412	0.916149761025882	0.942182933196807	0.844710760598884	0.853447596846164	0.954068759740771	0.909103349768266	0.962203804170241	0.902627016562278	0.946423188585896	0.95138846477237	0.776556179279844	0.865515277121525	0.945096166441208	0.902223135107139	0.828946272918719	0.904729845791097	0.861487741452573	0.972903589536229	0.982318386270461	0.892527411702596	0.641982594302221	0.908852658851723	0.847653359522889	0.900572575082255	0.907740280235949	0.809395705893884	0.761141424445193	0.877873777613413	0.863708977474006	0.861637749980203
KLRC2	0.865457693434694	0.915281019691223	0.899568759275565	0.932238454472398	0.918082116724236	0.929803011355313	0.912278587240865	0.936964110007217	0.910411706023262	0.898700277277741	0.892569580536372	0.858499054770129	0.912174538635166	0.857478471457734	0.859148315481906	0.855665122973692	0.872321401767108	0.909885608610503	0.893978112745118	0.906271072546828	0.895646117831436	1	0.902066130029133	0.886463139272983	0.930068450585645	0.905646413539439	0.897861185283456	0.887536709190918	0.856904239402939	0.867985472434808	0.898191066750601	0.909825893296866	0.904980818219449	0.884757935222909	0.812960425660493	0.848686166771647	0.906271615211822	0.924037792703703	0.929870931526193	0.927132209307724	0.891195047283279	0.894241370259573	0.907948652218652	0.585384234204396	0.801796344594277	0.895954568354873	0.84876472614299	0.927782887308376	0.910903634814935	0.764505553950778	0.903018860281674	0.90994113292341	0.872281155354237	0.919990553477613	0.882127633890259	0.889363891739591	0.905704018210372	0.889324017544652	0.808151251179367	0.847543212695531	0.898149530583197	0.867023238882496	0.641776942504781	0.859374128035663	0.832517440742668	0.885571997297676	0.874010257131836	0.857255070561167	0.820308814564609	0.855002446884542	0.938781255807913	0.923010891174104	0.791342992238922	0.902638645584902	0.845787387498249	0.884582299994418	0.809061487202719	0.833500421635378	0.786470215395297	0.841693082168727	0.869581543039773	0.922271617168275	0.87942734486242	0.880489272900652	0.895775243820103	0.857971807462375	0.829796313847939	0.859085961691927	0.88714378301236	0.917855567647214	0.853489306493263	0.869553770244498	0.903255718024661	0.91084712062271	0.864687052033648	0.89616170434753	0.914128705806513	0.879688170996061	0.904427782223762	0.858851202133358	0.646213186441807	0.916768161101238	0.903904312979066	0.91222825407338	0.92301591274963	0.746721263862683	0.873801968391561	0.916435454387558	0.852222794059296	0.872860929877213
GPC1	0.952382853815672	0.954136139938667	0.979163873015332	0.842016359742932	0.914051568117343	0.951392061888214	0.897257916964285	0.913913965125518	0.903910417168836	0.914964078788585	0.883089899930896	0.935724474374011	0.949204575185143	0.905698933021188	0.947837324132483	0.948492442308203	0.96723948076791	0.904616756926764	0.865850905992386	0.905809640752916	0.967280866781934	0.902066130029133	1	0.948121495923153	0.912787144587794	0.89397422032361	0.889764605442494	0.909259829292639	0.819227438788679	0.89568710686312	0.917737343182136	0.958146683457075	0.924616007107758	0.940045661235909	0.773462576830324	0.893060619544759	0.916080215254521	0.924403606765293	0.859098632156155	0.954206992585376	0.951214450785686	0.903510753470849	0.932293890430844	0.521707230285522	0.925869662888093	0.897545434359117	0.827436368782122	0.973826512615435	0.878320437658199	0.744190210399557	0.947383494215103	0.935315082607482	0.938809556727347	0.925766226586857	0.840352542710823	0.971934287150526	0.914851866768935	0.911195121239222	0.841791375239513	0.904325263191356	0.972022829510316	0.883134694967486	0.703213756859766	0.847866376808267	0.857317377297045	0.831465778806341	0.95843650953993	0.752196678707218	0.870697026485289	0.835988450441925	0.895790181122295	0.938083854600185	0.881286379428871	0.897836996677451	0.923550438563725	0.874121051387259	0.674492857060502	0.864510316623307	0.67904972681195	0.952014237909275	0.914212516969929	0.942104995947333	0.83378734364459	0.85956252247559	0.939320373018319	0.902645043449177	0.945202213038988	0.886011820552649	0.943442325072532	0.95210492587652	0.774715175640076	0.870058880933574	0.928109192242206	0.897650608169343	0.834728852190006	0.907105815805188	0.87051774195665	0.957293341531976	0.975105282514614	0.901187569384619	0.575424153908271	0.923501515552078	0.861657259739709	0.909128469400277	0.922583237595704	0.749023596666541	0.756094744590501	0.904811536074514	0.858322504914494	0.881352586287662
