""	SIGLEC10	CCRL2	CCR1	FPR1	CD68	TREM2	C5AR1	ENG	TNFRSF1A	CD33	ITGB2	LILRB1	KCNQ3	CD163	TFRC	LTBR	CD86	KCNQ1	VSIR	ADGRE2	IGF2R	CD3D	CD3G	CD4	CD93	CD2	CD8B	CD8A	SDC2	PTPRC	PTGER4	HLA.DPB1	TLR4	ITGB5	CXCR4	TNFRSF1B	HAVCR2	CD44	CD74	ITGAM	SORL1	LRP1	CD69	STAB1	RHBDF2	LPP	ITGB1	ITGA5	SELL	C1QBP	ADRB2	KLRB1	PLXNB2	ABCA1	CD226	AXL	THBD	GPNMB	ADCY7	UNC5B	C3AR1	APLP2	SIRPA	PILRA	NRP1	CD81	SEMA4C	TLR7	TNFRSF14	NECTIN2	TLR2	COLEC12	IL6R	NRP2	TLR1	NOTCH2	C5AR2	RACK1	EDNRB	SLC1A5	TRADD	TNFRSF12A	MCFD2	NOTCH1	TSPAN14	SMAP1	CANX	ITGAV	S1PR4	CXADR	ITGAX	TNFRSF21	ADGRE5	CD63	RXRA	PTPRA	TSPAN17	CD46	CADM1	CD9	SORT1	SLC16A7	SLC16A1	CD47	IFITM1	SDC3	NCL	PTPRZ1
ITGB2	0.93062954778941	0.659377839263307	0.881157845854324	0.944629308920878	0.679637982982483	0.912135558805107	0.792784638778676	0.763130077940696	0.546514187099924	0.910250918677609	1	0.852205049239078	0.821859712388479	0.936896872864913	0.503748429047467	0.762572218232553	0.744491016091295	0.625080916550646	0.833982205153331	0.685821746890602	0.23414605560904	-0.131285424609817	0.251873447894788	0.657205017947399	0.805336860409859	-0.0379332144305721	0.0767356864112862	0.0923813785648921	0.632878487966966	0.522323527758014	0.706155238882379	0.745188412337052	0.516331773108388	-0.0253746282902205	0.0138570421620085	0.83655848108215	0.860547956095669	0.0169290823146068	0.862134642595562	0.865473446648193	0.796854997198522	0.138575136462029	0.372277028529717	0.857717925823429	0.672701231204969	-0.194305056944079	0.0738296569708899	0.312119523244181	-0.15955803819542	-0.126426223724347	0.86333487856152	0.12682976062073	0.174209315063701	0.192614724162823	0.705367746585258	0.890748224068256	0.494238580637055	0.37658064177601	0.929006400823175	0.863330472452595	0.814033160062835	0.149563271090135	0.857211809756643	0.397619654439003	0.856280917428182	0.400460069645626	0.656430838410463	0.875241480641775	0.365882676290777	0.611232570914157	0.358888661730988	0.458638622449944	0.614593062524756	0.681244359735889	0.777084510663913	-0.386343985590006	0.468714868923802	-0.213030334920203	0.236325525065134	0.328790005502687	0.257838558503346	-0.0150484629379466	-0.0225933376017442	-0.315479504043623	0.514027200176181	-0.320066391675546	-0.161003311896214	0.11836767288514	-0.130216480513046	-0.224793184583842	-0.0464137722607705	-0.205404480184325	-0.30938544376636	0.0153333117179413	-0.251171457621129	-0.323508684303682	-0.0918503470396922	-0.014916744301175	-0.157275126762202	-0.33428497003398	-0.294943541958768	-0.461962296774587	-0.19758340992672	-0.332587142037059	0.164735340846348	-0.192045433681848	-0.271651844463787	-0.36365298156024
LILRB1	0.882882020904893	0.759864857029399	0.753264844634665	0.828659603180034	0.351890240195061	0.902805601053639	0.602553565536232	0.468506649863266	0.379285334693989	0.906112177320225	0.852205049239078	1	0.682220468741989	0.7343943426409	0.395232476116512	0.749408151911968	0.764075399560802	0.481294223815837	0.936614972776905	0.77736805491003	-0.114221033119188	-0.0542445774492111	0.269968078464968	0.337258460348561	0.511750773965436	0.119287621907782	0.131000099056104	0.0345255207422271	0.546855183570536	0.528498463425024	0.824227660032032	0.923821658320731	0.241815056036093	-0.221447860483009	0.161528762279986	0.820332148939768	0.848106310457441	-0.199318896778954	0.968650029933709	0.62078982839639	0.918680631086186	0.0400351289038519	0.512092175112188	0.60267332230521	0.677030487652733	-0.221055987419326	-0.0430709860662325	-0.075648007759118	-0.10378468070454	-0.230462076349335	0.883560105341057	0.351055068521768	-0.153418881425574	-0.0593691888411395	0.918222856979074	0.879459387552556	0.125938529047351	-0.0358196863939913	0.902861523129132	0.895698611601449	0.572854803361891	-0.0613851821091163	0.81727504492668	0.123600895571824	0.608466597790203	0.264845780478563	0.64583381041812	0.938706775020001	0.00864767989641843	0.446977405636976	0.162293770424136	0.058593129836242	0.408159832605699	0.356164321032411	0.879266865859554	-0.539227868711611	0.173765928496501	-0.22420112289348	-0.172583280101194	-0.015808993658687	0.490909395440297	-0.171817790485447	-0.171991374927585	-0.379629463503979	0.616651288580846	-0.351010754732907	-0.264016605072736	0.130188041273203	0.0176442930322314	-0.220140675543647	0.22027093876936	-0.324748097009652	-0.28381752716898	-0.121250937227293	-0.512609245837793	-0.35879202508953	-0.297241211219161	-0.0285369591518667	-0.222738654023457	-0.35183770792038	-0.338896404153866	-0.4881608864568	-0.228311795605507	-0.3786398594628	0.269493286257415	-0.295686949571093	-0.294819698787512	-0.359062774858171
KCNQ3	0.9085669811478	0.621727333945637	0.92223042321771	0.722501705331726	0.854267411341229	0.751172132906837	0.887027182312416	0.922524466219387	0.688020177311784	0.682734527940763	0.821859712388479	0.682220468741989	1	0.95176798200043	0.667701331346956	0.841764228624037	0.799770318512547	0.753709898752552	0.598662087505738	0.594487968117768	0.571976756672921	-0.33691508149786	0.0600146208790904	0.847039276190631	0.859368444691005	-0.197070606149419	-0.0736628220282955	0.0206231777213773	0.850123622209284	0.43058765983239	0.567172095480367	0.68675551135074	0.618350474156744	0.224428419261221	-0.178063009280672	0.620084246071024	0.857177775578633	0.303757816077768	0.734538854081266	0.924884006764585	0.743928502528359	0.395721198779052	0.162305765897642	0.952899057905263	0.748594592315581	0.054200765299017	0.336349120253657	0.528791765816832	-0.321697255153959	0.13193326056863	0.738952261671138	-0.0418875793030331	0.419156376172652	0.478707077845848	0.474982520074643	0.919855353683439	0.6984797079334	0.624541388349453	0.715704273381047	0.848314001838494	0.919115743862782	0.409255431137678	0.771142124781644	0.462820473830582	0.93866608069175	0.590541803405265	0.698426853328664	0.761424482125019	0.608792002108176	0.780817221633192	0.429665591766736	0.704298427115053	0.741713695887194	0.842291363161479	0.677804098381754	-0.128997169555121	0.727588230880393	0.0194353429279737	0.542733942397668	0.563047067365079	0.22743099837594	0.281799394956798	0.246861211792945	-0.128829607694726	0.569137851569089	-0.139006189129069	0.107174531104359	0.252032453863405	-0.29194222655152	-0.0665766315673829	-0.30619106612472	0.0719838204876458	-0.239582668800134	0.215958199102035	0.0825350613251884	-0.139194726784758	0.234729265985272	0.182307036714117	0.0270475567081603	-0.155548313234909	-0.0537586753749453	-0.246184109112101	0.0202297105671691	-0.145514623664137	0.0115975409175922	0.0350715171975608	-0.0674725914428711	-0.178435255199665
CD163	0.92333139602876	0.584573306391858	0.952227424671338	0.860528946293969	0.862959499546025	0.846461408579907	0.896374790144525	0.91187136295732	0.644244593812347	0.782556812291517	0.936896872864913	0.7343943426409	0.95176798200043	1	0.562500670134824	0.777675117060449	0.757288127213415	0.775269187670992	0.66540849406795	0.580330025418666	0.501661984827423	-0.255262723700349	0.159157064211583	0.851096180465623	0.926783384440704	-0.161215285396359	-0.00574837065031919	0.107945180431727	0.767943355652866	0.458413976319379	0.573517328917942	0.661367008002554	0.622592177736699	0.138589425391602	-0.110294951759429	0.707538164796353	0.850157194632096	0.240967045145948	0.765346609355886	0.961943898263902	0.726304319098459	0.293669790960267	0.235338772380156	0.972349947818529	0.672846239812988	-0.0770446148275398	0.228215493995428	0.528693661998479	-0.246972054876258	0.0246285459261421	0.7971840770966	-0.0165001470654201	0.382448239969783	0.36581768237288	0.547706844495881	0.904148593106303	0.688236481946287	0.615843897620919	0.820103566356592	0.836312862080939	0.940164590427084	0.333435704815983	0.841407216679683	0.514848109456606	0.953969634842614	0.527865690733292	0.669478219731923	0.808389875178228	0.581163498948682	0.744486740695639	0.394221712280527	0.690520485401422	0.692835499535554	0.825983623120948	0.672917189323756	-0.231048939007442	0.641465619917541	-0.107848035240984	0.503296259241211	0.494987453101735	0.2044054167498	0.161606356969518	0.144022541523669	-0.212678661725899	0.492424585087478	-0.240569853140424	-0.010625060089882	0.168813862200453	-0.266927478042345	-0.159873085957005	-0.286559858766758	-0.0447968010279293	-0.277032945661615	0.142803846733602	-0.0250744558316433	-0.23437303085457	0.136130833247612	0.0464160780133356	-0.0542199143606888	-0.25335894065347	-0.180721632697443	-0.348215739821975	-0.105704775706883	-0.240513367239059	0.0726127455828758	-0.0618304456693633	-0.180150135457992	-0.28294656539725
TFRC	0.678891777662218	0.669659660403852	0.42956337374823	0.373293242765715	0.454381386037784	0.337899347958197	0.479561373777357	0.695018575648988	0.750832479193456	0.500168600323827	0.503748429047467	0.395232476116512	0.667701331346956	0.562500670134824	1	0.86423272139251	0.667651675958775	0.0821640766177595	0.550235315854551	0.717454513949415	0.4459798929754	-0.404135205193481	-0.232980565128611	0.43112337156218	0.349226589485497	-0.236876987747015	-0.255319092650287	-0.446601316189197	0.628954664606927	0.29684445030144	0.602236234509593	0.600825934886534	0.594581750611226	0.409464885580182	-0.3430374971175	0.480783305520658	0.694953487565257	0.0212416726029556	0.536004781293131	0.538238422569258	0.648458037060409	0.487592400395546	-0.0764697227716419	0.604771792910476	0.864173752642583	0.404433763499957	0.513266043893176	0.31147076676166	-0.385962347927591	0.335922194456025	0.416517108777946	-0.119148826562538	0.434003982324396	0.784959079261441	0.180681598360592	0.66909115489114	0.436494910265717	0.312085237095057	0.416572438111941	0.698417918678454	0.492654036952561	0.458781053893159	0.353578014199605	0.00344111017812416	0.676268910473951	0.589107572563516	0.672882494735999	0.452898003132757	0.448303319874521	0.564584520960548	0.701976135205558	0.435964440389577	0.884968333467153	0.727130925296146	0.701620354181181	0.214827375068978	0.694530272474397	0.373044170786997	0.350808138675702	0.772654224651111	0.0716516656187158	0.504711671348542	0.446114706377793	0.166808343678047	0.741364056656119	0.281549096405545	0.406666995278281	0.490148525046488	-0.157190265597976	0.277623512549861	0.00671295856591018	0.344695464201728	-0.138795361622157	0.406110083806648	0.361403584532498	0.226678637908893	0.19737718689093	0.706012558058488	0.286047851889366	0.23535195346356	0.341492583265592	0.072632634592226	0.478363091223305	0.219944143563828	-0.247869980404213	0.317664219579268	0.308288981294512	0.187584442597994
LTBR	0.926656383836271	0.806210822141211	0.709291596218685	0.62647343826671	0.540100537499802	0.703559480904449	0.641735050092839	0.747734879484445	0.686209774983993	0.779210656544828	0.762572218232553	0.749408151911968	0.841764228624037	0.777675117060449	0.86423272139251	1	0.89016467745804	0.351461523605992	0.790602577889843	0.848228812492551	0.281892219349058	-0.415113369480179	-0.12034127243453	0.513198548712086	0.532194126497474	-0.21341397749807	-0.205240550524677	-0.328773952274459	0.724964850193839	0.37954581301503	0.769072000887152	0.850886840517036	0.452264113755723	0.13268552651465	-0.26514235638922	0.660237232281269	0.943521312388476	-0.125573481253947	0.842707364119278	0.69505899625532	0.869386999411126	0.32400882406154	0.110857758883778	0.759971504588899	0.958354326078173	0.118584791347122	0.304766912116335	0.184650887254841	-0.443890525411807	0.0632912892853871	0.674401097935819	-0.0119895464016681	0.215031750798218	0.539103539579591	0.55631771315589	0.928056989312667	0.410936045461508	0.259065833716791	0.696315223372729	0.926205175694019	0.682454971973028	0.269213611222609	0.618305166761938	0.0723164577210557	0.811173500772764	0.502616273597226	0.753551709290124	0.793549865595586	0.310962926034861	0.567210103517075	0.56394730795524	0.363864754024274	0.843821543464634	0.724202445120538	0.918853180967111	-0.168759830416523	0.583291431230227	0.0742323490528503	0.208610473230605	0.518260406770814	0.207186738237547	0.234531092083344	0.174878201969859	-0.139030393151819	0.754265504686043	-0.05361998420476	0.111754936456587	0.348629884934456	-0.228533527857416	0.031000762958172	0.0136773031575793	0.0313946674873161	-0.377509029593691	0.173150171659439	0.00442134475697686	-0.0777737274175848	-0.022728822010623	0.446918295233247	0.0303210496712825	-0.0708803430978637	0.0192412925763	-0.266849438418645	0.18012843943206	-0.0981691610837315	-0.107308693850149	0.0208094103943294	-0.000634667839175556	-0.0996670066739556
CD86	0.878920915016048	0.73839301390197	0.794093205978646	0.651346778953349	0.60578759361898	0.767862748914064	0.674059257627486	0.708757172357784	0.48032480715531	0.692104368556211	0.744491016091295	0.764075399560802	0.799770318512547	0.757288127213415	0.667651675958775	0.89016467745804	1	0.487257529055966	0.749933268740126	0.764966327937072	0.277081777683636	-0.424231772099209	-0.141300115835342	0.574250728759655	0.602160390378515	-0.273591758923304	-0.262550364453445	-0.21369357573947	0.630389011517568	0.337868174965595	0.631564080961309	0.809828538091443	0.391483588309366	-0.0266033950386695	-0.258203036972245	0.551038182300968	0.93712118868007	-0.117663807372856	0.826621221392483	0.719252181506753	0.752126577300708	0.155700062477351	0.0987421444083616	0.768820961007021	0.90843989358246	-0.110080052709618	0.0770123969486646	0.172676260628799	-0.395942692311826	-0.121645449186223	0.566184181270709	-0.0797044046375078	0.122747121363561	0.355939500093765	0.566106813675736	0.907960638767882	0.44800438774437	0.294000488561193	0.651074534126324	0.803254763252191	0.754130962119705	0.111722499452888	0.609836388933467	0.282460477591714	0.785940486911038	0.333334616851832	0.537293705573316	0.851534436662409	0.284275613641596	0.389458538172457	0.543517828533142	0.358665835433226	0.753932808254537	0.698862500252051	0.828552740150016	-0.393151406107841	0.515731469335526	-0.164959007825029	0.225869766438834	0.390340891068051	0.120737627499721	0.0205458673652547	-0.0309069778899673	-0.328572773905011	0.511036779448626	-0.296491709000126	-0.0996951741329219	0.111877831212423	-0.309058846426023	-0.22083477535259	0.0352321276965033	-0.168817734085732	-0.534256229539488	-0.0222529418887622	-0.113444330758505	-0.296093494016783	-0.105790525782464	0.241552299686381	-0.184112876361277	-0.293151281533382	-0.224465181055819	-0.425002208853445	-0.0960712616258134	-0.32419674298775	-0.144846823270119	-0.158541309817742	-0.250042753832538	-0.33820091606954
KCNQ1	0.580573942089126	0.179530174199794	0.865024708096036	0.594241295934556	0.836907298465016	0.651231117874263	0.813983268011749	0.703019707151161	0.354864731540979	0.384923477184956	0.625080916550646	0.481294223815837	0.753709898752552	0.775269187670992	0.0821640766177595	0.351461523605992	0.487257529055966	1	0.246102782191408	0.105356953465717	0.548926782595079	-0.170694053230554	0.189181015240952	0.847326917893237	0.878602278558942	-0.163436360479008	0.0516504266735536	0.416386123721572	0.656961506251678	0.266507112592525	0.128598908458643	0.33406978212721	0.426202129798819	0.130363844886653	-0.00815917350100518	0.32954082122459	0.521194321216783	0.519155892399794	0.44453956962668	0.792054660462813	0.358489646914482	0.252416721724287	0.19842898579695	0.779399679274963	0.266697769007232	-0.13399139627664	0.137374934618782	0.610910417121587	-0.143149561311683	0.0419383148169577	0.53329076552066	-0.0634397551496749	0.363815141634686	0.0843388548233035	0.41191797548051	0.604211441727928	0.653525923508283	0.691754828776515	0.502067924762702	0.464488328831313	0.824142737882122	0.311158763342465	0.678051979476277	0.6751129106292	0.695783076147308	0.406269187479392	0.369200926634159	0.542696651832777	0.566050159306212	0.623772550153695	0.0465636648036847	0.684065076793788	0.28561470576047	0.602359093546755	0.223885196563876	-0.233081433326651	0.434075392277765	-0.165339350670814	0.569869767918082	0.21598663101583	0.242809133752133	0.087723380842665	0.105545024747315	-0.165932420000445	0.130198542699221	-0.294955147374431	-0.0474732984574231	0.00397734058788619	-0.355237840281887	-0.232543083854932	-0.47882879435893	-0.0447228889202812	-0.12592399439003	0.0987805351920497	-0.018244691681089	-0.252090227291287	0.319062546390117	-0.247789797327926	-0.0706882730154219	-0.275482251627871	-0.239108442044735	-0.22942233622185	-0.274578501245241	-0.252300241665315	0.158694947839691	-0.0624265692184878	-0.232852540824716	-0.297076842813801
VSIR	0.853046009124605	0.833062177072531	0.625569021910248	0.822612322705166	0.256054630379771	0.794486147559141	0.518833696112895	0.436663643011382	0.407391171674589	0.902254863992421	0.833982205153331	0.936614972776905	0.598662087505738	0.66540849406795	0.550235315854551	0.790602577889843	0.749933268740126	0.246102782191408	1	0.898778522494772	-0.146853678427486	-0.0139221616561797	0.235117767461038	0.232468980564673	0.40582410954094	0.15120505467623	0.0958684831142346	-0.099789238130266	0.453032841950974	0.576309296567799	0.904550459535656	0.903128981470869	0.330463574453711	-0.186890457606485	0.14638810769023	0.866164172042444	0.833225350385618	-0.283537224539395	0.928544210617744	0.571492428094848	0.917216090556852	0.0193498460279704	0.482305842265526	0.541568487997101	0.74726749389509	-0.167704017496508	-0.0339959103161807	-0.132658669077619	-0.04042240380749	-0.215138253794706	0.839512994957459	0.350992317957343	-0.139483137610225	0.0476525452054828	0.8169956619049	0.825064944361516	0.0977980938175233	-0.109975951303494	0.891597817510776	0.877136062912722	0.468580652048591	-0.075208462113019	0.709772437675705	0.0266179752254384	0.575287507965858	0.243010204686033	0.630888428384686	0.869161473503054	0.00816429012425767	0.389174037224212	0.34548496018403	0.0073476412092094	0.528723522413343	0.371966014913635	0.919655339110333	-0.45922129768517	0.234205617224175	-0.16809410335082	-0.219750651795839	0.108993994121523	0.408835898226764	-0.137565533600394	-0.144511602961644	-0.33532744564342	0.687482835088564	-0.264887900686326	-0.218018909766009	0.16192357044216	0.133308033979557	-0.169371992935787	0.378262722923335	-0.280774892631304	-0.25845212862123	-0.101418635790404	-0.438996327117025	-0.297562516671045	-0.354970850295073	0.114384224150238	-0.189831750398574	-0.286666843646144	-0.267836862561461	-0.442615733164552	-0.12958984938682	-0.309536881546973	0.206444034973215	-0.251077526034831	-0.226088393462891	-0.306744715500123
ADGRE2	0.79463183990491	0.900135891993961	0.52901089524456	0.669958158323583	0.217220274401811	0.580856504502752	0.450792831055333	0.442215246714318	0.409481662740098	0.736228552198669	0.685821746890602	0.77736805491003	0.594487968117768	0.580330025418666	0.717454513949415	0.848228812492551	0.764966327937072	0.105356953465717	0.898778522494772	1	-0.0569328888181678	-0.02534142455529	0.151344544783065	0.202411548644789	0.323557037681467	0.149327222866233	-0.00522421013596986	-0.199528162424284	0.398350620292277	0.608583294039571	0.921950859258365	0.816607383300354	0.42851177944017	-0.133829314109484	0.0732232770766403	0.768080729563113	0.833144831678838	-0.214809130869215	0.790923024927939	0.529876528602926	0.858576400106592	0.0222199868379832	0.38081920922077	0.506030052320911	0.83054066840556	-0.0885748279731035	0.00926860331278095	-0.16602019733263	-0.0253228370883938	-0.178749582722965	0.707352718235273	0.311658808334352	-0.0779108410935408	0.216344277053333	0.592244201038797	0.766474646206712	0.124231644029424	-0.0968059333850388	0.770577212953419	0.826425685673337	0.40353339627213	-0.0572616704528809	0.476234871385899	-0.0881822643580706	0.541427661129733	0.212724190472564	0.554007678273018	0.742672394041242	0.117891307185383	0.309977291391926	0.514249175986786	0.0283996899981084	0.718903241864091	0.428292042993609	0.884947157717379	-0.333029077508497	0.409005112247794	-0.101173092466998	-0.147059488143586	0.277559141470478	0.341967724404291	-0.0502096709185183	-0.0868009054499384	-0.304171662328078	0.741230313219401	-0.1959333485206	-0.13336004583192	0.150829587983439	0.199173887293827	-0.138969346971972	0.353798112607685	-0.195845842636715	-0.251558707625149	-0.0985867753451973	-0.242964081801228	-0.247747581749938	-0.317555174048605	0.276091920242809	-0.175300809710858	-0.238723620133908	-0.174755321093775	-0.349479942199078	-0.0100265595407819	-0.239879521442962	0.109584133351409	-0.199580455791046	-0.157433359708694	-0.258084531871615
IGF2R	0.271195721261806	-0.0697657708867528	0.458488044101234	0.152280700542014	0.810395499860379	0.124419778545335	0.519423413416182	0.769695913496339	0.639563416534299	-0.0431582660856907	0.23414605560904	-0.114221033119188	0.571976756672921	0.501661984827423	0.4459798929754	0.281892219349058	0.277081777683636	0.548926782595079	-0.146853678427486	-0.0569328888181678	1	-0.391549403124229	-0.202712095481263	0.83758841376709	0.640985592762527	-0.435621784069	-0.252654884374487	0.0430572383804444	0.559121153588098	-0.00558504977576336	-0.185956403103486	-0.0519385137073301	0.687757833394174	0.726066617575349	-0.405415214859378	-0.0897179525026909	0.24784978927454	0.652059224254076	-0.0142207992563804	0.592456600096094	0.00619446854952727	0.675951192969382	-0.313335510020792	0.637132948285525	0.237369998458207	0.465047269511791	0.641975537671256	0.937562002607972	-0.276748163179712	0.607291349261404	0.0232017093861894	-0.473500384226949	0.915747620783659	0.711002429101496	-0.279195543804758	0.275405988206712	0.756247573121255	0.872913122340415	0.0246088067294626	0.151963018262019	0.646433596327784	0.790887582542377	0.247766442363493	0.483187145040017	0.595238078934659	0.690918052786793	0.340706368473439	0.0681607760504543	0.916277540745456	0.642963549495141	0.318305646642112	0.930210786003077	0.540812958344574	0.770101674739546	-0.0677288393597386	0.515775806927335	0.659059994220579	0.418973795653106	0.959487741780769	0.818592621030055	-0.0622929943035159	0.696953208816081	0.684311666979994	0.431878268132692	0.178003304464097	0.34823792356505	0.59057429379345	0.371495448181359	-0.466741908183892	0.295336462715403	-0.668147185349645	0.604342305729998	0.127881304915898	0.616542138389895	0.780953189103644	0.370757103629207	0.794421283537056	0.39507931286134	0.471187336032248	0.335254874090656	0.416572267537584	0.392906029698519	0.372092670771562	0.38078795833293	-0.288422386627347	0.561587698561921	0.373374180382963	0.282335712404621
CD3D	-0.302665672611368	0.000981641381654171	-0.247694685068586	0.0526927839500069	-0.38228781192799	-0.256080655971954	-0.219564586937618	-0.425664770445055	-0.517062129727149	-0.207558773970995	-0.131285424609817	-0.0542445774492111	-0.33691508149786	-0.255262723700349	-0.404135205193481	-0.415113369480179	-0.424231772099209	-0.170694053230554	-0.0139221616561797	-0.02534142455529	-0.391549403124229	1	0.881001637734951	-0.321259980568028	-0.199292945990017	0.953265410293886	0.839974730638915	0.72988885476593	-0.445755061329722	0.645329502087739	0.190767918625601	-0.180710721041957	-0.00814303287146329	-0.372462695288004	0.941749218059259	0.222876772445653	-0.372489490286212	0.295442065797675	-0.198904484336741	-0.173528498002217	-0.0492039004339303	-0.429101527255011	0.784169079083483	-0.340265867650491	-0.410989236800555	-0.335117617629528	-0.393042572654174	-0.34069561134744	0.901280634396133	-0.292033274353162	0.10409773415701	0.847362164171406	-0.381015291080662	-0.672692489159181	0.0691093126095688	-0.332154744654885	-0.331047005352859	-0.379271780864672	0.0731020036073514	-0.259494444352824	-0.362915439351144	-0.450290797506317	-0.189448030832345	-0.109354430048898	-0.377915174210926	-0.41479929915713	-0.366010833880617	-0.256219976443665	-0.0753647981432791	-0.1630701920513	-0.288862242538958	-0.342829937517588	-0.408385027416601	-0.49458590493037	-0.287326121648933	-0.155328339386797	-0.210968998112584	-0.250375314899632	-0.361585015985266	-0.343070879181977	0.452309779965291	-0.406865931560002	-0.35840945922474	-0.19940875215294	-0.144108049793114	-0.219852402770811	-0.399378177061561	-0.397953377278764	0.906283847429063	-0.306261414252102	0.317233519097103	-0.323384920162374	0.579450858082681	-0.415245533547998	-0.402315510863183	-0.284850471484371	-0.25225452193897	-0.481066158317525	-0.330876357372109	-0.317944588633141	-0.332570143990667	0.0289386211310947	-0.442695254371097	-0.208903084580479	0.847760008895626	-0.332641970164086	-0.227230064624893	-0.251876780196255
CD3G	0.0811441837279812	0.201739098752413	0.156333543812408	0.386555999433833	-0.0349905573812422	0.145002489894113	0.114147957595799	-0.0618289066408423	-0.234990792572172	0.137008324925429	0.251873447894788	0.269968078464968	0.0600146208790904	0.159157064211583	-0.232980565128611	-0.12034127243453	-0.141300115835342	0.189181015240952	0.235117767461038	0.151344544783065	-0.202712095481263	0.881001637734951	1	0.0297341789636773	0.176752584818364	0.892438609715443	0.906771892590136	0.832716328420078	-0.112215012161349	0.807686272527667	0.399092229999798	0.116568950471081	0.180983458114225	-0.303058168598457	0.909475061259603	0.494324048086428	-0.0380486809967875	0.37666461689969	0.147504190569878	0.193722665386275	0.258980948654193	-0.261595206740821	0.906701466513807	0.0473979375385691	-0.178923754493956	-0.332553074254185	-0.252372725984977	-0.122217574777422	0.752673452213781	-0.241568058959783	0.440724440988384	0.864067672046615	-0.231790002613973	-0.568917775746022	0.351188987498607	0.0525300580810813	-0.109899530751704	-0.155531035751883	0.425385087081832	0.0920442412889718	0.0425226478884471	-0.280225132183005	0.205200794980695	0.0623027104116363	0.00156890575082403	-0.15939762353065	-0.0410172212714075	0.108262318535013	0.122508806360747	0.173425724458294	-0.287046190216223	-0.0800202702144628	-0.210231582810608	-0.208427478195548	-0.0138666243716618	-0.237956574134927	-0.0287976303796192	-0.260106644371918	-0.169411790039407	-0.194860812075499	0.604440845821124	-0.313897877749731	-0.272563386955424	-0.25245010288827	0.0374011519948771	-0.290771907942861	-0.382686622928028	-0.275820509536307	0.750013923048386	-0.318097803913822	0.101243086147128	-0.323129229484485	0.479968691483463	-0.319851400699571	-0.439695310982423	-0.34329144428767	-0.165790221179461	-0.475923266710517	-0.314430681264089	-0.391218571530625	-0.377438337870668	-0.0820161196301161	-0.470137730001593	-0.275123923457743	0.914540958603221	-0.329760224444583	-0.26492670318761	-0.317697689399283
