""	PTPRZ1	NRCAM	SDC3	DCC	APLP1	ROBO3	PTPRS	NLGN1	NRXN1	ROBO1	CDH10	CDH2	GPC2	NLGN2	NLGN3	NCL	TNFRSF21	LRP6	TSPAN12	FGFR1	GPC1	LRP1	NCSTN	NCAM2	PTPRA	SLC16A7	ROBO2	CHL1	PTPRD	NRXN2	CACNA1C	PLXNA2	CNTN1	EGFR	EPHB2	NOTCH1	LINGO1	PLXNB2	APLP2	LIFR	ITGAV	TNFRSF19	PLXNA4	DDR1	SLC16A1	NOTCH2	MYLK	PDE1A	INSR	RPSA	RAMP2	PLXNA3	BMPR2	HMMR	ADCY9	GRIN2B	CAV1	EPHB1	NGFR	NRXN3	S1PR2	VLDLR	CADM1	UNC5D	THY1	PDGFRA	CALCRL	EPHB3	LRRC4C	NOTCH4	FZD3	CHRM3	NEO1	LAMP1	AMFR	PLXNA1	PTPRF	MCFD2	EPHB6	ERBB3	CD46	ITGA7	DAG1	LRRTM2	FLRT3	NPR3	PTPRK	TYRO3	F3	LRP8	LRRN3	NECTIN1	CD9	GPR19	VIPR2	NRP1	EPHA4	ITGB1	ATP1A3	LRP10	ADAM22	AR	MCAM	GP1BB	ACVR1B	RTN4RL2	DSCAM	ADAM23	KREMEN1	DCBLD2	TMEM67	PVR	FZD2	ANTXR1	CELSR3	CD47	NT5E	BMPR1A	TFRC	LRRC4	ABCA1	NECTIN2	PILRB	CNR1	GRIN2D	ACTR2	NRP2	GPR37L1	DIP2A	RAMP1	SORT1	IGF1R	ASGR1	EDNRB	RXRA	CD63	LRP5	CD99L2	ATP5F1B	F2R	TSPAN5	KLRC2	SCARB1	SORL1	JMJD6	SMAP1	STX4	IGF2R	TNFRSF12A	CANX	RACK1	CLEC2D	CD81	CD74	CD82	TSPAN14	TNFRSF1A	C1QBP	CXCR4	HLA.DPB1
GRIN2D	-0.0831908516348115	0.355383777925082	0.0726231312883661	0.908512748613328	0.789928462440213	0.93039311898575	0.816782637261142	0.342616078389999	0.854528097560649	0.7867561808318	0.348535589542657	0.488769890750969	0.915507592415529	0.330050015529161	0.0301455900499226	0.32203639627734	0.0298868274805099	0.610512969276505	-0.127847831959504	0.218907210112668	0.0668486551939213	0.110473221289813	0.239543822940374	0.18683450569329	0.340989644177392	0.472099193741521	0.844203270977748	0.129330670893689	0.113881890810185	0.468789666565096	0.586180141629659	0.849420425454913	-0.0118010129558061	0.484202409690274	0.647319235698223	-0.132266516016614	0.285116295169273	0.249294385290894	0.176725252249313	-0.0650511062698685	0.0153730003191251	0.091761498205011	0.746585611924184	0.126485161359526	-0.0018956451096645	-0.230166112784917	-0.0625617739744532	0.813406865441935	0.437352826115938	0.190781313609972	0.414647664660856	0.876639943815722	0.61407196262713	0.0462936628365722	0.503847780792281	0.679303550374598	-0.138576948698975	-0.0145696613945023	0.723538611836878	0.741425193463453	0.00176625820974183	0.211772987028149	0.158121680861548	0.782078302785979	-0.0692316584190641	0.0482100914069158	0.0848964251960388	0.158737419934896	0.0683641008378234	0.354327147914775	0.699394561256494	0.251429893607127	0.153298946109615	0.0778280221224192	0.280109316473918	0.303520623983063	0.0696294629969997	0.222147932804106	0.876373804624447	-0.135324817471074	0.596417977148711	0.525960792093933	-0.00125197161913343	0.47383969901336	0.817742334212225	-0.224922933660167	0.418729936815994	-0.0866803176056886	-0.170331886238539	0.664738401426304	0.819085531277339	0.481700777439011	-0.147106704467735	0.47246771247925	0.191733873665567	0.632378809823922	0.248920307427152	0.218482946427782	0.791266749499027	-0.0599342308360327	0.635342071440358	-0.0489413014121202	0.0188342016293415	0.747454076165673	0.75354477208453	0.396780590130365	0.826783966384582	0.398122272891307	0.295330786433826	0.282909448779196	0.403227957119257	0.35054862544614	0.152954565367988	0.14277884989681	0.67644617030517	0.26402806243242	-0.100801019210214	0.44218170765836	0.398085271782777	0.410673706178449	0.379674594758108	0.155177990355696	0.409991669037387	0.662191769922158	1	0.4747181959467	0.392023081928208	-0.132361181965005	0.538909082163392	-0.202656572964335	0.195579683035125	0.605238425675817	0.547789075483343	-0.18911238073641	0.195111810537655	0.0202304796459233	0.198715643339027	0.67589846973962	0.382659504222851	0.524494866829554	0.802500019765181	0.477147803131505	0.244761830454523	0.170404449000258	0.323997042104508	0.446665088948717	0.13217643662185	0.402252403339906	-0.0284169849791194	0.161785259734753	0.221100054901514	0.255336649171178	-0.076686612241038	0.0184668389388235	-0.0590946043376906	0.581300135189494	-0.201449033098308	0.255850057044252	0.0571549278784149	-0.0040770940549596
ACTR2	0.564071251538841	0.726426958336722	0.658380326671236	0.566642773101825	0.754606892109568	0.467436034094309	0.612353405989171	0.791307494518534	0.661853391332501	0.725737933132849	0.62095540947911	0.865273875680235	0.634082228268155	0.736720680615537	0.600429152920462	0.878220735318965	0.662085759056891	0.846825421382959	0.539636558516834	0.607601796448789	0.627432076212075	0.763002038238224	0.74386211504178	0.671789133569549	0.842914049084989	0.79132453623494	0.557062985193386	0.515812651353439	0.652275335275586	0.802721349851573	0.615813487086236	0.612481340002376	0.604197414644079	0.58144094617315	0.773264507854128	0.571762216507413	0.746905603638579	0.806415354914139	0.822740603148789	0.454459000285276	0.797044974150911	0.4316236402691	0.574557274293202	0.593722275659343	0.231840047619028	0.483998884735055	0.237490357524189	0.558203189796177	0.578505023943621	0.74959593382439	0.79101318406522	0.664327286814771	0.874149545819407	0.606993134776977	0.708277789727008	0.695754177851813	0.226786012429805	0.543216569851444	0.596121514475859	0.477468111228721	0.639462430737779	0.593389768883682	0.793816670767206	0.63003074585032	0.512261324238261	0.618105187046478	0.662100792514148	0.679330440976581	0.630426141105552	0.674289618780631	0.735629111995536	0.684076030014067	0.688152674665297	0.797617186204666	0.826833731006964	0.797063961867701	0.467684032787753	0.784855055976174	0.546992561600875	0.483632295387519	0.914841021870937	0.538272210300993	0.614723685893682	0.827110446400717	0.726465624503264	0.421096572693758	0.682006632389207	0.518275732376628	0.287326398006095	0.785904941551107	0.683690138742839	0.70769557290652	0.337819930491544	0.720377714760335	0.533365364696177	0.583601032767435	0.597918500305107	0.630396429885133	0.76228417780326	0.553203639749596	0.72822632375722	0.545575535545458	0.574663670590591	0.667676896930036	0.729390440924514	0.778619542932306	0.609292566985923	0.751678499142542	0.730997604678255	0.798140836200744	0.801300819838577	0.713862271008147	0.620267582241691	0.718260346228435	0.760625577765697	0.804271312793571	0.565257158023535	0.860015788248029	0.937102987836883	0.856630172129682	0.672426663468332	0.745698020883966	0.826084942846131	0.635974703013628	0.4747181959467	1	0.677951227897065	0.455936963352693	0.876740079349092	0.279717864439914	0.776831527713496	0.640866842518639	0.782595659994857	0.317020041957824	0.594131608457059	0.77056625458046	0.732274575046925	0.724571213281322	0.857359701206855	0.877122858041679	0.758146050902018	0.738812021396486	0.637051272833161	0.649653553621591	0.888599602965161	0.889170865471205	0.839787405237459	0.798553997158122	0.664622631915264	0.679286076016189	0.783067908173335	0.707109500577611	0.701382557143533	0.488435088276559	0.598943525035467	0.815395674294444	0.576059569064929	0.765317493287868	0.452500931368201	0.414520282092865
NRP2	0.0660695131444282	0.398520092806731	0.31156400909585	0.473852454883164	0.420183046663769	0.455990824093196	0.351798835314456	0.369852384607118	0.422554517224822	0.402488657183628	0.135289991128006	0.492057991445465	0.37469111057476	0.321983622441442	0.105823964925567	0.392119655590334	0.400584446277522	0.554141404504687	0.0634326012429099	0.435832695101677	0.439370514849349	0.360271519196262	0.534647498107859	0.203100259604526	0.467840470932796	0.446778809106031	0.434866589005711	0.21205303690939	0.177698190050622	0.370882447538502	0.758460307357758	0.625178372795682	0.0712806257209713	0.43789464297188	0.324532922178816	0.180474372224834	0.298490772218665	0.725307205492869	0.586192863029072	0.320153092034145	0.550147677530991	0.402021821892704	0.657322282558035	0.394051869864324	0.221200295250021	0.264191307277319	0.447118172009965	0.295865708916895	0.83375681463668	0.202246649617493	0.352186154252931	0.54526239246859	0.700454969757591	0.242337555902934	0.520203134004272	0.495710837798466	0.239668799258402	0.236647534342971	0.671491607025463	0.449391059272518	0.165469609060133	0.442719224598231	0.408757014443827	0.364092535324072	0.310917838890431	0.0688816092144902	0.576701634334684	0.179181184868045	0.175189434539686	0.800824696805355	0.616701003536912	0.353555382172266	0.393749306310912	0.492766211150899	0.487040215464381	0.518571031375758	0.350194040790616	0.585851612498087	0.42465532919193	0.0432916541475023	0.675576283238956	0.521341659034999	0.335643326856013	0.485767398174845	0.544062031236162	0.0283407111638525	0.5800123172449	0.187396606839743	0.259042806235909	0.485582277156847	0.462503603687128	0.544979114058819	0.312813866582463	0.302416252776846	0.0621190324305044	0.836978754307254	0.405469141223436	0.764555588982098	0.476284583730501	0.590265877393873	0.354886769836831	0.321867819031118	0.66583814565024	0.475516380537388	0.474828140761827	0.28078775320622	0.442851905365951	0.396969863330859	0.33907351421398	0.589094025720224	0.429592410773312	0.664376819627014	0.217148453349961	0.413442462663936	0.496627118674967	0.37846377107722	0.0734594802208499	0.538341317621331	0.557425110666967	0.484255984767953	0.708035020632994	0.659869728356806	0.56922817344518	0.424894147704859	0.392023081928208	0.677951227897065	1	0.207058774374142	0.630728766283344	0.226985927818882	0.458856283348515	0.555731030590463	0.45113578037868	0.23683822857102	0.660349804143874	0.519398465222205	0.282162289808999	0.394883568138272	0.395012046097217	0.652273623089413	0.538195316723733	0.234092465456564	0.643701441567592	0.62943601997979	0.584640104561729	0.453065243273337	0.656738445126497	0.719077921690743	0.3715887311599	0.524081645688424	0.319064154261138	0.353859972054148	0.467733655822042	0.49598880593027	0.1870015917996	0.843378618959566	0.440957264674259	0.247468599124784	0.490963329701603	0.419369015020055
GPR37L1	0.798711687593854	0.730547049986807	0.883361265647096	-0.087258702290193	0.285440705523154	-0.211467594011917	0.0846661387687307	0.640561773195951	0.11789236235044	0.192684740526192	0.616514243879394	0.625937551847823	0.0453284328757705	0.726525489437753	0.830429869101846	0.562263576164127	0.908898867687686	0.452707298859886	0.777056003129622	0.395551190125715	0.836764468355745	0.832160847926014	0.718908793522281	0.81382210864071	0.741305827229188	0.479064446109642	0.0958618543147343	0.792441800807818	0.676711476319284	0.611193743268967	0.190919134079523	-0.000941297119733626	0.697090153471378	0.377817625330473	0.352189324847588	0.868955169951105	0.601126017691723	0.621957024163807	0.710295929376301	0.807943601137846	0.791983912982377	0.481084178102524	0.0753377452809024	0.890820641816083	0.110548853303098	0.867527842634534	0.417108946913719	-0.0247596075802638	0.235758869526299	0.603496098733388	0.533060691870535	0.0422504070699655	0.467168988040737	0.372259117037588	0.592239801600429	0.366295907018706	0.236944070280489	0.869566528010116	0.0258567197448995	0.0793967603450373	0.738593871350536	0.684164437253825	0.698801050815691	0.138830134570506	0.666310324087323	0.659889286482168	0.694011923429843	0.600000894501615	0.794156717175033	0.370533177658244	0.331219147620931	0.588863488850274	0.831828015875517	0.819367524580815	0.718737203903455	0.570581400675742	0.532194507718027	0.649616047271497	-0.00327111816903014	0.832957204165709	0.419515932542276	0.328487197952193	0.888672546020945	0.536364311535591	0.207785073609779	0.840060060337684	0.491882537513197	0.90007153733156	0.792775348204817	0.396283019102382	0.312956492883818	0.284308889326598	0.289036950266896	0.495115358788073	0.512478612703503	-0.0635378698514093	0.627855090598306	0.345106600407623	0.185664967259779	0.690403932553671	0.343026651120099	0.878922938367663	0.593995732059553	0.249913355145194	0.204851436872421	0.588491981537066	0.105370505619636	0.673351069842485	0.686484790986278	0.582858343273486	0.558373391291834	0.523895594753894	0.728750215195865	0.832306200141031	0.319571714335151	0.736610359912772	0.769647702020586	0.654243412442597	0.516389787698962	0.549595736300668	0.263262069593197	0.676526101832267	0.457670671169702	0.413824453190958	-0.132361181965005	0.455936963352693	0.207058774374142	1	0.449150574699068	0.822689590185668	0.786136814337063	0.283276990467155	0.482025814054649	0.844044658536875	0.236027321456118	0.727260795488902	0.662812025717412	0.41586657707442	0.517699222304328	0.503250682245561	0.258968687697697	0.485935682178199	0.232565155875353	0.223526707105062	0.430775316178512	0.549817441415633	0.511283557473447	0.554224775656957	0.654761187652252	0.462373002759283	0.525391654481369	0.463361243866469	0.798503712231113	0.0703330576697191	0.741352556168752	0.194376715999311	0.73752218470075	0.600885155833213	-0.0260523678616374	0.0366830975930515
DIP2A	0.558159922553301	0.796115783180818	0.687246201894237	0.66579756309272	0.797118781964354	0.550636869045991	0.725282597500005	0.851644208570125	0.777639292922875	0.799678947313515	0.715203792833578	0.888233470232798	0.688230862260137	0.786488952656425	0.610701806919078	0.802146952806229	0.585857690787272	0.912719324379032	0.488470750289929	0.697055602894462	0.575505795726744	0.75157220073704	0.787454968293578	0.688977562123157	0.837163452386936	0.89095916336719	0.695164446592852	0.614015152693034	0.687762671043803	0.866574955508558	0.775107307104365	0.736181056179139	0.575680126777093	0.709573395188948	0.796210979626496	0.542241870400502	0.706792330945877	0.792784757085795	0.77805775953179	0.534573349221128	0.712019816015385	0.536991353401867	0.737440708835724	0.602971596079525	0.326813620853322	0.437220068852099	0.194943424775554	0.602001706947625	0.66981079952289	0.601831463402008	0.722491063429365	0.76785432704457	0.932658191266797	0.483628558278496	0.790921797811105	0.827931322910918	0.224327609169304	0.567875207009477	0.653296823635318	0.644592749777592	0.572485559250054	0.692606694856357	0.726905527518704	0.716711268587678	0.378161590676379	0.609718162412773	0.70756935762347	0.68185799146574	0.67744001444595	0.702682150549338	0.867112985404564	0.793025070092211	0.72211744544435	0.67976660005867	0.80277109645739	0.862588970460436	0.575756601284413	0.734549987041506	0.535011130721492	0.476477361805127	0.955033319894786	0.578107021977041	0.624923096852352	0.888593275521067	0.829813812822865	0.413453575032364	0.738618412055339	0.531623001430356	0.267037845444904	0.888441948450762	0.762919375258012	0.817132371501063	0.298613891011584	0.709388948082194	0.543499261942909	0.638286078523126	0.66856792278395	0.509489005510825	0.80607747307576	0.462255618105989	0.854815637592278	0.54278448432363	0.509196617616041	0.790481728973028	0.8476658043195	0.795194752906762	0.751499324658372	0.824135512921078	0.765723171099606	0.767295037658809	0.859810647806078	0.839575243644611	0.615904245529272	0.713653498228903	0.872072005195991	0.815763620526779	0.51037223637163	0.877385144444278	0.874647855993824	0.867170660284652	0.722597951800335	0.642810298834049	0.871225961156146	0.750954649613876	0.538909082163392	0.876740079349092	0.630728766283344	0.449150574699068	1	0.208605028249484	0.771908597841994	0.80967301515751	0.791212111135466	0.298551222516976	0.585664269210518	0.580328520925773	0.679125894752079	0.786710830196632	0.726156788398798	0.860061545535566	0.784551695403626	0.722333716316308	0.673146896685549	0.525691455541172	0.82829291750371	0.824073837188855	0.67665789254847	0.882091010871055	0.542737174461896	0.704725604499595	0.631889061151641	0.782374020433217	0.525663713460914	0.285334379023395	0.526379752690566	0.78233376818018	0.418877624277128	0.64604137485049	0.293580861832494	0.219185923791432
RAMP1	0.484223067491121	0.584844699867301	0.68509248476972	-0.185411567486244	0.0967313851021356	-0.226764236559306	-0.0719175439118748	0.32687129360729	-0.0404623629372614	-0.00485657661922825	0.384403705146891	0.358770420251779	-0.123394444580102	0.422680583945802	0.521523582705666	0.269291139977191	0.801199613113556	0.194847048131006	0.544928202841562	0.207957577921947	0.746000508929838	0.617786999819672	0.626471057653989	0.54500170168782	0.545723634783967	0.21851154007809	0.0396141242556854	0.727607821998886	0.352050547787795	0.316383049108596	0.0995289195034888	-0.110347029598238	0.300464508676289	0.3231307522991	0.11339416498785	0.625818474658754	0.22912516294543	0.511624803644933	0.61109291317703	0.795365407126775	0.661722461547757	0.479181359287742	-0.0293832019753079	0.80228077319356	0.0664578770615057	0.809841738182685	0.591825445691576	-0.11626476971201	0.115958656662762	0.355989674316313	0.251365810715946	-0.0934003128613592	0.282344639662436	0.128063805567529	0.441295458506538	0.197560441105011	0.210151195791246	0.726231584933222	-0.0255545507926087	0.0777672972494792	0.49091488631627	0.551249837985265	0.473542893110097	0.021206656530671	0.552059947943471	0.233618201279393	0.478522814753524	0.229658547369241	0.462422707379355	0.203264035622832	0.201008998642243	0.239476528315298	0.668324501065288	0.733794649165333	0.540942879723108	0.322941155769745	0.420057285800616	0.584177434580137	-0.00813833591787723	0.556681909885219	0.204313134415926	0.334442793154747	0.761406034160244	0.238449760700146	0.0557894498485321	0.671531370516586	0.308005440163021	0.695490871682892	0.940514787609852	0.110611793536765	0.213758048394969	-0.00404556009289629	0.28521250022798	0.229730760614246	0.145824315574509	-0.0306447107892456	0.593128303121624	0.360926308583116	-0.0603484781025248	0.821000758445662	0.0991748332088947	0.809340459239258	0.48933039816765	0.114275563381777	-0.0147112401973184	0.241246872860569	-0.0531642548348427	0.454448881440252	0.467358587649665	0.423754360008671	0.300339975445656	0.292243151870289	0.533573264317343	0.638540260738538	0.0338475674551016	0.538546725051661	0.431512771768005	0.452119454760994	0.273693190587038	0.227480196188139	0.257036885745825	0.602284660625173	0.149757939119129	0.363134459927379	-0.202656572964335	0.279717864439914	0.226985927818882	0.822689590185668	0.208605028249484	1	0.622017480666153	0.148069003055916	0.305617044412662	0.963615662372007	0.204760563819683	0.666831626227409	0.330314456721743	0.289718209152408	0.263093021166891	0.307314377810739	0.130867422727266	0.15538361803917	0.0742470744894647	0.308022641905143	0.203610967131154	0.302693429043257	0.446948048888072	0.425414622780235	0.470307077152297	0.30556314082368	0.333906675738156	0.206774325705635	0.803890188489595	0.17548270285746	0.398221536698025	0.155883968268673	0.802036066182758	0.325052054933009	0.0637213061712243	0.12924761625213
SORT1	0.82963972335855	0.910036764287729	0.934465259401303	0.284479250339668	0.58723613872282	0.153966386825468	0.409306130728334	0.895147415709693	0.471424446616183	0.559118217188151	0.788029506942026	0.879974891337125	0.381224941913544	0.855205227953183	0.83857147994668	0.829894171149611	0.870562656463684	0.792478453987004	0.798027312946407	0.630859505337149	0.805566582195302	0.939101703781364	0.895764473451615	0.886841712266026	0.936931419728188	0.82992164718259	0.403596870749963	0.863269815007525	0.841489442792605	0.867163575410564	0.512187429695801	0.364498943118634	0.741985663350469	0.586008261667273	0.695553690477299	0.868521832137994	0.72435241716917	0.813287791866651	0.902380776648212	0.839738450901522	0.910449844467206	0.656333961714531	0.449080500214908	0.868539619126365	0.278871135141579	0.803923701034096	0.345799995392087	0.300171412666665	0.507713458961377	0.731731146568857	0.722886451947894	0.426808480348353	0.793895671020744	0.619116398094021	0.814018197474617	0.706287722656081	0.265216995396004	0.879498696325516	0.383349404719039	0.342001878447239	0.783560883650922	0.851411605497883	0.925819818578945	0.447165116299381	0.58782163750954	0.718315536411226	0.839222725901611	0.772445833901624	0.848581471181622	0.600603596176247	0.673197634522489	0.771030769881405	0.931089132190972	0.921140160362391	0.917207433545761	0.800780854346294	0.667549057137707	0.830559433154198	0.270130199623826	0.768583963307656	0.780994518295818	0.480740155094814	0.921575863108036	0.83613028401499	0.555490271938943	0.772442227705987	0.6681574280248	0.854549005118659	0.672214990229175	0.707651212476693	0.578112592423255	0.587875094835135	0.366074738830657	0.731097139486167	0.541181157281969	0.275563313329495	0.850663450017654	0.467870850167439	0.541319529932398	0.675594018594542	0.648005534007533	0.881226161172449	0.622493724639205	0.559096387365598	0.562453082863104	0.761648088626519	0.389946885440406	0.881349434622755	0.873740257350392	0.825339576860779	0.867224754871331	0.770790768594426	0.818131713662517	0.933187858763677	0.675887521640525	0.948577234543457	0.753869992425902	0.883037819716694	0.805078905226319	0.839878257802059	0.553863130998738	0.7563859726573	0.765049557433765	0.668998189595694	0.195579683035125	0.776831527713496	0.458856283348515	0.786136814337063	0.771908597841994	0.622017480666153	1	0.645321534315091	0.692167300386326	0.716880976174893	0.511750656576653	0.771354865632476	0.812168688767338	0.654328348281267	0.763238821304987	0.811605139332578	0.585101995592691	0.686043365087661	0.494232726301458	0.399759756558071	0.747282668932612	0.820313563102269	0.664135572984254	0.818837089998536	0.768413143643608	0.69453119069351	0.711416611785122	0.733341562448689	0.789866204488046	0.180121998581588	0.663524226545643	0.499451414150896	0.734402958689582	0.737917947095275	0.108406912190476	0.119532653124145
IGF1R	0.345781952935106	0.735774227689783	0.555688459365307	0.673862505956324	0.677347362227691	0.617502773020591	0.636856456884152	0.672424949152212	0.746545724901369	0.709894806732728	0.611375433907202	0.730368043200183	0.640631254348684	0.610233499598725	0.392269265512526	0.546284150493391	0.415159283827587	0.783078504349037	0.276776943938173	0.710007355465634	0.386410490270419	0.581851100019989	0.717200435412832	0.525992539731318	0.67300623685715	0.810261021422464	0.712288491416768	0.568405867830708	0.529827931688362	0.717739323088163	0.782484872823469	0.743537775471698	0.310610371375746	0.677453077103867	0.661951875346438	0.347701744017088	0.443838189802262	0.692616120726597	0.649203130391469	0.505725555476418	0.508119653172407	0.646760362695629	0.788202175670407	0.499483830397776	0.483580120016892	0.338435833893164	0.283025306267631	0.588117833146006	0.672507603112612	0.32694028105754	0.483838812948479	0.766963969633042	0.839217262326119	0.249520328169885	0.746740608750693	0.842756556158617	0.309912409749554	0.480790202311863	0.668790312416513	0.754840573833576	0.355879678533937	0.760483067070637	0.535147208629656	0.656292401738297	0.194701200003684	0.339599832995778	0.632280571037487	0.470035364929779	0.485232524195219	0.568724801733729	0.88322090589814	0.706482534545833	0.576104778769183	0.470248338545773	0.662291136766497	0.612010734417676	0.674351778494681	0.648484172952564	0.511438447210491	0.262103901378741	0.819264924677608	0.611477669027832	0.510142038943924	0.739369121578688	0.789610733089475	0.251248086503995	0.645925637967922	0.344898571218186	0.263826338559144	0.763625619524237	0.720612032184854	0.757077690121265	0.34022952120103	0.61820889708827	0.28944707007006	0.683239469232839	0.672086619124234	0.413260614085416	0.694100379177552	0.381584876339171	0.739836593556189	0.443505134176515	0.353799003796381	0.78492900436777	0.766768690164752	0.55534229527121	0.748118972572152	0.709253489890666	0.64511847704542	0.644264165326621	0.740079488215851	0.723666462296375	0.482616053559439	0.577598687965059	0.789009971918216	0.673581318740752	0.256361580857161	0.733427328086902	0.642771595639205	0.667288163298259	0.727557669614595	0.47685247451219	0.673478107901977	0.751722663427108	0.605238425675817	0.640866842518639	0.555731030590463	0.283276990467155	0.80967301515751	0.148069003055916	0.645321534315091	1	0.596654194205728	0.23841389696178	0.644632291325802	0.35927559966601	0.427656534778498	0.681449008198013	0.455353247632457	0.732667558464901	0.731924211935715	0.539165197616013	0.69005665090094	0.332799177442653	0.662237418601803	0.631216950097436	0.424125960835028	0.813303880014026	0.339784451098218	0.674462532663684	0.423193054853777	0.647050454574163	0.302420127161341	0.093149669825416	0.233098438607	0.626318822309863	0.285471004496495	0.369047461702407	0.139126995955414	0.0527415226720863
ASGR1	0.507049826090795	0.760000103134646	0.653390596034752	0.681680003717166	0.865103053886201	0.584170324635452	0.780774929027094	0.762099707899389	0.789875673551878	0.833571432778266	0.687118718677518	0.851340059881824	0.742366088575808	0.778733576298046	0.605659597682459	0.768706243023684	0.624428445050441	0.813336834478817	0.46511818152646	0.475333557317806	0.634789528555288	0.681641710772951	0.671451830120905	0.677415781817246	0.815123459542918	0.744965765974103	0.733197900959664	0.619166961361342	0.611727729632436	0.833598764269696	0.594823300442201	0.668874793147908	0.546753008002571	0.652447318990347	0.785600974992217	0.491399886771761	0.69549499074192	0.60099613014839	0.647069476406692	0.49728945852025	0.584473681679997	0.357824919438322	0.606653965063841	0.624518821067649	0.0676095562811665	0.383705214723927	0.13943335916958	0.671623124296244	0.42952173183139	0.693369721041417	0.818918594728918	0.723786972455706	0.820578390740786	0.449233242556074	0.728164788326936	0.757439086799018	0.0470052209216714	0.552753776328403	0.636553048240689	0.61405163770232	0.596636828217211	0.540001075456564	0.660707780013582	0.787602230521062	0.384515211761102	0.562079825637224	0.536509429555405	0.611039329811292	0.619496098471497	0.526172346596655	0.781305218827058	0.61190356718844	0.669776832296926	0.658098591665405	0.730255966291254	0.766462724181995	0.362845995889566	0.653199225399879	0.661245309206132	0.486628396169689	0.81737943803304	0.585506275993608	0.599483360260073	0.810275999297167	0.833734477807377	0.412667839544738	0.618311366898799	0.524582980195993	0.33625779848871	0.84616808081258	0.839905303295781	0.623737838675537	0.0906957091968241	0.695387882515769	0.55412486141628	0.442439934763696	0.583978440681768	0.380697525395652	0.810818806465581	0.375108311781317	0.816852533381029	0.546031468859178	0.417751197862438	0.75938171439583	0.75844266399208	0.800761594398737	0.717958078756165	0.828759005625716	0.699299920482565	0.688220042286399	0.769005314337829	0.682275798499318	0.605499361253527	0.651738725696759	0.805965153315983	0.758493043327561	0.491036645907758	0.809930315321459	0.757331380962072	0.733171413365169	0.482494952423917	0.593774719039678	0.741096764438855	0.821897803783476	0.547789075483343	0.782595659994857	0.45113578037868	0.482025814054649	0.791212111135466	0.305617044412662	0.692167300386326	0.596654194205728	1	0.366964003233536	0.267451625118898	0.564121637404598	0.67563602480412	0.824486073398248	0.786530866664816	0.7736407624336	0.846786542906239	0.78874796566994	0.326326660270291	0.361739610323324	0.653781056996368	0.813140193707655	0.536534040230557	0.677733767991375	0.522587682654457	0.476268743989326	0.689392826478842	0.647026341600647	0.510497013173519	0.115964887860658	0.495524458564064	0.634506742754723	0.370560301769842	0.749040088667667	0.0776160766902372	0.0688132791398597
EDNRB	0.583430888118923	0.665173337410492	0.766679419977859	-0.139222554083283	0.142393915938993	-0.202404761916072	-0.0116457094908879	0.446322959901009	0.0273779437619981	0.0653314923609557	0.48898294035872	0.445303154476682	-0.078308262685482	0.512003330997884	0.609287995152817	0.349922768444456	0.824787600661834	0.294258282166887	0.630560221103251	0.286900244263345	0.769440865059796	0.690413907768057	0.696387736105225	0.628555378785662	0.619732748832674	0.343602545838059	0.0894645238978959	0.820012831249281	0.468949832602473	0.424837715186296	0.173423551470386	-0.0583443468533573	0.390382814180893	0.383328179033753	0.201644011474091	0.705920566529098	0.308667561305329	0.550862023859805	0.664064737176582	0.883819090159845	0.716215092540269	0.547730779068465	0.0514333283510104	0.850675434448755	0.114644192350908	0.855418640648624	0.54471528778435	-0.0871462006942825	0.189161648805018	0.404184313282074	0.308152050645311	-0.0405772963262174	0.359709922538961	0.20827758447256	0.5242038639139	0.287676894278597	0.213174093862017	0.804132862769341	0.0274435145211105	0.115544195557514	0.552526379784627	0.635085183398116	0.571013845317765	0.0765673695082841	0.558992607534125	0.320571030989103	0.579884345242612	0.326950207238581	0.567286634031503	0.269976884931702	0.288651321258346	0.351011874404632	0.751738242768466	0.769202585900396	0.607107017219566	0.408638935242141	0.489371812445798	0.627083871196266	-0.0191715681956399	0.634222939609508	0.288853325529562	0.342467090070486	0.842212559779986	0.347912149888372	0.127539564055727	0.754923855349552	0.379135607311622	0.777805767984679	0.952047600953399	0.203964366701367	0.262662670621846	0.0827536526845845	0.295412331718241	0.311939038305049	0.214557876571535	-0.0216530894556736	0.686364500422543	0.350201500035102	0.00331877390436609	0.793831943371748	0.193654779530805	0.863872819810433	0.527346284248293	0.171243145296316	0.0592140657726564	0.315088937611656	-0.00460383975995747	0.547767645585	0.556150480623101	0.495969821580805	0.414807313749942	0.402698041036866	0.608352332781816	0.725406367155275	0.140722063535928	0.629668827573346	0.506348781651841	0.527589897583515	0.336717868841363	0.329051089606571	0.288495901331796	0.623128488614955	0.243864557657117	0.433543623730631	-0.18911238073641	0.317020041957824	0.23683822857102	0.844044658536875	0.298551222516976	0.963615662372007	0.716880976174893	0.23841389696178	0.366964003233536	1	0.22287113131077	0.658869608936509	0.406810843433157	0.33502710592698	0.320583582106063	0.381764370437823	0.175123951285364	0.230218007313728	0.111025314276024	0.26978530654664	0.263243759941749	0.368928995566258	0.436751019703964	0.504456036623049	0.513494654405111	0.375110608839018	0.373762587474178	0.312892400160093	0.794174401504781	0.110883314587992	0.443758466473098	0.168116387317768	0.803280854546546	0.377079824640944	0.00431936135018237	0.0712660592457121
