""	THY1	MYLK	TNFRSF12A	PARD3	TNFRSF1A	CHRM3	ITGB8	LRP6	CAV1	F2R	IL13RA2	CD9	PTPRS	CELSR2	CD81	MCFD2	KCND2	PTPRA	PLXNB2	SORT1	CD47	NOTCH1	ITGB1	ITGB5	SEMA4C	KCNJ10	PODXL	LRP1	ERBB3	APLP2	SMAP1	ITGAV	PLXNB1	CADM1	CXADR	ITGA3	NRCAM	OPRD1	TRAF2	EDNRB	IGF1R	LINGO1	IGF2R	LIFR	MCAM	LPP	GPR37L1	TSPAN15	LRP8	TRADD	CANX	PILRB	HLA.DPA1	NCSTN	SLC16A1	JMJD6	TSPAN5	NOTCH2	RACK1	AMFR	STX4	CD63	TFRC	LAMP1	CD74	CD53	SORL1	ABCA1	TSPAN14	LAG3	ADGRE5	CD44	CLEC2D	CD69	CXCR4	PTGER4
CD53	0.521789725089489	0.672267553078545	0.745721265381883	0.612986287274917	0.801041067298595	0.59294587967349	0.619374735408749	0.669356047103678	0.645373830850807	0.758939849756236	0.632142462305643	0.757583325321411	0.747580586401504	0.632648272870668	0.80885194772168	0.753079132319613	0.604661835957642	0.832685803623558	0.770073264694096	0.710818312614828	0.861163080646673	0.734968757446183	0.751683237188709	0.791868910249448	0.781434018528085	0.610073107941396	0.699624473046724	0.67176922598963	0.589984345068881	0.723669738693172	0.798944944877436	0.684471075205377	0.669673098236794	0.605266563027171	0.732132154929305	0.755087855837576	0.684116635610098	0.516323288171304	0.851574809986849	0.624863862208311	0.714394548301203	0.580900565492394	0.813451708197319	0.591266928509834	0.706751739634692	0.71687328052358	0.642856691173976	0.759215474200858	0.777195320434598	0.950049388978234	0.802457205830944	0.78198979114961	0.818997883940764	0.832995654664213	0.78079249117965	0.749102080900853	0.76894061973314	0.701974780687018	0.932693488279165	0.75407362567307	0.779029257640833	0.757139695407814	0.860740747690204	0.807733287129041	0.862864494794088	1	0.894636143851439	0.704400292556699	0.833670166947757	0.873944050886976	0.899172930256586	0.884570873355073	0.872400157397628	0.847265569697604	0.922482899770467	0.940295901313916
SORL1	0.793201292205614	0.866605725626716	0.915347986731719	0.864290395477472	0.943374359839513	0.853335303354253	0.874617781793511	0.895805632097619	0.743763681776403	0.916980763147547	0.881799083040833	0.915350163688611	0.884426754508679	0.889155724391961	0.943912961577626	0.899315592733017	0.792354339837067	0.951264348133613	0.936610635855635	0.915739382413565	0.96360479834005	0.935875051485039	0.929636674060635	0.901378731473101	0.86373795585062	0.685046555868088	0.857664566657075	0.888803228338049	0.814133344320339	0.935413659971081	0.922540562310406	0.915994777793825	0.822768935037781	0.876410743204484	0.917714225159861	0.897832128773864	0.919175134000019	0.81352976924754	0.949290191701294	0.846804883311108	0.925218220344425	0.739599425533767	0.919288514682019	0.872110038819859	0.878707158533327	0.924074774206612	0.8115126793466	0.777129139240911	0.880009426551137	0.940800031382544	0.927610230784197	0.937789487739718	0.891258438720756	0.936993721591304	0.939206098147676	0.937471210066949	0.951713130470291	0.923744668908203	0.909395341724896	0.951168971935257	0.949052072489366	0.936294986968199	0.954277606737676	0.948305227654815	0.940185383834318	0.894636143851439	1	0.92232012529977	0.945236796505305	0.868139449011686	0.978164297824017	0.982521809543949	0.804633391153085	0.674106185454953	0.848793834403543	0.849213921794997
ABCA1	0.904070852869012	0.916845903370748	0.935739903768847	0.980666747201341	0.942847256720617	0.96807661936944	0.984153836253643	0.983682975311483	0.742093100548791	0.946396393173018	0.974543742493151	0.958487517098946	0.936874016943622	0.984831079722553	0.932770722399887	0.925739021665233	0.909504253448447	0.946772482887966	0.948550413009809	0.985101721430324	0.939763218212144	0.98758661702057	0.964848627660293	0.918539973571196	0.865649223528407	0.717098762019173	0.917284183274786	0.982433475614434	0.940064051247582	0.990492227667422	0.935885962449689	0.99343045468203	0.913708652292232	0.976443632247008	0.971938105213628	0.906777644248345	0.986657150755534	0.918230547410843	0.91387705308526	0.952803855772272	0.980807185411231	0.863849733145047	0.907724628071422	0.980053479979335	0.923789058797865	0.984244399194781	0.907771672243147	0.735994488676647	0.868846616581402	0.793509941479172	0.930466759533964	0.970364152707072	0.842200569187138	0.936232302024368	0.965885590247528	0.986541696232032	0.988373604583198	0.990218235057073	0.771544037941848	0.986074804145444	0.969892532131312	0.969554209195392	0.918705113101883	0.951440659372203	0.881946626095833	0.704400292556699	0.92232012529977	1	0.948004560450574	0.784570175110416	0.911041933631572	0.941474043698414	0.714504886586742	0.430423877681946	0.666915318393777	0.644413300369445
TSPAN14	0.81340464187695	0.913495459048386	0.95447570031185	0.923907980824678	0.978485623791599	0.882196301259873	0.909481169706081	0.947738988416688	0.808337413598605	0.960440919442182	0.904116910481465	0.983080812076307	0.971619361895567	0.913300607675671	0.973174712169594	0.967015116745338	0.896842201260047	0.993007786972418	0.963750935175663	0.969192070297882	0.991350776268409	0.970461995444776	0.965605008098067	0.97845954965121	0.959859855953119	0.776106747468544	0.964338124703241	0.947278979209119	0.899457984997729	0.960915422490942	0.984786442017505	0.945715181266112	0.940610265584111	0.872631519401091	0.969196702193392	0.931057453121028	0.934612323987317	0.774381508655037	0.970320957970108	0.92278989149768	0.951759037636646	0.884429222646464	0.976260806086422	0.876745903881517	0.954887616571385	0.964867714226669	0.910635562351532	0.872110535808214	0.940919502813697	0.861997102256912	0.982717801795699	0.987619996577235	0.853721555000995	0.994577725657121	0.983754771501337	0.976524002611136	0.971961164183268	0.940401022884333	0.900355571465774	0.963375408052961	0.971985718204583	0.968625704960611	0.979169711617514	0.986765216181211	0.924148385058975	0.833670166947757	0.945236796505305	0.948004560450574	1	0.863401261637744	0.949927075540754	0.964145056142782	0.813774074230355	0.565975075268058	0.739276316405274	0.756211845725362
LAG3	0.735165317554182	0.821555368367708	0.868153291497122	0.72651890386312	0.880698513516982	0.670886298167413	0.704190015937865	0.752216893986787	0.806071724816416	0.861397400629362	0.726099967113188	0.829771214942844	0.801068386846623	0.717898999047347	0.890732809596926	0.850487617537353	0.614938153137603	0.887263862892436	0.878064276087185	0.798149788667553	0.906666283694761	0.831862435851677	0.854180981458909	0.863732187620291	0.843879358710802	0.479035012988802	0.788336587660495	0.729816297115742	0.630169336699454	0.820470602803138	0.834418466898246	0.788218002865661	0.705582984531079	0.727048019711633	0.819797999416215	0.864445293437114	0.797872467650936	0.638174501529697	0.915100104287935	0.684966261418746	0.830548383042005	0.615419960191642	0.868643095139693	0.704504600439031	0.820990657144142	0.823886790027614	0.65734566047052	0.884758600968273	0.878817825256383	0.887836619432044	0.883827985932607	0.854613833329637	0.905165695772618	0.876630110484597	0.859966171503308	0.811703379405312	0.85163834493002	0.787061516134938	0.901488800292919	0.842848360479614	0.859972675318336	0.851411833794749	0.899866707480953	0.87196582433875	0.940905991996441	0.873944050886976	0.868139449011686	0.784570175110416	0.863401261637744	1	0.916812729558437	0.902524516554362	0.778571237152973	0.549619131039451	0.702544538192433	0.723286280767588
ADGRE5	0.802885880001539	0.874619970044458	0.933676491618197	0.848784029353557	0.950046510905122	0.827473711078382	0.853767886664905	0.880441788974115	0.795141992152518	0.93610274212649	0.850946691349039	0.930170293598134	0.902750656479386	0.861072041092609	0.950878650259377	0.905465646908246	0.770149484761095	0.956810157005372	0.948541316542513	0.904498115780053	0.973730137788933	0.929150416522895	0.934821619279258	0.921448874487312	0.905142984231896	0.654659070589525	0.867296018200963	0.871237161750056	0.781072972607954	0.93016878108794	0.912919830030904	0.908067515726929	0.826530741090738	0.86124027982547	0.925319259270765	0.926261088044526	0.913608311614596	0.778939888652853	0.959586309148447	0.818768316084698	0.930463105542814	0.73188275341081	0.924057361930646	0.844324615892128	0.879859395618405	0.918309555735703	0.805071262561672	0.806601920647619	0.887112612604004	0.938399614504493	0.940500251318717	0.947574434323075	0.883500599117286	0.956411293995647	0.946751053596962	0.924616816012715	0.949521024897558	0.909402081763813	0.922232226794155	0.950751454037757	0.942614820500035	0.942631013856965	0.96129733643553	0.955028770051065	0.944031811877294	0.899172930256586	0.978164297824017	0.911041933631572	0.949927075540754	0.916812729558437	1	0.987522914059318	0.840084912406048	0.64676028069152	0.822294946549434	0.823803778908433
CD44	0.835111790988407	0.904258242227348	0.938964242160896	0.880623749002605	0.963873822808616	0.851751718826827	0.881313116453219	0.908346945988674	0.807940534724867	0.953072288909727	0.895703255303508	0.938687189488285	0.91328555488027	0.891695880374839	0.965436861515825	0.932613915655996	0.80092515900706	0.970180660874969	0.958017276929214	0.928788172852799	0.979772304933127	0.952364239049694	0.959517620402636	0.940706401595472	0.898403871342693	0.666557545706115	0.890609585402079	0.901843096583486	0.818651049438277	0.951717976320419	0.930099440902058	0.934850228606176	0.841173417650233	0.885915232838855	0.929727224530714	0.939681864806673	0.935417640504604	0.811049745683839	0.968101933635125	0.849257299733457	0.948140582697275	0.759820296725743	0.942601810654545	0.880055709917673	0.905559536000823	0.943638997137356	0.81925910336858	0.816921253390348	0.909660062336403	0.927008651453017	0.95571604146667	0.960683665578762	0.906939150246753	0.960403478119828	0.959903692921533	0.947191358460471	0.967991908655982	0.938349599978024	0.914921368256742	0.963331964161269	0.96985181059547	0.961858511773879	0.972246757352294	0.968606247891159	0.960613800540259	0.884570873355073	0.982521809543949	0.941474043698414	0.964145056142782	0.902524516554362	0.987522914059318	1	0.810485515521195	0.61404857292978	0.804269930728761	0.802852836981953
CLEC2D	0.459328239408102	0.579228548850255	0.690674908328274	0.639410023618547	0.722646538125022	0.652120750076955	0.659395122561488	0.676386841339315	0.50609299210473	0.703943878987902	0.598880998892517	0.759825290428637	0.802636708301073	0.637691438721734	0.719204784566552	0.68561075296291	0.713284353092182	0.79630266602222	0.705599313154639	0.712087566442238	0.816798169000508	0.711286248166863	0.68402564409246	0.754876950647908	0.78202014502187	0.714584337890867	0.67604398042562	0.700396855106324	0.669320478856514	0.694084096055736	0.773328913083067	0.668379977636823	0.772556150291361	0.622051188506991	0.762427215480171	0.662752718684259	0.654150497193305	0.49776275175838	0.761790158447042	0.680658610613917	0.691794130356668	0.696721842307552	0.753219920827606	0.58997253328697	0.649563679899007	0.692746154653499	0.760010652723336	0.659588875349712	0.669428036244503	0.807262757994385	0.736013966911339	0.789206228299915	0.631253486518904	0.819352984061048	0.760183038436363	0.746824273103119	0.752135617188861	0.679041187051944	0.778234936215187	0.725390767622348	0.711416204780035	0.699747823419183	0.793581821813693	0.747159546625541	0.713317255599296	0.872400157397628	0.804633391153085	0.714504886586742	0.813774074230355	0.778571237152973	0.840084912406048	0.810485515521195	1	0.787218359519657	0.866129375616298	0.850480973322568
CD69	0.17763077888309	0.304772686288411	0.411582191251607	0.343758837980551	0.485680972877475	0.38501884980434	0.381868987585496	0.410492933612844	0.265783771535212	0.422347156298885	0.338404196399989	0.494435491205027	0.511021666973047	0.376514266255224	0.482600617226274	0.413816286646746	0.444812084819769	0.538791724274281	0.424371056942206	0.431805987874826	0.591020386176556	0.439038426041248	0.426475957804389	0.491807232794994	0.51551296121625	0.56671901063647	0.380401397787518	0.43292996739485	0.388056292281264	0.424063428701004	0.547342708551759	0.391703922507514	0.45864120216317	0.34621496195418	0.473144556622523	0.40848911745503	0.384602521039013	0.260310553927804	0.545408791466413	0.384485431339441	0.392381588216077	0.413241917045656	0.496262168741374	0.323841612993621	0.366805224607761	0.408686005744761	0.47713938282067	0.414695002202543	0.432198589010745	0.794008765901413	0.478991506765704	0.494881142499174	0.482241151884681	0.554807319435817	0.483616709612775	0.488768725034995	0.480606787353257	0.415788835775855	0.709197134644875	0.466013704533952	0.467025711910684	0.442363641366093	0.560300272241466	0.504639911988125	0.520679850287885	0.847265569697604	0.674106185454953	0.430423877681946	0.565975075268058	0.549619131039451	0.64676028069152	0.61404857292978	0.787218359519657	1	0.943292100744711	0.952676656067114
CXCR4	0.425159664923087	0.521175727923672	0.612252987031426	0.572404690488551	0.674686549085017	0.616211807578015	0.616127509650801	0.625648238138114	0.418612535837362	0.632335608955995	0.584141253683638	0.678962671460323	0.678000018667562	0.613545732552494	0.67240659200647	0.602738623560135	0.614711023869037	0.720112466738155	0.638504970245421	0.646483758575425	0.761207418454922	0.660410460938631	0.639603428539303	0.656580496523274	0.654226878869752	0.660409398364037	0.562188329553452	0.644533145394131	0.589846688077576	0.653253182696587	0.709710726161501	0.62716435509819	0.628695864003458	0.603545602840767	0.673131519161559	0.605321805661395	0.622444009411817	0.534063633161362	0.71727889150244	0.593333506066023	0.625609688906526	0.557787200236401	0.666871497049659	0.580526861391737	0.560561635383421	0.630975861760128	0.643263922271829	0.528636473275505	0.598475566360487	0.90588992336047	0.660950818054025	0.69884891538363	0.688134774241553	0.726979616340853	0.680960411369453	0.693994293139498	0.699601899838161	0.650290676280031	0.800222206185662	0.688949190570185	0.678641626477107	0.654160877100495	0.730870321989312	0.694517158831524	0.714467939827465	0.922482899770467	0.848793834403543	0.666915318393777	0.739276316405274	0.702544538192433	0.822294946549434	0.804269930728761	0.866129375616298	0.943292100744711	1	0.977944980474417
PTGER4	0.432837521878895	0.562483765375526	0.645178797953358	0.567075186296988	0.708931677453851	0.574551902469657	0.586791897285226	0.620320950903418	0.506598768593392	0.659441255864808	0.570464600355745	0.68958235084343	0.676749549886336	0.593651166514526	0.706829563725166	0.646619227441877	0.596104033383354	0.745016253542689	0.660520973363451	0.645639602278404	0.78275182529123	0.659607242382671	0.659896752585475	0.693622368887174	0.685415278989801	0.644007833763853	0.605497275081175	0.632958076652267	0.570295584735361	0.650104644780286	0.736565961657141	0.619307419709474	0.624437563282598	0.557557081879033	0.669694145920038	0.64291769511556	0.616104996169306	0.46198743760906	0.755303117493907	0.587420656569947	0.629034767203922	0.556931929312995	0.709953419062753	0.548264551420242	0.608258010712147	0.640510353453464	0.623053838875951	0.609781339811091	0.657889078763425	0.928769296496702	0.699686629866339	0.700111180696919	0.697329225325391	0.747303264487929	0.699269370671226	0.693380275614873	0.697683639799042	0.642542751351061	0.867197264556648	0.683755269479777	0.695296255867946	0.668996790691468	0.763913526022783	0.719884405397046	0.735519365232621	0.940295901313916	0.849213921794997	0.644413300369445	0.756211845725362	0.723286280767588	0.823803778908433	0.802852836981953	0.850480973322568	0.952676656067114	0.977944980474417	1
