""	SIGLEC10	CD40	C5AR1	CCR1	CD86	TFRC	CCRL2	CD163	CD74	LILRB1	LILRB2	TNFRSF1A	TREM2	ADGRE2	HLA.DPA1	SIRPA	ITGB2	HAVCR2	ENG	THBD	SDC4	TLR4	KCNQ3	TLR2	ADRB2	TMIGD3	FPR1	TNFRSF14	GPNMB	CD93	ITGB1	CD44	IL6R	AXL	STAB1	HLA.DPB1	NECTIN2	CD63	PILRA	CD4	CD68	PECAM1	PLAUR	APLP2	ITGB5	ADCY7	TSPAN14	UNC5B	SORL1	CXCR4	CANX	CD81	ITGAM	IGF2R	ITGA5	CD72	ADORA3	TNFRSF10B	PLXNB2	TLR7	TLR1	RXRA	TREM1	ITGAV	TRPM2	ITGA4	CD33	SDC2	NOTCH2	LPP	LRP1	RHBDF2	VSIR	PTPRC	PTGER4	SLC1A5	RACK1	SMAP1	ITGAX	ITGA6	SORT1	ADGRE5	SCARB1	CADM1	CD69	C3AR1	ABCA1	NRP1	MCFD2	TNFRSF1B	SIGIRR	PTPRA	NCSTN	TNFRSF21	MRC2	CD47	RPSA	LRP10	IL2RA	TRADD	CD46	C1QBP	SDC3	NCL	PTPRZ1
ITGA6	0.515372475246303	0.631776986043776	0.49434937257834	0.436989585140419	0.437312386482605	0.599084997233632	0.246918615427637	0.35972479069601	0.479590933842477	0.542592524414984	0.157951404994221	0.714212539027583	0.633884943761281	0.502719100391746	0.260676339581068	0.554753977483743	0.558722213605389	0.402091301012928	0.559464598747437	0.217077462367043	0.145800172421935	0.328674065128228	0.594540040624791	0.444896319940797	0.0702119259244154	0.280330610008469	0.596737834487747	0.447625325632126	0.121992892179147	0.393499484087655	0.699886228428419	0.416855423337351	0.567003362248468	0.695591261879386	0.401740565521672	0.192154234801609	0.664411788206854	0.613567322008671	0.309486651350684	0.654171268336161	0.399011663171309	0.469484656086128	0.349044812090614	0.595053849609845	0.517595678606379	0.407449025950666	0.676123986723129	0.626338810075234	0.577314781057554	0.00437227769579536	0.550094708088519	0.749869171283339	0.333193625172749	0.283383505842658	0.483670188846056	-0.00243368536639139	0.44306679982124	0.502439252791054	0.643799594639206	0.586964307209305	0.378321475559744	0.519496304588377	-0.134717883650193	0.780754039779265	0.537920115410364	0.432402131538045	0.550210402044273	0.25663043634554	0.352109836781229	0.715979327116054	0.639021274131933	0.486346085465545	0.434523819447524	0.658709673422287	0.621300711710252	0.429607792205637	0.580848461749472	0.466484104701865	0.149560098819447	1	0.661046782370472	0.483741307918608	0.452910291138196	0.557492769150281	0.520448566514606	0.36410323622588	0.527902024509581	0.414035015942069	0.589385815829558	0.600267696676106	0.498876800093648	0.728847575548966	0.589519280318792	0.433045702753462	0.734452227837807	0.570324407442666	0.609110216630183	0.816391544629868	0.232692005353082	0.488248786023138	0.629721230479905	0.579624398218141	0.722145007637852	0.619674936955735	0.522880288731569
SORT1	0.381228926626862	0.54077409299475	0.28408384102808	0.388994398889981	0.236378153653274	0.514110669478314	0.326766300477009	0.19947701533716	0.119223390037527	0.214984289748044	-0.0159538343556539	0.595043767673459	0.459720645859973	0.221607879190442	-0.0541975820917745	0.574213932539571	0.370936195795872	0.435309140318748	0.403203135301495	0.0894225645419341	0.257395449388945	0.164223112239837	0.355297395057215	0.458163990545539	0.304075804119723	0.456812825602463	0.455563388177747	0.164184325624526	0.368893110049875	0.194411138369369	0.591035955078805	0.235130788637286	0.498929970366224	0.549991901908839	0.239298154215687	-0.134439308956309	0.460426233087898	0.644173588800587	0.296894828988319	0.39844720791115	0.363727322498248	0.231925795341964	0.269496052153944	0.521512965464346	0.375631274704614	0.29450268940365	0.545904638257872	0.264690693534179	0.573385389507385	-0.060177302017646	0.424495852963247	0.56448495343409	0.252596730609425	0.220350781942635	0.606877483382679	-0.186268557426538	0.366851435769025	0.522003929589647	0.504901670221943	0.303203287829757	0.265622504798669	0.55684935730774	0.0463823371460009	0.646137082507938	0.387618825639572	0.0643259020054699	0.298913770702468	0.391640443254517	0.100468151321032	0.668485941888979	0.618069383153397	0.429356382355497	0.136068175389918	0.408349726687797	0.435819241727342	0.451416500841916	0.223398154580391	0.382213858274039	0.342197158157695	0.661046782370472	1	0.55825124887529	0.434657901375793	0.287354491458022	0.324351655044368	0.482548330022183	0.582415900394072	0.382126953940321	0.529769482787532	0.20457402273975	0.259159721285265	0.708394580195607	0.535440166117717	0.325113208495849	0.692688778901644	0.464463312853668	0.295238022592209	0.571336318241043	0.0318020274040023	0.450427177918164	0.585172594783068	0.474808904110296	0.736827324563522	0.47490515661874	0.634982934620069
ADGRE5	0.436452979445969	0.425580101173989	0.226034030102657	0.475279457498719	0.173325781467502	0.335671022534033	0.0185226440879987	0.349073610096891	0.00117198325678951	0.211217305879249	0.166828974098731	0.667298328132443	0.277316733856771	0.079994686719926	-0.145783743475402	0.460017805893558	0.457984573666165	0.121440194905381	0.474411935661173	0.357763488919491	0.18242380283077	0.0355315131362741	0.323985372276976	0.482870176385528	-0.0163792033098219	0.203189548743655	0.228862845921405	0.266485159102005	0.34582413518649	0.390456092292221	0.602963642922853	0.382666538240222	0.366735603462429	0.260494789891984	0.344675214269297	-0.180213285015332	0.623923001916517	0.62798352652462	-0.0711262216506419	0.400046866025456	0.440066503562891	-0.0267109910819195	-0.0462128438808581	0.551058913360792	0.515833290517394	0.241512056102009	0.490466866405652	0.268726942744862	0.221000771636666	-0.128716871267476	0.57759172536846	0.489693818432866	0.470603982149205	0.47298403885774	0.641729338041967	-0.236236754432684	0.381208442888978	0.340454434070068	0.573846979945766	0.0394994781415129	0.166371361091415	0.615866726877384	0.314628787853099	0.409583224359997	0.457648526039953	0.326125196468764	0.383547003615926	0.515402911115765	0.314782392409412	0.654681146149472	0.564515454675705	0.20507080026514	-0.0700550160699501	0.479480735994731	0.157003881033725	0.276124736717449	0.270064106067311	0.512354330206959	0.22301806809016	0.483741307918608	0.55825124887529	1	0.117223190356214	0.173404376002475	0.264566453698692	0.257080525107228	0.302304352202775	0.482623106988905	0.682416053419504	0.214234194057582	0.203527518254932	0.615078273413786	0.546462746730442	0.388350085509122	0.588105055138426	0.634832330315151	0.454986750942045	0.570666784552134	0.188027911977601	0.526843673587429	0.640174490624857	0.633053284985785	0.634317182511211	0.64426643705763	0.501640636289902
SCARB1	0.391310447231544	0.524433820702272	0.342901234898254	0.456067675867072	0.429902604917049	0.399613932897145	0.546622513237678	0.29390976511122	0.339496571168723	0.379255669239194	0.143663044128001	0.428120805755407	0.57514980492419	0.205920920661782	0.157800259082132	0.552333841342415	0.446066722947152	0.517888276817983	0.426321602549336	0.175613535061107	0.459354834469471	0.284790771730473	0.285969347097657	0.241164468281843	0.4487741389369	0.52027574704143	0.522735640914238	0.272623006208785	0.434019413301489	0.201551472096456	0.555660427488614	0.396325314844509	0.57802330877747	0.553600766826462	0.354910808471714	0.0601131512531436	0.419202731102353	0.500993386555863	0.578644372682819	0.483102380509977	0.421711428493678	0.425028416244991	0.481693579765458	0.556450055480788	0.340756780516217	0.262284431740512	0.487801934671243	0.332590365308682	0.39331028249298	-0.083572816993613	0.324964287077406	0.529891993788165	0.250610240455455	0.321004500883374	0.352497759280641	-0.103547257174789	0.395090246780614	0.458355763597701	0.382234147660406	0.486241432460455	0.265361531700124	0.384851151286375	-0.0591499084335813	0.630258988114368	0.349806457232548	0.188517214820647	0.375186744647899	0.248477778532304	0.179683465091048	0.398475635907979	0.518537542596001	0.270036482439879	0.272493401603702	0.369155155497886	0.602383469315198	0.338144654770982	0.357632972794658	0.259379100031107	0.127015796362013	0.452910291138196	0.434657901375793	0.117223190356214	1	0.274693855228559	0.274284950695067	0.42963459727016	0.680895499269006	0.429813385814978	0.345353636233709	0.22427528523776	0.466612702697788	0.345664410477112	0.503003657888494	0.234370765205923	0.389074124605255	0.354869981549465	0.327493110880165	0.487391108043314	0.111635381113904	0.407102795318095	0.344821093427132	0.27863778164068	0.426799238846322	0.330433241971925	0.208817862389898
CADM1	0.297515960037297	0.0821322823658469	0.441604779191093	0.0185231807107092	0.182102216927284	0.17210085252686	-0.25647852975485	0.392872326209969	0.688166154129477	0.309188522329898	0.435391672851864	0.577483840184772	0.33599483603592	0.544784619961257	0.697412832723489	0.350031723674115	0.330914922895397	-0.207950646176384	0.384399640769263	0.371744609878244	0.0666037774034297	0.547938351196918	0.522573938311138	0.0162996980718593	-0.443927211800801	-0.348480195607269	0.145084549836378	0.671326286491677	-0.0468941032075622	0.444245099628181	0.431232790953571	0.470505395967217	0.0307764612056237	0.35895841955185	0.391125260553069	0.698666040643207	0.579043141593316	0.435716527805629	0.197908068836	0.483681560259167	0.20289440102447	0.413225263178124	-0.0498098475770379	0.36199777867207	0.354651481661956	0.375525308888067	0.131451951745451	0.664691215065466	0.0709009250713256	0.262930608853688	0.485060133693903	0.572102748825014	0.205960216274826	0.275265497830736	0.0856080109701128	0.510975515384403	0.393258195419666	0.13218328996645	0.48957316158639	0.391459701815037	0.087573110775117	0.214919691306041	-0.263098322701142	0.311465668125526	0.27147862907755	0.629337251912687	0.48028143717977	0.138859723126803	0.601653814015289	0.626550059502879	0.486434569826092	0.106714100768827	0.468930564851148	0.400866931428364	0.152264297335342	0.0427128324396641	0.764517351285349	0.533447772801714	-0.49329921977797	0.557492769150281	0.287354491458022	0.173404376002475	0.274693855228559	1	0.141265677970521	-0.163869424503436	0.301294491443197	0.220414193144645	0.46909553587835	0.617008309974695	0.48380004063629	0.632390348644584	0.468002845259796	0.69452295389726	0.578581616387852	0.379875062434183	0.664259861363121	0.564450738834543	0.543594716880996	0.395347175831536	0.583568761266273	0.518376818333029	0.589790548094331	0.573396958778109	0.497183061267128
CD69	0.159994477781625	0.536657940529792	0.16341810264981	0.120710121803356	0.330807679243134	0.543720399566643	0.295378578254524	-0.105496075382119	0.292407269700402	0.331470350394861	-0.271763552057718	0.165621584056514	0.37547621055546	0.321771499139562	0.156363824856813	0.0395968557915183	0.207952782660202	0.586359400592493	0.103666783042512	-0.225083597667196	-0.170594781872141	0.0790480034808775	0.529297174084031	0.294586205745597	0.30722800449901	0.320374301555987	0.518376638155142	0.0967328394929424	-0.182512176067615	-0.0599582246874848	0.307437406807265	-0.0834427203595472	0.417906886317491	0.529016398092038	-0.057176780572183	0.103543040685713	0.18109386039558	0.0829784345466006	0.201017940612519	0.292636111772536	-0.000679151522594991	0.171735213171471	0.390240241857349	0.0932490730455379	0.0743846214960691	0.215618382940603	0.56637221363341	0.267065704239657	0.59072226345862	0.43867856723881	0.0366152743446051	0.240409350715358	-0.0320457067978251	-0.131378185082374	0.202791274668374	-0.272677700606288	0.119398226063332	0.390359205940896	0.1850790048709	0.39026376745678	0.431425721831498	0.125294510029538	-0.211773648866333	0.483357408275286	0.184399243448966	0.0912259056782731	0.183594919144399	-0.0923248504837301	-0.0246941409601943	0.281522316045437	0.0626646939786866	0.577695603377055	0.559816949956528	0.664915292793176	0.64898479589854	0.445683825945546	0.302307325147676	0.0134968063565057	0.336142935153698	0.520448566514606	0.324351655044368	0.264566453698692	0.274284950695067	0.141265677970521	1	0.370087764129202	0.0855685477877773	0.0269543416188638	0.135721864546086	0.525699902754047	0.243738004047435	0.270605775653294	0.172044939573036	-0.0894649031893029	0.318569267385578	0.167807135860677	0.321171727198538	0.408132974826589	-0.13182323413246	0.203289859470855	0.223259459832733	0.208714494640167	0.153803258274439	0.247215814421236	0.0817244127051389
C3AR1	0.610071006201	0.66916267179108	0.308344216130328	0.646401839880457	0.527790112966375	0.459012601087654	0.535464913937296	0.358765733552718	0.232305992620736	0.539273693118415	0.097370330793705	0.329167062649492	0.613542208888875	0.176359270116549	-0.0105944058600172	0.462641545400952	0.588842191361618	0.695614617752128	0.450267797124855	0.129468279356504	0.209425035676316	0.269593449790271	0.301156889247224	0.694771314441087	0.536663604410769	0.656114180060317	0.751745775137505	0.0820144000507341	0.436578842503671	0.278149760748065	0.413112475747665	0.223690697929578	0.593216783073013	0.593313644100918	0.394632337881057	-0.165712214074646	0.271206086826088	0.409499471833086	0.414588691276369	0.498284437275057	0.557326580833119	0.135054637471509	0.389542826094532	0.499912716961216	0.485485844370767	0.433379390514589	0.632938918749341	0.198504501756965	0.523043037636144	-0.0730885071858058	0.311432306686815	0.47211578816234	0.441335370032734	0.225452114386892	0.451521316600504	-0.237812020866343	0.535040495458942	0.487128279021472	0.417082325155062	0.36395090684988	0.511121573159434	0.467934546658485	0.0373393595983148	0.577627087640316	0.57428252004669	0.072845280544399	0.407563942760798	0.0366743531801346	-0.18022619789147	0.224622245487408	0.446624925559828	0.459771175107319	0.270175534390005	0.524757453679907	0.596258750241062	0.633708529666416	0.0801103228260384	0.198057652995127	0.417293717437596	0.36410323622588	0.482548330022183	0.257080525107228	0.42963459727016	-0.163869424503436	0.370087764129202	1	0.453247796311654	0.534300368496428	0.268095982738708	0.146218305218628	0.213831338479062	0.07711183635682	0.411385478897538	-0.159725740572836	0.128193302208105	0.447763400479531	0.182363090462657	0.40925341764723	0.100284874970221	0.365685308305511	0.344305994762746	0.26563855689949	0.259066607999533	0.277671922712572	-0.0766681913237363
ABCA1	0.516514136872965	0.63039837736635	0.569626898855678	0.542372522767978	0.515142342473436	0.503171186498666	0.582793020070737	0.473521814840692	0.369256078586634	0.369070723402558	0.263886613987219	0.555759463229931	0.692641193178566	0.33247257017074	0.167693174506517	0.757828258701775	0.571024864753023	0.451625216357299	0.546019893030509	0.422989470033014	0.715275973593186	0.376720964222803	0.290996296849835	0.429976899093636	0.35302172188173	0.517250407740322	0.544285808640247	0.37399285117932	0.655660935877412	0.39216300355729	0.703822150002984	0.609589692845699	0.671164351924044	0.642482435363617	0.498612985609837	0.0917536599604824	0.522593879527309	0.685735813670163	0.709293462710579	0.554685126072428	0.635294520225261	0.524531678954332	0.585192083509557	0.716694521702287	0.511876856492354	0.363687932312503	0.523579778408822	0.349606873763841	0.462803019039966	-0.294555785374777	0.503146625422293	0.676316623922236	0.394738759967405	0.455549592885458	0.652686743866457	0.049049956681396	0.510846505231938	0.535434551689543	0.554262803753626	0.433344184508558	0.0890780001852574	0.579255658749017	0.155001455160777	0.710249430357966	0.499253986029124	0.180459141224011	0.461487717330162	0.448153068307406	0.267148105285831	0.493776774720194	0.733840991022046	0.252469116869104	0.0976177394154802	0.365444514780606	0.514144475842643	0.451659769339577	0.397152678713923	0.458364423100715	0.212734161125651	0.527902024509581	0.582415900394072	0.302304352202775	0.680895499269006	0.301294491443197	0.0855685477877773	0.453247796311654	1	0.575738819718361	0.504627670972722	0.251060775981246	0.463347452462093	0.413071431136352	0.572801559008993	0.318271464753014	0.448391357072732	0.55332894763995	0.342834445866968	0.576247579999885	0.274655016639523	0.572773265676414	0.541905004122376	0.3863793141132	0.564732709571474	0.469141036648141	0.257412987017349
NRP1	0.908489503037736	0.615775020533348	0.395789493404053	0.874401990717576	0.437210193817668	0.114811519821762	0.219945283211907	0.896806634061188	0.418975270227921	0.635951584235514	0.678408605043547	0.756778833586193	0.575828809554087	0.120358131818522	0.199294991817822	0.776950737504364	0.870401009109905	0.176063333865855	0.887828385841031	0.758271856483307	0.466147038456529	0.406566475536991	0.307287820016767	0.629470885485183	0.0604169390405858	0.260412797386961	0.511654076106573	0.577718860552134	0.707721245920574	0.851115178452538	0.700460491371267	0.83631965186444	0.423328021459596	0.432661798307493	0.914581299724618	0.0760081451688587	0.721313544729424	0.84015265208663	0.243717472617023	0.816206232353662	0.950757030140094	0.104784661984355	0.0135676197702814	0.878597178087718	0.92350120156365	0.596875250338844	0.41925910707018	0.550455666017586	-0.00969676629311966	-0.349523629409574	0.888193212976065	0.78004028015272	0.919644036937513	0.754335986753501	0.5744573068278	0.0725005803792796	0.873725945773901	0.424468759749057	0.72183425091102	0.181406446098363	0.259532845044179	0.722682967803754	0.194430380385161	0.527520142879411	0.872924706500086	0.659372905712726	0.786551145121935	0.445550712100523	0.296519171302886	0.573247273008453	0.854739351698724	-0.0760746392455492	-0.0563790629701947	0.52319662138679	0.280290434219532	0.52669782790408	0.484030973768158	0.773390696948424	-0.123552785202177	0.414035015942069	0.382126953940321	0.482623106988905	0.429813385814978	0.220414193144645	0.0269543416188638	0.534300368496428	0.575738819718361	1	0.757699538472873	0.162939875229217	0.412529159114105	0.34139707573508	0.693339033343756	0.403600051715117	0.281812809102031	0.884613721724373	0.654105009553169	0.653653746750698	0.68491911078505	0.806945150422543	0.721390148711535	0.767700372716716	0.639024440501781	0.76328657421421	0.112610559016087
MCFD2	0.712461378572681	0.518059016034881	0.372343644990253	0.615108119209239	0.327372442836164	0.173123951431538	0.0462123733508429	0.680249978337468	0.377594566167537	0.431823806213764	0.477159007057543	0.836389572113691	0.44799172024762	0.214834024248078	0.215732861402179	0.693992516606204	0.719337542570222	0.0319331805159396	0.748000904450827	0.695974865276163	0.411529485806614	0.298899572134855	0.370830465207662	0.466097378037799	-0.119346461358591	0.0745111752216299	0.361410818352831	0.655742222224068	0.492070899190453	0.733349439590397	0.79546754853046	0.765889131575893	0.331465223287502	0.388814489409997	0.687868814536745	0.153186102795304	0.840810414916305	0.883985503766975	0.12052979390531	0.699365840348856	0.706571731876442	0.156065506034975	-0.0465234211313065	0.796760082476574	0.767035234507279	0.473766630341015	0.414923975627195	0.586224546400223	0.0500322370996112	-0.180209426043391	0.901138419253931	0.755475898113634	0.745120449781886	0.726068186245189	0.589897306186984	0.109630467443248	0.644320286411466	0.433075246705193	0.739347500501516	0.211580387494538	0.207047638259893	0.705557230950527	0.275528997361142	0.516772629349741	0.638067814785353	0.669227132784734	0.662890425286581	0.642821067587772	0.555746038690283	0.815894445936822	0.816847401981272	-0.00163785310396754	0.0147188141425209	0.531364927563586	0.226727909865382	0.388582813545109	0.659757881764112	0.825743622750835	-0.177879223220087	0.589385815829558	0.529769482787532	0.682416053419504	0.345353636233709	0.46909553587835	0.135721864546086	0.268095982738708	0.504627670972722	0.757699538472873	1	0.309159589972156	0.488156623351706	0.70888480210743	0.693862210815325	0.66080243667262	0.608972493940882	0.872400710539809	0.787825347394678	0.762708328264127	0.559871627267921	0.763021940826737	0.792400686577334	0.888947440426475	0.824713076348324	0.89925940003352	0.484362843242985
TNFRSF1B	0.381660337114489	0.376920563848969	0.64176147433864	0.11663582878378	0.399805085390153	0.55097702748454	-0.0429921514055571	0.307039074882485	0.742454348851605	0.494721884357381	0.272202970270906	0.442161609738483	0.534121989915952	0.764747607675456	0.639076716565681	0.285079168182078	0.448943252306791	0.168598344498699	0.372022637409083	0.271018053700438	-0.0346989658743414	0.521347629992438	0.706077186617871	0.294654015936994	-0.214107772308105	-0.0700114029127486	0.505390552212861	0.581088349773614	-0.128810143744451	0.373707875203825	0.447950297953876	0.346604830210412	0.279775293105309	0.547876591210139	0.307063281623771	0.633586945675435	0.521059148092588	0.214023442698781	0.330148963540601	0.557607604354964	0.194418173909372	0.428667464114955	0.257672362522029	0.282934383371235	0.323805677940182	0.473408361915132	0.489818732913768	0.65253124457564	0.418419600505793	0.340201641034923	0.343666602729268	0.529604285746442	0.170027403898807	0.0757076686884393	0.200182479990641	0.279544016297639	0.377498390500841	0.243388568152753	0.442926027901839	0.563103219380597	0.340915326812798	0.229590128179532	-0.242836650000506	0.464377000344601	0.388014222575488	0.553058973663498	0.478586289923735	-0.07355957160969	0.451936287654701	0.376201283188943	0.282514756650706	0.529053008192377	0.760626076926133	0.707384344423373	0.501817605044116	0.305238707889179	0.732586363236483	0.322561084837209	-0.116323158766528	0.600267696676106	0.20457402273975	0.214234194057582	0.22427528523776	0.617008309974695	0.525699902754047	0.146218305218628	0.251060775981246	0.162939875229217	0.309159589972156	1	0.46180997413651	0.316849577181571	0.296663986956565	0.289116592787556	0.332892532795325	0.348973232383538	0.632665467328888	0.54463040942938	0.388154779035046	0.32890558737651	0.423847788699944	0.392771518961223	0.263766154545127	0.472807724322486	0.0489272938864165
SIGIRR	0.448862168043687	0.402888824241145	0.465484823398519	0.282382748070919	0.434132330951869	0.162388397398009	0.19938742118834	0.410379103559865	0.555020669510596	0.406423094052948	0.33784630980067	0.469835906759592	0.482577991552914	0.308095101204062	0.486636383244987	0.505087508789459	0.560574107711432	0.103550053415113	0.450946828897832	0.419741154845806	0.354036562526448	0.51401522870419	0.300427200034231	0.207790536244562	0.0308261391002437	0.10640905168932	0.347521303394446	0.58793364528757	0.302773902285503	0.426725075553793	0.619830645855879	0.51353313950661	0.251888011165387	0.426468239871337	0.412704101019228	0.432331183326132	0.549533586168883	0.513324666901473	0.386380162173951	0.575755976905457	0.429597161283451	0.483588437387953	0.204966886342131	0.49719316125819	0.415077796247799	0.525181188403082	0.348519835191961	0.574504773051894	0.156318794484067	0.0672414808364121	0.503515960066123	0.540280420870102	0.340586353354414	0.379972662230557	0.294475981073988	0.269401795327625	0.432552126326385	0.380543076497002	0.446801461894236	0.416157778414805	0.158402233046354	0.426872423144755	0.00696306109824592	0.411950710920471	0.389472740946005	0.489993828617081	0.538494392521545	0.295181330491935	0.403551623640957	0.484976280002755	0.446520530292214	0.11125875902645	0.353752618582992	0.455487114929084	0.391027076640056	0.204055557497661	0.710347525770571	0.496789875982343	-0.188946712283916	0.498876800093648	0.259159721285265	0.203527518254932	0.466612702697788	0.48380004063629	0.243738004047435	0.213831338479062	0.463347452462093	0.412529159114105	0.488156623351706	0.46180997413651	1	0.338219320933286	0.416361109997828	0.419146240397215	0.27537698224692	0.488983892069594	0.650230258561562	0.604622324917586	0.344801301970027	0.509779747664516	0.403372408058993	0.457647786771265	0.420130961425784	0.529726243447827	0.0996580543481682
PTPRA	0.302532044664559	0.344449796907764	0.214737876439087	0.24826061223924	0.111808523557209	0.295345981322456	-0.00517020257102045	0.242167260207374	0.204125318328609	0.208381938235419	0.100181152904106	0.720281165074817	0.273681738052639	0.22631735938402	0.0974104202172152	0.4415364933792	0.332546331645709	0.0822786345385181	0.408708026455471	0.242970327728962	0.17833124516324	0.168075270047287	0.425780434711715	0.242987368548176	-0.0667176920243308	0.0477001228594752	0.250023993661503	0.39875596570402	0.134988025078597	0.32072152514294	0.61229304544635	0.381361525967549	0.294965775966334	0.395839578882721	0.273495026474501	0.0747313941429496	0.634374993584366	0.695835810570752	0.0720310769472315	0.405373015425677	0.257490182530562	0.247058274802679	0.0232462956783315	0.524139578624321	0.411474645149343	0.20991253478247	0.387582811619884	0.399689435410568	0.282386401255327	0.0516731905628948	0.573283172207566	0.566441605148399	0.284267688899049	0.39579855848422	0.43986617605417	-0.0404469338139331	0.301526387497942	0.3895868115456	0.576543075396736	0.268717429874753	0.174695420749792	0.493462496471143	0.0965199260982544	0.503757426490692	0.288603862993948	0.363104133665082	0.347745782235952	0.541945514144203	0.478571390262568	0.872768831015407	0.656129747854978	0.213141737486931	0.125349489499091	0.395852654009384	0.223869049458105	0.23888131591119	0.473485839916655	0.548650328256274	-0.022435091652167	0.728847575548966	0.708394580195607	0.615078273413786	0.345664410477112	0.632390348644584	0.270605775653294	0.07711183635682	0.413071431136352	0.34139707573508	0.70888480210743	0.316849577181571	0.338219320933286	1	0.601733919028698	0.692320124042388	0.882721456041882	0.530584563910345	0.531378927526716	0.689684710242921	0.195955294940633	0.482451674220801	0.710186104931062	0.646072386110499	0.877776422934517	0.679527959131597	0.884682850377241
NCSTN	0.674476044514536	0.542966838916842	0.284522924485059	0.629087951458531	0.371226437565213	0.277459887098152	0.184581509983503	0.611422894638906	0.404897667815644	0.494951714545834	0.440444365160558	0.776224840455986	0.600117893930745	0.175882673821175	0.226059598549952	0.692405038866061	0.646215356911246	0.232466129048137	0.68313334149437	0.436127981396507	0.368390870925374	0.372072250248141	0.406556573541297	0.416162632129356	0.0805325591911881	0.30144318956497	0.413221752774235	0.461472094452419	0.502185971741353	0.556076846528549	0.696621294886225	0.583181173813529	0.423867939183736	0.510570770770937	0.643300818113559	0.120013128942752	0.695877786416837	0.783168418608763	0.248432845396392	0.673801707754307	0.6627574374435	0.241264558910449	0.0741666550088491	0.751495694480783	0.68161611484488	0.487127965983917	0.532543394113851	0.585152500205102	0.22178398345161	-0.181166608167364	0.705860013579491	0.758213249720792	0.6102414901105	0.580469202346174	0.484151287487383	-0.0400440863849337	0.691663881086548	0.349326903346981	0.743244063204447	0.282026114111119	0.264663958391612	0.678471789318408	0.00919243827924688	0.620335675269942	0.657024989237118	0.504825291106548	0.686628187364388	0.436078436928331	0.348541150550116	0.719711069342583	0.798867686931624	0.118998275144141	0.104215069950891	0.52249026087366	0.364471607979702	0.44222704329193	0.50279284756045	0.615206939632467	-0.0242860205637904	0.589519280318792	0.535440166117717	0.546462746730442	0.503003657888494	0.468002845259796	0.172044939573036	0.411385478897538	0.572801559008993	0.693339033343756	0.693862210815325	0.296663986956565	0.416361109997828	0.601733919028698	1	0.485762652677029	0.587487771319039	0.71961285344168	0.604138854709825	0.695340409399124	0.433887596283657	0.678283402606793	0.723627975718794	0.687606025204078	0.723512096484303	0.704017077420465	0.471328789368114
TNFRSF21	0.329219197519472	0.0403614683758076	0.341598406755681	0.187713025010878	0.0523041034682366	-0.0420360495570242	-0.275791091860217	0.493633065269431	0.364412816502	0.179745350555033	0.511993870241836	0.643901861415262	0.166496432128374	0.239146600044904	0.347836621860991	0.423710343182516	0.36665114483586	-0.362345590447572	0.475659429877779	0.58026841631853	0.201442171410231	0.339257613417983	0.266043351590268	0.122685807456293	-0.395161990634011	-0.324821022723108	0.0523971508096795	0.635753494814531	0.161434820604086	0.580838196132608	0.46936679089042	0.607604634447353	0.00188551057096433	0.129743224469726	0.487402275433127	0.366438458583597	0.645181001671371	0.59837837697246	-0.0400661045906329	0.445125226366528	0.323279124205331	0.2840767395155	-0.218676266326074	0.484595257234822	0.48478028726996	0.329518458191448	0.0625791073913178	0.447544082000162	-0.151677228554379	-0.0160722805364298	0.632047562865918	0.528099154332577	0.422361052964299	0.574007150966059	0.303179961482243	0.409052395732411	0.374394282727322	0.0776325589096164	0.54233580687609	0.135853937646766	-0.00491310134470238	0.393624783064439	0.042003276307972	0.17695812576152	0.264930142860644	0.585579589212287	0.455397241264527	0.418174594019954	0.631992272985315	0.702402607613775	0.583428981243074	-0.0908792511193009	0.0504007589614	0.197739364776493	-0.0638779935139956	-0.00736861501012013	0.591839618778144	0.621342999458636	-0.478050338619569	0.433045702753462	0.325113208495849	0.388350085509122	0.234370765205923	0.69452295389726	-0.0894649031893029	-0.159725740572836	0.318271464753014	0.403600051715117	0.66080243667262	0.289116592787556	0.419146240397215	0.692320124042388	0.485762652677029	1	0.59400895559128	0.491534633253577	0.582208770243238	0.534918132076577	0.540947350011652	0.460157728434268	0.64531150625125	0.587023728246343	0.716595095086613	0.623405886296723	0.576213050245894
