""	ERBB3	LRP6	KLRC2	ITGB8	PARD3	APLP2	EGFR	THY1	NOTCH4	CHRM3	NRCAM	TNFRSF12A	TNFRSF1A	NOTCH1	CELSR2	ERBB2	CD81	CD99L2	PILRB	CXADR	PLXNB2	CD47	F2R	CD9	SORT1	CADM1	MYLK	PDE1C	INSR	AR	SMAP1	GRM5	KCND2	LPP	CANX	PTPRA	PLXNB1	LRP1	ITGB1	ITGAV	PODXL	GRIN2B	ACKR3	KCNJ10	IL13RA2	PTPRS	LTBR	ITGA3	CNR1	SEMA4C	TRAF2	TNFRSF21	PRTG	NOTCH2	IGF1R	LRP8	ADCY9	EDNRB	MCAM	LRP4	IGF2R	RIPK1	LRP5	ERBB4	LINGO1	TNFRSF19	SLC16A1	MCFD2	GPR37L1	AMFR	RACK1	TSPAN5	SLC16A7	TFRC	RXRA	TSPAN15	HLA.DPA1	S1PR2	JMJD6	TNFRSF14	TRADD	CD2	ABCA1	CD63	TSPAN14	CD53	CD3D	CXCR4	ADGRE5	ENG	SORL1	CD74	C1QBP	ITGB2	CD44	RHBDF2	GPNMB	CD163	CD69	PTPRC
MCAM	0.83068213780043	0.933772442992768	0.370574878750035	0.858213255062724	0.91465113737565	0.892480228877915	0.349146299757595	0.909061699166961	0.882212605981837	0.907155057950217	0.842809524662359	0.894991847646274	0.8509205291693	0.908203165502346	0.882628438150865	0.816613424371783	0.860148173257988	0.87706450591781	0.921461124884855	0.756630362576612	0.897187616948625	0.913805758677283	0.850002422362969	0.876839656425818	0.89289889764431	0.842213696625521	0.702488079314788	0.730169802105167	0.899167082339103	0.841143856226401	0.914698278442179	0.657504862904896	0.748299386389195	0.932075315013768	0.90720213925484	0.86268574567867	0.857875537952313	0.830414397864196	0.950418064641778	0.857082826289906	0.900310885962965	0.79247745633913	0.757655359095332	0.714972993401183	0.840843854287689	0.800994972063982	0.778004011650578	0.845610489710831	0.600874809883504	0.834631253667289	0.734305998949229	0.870600318554105	0.838749914737254	0.835621126129789	0.905017490615552	0.730468691372309	0.809108902448141	0.892799413531648	1	0.812852499909161	0.779277797143413	0.883009826163638	0.916294949678574	0.857896637351239	0.742439420989237	0.759301637105778	0.926498621056082	0.902283053125648	0.844283289814816	0.901033797299503	0.856949302214385	0.888451740328359	0.813196352055149	0.794433196817829	0.855807959407269	0.867641500784143	0.600295204863981	0.714805254913094	0.905258370370677	0.59778496719727	0.773251719131724	0.201303397242962	0.80919524755886	0.909759126155606	0.918089736782757	0.419845952699935	0.151236658426329	0.41063968461278	0.850332490724488	0.599986401960954	0.741980552766863	0.56299173073795	0.853251565349456	0.409491516474987	0.466524100805193	0.765416488107098	0.418833240035552	0.36659806690382	0.201420435654832	0.379961535085009
LRP4	0.683034118119517	0.834934666325965	0.463671758543027	0.968554514907128	0.888279132211013	0.954650510919833	0.544937729951296	0.865524876910111	0.781017842382668	0.892436195660588	0.956669982561021	0.848375052046494	0.928008154998345	0.858945789903713	0.950719507428325	0.895498537265979	0.928904979348749	0.927837906120182	0.857265247927663	0.734784680720266	0.931742486446366	0.932741016313854	0.817980740834932	0.919569632723762	0.944703914464258	0.897303933969511	0.910166330564542	0.915575013465218	0.824479349494228	0.940465287454903	0.854927468667021	0.705870035547229	0.876790758045383	0.938045012606726	0.941046985079157	0.949560924474111	0.9489955842097	0.959615336807992	0.907196691183299	0.968655144085021	0.862543338459808	0.87495374779194	0.812402185359704	0.845425138925036	0.909829097840917	0.83225280712766	0.904047237062555	0.879701466273254	0.765998261037379	0.737958801122779	0.530918439743673	0.86867113971075	0.823791438439769	0.958647578599522	0.902588499658794	0.8088898962517	0.882498089681426	0.928325150591684	0.812852499909161	1	0.859012239681507	0.905500821204045	0.83167872875741	0.939065216114346	0.812310776353155	0.88489108539679	0.902784726456675	0.924120948484268	0.938515922467517	0.950463470520029	0.660327398771063	0.83579871119344	0.918416212430827	0.717656127065924	0.91297881469706	0.631547601860044	0.632188689745389	0.704943849643056	0.85892976591413	0.578903318684781	0.774888065327336	0.153742017293612	0.942891586852579	0.930207944201882	0.869558672148369	0.362465661662666	0.0784143116765289	0.303099082836759	0.709255792009152	0.408073467899554	0.73404149137568	0.58647895396817	0.665506412790291	0.362996855599441	0.421988725382183	0.779898676985571	0.431200840410156	0.337082913958014	0.102222864001484	0.321700947314452
IGF2R	0.578851955611608	0.792951957514485	0.245807237231502	0.877433255548083	0.892521771607461	0.92976991653368	0.462522575669013	0.746371022853003	0.706204254750082	0.800547049768178	0.904319441790701	0.804619841781081	0.861214704112517	0.776974525673153	0.854614790434005	0.810075056142945	0.870388876411822	0.839416534286333	0.823034054102789	0.579602953159973	0.881441819404683	0.858723881948784	0.806503444156351	0.816698657912016	0.868248276514611	0.896943231154367	0.859395467731626	0.822122563751967	0.777451180206672	0.874985432842055	0.760234162735299	0.539260309845034	0.732142906359847	0.903182367039893	0.917065138717871	0.88305141354707	0.816953306722234	0.829044328343352	0.892430857187428	0.905491571221942	0.750418286939257	0.85523035178332	0.640815559046696	0.615384968665998	0.85694276528182	0.777652650640169	0.802578756253546	0.783353383875841	0.802623067544742	0.623672259139227	0.490813643030881	0.794714155314113	0.767990494357934	0.926063693499716	0.877393400854662	0.744564405296531	0.802448114070977	0.818277153042046	0.779277797143413	0.859012239681507	1	0.829556239241189	0.832880951313477	0.910383364328549	0.640835249855832	0.895046026750931	0.842745474431936	0.917492632921792	0.764969872618049	0.900856637027214	0.687608248310819	0.814684041060108	0.865495733377181	0.773168466853068	0.894142793652106	0.580654590166937	0.695184414965431	0.58204896591711	0.827556567890917	0.709666446676735	0.816092177290177	0.291179569257085	0.953136239503373	0.873767597057418	0.855562169617636	0.533225695516523	0.235225091524009	0.444642600894639	0.754123424132642	0.470119115066496	0.805566916800371	0.648303047031709	0.614754925944666	0.531104785202246	0.656751646931882	0.795769297652233	0.646821469028842	0.504328494362701	0.184186274687263	0.506874202532626
RIPK1	0.796295302354319	0.909920206770893	0.470609766487653	0.89509642078444	0.882726208491783	0.937190740839477	0.526091356693356	0.928484757213723	0.86647319180807	0.91949659657463	0.900580936598936	0.869610219712869	0.928519589196666	0.917667146699874	0.934872443833831	0.832018333659529	0.94836140256094	0.90254565676711	0.900314620355358	0.832350237280763	0.907031074509364	0.93099355873885	0.864010646295744	0.936570031228607	0.934148860282507	0.861363386624395	0.839106982946386	0.828325849709562	0.890504893218084	0.887017498703388	0.938726934045457	0.733280291409468	0.859898144742326	0.94263467204614	0.948736222492739	0.954079083841566	0.914147661549223	0.922274664711539	0.93247092854308	0.903279937508729	0.884117971327543	0.781532296519859	0.813927596756301	0.817209356779162	0.893636069247306	0.841972002296508	0.892747143356559	0.879805564859033	0.709787069177692	0.861482271644217	0.7291625126145	0.908537685870334	0.868877510182955	0.903943543958443	0.885666850509536	0.817167146945969	0.834663912405931	0.903580136069307	0.883009826163638	0.905500821204045	0.829556239241189	1	0.86664349324124	0.873845384975594	0.83367325438034	0.832898307817847	0.93119631562538	0.931709350082613	0.912719343284631	0.918903688234694	0.839905990266746	0.886789742912364	0.926424417919069	0.851817927543962	0.875339424519352	0.793485773194243	0.663488517061915	0.812071251438625	0.916472875342115	0.685978480797243	0.845822275241816	0.241895472543678	0.898075816493318	0.944993819388052	0.938932524433365	0.481036100150048	0.224984888527355	0.448180323981925	0.792698253896196	0.559629488729004	0.81360389751081	0.621735037165943	0.84437886181009	0.470654204459582	0.516861532256464	0.848036692033754	0.46100466358505	0.423719720068736	0.229796136857097	0.439001506877237
LRP5	0.72307410418304	0.899738842131478	0.424387885935557	0.853715444691776	0.908507269328765	0.909126626822861	0.482576486646967	0.889356418052302	0.854328927386161	0.861264914367956	0.866256447879258	0.870792886659075	0.865130530021548	0.886252319241583	0.893199204958749	0.76634488899074	0.886960324500824	0.86617638143832	0.88010745923276	0.765987462882978	0.88926562445282	0.909233044286366	0.873690211890115	0.868077478839356	0.902861538995667	0.871294456045726	0.732056185947831	0.791792327974169	0.887049548548547	0.841629323267848	0.89202560837574	0.695022969056558	0.784248278451039	0.92837922842872	0.905531910396262	0.889981736850349	0.875274700236711	0.846452455635921	0.931131220486724	0.871629890044822	0.822767348489708	0.789651436666905	0.677153358557002	0.723188604696319	0.858683040842507	0.840111455079971	0.782675754186761	0.864579665715992	0.704007032192313	0.76313055829465	0.663252469660947	0.873804990964587	0.840055123621094	0.85803685049838	0.939883779919315	0.778779933809688	0.847288166110421	0.854166805183067	0.916294949678574	0.83167872875741	0.832880951313477	0.86664349324124	1	0.898610004041156	0.778665621901242	0.822689202974054	0.935787640034177	0.918464891216826	0.824347656368408	0.913687670664588	0.795858394185442	0.893299324630593	0.857615352139456	0.77068488543326	0.874645372433432	0.752981571556077	0.582424114471223	0.698034978863236	0.908469883232169	0.565181633288176	0.751398177615562	0.113578577855969	0.854518669631532	0.896386436706953	0.88066376221647	0.370481322075756	0.0900871760632522	0.313515543628149	0.80227156814435	0.519517355418189	0.752904553176213	0.535126705356965	0.788835891792104	0.367051598746111	0.433440874051027	0.774554365724511	0.469335720688699	0.358696682625155	0.0675359215630296	0.316614764330418
ERBB4	0.663961526999625	0.866611213107922	0.41028768696874	0.937652621672108	0.936381543576999	0.955717550393444	0.513256217344345	0.849262895951593	0.791433624778652	0.878440631104609	0.957010545847817	0.862193363089198	0.888089788083927	0.846293534040603	0.930689817169131	0.865333449192939	0.914232076213478	0.9061388033065	0.888381632397874	0.667218346331506	0.932351886855257	0.931148816399772	0.832977580765505	0.876812758192163	0.936168092861784	0.94444163225056	0.856404212291297	0.89680412824097	0.85692108463947	0.924642711354085	0.854212939192396	0.694478706547663	0.813068664960719	0.951481538694959	0.938367960877902	0.936565417056427	0.921981385178039	0.907153720511869	0.937061367909665	0.954050997937334	0.830986037013032	0.875062904185934	0.709216381613994	0.771376710190555	0.876957383547216	0.860120844066558	0.846686395248909	0.876422215277658	0.789845568100775	0.706276203599652	0.548727841668434	0.864123101543956	0.841195898046866	0.941740863664472	0.961254933067945	0.825371931208427	0.907733601820354	0.907566733066958	0.857896637351239	0.939065216114346	0.910383364328549	0.873845384975594	0.898610004041156	1	0.777900735397498	0.870933541272023	0.922896211229334	0.939172055381822	0.875583901506947	0.964149000763027	0.694394695690963	0.879015126029428	0.896605380349937	0.741217965544954	0.936417010797528	0.678147837200862	0.652000340417617	0.644446678028976	0.877851948844427	0.59731679281413	0.780702069025666	0.16659966808159	0.939785228607393	0.908794835589551	0.866466303399059	0.407538470340943	0.0960299077916023	0.324796718538948	0.774486535343741	0.461170062320059	0.764009707082343	0.59887597070796	0.660942846083924	0.403819330972055	0.47201854677955	0.794960876273256	0.502021727568447	0.380024892796225	0.0997559774438746	0.366364995196887
LINGO1	0.696062952527574	0.839539282239704	0.747556413677193	0.763223323368444	0.72750055934781	0.79938159217035	0.727014787697278	0.88538053936954	0.774045133306679	0.818042318169222	0.745256278094364	0.725208691738764	0.772042544541633	0.860740848232785	0.845992673593214	0.624511437884974	0.83623185711612	0.76025926818047	0.791997773073058	0.852096194100621	0.726456932661927	0.85150244418973	0.771651275302535	0.835998776778944	0.821422517071178	0.76305646701643	0.700930706849326	0.758355651128793	0.839504811753373	0.729563601421081	0.899605234466037	0.88375133040425	0.888327315172776	0.810865610197499	0.793388180996801	0.860642143689218	0.834777981867671	0.870309492047271	0.754854943313857	0.761103825227421	0.702844617400785	0.650778161301731	0.761799797144521	0.831287977947121	0.760301421621634	0.896277102931401	0.731830421631105	0.786881222754422	0.625977589324991	0.811705996697197	0.700389548888807	0.827289031530985	0.87572470651186	0.731541459327557	0.788591087107621	0.896222597944741	0.778751300848806	0.74257066029019	0.742439420989237	0.812310776353155	0.640835249855832	0.83367325438034	0.778665621901242	0.777900735397498	1	0.673619672729957	0.859434196013519	0.797441830373847	0.866444972427928	0.781293022380189	0.662623165407183	0.808331979098845	0.873364059155033	0.708989820420032	0.70624556852533	0.663075458771855	0.420277260593835	0.77816582230117	0.862380826978388	0.428996333338648	0.597618847381573	0.00852807991634825	0.738171297284636	0.794877304991837	0.752214985187264	0.223270831507745	-0.00918767624990025	0.164413584956915	0.567099003589481	0.339988945145531	0.5820365803064	0.376579634667447	0.724775889403775	0.220824462716246	0.213325959969121	0.672331746964773	0.281101485407414	0.223335498295258	-0.0131276399275746	0.165698489285619
TNFRSF19	0.57125538720568	0.772695693631319	0.2989453435811	0.899325668279184	0.867442665731841	0.924611452895809	0.416641628286461	0.809924360519082	0.758808276178393	0.831637369201835	0.929918363898852	0.835135917907973	0.929696538937101	0.808069446572552	0.882602120808604	0.861546673718565	0.901549187695692	0.873334322047333	0.815005469448603	0.685415086398312	0.908518243159998	0.863588026780403	0.772299731690207	0.869705885400878	0.91382539280532	0.865020014631702	0.872373991768584	0.847715219298646	0.728731528905362	0.926512110184617	0.764343791950803	0.576070398987072	0.800341251245105	0.885906339535697	0.906956991681804	0.895438366021132	0.865309533783368	0.872218178256419	0.886566459056465	0.921649731017391	0.821327263379704	0.824948756454288	0.73158945013879	0.733327026162567	0.904755298853484	0.746411039880532	0.863282254898203	0.845198033741272	0.874225181974038	0.650789651409018	0.498264208531904	0.805598734363542	0.752190545998054	0.932674253846794	0.861265614831804	0.705135279645998	0.843571683613509	0.862232878254863	0.759301637105778	0.88489108539679	0.895046026750931	0.832898307817847	0.822689202974054	0.870933541272023	0.673619672729957	1	0.845424720752598	0.90222492401041	0.818569770935395	0.896274883358246	0.635912087530917	0.840950443208775	0.851378328531991	0.661841413881238	0.862224497266174	0.515788226121135	0.622406168965427	0.640515681668204	0.799761015791496	0.608331621217039	0.786748372097812	0.15207226030809	0.936341115327932	0.90858131599813	0.850480747828273	0.380712317192465	0.126845461424121	0.312171206069213	0.684835362338324	0.361887142553287	0.773420131987801	0.575560985249898	0.641426693231233	0.374776610709999	0.485453280645661	0.781680609738361	0.464199131038625	0.356821010951078	0.0778556624887069	0.320013857191447
SLC16A1	0.756826146208657	0.944373558506196	0.463033879264639	0.909095969094921	0.923544078250768	0.954648562977532	0.535626371811346	0.94389473758027	0.868508549197911	0.931396804313557	0.91460756360088	0.901446062895696	0.907492159058981	0.949188450303142	0.939084892951096	0.837053586353916	0.932582020353406	0.91253078870029	0.942934590876315	0.804788297540966	0.921907108213392	0.96122620313812	0.904916542054358	0.933318019375284	0.95370126733791	0.903716409807837	0.793187730656662	0.842069240223313	0.910588341135412	0.904948341395123	0.951006950458683	0.768639670159721	0.859260346352688	0.969257272636533	0.946068577758045	0.949677966629388	0.923487294793267	0.918663995283886	0.955322582253613	0.922800791272808	0.872692095532135	0.816361541083861	0.8001113685381	0.809389910005337	0.902917883239248	0.886682270088647	0.851734596838636	0.890198516664919	0.721117697675723	0.852973556726998	0.72832201489918	0.913831812755289	0.889491319320663	0.910089009460259	0.949959535791365	0.853764712779247	0.871421820734437	0.918019419072578	0.926498621056082	0.902784726456675	0.842745474431936	0.93119631562538	0.935787640034177	0.922896211229334	0.859434196013519	0.845424720752598	1	0.952521991410055	0.903389430568344	0.944528295192434	0.804394689717089	0.936948156854441	0.910496132301189	0.819106429885586	0.89730276123327	0.779851449910375	0.626078550563435	0.732446333153992	0.937049136419317	0.61812213399478	0.81009750337156	0.171099548215744	0.896956333584524	0.944523207515394	0.917848073253668	0.417461730391457	0.125232285197899	0.36083601725905	0.803973907573205	0.500790875814405	0.798854231442015	0.577623974563868	0.813093329807262	0.40591205559944	0.451521073177861	0.815636332152127	0.452370346343894	0.379955995231493	0.125572700991954	0.35907123359139
MCFD2	0.764061236575696	0.914024601368473	0.37807463930812	0.945824945392586	0.947426373617987	0.978776026927332	0.506919825208794	0.908711276452795	0.852346140060339	0.918369950398778	0.952087956642867	0.900868569001499	0.95177706065966	0.901203491784847	0.956156575012399	0.877896798475137	0.953599606853772	0.923942423470115	0.902347268675243	0.75953719121414	0.948792099963348	0.953954092720498	0.88529787747614	0.9244413960801	0.954842204516235	0.919519785289229	0.870015005297788	0.862691564457421	0.90350139791209	0.935251339195598	0.912426233501322	0.698743691694262	0.849474484454498	0.979506671109754	0.978991113207209	0.962033032048363	0.925843545725301	0.932924675363215	0.968150343446503	0.955302104097026	0.896737579405917	0.876349882632966	0.779758383507626	0.770209917211019	0.929968514237347	0.879780847838837	0.90119489147311	0.90320274698517	0.798674472116166	0.804251440091663	0.66363850998085	0.904585076438859	0.892503770009157	0.951998683702491	0.936236559770244	0.832987904378711	0.873816352153791	0.919504346638029	0.902283053125648	0.924120948484268	0.917492632921792	0.931709350082613	0.918464891216826	0.939172055381822	0.797441830373847	0.90222492401041	0.952521991410055	1	0.907697663419638	0.958919255199897	0.814425218403707	0.901724390408219	0.931823165941381	0.808536171967912	0.927703945114988	0.746400044801793	0.672439037285242	0.722123215980955	0.918466343431746	0.658065357931179	0.851858836293721	0.203717086259267	0.954516115592554	0.969049082116191	0.936136937560238	0.436361064008327	0.158238503657381	0.392277571403381	0.809234943717669	0.571503597215068	0.807555641598151	0.628041074540505	0.796957861894911	0.437455267986253	0.533993179881789	0.830669197825525	0.481490939880312	0.405966135772445	0.148087830441891	0.397126721898653
GPR37L1	0.813659960190816	0.866887558023164	0.528793114314688	0.937655814420083	0.852108822637334	0.919240638691185	0.516594406207246	0.925144209464001	0.827978760689289	0.925013698196428	0.912458501682553	0.835582718226584	0.937128160847605	0.893343537615229	0.955516624902648	0.865403290096245	0.93294681621666	0.92516216275961	0.846478557442547	0.826325120580056	0.908067932529503	0.946390974376661	0.792217196340436	0.927745362857584	0.929872708662869	0.826841627225222	0.85007219303658	0.878482583818946	0.865483595792032	0.897824695990983	0.902263624908584	0.782706282605178	0.918009220005079	0.928599262770124	0.929116341042377	0.938425272911523	0.949160152641151	0.977077090780796	0.887559097237391	0.929894998347142	0.915160941508221	0.828393055826743	0.862659435632897	0.931467891623455	0.856707470499014	0.835071664924694	0.923891154397095	0.898642791551526	0.683444606884658	0.822243648227869	0.630223472314779	0.900846866801488	0.877671773676469	0.881756857444123	0.864154226000298	0.796690595112435	0.873011658431469	0.931499288672347	0.844283289814816	0.938515922467517	0.764969872618049	0.912719343284631	0.824347656368408	0.875583901506947	0.866444972427928	0.818569770935395	0.903389430568344	0.907697663419638	1	0.927573282196474	0.727474726282838	0.810256854147451	0.905406610962528	0.738834119465722	0.885888570942934	0.744607211790003	0.600485644708269	0.78574336684799	0.857624789702401	0.567894512618166	0.75530239963945	0.133717235141529	0.878736614565024	0.926430305963343	0.894717357276591	0.337540559703224	0.0771220121617056	0.305552555109822	0.722640245766175	0.502274441900052	0.718461774746621	0.569669119888382	0.766714439577707	0.343635700850708	0.373090129926748	0.769320237639498	0.360898757169992	0.32230408679407	0.130786356256857	0.290753870441562
AMFR	0.740219266318344	0.884708770745587	0.398946312964299	0.96631710007641	0.932358153754866	0.9783919497489	0.448207140892009	0.896308672026103	0.845804833745352	0.920365716795686	0.972057235873184	0.910005180501055	0.947310529338976	0.893854580700495	0.96534244442959	0.905180499003666	0.953673294326344	0.947410337767731	0.905368146841839	0.742681703454759	0.971518926388221	0.965744084315863	0.847323266849482	0.932592869621981	0.961112586394417	0.923448092767133	0.870040533989245	0.901715557402764	0.8768353205174	0.948356024967327	0.882984534653872	0.697401924054872	0.854571403482395	0.980305114866513	0.973537712478196	0.953826554007443	0.947908489878562	0.947734090644761	0.966339604114142	0.978187834026962	0.906294087830812	0.881352868343815	0.785736263730989	0.829662187692804	0.907757773648407	0.830709941199683	0.907523417247529	0.914552943377567	0.759548092274736	0.774373794984402	0.588330652420601	0.910494703686536	0.855003272286393	0.954216307058983	0.960894297112509	0.78678704181256	0.910984348357439	0.948151074913904	0.901033797299503	0.950463470520029	0.900856637027214	0.918903688234694	0.913687670664588	0.964149000763027	0.781293022380189	0.896274883358246	0.944528295192434	0.958919255199897	0.927573282196474	1	0.751313124511774	0.886237172223857	0.901080719691808	0.782834656271482	0.960607046449646	0.726401589718202	0.708678519534946	0.706542596116575	0.894149370101368	0.666249558696855	0.839112734266593	0.215603682577172	0.95576537064826	0.962052226123452	0.933869364495352	0.472176375637413	0.142957636787379	0.396830932185179	0.830503166819901	0.529224840858283	0.824750899858908	0.664508449844132	0.73916871104162	0.470457868513271	0.525522085854349	0.838298171362	0.532447936018968	0.437624747436367	0.165181292262721	0.416694246873196
RACK1	0.893198861049345	0.88490136201739	0.382386772761816	0.667945731515774	0.770908744343565	0.755616725450642	0.35634731049058	0.846048774052344	0.797483497584963	0.774168365029326	0.685294827016911	0.746358090646088	0.770926240254543	0.798869148705053	0.746044351501106	0.621087369346335	0.799974701070565	0.708008264029794	0.76818329593692	0.752702929586985	0.72820263024639	0.763424849861935	0.823723416058669	0.762841486370868	0.734628553676775	0.704034274808024	0.599363331006678	0.555996612762236	0.855737447092875	0.710054112793534	0.855017448352675	0.613966899056868	0.65019402621852	0.802571702425647	0.807801632713187	0.782016970853212	0.731359748256156	0.710079055058388	0.817731084033332	0.684226447354326	0.765334342275235	0.562367864553896	0.610565707033166	0.60500414497272	0.728217668908251	0.695780570447028	0.740130559904728	0.682613240421173	0.565576611662285	0.794314768777264	0.771232884488473	0.818134243256785	0.803198206004019	0.703751900340213	0.738452727344185	0.675102712112356	0.635613836154211	0.763479255445622	0.856949302214385	0.660327398771063	0.687608248310819	0.839905990266746	0.795858394185442	0.694394695690963	0.662623165407183	0.635912087530917	0.804394689717089	0.814425218403707	0.727474726282838	0.751313124511774	1	0.777099883087898	0.780731938022327	0.839128327538481	0.69567715610945	0.898450467265841	0.522423709836286	0.811327917481196	0.857725927586902	0.648411349854285	0.806212586789059	0.259386110855081	0.699588204155651	0.800668053786402	0.824954420789403	0.447236335598926	0.341203979475376	0.498212829854337	0.737300736208226	0.728223198214566	0.684986488950804	0.494821676992284	0.963265188681569	0.424237780789045	0.491232482591037	0.738247666999942	0.390069384026027	0.362257729170212	0.300152900061187	0.412535463769367
TSPAN5	0.673568671661287	0.901291172211092	0.443824997554382	0.840516216575029	0.890122776304695	0.905947077104748	0.51731910217761	0.900099458793937	0.845502088482987	0.88207353181839	0.86418380928343	0.878688319970872	0.85180446577625	0.914354288846345	0.883610659508657	0.793887780617983	0.892998923209964	0.849159043539369	0.928582592547534	0.756762179302952	0.880677968961616	0.901939346510883	0.868281685578745	0.885651901508906	0.915468072305917	0.900681731848738	0.742046970703779	0.781285510463138	0.877081518876249	0.868881553157666	0.902337221557681	0.719814503740775	0.791337020379765	0.909206750557981	0.888672423661771	0.910004003324741	0.858143448856562	0.84096889156048	0.928580000072982	0.854386720971491	0.81193692150373	0.749411768499039	0.743628468833282	0.716999189125078	0.867945325418202	0.85653480605095	0.784482108854453	0.853094382107643	0.773668624421078	0.806854832432154	0.750741508139573	0.851369594260479	0.852102460920886	0.865903370546983	0.918494848939219	0.84396497998825	0.826803349151156	0.842054657207197	0.888451740328359	0.83579871119344	0.814684041060108	0.886789742912364	0.893299324630593	0.879015126029428	0.808331979098845	0.840950443208775	0.936948156854441	0.901724390408219	0.810256854147451	0.886237172223857	0.777099883087898	1	0.861594106498094	0.786865384436931	0.824381938060312	0.731583378719614	0.584576441379087	0.688698311162944	0.900910179960516	0.60367320559758	0.787709100682117	0.192609666924389	0.84650004698929	0.901381822734592	0.874897098615558	0.421791575950688	0.154369047340869	0.372397742947963	0.789382920296561	0.456107525890358	0.779417578508947	0.527156291535035	0.779928910297581	0.393944647432366	0.464101792112674	0.773231311543606	0.438299817201618	0.348238548754175	0.150930074598523	0.361773311669955
SLC16A7	0.7557888192981	0.896013305941468	0.545647090484379	0.887905578416386	0.868415424299677	0.926739762338523	0.676691567281144	0.887759327742435	0.788936666085949	0.890792004525789	0.892558460386321	0.811230760038861	0.902061331464292	0.881994506672459	0.924595495568731	0.776028577818982	0.92442097662463	0.864729365404998	0.855936241411669	0.808884364086908	0.86596742011119	0.921635089268333	0.876013905711048	0.896752198660249	0.906722483224441	0.869667590242415	0.868964177815292	0.859730324558091	0.889469476158078	0.876311226687888	0.911765429166612	0.75833094917674	0.901069033826418	0.923355533513725	0.928340643518593	0.961895454120873	0.897055843498598	0.929663614225235	0.883316576548915	0.895867594788027	0.802802752837191	0.798299837918308	0.770930488434012	0.797689255263581	0.884639624839367	0.893984453464891	0.861263604367472	0.832268050791522	0.787180831519902	0.787858309487807	0.653467578211611	0.886293944066706	0.904443936139459	0.904873099507902	0.874514887579841	0.893060972860205	0.81639664787916	0.863129855617808	0.813196352055149	0.918416212430827	0.865495733377181	0.926424417919069	0.857615352139456	0.896605380349937	0.873364059155033	0.851378328531991	0.910496132301189	0.931823165941381	0.905406610962528	0.901080719691808	0.780731938022327	0.861594106498094	1	0.795694743363612	0.843548447758691	0.702914518851064	0.559599981112215	0.797763280353168	0.917594840417233	0.607472818648489	0.793225676440607	0.202011993598449	0.91208486987318	0.905364319019812	0.870534564660544	0.362938672647121	0.188191740982879	0.351562259897781	0.688026388556839	0.472686655538771	0.719273296962883	0.513950664849729	0.779525411213532	0.350375749243671	0.442003511297041	0.793770324045374	0.401494600102579	0.31831321112187	0.150558230887446	0.354931247076007
TFRC	0.722736196449044	0.831226357751615	0.388990554509402	0.711845616984182	0.759014891263083	0.812182182718699	0.472236086059476	0.796718102364971	0.744516966663032	0.769798449203956	0.728144593248794	0.723301228225838	0.767860388388774	0.810835262612759	0.759967473583826	0.655131205185756	0.82421140057137	0.736650821519883	0.815678774854912	0.68418091188777	0.759388592800101	0.806028423864336	0.795641410531591	0.797905575937452	0.773577559823284	0.753927888570502	0.664270606101883	0.657859994212065	0.816184814400574	0.72355463542307	0.833284166166864	0.636733206718461	0.685033079026199	0.815953895639674	0.836978673486421	0.814524766910808	0.738270785327933	0.758423137668044	0.819438262414941	0.742563834042284	0.712808841820553	0.615706631346422	0.680494176231158	0.640919754477264	0.712707174541933	0.740707423824775	0.748260464708127	0.704609559134173	0.577526247835054	0.76989134264818	0.731557754196257	0.822454862486516	0.771570007441522	0.758503337862238	0.767450880769506	0.728115895536771	0.687305004499659	0.756589623402991	0.794433196817829	0.717656127065924	0.773168466853068	0.851817927543962	0.77068488543326	0.741217965544954	0.708989820420032	0.661841413881238	0.819106429885586	0.808536171967912	0.738834119465722	0.782834656271482	0.839128327538481	0.786865384436931	0.795694743363612	1	0.789258870103976	0.792318611369597	0.673926520600662	0.713050212442835	0.834878824859075	0.757569213660281	0.791059490975369	0.258293165670225	0.788420537371177	0.797433520872934	0.857081585979057	0.64456198033761	0.25789125717628	0.517673094900323	0.767216708470163	0.646001133478941	0.812827731515166	0.649890599718808	0.793123953592371	0.644379581433565	0.702797131137914	0.795558577197004	0.660208403870504	0.643317409795617	0.256394323564147	0.537435090239577
