""	PARD3	CHRM3	F2R	ERBB3	ADGRV1	EGFR	KLRC2	PVR	NECTIN1	CANX	ITGB8	NRCAM	NOTCH4	CD99L2	LRP6	IGF2R	KCND2	SMAP1	GRIN2B	CAV1	PLXNB1	CADM1	TNFRSF1A	CD9	SLC16A7	APLP2	SLC16A1	TSPAN5	CNR1	INSR	TFRC	PLXNB2	MYLK	LRP8	THY1	HMMR	CD47	NOTCH1	PTPRA	NECTIN2	MCAM	KCNJ10	GRIN2D	AR	CACNA1C	PDE1A	TSPAN12	TNFRSF10B	NOTCH2	IGF1R	ADCY9	EDNRB	VLDLR	PTPRK	SORT1	LIFR	LPP	LRP1	RACK1	LINGO1	LRP5	GPR37L1	ASGR1	TNFRSF12A	NGFR	MCFD2	TNFRSF19	ITGB1	CD81	PILRB	ITGAV	RIPK1	AMFR	S1PR2	RXRA	ABCA1	NRP1	TSPAN14	CD63	LAMP1	MRC2	C1QBP	STX4	SCARB1	SORL1	SLC1A5	CD46	CD74	CLEC2D	CXCR4
TSPAN12	0.626441199524584	0.683492379569292	0.560378224508289	0.917293128246897	0.445879584637657	0.330375507302588	0.707981934894395	0.500858275410141	0.352323927328079	0.485834674919748	0.889505719219009	0.698866683474853	0.333661146043321	0.421442040270783	0.566648059162205	0.450935333276837	0.914781637501021	0.703708907267543	0.334171416181551	0.172746331017569	0.726135507056455	0.864695594799514	0.620110755361197	0.270879877228352	0.640337939196694	0.667931565014519	0.124277146012891	0.284448402035405	0.299628702832511	0.161282081642371	0.654558892461169	0.482943960379307	0.110287200178706	0.461740209513355	0.645292378616543	0.663087511920874	0.804913352442829	0.932632842381114	0.773903537144078	0.57307195577685	0.479094518297731	0.90058135726269	-0.127847831959504	0.753261386826864	0.0595505171205253	0.0621926170597523	1	0.637052246865192	0.772624069886042	0.276776943938173	0.476496066808933	0.630560221103251	0.562309289828419	0.467618476630072	0.798027312946407	0.672352610543004	0.634704863078866	0.836522201823739	0.710872384462996	0.768900410386384	0.78284505720731	0.777056003129622	0.46511818152646	0.687880352681421	0.00494689459133569	0.609382622722935	0.355823805129786	0.20951565213566	0.706930540437903	0.538590505231295	0.778152572004802	0.71320572574645	0.765073476052392	0.854337307047697	0.174038938879481	0.12254585641877	-0.180894604576425	0.114427420073153	0.686048912387954	0.805011876665878	0.649178415738662	0.796039617075845	0.501128020492027	0.211714254455799	0.0873334438582388	0.354514507741857	0.493015224623157	-0.00455603305716998	0.611096608462161	-0.0953240614359064
TNFRSF10B	0.760876209059359	0.754870809199933	0.767826163242307	0.602512005526526	0.100937604767458	0.473509279166161	0.687983869781525	0.682229897987678	0.712115175514061	0.693488897184122	0.682386134115101	0.644551671246042	0.726513113289458	0.483910401282103	0.809889814330974	0.756446240077907	0.666968929276127	0.813659376542199	0.585285310589613	0.244883705672397	0.620300794236101	0.815891562743034	0.506465773696856	0.349914750620483	0.765759656291057	0.762225566911645	0.253986606995719	0.523473859416468	0.405177212420994	0.618341783882349	0.836319016110021	0.789342123966349	0.1676873199634	0.678271538773385	0.4639680154013	0.619787346657875	0.727669541654964	0.663729660064994	0.792046443208148	0.64710298450945	0.550578802957377	0.632291701958536	0.263271070543106	0.551726804591864	0.520419967899378	0.252522655278368	0.637052246865192	1	0.500765864868813	0.529961860961277	0.677519028559037	0.327091878252799	0.574645680547157	0.609145357075323	0.75792535320603	0.482055633876461	0.756598285951787	0.746325063092019	0.688106015765905	0.749543587475329	0.757178896123434	0.519943484495967	0.605057272143413	0.678769574918692	0.465417210396961	0.699100002430218	0.387101123368256	0.48701217865905	0.641778694056391	0.788204586258057	0.778919983370041	0.785312897186019	0.803569584375282	0.620547849711047	0.589391944063199	0.582352423507432	0.383883396452022	0.61657258516896	0.66390555967663	0.739246667882339	0.496026266906058	0.717583964682045	0.76424573099013	0.633838107175989	0.468004379350519	0.489599885652169	0.795159221459795	0.350628409346712	0.637136974023644	0.315003287551673
NOTCH2	0.571334308050987	0.548266134199091	0.526932202175949	0.770811430372313	0.736771124932499	0.353134340369274	0.36611052847506	0.497716642713521	0.247510511980784	0.606488638720331	0.851657997198857	0.707107859359307	0.328149545351209	0.338096352270917	0.393300290330059	0.570330130814454	0.627435065031277	0.538842800164398	0.28681112999559	0.446441313475648	0.806481916255149	0.745044256788287	0.872340021347143	0.521955137548107	0.49013103593917	0.784290063579858	0.350174708869971	0.187657210007298	0.342358072276535	0.214844926326014	0.525636933360204	0.682416049369869	0.55183238608697	0.289736340960947	0.714561191867838	0.464966583658312	0.761143871919792	0.848040882025955	0.710208441340987	0.752457640943215	0.648562805636315	0.812106803592464	-0.230166112784917	0.897229969640807	0.215435147345497	-0.0461626364288826	0.772624069886042	0.500765864868813	1	0.338435833893164	0.524318961510784	0.855418640648624	0.735609704763003	0.49218645364317	0.803923701034096	0.865666549825302	0.786492781449259	0.833125390269458	0.591591701481179	0.537549896235982	0.614228774221361	0.867527842634534	0.383705214723927	0.70865327466001	0.00110380652142833	0.747979675136402	0.651169111857159	0.447867489340777	0.838278652297488	0.433258836892892	0.851202555088973	0.731608386068188	0.72128025880873	0.732876217579709	0.39329103247527	0.375823253184667	-0.00934794304210329	0.198440413343374	0.808908689491128	0.854378952858932	0.890174041823978	0.544769905746134	0.55312808530664	0.347146662039871	0.289067096065595	0.599110812415332	0.429224418058252	0.151166211098847	0.489926806170274	0.0822091507957195
IGF1R	0.619300678404261	0.706482534545833	0.732667558464901	0.262103901378741	0.214661590235826	0.677453077103867	0.539165197616013	0.723666462296375	0.757077690121265	0.674462532663684	0.497065226813612	0.735774227689783	0.568724801733729	0.681449008198013	0.783078504349037	0.813303880014026	0.287537178364628	0.631216950097436	0.842756556158617	0.309912409749554	0.527741699929885	0.535147208629656	0.285471004496495	0.34022952120103	0.810261021422464	0.649203130391469	0.483580120016892	0.731924211935715	0.751722663427108	0.672507603112612	0.642771595639205	0.692616120726597	0.283025306267631	0.763625619524237	0.194701200003684	0.249520328169885	0.673581318740752	0.347701744017088	0.67300623685715	0.47685247451219	0.353799003796381	0.370236973329972	0.605238425675817	0.443505134176515	0.782484872823469	0.588117833146006	0.276776943938173	0.529961860961277	0.338435833893164	1	0.746740608750693	0.23841389696178	0.760483067070637	0.645925637967922	0.645321534315091	0.505725555476418	0.653139414392573	0.581851100019989	0.423193054853777	0.443838189802262	0.427656534778498	0.283276990467155	0.596654194205728	0.339784451098218	0.668790312416513	0.648484172952564	0.646760362695629	0.413260614085416	0.302420127161341	0.673478107901977	0.508119653172407	0.626688798031388	0.662291136766497	0.355879678533937	0.644632291325802	0.727557669614595	0.683239469232839	0.626318822309863	0.35927559966601	0.470248338545773	0.397698522924915	0.369047461702407	0.424125960835028	0.69005665090094	0.332799177442653	0.408759014250042	0.819264924677608	0.093149669825416	0.647050454574163	0.139126995955414
ADCY9	0.764535372488598	0.691882996428755	0.805072844955051	0.498777415997937	0.434630073865901	0.685855814824627	0.635933414059366	0.744884237677488	0.664366230189564	0.585778349899219	0.705576689535142	0.842812370710071	0.660490166632967	0.733855884252469	0.832303954374812	0.861781197574162	0.454701708861615	0.741350678705268	0.854643359890577	0.168358849035236	0.77061559834399	0.685116476986906	0.457925022962884	0.208951732513063	0.795373354046838	0.748239755212437	0.218324792454717	0.721205340379147	0.809660692042526	0.639088900325415	0.695973851127298	0.759598294563965	0.31347363677384	0.785684948885339	0.396364461864277	0.351529098641943	0.787102015946947	0.573741970734615	0.82246367572121	0.625657751857664	0.498676340281516	0.61999300884604	0.503847780792281	0.675576117710694	0.699654129680406	0.475163545544315	0.476496066808933	0.677519028559037	0.524318961510784	0.746740608750693	1	0.5242038639139	0.768484174259776	0.687217508576856	0.814018197474617	0.650420943578117	0.775675851375195	0.735708063498501	0.52908961546077	0.628756519338138	0.662440175368361	0.592239801600429	0.728164788326936	0.535144262107316	0.593453405974166	0.70002290954765	0.573438655830845	0.454765060334775	0.540097237914283	0.723456107332821	0.662725905949869	0.739407469062738	0.786322687173066	0.533630632783697	0.484680240635746	0.617406768971833	0.499638209113993	0.606423966004145	0.541135901941634	0.689020848969742	0.566696393190258	0.581309096429375	0.506614742955092	0.495164340323742	0.345744264757598	0.384612162669726	0.80445095368716	0.0889050147860614	0.580410521062351	0.0502622529658539
EDNRB	0.443939671918727	0.351011874404632	0.381764370437823	0.634222939609508	0.899470531666974	0.383328179033753	0.230218007313728	0.402698041036866	0.0827536526845845	0.375110608839018	0.771429400328797	0.665173337410492	0.269976884931702	0.33502710592698	0.294258282166887	0.504456036623049	0.393766290703166	0.368928995566258	0.287676894278597	0.213174093862017	0.816681872321251	0.571013845317765	0.803280854546546	0.295412331718241	0.343602545838059	0.664064737176582	0.114644192350908	0.175123951285364	0.433543623730631	0.189161648805018	0.336717868841363	0.550862023859805	0.54471528778435	0.203964366701367	0.558992607534125	0.20827758447256	0.629668827573346	0.705920566529098	0.619732748832674	0.623128488614955	0.527346284248293	0.723341624724835	-0.18911238073641	0.863872819810433	0.173423551470386	-0.0871462006942825	0.630560221103251	0.327091878252799	0.855418640648624	0.23841389696178	0.5242038639139	1	0.635085183398116	0.379135607311622	0.716880976174893	0.883819090159845	0.639505562495059	0.690413907768057	0.373762587474178	0.308667561305329	0.406810843433157	0.844044658536875	0.366964003233536	0.513494654405111	0.0274435145211105	0.627083871196266	0.547730779068465	0.350201500035102	0.794174401504781	0.243864557657117	0.716215092540269	0.601080841205573	0.607107017219566	0.552526379784627	0.22287113131077	0.288495901331796	-0.0216530894556736	0.168116387317768	0.658869608936509	0.769202585900396	0.851874151055962	0.377079824640944	0.436751019703964	0.111025314276024	0.26978530654664	0.454723142143776	0.288853325529562	0.110883314587992	0.312892400160093	0.00431936135018237
VLDLR	0.647307623241373	0.723461805124966	0.675380566297624	0.596190268965359	0.615769226344438	0.592511699244109	0.493455174847767	0.708539286286281	0.584481610295348	0.715331405719017	0.806458581773708	0.8467224132868	0.529906434511407	0.557564625654159	0.677273330899029	0.79419588602605	0.508612675036028	0.624827592645308	0.697900565227108	0.384463972858031	0.786119430026133	0.733962576024617	0.613341456607317	0.433485648948159	0.728155344471474	0.811526014937901	0.451069444899593	0.513658398836829	0.648875982797086	0.542241489705657	0.619363046438569	0.77929724588534	0.424962752339135	0.600762718698722	0.414892788221727	0.374290571005166	0.818897048399338	0.691288745703205	0.784098035323655	0.620505554327026	0.508319620774371	0.713260959933416	0.211772987028149	0.775156653823302	0.589489446214565	0.253352032554153	0.562309289828419	0.574645680547157	0.735609704763003	0.760483067070637	0.768484174259776	0.635085183398116	1	0.607338324656461	0.851411605497883	0.815153712420177	0.78748001018073	0.812242950048272	0.506374319675383	0.523614681940053	0.607689516010051	0.684164437253825	0.540001075456564	0.587176120081986	0.41308799904352	0.757577092759446	0.753347573899766	0.40615992834748	0.606789597016495	0.650907822875923	0.745823838856984	0.772946800018765	0.778402004983129	0.58768901561613	0.608715736052377	0.642161317027408	0.346412281513315	0.424761085462803	0.586448645266098	0.726700690434396	0.725495131711837	0.474192083333511	0.499458610210169	0.587761563002003	0.320961336834461	0.525649763630571	0.684381870984513	0.0890379183965019	0.62960352969192	0.079509578313271
PTPRK	0.722511267735555	0.624365917669903	0.8346750150229	0.433526437875944	0.228077565210614	0.595900453976955	0.58647383380447	0.759397563863941	0.623764918952708	0.505657723554094	0.570709142546607	0.690301090226049	0.674621643742772	0.645861928439519	0.731594879256042	0.750431357534202	0.463663287077887	0.662209098802044	0.639173023925531	0.211201280347637	0.607420019145409	0.630865376257743	0.422340719013678	0.242717722933669	0.677459028962153	0.636966580908721	0.197105237149282	0.650946515244873	0.56682883248453	0.652550929250039	0.672439170863802	0.697637172861841	0.312853225434473	0.723586515289276	0.68187189140748	0.322307196885263	0.645222729197727	0.533229199310904	0.700907103807	0.734155979007949	0.758758826068878	0.50312821533379	0.418729936815994	0.501939327545384	0.652797266990488	0.544748991741734	0.467618476630072	0.609145357075323	0.49218645364317	0.645925637967922	0.687217508576856	0.379135607311622	0.607338324656461	1	0.6681574280248	0.460165683790889	0.769868447507983	0.623946177353654	0.502310330706639	0.669787124983733	0.52920651464013	0.491882537513197	0.618311366898799	0.407980263085558	0.497044744518258	0.635305927400755	0.437395674730167	0.741944440577935	0.48287581399511	0.671019985481691	0.64968635387395	0.685613037587364	0.651521945487898	0.495774540373394	0.401950874198651	0.471676846005975	0.561904474924571	0.660061409697272	0.605993934576998	0.59949879280796	0.500524429176601	0.524579913091912	0.484841152797318	0.495595950226589	0.304120254163933	0.382332250118572	0.763291022417795	0.110095622443798	0.582648468258665	0.100310447623484
SORT1	0.822873918966012	0.771030769881405	0.811605139332578	0.768583963307656	0.570876845089879	0.586008261667273	0.686043365087661	0.770790768594426	0.587875094835135	0.69453119069351	0.940201334619174	0.910036764287729	0.600603596176247	0.654328348281267	0.792478453987004	0.818837089998536	0.711465413906004	0.820313563102269	0.706287722656081	0.265216995396004	0.892596647642379	0.925819818578945	0.734402958689582	0.366074738830657	0.82992164718259	0.902380776648212	0.278871135141579	0.585101995592691	0.668998189595694	0.507713458961377	0.805078905226319	0.813287791866651	0.345799995392087	0.707651212476693	0.58782163750954	0.619116398094021	0.948577234543457	0.868521832137994	0.936931419728188	0.7563859726573	0.622493724639205	0.851664242583335	0.195579683035125	0.881226161172449	0.512187429695801	0.300171412666665	0.798027312946407	0.75792535320603	0.803923701034096	0.645321534315091	0.814018197474617	0.716880976174893	0.851411605497883	0.6681574280248	1	0.839738450901522	0.88267174484238	0.939101703781364	0.711416611785122	0.72435241716917	0.812168688767338	0.786136814337063	0.692167300386326	0.768413143643608	0.383349404719039	0.830559433154198	0.656333961714531	0.467870850167439	0.789866204488046	0.765049557433765	0.910449844467206	0.882504963631224	0.917207433545761	0.783560883650922	0.511750656576653	0.553863130998738	0.275563313329495	0.499451414150896	0.771354865632476	0.921140160362391	0.792897016443145	0.737917947095275	0.664135572984254	0.494232726301458	0.399759756558071	0.536801028646712	0.780994518295818	0.180121998581588	0.733341562448689	0.108406912190476
LIFR	0.595569698175912	0.611937669626165	0.531716003065233	0.693599553373306	0.812459634912241	0.496518158483513	0.371334201244241	0.617511203576488	0.347609667448381	0.646117854229208	0.866602307309617	0.814647735697179	0.393010044445766	0.444576445276192	0.493516367226512	0.669031077892651	0.511113649080029	0.531077345591462	0.478462133293447	0.391708064829744	0.880882758247252	0.708526824031568	0.772903235081114	0.471531971933602	0.604777618655992	0.810544078938986	0.395004363006903	0.313729865730459	0.550621068554128	0.342542573883346	0.506184570773018	0.689022299165413	0.517349656399897	0.416854163594252	0.467305483778219	0.38143744136048	0.796431691177764	0.762258369749243	0.751770809302834	0.656445710212527	0.507661582973456	0.786329788406795	-0.0650511062698685	0.915070530922769	0.386336220025869	0.031160933271545	0.672352610543004	0.482055633876461	0.865666549825302	0.505725555476418	0.650420943578117	0.883819090159845	0.815153712420177	0.460165683790889	0.839738450901522	1	0.752863482573078	0.824598192120926	0.506970553965646	0.428400028550696	0.567741764244805	0.807943601137846	0.49728945852025	0.634231467442091	0.19099322148282	0.767391691153741	0.763450060648916	0.310736686924442	0.740548879534421	0.497456296407144	0.785175001998834	0.708609275973678	0.742472684035079	0.652742703167221	0.444218077295605	0.510799394463934	0.127903856050228	0.262638426306946	0.649991940728804	0.801185813583826	0.845705532880778	0.461455181973759	0.477750332188629	0.36959539091546	0.283731462813785	0.516054464393423	0.502218892184254	0.0646113107478827	0.530072194247317	0.0155067319100875
LPP	0.813824348742136	0.716232676807246	0.852702265582652	0.613716252160061	0.476808191040766	0.553744988390221	0.521975517597748	0.802176553021019	0.639339295563725	0.743250139985287	0.803587995545611	0.796929116717659	0.657532605688898	0.570739198980095	0.728264390188192	0.887624455580717	0.55914384918823	0.745325648967318	0.631457926812596	0.407646268330839	0.820109543843862	0.806787911792034	0.782338560008212	0.491432265997911	0.752323900227624	0.886310073673945	0.378992704602474	0.528368416091217	0.576863518491888	0.603233915485846	0.776072722248077	0.918295945566683	0.552181677305189	0.652270570046261	0.703962797386103	0.521590529071598	0.833400927620542	0.746517857803072	0.846301772022091	0.876452597484424	0.796083969382648	0.704521184171184	0.183603319631811	0.80791802435047	0.635000174705518	0.279182681140065	0.634704863078866	0.756598285951787	0.786492781449259	0.653139414392573	0.775675851375195	0.639505562495059	0.78748001018073	0.769868447507983	0.88267174484238	0.752863482573078	1	0.845814294629058	0.646083722161678	0.681953832779198	0.70763912625281	0.7183766324232	0.63219559049852	0.736915841572275	0.393670808613015	0.85250480684148	0.706952348854264	0.716580196691653	0.787113690481943	0.765500637289649	0.909202498230623	0.839372995291577	0.844761930730946	0.680387725878564	0.653209485648477	0.678291182938338	0.462114133015019	0.639321279305119	0.834108359627803	0.869056792395162	0.809204607211028	0.609846586180679	0.720057035801173	0.648274347964857	0.512581234023155	0.619762037651427	0.793083478604159	0.302238503578518	0.699308396374133	0.26624612748757
LRP1	0.761127136640785	0.819739323259517	0.733252384910684	0.847012725431752	0.543280028798851	0.535743032717851	0.716707200988296	0.689610234163551	0.54950076342728	0.724070355578786	0.939631445276254	0.900109550630454	0.507498985392972	0.633027454097988	0.7306784208362	0.767453718159783	0.806762399340467	0.817963668468398	0.60935127058903	0.339092645159772	0.876245092841032	0.897194609961023	0.75089034622532	0.435470010301936	0.78393233196474	0.91059002439063	0.336237713749944	0.509910570650179	0.596240804538782	0.384568767223195	0.831907475025715	0.786933854432671	0.327409334394045	0.658394999198802	0.595064625931208	0.585704520073995	0.951498601486981	0.898907315436144	0.92481870591304	0.73181021887718	0.545858743366189	0.892639576653317	0.110473221289813	0.866389652407532	0.414853188167931	0.25741130336224	0.836522201823739	0.746325063092019	0.833125390269458	0.581851100019989	0.735708063498501	0.690413907768057	0.812242950048272	0.623946177353654	0.939101703781364	0.824598192120926	0.845814294629058	1	0.764808245524345	0.754347862559059	0.819606081182767	0.832160847926014	0.681641710772951	0.748653220628563	0.26801495642658	0.834569259675164	0.643754764559716	0.397694130910988	0.823467886193783	0.726314587765402	0.908760506532658	0.893838199486824	0.905699011394476	0.836690757354128	0.500831381266315	0.547124327372555	0.193958218473112	0.450088855303271	0.794241669349118	0.918240455347439	0.808397443801924	0.7693351420674	0.702924145126888	0.52759398300261	0.421075709066579	0.587796457703377	0.736807428691447	0.224868054676116	0.749311210622089	0.169049961195322
RACK1	0.778750701178706	0.685171691914913	0.726186669055593	0.645866988754888	0.0903385854523051	0.351842782191152	0.782996990132312	0.514262801303388	0.524267785306855	0.735528274201577	0.653824214188621	0.664191683115764	0.431171474673915	0.594237590498524	0.672200769617681	0.541014217507101	0.71108448938018	0.906175941640745	0.429368283126154	0.478560335424503	0.603164176852604	0.80035401502104	0.61021897488273	0.545949277302474	0.707739533691657	0.767551789337597	0.418407914294953	0.576114632712886	0.44011244363887	0.248805022714735	0.778628390424723	0.609487825057693	0.291214552131198	0.590489888261246	0.590118070056285	0.697639780298736	0.808352102016493	0.659621880782719	0.824816188933562	0.720085876423537	0.458687112776747	0.601018761912485	0.221100054901514	0.589280711760411	0.283871908093281	0.37677123379891	0.710872384462996	0.688106015765905	0.591591701481179	0.423193054853777	0.52908961546077	0.373762587474178	0.506374319675383	0.502310330706639	0.711416611785122	0.506970553965646	0.646083722161678	0.764808245524345	1	0.783135188046593	0.81337995805081	0.525391654481369	0.689392826478842	0.807202030170493	0.3236526527756	0.806993200877801	0.462792335866543	0.380524798929147	0.689668002904569	0.641859727147145	0.693958008311616	0.676386310874761	0.814298024452102	0.836239252684726	0.444645951926043	0.422327092984424	0.198076095211634	0.385645373591306	0.806593995810798	0.783022952484584	0.474035418020278	0.917525296520876	0.661402427050195	0.440702044120046	0.248980367342631	0.598285281620191	0.694743680178529	0.139202422117913	0.561941628508724	0.1157812628348
LINGO1	0.80059526259056	0.760288170566196	0.785720839227619	0.751361175643855	0.0836487473650858	0.452579197406611	0.872191979524148	0.650576614468552	0.669051723242466	0.520674169398685	0.704193392801975	0.660034687145259	0.553299067228147	0.602738433825753	0.780224126238813	0.576731466594043	0.84893478226012	0.855799729751437	0.565276007709998	0.153325779966223	0.654774105595479	0.810937103699924	0.413445967870083	0.204959172566827	0.757292148719461	0.62268469206993	0.105803916874995	0.587243851732742	0.470792330825117	0.404268101145196	0.790904337728502	0.566287956266567	0.0561361245906067	0.740696410004957	0.650738140366764	0.630444177208022	0.777798882743368	0.757392582259047	0.80020130325064	0.641657089956881	0.573716192172839	0.721554392773908	0.285116295169273	0.555299469668974	0.374589620515527	0.400650607316374	0.768900410386384	0.749543587475329	0.537549896235982	0.443838189802262	0.628756519338138	0.308667561305329	0.523614681940053	0.669787124983733	0.72435241716917	0.428400028550696	0.681953832779198	0.754347862559059	0.783135188046593	1	0.862740601350389	0.601126017691723	0.69549499074192	0.668027386124285	0.363946301844098	0.604894883670835	0.280235653170815	0.407415224666563	0.557998173449679	0.735054312497	0.688815098687825	0.674787684219049	0.785645683846143	0.811186669495337	0.250812726373845	0.259342254662931	0.167033962805279	0.416298328684209	0.663784525970678	0.705099523099047	0.424437386771261	0.88792306675358	0.537115616448203	0.374503358544913	0.144102039903968	0.30176343591303	0.737504679701583	0.0100305162141097	0.62767610240898	-0.0367422687985534
LRP5	0.819101463409608	0.757917780545469	0.745054360231024	0.786347830596132	0.214358049592342	0.373357606619034	0.802490783236938	0.666066169548851	0.572791499968431	0.608091369205149	0.793310181164277	0.71392279728718	0.52330392315031	0.579838125144717	0.751789057170299	0.596083511412789	0.844105981199122	0.853260131378607	0.551950372485155	0.231957913258375	0.72762321542938	0.8690248446392	0.528601197523519	0.292935628826284	0.763611511091835	0.720922460069826	0.201688263753188	0.543425500703573	0.476578876537677	0.352669306370815	0.778664890132967	0.612718308137359	0.108989867964252	0.689391812075569	0.54034699605197	0.745335302837353	0.83780522370662	0.804728679328683	0.839995059770552	0.644367141503326	0.494429073695346	0.772195465540606	0.198715643339027	0.686892775114254	0.329251631133921	0.292661492166227	0.78284505720731	0.757178896123434	0.614228774221361	0.427656534778498	0.662440175368361	0.406810843433157	0.607689516010051	0.52920651464013	0.812168688767338	0.567741764244805	0.70763912625281	0.819606081182767	0.81337995805081	0.862740601350389	1	0.662812025717412	0.67563602480412	0.822979317712744	0.304593647946988	0.667880545319892	0.405830999777529	0.282070169085658	0.620525273268878	0.784438767571029	0.730412823630255	0.686682623151095	0.822268014449857	0.834183584298758	0.356147592151047	0.341872845490435	0.103356074047748	0.349918323831856	0.686372542631148	0.781442361756106	0.519397231430507	0.880704964414846	0.54924807526182	0.406048704326863	0.184851968467482	0.375631501889639	0.71123488568023	0.0341604337099261	0.647896091487164	-0.00501939619854624
GPR37L1	0.57239483256346	0.588863488850274	0.503250682245561	0.832957204165709	0.719532888655502	0.377817625330473	0.485935682178199	0.523895594753894	0.284308889326598	0.462373002759283	0.881967923720867	0.730547049986807	0.370533177658244	0.41586657707442	0.452707298859886	0.554224775656957	0.701680325051623	0.549817441415633	0.366295907018706	0.236944070280489	0.859672685286542	0.698801050815691	0.73752218470075	0.289036950266896	0.479064446109642	0.710295929376301	0.110548853303098	0.258968687697697	0.413824453190958	0.235758869526299	0.516389787698962	0.621957024163807	0.417108946913719	0.396283019102382	0.666310324087323	0.372259117037588	0.736610359912772	0.868955169951105	0.741305827229188	0.676526101832267	0.593995732059553	0.895548065327855	-0.132361181965005	0.878922938367663	0.190919134079523	-0.0247596075802638	0.777056003129622	0.519943484495967	0.867527842634534	0.283276990467155	0.592239801600429	0.844044658536875	0.684164437253825	0.491882537513197	0.786136814337063	0.807943601137846	0.7183766324232	0.832160847926014	0.525391654481369	0.601126017691723	0.662812025717412	1	0.482025814054649	0.654761187652252	0.0258567197448995	0.649616047271497	0.481084178102524	0.345106600407623	0.798503712231113	0.457670671169702	0.791983912982377	0.710721201655642	0.718737203903455	0.738593871350536	0.236027321456118	0.263262069593197	-0.0635378698514093	0.194376715999311	0.727260795488902	0.819367524580815	0.834803560020458	0.600885155833213	0.511283557473447	0.232565155875353	0.223526707105062	0.40954405479961	0.419515932542276	0.0703330576697191	0.463361243866469	-0.0260523678616374
ASGR1	0.802974401520556	0.61190356718844	0.7736407624336	0.486628396169689	0.185259324210184	0.652447318990347	0.78874796566994	0.682275798499318	0.623737838675537	0.476268743989326	0.583068938537832	0.760000103134646	0.526172346596655	0.824486073398248	0.813336834478817	0.677733767991375	0.525066392787115	0.813140193707655	0.757439086799018	0.0470052209216714	0.701871455518939	0.660707780013582	0.370560301769842	0.0906957091968241	0.744965765974103	0.647069476406692	0.0676095562811665	0.846786542906239	0.821897803783476	0.42952173183139	0.757331380962072	0.60099613014839	0.13943335916958	0.84616808081258	0.384515211761102	0.449233242556074	0.758493043327561	0.491399886771761	0.815123459542918	0.593774719039678	0.417751197862438	0.519281932142003	0.547789075483343	0.546031468859178	0.594823300442201	0.671623124296244	0.46511818152646	0.605057272143413	0.383705214723927	0.596654194205728	0.728164788326936	0.366964003233536	0.540001075456564	0.618311366898799	0.692167300386326	0.49728945852025	0.63219559049852	0.681641710772951	0.689392826478842	0.69549499074192	0.67563602480412	0.482025814054649	1	0.522587682654457	0.636553048240689	0.653199225399879	0.357824919438322	0.380697525395652	0.510497013173519	0.741096764438855	0.584473681679997	0.625817009434046	0.730255966291254	0.596636828217211	0.267451625118898	0.482494952423917	0.442439934763696	0.634506742754723	0.564121637404598	0.658098591665405	0.367387780684993	0.749040088667667	0.536534040230557	0.326326660270291	0.361739610323324	0.302369262892832	0.81737943803304	0.115964887860658	0.647026341600647	0.0776160766902372
TNFRSF12A	0.755007698740983	0.641203955996491	0.664471696282179	0.670040321369585	0.285604487526628	0.24893477190318	0.536733867575879	0.575516434372649	0.442063985425294	0.719225985100559	0.751210280610113	0.58785423227221	0.46439881165266	0.367312925761218	0.546122325231561	0.56041845745507	0.646325318401472	0.733774877842972	0.370351927877937	0.48329017741482	0.684807304808708	0.785474058671253	0.72935661214238	0.548417389693147	0.609703947059641	0.770133148538313	0.383870609374145	0.34676774556551	0.336023319749222	0.300853633723462	0.646300058110034	0.664313717464384	0.389562551687785	0.434709855003295	0.591203608253412	0.734445707798798	0.757121932063445	0.729040072941769	0.746727361082637	0.736775603260447	0.596194708696031	0.675286265625815	-0.0284169849791194	0.727087875796268	0.269015885904063	0.0429911126824261	0.687880352681421	0.678769574918692	0.70865327466001	0.339784451098218	0.535144262107316	0.513494654405111	0.587176120081986	0.407980263085558	0.768413143643608	0.634231467442091	0.736915841572275	0.748653220628563	0.807202030170493	0.668027386124285	0.822979317712744	0.654761187652252	0.522587682654457	1	0.1902535128378	0.751271972849846	0.533815631076952	0.396389524097669	0.726831495034225	0.647517639108079	0.761240615995237	0.663663871969735	0.778341009482505	0.789748678248212	0.503637814719793	0.417657453225252	0.0961367944743461	0.291047788223619	0.821522632681099	0.816004571573554	0.638427368912187	0.760451819093354	0.607154275049	0.435084415139994	0.250624870405005	0.549867030850021	0.578696189214498	0.125675764575745	0.502161171795589	0.0893400728255477
