""	EGFR	LRP1	ITGAV	ADGRV1	ITGB8	NRCAM	LRP6	SDC3	CHL1	EDNRB	RAMP1	GPR37L1	SORT1	CD9	ADORA1	THY1	C1QBP	CD46	CD81	LRP4	LINGO1	AR	ADCY1	GPR37	KLRC2	CELSR2	CNR1	PTPRK	TNFRSF19	PTPRS	S1PR1	CADM1	ERBB4	SDC2	TGFBR3	FGFR2	FGFR3	ITGA6	CALCRL	FZD3	IL1RAPL1	EDNRA	LPP	MRC2	TNFRSF21	TNFRSF1A	ITGA3	CHRM3	NT5E	GPC1	SLC16A7	NOTCH2	NOTCH1	FAS	CD47	COLEC12	FZD6	RIPK1	ADCYAP1R1	TSPAN5	ITGB1	NRP1	TSPAN12	F2R	PLXNB1	FGFR1	ATP5F1B	CD82	IGF1R	GRM5	CD44	APLP2	SLC16A1	RAMP2	VANGL2	TYRO3	TLR4	INSR	KCNQ5	MCAM	CANX	ANTXR1	KCNJ10	SORL1	NCSTN	ABCA1	PTK7	RXRA	KCND2	CD63	LIFR	F3	SIGIRR	DPP4	FZD5	SMAP1	PDGFRA	ACKR3	IL13RA2	RYK	IGF2R	SEMA4C	TNFRSF12A	SMAD3	TNFRSF10B	PLXNB2	CD99L2	TFRC	MCFD2	PTPRA	AMFR	KLRK1	NRP2	SIRPA	DCC	RACK1	PLXNA3	MERTK	TSPAN14	JMJD6	LAMP1	PTPRJ	STX4	ERAP1	ADGRE5	LRP10	RPSA	HLA.DPB1	CD74
MCFD2	0.790999560475235	0.881289618749369	0.889636372862559	0.734375730391452	0.896344091961549	0.92630185571537	0.882677956962268	0.82477337049355	0.843232520391501	0.753111007081589	0.793970695336862	0.720719242547061	0.94147590490888	0.76569509168499	0.804065651934607	0.647669971029523	0.863392984090992	0.866199294726459	0.801718265185996	0.616915757430024	0.619364746008848	0.80087328138845	0.659659611716204	0.714015318738675	0.85259323200139	0.899532934266156	0.839859501425479	0.854174187020953	0.900751469745756	0.771238045266531	0.732202730980069	0.878846845210559	0.79994025892891	0.91528395987171	0.92255848834814	0.682886983406707	0.523580405960851	0.868736342373971	0.788249121075898	0.938279975709031	0.699005208094285	0.863354354741585	0.924775427540951	0.889635344873476	0.867317507423428	0.922104026252947	0.841492024213524	0.851321568698471	0.877686727374222	0.875993700795609	0.896739105806262	0.891326461800575	0.853709618984943	0.916604103298514	0.911284299157451	0.917928776335187	0.905760400189466	0.845252808497192	0.611876246277011	0.911313903671696	0.907875121850453	0.86620049482267	0.789714584093403	0.867555173105543	0.705108919301415	0.886445715108743	0.816721994884336	0.678509708049317	0.780772851265161	0.759073349791795	0.785546351096162	0.961146918820672	0.889432453448503	0.468729059520392	0.783785819061107	0.602068837432509	0.844004193073958	0.624896127002774	0.818120252217046	0.71471157872966	0.946899937894141	0.813319115244521	0.790412591118444	0.83563571781459	0.896459900238482	0.838711642399298	0.828445469088845	0.822552423972624	0.74403359349217	0.902233856327127	0.892786029932755	0.744460648267652	0.688306431430303	0.839748263649693	0.814438139382083	0.857253658065725	0.502477680393413	0.623761138945848	0.654606808727364	0.921018540142809	0.925827130430822	0.736802044516105	0.741789837949516	0.814537776450214	0.858518927802652	0.902644224439318	0.865463653316894	0.785807623675578	1	0.925351404660189	0.871062209604082	0.629784862814662	0.80526337514581	0.749606178920545	0.880119638550764	0.810455800214439	0.61504839219013	0.690309270179711	0.833023944100964	0.764070244087451	0.874662043275246	0.771185011463763	0.853847621275489	0.822068528781661	0.414317537392759	0.923190104021616	0.652957663344548	0.481826803086663	0.407384575233163
PTPRA	0.899629159387717	0.946182321780672	0.940280394367334	0.806092764408855	0.935909220743072	0.955424401015429	0.851900154238621	0.910738652282902	0.933191585583848	0.883241456354591	0.893445100857212	0.838590824951639	0.92522739863223	0.887751101343426	0.91002906635873	0.567643256470248	0.862704200263253	0.866366343830792	0.883851132006693	0.640259261668112	0.627427671308166	0.876092169040253	0.722972872369568	0.814362853883747	0.891826021808265	0.942794503573219	0.889627995945747	0.857441174349713	0.872762496521325	0.808940154126221	0.744633893473487	0.949931963871305	0.911791163023427	0.920494189685595	0.904977044016624	0.796148179938709	0.640345078346443	0.855514183389222	0.861177246223024	0.914980109409036	0.621454099781753	0.875481552321912	0.884935420940483	0.859326622600425	0.863382632932389	0.889458647090901	0.725172794378062	0.827637822339335	0.927444508433789	0.736444543291934	0.928585654320026	0.941192073302495	0.814644993688828	0.849214930961208	0.908766647223058	0.888433098759224	0.933525448517483	0.838655520956702	0.776143937435299	0.864409814481653	0.782591277610122	0.76498066289981	0.811746206357926	0.749590072378445	0.832719788008997	0.816454765405117	0.839963426952651	0.613179395446439	0.639388389372705	0.838768219426341	0.742085164761334	0.949212312282183	0.888643873573906	0.44538794098429	0.844740515859173	0.62477971393658	0.74034602351409	0.453814505159425	0.883221530256385	0.612950236202742	0.915921919280116	0.80137513147218	0.900625668033843	0.823443766466055	0.92315188309786	0.765164405070826	0.779760093561973	0.814408838997091	0.753435216868653	0.853766617305545	0.928789651952063	0.811868437518835	0.773429969034542	0.825008842661218	0.8027806810549	0.910384531661331	0.493643520804167	0.737284545791283	0.650864511022428	0.902039811871347	0.88758419579652	0.745232483244705	0.625871811184318	0.784209396739016	0.75578756381953	0.802681676414367	0.870391676580937	0.6369979457115	0.925351404660189	1	0.830652247063119	0.715955224773143	0.697346749487211	0.809522771421588	0.873649588628098	0.722708174452002	0.631016142859562	0.628181841570696	0.716863485193403	0.690238661106974	0.91561281876785	0.671708847716381	0.742310843765898	0.811072917525095	0.358268221465706	0.892630965800433	0.558503419051425	0.328120541602976	0.265722059266309
AMFR	0.71222693636002	0.819473810816088	0.839629443981505	0.689174542772883	0.790907531929237	0.851942635452899	0.779593829600336	0.778938663453376	0.775092623444488	0.720195414123143	0.700104026796561	0.663811450764716	0.85574338696097	0.664735117899777	0.738192417993615	0.501597442279846	0.72745432917084	0.76628005889695	0.752086192127116	0.53351068354155	0.461998451379572	0.73504006378295	0.644620183470497	0.703613923429451	0.718423138512921	0.799184356129587	0.799848263890212	0.798036412701478	0.80590801453412	0.665320420531101	0.658819600992295	0.755879179565165	0.71081336775903	0.827971763278002	0.807228827870953	0.678007402336968	0.451289294626469	0.80305429045411	0.787751347797623	0.811601647240648	0.569565926709225	0.857148386382494	0.822319458332821	0.880286365866544	0.780027574844277	0.88932864949977	0.737344263517419	0.678367710734251	0.747121563765244	0.800233723550249	0.808293021077373	0.812321765382385	0.748139119987302	0.843416864161421	0.814251335995496	0.858091786154202	0.804611049262818	0.709290672549369	0.567972122842944	0.794043410177648	0.797845804636391	0.794455520359482	0.655582627443109	0.78664530790417	0.665676669781963	0.742012630149734	0.683559783686978	0.551987838011201	0.670921090866471	0.669229513551401	0.820479727297717	0.881379897050427	0.749203049476315	0.386032740032331	0.655510945165639	0.466026697022436	0.765774600582997	0.585906011723043	0.777854912822698	0.614920348287789	0.856708617364697	0.687740220190315	0.737752481423675	0.808157670687659	0.831561376481232	0.766078625529193	0.774958519839511	0.726254985147213	0.595097528514452	0.792843255882236	0.79294314130758	0.772915776320718	0.652142905500633	0.734036652749868	0.709949838914747	0.748130011702668	0.382449659632179	0.605025928986072	0.5361937606101	0.82293692632583	0.879004861862881	0.677178590182763	0.637496614571307	0.74552945054869	0.696145509425885	0.846681528852268	0.722738742337637	0.670568969667983	0.871062209604082	0.830652247063119	1	0.581682537846436	0.771293333650559	0.749683881784511	0.724509127560157	0.678478275579335	0.449393298964636	0.624804151861519	0.744859938175497	0.626840299148323	0.844765667764804	0.68689790310028	0.741825693820929	0.829911020538769	0.402930669201198	0.850696042247612	0.527832452658339	0.453922797205592	0.38027504623225
KLRK1	0.776232379473193	0.717241966510248	0.729815669538698	0.748283297878629	0.694737046747004	0.759349355955507	0.594705488157509	0.627183715693858	0.705220050741526	0.679487143964854	0.515760709929317	0.750453783220944	0.673332215241086	0.578847005225127	0.760634270712042	0.274886877070878	0.531009888080576	0.818007671747903	0.447618218891207	0.459259571533737	0.36289320183781	0.756813138044436	0.764258459886426	0.750474231391846	0.639921335644332	0.615780329315503	0.71915351908036	0.533381941360756	0.679798273311061	0.53229869025665	0.379992182063399	0.732491411687276	0.816481128261587	0.597184987351646	0.589885092503713	0.680595327603581	0.609142804575932	0.662982347604129	0.707155268112302	0.731029108876181	0.360195120315862	0.594756812713589	0.729572880826674	0.644028503748887	0.685971587568578	0.620437344497261	0.635285068316599	0.688389137795967	0.674315140798402	0.552501642796521	0.738010253375065	0.736411974099367	0.477908244419213	0.646781852918432	0.639073066150076	0.658390631940229	0.74816936132432	0.641153162646252	0.65109369438109	0.638596652073412	0.48561892922894	0.574793729095124	0.497639956522803	0.42883769693248	0.645718591918253	0.503445065199964	0.467551443317918	0.337600107322357	0.341140668409663	0.783969584645462	0.497362704669272	0.64927168355763	0.680890835733624	0.134263111951778	0.567876098954188	0.381405941401715	0.459120355183923	0.150242694719737	0.657152818501726	0.284570317759609	0.624583779878488	0.525625485575481	0.681022217182037	0.684259181480326	0.634988928208193	0.623385659020433	0.575211474307097	0.583307830530296	0.438117544292115	0.56786296494564	0.735750379417568	0.659608830245218	0.511793713593319	0.571406023911352	0.5478492898536	0.580613884088994	0.284086491181726	0.534635106019826	0.288521931662577	0.655926976406265	0.726755053797807	0.508643993136267	0.473933089902668	0.562244418023598	0.506306083787036	0.529560217434001	0.695272876564685	0.359781028662288	0.629784862814662	0.715955224773143	0.581682537846436	1	0.513212669763358	0.725133921554888	0.649067946646696	0.406592359418169	0.382907536350056	0.582769172129065	0.414235718706388	0.493463678125576	0.578144722286165	0.501358818878363	0.528304120533806	0.693130257270941	0.494017840181598	0.629095912715524	0.292302126170348	0.287128313403054	0.223070285984373
NRP2	0.609395904845753	0.70384353251091	0.700882416641755	0.684744856884417	0.665829270973782	0.747955123581735	0.707141707994046	0.608544488427747	0.605126864193052	0.532462223692136	0.444893412573954	0.496923489324274	0.780484922385421	0.465168102888159	0.627702016728309	0.368621704260463	0.531268311880057	0.753104638389199	0.530212022062287	0.333489198363065	0.273883649967538	0.565433771740058	0.439400023304396	0.576962457526035	0.5767453919096	0.638039293086671	0.626123529945856	0.664991201098997	0.751911478611701	0.504454009282683	0.682090384291988	0.64960208913489	0.566603187177309	0.703304126822343	0.735750331532389	0.596346921107154	0.37263198467621	0.829351573577583	0.630073174556944	0.749613688919291	0.627472125579446	0.731942413693152	0.807139923033088	0.862007521757921	0.699643837577967	0.818536602061034	0.828709694435369	0.641920891741253	0.596192980857534	0.829559490140898	0.641723003140373	0.733404626270853	0.727569312808351	0.831443237941432	0.645771834220423	0.848884784340237	0.722330627151256	0.621398496327939	0.462761095152281	0.685089130227799	0.776962254426368	0.83874456589544	0.446070953451247	0.769471999776398	0.531792064499961	0.697851317907718	0.491492201799444	0.486022358044417	0.768833250477199	0.573100690566512	0.789891802056145	0.773848184543865	0.617396909786709	0.214250694938181	0.502260488226235	0.321141825478694	0.865003140621515	0.73244803780427	0.710673774156745	0.572576003113731	0.730527422187257	0.565903576089006	0.584339244911486	0.834243651756602	0.673004442724785	0.876466357346016	0.704465821927532	0.692747891263126	0.418555301563895	0.696097847905779	0.683112773024659	0.644720090697231	0.412709085007529	0.670990054168657	0.598092357735661	0.52910512425604	0.246399942470248	0.294655489346297	0.312320888293453	0.750320485578631	0.85998829770021	0.535896202336307	0.609298532187668	0.707872539132885	0.736331299382588	0.786216955266491	0.667615303636884	0.816978611048551	0.80526337514581	0.697346749487211	0.771293333650559	0.513212669763358	1	0.677323859584852	0.68807327006164	0.554651261322953	0.401612644383396	0.722021496993644	0.81344351649068	0.580674581994787	0.633484787615782	0.708033840078917	0.83439080238733	0.807625461671075	0.365471544353933	0.802679869946405	0.397809569623237	0.654516319081419	0.609062941036362
SIRPA	0.805922245143202	0.877681801425671	0.868952523522171	0.812259539502237	0.815189218705064	0.842052376831876	0.616927778321848	0.843157008155376	0.816280030859561	0.842506204838327	0.643089973647699	0.780422791552114	0.7633737158182	0.662656788352311	0.846381537819639	0.203868285160009	0.590923765617853	0.769700564259849	0.679142744651147	0.529876356961771	0.314873596698246	0.763888604124092	0.695626547268356	0.827407330364809	0.611750139479268	0.756305991363425	0.822655210735768	0.709922712578794	0.699627377453281	0.602379853975425	0.63713602973093	0.842447464481972	0.857676246954555	0.76127106057425	0.703005134279759	0.860258984401482	0.647325032997963	0.770414669514962	0.849429620941033	0.77291971431583	0.390873584843775	0.771049698579564	0.806681621507909	0.829167350774707	0.745535488689198	0.824201877721188	0.670687984760645	0.609994420774948	0.719379682518064	0.624152333952801	0.777858324440315	0.861360381699123	0.606381462230198	0.717567611204621	0.707525196136125	0.834859973518761	0.782668250286714	0.719636092424908	0.767882401222639	0.650936201180038	0.565891219789166	0.691358327608832	0.498889604728231	0.531328195744795	0.802626471435329	0.557131757850369	0.552277497481998	0.309555197676788	0.405115139404706	0.777120007331972	0.761139731495464	0.78396318125376	0.669882060952405	0.158030023780077	0.621283254291685	0.414483954766098	0.632651441121961	0.303600777572193	0.80725183084054	0.330612414628043	0.72746787965909	0.629954841223313	0.808686848133981	0.87998377110461	0.803179308204408	0.802100606244796	0.6784364389824	0.694854171426128	0.403208028528963	0.621216006982324	0.847956298610914	0.829157500840733	0.634040189293668	0.698589761446319	0.632981671350446	0.678103202189778	0.240897704764483	0.693186682970631	0.366215457601557	0.720568660385481	0.816763804288596	0.686721809134898	0.476820418955016	0.652979248609966	0.525983960881836	0.744211157812364	0.763315880889503	0.439458672033402	0.749606178920545	0.809522771421588	0.749683881784511	0.725133921554888	0.677323859584852	1	0.660137328283464	0.425807570077217	0.406557152208271	0.732050993214359	0.560756857111708	0.483826836036245	0.796975125521699	0.613674846582104	0.627822347897309	0.789331598900174	0.368933522682985	0.772518238680306	0.271643703870174	0.42025103081931	0.414179034784176
DCC	0.760544480745897	0.844810236606513	0.821023141000646	0.699024655596887	0.911420738403196	0.862252760410212	0.904239318573047	0.802137041455	0.81328534570463	0.666284815348466	0.694669733859125	0.729938681274436	0.909662001902151	0.668472532686271	0.747019574704782	0.661592772467952	0.788543118982801	0.824687244928959	0.682079077440872	0.648306736884267	0.679584962926658	0.772330744626058	0.679997516470675	0.611711311864397	0.809512674296461	0.873336748875816	0.808627412471776	0.793846598542993	0.919350763977484	0.747436816463663	0.676759845518705	0.849564213162079	0.80242817138624	0.858569993911543	0.914290130391229	0.602526273470493	0.537423035096999	0.796123669473294	0.65763178777514	0.921352436349211	0.762522857726292	0.780153900439098	0.879720954329615	0.759329601040242	0.806548969415598	0.765468608523997	0.779911223081804	0.875548082580397	0.879026743995846	0.771554143351173	0.854742255394553	0.827831244609183	0.838846209888775	0.816975677975398	0.850888303484878	0.844093688373015	0.881536871088597	0.789702905776006	0.535413453843697	0.900683756573151	0.824675114777834	0.826087111675503	0.754585710374718	0.795398796618091	0.655470847140428	0.908159018908562	0.728177905672324	0.650571634401351	0.759723757733534	0.783864753945443	0.610376901163802	0.884562720210354	0.822893575516389	0.386459952066905	0.825560136742202	0.645106783632423	0.798796999954927	0.576161231352146	0.73456533655858	0.754615519544174	0.871660762144594	0.812210321505291	0.760445219102275	0.775772625540229	0.796754286017542	0.768792902302606	0.739239521875526	0.862102182231207	0.792540658610972	0.799859177059719	0.8621255413814	0.57912102272009	0.550682064354204	0.737672111833208	0.783654902427612	0.792973663719888	0.519522132895765	0.53194925861552	0.634241576091697	0.842373709143657	0.845296786791087	0.661265231119818	0.606840692311745	0.811107951153012	0.863403638656435	0.803715268520559	0.825297351790956	0.769139413586785	0.880119638550764	0.873649588628098	0.724509127560157	0.649067946646696	0.68807327006164	0.660137328283464	1	0.739555546657034	0.706311234807047	0.684686442134155	0.804590568804915	0.701241792403557	0.753074803801853	0.78080181538475	0.777073212746056	0.713309857310768	0.355552224462973	0.833449836428031	0.58053658991253	0.39856399530215	0.364036527367329
RACK1	0.517773131488817	0.582544782859076	0.603672776229151	0.342522521096824	0.654078852239399	0.637367730820507	0.775994035206693	0.542476776597978	0.555665649721895	0.408312682315677	0.747239107198523	0.444150675570011	0.768407117807181	0.662719975436508	0.492282540471025	0.924637377656556	0.922606568939042	0.602319690494353	0.6550479017421	0.567126847009889	0.79456180715342	0.612952527218394	0.477508569815498	0.45694856951455	0.83406375919668	0.730424592705292	0.583006462020446	0.596334688160361	0.737391379105229	0.698865669675328	0.459544559745159	0.638468635363929	0.530816571536734	0.7170280088618	0.75904518201507	0.270156839869262	0.220183315350401	0.531876027397545	0.40303430264275	0.768273615935584	0.60231987888646	0.572011485282232	0.743181220106931	0.63735777547206	0.761041605835136	0.695376548385374	0.596868364362589	0.817917807967941	0.764744573861983	0.716587690308056	0.761378586805468	0.629524739285729	0.789605301321617	0.677573661466909	0.840064541858266	0.645929676874879	0.752741996858033	0.748933232705849	0.224929300887571	0.845852207926147	0.902117144665939	0.698524410349441	0.856807149776879	0.772969262136532	0.38593642710719	0.851940646149521	0.888503742351127	0.915654650922005	0.679328772928259	0.513299585683658	0.560385486726786	0.80412874915972	0.853074208925435	0.736043164510756	0.685512185582683	0.745855709888333	0.618934622094124	0.482271931172916	0.507071169134077	0.725898418309484	0.87352153412824	0.774153010166223	0.468618036887894	0.539469505912469	0.731830427019168	0.618577942590157	0.794568519262787	0.732973798587984	0.867534073685708	0.934473106379348	0.632832910838217	0.394374653121778	0.574471864202925	0.705532041412319	0.700426074561448	0.806285929372437	0.706719077967568	0.473434248203335	0.860404377217187	0.780832951878265	0.692498876831529	0.489333080154099	0.790102240839393	0.602574681164513	0.870553601322055	0.726524980816016	0.73649730681115	0.739078959315562	0.810455800214439	0.722708174452002	0.678478275579335	0.406592359418169	0.554651261322953	0.425807570077217	0.739555546657034	1	0.652576561425057	0.494117861776884	0.726891522827991	0.901861670142612	0.67027914265199	0.703744362879279	0.735455079054979	0.561298029412838	0.551357654294882	0.691917192177874	0.954897978885969	0.52117488431606	0.415926562435621
PLXNA3	0.528020479908423	0.579657096312119	0.555331829384971	0.407419993496798	0.619592934985544	0.572801809643764	0.657602228883334	0.543853827051667	0.559407701989866	0.454192710050669	0.594382603985847	0.541475430172984	0.649017307902975	0.571987018879176	0.511169856840837	0.664870730893471	0.666822081919073	0.523213594816367	0.523579321975905	0.557728506467535	0.687276768435035	0.581808233634588	0.38943505149563	0.382879385474787	0.627759364101786	0.684549921600955	0.487524896546737	0.545864724101418	0.65523207638872	0.65168845412095	0.405495029966356	0.610453576960012	0.559413973772438	0.636268237587795	0.642885469015454	0.350587133822347	0.375126623265858	0.417651623157524	0.369862986582964	0.666637132807297	0.552030778685681	0.496376434178932	0.652247234343789	0.506460241459661	0.667534467901871	0.507955894674461	0.443944034655801	0.693829361654008	0.652479865894301	0.484556316551034	0.662891929067066	0.55414623250062	0.622563884552533	0.521590331994073	0.659465642217872	0.535796079894196	0.665465095183014	0.644848537230959	0.320952425291002	0.696195276451623	0.643461015515294	0.554506918687661	0.609022433590481	0.508239665761911	0.420552882781648	0.714450695157412	0.653943537207511	0.615907561181065	0.500868838904973	0.551158287603445	0.413721659347096	0.627909977841689	0.703040352259238	0.380472019537231	0.706897147155245	0.529890146872006	0.486718026135514	0.267933591085772	0.442974033101897	0.508002453807107	0.663685598090897	0.73160939028625	0.411911556475116	0.475187069504133	0.635696771577125	0.53647814254268	0.573036373260167	0.657609032177903	0.701907642031881	0.648703217243916	0.613308218288138	0.385481546031691	0.416852828964661	0.568117551209601	0.66470525643343	0.686534378813653	0.591175457684701	0.449256961321361	0.626410638392799	0.615721805950288	0.564409861147595	0.551365518788979	0.547263823444845	0.52774808591558	0.693072640281345	0.506519117696831	0.595352936028353	0.553910732901458	0.61504839219013	0.631016142859562	0.449393298964636	0.382907536350056	0.401612644383396	0.406557152208271	0.706311234807047	0.652576561425057	1	0.480746330555757	0.535588667632288	0.686020136545974	0.52912453709748	0.594484476925822	0.546105839857536	0.340689050322141	0.328319911317884	0.535993123288164	0.591775617957516	0.263138590765441	0.258657116797024
MERTK	0.59742348406716	0.700496690512836	0.707760430735522	0.591149827047277	0.714566509116531	0.675772429869666	0.62411348415227	0.645501433171789	0.604938732291092	0.535088967451086	0.420357571801194	0.599783066547718	0.742335072970193	0.404819463596094	0.606027731795098	0.339896759018538	0.517552966551919	0.719191465671827	0.442695958809795	0.411052079440334	0.348905847392957	0.555673863607369	0.525948542879661	0.56668831979479	0.502831814405078	0.629878784060579	0.647096958472843	0.574507465623217	0.697783917421014	0.491451999446496	0.483711622581224	0.69684340820749	0.61921960941601	0.655300257013792	0.674196253629233	0.549744925708709	0.444668683910278	0.668536361359729	0.576963595889769	0.71966012897809	0.522183253025244	0.634590517694393	0.770819046263761	0.674351012387647	0.72555085697828	0.686339626325846	0.695643761914248	0.631058020076704	0.615984581271634	0.657009750332783	0.655978020565061	0.68732742483912	0.604317169033234	0.682611052325067	0.642030289166471	0.750617815915838	0.69885510542574	0.681212894893951	0.445002693734358	0.689446207242137	0.669394429057207	0.856490890059799	0.469087351219326	0.573012516599163	0.52532996981346	0.634784621336498	0.451213522319177	0.407438579057946	0.539772487885631	0.606738358940319	0.677772120582501	0.724897473015236	0.614679309975207	0.12186476922109	0.5288362376625	0.339520225705872	0.757940934846819	0.457764503825319	0.576368924177365	0.50465426629467	0.716248089564979	0.600687442380189	0.56234079422291	0.845829498396856	0.635454741070653	0.876309415935966	0.646431357905091	0.762344233869732	0.422500354181538	0.600387400229762	0.706729995294029	0.524760703008845	0.399556850660354	0.54799231192471	0.626325973155493	0.535246883182733	0.248700178195556	0.390101179682489	0.35698983182058	0.652306721350114	0.783604082024459	0.583110448624466	0.484242872772518	0.615621154877393	0.651017396534517	0.759272342380526	0.715219583494259	0.652689518648356	0.690309270179711	0.628181841570696	0.624804151861519	0.582769172129065	0.722021496993644	0.732050993214359	0.684686442134155	0.494117861776884	0.480746330555757	1	0.740159081223344	0.597488921787522	0.596856808512166	0.823113930299478	0.79512622501311	0.68938541216495	0.52202757432975	0.683560071646374	0.372656544857992	0.720080711498262	0.775149397538537
TSPAN14	0.564791183083332	0.718669931954393	0.688440193202122	0.583069800686908	0.76029596065901	0.73923848447093	0.823528282011326	0.687257545176565	0.634927445477227	0.485667417955471	0.537481327277951	0.525749885541348	0.848169102717854	0.499518670533376	0.548163989671722	0.592990640174113	0.659128102142995	0.73156057096274	0.588776875540999	0.425953208792189	0.493148497595656	0.575688263414856	0.394068703463492	0.465005247715142	0.645195943051115	0.740476053258035	0.64060183757167	0.763763421984568	0.836795402803321	0.635066358506894	0.723903816328445	0.690076837035944	0.547722651945159	0.787360954401718	0.826999026766989	0.457335686888942	0.410524078475534	0.814093027503523	0.549494106671243	0.801237069933738	0.793635887182106	0.733039717506042	0.786543900348813	0.742470647599847	0.687733481119048	0.779950105869398	0.781948115475778	0.739559473465343	0.690655341111896	0.826745524890035	0.678627632503508	0.677183763886816	0.826641990566295	0.823670844134702	0.752742690423164	0.818036476815575	0.723850554693917	0.71288340728781	0.333279759622939	0.834401714838089	0.895103811241953	0.902484891002514	0.616600069966647	0.895400212262745	0.517839309137277	0.873527026107229	0.637785838949146	0.633521489270521	0.879066467778661	0.507191943732694	0.718058981830411	0.828713773372229	0.670909409999402	0.325572684179878	0.643090433712459	0.479146126773213	0.915232164084351	0.837969607307852	0.609953951205922	0.810833378258463	0.829344109122249	0.649902572720684	0.6014866749131	0.768323221417867	0.694684441900799	0.805012888204325	0.732913094933057	0.81255852664757	0.639463848644389	0.743938426636672	0.724915467112296	0.486827630807983	0.474526489843639	0.717280761207289	0.692678300721153	0.660507114703942	0.325226746196522	0.335484492220793	0.531655500920321	0.823466247302513	0.829772362117046	0.583257803937127	0.570594967497833	0.788593948248011	0.838415332633127	0.83701324514758	0.708566122982705	0.921842663654272	0.833023944100964	0.716863485193403	0.744859938175497	0.414235718706388	0.81344351649068	0.560756857111708	0.804590568804915	0.726891522827991	0.535588667632288	0.740159081223344	1	0.674019196846566	0.686654806114528	0.795327810098636	0.872043536018934	0.694731708552445	0.336021025659517	0.839463078433709	0.580020360515599	0.608527708268752	0.581564473779105
JMJD6	0.541797248789468	0.57310650718862	0.609715973093551	0.372514610007592	0.627816085311816	0.63000231041547	0.72580860386694	0.511098541963997	0.539090196716733	0.416228134539861	0.667597903400273	0.462311997410504	0.753676064994088	0.611861189959198	0.521441586099159	0.832966554186236	0.841910303240815	0.640582602701045	0.570531523877895	0.566101054862425	0.707592988860771	0.60653532953675	0.506605628257685	0.515157909278303	0.782487266225709	0.689517231034334	0.568809018655687	0.530684955858199	0.697347844692077	0.674945705358602	0.356995248446357	0.658855960666093	0.571472021516517	0.656492055555263	0.709268504185848	0.29251620681783	0.231961149781182	0.495626855090714	0.40828924008055	0.767622579673339	0.567581465115524	0.54913737076486	0.776442353609208	0.652275387263613	0.802226748871942	0.676036718052879	0.58868764131416	0.811317544418625	0.725855924855227	0.686371951074277	0.775845275592995	0.648758399523604	0.720228221710291	0.650714891468649	0.797959468617982	0.636519672033768	0.76186889634606	0.743932495185333	0.25256265343268	0.808967999379285	0.840299766467831	0.700856130469183	0.76461446201512	0.678250989161457	0.371490083293891	0.778471660480513	0.797283227208825	0.840188561200139	0.614655119985697	0.559870570602019	0.579027249142713	0.76955478847404	0.865694415268403	0.611407961842301	0.663749044584693	0.706827819686373	0.591566706407332	0.384741132721816	0.529544580450623	0.607269610638404	0.832497183020477	0.7570779629236	0.414712764283884	0.593489611291065	0.688595798972515	0.692571822874099	0.766220533499399	0.740535783178211	0.781497891060015	0.882846560631833	0.641347763628582	0.43223532887996	0.492535483548844	0.684964448790979	0.755009595395761	0.75922983298043	0.691638988878713	0.484475761522154	0.754601722959957	0.735896039360713	0.715856912757115	0.502557532089166	0.794481632461714	0.581086899207203	0.837622696859356	0.702558538020609	0.759692091347206	0.700479045787119	0.764070244087451	0.690238661106974	0.626840299148323	0.493463678125576	0.580674581994787	0.483826836036245	0.701241792403557	0.901861670142612	0.686020136545974	0.597488921787522	0.674019196846566	1	0.625206479442931	0.737356741677273	0.757948231332678	0.574730010519593	0.653778377351624	0.636542458197986	0.851442396029997	0.612262427955578	0.534269923699147
