""	EGFR	ITGB8	GPR37L1	LRP1	NRCAM	SDC3	CHL1	TFRC	ITGAV	LRP4	LRP6	LRP8	THY1	CNR1	CD47	CD82	TSPAN12	SORT1	C1QBP	FZD3	TSPAN5	EDNRB	AR	ANTXR1	MRC2	ADCY1	ADGRV1	NOTCH2	F2R	LRP5	CD81	CD9	LDLR	LPP	NOTCH1	RYK	GPR37	CADM1	CD46	RIPK1	TNFRSF12A	IGF1R	PDE1C	CHRM3	S1PR3	TNFRSF1A	PTPRK	CELSR2	PLXNB1	TNFRSF21	PTPRS	GPC1	F3	CD44	ERBB2	RAMP1	ABCA1	FZD7	FGFR3	MCAM	ROR1	PTK7	KCND2	ADORA1	CANX	SMAD3	TNFRSF19	VANGL2	KCNJ10	NOTCH4	PLXNB2	ITGB1	NRP1	ATP5F1B	MCFD2	FGFR1	INSR	RAMP2	SMAP1	TYRO3	LINGO1	PTPRA	ADCYAP1R1	APLP2	ERBB4	PILRB	NOTCH3	PODXL	PDGFRA	IGF2R	PRTG	EPHB2	NT5E	TSPAN17	NCSTN	TNFRSF10B	AMFR	PLXNA3	CD99L2	SLC16A1	PLXNA2	LIFR	ITGA2	HMMR	DCC	PLXNA1	CD63	RXRA	APLP1	MERTK	ITGA6	RACK1	SIRPA	STX4	EPHB3	LAMP1	CDH10	LRP10	ADGRE5	JMJD6	RPSA	TSPAN14	PTPRZ1	SORL1	HLA.DPB1	CD74	ERAP1	NCL	CLEC2D
LRP6	0.83882093330573	0.891384001725728	0.769785491857038	0.899802995126807	0.876246982234614	0.801275752790353	0.844369928981649	0.886483018765913	0.900348821728243	0.875671969358171	1	0.889677448927889	0.745054635527842	0.820786073712253	0.871548820157803	0.826281431838632	0.871864267344919	0.876463657142944	0.816595692935828	0.894534475364275	0.841766546356853	0.800437455493404	0.843524241137633	0.934498205758626	0.856285479511149	0.872025849085946	0.701643490022008	0.932425372165556	0.790656619438544	0.840649003119372	0.857161664362104	0.876316174698566	0.68236715877428	0.866990906344067	0.935228412140296	0.928469578153089	0.776508915173706	0.875172635058781	0.92980097703964	0.884793954043837	0.646214825209334	0.840811307347948	0.836028270361572	0.822556740419933	0.68456568738403	0.809404082000053	0.875252966942741	0.884655975563406	0.767967736218793	0.893000649441727	0.901195801900267	0.657320884278026	0.735144940297154	0.145684275052277	0.849130375284081	0.818291760276811	0.885610167927594	0.675851862919286	0.359891043699979	0.687251179361947	0.82448705513192	0.874041542287321	0.880682311119436	0.647222998685571	0.886791761576268	0.910318783989684	0.862194219037707	0.888769372678239	0.869262755768713	0.74556888591666	0.897813893739927	0.825873416271058	0.685583641446261	0.868188661335982	0.899097076822193	0.918608923268487	0.555661390061157	0.818950245261197	0.855758909698734	0.893137264504558	0.826762992221714	0.893586436578017	0.220264024434522	0.873388392987161	0.838042377052585	0.879091465958875	0.67890575894745	0.62452706286873	0.269069066372513	0.890736679623746	0.892589067017943	0.812702711079597	0.858744236745	0.847495250033298	0.911637960547804	0.900013125998777	0.874902456489028	0.889859949064844	0.874356736828614	0.866325116725026	0.771359788236715	0.696447680346919	0.659174658259564	0.678691247157419	0.814815527702866	0.842057557496836	0.811668254311736	0.923908176768165	0.812585524520364	0.866492518114963	0.445720765337271	0.876146657964879	0.690733775983296	0.88637082960379	0.787240738825837	0.855053256791524	0.800286234199851	0.800843835663713	0.754753905141141	0.876049907639598	0.840754218221819	0.780118009089641	0.876649170258169	0.649058921385674	0.609896878888107	0.619795343327077	0.826053424345243	0.872045264660801	0.850578549353817
LRP8	0.810078304685305	0.894610209712821	0.819749278132412	0.932665039484738	0.816976737739577	0.811391153128291	0.92154806460137	0.927255690222189	0.908194154904456	0.884366574804191	0.889677448927889	1	0.633473498782993	0.89069948176389	0.904703962366623	0.849702995612588	0.904151728343836	0.898921885732847	0.894824266827309	0.902231475548487	0.92397634926814	0.860336972187988	0.849728592398215	0.910014965622546	0.924084964843231	0.869685982544814	0.788615243142553	0.907081670398819	0.783664799708391	0.865539707366341	0.901222863579608	0.793950474619095	0.713453397183192	0.844093999431909	0.882423069783031	0.932429331293271	0.815701838041378	0.89354684251169	0.874436345675204	0.924132755395286	0.716814552490036	0.752249418247441	0.85423971883978	0.849246928649411	0.721932323586694	0.859920136682925	0.759407471875591	0.934109220291617	0.720335230469031	0.925572822089138	0.820158186078967	0.718883530937345	0.79754224471557	0.147303673879547	0.856535409701406	0.875592346104778	0.854231920857919	0.765386061729059	0.371880396411706	0.609979929111052	0.873013323907637	0.901987912449109	0.840648646004108	0.716716054018395	0.934338507313166	0.890889474701021	0.899863594444104	0.870365193904873	0.820504176195735	0.744746142216989	0.902381601101019	0.814433658992325	0.694844855434237	0.913315578690352	0.921825416811644	0.913990357142522	0.515444774541494	0.88143325925948	0.899423842558075	0.901421748304816	0.766227627574387	0.929082082381789	0.270465909999783	0.92578599942169	0.748459635417916	0.847127792253411	0.687478019353721	0.673854086222762	0.192855955060077	0.881056188899175	0.856765444326616	0.879648245836171	0.912503702092853	0.879912029141731	0.930223776780386	0.872632375122214	0.917714825030978	0.879456898840027	0.892298370480873	0.917604920233249	0.712342038797576	0.703739342987243	0.612184928390932	0.647425230510705	0.864113035714316	0.889222792156347	0.890653279179063	0.877328325356799	0.836392003045446	0.848766950640754	0.460849928687075	0.87861370015386	0.73112731340164	0.888455099548477	0.77515099777973	0.893319801254112	0.848233503029374	0.818814415076671	0.749420811523125	0.835873309679214	0.886614184324173	0.742343546276974	0.869988270916452	0.677054562347547	0.603500397545445	0.624054129710217	0.858797297432613	0.915644986230597	0.798459448097466
THY1	0.636882083508515	0.613399137316801	0.56034823817196	0.623690357315177	0.782667589005761	0.600597012622728	0.576602249219668	0.64116538687033	0.645180118549933	0.591990703302503	0.745054635527842	0.633473498782993	1	0.48918749697904	0.62017286727633	0.557440265507763	0.587723091291364	0.664411199330381	0.601023922857341	0.643212705478997	0.535017112366788	0.58271037305848	0.654632506011549	0.732056169408082	0.568898226545603	0.614603273545715	0.494259989410947	0.656411494792046	0.677356018383542	0.601633095103826	0.68654935954079	0.847866066849987	0.627674637226712	0.680869543503579	0.732496639962095	0.682386915522901	0.563099663370717	0.656055144396697	0.74711343886038	0.641050709428935	0.421370768683619	0.671680954756546	0.62286441128064	0.523801708318207	0.616035219790533	0.63282014529903	0.744801564456922	0.613141115505599	0.746728521869839	0.705355772426999	0.727476298276311	0.578506951390773	0.550036509913022	0.229383256324504	0.63000218290925	0.58478232892478	0.662945956162155	0.494304441251085	0.384956908208471	0.687362777090339	0.469928611698695	0.53833209173887	0.615353940717789	0.544865045692828	0.658736397818753	0.675637491362793	0.518402172003963	0.613667640437117	0.702900861012718	0.647485166630628	0.624728269226486	0.69750209245513	0.596306703451774	0.617020636762961	0.652322599778822	0.701768660729344	0.562482278708668	0.610093017705196	0.67606275867864	0.617359221522816	0.688649960691939	0.615743679601891	0.291526973371136	0.620743901124335	0.765450562138625	0.664539676787314	0.5448452457852	0.651576529935521	0.426400490102033	0.726490796504185	0.654021365963419	0.563547107615445	0.576501289197363	0.625920006567112	0.649705047044568	0.64568882305079	0.651052715105349	0.723631997911445	0.640122259633995	0.630320456543836	0.700014711477801	0.568801406612024	0.639280973669201	0.477092683143367	0.479174147429646	0.620222703685196	0.526202883163875	0.747209579118814	0.706232042831826	0.606640696111012	0.561037940035042	0.634649679748453	0.591809921148661	0.684322186799425	0.542374967843121	0.667544587113646	0.508787724280617	0.644408887020119	0.572236798563404	0.694552562267632	0.615253535813065	0.699590066290562	0.631992525550371	0.633305795298068	0.614665375338035	0.617048671636162	0.625485526081276	0.610383631487004	0.633607821165676
CNR1	0.730163115023988	0.859656114123134	0.792490764152471	0.896518517853284	0.735148348234522	0.740494461997959	0.916371676977015	0.903360926436693	0.843484015352869	0.827237106657086	0.820786073712253	0.89069948176389	0.48918749697904	1	0.857821132509295	0.882920986919698	0.893945068055892	0.83288324222908	0.891411024638866	0.83500603517159	0.91717019216374	0.82749643757077	0.76920608050692	0.861715780744285	0.88529654023436	0.810334954597139	0.694935770625338	0.874037143430697	0.701234582588539	0.843707307687706	0.856230211530592	0.732371688677587	0.602277959035705	0.742213007025895	0.803333997799177	0.889621884306235	0.78491737348112	0.846036632702794	0.796121565931014	0.880720152340918	0.715534965963239	0.617421542678178	0.802126993581146	0.859403855697828	0.626102321998395	0.814898093790023	0.65360945907876	0.877872011893702	0.620994991158033	0.869196947710852	0.743964233771261	0.64615521675758	0.761702378332137	0.0899596839799595	0.778214311608783	0.839928190147313	0.761862192888627	0.709987436784704	0.269668548100906	0.497357466576197	0.882920350592652	0.887709830140222	0.794241647186218	0.66942586031077	0.897213558007844	0.810944605515631	0.904213429249839	0.810335623916329	0.761354719618714	0.657559426794254	0.872821867774296	0.73408800151247	0.619551775269767	0.912065082992469	0.887066228212819	0.848769834837498	0.40815753811714	0.877239455600108	0.863230747419133	0.856167803333745	0.724709022187844	0.898495042649582	0.202416635552628	0.888771259160324	0.609084656836416	0.760626165436035	0.589923698450428	0.534263232839545	0.0910568808081396	0.794706114326793	0.813477207364882	0.837862955063173	0.916487702131319	0.851880841474894	0.883744898928196	0.803406964012229	0.8504367748389	0.803053004449277	0.824232156019502	0.888909331999034	0.615937161442591	0.660763781236996	0.539121540218396	0.614990130449723	0.850432005403296	0.839862217471125	0.910479398538833	0.785958899306387	0.758770080684087	0.785427804941737	0.346292189429396	0.884590177701876	0.654399577258301	0.871556686768078	0.760062164419542	0.839011880664653	0.836715559459301	0.751270926683029	0.744784501617193	0.797827743673257	0.8924910945495	0.652321699898819	0.831782422620845	0.567985776925652	0.526722206847907	0.538396726785648	0.81030678947801	0.910677343243003	0.720715678577081
CD47	0.843905820976254	0.915886777729418	0.840266985354425	0.907066151465286	0.868344063104649	0.848480413256833	0.917456890396941	0.899942573233832	0.94284034392698	0.870719111538181	0.871548820157803	0.904703962366623	0.62017286727633	0.857821132509295	1	0.866481092296425	0.932596547505541	0.959210923964203	0.922989499815638	0.922942864183875	0.94583720418203	0.891699864420239	0.859899878034855	0.880096578127241	0.960065026063416	0.885253162479718	0.798462578854238	0.944458968168573	0.812249695916901	0.862942658420891	0.923418229643253	0.830729401007711	0.763283745832973	0.840030113155498	0.910739554588991	0.948092730176546	0.771014378830616	0.950331655561461	0.879824053479335	0.95606561985748	0.811697459410709	0.732139220920301	0.910424027020416	0.859688492513641	0.754811116432648	0.918924887028784	0.77120506055296	0.965485773620934	0.751888085525231	0.917629953209213	0.818654121635986	0.820924274153608	0.815691766253689	0.220329135348924	0.893161338688749	0.941058318362514	0.852861967539041	0.82398020410028	0.418533663604713	0.604150463574218	0.89822083820043	0.91963910527537	0.86953073559582	0.771285019013889	0.968877581076847	0.86417189208685	0.930977656827834	0.904981295469426	0.847579964689115	0.762310468923169	0.958157681471516	0.843629325447728	0.692506584637978	0.947325324560853	0.955281260706377	0.939122934087471	0.496094069009924	0.905335509196313	0.937532727930018	0.921976430608226	0.740914118073278	0.954916854691183	0.262346772319904	0.977085971424735	0.781988907716263	0.868128052129249	0.749426094046338	0.663559500281331	0.121906715257162	0.900467391136742	0.829373656615885	0.923946826801857	0.91316414545757	0.898294543562139	0.953497264794825	0.847223861405169	0.950614779912941	0.828261013202948	0.942806151664493	0.971238810864732	0.718208680177454	0.72274603736681	0.650488619586513	0.742949289426266	0.800401925016208	0.895622284911707	0.935119056847784	0.885723903267998	0.904484120986381	0.848518192125398	0.487408311875778	0.933823220769015	0.799665898204766	0.899603566614163	0.833819328588616	0.937440397358586	0.77984288929273	0.850774162635076	0.817552542389339	0.844112676366203	0.930827478857503	0.744867108170984	0.887457743429473	0.699529708191413	0.628709854560992	0.650276291565504	0.943372056388769	0.952368163971432	0.838195841034877
CD82	0.767163819339643	0.832377208342469	0.829419189113473	0.907297089361389	0.680527697091383	0.731380712671156	0.838535217553453	0.889635393082934	0.836756435836833	0.859051187044525	0.826281431838632	0.849702995612588	0.557440265507763	0.882920986919698	0.866481092296425	1	0.946582583209571	0.81835702852392	0.902703504213426	0.788826056345251	0.935071907438235	0.763852688514606	0.704508792275251	0.831628675820993	0.862518710849909	0.892083267867753	0.602932993911621	0.895041462919392	0.610102750726396	0.86907889531809	0.812827686056762	0.784817112573782	0.539642929930621	0.678750894151295	0.859911312577069	0.90297938457155	0.674040223711039	0.85709416791988	0.786389826032356	0.884582105103155	0.680116591688821	0.58387251395074	0.82398993191323	0.862478890357067	0.574498265420479	0.743562366544313	0.699272789693837	0.878687583404718	0.589753427119957	0.887566783495803	0.747959782688338	0.567015154507574	0.666282203753601	-0.121326954375601	0.772751482656499	0.83643315037913	0.685769960260474	0.656023696255163	0.13535945345185	0.556947534445882	0.863908988900128	0.914656627490004	0.906988634559024	0.598841365403791	0.889504137925661	0.802704659756203	0.931994674548671	0.787090716610046	0.75494727869527	0.682666694995285	0.891979263785764	0.743120999908584	0.530736793684568	0.936531624631239	0.863819442244678	0.890740305522821	0.412705978040011	0.908027058941635	0.867352342393621	0.874792456785006	0.807473084874331	0.88775329322994	0.0372815367109161	0.896685785920017	0.630023003046418	0.776715066859475	0.657563221553028	0.451555441321196	0.219199224971836	0.789044607827687	0.816541247054544	0.877593794223859	0.926624228395233	0.85843622203687	0.89253363341549	0.833049103800424	0.864113287988718	0.784025552188871	0.854389525583807	0.915337687824891	0.667211222753546	0.519249757614483	0.464866388673309	0.67542312181419	0.825686347044532	0.839104389645309	0.899254779218866	0.7908214338813	0.753616501227147	0.775221172665767	0.222274432455652	0.938890300094722	0.58873233529524	0.852911908524192	0.856031977274803	0.801920342323085	0.811051415522693	0.652456696451195	0.826131202150963	0.789367659075244	0.947040259941195	0.665645481992729	0.857364257603744	0.513603655522816	0.512391863926654	0.524354836709243	0.786061589544389	0.935744207567592	0.74569581240224
TSPAN12	0.846320469137714	0.923260829789765	0.884757477946245	0.944835275289258	0.778263039525266	0.85711312678768	0.924993349065678	0.915808773744906	0.926180397678851	0.918252953682555	0.871864267344919	0.904151728343836	0.587723091291364	0.893945068055892	0.932596547505541	0.946582583209571	1	0.910699614036233	0.924231202375858	0.889862994358917	0.965004691418185	0.892128561308256	0.828494649612315	0.892497491284293	0.938566533438627	0.910823327047714	0.769774595673057	0.942744788442797	0.723797125636686	0.879613196889821	0.911440305918424	0.843365293438032	0.668698610381826	0.761791597852879	0.920999549868153	0.955261502062917	0.757052604450235	0.937817033311636	0.838407569784667	0.93790270100974	0.723659213277463	0.66713734695669	0.862849611885238	0.865882533043549	0.657960916264562	0.850613940009984	0.733598363526031	0.953006691038915	0.699328293559211	0.924928595280758	0.809630905110235	0.695594101987111	0.806115927220031	0.0474034589417766	0.845457242593741	0.936833003513638	0.781958138228425	0.778243617358902	0.350291453037763	0.535681610722538	0.878016541985564	0.930538042266515	0.932391983216345	0.728275708184387	0.956584780916082	0.871012210902911	0.956872772817824	0.880633034703616	0.860018497733726	0.69781098472244	0.927853656712727	0.766119062844505	0.573541769508609	0.960354094687666	0.93419213508853	0.931479533665416	0.409650894631231	0.919047232797482	0.931847664984136	0.940959170066708	0.813696661754261	0.965169055813857	0.225171312902439	0.955097581519503	0.723787085489204	0.846564133686376	0.681983522007982	0.549175939690008	0.174256618748336	0.83681044391119	0.840242870734879	0.920808930297202	0.946566464991877	0.892765700807212	0.934576556719822	0.86616702502628	0.938323072502731	0.821125312865441	0.930926943893949	0.959003100156842	0.676030414669487	0.683677294582538	0.587127079264295	0.723508999938068	0.81955022288875	0.877059242259042	0.928024422523895	0.865505276791992	0.841056097449087	0.819223783729317	0.390417988274719	0.948399256690183	0.727994164988361	0.898485063619227	0.876649866207323	0.907980996846768	0.841674428312432	0.78872337191961	0.83326783983119	0.807660357129226	0.959599437071583	0.690714743862339	0.916781324858392	0.604610539473625	0.540226454307679	0.557222207004631	0.880643035841044	0.955832930281643	0.814596489088648
SORT1	0.842594562273447	0.894994568499394	0.789152919039607	0.883757152692497	0.86023519644415	0.838448540582578	0.917591434145187	0.873117341858212	0.93526750377129	0.850260742652129	0.876463657142944	0.898921885732847	0.664411199330381	0.83288324222908	0.959210923964203	0.81835702852392	0.910699614036233	1	0.868804188104303	0.907346863119402	0.903621428865505	0.91246892333561	0.890299967650829	0.903501336816158	0.93234051956732	0.842531588791077	0.798289447642553	0.935407966329592	0.864010080261108	0.850117733230617	0.933572819979649	0.850897755355729	0.811430139391689	0.843548546808211	0.918263544241838	0.943220132569102	0.802420508647814	0.950426378319161	0.902758878206895	0.947881003072881	0.727862731589184	0.779301425542117	0.868734611864337	0.804227870303278	0.803657190949359	0.920190428094717	0.805951805769639	0.95482186555504	0.7926378550434	0.909967645495262	0.810356999457062	0.7864979206029	0.82894418126471	0.289642753953203	0.898464123922172	0.919033853780954	0.878397809428689	0.822724417691372	0.459047206331652	0.651585513060481	0.845969892148539	0.887866080846351	0.841905367421374	0.761799592705702	0.951892884926252	0.863969135340347	0.912595758075145	0.905495891975361	0.877658817133652	0.796857178498064	0.948703223163985	0.872385118539252	0.738063888336268	0.918358858182725	0.938044894263512	0.938541724043664	0.563383195813514	0.873753525032152	0.912711285214517	0.899625312016271	0.743655742371252	0.934557795940257	0.347213594597051	0.957973600569769	0.776508389804227	0.924432671737299	0.766981088892602	0.733818027644965	0.117023872302226	0.921010749343085	0.816861343246225	0.886459186301751	0.870353077294881	0.886387661410785	0.93668023204905	0.851134601238545	0.950059859429038	0.834463243142155	0.934387738663384	0.940452610892313	0.709795461522792	0.785188775674024	0.740805495894589	0.803981337359662	0.753921487345127	0.888416057436519	0.876803624590552	0.910935202240467	0.912051279963413	0.885045158347681	0.595336974273537	0.906075120526358	0.843353365747599	0.892925458707629	0.823590951848426	0.944362729732626	0.737921289028528	0.898334671865257	0.773477730444881	0.848409763463019	0.894714513359544	0.803794689104342	0.849391019195866	0.783095646172234	0.703006581746058	0.721689042506035	0.957039260478718	0.903469709850682	0.88750016026732
C1QBP	0.817142568985532	0.914637235145288	0.91088149953698	0.93569997401291	0.823509724550163	0.845956171436464	0.929333367715763	0.948687590029152	0.915164932604711	0.861023728478676	0.816595692935828	0.894824266827309	0.601023922857341	0.891411024638866	0.922989499815638	0.902703504213426	0.924231202375858	0.868804188104303	1	0.886995103763151	0.957831256109082	0.836868419065317	0.804777645888854	0.856739076531047	0.943227503579543	0.873079365334759	0.766193473637676	0.907182460345486	0.717987560781189	0.859678761478826	0.916843265082334	0.825256838809259	0.668881978142032	0.804796424563591	0.849425262881336	0.92837456382269	0.765786727280979	0.922240326173939	0.817070501304133	0.925558125024991	0.860340088741296	0.624276663392456	0.893530289339807	0.898619448446352	0.64731409532964	0.890213048898665	0.670480039007925	0.917925375810297	0.694909506104027	0.933299087549515	0.785684506802303	0.793904891388018	0.806019200105212	0.0729085200863208	0.838280615473014	0.936812613009063	0.769826949877012	0.762166015214638	0.361528825001523	0.535429558850654	0.887037317271959	0.896387360464496	0.850581552877074	0.799596672722322	0.958813112654559	0.824892223356619	0.882818324393594	0.811503455371374	0.827708118697867	0.691093350457163	0.887451009076917	0.771997210584073	0.622504619201709	0.972487120075023	0.934210284697636	0.889221338439551	0.411943154438337	0.941354552691265	0.940346101843857	0.901988343772069	0.774434331441247	0.944798478724466	0.177647505472113	0.95625646633145	0.738143404962779	0.745017715121646	0.654803483337228	0.583019767097511	0.148982640021351	0.84817267533409	0.826984916740992	0.910244612012541	0.956285545415721	0.901689575334616	0.928597343979721	0.830467492230665	0.919663103355384	0.84727836262642	0.886695954054163	0.957032366095497	0.706844807159576	0.63959225647289	0.528717675721475	0.606683732476423	0.798533007684911	0.905501483884755	0.973878345944691	0.828640329619064	0.846189802731185	0.781341951046956	0.382261807796906	0.944510137328474	0.688211396226405	0.921286727446404	0.780896808073024	0.894562763084184	0.835511338139824	0.759803227276373	0.847384176896368	0.830267835286146	0.956093884155342	0.68172982851164	0.916566011663977	0.607198215094077	0.565610776744844	0.584868803141838	0.861964080809749	0.974863190903669	0.723778185605074
FZD3	0.869352438146772	0.969368213675347	0.865410835253102	0.92819019522571	0.902966377892421	0.922114613871976	0.922890231093484	0.91588311825001	0.962098660713439	0.9053839403007	0.894534475364275	0.902231475548487	0.643212705478997	0.83500603517159	0.922942864183875	0.788826056345251	0.889862994358917	0.907346863119402	0.886995103763151	1	0.877459666855212	0.897880825360873	0.899974554194202	0.918651933666505	0.935596544289241	0.881090937656699	0.869514660263218	0.927819825008386	0.847418229541572	0.826048163259276	0.93634108941295	0.849958160347157	0.780256082449595	0.912025029241501	0.890979275921931	0.935306649896226	0.842245082238807	0.911118770748744	0.882732754283999	0.913426912593123	0.806418927782696	0.80043578060898	0.891537700284958	0.872142668687343	0.715910845251743	0.911595322588881	0.768269987156466	0.926019722013146	0.797327806858417	0.89955984228555	0.870585001006031	0.834835761177357	0.88713470387621	0.26935145411446	0.892808118747943	0.930598680621534	0.873022880232949	0.801363276142068	0.542483810740937	0.563809606727996	0.851323104081101	0.86755499350345	0.863326486373347	0.833953963015786	0.946301612248025	0.874790656169761	0.847526282778935	0.908043331547735	0.896869542579739	0.694667383809886	0.878650656369473	0.779962225411219	0.653890610907362	0.892723309605762	0.949822793795292	0.893543054572087	0.453485967235498	0.851884842634705	0.92724465680636	0.94124190706965	0.753857783317456	0.961607048811226	0.354131147856773	0.926759606967987	0.854857900073028	0.826944510307667	0.664525036488231	0.683859395032757	0.118283357399379	0.865943375684147	0.838640238736678	0.851392845356589	0.891945128629176	0.870011633803476	0.918981407006864	0.865272061346916	0.931091115981917	0.87534912261758	0.90142453554739	0.916557433018521	0.728295208981972	0.794637329301659	0.683288860630948	0.612445779638229	0.780354932771957	0.869669496439456	0.893766993251272	0.88917935266007	0.854826704229359	0.817484936512028	0.523713563598935	0.876739994165226	0.774838620842226	0.906783887177349	0.773745403360333	0.939537234207759	0.824839656449939	0.872865510525464	0.802238630065468	0.833691906605953	0.860866648516453	0.699760124866527	0.930999573819699	0.655784277551201	0.555424371117847	0.578171474483574	0.884011564742537	0.910229513107279	0.788284597333925
