""	CD68	TREM2	CD33	CD93	CD4	CCR1	ITGB2	CCR5	TLR1	FPR1	LILRB1	HAVCR2	LAIR1	TLR4	CD81	HLA.DPB1	LRP1	TNFRSF1B	ITGA4	C3AR1	CD44	SORL1	ITGAM	C5AR1	CD163	PLXDC2	NRP1	TFRC	ABCA1	PTPRC	TNFRSF1A	SIGIRR	TMIGD3	PTGER4	C1QBP	ITGAX	ITGB1	ADORA3	GPNMB	C5AR2	PLAUR	ADRB2	CD69	ADCY7	STAB1	ITGAL	RHBDF2	CD74	ENG	SORT1	PTPRJ	ADGRE2	TLR2	CXCR4	SDC3	CD46	AXL	MERTK	EDNRB	TNFRSF14	KCNQ3	VSIR	UNC5B	SLC1A5	ITGB5	PLXNB2	TSPAN14	CD82	ITGAV	CD63	CANX	TREM1	APLP2	SIGLEC10	IL6R	PILRA	THBD	NCSTN	SIRPA	RACK1	JMJD6	CD9	CD47	TRADD	STX4	NRP2	LPP	ATP5F1B	NOTCH1	RXRA	CADM1	S1PR4	ADGRE5	SMAP1	LRP10	TNFRSF12A	MCFD2	LAMP1	PTPRA	RAMP1	RPSA	CD2	CLEC2D	NCL	PTPRZ1
CD9	-0.21094845497933	-0.291541403457289	-0.271764330384744	-0.383559675656226	-0.268557548483377	-0.300036480665294	-0.270127093682811	-0.274119780560121	-0.296300547372523	-0.367688577619316	-0.279665157313489	-0.266547574933161	-0.326534214003453	-0.0702440772108071	0.0167756098643099	-0.337031947774551	0.60707929636624	-0.276128081104456	-0.358575445276411	-0.237569601205379	-0.019382000612209	-0.311283996348476	-0.439939417081014	-0.344878353241606	-0.322120347348285	-0.289400882660494	-0.258491117501212	-0.198686984120451	0.55195597676625	-0.389555648833467	0.126738137389748	-0.27003204517287	-0.378474783739964	-0.2783357713164	0.793669335035696	-0.236888265917492	0.564826335582992	-0.301254746221676	0.0203450625998292	-0.10278049604984	-0.261682473877642	-0.48472261784489	-0.235349121486828	-0.432103020671752	-0.405824880582168	-0.338752457021346	-0.284315517169157	-0.344073552822451	-0.178949014405814	0.874176592737048	0.0287799187203664	-0.214799126345584	-0.217617216556425	-0.271247565032884	0.891642799153705	0.65611892705643	-0.315672190597352	-0.14444135935718	0.101668831069599	0.285397462614601	-0.0975482552409451	-0.29420239171364	-0.187397902755795	0.153889826171887	0.281694969256792	0.147405747374505	-0.130788057842407	0.261523748814006	0.434074625410112	0.530185997116237	0.81284544379628	-0.0627366969310531	0.521590610813483	-0.346586026282857	-0.0943270407772523	-0.323345471627308	-0.271956281864236	0.401340677118322	-0.283913130709398	0.75070316740129	0.316102596160981	1	0.91797150403581	-0.0701004591068708	0.515127681950622	0.318986546588196	0.872405579515581	0.665749595236452	0.684732028792728	0.839260892239378	0.759520096932175	-0.438382512904276	0.156297561456049	0.704537356950193	0.223146258806403	0.855471101116247	0.830624875248562	0.31268411859492	0.870378674120284	0.905402211135893	0.444366482902572	-0.294045299375095	0.157585211338018	0.696517107921185	0.913677105527243
CD47	-0.284310838205802	-0.256510375237348	-0.212146136758501	-0.314811414736909	-0.213215753236403	-0.27642515582919	-0.243419596626774	-0.275481855252115	-0.269476212952666	-0.323786293528428	-0.277256664955421	-0.248375069895851	-0.260404729553264	-0.256776076793587	0.0548057493326975	-0.256153415544572	0.582230403929237	-0.410067552370199	-0.192048803616381	-0.275094271179883	0.0248858440957766	-0.31259718938368	-0.371366697192144	-0.453107725742318	-0.323453727564372	-0.307520920455869	-0.232817803934822	-0.20446752661605	0.261542095690709	-0.307154361759631	0.181200837475209	-0.396179281809218	-0.344844799338174	-0.235072952333342	0.844462470782126	-0.252617548344902	0.525387119194777	-0.266661165623474	-0.233338590721295	-0.241731181350364	-0.247601708828668	-0.367926597304732	-0.183369061727834	-0.365613166397938	-0.30830866097649	-0.310983676262953	-0.276174602279169	-0.273738946688884	-0.162894708522166	0.83610242842293	0.0418515105717143	-0.204185151131132	-0.269576653990387	-0.223891445273903	0.900455967621553	0.511947600885114	-0.278490963968384	-0.227829811634428	0.130996763664817	0.149468128662229	-0.155918010597821	-0.266911680562087	-0.228855617728732	0.00827759891353486	0.325855572067616	0.101528379226653	-0.120990680620407	0.221755141417487	0.506613786913414	0.493537759762124	0.73050794513367	-0.293454834060736	0.424663006013915	-0.321170332780397	-0.223757451121061	-0.444841396830544	-0.319667252203342	0.327541781630159	-0.261823369196666	0.752663228204571	0.16153298140154	0.91797150403581	1	-0.0152277819771282	0.409513989772847	0.0456807330182809	0.852096602626168	0.715924486076195	0.77808668318649	0.708697786549171	0.752523346462038	-0.23241053109051	0.249832418748955	0.740795600365703	0.11820390116409	0.897741839489294	0.75709960420263	0.245452511985778	0.859262380378668	0.957504309713293	0.504956551708584	-0.0911033982052406	0.230472849792674	0.725193382098304	0.946176655660746
TRADD	0.879401757664484	0.889036813068135	0.925721264474155	0.87878525568627	0.93432528907068	0.919259291838353	0.91888389221529	0.82349475092017	0.908730943047492	0.910364534568887	0.886959523680688	0.906165973266313	0.932930232130545	0.48437280808315	0.917678596631809	0.879842518012109	0.631767952604631	0.720802118590674	0.788753745034743	0.868594782718087	-0.317312719999471	0.851669457339974	0.825299367799793	0.463253896001969	0.885207811558891	0.83484601527554	0.902409976074583	0.890873667135064	-0.119191900823683	0.742159546965275	0.922531773117038	0.602346582887724	0.894334874009454	0.934724666769296	0.26558209570996	0.893117232623622	0.721304946630368	0.909766490830332	0.475859136553833	0.770695973914129	0.951049935361144	0.7340457794155	0.862653157580549	0.650082711717065	0.841381140358025	0.823268116127188	0.87379442042524	0.908893597036147	0.879038939090717	-0.0338419984143813	0.902465258145747	0.9043127374378	0.555348789551911	0.625438459361974	0.0786678309829709	0.460335059681257	0.896713477966343	0.868527914895586	0.890425649869091	0.540799465326465	0.903468665766965	0.933256318216884	0.800184012148282	0.794422798648735	0.786929271533051	0.916773030824478	0.922440939432132	-0.500861238932463	0.764272506651172	0.710975859757532	0.469966072046165	0.501495261557336	0.695146074770955	0.882873441651554	0.777329947531783	0.422561817431355	0.604664205988716	0.59626501893478	0.90360963101922	0.523028766239677	0.701682329688634	-0.0701004591068708	-0.0152277819771282	1	0.676629636468735	0.443698558838163	0.197536832718123	0.56838366109627	0.488494169564384	-0.145722923691296	0.479002001356208	0.449442527911158	0.671981699822879	0.580648415796131	0.716758321628694	0.197470066222538	0.347333912227497	0.833070382625718	0.324315500324336	-0.0495359792274682	0.776253446560538	-0.0206508993802307	0.886570066203469	0.554108119864563	-0.0562179289264015
STX4	0.662792618083038	0.527354512131379	0.521606414851459	0.474192687564621	0.577951007875105	0.535915399183838	0.56066074805177	0.603361453912249	0.539882945313041	0.504381214596322	0.615862850974378	0.569051070614846	0.525738204070989	0.607738772979956	0.766600283672724	0.525162268540771	0.903489624098095	0.62104327670603	0.399556572614454	0.582271716574652	-0.252388106656134	0.601035622558342	0.46052592641496	0.461606596112364	0.580843021740787	0.610216295210347	0.529408296428112	0.682061951572934	0.433051574355893	0.402427233201701	0.729501701683698	0.455542575111339	0.500281593763809	0.585459689700572	0.632502896617987	0.664728563443793	0.893869956013205	0.566501517370473	0.579309370424855	0.746270932044499	0.612582307035934	0.22958748228339	0.513154702141026	0.33839362612582	0.439124101358095	0.497337104147347	0.594112107695436	0.516713993932667	0.606496323866895	0.57000132653214	0.748605630740599	0.667247580102433	0.502024201507603	0.360116505995542	0.602754349527003	0.89932202445721	0.544305630511491	0.704240927060915	0.768351487516768	0.777709625834796	0.744715122547444	0.580529034057344	0.627073891316312	0.843794837467722	0.789369491822735	0.808013745773028	0.658009577049569	-0.188731635452124	0.819512112048946	0.863179969112751	0.868409308807133	0.643401749855557	0.934155702893776	0.543646641366614	0.721833974735741	0.308188642301644	0.325512245499234	0.83449237842739	0.578077738204777	0.824196126959956	0.894571086884047	0.515127681950622	0.409513989772847	0.676629636468735	1	0.749246320318052	0.720696130296095	0.790107039188048	0.703863010314471	0.460381573788489	0.805745556500017	-0.00325804975260279	0.579614427045322	0.809769697345313	0.804294256754979	0.629146010474049	0.755353019026504	0.880292362825561	0.755729476161673	0.441974543553669	0.828889362676252	-0.282090635279938	0.758813899073073	0.820182812904115	0.455608084939943
NRP2	0.609897846765212	0.332125928572956	0.323521051909377	0.252787557779643	0.334801483146746	0.391069364577762	0.372947477642203	0.486359043573423	0.382864775426712	0.333705457569189	0.436548455127593	0.380423851574058	0.312853496891804	0.724591389670402	0.419449461497957	0.256052571172061	0.545785245337959	0.660338924707301	0.0228378946798222	0.488739802796131	-0.201949692790277	0.40749647760437	0.234571331138102	0.510389672531883	0.432422394224064	0.453631406771031	0.342792754644481	0.46659459333432	0.717686276640932	0.186115695843062	0.3829715502662	0.573457433638417	0.371911524995824	0.36667471973224	0.191966569257259	0.484065179451819	0.590858195265073	0.357887755815572	0.824959151178173	0.743051780306938	0.449898389257633	0.105173669066913	0.277887068040818	0.17064087195894	0.20210310002959	0.30939877289236	0.401924300243383	0.279577438409889	0.38213241084164	0.301516210632886	0.471404342445057	0.457276128778152	0.478515454827488	0.248696776137002	0.194278806255382	0.685557745742333	0.337478522207292	0.627327645309926	0.46088220142157	0.716248949234682	0.629131143589229	0.408368106902732	0.431201305008362	0.785721759031672	0.363301847609458	0.598154626375728	0.446733343586626	-0.129480671157438	0.327627942598694	0.550160923945344	0.612342155288019	0.730792392074547	0.690287151655342	0.357757218228727	0.703456933014386	0.522719538144599	0.477167827612112	0.56953840398905	0.375526944322721	0.425054937262039	0.801866675192877	0.318986546588196	0.0456807330182809	0.443698558838163	0.749246320318052	1	0.33216141403341	0.325670807738717	0.188304167814524	0.392233518756783	0.394547259600684	-0.223472791665576	0.202283052714385	0.375300292617304	0.74584604038291	0.176325142811493	0.499115678324711	0.680553183522874	0.39095931171505	0.0404841151581806	0.387454614464502	-0.424438451794068	0.393061691093904	0.361670965387498	0.0603303813126064
LPP	0.0272016675746834	-0.0227035615988894	-0.0129080588984009	-0.0726363872509636	0.0378875965416115	-0.0524225931120977	-0.000312581239962331	0.0507160038179535	-0.0289906147599998	-0.0841432322805313	0.0377204478705818	0.00283934552196461	-0.0245700160379601	0.106798329333385	0.319906300501907	0.0360482772791511	0.770677042012891	-0.0306437505013642	0.0404699446360045	-0.0226239718429587	0.0222996983979839	0.0385624614335468	-0.0870242102572067	-0.0662770984134144	-0.0260740339403218	0.0356871458965231	-0.0114987440119025	0.129248620328845	0.418245500218935	-0.0376048083626231	0.352172404188759	-0.106819640630036	-0.0927338349353658	0.0418945619794913	0.84399265583653	0.0908757011344821	0.685720362567773	0.0029261771528335	0.0285547106319451	0.146255632988757	0.0232703895882349	-0.263012717404807	0.0414756238065324	-0.130348337247761	-0.0713809990693048	-0.0500736854554117	0.0142162128134442	-0.0141791420286795	0.0722337566520188	0.869034689254478	0.283703280982939	0.124476286512514	0.0473682833199352	0.0339449934467231	0.922846693602066	0.820790070563437	-0.0193648100632244	0.0927198943079776	0.348915918887112	0.536762728122894	0.161881834508214	-0.00140338801986576	0.0934085845134991	0.334290739525266	0.516607688695693	0.359771404375569	0.130933617102086	0.161423644950876	0.690333965041192	0.643939546290034	0.859463084456436	0.114849020613188	0.66028258357965	-0.0370826861342268	0.118626859605662	-0.189981976411103	-0.178259435002523	0.611494508486955	0.0068237839841447	0.883647683704377	0.484863004124257	0.872405579515581	0.852096602626168	0.197536832718123	0.720696130296095	0.33216141403341	1	0.789459613054606	0.825277289408582	0.742697148569063	0.864955716581696	-0.170437188685283	0.396313480379205	0.814486618780727	0.388083634724609	0.881572316249561	0.855475285587852	0.470068775487755	0.942469092529786	0.852451409042911	0.679621986483044	-0.138508709309783	0.472513649750397	0.836133653370884	0.879523575657594
ATP5F1B	0.405110986907842	0.407744047514941	0.444228518618356	0.345059775020131	0.447967273106294	0.382767276097482	0.433756015084395	0.28829669126331	0.393171884151351	0.346224179070293	0.374284996438708	0.42674442719354	0.385967935810631	0.128323562133731	0.666810704154149	0.361892723386159	0.907677036990261	0.199024144972125	0.339988349402146	0.400750463295316	-0.237295283337927	0.324556470741495	0.245451866105458	-0.0108279634526013	0.344932476474162	0.313630139119064	0.426451091623755	0.423064811390915	0.0967212048623041	0.252881601310443	0.749497220970215	0.191452445853905	0.32181767977098	0.409024575375805	0.916719999544325	0.399606467490774	0.911914378127402	0.394664385418581	0.224964392422097	0.333298764898847	0.40746406825193	0.19775834502361	0.429017573729666	0.118831923538916	0.277678625536507	0.31744903403441	0.371443709808505	0.374215950633814	0.483224149158484	0.665194156151092	0.691135586158419	0.439331326242772	0.193454083727347	0.19937950893143	0.813214354693712	0.72914650897312	0.385260934628129	0.417055245110973	0.683099654913823	0.467007051892491	0.471087617642043	0.403887321215011	0.383244232939397	0.560687343706047	0.87266682377521	0.664414442343873	0.529750820487736	-0.116102456558246	0.876479640313542	0.91722516606278	0.86693078023984	0.181437682636237	0.849171113338652	0.336454449415356	0.377126505055699	-0.0585911398575652	0.091244703541221	0.656525333138461	0.410595887066797	0.924848484193152	0.615147948198843	0.665749595236452	0.715924486076195	0.56838366109627	0.790107039188048	0.325670807738717	0.789459613054606	1	0.963463659350469	0.417518230712473	0.941942020384613	0.0361036118754779	0.686086425676247	0.965597511454744	0.557257947372313	0.871759461282817	0.802738670458887	0.777490036129566	0.858910583387373	0.743342098823776	0.929911031790018	-0.154723305690391	0.693630361889279	0.973638009334982	0.733602081931802
NOTCH1	0.265064016076191	0.297264806762921	0.343956433929331	0.24324749536483	0.341768111605353	0.2742299658153	0.329575284407111	0.159170303110242	0.276798676588768	0.240011933805042	0.248379453476863	0.318289824083214	0.284797596114939	0.00768247505032994	0.575268938388021	0.27116189384936	0.861867281225199	0.0470104150243552	0.331526522409645	0.270143127086235	-0.112863734327647	0.215615247311596	0.156020794603179	-0.140077215624709	0.219756272280317	0.187311688254499	0.321591716865694	0.310248779292039	0.0501552594779545	0.217566572346308	0.671747096704943	0.0999444381978045	0.208251527745699	0.310681499304345	0.936690831283721	0.280393858995182	0.828496844874249	0.281497683254932	0.0905347060283224	0.191954103513052	0.297342262433507	0.144276372022899	0.356705892249693	0.0702890602105737	0.187226093885212	0.203599559880796	0.251306730807326	0.275984626739275	0.377352718624359	0.702059050721862	0.588544533647514	0.323628176775516	0.0496061909287005	0.184240066210103	0.854371560210903	0.705967107701686	0.277787816035785	0.283941596020113	0.610702151369381	0.389342161502298	0.349877364469233	0.299624192978844	0.264027116642194	0.4238087136276	0.802328817940138	0.574720635540887	0.440876185583047	-0.0108503750231585	0.846738433265441	0.83007715957369	0.823998123916242	0.0438301930612019	0.762873133172311	0.217530772643286	0.238365289325781	-0.16796785917567	0.0225544637684477	0.568116825903282	0.299533963955715	0.913447848777745	0.481931323221746	0.684732028792728	0.77808668318649	0.488494169564384	0.703863010314471	0.188304167814524	0.825277289408582	0.963463659350469	1	0.452486105847421	0.934986147389271	0.0908822327849676	0.701162158713118	0.944905691302283	0.430862519393205	0.872839428528251	0.807222979567694	0.649707348657123	0.878370470524564	0.786731241226012	0.900546511442938	-0.0198922131478941	0.668454935128047	0.956484453430321	0.80781004809128
RXRA	-0.188810159862101	-0.325247355387472	-0.320403561526015	-0.395903184483962	-0.317260656216178	-0.297337342599624	-0.295380414161199	-0.222180840718723	-0.334025204689999	-0.365691965712482	-0.245911856977283	-0.298378556828616	-0.357278739608033	0.114169710663277	-0.0407361117037779	-0.362849709540231	0.539427884197418	-0.141955459898585	-0.39736008862273	-0.226845962733821	0.0590461247436166	-0.264428808613513	-0.407205414218762	-0.178656651810312	-0.288826805305281	-0.237483453335155	-0.29659962926627	-0.204284676142571	0.752964082172087	-0.339305667822798	-0.0180726598643088	-0.172592864942655	-0.369159783659327	-0.30565684188259	0.547647701517765	-0.235945537205917	0.416845995841885	-0.323259231643343	0.155151494318246	-0.0195289151831148	-0.272413111346466	-0.452887346333188	-0.276154849682393	-0.305878735976758	-0.39384841387659	-0.311000522512404	-0.270333866008122	-0.37226892663164	-0.196989564474414	0.785099196571829	-0.0486551909728782	-0.204772944343297	-0.158166075484028	-0.222946675878099	0.736947879384391	0.66383001228937	-0.340732206620697	-0.11666110307652	0.0118277506241479	0.239454689509934	-0.112776650490673	-0.297940786213333	-0.158511264397953	0.169340368258064	0.144116153372716	0.0675906790396046	-0.138407664478476	0.33758353046252	0.288718863579252	0.352198129191015	0.697442026891037	0.0899273664772224	0.468707295638787	-0.324823559277018	0.0232736540104938	-0.113003358315269	-0.15629932738437	0.415799943154632	-0.288686431351929	0.577528682234415	0.307333259009132	0.839260892239378	0.708697786549171	-0.145722923691296	0.460381573788489	0.392233518756783	0.742697148569063	0.417518230712473	0.452486105847421	1	0.595426209594971	-0.42523349979525	0.024165572918338	0.524033700525312	0.174270728105834	0.589627423329981	0.705450198485805	0.207852821469642	0.707763903178671	0.665541916314079	0.25973600187724	-0.273961602765296	0.0842756755253782	0.517866746165168	0.755399229048434
CADM1	0.328033713412442	0.306304239836067	0.34473266786707	0.218423627106282	0.339462300409253	0.292623036272493	0.33195334546221	0.222572384833857	0.301211000811875	0.234444177861494	0.279859092251289	0.333262995198286	0.279113322476835	0.148445399145951	0.602086703104473	0.255043388647944	0.935284817318184	0.171253190605786	0.203386833729362	0.329852541708906	-0.250655748099988	0.257879277034998	0.132570553875197	-0.0421786906365565	0.254455739403674	0.247025859261219	0.345821595073774	0.362892160332775	0.295882849650439	0.133566032682045	0.678916282856525	0.134208685394056	0.205266268584969	0.311352838805412	0.892257896647859	0.324512920983861	0.889450140860461	0.296078518072875	0.254278252513279	0.322728009136088	0.324268007027722	0.0642190233178175	0.333369811430649	0.0612689010698864	0.158531521998545	0.218213247488296	0.281073980763077	0.267727442579946	0.386094895015639	0.753187402306503	0.605326909478512	0.358043413402407	0.0815591095329367	0.0934234656050112	0.872817778061116	0.821561130940048	0.297675670737622	0.386746084357374	0.62070082438121	0.487624369806577	0.437292177881726	0.316864806355584	0.324371159441177	0.552744906098806	0.807059121622123	0.631107299937943	0.461236324948591	-0.0620741479661929	0.85673994711426	0.888188435011021	0.940742595323817	0.211107002280105	0.859466957073206	0.241312054407795	0.360172376385003	-0.0913081251839919	0.0381092734951232	0.663853596743654	0.319182518549597	0.946359153588588	0.646453858397769	0.759520096932175	0.752523346462038	0.479002001356208	0.805745556500017	0.394547259600684	0.864955716581696	0.941942020384613	0.934986147389271	0.595426209594971	1	-0.11184138454002	0.598510951109428	0.964693447636147	0.488076822175286	0.874408119626429	0.900997087822395	0.724274417732697	0.915989261123007	0.769604961444144	0.869972860725611	-0.267911906425796	0.645295148766651	0.965197337526877	0.797866784163201
S1PR4	0.275805649464084	0.417148508448048	0.394072977701362	0.49690219339823	0.407672720561803	0.428123564419838	0.473846402501523	0.362723444874146	0.390781550442578	0.47674226222188	0.424881752115381	0.419164525598754	0.461188425068231	0.0722684739747023	0.30586409471818	0.512359383877231	-0.00690643266244845	0.18646089137293	0.75292571240805	0.356274515171157	0.448820563372549	0.431031050444826	0.546922104100981	0.208120118765918	0.401860508856752	0.332674233064747	0.363349608660682	0.367384031871622	-0.481766381839943	0.788709190545583	0.320382372567501	0.367344905067827	0.398634250962873	0.540601442841174	-0.0840134493712953	0.391482624359983	0.0510656532115817	0.442942732229202	-0.134475447148163	0.149127272179009	0.404807884989193	0.659387142617851	0.565781556728699	0.446424959744914	0.497128381326099	0.452909903044453	0.402772528254945	0.480394220397834	0.408141384596637	-0.319233535762715	0.351427288597302	0.420571416029235	0.298521693743991	0.777388999617887	-0.293438756488249	-0.0622299988426668	0.379732493239668	0.25553906766191	0.235515089236213	0.0782933691438576	0.254092101460594	0.468679505238767	0.353387301501771	0.104055976612791	0.240416777051101	0.256537964999853	0.466364849011304	-0.0935714566476298	0.175882402195413	0.0315004292809532	-0.220081441517552	0.0647032257288616	-0.00758531873241047	0.430429844685209	0.202208813037579	0.152824186807583	0.230502568261275	0.0563313318975575	0.426883635808249	0.00676697786008903	0.0593081483033444	-0.438382512904276	-0.23241053109051	0.449442527911158	-0.00325804975260279	-0.223472791665576	-0.170437188685283	0.0361036118754779	0.0908822327849676	-0.42523349979525	-0.11184138454002	1	0.649507597169881	-0.0160411578972829	0.140875740895485	-0.216542188205805	-0.206155478106366	0.0817095800007314	-0.148766097719155	-0.292036907606333	0.254243072224719	0.821791052588463	0.502284738204604	0.0415966320704741	-0.309981692043109
ADGRE5	0.539056867291729	0.578593188556343	0.563415109207288	0.548576392449286	0.554190153138795	0.579806763979842	0.65634438230961	0.39166796823687	0.539909453598077	0.562844815114518	0.543661151411632	0.615081093534084	0.548916002706311	0.203214127362779	0.65350942945136	0.537640056430996	0.650520788430994	0.337449006361133	0.694487440226289	0.599046404736655	0.159457997962569	0.516317618391372	0.501884648616291	0.150620561764834	0.520636116735952	0.422280084880091	0.559466472126951	0.544835952913301	-0.14331337537432	0.738791371086627	0.742106446533968	0.561638821179102	0.478567951559127	0.640001377462124	0.556758968709329	0.559030327910626	0.685065196598124	0.570999554656329	0.268481526446055	0.395878469629511	0.563647202919324	0.604604779467195	0.72547489882458	0.354632072322987	0.44246908896917	0.53077935581282	0.531573075377344	0.547681814272381	0.646504975099975	0.236912229001591	0.756303081641871	0.582361869231684	0.324951191815683	0.702357430167973	0.337602292659904	0.559955834076942	0.519134513264085	0.555489582120539	0.655040673466049	0.411437645527762	0.551828055464162	0.610515257533177	0.540256485092345	0.560825733554052	0.776907109886795	0.694354056780061	0.742652606558109	-0.0678138319952276	0.659423930494901	0.703157092375037	0.480507290818255	0.285780725661271	0.659816372409176	0.513323868997268	0.503101188940336	0.0886235530636263	0.281098589055248	0.457720358331405	0.597624674119375	0.608805903415628	0.556572391793046	0.156297561456049	0.249832418748955	0.671981699822879	0.579614427045322	0.202283052714385	0.396313480379205	0.686086425676247	0.701162158713118	0.024165572918338	0.598510951109428	0.649507597169881	1	0.635408487848028	0.522488354650977	0.402608256292058	0.451634225870536	0.632134311838252	0.488554232764385	0.269983046778211	0.800820277585994	0.422644655725266	0.791801479198112	0.699897461176598	0.261984511473677
SMAP1	0.397586886359291	0.395114523853759	0.436080217122066	0.323223910487179	0.430981357757476	0.378955423240954	0.419108231781153	0.289469632908614	0.382632730580633	0.334837169279983	0.367302717607912	0.412584401593781	0.380584713439148	0.165121270252216	0.669570600435064	0.342571856283848	0.93339714318601	0.213858804919523	0.295868359040282	0.397790742585576	-0.272638595277742	0.324524364498814	0.225659477391803	-0.0120858194345285	0.334980667581904	0.318164505801995	0.420856523403229	0.427742311379261	0.210251440587278	0.208513229165398	0.74883970128791	0.164646157968281	0.305034016735128	0.402298729566025	0.874134603212409	0.395294511764632	0.914488296336886	0.382689909740924	0.250155333598127	0.357910859115156	0.414354434066328	0.159115063182664	0.413907435500408	0.134050685824116	0.261073275374552	0.305342290354185	0.361078834748306	0.359205444794156	0.470841906537125	0.688063729631235	0.659627810539249	0.429577641279403	0.155907121501167	0.155138429483488	0.814367617298854	0.769160072672753	0.378777510171823	0.437601623758682	0.694402198489573	0.458303235540437	0.485546011776791	0.396672499970098	0.389535493039441	0.591332472471378	0.831354760907113	0.690454062128041	0.526629635781049	-0.125484222208812	0.897292723927626	0.910168953289292	0.920480563410205	0.201333960767915	0.866546975920535	0.332613563372594	0.404946394567545	-0.050720417408033	0.109845716929433	0.67904436919586	0.403707659849579	0.945860539348324	0.649726564292029	0.704537356950193	0.740795600365703	0.580648415796131	0.809769697345313	0.375300292617304	0.814486618780727	0.965597511454744	0.944905691302283	0.524033700525312	0.964693447636147	-0.0160411578972829	0.635408487848028	1	0.549079052137788	0.861738238745271	0.869941027984697	0.780393894606647	0.902347143121269	0.743240497678317	0.910418010589966	-0.221795978227566	0.711251006030064	0.972951731184927	0.754352787449822
LRP10	0.760413950968696	0.670675355658506	0.590655985254332	0.616823365347944	0.656901149155623	0.663953525076655	0.699963115938066	0.650143064198135	0.662487832355737	0.645508091874292	0.730055836154548	0.699680358778025	0.630599239316636	0.568903626462311	0.693786320214837	0.595602884894644	0.655975446034556	0.710771501125698	0.446944660546863	0.725568769957963	-0.290073562267042	0.659966098197274	0.549602107420194	0.490198660823583	0.699375375638497	0.658522806555659	0.640051428063808	0.716490976189428	0.237243817523782	0.556568540670205	0.700622618796548	0.600496978209338	0.646843996855195	0.689451452825468	0.292417377611809	0.737759943145701	0.765653550513351	0.684001893380937	0.659117711375111	0.731314248087411	0.691774349298058	0.428473308021378	0.677441913166326	0.2864885646923	0.540729655507196	0.67302342141694	0.710029149530413	0.609259221513289	0.728789907215528	0.166123505723909	0.753373091382163	0.711522015791451	0.703136701517672	0.591664637374378	0.229482623405286	0.668094669662893	0.619346333134582	0.783332805440672	0.742430040237447	0.673394405744271	0.739900783445971	0.659097751851767	0.723987964202608	0.880869374853415	0.624195741266876	0.83471399009817	0.711239663061327	-0.409543158577483	0.62552885516768	0.717094009275057	0.619629128651326	0.576369392153104	0.777853428571092	0.646812207895254	0.781299229079165	0.338009061485108	0.381849221856083	0.757140523980903	0.674830427638155	0.509941407364893	0.849054663392257	0.223146258806403	0.11820390116409	0.716758321628694	0.804294256754979	0.74584604038291	0.388083634724609	0.557257947372313	0.430862519393205	0.174270728105834	0.488076822175286	0.140875740895485	0.522488354650977	0.549079052137788	1	0.332560110211682	0.43631542343982	0.828814598724153	0.47443095537556	0.153032442848394	0.626697318256712	-0.105473217044097	0.722775355670974	0.553717450555298	0.0999963533553409
TNFRSF12A	0.0124074697188334	0.0378949673835964	0.0420122617611634	-0.0317088652082823	0.0703136485614523	-0.0178053205921686	0.0412320905206547	-0.0169581895867875	0.0133030193711574	-0.0505379016218834	0.0219087373359325	0.0512983551102165	0.00827692524691961	-0.0735641133420261	0.348143148600976	0.024761598498472	0.752698734399738	-0.114500493074876	0.014076277227326	0.0223429074051361	-0.192364646784358	-0.00126332063560141	-0.103362078927903	-0.206893638751207	-0.0275444970270617	-0.0083026170420185	0.0430819491911471	0.112625561317434	0.200937871756596	-0.101430269678921	0.434832730808269	-0.165013255168089	-0.082691377937	0.0480870763923052	0.898241818280471	0.0685196756671409	0.71521326349562	0.0344312303814888	-0.0563524088640828	0.0431174754515907	0.0311769830860981	-0.206939636314972	0.0835032215762469	-0.196776191614662	-0.0708489350425856	-0.0314321401444653	0.0244076436229266	0.00789226011048184	0.127235756572996	0.81879367240592	0.319841661331146	0.0846196971319478	-0.046105644907374	-0.0959284502297326	0.931405317071725	0.657705646546063	0.0258174797323023	0.0894510653305945	0.38997652910387	0.315547275405078	0.140577294744936	0.00818443264798167	0.0981200176092089	0.285045470408275	0.575864949000491	0.3637498423781	0.145908917169326	0.0430991845587823	0.703226267956487	0.719113482756721	0.831974932618269	-0.0409328459919009	0.639964476624555	-0.0265760560231659	0.0501534531934923	-0.340890676150539	-0.255121684441672	0.54107362325826	0.0359197727081504	0.831826332716657	0.419816610480123	0.855471101116247	0.897741839489294	0.197470066222538	0.629146010474049	0.176325142811493	0.881572316249561	0.871759461282817	0.872839428528251	0.589627423329981	0.874408119626429	-0.216542188205805	0.402608256292058	0.861738238745271	0.332560110211682	1	0.804740058143992	0.512478909590516	0.920603838258414	0.955630088715327	0.677653834674123	-0.223886435677513	0.424419066775766	0.855173784075643	0.909670017332845
