""	ITGB2	TREM2	PLAUR	CD93	LRP1	CD4	CD44	CD68	C5AR1	ITGB1	PTPRC	CCR1	ITGA4	ABCA1	APLP2	C1QBP	CD36	HLA.DPB1	CD33	SORL1	CD47	CD74	FPR1	PTGER4	HAVCR2	SDC3	C3AR1	SDC2	SCARB1	LAIR1	TLR1	MRC2	ITGA6	TLR4	TNFRSF1B	RXRA	CD163	TSPAN15	LILRB2	CD81	LILRB1	ITGAM	TNFRSF1A	TLR2	ENG	IL6R	NRP1	PLXDC2	GPNMB	AXL	ADCY7	SIGIRR	ACKR3	STAB1	ST14	ITGB5	C5AR2	TNFRSF14	TNFRSF21	TLR7	ASGR1	TREM1	KCNQ3	VSIR	THBD	CD46	CANX	ITGAX	TFRC	KCNN4	CD180	SIRPA	UNC5B	CXCR4	FPR3	ADGRE2	TMIGD3	RHBDF2	RACK1	PECAM1	ITGA5	ADORA3	LPP	MERTK	SLC1A5	CADM1	PTPRJ	TSPAN14	SMAP1	AMFR	ITGAV	ALOX5	PLXNB2	CD69	IGF2R	ATP5F1B	CD63	SORT1	CD9	PILRA	TRPM2	GPR84	EPHB2	NCSTN	TRADD	TNFRSF12A	CD82	NRP2	ADGRE5	IL2RG	MCFD2	NOTCH2	JMJD6	LAMP1	LRP10	PTPRA	ERAP1	RPSA	CLEC2D
SMAP1	0.874485122852557	0.719956387080786	0.865573237127139	0.668602596943099	0.715361127512559	0.799555565353788	0.918166101219348	0.690581171326185	0.547067867395059	0.867106337937508	0.865225945525052	0.799626602640573	0.789195191916947	0.426816251323338	0.868177875200768	0.711272996722603	0.612920669030877	0.496244488969865	0.86532970855076	0.785332950871242	0.839985588541312	0.579191247575344	0.703576134676958	0.692330274386696	0.831813362097867	0.365515354886219	0.788734934209872	0.518550533452865	0.752540190664576	0.801504537615063	0.692818114660463	0.665595036151784	0.664594569952627	0.749364153462381	0.812141863620372	0.821411245315886	0.702630260234826	0.786020218036313	0.72935776635018	0.800886537564515	0.740452623606984	0.871066836811479	0.864919838744515	0.786150725953095	0.776029102757808	0.809422532984575	0.66277318587125	0.771845123228148	0.515900470541837	0.540240898801535	0.777511850173169	0.866341075683786	0.635087444172044	0.534901244008715	0.809018332635268	0.593253580726482	0.607053531900324	0.772488630684476	0.759946834982482	0.670108606671273	0.757799064857674	0.696657311469853	0.66055520744344	0.756939172365861	0.744521424563371	0.81872274026896	0.896008185056111	0.513855972405036	0.723756076474921	0.690488159667695	0.789353190573534	0.808822457051021	0.583393531981055	0.745752905594971	0.737264815183864	0.691439737169452	0.542753480158773	0.702360132011789	0.878405185752816	0.491872001702103	0.790166820200641	0.564517777743545	0.836250544344794	0.540052073185909	0.717743051410233	0.569080142614594	0.732580619543404	0.789425708247154	1	0.798214920078076	0.735413094636814	0.806473281104546	0.82530592855856	0.684159029382539	0.626885178500752	0.768843808548903	0.874192718422601	0.724119156420028	0.762162863563614	0.386664006951486	0.70707145795596	0.751750334379196	0.698107545660087	0.806915897407246	0.859816319447151	0.718934485228295	0.711853435545188	0.791322322294151	0.806069255695051	0.756070445433531	0.878939166666587	0.78900910206489	0.772748353617558	0.754063790575009	0.846750864020483	0.796828606267043	0.722198766920097	0.799878562132878	0.717328870293849
AMFR	0.752234504751768	0.633822568439506	0.793715295019148	0.631348622941576	0.752539560942551	0.787229460455866	0.833299160702907	0.627428142283815	0.568984327752738	0.828170093704756	0.716888866332877	0.769222498965033	0.649964871413222	0.583167616934528	0.818878362661197	0.574968815741547	0.54502308011715	0.359052024760118	0.701892447826818	0.678739821772657	0.701087192369701	0.450147694569435	0.540137902866301	0.563131760490249	0.692569698419446	0.453974971006301	0.670368993571092	0.544887088436362	0.715876526176924	0.683290270637984	0.541856094192792	0.632505424806223	0.596448913373791	0.758761898164338	0.773745010781008	0.753723164081433	0.687492112792415	0.693513646894832	0.595239436835667	0.774344040212118	0.628190123892007	0.812360389777611	0.747291945100031	0.732789624341851	0.717713701225624	0.738385821455911	0.693798345623712	0.690042261915096	0.581395960793473	0.414700413744217	0.674508495826324	0.768947099415212	0.643914734774373	0.595084074306788	0.734275902429502	0.665105593099638	0.660942347717702	0.752229517965202	0.746727960789637	0.561151318612789	0.589044329272135	0.665427783320343	0.647519271860827	0.566190682489008	0.624959987448752	0.766873489555853	0.798612247534038	0.594353808676893	0.702890484847748	0.577729142060781	0.679685264432573	0.762626663972424	0.545854608865069	0.581320526487756	0.696760997701847	0.656613895922639	0.55652414524198	0.66572540899451	0.722897874001953	0.495688920577848	0.721499996775432	0.506060981969158	0.840031519437923	0.593090743441299	0.601725672975725	0.586908934796987	0.724080295299861	0.743075487068045	0.798214920078076	1	0.706762205297606	0.664223049678918	0.817840713492505	0.530954689443131	0.699988721790704	0.640549806000796	0.761025468430378	0.670311636952675	0.719625300018018	0.369701632071275	0.64173165095363	0.622364606251887	0.686701890627984	0.753376604487909	0.700658703412001	0.650732710739111	0.708802079737767	0.802794233460304	0.778112826394689	0.668559656033321	0.804944681669962	0.763006536854958	0.716510316088411	0.708289907262893	0.735248471124195	0.751288176788247	0.673736137738376	0.641564918679257	0.719148901185852
ITGAV	0.749706133082931	0.846904115944889	0.730181001880467	0.775582713760881	0.79462748705579	0.821302651371201	0.656625904823439	0.65767267454835	0.669038114937904	0.85421986400401	0.758904946518199	0.667113906726641	0.708897083704296	0.255065196217142	0.839907695119987	0.540632126281241	0.289123568228254	0.705870265889541	0.745201356597464	0.820691162757223	0.752894140440321	0.790358536235695	0.800643446514807	0.761587923279555	0.765250518621839	0.651476369474897	0.853325741423776	0.356009143712843	0.79709475757193	0.86561740050415	0.8125791834011	0.82580172814511	0.823311846339136	0.855080125717446	0.80408630579136	0.595420193239587	0.801476188600282	0.777894787780332	0.799559479993247	0.865342539251718	0.87500489993661	0.75280866426144	0.856595055172396	0.865609197685239	0.790347093895301	0.569266535180285	0.747774013346875	0.899489351472315	0.262525999896491	0.693527444708343	0.815142519985944	0.723990457372833	0.435864611368054	0.763487715700239	0.701766168319436	0.655881536103808	0.397034643765508	0.644589434614607	0.672355364672974	0.828817948307999	0.52232563859727	0.338670647538777	0.795866302894366	0.74299276597521	0.527585359975183	0.828641312863934	0.76732984965104	0.36758423510122	0.805579876413256	0.500503329669267	0.499901401106466	0.86373789503262	0.824918824374482	0.616332007535817	0.802437168358908	0.866588005984087	0.643996256099638	0.866247633913649	0.673967940551952	0.782108330975516	0.501535752826882	0.816055737884702	0.849818450155792	0.783246175034784	0.607896524589642	0.795748687361161	0.803831470998727	0.848292570427025	0.735413094636814	0.706762205297606	1	0.684163417245457	0.74293903808417	0.614539360830579	0.496797466129131	0.603111815213346	0.77537627607465	0.707825714896227	0.782890293568441	0.580877141725893	0.797171572963217	0.727217811483562	0.783661846081044	0.797454281349306	0.785366987846335	0.523393629840845	0.623746076011278	0.621797302149226	0.724693305609232	0.661122724353618	0.720610510553296	0.66819433016666	0.559141652963936	0.686265205757712	0.80618627705197	0.799799153693633	0.786734393365276	0.557135982749659	0.793645741557811
ALOX5	0.916963327522265	0.758271456339227	0.829826899584893	0.75629751849563	0.526300157721224	0.744965202799766	0.830728852200839	0.406993328795844	0.260919282470632	0.797545008666094	0.92620969053475	0.668474833367267	0.952045865807708	0.0399165076436967	0.766942877495826	0.880214384455638	0.489258624782745	0.505613981832759	0.90222330399082	0.865667845175302	0.92160685381814	0.594778330577037	0.806393434529112	0.765612914617176	0.887776318191518	0.187597605995182	0.82794937775459	0.228967046083473	0.733689837952618	0.851795469256175	0.70961157379173	0.725500014969201	0.753258927491933	0.584770140270535	0.657112871324011	0.834070383735923	0.607633979338279	0.849080169539866	0.75541125923075	0.78507018631271	0.772693586799043	0.82285246719217	0.889190602957961	0.791987120678693	0.833512398058883	0.757094034791571	0.605132144133098	0.830142950666243	0.139386391511395	0.563945785168914	0.832498880802058	0.889065410757942	0.5608045529774	0.498019760700334	0.813884284974884	0.43469639630857	0.485124676354294	0.466156943147819	0.690754163097627	0.723873634886975	0.882017352089856	0.634151393161683	0.63810388766453	0.85671693325335	0.833522494627994	0.783659191221729	0.873011953515056	0.177166638620255	0.619195040866498	0.871058833048079	0.828717239072686	0.824563068413704	0.60995213227946	0.790885792129748	0.658710285235842	0.700078730282135	0.376376539914648	0.683960588893466	0.924801583437904	0.423572805167879	0.725023156574059	0.540436195647065	0.741860405093613	0.434032787534824	0.895151831245312	0.444644723815178	0.733181224054939	0.673977628587821	0.806473281104546	0.664223049678918	0.684163417245457	1	0.78379034629261	0.860037405655406	0.367460696019886	0.914523597128087	0.825060729101384	0.752265269512191	0.685604379427774	0.141477745126686	0.797815054131427	0.897731253873637	0.638024628199875	0.822171707652483	0.83610283019935	0.804020697030625	0.489331275602176	0.499897163668587	0.786078899435545	0.721353681930733	0.826912322649353	0.614197492312548	0.752596151214181	0.51780099703197	0.83177241204095	0.8627951602694	0.769616996843323	0.902472870353573	0.646042153920805
PLXNB2	0.829145907229451	0.709634691037523	0.839104827710045	0.807821729722697	0.755083866559341	0.891332909065497	0.837760683338268	0.564214536877331	0.442095335684058	0.885469564376667	0.775799757876369	0.815547306917692	0.791575700377059	0.407356278465906	0.899689125243141	0.701890975862041	0.6170581092224	0.31166230428145	0.805319263112808	0.747699750172598	0.813809313486918	0.433484056905801	0.611346470503056	0.591754013309542	0.768410494425909	0.461365382971833	0.72817152372658	0.417402826592011	0.77266062065474	0.812936867088775	0.604610085167424	0.764036812510542	0.717396341276698	0.73439602276415	0.730025241115595	0.852149030511957	0.775215578250365	0.827372602869154	0.679223745675373	0.877583044325376	0.723198726262048	0.871669510294836	0.845268433294813	0.797806929353609	0.853056462137229	0.776019838401959	0.796594451437176	0.758123775263023	0.439589165618997	0.361174400927214	0.775467302103514	0.812257395297542	0.711973278656247	0.710808678762406	0.8888893906893	0.714934873948444	0.647885783549199	0.668786245483722	0.776125526080692	0.667438242811772	0.742209655751446	0.691416421870415	0.666520034087845	0.619050789439836	0.77022814029472	0.775080210375507	0.88994948270779	0.45007065832566	0.632523702198505	0.727277232496581	0.778396478672481	0.870079205189282	0.609222044608101	0.535893136007802	0.785128772147433	0.695083314563796	0.604351768032722	0.700555150822224	0.787479157605947	0.445465389559198	0.821871306106756	0.574401382402068	0.84593331499268	0.636579760021167	0.7303336997602	0.5260502516837	0.835942081309982	0.761042656087018	0.82530592855856	0.817840713492505	0.74293903808417	0.78379034629261	1	0.585089306570251	0.659321241560483	0.763102525640946	0.844854372739359	0.669234190446922	0.651420616298447	0.214820177074353	0.786863308642283	0.697670342304155	0.777976225209899	0.851434325872184	0.754109975125002	0.773118020447942	0.725345921883294	0.781063085828066	0.839192457541073	0.664963256525418	0.870635957533965	0.724347077476354	0.693124963665353	0.701142783954535	0.723113505460235	0.823719637124576	0.791161022900118	0.745725803114253	0.684502471422134
CD69	0.79713720276204	0.64027057219754	0.649472361896121	0.576098187924248	0.308971176923686	0.555490322384024	0.712248990632062	0.228494562061572	0.166347257957875	0.639878167539077	0.894721951797417	0.446689973169067	0.884896359676964	-0.10035898936641	0.558127741824288	0.770981962459736	0.198292597746182	0.561135138038067	0.765947426616758	0.833081843724516	0.786993235307087	0.61986232552743	0.774088386020576	0.811333943368902	0.792198911334262	0.031116912623628	0.723030391502792	0.0645030723590179	0.602596405460906	0.702513904640905	0.67014401127913	0.654303042232636	0.715593193861339	0.456421484065531	0.604049157966237	0.663721916191769	0.359128647510139	0.64842886736212	0.630546913478257	0.583112611271102	0.693575391328434	0.668834956438022	0.75306307510272	0.659510040144263	0.617913223052426	0.643749286167394	0.34378543562044	0.772161715032802	-0.0315461456643405	0.650587462875443	0.741401310122491	0.810203861975479	0.3471127305879	0.289924913582625	0.578171221221662	0.194605534232363	0.30293026896598	0.351298662982822	0.463078297364701	0.62814237938976	0.7432372405205	0.415078473448301	0.573881479259075	0.861434451316036	0.642395471191675	0.702672078368665	0.703083637943047	0.0365884916322537	0.544223957431778	0.715459978875935	0.694159200764839	0.653025535248832	0.554861968850136	0.856279663368405	0.438668642716855	0.623541446601984	0.148447546857044	0.607826845230434	0.836236419822166	0.414852435425392	0.529461730011153	0.43321081566596	0.611798761395288	0.242666276531556	0.782440299192672	0.419550104434925	0.563470785848795	0.562824176650175	0.684159029382539	0.530954689443131	0.614539360830579	0.860037405655406	0.585089306570251	1	0.178517109823272	0.799552101404112	0.632290940472533	0.766891460494173	0.616276357885447	0.113119311475888	0.619221125705503	0.809039881726287	0.458008302160505	0.673948518084828	0.752818337942377	0.597817945115478	0.280504437898945	0.301504255092042	0.688123800247471	0.787800209438111	0.640533993605254	0.519860231109842	0.673554141185802	0.310794144289552	0.781219309177076	0.787502931985429	0.616794160162762	0.812715476105749	0.665184741916451
IGF2R	0.527984043640518	0.420035726750229	0.656935205800513	0.485979705251544	0.734812265160771	0.678661030629169	0.65840574439421	0.675251595375648	0.55803077630461	0.669027449137839	0.413813484194706	0.747902966677663	0.353409158684175	0.773240581222903	0.729090484982856	0.307298908889221	0.645632828879727	0.0924408868124687	0.484059380086579	0.350642062086875	0.453403707746711	0.172774354129425	0.244812412736967	0.271247724712196	0.464789474511194	0.515070930676696	0.41617678041212	0.658426625069592	0.55923981308987	0.476062379563038	0.33677450220285	0.419368278973311	0.355442588779816	0.651746011718275	0.617479332416803	0.597059965036349	0.664255068714161	0.523005356648148	0.363055502918237	0.624740716373786	0.406763891168335	0.64110801396492	0.520746878643878	0.530193467407511	0.567631428991232	0.605159667425725	0.680984133798918	0.416119911553902	0.752181273521575	0.0977637243985112	0.467009551381451	0.509189168684971	0.625890008156296	0.562730133106557	0.631663354153131	0.730901784609441	0.627156061304466	0.734837064903388	0.666230636215791	0.326772706955494	0.372096541431193	0.623019014188155	0.463824110498457	0.24539435747867	0.476910770478048	0.568078047223311	0.625517116756605	0.738040129594904	0.478424605796533	0.346009335103239	0.494958446242301	0.572981824487206	0.364018114637163	0.252373351077362	0.635790030878232	0.426203989733625	0.608522129441584	0.479994856408743	0.463822709855532	0.348448057652223	0.659730640649754	0.37804725810104	0.67602558527568	0.573684667196646	0.316643146967001	0.454773390062947	0.600962722570409	0.615672933519286	0.626885178500752	0.699988721790704	0.496797466129131	0.367460696019886	0.659321241560483	0.178517109823272	1	0.355202272050148	0.633611293649652	0.398725075075394	0.506245160786309	0.321554759496539	0.440899571617672	0.326624873414434	0.601830791594384	0.570262604845353	0.490314059152821	0.488889784379263	0.773597791730642	0.844348576859466	0.597439267428831	0.435931139769799	0.64671824278524	0.67991440390864	0.497482686526755	0.73709096463009	0.46826722833435	0.477095030579356	0.469337946327954	0.378623099131239	0.527304903094794
ATP5F1B	0.84912797208069	0.63236059436124	0.747977775764217	0.641901401643274	0.413198659328706	0.647690310942419	0.827661230288719	0.310300942483843	0.123869234078652	0.723371199631948	0.88712936598209	0.648477629175634	0.917303692647513	0.0196203763416319	0.716825645539889	0.982693035236775	0.558676864147212	0.359725628278724	0.879385722168404	0.819943323063865	0.940604394760519	0.453727002473707	0.686062461416519	0.598728730104117	0.804580449742068	0.0797228484681128	0.7310619089185	0.154250268278232	0.671561508101073	0.791696648586499	0.578334218574704	0.629267802839682	0.655362218693155	0.480017992435545	0.564461215804939	0.800028927109841	0.527355536119036	0.796531095257976	0.717430408803535	0.707438131877519	0.685479890098297	0.767732565375786	0.855138768231988	0.698247951363829	0.792192803431507	0.839578147455198	0.529572453123971	0.712957669857126	0.101647269529464	0.407738697241703	0.773626515327098	0.873268842885966	0.480564414470276	0.395569308133031	0.797886016070003	0.344672916031639	0.391115525740119	0.402179511113941	0.64485207347823	0.645043966373197	0.914269488123742	0.594748250435854	0.487595212246082	0.77545419520301	0.86771168718978	0.74056720050119	0.902845301018638	0.107672288373248	0.519907838593364	0.951707211163476	0.881366736377151	0.749764564098629	0.436290317479088	0.69324141552708	0.558611133417215	0.558484673160239	0.252940096558027	0.522346422327558	0.93804156495147	0.240336549842292	0.759167588651466	0.382904386340519	0.681570803381379	0.297453852227142	0.963422070879739	0.257369614682895	0.664800429481174	0.540262763919807	0.768843808548903	0.640549806000796	0.603111815213346	0.914523597128087	0.763102525640946	0.799552101404112	0.355202272050148	1	0.782528776513242	0.697990857761814	0.54576602249337	0.0221585497646955	0.719056883162659	0.855751671282584	0.57089356586336	0.772624422519854	0.764320308476629	0.833198018739803	0.43639883319132	0.484681816304441	0.771818667719677	0.607549560884254	0.848056284556257	0.597884532395671	0.754779719838579	0.48177923063638	0.751221716883543	0.837574257883501	0.734847431638237	0.964959395432459	0.56036346110525
CD63	0.923592376137693	0.869422854380523	0.938612419112558	0.771209822024605	0.790721880709337	0.875017257070989	0.835986188736446	0.767173949547813	0.510703704243725	0.93150920491149	0.840022076620371	0.885479315401163	0.8132391710663	0.374540842910483	0.945789719297599	0.715252534546944	0.646959834567391	0.483544395635357	0.888024627017392	0.762448491313572	0.889235884452824	0.59552778106031	0.786442230740278	0.673132322426819	0.902604267409001	0.507437623601819	0.868289976503013	0.578955124506298	0.824409911018258	0.909491429911548	0.757602784623	0.739852263572452	0.735397937892042	0.776938676188359	0.782008027369774	0.826650625988143	0.855255968128545	0.88885724922378	0.759301791545847	0.919798762515814	0.823322533147499	0.878637954161554	0.910356256579785	0.84341636129826	0.891374927760152	0.735864047833628	0.827276720334254	0.801116937009614	0.507562271679904	0.538683452462313	0.835422523998599	0.826108630985487	0.627116829155836	0.687472640397248	0.895057308537313	0.744590085147882	0.527675001986201	0.713842752836483	0.821828747080213	0.720128197057308	0.767886807319628	0.751980668001876	0.711285427020708	0.749502664592189	0.758165898088288	0.838589477939955	0.926459413952771	0.484914756158664	0.689662134907627	0.746075139525427	0.770428954860477	0.899785207798822	0.684877180288754	0.661672532816144	0.825598686267404	0.757902363913627	0.715393542771379	0.76118214674657	0.818735012386392	0.532205291722349	0.764386990037942	0.722357548870545	0.83385241479421	0.66130600024368	0.752148156701185	0.59058932100988	0.814053495778067	0.814472606493502	0.874192718422601	0.761025468430378	0.77537627607465	0.825060729101384	0.844854372739359	0.632290940472533	0.633611293649652	0.782528776513242	1	0.722873637061218	0.811547129421946	0.405766935168033	0.795413807025986	0.794952380671494	0.778267273556685	0.874556968039828	0.886537015822484	0.811775384013299	0.79532994389593	0.744383907871421	0.784552527208474	0.697131165590806	0.893418779545749	0.712842878858652	0.752816986242984	0.850007871526206	0.834691925894123	0.822319490159063	0.787833248295471	0.7458175144377	0.655688752266817
SORT1	0.775865015464094	0.652511735632972	0.704456037424147	0.574128467700567	0.511567571433242	0.647926865197797	0.746745151160674	0.385750659625076	0.321118121688442	0.721616066864298	0.805442951173347	0.558791143939689	0.763480379090442	0.179794777105356	0.67284097341548	0.641615144897492	0.319718833587267	0.449775558215203	0.714754248322637	0.767098122644977	0.75393574793059	0.524581308633886	0.679909559099116	0.677161579301903	0.766526163302865	0.197954660929311	0.708669315505497	0.286056689958434	0.614400769889145	0.682672617498743	0.622647208986023	0.667714130273269	0.67035266416339	0.612423958617081	0.686772975194501	0.693125617812239	0.489534826417281	0.634640390666403	0.581011509127343	0.657003642786215	0.639885556415979	0.695557864759062	0.748267187800764	0.667834014039112	0.638591552312069	0.615734395943938	0.485135537267658	0.724585355212593	0.237226210690219	0.57128073098422	0.703172633183853	0.769655960230705	0.478707059636732	0.398974621282302	0.605741396589852	0.393029886543767	0.469241682695863	0.520712552473416	0.56528687182869	0.573827393314732	0.639799532303419	0.525008831436384	0.624831992152045	0.735190778673079	0.610134362306837	0.721075697595655	0.735028759898377	0.268722651365956	0.574600382400887	0.621195227288433	0.672672856571857	0.693794279025042	0.568465175071593	0.719921612695329	0.511813586533771	0.647761022956708	0.33027392255739	0.656846055532933	0.765061892413567	0.456857178903814	0.553934062188549	0.476859301668083	0.723775058680975	0.37770477159336	0.667832452732446	0.540998731966322	0.625219063004628	0.628705621484305	0.724119156420028	0.670311636952675	0.707825714896227	0.752265269512191	0.669234190446922	0.766891460494173	0.398725075075394	0.697990857761814	0.722873637061218	1	0.720466691053802	0.214628922680192	0.590444364599112	0.698267666391833	0.540500877287343	0.701157338500477	0.722302950800842	0.65827486806262	0.530941711524464	0.526822319263484	0.70059135832089	0.773253229618155	0.707342123164685	0.665221085814391	0.719960507185635	0.471127801955909	0.760936382498752	0.822652185697576	0.649986290121414	0.704740468518412	0.688731650027183
CD9	0.823303800624711	0.869956907960173	0.838932288425069	0.61502351150314	0.75256410254089	0.721297107561413	0.69373665155747	0.7505007422888	0.706677991496728	0.842988752035714	0.768430699771715	0.665403857909477	0.653602047656277	0.398791311374943	0.779425134048304	0.455577237184373	0.284705343036011	0.698574316449881	0.705099679145476	0.734468450048325	0.676632349528146	0.766575879051261	0.808946378953451	0.76431740217092	0.819606031804887	0.496135917626528	0.855292531181521	0.601846340242599	0.722945670219785	0.768859954118243	0.797090621787996	0.677702740128135	0.676175708819437	0.78567651949378	0.83437007286364	0.612442139664345	0.703975904543154	0.68986589976461	0.67507838340434	0.776277091093274	0.774546813214644	0.753248643708774	0.761588275787512	0.819973675895732	0.678779125699136	0.485394707773205	0.665523107199765	0.83736873398112	0.509200801678061	0.758611439089822	0.713656240653301	0.731412405382755	0.475167876572991	0.553560594052067	0.612621248552325	0.617685240188243	0.505936726253614	0.730426241651796	0.655363433624495	0.681355951893845	0.48809539820446	0.580303830060323	0.793876898223522	0.75521778907574	0.460808784611946	0.794829338222423	0.696056777262026	0.532525163727711	0.785108253186273	0.470282368334485	0.539865407984978	0.781180929081007	0.75205720509491	0.770663273426377	0.706414106630278	0.8280160903168	0.646870917393029	0.841508910382442	0.656255002360352	0.749256971931921	0.470616879959672	0.742842216535483	0.780389090272883	0.639990823189282	0.520036230937411	0.816057582887884	0.663763478931269	0.815672708111339	0.762162863563614	0.719625300018018	0.782890293568441	0.685604379427774	0.651420616298447	0.616276357885447	0.506245160786309	0.54576602249337	0.811547129421946	0.720466691053802	1	0.648733245165507	0.671368208626062	0.702980428071339	0.629270622696173	0.71756611172823	0.805093414902654	0.572995146102614	0.632455131156118	0.602867178392928	0.662981828756163	0.732882537509022	0.675355310075503	0.663741872312026	0.656678384457791	0.712778144192138	0.843973934711334	0.707182544997529	0.628520061176316	0.513122255189584	0.730438907353794
PILRA	0.319530059883554	0.581029259567058	0.397751666578411	0.230979219372899	0.590441837720277	0.357955369118826	0.233166639388617	0.782319034597337	0.875573321441289	0.454889505796591	0.303641069506219	0.367569998167013	0.104188568024068	0.410722111147703	0.447906378826694	-0.043265310003204	-0.0011376349600902	0.753463005510526	0.287246142200711	0.347815873230743	0.207731011424931	0.744615640592204	0.523649628897105	0.442789725515485	0.368804946050508	0.615145407258546	0.542444410582929	0.54986344000008	0.431179472859383	0.438591363099514	0.615092083946866	0.286098507894493	0.345255857213514	0.653719741792187	0.618621649819549	0.0713844735870858	0.53315901807836	0.294889279904557	0.480212506401339	0.423357194250988	0.525207439238312	0.297109325240683	0.378299832192565	0.487294743591188	0.275733167980157	0.101120574966819	0.406939974632928	0.493339141473095	0.452406535598674	0.661285589751003	0.354363635243244	0.276353478574576	0.0204945837731081	0.390177797614443	0.186717339394335	0.427779785661343	0.12814552526505	0.619604498095121	0.317891363645914	0.476324286206975	-0.0499953590717824	0.0380941359821034	0.522636765135488	0.421792308915468	-0.0387892068827875	0.495989012007089	0.265947451482239	0.497085796313327	0.641804697443547	-0.094458121246838	-0.0138411560069725	0.411432101774155	0.53973727643707	0.390414871273335	0.495286494142385	0.576387480452095	0.605693618655273	0.586581939140227	0.16075191682163	0.7498391960008	0.000775959032060167	0.668220647354704	0.429369488492772	0.583075466159259	0.0334662665484013	0.690417451000797	0.302593801216102	0.572439512588516	0.386664006951486	0.369701632071275	0.580877141725893	0.141477745126686	0.214820177074353	0.113119311475888	0.321554759496539	0.0221585497646955	0.405766935168033	0.214628922680192	0.648733245165507	1	0.330836089772278	0.277461389630511	0.426999932162175	0.30597271293748	0.466623228497423	0.000100291620521834	0.354975499623375	0.402791620070919	0.219378564876118	0.284049883381667	0.254975002580377	0.386771573668889	0.200550363581575	0.628741223875857	0.496110772311575	0.214770760378969	0.252322842181863	-0.0207977833482962	0.445167966110099
TRPM2	0.794088513204234	0.828991234315917	0.775252577889108	0.868050123197199	0.728473437711739	0.832997581716933	0.660460278562756	0.52741257930071	0.443692653651035	0.829910788473112	0.757346185862212	0.690697000696759	0.802411829334536	0.112522732060826	0.823558109231738	0.667542801849406	0.421825866752676	0.555303148239174	0.796451397343614	0.78425511690718	0.798664212966387	0.654906510371254	0.787196345109059	0.700650752854157	0.795883629326521	0.525140998181535	0.818621058846264	0.251317917894901	0.784744308929502	0.895212796662856	0.748702156155629	0.809212281716448	0.78279524628418	0.707893026157302	0.657321742521182	0.708330287246721	0.803549450847225	0.856215366667683	0.798140795969089	0.879270908720619	0.83132318447193	0.786155651740965	0.855620217012044	0.842767513607882	0.87597699896394	0.613370544118261	0.787678055205937	0.856068826551916	0.154913833945365	0.546457808414637	0.84060531409308	0.733155571080332	0.501568602340947	0.775304205739282	0.818075337459526	0.628315358277415	0.418883431178648	0.509507481446883	0.706610553128436	0.807622373362078	0.677632911303443	0.465115950608893	0.701911486019067	0.70745916820147	0.687188371284375	0.772380648242246	0.796098386312413	0.245819389563993	0.665410152676169	0.684723035628327	0.609179767298689	0.87230314463337	0.774159290504644	0.584515720208834	0.812474249892793	0.791680451272132	0.584051323487717	0.758819613827696	0.710285137285436	0.605730038016509	0.612655003319221	0.738307227517595	0.793563945537344	0.72163887332887	0.7231143289825	0.588618760307652	0.83455110525892	0.757886235099379	0.70707145795596	0.64173165095363	0.797171572963217	0.797815054131427	0.786863308642283	0.619221125705503	0.440899571617672	0.719056883162659	0.795413807025986	0.590444364599112	0.671368208626062	0.330836089772278	1	0.784672031751688	0.764771619999847	0.808501777205442	0.755937820681069	0.667599382331591	0.550374557495695	0.550801550212714	0.715606865170588	0.587688263392805	0.756482129304523	0.559229315461019	0.568138112589847	0.619576015783132	0.752763961379409	0.777233115033806	0.817001700507518	0.655747462779647	0.656060096357976
