""	TNFRSF1A	EGFR	ERBB2	CHRM3	ITGB8	AQP1	PARD3	CD63	PODXL	PTPRA	NRCAM	LRP6	DDR1	SDC2	SIRPA	INSR	CAV1	HMMR	LDLR	LPP	NECTIN2	PVR	SDC4	F2R	CADM1	SMAP1	NOTCH1	AR	CANX	APLP2	TSPAN5	EDNRB	ADGRE5	CNR1	MCFD2	ADORA1	IGF1R	TSPAN12	PILRB	IGF2R	ITGB1	CD99L2	ITGA3	PLXNB1	MET	IL13RA2	DDR2	PLXNB2	MTTP	SMAD3	RIPK1	TNFRSF10B	RXRA	NOTCH3	NOTCH2	ITGA2	PDGFRB	AMFR	NT5E	ITGA5	LRP1	TSPAN17	TNFRSF19	NGFR	GPR37	IL17RC	SORT1	GPR37L1	ITGA6	MRC2	MCAM	CELSR2	LRP4	ITGAV	SLC16A1	CD81	SDC3	GPC1	TNFRSF21	APLP1	SLC16A7	FGFR1	AXL	RACK1	FAS	TFRC	TREM1	NCSTN	CD44	SCARB1	C1QBP	ABCA1	LRP10	CD47	SORL1	TSPAN14	GPNMB	PTPRZ1	RPSA	CD46	CD74	TRADD	HLA.DPA1	CXCR4	PLAUR	NRP1	NCL	CD68	HLA.DPB1
TREM1	0.366206579369019	-0.234439692651883	0.289469200859315	0.251082566343422	0.0198005611326502	-0.148488423356857	0.178917920447461	0.332704228927692	0.206263939472339	0.143507495054806	0.373765016424099	0.0441689305873785	-0.174277413381954	0.378926265756926	0.323224921712546	0.415587613461862	0.853335740128354	-0.0182526779027015	0.331791422563663	0.472654564360208	0.459023366556329	0.342653468509116	0.860654728553759	0.35103180646477	-0.0160789327677189	0.226586274377345	-0.0185915359135243	0.202391283120302	0.31447229626268	0.27402260557592	0.178626944270352	-0.205019290019009	0.438870017263223	0.154214059523002	0.435287465325226	0.243977353545278	0.448357158388163	-0.275847058771215	-0.00756597401000059	0.49699547092815	0.582302774115588	0.170303458887785	0.48609862448139	-0.0907315498421172	0.434271322039713	0.17922625207087	0.658123907379585	0.398388728000741	0.0132169005685398	0.302338903507093	0.298311128788962	0.559385630058398	0.259716541862922	0.33364654017517	0.524412962786068	0.695799449367305	0.319475822562719	0.308708905851049	0.853841883974822	0.633311488246329	0.340007683768409	0.35128359890957	0.144914815632216	-0.197971522340129	0.225911004023005	0.194979720784639	0.199478108926637	-0.389467876764363	-0.218754470204197	0.405639515835907	-0.0391731569994203	0.048095182757481	-0.24479807979336	0.382171876611935	0.588016972234715	0.338302673537029	-0.043082372652342	0.428706295798409	0.17117392899094	0.272210172485562	0.405048952984807	0.27105769436111	0.387109178701832	0.570647661084448	0.656951152706786	0.43831397886869	1	0.245465881635885	0.501670643370879	0.51425261133913	0.361907306687986	0.492729815357023	0.380979181471866	0.442598335208891	0.14106835003838	0.163837385667837	0.227623618552337	-0.037785683301248	0.481799080278504	0.370194632561819	0.157970375520458	0.575312364117808	0.165885137632906	0.404889832569515	0.610209438773797	0.601921585299007	0.306513722402113	0.522373395102034	0.226530196151121
NCSTN	0.90249080235452	0.187843856330538	0.891677991671671	0.586132855821085	0.830888279679418	0.0163018247262733	0.737564566696135	0.911071659720409	0.890342778222426	0.940541270686327	0.902711854123699	0.732279316548753	0.563597372302904	0.753356183497154	0.864703606637099	0.799927457938666	0.52609061627812	0.29198553682775	0.906651341580017	0.887433092701244	0.855107406100178	0.864956515229889	0.567210284451854	0.672828563812968	0.767318185679581	0.838250929069221	0.650851402905136	0.780375026713688	0.921491321619925	0.887967326894963	0.749558855761438	0.41462759203964	0.804541742833825	0.904524678553187	0.880506062325543	0.856329203545157	0.756066631157801	0.218684182981446	0.707847938525585	0.828624206453086	0.535865734621749	0.902399671046508	0.829879139891041	0.69458821164702	0.792868293512153	0.615797957063565	0.524834584544042	0.875803135608535	0.550558740329643	0.883737065528729	0.869973783692026	0.815920842168679	0.816197475356896	0.302945267036407	0.7068562652088	0.692661322193304	0.299111451394749	0.912063080498027	0.471818418164459	0.452154659963073	0.841265747730611	0.551571142104298	0.765777611639459	0.154246050393174	0.864415218627217	0.865093729425868	0.903952855036334	0.152914972151508	0.341071102539919	0.888713291061	0.444569444887596	0.687230627060128	0.321671352429949	0.942278376532424	0.74554488946821	0.845479798716995	0.654324384781868	0.877334982021474	0.808157584780135	0.908575760517094	0.913944748385121	0.924679532348971	0.81198252287381	0.748042514472718	0.737009215095078	0.609743230294908	0.245465881635885	1	0.830197434220454	0.723618185861381	0.840600279538162	0.89783685970703	0.913892610331142	0.837163516501113	0.819669237488285	0.745210627044867	0.349626666796335	0.887164672800616	0.718117224472232	0.863579564327102	0.367804042920464	0.795938258447983	0.368427745106787	0.481014127762151	0.487239941461129	0.590298429688355	0.848242140458845	0.435862174260111	0.301443595835159
CD44	0.953722848282228	-0.152376097980124	0.826666227967678	0.580094776622583	0.617124308421538	-0.0553166337195336	0.680933252846532	0.929428248903502	0.852935321898974	0.814650076457047	0.925811483534056	0.544886558318922	0.320359806138609	0.748589042753381	0.822109055798168	0.753443564285924	0.746145598631077	0.0387817013557634	0.899136009221058	0.935172407043332	0.905194904517614	0.87618855460206	0.79134996736709	0.67119063159468	0.566269531603003	0.767853977135648	0.486349520512538	0.639559288055181	0.905288534953827	0.824422788501943	0.637775122255403	0.194112344358491	0.843598693028756	0.817594790635057	0.901166189077502	0.868524345996423	0.756260839677223	-0.0484484894524509	0.406685167554783	0.870938837731848	0.665441560235294	0.808703749866231	0.948574066347849	0.428677202222115	0.823966061368899	0.476561805678518	0.630697832223441	0.906442358978433	0.445251678512334	0.872367243183423	0.812608557758074	0.89869967615048	0.750367372225053	0.362051839013656	0.660977271944172	0.852305619312853	0.370362821826349	0.8636811398852	0.729446118842362	0.604851175762631	0.781638521001226	0.62093641016537	0.597211964766594	-0.117372781946846	0.798522988368559	0.850238153358951	0.837513096461	-0.170272050173447	0.245234035216382	0.901003613943479	0.389562064480001	0.602467608158382	0.0822958907966671	0.913943356365388	0.751417347277049	0.834005564435534	0.43480785087324	0.951279606557645	0.792866551995284	0.844508981314813	0.914175961071884	0.811660610999501	0.839434610723453	0.891522734576949	0.872004733137995	0.762958183049389	0.501670643370879	0.830197434220454	1	0.801802554960878	0.880710852903396	0.923128797325539	0.938285788220592	0.884582731700864	0.754483598229803	0.768820849303158	0.519408185047596	0.677789563456533	0.806780633069877	0.864497742817999	0.561947771891379	0.901549998125494	0.550388616672873	0.600064098180504	0.732103900288253	0.745357593006375	0.802018688631241	0.655944471588817	0.509066406948222
SCARB1	0.777785168941797	-0.0565434257549303	0.740861410965485	0.480548585761132	0.535214566864259	-0.033530977226326	0.738881653466918	0.767970333769548	0.718057424305066	0.69153899835903	0.757078418148835	0.558631766351757	0.234690072394589	0.857091111790767	0.746469547937462	0.755339060352859	0.775722635014396	0.134489577416037	0.725401758834524	0.847221970089461	0.860742643010236	0.751062493222879	0.732817823434061	0.826601952196054	0.449089746802899	0.689732024668017	0.487068008554852	0.586605032080508	0.78880481137311	0.714946129204611	0.630081208155769	0.162449296166036	0.722732822890812	0.655849179686892	0.863890134669049	0.680238516360337	0.79700645746595	-0.0644904537042499	0.382450631460942	0.820196379430067	0.841398587554134	0.691789638531186	0.764981004314313	0.367526849421523	0.68996756963455	0.372947478809543	0.81366758872974	0.830480574970365	0.350675417823821	0.777024790858047	0.782103674462051	0.863843905747373	0.674142593253541	0.629824146967218	0.784620904745198	0.847186337382033	0.685170440688667	0.771307454139705	0.726725071232793	0.814368889277711	0.745660367281008	0.639137426213557	0.537909573336644	-0.0659980489467962	0.650670213743677	0.702322159360753	0.737530448526578	-0.120133644470611	0.232504913620047	0.860696764227075	0.4690236660872	0.513002552635903	0.0794146920419027	0.807396308500998	0.75057064655745	0.782481319926789	0.434952345008762	0.834965116187107	0.747919946941323	0.6470863837373	0.762599786019101	0.749725252956966	0.821282540263195	0.848907034931363	0.851498805531923	0.757435405275793	0.51425261133913	0.723618185861381	0.801802554960878	1	0.773786831025278	0.793332761962972	0.812424204814636	0.801059908185737	0.623681905417295	0.686800244127442	0.428827258284723	0.542725867152268	0.786050621663518	0.841139830753871	0.493718218451346	0.851823391551827	0.501609233046746	0.57600070638628	0.775866283633162	0.872990376254142	0.751742033943762	0.565949155292671	0.537361771542552
C1QBP	0.907556927978062	0.0740772439543995	0.796316720466928	0.626327646908167	0.703497921065588	-0.0678873766909888	0.861207333045469	0.94722799560839	0.765845371190414	0.85452863140185	0.80517036660083	0.549177332429676	0.559221334735598	0.829762590341461	0.727548398938285	0.641756610221684	0.632723229560768	0.271868350102407	0.785974150173876	0.847583477792571	0.938308244247471	0.789644581065176	0.652546195430536	0.766879026301579	0.737559224267699	0.89303274288407	0.654089385056766	0.657435706769431	0.932875208722836	0.917129487671836	0.820333629371507	0.432398255912172	0.804412464871619	0.719986244534268	0.934966445104625	0.840208754376163	0.726827927164196	0.282162417509884	0.458205682154849	0.739040868403556	0.711438715149097	0.847598410080508	0.870249131092758	0.437762024276177	0.628383067124826	0.728980547744707	0.610424644030299	0.846237553941697	0.577477269409227	0.800748266393758	0.90254412900561	0.856378356346897	0.671659508345206	0.475081636213951	0.73997609479958	0.785031512901198	0.424399415657237	0.856691121481244	0.688144661432388	0.618398033752398	0.686551420080617	0.75839955416875	0.745461950690478	0.209886395959326	0.67200018702762	0.855995193337865	0.833488487393056	0.0651361141845117	0.281939339229316	0.836834557920502	0.44977824251867	0.578706177160817	0.232401131481358	0.886400091027188	0.718759218903104	0.761593645280428	0.613178279731959	0.927479741288575	0.849446865225233	0.895353377502453	0.859144693311426	0.83465324548657	0.81906930073438	0.943876399240381	0.840368252809187	0.632142203622099	0.361907306687986	0.840600279538162	0.880710852903396	0.773786831025278	1	0.803440718881036	0.924412500069495	0.963455547155979	0.603325256162207	0.721630580020893	0.394112632851577	0.680607311936157	0.941595150053745	0.781705900500261	0.389835131923534	0.847301686038771	0.395180325224947	0.520419379804251	0.595314333032137	0.664973321178646	0.949010837358593	0.447302589865189	0.376433713784712
ABCA1	0.915151081050822	-0.0421375709569296	0.88904922815854	0.519472651184048	0.667638083883258	0.0372725677178247	0.600018591268064	0.902142870134584	0.901748498345664	0.839961484380231	0.948811033764906	0.661033061790487	0.314573289222034	0.762199970233043	0.893660282955294	0.827448687581584	0.718086044315985	0.0344022504486097	0.945013133675226	0.958343238182274	0.860817267807919	0.913539980956468	0.755024625833682	0.666473775397442	0.552795787678172	0.744988996086682	0.463801539009396	0.696291783481312	0.868178255792759	0.77744724812326	0.608136645794582	0.188927156113112	0.845733681288845	0.896192812333694	0.869692671209469	0.840612801670319	0.798235345030447	-0.0923724916977683	0.533974860309132	0.926160825063925	0.626409584975042	0.817221713814745	0.893319759045258	0.553893130678486	0.903609112687521	0.431685297669465	0.662973003213211	0.90953750387862	0.387634097204634	0.91618144021859	0.812021998026075	0.874307012930655	0.82782091140268	0.313767825712421	0.707942315177286	0.832909311526211	0.367803046360385	0.878794199576519	0.639033432143695	0.577914457488248	0.881153907493878	0.498424480235413	0.601970825234754	-0.0945013882600549	0.904054931784822	0.816353283230055	0.826903682108628	-0.0916093838846962	0.24556629855857	0.914917094470731	0.30726300448927	0.630570169891726	0.148968169817489	0.950466070343457	0.759989282343411	0.890908101372902	0.431924655107422	0.910548272191456	0.732677405498661	0.817666914323116	0.925724713062237	0.840876285123474	0.850241824050981	0.785765753619627	0.852855853600066	0.693191196945204	0.492729815357023	0.89783685970703	0.923128797325539	0.793332761962972	0.803440718881036	1	0.923195963510239	0.817625820939225	0.836716275332916	0.716294503092213	0.392101858927374	0.7793133148349	0.696872196743135	0.897129500292809	0.461114748517215	0.870075145519799	0.437906449308737	0.520400356627328	0.652054960781774	0.715645560559805	0.758753124063275	0.595393266833099	0.388975306851405
LRP10	0.968872542836651	0.0253740553067091	0.912137174759754	0.610459642854617	0.760243669598431	0.0525714667046513	0.784221632734558	0.962956723383182	0.902915127217852	0.916238121456193	0.933110331663976	0.650940743842473	0.510119197874861	0.844667854378977	0.880182903871681	0.799226140868993	0.674940463073926	0.157741486546746	0.92147449786717	0.953732887673023	0.945686516279369	0.891473066994584	0.701390135346008	0.757359625550427	0.704577113492618	0.876947480152479	0.620707370100678	0.74542266521906	0.953084065690352	0.901829801165264	0.792934680598191	0.382940395403351	0.834858052818613	0.870072722095059	0.953908757903406	0.909924481041771	0.797101059903358	0.10021304767868	0.52781290399927	0.877230954150611	0.68743142079359	0.919550330146789	0.9137936540768	0.588684155134566	0.808180678098349	0.542329499661175	0.655451851506366	0.912931839665267	0.545925442515679	0.911525058051938	0.895789261739638	0.879612025586268	0.81440748136572	0.428048866015582	0.750781598821862	0.81015741183809	0.437850775637422	0.928768376265917	0.652410807204007	0.606560689068811	0.861681841772569	0.631188635714015	0.710681536349575	0.0465221155182414	0.846979046946867	0.920970459994689	0.921288258322785	0.0478477139571804	0.378768312648882	0.943011292488238	0.460166993661929	0.685696341612731	0.274563990440088	0.967011131704615	0.753794988168508	0.899757247754994	0.581503560598056	0.951987833696889	0.877723595401595	0.900211807231781	0.947795255131671	0.910270263521554	0.888459156614907	0.884643560613318	0.859121012115764	0.708749478811749	0.380979181471866	0.913892610331142	0.938285788220592	0.812424204814636	0.924412500069495	0.923195963510239	1	0.910919017587486	0.799870659691679	0.784984379415555	0.443471436945413	0.811131506009497	0.839930642923837	0.894158843276708	0.466761478676341	0.914372726563643	0.459651808313255	0.546675903884219	0.641217115226318	0.723226109629662	0.888493235449214	0.532408186891331	0.415383423557576
CD47	0.895766919022272	0.0946549889493281	0.80124118312141	0.668917125924865	0.696608346952756	-0.0699466145435604	0.846387350402623	0.911104298634485	0.735040379074544	0.843401812897529	0.793671768358209	0.509980021359751	0.536662677899551	0.828119260386693	0.748471274328787	0.683643923720308	0.677325697893599	0.344127820386738	0.770947030440496	0.856563870942032	0.929712677103214	0.77848379625573	0.724087473784573	0.780835595310203	0.721756645080746	0.887543206418635	0.664360428672898	0.679576816150072	0.930678130540178	0.909616482465248	0.836650543602154	0.424226831788115	0.78622545729296	0.681824322692596	0.947688787146249	0.817255915300268	0.739035505305466	0.290141540349482	0.522627828201661	0.744885869361484	0.741045693059741	0.826377709009067	0.852816306080505	0.435228140568644	0.620672215465897	0.707302028448455	0.666347202036763	0.863492285539965	0.601132013871251	0.782932394098392	0.888547808740541	0.876378793536291	0.692211319364515	0.496770518232096	0.803940405208871	0.824824285009981	0.449781351298815	0.859345156371316	0.748918654058838	0.666154277678655	0.709891191381209	0.744670352291495	0.785802562310187	0.177910558685522	0.642945144689009	0.837217838887223	0.828832848965341	0.0655800611187463	0.268566358209072	0.846419238145406	0.419337273283317	0.603767771782117	0.249214427318189	0.897962784519295	0.783024489574961	0.768633424511111	0.585153071911941	0.911076920683197	0.837019451586161	0.902831242526077	0.870432018536721	0.843069632821848	0.831066634474402	0.947848875579283	0.872155373979826	0.686215429329901	0.442598335208891	0.837163516501113	0.884582731700864	0.801059908185737	0.963455547155979	0.817625820939225	0.910919017587486	1	0.612359981054691	0.694848186475902	0.443681997472508	0.657354189687378	0.939649641157895	0.782688184315576	0.421175659555464	0.869925698238399	0.42379351559607	0.579254167138889	0.660087722997699	0.705227754816608	0.945256030083101	0.518860242535751	0.420956962983452
SORL1	0.813735645476215	0.0212668914214166	0.844724455613113	0.408002366695285	0.7312233971997	0.345548738024806	0.486660475993171	0.730033748482022	0.88341712686825	0.824643151673645	0.852623429408275	0.732667522545393	0.388826952728254	0.616478116156818	0.900458039266835	0.752839054446189	0.399974917369722	0.054457403961325	0.82947550818622	0.80546222512942	0.669906035099412	0.787024866485131	0.461404398393961	0.494790029426038	0.581676298063572	0.657631628282791	0.510711901440281	0.715381863275826	0.765157376000934	0.680894964986313	0.577658972726152	0.322843187546904	0.663261956890882	0.871983183122164	0.710778303402806	0.813687598608606	0.679388595546183	-0.0116436303602507	0.611756664112673	0.801313485825724	0.369683285223884	0.795302867778316	0.709782391649249	0.758646134524151	0.78341652866029	0.247617146082068	0.414202430782844	0.780306542032822	0.452036621599639	0.850829626857258	0.658707950573088	0.658867103752766	0.864357020006587	0.174566897957384	0.523649569164718	0.554926202285387	0.253993343111408	0.821380245474289	0.310626684860298	0.317872141639147	0.903643017595183	0.351319814442647	0.52007331719147	-0.020638462626166	0.863471122249299	0.777728367035086	0.84111590076375	0.158368778969959	0.548847691772649	0.816643168549631	0.37452172658734	0.757790707806866	0.375485502756311	0.854118907792607	0.558696678114639	0.879880909579314	0.49749033856968	0.725556860439074	0.727292070176741	0.714121551761971	0.808669900395979	0.796516962818208	0.768141592094714	0.527520003321757	0.577781657614137	0.669716595233009	0.14106835003838	0.819669237488285	0.754483598229803	0.623681905417295	0.603325256162207	0.836716275332916	0.799870659691679	0.612359981054691	1	0.731815835081854	0.435995320962902	0.865119098979585	0.454614276773431	0.845891821653356	0.570084463649201	0.692484283894725	0.526368239648453	0.442826050543482	0.532459484680999	0.494334376575216	0.588675144822621	0.520816257819897	0.447442504106863
TSPAN14	0.772305310301283	0.0868785463381532	0.742596746132861	0.5241572299412	0.665799658070433	-0.011970600183769	0.702758026738666	0.748513685913813	0.778098012426125	0.78356915469096	0.731776046290535	0.630815266190662	0.42092986272271	0.641242430532113	0.699298840579799	0.734932966869293	0.525059742678069	0.178594207989594	0.74124598122265	0.776715311723146	0.808873217875356	0.754911978526359	0.478516801965663	0.5864562286209	0.615335969862633	0.716743292890917	0.581304040092556	0.626875327308864	0.790690545722367	0.747894192299717	0.630820662001476	0.298763429831021	0.694909338357971	0.710539096269637	0.763132233264551	0.735493663322214	0.642987023723098	0.151244056954942	0.486926068546037	0.749093649248411	0.546215527201827	0.764799243621885	0.744811665122282	0.547265568074654	0.636376653601712	0.439791680539836	0.471395081724067	0.74605934742137	0.423980499266848	0.744540141736763	0.731384062111655	0.723080309186437	0.702777572979714	0.462869249193859	0.536405275782517	0.566154091689917	0.381099976684234	0.777566841758151	0.414264711693868	0.428412130403652	0.659712427118193	0.605032579926628	0.595764240133627	0.0948206287700464	0.672822217861441	0.79324632009149	0.809089980945818	0.0684697096424496	0.378811602991553	0.742067584018984	0.684239565940064	0.593187327572573	0.217663557062237	0.766005877900189	0.614195098306654	0.708999776628597	0.513210432370056	0.738076823081245	0.730676940214525	0.717264381693512	0.715874561252667	0.774451155303766	0.791016623140212	0.699506179335764	0.639962961420587	0.710034123908508	0.163837385667837	0.745210627044867	0.768820849303158	0.686800244127442	0.721630580020893	0.716294503092213	0.784984379415555	0.694848186475902	0.731815835081854	1	0.504605640902037	0.672752062928789	0.649196605798248	0.816634471283156	0.640238387684716	0.73242584918925	0.651147353301967	0.535492810551373	0.613770243587534	0.606199866528082	0.72717264773933	0.541186087831256	0.57452422189784
GPNMB	0.431515219396495	-0.147736382696998	0.338147627711297	0.20933058452445	0.305125962643269	0.114211443478491	0.406808753849934	0.382914835005312	0.334520209733662	0.351501467051061	0.354011971762634	0.161940276055432	0.201089599545158	0.416209442345986	0.45610476025647	0.306591312126674	0.327748660176364	0.107892325963029	0.331477453327311	0.389534081725752	0.44456308985492	0.320444892468242	0.389153875376971	0.327686453059848	0.300467139511626	0.397109290284514	0.288598553243342	0.288013121180521	0.445851337283352	0.429351668995599	0.375304517369524	0.213981254217184	0.279500611570121	0.289236515025885	0.458403335760934	0.395614086592342	0.303989248457931	0.0292348031850347	0.169851676495584	0.42588212026921	0.357994068710128	0.366803952422151	0.389566033109905	0.225787975472851	0.258630912577548	0.190874101369822	0.294299140315018	0.417825345749957	0.302335802858552	0.360094957635819	0.384781771344927	0.437596230484746	0.439521681294843	0.252879713031413	0.346016065630243	0.338714977005479	0.246553233426612	0.401247715095521	0.32745051535513	0.345339702794996	0.385814113085409	0.380940107784572	0.283400810188252	-0.0203076238493875	0.248015126763997	0.439112781447613	0.427915323836739	0.0156039490943602	0.297863730075826	0.401610291184291	0.278019753313489	0.318886731607345	0.107840203166489	0.432327442321065	0.29550154026916	0.447263180018441	0.248793044129257	0.389953655094023	0.452562980747971	0.372344185371901	0.385945165366039	0.381438568765908	0.501325675920763	0.447500094589086	0.420071508927041	0.552746187936726	0.227623618552337	0.349626666796335	0.519408185047596	0.428827258284723	0.394112632851577	0.392101858927374	0.443471436945413	0.443681997472508	0.435995320962902	0.504605640902037	1	0.252201429667829	0.417774761817252	0.424159812709645	0.755639688508004	0.469014282512052	0.727994573702573	0.379908759664095	0.682157136765126	0.461300828319235	0.385004340819471	0.827257655876489	0.71004113825745
PTPRZ1	0.822903301633099	0.285841056892073	0.865103746113523	0.52103708991256	0.8906852357785	0.23405826329492	0.58010893431342	0.787156097528402	0.882145737301633	0.931288993066969	0.829423714929111	0.788590230292693	0.679608137007946	0.596504207139404	0.851048892291577	0.711510373152299	0.239495145246471	0.190554862920762	0.820914956246325	0.762333271767301	0.675859639046843	0.793805198185699	0.323960585270882	0.476588194937878	0.794988712201769	0.789247603969237	0.673241021912639	0.809841313267724	0.822265942414872	0.796892062263962	0.704274554392918	0.562525118153493	0.687860299829564	0.896091974536176	0.728875176602762	0.855037226488403	0.684442045230493	0.265074507794647	0.707042758232292	0.691830014697305	0.269943601189675	0.87290936039433	0.695498142946819	0.800876365238375	0.696648463755072	0.470188578431669	0.279255474764421	0.754726826027514	0.601083298595097	0.799022749937068	0.733082144098483	0.607805640289233	0.792443017134759	0.0979594126072805	0.507049159421508	0.482831715420335	0.120224077781065	0.852874477706109	0.20754469016367	0.189813628492674	0.842009905618535	0.395505644620824	0.702983392414681	0.203334791937234	0.856394102017119	0.83817854358646	0.879668541327681	0.391756425555051	0.575078352762952	0.794485013484862	0.393846843650848	0.786827176275946	0.540971352327285	0.851264800647961	0.553831425353287	0.817978088181201	0.703999350976674	0.721412475686654	0.798854930542449	0.815312138731592	0.817044944747966	0.853119022904621	0.704525906521916	0.511285645035351	0.501872939156023	0.525034270113273	-0.037785683301248	0.887164672800616	0.677789563456533	0.542725867152268	0.680607311936157	0.7793133148349	0.811131506009497	0.657354189687378	0.865119098979585	0.672752062928789	0.252201429667829	1	0.484196539361453	0.792542921827351	0.315271674908454	0.633255660801713	0.292502042562618	0.296012475920752	0.276963182101182	0.333013325770543	0.702606369501821	0.25647684785426	0.186420644942419
RPSA	0.792797397971117	0.0447611653099688	0.690131553784827	0.59739738355967	0.568995180210913	-0.109486350223819	0.871487892884408	0.844870936277653	0.615344988780067	0.715387959507085	0.672022610032738	0.380444832670813	0.466755664027859	0.830012601290648	0.613354436474743	0.583738169620351	0.710978558404145	0.353797416349707	0.652346470453958	0.770525855047476	0.911182424885926	0.669218915424972	0.690717513489794	0.796291737685136	0.627235107818626	0.82477024881067	0.593771878575412	0.547487606021801	0.848981626975734	0.844927953312456	0.794810972524047	0.3673939804584	0.709712276230912	0.543701291038296	0.89540084121838	0.706120329973399	0.677888291498632	0.272466681740864	0.365864512005044	0.673868762605413	0.810375012337869	0.745414575319371	0.77371977256271	0.314371152643456	0.512906217663097	0.68976112917696	0.693554159745954	0.763658780959454	0.505608178870297	0.684591472866187	0.847002982705078	0.82130796278612	0.567874432860079	0.608128203073235	0.783631557022876	0.793076697005701	0.534668143121298	0.757947210687119	0.779251293382841	0.733807740149335	0.5793461447046	0.760361175601012	0.673604825585178	0.192993637057884	0.508612107145248	0.751063216880255	0.73139941059925	0.00976851179600545	0.175253899742617	0.753601447181065	0.449866295072492	0.460286171639621	0.156610247164227	0.789681976528387	0.720483546784547	0.671143351506776	0.518548170263264	0.844057098524871	0.761977415951663	0.807079112573943	0.755374344762006	0.752061539673224	0.779120899061556	0.974894352505203	0.856983248608482	0.625069269889213	0.481799080278504	0.718117224472232	0.806780633069877	0.786050621663518	0.941595150053745	0.696872196743135	0.839930642923837	0.939649641157895	0.454614276773431	0.649196605798248	0.417774761817252	0.484196539361453	1	0.683141460160105	0.404337005662683	0.834501007952235	0.426470466566674	0.602635300572276	0.669702445366	0.734047172304206	0.913220384942758	0.490802260663566	0.45392369970338
CD46	0.892872280725405	0.035012594709821	0.881350894290471	0.527418611040847	0.752243523692034	0.0684579303707297	0.680300068913717	0.841295516922055	0.88694369110938	0.865214955894217	0.902599074912027	0.783535755241876	0.398286760805371	0.76070299977452	0.892138386580537	0.836011562941167	0.644996964751941	0.147927521734314	0.875590203361379	0.91277347552751	0.864674022093881	0.87148916389316	0.666077244761256	0.691004188379336	0.629246366217883	0.75385594727915	0.566597519443705	0.766834687625047	0.87103385509107	0.808051309783367	0.671184099513771	0.271332855508001	0.82092132022872	0.851658074184647	0.865370272576158	0.862178560915403	0.827981508971875	0.00651390742274595	0.555950908522673	0.877525322502914	0.633487891648691	0.826084771735705	0.859362878088554	0.611045846293749	0.826439490424527	0.420407684213928	0.649127782365209	0.911456369376896	0.478737687466966	0.872029084081667	0.822179970090465	0.863985006480028	0.850265732361994	0.42432561326829	0.692199511427267	0.766943167878359	0.449776100759555	0.897857404315286	0.576316714597073	0.564288153800495	0.890428835754041	0.600056435416126	0.64632692080384	0.0277302191677583	0.838353791710232	0.828156491325435	0.888652556098875	0.0339490022210062	0.391707312447053	0.930733363532565	0.538940476766824	0.719930525708282	0.232069977357501	0.916330957530412	0.729674913068095	0.879654330923641	0.556955254603467	0.87359220360642	0.806858216193171	0.783129225418763	0.872504515445598	0.87806539325099	0.849303742679768	0.761191366645611	0.775943375145888	0.768693474824734	0.370194632561819	0.863579564327102	0.864497742817999	0.841139830753871	0.781705900500261	0.897129500292809	0.894158843276708	0.782688184315576	0.845891821653356	0.816634471283156	0.424159812709645	0.792542921827351	0.683141460160105	1	0.531876786974611	0.845568536052539	0.523005792092899	0.586787395396356	0.664946342100469	0.716107131936781	0.760296420719955	0.559074382818524	0.470844181251535
CD74	0.454243071883822	-0.161713963982317	0.410761573239154	0.237913965572351	0.300159381269193	0.140416824529999	0.38910376863103	0.411065237075393	0.444236962880087	0.381718942049513	0.422720529898213	0.269182832927048	0.125562165029374	0.389547964844042	0.509217543329735	0.397431843177788	0.346180875784601	-0.021127586133903	0.410372974927773	0.473220904384576	0.467369410413787	0.440603209743066	0.353777908305755	0.316366490885931	0.253973796827068	0.38321748032069	0.323951543775452	0.292876219248484	0.467550850126475	0.401505483223377	0.290877632290777	0.114509309381336	0.38894792135919	0.378786035865574	0.44459807308826	0.411280346946709	0.404436937624109	-0.0684315956951311	0.196044502096093	0.497634316061053	0.363705161044482	0.396611945063436	0.428791628466961	0.281644219992309	0.36920205907448	0.111875483799689	0.31144590655181	0.471401585598398	0.221287008556249	0.462761850491977	0.430506378112056	0.460912528250584	0.48484010494185	0.292693811738799	0.297031896992628	0.355306132982868	0.276746153417641	0.432254773408774	0.301450487619796	0.324464025686979	0.42041437744772	0.361353123242865	0.225781211604042	-0.109359930102719	0.359797707419241	0.46043795838671	0.474304656564417	-0.0498375447177563	0.30219886765798	0.435006755999203	0.409905470837154	0.395045635322499	0.0644574286850408	0.481284431386451	0.305991470340258	0.509301159823436	0.213291877063673	0.425263116660556	0.472725502450723	0.363343784757166	0.389624222831667	0.414005884976861	0.575486382641357	0.460680889255087	0.406709532344358	0.731445615559023	0.157970375520458	0.367804042920464	0.561947771891379	0.493718218451346	0.389835131923534	0.461114748517215	0.466761478676341	0.421175659555464	0.570084463649201	0.640238387684716	0.755639688508004	0.315271674908454	0.404337005662683	0.531876786974611	1	0.47825625503887	0.971867152962471	0.506315393515402	0.743951409247029	0.484347255463386	0.382900153224398	0.796496645096119	0.941895528347525
