""	PTPRC	CD69	IFITM1	LAG3	IL2RG	CD2	CD3G	CD3D	ITGA4	CD6	CXCR4	CD44	CCR4	CD247	KLRK1	CD8A	CXCR6	CD28	CD8B	S1PR4	CTLA4	CD4	ITGAL	CCR5	ITGB1	CD226	PTGER4	FAS	KLRD1	SORL1	CD46	TNFRSF14	CD96	CD27	CD7	CD47	ICOS	C1QBP	TIGIT	TNFRSF1B	SIGIRR	SIRPG	SLC16A7	SELL	SPN	ADGRE5	TSPAN5	TNFRSF25	TRADD	CLEC2D	IGF2R	ITGB2	RPSA	RACK1	HLA.DPB1	PTPRJ	TFRC	HAVCR2	JMJD6	TSPAN14	KLRB1	ATP5F1B	SMAP1	CD74	LPP	CD81	PTPRA	PILRB	ERAP1	LRP10	CD163	CANX	BTN3A2	NCL	BTN3A3	CD63	APLP2	LAMP1
SMAP1	0.570274700043611	0.517809356342453	0.222814502884323	-0.199189458841372	0.572780908544497	0.38966018885178	0.489498695106533	0.468751124562031	0.754754463363809	0.314311083460626	0.558390093025642	0.764884814870886	0.555787446602142	0.52746460224528	-0.297763034422092	-0.314539186617634	0.0853602040059983	0.714882016106148	-0.245893385543711	0.646907958264557	0.657124591017794	0.814996349605247	0.534366516576876	-0.176385945186731	0.787418219187036	0.591965507583172	0.514029563046616	0.489572110881996	-0.251335305375965	0.600171805744359	0.638821730899046	0.703042486017987	0.326766295572285	0.353582505001866	0.50908274803816	0.683477148126129	0.633965985937411	0.672583217377727	0.613486277641294	0.736533844249921	0.513758389089414	0.498516484482193	0.419647964979673	0.594538078343603	0.524497555957339	0.323362493903714	0.594552172177786	0.468189999672077	0.543382248812539	0.521904792856174	0.36627853735755	0.580866420182654	0.778948289250545	0.86043485308745	0.577614053433863	0.383812577879583	0.669043340549806	0.406207834009521	0.55013505871538	0.724000876716778	0.497601788517704	0.709638436418167	1	0.57577169617329	0.530313109464156	0.657988890579895	0.534805337350709	0.122519539179269	0.386217394267461	0.779474681615998	0.385114481636463	0.670523553307049	0.296052504522501	0.850659767197854	0.227167900390802	0.615142110218894	0.619686389702051	0.633391085617282
CD74	0.356526134680478	-0.0193674251301542	0.0925549578045565	0.0319158912971903	0.264356076607595	0.0649495902579951	0.0759113697087997	0.138595634142281	0.63952352753763	-0.061022627052394	-0.000677989586038699	0.544707486644613	0.215813678123788	0.0281003216197954	-0.130955230626144	-0.0622940516184213	-0.00336616883224066	0.218988064992095	-0.0907129362194254	0.287184546192953	0.26602330706931	0.694305683961742	0.429320445082006	0.128498195850597	0.61792135792364	0.307343394839805	0.0427944336343277	0.377409390672724	-0.149966169844859	0.573220093812236	0.494541898344027	0.440949026191835	0.020599327004621	0.183798525587485	0.174351181444951	0.542003185074633	0.250541412968751	0.757536270206575	0.317300004158045	0.604333773544958	0.341982156690588	0.248078620361044	0.147219442078305	0.0652221267993776	0.364571903613389	0.159860763781034	0.27041859337083	0.0553852997742542	0.121553388020165	0.266911842456508	0.510095860059126	0.94300450460035	0.45188078126069	0.607192598400572	0.963842626388258	0.699296110123402	0.689778927976876	0.802329167448741	0.488109002061001	0.468345897808255	-0.0674001865563963	0.858827454138745	0.57577169617329	1	0.572701735699416	0.950514838892512	0.528514380701045	0.289842998797625	0.489043699696423	0.620595992925699	0.810692026872595	0.876117585340414	0.142861081202406	0.711249853786974	0.160309134969702	0.866851700442427	0.9026350067771	0.764202365670137
LPP	0.279316290075149	0.0772222279842729	-0.0477192008751526	-0.0616520211822469	0.316455811079309	0.153059927260407	0.162563863505051	0.139132625784822	0.545339623999459	-0.0205913660468119	0.0909805000203676	0.697805601161902	0.471975689326786	0.139954543616189	-0.275166515018211	-0.123369653609117	0.0538764709412777	0.480654384422476	-0.228000254046704	0.13337150528613	0.511355822148973	0.658016819097885	0.390607923643097	-0.0291056647792044	0.493165304697841	0.391336591660685	0.132113475199528	0.518092844176216	-0.322102899055238	0.612840088747138	0.534154146733075	0.601072315825675	0.117648349756026	0.282921091924098	0.184520328099325	0.542709748033919	0.452071857695173	0.335202251984315	0.564751049254757	0.711921921257737	0.259448557387417	0.392881416699398	0.221654564758175	0.13864126671856	0.562988954190503	0.116311879595287	0.380077472813761	0.176279431706877	0.0902101449785184	0.481011702992188	0.672950405319309	0.501810144422054	0.25841324137522	0.410305470334196	0.489760127554437	0.646413493596073	0.80109838796872	0.546085962880121	0.425581153046244	0.688443106115	-0.00978652012799057	0.495518906263545	0.530313109464156	0.572701735699416	1	0.595224469622598	0.55268179927027	0.526099736115466	0.420814501410417	0.71351612062517	0.603117806017528	0.74379626207627	0.150705224938865	0.512360484562637	0.256439503527847	0.60384461236724	0.691523290362366	0.778408463907507
CD81	0.432219950860299	0.0787034305769419	0.148793407776626	0.0230639105906939	0.324966347157421	0.144120186531088	0.173118904705284	0.200017282599312	0.691045180058796	0.0162968678916041	0.0951207580709178	0.6344682064837	0.278533775110253	0.134158056829884	-0.137438981397172	-0.0778864456281479	0.0336506218804088	0.313023062330731	-0.0905665717060064	0.34220231961767	0.343121609720666	0.714669485487998	0.463688317929041	0.123698014303479	0.672853513527928	0.370361440468745	0.156014460596916	0.429718131835152	-0.147477877664991	0.595110625565988	0.536323153252856	0.503689211125953	0.0737227003992418	0.220353645114778	0.233410013709851	0.596725661013253	0.321813548765667	0.808853362054687	0.365986144454054	0.62524067112958	0.397576724515588	0.287051886218398	0.210368130242131	0.145646208265769	0.430571811966474	0.219803541307009	0.341101801299436	0.106737456933112	0.202759942059952	0.322277522129702	0.49871811330404	0.942761712004696	0.523551783161407	0.68093985886654	0.923382104321793	0.673253536471705	0.707031021931273	0.789680275773058	0.545243465923152	0.535578748899903	0.0274569680259593	0.890942665068096	0.657988890579895	0.950514838892512	0.595224469622598	1	0.572468229071023	0.276411151418123	0.495371391513835	0.675309932011848	0.757130922573026	0.898246733635012	0.204599876403715	0.802005086940879	0.221624365864225	0.90530625296086	0.904223487476576	0.78071801335398
PTPRA	0.752869883486435	-0.0192121777087035	0.452948684342925	0.345267562807272	0.694746354481192	0.639954470091215	0.623576027689646	0.641326664855105	0.74248374748349	0.37030069282242	0.0528229803447687	0.491965693197524	0.573087343046666	0.488596480232666	0.269846869684356	0.360185794249284	0.491483907901602	0.551487018684918	0.313874474366774	0.360253803384146	0.43830888774658	0.491784629830509	0.632419741615878	0.450607880645219	0.688331556870445	0.330815375434974	0.10916531577978	0.642903100525346	0.147451338295773	0.152169578506957	0.596987178710397	0.579490572196369	0.584409463014229	0.698029597650608	0.550360270889229	0.594554031063543	0.631835856101711	0.392794676902152	0.622547785037866	0.66214942879617	0.509272239026228	0.707234203375126	0.32997169759805	0.0514011379272868	0.585447625894994	0.539268162736751	0.644006033403311	0.195554825183469	0.170603663585161	0.643758382216706	0.678047610806888	0.572558971043329	0.334636575894072	0.45803432592785	0.584065964405283	0.510007838558504	0.606431506173123	0.64085909890161	0.442609039035348	0.403576872246056	0.0150237232677895	0.527831317299921	0.534805337350709	0.528514380701045	0.55268179927027	0.572468229071023	1	0.43026667070446	0.52178135461596	0.585358729868407	0.239065135737849	0.535825572754013	0.475525461510844	0.599016968190961	0.476621313893108	0.573056874185927	0.479080291252403	0.545029345546382
PILRB	0.183470905663005	-0.275991629436709	-0.0278625124371409	0.304885866484485	0.182999557236164	0.125583147279428	0.0814016719075624	0.0730583463118714	0.234351161854902	-0.01595357901287	-0.284016946528955	0.201929681640474	0.197459652967448	0.010199590571284	0.159138646464341	0.288640231286039	0.125572480552477	0.209755224489396	0.167933022851271	-0.171106066025255	0.120055227734393	0.163699110422302	0.352869669602487	0.322910419216234	0.0938448459776759	-0.0862560760951454	-0.181359996945593	0.345730799794738	0.0661852658108139	0.0886339032802415	0.270141230570416	0.259164652744401	0.125040615550867	0.317235920099421	0.0832166943168768	0.218487213562975	0.172861661243929	0.0345039681118886	0.251628343434488	0.332028366911732	-0.0476938182629427	0.224302199256817	0.0310090535869807	-0.297073528190779	0.354659308586368	0.256180367996046	0.00146964693075178	-0.0971702240921957	-0.28731661552939	0.31641096051218	0.572852887479315	0.271707835426275	-0.135946532084943	-0.0307558347385667	0.258019157267924	0.471584179056096	0.446475170243938	0.448077735208178	0.144881699673595	0.213816046516135	-0.292017090762129	0.204182646620521	0.122519539179269	0.289842998797625	0.526099736115466	0.276411151418123	0.43026667070446	1	0.287764988082049	0.280042440422777	0.276345022767867	0.32597516269098	0.176092697038496	0.0908050145965717	0.282130510514571	0.284956312354429	0.313941869577816	0.380440044105094
ERAP1	0.51068242506541	-0.0706927170466427	0.254775607879769	0.329036707211692	0.484427381297008	0.389221367811346	0.366471916175123	0.375823562031151	0.6088351641242	0.302200514903236	-0.0370842381032873	0.324775094514917	0.322226390832967	0.33892274506048	0.118137125857853	0.27897359930243	0.336504716171539	0.335725722250303	0.22871728426615	0.275147664658635	0.29288251299	0.430547733488976	0.470146817369882	0.331385321592101	0.474110109541686	0.334750026472419	0.0235264594309401	0.417164367504014	0.0658995391337677	0.261355101044797	0.573234504843487	0.394060226973942	0.384788112693228	0.482309194500008	0.394529271770652	0.504609853621611	0.371831250129561	0.34845785695124	0.310173655241729	0.476849160732833	0.297983524073112	0.385623479470349	0.451381995951896	0.0607450675453497	0.502684209423564	0.355273035091897	0.423673941432955	0.240048194796429	0.123984314800859	0.512133061637766	0.551340508242897	0.502670266290178	0.283608048800373	0.375330874308798	0.514893336470711	0.483668491256738	0.396571027213373	0.534324257667344	0.269974318732477	0.3462264916829	0.067577207142517	0.467818124356593	0.386217394267461	0.489043699696423	0.420814501410417	0.495371391513835	0.52178135461596	0.287764988082049	1	0.382300600882517	0.297156664214751	0.44119101899895	0.334809149007595	0.470925715457546	0.355198865292602	0.408952677799852	0.404375536716908	0.464073650015922
LRP10	0.507272199725766	0.385933980250835	0.07157128460307	-0.0998242302092841	0.486284392709636	0.307646365517512	0.371319834252955	0.339588446748294	0.716987850093138	0.15692664216089	0.425841724622101	0.781218551509012	0.623045842881412	0.38971819514516	-0.228299733148615	-0.171733753639816	0.169923485709208	0.644384541289126	-0.196385284506162	0.415130054033837	0.70455346895948	0.776785239393147	0.542510537485046	-0.0447511202998224	0.740246235438346	0.500953455238972	0.412219253773249	0.616572486005545	-0.230514222532436	0.571607753095569	0.590102545926415	0.673061299605926	0.245163680222473	0.362697401685699	0.358310403657067	0.645241410011066	0.656226011115103	0.530124272969334	0.702083104607619	0.802146401249239	0.408410614926695	0.538180497022193	0.35330781746279	0.412004460801437	0.555142010468816	0.321111305365324	0.589282117335904	0.294489737855885	0.322482478246608	0.587664465578224	0.520666617048468	0.577526863471447	0.546135915182334	0.674987455206739	0.593183648063977	0.508845065367721	0.768080265605223	0.521309206748342	0.515356368745608	0.71050315466576	0.229800531482526	0.645735187949519	0.779474681615998	0.620595992925699	0.71351612062517	0.675309932011848	0.585358729868407	0.280042440422777	0.382300600882517	1	0.476827702850064	0.746479871000523	0.335997801929736	0.748813079971725	0.328512001965315	0.652246712492491	0.697437213499437	0.70203820706275
CD163	0.00795729336311566	-0.0277441776994204	-0.195058452866528	-0.163557026913541	-0.0485548503892859	-0.241036554775741	-0.228730607140871	-0.191501381492127	0.356506739756053	-0.303099991435075	-0.0521001961139992	0.480432656570352	0.0293843950663711	-0.226786277631071	-0.325052477844043	-0.250092267252041	-0.232413756765987	0.0229618575073798	-0.299659400562267	0.0366388649870048	0.120049039211772	0.611234000017786	0.158968522760727	-0.0808267983749544	0.375320941127959	0.207619612728621	0.00678616833442517	0.157658243857024	-0.321165653981918	0.731659948524353	0.326298769103867	0.33897782931598	-0.286969338406008	-0.13919313412912	-0.11162900718509	0.321234830788005	0.0287708553530595	0.528070176304046	0.124131860495277	0.481232334706131	0.135492064029596	-0.0350420607024794	-0.050885767637948	-0.00432670194516461	0.155296784972728	-0.0745671750931365	0.037224533966232	-0.0536371109128415	3.40755081321647e-05	0.0192077809571377	0.491819547494379	0.738519456135762	0.237791450018208	0.365110132019912	0.672530882385155	0.691441485818277	0.645838550787048	0.659868326398426	0.393510315253659	0.495941275603995	-0.122098411852236	0.604794165517217	0.385114481636463	0.810692026872595	0.603117806017528	0.757130922573026	0.239065135737849	0.276345022767867	0.297156664214751	0.476827702850064	1	0.802830798944829	-0.0912177026539374	0.440980032243121	0.0122485114512611	0.711240914619603	0.859321886582367	0.754955864025729
CANX	0.315298700964225	0.157189522569343	0.00874845318480943	-0.11942451472164	0.258449043183075	0.0445954052040436	0.0681193876799072	0.0973725036014905	0.603948944959849	-0.051864174028639	0.14725622550406	0.781989960483736	0.312544224007328	0.0721757941282313	-0.297554400710464	-0.231171123121638	-0.0415779269167989	0.34601688364539	-0.263712080653289	0.2951907038393	0.393619291318961	0.750292267867662	0.382254194482468	-0.0510922259181138	0.683422925815398	0.424942153036716	0.203221655568648	0.4513894696636	-0.279872445025541	0.701321509080567	0.534392553530532	0.564822041912304	-0.0292299656743593	0.140899537529628	0.168998998903923	0.606334500323526	0.344786318827173	0.722440360400644	0.432954643449839	0.681644823287577	0.34608999737802	0.251719787291749	0.189879956329057	0.207203246837828	0.411949246951958	0.129027302614569	0.358935318283348	0.17244108211423	0.218365725003551	0.319687916788034	0.574650517782185	0.814541016384214	0.497496053151155	0.651737440091009	0.796273133580608	0.675745205183651	0.827628977085836	0.703346768098952	0.519708726157434	0.644776022618109	0.0478593606687454	0.825117365214372	0.670523553307049	0.876117585340414	0.74379626207627	0.898246733635012	0.535825572754013	0.32597516269098	0.44119101899895	0.746479871000523	0.802830798944829	1	0.144080384733543	0.755443263619953	0.17654263635744	0.916196071614624	0.945977111473269	0.891106386260404
BTN3A2	0.614919686860011	0.157237531639443	0.394911957753457	0.465267059158921	0.474912281170456	0.527161559516547	0.538818490094763	0.524872201346334	0.427764403532552	0.304478244839234	0.264317884883313	0.278617880468972	0.499955357257365	0.46142143936398	0.552413130147219	0.478400923246846	0.459080811328268	0.30473911988122	0.506458615736252	0.16383586991187	0.456083265262501	0.147353484359001	0.632967814721572	0.423178694933785	0.353085377320677	0.062945694265251	0.228068739606602	0.549007027601562	0.367171143485017	-0.100573282452601	0.279071530642521	0.423209742915914	0.524310909779815	0.629205735150447	0.270561809596865	0.244691162603663	0.50707038143327	0.0982034869354969	0.501396635843707	0.387653993192548	0.156008844237875	0.579453865658095	0.286279496471074	0.0420482559316553	0.376466511481596	0.612240326713433	0.496234693801974	-0.0304226139916345	-0.0311992378945683	0.613820991653872	0.327712444016524	0.222608072127667	0.0580814157631851	0.146551404518585	0.231920553849246	0.142834986106783	0.226455789684181	0.331740320068352	0.394459452178307	0.173198567533927	-0.0813183915698156	0.167750882278608	0.296052504522501	0.142861081202406	0.150705224938865	0.204599876403715	0.475525461510844	0.176092697038496	0.334809149007595	0.335997801929736	-0.0912177026539374	0.144080384733543	1	0.345716526827094	0.488984057365745	0.100678122313787	0.0956402407256445	0.105512445710174
NCL	0.634857858498072	0.441880327774377	0.295672087231456	-0.111126374418315	0.532247711354374	0.38172272197242	0.467257080077442	0.428621109768417	0.800474930081751	0.293687628329936	0.482213310995114	0.76100283653597	0.490586150121866	0.48006877762319	-0.192896953744536	-0.195707745017458	0.138350849536461	0.593666878925743	-0.142448427744639	0.64136681628181	0.588671129452017	0.767286380207536	0.529872350142113	-0.0414231712822253	0.847798295152213	0.61812802398206	0.503518804671873	0.515609368707973	-0.168047440792759	0.565265255456281	0.64798064065869	0.622486679303509	0.315604453982208	0.356107710126957	0.463052554751	0.712540286271171	0.575214697298918	0.831383802595589	0.547040029524945	0.668975478738387	0.551772083491668	0.488692413507069	0.487069444262039	0.531828227875424	0.52622456315558	0.345776997023166	0.581701971046567	0.420814875964452	0.542639910395495	0.494388109950765	0.366552226224668	0.741749439523105	0.788689528382986	0.894441725931772	0.733438516023177	0.421424514640246	0.608461574512587	0.532048133500765	0.631056214629388	0.675513458514666	0.419124695503185	0.847737288306532	0.850659767197854	0.711249853786974	0.512360484562637	0.802005086940879	0.599016968190961	0.0908050145965717	0.470925715457546	0.748813079971725	0.440980032243121	0.755443263619953	0.345716526827094	1	0.259704052753719	0.731439616394277	0.703656588573053	0.654117336217715
BTN3A3	0.553396665393639	-0.0395091270380263	0.265515994958473	0.413739983489618	0.450230218325681	0.496757552313751	0.466849146112143	0.450448310700241	0.47299401231027	0.216925932756761	0.0512175699970814	0.223652736023894	0.395992433165466	0.451383407635202	0.388908453829868	0.458191294250532	0.395822251650846	0.332274505684409	0.400859020862348	0.182464399658623	0.340115676241549	0.138497363920214	0.397772224174277	0.471225214953666	0.245781794584541	0.117893931467825	0.111570538892711	0.413240997758122	0.26461823233281	-0.0218641309448788	0.38342775006885	0.457058266192895	0.441973386351096	0.47591564733288	0.321241868108364	0.256495626885576	0.409478149668811	0.0671892597494226	0.376576237792828	0.378961437089793	0.252210221846086	0.456762342546147	0.183510838523138	0.00898011681857012	0.359577654529064	0.469601147911117	0.312053457532117	0.0366784214888158	0.0223200526905887	0.55640720136919	0.473893719040833	0.205562554566627	0.0322183187451588	0.10688502666081	0.216564215538927	0.255176741294347	0.324906150901788	0.390695407071381	0.296875234716427	0.179706155719905	-0.0547152592296057	0.146622346333539	0.227167900390802	0.160309134969702	0.256439503527847	0.221624365864225	0.476621313893108	0.282130510514571	0.355198865292602	0.328512001965315	0.0122485114512611	0.17654263635744	0.488984057365745	0.259704052753719	1	0.145339592152426	0.132182505613511	0.184985029801855
CD63	0.323713412018197	0.0328677025238336	0.113095156345957	-0.0668661622014208	0.261784358360071	0.0662961578036705	0.103611334819129	0.143071932375629	0.570039895702255	-0.00149132821488182	0.0178687319232308	0.674738946025127	0.208616707731139	0.043178278820374	-0.204786683022583	-0.160007734563199	-0.0368260078314737	0.254865124790094	-0.179205480760191	0.309657483255253	0.258579817617844	0.661594999837574	0.352269972530256	0.0470940110216751	0.660455548688606	0.34453705354892	0.0681992927668863	0.342855481172002	-0.162155766451697	0.552954319068383	0.488520873985168	0.466140799765199	0.0147590566123439	0.130080335616799	0.211372936650013	0.579957644660029	0.268489030635584	0.760381725405961	0.346062757289363	0.558645211162589	0.359445194198754	0.213961562648778	0.109733593018718	0.0975921080369061	0.346215258230856	0.108803254457747	0.287690631262612	0.132963431592621	0.19406128068176	0.210355016266997	0.488160050991064	0.833647376996882	0.497493068049945	0.633330365126836	0.823839268618531	0.598785337307898	0.721759310491479	0.694745657180838	0.4228445840775	0.474039730787811	0.00876616947440279	0.843079706036777	0.615142110218894	0.866851700442427	0.60384461236724	0.90530625296086	0.573056874185927	0.284956312354429	0.408952677799852	0.652246712492491	0.711240914619603	0.916196071614624	0.100678122313787	0.731439616394277	0.145339592152426	1	0.894377438840519	0.815166420037156
APLP2	0.258267707007299	0.0814824246095911	-0.0266596887901164	-0.113019872319218	0.198072919868735	-0.0271540147668394	0.00460963801170479	0.0303670239967121	0.570809401574878	-0.11508364455621	0.0898029451677846	0.711516427951211	0.258300902907753	0.00324028953108498	-0.294391064355226	-0.233443306763523	-0.109837688554623	0.256526070537588	-0.271650928511586	0.24357522453219	0.346553946983493	0.739390163709903	0.374988549886136	-0.0406435688406083	0.624269370569767	0.345861127786136	0.13264159776037	0.391757926115021	-0.281920066545288	0.692468090686685	0.443336209946958	0.497646373303226	-0.0739707165460168	0.0769542796400847	0.0973657763235451	0.553459901933047	0.263715234292324	0.706156101140874	0.375386770644546	0.643780248516215	0.287601454653613	0.202857530364149	0.116520956168481	0.146276111561795	0.318494675671581	0.0867490444367314	0.250792973603251	0.0901328561685818	0.144739556212852	0.252918496120175	0.530950389549548	0.834360618321645	0.43624859512372	0.598302134193102	0.817750646979924	0.682489733367651	0.793482895127826	0.719976741081438	0.516379062219572	0.590563049933177	-0.015546716649206	0.804754781640153	0.619686389702051	0.9026350067771	0.691523290362366	0.904223487476576	0.479080291252403	0.313941869577816	0.404375536716908	0.697437213499437	0.859321886582367	0.945977111473269	0.0956402407256445	0.703656588573053	0.132182505613511	0.894377438840519	1	0.860111823087438
LAMP1	0.32185004765817	0.0873043655517637	0.0398208881691222	-0.0683105047208647	0.333383293237637	0.110446635274885	0.138758020653407	0.145923908957529	0.589214747709399	0.0385883958130556	0.0828104104320648	0.728573709258149	0.386448892963017	0.139381616857006	-0.316162891065068	-0.215825566732278	-0.00558168742747085	0.428579843125366	-0.259502883723801	0.277933039140592	0.422248411886573	0.755688915229814	0.395700067557963	-0.0645864775671577	0.64782981481551	0.434581025382818	0.141564166495794	0.477483867993027	-0.290408050484018	0.700170109038612	0.569219847558315	0.581078552211566	0.0248493133535947	0.202127565675242	0.254609444552748	0.629298279140516	0.415775203258585	0.567005496468416	0.490131402266948	0.719946657141019	0.321514373706865	0.294642058561819	0.156859169286788	0.197584701482421	0.430239311480081	0.104590148908669	0.385100168622626	0.210598708197997	0.221522964296697	0.340921182266737	0.645584122817775	0.695660800536938	0.452856290007166	0.586687727367885	0.678737270445548	0.69078566543994	0.829125927166798	0.66650732950595	0.429569117803913	0.667793146852088	0.0948757818311657	0.681901183183326	0.633391085617282	0.764202365670137	0.778408463907507	0.78071801335398	0.545029345546382	0.380440044105094	0.464073650015922	0.70203820706275	0.754955864025729	0.891106386260404	0.105512445710174	0.654117336217715	0.184985029801855	0.815166420037156	0.860111823087438	1
