""	CXCR4	CD2	CLEC2D	CD69	PTGER2	NCL	LAG3	RPSA	CD44	SELL	ITGA1	CD3D	ITGA4	PDCD1	TIGIT	CD3G	SIRPG	ITGB1	LRP10	PILRB	CD96	DPP4	SORL1	CD46	SLC16A7	CD47	FAS	DIP2A	ADCY7	PTPRA	LAMP1	TSPAN14	CXCR3	APLP2	ACTR2	KLRB1	PTPRC	CD74	TRADD	KLRD1	CD6	CD82	TSPAN5	CD8A	ITGB2	TGFBR2	VSIR	KLRC1	CD247	PTPRJ	CD226	CCR5	CD8B	JAML	S1PR4	TNFRSF14	TNFRSF25	STX4	KLRK1	LY96	RACK1	PLAUR	CCR1	CD63	TNFRSF1B	PTGER4	JMJD6	HAVCR2	ITGAL	SIGIRR	ATP5F1B	GPNMB	SMAP1	CD81	IFITM1	HLA.DPB1	CD9	C1QBP	TNFRSF1A	TREM2	SLC1A5	CD4	CANX	LPP	CD68
PTGER4	0.534708523564982	0.144572733416903	0.285800745565362	0.594670791699177	0.305670692803523	0.719802717383466	-0.0190670060433035	0.748026881764448	0.711038329270353	0.344803715380375	-0.0378562007896223	0.308804431676971	0.72200170351318	0.0360032767486281	0.234528521415486	0.270061204145761	0.355408957640426	0.647070313041069	0.812569580238445	0.359115829908999	0.230166414117162	0.238059075634185	0.346550076626814	0.526160718510055	0.492282922297336	0.621272577568628	0.524869443879527	0.128890704650702	0.347648244122075	0.380951686558751	0.437946479527739	0.630699910044654	0.226635326902429	0.344455027703611	0.607199281560861	0.0794238081784275	0.448564232198233	0.477384512089974	0.550046772726424	-0.0954984732422296	0.412799554134836	0.534782925383386	0.365741462840711	0.161113971894224	0.514998018874855	0.426289897975015	0.595158189858406	-0.0130803710440075	0.230744058178751	0.494982857842647	0.00880934785766568	0.102440520671359	0.172423667541991	0.577224538413167	0.395448123960796	0.324327289126512	0.146844650883199	0.495316667570459	0.168695247671129	0.298603219796053	0.727776055529397	0.318582086920007	0.288933151233816	0.353069825989326	0.445265761344491	1	0.285104452998656	0.337298361751138	0.66451926853943	0.666911440036895	0.655890406004506	-0.0816536397175739	0.623456478937007	0.266149589900961	0.300275628541604	0.542393208241858	0.111157151851794	0.71223458123008	0.480483081456488	0.402480073570286	0.689491745950396	0.4794468528167	0.452441600718783	0.573259827348472	0.220246466963604
JMJD6	0.361611351317111	0.197828451400201	-0.226985782547989	-0.0747001515045659	-0.39228506593997	0.465679164584689	0.328335934768505	0.0484906760989787	0.206425567010671	-0.504137424448425	0.116206890468416	0.154670146979515	0.180289669888886	0.205827905795205	0.194033885872191	0.161823405669306	0.232720617163403	0.11798796201968	0.231120089597367	0.198619706697916	0.196147362098787	-0.31358973386683	0.149940713244418	0.336429140207525	0.403638060885967	0.248959699668242	-0.319714776977448	0.606370148156838	0.269447504043555	0.379071639726162	0.320361281615233	0.119632665665029	0.28937860446214	0.337887428630384	0.558856083774634	-0.512145433652177	0.415766302451667	0.447715105709669	-0.220514764685139	-0.0515604867162781	0.249893949932003	0.319038936380402	0.0698482257094383	0.274552749152733	0.490308686375165	0.583108241280492	0.427894287637949	-0.122644354067624	0.0786887283002922	0.195010698074358	0.0517911002133319	0.699014812198285	0.0681031398186155	0.167036109706316	-0.351404100668326	0.139261720501285	-0.573179248283465	0.299013079004903	0.238886061484688	0.361132209122976	0.154988726687336	0.294025035786321	0.676861093277891	0.446065800168588	0.331895114229543	0.285104452998656	1	0.461063492170469	0.148474346351295	0.0646800820739766	0.539067998459661	0.148755032733293	0.291688523318021	0.303440768125562	0.169502010844059	0.464203833922583	0.198581300020191	0.383732384567595	0.415031219749694	0.405430592637012	0.522639352159303	0.367824434190579	0.510230985989737	0.266690360208976	0.324189361771103
HAVCR2	-0.0975538461921164	-0.399033979175281	-0.401596004127801	-0.285949894666054	-0.511440196104447	0.625871156199928	-0.356238923636599	0.271820917996318	0.468374529526865	-0.412525956221941	-0.295326566801448	-0.430178061564212	0.453785066567121	-0.246294539646223	-0.262124934472982	-0.487094521747281	-0.301229115773048	0.562070083444061	0.560762728105575	-0.0849521791330224	-0.353948775902985	-0.338178663994508	0.810271436233198	0.549243510247711	-0.0786694809964037	0.204021515553206	-0.0979076949940983	0.47247283050141	0.749426768509587	0.508123033504133	0.922211349021369	0.29914130243973	-0.363074455185237	0.934083255671431	0.784699578334377	-0.466763645616156	0.0657262506633378	0.931250927941625	-0.0694890024330336	-0.466917550611592	-0.256821898128945	0.0847097489063618	-0.242231959202881	-0.410685780354274	0.91939200095031	0.852691654853783	0.879272964010798	-0.32141517237603	-0.36700561476517	0.760271045435993	-0.386728157180802	-0.0119847100765096	-0.555527987679307	-0.190119574602494	-0.461574655038203	0.383281305674119	-0.469986560560246	0.838049945330919	-0.377422183201536	0.939872270011004	0.552475997073961	0.90120150299914	0.90783346602175	0.955883054944774	0.873568392864407	0.337298361751138	0.461063492170469	1	-0.0439736323618744	0.0110165130321723	0.667380198464199	0.623797315421872	0.764168467896821	0.780305058607815	-0.407636343476948	0.92506563850935	0.693358516893649	0.589922241932538	0.932254417631838	0.898406662307726	0.725949490467391	0.829192964980033	0.928532891085842	0.547405959040585	0.901225412227886
ITGAL	0.643642527163935	0.413105440082614	0.637329385305945	0.744275331148817	0.549333901283311	0.626815015953003	0.299732677361547	0.737471166111197	0.482553343206466	0.517263274989784	0.269289706877022	0.607118274556067	0.678331110367582	0.172967873730642	0.405562097554642	0.581945335588373	0.671117786289582	0.466851471426983	0.557435561795584	0.444635615843845	0.542245440218784	0.344942413527321	-0.07783824635667	0.37300388781884	0.715277791154497	0.692698359808657	0.412382910761718	-0.00704515498997689	-0.086829041808022	0.322096961980145	0.0782180406286922	0.47879851165269	0.511813483843929	-0.0472309362288898	0.431514258276547	0.453847501677399	0.549463538893502	0.102679312016317	0.615628693691699	0.211684452586127	0.646370293406005	0.638916781479247	0.526962808234772	0.445531377499618	0.235580194914802	0.0617297560212724	0.268453143445183	0.33477917924452	0.600730486281008	0.122508445699672	0.273184356292777	0.271354998219663	0.505729390061523	0.752441840979853	0.598554381144659	-0.00249402380463054	0.313230866783355	0.0610970666313525	0.525846447176964	-0.130356865741174	0.533372730042686	-0.12524190704249	0.0425334883820867	0.0255147219721059	-0.00360067102233965	0.66451926853943	0.148474346351295	-0.0439736323618744	1	0.672083469862616	0.551480641012638	-0.438037615206959	0.231528435609203	-0.106963306024407	0.695377009952475	0.144189067335108	-0.194838847094064	0.651639382266806	0.152675748345145	0.0625416201174332	0.5077072191295	0.0965410085364092	0.0612637862895253	0.312698072979239	-0.215309825534176
SIGIRR	0.798609020505426	0.604115323621331	0.758142178756573	0.714082912365434	0.685803413603262	0.598811797661315	0.396149826687862	0.700836512908334	0.65403082214356	0.448688118441365	0.456762639412919	0.711631528368264	0.638558714210131	0.510740347354785	0.620830484071482	0.652825607728417	0.70391815451312	0.45581206839746	0.541470606310217	0.615448311447172	0.681681922761779	0.504003089137281	-0.143073879131879	0.394611672071262	0.659081272214518	0.699307627100081	0.521821423315464	0.13988085599732	-0.0419877263252567	0.322810050770587	0.159524113134493	0.727608111027277	0.644411786862583	-0.104891780579489	0.351081711735846	0.469457855002207	0.724339111409854	0.0435303434254278	0.641054120939413	0.429276555676566	0.74356260712025	0.798563719764538	0.680551978667047	0.543853615398646	0.21886971405751	0.0490042291780719	0.264614596621251	0.517703184652016	0.699770390273265	0.189441079779347	0.455564157903976	0.249245375785242	0.536443638561903	0.838036350764705	0.566677812814474	0.385437237446949	0.383468908871775	0.0756722883081407	0.591219389218082	-0.123083701513036	0.492621186779539	-0.140194984903913	0.0166962708440813	0.0418625446748269	0.146057638281017	0.666911440036895	0.0646800820739766	0.0110165130321723	0.672083469862616	1	0.452899601384816	-0.280224573194114	0.333777054888261	-0.293214479051861	0.64540870156425	0.100221849525477	-0.164796736975088	0.556899154020687	0.0872844666672846	-0.033297377375195	0.487318422384887	-0.0384573287700124	0.0415253011426468	0.201922301330536	-0.144070671128609
ATP5F1B	0.426540641671461	0.0848860711750797	0.15282952980866	0.306311147908124	-0.00361679951271935	0.948487120576293	0.00601768184839019	0.689871555885695	0.578492233734087	0.0323834543076912	-0.0127419473486257	0.17433532144604	0.807592820164398	0.0548603571754061	0.166704978402536	0.114714161489752	0.289023227799248	0.725982754978779	0.759399781593314	0.342275621658433	0.18444578044754	0.0697332535642852	0.498799949100472	0.666671700508179	0.487318791025719	0.762784639705891	0.313598729863292	0.419035894327021	0.472124626406685	0.605181963102836	0.674910254059758	0.507153798228372	0.195026411117762	0.637382716085586	0.933965983608667	-0.117012627639986	0.528176987043869	0.759727320428619	0.358450650211833	-0.165289804312447	0.335464849644878	0.517185213400415	0.341406805546571	0.0682331208114289	0.840097271931516	0.62392675769338	0.817619165680929	-0.0132100941954184	0.172083753528869	0.63930961424839	0.0179249824197852	0.279839163400763	0.0171331751852255	0.418637043538809	0.0811928668749481	0.164524266388215	-0.146163538911407	0.618728337110814	0.128014898689197	0.508661705499574	0.712322622010448	0.491560432743164	0.661778161873224	0.727107644446242	0.509182828037387	0.655890406004506	0.539067998459661	0.667380198464199	0.551480641012638	0.452899601384816	1	0.0164508682292656	0.673084781654163	0.480990156218684	0.235415337026432	0.748995302884041	0.328293801049272	0.932671811549329	0.773504101174451	0.728913674429678	0.934360165160124	0.684005618882273	0.75470139364175	0.661292269920524	0.405496804184336
GPNMB	-0.425359263781815	-0.636072224314038	-0.613615679893956	-0.588423799047354	-0.58501138381032	-0.0249852297868374	-0.50263486117433	-0.133184648997073	0.272976295558713	-0.393302928636264	-0.500238544037172	-0.676234290370645	-0.199282514923591	-0.485161670281502	-0.527719081955081	-0.667656943997593	-0.553649114496771	0.173472102912684	0.0221386090366642	-0.474482082541585	-0.60791252503094	-0.41317194880664	0.538836420644744	0.215596598931195	-0.482336935249001	-0.412034065553652	-0.396908671773832	0.143399828053402	0.237074792376618	0.086742015561853	0.690507097368428	-0.0202495233075357	-0.631989136544188	0.593535796679576	0.0765225027045905	-0.46699675289144	-0.496809518225516	0.391085846855125	-0.313390844482414	-0.576748432260549	-0.555348732922359	-0.34139390813292	-0.555700369492934	-0.603022633675611	0.350799431952146	0.527470304008936	0.349136155654524	-0.44056806969356	-0.612636338718055	0.297194028140949	-0.643104432242431	-0.265876474545484	-0.68155629578909	-0.461829486402066	-0.482632202343118	0.585052748389927	-0.460003208923079	0.406716526811261	-0.596298086614727	0.739554212518637	0.193232601779667	0.714983115170673	0.570850180783097	0.615487452579737	0.748230332107989	-0.0816536397175739	0.148755032733293	0.623797315421872	-0.438037615206959	-0.280224573194114	0.0164508682292656	1	0.525094884005125	0.374163191092968	-0.66431321402643	0.423937132162378	0.800281410589112	-0.0513417593175184	0.460845603844205	0.323841159927679	0.110384637049079	0.308320175198932	0.579184041225302	0.0157109756608812	0.845259485750787
SMAP1	0.0916878668846185	-0.331342953556639	-0.0466392504645316	0.139246915253738	-0.11091638882343	0.678212781043621	-0.406279929410949	0.633879226012469	0.690133810805834	0.0755855192697033	-0.319548914997506	-0.20994903420541	0.573218229575757	-0.292072151343908	-0.182195834027953	-0.278561308420818	-0.0519013517883578	0.784384386914666	0.719607729316808	-0.0320073975732533	-0.21439580621635	0.050752569308238	0.721008392132384	0.660876192087512	0.0555428266657132	0.424835978485714	0.234674693682423	0.209875612327705	0.455328584322616	0.468623054697366	0.843612323785138	0.509248782361415	-0.26883954037062	0.760625862313136	0.673336471655117	-0.135839995933199	0.0622353412006677	0.747130027501253	0.252792680398028	-0.463709528799012	-0.0617611107382188	0.214520198121249	0.0282641921586394	-0.338987269142228	0.757835603321335	0.619978718344389	0.833727693738177	-0.208208204148924	-0.185928213921299	0.611906161182118	-0.271815963710651	-0.141666193883203	-0.318947118384786	0.157247880714146	0.0195223090927936	0.523811300631729	-0.0921390524711131	0.77168982732646	-0.266363898523269	0.75976379744603	0.815239010665896	0.762831003545134	0.638205467296519	0.79841510089127	0.852374323884383	0.623456478937007	0.291688523318021	0.764168467896821	0.231528435609203	0.333777054888261	0.673084781654163	0.525094884005125	1	0.524223145140017	-0.198546951116886	0.790088280959984	0.65700432682114	0.65571242904809	0.782997317943275	0.666924050965128	0.741969366223251	0.675044712275244	0.837332339938375	0.551785078490532	0.730501595822174
CD81	-0.390449619543874	-0.554027471836383	-0.551218434598505	-0.356219437453357	-0.553415663586192	0.425087083460582	-0.523648946560833	0.106058964707987	0.164434377662063	-0.370238447431483	-0.465350612747381	-0.570685300122264	0.318888019559112	-0.428749396700395	-0.430249288894648	-0.602566472781173	-0.466857773243334	0.449966995166343	0.462890263706963	-0.159662115542515	-0.52314389164782	-0.407539069983783	0.8615646078633	0.314481160790641	-0.22629939088174	0.0585158171006742	-0.1344870551946	0.324341500456196	0.817499072196461	0.445297184062886	0.673948688634662	0.167760284276391	-0.5209951729937	0.87734678199658	0.640993179015741	-0.485315094023621	-0.174147874336283	0.855374056081779	-0.137175486409573	-0.590454758164056	-0.4105895817969	-0.11504533405031	-0.329162640135405	-0.563883050395945	0.724194393484923	0.715954864137256	0.708683009042907	-0.441580418749605	-0.548399393522644	0.746687893777521	-0.448798184686063	-0.179316240234272	-0.66891032861977	-0.387394770746667	-0.489407322369778	0.0212915662054997	-0.36854924884445	0.800922182714248	-0.552197434335554	0.798520562219821	0.375595833616765	0.800563433808168	0.659460019253311	0.757899040577347	0.62707505888982	0.266149589900961	0.303440768125562	0.780305058607815	-0.106963306024407	-0.293214479051861	0.480990156218684	0.374163191092968	0.524223145140017	1	-0.550280705750514	0.822234371657395	0.580239755370108	0.43919556648189	0.84927305961048	0.877671367208186	0.497689717677467	0.917674502047379	0.785945121918511	0.607864183063766	0.688308547868608
IFITM1	0.825903126727917	0.846960884673942	0.762274843786297	0.746359807949013	0.619566165065659	0.288636405788801	0.777799853221235	0.380918753311704	0.110963442875617	0.396430844136464	0.620601561613815	0.946155395574074	0.335673829622407	0.591489772707016	0.722579418953361	0.933493250044816	0.916114377277437	0.075864339561481	0.139768160242086	0.551769103002305	0.875711925244683	0.379032877230274	-0.592210628644637	0.149891236021991	0.763899987280796	0.595425928624772	0.382470198075006	0.083959039231224	-0.40183653989643	0.0804354675255036	-0.372244934308416	0.265141634745534	0.848099841413284	-0.52444775029789	0.0989776717677245	0.434820572103318	0.775054846425359	-0.329509191048198	0.471273577823961	0.581992191379576	0.842736311029541	0.599989029980722	0.691302118415569	0.856191834410888	-0.15757256793845	-0.261549558711931	-0.142355205714571	0.515321719750125	0.856624070244995	-0.328162322569249	0.726537459133929	0.645271515347602	0.914258903063111	0.77176957934288	0.603813822451405	-0.11400285805027	0.34316862046638	-0.337651629132472	0.85845765248284	-0.562226645049854	0.0340783629051297	-0.60943023493646	-0.201742674106788	-0.394434499641047	-0.403030180094162	0.300275628541604	0.169502010844059	-0.407636343476948	0.695377009952475	0.64540870156425	0.235415337026432	-0.66431321402643	-0.198546951116886	-0.550280705750514	1	-0.316883510408485	-0.621250066041722	0.251079629929798	-0.335160066863501	-0.342595273546197	0.179785980298062	-0.38962040394616	-0.36029163017914	-0.161959112215866	-0.591945824480791
HLA-DPB1	-0.0265396700385759	-0.372395686948144	-0.3064941463148	-0.0899539216180599	-0.356512185784699	0.728975645497347	-0.396404468569478	0.452432578286594	0.543923154599128	-0.231994323859769	-0.359924810317414	-0.350121321943209	0.635599104967254	-0.268080965510949	-0.242259544410574	-0.400257501813349	-0.238039713515892	0.65214783684232	0.73665578190189	-0.0455535193919844	-0.332531805374744	-0.191059610334105	0.831243005452921	0.553287396948014	0.00843606288874433	0.366245443972124	0.0611175859856314	0.372423518611895	0.795330251421787	0.517270106499191	0.859200708462371	0.362782649055808	-0.301282245085476	0.925317043832279	0.867439106117095	-0.390421096803534	0.121314660797444	0.984322196579699	0.111526836173046	-0.494840941659921	-0.173765035261895	0.131291979589329	-0.174105246845568	-0.390272111362024	0.945513840671264	0.85358668995254	0.947167022274305	-0.355017595800485	-0.331465201390775	0.819310063377446	-0.312729133881044	-0.0477946654086439	-0.485867230201757	-0.0413779073432581	-0.287949010240121	0.308930107323788	-0.330160815047831	0.902766021237676	-0.365796899810401	0.902572898134619	0.708399095597734	0.887701634413007	0.796372061921088	0.905104030495391	0.819570083401057	0.542393208241858	0.464203833922583	0.92506563850935	0.144189067335108	0.100221849525477	0.748995302884041	0.423937132162378	0.790088280959984	0.822234371657395	-0.316883510408485	1	0.581509052917696	0.728200291669619	0.950400491499408	0.951952563321351	0.796316135810264	0.922447165370868	0.918357073384669	0.696698083031722	0.817707161443033
CD9	-0.42322591002224	-0.636073027334447	-0.492238080999361	-0.45086182542181	-0.466863615407445	0.280190332971001	-0.580247402039044	0.124840424582055	0.385687874943607	-0.266487003937318	-0.48166420440991	-0.631582061742325	0.0621669647415674	-0.51859722847317	-0.509684699591743	-0.650488642367051	-0.479903357304273	0.446295666176015	0.257642554626185	-0.185548137230264	-0.529910118777335	-0.312493543502203	0.736132741159581	0.33461161009309	-0.313928177581434	-0.0952284301384047	-0.271625516429947	0.215850295088171	0.333106523327515	0.432111546866283	0.782933166302551	0.223586127708488	-0.574863519736662	0.750094020835188	0.318654744585006	-0.287291398910282	-0.409470045426103	0.562049899069873	-0.143110661884074	-0.541492420923459	-0.426144690735151	-0.0725399511440764	-0.277183233325584	-0.627889321134258	0.508124820768195	0.602900572667667	0.507395804605385	-0.255609655812248	-0.522834736136694	0.532201699453862	-0.625020154786104	-0.321857662678544	-0.71406506617192	-0.317486031652403	-0.408085589626918	0.432492557211645	-0.391054746327883	0.543389633730162	-0.555893056189087	0.760900818829743	0.427694681046457	0.785312872005002	0.612309307357497	0.78624953287135	0.76158877710479	0.111157151851794	0.198581300020191	0.693358516893649	-0.194838847094064	-0.164796736975088	0.328293801049272	0.800281410589112	0.65700432682114	0.580239755370108	-0.621250066041722	0.581509052917696	1	0.279760549532123	0.687996350473167	0.501388179872108	0.338049921039988	0.540585932790097	0.753231971568122	0.362951441251689	0.778592372102728
C1QBP	0.403390169185588	0.0964119625882782	0.25885323376221	0.393573958677864	0.196866755939765	0.974610939791661	-0.069208688422823	0.822876143596744	0.668443580953182	0.199251149569287	-0.0222969110364017	0.198628544885108	0.904396414943682	0.0500222701708929	0.176094448625943	0.128433335889732	0.298965541910984	0.77727261546683	0.823085583524045	0.370700687449289	0.194395700266358	0.165753273095771	0.486943261456599	0.563449561776872	0.481691164432171	0.801641057150164	0.348247397836524	0.302630281620019	0.444046175212017	0.556184214133603	0.634738284851345	0.614013778429921	0.204870735136302	0.592674900830755	0.900298328850047	0.0757907505597546	0.502716891554667	0.718935426563995	0.525067039617485	-0.104665664552534	0.361454218320752	0.576374352209841	0.367951211731448	0.0439352233650959	0.813783331006501	0.575327339899608	0.807927989712755	0.095145155647136	0.210893714398633	0.676922348770938	0.0747892686260081	0.142135409461598	0.0118676713460167	0.508465972859827	0.196173765743503	0.196550324820145	0.0334779337651554	0.593612901309877	0.116384235448622	0.47436751840447	0.818327256533974	0.478603229843281	0.547812036394903	0.66691804493028	0.506932028951445	0.71223458123008	0.383732384567595	0.589922241932538	0.651639382266806	0.556899154020687	0.932671811549329	-0.0513417593175184	0.65571242904809	0.43919556648189	0.251079629929798	0.728200291669619	0.279760549532123	1	0.733741932347197	0.688104753806612	0.910300659234158	0.675450885744649	0.669149620796911	0.655364535232383	0.356983464376081
TNFRSF1A	-0.076858616668999	-0.405470065248657	-0.297459755221536	-0.13598833622084	-0.374824215102124	0.734200730150961	-0.415957633573413	0.438545985795158	0.529372446993779	-0.236103020148379	-0.347274830156411	-0.379196022881273	0.610045825112777	-0.300187526342498	-0.266419361293679	-0.434448339157149	-0.242278676810844	0.700443642883776	0.686014025030953	-0.00073070245164841	-0.329637157415066	-0.224870446593773	0.868051893524926	0.584969784396614	0.00638034877743374	0.351886573111084	0.0307329637084745	0.424756395451003	0.758219771254728	0.612960366632332	0.902681815799972	0.390691278382942	-0.333791892616991	0.957134845307257	0.857929719027985	-0.349431228461911	0.0810057518732805	0.960825806468629	0.0961157741849263	-0.498106076868628	-0.185420878260312	0.161676018682104	-0.139249611512233	-0.425354660312233	0.937664725811053	0.840671757442911	0.925452309637545	-0.297924151784641	-0.324876228296003	0.843142737187282	-0.37574314014015	-0.0797148667228593	-0.521072061791967	-0.0760410802221928	-0.309389715348964	0.289990574901611	-0.316056326314237	0.879696389428083	-0.371062076607384	0.895106157246097	0.678301530975787	0.880398373407582	0.823150241944305	0.943884275028319	0.828086012251015	0.480483081456488	0.415031219749694	0.932254417631838	0.152675748345145	0.0872844666672846	0.773504101174451	0.460845603844205	0.782997317943275	0.84927305961048	-0.335160066863501	0.950400491499408	0.687996350473167	0.733741932347197	1	0.930200485449982	0.795958984654618	0.918442245790474	0.948763662369873	0.692592645164611	0.802913248402551
TREM2	-0.13841064395228	-0.394166150516391	-0.343792190342965	-0.144093316248056	-0.395488964601095	0.675644227646777	-0.414803078711246	0.369668790280688	0.361374722752825	-0.267687023230975	-0.375125151108815	-0.393553898276975	0.614817787633501	-0.273406414176244	-0.298391336220012	-0.447369753170516	-0.302402927646924	0.607876128772839	0.678631630106284	-0.0584524831631748	-0.377058716054849	-0.207224076446401	0.837184474296616	0.489700129009734	-0.0721031339162581	0.350924320491603	0.0708374225584553	0.367656228721059	0.829595444625656	0.493435383059383	0.785370739548209	0.247121579413147	-0.336390591571959	0.925015849803239	0.859002764089378	-0.392143478802276	0.102201446591718	0.98485967549856	0.078100906997688	-0.48385382548494	-0.240695009080416	0.0413858142366415	-0.205473904873984	-0.428195839600895	0.926727467864981	0.806334985235329	0.912555542174564	-0.372413534121581	-0.386340835873716	0.807173946803871	-0.275165464802868	-0.0716119406795276	-0.504842141676683	-0.153181759144545	-0.333577558944922	0.141935711806637	-0.306131223038474	0.895109838643814	-0.40984671998628	0.854593629257187	0.602451262435359	0.838680259813685	0.764430813794823	0.876242681048907	0.70557734145866	0.402480073570286	0.405430592637012	0.898406662307726	0.0625416201174332	-0.033297377375195	0.728913674429678	0.323841159927679	0.666924050965128	0.877671367208186	-0.342595273546197	0.951952563321351	0.501388179872108	0.688104753806612	0.930200485449982	1	0.73606156761463	0.943417444109505	0.874618951270942	0.707396596126021	0.750490335051862
SLC1A5	0.463922708690295	0.073990833444187	0.138495190246563	0.274502141300005	-0.019039640937304	0.942994334303497	-0.0246662597722921	0.666438888007354	0.604815810075975	-0.0437083691614846	0.0167326311431577	0.141802022267188	0.795800960277306	0.0561029264863027	0.227676271340075	0.0597217870839631	0.253419501628248	0.706422786254935	0.73489957681481	0.334887019456523	0.17064812520723	0.026710851380829	0.513636270708879	0.625627402510443	0.501514734563169	0.69214331273918	0.277090122007637	0.433391973569105	0.507733067320936	0.527252591889849	0.730636395919129	0.545452928210429	0.159131320803296	0.665995182288615	0.941021679535992	-0.170700379353977	0.517267771314848	0.787609392656886	0.305964851513765	-0.144750864917317	0.312945327941227	0.538079975185259	0.305903789277716	0.0496995558416781	0.882412029147764	0.65342704232767	0.850098466818539	-0.0182720423139329	0.159871489401791	0.660263802723138	-0.0205063698907611	0.261254726498426	-0.0277916401305089	0.369937481731403	0.00583396094789677	0.234758303987062	-0.173248419159353	0.652090432781771	0.121391315802617	0.585214997860165	0.711088365398225	0.55944562771933	0.715552299552576	0.745441534022163	0.615779536400015	0.689491745950396	0.522639352159303	0.725949490467391	0.5077072191295	0.487318422384887	0.934360165160124	0.110384637049079	0.741969366223251	0.497689717677467	0.179785980298062	0.796316135810264	0.338049921039988	0.910300659234158	0.795958984654618	0.73606156761463	1	0.71174316432466	0.759153361602406	0.592147155116829	0.484538682062109
CD4	-0.179055445561708	-0.426997803985777	-0.373433017584861	-0.154490681566084	-0.331890489548946	0.65047319832281	-0.512571108930615	0.389891364989232	0.405121025008263	-0.202722239231255	-0.456073946412429	-0.41791693466041	0.579386603922354	-0.354853406232597	-0.30131440425615	-0.456743243591277	-0.338162384598438	0.614139315450783	0.682663308528204	-0.0341357333421169	-0.417511398465631	-0.158050764930866	0.876783075973675	0.386339734182684	-0.0796806983070447	0.327162059411608	0.0713787563028474	0.367915958319253	0.798780544694723	0.486567692809804	0.761140954550066	0.318183458638898	-0.343171353139588	0.915142146822308	0.806404005012435	-0.393639199629114	0.00503501901614946	0.944480025670786	0.118102803010284	-0.552202025520857	-0.203214662715791	0.0544660663283468	-0.163172812585045	-0.500148538110079	0.859370914884427	0.79834348491731	0.868685826154369	-0.385873638898377	-0.432651991750619	0.853960597035427	-0.315219475100285	-0.166948710169248	-0.568744941140156	-0.146591608193192	-0.302666651291456	0.165668726762203	-0.230006977844846	0.865552516157493	-0.473944808889217	0.829176975505579	0.623876206836405	0.83784214158909	0.697070702998525	0.8227334363293	0.710333017405172	0.4794468528167	0.367824434190579	0.829192964980033	0.0965410085364092	-0.0384573287700124	0.684005618882273	0.308320175198932	0.675044712275244	0.917674502047379	-0.38962040394616	0.922447165370868	0.540585932790097	0.675450885744649	0.918442245790474	0.943417444109505	0.71174316432466	1	0.862006317046231	0.757289292829118	0.703383087544077
CANX	-0.0852468248721369	-0.428720371848676	-0.377334475142273	-0.185253189899769	-0.429605653490889	0.682944478581491	-0.431044271234258	0.409443590086923	0.544365458474878	-0.247029124083278	-0.423848732198121	-0.398178691719209	0.500569774031873	-0.335175881114584	-0.298720517642496	-0.441967852278243	-0.247559971346895	0.687009132934463	0.633966786057409	-0.0709347851847624	-0.366715646652463	-0.220753035751814	0.850169515669227	0.606714594625576	-0.0325921885677192	0.317352249014506	-0.0116719480200816	0.447806766170354	0.664348588013264	0.530172606716527	0.924180431143338	0.360865057164661	-0.346221852992921	0.94467948728055	0.790301599495549	-0.44244045203684	0.022881622597538	0.921396404277718	0.037788492465411	-0.567795940250979	-0.201997324783577	0.0909908361523657	-0.13822627627841	-0.435539016037489	0.890355591555755	0.858272569933276	0.900362708087938	-0.383724728494028	-0.391158339711188	0.762737822843541	-0.389329867924108	-0.0281500735207054	-0.512628149314161	-0.0694864427230757	-0.304933675376033	0.41255409300568	-0.366639353248968	0.843088138189796	-0.403615454690221	0.910948454496348	0.670411665728195	0.888553045203161	0.849496555566838	0.958230640020734	0.863229328744295	0.452441600718783	0.510230985989737	0.928532891085842	0.0612637862895253	0.0415253011426468	0.75470139364175	0.579184041225302	0.837332339938375	0.785945121918511	-0.36029163017914	0.918357073384669	0.753231971568122	0.669149620796911	0.948763662369873	0.874618951270942	0.759153361602406	0.862006317046231	1	0.647186401598721	0.854099572125075
