""	PTPRC	IFITM1	ITGAL	CD6	LAG3	DPP4	PTGER4	ITGA4	CD226	S1PR4	CD3D	CD69	CD3G	CD8B	CD2	CXCR3	CD8A	CD47	CD7	CD96	CXCR4	CD28	CD44	KLRD1	CXCR6	F2R	ADRB2	CD247	CCR5	ITGB1	CD27	IL2RG	TIGIT	SELL	CD46	ITGB2	SPN	CD4	TNFRSF1B	SORL1	C1QBP	ADGRE5	KLRB1	ICOS	RIPK1	TNFRSF25	TSPAN5	SLC1A5	JMJD6	SLC16A7	TSPAN14	PTPRJ	SIGIRR	RACK1	CLEC2D	PTGER2	IGF2R	CD81	ADCY7	PILRB	CAP1	HLA.DPB1	PDCD1	FAS	CD82	TRADD	TNFRSF14	SMAP1	TFRC	RPSA	ERAP1	CD74	PTPRA	LPP	STX4	ATP5F1B	MCFD2	LRP10	CD63	CANX	VSIR	LAMP1
TSPAN14	0.613299184760163	0.457786873451006	0.213425183706642	0.434694240641724	0.493437795639939	0.421603966518485	0.398204227404215	0.713302796468237	0.504723591112097	0.594068061651334	0.51915243944954	0.521325987316135	0.458043666716877	0.384189158252813	0.43770736678962	0.210072241188477	0.33877789110071	0.596731797594635	0.416561042223769	0.290299803581801	0.664170028248667	0.21359265153607	0.805681858276707	0.358489780872491	-0.01310189260104	0.523918620455817	0.0890608831997534	0.338758689392923	-0.135839292270916	0.822513422365386	0.176727030011755	0.597521321230871	0.00769575418266871	0.541315255186948	0.849759086235885	0.646074502255938	0.485958263943496	0.83275782280378	0.916598326545442	0.720731151259638	0.748451113323795	0.288019406863628	0.243545699204812	0.493323360012982	0.842359291048386	0.665750110401574	0.64975532166639	0.605578681277106	0.869770441425566	0.590325493773414	1	0.753377944208569	0.654564469144894	0.710735929476361	0.577314079267205	0.549412588742087	0.709822283710925	0.822996826154978	0.710061292384871	0.559328007614202	0.811371332732287	0.718851654314038	0.637713481544505	0.655174551165758	0.896415030783055	0.548314897822021	0.624692727255059	0.778409877001031	0.719871432977256	0.688826826429944	0.528131804970884	0.655281395601287	0.806333111045064	0.85686966165091	0.709970500429671	0.855284952770403	0.794636869048335	0.755286601656176	0.818718679050176	0.867031854485475	0.742991442132633	0.886395935398791
PTPRJ	0.434220062581353	0.09816219592476	0.264369551580137	0.116291983795683	0.115209377858587	0.0737577044112378	0.318869093202017	0.623291847939135	0.143650797080481	0.310482448641525	0.231546886429131	0.145964825126795	0.2510662825226	0.272847982903863	0.311487739794378	0.163485577579203	0.194033891977468	0.322033678020608	0.0518414547688534	0.141259452238392	0.406667495057424	0.350723499633868	0.518011304758424	0.211584006957285	-0.0692663100382041	0.494282129285394	0.128532977690588	0.0512920614587701	0.168884501040714	0.664427101300598	0.295450685361884	0.273670347240477	0.273823588533145	0.268210335131963	0.647441185468425	0.745271086013639	0.341971790427143	0.747568266108144	0.812499907039904	0.647585353592696	0.341344430940569	0.296161861323566	-0.0187087959506048	0.288020813001746	0.657719042882447	0.316339457006315	0.478019827510502	0.295998495973261	0.61340115905233	0.473859987075068	0.753377944208569	1	0.277233445389068	0.330082288036462	0.455430192019772	0.173581864942819	0.668855696302209	0.599376064753831	0.6452450322445	0.544578168251347	0.584497247826108	0.622805613613434	0.527484420963818	0.523837895315353	0.637382972089656	0.223506482937223	0.533904005285055	0.453456901404187	0.471677770267585	0.288589253867193	0.284103693236669	0.696407825286325	0.506963607851009	0.666144700352527	0.46735016355748	0.514366929728132	0.600060859222035	0.572446582389342	0.49879046104125	0.737787053503532	0.687127018932185	0.730099216615438
SIGIRR	0.731900520782828	0.810568502562636	0.239865804287065	0.68755908972569	0.65510169252828	0.771479330742976	0.518400137391755	0.647140216277576	0.864570311492506	0.816506929023095	0.786850820150489	0.850200103275793	0.67914444089715	0.507895058468327	0.626509119161305	0.390528972324948	0.521837868041612	0.747093271895784	0.83607762850211	0.552352751974407	0.772302617305498	-0.00497956349461981	0.767970817567613	0.527944516832665	0.430650639654136	0.258361455275351	0.268139526798894	0.639396277828976	-0.139675407045313	0.626585749956872	0.284351687917968	0.790173830467702	-0.0654276571646546	0.760039581447314	0.661417271344586	0.223958294096961	0.652371834187929	0.553558765921576	0.548064556529838	0.286513987116246	0.712580205742351	0.320338999798699	0.701258409453284	0.660154142327962	0.456501336966451	0.835821859804328	0.501040984156258	0.733125374701541	0.72068904775824	0.526579056837218	0.654564469144894	0.277233445389068	1	0.8433516583884	0.555008395126706	0.838796235926521	0.40640870872916	0.542384628618143	0.33748936027989	0.413226980116527	0.698329899783438	0.518700047100104	0.524215073897751	0.655285178568089	0.657572001537443	0.742234436564332	0.712271309558957	0.79695243545798	0.468756192620451	0.841062599109691	0.566043807914968	0.248780794364153	0.674223360348686	0.374717338305443	0.51773656058306	0.728013284899856	0.513009775502545	0.486912719009965	0.602828315501994	0.485533531359546	0.484878370224945	0.521736392264762
RACK1	0.724365356873053	0.84884251436677	0.194359460434086	0.697608318417474	0.66412367574448	0.819517323716379	0.565014638049967	0.571704127116561	0.884106418420396	0.8210292402758	0.84639386819336	0.867316406896559	0.719231089316801	0.442439961864604	0.60349602210266	0.531113236558092	0.396490325707744	0.853601967870632	0.830094997226477	0.592525867045566	0.826884924451588	-0.0449746530737918	0.810676271451807	0.489813049655863	0.253639641729334	0.191691276954136	0.236200439985449	0.629861274774789	-0.135589990381924	0.76496882673459	0.220494460552014	0.861408150801561	-0.186679964391328	0.834170373095588	0.743481747895264	0.390943885926086	0.638135685331507	0.679896321040156	0.631281932541594	0.483682313273471	0.906323686621086	0.417540869098193	0.729167566193944	0.722388866979776	0.46002495956118	0.823535575942021	0.45572889137711	0.933300943806744	0.674863704940941	0.52028425758917	0.710735929476361	0.330082288036462	0.8433516583884	1	0.48980344766957	0.879472796930893	0.397938599692674	0.731788292539745	0.493006971035554	0.38995159922305	0.880116804545257	0.694699626570703	0.372929700711325	0.711155486840461	0.660097431917769	0.91371648608273	0.669504423959201	0.849159837805522	0.529758842252935	0.994642561643045	0.651806596327148	0.423980313878699	0.753816697113965	0.492809134378748	0.72950132729414	0.881046965719685	0.581599901362063	0.61771520619306	0.797822795341782	0.631388813784793	0.593811414070463	0.660401910245989
CLEC2D	0.881978822097519	0.640691995406377	0.735489967302987	0.600015534533024	0.712136373749319	0.458574264177794	0.803951275548234	0.874074985024295	0.527113094115081	0.738467337480911	0.70824333476053	0.623898320781173	0.787719030461474	0.791871844475062	0.839898487087763	0.553809745979269	0.774168998945854	0.632247141471447	0.591236173152206	0.744007522800894	0.788118047187957	0.339277487828661	0.757504942622741	0.802283633488269	0.385407602022003	0.629336842277604	0.580327739119424	0.730467761720834	0.432606067533118	0.632899614465821	0.608575347133764	0.690106133318565	0.536819305547405	0.617582562831679	0.597173892876241	0.0595097965685453	0.703697791950658	0.333798226105579	0.662151151436951	0.231738173841799	0.405311677033834	0.675309356414244	0.424743222292594	0.47950101275094	0.551537882127093	0.667549633655267	0.712525299817836	0.448983239190361	0.692455532349206	0.797314778878015	0.577314079267205	0.455430192019772	0.555008395126706	0.48980344766957	1	0.625518380283308	0.604014561556351	0.228513802218412	0.290829150309625	0.622854671683664	0.388204517146035	0.28668035115261	0.607258454136412	0.747720303726218	0.667244638935511	0.552675532901154	0.789979726342285	0.670927304234459	0.430195302063467	0.485762288110171	0.410032460381541	0.0202076050100204	0.635996433390359	0.401578358554749	0.184676784290074	0.432288985199146	0.498469733666975	0.452990985354666	0.271454377284227	0.388755471809127	0.179786627183616	0.407879871264578
PTGER2	0.822412888975135	0.932327262482348	0.34762933890943	0.836610181618772	0.735833450539052	0.868165746141674	0.664807088537656	0.616126078022759	0.921184339001011	0.873385616281515	0.938768252475646	0.923109445967021	0.807807835272021	0.521260385556081	0.737497480347071	0.608768888820051	0.532209015052344	0.807043791775801	0.923923749832963	0.726211467592836	0.86858943994193	0.0429357786020522	0.755016884649368	0.596720468049402	0.37966423130307	0.167380050310288	0.285026819608186	0.754055160545821	-0.0532223667679113	0.579609774268141	0.329747858262158	0.90385515554564	-0.0485630809858828	0.930439959469666	0.61410581120044	0.118974940841675	0.731966647771665	0.47137207517823	0.483286289113916	0.297805675773112	0.682030051976613	0.437178896271195	0.775846140840271	0.746175174025625	0.316529007629434	0.898857205035542	0.398625678104446	0.860410992655253	0.576502558011674	0.572710259783081	0.549412588742087	0.173581864942819	0.838796235926521	0.879472796930893	0.625518380283308	1	0.218164750811946	0.387789213643435	0.359728581210264	0.34882372858591	0.613110622682268	0.463586146864907	0.450100590474765	0.720810161188959	0.569515622634538	0.93147997677764	0.74307054015116	0.772813980493856	0.320589760532403	0.90031072566494	0.671695400044442	0.105743296663184	0.592582329719841	0.312201479284166	0.421337652210362	0.625755531111357	0.366998412183297	0.37140862577519	0.469090796490186	0.334081220344602	0.368377248606759	0.395254014609846
IGF2R	0.499813612937296	0.310409041550122	0.335394575742977	0.196084325821152	0.399509044188458	0.168028330110108	0.439700001464297	0.610029794393452	0.32432846959595	0.406604923197911	0.302844412184778	0.259240377259802	0.413893833795917	0.496085904682968	0.401417043200581	0.269953822972946	0.312469505256575	0.530260215364672	0.229911884048447	0.297373000834707	0.435613865501975	0.0353153488734656	0.615022412562129	0.465814619273826	0.0860415899459788	0.636849431075565	0.515080275555315	0.360164130170705	0.265613490202268	0.709309271462327	0.209262892543658	0.333205945781859	0.260966436751393	0.283747339152936	0.669347027152828	0.392809038399815	0.364459258302901	0.5372640552213	0.750562648029606	0.424827315713251	0.517321601314635	0.445133006932856	0.209370518127456	0.221419914458921	0.724126338661969	0.330362384589562	0.686968830123094	0.32798993210465	0.622420298612602	0.576687810271511	0.709822283710925	0.668855696302209	0.40640870872916	0.397938599692674	0.604014561556351	0.218164750811946	1	0.598337669109137	0.433290121703443	0.71116554479225	0.558377353192506	0.376368207218684	0.38113577963782	0.486936170507453	0.685683671970959	0.265573927197628	0.470253775112267	0.523925602565361	0.746127155516122	0.363105335759084	0.174770253775619	0.400702160147945	0.756549643499282	0.725970725579992	0.556818600459188	0.621583148270803	0.745610939259687	0.772817001789552	0.593474734183545	0.787220154314571	0.383405184798762	0.756852900289938
CD81	0.354762356971006	0.356544597234952	-0.0528115678051126	0.249644189944105	0.355619249515755	0.369779061778843	0.226919459255114	0.439446866640508	0.425233742330413	0.39809844916143	0.357611878731466	0.413050025107035	0.278837232971698	0.187533393775014	0.187413276950967	0.153257204877286	0.0993508540666677	0.57558405518327	0.317138253238772	0.138584911536781	0.465276972123893	-0.0547898206377799	0.635182675150401	0.155341971997979	-0.0881487973765606	0.294746111033392	0.027934265176647	0.191571495699299	-0.207241532696347	0.770555587668692	-0.0541995750939267	0.436540569729079	-0.272586952311204	0.362346951271773	0.750632881282519	0.755338292202964	0.287358537233291	0.803029598393018	0.766437379558907	0.731094867657457	0.845001674774415	0.187451087280161	0.250251175081973	0.359687563643123	0.68333237742715	0.438706976208574	0.464459893214232	0.619003235280812	0.664978890412841	0.323958717846353	0.822996826154978	0.599376064753831	0.542384628618143	0.731788292539745	0.228513802218412	0.387789213643435	0.598337669109137	1	0.644018290690121	0.347041463634325	0.91710634273516	0.819327883917307	0.26531194966535	0.4027898425412	0.667426092876127	0.485791861384962	0.366392105392502	0.666665887297972	0.703874481658947	0.690676814836686	0.448554419954522	0.831600148886488	0.750292388073576	0.753276746882442	0.887619835908766	0.922445276400487	0.751507544989135	0.813227442818049	0.967587409393744	0.923718272296276	0.793438738108514	0.89138775721446
ADCY7	0.401873970579528	0.202159741976115	0.113938654447137	0.33864141504263	0.159759620513478	0.265605583679691	0.366227763973923	0.53468387348205	0.275458401426936	0.29823759295465	0.332363045148002	0.289586944026625	0.218895717608012	0.0270832619920668	0.162993312010924	0.207234417089406	-0.00573135498463986	0.400000123295733	0.165359026028008	0.212086260502524	0.438404755104203	0.11533995596772	0.429982632445309	0.0890935561062025	-0.278954262296388	0.304203511762345	0.0256552266904692	0.088381929434147	-0.145813304402629	0.631544302370324	0.0552407864332452	0.329221750612702	-0.0499572595696729	0.373018752993591	0.659278007940933	0.791060117236695	0.495324302706292	0.774823135670597	0.746043654133322	0.910302489474569	0.428846423780799	0.246931269205137	0.135502859959844	0.152175469613248	0.488241040141779	0.450897983228152	0.224873492966829	0.481019628365002	0.474108697536811	0.457442081969419	0.710061292384871	0.6452450322445	0.33748936027989	0.493006971035554	0.290829150309625	0.359728581210264	0.433290121703443	0.644018290690121	1	0.453384681715992	0.625784914825742	0.706573612632535	0.200780283583529	0.382284087997877	0.551417280436925	0.424738246182519	0.386308852742727	0.468142340910032	0.396619932954229	0.46706300901166	0.553206713807536	0.724972428262888	0.450406909285532	0.703983901177037	0.63800544205862	0.56504873229728	0.450523697530696	0.522750851026253	0.536261524548118	0.656046816083204	0.743473704791774	0.655164178208375
PILRB	0.638044666634595	0.352263639365862	0.559514765963572	0.387813766714628	0.263222993811391	0.175474878816011	0.599986044388075	0.606769332382131	0.38505438572677	0.471300077288257	0.484194959295491	0.36626979316587	0.480999048377281	0.422399590955727	0.486592458412594	0.283551935006007	0.409302156106319	0.573520583354164	0.268653247041317	0.472125249618515	0.515413425866146	0.153695106406589	0.625537345892345	0.558088836977388	0.12657602437731	0.643839349747707	0.352984594160557	0.306759457064172	0.301783904656919	0.673891795817239	0.504436284256346	0.483430286066644	0.418168841484787	0.396916123605466	0.679663297739977	0.205974477360914	0.465650408263242	0.374476589273535	0.645506505352291	0.329169264467756	0.350561857668019	0.606809525520239	0.185656737120126	0.289362941767199	0.43286083552411	0.516698621708771	0.670704319272422	0.393149020119817	0.537854890415609	0.563009431487014	0.559328007614202	0.544578168251347	0.413226980116527	0.38995159922305	0.622854671683664	0.34882372858591	0.71116554479225	0.347041463634325	0.453384681715992	1	0.384113257862112	0.232824537775929	0.293713550389402	0.556172743748879	0.662863607426179	0.38749764833183	0.664916673918126	0.616661273083323	0.537578043435592	0.367821060134229	0.284757168112769	0.167123584633317	0.607098514827591	0.598399585977028	0.490826171872794	0.38853812475607	0.602263340097275	0.558536918808644	0.337462659885313	0.526818325414602	0.182869186852476	0.516945088030859
CAP1	0.580777468414792	0.612545882775099	0.150099349868965	0.464519848726515	0.528622298566495	0.623493787206458	0.436211437792426	0.588086266827855	0.642743604753302	0.633648226954871	0.620377745185499	0.655263296647208	0.551383132284023	0.368471028466941	0.455931977847105	0.387215217428557	0.284848314372544	0.738019397951646	0.579965679243474	0.420696336277885	0.707732774993432	-0.0146320006168888	0.768838659023966	0.36427879732187	0.124397090969902	0.290979577385922	0.208942123202449	0.434697234357359	-0.0795550050459299	0.836563201437669	0.156703977785307	0.672311884847771	-0.169973476438505	0.603051750951611	0.771289809457259	0.687055505499589	0.538697949894945	0.835385453347016	0.769983391978836	0.666451991618198	0.878766078672235	0.392846352500818	0.508743212658365	0.595278720488584	0.593962522157752	0.608244563402673	0.46505122944328	0.811486746710906	0.706427700668267	0.462289748640398	0.811371332732287	0.584497247826108	0.698329899783438	0.880116804545257	0.388204517146035	0.613110622682268	0.558377353192506	0.91710634273516	0.625784914825742	0.384113257862112	1	0.853519541664722	0.350621543212014	0.632247955367023	0.676906116043967	0.722710562294492	0.556290962154424	0.771428768857571	0.597013115233193	0.846001764334533	0.579258899300838	0.736207444115554	0.76234589539461	0.62084229854562	0.842713223708058	0.948467584809121	0.684064643406299	0.745960519889085	0.916418080774387	0.831248243283243	0.778534967308204	0.823042542759294
HLA-DPB1	0.468047309180375	0.39678847054157	0.0819382910290742	0.321995467956616	0.353696409320798	0.44224601018438	0.339224163514898	0.575068687149718	0.399418505095768	0.430998305406542	0.448921704661425	0.450230866687522	0.370708412237983	0.237532647082888	0.334018948513583	0.295190108526386	0.204743123997842	0.508620198956491	0.359219179212621	0.268307056085676	0.57029461291174	0.125673980409629	0.563198714080741	0.19816450407539	0.00799187915501019	0.228002709926154	0.0492268525185186	0.228791351081799	-0.0344459390140021	0.70183612876688	0.155056294729143	0.492755369938356	-0.104451068162001	0.456015267023389	0.64093481252251	0.86332166085288	0.508258374523859	0.809663041397289	0.724404029256359	0.784423820921067	0.652413706332542	0.269134375490477	0.272659672818442	0.382299384744701	0.547060978944429	0.446730025253004	0.31002449718524	0.613509315887299	0.620266556540739	0.35587752698202	0.718851654314038	0.622805613613434	0.518700047100104	0.694699626570703	0.28668035115261	0.463586146864907	0.376368207218684	0.819327883917307	0.706573612632535	0.232824537775929	0.853519541664722	1	0.332047767627784	0.453555971433586	0.525904895901742	0.554075596600361	0.483323496954071	0.590657720074102	0.361813846770591	0.649038722660102	0.516025767355979	0.874244076501489	0.517289794811417	0.522384054092939	0.700469219762767	0.754187256445196	0.47904714178187	0.589865473531042	0.738853935573996	0.698957883730366	0.904848721600217	0.675918908799873
PDCD1	0.541716370452195	0.354045323743493	0.330028326751131	0.397847359121855	0.441238692194106	0.339110643526992	0.266930516276317	0.628950983309561	0.343471693182612	0.537257222732493	0.406533602945345	0.385568874463878	0.422489609847258	0.436012738722194	0.548029947710594	0.106753956004052	0.462481596368841	0.285740827748503	0.368761421084628	0.232248609871237	0.552210786746676	0.593900924797101	0.610845990576249	0.341676512209451	0.290095703920858	0.468061717082613	0.0330437316170443	0.372962065057757	-0.0144777675700646	0.400788768609421	0.417235107411412	0.446219877417211	0.339687191792996	0.448319207061895	0.44331212754208	0.183957220367613	0.432183483195496	0.44462173431851	0.537053506401115	0.16542709044142	0.348081154434856	0.133565480339355	0.139692536068103	0.56032983651049	0.660674817892627	0.558079669821278	0.511987130852128	0.241298758858418	0.731378839473215	0.524028639760962	0.637713481544505	0.527484420963818	0.524215073897751	0.372929700711325	0.607258454136412	0.450100590474765	0.38113577963782	0.26531194966535	0.200780283583529	0.293713550389402	0.350621543212014	0.332047767627784	1	0.617010597926523	0.674433031244162	0.329329792825686	0.578655216025646	0.498238822390696	0.36059712303594	0.381535263858946	0.297472159951399	0.164542301963309	0.46192642334925	0.434486155583422	0.0644331389313183	0.412407257006148	0.45121536029457	0.295767211851392	0.313375641248664	0.354065698551395	0.333560082707608	0.400866281018123
FAS	0.82299900275995	0.689829942663854	0.563131304505255	0.592803201244078	0.586249363765783	0.689386493780783	0.666958267945869	0.736861388379599	0.680854934169276	0.84804996712745	0.792520193771745	0.74753166787346	0.804693222505439	0.614525568570778	0.818551550948859	0.583654481363614	0.576447840927679	0.71951067394679	0.70671275465268	0.721790503072876	0.853393647631876	0.331513342820677	0.787634478960386	0.639125763499355	0.41644695140824	0.472025639308701	0.427681998805808	0.652104244250351	0.187405501650002	0.738055495595686	0.599594274251589	0.783305225846063	0.368950456554957	0.730310584983046	0.671048378190994	0.225779779839403	0.737459338071675	0.584888482899554	0.667845613720753	0.272560368838743	0.575527285164228	0.597797303574602	0.613254669554804	0.782471585693786	0.443669009032819	0.73444058417476	0.504140881578219	0.679905601532003	0.689645545244289	0.739096449569683	0.655174551165758	0.523837895315353	0.655285178568089	0.711155486840461	0.747720303726218	0.720810161188959	0.486936170507453	0.4027898425412	0.382284087997877	0.556172743748879	0.632247955367023	0.453555971433586	0.617010597926523	1	0.675905951032545	0.735761560864228	0.845245180627984	0.7190611160828	0.428886839663732	0.704169881627269	0.463429033650252	0.187419942607919	0.66289555408136	0.399682598674539	0.365604131437503	0.590904495157945	0.550973695138845	0.456541529610665	0.466801774246902	0.486384695049697	0.345542390197921	0.53953554095044
CD82	0.709035229431052	0.482877226377684	0.370177326740753	0.515915579944494	0.591407174783545	0.346655057576129	0.464017651187963	0.717551717962023	0.520325397713	0.673561134943931	0.578924889446455	0.561263597464172	0.550170454996726	0.521313586821026	0.534788119180826	0.189578924138349	0.529970875069473	0.545065030105613	0.450986127621375	0.378901885116264	0.695260063160951	0.24598134263913	0.881615578718188	0.532510797709794	0.10239676238177	0.617146947148644	0.0784344605318401	0.41436835222185	-0.0877883453990951	0.736383887747748	0.340572148062545	0.664332173492637	0.176356915221456	0.555618355531162	0.772510751010603	0.384520263879429	0.46896022848594	0.620896588909592	0.85238443567708	0.490659859900696	0.72449412474576	0.355580279598845	0.210129872013914	0.500160140318368	0.779797628412575	0.732998231225174	0.803148463458648	0.518478077139689	0.884004691387339	0.610582124876666	0.896415030783055	0.637382972089656	0.657572001537443	0.660097431917769	0.667244638935511	0.569515622634538	0.685683671970959	0.667426092876127	0.551417280436925	0.662863607426179	0.676906116043967	0.525904895901742	0.674433031244162	0.675905951032545	1	0.520612100159973	0.699416257580671	0.856349723727987	0.699417872013905	0.659363306791513	0.373474152102275	0.392996983126614	0.792214674601102	0.788886835041581	0.604689312322193	0.768498707859035	0.780660339023121	0.692020527665951	0.698492117663335	0.734453592668171	0.507961109383842	0.747657500666259
TRADD	0.79745828417119	0.917087241401452	0.36713040307143	0.839455428958551	0.687839307434688	0.886920520166065	0.702124596912895	0.581621431945415	0.905017362253046	0.841525097433539	0.940992199903896	0.892525189566826	0.837219910854625	0.451509166086728	0.743394852661868	0.726817998831597	0.429274736910995	0.876697663230263	0.875651908095275	0.774710739093921	0.88041226959125	0.0745139640016276	0.752835230705267	0.559271475950259	0.378080038186545	0.182292081453458	0.343845880875114	0.758160993382742	0.0682616001347014	0.689348130633371	0.357786277931721	0.902483666282365	-0.0373664786294482	0.903010675189166	0.660866103581259	0.232645403200283	0.740745400509406	0.561216434402671	0.532161851123556	0.383879138881306	0.724316576923379	0.584703337011555	0.806590908160249	0.789960618990703	0.297543169874229	0.812260630078338	0.347094458338339	0.951879976088863	0.508771557578201	0.541151943803158	0.548314897822021	0.223506482937223	0.742234436564332	0.91371648608273	0.552675532901154	0.93147997677764	0.265573927197628	0.485791861384962	0.424738246182519	0.38749764833183	0.722710562294492	0.554075596600361	0.329329792825686	0.735761560864228	0.520612100159973	1	0.687335324346333	0.743475603982014	0.336509546083864	0.918077741224121	0.679571734014695	0.232408967515003	0.628937061493699	0.355950656481126	0.563243358946344	0.684855056863645	0.425846518226857	0.47522127446708	0.555256958232072	0.425489853064511	0.403009297706015	0.449760084598922
TNFRSF14	0.89010344540606	0.668435508032568	0.628629005446419	0.582823503737591	0.609868013689562	0.577444226028517	0.736038531244719	0.813086756627808	0.650043652458655	0.811523519798068	0.796898663064791	0.705021930512727	0.794492804041062	0.731325233592123	0.827040532809235	0.52027234652829	0.744896330483593	0.689846246394357	0.669716826227294	0.745774708253984	0.839006965409944	0.232494973849475	0.812659629397478	0.760187025349702	0.469448191437813	0.562350899351584	0.387351183171061	0.581929561128115	0.238912946295253	0.722217025400993	0.638772399799204	0.777284942292878	0.410285436816871	0.690108850005961	0.713503346087353	0.233652598869105	0.743478664703716	0.448523340985818	0.681608106788063	0.29197401091559	0.51738455111498	0.578805123396132	0.513160269734043	0.666509130850162	0.44570061624606	0.761108886860411	0.648387193133368	0.611301279482274	0.732636544388942	0.736266989699279	0.624692727255059	0.533904005285055	0.712271309558957	0.669504423959201	0.789979726342285	0.74307054015116	0.470253775112267	0.366392105392502	0.386308852742727	0.664916673918126	0.556290962154424	0.483323496954071	0.578655216025646	0.845245180627984	0.699416257580671	0.687335324346333	1	0.79109127359543	0.445096464140299	0.656086462559323	0.4212358595176	0.183310353448721	0.649486534828655	0.395706263310082	0.383906733391881	0.526431797281584	0.528773124229852	0.448603725381044	0.386309571558846	0.454341405532048	0.372169806618675	0.503148293852648
SMAP1	0.816768183128133	0.720740663017316	0.455782911422612	0.644359830677823	0.68309579129069	0.555776896657285	0.614464347012592	0.706357217190284	0.727031555997142	0.809165842240235	0.794763853299783	0.787313212235989	0.707781633917886	0.593847782068708	0.63517443921647	0.348958606382482	0.623059313556993	0.756483772598229	0.694107861888635	0.595652443716621	0.83755541710696	0.0758573138984338	0.937785483826002	0.650982217343133	0.219405712530886	0.46027610544789	0.171899480012821	0.551935376858408	-0.0190429296315856	0.781942706871783	0.447242308965875	0.852234299761858	0.062947223120119	0.730035710936548	0.780907850792458	0.306663500114069	0.587174676521249	0.565671946261643	0.736254185117084	0.448511943968042	0.823788357770284	0.504482847028044	0.456362240287263	0.618149656067141	0.567268516219949	0.859884420876648	0.751495015459963	0.735125857935533	0.853788340541585	0.618284210910688	0.778409877001031	0.453456901404187	0.79695243545798	0.849159837805522	0.670927304234459	0.772813980493856	0.523925602565361	0.666665887297972	0.468142340910032	0.616661273083323	0.771428768857571	0.590657720074102	0.498238822390696	0.7190611160828	0.856349723727987	0.743475603982014	0.79109127359543	1	0.594764306539309	0.845531859351038	0.543008461581249	0.339633394878881	0.782559657901944	0.569485838083191	0.65430625615193	0.810906752948478	0.698681622917458	0.657482492266621	0.723568529597016	0.629464919940682	0.502541728855745	0.663995538780488
TFRC	0.388289473411742	0.290205274278813	0.134604989249466	0.237197524216483	0.41068740771994	0.282631858951202	0.301955046374527	0.472789675790816	0.344522750699287	0.380817118301621	0.280350479667398	0.266272983996198	0.343128146059091	0.351582360056268	0.319230042357293	0.197258928472369	0.228586866590314	0.5511571837918	0.257317999019311	0.221607922235945	0.399735336549936	0.0205988153449291	0.633042257042504	0.304875998093911	0.0891946231858962	0.658028097035283	0.22280157637014	0.284943627736962	-0.07894977133395	0.716587765785245	0.0479645212143901	0.303353137795774	0.0125227106797227	0.261163428650408	0.792120088927172	0.314411222964858	0.287891766921326	0.487595202684375	0.6895377427986	0.362901144080187	0.723595834678666	0.198127020287401	0.230770184418682	0.29461382121895	0.7765631318212	0.410791277430589	0.627926084596752	0.393376889237885	0.656436728564574	0.536359089248055	0.719871432977256	0.471677770267585	0.468756192620451	0.529758842252935	0.430195302063467	0.320589760532403	0.746127155516122	0.703874481658947	0.396619932954229	0.537578043435592	0.597013115233193	0.361813846770591	0.36059712303594	0.428886839663732	0.699417872013905	0.336509546083864	0.445096464140299	0.594764306539309	1	0.496248015771643	0.198883025110816	0.364327244577029	0.89196710447935	0.81509418136546	0.642179815378417	0.730745553410939	0.899848647581003	0.854953230001909	0.763355763715026	0.835902778679938	0.327604795630636	0.811038952455383
RPSA	0.722410621244152	0.864806279616839	0.183399085668821	0.71459753494364	0.678653198721633	0.823247079141178	0.548028917374461	0.542777271969253	0.901703808511842	0.834795866447568	0.856849943506638	0.882958108907168	0.719283009654361	0.441122789838187	0.596036544886975	0.515960637397384	0.397706527028934	0.835492677439749	0.851292019457305	0.585542079559847	0.825499704524417	-0.0604856377913305	0.80767698231588	0.492267760825215	0.244430427231992	0.152698675370036	0.214403469875045	0.636591535737395	-0.175242011041495	0.717767392385372	0.20819240831339	0.873337288547035	-0.207343269796233	0.856034058627476	0.704536148305888	0.334985962109603	0.622608347724715	0.64497530340255	0.59456222462753	0.448341927728613	0.896584208031439	0.38904679566082	0.73530792793339	0.731004289052823	0.431241648053346	0.845980261662981	0.443148691442055	0.925587865448067	0.655828846131832	0.506836752672092	0.688826826429944	0.288589253867193	0.841062599109691	0.994642561643045	0.485762288110171	0.90031072566494	0.363105335759084	0.690676814836686	0.46706300901166	0.367821060134229	0.846001764334533	0.649038722660102	0.381535263858946	0.704169881627269	0.659363306791513	0.918077741224121	0.656086462559323	0.845531859351038	0.496248015771643	1	0.652433315756053	0.366404076675044	0.726102459098065	0.468627266854711	0.693186948454811	0.85926870558969	0.542675506142308	0.570565611652317	0.76679881107509	0.583378349598882	0.557321285226666	0.624566709162209
