""	CD74	APLP2	PLXNB2	SDC3	SDC2	LRP1	TSPAN15	LAMP1	SORL1	ITGB1	NCL	ENG	CXCR4	PILRA	SIRPA	TLR2	TREM1	ITGB2	ACTR2	ITGA4	NCSTN	RPSA	TNFRSF21	ITGA5	CD44	PLAUR	ITGAM	STAB1	ABCA1	LRP10	CD93	NRP1	CD163	ADCY7	CCRL2	CMKLR1	MERTK	ITGB5	TLR4	THBD	FPR3	BMPR2	VSIR	LILRB3	CD81	TLR7	TLR1	CSF2RA	ASGR1	LILRB2	CSF3R	NRP2	LY96	HAVCR2	PLXDC2	PECAM1	AXL	ADRB2	GPR84	ACKR3	KCNQ3	NOTCH2	CD33	KCNN4	AMFR	NECTIN2	KCNQ1	PTPRA	CD46	TGFBR2	ITGAV	C5AR1	STX4	CD69	MILR1	CADM1	TREM2	EPHB2	C5AR2	DIP2A	SIGLEC9	MCFD2	ERAP1	IGF2R	CLEC2D	GPNMB	ADORA3	CD40	CD63	CD47	CCR1	ITGA6	PTPRJ	RACK1	STX3	PILRB	TRADD	RXRA	HLA.DPB1	PTPRC	FPR1	LILRB1	IL6R	UNC5B	RHBDF2	ALOX5	TMIGD3	APP	SCARB1	SLC40A1	ST14	TFRC	TSPAN14	TNFRSF1B	CD4	FZD1	TNFRSF14	TNFRSF1A	C3AR1	CD68	PTGER4	SORT1	COLEC12	ATP5F1B	CD9	ITGAX	CD180	LAIR1	JMJD6	SMAP1	CANX	C1QBP	TNFRSF12A	ITGAL	RYK	CD82	SIGIRR	CD28	MRC2	SPN	LPP	SLC1A5	IL2RG	SIGLEC10
TSPAN14	0.777680080599382	0.892699469592119	0.818258100156717	0.789734911906579	0.573400531526383	0.906759582850959	0.77574022254691	0.852940488689752	0.885427784853319	0.917341563276567	0.554819707020029	0.814199325923342	0.751238570377129	0.724738574491886	0.902576572168341	0.876132544264894	0.560462832670358	0.839536155160588	0.7931088137706	0.720036595328383	0.824727900849332	0.555646281351494	0.707056269947741	0.609984501856466	0.64712809759972	0.908719728185141	0.862359450707052	0.844001829748586	0.70757663789941	0.896297104470644	0.737833045365439	0.846015000162465	0.896970103066851	0.87392808496637	0.865829004691873	0.794478151594725	0.89899953815751	0.836106997005857	0.890565202649695	0.508553981010205	0.84367675996792	0.894630294507947	0.719385885478768	0.808759540144892	0.930017883856524	0.84283002388647	0.837402010651468	0.866715393573385	0.463729845761538	0.615701405038851	0.875002903223711	0.727780315061586	0.87649988810706	0.88153386498317	0.921138399258237	0.827725362996706	0.723734266459943	0.815352641733159	0.777815244652135	0.656081008909031	0.85934366728246	0.796208167316439	0.782942835402905	0.51719657282052	0.85036067877067	0.761476527989821	0.82314845223323	0.831055652655211	0.875941171808293	0.925489195915459	0.920173960136563	0.888267640402241	0.909043791407589	0.700238180979048	0.789525776142473	0.866163119392386	0.85465904476203	0.722442904068842	0.672504318798798	0.855364403294735	0.632599378707363	0.763482677307477	0.731784074619902	0.756343271693772	0.847764531975675	0.555141864258899	0.835760098928527	0.794520777960112	0.828534014918358	0.756471203777268	0.787135950664836	0.848866521514183	0.862064198362085	0.728202727018076	0.685044501856769	0.763091651105646	0.809644396795188	0.545746123719754	0.700196383910622	0.810039079136201	0.766346991464878	0.875152606127342	0.689978076199062	0.840395024710482	0.907425765754709	0.636334353444392	0.823825831721579	0.557465494794882	0.866312988886287	0.657159343671425	0.626243315993637	0.826440866346043	1	0.928111089150783	0.884914532514712	0.812792807290729	0.730326191483472	0.854309910047696	0.836135597479298	0.806839828812443	0.878412177072105	0.774964877123481	0.598701068995801	0.585189619967979	0.852940954696886	0.790643309146891	0.521580256177682	0.902681253509859	0.779551863883761	0.813006427244536	0.848664082573878	0.436906497937167	0.521626416261271	0.861864521014351	0.752330291549353	0.798386061544349	0.778088371397331	0.750457664668806	0.830718224410477	0.668875837964505	0.891234687180313	0.649076717146619	0.797543047820301	0.729650087365074
TNFRSF1B	0.871715160475816	0.827670483260235	0.729093992575173	0.651488001734028	0.505982333466396	0.807358894745169	0.729022110223982	0.806928488550985	0.94186215030247	0.881798133880964	0.545574871442227	0.739095811621148	0.860587298169878	0.810510780120222	0.84288424416594	0.861633482205608	0.485564387902435	0.846994799675193	0.751396064795033	0.696541178446516	0.744338023692433	0.553833536640828	0.58954111985974	0.54145285300901	0.589822363037826	0.879410867465477	0.81882347288814	0.736036239719799	0.609954947019496	0.893121769415241	0.663361547201258	0.744956627614068	0.815281937463627	0.870271149909416	0.891776173499062	0.836602715532317	0.82647437570832	0.71079635093088	0.834760901562896	0.461129568706681	0.735538080764686	0.859638860569099	0.838597474683329	0.779558945603989	0.867062807711522	0.851485682215142	0.874129534239905	0.928106383894075	0.403801902811944	0.605305273545077	0.90933804534314	0.668571696142963	0.899925056795813	0.909880510637285	0.937169446997382	0.831809797674123	0.834051610133113	0.88262424051044	0.80474055963151	0.559414050287992	0.878858358940947	0.72486818213803	0.784962739784883	0.47799736521234	0.798280610924991	0.740417461882812	0.785185140485255	0.802755707083654	0.87030145553382	0.914912935818832	0.87849796013413	0.908211854010204	0.907917794909853	0.809837061654267	0.833362326418843	0.843075537469952	0.893693707913868	0.685293585259308	0.601058068569031	0.746956066797063	0.648069086126116	0.749184716708108	0.711703648924714	0.623970005774075	0.829366481072251	0.466743430936975	0.867609575439738	0.850002830756795	0.779997063408927	0.719037318645356	0.718759913017523	0.851217930396559	0.811126510221693	0.741076129557358	0.586537722142217	0.700649027724492	0.822671499997484	0.491978509834027	0.815591738781462	0.854933777000071	0.834721178486557	0.917723034447888	0.648108901709267	0.882380648623106	0.940113804638275	0.626937696144054	0.788924120601348	0.455904341066766	0.799452089016118	0.711401111126871	0.532192338310487	0.881232271675478	0.928111089150783	1	0.815955342760044	0.800493237122993	0.697053088529537	0.867347557330178	0.883041779123047	0.75909450256346	0.919161461879007	0.747829801413508	0.473663823602345	0.563393340402333	0.847232234855388	0.740416464407276	0.490369649241774	0.886354303216775	0.807411733415239	0.787047020832579	0.811611931646233	0.430009493480973	0.494999696662078	0.85939037643794	0.705540840421526	0.674959406030461	0.787684148135968	0.721627054661118	0.791232113770367	0.635817928806838	0.848994872816431	0.656550162389542	0.811006531577135	0.829983369149442
CD4	0.666522115500721	0.941252951214522	0.932841266916549	0.753804923516059	0.533319119966106	0.856633415387605	0.884535311907362	0.830646487689905	0.782012358280134	0.929357575475308	0.702542298853095	0.93524761571256	0.646672101244834	0.499440702301904	0.930480015535715	0.874321457347359	0.712380834656816	0.892499852963681	0.916569391617348	0.86001789590756	0.886061323563199	0.706664210065794	0.779969641243019	0.768722523053091	0.769101369385672	0.919398196091942	0.934564009874553	0.916622913180081	0.637351937206466	0.848128705547698	0.875079503949671	0.906259088704046	0.933759972213045	0.898920030563039	0.808269823386661	0.642406908348511	0.876905811854149	0.856349533742218	0.84817431301186	0.711666425383267	0.901149855163349	0.873600216487391	0.662860771683011	0.753262424592548	0.948086573901014	0.771459228490821	0.805043031528055	0.759085590736527	0.678814353969896	0.75123790923198	0.777373197538939	0.784306218997051	0.809707695024084	0.869534534011803	0.867458931773989	0.688294970030154	0.551011433839163	0.703850580436196	0.811247360248498	0.781936626213627	0.811076419792349	0.789127677828959	0.846468227486856	0.681771223617808	0.833466008787389	0.852323599595272	0.879354487034842	0.856909148546388	0.855756728804217	0.883212628864702	0.845399360321149	0.729232176508181	0.85135888630168	0.644893276951819	0.77977206110234	0.791037085769516	0.789677176048789	0.798269355882448	0.777761122698902	0.838555359282588	0.730323230374454	0.826030806026706	0.800654918603907	0.774557248792661	0.817691048973269	0.515136244063052	0.746610077816682	0.697417110769784	0.872102374449913	0.851330562891064	0.832398452752606	0.868827850823223	0.91492604771672	0.798148650012091	0.682709543493632	0.723548753494447	0.827411029227975	0.744925317381031	0.551623750250919	0.8357250542554	0.739235047401365	0.816808937096247	0.74507673513866	0.79354868791177	0.812917729362046	0.78201629118428	0.8048759590856	0.634138868686398	0.830644556101416	0.443843847737661	0.833603481184293	0.644888314737838	0.884914532514712	0.815955342760044	1	0.832987897157357	0.709833411210161	0.877696670723095	0.782178611604976	0.747203774144021	0.836214517333404	0.755441825327433	0.700605289006061	0.719867885095103	0.760028528252874	0.685081583135301	0.663510965710174	0.909448138001094	0.749200451057774	0.883703609976615	0.907182050901751	0.596150229132565	0.663060442872264	0.810244212464473	0.793371105073378	0.811873315441048	0.83234559849014	0.625641587649512	0.873644687942083	0.812111908546813	0.865681330302074	0.747195008564025	0.827323936627205	0.631294713794042
FZD1	0.699916002081655	0.825644443299483	0.791270424907918	0.572641243124038	0.443875287433284	0.733767407183354	0.779365178221143	0.704183636725162	0.785037321049545	0.841377571729537	0.682170684806194	0.799732502754413	0.711633699749401	0.512696075224541	0.824065805601372	0.789399818244782	0.5792663454925	0.839361486099469	0.824961117337871	0.805838677524007	0.768896051975536	0.681546641557696	0.642111760812398	0.67698334734299	0.712275709416492	0.81998373248779	0.829435983731963	0.757658880746452	0.523373686007266	0.77976669632304	0.744104821721686	0.757974728397954	0.787329962981946	0.824683910029888	0.75938354709401	0.616602912741945	0.722404171573282	0.664595580355458	0.754628986931821	0.60498679664147	0.729035025258638	0.837448907346995	0.717560290109521	0.663266290322437	0.820809263640344	0.750987856359877	0.788215983351693	0.779188466650946	0.612310588007575	0.693253742027304	0.777156647620259	0.704024326477983	0.75209808854761	0.825399413670389	0.845468096110258	0.633555753911365	0.582032601331536	0.711237417239347	0.800481002036676	0.637500050495478	0.775382096885402	0.730173771306247	0.7878931627246	0.631617988858333	0.803089940637666	0.790647493909143	0.823135019506802	0.834461741369618	0.822934187518402	0.813499668030332	0.790666840161803	0.677806610053841	0.814646739094736	0.681921254069265	0.741543758453166	0.781729895340702	0.741056291296535	0.702255050802204	0.665919985938505	0.75365254687593	0.683123630447334	0.767337048659192	0.765129579617917	0.63918818619429	0.797441947357508	0.382395670270612	0.683217939328585	0.701224043910275	0.764614644962814	0.770828042510714	0.684264111457285	0.832270066766476	0.800949285178502	0.778143469565177	0.601937154271734	0.719609986009635	0.759618289694518	0.665622756910615	0.61612950721491	0.838716014566543	0.729887009890911	0.780054996900535	0.70994263822434	0.774248330710065	0.795563119186943	0.744102286706125	0.629926566483305	0.600438103945139	0.717775733300473	0.474283599815883	0.679147715749634	0.680213079124077	0.812792807290729	0.800493237122993	0.832987897157357	1	0.62332972732962	0.816099485987193	0.76358728074185	0.615786938747928	0.826496692243248	0.75941198521895	0.526879577100396	0.686131706047251	0.71934721929282	0.606235606594186	0.603501671539253	0.824121011062313	0.752459297587663	0.80549198599321	0.819773380441591	0.576609639259127	0.620944388598755	0.749138779837176	0.790211369105267	0.680301214937919	0.827014083005656	0.522950478176245	0.837783637768738	0.733737568215349	0.831704118489845	0.741194334323391	0.812617824418416	0.653385933548494
TNFRSF14	0.550101651901667	0.763457264476561	0.667428137986171	0.611126099832481	0.708730808886113	0.737455580971517	0.651417203137894	0.818603037383551	0.580835617597704	0.752608086791667	0.46872801241416	0.636623325973775	0.63972818875222	0.577532761578582	0.739732037476298	0.665139831201184	0.637669051765179	0.680746518604719	0.636413845217912	0.530973156270928	0.707758118962002	0.547825536935363	0.753111412686128	0.591754036336526	0.711119615791205	0.74626316128044	0.753660504870832	0.564134014126055	0.803835400648219	0.767797586048685	0.483049750167828	0.655669267195573	0.707773193146549	0.663311715642622	0.707818003920332	0.488906616732556	0.696771809858537	0.727321397694044	0.750659933183128	0.432714049403598	0.733111724083681	0.697817422347172	0.514097659094773	0.786540279118988	0.709279265116417	0.587928696661687	0.623986218534193	0.663600748933952	0.475314081891017	0.536215541351592	0.651483470444522	0.791738243002718	0.783230210725195	0.754924284988291	0.672192249449439	0.571871189961999	0.500199114521516	0.604493129657887	0.57224208563957	0.676856219445868	0.661242610103922	0.759418483928696	0.593242991893361	0.430895889590077	0.805251406783704	0.581265824685726	0.631473463966854	0.648558139345171	0.762853544451394	0.754802169258579	0.691841047116199	0.753593436548348	0.718727702352885	0.476846131437894	0.580553715689228	0.719432703899078	0.594059727105987	0.54684643646741	0.570289415171542	0.706297176986784	0.53851077843159	0.682183406177698	0.531077131799345	0.764289177969134	0.636316334116926	0.775136598300114	0.560344463341147	0.575292516422787	0.729177253685918	0.644556523248883	0.81367918520145	0.637766254954906	0.629071996168704	0.697534850820939	0.76136311084611	0.555202745052026	0.704277795155634	0.554196466616383	0.50051040317732	0.656843108769767	0.480786889103309	0.62757972793156	0.764606465092709	0.5472080574938	0.643805769337406	0.581044711612971	0.617030277197051	0.546253364152765	0.715708321070984	0.41969370836499	0.591515333225241	0.528967159010363	0.730326191483472	0.697053088529537	0.709833411210161	0.62332972732962	1	0.698793296471174	0.632147066554476	0.828104292142488	0.688068051808875	0.636970384865182	0.540888400051409	0.520021246757964	0.714143053470052	0.715603980342821	0.603119032563607	0.708790873241884	0.733109099665559	0.786267465344298	0.769506636968938	0.391939941020646	0.440113076237899	0.645696984087891	0.608217729069269	0.690659364423726	0.683687978135769	0.444198286930078	0.621040576241099	0.553640798937745	0.685307341493786	0.566006060927262	0.696398945620963	0.518038288943895
TNFRSF1A	0.821288849728736	0.914855938225093	0.832122127080015	0.608150925217696	0.431186180545608	0.757653254533545	0.898011550784077	0.843448398293338	0.868752836594151	0.923777081049076	0.791027263575649	0.887312360999169	0.795246350166508	0.627272025787874	0.899688006835837	0.88159198222018	0.628488877591388	0.931989471360191	0.915073304518433	0.872769369607441	0.858431432889038	0.793023201505574	0.708886201655127	0.672766572543441	0.766012460176237	0.92733412399805	0.854584958795698	0.787516376711031	0.498817362745277	0.885197092654438	0.778739631901916	0.823786639037036	0.867541323942168	0.901949121769954	0.865930407604662	0.734320570682888	0.804795039578207	0.733247358807668	0.831275181000806	0.702971372364237	0.776476265391486	0.871941055574973	0.853423720584193	0.730986377769968	0.907987872346864	0.827677951551376	0.869688304932006	0.844581321007621	0.680060436085937	0.819462949787994	0.819036494229911	0.760390734302801	0.899299416582335	0.927138107865968	0.903538335633605	0.711394080994079	0.707556996183827	0.798243085661415	0.87875851764123	0.641552899663227	0.80561052970211	0.768466024489336	0.884557381659447	0.714912743690892	0.80179892286945	0.898436183382879	0.846810319692067	0.890943389238946	0.869718148447056	0.856526773726359	0.865281858992828	0.745038608465103	0.88790655274268	0.815813900216316	0.880310448899011	0.77832695042001	0.873009084815442	0.779990571019506	0.59608279574694	0.734233185321947	0.841453562223844	0.899346840165452	0.813351949621894	0.674795248850951	0.796036811553809	0.409327355489595	0.834554304134603	0.810650723618877	0.909950113614824	0.917025831792589	0.791392921009742	0.924213193209376	0.864634502991823	0.894103010083768	0.640054902433807	0.747843413404163	0.912523097216237	0.699656109002534	0.730494065767535	0.926262935727846	0.870131259508051	0.891703034448272	0.764654345354659	0.861211717812093	0.842064249083203	0.82953993933688	0.763855465139119	0.62581377694985	0.802533699223398	0.572640090188227	0.765604005875846	0.701860940898111	0.854309910047696	0.867347557330178	0.877696670723095	0.816099485987193	0.698793296471174	1	0.902802586258085	0.742279415011725	0.900757201728461	0.788484404509434	0.547610653928269	0.819198115058514	0.797188331544381	0.588189499130383	0.710987699355874	0.952716327786789	0.84168772741436	0.899809490260362	0.926961166561356	0.706365854311113	0.714179871866724	0.809564980760474	0.787753623587533	0.720678974492641	0.872662072699412	0.546906403206276	0.866273477080074	0.809553045965046	0.868973439448867	0.844593020244468	0.822003183274364	0.8050209354667
C3AR1	0.931977936331396	0.823166818346015	0.703676021593345	0.613453936547641	0.37222050886306	0.729697236912205	0.796666282851136	0.829860662008231	0.907017592626612	0.858633251455966	0.640807597328753	0.775742246564632	0.871647722733301	0.788060112504834	0.842263870530203	0.856709063581529	0.471131874560774	0.879846223294224	0.785371277679792	0.741898227431663	0.74247160664801	0.626125482571452	0.599241568752912	0.457784393283544	0.560839775055426	0.876770454500289	0.741115420980921	0.715328396727482	0.448334973738007	0.862731123449423	0.628053713454524	0.753082599237324	0.833747375653767	0.827827290142041	0.861545637252566	0.858386008510952	0.792143540436763	0.688177958430766	0.780902519747395	0.499317931103486	0.719161000139824	0.793649949107087	0.901408751874568	0.7430152755939	0.865177533238153	0.873457864814611	0.880076933599032	0.903481240755271	0.509034138563564	0.717906662363474	0.86655282274981	0.568130239485415	0.921502216822519	0.921211159433433	0.922785365905266	0.79540723260159	0.83231008386966	0.853325783113708	0.791607248934706	0.468988062767688	0.795749309435059	0.686850782865358	0.84229660551752	0.543691293385667	0.726731692876125	0.793541270644087	0.783353196656608	0.767075490126816	0.835995494805295	0.83938131844394	0.834074846286668	0.800672573035821	0.897845548742749	0.841807270593685	0.880367816802258	0.756608884589594	0.952243491978363	0.665193187285586	0.455098994845373	0.624504903342521	0.746611720086135	0.789385941540189	0.737015377913268	0.560761025282061	0.727129868906389	0.377436543719087	0.926170339603533	0.863117327264121	0.850230249934003	0.790522505831141	0.682407545583405	0.869280620838296	0.771489582063431	0.77132619250063	0.544894794510565	0.639679441206607	0.867033509573751	0.505785168986339	0.864767612811997	0.86363022571755	0.920341772458553	0.926898878603054	0.615222458575512	0.866945745823851	0.867280806695149	0.690516566306478	0.744614586754534	0.404000894007098	0.751154704090091	0.702159696214771	0.580510957404748	0.747781484042605	0.836135597479298	0.883041779123047	0.782178611604976	0.76358728074185	0.632147066554476	0.902802586258085	1	0.772023180278115	0.893625897881828	0.66530883530724	0.422976686631312	0.674902873179519	0.863192186487334	0.601675307959585	0.523548763373803	0.919723980225019	0.758863004427397	0.774091284212856	0.810277067983042	0.557172495764138	0.530064980090796	0.782840812336363	0.68419410559657	0.637061328503881	0.77267004576172	0.669253448806779	0.765851915999373	0.66024824858913	0.773790396203165	0.739093060907697	0.70481581793889	0.878028554548308
CD68	0.671628741384572	0.823065829902481	0.682802912106397	0.781445298607096	0.708032522378093	0.829219818247288	0.698492907449431	0.937857243935209	0.69226228395925	0.829560155792999	0.42052731702689	0.6953894258807	0.679578928477891	0.760568842350497	0.816582100658706	0.721369230196453	0.646612352002485	0.748178521960111	0.648389105287681	0.525153906421477	0.735232042288177	0.458208839241031	0.783604430368125	0.453028010734854	0.569667558093395	0.852077193440682	0.754334148350555	0.677191777706139	0.78254167493439	0.842030818572048	0.520082856312541	0.787854035519322	0.83316764735014	0.721342076922988	0.801844418844709	0.700451403394026	0.837045433667994	0.855948425999427	0.817195121859193	0.354189988394806	0.83867066396075	0.699503450115816	0.583843808553824	0.84848506502301	0.827392210523714	0.719333903646497	0.719886279459946	0.731943535182228	0.441418406316201	0.542344646133136	0.716035037532844	0.674724610400945	0.887453916731867	0.808439527827142	0.771671281037203	0.723380167377251	0.628230706053095	0.692185211260654	0.581213391240488	0.613543938336426	0.678161259384537	0.744449241572306	0.672990527441224	0.394542354919736	0.765927813389184	0.62994559276982	0.659566730319154	0.628929053657503	0.793102006092702	0.813826342717452	0.7721788656142	0.834530467893464	0.816430360351509	0.526242760984037	0.657395277775086	0.750413389665424	0.794223229539393	0.528030788750192	0.500394221810337	0.673449529284439	0.568195411124112	0.678646729545877	0.536119335680742	0.751622726683642	0.625235353141157	0.788777550082269	0.784811329927594	0.676990055681332	0.849725708598666	0.660798114690025	0.816826148152206	0.700081143106093	0.692751829495452	0.635065989503005	0.76454481178497	0.503113493331101	0.769983289560084	0.458040853540516	0.608995201706541	0.633117449102315	0.637088205600866	0.752118412529959	0.660013955877351	0.653471119254711	0.735662882488904	0.555137987420013	0.816679805230814	0.390746219916488	0.774667634535325	0.576402395641067	0.580032420652455	0.59119584696497	0.806839828812443	0.75909450256346	0.747203774144021	0.615786938747928	0.828104292142488	0.742279415011725	0.772023180278115	1	0.728175634427511	0.566803055577467	0.557225468340161	0.487973997040151	0.875809936160101	0.794775642541158	0.501643479987503	0.803808510838676	0.684892760568551	0.751713907005495	0.765026333233928	0.334514254311952	0.416553816424303	0.675342096697869	0.593207642341335	0.777133050259217	0.660464469254647	0.669009655668461	0.624760853245725	0.546231121352649	0.688317527484804	0.52257689155719	0.619657557863057	0.599919277292473
PTGER4	0.888877662744468	0.83078144294563	0.758521101254087	0.606071250667541	0.377669949392122	0.756662043237848	0.814171329717968	0.789904571160969	0.916548952872264	0.877006252681358	0.664322802421824	0.797878280709194	0.87450735375574	0.716335924454949	0.846300748687148	0.867284964530005	0.472303841886028	0.858704588866468	0.831344762659132	0.792061171155854	0.766830907559307	0.674761692175455	0.635129455574977	0.600044326533914	0.663653390014319	0.883250068172307	0.816693754218008	0.741901321123382	0.505397024920757	0.893178883012394	0.735965414590146	0.736252620247408	0.80979248305812	0.888256297875874	0.88086168805181	0.805468386158126	0.807966060175686	0.682540673510334	0.835304011948919	0.564267979604408	0.737926483543046	0.85510387749599	0.869226492506188	0.746964636942134	0.86801051554011	0.853467685090924	0.880696046828616	0.925680626139382	0.527871323694898	0.730288371614072	0.885733985307715	0.670041282219841	0.890039398206243	0.915548389762105	0.935528776604559	0.793521680673945	0.805997404895155	0.873161967097073	0.854595212043681	0.559476991027094	0.850395033888495	0.731319066288411	0.838564725182556	0.561453805213522	0.798296170140965	0.797502617088593	0.817961648533233	0.826679729082066	0.885894948359329	0.902990249517483	0.872251541447625	0.836926020709401	0.906101630503307	0.861961519769204	0.850142463302504	0.791734755338897	0.859536511178874	0.763553930087729	0.625274635795194	0.728786846509968	0.700596296351787	0.787255113836065	0.749484890390963	0.598235810041322	0.837989232470068	0.362546750269078	0.842357332550401	0.831969384336055	0.797993379454686	0.793455314445062	0.712827625553573	0.885528517819636	0.825884724512608	0.824178790123538	0.578433026477461	0.733509317763393	0.845172933955871	0.595906808807118	0.833015619376596	0.899212285981036	0.842727276697377	0.916184203347114	0.691404628356773	0.887236159159834	0.883712232105809	0.708715366656217	0.720090789420242	0.505348090330919	0.785871524875422	0.662305218878968	0.621216496598168	0.831409274475341	0.878412177072105	0.919161461879007	0.836214517333404	0.826496692243248	0.688068051808875	0.900757201728461	0.893625897881828	0.728175634427511	1	0.76785893801981	0.496525671226018	0.67216031204654	0.785106694263818	0.630027736213655	0.546872586792313	0.907844952775624	0.82670803750842	0.833206334473173	0.844786576542249	0.56462197571788	0.529511967953685	0.836513340002444	0.744154345295235	0.641939551029048	0.827622786722196	0.615552032133592	0.827030369210454	0.714077169136509	0.86108955973877	0.788990157343485	0.817344408034158	0.859037925077343
SORT1	0.625168946454036	0.782481888295325	0.726493390086685	0.578153207015135	0.473635498708987	0.750120019356981	0.672387377467881	0.659824618955949	0.757838001650695	0.794972555442517	0.590601848704991	0.700758557393488	0.642254217236301	0.491438307006139	0.740092200033512	0.741497756508561	0.494716507024746	0.719294920828284	0.730519014928183	0.680698835102673	0.740098780328492	0.597632087962923	0.647465359612729	0.618197195749956	0.68081881545934	0.741356828402326	0.756557431476075	0.671434409531145	0.570452934554936	0.769502203481943	0.655991861785912	0.6810733862047	0.7059577122031	0.75524308506132	0.701234746886797	0.555254943945451	0.688836886589993	0.644939641039057	0.756908960206399	0.515139139216228	0.653280733114828	0.851962578220395	0.632994052145184	0.63753356465978	0.763903161695941	0.654425455079847	0.709904466157258	0.712067745691335	0.480730509124073	0.565950252244271	0.707938927366372	0.727988029940627	0.682520208624511	0.725620847376248	0.755431618172559	0.627933839519649	0.535025214184847	0.645629576755405	0.70265269724665	0.615327437894706	0.741955382236526	0.776700806075285	0.680147193963106	0.526650986873192	0.799532496213545	0.697449041971966	0.697469379013923	0.877036241897446	0.786819381624159	0.759181416765536	0.876562713239321	0.692181618095794	0.777453053708642	0.628649739774097	0.666564475740713	0.807840593298254	0.647594809732325	0.697655299648088	0.63191472194949	0.798523240638582	0.565713746695836	0.72050784682608	0.678545977160742	0.622599405063556	0.7822364659863	0.392554345072179	0.60685242252674	0.611458762312964	0.750980078005282	0.774685485799012	0.67215263849363	0.769664033907705	0.717297971162921	0.712111972166134	0.572402434519057	0.892324971805689	0.724052586003672	0.582372430029802	0.552040525940663	0.742040149856027	0.628042424330495	0.708319282662665	0.658909273808763	0.726990850822568	0.743956587399731	0.612518508301225	0.598762320728074	0.802307565575829	0.7153064768585	0.575090909726237	0.590592936428755	0.693205436372463	0.774964877123481	0.747829801413508	0.755441825327433	0.75941198521895	0.636970384865182	0.788484404509434	0.66530883530724	0.566803055577467	0.76785893801981	1	0.508074459998422	0.617476042865553	0.708288499002808	0.597076939717707	0.524489037912175	0.752307097633909	0.753400347940564	0.755275195047167	0.806640970317075	0.486375414459186	0.572564818651848	0.712571512301857	0.76330896673665	0.756533514428611	0.747441604905641	0.480819899677707	0.804670328834281	0.625878295692939	0.876429042771844	0.663209530740603	0.77047249185516	0.601866597622863
COLEC12	0.255433118017094	0.704735876012155	0.700316562231633	0.571305947585372	0.576841580845829	0.653939873685765	0.670618258319536	0.653365141763687	0.407168256487396	0.67341084774104	0.573022832425176	0.708376962576928	0.302964691827842	0.176073960579726	0.674288843784874	0.621732802726601	0.712005412984241	0.629330419970882	0.667130376519279	0.600640002439416	0.691460907088655	0.56921292326283	0.72785942913473	0.681375260740947	0.689648574630967	0.665583163452586	0.694921111758319	0.635768240766978	0.612361863928074	0.555090028949453	0.610106416155216	0.699965044874561	0.667269130461947	0.563895644990255	0.494603794962788	0.263478986862045	0.599305332826579	0.700274598492492	0.585205433387441	0.650229236600911	0.694906429170548	0.592087178384655	0.296902142116869	0.596245866683754	0.672911302601343	0.378488661846573	0.432147120606419	0.362722576848135	0.589500373561407	0.537162347375277	0.415806383296122	0.663349048181589	0.491596396407912	0.53925235073168	0.487877927359155	0.356949801552635	0.131115357247597	0.322858196742525	0.558875085225139	0.714077551851369	0.471500647046373	0.618690824091992	0.586397440328209	0.657048407538689	0.667677239035736	0.637382437936024	0.605136004801299	0.602060535353109	0.564527743329114	0.562829485223645	0.548386508891246	0.455398259750229	0.556409668363452	0.237693083053501	0.455510394046408	0.531994392172607	0.418808051367228	0.595366456572587	0.649894208627665	0.655385932690933	0.540191976716244	0.646021777703565	0.487127943808749	0.702512192350994	0.54694139918768	0.558763683869151	0.349976202662848	0.41345791736444	0.638641787688627	0.635154084631514	0.699907098561079	0.552002294751186	0.614126313506789	0.584037814068732	0.576273646930124	0.562337979129556	0.562892468482595	0.667628806853608	0.136520217725596	0.524061606178859	0.371117271900892	0.442563155524811	0.598726686410294	0.387769096697215	0.44961810098625	0.6264750553514	0.507107361200813	0.595228045336402	0.590408918732754	0.119939854817492	0.736857092243262	0.332801459571649	0.598701068995801	0.473663823602345	0.700605289006061	0.526879577100396	0.540888400051409	0.547610653928269	0.422976686631312	0.557225468340161	0.496525671226018	0.508074459998422	1	0.591985634203688	0.499951784025724	0.553310543553095	0.610304587548258	0.588579799199588	0.53017520336559	0.664990108788698	0.693380614536614	0.51532814769131	0.610579073620853	0.503171464360654	0.574334781204629	0.679892702771969	0.549920445645798	0.349040402137163	0.578938119532471	0.635633643503029	0.612779665842704	0.524089249939139	0.5466746730592	0.246483553613494
