""	IFITM1	CD3D	CD44	CD3G	PTPRC	CD69	PTGER4	ITGA4	LAG3	CXCR4	ITGB1	S1PR4	CD2	CD46	CD247	CCR5	CXCR3	CD6	CD27	ITGB2	DPP4	CD4	SIGIRR	CD47	CD8B	CD226	CD8A	TNFRSF1B	KLRD1	ITGAL	CXCR6	CD96	CD82	SLC1A5	RIPK1	C1QBP	IL2RG	FAS	ADGRE5	ICOS	TRADD	TNFRSF25	CD81	TFRC	TIGIT	CRTAM	F2R	LAIR1	HLA.DPB1	SORL1	TSPAN5	SPN	SIRPG	TSPAN14	JAML	CLEC2D	TNFRSF14	PTGDR	IGF2R	SLC16A7	PDCD1	PTGER2	ADCY7	KLRB1	ATP5F1B	RACK1	JMJD6	PLSCR1	SMAP1	VSIR	LPP	STX4	CD74	CD63	RPSA	PTPRA	EGFR	LAMP1	LRP10	CANX	NCL	APLP2	PTPRZ1
PLSCR1	0.438124358969428	0.431271032358666	0.546749305140058	0.372260523580451	0.52146073074873	0.371484279621326	0.356056142859114	0.417878542294982	-0.0467686403525516	0.279231765794431	0.551488969785647	0.14324574116552	0.481309289849892	0.631999781622135	0.395175216638499	-0.284965565358279	0.469296805930663	0.380882159593196	0.268298464024936	0.784925794425802	0.424958217478021	0.57486075774639	0.472003420450237	0.498600403108099	-0.000177935503799185	0.493115722910687	-0.137693923921274	0.580035111583555	-0.115125194852969	0.309782957469427	0.0231660314414962	0.481572361973546	0.47317438908967	0.549682289233279	0.46307572161164	0.701490025386415	0.32660681769482	0.379323279403213	0.654773408006621	0.258569200779869	0.247358234892542	0.383804342108696	0.781897714862113	0.761811403316475	0.379098036685082	0.367559283401859	0.0202102562031851	0.621898456130365	0.750170689208111	0.729860716257626	0.540665207473356	0.41271178695338	0.576486538921926	0.788136443295809	-0.222577224544879	0.441221405364854	0.340840419937816	0.176008679098906	0.620882344659753	-0.188653901902091	-0.165106925339286	0.337021337053191	0.660680923635758	0.42863320612426	0.729968677108673	0.544603655406151	0.509137933774196	1	0.570958262494699	0.699808395134928	0.616905385854715	0.646282691789503	0.829036632791562	0.791563189189793	0.534517833344268	0.769125375060285	0.429860311853465	0.576532369680265	0.744769484856487	0.727382246980767	0.833506475049586	0.723536471056344	0.3733194455031
SMAP1	0.781840578276994	0.752385321691122	0.426073590406913	0.738558170170787	0.48774039393059	0.69406983525992	0.382048416278184	0.286367033371172	-0.00748670094948092	0.659378857920919	0.527840523577176	0.6846788437916	0.651456834451858	0.690991987780971	0.601386653596619	-0.426216205443088	0.635531347454207	0.600618821341079	0.57196080404927	0.746650509891273	0.540116663515263	0.564591627118344	0.808492967963735	0.824145830556671	-0.118036275230668	0.623366888813739	-0.23116087290158	0.796374519814781	-0.29870674743867	0.234543718319512	-0.212541312298523	0.757470433443948	0.551760923837948	0.775355562840028	0.493630095557396	0.874665944324892	0.716526964844036	0.358504989279417	0.662658390980567	0.460705182109794	0.733139859436443	0.477157733458426	0.46257784696186	0.544787584688633	0.510522268889051	0.235534977918776	-0.371255707262261	0.807417954361319	0.437211500887552	0.283767269619776	0.487767884077854	0.843344601547808	0.729367794983843	0.595441269153158	-0.382218485440771	0.704807184981244	0.568601915504665	0.181176908375334	0.377951871413545	0.207189619099052	-0.127114837784942	0.704660625019804	0.544345174164473	0.700905432597991	0.779174150236485	0.869887775828998	0.184399569722515	0.570958262494699	1	0.662748745516318	0.0768306063689932	0.714689348393073	0.447327924415515	0.792525992821078	0.855981094865145	0.398904129580824	-0.0111170223343508	0.625646525772072	0.561036094759792	0.283683330188098	0.709727074094803	0.387573756143329	-0.061963349446177
VSIR	0.776394453802826	0.676808647043312	0.534993987148556	0.677503124765444	0.570232138691045	0.675305605193434	0.472880021901837	0.229694209979005	-0.167192269393005	0.646580002351026	0.371640579589894	0.553942098782935	0.627259059173419	0.714267026735081	0.567390840398437	-0.509425518781798	0.558324537995053	0.573763095904416	0.41729175908522	0.723999965819526	0.56026171356037	0.576448605975867	0.777679660060089	0.798299399733196	-0.17972790130366	0.631431258711319	-0.393181032603446	0.703468787113431	-0.352888656996473	0.0722538111547701	-0.259608896989356	0.644984019703134	0.686768141093058	0.708639948463658	0.632071657628513	0.847416905612599	0.644377441127877	0.432243966264085	0.689715391596086	0.42885725222365	0.698245466308007	0.633738412404722	0.452308736554296	0.572882065335966	0.452478022964052	0.178708041233418	-0.495304295185543	0.811833845323947	0.374675268798523	0.450350261378105	0.411557689093949	0.624934481407617	0.677469725010946	0.808947276727301	-0.428043520709763	0.684154263179672	0.641561324268928	0.137363251366411	0.40106371056848	0.0109574477184353	-0.259346485357457	0.760499067393794	0.647572762820872	0.739347027326796	0.776637100979915	0.838033906810594	0.422372212239746	0.699808395134928	0.662748745516318	1	0.142222843260649	0.731080792809887	0.492446613846433	0.657376662593524	0.840937365558305	0.484637633437516	0.0188973444010752	0.409864891220939	0.6764833381049	0.345280989056317	0.697950764265745	0.393372264191998	-0.0183170187276364
LPP	-0.121853011707948	-0.185546310369533	0.372696054570517	-0.187729407132362	0.375058306731681	-0.0112320477806118	0.0461706344355179	0.518789379074314	-0.237928718751356	-0.162469195144124	0.174993560779067	-0.296825236991079	-0.0473007335239701	0.324259858111694	-0.0905439277149506	-0.289108574810332	0.0474190321689841	0.142420652267055	-0.260253302813091	0.362987028284375	0.208181842412329	0.539685482629006	-0.00925115513359774	-0.00314205930545102	-0.263586738897644	0.305720372662971	-0.187833620564304	0.373990276014669	-0.203592284185166	0.321878569787283	0.102302162401147	0.123663441403889	0.0397466713039041	-0.0298718124336011	0.205505549839037	0.226743390777098	-0.182357147685423	0.192597623111201	0.184179385188821	0.0533312914809147	-0.20117256559241	0.2057236915084	0.572162457367242	0.609786802707676	0.00336836844205668	0.172994147032459	0.407833676643525	0.190303448684069	0.484632227937468	0.797251172336791	0.29815292892193	-0.123488809551426	0.163114812337731	0.462717858927826	-0.24545998523599	0.0331789029044237	-0.00397545129815844	-0.0936678270194276	0.388701134171977	-0.504239748859467	-0.405213064008964	-0.0875039749290263	0.391955979704361	0.0649942937378387	0.139142405809556	0.0170058243383435	0.270761104069895	0.616905385854715	0.0768306063689932	0.142222843260649	1	0.378527419270249	0.651745302762917	0.351063333062746	0.00308364401255969	0.710334570602892	0.687277626219476	0.261011180800891	0.374002612776258	0.822174020056354	0.550530135836518	0.708008431893209	0.679544743413937
STX4	0.697268480423113	0.548637401319757	0.571940909399121	0.611164004930612	0.669240258379104	0.642151844503663	0.411849483178945	0.358458767565291	-0.304031818965765	0.435976292745166	0.341613854971277	0.414890479149048	0.54959613483587	0.823792007929957	0.480776741005114	-0.514362114048859	0.577948119242816	0.6291354945408	0.298233517722271	0.677277153676922	0.614875569189001	0.691852342377882	0.73559903896988	0.705630304595255	-0.242480822625597	0.783048934156725	-0.361353426014502	0.745505524356964	-0.387530756288077	0.27246292026875	-0.243678848787752	0.753671729147615	0.597227915871728	0.585146429345279	0.659535851845358	0.841975085080223	0.543264785853889	0.347617702945883	0.673743122302432	0.333177422977748	0.602998886052138	0.675093626823348	0.431141390791577	0.715813303872984	0.48224400601577	0.31742019182308	-0.2540962787628	0.726750679064242	0.369374943427934	0.547677523412145	0.55798770073193	0.567158772425892	0.782242416139472	0.83038846484288	-0.520270523202774	0.75702720361028	0.59034342021345	0.222757744034279	0.521665993020151	-0.0179336456378787	-0.419948638480896	0.636643760554327	0.731541960613839	0.673997624937799	0.653052136940858	0.762857749266948	0.410335256061513	0.646282691789503	0.714689348393073	0.731080792809887	0.378527419270249	1	0.500471379766568	0.663852320114824	0.75427698392309	0.595036205795951	0.181855811633717	0.453508086118796	0.67349425904831	0.501670196509156	0.806639792734642	0.485518317854877	0.154256084586662
CD74	0.158859935662557	0.178724272692943	0.317230737982873	0.121797563789739	0.299082862110097	0.116634139109047	0.0766708127196127	0.284941131402119	-0.125843826222713	0.0245633173061024	0.49729070725899	-0.0486921762814771	0.192590249222036	0.51907252937207	0.218318104640049	-0.179615612039981	0.272287069379244	0.17024460932517	0.0635881524883896	0.773216451652242	0.107737839089409	0.478860005308443	0.271080716161775	0.310218886242709	-0.115621751190871	0.230947026316247	-0.128158676351575	0.571502179254628	-0.0608721510978416	0.204754145205967	0.0927827798062363	0.286489101913916	0.288720938728847	0.442790375306563	0.235433377891951	0.524339904246505	0.0657307729013382	0.0886349842934309	0.442373398909805	0.201844591376751	0.0180188318069142	0.124883295382705	0.957365317814528	0.744380199087584	0.0769388596982913	0.348544596300332	0.203112010446416	0.547819295606088	0.910892177787625	0.81142392031597	0.347693195997844	0.255430235589987	0.355256360195775	0.531711571981898	-0.188560687024365	0.214462720099677	0.0448369887769644	-0.0990899265893609	0.372814484891161	-0.175074293280108	-0.158643004129766	0.0959963850426681	0.625776543240153	0.164355825284345	0.577629775872801	0.339222817426963	0.425119543525132	0.829036632791562	0.447327924415515	0.492446613846433	0.651745302762917	0.500471379766568	1	0.758697604095811	0.341936195770292	0.731567435662901	0.531286529904188	0.633597401784532	0.619828671232366	0.780044876887982	0.663006746883057	0.840772422744104	0.468653418718232
CD63	0.604953840625306	0.592661656523964	0.329386206308006	0.565538641054566	0.365618780091457	0.456640562390828	0.262751295941404	0.245271585558426	-0.065990100403156	0.355915231444841	0.630256950993165	0.391757760053473	0.532544409416788	0.700647347320041	0.535995621637767	-0.277918894413565	0.615462362360604	0.443651891501326	0.448065636647138	0.782906287538794	0.369146202409309	0.50369354246714	0.638470978443461	0.675260489392077	-0.0579076762638611	0.416396514383995	-0.181612646161804	0.678757553487807	-0.132053142095093	0.207114258005486	-0.145817652767452	0.609466869760694	0.560513905242721	0.786811374316475	0.390969522505679	0.822889079770041	0.524723698209782	0.271014842967819	0.659522703751602	0.326703061962189	0.443405097240522	0.273455755436103	0.807642465678614	0.758779338028134	0.324886447272472	0.384393756846306	-0.128815525563584	0.787143605501919	0.749841765903861	0.526055002973046	0.538506597852875	0.670044385181712	0.679809504268713	0.679108397821804	-0.3146547828341	0.510323659283987	0.338239919156631	0.125149101250821	0.502020154450169	0.111507842554238	-0.108306394125853	0.485490549450741	0.728940978444763	0.489230196517014	0.868428929053684	0.714739121287741	0.313251411203834	0.791563189189793	0.792525992821078	0.657376662593524	0.351063333062746	0.663852320114824	0.758697604095811	1	0.719967905403643	0.688920665527676	0.351842610478776	0.810772189705991	0.736607045529578	0.626024371838014	0.821946995387003	0.711158137636173	0.279387545266751
RPSA	0.932793854175164	0.812060218674799	0.468997297367324	0.822510236695084	0.550378995527061	0.83635658489287	0.495510052313355	0.209216099613244	-0.263791655415457	0.768777071222923	0.360509292285059	0.802035413432713	0.689895365425284	0.789313459030377	0.66292535446278	-0.591008476538631	0.730857085235251	0.747009610598915	0.577050033243959	0.66017233837635	0.651734128067788	0.596791249297254	0.91182879699362	0.93822992803712	-0.273304578639817	0.6929182771747	-0.460462164283934	0.79192998170016	-0.461396869517047	0.0617635939976027	-0.438405691793488	0.844382320011995	0.703668564430065	0.80989904191189	0.630726476471571	0.933953215156675	0.807063559740673	0.422141853050731	0.720062719799859	0.540722370802983	0.889678706569222	0.662693326148615	0.338169747604391	0.513361655510651	0.482405805991917	0.188983822527288	-0.59418839036982	0.893959763903174	0.263206103166533	0.232567463382995	0.444186102078768	0.863097470588583	0.820302600458057	0.745740118902638	-0.54025326346301	0.819958089831011	0.716593314617099	0.157009788706079	0.343603110518354	0.176909202818668	-0.271973315065871	0.913776779415065	0.651269049273464	0.870721409644468	0.809398826442529	0.993552109421431	0.21315170644399	0.534517833344268	0.855981094865145	0.840937365558305	0.00308364401255969	0.75427698392309	0.341936195770292	0.719967905403643	1	0.366554053251787	-0.145459346091373	0.506666044461666	0.616781765437095	0.194721114831226	0.706855627186486	0.244038203645303	-0.179884877468903
PTPRA	0.256023393375713	0.106437104743076	0.312128380770659	0.141377002015234	0.420471550023578	0.152410166439875	0.118381146915304	0.353261560712515	-0.231673959934988	-0.0330263570610874	0.376718945357216	-0.0987698636167377	0.115863682236838	0.612517574380308	0.126952753677969	-0.189683906778987	0.22258888735933	0.182140036812616	-0.0448172268122832	0.603695855986962	0.21064434097121	0.438693863489186	0.270325273327009	0.252712254885411	-0.143603736949901	0.405873568183211	-0.178862105033683	0.502944810656723	-0.0928381483207783	0.177131697207185	-0.0814502619642941	0.362272709050075	0.228282470376166	0.462852752800857	0.453034837222304	0.587075997831225	0.0617903662909458	0.185397891088647	0.459196406722412	0.128442109983333	0.0676580176278424	0.179674935945939	0.701617436250312	0.825255582144393	0.202055941406224	0.375487390618047	0.0944695629194722	0.544993400509781	0.647439031480235	0.819320690639596	0.556054900122075	0.195032663611617	0.500852268314864	0.69413958474002	-0.188334829904071	0.300945128663068	0.0773363837913859	0.118764113533561	0.631197220953705	-0.365719772517425	-0.503050208334253	0.187865809951751	0.578904813743878	0.270054036408108	0.453323430439698	0.364613616231742	0.559023227483638	0.769125375060285	0.398904129580824	0.484637633437516	0.710334570602892	0.595036205795951	0.731567435662901	0.688920665527676	0.366554053251787	1	0.685062797005519	0.623640673174848	0.685170636864481	0.848667306735838	0.71485067250204	0.880282715369968	0.666635614711499
EGFR	-0.281077215056172	-0.407364387033745	-0.100279827871193	-0.402548537913769	-0.16726829698423	-0.25623364572676	-0.274243292667264	-0.0626331420381324	-0.273090397752877	-0.376899946912473	-0.0454143794508055	-0.446051353574561	-0.385192663958062	0.0196604392453749	-0.440724150672545	-0.104121852493889	-0.181084656370503	-0.243778120117641	-0.47098093311449	0.121791395863721	-0.1725985230958	0.130545177103543	-0.222093393358635	-0.164457470831442	-0.272225593838713	-0.05871469529953	-0.244076114507678	0.0936438508993794	-0.163650392531975	-0.185039958933047	-0.100578964174889	-0.268634211241349	-0.117526150435538	-0.0881914017093208	-0.0729009113636237	0.111163408890493	-0.383989253000346	-0.235748445942941	-0.105381488486181	-0.295461178218269	-0.279894918759663	-0.160590829582215	0.552150308949173	0.577014720933598	-0.308702245426036	-0.102448670707318	0.2547875932332	0.153285183170873	0.405750633622082	0.688440307324531	0.0840706717162989	-0.267639151134698	-0.117650763269522	0.145921632225004	-0.223957992280135	-0.231337712224391	-0.233220364239754	-0.342833080236735	0.273553758543094	-0.393588397336296	-0.30669908000792	-0.235594336884399	0.141068480542641	-0.185866894749266	0.143232260357327	-0.140068079032895	0.0898000442436882	0.429860311853465	-0.0111170223343508	0.0188973444010752	0.687277626219476	0.181855811633717	0.531286529904188	0.351842610478776	-0.145459346091373	0.685062797005519	1	0.274294247817618	0.167574014139141	0.876569909181093	0.267089924545117	0.806001855533396	0.989213405335915
LAMP1	0.360537381323674	0.398299664012514	0.173588483498426	0.367067550053906	0.293934754636486	0.119503991538647	0.132227469629286	0.279553671683556	0.00673754338175961	0.133405015938694	0.629592643228439	0.213477918613117	0.323543957256881	0.582578519263181	0.511548960467852	0.0285983608973753	0.283803603961293	0.227832485087578	0.296945922819096	0.692455527374659	0.127009299219571	0.247462913479754	0.431110648654814	0.429743610295977	0.102286309812677	0.26038919744606	0.044003452681425	0.479858760553182	0.0918529339692279	0.262807557031617	0.00139163960726854	0.451855354311967	0.267987044002922	0.670446256097853	0.314086662239095	0.619866474680697	0.240667701158375	0.254122859047986	0.379839780658653	0.262995051327347	0.192383223809974	0.0483149213451723	0.676902084521631	0.642701140443067	0.213782327552857	0.407851799207748	0.00476846047452067	0.597635305436884	0.696803734972497	0.408889036785675	0.570064578526699	0.470719404790161	0.479692365237338	0.472858995176743	-0.0897333443519169	0.335589609593219	0.0786134960859499	0.193660400758581	0.394349504812984	0.170341944231973	-0.138606497170708	0.23088192858257	0.648022766934838	0.230604309193989	0.611388379862845	0.497792803295183	0.36129246944173	0.576532369680265	0.625646525772072	0.409864891220939	0.261011180800891	0.453508086118796	0.633597401784532	0.810772189705991	0.506666044461666	0.623640673174848	0.274294247817618	1	0.654491933421672	0.474169010108948	0.598564548238407	0.649340733314786	0.230687366288466
LRP10	0.541098738175487	0.470916319140395	0.427895521603847	0.497766205504687	0.594104166269864	0.373765752953483	0.239365911839203	0.421888113708003	-0.139750603389211	0.268374644400381	0.544514374227414	0.233899309318228	0.508916775998251	0.72767252675224	0.572785389499197	-0.168954715917546	0.479475056186531	0.421990660099935	0.317558450033962	0.719019805776405	0.397422835333251	0.486377085777466	0.540898574097592	0.525229591183929	0.0199229771609631	0.520999210117194	-0.134916066982664	0.54848589676167	-0.0851049042857167	0.379509946294355	-0.0319760379532907	0.635536276763264	0.439245623047562	0.71400121684817	0.665847237552038	0.716115219138442	0.361891914333386	0.450147260775176	0.65656597463105	0.372690935154985	0.33788333661649	0.399629402807268	0.589343230886117	0.672036091853139	0.438778779875424	0.372867857057241	-0.113905419859081	0.639798149711886	0.566759851535549	0.527142404534459	0.641699670798361	0.496731179696019	0.67401278994424	0.778733638361996	-0.273454583834132	0.487331483529345	0.24876619387202	0.301983938228205	0.567677292299651	-0.0266614946394518	-0.311519153087742	0.383125394179931	0.782692614768755	0.440720269121543	0.634706049485666	0.591917270144671	0.496487395241466	0.744769484856487	0.561036094759792	0.6764833381049	0.374002612776258	0.67349425904831	0.619828671232366	0.736607045529578	0.616781765437095	0.685170636864481	0.167574014139141	0.654491933421672	1	0.474480495999512	0.78069995722406	0.571856692010149	0.127179519004953
CANX	0.0225368202717771	-0.0641072295858595	0.258736965755918	-0.0764747233558509	0.200835687870216	0.0574000293944169	-0.0140250321493686	0.219698263797869	-0.311247990907232	-0.114165762573417	0.205406269044004	-0.207846756589456	-0.0230970997792735	0.383127932191204	-0.104969894890405	-0.28491092875823	0.153521447076531	0.107587355146476	-0.184379081653323	0.472114263654855	0.157939422743603	0.480326849028208	0.126059364584634	0.177007128306407	-0.296122395588766	0.249557012460555	-0.312010967918021	0.447187909136163	-0.258009476539912	0.0514759621325111	-0.087837280312133	0.116939421372499	0.186439794885886	0.180888786612622	0.190903278507796	0.440984514870649	-0.076451763979376	0.0199262971702635	0.260788430562255	0.0166939710245983	-0.0344546979143643	0.142319852682126	0.778826975292079	0.807606964064517	-0.0351453619079115	0.13098761487533	0.206287187411479	0.421368190031353	0.628662169709071	0.859186548093608	0.277934206000359	0.0271547238228723	0.238389460934594	0.498060351572418	-0.339495845741762	0.0974894219307747	0.0659824773728835	-0.178131309478937	0.463476024919389	-0.37100696765963	-0.359586388404528	0.0386139451395901	0.468746754124622	0.125766776908144	0.435328505955296	0.20296086428803	0.293612348000163	0.727382246980767	0.283683330188098	0.345280989056317	0.822174020056354	0.501670196509156	0.780044876887982	0.626024371838014	0.194721114831226	0.848667306735838	0.876569909181093	0.474169010108948	0.474480495999512	1	0.620951788705563	0.908294813728472	0.845669451417207
NCL	0.627781269110347	0.580950974189533	0.710802880059762	0.601934857351915	0.751793067333962	0.621018842658588	0.480869069007873	0.58281859611566	-0.138689008104925	0.480203101762865	0.520706248962036	0.382161378667369	0.634280543810229	0.832592428519069	0.568237976067341	-0.4582426106228	0.660625009831756	0.675992700163154	0.397679917818024	0.747809153451634	0.694427062928292	0.784162020496869	0.670993535770844	0.670022631136417	-0.129508504055279	0.747364117128818	-0.206532445256623	0.744715967077441	-0.27779916050503	0.457022402368501	-0.0653740078098923	0.767266075928647	0.614671942437519	0.594286188136177	0.644917956248443	0.849680094883088	0.545136838261343	0.528624120770021	0.760017269985536	0.503510769593355	0.478198565709849	0.647686103306757	0.63657880316955	0.778866149607711	0.530766510960222	0.395481058527114	-0.053936372835317	0.688605446803532	0.594654276951945	0.589430300445193	0.717407257829532	0.597275263665827	0.773217639685109	0.880667078414701	-0.369293453016817	0.670528219781414	0.533512602706541	0.249048780385699	0.650386076356192	-0.142675847097028	-0.320120616827676	0.55928895568383	0.735567228244822	0.662875823345731	0.770090683065842	0.727153242681079	0.381429961612301	0.833506475049586	0.709727074094803	0.697950764265745	0.550530135836518	0.806639792734642	0.663006746883057	0.821946995387003	0.706855627186486	0.71485067250204	0.267089924545117	0.598564548238407	0.78069995722406	0.620951788705563	1	0.606312090921115	0.206845652623184
APLP2	0.0828189733852989	-0.0241241361412249	0.131686116024354	-0.0185441252122038	0.196809349260406	-0.00111837866391188	-0.101214095282424	0.215647128273241	-0.186779291220354	-0.104838241517523	0.382726674333135	-0.152054949976966	-0.0337221016643903	0.440602085479867	-0.00663056643192131	-0.188901093918459	0.0890729318107844	0.0169800455563789	-0.152008965030789	0.613506165444075	0.0112334833696786	0.376009163750968	0.149594817387837	0.189854513506184	-0.210122248317566	0.220569755344912	-0.198906490857371	0.478680460939926	-0.119227003674143	0.0839837885163559	-0.0408661946601916	0.158511318949207	0.118273496131297	0.383067413750646	0.244438930830068	0.483211928298829	-0.0651345781984689	0.0107999530325032	0.267154371219775	0.0397367776361857	-0.0273187048745739	0.0268783037243946	0.837024108297496	0.792822247705077	0.00916669396978959	0.20260528427774	0.158443273006716	0.529501094088158	0.73110936941454	0.873807246344336	0.382076955221021	0.128763209320822	0.27377776674201	0.484610960268126	-0.253897147149813	0.113341946489832	-0.0679108000607995	-0.144704804327009	0.434220930147898	-0.301923094403148	-0.381080085562135	0.0473796231171381	0.515826006479635	0.0993464454430437	0.436077989397734	0.243063475929671	0.344421581387259	0.723536471056344	0.387573756143329	0.393372264191998	0.708008431893209	0.485518317854877	0.840772422744104	0.711158137636173	0.244038203645303	0.880282715369968	0.806001855533396	0.649340733314786	0.571856692010149	0.908294813728472	0.606312090921115	1	0.771702766985724
PTPRZ1	-0.306643374934328	-0.444908526833977	-0.135039582216605	-0.430244045849897	-0.196473247151591	-0.288797227584474	-0.3161558727156	-0.0925135448675055	-0.30123195043739	-0.418411414048995	-0.0951800375625343	-0.48117877435086	-0.428974412010504	-0.00133717266011606	-0.489873782815748	-0.0917662856735671	-0.214852751874139	-0.25689663851458	-0.514049501809991	0.0660238627196406	-0.201417793237976	0.100081389850022	-0.249745834048239	-0.197081322414629	-0.291613327808487	-0.0708049757893303	-0.257507761300873	0.0600393621412982	-0.178437597370825	-0.218312642048363	-0.125154625932657	-0.294472922610816	-0.156122166784819	-0.120336220039122	-0.085640697765212	0.0646645418559782	-0.420228281664386	-0.269401471016898	-0.155293866805545	-0.334208910166052	-0.296343815960893	-0.168679725416968	0.486454206766182	0.544347157258432	-0.344189923792605	-0.124319255131788	0.238578490242382	0.120298713064299	0.333844454088766	0.676770789211235	0.0488595294779611	-0.311190950126363	-0.137363978615464	0.117768073162237	-0.239556356025664	-0.25788977003888	-0.255004578556914	-0.354266609420565	0.2494236788012	-0.399069975247551	-0.333457447739274	-0.254442371007198	0.108174789726458	-0.214267721037128	0.0660196517518404	-0.179467925778567	0.0797940450418341	0.3733194455031	-0.061963349446177	-0.0183170187276364	0.679544743413937	0.154256084586662	0.468653418718232	0.279387545266751	-0.179884877468903	0.666635614711499	0.989213405335915	0.230687366288466	0.127179519004953	0.845669451417207	0.206845652623184	0.771702766985724	1
