""	CD74	NCL	APLP2	LRP1	ITGB2	PLXNB2	SDC3	CXCR4	SORL1	SDC2	ENG	LAMP1	TSPAN15	LRP10	ITGA4	ITGB1	TLR2	SIRPA	NRP1	RPSA	PILRA	ACTR2	NCSTN	MERTK	CD44	TREM1	ADCY7	TLR4	CD93	ITGA5	ITGA6	FPR1	ITGAM	ITGB5	AXL	LY96	TLR1	CD81	BMPR2	KCNQ3	NRP2	KCNN4	FPR3	PLAUR	CSF2RA	STAB1	IGF2R	CSF3R	TFRC	TLR7	ASGR1	ITGAV	VSIR	TNFRSF21	ABCA1	DIP2A	NOTCH2	CD33	CADM1	LILRB3	AMFR	CD63	STX4	CD163	HAVCR2	THBD	LILRB2	PECAM1	GPR84	ACKR3	CD47	NECTIN2	PTPRA	UNC5B	MCFD2	SIGLEC9	CD46	C5AR1	TREM2	GPNMB	RYK	CLEC2D	ANTXR1	RHBDF2	ERAP1	PLXDC2	TNFRSF14	CD69	TSPAN14	PTPRC	RACK1	ADORA3	C5AR2	CCR1	PTPRJ	ST14	LILRB1	SCARB1	ALOX5	JAML	IL6R	TMIGD3	TNFRSF1B	C3AR1	CD4	TRADD	ITGAX	TNFRSF1A	PTGER4	JMJD6	RXRA	HLA.DPB1	SMAP1	ATP5F1B	SORT1	TNFRSF12A	CD68	SIGIRR	C1QBP	SLC1A5	MRC2	IL2RG	CANX	LPP
JAML	0.630064209679078	0.557153457534723	0.452743619827449	0.280158083996716	0.602263684637771	0.344328064973557	0.0207868957119687	0.687148918077725	0.559153328375774	0.240714838218491	0.375182294365711	0.445359275678355	0.438328710823517	0.559133171261216	0.578909937359519	0.528075970861603	0.558872800159878	0.487214389800481	0.240070599553985	0.60424475133144	0.487111713167882	0.483480818525511	0.404921374424019	0.214702777354186	0.546763590819084	0.250549557272463	0.449140722207366	0.432988627477311	0.356130486299731	0.294468458781937	0.472190868432699	0.624590384327382	0.398869622942663	0.199767096198611	0.5932086260267	0.605329510323695	0.614740292560764	0.29773941531071	0.492599531637101	0.523276077605367	0.320886677117331	0.376937244265905	0.224976724605415	0.492811372762634	0.624679626469316	0.0987029736568736	0.137251067224861	0.530239806659973	0.27598002597367	0.52030641049829	0.488622614906984	0.474241986677143	0.695843019910029	0.133215378682681	0.107632541311955	0.412512442015186	0.516987602271927	0.598432114295146	0.612707291225252	0.565327112357832	0.391340290993823	0.512464311075302	0.459725092008017	0.348494634569311	0.627962721149065	0.305376062795322	0.578184605754464	0.444372325862537	0.495698091955023	0.12653184053675	0.577291303893648	0.580415559120032	0.53384933955423	0.493250881409351	0.524050484635594	0.535331195727993	0.586291772707271	0.388088324103153	0.534522425056063	0.193861065549676	0.338946828748323	0.403436471413731	0.600475681201329	0.514681171391442	0.430643000003386	0.576671701261168	0.550746908909741	0.522603456804994	0.417016303270796	0.666091238539499	0.657918981917817	0.522117776389049	0.160569954213983	0.488072892189999	0.289188081276332	0.447083682099838	0.509182983373154	0.382757740934179	0.62759196052456	1	0.501390000759768	0.24617480088244	0.542043048875556	0.615938735675476	0.368476589529806	0.582787827777693	0.225049498440191	0.55200699959947	0.475210693724273	0.631572337663615	0.302378796869879	0.63584340579222	0.64165776538803	0.587994564130052	0.530213266086347	0.418291380992237	0.480098808275307	0.643798652702596	0.557640823580522	0.611982881832505	0.458332605574699	0.532669204588216	0.541376120368213	0.469987496463019
IL6R	0.540111973581823	0.801292566100381	0.835314694451688	0.725440137127806	0.7918387570837	0.778500178967044	0.494561963005044	0.408211872398225	0.748477000798712	0.521587252085269	0.792078281874609	0.742818127447221	0.756004235811793	0.761478047400557	0.754774506719976	0.825116572658369	0.711192095710596	0.839318333694908	0.769688304219298	0.826864868407359	0.500979458452897	0.846114803995205	0.750257006820772	0.64190256072413	0.886760849885527	0.680323293086921	0.751010982412901	0.72382948599896	0.753657808048659	0.762406626483658	0.751307808089946	0.632230379853771	0.829377402990183	0.706736769119025	0.567251140967958	0.707163869788843	0.695451160103664	0.765256128870808	0.788934858050077	0.719405547037049	0.72875862326533	0.660746536805386	0.649882669120211	0.833790077722258	0.591879595522677	0.64816964416575	0.566642935344705	0.644735172074461	0.560723561516488	0.672894843501413	0.688693309063145	0.767394994741253	0.594201882772984	0.471802231153394	0.560363255552019	0.725633418783938	0.707402867996191	0.735895766638011	0.772051470553041	0.65501573272365	0.721721843750536	0.807452638844173	0.741359949281984	0.707591026512037	0.745145075519483	0.752450429202587	0.70787890160787	0.732624292765336	0.705129600382062	0.464018744687453	0.796019534594001	0.79472956681884	0.816266432523326	0.765194106086303	0.845034549500628	0.747702651021539	0.755357601046163	0.616489140005896	0.687276882290002	0.481210282876076	0.692379817195555	0.739356099794825	0.700715413375022	0.740255489478102	0.682822264442344	0.759308734002158	0.761020670145147	0.664609207952453	0.742474544867381	0.742742289136966	0.835529160262322	0.694841250745003	0.504211887867097	0.836160501696454	0.728432942880727	0.800113384584118	0.71774365897972	0.740256427564851	0.74045276368741	0.501390000759768	1	0.658935872598338	0.732864005862754	0.618580383546186	0.819805766678442	0.772607044726454	0.5475089470439	0.777513800267208	0.660935851314178	0.788363698245159	0.77986793042134	0.447623096590478	0.833878180722638	0.7564979781989	0.752978572726983	0.736520963170085	0.758855344360869	0.808174501535163	0.75649416402557	0.707969378577842	0.749809993814716	0.73385000346613	0.877418466523217	0.75886726700406
TMIGD3	0.613884505904444	0.677313624732299	0.874450742910604	0.792400682317511	0.77559893520493	0.691741867380511	0.670884731729787	0.292966101767442	0.75926387700311	0.642787011608273	0.85411230261844	0.904105908650075	0.825698930163769	0.785066784722011	0.637138314364087	0.830477461369181	0.674120160104832	0.785818633041801	0.832757415578445	0.643728988871984	0.674017739823932	0.766944931572691	0.801068694186708	0.746502525328737	0.606078553513901	0.6880591019317	0.749852147520622	0.692474747850951	0.708878490544604	0.618755549843964	0.719738815198583	0.68132000221879	0.750828658129949	0.745664389147243	0.62764308329187	0.763260432787729	0.689002126365194	0.855330774895909	0.703924116891105	0.579373604646956	0.607465553211845	0.618960621911714	0.716948835786558	0.86844505289226	0.554996428074937	0.747577057391241	0.614281463677846	0.614894547784593	0.688434392830989	0.688722701418759	0.478501734461055	0.762368224328498	0.557045534152736	0.454326580873815	0.526046613015881	0.596796000943246	0.539596112424537	0.746644299450167	0.637877170784572	0.570317138385349	0.677196560271599	0.848723115690991	0.765652466818542	0.84524005832857	0.77040810947065	0.721093745748111	0.673318717011592	0.781982822074217	0.727284061562802	0.365103604539481	0.742673911310385	0.753930290072812	0.72387381289964	0.718989360680005	0.768341869754057	0.722844243528868	0.731574648679542	0.654911126139478	0.819820377067923	0.429589317914397	0.663585639741125	0.648874651608482	0.447554115044517	0.787222462632519	0.659835246261986	0.691897332441577	0.671396153330079	0.584624955528234	0.75014373690944	0.684655043939224	0.68618314049476	0.803827825088569	0.368531926954158	0.786640859537008	0.801712754774756	0.712874247732177	0.748291634471822	0.679248368804979	0.652110913535737	0.24617480088244	0.658935872598338	1	0.743604526768014	0.700668721236761	0.817680881495666	0.774365623155186	0.679265434245206	0.796777715367637	0.611850596904161	0.629947334871854	0.676364018511771	0.505783823775978	0.67738253982092	0.64452510929073	0.63400941466385	0.696946119756921	0.871545925936094	0.684391332223449	0.619764732512759	0.618690050609016	0.644222106059171	0.6130117689591	0.796616048368561	0.74658578801411
TNFRSF1B	0.831214022995149	0.781873349883438	0.869234908809304	0.790558319486358	0.855783093209017	0.740614490045447	0.549762436984963	0.668423253181083	0.919328486964408	0.589382472321979	0.818093104305366	0.866106963413862	0.792901083516026	0.90286511351704	0.735264215523562	0.911980171589776	0.858202196042118	0.84595765099128	0.72692084918422	0.746294343454936	0.838731752846815	0.79850443567171	0.799083084515945	0.725770561836706	0.787561747676649	0.5695594003521	0.845074179045073	0.820868239319163	0.703758951582863	0.533069249216239	0.784291087814461	0.804287763608177	0.760771434790816	0.624184833095507	0.850980998838672	0.881322376769141	0.842323375402069	0.802344548087586	0.846795463935684	0.837458796723418	0.666884006431231	0.562948461192571	0.652448915349987	0.886885353205369	0.848316540706652	0.61097048951974	0.5319980580419	0.877797998941481	0.802545530352406	0.844104973936195	0.448075089372303	0.875130627049124	0.793259834743535	0.428372352927767	0.452041904719393	0.776127194515636	0.728989794067801	0.842732349045769	0.8422572298581	0.828925678346991	0.775276883464809	0.813808932915651	0.905312597664369	0.832563858234968	0.913525226742033	0.729232316174583	0.828964143382277	0.873342000514658	0.86266196780234	0.403756719551406	0.824036973013854	0.856283144975062	0.888486189374453	0.850207850934699	0.822243542627119	0.765939544439508	0.879264311060501	0.858351658818516	0.878398172048668	0.364284568694441	0.734429247028851	0.809658695417114	0.667719526006963	0.904961800632941	0.746155761070043	0.892447994823706	0.819972434109532	0.845366548564868	0.847763901037987	0.886334078840886	0.835729392961	0.867794760147627	0.503092687355878	0.849783713378977	0.743699677526721	0.733814770952541	0.879763341678642	0.714143670911325	0.808894283504977	0.542043048875556	0.732864005862754	0.743604526768014	1	0.842404512346855	0.822728215135824	0.870425419604903	0.692370781137398	0.913120914580873	0.839417016907739	0.830450740208306	0.652729138421035	0.772347501444092	0.821138757359417	0.720324991777073	0.853394166752187	0.67050024669752	0.849725037252598	0.859214952308281	0.670001519204113	0.741002542616757	0.761381631231529	0.814745159544388	0.854416110481184	0.871945113856489
C3AR1	0.92813169682005	0.829909070515845	0.820741708914035	0.592001130759717	0.901491841117766	0.579397984398944	0.373821934354715	0.71620849128588	0.868743219681072	0.452005105934742	0.771950891957066	0.840146236861495	0.825102416085921	0.866374171736725	0.806875436207217	0.850670684296089	0.852353059146724	0.772053778454251	0.614713885451928	0.787746043126971	0.773987751891724	0.787803258518765	0.801663918752547	0.573790125568976	0.609404457428266	0.42089077138782	0.795926741786609	0.655503154971035	0.666940252237545	0.394150978306566	0.752681037114116	0.958335585258242	0.639537378637122	0.472458814031633	0.902461112238401	0.905099539994211	0.907042976423444	0.704861057717225	0.75667554801357	0.69795541579476	0.398372407854081	0.642916846405703	0.582204457674752	0.832077070319693	0.810561814548147	0.495154078161737	0.347503490631134	0.76256453487425	0.636750150965189	0.778893274028305	0.504701305791188	0.830858860956563	0.913480568098296	0.236598785063507	0.151995206461618	0.607230582733962	0.574029932406852	0.904174247866575	0.771641843278643	0.705404234909067	0.577631215724292	0.853989656258379	0.773364870470993	0.784558430432449	0.935101667965395	0.657824380776475	0.844092138133649	0.773407895089866	0.868929619981672	0.173702927179429	0.881207783535648	0.860802495883082	0.785064629498495	0.823593514495997	0.789184699181538	0.869150979859014	0.864083058977251	0.65170350386404	0.952654235271764	0.135501322845139	0.542311363232286	0.592105659408665	0.686129007966572	0.89637632388104	0.683342499496664	0.842243410182921	0.686548502877116	0.812621298743331	0.674030711528106	0.926308662539284	0.83555175574588	0.934565928500047	0.247370069071413	0.785410968914886	0.592182761093952	0.747882603850844	0.894718457997826	0.59740041367721	0.845356943318772	0.615938735675476	0.618580383546186	0.700668721236761	0.842404512346855	1	0.72832704096339	0.876670993584648	0.464315956362179	0.908331091617911	0.751667710736757	0.750616902530183	0.461189843098465	0.870090297488206	0.746971456574953	0.84417026604466	0.760974101482931	0.667105712298923	0.804602632747556	0.793699508781335	0.792904971186101	0.853538477532452	0.683928362751363	0.672079079019544	0.8218897137468	0.77111616910235
CD4	0.670359258020084	0.850475828153089	0.942718025153053	0.866614117467486	0.844703448487726	0.899750767543833	0.72112169960761	0.408740302729113	0.865729226223743	0.57953775347441	0.945736033871511	0.84100884332749	0.900994176008999	0.872131699303674	0.829868930464024	0.915181032201368	0.831310635177748	0.936256727201185	0.90064118262793	0.812357868759999	0.560626654777986	0.934980632440755	0.87765605952333	0.834820631723506	0.808956769990233	0.681527290589122	0.89290550964675	0.799033712381237	0.910953469287176	0.763445811794291	0.891259741699926	0.734102229820727	0.918202560994687	0.824604524710513	0.667596517291962	0.753796088383651	0.779112619042497	0.958124133322152	0.893774668622092	0.822575715516655	0.677380944396442	0.688738241634605	0.863480055515351	0.895533337815903	0.684946389245348	0.890626079019016	0.607651159496926	0.752192080043448	0.75433997935095	0.810381335887094	0.627269477046279	0.901016746817852	0.629757652401906	0.548722540485466	0.511381268120873	0.799006881279874	0.680016670971334	0.803153951169731	0.808222265392703	0.626820431188356	0.784055107104729	0.856093824693731	0.858302723615709	0.909420619768403	0.823175300310555	0.890131578067049	0.803127591807461	0.871664614899661	0.812929895915728	0.552566186823052	0.858480434398313	0.866131550947668	0.882847539116148	0.891825821587491	0.862588131358033	0.762646745204346	0.823318851316343	0.700949322090961	0.830407647606783	0.324832240846185	0.747450233431284	0.813338632055253	0.732417436302967	0.859119166488943	0.852724051426976	0.872094950479487	0.738459114424729	0.749284111027422	0.862841145231536	0.806047723668518	0.825201438001078	0.842511330559782	0.566270684158041	0.895245824728747	0.893209724995155	0.900882689086328	0.871136820426623	0.813095273866889	0.818590741828426	0.368476589529806	0.819805766678442	0.817680881495666	0.822728215135824	0.72832704096339	1	0.819029224174122	0.624753534612032	0.872136520822043	0.781045451899001	0.757509291654382	0.822232025534694	0.559969093968392	0.761456447498042	0.767542318485631	0.801238376454862	0.766806752082846	0.809248962146341	0.818553487041858	0.763033078157415	0.716706361381261	0.862564545298251	0.753107494151354	0.92186028423739	0.881246273505198
TRADD	0.824180753409042	0.873947344441978	0.882627579818737	0.695138640686179	0.917350122379024	0.693557149188366	0.448473491497056	0.612007622621312	0.879958725274945	0.516690102914316	0.826798418505891	0.858177634244359	0.871350118369612	0.888599116832653	0.846314902054641	0.903081405363337	0.821130672469585	0.846186346189809	0.71706025799411	0.876169146253065	0.71640921798307	0.862578302606086	0.833064755178025	0.639147356864473	0.78826039583993	0.572691999104855	0.842761780697177	0.735279761722337	0.747363235183009	0.592335196080627	0.813496015900168	0.870088837167157	0.772281135527227	0.609056231648422	0.836325841134413	0.895941637876214	0.876601036941955	0.773823775136572	0.813950201933688	0.767589538988536	0.59511406949414	0.669596782514872	0.647275749101478	0.891876363408862	0.787783826896587	0.581639374340144	0.447499854402133	0.765129311545307	0.674824103733344	0.78120073626397	0.630669018573404	0.863131254365093	0.833638077506871	0.37551772022939	0.353342658440751	0.71442209587519	0.699925815053839	0.902441591483017	0.839941282056838	0.725952206352626	0.684239020588875	0.89247746150566	0.836420037039959	0.778724658969221	0.922445382105629	0.730036915665581	0.81934302158781	0.817439036191857	0.841260192924044	0.304483230288193	0.907054400166968	0.896235522347389	0.860729875919349	0.864290569589367	0.87272627628199	0.868174801012324	0.889040165934662	0.690590636520069	0.905207875381537	0.31533743587426	0.664569586107258	0.714955867784795	0.747911615008101	0.914274251564712	0.730658613773714	0.875082453666148	0.809179841987711	0.823139652118405	0.741490619030726	0.920007190669736	0.925036347724295	0.897351716857592	0.371488791903005	0.85907047992572	0.703856270803401	0.803615190073142	0.893310704746618	0.699044160567838	0.847541914996299	0.582787827777693	0.772607044726454	0.774365623155186	0.870425419604903	0.876670993584648	0.819029224174122	1	0.555723311497967	0.923497526253463	0.794178579425124	0.80562721848023	0.640499646376298	0.7527238367459	0.860254703829333	0.857869465956891	0.815364429575266	0.753427470233159	0.85855490176065	0.885393705986362	0.82588242136373	0.830563818233875	0.77996786661157	0.770746871407373	0.908251996559797	0.803000380812729
ITGAX	0.409803812455053	0.390029987741951	0.692206112305859	0.787795250844538	0.523050593561355	0.578346135768007	0.643602843081972	0.345292645293121	0.600220820843906	0.754413615460908	0.622788897338374	0.732246472818535	0.500486404089019	0.628942948785311	0.33127426997937	0.69722026148748	0.56107275007558	0.592433074945301	0.681371463343065	0.355240537819482	0.650572958270965	0.502369665086068	0.607123957350177	0.684129673065046	0.58065436076786	0.659073940349155	0.518630891338013	0.693604980784826	0.416282960302068	0.456807465243843	0.532502930886837	0.381553076625344	0.581019900825255	0.70649996296687	0.464000510036612	0.567651246767872	0.469635884968068	0.685060699565951	0.595763052426869	0.572231329913004	0.746220624819477	0.30093856974237	0.55401994078143	0.682905938423287	0.513533667368769	0.547163544995544	0.701040542289593	0.596240044402345	0.599735028002493	0.567087857153815	0.194523288352802	0.56822067791314	0.325408920762357	0.551195190708829	0.719964506175846	0.575748418803085	0.565356930845794	0.445365539508873	0.603856898818787	0.639454103961349	0.748150936964478	0.604374144036164	0.72947728198868	0.694897219149629	0.580446081569998	0.51316173387786	0.472917680788091	0.660121516180816	0.522074484949284	0.517501001469276	0.491261158154331	0.54408476838299	0.607102010466201	0.513754693338434	0.578508845646633	0.400657936579659	0.59282133283575	0.744286516948043	0.556440567177395	0.66285867882883	0.674962343021247	0.69557287521004	0.237715159781516	0.577908379004483	0.450333823925395	0.5456826379505	0.675721020796275	0.451518745264858	0.751725708471606	0.472290265955459	0.454173423015818	0.496289659259674	0.610147990794871	0.649600629816508	0.675477252249824	0.440998733972894	0.51246252146425	0.60893271815591	0.413059281197599	0.225049498440191	0.5475089470439	0.679265434245206	0.692370781137398	0.464315956362179	0.624753534612032	0.555723311497967	1	0.567303988420068	0.505224569063316	0.578451717515172	0.625975705213225	0.357225290331042	0.568004034589477	0.314796808628341	0.555870970902726	0.501564561128356	0.727096036209464	0.568607458332223	0.280953859960828	0.354773214929407	0.526382768765069	0.590804893269535	0.574501383359253	0.65826976333881
TNFRSF1A	0.884171414330385	0.880234159468472	0.918750865792262	0.774652889614345	0.910291692655881	0.757434795249734	0.562258047308844	0.653482519531752	0.935342648966034	0.560001834883601	0.869089487097198	0.891597210608786	0.893516285312385	0.937839491899723	0.84817861465015	0.928597239175587	0.893626841331849	0.898534582157013	0.769289587314299	0.85087389941829	0.783655490606544	0.885275962410228	0.857151141034022	0.744207610805937	0.785742482217549	0.524196261429718	0.902426976120669	0.816290653290413	0.789688139816121	0.580057632144401	0.860775782766607	0.890385600291985	0.786781674059716	0.649852202686432	0.88349750570442	0.932048060765692	0.912548718876137	0.842992033849344	0.884670715746181	0.795711765504383	0.600138809163409	0.649707027327052	0.739371814855698	0.911179957437452	0.845942674067186	0.674646192226116	0.497616568644352	0.851212789575335	0.785648718341978	0.85882097794714	0.572074454428929	0.929367893409801	0.869555959188475	0.41743750687157	0.354706939789698	0.769478369065518	0.724623895200902	0.910672543883862	0.861512727853547	0.768965636553817	0.707843498598428	0.894891138584498	0.882381520292811	0.880539058620079	0.953798289185988	0.792666605000686	0.884969868330621	0.891896021115454	0.890882193337263	0.354503337342076	0.914925101626891	0.910016816053716	0.905839454502267	0.901122166234721	0.877569138804966	0.859295956993034	0.924703620217565	0.785070035002356	0.937375540713254	0.248089507681842	0.708146264669545	0.754345146833623	0.7401663653195	0.95944476526037	0.800964593072241	0.929566066288485	0.799218241225603	0.863673090408379	0.818688788847079	0.941434296080106	0.909375863377251	0.956087600189565	0.413490004213228	0.872752652860691	0.756612668353687	0.841033158933692	0.942727715000967	0.739327663710332	0.868436262697268	0.55200699959947	0.777513800267208	0.796777715367637	0.913120914580873	0.908331091617911	0.872136520822043	0.923497526253463	0.567303988420068	1	0.855579082930947	0.830007217762529	0.634688184344023	0.812372514513664	0.832058250410936	0.842187553571998	0.853742250150068	0.704379595966537	0.886180303349818	0.873319727141787	0.805398112162431	0.829397265037146	0.805184329920576	0.77554668651383	0.92087539387633	0.866798528026346
PTGER4	0.824173991556275	0.733581913610456	0.769894715429808	0.707950663456948	0.714045254083464	0.691242685602833	0.588048251113009	0.74630731808415	0.825119152729525	0.504735954097235	0.720651930654158	0.704991144493298	0.777451349842631	0.849732460571241	0.697393080027189	0.802795428325253	0.812793738564858	0.807815441471352	0.608577136426975	0.694812965332034	0.691509943801393	0.743380992224348	0.708526989319108	0.753124449261298	0.748824272757814	0.358485186895901	0.825539692852025	0.844069827484162	0.698605966425496	0.491020291445601	0.814622362992585	0.719229534704079	0.657953160627669	0.608098177502068	0.830677171808995	0.800899054811858	0.790124879381494	0.743745843674759	0.821867979513893	0.798509696628926	0.563521776845164	0.409285681648491	0.698699286554063	0.770149719166723	0.877712383344631	0.610165179041044	0.413135182077849	0.882092057418747	0.854687156330805	0.861383917179411	0.395617977027993	0.886478821321	0.781586556671815	0.5125487406998	0.313414173240947	0.787969164527483	0.691600581970719	0.742923099623468	0.810277682600091	0.680578718296419	0.658133434878866	0.65901475117167	0.841456902710342	0.770720946258809	0.799303884405759	0.740925208185803	0.817131025833405	0.856497725859311	0.804960476134379	0.495810971420931	0.765135559471644	0.755339832974433	0.825637868203552	0.81757137723854	0.711097472398924	0.673286351536429	0.80369363076946	0.822121378665796	0.765225502402469	0.133068736271073	0.706971674537106	0.714748095079789	0.696881656012821	0.846571984583065	0.782823549686613	0.891199570759511	0.715536360632098	0.916167622210302	0.785335813895025	0.820121982032698	0.780141635480994	0.817457038840086	0.521970265419287	0.747657105699483	0.659899504907461	0.745869478223364	0.862016151034323	0.730316334418135	0.762999915447647	0.475210693724273	0.660935851314178	0.611850596904161	0.839417016907739	0.751667710736757	0.781045451899001	0.794178579425124	0.505224569063316	0.855579082930947	1	0.772005476237284	0.541247597940583	0.79629116717282	0.712442516052599	0.642031695815188	0.804273534099162	0.499016340475488	0.731386650379485	0.773618978316017	0.624123962314312	0.684819279621759	0.753382269571711	0.697458602604486	0.757609918239529	0.818177951034519
JMJD6	0.722856735125335	0.80628052597299	0.811025270348282	0.679682163910527	0.825634895826214	0.679462901932855	0.441536178024358	0.686224131458155	0.811074017624416	0.522818155614224	0.762455126740829	0.774116820047276	0.76432267799171	0.821374744721538	0.755355728293987	0.851677817205938	0.79741264109953	0.808068419401669	0.665190874064763	0.809891331269797	0.682962622320128	0.800596859997722	0.739105827863053	0.615060597812958	0.851694471812169	0.595160342564119	0.75467917485161	0.771932479674703	0.678088377677745	0.608266194421762	0.774864633189545	0.733736827942012	0.730824128656656	0.593764037085659	0.737044970127811	0.797556639911065	0.770639826133421	0.706126159349699	0.79270420372781	0.768465329368953	0.673833396583011	0.592762964200898	0.59854645285615	0.841899048865252	0.762431958351311	0.531081471177446	0.494661341991336	0.786519296769754	0.646718995983926	0.744821079681863	0.597153465772515	0.798736829188515	0.767938937704534	0.466875878803557	0.423846274644616	0.734114430164539	0.710640681999567	0.780168898560378	0.831478591341855	0.742778445670791	0.728115368974531	0.787931824803173	0.808634949692816	0.703921007061794	0.818752913553142	0.660461028870794	0.778136461951891	0.765202080779308	0.810356853516472	0.419275261697908	0.829194239764411	0.826759230439237	0.840973829331239	0.771079353130465	0.80885632034801	0.750169491476921	0.81051709006845	0.71792857993944	0.767432052556175	0.400841264602226	0.686624816045692	0.736863082642295	0.715969587626146	0.803398602201014	0.715690919069052	0.829510571959657	0.759934160531826	0.798968711696352	0.745905844916502	0.849736660346431	0.863676863832323	0.764897439064123	0.436490359410047	0.799605718582317	0.656941053322004	0.760455251501225	0.778137634468247	0.700232392212478	0.788015391908725	0.631572337663615	0.788363698245159	0.629947334871854	0.830450740208306	0.750616902530183	0.757509291654382	0.80562721848023	0.578451717515172	0.830007217762529	0.772005476237284	1	0.629835151442057	0.67663025464011	0.855302962634734	0.76341846476027	0.816562010382734	0.697322141999762	0.784546725116683	0.862220467293193	0.750623942220317	0.770500883692207	0.754349895430859	0.783189404541155	0.846044227394233	0.804047591316301
RXRA	0.349635517564185	0.667395489649851	0.788628294330302	0.77107342104246	0.684775606513106	0.787549236077128	0.589975279925208	0.174123675200719	0.640089657788352	0.533091751790314	0.796128084351305	0.685560034467735	0.69628508508119	0.677042545059774	0.624170038358616	0.748372564486185	0.592994584099077	0.764337564323887	0.815848611316034	0.672046127577828	0.374585294357609	0.76818746367922	0.728754322502128	0.672299755486075	0.794098714161667	0.804520502619288	0.665738477179905	0.645974612242467	0.756861508177045	0.806053830690721	0.676686551595627	0.47987940372356	0.853701505314545	0.78533933723904	0.358761965358315	0.533445999940862	0.52502322085031	0.803517919930792	0.691882997606176	0.68146907623863	0.719911035409544	0.612692235462465	0.688813647361197	0.767841032219732	0.440464974676368	0.734850538895704	0.624190509690156	0.521721790236961	0.522011170073757	0.583619776226736	0.599196661414738	0.664676738789373	0.340769639786884	0.509182697482825	0.675080262013485	0.685890341691361	0.615091590556615	0.588407716958118	0.66666594107386	0.515974740582545	0.744229329357783	0.720340371296389	0.679902768456703	0.698037042659524	0.589384177071771	0.754952185095142	0.558899377780974	0.674811749432952	0.601170000183683	0.600717881236646	0.661110361832738	0.671168653672652	0.730536305902945	0.669253596359156	0.738322983272554	0.578364096901746	0.645549246984881	0.546618446696188	0.576301096821019	0.555717166306953	0.683224891943847	0.741222542503061	0.576365150416677	0.61302489535388	0.649330685543511	0.63472730213455	0.657461715752672	0.488237477277172	0.75155659888926	0.566070458572374	0.672129060407188	0.56519617997602	0.602497614086971	0.773471583614389	0.791945370160569	0.727732380945897	0.606367074933117	0.697848677879208	0.623687587327572	0.302378796869879	0.77986793042134	0.676364018511771	0.652729138421035	0.461189843098465	0.822232025534694	0.640499646376298	0.625975705213225	0.634688184344023	0.541247597940583	0.629835151442057	1	0.241372575380488	0.688944008264295	0.582087012618165	0.630700989352712	0.705315375620305	0.666647606709467	0.716397454046101	0.593746317667244	0.513745218448496	0.697337905511096	0.707829805398382	0.779836608017222	0.721170012257176
HLA-DPB1	0.97813414188456	0.645006967622611	0.632677429959555	0.490865951965634	0.689733270586983	0.448243196835384	0.318021116029106	0.860687330904172	0.805550075601168	0.357340825550872	0.55358842074084	0.662711792100414	0.662034013133761	0.78816184302886	0.656364202396145	0.690530374065053	0.796239636508267	0.639441037209526	0.371054854719196	0.607610916426338	0.800398356706089	0.586371231772849	0.609481087779877	0.537285894779362	0.509320976774324	0.111980270616202	0.719778576034351	0.674546445271034	0.507085895148549	0.182461379874559	0.668412819395702	0.833738860361827	0.435136488583424	0.328970584646924	0.949922928838756	0.853793705575217	0.846612971153165	0.537584426758731	0.676904543526359	0.674345264050769	0.302263960672326	0.334744612293256	0.477080481517177	0.634068005898533	0.92366089471724	0.34539589700589	0.194819929520349	0.83338069432583	0.669873040784982	0.791811713192148	0.290456858606311	0.755832718068298	0.930887048233981	0.24815825302759	0.00271608489224291	0.591900914386422	0.586854795820794	0.765952564120332	0.727339888779601	0.682878768965922	0.462090525198793	0.616527440327145	0.713549141152623	0.654912970664386	0.830649418259348	0.487311922787607	0.793309746214899	0.743844600483459	0.739048453806371	0.152475924618209	0.714178879033644	0.701903994068906	0.692860383185379	0.711470486958901	0.596043318550493	0.656674771248156	0.768807088979522	0.702231097112675	0.812170386046695	-0.0568393962769908	0.513625804454312	0.526844745046018	0.598241347299246	0.820362791058266	0.622075420495714	0.81934616213655	0.629257167910066	0.802075947091054	0.613632815789759	0.842129699528542	0.722384965710349	0.834854471403407	0.220197040756142	0.593544135319204	0.441875896348549	0.586762450694027	0.819469073605903	0.524231484654918	0.745287340834496	0.63584340579222	0.447623096590478	0.505783823775978	0.772347501444092	0.870090297488206	0.559969093968392	0.7527238367459	0.357225290331042	0.812372514513664	0.79629116717282	0.67663025464011	0.241372575380488	1	0.620411986307603	0.633867425901479	0.684910287281286	0.371202339353613	0.686959091003908	0.685680612337197	0.576519123563486	0.705306046095597	0.56821505380647	0.561935814777544	0.632990047127929	0.696587600368192
