""	SIGLEC10	CCR1	TNFRSF1A	CD40	CCRL2	LILRB2	LILRB1	PILRA	SIRPA	CXADR	CD4	HAVCR2	C5AR1	THBD	KCNQ3	CD163	TLR2	KCNN4	CD53	TLR4	APLP2	VSIR	ADRB2	CD81	TNFRSF1B	ADGRE2	SMAP1	TREM1	NECTIN2	PLXNB2	CANX	TFRC	CD74	PECAM1	FPR1	IGF2R	CD47	ITGB2	LTBR	TNFRSF14	TREM2	PTPRC	ITGAL	ENG	TNFRSF10B	CD72	PTPRA	TRAF3	ITGAM	PLD2	ADORA3	AXL	GPNMB	ADCY7	TRPM2	SIGLEC5	TLR7	ITGB5	TMIGD3	CD9	CLEC12A	UNC5B	TSPAN15	RXRA	P2RY6	SCARB1	TLR1	STAB1	ASGR1	IL6R	TRADD	ITGB1	CD33	NOTCH2	PTGER4	LRP1	CD93	SORL1	PLAUR	ADGRE5	TNFRSF12A	LPP	CD68	MCFD2	CXCR4	TSPAN14	NCSTN	RACK1	ITGAV	SLC1A5	ABCA1	ERAP1	JMJD6	TSPAN17	CD44	MRC2	AMFR	CD69	HLA.DPB1	CD63	SDC3	CADM1	C1QBP	ITGA6	ITGA4	SORT1	PILRB	SLC16A1
TSPAN14	0.78301606148345	0.836044937418263	0.863308022949513	0.808566607487655	0.8687849276073	0.702355878859597	0.843504435143448	0.692504020560195	0.830584533779159	0.860651604830302	0.86740947550526	0.829055617936784	0.789198650612757	0.694572679044748	0.815067206279317	0.838912969522004	0.817398233291217	0.526654124377739	0.755217369469918	0.857143671961827	0.771944536169456	0.809562408458788	0.770376157634637	0.870001124184942	0.855787232454909	0.839445238699756	0.78790008515458	0.164774757162282	0.846109983488655	0.795619422710617	0.813272025230156	0.728023902570909	0.809791662234793	0.834885965099664	0.736274169543819	0.563375318579928	0.746474896112357	0.77906193945173	0.843908618775177	0.574637027693523	0.812620229760992	0.875795429325043	0.83633702499954	0.762829204455585	0.739504776925717	0.742057183886289	0.847885334873182	0.638194571194418	0.784391907054821	0.796802393181477	0.836251421945319	0.837849301439809	0.247824964221063	0.835119893287604	0.76233323865192	0.665683409106572	0.832513203612967	0.803638278056428	0.728126874476373	0.564276130151061	0.534077337975862	0.786125397703317	0.777495834635243	0.550140245030847	0.660940684356232	0.781156994870906	0.849198458032515	0.763745937153985	0.0534367572831595	0.663312093505158	0.868973021848465	0.867490592157369	0.755953364189422	0.68437145418925	0.825116996615775	0.873557481143048	0.589571299173748	0.876447085860839	0.811712745026185	0.78383400798402	0.550062150087563	0.833872025328992	0.845142812983404	0.827962619582921	0.505091377645114	1	0.740099754271885	0.848236149360929	0.835016834658649	0.745902702235257	0.425086618207524	0.704958463577878	0.804415421062382	0.803561429366401	0.362562393680036	0.696831900166791	0.699717125692318	0.809753540131057	0.755725416547337	0.753926167023784	0.818991501687188	0.81433100446837	0.656402597585196	0.786193892265943	0.753385526039387	0.837293633340588	0.79507289995402	0.657317352496687
NCSTN	0.683848636933046	0.825286711818584	0.869722344856507	0.805256254983612	0.757000550603342	0.628877244891114	0.798734012979458	0.448462766411454	0.858883096561794	0.840342939280361	0.851026452952364	0.896307442819762	0.453805793948785	0.68325710306355	0.649978476795366	0.902792646679139	0.843653288203389	0.792257627817616	0.91313030925217	0.594040327885448	0.921294689606115	0.77289274447681	0.579248034707628	0.824092838203561	0.667819585575454	0.656457473890228	0.713231095482772	0.355041491284743	0.895896826919971	0.806003073709635	0.894332296106571	0.377049615304457	0.722466561845867	0.620164393157234	0.890227157290564	0.472447820116584	0.912479945614317	0.916660014498649	0.873073530985426	0.325585194779827	0.894259670602276	0.893087929253057	0.760652425258696	0.911424558409477	0.723747392779842	0.534123291307556	0.777105649878063	0.46013215755057	0.836744051308115	0.720991789306724	0.849486301059474	0.713822546272406	0.149488883100099	0.742398370639631	0.823718519097021	0.852796101292681	0.683573600053558	0.751891960718817	0.875977713407065	0.541159691931793	0.458628849003539	0.708065653223945	0.884552720646006	0.507631766530342	0.893100786781562	0.767215081324763	0.844305196824043	0.795321927635633	0.264024947282922	0.531993494463486	0.817985712775217	0.891291656678138	0.875780502085003	0.471728742894672	0.524524506313254	0.76426613484682	0.721650556920404	0.866518219746863	0.798791071075052	0.594095165517205	0.752603153399281	0.818445824801587	0.761223006519435	0.825325101130158	0.305428208324741	0.740099754271885	1	0.79674014352649	0.81092922113584	0.875299920645475	0.224821130779297	0.846357033623155	0.709425513735637	0.818238196497325	0.288195243483299	0.659874601658061	0.511955038991921	0.542740827495256	0.58908305230552	0.886598852550659	0.66297648023291	0.739234566889728	0.879781833994193	0.783546820731645	0.866265081653437	0.75334207766437	0.653915603972774	0.826811437360686
RACK1	0.734389992115407	0.885749532067885	0.897623124999711	0.821367984195341	0.833816055657982	0.745728171936202	0.842339279587013	0.630542846929592	0.930677350057885	0.87287148434554	0.90234169302557	0.841662154004897	0.705389676134691	0.790739871621466	0.800353260407586	0.828726236511411	0.835068427832748	0.665604871331765	0.791547789569277	0.807384568097723	0.842784249728363	0.810344865016669	0.720580938309484	0.833396179011206	0.863204990142496	0.796708519808022	0.89764797130903	0.396468868072325	0.878030574514104	0.879842886218192	0.914855130616484	0.617533503557512	0.734451909049776	0.755094481427061	0.749122343671561	0.600384508997635	0.866747765792847	0.865579173098156	0.911414128663439	0.615814700041856	0.791048165651907	0.906656030306377	0.840492564621449	0.833233425886943	0.756409142994444	0.689730611756331	0.885898891979161	0.711356699200601	0.904864770335053	0.77918403256874	0.833583292574443	0.780709610685665	0.283842420602119	0.817650930110075	0.818622237293599	0.753493441892241	0.776940719742632	0.819740012003478	0.835919226446542	0.554906460241111	0.499312398209827	0.747313891083573	0.850588128365967	0.693980294296106	0.779055582019308	0.841560862732837	0.863540509172724	0.788192919744991	0.315878371477883	0.763722316919889	0.898378828067699	0.892938645763104	0.82511932041762	0.716458357028765	0.782727513331884	0.866459862715322	0.753861930600388	0.878049094302811	0.885118373292396	0.748328569777827	0.688931466988695	0.872167721079625	0.872060808170941	0.904804004918481	0.504335198368044	0.848236149360929	0.79674014352649	1	0.854715002113296	0.836001481550266	0.424656916318566	0.806547862248931	0.878715396618244	0.862425153281025	0.579095396720098	0.617584551246961	0.729495072575103	0.735058266191642	0.689718715651966	0.8293299309803	0.677715266665754	0.80506792313697	0.816549286543299	0.798374563952447	0.888310457324073	0.880230555612341	0.760899351830536	0.737887411996692
ITGAV	0.877846204886175	0.822294741262787	0.904040860820801	0.755737237247383	0.736027775833265	0.773379701483561	0.930276126294263	0.437142029119354	0.876410021694899	0.820786102015599	0.950195507026143	0.814483115117923	0.606944597520186	0.754643549919829	0.807718933513861	0.903498154248221	0.842620800813243	0.569802480906563	0.808744116305666	0.762772769284834	0.797200033603046	0.84986704568983	0.765673196258068	0.942613066809256	0.721188055104441	0.903084697297194	0.696783983438979	0.0699381216985999	0.849960064603025	0.831565278664078	0.819228948804601	0.703660327635182	0.838665035085195	0.856974916826681	0.819556529810051	0.404240802767979	0.828322424404478	0.823678235745443	0.899237233323641	0.297140233382522	0.865633926610052	0.898282736218341	0.902917659308382	0.850870949406275	0.766032861039928	0.57489589852905	0.894211149094523	0.471879935759799	0.815428874511927	0.799381295322374	0.918605002979921	0.887847713413906	-0.0523045525243836	0.899765146185697	0.890510188524004	0.718903345686937	0.868704646825455	0.870871623871877	0.794039917771448	0.315884705484892	0.599229231206453	0.912685633736599	0.877124482548206	0.454829298938296	0.743489505758745	0.843740095100522	0.825170565426151	0.911729294400405	0.083689428647737	0.495474290887583	0.83388671091962	0.838713469783878	0.838367985135373	0.561873477692848	0.784173262637346	0.865710653690177	0.755002897452938	0.915258561238335	0.742648768215502	0.786486754478622	0.546404985926432	0.913847634260847	0.73072193878058	0.856248636498267	0.27549052975916	0.835016834658649	0.81092922113584	0.854715002113296	1	0.807882300003825	0.145258494674852	0.803903309161372	0.762842533787763	0.869648246775751	0.201595295548064	0.769111206182153	0.526793967894839	0.798222278060167	0.778902569143364	0.727828033398129	0.869044996767516	0.723293619151738	0.757614483635016	0.892388021816558	0.863656190497638	0.821423948355892	0.843698160167989	0.755674293577951
SLC1A5	0.714364481708799	0.836709250158267	0.871036829812034	0.79713604518655	0.754734296386862	0.65583463635005	0.813241029053565	0.435607140214873	0.851268334905653	0.816361919033068	0.867459881770525	0.866041059134063	0.434159844296399	0.748655265436369	0.656636112532611	0.882179394772375	0.825788121913413	0.794919006409277	0.91092848770445	0.623204238559111	0.882319884183849	0.808700581841367	0.60677849439632	0.808588700747065	0.679506760412797	0.681494788788013	0.713297775625487	0.329558428787454	0.89563983957952	0.823858033583486	0.896502822741989	0.431094648542954	0.752669203664974	0.639697961958189	0.891750034834607	0.440226973793622	0.934756113873715	0.911485742009483	0.87440158726423	0.326231719210238	0.866674934157651	0.894035785823905	0.77145478788067	0.892420989069126	0.75217382826331	0.515128699729113	0.778974834503254	0.498548987578154	0.853875706679104	0.72763389130146	0.848437723215718	0.718429377919922	0.0729555278426213	0.789222889103615	0.850943156982842	0.837197441285537	0.721202998442197	0.718980239341737	0.832660509733447	0.447677074641887	0.536069255165799	0.711641467873844	0.869792016233456	0.530974184812503	0.873939145325573	0.780243725029738	0.841541819058536	0.820166962371017	0.30270999558239	0.581609357565641	0.839600921021595	0.875450725783052	0.905694243951151	0.527651408877806	0.574217825647852	0.728637755620377	0.752142358410054	0.847606536112362	0.776307722783634	0.614872174426966	0.694363988284914	0.820856421847483	0.71768220910696	0.825532792667957	0.337808851782561	0.745902702235257	0.875299920645475	0.836001481550266	0.807882300003825	1	0.171827349211706	0.863408924296854	0.744935690320862	0.843141726052728	0.340654892595678	0.676279225010823	0.53424984780296	0.613161540923589	0.637119464315461	0.84355637619293	0.64271528116037	0.701143163429574	0.926453486661361	0.821594325572587	0.904863807418552	0.738818932196872	0.700449712429314	0.857714724078014
ABCA1	-0.0321480033842079	0.457172835292024	0.252636830287222	0.398911901058795	0.509134870439765	-0.039372177032888	0.0767764473480866	0.766865689418746	0.353320016001533	0.506060485662583	0.195536583796282	0.385295814004131	0.675225519693462	0.056099849758003	0.37907492634967	0.142524796396473	0.245923214023634	0.167709237376166	0.172713250494048	0.434200342968819	0.35113521816575	0.121332558922683	0.0711410624393845	0.186195126183944	0.668567513347645	0.120394745833236	0.664029711281948	0.438240423611223	0.289125980013434	0.296648452350751	0.451470114452159	0.146803600155965	0.0626716496233583	0.175092776364946	0.0747761333273637	0.757161581032819	0.203968793278686	0.279810239789938	0.285988689715318	0.862070768486836	0.141840394689477	0.319044990662352	0.20402541453192	0.159981279192325	0.127039899659542	0.543600127746532	0.350652988139364	0.758598061796038	0.336733278368626	0.299008402116026	0.104983849096057	0.142746111356502	0.880163610466175	0.0997169367526428	0.0668130399620266	0.169922513003805	0.148456622397945	0.332160267562064	0.337163020053949	0.71258482702669	-0.27222975167092	0.0341520375990369	0.15982785193445	0.624757754257949	0.16025199086641	0.310464441994665	0.415173951954259	0.0191848066171565	-0.0218511771982898	0.733217020619066	0.395104858650836	0.450011062580065	0.0676360793995284	0.560649099539136	0.280057237048047	0.344735582099938	0.0294406573946427	0.274014081189578	0.529215974936661	0.190863923614871	0.45064386062264	0.227271162210169	0.613562150103399	0.413357136315339	0.467420534357152	0.425086618207524	0.224821130779297	0.424656916318566	0.145258494674852	0.171827349211706	1	0.135731674110348	0.353350212125527	0.170661030116856	0.622662069757926	0.00312420972884383	0.693157879701328	0.158628209297473	0.0381398829668741	0.435800440541575	0.107600625922245	0.58010312940391	0.0874452610823571	0.0918710043200598	0.151915694571903	0.480290077008052	0.122802808793162	0.120494126276122
ERAP1	0.72540755404674	0.787106570280742	0.852910745524368	0.749463005947433	0.683992644600223	0.706192844678473	0.810464851660034	0.378070167293393	0.81506731155778	0.77078266400034	0.84509831169502	0.820278396282433	0.395779171193874	0.728925653035719	0.63937508562485	0.863200131714561	0.831032138772499	0.75379692718236	0.882264419540639	0.606795212074847	0.860909931162014	0.792581608101473	0.590590834061812	0.786630252766091	0.626448103767513	0.672070285594631	0.656661174271562	0.309715877991315	0.861686895176232	0.816300204433546	0.857547461787716	0.403557050835087	0.751517334038923	0.63058589551337	0.866567610823863	0.437610028111462	0.903647260478856	0.889548183825455	0.857315394541698	0.289934866876192	0.853090687195788	0.856593367256969	0.773761233077898	0.867726333349191	0.712003249981099	0.521130616565428	0.75652517481994	0.435857567368103	0.818431474050545	0.695567412050361	0.847918247530039	0.720157256559387	0.0324060808331547	0.760820939489871	0.791386757610605	0.811221781075271	0.699277951929186	0.720734271248926	0.778661961955996	0.422354496625951	0.570989102840333	0.702713311225721	0.858331252753939	0.476582403973708	0.841108606206985	0.753950905754059	0.791312666472153	0.826758743204601	0.333193146306375	0.50926203599574	0.792319241956242	0.839078967401034	0.884545487085237	0.526741934039501	0.548291481852338	0.734965228227962	0.763418768877673	0.845149627653118	0.72637227864626	0.63220339513914	0.644912267616519	0.808272587780897	0.689275227531599	0.806818083907446	0.318173179672062	0.704958463577878	0.846357033623155	0.806547862248931	0.803903309161372	0.863408924296854	0.135731674110348	1	0.692331938094096	0.826530995502523	0.314119960034905	0.629801723019154	0.489431404441969	0.57325334689088	0.655009477089724	0.817671912035294	0.633121593903739	0.675606674477065	0.896019814053549	0.790586143096607	0.899257324935879	0.72476591167025	0.678121714574259	0.828683445220157
JMJD6	0.732684440854674	0.800235951869783	0.851481717593089	0.78971634226709	0.824441562380112	0.680339319157814	0.788385949988996	0.64138429331492	0.817252304020812	0.834358338996063	0.82255113732306	0.817420932589347	0.692454642435186	0.735017117839231	0.758835409159772	0.783262908427726	0.780493622338258	0.598348594292233	0.766499860522192	0.760460063892576	0.775893409441602	0.814904837126231	0.769871467996936	0.764213418575197	0.831261972725721	0.774346082918872	0.797761270801599	0.340355625862829	0.824192477218923	0.790468203620962	0.801335550639667	0.629829916610189	0.759723857550552	0.746130533511546	0.736633063048467	0.505180094604972	0.759518320968947	0.812567014031333	0.79641650752699	0.575732247604044	0.773400416411622	0.843918947438955	0.751216701655714	0.77536442727514	0.773129061694349	0.675851565941679	0.765177654502622	0.616786320830688	0.807930948175772	0.777035315812718	0.790706402787038	0.758446242247333	0.261903519864726	0.74588948772263	0.728001216450963	0.668879641663394	0.734780788894154	0.686820179780885	0.745222827475957	0.566232394930293	0.542254313366967	0.688777422021932	0.763711086429859	0.538897467828841	0.677680690134918	0.708078299604474	0.789043681839687	0.689256593824335	0.207216563745416	0.646452686616034	0.842699725125024	0.833168366961109	0.785565415462267	0.646116463602929	0.787677495902812	0.797472419898401	0.625614702363052	0.812852929149946	0.846945683159628	0.673780328796416	0.622885899942226	0.791279428392594	0.803169916877543	0.784697931176551	0.587314028635199	0.804415421062382	0.709425513735637	0.878715396618244	0.762842533787763	0.744935690320862	0.353350212125527	0.692331938094096	1	0.786940466647065	0.442006055562319	0.597673318962966	0.66250059133659	0.756738305750595	0.695215013054154	0.759337624783657	0.629417516354637	0.766379819597521	0.709671328773117	0.715006003421087	0.774478832023243	0.801987882176089	0.709491388881248	0.646620680313971
TSPAN17	0.799618609055354	0.836608903157071	0.909542361409664	0.749821626295477	0.726200093211742	0.763102855678254	0.890399382158699	0.401136869634128	0.868914549745814	0.833030340881365	0.91133342288049	0.818228552452687	0.529474551679355	0.765512130678383	0.756249515960559	0.884761693908853	0.834853087081735	0.69126303491464	0.829284580385593	0.747154189138936	0.842429077571513	0.827922213887961	0.757566272775006	0.866941653051498	0.724419195990668	0.812940482055522	0.70512581610745	0.210903650559136	0.888863255275935	0.873940841851361	0.855616520385907	0.591121322238571	0.762728657976543	0.742883784587271	0.825472024404349	0.45584457404383	0.874729614062654	0.858129410363505	0.90854169400301	0.328953005951684	0.845497206485326	0.883515167977403	0.847002538160506	0.862982438031782	0.75921369165305	0.549542159026571	0.846277586128333	0.477366396586339	0.831265172828187	0.759865714815817	0.900303476482812	0.80006563579903	0.0153885653860877	0.840287688500371	0.847457996725779	0.823104543648507	0.785234461174144	0.806940456206584	0.812066976495153	0.39786728876164	0.566907674117737	0.849113843242849	0.870306378349877	0.549274893910437	0.791970093712443	0.798537423104744	0.814815412384116	0.876779340803367	0.212103031422872	0.552240431153935	0.826017727178058	0.847897350400912	0.878613676412268	0.592488717087595	0.701818422472325	0.836759815387644	0.770809119192157	0.899560573544676	0.765987901337853	0.709158517436116	0.642728568079447	0.888783499156446	0.72493417037708	0.850304181196332	0.288212800904396	0.803561429366401	0.818238196497325	0.862425153281025	0.869648246775751	0.843141726052728	0.170661030116856	0.826530995502523	0.786940466647065	1	0.275047721349223	0.72126643638646	0.56897365770134	0.72624494572075	0.66698715264527	0.783746705331501	0.758810296607026	0.706180491097705	0.845851879357537	0.887038853211855	0.901470332484835	0.801582059320417	0.786615113667076	0.799475764077319
CD44	-0.000389341179471208	0.42475046268449	0.269193074591392	0.366303256742973	0.454180687493302	0.252519448100782	0.159709803732365	0.452587148429224	0.464177375350695	0.346954371270546	0.277119527269229	0.298665715186316	0.481641324264656	0.446984608037328	0.229410545379532	0.18297607574261	0.328772081955825	0.349334053662555	0.22919164249756	0.399935480643396	0.369953959036634	0.135940324448975	0.130940919329588	0.180135430704027	0.517824404742048	0.178794778198392	0.641438576973109	0.680125600606673	0.330120573647869	0.420585664057196	0.518829806397144	0.181542613394862	0.0369862417301357	0.155004745978254	0.113692082903411	0.634265773034243	0.376947174090421	0.314741170834121	0.35160077465153	0.679639342740186	0.107749431025148	0.331684193976784	0.253317331105184	0.23222056219268	0.295399109038268	0.41879769630293	0.411976470173765	0.679747010932351	0.498886504886382	0.192794959499696	0.111453294887051	0.045195228437149	0.612771466681998	0.226736445920712	0.240763176027133	0.29571806241823	0.111897746370772	0.303384055181697	0.333001418349642	0.52224801703871	0.0067078515369964	0.0274688895989468	0.212295806536045	0.683404758559456	0.283874986805886	0.356135171630589	0.307374098564241	0.136818288554761	0.577167595086744	0.761344930492738	0.396622785273633	0.404545404792296	0.222795058214667	0.598898021525256	0.3075947751432	0.335430385685526	0.375660135074757	0.245537826140963	0.520720210682255	0.369956705578714	0.446224037319837	0.285648687676765	0.51521776899166	0.462591642309115	0.552352730285034	0.362562393680036	0.288195243483299	0.579095396720098	0.201595295548064	0.340654892595678	0.622662069757926	0.314119960034905	0.442006055562319	0.275047721349223	1	-0.0459107641890569	0.621602485453902	0.228427456024438	0.0618741061689611	0.427752898317551	0.00655848606474024	0.402387845703625	0.376299484990645	0.176919918543229	0.360813179021297	0.440243715305298	0.201407551922034	0.305525126056845
MRC2	0.779208830832229	0.634791565025898	0.77022156905632	0.615218637911035	0.626350567373983	0.611918566620381	0.808198412609168	0.313649805608469	0.69847246617199	0.686983820054803	0.783095485144541	0.692115745621268	0.459145331044502	0.599069705949049	0.668345675106959	0.791303433495154	0.706596373492325	0.535786829954694	0.697760526821416	0.636074496010249	0.658356515501026	0.760498426277262	0.731152681812034	0.820353286179235	0.584289604070994	0.780381223526445	0.48908404448045	-0.0234923251095437	0.726859126025314	0.695032178573524	0.618757038339629	0.616084842930223	0.755177365033865	0.711737792724321	0.727110048501772	0.183841991282995	0.658408585702531	0.694672772709174	0.747580513281418	0.130919838874991	0.788938695249911	0.746935410041171	0.738441194456207	0.75276895221562	0.626192354854709	0.432858126912244	0.642853405603197	0.283360372188679	0.665027625985498	0.750359507534299	0.800500809097386	0.780318039811081	-0.16626316659428	0.775303340791403	0.767046594876616	0.608639574740028	0.80433287017103	0.651142005278372	0.640781530644485	0.234962893506251	0.519252656839073	0.829300441987952	0.761155307382417	0.313189361503257	0.631120087297427	0.615475808502942	0.698420328518159	0.78806395134962	-0.025939908146242	0.307821885306214	0.685151009026632	0.698104460822038	0.718627558205529	0.341373792834739	0.650560444626929	0.727613456792706	0.578181821058265	0.75947416005341	0.607518105168892	0.64309872583742	0.455369196290332	0.764805220185725	0.533207563839634	0.632407891933908	0.141261904001562	0.696831900166791	0.659874601658061	0.617584551246961	0.769111206182153	0.676279225010823	0.00312420972884383	0.629801723019154	0.597673318962966	0.72126643638646	-0.0459107641890569	1	0.294902476333129	0.684845231720118	0.652014160929951	0.578751229598863	0.771699688567901	0.561221197720937	0.624089669607489	0.729178366611501	0.703260982331306	0.612500239246476	0.728929001571576	0.64021945935888
AMFR	0.404172194768555	0.70052037515479	0.583859077087937	0.600075276128316	0.701495573626926	0.394944024863545	0.489529501770504	0.705357308070416	0.645437130133282	0.696715773086507	0.580990721755138	0.610313613016104	0.707641810134536	0.448421467236263	0.607596110717104	0.498394102270183	0.55065857374573	0.411184739813639	0.481600061856595	0.684262310668919	0.595659479042159	0.486689366315303	0.441964886554396	0.531507399938176	0.766973812832401	0.494796680366044	0.806804813423452	0.395428765868313	0.607856496042894	0.653888173918491	0.700120050452912	0.445458645830626	0.439698315147964	0.506795561256184	0.414965170596247	0.742902427290694	0.576661566090787	0.565937468391002	0.607692270045584	0.744874136608137	0.472555862563934	0.619567746000284	0.569064212334545	0.465157536139806	0.490681323069245	0.624191335597187	0.659875201054117	0.755082763269062	0.628647291842027	0.512894085511735	0.495845869887898	0.47939360344221	0.571326458471284	0.50326844604317	0.453450387063921	0.497885391139261	0.473270099222571	0.6062792592908	0.564331606421185	0.629301122165813	0.167940136247559	0.429785851806615	0.495211230394028	0.674400170666824	0.451220295881653	0.61654681370509	0.633567062764164	0.43808888817918	0.192435515722977	0.769561670485631	0.661439169271898	0.685147771609612	0.471162986391681	0.730919413112119	0.564205875385055	0.645426781419063	0.397234445266597	0.597075551320845	0.707536517562726	0.530823643042102	0.541985013538989	0.584525229040136	0.762600727549128	0.691835700861757	0.553776016249069	0.699717125692318	0.511955038991921	0.729495072575103	0.526793967894839	0.53424984780296	0.693157879701328	0.489431404441969	0.66250059133659	0.56897365770134	0.621602485453902	0.294902476333129	1	0.515440528760795	0.418857894257085	0.645922124994967	0.452218555019286	0.717426725552029	0.472348551953863	0.504412631027864	0.541750947222731	0.717777131339045	0.51235580462828	0.456989862868288
CD69	0.789381241474744	0.640358870563728	0.73161314767114	0.638571456047421	0.69412206427311	0.660317576670178	0.796500759214562	0.429502133494588	0.713768312344663	0.657618268836511	0.796493909610533	0.616245046238554	0.698111491115625	0.713776768212403	0.727530093838099	0.703799557433668	0.688836777078092	0.336478047675684	0.583364046690641	0.768813390248293	0.537868055208469	0.73092246291439	0.869003879730844	0.796647961400136	0.711013338217545	0.898063544266426	0.583122165152646	-0.0112639159071773	0.683803524547597	0.705090326457426	0.5988436293126	0.897424860341587	0.762975953912416	0.823593422755402	0.609299284512542	0.290269080312113	0.579753667266793	0.588724547533895	0.696849437027909	0.332639813712957	0.646288483407609	0.744884424322702	0.783548067845654	0.608152369026998	0.734714663046313	0.597823026462689	0.75037011469083	0.43429212874288	0.636267509068164	0.721641570758269	0.72975005407476	0.777695183281332	-0.0669786507929429	0.787685321654905	0.711720557609006	0.460607942168327	0.808727050748386	0.708487983262189	0.531548962279321	0.269182301356242	0.589434028638292	0.786385601758027	0.625955066194095	0.354601849464341	0.435385126178331	0.635585244836369	0.647398111933843	0.708343488188233	-0.0186769393628655	0.449682166760578	0.702703390236908	0.65892122785904	0.651151511636394	0.59155862805075	0.921238787816302	0.725316617159568	0.527612416627662	0.730499584540168	0.639572841909187	0.800953610716599	0.321555404603288	0.778035570156178	0.561270955337091	0.671328091989232	0.457694209600901	0.809753540131057	0.542740827495256	0.735058266191642	0.798222278060167	0.613161540923589	0.158628209297473	0.57325334689088	0.756738305750595	0.72624494572075	0.228427456024438	0.684845231720118	0.515440528760795	1	0.751577263811211	0.466746457275883	0.786550790191843	0.628657839910963	0.514059493297853	0.728463481946301	0.66790249429258	0.702973294922548	0.80807986444056	0.584665533349813
HLA-DPB1	0.907149897671159	0.628832934047113	0.755665789920819	0.67605695653615	0.617606819644765	0.777920863263171	0.829477893386274	0.545268513287079	0.625595319331107	0.613808383917461	0.74641312866432	0.665466310529405	0.568723998590544	0.551300350081933	0.721083856922757	0.73601872255589	0.730226938597146	0.302637419445411	0.676218736288365	0.717186009082216	0.544162110153244	0.887895728274868	0.739434977659511	0.736528470105642	0.601966367504129	0.791613845709197	0.524056483806215	-0.156888475246295	0.697298202124225	0.598844664626811	0.552976178934937	0.678678010909454	0.956463118025163	0.887521257584651	0.705971847649409	0.159477271193991	0.629959762981508	0.65498782061959	0.690292510660401	0.316771184948929	0.75042654245924	0.765696220099823	0.739998715496926	0.63078214433911	0.632702647440758	0.683578211882618	0.675295651485569	0.348615262153209	0.600598446880523	0.722469745507207	0.808083153831491	0.894329519487793	-0.143040468163342	0.793488836522459	0.64947365792518	0.449721739173381	0.850654731329183	0.599584244259295	0.481273606862757	0.263733536734974	0.789830304510771	0.749896837962384	0.650426228317406	0.203679996177389	0.54529306024272	0.651117346427474	0.703224620207906	0.642903308146895	-0.102090701194697	0.31717882329809	0.756319001140554	0.654290456919201	0.732710647419647	0.512467600975512	0.769050352678051	0.661850980028703	0.414788664141183	0.774051622000033	0.542703084741986	0.707106539632004	0.201093510326465	0.700937060164204	0.585940018423012	0.58564605230705	0.491038641061707	0.755725416547337	0.58908305230552	0.689718715651966	0.778902569143364	0.637119464315461	0.0381398829668741	0.655009477089724	0.695215013054154	0.66698715264527	0.0618741061689611	0.652014160929951	0.418857894257085	0.751577263811211	1	0.509390860104372	0.781605924645743	0.645263526890404	0.535207767534946	0.71480133880451	0.642770065268175	0.669663649289065	0.827453112192063	0.488137481761212
CD63	0.590834742497947	0.888851112176035	0.867856239703876	0.868121291315168	0.824214046459439	0.553719740283588	0.734527024104576	0.607647327082347	0.848539129449447	0.907884975940319	0.808695191727428	0.938311679500238	0.509434790788616	0.626018931937689	0.673544342298312	0.855605162022304	0.804482311728605	0.829048630395937	0.914181742658729	0.619840827675853	0.97073039239642	0.740692633260598	0.523073460728737	0.767380627360893	0.763786020342963	0.563510843596633	0.825858905790914	0.508960767577611	0.900528755024154	0.808042973628796	0.950621269875987	0.267757936790558	0.66129828869791	0.568796799262019	0.853253228321594	0.64153330735477	0.900957009711809	0.944019218771485	0.859261107949033	0.541953082119871	0.880329637267505	0.880325812187055	0.692086448372948	0.885860459698665	0.672422232204411	0.603651321844086	0.771900018668863	0.606765066804258	0.856910983391616	0.727914231619894	0.810761822749589	0.667701698137326	0.428082061744682	0.670498071185687	0.73577817148829	0.880952138863872	0.606932157928253	0.704648377340716	0.914485228888135	0.732803223666434	0.359495554716433	0.607162288551492	0.8686032577705	0.623605859266347	0.886656318639762	0.785992112770914	0.890381648927651	0.724205872115535	0.326508501396606	0.688531802410334	0.864289423106554	0.94573218513464	0.840961988088982	0.561588705352637	0.491067871847132	0.76300851239165	0.68982781091994	0.834498374134928	0.885700703259479	0.532366527795977	0.840542564958662	0.782229709248562	0.897128022998658	0.870020044568394	0.410868627446659	0.753926167023784	0.886598852550659	0.8293299309803	0.727828033398129	0.84355637619293	0.435800440541575	0.817671912035294	0.759337624783657	0.783746705331501	0.427752898317551	0.578751229598863	0.645922124994967	0.466746457275883	0.509390860104372	1	0.554164005318594	0.811983879123273	0.860898280172043	0.724773609947529	0.832820985083639	0.769704831297986	0.55651534852075	0.775617980253788
