""	CD44	CD69	SIGIRR	IFITM1	ITGAL	PTGER4	ITGB2	CD3D	PTPRC	CD7	ITGA4	ITGB1	CD8A	CD8B	CD47	CD3G	CD28	KLRD1	CXCR4	IL2RG	ADGRE5	CD4	CD2	CD247	KLRC1	LAIR1	CD226	TNFRSF1B	C1QBP	SORL1	CD46	F2R	CD68	SPN	TREM2	KLRB1	ICOS	CCR6	CAP1	CXCR3	CD27	S1PR4	CXCR6	FAS	CD81	CD96	HLA.DPB1	TRADD	SDC3	TNFRSF1A	CD74	TNFRSF25	NOTCH1	CD6	TIGIT	PLXND1	NOTCH2	TNFRSF14	ATP5F1B	TSPAN14	TSPAN17	SLC16A7	RACK1	ERAP1	GPR171	LPP	SMAP1	JAML	CLEC2D	VSIR	CD9	CANX	RXRA	CD163	PTPRA	PTGER2	CD63	NCL	LAMP1	RPSA	APLP2	PTPRZ1
JAML	0.819912934661523	0.735424510160858	0.697508708501061	0.664648679384056	0.793414569363018	0.723500328397401	0.698852168773294	0.678231698629822	0.688469140986398	0.507339179193468	0.710720060582555	-0.654110772183617	0.821869174942536	0.407400574965243	-0.708881617616603	0.708845955662066	0.792831478262211	0.608022320145223	0.793940602647141	0.764849710902867	0.537388986769633	0.543040080073833	0.663505509779345	0.734281470727996	0.540053320209198	0.470458198071814	0.579468753105389	0.738038793531746	-0.357805936263931	0.570154657492798	-0.67993389407566	-0.0966845597500218	0.28346800818018	0.830095926687378	0.388739649249937	0.681294099552075	0.662405378456412	0.475763741982855	0.278133191145854	0.639515929632305	0.629269441353198	0.605110565382479	0.535205715025763	0.326825717160107	-0.461536067034333	0.550007736393776	0.435414979883716	0.508314148147556	-0.679098120238706	-0.638228355451675	0.428809109435727	0.102202317738999	-0.558867994049166	0.620800625964168	0.596096536353611	0.303211855107153	-0.709711785590741	0.494749183493035	-0.463238904641682	0.157881086540898	-0.327702490058411	-0.14265070958978	-0.579690027791188	0.0965425347648309	0.684418906447433	-0.698625416764411	-0.625100128843873	1	0.520880453418542	0.484341848560818	-0.742439543402981	-0.678400243406586	-0.791237494487164	0.279606990327602	-0.738966989372395	0.648915541383804	-0.615732752073978	-0.58612716397112	-0.356961500757715	0.296009750780849	-0.630141610921786	-0.621757725382854
CLEC2D	0.811625742538012	0.805555340680995	0.849588408175296	0.911977468129641	0.731323729219104	0.873659057270949	0.247037358888561	0.902385640599176	0.912892874422759	0.769684400610124	0.802001970965789	-0.573327076559671	0.686745515183993	0.49055924805886	-0.608361922900861	0.934822834955914	0.639587745887865	0.846061997108082	0.801914244975943	0.851675937597667	0.820110652170672	-0.0250479118025566	0.943808251674639	0.723746068981563	0.782967638813875	-0.150874583474011	0.0961183138739704	0.357386300255507	-0.482760038376192	0.201691244698148	-0.823862372571178	0.178608652871742	-0.43087954847521	0.808783755863128	-0.205082101147193	0.882014561444412	0.533333498565854	0.713450766262931	-0.263232493117036	0.561335963511263	0.954868187457576	0.821141937822927	0.802124782671261	-0.0328956819614592	-0.811274760186943	0.692607479864645	-0.226421329457379	0.651665921563922	-0.681947477015704	-0.88887964870407	-0.205598341123912	0.761929457835921	-0.626076736717394	0.900792416300883	0.612228462855859	-0.206692471475506	-0.520751725109999	0.906558880052275	-0.667751918639796	0.138299680517902	-0.00307760908528957	0.100514347710227	-0.467443960441509	-0.138738033318623	0.888511157256456	-0.709212822604134	-0.656851978103607	0.520880453418542	1	-0.199978356658483	-0.742300484656135	-0.662230201270201	-0.723535588660387	-0.370443895591684	-0.582296395835207	0.820264488744795	-0.81915708947466	-0.517300711930605	-0.786225302734309	0.581632466816219	-0.79553359268941	-0.589806224592827
VSIR	0.178386301898186	0.320604306135088	0.0954522093021514	-0.0703607672230114	0.349422169796344	0.156850035408179	0.792960643396269	0.0366027626538131	-0.0584531133929461	0.0780816601499459	0.0075540069584873	-0.456786412804668	0.486715227616797	-0.15822049709788	-0.422652195167571	-0.0110540674453558	0.509148023202164	-0.0188322153822278	0.288727134644257	0.176178574944673	-0.301955206356718	0.7929956357561	-0.0686544092673794	0.17992020207119	-0.0112504859137196	0.968382519563559	0.882712317016634	0.427682262307194	-0.298753516191337	0.679630593674928	-0.0552088725241452	-0.622141081411156	0.829139616698995	0.23375712763385	0.865786873872739	0.0236751309904386	0.503852819846902	0.116244125407691	0.495928820240655	0.416290268279317	-0.127383209562762	0.044850057388692	0.0629158839116353	0.389291848627611	0.102433684728792	0.223193575077184	0.824902429078386	0.138509985911956	-0.356893051721604	-0.0236819702929773	0.877412386413385	-0.579432834464877	-0.240156911970568	0.0350273894626896	0.0349658670045518	0.910450916162543	-0.472950317193228	-0.253877202263852	-0.183224038829892	0.221402587891908	-0.29628865265381	-0.415282631931346	-0.489931305850651	0.246494685411263	-0.113828611977665	-0.335146158369536	-0.408146551850711	0.484341848560818	-0.199978356658483	1	-0.379233869978241	-0.353342231391164	-0.368486282402681	0.858506721608831	-0.528505623308255	0.143510987624463	-0.156903906923734	-0.471101580561671	0.258920136839211	-0.433992968333439	-0.146732644796069	-0.416502932167063
CD9	-0.818929314546894	-0.904915928190853	-0.839442758643477	-0.78304354871703	-0.850568732437995	-0.886430570447504	-0.667449226793021	-0.83026231206044	-0.805904059984126	-0.734833890523547	-0.734846273811971	0.93898832122738	-0.885932436759795	-0.357529313163113	0.928137865008025	-0.836131159233737	-0.840942123250632	-0.740838932973514	-0.907818321708149	-0.848057647503074	-0.561362439070002	-0.400213377622183	-0.824254907304001	-0.750821051351453	-0.722364190129899	-0.395187170280309	-0.503344664531696	-0.619009545025049	0.716928442730311	-0.536443237584167	0.889370808177143	0.262551659534709	-0.0802149359181868	-0.865079559807177	-0.283946593115431	-0.819788594904907	-0.750238311542265	-0.702957701494358	0.136761111565312	-0.738209364692244	-0.804192042004354	-0.800593425043133	-0.744198602890086	-0.202457557299005	0.818341676725561	-0.760386152446863	-0.223836387412223	-0.591691896970302	0.960932384912463	0.896133215613721	-0.289850742800754	-0.368788616801048	0.839754546012019	-0.836597720719705	-0.56305881892443	-0.293577821869983	0.861730066444714	-0.667686920256744	0.868616729371465	-0.11930974430873	0.293758216883535	0.359492250814202	0.888975319000113	0.235375118350999	-0.769018268681002	0.963256367039357	0.962780242698592	-0.742439543402981	-0.742300484656135	-0.379233869978241	1	0.961721293484957	0.968535218756507	-0.134157494968592	0.959103633574396	-0.820404773139219	0.962450656125854	0.871742529497767	0.734326353399836	-0.120348795147238	0.956521125797224	0.892146571452515
CANX	-0.696169517691908	-0.788989151328249	-0.765850365487157	-0.729083096785054	-0.772296275088668	-0.795340782536829	-0.633593636184588	-0.735437869180603	-0.733268296606448	-0.628082445483747	-0.694232848141946	0.917376756086138	-0.797428387873602	-0.38793196254087	0.880956806002112	-0.756888962921621	-0.722648023913187	-0.674638308401083	-0.793731360426187	-0.738154632797401	-0.528808125978212	-0.381479742806154	-0.742254993955513	-0.698729816186318	-0.642910837835676	-0.365934530489238	-0.375436566633613	-0.620620507758928	0.618750409978141	-0.474245993362625	0.814595371448058	0.26800135649241	-0.080876713335505	-0.811697975360427	-0.252489745884462	-0.710968266572817	-0.631741148802572	-0.584257422904412	0.152398002449811	-0.670362582535654	-0.727694157728302	-0.722576732363042	-0.639935747900846	-0.202309615510958	0.757434701286724	-0.651569517804509	-0.201868077929002	-0.407365020235338	0.894541382582399	0.816209811800851	-0.277159359062305	-0.306311076294451	0.750441617229643	-0.725558902392634	-0.522737915094813	-0.29588384698471	0.771142524160217	-0.565378952847046	0.80634581348586	0.00977669629374608	0.296189828077995	0.550873336328832	0.939553478284145	0.358742460444595	-0.718229305530229	0.902021944506219	0.91189171567418	-0.678400243406586	-0.662230201270201	-0.353342231391164	0.961721293484957	1	0.949963226796351	-0.155592756906283	0.910384606911647	-0.701804657074544	0.925444245255371	0.790345332595313	0.681097066702629	-0.0391194247508101	0.928846668723871	0.789169259757552
RXRA	-0.829811474046679	-0.877738272987988	-0.828751427043091	-0.823979875891079	-0.868275897538631	-0.885952334715126	-0.711070623554128	-0.838619717787676	-0.8281217956691	-0.702725597949256	-0.750182798916406	0.887473633246756	-0.862321003278382	-0.44171263681167	0.900546720324341	-0.857223043587808	-0.829132564916873	-0.782887539654932	-0.877617640174131	-0.870606193503364	-0.621976951398915	-0.422550694983209	-0.830143377826793	-0.785097991871041	-0.73903792724526	-0.368472482824266	-0.472014516076563	-0.69064357118035	0.659812092453143	-0.475881369709989	0.868181411245947	0.234845614499876	-0.0960599970998165	-0.912612951269072	-0.257632485481973	-0.802930257887655	-0.666407933212624	-0.628518355213275	0.112153751952648	-0.78554267585991	-0.821497227939713	-0.811318775629943	-0.722389360198592	-0.138400993949722	0.776469151865375	-0.733423629165144	-0.199579618686634	-0.521020659688767	0.929899411143191	0.865665954833416	-0.280310504292958	-0.314057548617984	0.799384333452486	-0.80412689397795	-0.564632342076388	-0.264356004604752	0.823867548148707	-0.659067142773485	0.808414150788411	-0.0831848994534632	0.288243309135255	0.365149736298882	0.860318073517388	0.223670655703781	-0.814517046761521	0.950518735223489	0.89718709856177	-0.791237494487164	-0.723535588660387	-0.368486282402681	0.968535218756507	0.949963226796351	1	-0.150445448553478	0.938634093296715	-0.793518662341532	0.912272832645684	0.815549760541636	0.681633286294893	-0.169608166635582	0.929663730454809	0.844285645060797
CD163	-0.0768244341192936	0.0128123171550481	-0.0503230619563547	-0.166852817955811	0.197154833291047	-0.0907911230262034	0.762252725820354	-0.263794648936221	-0.165316746064079	-0.310032158679765	0.00583636098813986	-0.141586534506358	0.24441033587205	0.078773440810134	-0.293660604601717	-0.211696705768253	0.260532624448617	-0.291221516253169	0.0424193425558378	-0.0661032133790837	-0.276802656105213	0.909574233660279	-0.278781102625745	0.202969414571339	-0.303663623790962	0.892094141501727	0.661976928647147	0.49144081625635	-0.0420861895609353	0.700740637485909	0.163477136202798	-0.267140823535386	0.967323153036158	-0.00919880485237837	0.934803277336449	-0.203788748960746	0.225399753571386	-0.252069557378386	0.69081887145911	0.0700834826405884	-0.306759672640884	-0.290171348401783	-0.315359096231213	0.562744976095611	0.419210786450433	-0.20822958951923	0.912714332845987	-0.134562446604401	-0.103813485359919	0.278706656380984	0.960399154833752	-0.585990686775976	-0.104279398709563	-0.25951486287878	0.163136155925029	0.787254231315274	-0.302042701664586	-0.42854325948404	0.0420384059560699	-0.141087514321257	-0.508854303428273	-0.323311439322675	-0.279340789394359	0.163621283892465	-0.274722504879196	-0.0640336403553395	-0.118988759631839	0.279606990327602	-0.370443895591684	0.858506721608831	-0.134157494968592	-0.155592756906283	-0.150445448553478	1	-0.23423177901255	-0.22101980453637	0.11408852431983	-0.256324809865795	0.442451620958222	-0.398346712372671	0.0897679562418877	-0.148014893997153
PTPRA	-0.771380703292956	-0.870217012247218	-0.737133903246323	-0.653146100210873	-0.804946568634858	-0.82373225654228	-0.713129260637643	-0.759896612342268	-0.679404395964908	-0.701940870689481	-0.574391462338637	0.942666342296512	-0.838338357326766	-0.213064271481256	0.91787762199408	-0.728995134183437	-0.847377471245168	-0.667058672516588	-0.855336561508024	-0.793367058167698	-0.401708990110608	-0.452253465386814	-0.714766616946922	-0.634679869807577	-0.666167362604872	-0.5139199228862	-0.627269679321931	-0.60408209311035	0.775905656549829	-0.527801323617137	0.810855455268976	0.439542904357173	-0.19941296534696	-0.812216512870014	-0.37078845972994	-0.737283722522324	-0.749742241795126	-0.673771688969329	0.147881214191004	-0.788153885434471	-0.682019947202682	-0.76612767486229	-0.70736660511257	-0.160595737474866	0.770059875299583	-0.776123277726518	-0.286493610838094	-0.561584663483537	0.970665908081907	0.819380013675877	-0.368802410223444	-0.192123334706763	0.842130201521129	-0.760639942274866	-0.411473433524527	-0.404097126470462	0.887268610307198	-0.544490562166661	0.866071660666838	-0.217268644490863	0.295711624496654	0.392477935315749	0.892891963632329	0.181306674499889	-0.65848340324742	0.961684310665941	0.965160530246366	-0.738966989372395	-0.582296395835207	-0.528505623308255	0.959103633574396	0.910384606911647	0.938634093296715	-0.23423177901255	1	-0.785614214914575	0.894560192819459	0.916638714248046	0.643840869133296	0.0443177103657879	0.902899624264477	0.940333671739215
PTGER2	0.911382825344184	0.958931151484193	0.840364550025757	0.784945545710627	0.681383983245431	0.929425490947994	0.373545078624307	0.940928519964307	0.79106526646138	0.965876747794536	0.605845467865163	-0.732936451758216	0.791610218725976	0.0795514222647025	-0.655836186318059	0.868088558732601	0.836418658459028	0.827467880895863	0.910974507128658	0.862403663037764	0.516013178729316	0.0606896355265594	0.884382487086738	0.55639314021845	0.827309989594084	0.15140121238274	0.460085363359052	0.290232979460106	-0.552322633819811	0.310289096927491	-0.826447272809924	-0.26379137232422	-0.253981201814617	0.820137197436292	0.000923437995705615	0.931703981405143	0.793353327776862	0.946673771229562	-0.214313200215801	0.776873863762104	0.849425326524057	0.932631571928897	0.966417727516104	-0.0304943459289764	-0.844995639636769	0.954013426766564	-0.0479867241294375	0.868290596230785	-0.802801117304421	-0.93855003520744	-0.0231158652673783	0.553918598759761	-0.657933484344519	0.974563636379719	0.367706306094869	0.137044614811576	-0.6580856257295	0.830325863702169	-0.68973866745731	0.533301234709676	0.124747784329922	-0.0534737615674442	-0.553045659455635	0.147453863729782	0.761201223595438	-0.82114367939634	-0.807179753947992	0.648915541383804	0.820264488744795	0.143510987624463	-0.820404773139219	-0.701804657074544	-0.793518662341532	-0.22101980453637	-0.785614214914575	1	-0.843458094916378	-0.638243792785097	-0.710213620312471	0.442134810170699	-0.821035348172121	-0.760382569534597
CD63	-0.786424111055229	-0.874769143875829	-0.819978186272047	-0.788159606307199	-0.782373718724758	-0.882473423081389	-0.458125294667596	-0.867843058974172	-0.815385813289237	-0.788781800545791	-0.700413556970097	0.913996647571697	-0.794240283703432	-0.323903384641636	0.852496296156844	-0.861001429268825	-0.733257903408776	-0.786084260730615	-0.86296477985779	-0.832488755288619	-0.603769612509623	-0.154756813855489	-0.868018525950526	-0.667996136650744	-0.774039170401269	-0.166547200407211	-0.311114097676131	-0.465385954641075	0.741739251883143	-0.344379094714652	0.911980092964274	0.21544899005185	0.171237838499258	-0.830515802597924	-0.0389781928813304	-0.834541628457594	-0.66452275872942	-0.743591267337434	0.354501532735321	-0.701918305931884	-0.858179640318482	-0.854072034966719	-0.801223481072771	-0.0413161537851791	0.927843495816646	-0.792048549071919	0.0229307549346593	-0.585452923044734	0.935631286266786	0.94970007316876	-0.0400731753789184	-0.511919968061172	0.817782671923983	-0.876153046641205	-0.490630625269223	-0.0987927377910671	0.772317678367754	-0.748455560686904	0.904185235591716	-0.122862937706995	0.173190665615042	0.307288059685156	0.838729920479738	0.341162608813758	-0.809893214104891	0.943222912197889	0.941418646151797	-0.615732752073978	-0.81915708947466	-0.156903906923734	0.962450656125854	0.925444245255371	0.912272832645684	0.11408852431983	0.894560192819459	-0.843458094916378	1	0.820297828656628	0.85954340474193	-0.158769936683203	0.980918544903172	0.857772587264674
NCL	-0.640743020254654	-0.756444365641678	-0.625614368584897	-0.557870283265402	-0.744298620814952	-0.689285815548454	-0.67533748161706	-0.617233792865238	-0.617701551396267	-0.53211127747245	-0.533249050802083	0.873817352757548	-0.747435216648714	-0.258033748810339	0.927716964611925	-0.616389581507426	-0.7511572024045	-0.508482589160304	-0.771410246237979	-0.696446315263598	-0.353449444116083	-0.473394100885038	-0.60391808700557	-0.613593714056401	-0.532750138540583	-0.462490532381488	-0.574150313573628	-0.553649287684477	0.896014483551035	-0.544609835757094	0.780789337747823	0.311478659649804	-0.261783972040947	-0.655709155399624	-0.41307077520966	-0.630070946953565	-0.634182208690892	-0.537958495683167	0.226129757034337	-0.605125412455875	-0.592246598159972	-0.580545702574679	-0.531123612292861	-0.210850417960287	0.721989285209985	-0.605688356591086	-0.294377149588856	-0.504610928707224	0.943003474858913	0.725351941694907	-0.383725930272094	-0.189459181203026	0.928321365750713	-0.640817535819576	-0.451707469356746	-0.292074568438539	0.942876821999931	-0.497604190196311	0.931209972556833	-0.0531370200878328	0.504141581262076	0.200501018726528	0.825039602440086	0.323474496280438	-0.547114479384404	0.920829758979625	0.926423147723752	-0.58612716397112	-0.517300711930605	-0.471101580561671	0.871742529497767	0.790345332595313	0.815549760541636	-0.256324809865795	0.916638714248046	-0.638243792785097	0.820297828656628	1	0.674251065218025	0.190804465665389	0.84084017303324	0.973203751485187
LAMP1	-0.672046192000319	-0.676567012378348	-0.718163302771597	-0.75114479210146	-0.555724925591385	-0.742732581878279	-0.112723432838584	-0.753565171880745	-0.79590076999208	-0.65800675075602	-0.65434169703374	0.657252546851546	-0.509976820162526	-0.373018525639719	0.694875746471753	-0.778979763610777	-0.501267899774452	-0.677003897324818	-0.708122428166236	-0.688416781100664	-0.657026039085295	0.145204816421774	-0.812894813940777	-0.556595676549126	-0.687043147987806	0.234482696770791	0.054991246681006	-0.282761965284781	0.661124770756623	-0.0918044345451085	0.852023523480886	-0.0891001344702248	0.437478272449655	-0.636297782254021	0.273858035003737	-0.778440580112598	-0.393233604998133	-0.627887539192136	0.589698098571227	-0.421400508666084	-0.836016569046307	-0.737405453225999	-0.668169718479802	0.0691072918575982	0.934245574220449	-0.607337840851945	0.322811554899154	-0.531211758688692	0.780186323535104	0.877874881393865	0.286049169185852	-0.733398880936345	0.801897112657603	-0.786811330601692	-0.469536183466536	0.332388816834647	0.645964429430033	-0.817472161204416	0.855983905431513	0.0277278737277171	0.193008972078423	0.00873597863741558	0.550405276684155	0.461129673828588	-0.78190570798145	0.781336654855784	0.739455838576181	-0.356961500757715	-0.786225302734309	0.258920136839211	0.734326353399836	0.681097066702629	0.681633286294893	0.442451620958222	0.643840869133296	-0.710213620312471	0.85954340474193	0.674251065218025	1	-0.271427364307307	0.879189105994076	0.730259445449673
RPSA	0.549530346801227	0.355602978897284	0.571841650484562	0.626901437080468	0.247323691361574	0.486550978824849	-0.0708233405860104	0.488636639851624	0.597286699119543	0.401897128650499	0.566289254250804	0.143752367315736	0.224777905285842	0.369091919233772	-0.044596217309296	0.546741955889801	0.295627966908663	0.453605791757301	0.412734231981706	0.430172488476994	0.642275399568216	-0.119272454845356	0.57336042704409	0.446273074945286	0.392083246506791	-0.317650962312091	-0.123525361466244	0.17487521329266	0.305214897297115	0.0857371150331578	-0.308500653116672	0.569439038543325	-0.402774760812398	0.396363748130072	-0.269918918593232	0.597566380595171	0.24854450943805	0.406253538895888	0.204776617343282	0.095714819086561	0.571889982588469	0.417942724017559	0.420634499080311	0.0838430483196825	-0.210954655581378	0.250498828486679	-0.172269037333618	0.520997198125618	-0.037652012337	-0.383213630340701	-0.25651719953738	0.717164619294801	-0.0714530759801894	0.516769779331154	0.506231063121048	-0.33847522924555	-0.0102604154944901	0.651875381845516	0.0774765976500624	0.182415063788735	0.200129166214816	0.452330902727521	0.280285575408483	0.413282158036772	0.534510684481696	-0.0626483882163435	0.026989648939691	0.296009750780849	0.581632466816219	-0.433992968333439	-0.120348795147238	-0.0391194247508101	-0.169608166635582	-0.398346712372671	0.0443177103657879	0.442134810170699	-0.158769936683203	0.190804465665389	-0.271427364307307	1	-0.176196040278653	0.0450335278310766
APLP2	-0.795660400518392	-0.856688703000344	-0.842387009122718	-0.824962654364158	-0.783547898058879	-0.892728177489551	-0.497672704342843	-0.858485134024462	-0.852402433264618	-0.749042541008665	-0.732224934332795	0.883899286622661	-0.764649796771108	-0.397474012362168	0.89108138028053	-0.866581644031997	-0.737489817682527	-0.780761431460714	-0.865482746920372	-0.837212025276383	-0.647515274177308	-0.205133098687145	-0.87535047234863	-0.705069852548692	-0.765628659075147	-0.16666615412911	-0.291099198334674	-0.545509176267536	0.73600367122868	-0.366513069853476	0.910711183204439	0.154015849870838	0.133015151944868	-0.845434663506756	-0.0612051607675448	-0.851518382923279	-0.616984631116258	-0.708134710264289	0.355175707987695	-0.683133318560819	-0.868695703475403	-0.842398801858324	-0.762448089455229	-0.0636824657698093	0.922856068877064	-0.749654621862922	0.0075147163135005	-0.563156652176136	0.953822671640335	0.938299274883972	-0.0645122553791248	-0.532207688402413	0.876611626602174	-0.862074586160243	-0.538243368727852	-0.067070253196344	0.816423651291929	-0.771101706027924	0.921303441387481	-0.0713249790500688	0.252595178055228	0.281950337544003	0.824447231405997	0.369489480297637	-0.833268726509032	0.959670835329182	0.93729535937371	-0.630141610921786	-0.79553359268941	-0.146732644796069	0.956521125797224	0.928846668723871	0.929663730454809	0.0897679562418877	0.902899624264477	-0.821035348172121	0.980918544903172	0.84084017303324	0.879189105994076	-0.176196040278653	1	0.884087656476004
PTPRZ1	-0.742424967328429	-0.836858085209766	-0.714921038871091	-0.636238458375723	-0.765211509443499	-0.79458038006929	-0.637143670666226	-0.728693720203848	-0.690315793539982	-0.670081444581526	-0.553303495579687	0.866607613108518	-0.762455382594061	-0.218786619425675	0.916470221747168	-0.701811260306019	-0.806452344295171	-0.622484099380382	-0.838061966540121	-0.779232102768257	-0.414151593677791	-0.396353882552796	-0.703780898061777	-0.613871655200423	-0.652972970761949	-0.418246869339947	-0.583270905902696	-0.536348786502749	0.879900325337943	-0.510648732238576	0.816239675810828	0.319479446183628	-0.151718107803296	-0.730729273364854	-0.325490387468111	-0.742798050141693	-0.688668789429301	-0.667963334813036	0.259272343234699	-0.684575725189491	-0.681893422958837	-0.713227962998017	-0.666307589608681	-0.1292602627822	0.799927647527243	-0.730032607585078	-0.213136387411655	-0.61955704959138	0.970103107255751	0.810286322242055	-0.29698203656334	-0.298128607845256	0.942945778452641	-0.757416547227797	-0.43698692162655	-0.269041747793014	0.933991373028615	-0.610418985381245	0.938157458149828	-0.192069769229462	0.368770655857204	0.136516254437685	0.771734909453032	0.21890335079611	-0.626573787768648	0.952479558707205	0.945444723023125	-0.621757725382854	-0.589806224592827	-0.416502932167063	0.892146571452515	0.789169259757552	0.844285645060797	-0.148014893997153	0.940333671739215	-0.760382569534597	0.857772587264674	0.973203751485187	0.730259445449673	0.0450335278310766	0.884087656476004	1
