""	PARD3	EGFR	TNFRSF1A	CD9	SDC4	THY1	CD47	LRP6	ITGB8	INSR	AR	PTPRA	CANX	DPP4	NRCAM	HMMR	SLC16A1	ADGRV1	ADCY1	TFRC	TSPAN12	ADORA1	APLP2	CADM1	PILRB	LPP	TSPAN5	CD99L2	SMAP1	SORT1	TLR4	PODXL	SDC2	MADCAM1	TNFRSF21	NECTIN2	ITGAV	SLC16A7	ROBO3	KCND2	TRAF3	CELSR2	SMAD3	TRAF2	PTPRS	NOTCH1	LTBR	NOTCH2	ITGA3	CXADR	PTPRK	TSPAN10	LRP4	TNFRSF12A	EDNRB	FGFR2	GPR37L1	SCARB1	GPR37	JMJD6	NCSTN	LRP1	MRC2	NT5E	TSPAN17	ITGA2	TNFRSF14	RACK1	ITGB1	MCFD2	IL17RC	CD44	CD81	ABCA1	AMFR	CD63	ERAP1	TRADD	ADGRE5	SDC3	ITGA6	C1QBP	SLC1A5	TSPAN14	SORL1	VSIR	ADORA3	CD74	GPNMB	CXCR4	ITGB2	TREM2	PLAUR	CD68	HLA.DPB1
PTPRS	0.483469513850614	0.83402671293395	0.891476695962842	0.729338954286493	0.856722012738545	0.858162974656935	0.825804474021218	0.881889773015666	0.830621286054382	0.905685072436399	0.909222215520487	0.897279553464786	0.816094831767358	0.603047964557969	0.884781665969416	0.817301852293946	0.746454732435686	0.434001745762105	0.873154140640772	0.587544483961184	0.755873401815068	0.871123022841431	0.820066511808672	0.848884130508666	0.830003808234319	0.856879576541372	0.783741376786317	0.905615315518697	0.662049645483124	0.869036509893716	0.537422174408074	0.893033036950253	0.747230118853359	0.791968101462542	0.730984274486745	0.782765777395103	0.883008397305464	0.569990225443852	0.831539221175832	0.890745387861232	0.664915112387646	0.823590777998158	0.841993867648334	0.784378393872878	1	0.828492057123995	0.811481335212916	0.930587744869036	0.696976332681145	0.700156813390745	0.654225403833512	0.285994842673042	0.378188953610908	0.946494424523191	0.548772611783133	0.625666707560646	0.838713545032553	0.550977025443987	0.802605381878418	0.770952127084425	0.734443219219378	0.80669971744397	0.90175371882129	0.885828413436319	0.890714434604561	0.726414322333221	0.817340138143809	0.761880562328195	0.798670515878336	0.604604789588816	0.575283563212175	0.738243526199094	0.624428324959561	0.830593872893893	0.751828108665182	0.880211965935349	0.911391866984553	0.482065190687059	0.353076671827507	0.917516701374809	0.86746105307533	0.836201754178077	0.163810411860919	0.784350418954605	0.779985188047793	0.241625742460362	0.0653325958471621	0.038623645030277	0.0470258612500448	-0.315197522753813	0.000231642008846388	0.0463252187706405	0.207321217534765	0.097553413006937	0.0583406282363175
NOTCH1	0.77691158504343	0.941435011048659	0.945422092134762	0.853528393438873	0.783555586973789	0.96447623756767	0.955140272480359	0.946143146459819	0.962484062059362	0.747593989572886	0.950612874382996	0.952766477996644	0.933514363529292	0.801413808852285	0.964090873007071	0.819873364453697	0.843878241302419	0.828212539712964	0.954899370288704	0.546019342198392	0.941468552709461	0.974480322400908	0.956789515536919	0.973547231371835	0.949532218957257	0.914670600928141	0.951594134467411	0.828213833923587	0.839638393090722	0.956641911289184	0.827162524611224	0.801757126988342	0.871905793488053	0.861568597613076	0.9505172479581	0.860780823372507	0.971028470442848	0.855981761810124	0.95648682936592	0.969263519774929	0.770371137708572	0.952068468951275	0.955148732863547	0.869797350965943	0.828492057123995	1	0.871537480382564	0.870759206387636	0.839403928081599	0.805074858178449	0.560028069572331	0.647488562058207	0.760970156566307	0.850282925898346	0.857465065501939	0.863843823438161	0.973340598520767	0.685996989063999	0.883083524300321	0.806716376576584	0.954498721269765	0.932969901627418	0.957611004262061	0.93366883851802	0.91136122891692	0.928950453552316	0.610371905868725	0.790673862784106	0.865996330915653	0.807123249340731	0.882415320344758	0.838648683708003	0.666505940790485	0.804313034229224	0.64548591140293	0.975164559052683	0.922218550581721	0.440857970565467	0.267048530890237	0.943950139265155	0.956316030137406	0.972147983904211	0.511119987400175	0.637524464174103	0.797279980912017	0.233707577005484	0.126430681651096	0.038773584019614	-0.0480150105469423	-0.403461332679465	-0.0311597763041628	0.0598584556228565	0.182214749123427	0.0630598752872098	0.0474161013842622
LTBR	0.732980702696151	0.851670763138565	0.957446759578912	0.806196171806106	0.813145452904846	0.85645734711998	0.868132156828287	0.914860880611941	0.872419507531673	0.818969691822204	0.854674948868204	0.910354358412577	0.897757326946264	0.654843788027319	0.885790629178328	0.827116762535877	0.807462936150915	0.600050113518344	0.834092346750305	0.754966088964143	0.799720964008956	0.876875106670214	0.914528570297652	0.861597125106261	0.886213078824494	0.942234562972312	0.854189130702208	0.918271583395453	0.85256845550769	0.875495394907498	0.828287407675477	0.877208850665608	0.82642365642087	0.774112622918556	0.786910727029896	0.929213396188573	0.937196019570681	0.669232401856558	0.893907515414227	0.859720437023915	0.847356895241197	0.857037362709219	0.899692168956394	0.734496540413668	0.811481335212916	0.871537480382564	1	0.927012076779287	0.781110056241119	0.960199583643899	0.694250625400862	0.42995504855745	0.543225742476562	0.878735266888754	0.706627751490111	0.682276837431568	0.819138194202253	0.685240591270884	0.843226784222977	0.868104668237573	0.879203139483771	0.920688637154069	0.899514148085992	0.916400582121358	0.971323322644013	0.822250781710932	0.762921265953077	0.859065200764113	0.955952337862121	0.894534230594308	0.7087810758081	0.805308658559141	0.882002746289003	0.939466579964921	0.819167981992673	0.914212303015268	0.908559161890299	0.666675175326393	0.458458187102591	0.939525984111294	0.953899313892338	0.933182699450114	0.632368546763891	0.843854693158089	0.937727101308268	0.546712889764335	0.437041238335125	0.373605499863555	0.227402052327817	-0.187058389112238	0.309731413436287	0.375614342512676	0.524087058428442	0.395148303660122	0.3854257664195
NOTCH2	0.688466511678407	0.909228112102613	0.964759441024612	0.843398238317026	0.889626596630734	0.898974952202461	0.902983211676201	0.938532316235827	0.913893429071316	0.920702462344086	0.935916132680225	0.964208218791651	0.920582419529836	0.678457121819212	0.939738417808499	0.903414310863135	0.867782683333727	0.559026242906316	0.903032136116415	0.690062517914799	0.83988753631355	0.908940370575946	0.91458090946329	0.902278864857774	0.92325942902221	0.945931205778859	0.876882059997316	0.941971532204771	0.786364424516707	0.932951113124792	0.673443652188824	0.886637320364434	0.867874334096434	0.83532784223178	0.807284693065421	0.865690462690611	0.947231466207996	0.676095101098685	0.917396730788503	0.917764909412705	0.79846452107584	0.909497018564621	0.92881651128036	0.796122388326224	0.930587744869036	0.870759206387636	0.927012076779287	1	0.791311310765706	0.833471993071649	0.742529410624693	0.3818861056699	0.515768828145064	0.966005000863834	0.688643350729968	0.700112191747133	0.865753576687111	0.668012295081055	0.870362604424388	0.899320563357632	0.846332073477605	0.908303251546867	0.93421592628494	0.969259504976373	0.965922185159308	0.808507311154208	0.815343383786976	0.865418224574345	0.889953842260272	0.788316368455971	0.691939542274218	0.831372882880007	0.713779456305022	0.939405023205969	0.823984495916795	0.944899139128816	0.938664157852401	0.571901484879338	0.427124587162865	0.933688344280614	0.942815566776216	0.925578742767209	0.428562238237385	0.800509586952028	0.848622278851143	0.324549874601891	0.164884763967845	0.116070844716724	0.111951979848638	-0.271223030474825	0.0734637612603527	0.118283306105138	0.292942476094558	0.165858698066963	0.132893354026883
ITGA3	0.796017755615098	0.922853015304622	0.874057022723011	0.959804861226601	0.884512824687791	0.763981328469109	0.825459695015512	0.832034771152095	0.902409477939003	0.729747869764547	0.794955044933154	0.847458917664416	0.914317593633437	0.54853286822986	0.896829683673269	0.741523243734659	0.935494944879358	0.662746378388922	0.788035157403574	0.719307995821662	0.860960520289712	0.874074389301362	0.838817115851666	0.862856846311722	0.888960529888369	0.900748755555643	0.837562357896652	0.719028516485627	0.664207346518243	0.832603490916386	0.579852357961422	0.726433942133523	0.919395133912377	0.74660556045351	0.819200770063094	0.677889161640497	0.856701979173429	0.804410631922986	0.931113166100983	0.855397127259914	0.752175063711975	0.867770714522432	0.859604504198529	0.746886303238719	0.696976332681145	0.839403928081599	0.781110056241119	0.791311310765706	1	0.70688465179744	0.666367173369814	0.646878931919976	0.811820538752031	0.813939881626367	0.742772988271756	0.656507817343615	0.768904851044171	0.881061371455943	0.71937364017539	0.83193675578108	0.84892376493447	0.92901550641886	0.881729462425394	0.86338619031951	0.82133751486673	0.698204141343184	0.463115915783181	0.866011495661336	0.737489285399896	0.80264081060731	0.783924743016074	0.734566530368012	0.536011161016129	0.80784881116311	0.47672131461548	0.844008333560979	0.77412590429632	0.308045097052632	0.079757868285109	0.781010069350647	0.848601596031088	0.825189909116845	0.628439181834004	0.503282849357909	0.624247492386609	0.123923412040185	0.028593249933738	-0.0630708069593868	-0.0861858064837623	-0.392649737441622	-0.144813439498323	-0.0513812544401569	0.0645790665439708	-0.0167387400024637	-0.0440353549889067
CXADR	0.662605250211205	0.761767964672688	0.889322978856179	0.735796490839454	0.721899567684573	0.76528583613905	0.789717110585327	0.814822391997955	0.777012272168658	0.742124208395065	0.760216842852815	0.821466707412509	0.828258006964033	0.577030627235061	0.789812561458777	0.728902473213397	0.720685162541736	0.556577318724029	0.739886764297606	0.78262525146049	0.72190765428248	0.807090561504842	0.862556061975868	0.787059010745147	0.802718033004634	0.874364643968613	0.7749412629302	0.854556452856581	0.83804676539375	0.797645982089287	0.853642977443011	0.837407450852915	0.750782698775854	0.689675970228639	0.709001349550268	0.936850786178544	0.867366805794767	0.623476262857143	0.820409360773248	0.758967189075822	0.840377342388988	0.770569995785253	0.823978328641985	0.68232946705684	0.700156813390745	0.805074858178449	0.960199583643899	0.833471993071649	0.70688465179744	1	0.61945850741468	0.445630389743789	0.511772075705868	0.776619350305785	0.656070161849404	0.630715222641988	0.731166320280303	0.677825703046576	0.746689174139955	0.811766335120059	0.828471337005203	0.859662152640025	0.81074833721374	0.824779979485719	0.909261334754856	0.744781629055745	0.727657280877936	0.818368508636552	0.958312163087037	0.906864588364958	0.667599645278206	0.758681096705511	0.940812986779889	0.894321612706892	0.771621906346649	0.829267014887089	0.859797165459804	0.7442125294937	0.482534424806113	0.878480862603657	0.891911955605401	0.8736069170644	0.712231221320858	0.854954432748131	0.954944209463464	0.700096688987678	0.615749663676634	0.545920101515872	0.35113825275464	-0.0568028210181315	0.487826713547102	0.554655534741276	0.662555306460294	0.567144649141968	0.550729981654198
PTPRK	0.515282170883994	0.611187725695825	0.694336139183788	0.621584582370793	0.782876932501192	0.525309296164389	0.518521495695445	0.695761152893637	0.635112768239572	0.784813521958087	0.558111604298781	0.661215211099383	0.624973901240931	0.280564330453363	0.660483371316503	0.50846480950413	0.653451109157614	0.229712407043958	0.523396089760105	0.707538428885783	0.474633125911055	0.58099146887209	0.550653589608544	0.552119048484772	0.611563576492599	0.74985572711465	0.528339000199449	0.708001529663087	0.414619850137798	0.575228838673261	0.354228327960435	0.793811193539806	0.649579825991655	0.428553269059238	0.451732398595594	0.509808589616491	0.656830889586356	0.295102180593428	0.672707202367796	0.587585148243243	0.631902260282788	0.599153863692164	0.604561700217928	0.368038751304566	0.654225403833512	0.560028069572331	0.694250625400862	0.742529410624693	0.666367173369814	0.61945850741468	1	0.0334967980126766	0.296333526916131	0.806129112339059	0.282924523022095	0.290833509138929	0.48276846381703	0.502895119485047	0.578269364286764	0.836226695538407	0.501249787787458	0.690720005726532	0.662702408247129	0.683630663752705	0.737097095551227	0.494365997817425	0.689435923747668	0.753065765313303	0.643194916028096	0.538272228932905	0.302828265491947	0.591441148201868	0.547622103006481	0.78839231269747	0.679980661711553	0.643176631165046	0.59744903434929	0.49938555037229	0.392705028681346	0.658898450452171	0.675152489257049	0.610888030309086	0.3548065226664	0.627565509958701	0.574906961733356	0.281489808962531	0.0943316239636313	0.10419857274212	0.188913263822051	-0.0434071586063929	0.0985893635731337	0.0784557257576276	0.270208190601279	0.19367134984329	0.13704001211433
TSPAN10	0.625135129739894	0.669029981384239	0.522325478040145	0.683817964950086	0.386632767415863	0.597192534081825	0.682932517937434	0.489513116157724	0.625297141184072	0.233290806912694	0.57035286818305	0.5433313741708	0.67404607399242	0.62345097950331	0.586073946782103	0.551106423040395	0.655118029768469	0.831070707567049	0.61937619653869	0.272465014273339	0.748718956851555	0.63394534144293	0.67468077560241	0.687974251799837	0.656872427142814	0.510151470121724	0.699864269079165	0.315101265917345	0.672940143099668	0.628408553442532	0.630003742887471	0.211809248577749	0.645445932698234	0.655689287089633	0.730737238565139	0.522478849758814	0.56674880044567	0.893996795332417	0.633183980227422	0.59920385348327	0.552816094114234	0.652943899813419	0.655454113701628	0.742820881318908	0.285994842673042	0.647488562058207	0.42995504855745	0.3818861056699	0.646878931919976	0.445630389743789	0.0334967980126766	1	0.862641668679297	0.335178240509387	0.849429503316473	0.730345245038463	0.631686290785342	0.671915520062257	0.484210114280683	0.434211581814273	0.714596633757604	0.603228709691585	0.550430984078617	0.528817459585301	0.437244787942775	0.612405769869392	0.00431914932204683	0.514055401598423	0.468866618398655	0.684416862230506	0.876323963905821	0.591348660081811	0.275496269283321	0.336349299232648	0.124585121061254	0.571887578922649	0.480627278745401	0.0712666547280974	-0.122236769578855	0.434323251228859	0.521186787182302	0.609100621069671	0.608526583486178	0.0999999077580191	0.349568628136765	-0.00318477981960273	0.0388814119912152	-0.0924509755602453	-0.161669894366912	-0.352086227008338	-0.175540538727247	-0.0582192575327306	-0.0720271135269834	-0.111808918541226	-0.103884584237629
LRP4	0.820894450609755	0.801773994939877	0.663272124058677	0.825256073002059	0.567579142916797	0.686426440673995	0.75579598450857	0.63045651621124	0.793219766138823	0.390869438652018	0.665985176892648	0.685194759239201	0.783307204465151	0.638348688664577	0.743408330474831	0.580668876674972	0.790208794607483	0.884793812448105	0.707826517895108	0.380982142785009	0.849967184400335	0.755115577370077	0.749388978791626	0.782376554875186	0.779277808738899	0.677585953306516	0.790836421235879	0.418743690982963	0.643345606878621	0.727992125056756	0.616707574732473	0.362199136011319	0.792863236241456	0.69238107551044	0.851541696672891	0.530042872918052	0.695985955334843	0.918047211313065	0.785222782863452	0.727432515922746	0.588069031205384	0.781995681732848	0.748479544638946	0.680196336900529	0.378188953610908	0.760970156566307	0.543225742476562	0.515768828145064	0.811820538752031	0.511772075705868	0.296333526916131	0.862641668679297	1	0.497322550525054	0.878817957765504	0.768016794968285	0.727473484095919	0.766209363508203	0.606678495088397	0.606093075791497	0.816709099339222	0.766629339542109	0.695629189182843	0.677089800023478	0.5613495042356	0.679152771759741	0.110112411086466	0.617322273127833	0.535458317160686	0.707560235374109	0.905657217953656	0.637716385214301	0.292305543096325	0.511643781707678	0.200983389902521	0.702659285315413	0.579222675646648	0.0842706463525625	-0.0723302509585743	0.558054457874733	0.661945945395322	0.70877264938641	0.676634994666788	0.145575223269339	0.392463378018485	-0.0857925532112698	-0.0922822186599506	-0.221780381304921	-0.209936044644525	-0.456708104398091	-0.296028496783834	-0.197398621982188	-0.134349589602378	-0.214596646297028	-0.219624827808857
TNFRSF12A	0.597989516193821	0.892946030107201	0.942452497434194	0.847822717966923	0.952191910778757	0.845764899603448	0.84666131068102	0.905797922300392	0.885159147583078	0.944408855884746	0.898057328281843	0.930504090695803	0.89316956668557	0.576808203360386	0.929031459027703	0.834956284457321	0.867110706754182	0.480397714414375	0.859385846499407	0.74482332525681	0.791343939707337	0.894944196306567	0.862697600204305	0.877031977699451	0.884445842282423	0.944337966647458	0.822530244558086	0.921712674226984	0.687486076911434	0.890597394787636	0.563089584371339	0.927177942555334	0.851335152194783	0.780631619506693	0.753256228516114	0.808419650788321	0.920966695501098	0.625922367738115	0.909640243708767	0.89855337912478	0.803239390540754	0.866155403587744	0.887252143401966	0.766350764719933	0.946494424523191	0.850282925898346	0.878735266888754	0.966005000863834	0.813939881626367	0.776619350305785	0.806129112339059	0.335178240509387	0.497322550525054	1	0.595194056643548	0.613799949682079	0.823500091957563	0.704928908080993	0.80088809162488	0.900133160822887	0.779230666612023	0.906089078648193	0.941161157860757	0.930754297084512	0.93622466361377	0.734440476066696	0.83330957317525	0.894810952247257	0.858141726490747	0.719404482989334	0.625090101114563	0.821174641913944	0.682726882991318	0.931864094035382	0.784328924919521	0.910981028007385	0.916292511591108	0.54970143999495	0.393558773210394	0.921255683022641	0.914533834314686	0.875232617685153	0.364328013623675	0.791998953552631	0.808624145303157	0.293065529432548	0.110025161180403	0.07642893648591	0.112157538310321	-0.241607099596079	0.0411993940870573	0.0736552928492197	0.263250660988962	0.150183141336314	0.1015244174809
EDNRB	0.856330722000615	0.865102968107792	0.777415450118379	0.809673096333224	0.553418035548509	0.872374394800357	0.915628564345236	0.776919227194942	0.871294696855254	0.488931552882123	0.827312637427252	0.824542761632009	0.86820342239684	0.880454038327906	0.824561419903004	0.780951936167992	0.806787157036877	0.955211758663495	0.866858148964251	0.321089517969046	0.942543855754512	0.839292805102142	0.894454691540632	0.886176303686277	0.882765891872579	0.741414178599738	0.92611343007916	0.612546686758336	0.871387511988786	0.873146837581385	0.822801877595356	0.445234073503632	0.838441414785263	0.867204518234877	0.942100213532382	0.729117500088185	0.821106983420515	0.970382053436217	0.833333521894535	0.840813516006728	0.663111610469772	0.885373342599008	0.88042105180864	0.843699457829972	0.548772611783133	0.857465065501939	0.706627751490111	0.688643350729968	0.742772988271756	0.656070161849404	0.282924523022095	0.849429503316473	0.878817957765504	0.595194056643548	1	0.938266839352111	0.87928392044559	0.652842749276045	0.812277204629139	0.675078819825249	0.92546468200312	0.800054634938246	0.76728116763854	0.808289904337293	0.714117453151568	0.873075480904126	0.294247646932036	0.646617013673084	0.690732880794361	0.809384242188449	0.98766558723232	0.772103251790729	0.450751883713116	0.597885379154264	0.453516709978278	0.843942227462072	0.730063937799451	0.25042346823501	0.162525413798866	0.699436669624579	0.793571952297126	0.866780583023827	0.650335162325	0.333674003989708	0.588716785950123	0.0515606600941227	0.0313106606618746	-0.0983184807761569	-0.165447651974688	-0.453476794490175	-0.172046307416269	-0.0730484464014894	0.00782681853159383	-0.116912457707997	-0.104140077352795
FGFR2	0.751222495040673	0.832153107643713	0.76882224031857	0.721712296637969	0.52074139582846	0.907007995526339	0.91259146751816	0.807473418608694	0.854632979343724	0.55316486330676	0.854432106741095	0.840524956496	0.820631443591133	0.945958844097485	0.822672039514617	0.755962270007584	0.72331670392306	0.904942556780682	0.884788771551778	0.217929855392506	0.926982948669704	0.844966516715537	0.878282867933408	0.884602977986329	0.865346944551951	0.724203217229896	0.925845247130863	0.676368506744967	0.855660030261811	0.887953936239983	0.809009153211886	0.495454461572234	0.803353923687908	0.905855219572796	0.927201503984517	0.730786512755517	0.830362000986915	0.906628983386896	0.795876789843167	0.86362799130355	0.585073688189514	0.866062477023112	0.864601743738838	0.862225653643303	0.625666707560646	0.863843823438161	0.682276837431568	0.700112191747133	0.656507817343615	0.630715222641988	0.290833509138929	0.730345245038463	0.768016794968285	0.613799949682079	0.938266839352111	1	0.914251673144237	0.52310860362091	0.884334050216012	0.655573744097743	0.901482327108174	0.738824121555082	0.763698753732155	0.798742549192153	0.726005028099588	0.90242657056402	0.385617838170708	0.575357622917165	0.704017465814711	0.714661770977492	0.924133431534873	0.770445146134625	0.445389298038779	0.570065485056947	0.537073260865676	0.85040234586602	0.772832530305587	0.301915312488764	0.328339760036826	0.73827789078448	0.80765865515394	0.864164665359823	0.516152932825881	0.400277692662166	0.611518302745378	0.0514841383540826	-0.00548838349637351	-0.120469358206005	-0.210748601266422	-0.417651643530735	-0.179662175618524	-0.0964431417055527	-0.00328805926847719	-0.139203667550022	-0.126635963353387
GPR37L1	0.749861694645415	0.928066225462734	0.912240541464227	0.81034419381158	0.726021386867768	0.987141699491066	0.967923656608279	0.932865072980251	0.950944633231129	0.736841617181857	0.970217657088874	0.951738067284228	0.908220437357029	0.864351332465319	0.947904168305014	0.840861597371066	0.814942008337253	0.837080459903568	0.979668710572287	0.416808014858278	0.952738943287262	0.95924624833315	0.944696017226696	0.968946023460488	0.940075185242138	0.863345533885502	0.957836513380342	0.810263340624358	0.846002664573475	0.966545317428933	0.795378824677561	0.728580481213156	0.853100351353457	0.901673057008535	0.961767414715748	0.824614208915305	0.949790525334377	0.863842813363617	0.920506374576005	0.972588087204074	0.701189474092709	0.952223094312001	0.947655963561532	0.888869911982498	0.838713545032553	0.973340598520767	0.819138194202253	0.865753576687111	0.768904851044171	0.731166320280303	0.48276846381703	0.631686290785342	0.727473484095919	0.823500091957563	0.87928392044559	0.914251673144237	1	0.600089258118893	0.913168212854936	0.762239844910141	0.934621301090742	0.877283759861401	0.924669436200617	0.921590118659608	0.875685500083901	0.932841401418594	0.590483235182052	0.722215252636562	0.810403482012908	0.742626693989909	0.886660955136472	0.829950142420468	0.574229581528727	0.747879035349599	0.643435209975078	0.969146254451361	0.908872819532833	0.382149672623477	0.287268274075974	0.9127103865431	0.927862978402812	0.956608636270779	0.417941372589958	0.587383671096032	0.747955404645138	0.12941937188798	0.0218598625260065	-0.0662291088871971	-0.11539789663017	-0.453272402593488	-0.12839501485164	-0.0445031552640053	0.0837650760753217	-0.0503356268809137	-0.0606662296531329
SCARB1	0.607029510913927	0.821202906754951	0.761236944205088	0.923488302220119	0.840110330512823	0.589147074699947	0.708059219555199	0.616718588327061	0.746444141839549	0.65920028196788	0.667059070514581	0.71183568027684	0.837368174187014	0.380270077800236	0.761601782544818	0.681859814755274	0.894113129715838	0.527506791118468	0.639699038296866	0.819323979858291	0.745288269686708	0.765604529005643	0.761084630470795	0.763247369432369	0.778425964308965	0.81072929448697	0.708105402267666	0.60702269533434	0.583421587734037	0.722442510114145	0.46486172536793	0.618739107708511	0.826173970963116	0.656169387347342	0.66576533439364	0.671074902195043	0.725426504889896	0.759963777690914	0.823246748850218	0.69753536888471	0.800971882727806	0.734527949409707	0.750404039725611	0.700618854597305	0.550977025443987	0.685996989063999	0.685240591270884	0.668012295081055	0.881061371455943	0.677825703046576	0.502895119485047	0.671915520062257	0.766209363508203	0.704928908080993	0.652842749276045	0.52310860362091	0.600089258118893	1	0.499571117727899	0.739662222893477	0.72012682314797	0.842997669077133	0.771457085014597	0.728665873359454	0.688755228703509	0.488786380266432	0.455860747290013	0.862403202161619	0.707529769911782	0.790375182871187	0.709137874511327	0.70705421002738	0.551977335130964	0.764961010193667	0.391281296094757	0.682664463322343	0.703902019640792	0.389152638925912	0.105578117911568	0.640925043860303	0.711105108053241	0.684677474996853	0.685874366108966	0.507441820666914	0.611198143115148	0.266126130267287	0.197365508530403	0.107029315717669	0.114533787895585	-0.136806079818169	0.0446180955386701	0.116506219876863	0.206355105028356	0.161535022699331	0.119847122812951
GPR37	0.774575226877019	0.861745791590199	0.883698930761464	0.748664068255968	0.694626722026288	0.948310333333825	0.914390915362693	0.94983885045779	0.909849838400705	0.741095802091914	0.892022073264906	0.923246936296848	0.860528718347432	0.885695336056136	0.896026404576114	0.824296666277446	0.754609549328656	0.749244824251303	0.900701968693459	0.382676368276833	0.87988497912049	0.876493531042095	0.893767098236818	0.890212133750867	0.912459270426828	0.855670471995891	0.936064667901044	0.867288982338215	0.830540972578934	0.914661331782841	0.784066093869961	0.714198741742438	0.857271160078854	0.91308479257963	0.882861278923691	0.769191093329068	0.921496802047958	0.756143799854315	0.854475957122976	0.922599151332694	0.652192197728198	0.898008177184748	0.914135694538651	0.775991147218028	0.802605381878418	0.883083524300321	0.843226784222977	0.870362604424388	0.71937364017539	0.746689174139955	0.578269364286764	0.484210114280683	0.606678495088397	0.80088809162488	0.812277204629139	0.884334050216012	0.913168212854936	0.499571117727899	1	0.763455441418167	0.892956411836914	0.828059411763649	0.861822266564345	0.899535535122958	0.885550965019523	0.93244256799536	0.58951165167646	0.66292742993436	0.811477087162488	0.750062876924008	0.787463817071433	0.750310582947809	0.59448211023247	0.754422365752734	0.773889086065044	0.926684637149988	0.849144798376258	0.421701431073831	0.445851594950337	0.866858538863561	0.915782761861205	0.919117402273026	0.477019306330493	0.61686826546718	0.722868858255104	0.150822546632541	0.0333291595387008	-0.0443377348140858	-0.15035544793785	-0.407236131596697	-0.101381120925998	-0.037603700188253	0.116755972313419	-0.0478163590913893	-0.0372565730313298
JMJD6	0.736867471505793	0.869550479141572	0.898031365356824	0.860104851024392	0.858537819031193	0.785097965156365	0.832832061727264	0.846300568987965	0.865022194343896	0.86101559223647	0.825151571596252	0.890229941682056	0.893077290380422	0.61087105025202	0.876674045157383	0.76759114325578	0.89043701930197	0.570006380693667	0.811342849658947	0.754078381775889	0.80313454188477	0.840249378283597	0.855794289907428	0.837557886406815	0.86596472836627	0.916274405632959	0.811940069948034	0.839160025827629	0.768134157736149	0.855407081778053	0.64545274768351	0.819661627988985	0.865326394734196	0.737947900253488	0.771584508374082	0.796783799501512	0.872000228290147	0.688051253624244	0.890941404218717	0.822883296199032	0.832038100447953	0.852104784828964	0.861009979116585	0.738825848867703	0.770952127084425	0.806716376576584	0.868104668237573	0.899320563357632	0.83193675578108	0.811766335120059	0.836226695538407	0.434211581814273	0.606093075791497	0.900133160822887	0.675078819825249	0.655573744097743	0.762239844910141	0.739662222893477	0.763455441418167	1	0.810962496059046	0.88682559887747	0.849030491361361	0.897734877891429	0.890776316019231	0.726434153703978	0.731152430090904	0.936724470977447	0.839110728462404	0.808932345366434	0.694559072932867	0.876426386832274	0.669132094804541	0.906760946977533	0.713685623001802	0.870000282692356	0.836105862369853	0.592240439478119	0.441437884308135	0.825550226235013	0.873454973092082	0.868386729663596	0.593703918983821	0.682423669793191	0.77402632084226	0.350368878960497	0.195616719810762	0.141361247522371	0.199872984057299	-0.149255284568199	0.112390879336524	0.134050474416453	0.315058926421599	0.211027348439937	0.164566410318193
NCSTN	0.867377380684506	0.935843399506579	0.930422424423615	0.875004753043398	0.728406688889602	0.937532403184193	0.967297960944837	0.91861154280545	0.955342118105316	0.689657078079001	0.913235176693224	0.938324574028338	0.948353901770867	0.840478514963304	0.936787025356356	0.852364520087652	0.86086508297958	0.864002122092075	0.927452430397928	0.533409085027525	0.963937131047969	0.945343475414391	0.96788760604302	0.955095156006781	0.959342376586348	0.90256162489347	0.97029567802075	0.806619491787484	0.908321734117323	0.946703350594886	0.867493677917038	0.704716775013307	0.897556702627436	0.887349036046074	0.960431302311364	0.864430195065785	0.945249203615375	0.90251622476277	0.934517240229477	0.93609535605129	0.761375147125714	0.944810344638424	0.955871214402076	0.85855431106522	0.734443219219378	0.954498721269765	0.879203139483771	0.846332073477605	0.84892376493447	0.828471337005203	0.501249787787458	0.714596633757604	0.816709099339222	0.779230666612023	0.92546468200312	0.901482327108174	0.934621301090742	0.72012682314797	0.892956411836914	0.810962496059046	1	0.920599791732448	0.905263141243879	0.925558911341179	0.888382144504582	0.917443281438264	0.521742554860355	0.781437482199239	0.85995365019297	0.893252190906703	0.93092681407552	0.832620941907307	0.660693652774942	0.798804748026713	0.624278967835176	0.949000849632507	0.879688440235741	0.434615881040139	0.275921090404579	0.877895728739187	0.939996876060757	0.96486985667794	0.663552202649467	0.581498581059017	0.776569820854984	0.243214781307131	0.173106186746847	0.0654720647744375	-0.0275421811048692	-0.396012237047012	-0.00913266984752061	0.0858602977083108	0.194069333254425	0.0685712869196884	0.0673747667826425
