""	EGFR	CHRM3	F2R	CD9	THY1	KLRC2	ITGB8	TNFRSF1A	ERBB3	NOTCH4	SDC2	SMAP1	CD99L2	CANX	CD47	LDLR	PTPRZ1	TNFRSF21	APLP2	TFRC	PODXL	RACK1	LPP	PTPRS	CELSR2	CD81	NECTIN2	ITGA5	IGF2R	NOTCH1	KCNJ10	TRAF3	PILRB	KCND2	PTPRA	PLXNB1	ITGA3	INSR	TRAF2	ADCY1	CNR1	ADORA1	CDH10	ITGB1	LIFR	EDNRB	NOTCH2	ACKR3	IGF1R	AMFR	LRP8	LRP6	SLC16A1	FGFR1	SDC3	AR	PLXNB2	ITGAV	TNFRSF19	NGFR	LRP1	LINGO1	RIPK1	NRCAM	SEMA4C	RXRA	SIRPA	TNFRSF12A	MCFD2	TSPAN12	DCC	LRP4	S1PR2	ADGRE5	GPC1	SLC16A7	APLP1	GPR37	GPR37L1	NCL	CD63	SORT1	TRADD	NRP1	TLR4	LAMP1	ERAP1	SCARB1	ABCA1	NCSTN	LRP10	CD44	RPSA	C1QBP	SORL1
LIFR	0.617943901113891	0.732046833982486	0.910691498967461	0.719544745146135	0.633731730359956	0.384469701629286	0.831016083973984	0.873731016647241	0.880861844221816	0.836083706658463	0.857744599201634	0.888024406996257	0.850511911384044	0.879657640298161	0.877853560434949	0.722006868020909	0.947738755870336	0.860393279670836	0.875485394211788	0.7483968940232	0.723065766955826	0.668851248926215	0.827318097764509	0.754382418686099	0.888129238809939	0.919864570077303	0.871881583291252	0.582915226862201	0.8806734756204	0.930880349243662	0.931308170394936	0.796366849600348	0.784917337135015	0.863258410049407	0.955322091477435	0.901877770921364	0.829737293845509	0.756253934574731	0.633199218202479	0.579482199452696	0.873315000683745	0.896099246555037	0.765613509310474	0.718301636182688	1	0.910798851373781	0.938302071837025	0.709054464029569	0.638413964265434	0.915064738745754	0.801423816290274	0.870961865480244	0.590477177265128	0.786635380820929	0.968149750309554	0.922293012988727	0.835345705956702	0.961272437230109	0.763964711108987	0.854610601318469	0.87901127539591	0.484796790489264	0.803252492318989	0.971050891541827	0.865002939731339	0.860697052974158	0.876865590530444	0.514030684731003	0.866234750387053	0.700967532251786	0.520856431518354	0.842813343167453	0.780862788501776	0.57212010198777	0.823434773451872	0.622639457972815	0.791629712131316	0.914884560947525	0.905309116568814	0.742597290466871	0.774876790739661	0.849912009313466	0.612925919115308	0.461286101788196	0.899115613735873	0.904294164564626	0.79173522679804	0.750571142198879	0.893923677647987	0.826502737795346	0.958274011512577	0.647441583970274	0.626899661871631	0.752358054868117	0.739565684868213
EDNRB	0.380609072122763	0.463005612013719	0.949039955024008	0.627294424830018	0.370267305132621	0.088487071183925	0.581348624349488	0.778088274681883	0.759925709104816	0.780432431215185	0.890308010809208	0.733899427365124	0.703396933510053	0.714245579393635	0.738981734616428	0.488286484597157	0.802275952362921	0.708884214327919	0.728722210365802	0.502442785368503	0.516975718862489	0.517047038012537	0.613646963086424	0.494102730474181	0.678191615241191	0.882987333708709	0.818749853950739	0.287136378786411	0.73871363551496	0.788710824552442	0.895730817003387	0.653709270445325	0.588330058410244	0.678700135883149	0.837761259254226	0.849243893539822	0.694929165700149	0.505755926190566	0.447169070718386	0.273299685233543	0.893243309580372	0.943681920828641	0.532087809263954	0.503782716803302	0.910798851373781	1	0.816094125657605	0.536020103732976	0.41031020653941	0.806277542722748	0.579287994115666	0.653603717620022	0.435980467830147	0.548439592616888	0.924296691843567	0.83082128873284	0.713053896531664	0.92512817361686	0.555206604741586	0.913505963181815	0.665084834118287	0.16439431064267	0.614153666024329	0.898906703073606	0.788005499794839	0.685815975748844	0.977518836387582	0.399365771057193	0.703426507308445	0.522424222744225	0.199536741913195	0.609138807062714	0.560924851585027	0.277434534731515	0.769446817768799	0.325303815443728	0.608954346180092	0.842997876220878	0.807229740903927	0.509712722504757	0.653656169065973	0.691154304577462	0.50426674955404	0.28537531816171	0.848824666377298	0.81785271023908	0.579075916644467	0.664050698510137	0.963844775879526	0.667734673551636	0.934463047921539	0.715593528146561	0.476753004730066	0.625282946864295	0.78295725860454
NOTCH2	0.730345109999175	0.819426534232729	0.874800006714007	0.77777352194327	0.742447224906541	0.451978771562911	0.895154525711028	0.919455210688286	0.841982268551432	0.889314720614881	0.860430431591441	0.933846654703828	0.91862039564736	0.938140811323496	0.945556130887472	0.829967075921444	0.942223269086037	0.910095812998874	0.931291727043794	0.832309686468564	0.794671655019119	0.792880564632213	0.899877413292072	0.813013591431702	0.912468401704317	0.915684035018222	0.92142455575917	0.688789214977715	0.91326764682646	0.948888800718282	0.845606349277447	0.858095224146996	0.883086490905309	0.858274619144685	0.953370994500706	0.840713472537477	0.878213915387119	0.817914169693764	0.763856811622513	0.673997826282159	0.804753368172155	0.828550381098934	0.814016599500753	0.838107755405163	0.938302071837025	0.816094125657605	1	0.78733051124036	0.694964583198011	0.933172011379024	0.859103293428216	0.899311442074915	0.696422166251239	0.87350184967706	0.918231315636823	0.93271056094882	0.903602291905372	0.928910353083863	0.836243686194802	0.817068843644123	0.892658663990619	0.577791153486465	0.879747994354309	0.956130345614701	0.876968890750148	0.900626552717386	0.770041418272946	0.640534035772884	0.923247331816396	0.770809713494568	0.600231619701769	0.878026258727116	0.82895058614443	0.660379031679544	0.878856135856546	0.696821367879718	0.892423178326187	0.890975247216293	0.857081897631581	0.84495070739969	0.862142418363461	0.927075481461201	0.689537806832374	0.602831604786547	0.883091967507119	0.937235889867815	0.872821198855727	0.772525917629821	0.80616208061307	0.911520706751418	0.924211720195564	0.620451420258683	0.755243461306353	0.83890551083625	0.671791369757565
ACKR3	0.751589203062092	0.780265048270035	0.597290253338971	0.685729254864848	0.830505594152238	0.619900319459565	0.836417335329527	0.768522406475259	0.675534144621977	0.691083856172285	0.631497504981595	0.844985893515456	0.776977774867692	0.813134486173566	0.842236094756681	0.798833762320767	0.783794448415275	0.811273555199748	0.790813218011846	0.770154684594128	0.681428544029223	0.770985384860635	0.785400362400222	0.766514140476922	0.810726519224339	0.760556621593886	0.775958895750638	0.684557533196647	0.748744487580975	0.788508299777464	0.635199553862552	0.766603403989654	0.796943684275221	0.787339805530031	0.799070013098545	0.650862376482462	0.745138831407026	0.710137889728614	0.782866183955517	0.70409034884328	0.524928436568615	0.587489043116026	0.774883071971653	0.793170671676734	0.709054464029569	0.536020103732976	0.78733051124036	1	0.559483709239213	0.765313773144	0.76924933031593	0.769298383757853	0.597224813651131	0.823043835968006	0.717019798449367	0.747222172214176	0.761540757648091	0.687426454577473	0.732939561123342	0.578791611427965	0.806984655825415	0.714450509629031	0.811940094229225	0.753530016675555	0.691001399149983	0.720715758075981	0.486184090999684	0.605560289475701	0.810419397334098	0.813700113170508	0.681902139814541	0.782728939012654	0.726448816254798	0.756219232228489	0.7226338655458	0.722461959888334	0.867037052998124	0.726062149297591	0.725475873995933	0.810854311761814	0.807766166210165	0.808498663023745	0.613193777351743	0.576016062185909	0.629483783859326	0.801150690382949	0.808827699409008	0.550479594702364	0.49123688635784	0.812789843428786	0.682226580477632	0.34168709612566	0.754504965291554	0.804782545524536	0.376297160766612
IGF1R	0.689720395482241	0.788798948527883	0.511535567521556	0.725426893868898	0.646697476059814	0.459949468374638	0.77840629625392	0.685413669126334	0.603883843418779	0.575867700321102	0.521562984209672	0.699626652766985	0.721849593261227	0.755781746711706	0.685191622668171	0.692141554203742	0.667148971094937	0.686538737456618	0.760733731393383	0.816242673046989	0.660295011597417	0.653277745522504	0.794789702851794	0.701323861364883	0.746120035498228	0.569580507158043	0.596910250806725	0.766837451160747	0.749968673794611	0.693372472120557	0.505890009879433	0.706946633623831	0.692102462401784	0.651354400740986	0.691784579749847	0.53782966790637	0.737600805571323	0.798278068702715	0.580385215660423	0.690727361432665	0.579407778908723	0.422333390329843	0.669661553351977	0.74489977910914	0.638413964265434	0.41031020653941	0.694964583198011	0.559483709239213	1	0.69852559240303	0.662289499251222	0.763184177261726	0.805808893299838	0.784888756702326	0.570898378634842	0.643708628213051	0.723338283929081	0.611590035658418	0.840014549327715	0.395595066928721	0.709338938665633	0.601714372856994	0.708285972709472	0.64905389534864	0.650717403504293	0.818905022985003	0.396806179288518	0.578800283951359	0.774385790696519	0.526103785174961	0.630110936300683	0.712782151504327	0.78363660157141	0.674205447613346	0.607453082052165	0.662684144329241	0.66441515805227	0.622629827556656	0.51291195925351	0.74853986472408	0.615965093323896	0.721707898888106	0.634502484136357	0.676918188482776	0.635575509234865	0.621305393186091	0.76439951658631	0.832814444858476	0.51460572464716	0.774062076266338	0.619351118523607	0.55436553045774	0.577122513061187	0.586309874478531	0.429993107557865
AMFR	0.702038350270909	0.819243052821291	0.85576106206602	0.840519137606604	0.76158154831868	0.422034437790592	0.87469750956135	0.938716995619641	0.801585592602702	0.886408163932856	0.879748659982313	0.926973848114184	0.906709720874206	0.937348428096583	0.933562904682459	0.796557409763834	0.911982187607226	0.903052846257981	0.928221509310962	0.838438471018977	0.75056380314568	0.835651655585871	0.881424363398899	0.751642236153302	0.892046238929172	0.918336787865843	0.925360009468417	0.68327049654513	0.896979671517105	0.891081788798203	0.810382899789471	0.87240668009556	0.818103660844735	0.829947122248366	0.939519791495152	0.789648169336106	0.885460075453414	0.761200338468879	0.757268618692493	0.631173422810583	0.810312618871782	0.832708592108129	0.757742378750257	0.850728841675158	0.915064738745754	0.806277542722748	0.933172011379024	0.765313773144	0.69852559240303	1	0.809021823888255	0.861653440904714	0.767519541009266	0.870485358414303	0.888332722491629	0.878690500166919	0.924769905470043	0.915278874678491	0.861961275507712	0.817050452239115	0.849963102480523	0.546787406308562	0.874916101072334	0.942313738701183	0.872775430381271	0.87719391022845	0.766422886008533	0.7338076035412	0.930703526082718	0.778301905106001	0.557082333919255	0.822519742148842	0.814767012239065	0.641763569753385	0.896983036626769	0.682221180502631	0.883519626922624	0.856746117927288	0.816735409791722	0.842278411568854	0.889760782965616	0.905260242611537	0.776049913828279	0.652601582645985	0.90038781816029	0.948103706854831	0.847985396818824	0.802171310185117	0.794023717628372	0.905914662027957	0.916653075515449	0.665130750935013	0.77815543125958	0.861180928031655	0.667573978488211
LRP8	0.82072433402462	0.891102721678425	0.659001040120847	0.633464430477251	0.829469152623	0.637960680812771	0.92787402095197	0.802500230934645	0.775973382168669	0.759639156172877	0.663129206279918	0.887220983794925	0.870234219870245	0.896550502751769	0.880666430732718	0.889883645220472	0.894928512787345	0.886784092751768	0.865659125642694	0.869748464330724	0.82756031479407	0.775675750482017	0.905128047018057	0.88813329458754	0.925292492615372	0.767964889030331	0.767834659873778	0.791120493484901	0.856409032529755	0.878720281394162	0.712294494462588	0.827306501560126	0.875880828991095	0.852072015343958	0.867193035041452	0.730991839494261	0.78231102677551	0.866982451667625	0.791130603988998	0.855130924690333	0.5816188414513	0.634231612480998	0.870877500445306	0.848766478294336	0.801423816290274	0.579287994115666	0.859103293428216	0.76924933031593	0.662289499251222	0.809021823888255	1	0.916789961285444	0.619126378968462	0.900223771598927	0.781835747035958	0.81885189711685	0.795368323076183	0.789250431934664	0.822023501614624	0.641574422735383	0.91257631846927	0.756838083260862	0.883133294151896	0.823550663286219	0.74658362563265	0.84474867951565	0.5171030094281	0.596771508783894	0.878697286796531	0.764192439975101	0.792422188887221	0.9111476411693	0.834120204202385	0.794976111433542	0.725831114118228	0.840133365551312	0.873582717137779	0.795266801409667	0.810755014981096	0.901929280732714	0.817619065135257	0.849133094535057	0.596069699286196	0.599879557853108	0.69586996086626	0.828554152894605	0.860542524543082	0.610959734878998	0.534458719880336	0.829934409830151	0.733307550633169	0.34137861603009	0.780234205173781	0.827194844510886	0.475554116049792
LRP6	0.811100100215262	0.900643583555963	0.724819675392306	0.699456712446906	0.798203851347112	0.579453192242754	0.961516181415381	0.843226864060818	0.834893727133497	0.757726271460235	0.711590865608059	0.907122977004406	0.888782774950169	0.934367470863771	0.898980181652204	0.895441750161536	0.924678596867642	0.900681946222873	0.923291993256777	0.89966303860067	0.82846975285182	0.771627650225597	0.941421299407635	0.911212939475737	0.950118252328647	0.80075999211208	0.813140786883381	0.794271291755647	0.914913390720457	0.922135124032532	0.775002473560693	0.862552535823249	0.90819142075454	0.89369754205837	0.916644476083345	0.79848399399947	0.831562225548136	0.903898882821122	0.771264147554741	0.820901526099403	0.695379308050418	0.680520922774158	0.872121735650484	0.868495436515167	0.870961865480244	0.653603717620022	0.899311442074915	0.769298383757853	0.763184177261726	0.861653440904714	0.916789961285444	1	0.68935036019002	0.935818715207773	0.837953482412393	0.883178473165802	0.845979941639477	0.85001161259082	0.86693011161268	0.67888165611699	0.940742083191178	0.723002489692436	0.904910681647931	0.879013871543429	0.794920675684394	0.907127984139115	0.607883058642295	0.596689314644643	0.927796325721289	0.765043248176411	0.764513180809833	0.925629580102586	0.867070955113253	0.791091770469526	0.752753618536512	0.816673582693218	0.865139692025764	0.842621872761911	0.828263336645939	0.904355608736729	0.809812422213875	0.902020763163506	0.644681225796244	0.608324739951316	0.771214232537524	0.854171332217741	0.895589891110954	0.719471430001729	0.641540156390393	0.87777633449701	0.80647942647894	0.473130454819393	0.747453109241461	0.797727983163694	0.569499585497895
SLC16A1	0.713214773424916	0.781410148148238	0.568493411940352	0.880490204882069	0.702654437826052	0.279671687782474	0.750782769898532	0.808940976477191	0.48904429999024	0.672383314491215	0.683149422994545	0.722942749997368	0.759929990894994	0.815787257489961	0.751395002799979	0.707118890404296	0.609792098896093	0.755098822890953	0.820864815100817	0.823202787729836	0.615041478369122	0.84998268776864	0.785637203903335	0.567139806445445	0.703996280034917	0.643845012777422	0.720810018694767	0.743030508827743	0.734812533367242	0.633747698104647	0.390390218482506	0.764527334167996	0.673811262242672	0.522755440475557	0.683068767654748	0.403602829620051	0.813632168461912	0.648486584278482	0.710678666696165	0.570393342135075	0.572021287453357	0.482531521054445	0.614019617769472	0.847976114297559	0.590477177265128	0.435980467830147	0.696422166251239	0.597224813651131	0.805808893299838	0.767519541009266	0.619126378968462	0.68935036019002	1	0.799214058385808	0.52888003401126	0.617156112919085	0.858190303670501	0.631576498173244	0.888443459239601	0.485633406978509	0.585465464386661	0.480580405816718	0.745116098718693	0.652638837171714	0.690793261792149	0.788321829394343	0.39703043002313	0.844479484132405	0.803318324483739	0.616743343360664	0.473626486427445	0.568396470054769	0.725986123132285	0.577290594007648	0.770301153129861	0.591070074535695	0.75404211860855	0.585940789264425	0.415396894414659	0.789355815276084	0.794508851770841	0.771266077327622	0.88853176311898	0.902225605113841	0.684667030498753	0.726766754837406	0.785987738238381	0.881804240050947	0.499133244319667	0.841845748774726	0.631701284323225	0.655598544182209	0.764497940082266	0.747390309436512	0.393258324340716
FGFR1	0.865702341653876	0.952489609014336	0.655138639674687	0.772571240675208	0.887902736181494	0.606594794082196	0.972083328509305	0.864995662754273	0.757362003511168	0.782372399072204	0.70714760164695	0.917870220122363	0.898285990885773	0.947905490219949	0.917990919587609	0.950358514636111	0.871015863191475	0.910461834599134	0.929231705990936	0.944829711248659	0.826814408440031	0.880368704493931	0.953060939549959	0.881996971412549	0.927903144177294	0.777767803450326	0.833165608601832	0.861837758228351	0.882056123702141	0.881339290323565	0.656534743305737	0.891731826476588	0.910048786970865	0.824526800182834	0.876308241868498	0.690737586339577	0.870527134569162	0.883277783090243	0.852151350082662	0.835195585805702	0.622490713574016	0.607017427208235	0.86208267669493	0.943325916511511	0.786635380820929	0.548439592616888	0.87350184967706	0.823043835968006	0.784888756702326	0.870485358414303	0.900223771598927	0.935818715207773	0.799214058385808	1	0.753626193418033	0.820264313144218	0.885491278246265	0.782386842427101	0.917820222483976	0.612544024836673	0.894473142894614	0.766944684171907	0.933762189897127	0.830171547169415	0.792288170470544	0.888493634497057	0.494819566712178	0.754251277588487	0.942263737029435	0.799546003715285	0.797564865189091	0.888459799048854	0.873881857375166	0.836896352509125	0.79284002831021	0.83881731336637	0.919470290515736	0.77868337104884	0.735754386722571	0.961229405425455	0.883143309466435	0.914040912929354	0.747472852266292	0.754715824933787	0.742839032797049	0.856269295611478	0.916858436631364	0.733564670173823	0.539944626166066	0.911725420104415	0.749693449301602	0.466817720672844	0.845021405919564	0.865303094471534	0.464185631902348
SDC3	0.610450185489643	0.681051836532473	0.91066103271945	0.696311971264733	0.608551591188027	0.383864604576758	0.793263092230079	0.863656412877034	0.887016563796203	0.822911677722012	0.86193002043814	0.881111989197288	0.842886854448457	0.856739072031909	0.85761696398658	0.707772207738898	0.929810867533029	0.848008016875605	0.854827564458781	0.700215836234243	0.713310457815657	0.654701643250271	0.792342654826665	0.722393476838057	0.868176254623015	0.93102393340031	0.8814586654778	0.523866609005495	0.864126977321828	0.926161377939691	0.944311439762749	0.768834047102016	0.753121871025794	0.852495620133874	0.943115652780957	0.932943918385807	0.806199991910153	0.729531344889938	0.612599471681504	0.554457298942906	0.860384364921688	0.911319077863716	0.735358893210647	0.688226672544674	0.968149750309554	0.924296691843567	0.918231315636823	0.717019798449367	0.570898378634842	0.888332722491629	0.781835747035958	0.837953482412393	0.52888003401126	0.753626193418033	1	0.90873397333884	0.810807575651932	0.95563848980192	0.708087877175228	0.887500109891352	0.869318175562897	0.47506526090068	0.785795777739447	0.960273897940242	0.844091774740976	0.816761435329828	0.901760364484636	0.477641589402726	0.845676934766977	0.691031262633081	0.48347848276992	0.831251783567691	0.753137299170169	0.558489778323679	0.823429821717556	0.596194344955021	0.773660706522318	0.940462818857957	0.926740115618933	0.714857863437995	0.772270097482577	0.813794395369074	0.574041793462502	0.404270088250146	0.859266408752479	0.899145513287174	0.758033879225785	0.7021128603464	0.891582708299057	0.808735892086146	0.952334178076076	0.616274591409862	0.627436450710114	0.753649299336064	0.726564066122457
AR	0.686006320337835	0.755207866512731	0.876568227679352	0.704339586931783	0.660402163331098	0.374873184178208	0.846220766293433	0.873015199352006	0.829751864565082	0.83310729509668	0.853503240772326	0.888456818102757	0.866643984931312	0.902720150418042	0.913018407023328	0.791280360689941	0.909285184082337	0.886396920478647	0.905833490568349	0.767248673405596	0.73459191288543	0.735716940696592	0.845669213198739	0.781531573183059	0.876545562861437	0.885079133211093	0.882589859023975	0.605136307711713	0.900504434270579	0.929125383850004	0.847850807951525	0.849164246923914	0.864486601851733	0.844319958337774	0.936043575678185	0.863874452661626	0.829199300378788	0.778251733039156	0.726737155127899	0.620106470941942	0.829380764210597	0.822954954126412	0.770010210915703	0.770922405640181	0.922293012988727	0.83082128873284	0.93271056094882	0.747222172214176	0.643708628213051	0.878690500166919	0.81885189711685	0.883178473165802	0.617156112919085	0.820264313144218	0.90873397333884	1	0.854831232790478	0.92835538702271	0.766488904798275	0.821583584723445	0.856023427382932	0.49731582659983	0.849357594136928	0.940019696735675	0.842650983665819	0.865839615610227	0.791608567340635	0.567060230391642	0.900504722244272	0.716975579564442	0.567737440874968	0.828204981022737	0.743271083172961	0.606856435559762	0.821239260726771	0.608935798150706	0.833932001217339	0.884300379796079	0.845739796070106	0.802073244155223	0.813457285739223	0.89702534067654	0.600579630780453	0.506193239021668	0.828034922409927	0.899164703100306	0.819674663675457	0.726934210399001	0.811587392101248	0.864442366815279	0.903655176887187	0.615436871099151	0.710288426253005	0.7949471116593	0.679494068468408
PLXNB2	0.748780784444262	0.843482230693509	0.817256773710179	0.843724847703309	0.763605069392609	0.348667786062479	0.871905371479767	0.947264831732519	0.709631762355456	0.865097263327952	0.871074015059316	0.893484647264793	0.902744165250966	0.951827796501001	0.932224044749492	0.842464824803772	0.833129730689384	0.91553830845589	0.95906622838836	0.86919333179469	0.771537397057382	0.903322177385976	0.889213735918228	0.719525841861631	0.874253870920734	0.864704198367363	0.906496227951171	0.722565172856705	0.906117459170199	0.863573490157297	0.677707504492652	0.888786259836691	0.843542344811144	0.760541212703149	0.888420366147174	0.711369245738643	0.914853212063396	0.755398304760873	0.810996106181691	0.64294344824714	0.761882879780516	0.745253513197976	0.75018183220308	0.91672394855669	0.835345705956702	0.713053896531664	0.903602291905372	0.761540757648091	0.723338283929081	0.924769905470043	0.795368323076183	0.845979941639477	0.858190303670501	0.885491278246265	0.810807575651932	0.854831232790478	1	0.871967119029681	0.887231832233441	0.761060716304008	0.78563520647497	0.526058785609141	0.88318722238711	0.881052664303838	0.841720786562485	0.880825312577151	0.670099180748785	0.813107534671967	0.938941936251726	0.763338073950996	0.54334497653303	0.761709820851162	0.799096133525472	0.647168549138681	0.911285581357537	0.676523988466254	0.896005012633155	0.8256314293181	0.707805840711329	0.87719788780091	0.921787499081633	0.918318042065438	0.844150575288387	0.774717664108047	0.863165961216143	0.92600134445963	0.873146910092813	0.841588932903639	0.717137855747214	0.934806836911513	0.856006117484263	0.687962180207579	0.859370325868734	0.889930257938502	0.632846857896832
ITGAV	0.616211967477568	0.72202430275237	0.952671267754617	0.744864761586274	0.619924692797029	0.308237264907981	0.807372795383223	0.901280304911373	0.859196829391155	0.857920432837742	0.932565200064404	0.887508454499362	0.86546820283257	0.903480916852	0.891619952307953	0.734462788255863	0.9313948965635	0.894918309269261	0.907464880849873	0.735022910699677	0.709900581677556	0.726428924647759	0.818666840500006	0.70651558049352	0.864009483795657	0.937405889811016	0.910341222054128	0.546263766186136	0.888855330817724	0.911603826419123	0.914422797421315	0.838738419107418	0.781137502089946	0.827588669258127	0.953684426004038	0.879551538235383	0.844310845402746	0.717710881032996	0.658169372403886	0.546595255926386	0.913161445428818	0.932100193162221	0.736074111447782	0.743409437130519	0.961272437230109	0.92512817361686	0.928910353083863	0.687426454577473	0.611590035658418	0.915278874678491	0.789250431934664	0.85001161259082	0.631576498173244	0.782386842427101	0.95563848980192	0.92835538702271	0.871967119029681	1	0.769107798886899	0.924293197057405	0.83416468563978	0.428533476342826	0.829922017541088	0.980446016039891	0.865741997599123	0.857980336650812	0.890992243979879	0.584815304406829	0.89235567514358	0.67888799231424	0.461142968755375	0.800762664848199	0.760079135828442	0.541901456623076	0.850163034484757	0.562708102572833	0.810727626143921	0.937155171623675	0.880065084689118	0.755687257883021	0.828663941240591	0.859497131713225	0.64778695807332	0.502981442922765	0.897168299016986	0.932858586612561	0.781994329326892	0.766231650024778	0.896798108428387	0.851042858035274	0.966284162748687	0.689030924541419	0.68947256422161	0.804704948759962	0.76402383204513
TNFRSF19	0.800416896550111	0.916700873199728	0.663934834366832	0.824551745750761	0.824529124234579	0.511052819712644	0.91257649968053	0.860436600660035	0.699360484808256	0.753739540846865	0.710626926964219	0.859882064507205	0.870481543194169	0.916505287481048	0.863928034933986	0.840012094932294	0.814026998769534	0.87453723654988	0.906061673737587	0.920008933582615	0.773301068344902	0.848935250935689	0.912618642268894	0.779364264907494	0.874011744608794	0.750027205128105	0.790099323226502	0.832978340672645	0.855682937706883	0.811774077479763	0.607758056506846	0.855181072911918	0.825611213998319	0.755675461078644	0.839786276673148	0.611815901357148	0.877584145472273	0.818102805738637	0.771075798187255	0.755844427064722	0.646246356582261	0.603243779173326	0.803469129581451	0.900725197695489	0.763964711108987	0.555206604741586	0.836243686194802	0.732939561123342	0.840014549327715	0.861961275507712	0.822023501614624	0.86693011161268	0.888443459239601	0.917820222483976	0.708087877175228	0.766488904798275	0.887231832233441	0.769107798886899	1	0.585511915266451	0.812166239222942	0.665424825043362	0.867726564106894	0.801530537077316	0.7665749817485	0.892444286479535	0.512095126140845	0.769535927319402	0.909017586907923	0.739453439256574	0.662379712593994	0.798641142876844	0.849137272729781	0.751804235408042	0.803927017297131	0.753598330976076	0.859850575390626	0.732439725080538	0.647947846768344	0.894282144158559	0.839962509924584	0.870438930694678	0.806112262091449	0.814147048107304	0.781822395670044	0.83092180914799	0.903200316690375	0.840618717349359	0.581021784003217	0.901342835938802	0.749160633758399	0.564321041555107	0.785674107668495	0.813008687660792	0.487548265088736
NGFR	0.425059693289691	0.534923819584803	0.904656515727057	0.653894343438861	0.486745730479878	0.168459872129426	0.626749803196889	0.808672385250473	0.765244921236904	0.776345719171659	0.921893444563914	0.772008542246749	0.723358035746707	0.771983001011811	0.782223784460138	0.57088795901833	0.814655216402111	0.791735659398458	0.775730725888552	0.544362926842943	0.592327550292472	0.632819793079036	0.635443679463241	0.528227080843078	0.711015047171861	0.883848376531018	0.8425625524768	0.330179233656031	0.756097034069299	0.770419508819596	0.8481542443219	0.69259159974419	0.626658316774981	0.711596277593332	0.842270559514521	0.792256372002456	0.726552275156139	0.543001644674028	0.548718954261632	0.359184373213045	0.866636163942425	0.933425030811014	0.568543541839798	0.585503336376238	0.854610601318469	0.913505963181815	0.817068843644123	0.578791611427965	0.395595066928721	0.817050452239115	0.641574422735383	0.67888165611699	0.485633406978509	0.612544024836673	0.887500109891352	0.821583584723445	0.761060716304008	0.924293197057405	0.585511915266451	1	0.68391854091813	0.259051151197369	0.699687742314223	0.881859711719277	0.74673759787691	0.697134092373348	0.882489853825512	0.499816896091269	0.760146577308232	0.596737890572499	0.26155405644766	0.645601526586203	0.601304073769135	0.340900805230331	0.788830064251818	0.404955208108238	0.700757552149463	0.866841703164255	0.816339042730562	0.594536236418578	0.754678723163723	0.717095219507057	0.554234170622034	0.34502526797888	0.788010637356833	0.860345717443946	0.604543125253743	0.63293041250657	0.859892420308701	0.716131953561362	0.892633820376318	0.618984712870198	0.609581389034057	0.739569968088338	0.710166462540615
LRP1	0.786284576360789	0.876299744667304	0.689694539783259	0.696535085698497	0.824398429611999	0.71106470326902	0.942765919135209	0.813389253947132	0.884533138562141	0.732375082741455	0.672481798542314	0.916408824657364	0.868068052364725	0.891032827167838	0.871817668304817	0.84102926595188	0.960086688779594	0.878765122831516	0.861297717177839	0.847868260173069	0.792345898929862	0.710280717951316	0.898824519893365	0.905591252878767	0.956479134876278	0.835381361016794	0.797907838139794	0.775414956215137	0.869181114865554	0.919034607566728	0.83780026161488	0.802873360173374	0.838631941381245	0.925834192451153	0.927963243797331	0.829405233060456	0.801389510700718	0.889730965818063	0.714972135644245	0.837929204232243	0.667290446661677	0.714769772645474	0.898100301066732	0.800142633535323	0.87901127539591	0.665084834118287	0.892658663990619	0.806984655825415	0.709338938665633	0.849963102480523	0.91257631846927	0.940742083191178	0.585465464386661	0.894473142894614	0.869318175562897	0.856023427382932	0.78563520647497	0.83416468563978	0.812166239222942	0.68391854091813	1	0.80293231483699	0.875769488775205	0.88342245659151	0.766303316878881	0.862302935331675	0.617927941008138	0.514487160179721	0.891077419022309	0.790800159706551	0.788453097008145	0.976421969098988	0.871270490607957	0.832276373416014	0.719187505112119	0.841046464697539	0.857267273099217	0.865231796348683	0.920825890022123	0.855981545748469	0.785681950802822	0.836176302337783	0.579209042815832	0.504333160720326	0.740345006542204	0.852546002045333	0.862507766926191	0.646065879287948	0.634638490338108	0.835374912825458	0.806692256849793	0.372815643302559	0.684975841651292	0.781152700683931	0.533387196009952
