""	CD4	C3AR1	CD68	ITGB2	HLA.DPB1	PLXDC2	CD93	TREM2	CD33	TNFRSF1B	TLR1	CD163	ITGAX	SORL1	CD81	TLR4	ITGAM	ITGB1	LAIR1	FPR1	TLR6	STAB1	ITGA4	CCR1	C5AR1	LILRB2	LRP1	NRP1	TMIGD3	HAVCR2	SCARB1	PTGER4	PTPRC	CD180	TNFRSF1A	LILRB1	AXL	CD46	SDC2	TLR2	ABCA1	MERTK	CD74	MRC2	CXCR4	TNFRSF14	TFRC	ITGAV	C1QBP	VSIR	ADORA3	CD44	PLAUR	SORT1	ENG	CD226	P2RY12	UNC5B	ITGB5	GPNMB	ADRB2	RHBDF2	ADCY7	SIGIRR	SLC1A5	ST14	RIPK1	TSPAN14	TLR7	LPP	CADM1	KCNQ3	CD47	SDC3	ITGA9	CD69	IL18BP	PECAM1	KCNQ1	PLXDC1	INSR	SIRPA	CD40	CD9	ALOX5	IL2RA	PTPRJ	ITGA6	ADGRE2	ASGR1	APLP2	CANX	PLXND1	PLD2	GPR84	IGF2R	IL6R	CD300LF	CLEC12A	FPR3	SEMA4C	FZD2	CD72	TNFRSF10B	SPN	CD82	TRPM2	ITGA5	TRADD	STX4	PLXNB2	TSPAN15	THBD	PILRA	TREM1	RYK	NOTCH2	TNFRSF21	CD7	NCSTN	ATP5F1B	JMJD6	NOTCH1	STX3	RXRA	RACK1	ERAP1	SMAP1	MCFD2	AMFR	EPHB2	TNFRSF12A	EDNRB	CD63	LAMP1	LRP10	NRP2	EGFR	PTPRA	RPSA	SLC16A1	RAMP1	NCL	PTPRZ1
PLXNB2	0.852008641153093	0.773610011014575	0.759432449501864	0.817431137235574	0.104547646501895	0.622469217838577	0.636329158572102	0.786414337826212	0.687235687553835	0.750134116864644	0.657446979042867	0.776582882320363	0.73105279162829	0.724172189381971	0.801012804289131	0.478001860699617	0.821784730253435	0.836889270170969	0.815710037358933	0.837402455839291	0.534914410080623	0.807955204807141	0.502344302082614	0.850456553613607	0.770317863172657	0.507303598824213	0.845300045484462	0.812743761235935	0.767887068800962	0.750155615054612	0.734947107787897	0.368128532084958	0.719228134935495	0.644805499064382	0.824694538151113	0.583055196820478	0.241666345552205	0.697234740288404	0.631893139339267	0.631156792855781	0.752293453697568	0.631836201390347	0.432402340174566	0.37896708961101	0.163929000566236	0.713650701302098	0.752622365227673	0.852719229457638	0.653645760845379	0.276607819080925	0.732296304060589	0.712791253944457	0.825910861842493	0.731288401705087	0.870057126507961	0.734514163672434	0.397952287492811	0.448627303837795	0.603681124579254	0.512909105418702	0.610522281965949	0.597167262774399	0.607053270679999	0.481397705233305	0.529380139585497	0.782530550724764	0.760885176696875	0.733727330565249	0.57005311395515	0.762138100350293	0.461248279933058	0.440478798377758	0.765558256374659	0.780922018077889	0.476890930649462	0.34967158599367	0.553806051613352	0.363376893285381	0.774396624105563	-0.0449631906011517	-0.0889280635114043	0.789620520003813	0.731612432181305	0.510081802517156	0.748764911754222	0.230289134428421	0.767407651377572	0.654766188426004	0.540715671586663	0.469835448006829	0.886520770066699	0.862677726737488	0.772459452977055	0.68807207623085	0.654315718766054	0.73488714623837	0.688696093000585	0.664598071265704	0.132069739368467	0.448444025441948	0.281488557243206	0.484754622089715	0.491895411284955	0.73974163061295	0.402233729235554	0.780965566330727	0.721482480209199	0.739672931263614	0.795942809654347	0.614368970113813	1	0.74972269699296	0.64171504206396	0.693767274021235	0.781518287618937	0.696460907519347	0.667975921971389	0.657914795286295	0.511277000342926	0.79208666320946	0.743524729855995	0.73306928470495	0.644378288583753	0.587908878387322	0.838207876750847	0.684360546225251	0.700683478948922	0.764441913527356	0.797379636357479	0.535245078035276	0.47474995488681	0.600260381906037	0.72641745812236	0.832827381569905	0.866304611061139	0.753047037067444	0.770297754653265	0.369276053350069	0.760420390451263	0.678473992230843	0.542902853991519	0.656976893878188	0.674332162398265	0.365824261011708
TSPAN15	0.774138006012409	0.765049430713877	0.724332614508511	0.722992850125454	0.0980991079039461	0.594526828515233	0.448552224304671	0.765153122828481	0.571954496069007	0.657060970462086	0.604929305871387	0.716899513935401	0.676679094995326	0.726758869735132	0.750021764996945	0.451511173822932	0.684463563026246	0.729303844780889	0.729720197804559	0.808337415910027	0.430842430973497	0.712215228584253	0.285550923123754	0.708703074803567	0.724756395318795	0.45097888238575	0.795829028820281	0.722103723450852	0.733469268941708	0.666734368411567	0.745935825110071	0.264508439804495	0.599146035978913	0.620715262366054	0.742499722175825	0.485277926010032	0.280961358068196	0.6211658156251	0.703990583959436	0.526546301094421	0.703187344933555	0.576677074571693	0.372840694479777	0.199665020579107	0.322169202517282	0.613137050940431	0.773041603398092	0.818427653874644	0.46776130922975	0.213346000009748	0.626230401228765	0.586343230365714	0.721825885158832	0.6077527780426	0.822582905586699	0.70932681284207	0.284340622615441	0.32120976391202	0.573754981451038	0.521137496147627	0.583943792407206	0.462499753744784	0.515684516428093	0.432335760392593	0.400686504368895	0.665835163038756	0.733806851427935	0.652779955689153	0.60312345620594	0.684687358246722	0.40926397551284	0.382375780562926	0.599504446391516	0.714087616180016	0.36035462897973	0.220882162191628	0.492221269508726	0.404673926816214	0.767574006136357	0.0180934746524932	-0.124354535772203	0.735528797095564	0.641826838064994	0.465279385485264	0.645107513978361	0.220915121701316	0.661545610950314	0.52214809077852	0.351803200348355	0.339122250638424	0.786652973471812	0.69909726266135	0.747163798622406	0.55468401465986	0.524950372762347	0.657750266189947	0.634143009104436	0.610631148776898	0.0713133749876461	0.521646092194914	0.21644976026928	0.390142532537692	0.536363289747643	0.698273117081068	0.291664413115118	0.609147246919908	0.592027816445258	0.612786818375792	0.700843565072135	0.486211147915097	0.74972269699296	1	0.56063813097539	0.763052736305245	0.707511214119463	0.58039153987895	0.536177172207348	0.54432605461319	0.42212287626648	0.659892079599957	0.569435525494564	0.618856113001432	0.423800656186598	0.601688073226999	0.722481291285903	0.527508379156439	0.541368302706481	0.625188291533896	0.665192747314254	0.377709692002105	0.409838853472228	0.358509437246816	0.537900122532516	0.765205105795367	0.79894524908231	0.633005344305139	0.71522654956222	0.13368947321428	0.570857146333517	0.517707572797142	0.319829949936625	0.585815994568123	0.45745174781922	0.138841470896618
THBD	0.681936510231369	0.493707376714295	0.637461646417841	0.61675681657079	-0.0594513507335912	0.346410924320592	0.677102098479718	0.480863565446944	0.456943344397414	0.509846786973075	0.515224537198223	0.701310567634481	0.566792118276724	0.318723874853044	0.496702796372869	0.262629057513942	0.714472504840797	0.600440819990089	0.603326085786483	0.589201068383934	0.263088496919697	0.728205047698537	0.32932193772438	0.646077593941751	0.667398654943556	0.387368837681614	0.676103740295339	0.732966075735837	0.580755110167212	0.477674079411622	0.452836739405433	0.137155662404789	0.46902785993696	0.592309840035105	0.522709668296643	0.368568129688759	-0.00867077972148127	0.489353945174028	0.691315576216532	0.385612849389071	0.612707519928568	0.379493209617286	0.178030428791984	0.0960180512565815	0.0568770740394402	0.665535006301113	0.489252345359963	0.511468709282794	0.303532102814743	0.0967754906395573	0.381357351478009	0.736925700305168	0.657731658092564	0.404576547710508	0.754795445865299	0.516103974289243	0.0713134597264245	0.111203482614234	0.697419495156005	0.586427760197521	0.283261313296905	0.254158790421304	0.39169266803316	0.30669129319874	0.228648868474282	0.62303528228566	0.495124806229198	0.379020996717591	0.223596528264939	0.509844208583776	0.308972427033866	0.194330706642858	0.466289425253919	0.604309843798822	0.292649434350209	0.148159672895689	0.261399834172487	0.142309527740846	0.499413485912622	-0.162124073045991	-0.0973568226180939	0.592601064683179	0.508966170873144	0.306790908369039	0.542804052490352	0.132293859097702	0.532867391710368	0.334493095210018	0.357381296191019	0.389713921221654	0.714746928477044	0.614050984925157	0.520286858359668	0.380024685989785	0.411770764125231	0.56518060601619	0.482367342289153	0.388365128682269	0.199806843799084	0.329495488046282	0.113827065811098	0.38199953985374	0.325867696212937	0.35563457101554	0.0644897558335107	0.607168500848842	0.420810700367891	0.739551453899048	0.516245928921661	0.334458995739845	0.64171504206396	0.56063813097539	1	0.584949043467655	0.672667771031581	0.390432015211609	0.404834061416435	0.521164467144909	0.323144265563795	0.416779244281046	0.444984915811706	0.530021181728717	0.297389567484192	0.428776107880941	0.753200621857671	0.399788257504142	0.44541484204568	0.550497648585601	0.481340517188819	0.403888783726716	0.316096665781367	0.329816825254617	0.443998475062872	0.608970821247415	0.638258973518834	0.489462871000409	0.654167229210775	0.0892179272401427	0.444995980609069	0.402350640203925	0.229096788965387	0.412839586220203	0.342360185018037	0.0949525481285638
PILRA	0.699286944611442	0.684938161676956	0.870619588517993	0.63093706976924	0.127249337272751	0.512451829475123	0.219124305648495	0.745542453038558	0.455489447067413	0.491595076164464	0.413683056383005	0.789332318439631	0.692349350684823	0.69665216638367	0.766268725738627	0.412843126556134	0.59350963520478	0.671566014605565	0.661792637541002	0.662816553214328	0.252468917257229	0.710775353875285	0.0981100065157027	0.565648425300338	0.79261747269024	0.330156374259841	0.876005261376475	0.718973850518014	0.622058598879843	0.566912951900942	0.865527956104946	0.151804600711802	0.43612508579554	0.685169121380109	0.613322033020213	0.269247032946802	0.282173803771358	0.607700050466461	0.875958086356747	0.431894070390863	0.806227736348498	0.527358214336088	0.287740368440773	-0.0284173502637928	0.498184203525874	0.736122084403344	0.839862394299317	0.767864619678258	0.320394369232092	-0.0135974402714664	0.525362366318833	0.698929811684027	0.736444469380796	0.555318262325456	0.807517060562098	0.608165874200662	0.0179319676445301	0.0679023165492191	0.732226273515999	0.802194434197018	0.557794844022886	0.260577661649165	0.3341998280124	0.372236458934218	0.168127691663788	0.686684209197574	0.706840729014322	0.622088745965731	0.620551791379068	0.672766090428848	0.603206215576939	0.254410134075698	0.559477916882581	0.777813766976347	0.239101267211168	-0.00862918777846117	0.538834937422341	0.498303488282128	0.706448218213993	0.0168613066418189	-0.0460474281023537	0.728512505994247	0.597898983588677	0.653367758522339	0.504843873735719	0.203029064020782	0.560960509870614	0.343352245835344	0.147218157110772	0.233595069642288	0.805970889411076	0.650723024972434	0.746350663930097	0.520212741906169	0.357967235429012	0.792334699329362	0.547648452148474	0.776046386493134	0.0890383285395567	0.684159780796821	0.0769488925041212	0.315850816796727	0.716690376534234	0.639416169952025	0.205101238042917	0.678996923188981	0.506293190693564	0.613996762461603	0.692548615783417	0.382451625836964	0.693767274021235	0.763052736305245	0.584949043467655	1	0.659691042724668	0.444270476145373	0.6135635146798	0.612815034172428	0.224769573848359	0.629954378001603	0.436645951646445	0.576289095344883	0.36814738063331	0.631845897198535	0.675433690226074	0.440188369389927	0.49283430633675	0.539731660916293	0.638289039574106	0.420763894849799	0.333144304244408	0.317997360122176	0.550224000591769	0.814523086204363	0.876736062976383	0.609317969024619	0.778277809944428	0.0813643431012308	0.530500558729615	0.395572305095765	0.106670107736925	0.544358653434944	0.293708248217573	0.0788389254304112
TREM1	0.759568465219665	0.762505197781632	0.676553176354628	0.767970892968191	-0.00602400528920347	0.588786882745902	0.631285661882667	0.720356431603257	0.596586419278918	0.749468643747048	0.6703549165347	0.676969744059649	0.83037473227362	0.651137713090602	0.681462427420279	0.434692850614942	0.84165591159307	0.828372807653801	0.731282181002122	0.779748252940467	0.555693893975981	0.646227192996548	0.505046136281945	0.835733110865783	0.806077184933805	0.399800215370938	0.757906259677483	0.774642864047601	0.801086150081621	0.722621942331594	0.640746389705996	0.399904515039869	0.734352714886054	0.598361190796407	0.708300925544772	0.540330127758545	0.123492477047165	0.636847264324607	0.694365851279234	0.585573939274152	0.774670466503945	0.617470009560266	0.284794567935649	0.345882014222951	0.170182042910256	0.682620580130303	0.696518497159877	0.764583685256499	0.536186801985441	0.202362613746822	0.610501825359289	0.729272596034159	0.835176615451135	0.676035379393831	0.837072386740112	0.751768528096148	0.442522546047428	0.332076066580763	0.530780011893921	0.605508021122106	0.64836730882955	0.525484349421455	0.580526302795959	0.497227489348351	0.4137025077397	0.632537591764825	0.754767198797242	0.687917057396353	0.407837368003059	0.74801555823493	0.330558188891955	0.406260505256297	0.609562408933599	0.679558976961935	0.376942168128398	0.415280388380331	0.507183719789179	0.210983346960934	0.705013521340377	-0.152227071134504	-0.0465958881965423	0.737984166307961	0.692598679679446	0.510316474053896	0.71024450463732	0.0866194518501353	0.688010932598882	0.572009791820846	0.528716905161647	0.427860282384534	0.843632525061258	0.781794774825526	0.641309428800992	0.647568161324026	0.676111647758653	0.721516380122882	0.720638369890364	0.501150043757929	0.0250514426228949	0.302989137204897	0.255003505807262	0.394920954113647	0.491059462091555	0.664095325937031	0.371632866422872	0.707857073877909	0.629237734260867	0.777622746360634	0.69130400806	0.650489191306739	0.781518287618937	0.707511214119463	0.672667771031581	0.659691042724668	1	0.621393804864725	0.562717782035422	0.68721897464575	0.52576999035946	0.643846132598752	0.663810722985839	0.706540050168609	0.555892695201461	0.544831079818196	0.832352643184824	0.63863162136845	0.550526066104475	0.719468512972413	0.708515223682713	0.470583346602313	0.406498846854032	0.55967083358631	0.594565103539921	0.733548496901185	0.775771974810678	0.675268539061056	0.748516846149489	0.274132993606926	0.635708552841558	0.616042716686618	0.438489796795476	0.613830568165283	0.641959236546458	0.293426759410561
RYK	0.68793280283665	0.611538342504365	0.4397928673546	0.551533381290815	0.0929530484735187	0.646308817130494	0.435196387871607	0.581383981749129	0.482863543543817	0.700196257914515	0.57571592361272	0.528718423176335	0.637150602341201	0.696839748455245	0.566181733749681	0.514345436015228	0.609961007077693	0.742831283054197	0.628492747801921	0.661070336427765	0.612416131927313	0.500663669188286	0.54505902076601	0.632927467980823	0.618455349297972	0.442587862330139	0.668157665004889	0.558917965259489	0.566837304820728	0.623692502099778	0.532924178927938	0.533964877999908	0.703737364851962	0.46379906565952	0.702831255431302	0.587616028236346	0.254187293759437	0.705511275886394	0.377875225443789	0.635499623175334	0.659656159357782	0.646629343644598	0.362469220385441	0.615950210048927	0.164000120325256	0.487548373995863	0.608708588672181	0.75956502862994	0.564408579809213	0.218293169074383	0.593029699338207	0.514451490322063	0.608910915670299	0.802674088717801	0.648949595641726	0.636504767326265	0.484135610162623	0.561237098336563	0.330207621169532	0.271250291541014	0.55401609672105	0.577639442129125	0.554204563003612	0.314978651146806	0.500923657924381	0.428572032972424	0.697744368882844	0.711499007844937	0.401241234832722	0.743588018645352	0.361404020892778	0.556128924366594	0.744000537422252	0.694380426008103	0.490330776578345	0.413674088652359	0.499898656150064	0.345245795097456	0.645992450544105	-0.0164250140641321	0.215211557235135	0.691626721034467	0.543525013908208	0.47935277676785	0.606830727163138	0.254630358841305	0.691783735412477	0.713647399960703	0.549413302459075	0.217308006534427	0.727019602031294	0.781238015924688	0.610102980183548	0.566885265817066	0.501999204116862	0.630820767492557	0.654518411064886	0.417190607863433	0.138765717773162	0.227672315990302	0.405173461476297	0.312892918350703	0.277303132307626	0.73568945226322	0.450786452290014	0.673626325904986	0.676178028843844	0.519178407851592	0.626662571450826	0.642266936024783	0.696460907519347	0.58039153987895	0.390432015211609	0.444270476145373	0.621393804864725	1	0.663880715894387	0.653379323243442	0.428083584910548	0.670624662131621	0.672875826751153	0.602967331455399	0.816357030645435	0.582976756527123	0.664001279182342	0.601685783287524	0.620110513427477	0.720795914121206	0.719073942773025	0.626452873507557	0.462620839896342	0.738368977716377	0.772767750464879	0.624493039758119	0.651441645991929	0.699241713151317	0.68738325304092	0.651353938837526	0.834629893902588	0.550932679386997	0.753597565991921	0.731481169354371	0.721127492744827	0.670776664431437
NOTCH2	0.671781676962152	0.601102859617605	0.564594861408932	0.510539665635625	0.229746752061014	0.694746720727331	0.292016529037935	0.560750481022718	0.387940968068718	0.609497924981947	0.504566750409312	0.671980085951685	0.59110425026242	0.741595513366816	0.589387451172223	0.6159153172151	0.563638910987908	0.702571828651737	0.608923427206558	0.566950578528789	0.462301031515645	0.590336777961978	0.435207952524422	0.53301840486386	0.691504712060739	0.445198910599695	0.753652128170511	0.565543307377493	0.405595149679189	0.579836242474737	0.651570123961324	0.485829603702231	0.616844740271978	0.555556966169357	0.626600225868597	0.475374382381965	0.431322994956515	0.75866297370455	0.526993449170471	0.661162469355101	0.772537595671204	0.715273377787633	0.440763340949533	0.462628232250711	0.424488307826594	0.561395883793376	0.705189583904593	0.765661648107838	0.4072276333326	0.065126498166476	0.538598714565479	0.594226098235854	0.610395628625477	0.702544075056043	0.63898721497999	0.591395834555714	0.224348204088039	0.439830324464606	0.530220753081992	0.440120335894546	0.645262791218066	0.45923313635879	0.540253443878823	0.260787867487884	0.371154796465658	0.522499213074099	0.713087975133152	0.686114903857709	0.583155596752846	0.751806670530797	0.624439742882836	0.531543454505112	0.64774449754599	0.75054782573963	0.460488785711394	0.241052348427013	0.59135151316934	0.577936027669126	0.646887861648819	0.176716877699657	0.222753087948089	0.736123407496704	0.476763228109685	0.553863212064177	0.514044580054976	0.363759143648361	0.679704234672939	0.65953391267338	0.431020019137043	0.180175926989429	0.764617917258792	0.745747547764075	0.736531395198249	0.591357466278597	0.343341076066363	0.779611742710307	0.638894594305929	0.63870641175587	0.336057172911367	0.540512858316778	0.387380919202693	0.315567362782277	0.506372623209552	0.691338600378356	0.378184356280335	0.612094452144291	0.671701501927703	0.517259331678738	0.590395252848095	0.519797722444957	0.667975921971389	0.536177172207348	0.404834061416435	0.6135635146798	0.562717782035422	0.663880715894387	1	0.675512492415709	0.290531430412952	0.699681591619404	0.494973988454951	0.52172619022689	0.695009804398361	0.586334582943853	0.584948376600765	0.447633771575291	0.57030260724388	0.616717597754183	0.674256201846515	0.614717276504393	0.591230137776818	0.546592014597885	0.743132022273863	0.621181657372419	0.714144132107892	0.65956362203418	0.714229799391907	0.44514736931393	0.735125783522714	0.413393312300429	0.534582831586447	0.586553372812776	0.569021151085005	0.460823433237023
TNFRSF21	0.725428533128288	0.688889356063885	0.577727531041606	0.542136063118383	0.245904864401324	0.761429979447916	0.466908735631335	0.59624030363326	0.420087571251804	0.699299165741408	0.671208714847291	0.708415582251924	0.700241750261418	0.690930629726478	0.585426756211412	0.64159944375575	0.610059261149616	0.780112820775238	0.714260652776279	0.62873633170568	0.58032948112272	0.562448129348665	0.559538713107046	0.575022489288361	0.813297234858659	0.552362039101965	0.743761474046177	0.600600291729363	0.463916639106843	0.634843811716276	0.661463072776761	0.667530303621472	0.730795666308263	0.522725689430769	0.664162643851225	0.591701764529879	0.411470881252285	0.789526225810638	0.541820874279882	0.750844755398307	0.828986244814554	0.800075766494058	0.461391709552588	0.532918353936747	0.463666853192963	0.669152100851208	0.684780655438794	0.739045188026912	0.409979144120357	0.136372013973966	0.579241642659008	0.691290591763922	0.730951365626057	0.777404483761437	0.673568949635137	0.694022833894712	0.303530676304147	0.413259184506378	0.521734792559086	0.471988516592315	0.671192876286274	0.551984674381027	0.566881970175019	0.356839573954249	0.360218400992586	0.538149652459151	0.703599516234043	0.775929284024921	0.502047402286991	0.826168815045907	0.612917494907859	0.595408825182308	0.661677034522671	0.723104994989822	0.576898958547831	0.363931580458912	0.577533202126229	0.539200541945174	0.675966541282758	0.224274040467508	0.326501653515676	0.770783427702243	0.489381009188042	0.639029025412711	0.567477042258972	0.397346628447891	0.7482220667161	0.625549046245819	0.572617140123962	0.274013199761446	0.796654673992274	0.791176371588402	0.727680566161696	0.656666551071212	0.43192890032467	0.744730295066744	0.721961730765073	0.562076583859562	0.359729682209924	0.467625038510505	0.414702868111959	0.277413537578004	0.558070877109257	0.598251026148609	0.429042036873063	0.624393512649713	0.696076058666717	0.623636914057954	0.598437339902341	0.662460112769697	0.657914795286295	0.54432605461319	0.521164467144909	0.612815034172428	0.68721897464575	0.653379323243442	0.675512492415709	1	0.355830862582374	0.656818705680717	0.555533012325516	0.583084388302998	0.67460050069616	0.627532808184156	0.642045067011429	0.509023445297544	0.653115579460792	0.665079733842855	0.686108203009407	0.703446537260713	0.544092738723894	0.56205904764346	0.661204233127932	0.622963782266727	0.720549912614908	0.683268961347902	0.758969939886801	0.408310994317041	0.754757579525863	0.449602121927859	0.532117715599008	0.567022922857872	0.628534222497017	0.41220893804438
CD7	0.585854671764593	0.668179855184893	0.438353787759082	0.759285407130093	0.482129630678486	0.529098281169709	0.548058323027663	0.690917696895668	0.780153101165828	0.691141631980584	0.740255164183917	0.251710987352079	0.361912381631269	0.381363947248309	0.641514011315632	0.420623908001298	0.602332542579189	0.660120428584222	0.647632514114741	0.731303185232556	0.619005141848197	0.338857225241908	0.680693448041308	0.631296200068222	0.320290049108211	0.524942975742304	0.305667445246972	0.292259275821706	0.624256761766913	0.753030626114234	0.257431050941483	0.47180192955519	0.653665064300694	0.302597911823455	0.718496280434622	0.704112071397958	0.40759393729367	0.425002365035871	0.032819309664914	0.565149161036339	0.271950262263259	0.470744753746232	0.637107632349357	0.617546234346497	0.112450222399195	0.451263316421157	0.228044454242404	0.40158828294661	0.745541569525977	0.776599409427292	0.792259577258239	0.331044292774868	0.624300478377866	0.53444379935132	0.470126928462122	0.526739915287175	0.612005684400313	0.618849349715348	0.171617821022793	-0.0214950554517358	0.430025697701528	0.762377140201602	0.644032916440349	0.642243559807006	0.78665264409901	0.54736274764288	0.505909847977848	0.531736968531585	0.400846219189716	0.399234107184657	0.299635224744366	0.550087678147081	0.605992886461426	0.168830231210558	0.435538645169963	0.753178788173781	0.504866371141247	0.24822988123417	0.511409076439311	0.125736364494946	-0.0340042493459173	0.52207958238667	0.696457660460369	0.278522937340728	0.777382298352701	0.217071940795235	0.563178459723485	0.508893300446271	0.663411941357097	0.669483523844777	0.46094758428451	0.614157746716701	0.38429749021202	0.53867414933734	0.714808744336134	0.256721676521267	0.549556189556154	0.355746092713137	0.241556512882625	0.0330541273338458	0.499073940192019	0.459953693976975	0.177050150672306	0.490947280092375	0.654801387955911	0.265862599405733	0.655131934094369	0.471497137549736	0.615723497000482	0.685018185932805	0.511277000342926	0.42212287626648	0.323144265563795	0.224769573848359	0.52576999035946	0.428083584910548	0.290531430412952	0.355830862582374	1	0.38636865348153	0.744825709186302	0.721605141283533	0.332367042918199	0.406816981416072	0.557885118266733	0.800967972497329	0.411558859558862	0.749748720311172	0.643721870506938	0.335532007062931	0.427439802994893	0.400166353257096	0.252101437204872	0.511148577804845	0.369360893630282	0.593284943480923	0.238448027717739	0.083660254133743	0.479254875285056	0.825202626935651	0.450646977207606	0.281443489476623	0.749840999049631	0.0908810300867236
NCSTN	0.741883933360131	0.741114685532288	0.710119047849355	0.700595575263979	0.159382707031891	0.629292934111408	0.451790516780001	0.718255492792292	0.585164145512721	0.640755728950316	0.566718841456449	0.734118947510942	0.676457878499109	0.726895530415691	0.753132248375963	0.539288340927531	0.667980230758314	0.788323435134055	0.752800247331445	0.715288030364378	0.481616253125134	0.716489571557263	0.505264004639928	0.720891212993983	0.723770617602988	0.493831351044358	0.794014937011761	0.749653652071826	0.593955600074234	0.657999886982171	0.780979926776591	0.424725050451926	0.655746543489396	0.676435148212626	0.755476448185883	0.472189760032843	0.35912521123893	0.692413230560323	0.542227438905556	0.60130038832473	0.744878104728844	0.647773083801863	0.460192255376415	0.394917018451133	0.282268306431607	0.656029847873721	0.786157624683405	0.819152616999052	0.625178225935412	0.176386222885761	0.646042456814363	0.678850515762808	0.752890621124264	0.677640644436424	0.767751188528565	0.675605497398601	0.258575149762806	0.442680757721659	0.479331216542423	0.508399388673904	0.62520065901222	0.544323257263484	0.472295846724008	0.424399255014302	0.475157863828553	0.710440609743172	0.73571111209868	0.742973183994989	0.609904543713834	0.756916233973916	0.586561977570649	0.432934347144676	0.737744181494651	0.756918751477584	0.493377592666573	0.258667383397532	0.57157298851094	0.457319730934126	0.723314388544194	0.0401135715141478	0.0764729496394537	0.769261726908334	0.638490924508663	0.602519300775517	0.621282105982341	0.29185552426105	0.688935151513519	0.642591978550353	0.495291785317836	0.418638830177483	0.826822880757665	0.820566591269469	0.791084155758791	0.705197672048895	0.541539929038734	0.727032239157961	0.670387351691919	0.6957821599522	0.160954903663805	0.52303372096772	0.286481083031434	0.436100504870332	0.609964239534606	0.680630608076175	0.416546608461641	0.722205908537261	0.685661654126259	0.589365378484945	0.716309728230187	0.550557543852349	0.79208666320946	0.659892079599957	0.416779244281046	0.629954378001603	0.643846132598752	0.670624662131621	0.699681591619404	0.656818705680717	0.38636865348153	1	0.67291152993017	0.622616797663599	0.672617076939258	0.576798710483558	0.690865591657906	0.594986062139508	0.690069825906475	0.668946503464541	0.774893686344855	0.519748107338116	0.520219195075252	0.606087537039032	0.779618491782934	0.787683730190801	0.829853818692083	0.692511061864664	0.717509280820782	0.431580974105794	0.752674136987195	0.603846046996911	0.560475315869038	0.642794743997189	0.648890671840941	0.437404797698441
ATP5F1B	0.705227331127517	0.759786840956392	0.647135113593929	0.842663436564645	0.340431118118015	0.52992435439305	0.512442896000871	0.806970926383448	0.828972149432401	0.712095270936581	0.700270044540339	0.447497041076294	0.563903886686146	0.524469165723265	0.823080560727335	0.41424164261341	0.707654570023648	0.786376820864753	0.780662297227278	0.812014121620289	0.604787736363348	0.536987427294768	0.609919247289543	0.759061353347944	0.520702587022501	0.467293040139133	0.567735059692503	0.523211391565783	0.744470940147612	0.774559190333684	0.505684832153416	0.416712842948304	0.662179101314406	0.52254817363462	0.859375235617027	0.623438154358447	0.336055893366075	0.53860988669125	0.297724812968661	0.559354106520665	0.497343485985748	0.513356063377435	0.582948796843129	0.583995711283948	0.136611884046034	0.643644114471301	0.478068387558383	0.623982615615273	0.949688437373126	0.640930392283599	0.794822327579849	0.560734003237284	0.757900896917106	0.712580250044637	0.668245131715729	0.576886157105926	0.536765694946745	0.53379337797625	0.31013023108096	0.250674498819928	0.505260659140001	0.693934894889759	0.578075588698874	0.633522489237609	0.766404635147843	0.676666191026364	0.671804290980799	0.640532359182299	0.467044499843986	0.578152096916594	0.438359744042241	0.450150266138215	0.818952594861115	0.516787226820682	0.441087121342691	0.592257732089881	0.547715275717796	0.268093458945816	0.647876232806324	0.00157629756857794	-0.0567090084640387	0.669154904094916	0.803648264440364	0.589567539266255	0.781037633418149	0.170242932332409	0.640379111283385	0.641238631911555	0.614964503117825	0.674367267675663	0.695512023250478	0.797611428074389	0.529401212338806	0.656516508017373	0.739267569763959	0.465066640348597	0.574361070079886	0.535843524717236	0.141259369833995	0.174381802618889	0.403546914216631	0.573563504753305	0.349291987592233	0.63109749753027	0.635718017180713	0.679917681049939	0.683496702588213	0.613313815910864	0.808356400278351	0.735594901636952	0.743524729855995	0.569435525494564	0.444984915811706	0.436645951646445	0.663810722985839	0.672875826751153	0.494973988454951	0.555533012325516	0.744825709186302	0.67291152993017	1	0.809478638410608	0.631236127441803	0.540413115656613	0.729434805916528	0.954063342296322	0.530133190670432	0.884616153353614	0.855605328007263	0.453988079488815	0.446168402091725	0.785320517563663	0.620362564111526	0.820067474515817	0.653143321631688	0.762344469063036	0.522650953965604	0.49927708796656	0.784819155082198	0.945091460733262	0.629460194436174	0.712236288579978	0.845298260454132	0.425069862657378
